Date,FRANCE LARGE CAP Large Cap
2010-09-15,685.853
2010-09-16,686.344
2010-09-17,680.434
2010-09-20,694.448
2010-09-21,696.405
2010-09-22,701.765
2010-09-23,692.746
2010-09-24,713.785
2010-09-27,710.321
2010-09-28,713.807
2010-09-29,711.411
2010-09-30,710.309
2010-10-01,710.066
2010-10-04,699.413
2010-10-05,723.297
2010-10-06,732.72
2010-10-07,736.909
2010-10-08,735.017
2010-10-11,733.964
2010-10-12,726.681
2010-10-13,749.149
2010-10-14,753.895
2010-10-15,751.542
2010-10-18,750.437
2010-10-19,735.705
2010-10-20,749.116
2010-10-21,761.041
2010-10-22,755.061
2010-10-25,760.242
2010-10-26,749.443
2010-10-27,736.598
2010-10-28,746.815
2010-10-29,746.079
2010-11-01,746.386
2010-11-02,758.969
2010-11-03,754.289
2010-11-04,781.838
2010-11-05,771.065
2010-11-08,763.262
2010-11-09,770.563
2010-11-10,748.63
2010-11-11,742.867
2010-11-12,740.158
2010-11-15,740.766
2010-11-16,718.898
2010-11-17,723.753
2010-11-18,741.325
2010-11-19,743.345
2010-11-22,732.645
2010-11-23,704.816
2010-11-24,706.278
2010-11-25,707.608
2010-11-26,693.435
2010-11-29,670.185
2010-11-30,661.707
2010-12-01,674.861
2010-12-02,695.103
2010-12-03,706.177
2010-12-06,700.722
2010-12-07,715.265
2010-12-08,712.358
2010-12-09,715.464
2010-12-10,717.616
2010-12-13,733.443
2010-12-14,735.372
2010-12-15,728.056
2010-12-16,722.153
2010-12-17,715.501
2010-12-20,716.034
2010-12-21,725.8
2010-12-22,722.474
2010-12-23,719.227
2010-12-24,720.299
2010-12-27,714.747
2010-12-28,712.703
2010-12-29,719.068
2010-12-30,719.218
2010-12-31,717.962
2011-01-03,732.823
2011-01-04,733.069
2011-01-05,720.727
2011-01-06,714.536
2011-01-07,704.196
2011-01-10,690.452
2011-01-11,700.611
2011-01-12,722.641
2011-01-13,743.862
2011-01-14,746.67
2011-01-17,740.677
2011-01-18,753.711
2011-01-19,752.922
2011-01-20,746.951
2011-01-21,766.627
2011-01-24,775.171
2011-01-25,772.704
2011-01-26,779.062
2011-01-27,782.474
2011-01-28,765.8
2011-01-31,771.215
2011-02-01,788.827
2011-02-02,788.804
2011-02-03,773.125
2011-02-04,770.421
2011-02-07,777.934
2011-02-08,788.873
2011-02-09,787.343
2011-02-10,781.026
2011-02-11,778.737
2011-02-14,772.345
2011-02-15,778.203
2011-02-16,785.791
2011-02-17,788.374
2011-02-18,793.138
2011-02-21,783.922
2011-02-22,775.86
2011-02-23,772.773
2011-02-24,774.652
2011-02-25,783.462
2011-02-28,794.789
2011-03-01,787.398
2011-03-02,783.271
2011-03-03,791.606
2011-03-04,786.372
2011-03-07,781.102
2011-03-08,779.736
2011-03-09,777.046
2011-03-10,764.907
2011-03-11,760.213
2011-03-14,757.437
2011-03-15,738.115
2011-03-16,719.321
2011-03-17,742.168
2011-03-18,753.189
2011-03-21,774.361
2011-03-22,773.578
2011-03-23,773.125
2011-03-24,787.828
2011-03-25,785.234
2011-03-28,783.366
2011-03-29,783.187
2011-03-30,791.815
2011-03-31,790.203
2011-04-01,800.582
2011-04-04,803.146
2011-04-05,801.121
2011-04-06,810.755
2011-04-07,803.854
2011-04-08,818.671
2011-04-11,815.031
2011-04-12,805.41
2011-04-13,811.254
2011-04-14,801.334
2011-04-15,799.979
2011-04-18,769.548
2011-04-19,781.578
2011-04-20,810.918
2011-04-21,818.129
2011-04-22,818.129
2011-04-25,817.54
2011-04-26,825.565
2011-04-27,831.551
2011-04-28,850.423
2011-04-29,854.68
2011-05-02,858.17
2011-05-03,852.998
2011-05-04,845.395
2011-05-05,824.792
2011-05-06,829.736
2011-05-09,804.481
2011-05-10,820.053
2011-05-11,818.898
2011-05-12,805.785
2011-05-13,805.078
2011-05-16,804.241
2011-05-17,791.31
2011-05-18,803.482
2011-05-19,813.532
2011-05-20,803.354
2011-05-23,782.837
2011-05-24,789.91
2011-05-25,790.772
2011-05-26,790.217
2011-05-27,806.089
2011-05-30,804.841
2011-05-31,826.149
2011-06-01,820.282
2011-06-02,806.241
2011-06-03,813.345
2011-06-06,810.555
2011-06-07,817.028
2011-06-08,806.16
2011-06-09,808.846
2011-06-10,787.026
2011-06-13,788.93
2011-06-14,806.057
2011-06-15,783.58
2011-06-16,773.053
2011-06-17,788.971
2011-06-20,784.316
2011-06-21,803.411
2011-06-22,805.618
2011-06-23,773.018
2011-06-24,773.036
2011-06-27,781.554
2011-06-28,797.576
2011-06-29,814.039
2011-06-30,832.327
2011-07-01,837.001
2011-07-04,837.061
2011-07-05,829.964
2011-07-06,816.885
2011-07-07,823.979
2011-07-08,804.369
2011-07-11,767.347
2011-07-12,760.774
2011-07-13,774.343
2011-07-14,766.194
2011-07-15,759.407
2011-07-18,739.011
2011-07-19,755.793
2011-07-20,768.957
2011-07-21,792.433
2011-07-22,797.1
2011-07-25,788.986
2011-07-26,792.25
2011-07-27,776.646
2011-07-28,770.989
2011-07-29,766.129
2011-08-01,740.069
2011-08-02,727.597
2011-08-03,717.811
2011-08-04,684.268
2011-08-05,676.922
2011-08-08,646.489
2011-08-09,657.265
2011-08-10,619.389
2011-08-11,640.206
2011-08-12,663.388
2011-08-15,679.597
2011-08-16,675.609
2011-08-17,683.716
2011-08-18,641.518
2011-08-19,633.551
2011-08-22,639.333
2011-08-23,646.71
2011-08-24,658.729
2011-08-25,652.122
2011-08-26,645.576
2011-08-29,667.062
2011-08-30,663.663
2011-08-31,682.314
2011-09-01,677.254
2011-09-02,651.224
2011-09-05,617.964
2011-09-06,607.853
2011-09-07,629.557
2011-09-08,630.754
2011-09-09,595.709
2011-09-12,567.06
2011-09-13,577.759
2011-09-14,587.606
2011-09-15,614.59
2011-09-16,608.978
2011-09-19,584.79
2011-09-20,597.777
2011-09-21,587.591
2011-09-22,547.938
2011-09-23,556.296
2011-09-26,564.318
2011-09-27,603.872
2011-09-28,597.31
2011-09-29,605.606
2011-09-30,586.882
2011-10-03,570.861
2011-10-04,556.95
2011-10-05,581.312
2011-10-06,605.556
2011-10-07,613.539
2011-10-10,633.443
2011-10-11,631.428
2011-10-12,654.29
2011-10-13,641.049
2011-10-14,654.066
2011-10-17,639.379
2011-10-18,630.304
2011-10-19,639.95
2011-10-20,620.491
2011-10-21,648.009
2011-10-24,656.92
2011-10-25,648.595
2011-10-26,643.965
2011-10-27,700.966
2011-10-28,698.524
2011-10-31,665.787
2011-11-01,617.661
2011-11-02,631.705
2011-11-03,644.928
2011-11-04,632.0
2011-11-07,627.466
2011-11-08,638.097
2011-11-09,614.208
2011-11-10,613.683
2011-11-11,637.584
2011-11-14,624.84
2011-11-15,607.822
2011-11-16,611.356
2011-11-17,600.508
2011-11-18,598.389
2011-11-21,575.958
2011-11-22,572.736
2011-11-23,557.073
2011-11-24,555.376
2011-11-25,559.901
2011-11-28,594.287
2011-11-29,596.479
2011-11-30,627.456
2011-12-01,622.929
2011-12-02,627.998
2011-12-05,637.174
2011-12-06,629.11
2011-12-07,629.134
2011-12-08,609.854
2011-12-09,627.262
2011-12-12,604.406
2011-12-13,595.991
2011-12-14,570.471
2011-12-15,576.985
2011-12-16,574.0
2011-12-19,574.694
2011-12-20,593.674
2011-12-21,586.304
2011-12-22,594.79
2011-12-23,599.472
2011-12-26,599.472
2011-12-27,600.977
2011-12-28,589.28
2011-12-29,598.756
2011-12-30,608.049
2012-01-02,619.945
2012-01-03,627.647
2012-01-04,610.838
2012-01-05,595.984
2012-01-06,590.616
2012-01-09,589.881
2012-01-10,607.147
2012-01-11,601.666
2012-01-12,605.86
2012-01-13,598.996
2012-01-16,604.383
2012-01-17,616.234
2012-01-18,618.604
2012-01-19,634.622
2012-01-20,634.789
2012-01-23,644.345
2012-01-24,638.742
2012-01-25,636.886
2012-01-26,655.89
2012-01-27,645.84
2012-01-30,634.847
2012-01-31,640.135
2012-02-01,658.806
2012-02-02,659.065
2012-02-03,666.471
2012-02-06,660.176
2012-02-07,669.721
2012-02-08,669.649
2012-02-09,675.296
2012-02-10,658.612
2012-02-13,662.279
2012-02-14,655.914
2012-02-15,655.128
2012-02-16,654.083
2012-02-17,668.787
2012-02-20,680.308
2012-02-21,679.028
2012-02-22,673.763
2012-02-23,678.271
2012-02-24,689.713
2012-02-27,681.269
2012-02-28,685.029
2012-02-29,682.709
2012-03-01,689.963
2012-03-02,683.637
2012-03-05,682.712
2012-03-06,652.576
2012-03-07,658.75
2012-03-08,682.751
2012-03-09,676.662
2012-03-12,678.527
2012-03-13,688.732
2012-03-14,687.14
2012-03-15,692.076
2012-03-16,700.181
2012-03-19,701.705
2012-03-20,691.772
2012-03-21,689.373
2012-03-22,679.09
2012-03-23,683.166
2012-03-26,691.062
2012-03-27,684.644
2012-03-28,675.174
2012-03-29,664.92
2012-03-30,675.13
2012-04-02,682.232
2012-04-03,672.948
2012-04-04,644.157
2012-04-05,642.125
2012-04-06,642.125
2012-04-09,642.494
2012-04-10,624.019
2012-04-11,629.744
2012-04-12,637.99
2012-04-13,618.432
2012-04-16,620.552
2012-04-17,641.372
2012-04-18,630.72
2012-04-19,618.863
2012-04-20,625.778
2012-04-23,604.612
2012-04-24,621.947
2012-04-25,634.276
2012-04-26,636.25
2012-04-27,645.968
2012-04-30,634.817
2012-05-01,634.313
2012-05-02,633.822
2012-05-03,633.39
2012-05-04,622.328
2012-05-07,630.242
2012-05-08,611.626
2012-05-09,607.191
2012-05-10,613.689
2012-05-11,615.446
2012-05-14,596.409
2012-05-15,589.793
2012-05-16,590.027
2012-05-17,582.029
2012-05-18,582.375
2012-05-21,588.405
2012-05-22,598.968
2012-05-23,575.479
2012-05-24,582.23
2012-05-25,580.805
2012-05-28,580.733
2012-05-29,588.325
2012-05-30,570.034
2012-05-31,569.654
2012-06-01,557.038
2012-06-04,564.527
2012-06-05,569.142
2012-06-06,584.14
2012-06-07,589.337
2012-06-08,582.797
2012-06-11,584.156
2012-06-12,582.563
2012-06-13,585.288
2012-06-14,586.902
2012-06-15,598.234
2012-06-18,593.12
2012-06-19,607.454
2012-06-20,609.729
2012-06-21,602.848
2012-06-22,595.557
2012-06-25,579.889
2012-06-26,577.975
2012-06-27,586.403
2012-06-28,582.903
2012-06-29,623.896
2012-07-02,627.4
2012-07-03,634.688
2012-07-04,629.615
2012-07-05,615.683
2012-07-06,601.031
2012-07-09,598.528
2012-07-10,599.74
2012-07-11,595.957
2012-07-12,588.854
2012-07-13,600.449
2012-07-16,600.229
2012-07-17,598.766
2012-07-18,612.53
2012-07-19,617.171
2012-07-20,599.035
2012-07-23,579.282
2012-07-24,572.723
2012-07-25,575.966
2012-07-26,608.593
2012-07-27,626.549
2012-07-30,627.849
2012-07-31,625.908
2012-08-01,630.834
2012-08-02,606.933
2012-08-03,643.327
2012-08-06,652.196
2012-08-07,662.916
2012-08-08,656.821
2012-08-09,657.898
2012-08-10,653.818
2012-08-13,654.499
2012-08-14,657.345
2012-08-15,654.953
2012-08-16,664.476
2012-08-17,662.035
2012-08-20,663.524
2012-08-21,677.378
2012-08-22,666.782
2012-08-23,667.149
2012-08-24,664.21
2012-08-27,670.127
2012-08-28,666.671
2012-08-29,661.344
2012-08-30,652.987
2012-08-31,665.408
2012-09-03,672.261
2012-09-04,660.304
2012-09-05,664.136
2012-09-06,686.454
2012-09-07,697.686
2012-09-10,694.23
2012-09-11,703.451
2012-09-12,706.361
2012-09-13,698.702
2012-09-14,727.437
2012-09-17,721.131
2012-09-18,708.847
2012-09-19,713.517
2012-09-20,703.361
2012-09-21,709.147
2012-09-24,700.05
2012-09-25,707.083
2012-09-26,680.764
2012-09-27,686.86
2012-09-28,669.37
2012-10-01,687.633
2012-10-02,685.33
2012-10-03,681.926
2012-10-04,686.595
2012-10-05,700.661
2012-10-08,685.619
2012-10-09,676.982
2012-10-10,674.399
2012-10-11,686.526
2012-10-12,682.728
2012-10-15,687.793
2012-10-16,709.443
2012-10-17,720.461
2012-10-18,719.924
2012-10-19,709.962
2012-10-22,707.971
2012-10-23,686.668
2012-10-24,690.899
2012-10-25,687.404
2012-10-26,691.281
2012-10-29,684.537
2012-10-30,699.004
2012-10-31,691.606
2012-11-01,699.912
2012-11-02,698.703
2012-11-05,686.578
2012-11-06,693.47
2012-11-07,676.794
2012-11-08,675.156
2012-11-09,677.305
2012-11-12,675.338
2012-11-13,679.295
2012-11-14,674.226
2012-11-15,674.347
2012-11-16,661.625
2012-11-19,687.134
2012-11-20,690.626
2012-11-21,694.416
2012-11-22,701.415
2012-11-23,711.699
2012-11-26,706.214
2012-11-27,704.192
2012-11-28,705.689
2012-11-29,720.55
2012-11-30,719.913
2012-12-03,725.614
2012-12-04,729.264
2012-12-05,730.17
2012-12-06,728.058
2012-12-07,725.532
2012-12-10,726.712
2012-12-11,737.981
2012-12-12,740.65
2012-12-13,742.633
2012-12-14,743.566
2012-12-17,746.805
2012-12-18,751.425
2012-12-19,757.222
2012-12-20,756.443
2012-12-21,752.151
2012-12-24,751.407
2012-12-25,751.407
2012-12-26,752.944
2012-12-27,757.622
2012-12-28,746.044
2012-12-31,748.317
2013-01-01,748.317
2013-01-02,771.104
2013-01-03,760.022
2013-01-04,758.917
2013-01-07,757.105
2013-01-08,756.078
2013-01-09,757.19
2013-01-10,764.196
2013-01-11,772.615
2013-01-14,774.25
2013-01-15,770.654
2013-01-16,769.721
2013-01-17,780.765
2013-01-18,775.886
2013-01-21,781.858
2013-01-22,775.178
2013-01-23,771.171
2013-01-24,782.036
2013-01-25,792.749
2013-01-28,792.643
2013-01-29,795.074
2013-01-30,796.942
2013-01-31,789.622
2013-02-01,804.788
2013-02-04,771.892
2013-02-05,777.961
2013-02-06,766.821
2013-02-07,749.384
2013-02-08,759.193
2013-02-11,759.843
2013-02-12,772.384
2013-02-13,772.677
2013-02-14,761.057
2013-02-15,759.469
2013-02-18,761.933
2013-02-19,776.887
2013-02-20,772.174
2013-02-21,745.162
2013-02-22,758.746
2013-02-25,764.91
2013-02-26,735.688
2013-02-27,752.006
2013-02-28,757.053
2013-03-01,747.519
2013-03-04,750.851
2013-03-05,767.061
2013-03-06,762.454
2013-03-07,772.003
2013-03-08,775.829
2013-03-11,777.303
2013-03-12,778.402
2013-03-13,773.597
2013-03-14,783.057
2013-03-15,782.604
2013-03-18,772.877
2013-03-19,758.167
2013-03-20,773.698
2013-03-21,761.416
2013-03-22,765.163
2013-03-25,749.41
2013-03-26,752.078
2013-03-27,740.162
2013-03-28,747.876
2013-03-29,747.876
2013-04-01,748.225
2013-04-02,762.937
2013-04-03,752.615
2013-04-04,747.089
2013-04-05,744.22
2013-04-08,744.634
2013-04-09,747.916
2013-04-10,764.661
2013-04-11,773.609
2013-04-12,762.366
2013-04-15,758.787
2013-04-16,756.573
2013-04-17,733.68
2013-04-18,736.386
2013-04-19,747.837
2013-04-22,745.421
2013-04-23,772.267
2013-04-24,783.369
2013-04-25,783.504
2013-04-26,778.291
2013-04-29,795.162
2013-04-30,798.103
2013-05-01,798.648
2013-05-02,793.921
2013-05-03,808.396
2013-05-06,803.146
2013-05-07,808.106
2013-05-08,820.651
2013-05-09,814.991
2013-05-10,813.381
2013-05-13,812.104
2013-05-14,818.057
2013-05-15,814.061
2013-05-16,817.462
2013-05-17,815.895
2013-05-20,822.624
2013-05-21,827.846
2013-05-22,831.563
2013-05-23,815.271
2013-05-24,815.755
2013-05-27,824.043
2013-05-28,830.284
2013-05-29,822.152
2013-05-30,832.579
2013-05-31,816.926
2013-06-03,815.4
2013-06-04,818.928
2013-06-05,804.252
2013-06-06,803.626
2013-06-07,817.954
2013-06-10,814.062
2013-06-11,807.301
2013-06-12,808.411
2013-06-13,806.546
2013-06-14,810.43
2013-06-17,823.719
2013-06-18,825.404
2013-06-19,820.7
2013-06-20,776.525
2013-06-21,765.678
2013-06-24,752.011
2013-06-25,762.506
2013-06-26,774.599
2013-06-27,782.138
2013-06-28,776.925
2013-07-01,785.025
2013-07-02,779.744
2013-07-03,766.814
2013-07-04,786.476
2013-07-05,769.74
2013-07-08,786.363
2013-07-09,785.836
2013-07-10,789.167
2013-07-11,806.23
2013-07-12,803.492
2013-07-15,808.354
2013-07-16,807.72
2013-07-17,809.251
2013-07-18,820.967
2013-07-19,823.479
2013-07-22,830.457
2013-07-23,828.685
2013-07-24,838.458
2013-07-25,836.789
2013-07-26,842.104
2013-07-29,841.815
2013-07-30,845.919
2013-07-31,848.252
2013-08-01,855.802
2013-08-02,860.161
2013-08-05,858.467
2013-08-06,859.463
2013-08-07,861.613
2013-08-08,871.377
2013-08-09,871.865
2013-08-12,866.444
2013-08-13,866.668
2013-08-14,873.036
2013-08-15,867.88
2013-08-16,880.475
2013-08-19,872.232
2013-08-20,865.091
2013-08-21,858.337
2013-08-22,865.75
2013-08-23,871.926
2013-08-26,869.867
2013-08-27,849.378
2013-08-28,844.001
2013-08-29,841.663
2013-08-30,827.882
2013-09-02,843.686
2013-09-03,834.4
2013-09-04,838.241
2013-09-05,838.695
2013-09-06,850.74
2013-09-09,854.784
2013-09-10,871.943
2013-09-11,875.3
2013-09-12,872.402
2013-09-13,870.484
2013-09-16,884.607
2013-09-17,882.644
2013-09-18,888.353
2013-09-19,910.211
2013-09-20,906.821
2013-09-23,898.858
2013-09-24,905.48
2013-09-25,906.757
2013-09-26,903.403
2013-09-27,908.407
2013-09-30,898.896
2013-10-01,909.875
2013-10-02,905.629
2013-10-03,901.389
2013-10-04,907.651
2013-10-07,906.589
2013-10-08,900.929
2013-10-09,894.442
2013-10-10,914.787
2013-10-11,917.804
2013-10-14,920.018
2013-10-15,921.013
2013-10-16,917.473
2013-10-17,929.057
2013-10-18,941.189
2013-10-21,936.654
2013-10-22,947.846
2013-10-23,941.216
2013-10-24,946.766
2013-10-25,944.946
2013-10-28,939.782
2013-10-29,944.892
2013-10-30,944.126
2013-10-31,938.926
2013-11-01,925.626
2013-11-04,930.32
2013-11-05,919.835
2013-11-06,931.36
2013-11-07,920.227
2013-11-08,913.807
2013-11-11,924.523
2013-11-12,920.933
2013-11-13,913.462
2013-11-14,927.347
2013-11-15,931.066
2013-11-18,941.528
2013-11-19,930.312
2013-11-20,925.702
2013-11-21,922.732
2013-11-22,932.465
2013-11-25,936.312
2013-11-26,934.531
2013-11-27,940.123
2013-11-28,944.06
2013-11-29,942.942
2013-12-02,936.881
2013-12-03,914.039
2013-12-04,906.181
2013-12-05,901.76
2013-12-06,910.946
2013-12-09,914.645
2013-12-10,908.037
2013-12-11,909.049
2013-12-12,903.44
2013-12-13,899.724
2013-12-16,916.81
2013-12-17,903.937
2013-12-18,915.854
2013-12-19,924.846
2013-12-20,928.432
2013-12-23,935.758
2013-12-24,933.6
2013-12-25,933.6
2013-12-26,935.342
2013-12-27,954.028
2013-12-30,956.125
2013-12-31,958.347
2014-01-01,958.347
2014-01-02,934.494
2014-01-03,935.717
2014-01-06,932.93
2014-01-07,938.841
2014-01-08,937.96
2014-01-09,929.409
2014-01-10,941.271
2014-01-13,942.688
2014-01-14,947.797
2014-01-15,954.347
2014-01-16,951.63
2014-01-17,950.122
2014-01-20,950.007
2014-01-21,949.2
2014-01-22,950.585
2014-01-23,948.509
2014-01-24,922.29
2014-01-27,917.638
2014-01-28,926.477
2014-01-29,918.269
2014-01-30,917.957
2014-01-31,909.784
2014-02-03,899.018
2014-02-04,900.211
2014-02-05,902.033
2014-02-06,921.101
2014-02-07,931.644
2014-02-10,935.505
2014-02-11,947.986
2014-02-12,946.84
2014-02-13,952.864
2014-02-14,961.064
2014-02-17,960.653
2014-02-18,963.28
2014-02-19,966.288
2014-02-20,966.424
2014-02-21,973.937
2014-02-24,981.152
2014-02-25,980.394
2014-02-26,971.87
2014-02-27,972.427
2014-02-28,984.308
2014-03-03,955.488
2014-03-04,976.808
2014-03-05,975.315
2014-03-06,988.157
2014-03-07,977.856
2014-03-10,980.654
2014-03-11,974.651
2014-03-12,967.398
2014-03-13,956.215
2014-03-14,948.49
2014-03-17,961.164
2014-03-18,969.544
2014-03-19,968.292
2014-03-20,963.828
2014-03-21,965.291
2014-03-24,953.952
2014-03-25,968.662
2014-03-26,978.272
2014-03-27,973.661
2014-03-28,982.061
2014-03-31,979.731
2014-04-01,988.73
2014-04-02,987.53
2014-04-03,988.855
2014-04-04,995.488
2014-04-07,987.963
2014-04-08,989.453
2014-04-09,995.769
2014-04-10,992.891
2014-04-11,983.093
2014-04-14,983.503
2014-04-15,974.997
2014-04-16,987.098
2014-04-17,994.443
2014-04-18,994.443
2014-04-21,992.179
2014-04-22,1003.269
2014-04-23,997.992
2014-04-24,1003.306
2014-04-25,997.286
2014-04-28,1002.212
2014-04-29,1009.884
2014-04-30,1012.575
2014-05-01,1012.575
2014-05-02,1007.504
2014-05-05,1009.736
2014-05-06,1005.512
2014-05-07,1010.444
2014-05-08,1020.43
2014-05-09,1006.081
2014-05-12,1014.343
2014-05-13,1013.349
2014-05-14,1013.835
2014-05-15,1002.051
2014-05-16,1005.866
2014-05-19,1009.843
2014-05-20,1005.853
2014-05-21,1007.23
2014-05-22,1008.794
2014-05-23,1010.768
2014-05-26,1019.648
2014-05-27,1017.834
2014-05-28,1017.034
2014-05-29,1019.042
2014-05-30,1019.253
2014-06-02,1018.254
2014-06-03,1016.592
2014-06-04,1016.107
2014-06-05,1026.677
2014-06-06,1036.073
2014-06-09,1034.201
2014-06-10,1032.053
2014-06-11,1023.584
2014-06-12,1024.636
2014-06-13,1020.549
2014-06-16,1015.963
2014-06-17,1020.205
2014-06-18,1021.198
2014-06-19,1033.653
2014-06-20,1023.995
2014-06-23,1019.801
2014-06-24,1021.018
2014-06-25,1011.927
2014-06-26,1003.675
2014-06-27,1006.469
2014-06-30,1007.059
2014-07-01,1015.282
2014-07-02,1009.312
2014-07-03,1016.35
2014-07-04,1009.739
2014-07-07,996.015
2014-07-08,983.505
2014-07-09,989.173
2014-07-10,973.713
2014-07-11,977.317
2014-07-14,986.728
2014-07-15,972.495
2014-07-16,984.489
2014-07-17,970.787
2014-07-18,974.226
2014-07-21,968.251
2014-07-22,978.51
2014-07-23,979.929
2014-07-24,989.098
2014-07-25,968.223
2014-07-28,972.26
2014-07-29,974.918
2014-07-30,960.258
2014-07-31,945.537
2014-08-01,939.762
2014-08-04,943.529
2014-08-05,943.759
2014-08-06,937.32
2014-08-07,924.045
2014-08-08,928.029
2014-08-11,936.845
2014-08-12,926.959
2014-08-13,936.157
2014-08-14,938.358
2014-08-15,931.637
2014-08-18,942.579
2014-08-19,944.463
2014-08-20,939.148
2014-08-21,950.126
2014-08-22,937.373
2014-08-25,955.258
2014-08-26,967.07
2014-08-27,967.391
2014-08-28,959.355
2014-08-29,962.455
2014-09-01,960.005
2014-09-02,958.331
2014-09-03,969.305
2014-09-04,972.834
2014-09-05,970.393
2014-09-08,967.368
2014-09-09,959.979
2014-09-10,959.881
2014-09-11,959.454
2014-09-12,959.303
2014-09-15,956.544
2014-09-16,952.819
2014-09-17,958.713
2014-09-18,963.084
2014-09-19,956.177
2014-09-22,951.117
2014-09-23,937.919
2014-09-24,945.522
2014-09-25,929.126
2014-09-26,934.306
2014-09-29,925.118
2014-09-30,933.893
2014-10-01,920.852
2014-10-02,898.754
2014-10-03,897.0
2014-10-06,902.451
2014-10-07,890.476
2014-10-08,886.479
2014-10-09,882.697
2014-10-10,862.934
2014-10-13,868.754
2014-10-14,869.703
2014-10-15,844.208
2014-10-16,840.419
2014-10-17,864.671
2014-10-20,856.666
2014-10-21,872.603
2014-10-22,872.907
2014-10-23,883.839
2014-10-24,879.518
2014-10-27,875.652
2014-10-28,880.941
2014-10-29,881.026
2014-10-30,876.496
2014-10-31,889.811
2014-11-03,877.526
2014-11-04,870.124
2014-11-05,880.79
2014-11-06,880.58
2014-11-07,870.607
2014-11-10,879.84
2014-11-11,883.374
2014-11-12,873.283
2014-11-13,875.439
2014-11-14,878.429
2014-11-17,881.822
2014-11-18,894.514
2014-11-19,896.358
2014-11-20,889.492
2014-11-21,904.644
2014-11-24,910.642
2014-11-25,917.005
2014-11-26,917.998
2014-11-27,917.043
2014-11-28,917.679
2014-12-01,915.532
2014-12-02,913.046
2014-12-03,907.748
2014-12-04,901.876
2014-12-05,912.319
2014-12-08,902.769
2014-12-09,889.064
2014-12-10,880.899
2014-12-11,877.787
2014-12-12,859.011
2014-12-15,835.827
2014-12-16,860.032
2014-12-17,856.899
2014-12-18,875.996
2014-12-19,873.853
2014-12-22,875.87
2014-12-23,882.197
2014-12-24,879.179
2014-12-25,879.179
2014-12-26,877.809
2014-12-29,883.026
2014-12-30,867.213
2014-12-31,868.332
2015-01-01,868.332
2015-01-02,859.28
2015-01-05,823.937
2015-01-06,817.258
2015-01-07,815.626
2015-01-08,844.319
2015-01-09,830.035
2015-01-12,839.369
2015-01-13,849.632
2015-01-14,837.117
2015-01-15,841.773
2015-01-16,846.446
2015-01-19,859.309
2015-01-20,864.813
2015-01-21,872.906
2015-01-22,872.422
2015-01-23,876.359
2015-01-26,883.435
2015-01-27,885.441
2015-01-28,877.481
2015-01-29,880.863
2015-01-30,870.873
2015-02-02,880.153
2015-02-03,897.759
2015-02-04,899.804
2015-02-05,901.705
2015-02-06,892.671
2015-02-09,883.949
2015-02-10,891.912
2015-02-11,887.434
2015-02-12,901.481
2015-02-13,910.766
2015-02-16,909.127
2015-02-17,909.4
2015-02-18,914.693
2015-02-19,923.466
2015-02-20,921.186
2015-02-23,926.13
2015-02-24,929.042
2015-02-25,929.795
2015-02-26,922.715
2015-02-27,930.752
2015-03-02,923.385
2015-03-03,913.159
2015-03-04,912.889
2015-03-05,918.671
2015-03-06,904.759
2015-03-09,897.605
2015-03-10,876.346
2015-03-11,885.481
2015-03-12,886.715
2015-03-13,882.909
2015-03-16,897.153
2015-03-17,893.678
2015-03-18,898.456
2015-03-19,896.82
2015-03-20,920.912
2015-03-23,927.288
2015-03-24,932.411
2015-03-25,927.402
2015-03-26,918.198
2015-03-27,921.183
2015-03-30,924.679
2015-03-31,908.692
2015-04-01,915.384
2015-04-02,928.155
2015-04-03,928.155
2015-04-06,941.034
2015-04-07,940.082
2015-04-08,932.042
2015-04-09,934.958
2015-04-10,935.675
2015-04-13,933.324
2015-04-14,935.908
2015-04-15,936.215
2015-04-16,938.852
2015-04-17,930.23
2015-04-20,936.754
2015-04-21,937.278
2015-04-22,938.836
2015-04-23,940.271
2015-04-24,949.775
2015-04-27,963.743
2015-04-28,955.671
2015-04-29,945.822
2015-04-30,954.258
2015-05-01,955.706
2015-05-04,956.832
2015-05-05,938.778
2015-05-06,954.431
2015-05-07,944.547
2015-05-08,964.963
2015-05-11,951.936
2015-05-12,949.415
2015-05-13,956.581
2015-05-14,972.262
2015-05-15,971.032
2015-05-18,968.319
2015-05-19,968.124
2015-05-20,970.323
2015-05-21,974.19
2015-05-22,965.422
2015-05-25,960.333
2015-05-26,944.298
2015-05-27,960.204
2015-05-28,956.239
2015-05-29,936.045
2015-06-01,934.46
2015-06-02,950.729
2015-06-03,968.079
2015-06-04,960.938
2015-06-05,933.168
2015-06-08,931.284
2015-06-09,932.517
2015-06-10,954.503
2015-06-11,955.869
2015-06-12,944.815
2015-06-15,927.648
2015-06-16,930.298
2015-06-17,921.587
2015-06-18,937.954
2015-06-19,933.503
2015-06-22,976.663
2015-06-23,969.631
2015-06-24,967.102
2015-06-25,968.255
2015-06-26,967.261
2015-06-29,931.786
2015-06-30,914.977
2015-07-01,928.931
2015-07-02,920.728
2015-07-03,915.175
2015-07-06,894.306
2015-07-07,863.891
2015-07-08,881.244
2015-07-09,902.422
2015-07-10,940.86
2015-07-13,945.373
2015-07-14,951.488
2015-07-15,950.644
2015-07-16,960.591
2015-07-17,957.023
2015-07-20,961.151
2015-07-21,960.576
2015-07-22,952.514
