Date,FRANCE Standard (Large+Mid Cap)
2005-06-15,3420.737
2005-06-16,3413.614
2005-06-17,3484.244
2005-06-20,3435.561
2005-06-21,3457.055
2005-06-22,3462.893
2005-06-23,3449.815
2005-06-24,3427.861
2005-06-27,3415.207
2005-06-28,3421.99
2005-06-29,3447.903
2005-06-30,3457.311
2005-07-01,3449.359
2005-07-04,3430.093
2005-07-05,3422.017
2005-07-06,3451.597
2005-07-07,3411.482
2005-07-08,3471.542
2005-07-11,3529.126
2005-07-12,3560.351
2005-07-13,3553.62
2005-07-14,3579.487
2005-07-15,3562.329
2005-07-18,3558.384
2005-07-19,3585.624
2005-07-20,3586.529
2005-07-21,3621.352
2005-07-22,3613.166
2005-07-25,3604.7
2005-07-26,3593.026
2005-07-27,3606.47
2005-07-28,3642.824
2005-07-29,3655.7
2005-08-01,3678.128
2005-08-02,3715.86
2005-08-03,3742.595
2005-08-04,3729.08
2005-08-05,3688.821
2005-08-08,3714.121
2005-08-09,3749.096
2005-08-10,3789.403
2005-08-11,3791.122
2005-08-12,3762.324
2005-08-15,3735.127
2005-08-16,3703.691
2005-08-17,3691.224
2005-08-18,3644.946
2005-08-19,3681.162
2005-08-22,3708.29
2005-08-23,3661.383
2005-08-24,3666.794
2005-08-25,3639.807
2005-08-26,3624.889
2005-08-29,3620.702
2005-08-30,3596.131
2005-08-31,3665.812
2005-09-01,3740.179
2005-09-02,3748.044
2005-09-05,3756.659
2005-09-06,3781.257
2005-09-07,3783.053
2005-09-08,3757.238
2005-09-09,3784.963
2005-09-12,3740.958
2005-09-13,3707.174
2005-09-14,3729.914
2005-09-15,3709.728
2005-09-16,3734.853
2005-09-19,3712.688
2005-09-20,3740.714
2005-09-21,3703.99
2005-09-22,3661.251
2005-09-23,3659.881
2005-09-26,3719.156
2005-09-27,3695.673
2005-09-28,3739.624
2005-09-29,3726.26
2005-09-30,3758.256
2005-10-03,3729.773
2005-10-04,3758.834
2005-10-05,3718.921
2005-10-06,3727.404
2005-10-07,3716.5
2005-10-10,3700.754
2005-10-11,3698.928
2005-10-12,3679.991
2005-10-13,3612.34
2005-10-14,3660.416
2005-10-17,3655.362
2005-10-18,3602.685
2005-10-19,3548.27
2005-10-20,3561.555
2005-10-21,3553.723
2005-10-24,3589.354
2005-10-25,3606.129
2005-10-26,3610.817
2005-10-27,3564.988
2005-10-28,3543.61
2005-10-31,3596.887
2005-11-01,3599.255
2005-11-02,3616.33
2005-11-03,3660.504
2005-11-04,3601.457
2005-11-07,3597.995
2005-11-08,3587.572
2005-11-09,3561.901
2005-11-10,3561.328
2005-11-11,3593.404
2005-11-14,3602.892
2005-11-15,3591.639
2005-11-16,3563.415
2005-11-17,3594.094
2005-11-18,3614.229
2005-11-21,3648.986
2005-11-22,3640.979
2005-11-23,3685.461
2005-11-24,3670.749
2005-11-25,3664.224
2005-11-28,3663.14
2005-11-29,3663.895
2005-11-30,3656.642
2005-12-01,3687.395
2005-12-02,3703.656
2005-12-05,3716.928
2005-12-06,3742.92
2005-12-07,3714.308
2005-12-08,3755.472
2005-12-09,3751.009
2005-12-12,3797.869
2005-12-13,3806.974
2005-12-14,3823.767
2005-12-15,3796.742
2005-12-16,3837.594
2005-12-19,3828.656
2005-12-20,3801.512
2005-12-21,3814.507
2005-12-22,3830.599
2005-12-23,3835.883
2005-12-26,3835.883
2005-12-27,3844.115
2005-12-28,3851.256
2005-12-29,3841.582
2005-12-30,3782.503
2006-01-02,3815.205
2006-01-03,3892.323
2006-01-04,3978.522
2006-01-05,3977.47
2006-01-06,4021.621
2006-01-09,4005.356
2006-01-10,3993.01
2006-01-11,4026.305
2006-01-12,4008.707
2006-01-13,3988.255
2006-01-16,4007.712
2006-01-17,3952.213
2006-01-18,3932.837
2006-01-19,3972.397
2006-01-20,3931.623
2006-01-23,3975.647
2006-01-24,3973.067
2006-01-25,4001.82
2006-01-26,4067.25
2006-01-27,4093.659
2006-01-30,4060.113
2006-01-31,4089.222
2006-02-01,4116.138
2006-02-02,4051.229
2006-02-03,4028.307
2006-02-06,4020.336
2006-02-07,4010.58
2006-02-08,3978.074
2006-02-09,4030.043
2006-02-10,3980.09
2006-02-13,4016.4
2006-02-14,4007.137
2006-02-15,3996.283
2006-02-16,4017.708
2006-02-17,4049.943
2006-02-20,4042.915
2006-02-21,4035.458
2006-02-22,4061.789
2006-02-23,4075.15
2006-02-24,4079.117
2006-02-27,4083.559
2006-02-28,4044.346
2006-03-01,4095.267
2006-03-02,4078.463
2006-03-03,4072.355
2006-03-06,4087.191
2006-03-07,4028.388
2006-03-08,4020.109
2006-03-09,4051.218
2006-03-10,4084.968
2006-03-13,4133.186
2006-03-14,4169.606
2006-03-15,4185.198
2006-03-16,4225.469
2006-03-17,4242.835
2006-03-20,4244.986
2006-03-21,4222.945
2006-03-22,4259.383
2006-03-23,4221.205
2006-03-24,4251.007
2006-03-27,4214.245
2006-03-28,4222.601
2006-03-29,4216.168
2006-03-30,4310.526
2006-03-31,4282.956
2006-04-03,4314.29
2006-04-04,4327.216
2006-04-05,4344.241
2006-04-06,4333.881
2006-04-07,4259.109
2006-04-10,4266.763
2006-04-11,4209.305
2006-04-12,4180.053
2006-04-13,4185.062
2006-04-14,4185.062
2006-04-17,4251.533
2006-04-18,4246.333
2006-04-19,4315.524
2006-04-20,4345.657
2006-04-21,4394.489
2006-04-24,4381.831
2006-04-25,4403.826
2006-04-26,4431.596
2006-04-27,4436.212
2006-04-28,4428.826
2006-05-01,4436.561
2006-05-02,4489.951
2006-05-03,4439.134
2006-05-04,4503.96
2006-05-05,4570.079
2006-05-08,4567.933
2006-05-09,4612.329
2006-05-10,4602.664
2006-05-11,4596.951
2006-05-12,4522.432
2006-05-15,4428.306
2006-05-16,4453.47
2006-05-17,4290.548
2006-05-18,4296.894
2006-05-19,4293.25
2006-05-22,4212.042
2006-05-23,4331.661
2006-05-24,4243.837
2006-05-25,4317.691
2006-05-26,4384.359
2006-05-29,4382.254
2006-05-30,4320.73
2006-05-31,4345.854
2006-06-01,4353.338
2006-06-02,4406.166
2006-06-05,4371.965
2006-06-06,4228.898
2006-06-07,4244.305
2006-06-08,4076.108
2006-06-09,4153.257
2006-06-12,4094.956
2006-06-13,3991.913
2006-06-14,4012.186
2006-06-15,4117.91
2006-06-16,4097.932
2006-06-19,4100.5
2006-06-20,4140.157
2006-06-21,4166.14
2006-06-22,4170.954
2006-06-23,4165.235
2006-06-26,4170.788
2006-06-27,4158.721
2006-06-28,4138.133
2006-06-29,4229.345
2006-06-30,4390.137
2006-07-03,4406.997
2006-07-04,4405.988
2006-07-05,4322.998
2006-07-06,4377.42
2006-07-07,4390.735
2006-07-10,4385.571
2006-07-11,4330.855
2006-07-12,4336.449
2006-07-13,4263.002
2006-07-14,4186.3
2006-07-17,4115.326
2006-07-18,4088.887
2006-07-19,4213.18
2006-07-20,4256.858
2006-07-21,4226.729
2006-07-24,4287.078
2006-07-25,4302.689
2006-07-26,4311.726
2006-07-27,4400.156
2006-07-28,4434.246
2006-07-31,4417.872
2006-08-01,4358.957
2006-08-02,4443.225
2006-08-03,4400.193
2006-08-04,4477.896
2006-08-07,4395.321
2006-08-08,4394.008
2006-08-09,4455.347
2006-08-10,4373.247
2006-08-11,4377.439
2006-08-14,4422.505
2006-08-15,4494.714
2006-08-16,4542.919
2006-08-17,4558.332
2006-08-18,4532.464
2006-08-21,4541.946
2006-08-22,4528.352
2006-08-23,4486.723
2006-08-24,4513.874
2006-08-25,4498.783
2006-08-28,4545.962
2006-08-29,4541.301
2006-08-30,4590.149
2006-08-31,4563.356
2006-09-01,4585.759
2006-09-04,4625.345
2006-09-05,4577.717
2006-09-06,4522.672
2006-09-07,4452.756
2006-09-08,4443.392
2006-09-11,4435.645
2006-09-12,4493.712
2006-09-13,4500.809
2006-09-14,4515.839
2006-09-15,4500.981
2006-09-18,4516.145
2006-09-19,4498.14
2006-09-20,4562.05
2006-09-21,4582.849
2006-09-22,4556.841
2006-09-25,4535.267
2006-09-26,4577.081
2006-09-27,4609.645
2006-09-28,4611.028
2006-09-29,4603.808
2006-10-02,4625.041
2006-10-03,4599.8
2006-10-04,4610.044
2006-10-05,4640.009
2006-10-06,4596.873
2006-10-09,4602.091
2006-10-10,4601.222
2006-10-11,4607.579
2006-10-12,4641.739
2006-10-13,4618.95
2006-10-16,4635.957
2006-10-17,4594.279
2006-10-18,4636.602
2006-10-19,4667.371
2006-10-20,4684.883
2006-10-23,4696.711
2006-10-24,4692.719
2006-10-25,4723.642
2006-10-26,4765.767
2006-10-27,4752.469
2006-10-30,4718.969
2006-10-31,4727.978
2006-11-01,4750.778
2006-11-02,4697.285
2006-11-03,4699.502
2006-11-06,4759.021
2006-11-07,4823.808
2006-11-08,4809.562
2006-11-09,4836.819
2006-11-10,4861.496
2006-11-13,4879.072
2006-11-14,4864.91
2006-11-15,4894.06
2006-11-16,4892.132
2006-11-17,4849.993
2006-11-20,4858.992
2006-11-21,4866.986
2006-11-22,4906.415
2006-11-23,4888.999
2006-11-24,4912.523
2006-11-27,4847.115
2006-11-28,4850.304
2006-11-29,4922.366
2006-11-30,4912.989
2006-12-01,4872.903
2006-12-04,4907.472
2006-12-05,4958.346
2006-12-06,4952.936
2006-12-07,4974.285
2006-12-08,4986.849
2006-12-11,4988.888
2006-12-12,4997.673
2006-12-13,5032.123
2006-12-14,5045.11
2006-12-15,5042.279
2006-12-18,5026.4
2006-12-19,5021.577
2006-12-20,5057.174
2006-12-21,5047.326
2006-12-22,4994.308
2006-12-25,4994.308
2006-12-26,4986.526
2006-12-27,5058.551
2006-12-28,5061.663
2006-12-29,5086.605
2007-01-01,5086.605
2007-01-02,5190.447
2007-01-03,5154.365
2007-01-04,5080.101
2007-01-05,4996.62
2007-01-08,5002.742
2007-01-09,5010.9
2007-01-10,4962.156
2007-01-11,5037.373
2007-01-12,5060.256
2007-01-15,5072.655
2007-01-16,5035.997
2007-01-17,5019.179
2007-01-18,5012.149
2007-01-19,5059.637
2007-01-22,5033.169
2007-01-23,5056.275
2007-01-24,5085.84
2007-01-25,5064.805
2007-01-26,5013.239
2007-01-29,5057.578
2007-01-30,5089.223
2007-01-31,5071.076
2007-02-01,5129.27
2007-02-02,5123.726
2007-02-05,5109.981
2007-02-06,5118.967
2007-02-07,5167.736
2007-02-08,5142.172
2007-02-09,5150.139
2007-02-12,5093.31
2007-02-13,5145.92
2007-02-14,5230.983
2007-02-15,5234.936
2007-02-16,5217.794
2007-02-19,5251.194
2007-02-20,5233.5
2007-02-21,5209.718
2007-02-22,5212.92
2007-02-23,5244.669
2007-02-26,5282.515
2007-02-27,5148.002
2007-02-28,5073.531
2007-03-01,5003.268
2007-03-02,4979.55
2007-03-05,4912.965
2007-03-06,4960.851
2007-03-07,4997.81
2007-03-08,5052.265
2007-03-09,5059.696
2007-03-12,5050.149
2007-03-13,4996.524
2007-03-14,4880.923
2007-03-15,4980.899
2007-03-16,4999.456
2007-03-19,5063.772
2007-03-20,5101.472
2007-03-21,5111.833
2007-03-22,5216.012
2007-03-23,5225.733
2007-03-26,5187.506
2007-03-27,5200.685
2007-03-28,5175.451
2007-03-29,5234.314
2007-03-30,5229.916
2007-04-02,5267.888
2007-04-03,5328.654
2007-04-04,5352.397
2007-04-05,5383.866
2007-04-06,5383.866
2007-04-09,5355.818
2007-04-10,5406.615
2007-04-11,5388.595
2007-04-12,5407.22
2007-04-13,5451.194
2007-04-16,5531.567
2007-04-17,5538.562
2007-04-18,5521.492
2007-04-19,5524.143
2007-04-20,5614.858
2007-04-23,5584.828
2007-04-24,5579.191
2007-04-25,5647.132
2007-04-26,5625.829
2007-04-27,5633.862
2007-04-30,5655.781
2007-05-01,5634.646
2007-05-02,5665.076
2007-05-03,5664.861
2007-05-04,5735.036
2007-05-07,5755.795
2007-05-08,5678.976
2007-05-09,5705.753
2007-05-10,5657.887
2007-05-11,5694.475
2007-05-14,5677.918
2007-05-15,5729.609
2007-05-16,5691.922
2007-05-17,5665.957
2007-05-18,5747.451
2007-05-21,5736.303
2007-05-22,5743.481
2007-05-23,5781.675
2007-05-24,5703.374
2007-05-25,5724.053
2007-05-28,5737.212
2007-05-29,5739.562
2007-05-30,5703.754
2007-05-31,5776.107
2007-06-01,5816.576
2007-06-04,5810.648
2007-06-05,5783.319
2007-06-06,5671.943
2007-06-07,5588.616
2007-06-08,5538.256
2007-06-11,5586.89
2007-06-12,5530.938
2007-06-13,5560.766
2007-06-14,5667.623
2007-06-15,5744.557
2007-06-18,5739.597
2007-06-19,5731.524
2007-06-20,5750.446
2007-06-21,5680.713
2007-06-22,5682.459
2007-06-25,5674.278
2007-06-26,5627.992
2007-06-27,5606.875
2007-06-28,5683.216
2007-06-29,5745.29
2007-07-02,5769.663
2007-07-03,5804.566
2007-07-04,5837.9
2007-07-05,5796.531
2007-07-06,5850.824
2007-07-09,5853.744
2007-07-10,5811.021
2007-07-11,5817.895
2007-07-12,5911.698
2007-07-13,5928.095
2007-07-16,5930.572
2007-07-17,5908.087
2007-07-18,5820.661
2007-07-19,5895.881
2007-07-20,5800.822
2007-07-23,5842.957
2007-07-24,5748.661
2007-07-25,5633.518
2007-07-26,5477.917
2007-07-27,5424.999
2007-07-30,5440.432
2007-07-31,5542.251
2007-08-01,5442.586
2007-08-02,5468.922
2007-08-03,5426.895
2007-08-06,5369.648
2007-08-07,5439.363
2007-08-08,5588.894
2007-08-09,5430.175
2007-08-10,5252.112
2007-08-13,5339.29
2007-08-14,5237.899
2007-08-15,5163.898
2007-08-16,4965.329
2007-08-17,5096.264
2007-08-20,5118.603
2007-08-21,5142.782
2007-08-22,5249.052
2007-08-23,5278.206
2007-08-24,5350.776
2007-08-27,5371.57
2007-08-28,5260.166
2007-08-29,5304.969
2007-08-30,5370.974
2007-08-31,5439.635
2007-09-03,5422.894
2007-09-04,5434.454
2007-09-05,5340.811
2007-09-06,5381.574
2007-09-07,5268.595
2007-09-10,5234.051
2007-09-11,5339.519
2007-09-12,5383.843
2007-09-13,5436.737
2007-09-14,5403.85
2007-09-17,5305.567
2007-09-18,5412.095
2007-09-19,5623.866
2007-09-20,5636.557
2007-09-21,5656.679
2007-09-24,5646.284
2007-09-25,5608.376
2007-09-26,5652.234
2007-09-27,5707.449
2007-09-28,5719.945
2007-10-01,5784.417
2007-10-02,5774.159
2007-10-03,5779.56
2007-10-04,5772.658
2007-10-05,5815.151
2007-10-08,5774.756
2007-10-09,5816.039
2007-10-10,5826.266
2007-10-11,5882.944
2007-10-12,5835.108
2007-10-15,5819.758
2007-10-16,5755.547
2007-10-17,5813.049
2007-10-18,5793.402
2007-10-19,5753.049
2007-10-22,5631.806
2007-10-23,5714.307
2007-10-24,5681.034
2007-10-25,5795.761
2007-10-26,5863.635
2007-10-29,5913.333
2007-10-30,5875.719
2007-10-31,5938.861
2007-11-01,5812.161
2007-11-02,5819.588
2007-11-05,5778.756
2007-11-06,5830.421
2007-11-07,5848.581
2007-11-08,5806.678
2007-11-09,5687.484
2007-11-12,5642.594
2007-11-13,5673.393
2007-11-14,5787.78
2007-11-15,5699.108
2007-11-16,5670.789
2007-11-19,5583.862
2007-11-20,5707.286
2007-11-21,5590.755
2007-11-22,5633.235
2007-11-23,5728.341
2007-11-26,5683.417
2007-11-27,5664.164
2007-11-28,5756.495
2007-11-29,5802.362
2007-11-30,5842.155
2007-12-03,5795.446
2007-12-04,5745.124
2007-12-05,5820.879
2007-12-06,5819.808
2007-12-07,5881.433
2007-12-10,5934.562
2007-12-11,5902.944
2007-12-12,5916.509
2007-12-13,5730.473
2007-12-14,5677.853
2007-12-17,5561.286
2007-12-18,5563.9
2007-12-19,5544.803
2007-12-20,5543.381
2007-12-21,5645.747
2007-12-24,5671.158
2007-12-25,5671.158
2007-12-26,5710.138
2007-12-27,5748.937
2007-12-28,5803.86
2007-12-31,5759.94
2008-01-01,5759.94
2008-01-02,5736.918
2008-01-03,5724.744
2008-01-04,5633.86
2008-01-07,5607.027
2008-01-08,5651.13
2008-01-09,5559.838
2008-01-10,5539.749
2008-01-11,5530.172
2008-01-14,5606.574
2008-01-15,5434.778
2008-01-16,5349.325
2008-01-17,5289.617
2008-01-18,5199.566
2008-01-21,4805.17
2008-01-22,4960.776
2008-01-23,4740.543
2008-01-24,5074.841
2008-01-25,5037.162
2008-01-28,5037.924
2008-01-29,5127.553
2008-01-30,5062.242
2008-01-31,5065.063
2008-02-01,5188.248
2008-02-04,5186.694
2008-02-05,4924.991
2008-02-06,4967.509
2008-02-07,4819.448
2008-02-08,4806.233
2008-02-11,4778.032
2008-02-12,4970.603
2008-02-13,4978.094
2008-02-14,5001.449
2008-02-15,4937.846
2008-02-18,5014.505
2008-02-19,5073.951
2008-02-20,4979.284
2008-02-21,5080.462
2008-02-22,5056.244
2008-02-25,5163.222
2008-02-26,5239.585
2008-02-27,5307.437
2008-02-28,5226.89
2008-02-29,5148.911
2008-03-03,5107.246
2008-03-04,5049.113
2008-03-05,5153.679
2008-03-06,5093.909
2008-03-07,5026.743
2008-03-10,4969.443
2008-03-11,5023.219
2008-03-12,5152.354
2008-03-13,5103.423
2008-03-14,5073.501
2008-03-17,4943.215
2008-03-18,5114.234
2008-03-19,5034.623
2008-03-20,4936.466
2008-03-21,4936.466
2008-03-24,4929.421
2008-03-25,5173.106
2008-03-26,5215.261
2008-03-27,5276.771
2008-03-28,5237.942
2008-03-31,5278.925
2008-04-01,5362.096
2008-04-02,5418.788
2008-04-03,5393.59
2008-04-04,5446.798
2008-04-07,5487.712
2008-04-08,5449.369
2008-04-09,5431.173
2008-04-10,5416.236
2008-04-11,5356.813
2008-04-14,5329.265
2008-04-15,5335.032
2008-04-16,5471.254
2008-04-17,5464.483
2008-04-18,5513.605
2008-04-21,5523.578
2008-04-22,5502.37
2008-04-23,5546.191
2008-04-24,5475.571
2008-04-25,5520.806
2008-04-28,5554.37
2008-04-29,5502.697
2008-04-30,5512.916
2008-05-01,5470.955
2008-05-02,5535.906
2008-05-05,5556.313
2008-05-06,5563.348
2008-05-07,5549.725
2008-05-08,5538.506
2008-05-09,5459.413
2008-05-12,5508.281
2008-05-13,5522.878
2008-05-14,5578.292
2008-05-15,5592.352
2008-05-16,5656.665
2008-05-19,5711.448
2008-05-20,5665.244
2008-05-21,5684.067
2008-05-22,5670.263
2008-05-23,5591.515
2008-05-26,5608.402
2008-05-27,5558.928
2008-05-28,5599.584
2008-05-29,5585.211
2008-05-30,5629.315
2008-06-02,5543.039
2008-06-03,5570.935
2008-06-04,5494.083
2008-06-05,5520.842
2008-06-06,5470.485
2008-06-09,5462.889
2008-06-10,5332.74
2008-06-11,5245.328
2008-06-12,5221.36
2008-06-13,5211.348
2008-06-16,5230.747
2008-06-17,5278.022
2008-06-18,5201.117
2008-06-19,5160.608
2008-06-20,5120.641
2008-06-23,5071.567
2008-06-24,5063.024
2008-06-25,5127.813
2008-06-26,5066.954
2008-06-27,5031.973
2008-06-30,5071.157
2008-07-01,4963.759
2008-07-02,4944.163
2008-07-03,4944.233
2008-07-04,4851.96
2008-07-07,4926.597
2008-07-08,4855.557
2008-07-09,4945.157
2008-07-10,4839.79
2008-07-11,4730.738
2008-07-14,4774.92
2008-07-15,4700.806
2008-07-16,4714.759
2008-07-17,4870.93
2008-07-18,4941.732
2008-07-21,4978.346
2008-07-22,4976.068
2008-07-23,5020.322
2008-07-24,4943.972
2008-07-25,4970.973
2008-07-28,4931.205
2008-07-29,4885.685
2008-07-30,4967.817
2008-07-31,4970.807
2008-08-01,4874.151
2008-08-04,4851.482
2008-08-05,4929.182
2008-08-06,4979.113
2008-08-07,4973.901
2008-08-08,4903.618
2008-08-11,4951.115
2008-08-12,4900.588
2008-08-13,4761.927
2008-08-14,4789.506
2008-08-15,4760.057
2008-08-18,4759.215
2008-08-19,4631.379
2008-08-20,4672.461
2008-08-21,4657.601
2008-08-22,4738.915
2008-08-25,4677.964
2008-08-26,4652.874
2008-08-27,4676.301
2008-08-28,4769.328
2008-08-29,4797.384
2008-09-01,4740.975
2008-09-02,4788.428
2008-09-03,4674.715
2008-09-04,4502.697
2008-09-05,4354.24
2008-09-08,4483.668
2008-09-09,4414.862
2008-09-10,4384.273
2008-09-11,4306.105
2008-09-12,4466.016
2008-09-15,4310.102
2008-09-16,4212.876
2008-09-17,4143.452
2008-09-18,4156.061
2008-09-19,4534.568
2008-09-22,4502.48
2008-09-23,4438.029
2008-09-24,4386.371
2008-09-25,4495.749
2008-09-26,4406.598
2008-09-29,4141.785
2008-09-30,4111.275
2008-10-01,4113.888
2008-10-02,3962.13
2008-10-03,4070.916
2008-10-06,3626.294
2008-10-07,3674.024
2008-10-08,3450.637
2008-10-09,3410.235
2008-10-10,3117.221
2008-10-13,3478.182
2008-10-14,3589.122
2008-10-15,3332.089
2008-10-16,3097.704
2008-10-17,3243.128
2008-10-20,3316.938
2008-10-21,3309.35
2008-10-22,3076.672
2008-10-23,3077.256
2008-10-24,2930.617
2008-10-27,2756.867
2008-10-28,2809.581
2008-10-29,3150.782
2008-10-30,3164.341
2008-10-31,3189.573
2008-11-03,3248.122
2008-11-04,3454.922
2008-11-05,3403.414
2008-11-06,3118.554
2008-11-07,3191.182
2008-11-10,3238.011
2008-11-11,3022.068
2008-11-12,2930.81
2008-11-13,2966.261
2008-11-14,3022.714
2008-11-17,2915.527
2008-11-18,2947.183
2008-11-19,2831.191
2008-11-20,2709.104
2008-11-21,2621.593
2008-11-24,2954.659
2008-11-25,3028.677
2008-11-26,2971.229
2008-11-27,3040.467
2008-11-28,3010.59
2008-12-01,2827.084
2008-12-02,2917.652
2008-12-03,2926.933
2008-12-04,2934.81
2008-12-05,2768.456
2008-12-08,3056.2
2008-12-09,3099.142
2008-12-10,3143.935
2008-12-11,3190.936
2008-12-12,3138.425
2008-12-15,3185.034
2008-12-16,3269.965
2008-12-17,3394.811
2008-12-18,3423.454
2008-12-19,3283.994
2008-12-22,3206.919
2008-12-23,3191.555
2008-12-24,3186.968
2008-12-25,3186.968
2008-12-26,3202.348
2008-12-29,3262.016
2008-12-30,3323.572
2008-12-31,3267.455
2009-01-01,3267.455
2009-01-02,3408.677
2009-01-05,3348.316
2009-01-06,3326.375
2009-01-07,3343.405
2009-01-08,3336.051
2009-01-09,3261.915
2009-01-12,3168.422
2009-01-13,3081.439
2009-01-14,2943.748
2009-01-15,2871.189
2009-01-16,2933.092
2009-01-19,2886.681
2009-01-20,2774.563
2009-01-21,2749.994
2009-01-22,2735.519
2009-01-23,2675.913
2009-01-26,2845.166
2009-01-27,2853.954
2009-01-28,2980.626
2009-01-29,2888.13
2009-01-30,2801.213
2009-02-02,2755.72
2009-02-03,2838.389
2009-02-04,2899.851
2009-02-05,2891.761
2009-02-06,2951.514
2009-02-09,3015.658
2009-02-10,2901.926
2009-02-11,2881.382
2009-02-12,2796.266
2009-02-13,2857.014
2009-02-16,2800.521
2009-02-17,2671.281
2009-02-18,2656.271
2009-02-19,2688.164
2009-02-20,2563.24
2009-02-23,2561.932
2009-02-24,2543.206
2009-02-25,2526.397
2009-02-26,2578.716
2009-02-27,2534.964
2009-03-02,2405.673
2009-03-03,2374.522
2009-03-04,2484.037
2009-03-05,2386.351
2009-03-06,2372.691
2009-03-09,2354.684
2009-03-10,2507.836
2009-03-11,2520.665
2009-03-12,2543.236
2009-03-13,2572.145
2009-03-16,2669.889
2009-03-17,2641.703
2009-03-18,2665.637
2009-03-19,2806.195
2009-03-20,2784.609
2009-03-23,2856.174
2009-03-24,2854.721
2009-03-25,2874.913
2009-03-26,2877.928
2009-03-27,2776.74
2009-03-30,2635.931
2009-03-31,2745.263
2009-04-01,2768.983
2009-04-02,2962.101
2009-04-03,2929.408
2009-04-06,2900.215
2009-04-07,2843.27
2009-04-08,2850.745
2009-04-09,2902.695
2009-04-10,2903.241
2009-04-13,2927.861
2009-04-14,2937.305
2009-04-15,2906.989
2009-04-16,2959.935
2009-04-17,2978.031
2009-04-20,2832.626
2009-04-21,2846.382
2009-04-22,2910.458
2009-04-23,2915.891
2009-04-24,3048.133
2009-04-27,3018.933
2009-04-28,2957.57
2009-04-29,3066.528
2009-04-30,3105.412
2009-05-01,3105.881
2009-05-04,3212.242
2009-05-05,3202.671
2009-05-06,3247.449
2009-05-07,3248.338
2009-05-08,3321.861
2009-05-11,3292.115
2009-05-12,3285.745
2009-05-13,3197.223
2009-05-14,3197.342
2009-05-15,3210.67
2009-05-18,3260.913
2009-05-19,3331.52
2009-05-20,3408.522
2009-05-21,3318.752
2009-05-22,3383.514
2009-05-25,3396.12
2009-05-26,3422.446
2009-05-27,3441.889
2009-05-28,3414.09
2009-05-29,3481.828
2009-06-01,3590.8
2009-06-02,3631.033
2009-06-03,3532.714
2009-06-04,3534.798
2009-06-05,3516.308
2009-06-08,3429.273
2009-06-09,3473.172
2009-06-10,3493.693
2009-06-11,3531.035
2009-06-12,3505.459
2009-06-15,3359.989
2009-06-16,3369.118
2009-06-17,3307.645
2009-06-18,3359.948
2009-06-19,3382.467
2009-06-22,3268.985
2009-06-23,3292.985
2009-06-24,3368.859
2009-06-25,3319.853
2009-06-26,3328.239
2009-06-29,3390.202
2009-06-30,3334.423
2009-07-01,3438.153
2009-07-02,3309.927
2009-07-03,3309.114
2009-07-06,3253.207
2009-07-07,3237.593
2009-07-08,3171.112
2009-07-09,3207.106
2009-07-10,3154.506
2009-07-13,3225.705
2009-07-14,3253.923
2009-07-15,3378.467
2009-07-16,3416.506
2009-07-17,3434.152
2009-07-20,3513.206
2009-07-21,3552.17
2009-07-22,3551.981
2009-07-23,3634.103
2009-07-24,3614.736
2009-07-27,3627.831
2009-07-28,3575.825
2009-07-29,3581.032
2009-07-30,3657.301
2009-07-31,3685.254
2009-08-03,3801.598
2009-08-04,3793.792
2009-08-05,3773.19
2009-08-06,3786.704
2009-08-07,3787.435
2009-08-10,3760.324
2009-08-11,3701.3
2009-08-12,3771.652
2009-08-13,3810.98
2009-08-14,3767.322
2009-08-17,3645.023
2009-08-18,3684.739
2009-08-19,3712.611
2009-08-20,3775.37
2009-08-21,3907.19
2009-08-24,3952.72
2009-08-25,3986.285
2009-08-26,3951.703
2009-08-27,3931.161
2009-08-28,4025.306
2009-08-31,3976.477
2009-09-01,3888.95
2009-09-02,3856.344
2009-09-03,3844.755
2009-09-04,3886.632
2009-09-07,3976.458
2009-09-08,4041.075
2009-09-09,4110.874
2009-09-10,4104.962
2009-09-11,4149.207
2009-09-14,4150.262
2009-09-15,4162.851
2009-09-16,4256.592
2009-09-17,4297.441
2009-09-18,4284.382
2009-09-21,4247.73
2009-09-22,4301.398
2009-09-23,4296.51
2009-09-24,4206.532
2009-09-25,4181.236
2009-09-28,4255.483
2009-09-29,4217.833
2009-09-30,4219.807
2009-10-01,4123.731
2009-10-02,4057.64
2009-10-05,4093.684
2009-10-06,4230.829
2009-10-07,4201.822
2009-10-08,4282.581
2009-10-09,4274.665
2009-10-12,4339.798
2009-10-13,4293.966
2009-10-14,4404.903
2009-10-15,4413.529
2009-10-16,4332.262
2009-10-19,4422.371
2009-10-20,4397.903
2009-10-21,4416.824
2009-10-22,4360.538
2009-10-23,4348.913
2009-10-26,4253.954
2009-10-27,4217.462
2009-10-28,4108.822
2009-10-29,4182.532
2009-10-30,4051.164
2009-11-02,4102.714
2009-11-03,4007.187
2009-11-04,4146.046
2009-11-05,4201.438
2009-11-06,4196.121
2009-11-09,4319.335
2009-11-10,4303.919
2009-11-11,4340.311
2009-11-12,4303.347
2009-11-13,4312.911
2009-11-16,4404.404
2009-11-17,4328.412
2009-11-18,4364.098
2009-11-19,4255.18
2009-11-20,4218.485
2009-11-23,4346.38
2009-11-24,4306.592
2009-11-25,4366.088
2009-11-26,4201.892
2009-11-27,4247.16
2009-11-30,4208.161
