Date,FRANCE Standard (Large+Mid Cap)
2005-06-15,4752.984
2005-06-16,4743.087
2005-06-17,4841.223
2005-06-20,4773.581
2005-06-21,4803.446
2005-06-22,4811.558
2005-06-23,4794.052
2005-06-24,4763.543
2005-06-27,4745.959
2005-06-28,4755.422
2005-06-29,4791.432
2005-06-30,4804.506
2005-07-01,4793.513
2005-07-04,4766.739
2005-07-05,4755.585
2005-07-06,4797.094
2005-07-07,4741.341
2005-07-08,4824.814
2005-07-11,4905.034
2005-07-12,4948.432
2005-07-13,4939.078
2005-07-14,4975.03
2005-07-15,4951.262
2005-07-18,4945.78
2005-07-19,4983.671
2005-07-20,4984.929
2005-07-21,5033.329
2005-07-22,5021.951
2005-07-25,5010.185
2005-07-26,4993.959
2005-07-27,5012.645
2005-07-28,5063.173
2005-07-29,5081.07
2005-08-01,5112.243
2005-08-02,5164.686
2005-08-03,5201.845
2005-08-04,5183.061
2005-08-05,5127.105
2005-08-08,5162.269
2005-08-09,5210.881
2005-08-10,5266.904
2005-08-11,5269.293
2005-08-12,5229.267
2005-08-15,5191.466
2005-08-16,5147.772
2005-08-17,5130.445
2005-08-18,5066.123
2005-08-19,5116.459
2005-08-22,5154.165
2005-08-23,5088.969
2005-08-24,5096.489
2005-08-25,5058.98
2005-08-26,5038.246
2005-08-29,5032.426
2005-08-30,4998.275
2005-08-31,5095.124
2005-09-01,5198.487
2005-09-02,5209.419
2005-09-05,5221.393
2005-09-06,5255.582
2005-09-07,5258.078
2005-09-08,5222.199
2005-09-09,5260.734
2005-09-12,5199.571
2005-09-13,5152.613
2005-09-14,5184.22
2005-09-15,5156.163
2005-09-16,5191.085
2005-09-19,5160.277
2005-09-20,5199.231
2005-09-21,5148.188
2005-09-22,5088.785
2005-09-23,5086.88
2005-09-26,5169.268
2005-09-27,5136.628
2005-09-28,5197.717
2005-09-29,5179.142
2005-09-30,5223.612
2005-10-03,5184.024
2005-10-04,5224.416
2005-10-05,5168.941
2005-10-06,5180.732
2005-10-07,5165.577
2005-10-10,5143.69
2005-10-11,5141.153
2005-10-12,5114.832
2005-10-13,5020.803
2005-10-14,5087.625
2005-10-17,5080.671
2005-10-18,5007.456
2005-10-19,4931.823
2005-10-20,4950.288
2005-10-21,4939.401
2005-10-24,4988.926
2005-10-25,5012.242
2005-10-26,5018.758
2005-10-27,4955.06
2005-10-28,4925.346
2005-10-31,4999.397
2005-11-01,5002.687
2005-11-02,5026.421
2005-11-03,5087.819
2005-11-04,5005.748
2005-11-07,5000.936
2005-11-08,4986.449
2005-11-09,4950.768
2005-11-10,4949.972
2005-11-11,4994.555
2005-11-14,5007.743
2005-11-15,4992.102
2005-11-16,4952.872
2005-11-17,4995.638
2005-11-18,5023.624
2005-11-21,5071.935
2005-11-22,5060.806
2005-11-23,5122.634
2005-11-24,5104.984
2005-11-25,5095.909
2005-11-28,5094.402
2005-11-29,5095.452
2005-11-30,5085.365
2005-12-01,5128.133
2005-12-02,5150.847
2005-12-05,5169.305
2005-12-06,5205.454
2005-12-07,5165.661
2005-12-08,5222.91
2005-12-09,5216.703
2005-12-12,5281.874
2005-12-13,5294.537
2005-12-14,5317.891
2005-12-15,5280.307
2005-12-16,5337.121
2005-12-19,5324.69
2005-12-20,5287.131
2005-12-21,5305.203
2005-12-22,5327.585
2005-12-23,5334.933
2005-12-26,5334.933
2005-12-27,5346.382
2005-12-28,5356.314
2005-12-29,5342.86
2005-12-30,5260.693
2006-01-02,5306.175
2006-01-03,5413.43
2006-01-04,5533.315
2006-01-05,5531.852
2006-01-06,5593.306
2006-01-09,5570.685
2006-01-10,5553.513
2006-01-11,5599.819
2006-01-12,5575.345
2006-01-13,5546.9
2006-01-16,5574.033
2006-01-17,5496.844
2006-01-18,5469.895
2006-01-19,5524.916
2006-01-20,5468.206
2006-01-23,5529.436
2006-01-24,5525.847
2006-01-25,5565.838
2006-01-26,5656.841
2006-01-27,5693.57
2006-01-30,5646.913
2006-01-31,5687.4
2006-02-01,5724.835
2006-02-02,5634.557
2006-02-03,5602.677
2006-02-06,5591.591
2006-02-07,5578.022
2006-02-08,5532.811
2006-02-09,5605.091
2006-02-10,5535.615
2006-02-13,5586.117
2006-02-14,5573.234
2006-02-15,5558.137
2006-02-16,5587.936
2006-02-17,5632.769
2006-02-20,5622.994
2006-02-21,5612.624
2006-02-22,5649.244
2006-02-23,5667.827
2006-02-24,5673.345
2006-02-27,5679.523
2006-02-28,5624.985
2006-03-01,5695.807
2006-03-02,5672.436
2006-03-03,5663.94
2006-03-06,5684.574
2006-03-07,5602.906
2006-03-08,5591.392
2006-03-09,5634.659
2006-03-10,5681.601
2006-03-13,5748.665
2006-03-14,5799.321
2006-03-15,5821.007
2006-03-16,5877.018
2006-03-17,5901.172
2006-03-20,5904.164
2006-03-21,5873.507
2006-03-22,5924.188
2006-03-23,5871.088
2006-03-24,5912.538
2006-03-27,5861.406
2006-03-28,5873.028
2006-03-29,5864.081
2006-03-30,5995.32
2006-03-31,5956.974
2006-04-03,6000.555
2006-04-04,6018.533
2006-04-05,6042.212
2006-04-06,6027.803
2006-04-07,5923.806
2006-04-10,5934.452
2006-04-11,5854.536
2006-04-12,5813.851
2006-04-13,5820.92
2006-04-14,5820.92
2006-04-17,5913.373
2006-04-18,5906.214
2006-04-19,6002.451
2006-04-20,6044.363
2006-04-21,6112.284
2006-04-24,6094.678
2006-04-25,6125.27
2006-04-26,6163.896
2006-04-27,6170.316
2006-04-28,6160.043
2006-05-01,6170.802
2006-05-02,6245.416
2006-05-03,6175.154
2006-05-04,6267.34
2006-05-05,6360.333
2006-05-08,6360.848
2006-05-09,6423.564
2006-05-10,6413.071
2006-05-11,6405.111
2006-05-12,6303.626
2006-05-15,6173.217
2006-05-16,6209.662
2006-05-17,5982.987
2006-05-18,5996.104
2006-05-19,5991.091
2006-05-22,5877.982
2006-05-23,6044.912
2006-05-24,5922.352
2006-05-25,6025.417
2006-05-26,6118.453
2006-05-29,6118.931
2006-05-30,6033.266
2006-05-31,6072.697
2006-06-01,6083.488
2006-06-02,6157.633
2006-06-05,6109.837
2006-06-06,5912.665
2006-06-07,5936.938
2006-06-08,5702.333
2006-06-09,5810.516
2006-06-12,5728.952
2006-06-13,5584.791
2006-06-14,5613.154
2006-06-15,5761.064
2006-06-16,5733.115
2006-06-19,5736.708
2006-06-20,5792.188
2006-06-21,5828.54
2006-06-22,5836.009
2006-06-23,5828.008
2006-06-26,5835.776
2006-06-27,5818.893
2006-06-28,5790.154
2006-06-29,5917.779
2006-06-30,6142.762
2006-07-03,6166.353
2006-07-04,6165.029
2006-07-05,6049.665
2006-07-06,6125.825
2006-07-07,6144.458
2006-07-10,6137.402
2006-07-11,6060.967
2006-07-12,6068.795
2006-07-13,5966.008
2006-07-14,5858.664
2006-07-17,5759.428
2006-07-18,5722.489
2006-07-19,5896.441
2006-07-20,5957.57
2006-07-21,5915.403
2006-07-24,5999.863
2006-07-25,6021.711
2006-07-26,6034.358
2006-07-27,6158.118
2006-07-28,6205.828
2006-07-31,6182.911
2006-08-01,6100.459
2006-08-02,6218.394
2006-08-03,6158.17
2006-08-04,6266.917
2006-08-07,6151.351
2006-08-08,6149.514
2006-08-09,6235.359
2006-08-10,6120.458
2006-08-11,6126.325
2006-08-14,6189.397
2006-08-15,6290.454
2006-08-16,6357.918
2006-08-17,6379.489
2006-08-18,6343.287
2006-08-21,6356.556
2006-08-22,6337.531
2006-08-23,6279.271
2006-08-24,6317.269
2006-08-25,6296.149
2006-08-28,6362.177
2006-08-29,6355.654
2006-08-30,6424.017
2006-08-31,6386.521
2006-09-01,6417.873
2006-09-04,6473.275
2006-09-05,6406.74
2006-09-06,6329.701
2006-09-07,6231.85
2006-09-08,6218.744
2006-09-11,6208.286
2006-09-12,6289.558
2006-09-13,6299.491
2006-09-14,6320.528
2006-09-15,6299.732
2006-09-18,6320.957
2006-09-19,6295.756
2006-09-20,6385.206
2006-09-21,6414.318
2006-09-22,6377.916
2006-09-25,6347.72
2006-09-26,6406.244
2006-09-27,6451.822
2006-09-28,6453.758
2006-09-29,6443.653
2006-10-02,6473.371
2006-10-03,6438.043
2006-10-04,6452.381
2006-10-05,6494.321
2006-10-06,6433.946
2006-10-09,6441.25
2006-10-10,6440.033
2006-10-11,6448.93
2006-10-12,6496.742
2006-10-13,6464.845
2006-10-16,6488.729
2006-10-17,6430.394
2006-10-18,6489.632
2006-10-19,6532.697
2006-10-20,6557.339
2006-10-23,6573.894
2006-10-24,6568.306
2006-10-25,6611.588
2006-10-26,6670.55
2006-10-27,6651.937
2006-10-30,6605.047
2006-10-31,6617.658
2006-11-01,6649.569
2006-11-02,6574.697
2006-11-03,6577.801
2006-11-06,6661.108
2006-11-07,6751.788
2006-11-08,6731.849
2006-11-09,6770.0
2006-11-10,6804.539
2006-11-13,6829.14
2006-11-14,6809.319
2006-11-15,6850.305
2006-11-16,6847.607
2006-11-17,6792.044
2006-11-20,6804.647
2006-11-21,6815.842
2006-11-22,6871.143
2006-11-23,6846.754
2006-11-24,6879.698
2006-11-27,6788.097
2006-11-28,6792.563
2006-11-29,6893.603
2006-11-30,6880.471
2006-12-01,6824.466
2006-12-04,6872.88
2006-12-05,6944.129
2006-12-06,6936.552
2006-12-07,6966.451
2006-12-08,6984.155
2006-12-11,6987.01
2006-12-12,6999.314
2006-12-13,7047.561
2006-12-14,7065.749
2006-12-15,7061.784
2006-12-18,7039.546
2006-12-19,7032.792
2006-12-20,7082.561
2006-12-21,7069.194
2006-12-22,6994.937
2006-12-25,6994.937
2006-12-26,6984.037
2006-12-27,7084.915
2006-12-28,7089.274
2006-12-29,7124.206
2007-01-01,7124.206
2007-01-02,7269.645
2007-01-03,7219.174
2007-01-04,7115.16
2007-01-05,6998.237
2007-01-08,7006.812
2007-01-09,7018.238
2007-01-10,6949.968
2007-01-11,7055.316
2007-01-12,7087.365
2007-01-15,7104.813
2007-01-16,7053.469
2007-01-17,7029.913
2007-01-18,7020.068
2007-01-19,7086.579
2007-01-22,7049.509
2007-01-23,7081.871
2007-01-24,7123.28
2007-01-25,7093.819
2007-01-26,7021.594
2007-01-29,7083.695
2007-01-30,7128.019
2007-01-31,7102.602
2007-02-01,7184.108
2007-02-02,7176.344
2007-02-05,7157.092
2007-02-06,7169.678
2007-02-07,7237.985
2007-02-08,7202.179
2007-02-09,7213.337
2007-02-12,7133.904
2007-02-13,7207.592
2007-02-14,7326.735
2007-02-15,7332.271
2007-02-16,7308.261
2007-02-19,7355.043
2007-02-20,7330.26
2007-02-21,7296.95
2007-02-22,7301.435
2007-02-23,7345.903
2007-02-26,7398.912
2007-02-27,7210.508
2007-02-28,7106.511
2007-03-01,7008.094
2007-03-02,6974.872
2007-03-05,6881.606
2007-03-06,6948.68
2007-03-07,7000.449
2007-03-08,7076.724
2007-03-09,7087.133
2007-03-12,7073.761
2007-03-13,6998.648
2007-03-14,6836.725
2007-03-15,6976.761
2007-03-16,7002.754
2007-03-19,7092.841
2007-03-20,7145.648
2007-03-21,7160.161
2007-03-22,7306.085
2007-03-23,7319.701
2007-03-26,7266.156
2007-03-27,7284.617
2007-03-28,7249.271
2007-03-29,7331.72
2007-03-30,7325.656
2007-04-02,7378.844
2007-04-03,7463.961
2007-04-04,7497.218
2007-04-05,7541.298
2007-04-06,7541.298
2007-04-09,7502.01
2007-04-10,7573.163
2007-04-11,7547.921
2007-04-12,7574.01
2007-04-13,7635.716
2007-04-16,7748.383
2007-04-17,7758.181
2007-04-18,7734.271
2007-04-19,7737.983
2007-04-20,7865.054
2007-04-23,7822.988
2007-04-24,7815.092
2007-04-25,7910.261
2007-04-26,7883.021
2007-04-27,7894.47
2007-04-30,7925.366
2007-05-01,7895.749
2007-05-02,7939.93
2007-05-03,7941.251
2007-05-04,8041.157
2007-05-07,8072.567
2007-05-08,7964.828
2007-05-09,8002.384
2007-05-10,7936.411
2007-05-11,7987.806
2007-05-14,7965.255
2007-05-15,8041.541
2007-05-16,7989.768
2007-05-17,7953.321
2007-05-18,8071.81
2007-05-21,8063.359
2007-05-22,8073.449
2007-05-23,8127.137
2007-05-24,8021.949
2007-05-25,8052.061
2007-05-28,8070.641
2007-05-29,8075.379
2007-05-30,8025.796
2007-05-31,8128.11
2007-06-01,8185.705
2007-06-04,8177.363
2007-06-05,8139.602
2007-06-06,7982.848
2007-06-07,7872.759
2007-06-08,7801.94
2007-06-11,7870.628
2007-06-12,7791.866
2007-06-13,7833.887
2007-06-14,7984.424
2007-06-15,8092.807
2007-06-18,8085.82
2007-06-19,8074.348
2007-06-20,8101.104
2007-06-21,8003.919
2007-06-22,8006.379
2007-06-25,7994.853
2007-06-26,7929.637
2007-06-27,7899.932
2007-06-28,8007.494
2007-06-29,8095.06
2007-07-02,8129.402
2007-07-03,8178.865
2007-07-04,8226.777
2007-07-05,8168.638
2007-07-06,8245.149
2007-07-09,8249.264
2007-07-10,8189.057
2007-07-11,8198.744
2007-07-12,8330.935
2007-07-13,8354.247
2007-07-16,8358.023
2007-07-17,8326.334
2007-07-18,8203.237
2007-07-19,8309.246
2007-07-20,8175.276
2007-07-23,8234.659
2007-07-24,8101.764
2007-07-25,7939.49
2007-07-26,7720.196
2007-07-27,7645.618
2007-07-30,7667.368
2007-07-31,7810.865
2007-08-01,7670.403
2007-08-02,7707.52
2007-08-03,7648.29
2007-08-06,7567.61
2007-08-07,7665.861
2007-08-08,7876.6
2007-08-09,7652.912
2007-08-10,7401.962
2007-08-13,7524.825
2007-08-14,7381.932
2007-08-15,7277.64
2007-08-16,6997.79
2007-08-17,7182.322
2007-08-20,7213.805
2007-08-21,7247.881
2007-08-22,7397.651
2007-08-23,7438.738
2007-08-24,7541.013
2007-08-27,7570.318
2007-08-28,7413.314
2007-08-29,7476.456
2007-08-30,7569.478
2007-08-31,7666.656
2007-09-03,7643.062
2007-09-04,7659.354
2007-09-05,7527.374
2007-09-06,7584.825
2007-09-07,7425.591
2007-09-10,7376.905
2007-09-11,7525.552
2007-09-12,7588.022
2007-09-13,7662.572
2007-09-14,7616.221
2007-09-17,7477.7
2007-09-18,7627.842
2007-09-19,7926.313
2007-09-20,7944.199
2007-09-21,7972.56
2007-09-24,7957.909
2007-09-25,7904.481
2007-09-26,7966.295
2007-09-27,8044.115
2007-09-28,8061.727
2007-10-01,8152.594
2007-10-02,8138.136
2007-10-03,8145.749
2007-10-04,8136.021
2007-10-05,8195.912
2007-10-08,8138.979
2007-10-09,8197.163
2007-10-10,8211.576
2007-10-11,8291.459
2007-10-12,8224.039
2007-10-15,8202.655
2007-10-16,8112.152
2007-10-17,8193.197
2007-10-18,8165.506
2007-10-19,8108.632
2007-10-22,7937.745
2007-10-23,8054.026
2007-10-24,8007.13
2007-10-25,8168.831
2007-10-26,8264.497
2007-10-29,8334.543
2007-10-30,8281.529
2007-10-31,8370.524
2007-11-01,8191.946
2007-11-02,8202.414
2007-11-05,8144.864
2007-11-06,8217.683
2007-11-07,8243.279
2007-11-08,8184.218
2007-11-09,8016.22
2007-11-12,7952.951
2007-11-13,7996.36
2007-11-14,8157.814
2007-11-15,8032.832
2007-11-16,7997.298
2007-11-19,7874.709
2007-11-20,8048.768
2007-11-21,7884.429
2007-11-22,7944.336
2007-11-23,8078.462
2007-11-26,8015.107
2007-11-27,7987.955
2007-11-28,8118.165
2007-11-29,8182.851
2007-11-30,8238.969
2007-12-03,8173.291
2007-12-04,8102.322
2007-12-05,8209.159
2007-12-06,8207.649
2007-12-07,8294.558
2007-12-10,8369.486
2007-12-11,8324.896
2007-12-12,8344.026
2007-12-13,8081.661
2007-12-14,8007.451
2007-12-17,7843.057
2007-12-18,7846.743
2007-12-19,7819.811
2007-12-20,7818.18
2007-12-21,7962.553
2007-12-24,7998.393
2007-12-25,7998.393
2007-12-26,8053.368
2007-12-27,8108.088
2007-12-28,8185.55
2007-12-31,8123.607
2008-01-01,8123.607
2008-01-02,8091.137
2008-01-03,8073.968
2008-01-04,7945.788
2008-01-07,7907.944
2008-01-08,7970.146
2008-01-09,7841.39
2008-01-10,7813.059
2008-01-11,7799.551
2008-01-14,7907.306
2008-01-15,7665.236
2008-01-16,7544.713
2008-01-17,7460.577
2008-01-18,7333.568
2008-01-21,6777.303
2008-01-22,6996.773
2008-01-23,6686.153
2008-01-24,7157.653
2008-01-25,7104.51
2008-01-28,7105.585
2008-01-29,7231.999
2008-01-30,7140.104
2008-01-31,7144.083
2008-02-01,7317.831
2008-02-04,7315.638
2008-02-05,6946.516
2008-02-06,7006.486
2008-02-07,6797.652
2008-02-08,6779.013
2008-02-11,6739.236
2008-02-12,7010.85
2008-02-13,7021.417
2008-02-14,7054.358
2008-02-15,6964.648
2008-02-18,7072.773
2008-02-19,7156.619
2008-02-20,7023.095
2008-02-21,7165.803
2008-02-22,7131.644
2008-02-25,7282.533
2008-02-26,7390.241
2008-02-27,7485.942
2008-02-28,7372.334
2008-02-29,7262.348
2008-03-03,7204.06
2008-03-04,7122.06
2008-03-05,7269.556
2008-03-06,7185.248
2008-03-07,7090.506
2008-03-10,7009.682
2008-03-11,7085.535
2008-03-12,7267.688
2008-03-13,7198.667
2008-03-14,7156.461
2008-03-17,6972.685
2008-03-18,7213.918
2008-03-19,7101.621
2008-03-20,6963.165
2008-03-21,6963.165
2008-03-24,6953.228
2008-03-25,7296.959
2008-03-26,7356.422
2008-03-27,7443.185
2008-03-28,7388.414
2008-03-31,7446.224
2008-04-01,7563.54
2008-04-02,7643.508
2008-04-03,7607.965
2008-04-04,7683.017
2008-04-07,7740.729
2008-04-08,7686.644
2008-04-09,7660.978
2008-04-10,7639.908
2008-04-11,7556.088
2008-04-14,7517.417
2008-04-15,7525.79
2008-04-16,7717.949
2008-04-17,7708.398
2008-04-18,7779.269
2008-04-21,7793.638
2008-04-22,7763.849
2008-04-23,7825.681
2008-04-24,7730.384
2008-04-25,7796.878
2008-04-28,7845.037
2008-04-29,7772.054
2008-04-30,7786.487
2008-05-01,7727.222
2008-05-02,7819.308
2008-05-05,7848.131
2008-05-06,7858.069
2008-05-07,7838.826
2008-05-08,7823.107
2008-05-09,7719.372
2008-05-12,7790.102
2008-05-13,7810.747
2008-05-14,7890.255
2008-05-15,7911.445
2008-05-16,8006.948
2008-05-19,8084.609
2008-05-20,8025.393
2008-05-21,8053.342
2008-05-22,8035.243
2008-05-23,7924.858
2008-05-26,7954.751
2008-05-27,7886.305
2008-05-28,7944.587
2008-05-29,7929.391
2008-05-30,7992.585
2008-06-02,7870.532
2008-06-03,7911.18
2008-06-04,7802.105
2008-06-05,7840.464
2008-06-06,7769.104
2008-06-09,7758.316
2008-06-10,7573.429
2008-06-11,7449.964
2008-06-12,7415.973
2008-06-13,7402.526
2008-06-16,7431.29
2008-06-17,7498.516
2008-06-18,7389.256
2008-06-19,7331.705
2008-06-20,7274.924
2008-06-23,7205.204
2008-06-24,7193.068
2008-06-25,7285.114
2008-06-26,7199.204
2008-06-27,7149.598
2008-06-30,7205.555
2008-07-01,7052.955
2008-07-02,7025.11
2008-07-03,7025.209
2008-07-04,6894.1
2008-07-07,7000.15
2008-07-08,6899.211
2008-07-09,7026.855
2008-07-10,6877.383
2008-07-11,6722.419
2008-07-14,6785.372
2008-07-15,6680.052
2008-07-16,6699.88
2008-07-17,6921.806
2008-07-18,7022.419
2008-07-21,7074.448
2008-07-22,7071.382
2008-07-23,7134.27
2008-07-24,7025.77
2008-07-25,7064.141
2008-07-28,7007.628
2008-07-29,6942.94
2008-07-30,7059.656
2008-07-31,7063.906
2008-08-01,6926.55
2008-08-04,6894.335
2008-08-05,7004.753
2008-08-06,7075.709
2008-08-07,7068.303
2008-08-08,6968.425
2008-08-11,7035.922
2008-08-12,6964.119
2008-08-13,6767.07
2008-08-14,6806.263
2008-08-15,6764.414
2008-08-18,6763.301
2008-08-19,6581.634
2008-08-20,6640.015
2008-08-21,6618.897
2008-08-22,6734.453
2008-08-25,6647.836
2008-08-26,6612.181
2008-08-27,6645.472
2008-08-28,6777.672
2008-08-29,6817.543
2008-09-01,6737.381
2008-09-02,6805.261
2008-09-03,6643.653
2008-09-04,6399.183
2008-09-05,6188.197
2008-09-08,6374.268
2008-09-09,6276.449
2008-09-10,6232.962
2008-09-11,6121.833
2008-09-12,6349.173
2008-09-15,6127.516
2008-09-16,5989.293
2008-09-17,5890.596
2008-09-18,5908.521
2008-09-19,6446.631
2008-09-22,6401.013
2008-09-23,6309.385
2008-09-24,6235.945
2008-09-25,6391.443
2008-09-26,6264.701
2008-09-29,5888.226
2008-09-30,5844.851
2008-10-01,5848.565
2008-10-02,5632.817
2008-10-03,5787.474
2008-10-06,5155.371
2008-10-07,5223.226
2008-10-08,4905.645
2008-10-09,4848.208
2008-10-10,4431.904
2008-10-13,4945.1
2008-10-14,5102.829
2008-10-15,4737.393
2008-10-16,4404.156
2008-10-17,4610.913
2008-10-20,4715.851
2008-10-21,4705.064
2008-10-22,4374.253
2008-10-23,4375.085
2008-10-24,4166.6
2008-10-27,3919.571
2008-10-28,3994.517
2008-10-29,4479.619
2008-10-30,4498.897
2008-10-31,4534.77
2008-11-03,4618.013
2008-11-04,4912.03
2008-11-05,4838.798
2008-11-06,4433.799
2008-11-07,4537.058
2008-11-10,4603.638
2008-11-11,4296.62
2008-11-12,4166.875
2008-11-13,4217.563
2008-11-14,4302.098
2008-11-17,4149.543
2008-11-18,4194.599
2008-11-19,4029.512
2008-11-20,3855.75
2008-11-21,3731.2
2008-11-24,4206.866
2008-11-25,4312.255
2008-11-26,4230.458
2008-11-27,4329.235
2008-11-28,4286.693
2008-12-01,4025.404
2008-12-02,4154.81
2008-12-03,4168.026
2008-12-04,4179.243
2008-12-05,3942.351
2008-12-08,4352.106
2008-12-09,4413.255
2008-12-10,4477.069
2008-12-11,4544.0
2008-12-12,4469.459
2008-12-15,4536.245
2008-12-16,4657.206
2008-12-17,4835.017
2008-12-18,4875.811
2008-12-19,4677.187
2008-12-22,4567.451
2008-12-23,4545.569
2008-12-24,4539.035
2008-12-25,4539.035
2008-12-26,4560.941
2008-12-29,4645.923
2008-12-30,4733.594
2008-12-31,4653.669
2009-01-01,4653.669
2009-01-02,4854.805
2009-01-05,4768.835
2009-01-06,4737.586
2009-01-07,4761.841
2009-01-08,4751.367
2009-01-09,4645.779
2009-01-12,4512.715
2009-01-13,4388.827
2009-01-14,4192.793
2009-01-15,4089.447
2009-01-16,4177.615
2009-01-19,4111.513
2009-01-20,3951.822
2009-01-21,3916.828
2009-01-22,3896.212
2009-01-23,3811.314
2009-01-26,4052.382
2009-01-27,4064.97
2009-01-28,4245.61
2009-01-29,4113.859
2009-01-30,3990.054
2009-02-02,3925.254
2009-02-03,4043.008
2009-02-04,4130.554
2009-02-05,4119.03
2009-02-06,4204.143
2009-02-09,4295.51
2009-02-10,4133.509
2009-02-11,4104.502
2009-02-12,3983.254
2009-02-13,4069.789
2009-02-16,3989.316
2009-02-17,3805.214
2009-02-18,3783.833
2009-02-19,3829.264
2009-02-20,3651.536
2009-02-23,3649.757
2009-02-24,3623.08
2009-02-25,3599.133
2009-02-26,3673.667
2009-02-27,3611.338
2009-03-02,3427.148
2009-03-03,3382.769
2009-03-04,3538.786
2009-03-05,3399.622
2009-03-06,3380.162
2009-03-09,3354.508
2009-03-10,3572.691
2009-03-11,3590.967
2009-03-12,3623.122
2009-03-13,3664.306
2009-03-16,3803.553
2009-03-17,3763.399
2009-03-18,3797.495
2009-03-19,3997.737
2009-03-20,3966.984
2009-03-23,4068.936
2009-03-24,4066.867
2009-03-25,4095.633
2009-03-26,4099.927
2009-03-27,3955.775
2009-03-30,3755.176
2009-03-31,3910.931
2009-04-01,3944.723
2009-04-02,4219.842
2009-04-03,4173.267
2009-04-06,4131.678
2009-04-07,4050.553
2009-04-08,4061.203
2009-04-09,4135.211
2009-04-10,4136.249
2009-04-13,4171.324
2009-04-14,4184.779
2009-04-15,4141.588
2009-04-16,4217.02
2009-04-17,4243.134
2009-04-20,4036.144
2009-04-21,4056.36
2009-04-22,4147.772
2009-04-23,4159.65
2009-04-24,4348.492
2009-04-27,4307.283
2009-04-28,4220.172
2009-04-29,4375.644
2009-04-30,4432.084
2009-05-01,4432.753
2009-05-04,4587.507
2009-05-05,4574.093
2009-05-06,4640.864
2009-05-07,4643.516
2009-05-08,4748.618
2009-05-11,4706.833
2009-05-12,4700.93
2009-05-13,4576.202
2009-05-14,4576.371
2009-05-15,4595.448
2009-05-18,4667.362
2009-05-19,4773.071
2009-05-20,4886.417
2009-05-21,4757.98
2009-05-22,4852.248
2009-05-25,4870.355
2009-05-26,4908.108
2009-05-27,4938.05
2009-05-28,4898.383
2009-05-29,4996.175
2009-06-01,5152.688
2009-06-02,5213.335
2009-06-03,5072.396
2009-06-04,5075.56
2009-06-05,5049.011
2009-06-08,4924.118
2009-06-09,4987.188
2009-06-10,5017.374
2009-06-11,5071.707
2009-06-12,5034.97
2009-06-15,4826.051
2009-06-16,4839.163
2009-06-17,4750.868
2009-06-18,4826.3
2009-06-19,4858.646
2009-06-22,4695.697
2009-06-23,4730.171
2009-06-24,4839.161
2009-06-25,4769.203
2009-06-26,4781.25
2009-06-29,4870.264
2009-06-30,4790.135
2009-07-01,4940.077
2009-07-02,4755.903
2009-07-03,4754.924
2009-07-06,4674.59
2009-07-07,4652.155
2009-07-08,4556.627
2009-07-09,4608.348
2009-07-10,4533.253
2009-07-13,4635.573
2009-07-14,4676.133
2009-07-15,4855.113
2009-07-16,4909.778
2009-07-17,4935.136
2009-07-20,5048.743
2009-07-21,5104.738
2009-07-22,5104.466
2009-07-23,5222.482
2009-07-24,5194.649
2009-07-27,5213.468
2009-07-28,5138.731
2009-07-29,5146.214
2009-07-30,5255.818
2009-07-31,5295.989
2009-08-03,5463.184
2009-08-04,5451.967
2009-08-05,5422.36
2009-08-06,5441.78
2009-08-07,5442.831
2009-08-10,5403.871
2009-08-11,5319.048
2009-08-12,5420.149
2009-08-13,5476.667
2009-08-14,5413.928
2009-08-17,5238.175
2009-08-18,5295.25
2009-08-19,5335.303
2009-08-20,5425.493
2009-08-21,5615.153
2009-08-24,5680.615
2009-08-25,5728.853
2009-08-26,5679.153
2009-08-27,5649.632
2009-08-28,5787.139
2009-08-31,5716.939
2009-09-01,5591.102
2009-09-02,5544.225
2009-09-03,5527.563
2009-09-04,5587.77
2009-09-07,5716.912
2009-09-08,5809.811
2009-09-09,5910.16
2009-09-10,5901.66
2009-09-11,5965.271
2009-09-14,5966.787
2009-09-15,5984.887
2009-09-16,6119.657
2009-09-17,6178.385
2009-09-18,6159.611
2009-09-21,6106.917
2009-09-22,6184.074
2009-09-23,6177.048
2009-09-24,6047.686
2009-09-25,6011.318
2009-09-28,6118.063
2009-09-29,6063.934
2009-09-30,6066.772
2009-10-01,5928.645
2009-10-02,5833.626
2009-10-05,5885.446
2009-10-06,6082.618
2009-10-07,6040.915
2009-10-08,6157.021
2009-10-09,6145.64
2009-10-12,6239.281
2009-10-13,6173.39
2009-10-14,6332.883
2009-10-15,6345.283
2009-10-16,6228.447
2009-10-19,6357.995
2009-10-20,6322.819
2009-10-21,6350.022
2009-10-22,6269.1
2009-10-23,6252.386
2009-10-26,6115.865
2009-10-27,6063.4
2009-10-28,5907.209
2009-10-29,6013.182
2009-10-30,5824.316
2009-11-02,5898.428
2009-11-03,5761.09
2009-11-04,5960.726
2009-11-05,6040.363
2009-11-06,6032.719
2009-11-09,6209.862
2009-11-10,6187.698
2009-11-11,6240.019
2009-11-12,6186.876
2009-11-13,6205.645
2009-11-16,6337.67
2009-11-17,6228.323
2009-11-18,6279.672
2009-11-19,6122.946
2009-11-20,6070.369
2009-11-23,6254.436
2009-11-24,6197.181
2009-11-25,6282.796
2009-11-26,6046.519
2009-11-27,6111.896
2009-11-30,6055.775
