Date,AUSTRIA LARGE GROWTH Large Cap
2014-08-05,122.103
2014-08-06,121.411
2014-08-07,121.493
2014-08-08,123.025
2014-08-11,123.032
2014-08-12,117.411
2014-08-13,122.394
2014-08-14,121.948
2014-08-15,121.971
2014-08-18,121.602
2014-08-19,121.768
2014-08-20,120.499
2014-08-21,121.711
2014-08-22,122.702
2014-08-25,124.062
2014-08-26,124.361
2014-08-27,124.23
2014-08-28,120.676
2014-08-29,122.558
2014-09-01,121.544
2014-09-02,121.285
2014-09-03,123.927
2014-09-04,125.928
2014-09-05,128.103
2014-09-08,127.943
2014-09-09,125.023
2014-09-10,122.827
2014-09-11,121.734
2014-09-12,120.843
2014-09-15,119.522
2014-09-16,116.507
2014-09-17,117.957
2014-09-18,119.431
2014-09-19,118.189
2014-09-22,117.478
2014-09-23,113.161
2014-09-24,113.02
2014-09-25,112.08
2014-09-26,110.296
2014-09-29,108.793
2014-09-30,109.143
2014-10-01,109.033
2014-10-02,106.973
2014-10-03,107.233
2014-10-06,109.522
2014-10-07,108.631
2014-10-08,107.705
2014-10-09,106.927
2014-10-10,106.109
2014-10-13,108.319
2014-10-14,106.337
2014-10-15,103.614
2014-10-16,103.632
2014-10-17,106.903
2014-10-20,108.656
2014-10-21,110.193
2014-10-22,108.712
2014-10-23,110.516
2014-10-24,114.01
2014-10-27,118.425
2014-10-28,120.243
2014-10-29,116.576
2014-10-30,120.112
2014-10-31,121.231
2014-11-03,120.89
2014-11-04,120.205
2014-11-05,117.805
2014-11-06,117.64
2014-11-07,116.363
2014-11-10,118.092
2014-11-11,118.937
2014-11-12,116.507
2014-11-13,116.662
2014-11-14,118.314
2014-11-17,120.173
2014-11-18,123.584
2014-11-19,124.27
2014-11-20,122.806
2014-11-21,127.028
2014-11-24,127.564
2014-11-25,128.008
2014-11-26,129.284
2014-11-27,128.442
2014-11-28,129.357
2014-12-01,126.489
2014-12-02,127.6
2014-12-03,128.293
2014-12-04,125.496
2014-12-05,127.481
2014-12-08,127.424
2014-12-09,125.123
2014-12-10,124.816
2014-12-11,124.592
2014-12-12,118.534
2014-12-15,108.719
2014-12-16,115.291
2014-12-17,112.489
2014-12-18,113.815
2014-12-19,111.154
2014-12-22,113.29
2014-12-23,113.962
2014-12-24,114.084
2014-12-25,114.084
2014-12-26,113.906
2014-12-29,112.375
2014-12-30,111.474
2014-12-31,110.888
2015-01-01,110.888
2015-01-02,114.23
2015-01-05,109.475
2015-01-06,109.314
2015-01-07,108.25
2015-01-08,110.453
2015-01-09,108.253
2015-01-12,109.791
2015-01-13,111.557
2015-01-14,111.473
2015-01-15,106.959
2015-01-16,106.074
2015-01-19,106.645
2015-01-20,107.758
2015-01-21,110.262
2015-01-22,110.657
2015-01-23,107.082
2015-01-26,110.495
2015-01-27,110.529
2015-01-28,102.496
2015-01-29,102.874
2015-01-30,103.356
2015-02-02,104.734
2015-02-03,110.776
2015-02-04,110.625
2015-02-05,109.839
2015-02-06,110.743
2015-02-09,113.733
2015-02-10,118.446
2015-02-11,119.05
2015-02-12,123.505
2015-02-13,126.438
2015-02-16,125.455
2015-02-17,125.259
2015-02-18,126.687
2015-02-19,127.092
2015-02-20,129.419
2015-02-23,130.909
2015-02-24,127.737
2015-02-25,125.749
2015-02-26,125.143
2015-02-27,125.15
2015-03-02,123.182
2015-03-03,121.223
2015-03-04,120.778
2015-03-05,122.354
2015-03-06,124.397
2015-03-09,122.928
2015-03-10,116.716
2015-03-11,119.51
2015-03-12,116.357
2015-03-13,117.521
2015-03-16,118.435
2015-03-17,116.831
2015-03-18,113.914
2015-03-19,115.421
2015-03-20,117.742
2015-03-23,121.628
2015-03-24,121.899
2015-03-25,121.47
2015-03-26,117.768
2015-03-27,115.079
2015-03-30,118.439
2015-03-31,117.352
2015-04-01,120.086
2015-04-02,123.264
2015-04-03,123.264
2015-04-06,124.974
2015-04-07,123.739
2015-04-08,123.956
2015-04-09,124.127
2015-04-10,121.554
2015-04-13,122.498
2015-04-14,122.103
2015-04-15,122.921
2015-04-16,122.873
2015-04-17,122.323
2015-04-20,123.351
2015-04-21,125.607
2015-04-22,125.939
2015-04-23,127.287
2015-04-24,132.519
2015-04-27,133.334
2015-04-28,134.927
2015-04-29,132.27
2015-04-30,135.491
2015-05-01,135.696
2015-05-04,136.049
2015-05-05,133.701
2015-05-06,135.805
2015-05-07,141.614
2015-05-08,139.496
2015-05-11,138.663
2015-05-12,139.469
2015-05-13,144.435
2015-05-14,144.785
2015-05-15,147.032
2015-05-18,142.957
2015-05-19,141.625
2015-05-20,141.545
2015-05-21,139.482
2015-05-22,140.643
2015-05-25,140.643
2015-05-26,134.83
2015-05-27,139.661
2015-05-28,137.431
2015-05-29,137.971
2015-06-01,134.83
2015-06-02,139.968
2015-06-03,143.569
2015-06-04,143.78
2015-06-05,136.315
2015-06-08,133.744
2015-06-09,136.257
2015-06-10,140.002
2015-06-11,139.053
2015-06-12,136.36
2015-06-15,132.935
2015-06-16,134.878
2015-06-17,133.555
2015-06-18,137.716
2015-06-19,136.903
2015-06-22,144.75
2015-06-23,142.311
2015-06-24,142.057
2015-06-25,141.253
2015-06-26,141.339
2015-06-29,136.048
2015-06-30,135.227
2015-07-01,139.158
2015-07-02,137.947
2015-07-03,136.866
2015-07-06,131.77
2015-07-07,128.814
2015-07-08,131.973
2015-07-09,136.556
2015-07-10,140.9
2015-07-13,142.995
2015-07-14,143.33
2015-07-15,141.928
2015-07-16,141.839
2015-07-17,141.421
2015-07-20,142.845
2015-07-21,143.922
2015-07-22,144.277
2015-07-23,145.404
2015-07-24,144.396
2015-07-27,142.22
2015-07-28,144.607
2015-07-29,143.905
2015-07-30,142.112
2015-07-31,143.646
2015-08-03,145.376
2015-08-04,144.356
2015-08-05,144.516
2015-08-06,143.34
2015-08-07,147.649
2015-08-10,149.955
2015-08-11,150.239
2015-08-12,147.505
2015-08-13,150.929
2015-08-14,150.44
2015-08-17,149.946
2015-08-18,150.456
2015-08-19,150.532
2015-08-20,145.917
2015-08-21,140.145
2015-08-24,136.49
2015-08-25,141.781
2015-08-26,140.043
2015-08-27,142.451
2015-08-28,141.485
2015-08-31,141.757
2015-09-01,140.128
2015-09-02,138.977
2015-09-03,139.856
2015-09-04,135.621
2015-09-07,138.464
2015-09-08,144.175
2015-09-09,144.608
2015-09-10,143.69
2015-09-11,142.714
2015-09-14,142.064
2015-09-15,142.106
2015-09-16,142.768
2015-09-17,143.33
2015-09-18,138.757
2015-09-21,136.111
2015-09-22,133.613
2015-09-23,135.078
2015-09-24,136.495
2015-09-25,136.861
2015-09-28,134.406
2015-09-29,137.264
2015-09-30,137.949
2015-10-01,137.368
2015-10-02,137.17
2015-10-05,138.661
2015-10-06,139.352
2015-10-07,141.975
2015-10-08,140.176
2015-10-09,140.701
2015-10-12,141.79
2015-10-13,138.66
2015-10-14,139.831
2015-10-15,140.582
2015-10-16,142.66
2015-10-19,142.224
2015-10-20,142.794
2015-10-21,144.92
2015-10-22,143.933
2015-10-23,140.836
2015-10-26,141.041
2015-10-27,140.27
2015-10-28,141.627
2015-10-29,139.369
2015-10-30,140.357
2015-11-02,140.1
2015-11-03,138.87
2015-11-04,133.375
2015-11-05,133.995
2015-11-06,144.875
2015-11-09,143.642
2015-11-10,145.195
2015-11-11,146.182
2015-11-12,143.154
2015-11-13,144.765
2015-11-16,143.983
2015-11-17,145.423
2015-11-18,144.412
2015-11-19,146.572
2015-11-20,142.843
2015-11-23,146.428
2015-11-24,143.918
2015-11-25,141.528
2015-11-26,142.388
2015-11-27,141.731
2015-11-30,146.12
2018-05-31,1000.0
2018-06-01,1001.104
2018-06-04,996.116
2018-06-05,974.442
2018-06-06,1000.201
2018-06-07,1033.18
2018-06-08,1019.832
2018-06-11,1048.288
2018-06-12,1039.96
2018-06-13,1028.354
2018-06-14,1015.092
2018-06-15,1009.149
2018-06-18,989.047
2018-06-19,974.558
2018-06-20,980.228
2018-06-21,977.067
2018-06-22,982.471
2018-06-25,981.754
2018-06-26,976.39
2018-06-27,976.935
2018-06-28,993.807
2018-06-29,1002.176
2018-07-02,985.107
2018-07-03,967.499
2018-07-04,985.257
2018-07-05,984.868
2018-07-06,984.09
2018-07-09,991.599
2018-07-10,990.843
2018-07-11,966.683
2018-07-12,965.917
2018-07-13,974.877
2018-07-16,985.809
2018-07-17,962.707
2018-07-18,968.595
2018-07-19,961.638
2018-07-20,979.906
2018-07-23,983.589
2018-07-24,1010.091
2018-07-25,1019.663
2018-07-26,1021.799
2018-07-27,1024.543
2018-07-30,1024.95
2018-07-31,1038.315
2018-08-01,1040.875
2018-08-02,1022.655
2018-08-03,1018.213
2018-08-06,1028.444
2018-08-07,1041.768
2018-08-08,1037.229
2018-08-09,1018.065
2018-08-10,982.691
2018-08-13,971.679
2018-08-14,962.789
2018-08-15,957.709
2018-08-16,941.422
2018-08-17,946.977
2018-08-20,940.968
2018-08-21,966.341
2018-08-22,970.225
2018-08-23,968.538
2018-08-24,970.139
2018-08-27,977.649
2018-08-28,989.126
2018-08-29,992.449
2018-08-30,975.721
2018-08-31,957.355
2018-09-03,967.264
2018-09-04,964.686
2018-09-05,989.511
2018-09-06,967.959
2018-09-07,978.149
2018-09-10,990.746
2018-09-11,988.053
2018-09-12,1007.053
2018-09-13,1011.901
2018-09-14,1026.614
2018-09-17,1038.461
2018-09-18,1048.339
2018-09-19,1057.979
2018-09-20,1054.409
2018-09-21,1035.451
2018-09-24,1033.758
2018-09-25,1052.039
2018-09-26,1035.478
2018-09-27,1035.108
2018-09-28,997.82
2018-10-01,987.968
2018-10-02,987.16
2018-10-03,990.374
2018-10-04,1016.3
2018-10-05,1000.45
2018-10-08,997.974
2018-10-09,993.857
2018-10-10,991.563
2018-10-11,996.426
2018-10-12,994.89
2018-10-15,1010.95
2018-10-16,1029.89
2018-10-17,1019.265
2018-10-18,1011.91
2018-10-19,1000.294
2018-10-22,1004.597
2018-10-23,965.942
2018-10-24,948.635
2018-10-25,952.726
2018-10-26,951.972
2018-10-29,958.212
2018-10-30,963.936
2018-10-31,979.364
2018-11-01,985.112
2018-11-02,975.59
2018-11-05,972.55
2018-11-06,980.536
2018-11-07,997.568
2018-11-08,995.344
2018-11-09,999.889
2018-11-12,979.246
2018-11-13,981.001
2018-11-14,977.419
2018-11-15,969.674
2018-11-16,983.802
2018-11-19,975.421
2018-11-20,956.775
2018-11-21,959.684
2018-11-22,953.111
2018-11-23,939.676
2018-11-26,940.664
2018-11-27,928.656
2018-11-28,938.333
2018-11-29,954.132
2018-11-30,947.41
2018-12-03,957.13
2018-12-04,937.844
2018-12-05,925.812
2018-12-06,897.498
2018-12-07,901.997
2018-12-10,879.543
2018-12-11,866.278
2018-12-12,886.646
2018-12-13,864.768
2018-12-14,876.419
2018-12-17,868.013
2018-12-18,887.542
2018-12-19,832.052
2018-12-20,793.789
2018-12-21,773.611
2018-12-24,773.611
2018-12-25,773.611
2018-12-26,773.204
2018-12-27,769.306
2018-12-28,797.546
2018-12-31,797.337
2019-01-01,797.337
2019-01-02,784.878
2019-01-03,810.173
2019-01-04,850.865
2019-01-07,858.871
2019-01-08,848.856
2019-01-09,861.475
2019-01-10,850.089
2019-01-11,832.237
2019-01-14,812.238
2019-01-15,815.249
2019-01-16,831.417
2019-01-17,813.109
2019-01-18,835.377
2019-01-21,818.658
2019-01-22,804.103
2019-01-23,797.5
2019-01-24,792.169
2019-01-25,854.386
2019-01-28,835.232
2019-01-29,824.964
2019-01-30,843.006
2019-01-31,837.529
2019-02-01,853.576
2019-02-04,850.636
2019-02-05,868.709
2019-02-06,859.754
2019-02-07,852.601
2019-02-08,842.883
2019-02-11,847.949
2019-02-12,863.281
2019-02-13,862.364
2019-02-14,826.216
2019-02-15,865.398
2019-02-18,869.283
2019-02-19,870.309
2019-02-20,888.317
2019-02-21,860.954
2019-02-22,852.179
2019-02-25,853.87
2019-02-26,848.153
2019-02-27,874.268
2019-02-28,909.062
2019-03-01,909.649
2019-03-04,906.28
2019-03-05,906.628
2019-03-06,883.134
2019-03-07,848.378
2019-03-08,833.499
2019-03-11,839.996
2019-03-12,834.571
2019-03-13,870.29
2019-03-14,895.419
2019-03-15,900.657
2019-03-18,910.827
2019-03-19,893.842
2019-03-20,900.272
2019-03-21,898.764
2019-03-22,875.565
2019-03-25,875.368
2019-03-26,873.205
2019-03-27,883.426
2019-03-28,874.538
2019-03-29,883.198
2019-04-01,899.851
2019-04-02,901.167
2019-04-03,923.72
2019-04-04,914.033
2019-04-05,926.689
2019-04-08,918.511
2019-04-09,930.817
2019-04-10,923.328
2019-04-11,947.598
2019-04-12,982.556
2019-04-15,997.643
2019-04-16,993.278
2019-04-17,1005.981
2019-04-18,1000.19
2019-04-19,1000.19
2019-04-22,1001.213
2019-04-23,980.26
2019-04-24,961.576
2019-04-25,959.766
2019-04-26,972.079
2019-04-29,961.124
2019-04-30,960.617
2019-05-01,963.488
2019-05-02,969.075
2019-05-03,946.858
2019-05-06,925.989
2019-05-07,910.905
2019-05-08,916.348
2019-05-09,892.983
2019-05-10,908.445
2019-05-13,901.076
2019-05-14,915.281
2019-05-15,912.68
2019-05-16,913.393
2019-05-17,906.977
2019-05-20,912.517
2019-05-21,909.386
2019-05-22,908.546
2019-05-23,901.798
2019-05-24,913.46
2019-05-27,898.189
2019-05-28,895.066
2021-11-30,1000.0
2021-12-01,1006.93
2021-12-02,994.594
2021-12-03,995.632
2021-12-06,1019.69
2021-12-07,1033.227
2021-12-08,1065.027
2021-12-09,1082.289
2021-12-10,1053.167
2021-12-13,1069.959
2021-12-14,1031.872
2021-12-15,1061.197
2021-12-16,1080.006
2021-12-17,1054.704
2021-12-20,1079.961
2021-12-21,1139.036
2021-12-22,1154.993
2021-12-23,1114.363
2021-12-24,1116.383
2021-12-27,1100.177
2021-12-28,1100.16
2021-12-29,1101.059
2021-12-30,1076.313
2021-12-31,1080.208
2022-01-03,1052.003
2022-01-04,1055.805
2022-01-05,1047.982
2022-01-06,1031.762
2022-01-07,1017.438
2022-01-10,1005.641
2022-01-11,1010.775
2022-01-12,1009.13
2022-01-13,1012.664
2022-01-14,1042.674
2022-01-17,1040.987
2022-01-18,1009.908
2022-01-19,992.652
2022-01-20,1012.533
2022-01-21,989.013
2022-01-24,963.977
2022-01-25,958.287
2022-01-26,994.227
2022-01-27,1001.202
2022-01-28,1002.684
2022-01-31,1009.91
2022-02-01,1006.401
2022-02-02,1040.487
2022-02-03,1042.311
2022-02-04,1036.396
2022-02-07,1043.218
2022-02-08,1036.507
2022-02-09,1056.487
2022-02-10,1050.18
2022-02-11,1052.533
2022-02-14,1020.956
2022-02-15,1008.383
2022-02-16,1019.463
2022-02-17,1049.303
2022-02-18,1023.935
2022-02-21,991.865
2022-02-22,1013.506
2022-02-23,1039.803
2022-02-24,1072.78
2022-02-25,1105.994
2022-02-28,1165.078
2022-03-01,959.865
2022-03-02,920.006
2022-03-03,893.559
2022-03-04,921.337
2022-03-07,906.657
2022-03-08,878.094
2022-03-09,949.473
2022-03-10,959.851
2022-03-11,964.274
2022-03-14,954.916
2022-03-15,963.309
2022-03-16,950.81
2022-03-17,1045.67
2022-03-18,1029.848
2022-03-21,999.165
2022-03-22,1045.374
2022-03-23,974.22
2022-03-24,951.493
2022-03-25,940.009
2022-03-28,930.297
2022-03-29,946.908
2022-03-30,1000.985
2022-03-31,1020.554
2022-04-01,1011.769
2022-04-04,1017.608
2022-04-05,1037.454
2022-04-06,1021.494
2022-04-07,999.786
2022-04-08,1024.501
2022-04-11,977.002
2022-04-12,995.26
2022-04-13,1002.257
2022-04-14,1002.942
2022-04-15,1002.942
2022-04-18,1004.524
2022-04-19,988.333
2022-04-20,1026.878
2022-04-21,990.522
2022-04-22,984.22
2022-04-25,1014.517
2022-04-26,1009.116
2022-04-27,1028.335
2022-04-28,1035.307
2022-04-29,1035.516
2022-05-02,1007.81
2022-05-03,1030.155
2022-05-04,1035.217
2022-05-05,900.956
2022-05-06,904.936
2022-05-09,841.804
2022-05-10,849.986
2022-05-11,882.931
2022-05-12,798.147
2022-05-13,820.408
2022-05-16,845.828
2022-05-17,848.871
2022-05-18,812.425
2022-05-19,839.386
2022-05-20,849.663
2022-05-23,874.043
2022-05-24,866.337
2022-05-25,943.162
2022-05-26,959.484
2022-05-27,936.527
2022-05-30,938.431
2022-05-31,960.592
2022-06-01,935.908
2022-06-02,974.434
2022-06-03,1002.433
2022-06-06,1002.293
2022-06-07,994.674
2022-06-08,981.51
2022-06-09,986.987
2022-06-10,981.981
2022-06-13,961.319
2022-06-14,949.632
2022-06-15,953.159
2022-06-16,944.733
2022-06-17,960.498
2022-06-20,985.6
2022-06-21,984.129
2022-06-22,975.829
2022-06-23,983.323
2022-06-24,964.917
2022-06-27,973.87
2022-06-28,990.666
2022-06-29,965.977
2022-06-30,944.54
2022-07-01,978.071
2022-07-04,976.086
2022-07-05,960.53
2022-07-06,971.862
2022-07-07,988.228
2022-07-08,1010.23
2022-07-11,1036.426
2022-07-12,1020.287
2022-07-13,1045.948
2022-07-14,1027.484
2022-07-15,1051.624
2022-07-18,1031.163
2022-07-19,1044.357
2022-07-20,1036.836
2022-07-21,1027.85
2022-07-22,1053.516
2022-07-25,1062.066
2022-07-26,1082.757
2022-07-27,1083.327
2022-07-28,1048.741
2022-07-29,1060.87
2022-08-01,1068.829
2022-08-02,1064.143
2022-08-03,1023.609
2022-08-04,1047.606
2022-08-05,1029.113
2022-08-08,1044.266
2022-08-09,1049.775
2022-08-10,1065.386
2022-08-11,1062.354
2022-08-12,1045.042
2022-08-15,1085.328
2022-08-16,1084.717
2022-08-17,1087.823
2022-08-18,1049.978
2022-08-19,1060.293
2022-08-22,1056.232
2022-08-23,1062.218
2022-08-24,1098.584
2022-08-25,1094.532
2022-08-26,1062.5
2022-08-29,947.399
2022-08-30,923.705
2022-08-31,927.955
2022-09-01,844.804
2022-09-02,860.348
2022-09-05,835.325
2022-09-06,814.806
2022-09-07,927.709
2022-09-08,907.255
2022-09-09,899.541
2022-09-12,918.744
2022-09-13,925.233
2022-09-14,909.54
2022-09-15,890.494
2022-09-16,877.594
2022-09-19,889.586
2022-09-20,853.647
2022-09-21,869.553
2022-09-22,846.433
2022-09-23,823.327
2022-09-26,822.227
2022-09-27,827.333
2022-09-28,843.063
2022-09-29,819.995
2022-09-30,829.15
2022-10-03,839.004
2022-10-04,843.656
2022-10-05,827.944
2022-10-06,833.912
2022-10-07,811.646
2022-10-10,807.578
2022-10-11,786.037
2022-10-12,763.286
2022-10-13,751.849
2022-10-14,761.32
2022-10-17,769.563
2022-10-18,774.612
2022-10-19,758.997
2022-10-20,755.96
2022-10-21,731.966
2022-10-24,757.674
2022-10-25,787.442
2022-10-26,794.558
2022-10-27,787.139
2022-10-28,784.323
2022-10-31,758.076
2022-11-01,759.621
2022-11-02,771.048
2022-11-03,715.432
2022-11-04,743.673
2022-11-07,764.554
2022-11-08,766.266
2022-11-09,788.124
2022-11-10,841.042
2022-11-11,827.534
2022-11-14,823.435
2022-11-15,833.75
2022-11-16,824.801
2022-11-17,810.779
2022-11-18,885.495
2022-11-21,863.26
2022-11-22,891.854
2022-11-23,891.124
2022-11-24,897.153
2022-11-25,890.851
2022-11-28,880.521
2022-11-29,859.006
2022-11-30,857.518
2022-12-01,879.938
2022-12-02,857.054
2022-12-05,866.567
2022-12-06,869.591
2022-12-07,863.575
2022-12-08,857.332
2022-12-09,854.885
2022-12-12,849.78
2022-12-13,857.685
2022-12-14,863.563
2022-12-15,833.914
2022-12-16,819.358
2022-12-19,821.699
2022-12-20,809.883
2022-12-21,821.849
2022-12-22,819.226
2022-12-23,824.853
2022-12-26,824.853
2022-12-27,812.706
2022-12-28,806.743
2022-12-29,822.262
2022-12-30,812.395
2023-01-02,817.044
2023-01-03,802.978
2023-01-04,766.093
2023-01-05,766.642
2023-01-06,770.126
2023-01-09,769.306
2023-01-10,759.514
2023-01-11,750.911
2023-01-12,779.714
2023-01-13,781.897
2023-01-16,784.752
2023-01-17,778.83
2023-01-18,789.38
2023-01-19,798.85
2023-01-20,794.585
2023-01-23,810.749
2023-01-24,813.638
2023-01-25,822.517
2023-01-26,805.201
2023-01-27,815.216
2023-01-30,816.42
2023-01-31,820.399
2023-02-01,829.764
2023-02-02,829.09
2023-02-03,809.664
2023-02-06,820.002
2023-02-07,813.918
2023-02-08,837.632
2023-02-09,804.105
2023-02-10,784.8
2023-02-13,781.736
2023-02-14,808.117
2023-02-15,810.079
2023-02-16,823.796
2023-02-17,834.415
2023-02-20,849.74
2023-02-21,852.524
2023-02-22,845.01
2023-02-23,825.583
2023-02-24,807.015
2023-02-27,830.077
2023-02-28,842.668
2023-03-01,802.507
2023-03-02,808.189
2023-03-03,796.43
2023-03-06,808.756
2023-03-07,807.31
2023-03-08,821.134
2023-03-09,811.677
2023-03-10,837.845
2023-03-13,835.14
2023-03-14,851.046
2023-03-15,790.675
2023-03-16,788.907
2023-03-17,774.279
2023-03-20,799.523
2023-03-21,817.249
2023-03-22,801.609
2023-03-23,805.237
2023-03-24,758.831
2023-03-27,768.519
2023-03-28,788.477
2023-03-29,783.578
2023-03-30,816.972
2023-03-31,841.206
2023-04-03,842.01
2023-04-04,856.767
2023-04-05,854.877
2023-04-06,859.518
2023-04-07,859.518
2023-04-10,852.908
2023-04-11,878.191
2023-04-12,861.642
2023-04-13,853.237
2023-04-14,843.755
2023-04-17,828.289
2023-04-18,841.897
2023-04-19,853.787
2023-04-20,861.72
2023-04-21,863.452
2023-04-24,870.527
2023-04-25,873.86
2023-04-26,864.685
2023-04-27,885.012
2023-04-28,864.411
2023-05-01,859.752
2023-05-02,833.176
2023-05-03,840.452
2023-05-04,851.878
2023-05-05,868.321
2023-05-08,860.091
2023-05-09,872.524
2023-05-10,854.614
2023-05-11,846.583
2023-05-12,827.598
2023-05-15,826.194
2023-05-16,821.375
2023-05-17,816.273
2023-05-18,798.948
2023-05-19,807.266
2023-05-22,794.65
2023-05-23,803.932
2023-05-24,780.65
2023-05-25,759.387
2023-05-26,742.754
2023-05-29,744.069
2023-05-30,756.094
2023-05-31,753.008
2023-06-01,731.665
2023-06-02,730.719
2023-06-05,745.851
2023-06-06,733.686
2023-06-07,742.357
2023-06-08,753.194
2023-06-09,770.02
2023-06-12,780.638
2023-06-13,802.478
2023-06-14,816.664
2023-06-15,810.029
2023-06-16,799.036
2023-06-19,786.385
2023-06-20,795.134
2023-06-21,788.581
2023-06-22,770.8
2023-06-23,756.669
2023-06-26,756.327
2023-06-27,783.287
2023-06-28,795.571
2023-06-29,799.055
2023-06-30,802.271
2023-07-03,811.841
2023-07-04,806.595
2023-07-05,787.649
2023-07-06,780.106
2023-07-07,780.511
2023-07-10,776.392
2023-07-11,771.88
2023-07-12,777.149
2023-07-13,801.338
2023-07-14,813.215
2023-07-17,813.054
2023-07-18,812.781
2023-07-19,831.898
2023-07-20,843.173
2023-07-21,842.27
2023-07-24,850.824
2023-07-25,846.44
2023-07-26,823.011
2023-07-27,813.217
2023-07-28,819.786
2023-07-31,831.738
2023-08-01,824.42
2023-08-02,799.693
2023-08-03,794.075
2023-08-04,799.545
2023-08-07,800.334
2023-08-08,804.956
2023-08-09,824.171
2023-08-10,826.797
2023-08-11,823.308
2023-08-14,819.88
2023-08-15,817.583
2023-08-16,824.436
2023-08-17,811.121
2023-08-18,814.284
2023-08-21,825.687
2023-08-22,827.77
2023-08-23,824.75
2023-08-24,814.993
2023-08-25,804.953
2023-08-28,814.06
2023-08-29,828.298
2023-08-30,834.814
2023-08-31,821.479
2023-09-01,807.177
2023-09-04,802.835
2023-09-05,793.351
2023-09-06,789.561
2023-09-07,798.45
2023-09-08,807.241
2023-09-11,810.115
2023-09-12,815.709
2023-09-13,817.075
2023-09-14,849.427
2023-09-15,862.856
2023-09-18,857.705
2023-09-19,860.476
2023-09-20,895.583
2023-09-21,863.397
2023-09-22,845.095
2023-09-25,844.537
2023-09-26,832.87
2023-09-27,819.272
2023-09-28,814.297
2023-09-29,816.716
2023-10-02,805.005
2023-10-03,781.857
2023-10-04,781.025
2023-10-05,801.249
2023-10-06,806.605
2023-10-09,807.669
2023-10-10,858.335
2023-10-11,869.481
2023-10-12,866.029
2023-10-13,885.423
2023-10-16,872.93
2023-10-17,871.458
2023-10-18,857.249
2023-10-19,871.328
2023-10-20,859.726
2023-10-23,875.293
2023-10-24,884.454
2023-10-25,878.112
2023-10-26,874.503
2023-10-27,876.96
2023-10-30,877.128
2023-10-31,867.748
2023-11-01,868.245
2023-11-02,877.577
2023-11-03,909.11
2023-11-06,919.185
2023-11-07,888.421
2023-11-08,883.778
2023-11-09,901.685
2023-11-10,897.364
2023-11-13,891.554
2023-11-14,911.409
2023-11-15,921.378
2023-11-16,926.752
2023-11-17,930.329
2023-11-20,937.51
2023-11-21,915.187
2023-11-22,891.001
2023-11-23,896.753
2023-11-24,906.338
2023-11-27,913.42
2023-11-28,933.371
2023-11-29,930.664
2023-11-30,955.823
2023-12-01,953.006
2023-12-04,955.037
2023-12-05,965.512
2023-12-06,934.507
2023-12-07,937.183
2023-12-08,940.644
2023-12-11,893.369
2023-12-12,886.73
2023-12-13,898.066
2023-12-14,927.364
2023-12-15,945.835
2023-12-18,925.576
2023-12-19,949.788
2023-12-20,928.339
2023-12-21,929.185
2023-12-22,922.818
2023-12-25,922.818
2023-12-26,923.991
2023-12-27,944.467
2023-12-28,931.723
2023-12-29,929.538
2024-01-01,929.538
2024-01-02,898.958
2024-01-03,904.571
2024-01-04,922.978
2024-01-05,937.006
2024-01-08,930.916
2024-01-09,944.959
2024-01-10,947.047
2024-01-11,930.439
2024-01-12,889.787
2024-01-15,892.956
2024-01-16,856.976
2024-01-17,830.952
2024-01-18,820.241
2024-01-19,827.525
2024-01-22,824.446
2024-01-23,816.094
2024-01-24,820.201
2024-01-25,818.654
2024-01-26,818.898
2024-01-29,817.316
2024-01-30,816.937
2024-01-31,822.704
2024-02-01,815.288
2024-02-02,806.226
2024-02-05,792.999
2024-02-06,768.014
2024-02-07,760.901
2024-02-08,745.058
2024-02-09,706.258
2024-02-12,697.467
2024-02-13,672.232
2024-02-14,671.915
2024-02-15,690.646
2024-02-16,692.335
2024-02-19,679.141
2024-02-20,700.553
2024-02-21,696.684
2024-02-22,686.183
2024-02-23,692.84
2024-02-26,712.686
2024-02-27,724.403
2024-02-28,726.756
2024-02-29,725.884
2024-03-01,727.365
2024-03-04,728.157
2024-03-05,758.625
2024-03-06,750.217
2024-03-07,742.976
2024-03-08,751.633
2024-03-11,736.823
2024-03-12,733.996
2024-03-13,740.093
2024-03-14,724.349
2024-03-15,732.525
2024-03-18,738.895
2024-03-19,733.291
2024-03-20,738.93
2024-03-21,726.902
2024-03-22,736.885
2024-03-25,754.082
2024-03-26,741.531
2024-03-27,748.566
2024-03-28,732.551
2024-03-29,732.551
2024-04-01,728.786
2024-04-02,737.79
2024-04-03,707.531
2024-04-04,724.107
2024-04-05,724.566
2024-04-08,744.295
2024-04-09,758.191
2024-04-10,733.703
2024-04-11,758.831
2024-04-12,754.579
2024-04-15,744.755
2024-04-16,758.375
2024-04-17,744.356
2024-04-18,748.353
2024-04-19,751.507
2024-04-22,747.615
2024-04-23,755.086
2024-04-24,758.696
2024-04-25,760.971
2024-04-26,746.866
2024-04-29,760.435
2024-04-30,766.473
2024-05-01,765.828
2024-05-02,790.264
2024-05-03,795.566
2024-05-06,810.557
2024-05-07,803.989
2024-05-08,776.63
2024-05-09,793.196
2024-05-10,799.014
2024-05-13,803.637
2024-05-14,847.023
2024-05-15,835.33
2024-05-16,822.193
2024-05-17,820.944
2024-05-20,829.749
2024-05-21,844.097
2024-05-22,864.682
2024-05-23,863.518
2024-05-24,837.351
2024-05-27,850.777
2024-05-28,849.194
