Date,AUSTRIA LARGE GROWTH Large Cap
2009-09-18,434.268
2009-09-21,428.5
2009-09-22,446.162
2009-09-23,444.418
2009-09-24,430.471
2009-09-25,422.589
2009-09-28,430.664
2009-09-29,418.469
2009-09-30,424.763
2009-10-01,421.681
2009-10-02,407.954
2009-10-05,404.906
2009-10-06,411.81
2009-10-07,408.115
2009-10-08,418.466
2009-10-09,419.041
2009-10-12,424.628
2009-10-13,420.583
2009-10-14,419.996
2009-10-15,421.444
2009-10-16,415.538
2009-10-19,420.957
2009-10-20,420.789
2009-10-21,417.838
2009-10-22,415.031
2009-10-23,414.185
2009-10-26,412.075
2009-10-27,396.397
2009-10-28,380.22
2009-10-29,389.863
2009-10-30,379.616
2009-11-02,377.374
2009-11-03,365.784
2009-11-04,379.704
2009-11-05,391.955
2009-11-06,380.738
2009-11-09,388.119
2009-11-10,385.739
2009-11-11,388.284
2009-11-12,389.168
2009-11-13,389.8
2009-11-16,394.324
2009-11-17,386.697
2009-11-18,401.993
2009-11-19,394.914
2009-11-20,391.224
2009-11-23,400.538
2009-11-24,399.794
2009-11-25,405.189
2009-11-26,394.8
2009-11-27,384.22
2009-11-30,378.83
2009-12-01,387.704
2009-12-02,387.748
2009-12-03,384.504
2009-12-04,381.574
2009-12-07,377.28
2009-12-08,374.901
2009-12-09,369.091
2009-12-10,359.538
2009-12-11,361.818
2009-12-14,361.143
2009-12-15,360.197
2009-12-16,359.908
2009-12-17,346.953
2009-12-18,347.037
2009-12-21,348.189
2009-12-22,345.345
2009-12-23,356.704
2009-12-24,357.314
2009-12-25,357.314
2009-12-28,359.116
2009-12-29,364.604
2009-12-30,357.363
2009-12-31,358.525
2010-01-01,358.525
2010-01-04,371.729
2010-01-05,369.829
2010-01-06,369.085
2010-01-07,372.34
2010-01-08,371.109
2010-01-11,388.335
2010-01-12,392.808
2010-01-13,382.792
2010-01-14,382.26
2010-01-15,370.41
2010-01-18,375.057
2010-01-19,370.57
2010-01-20,365.075
2010-01-21,359.018
2010-01-22,358.056
2010-01-25,354.811
2010-01-26,358.846
2010-01-27,354.409
2010-01-28,352.365
2010-01-29,352.825
2010-02-01,350.97
2010-02-02,347.926
2010-02-03,348.967
2010-02-04,344.228
2010-02-05,329.765
2010-02-08,335.341
2010-02-09,338.496
2010-02-10,339.542
2010-02-11,338.623
2010-02-12,339.524
2010-02-15,341.792
2010-02-16,344.585
2010-02-17,346.376
2010-02-18,348.964
2010-02-19,344.251
2010-02-22,340.079
2010-02-23,340.593
2010-02-24,341.051
2010-02-25,338.15
2010-02-26,343.202
2010-03-01,341.458
2010-03-02,329.608
2010-03-03,330.12
2010-03-04,312.554
2010-03-05,316.354
2010-03-08,318.537
2010-03-09,317.577
2010-03-10,322.839
2010-03-11,318.578
2010-03-12,320.616
2010-03-15,320.351
2010-03-16,326.437
2010-03-17,331.186
2010-03-18,326.053
2010-03-19,323.369
2010-03-22,319.446
2010-03-23,326.664
2010-03-24,319.403
2010-03-25,325.232
2010-03-26,323.992
2010-03-29,334.697
2010-03-30,328.399
2010-03-31,334.48
2010-04-01,336.463
2010-04-02,336.463
2010-04-05,335.692
2010-04-06,333.761
2010-04-07,330.431
2010-04-08,329.83
2010-04-09,344.241
2010-04-12,346.799
2010-04-13,338.795
2010-04-14,345.551
2010-04-15,345.803
2010-04-16,343.719
2010-04-19,340.181
2010-04-20,338.532
2010-04-21,337.867
2010-04-22,337.426
2010-04-23,339.275
2010-04-26,336.828
2010-04-27,332.991
2010-04-28,324.41
2010-04-29,320.512
2010-04-30,327.849
2010-05-03,332.136
2010-05-04,326.613
2010-05-05,314.952
2010-05-06,306.684
2010-05-07,297.823
2010-05-10,311.849
2010-05-11,309.121
2010-05-12,315.22
2010-05-13,312.373
2010-05-14,295.458
2010-05-17,292.031
2010-05-18,292.062
2010-05-19,286.209
2010-05-20,275.881
2010-05-21,276.56
2010-05-24,272.618
2010-05-25,263.844
2010-05-26,265.396
2010-05-27,276.694
2010-05-28,285.769
2010-05-31,279.618
2010-06-01,284.533
2010-06-02,280.615
2010-06-03,280.684
2010-06-04,271.422
2010-06-07,262.542
2010-06-08,256.647
2010-06-09,269.78
2010-06-10,271.408
2010-06-11,271.127
2010-06-14,286.66
2010-06-15,296.024
2010-06-16,296.12
2010-06-17,294.336
2010-06-18,295.111
2010-06-21,299.711
2010-06-22,296.369
2010-06-23,298.565
2010-06-24,293.947
2010-06-25,292.727
2010-06-28,295.435
2010-06-29,286.379
2010-06-30,270.368
2010-07-01,272.784
2010-07-02,277.54
2010-07-05,276.549
2010-07-06,282.937
2010-07-07,285.273
2010-07-08,292.621
2010-07-09,292.545
2010-07-12,291.643
2010-07-13,294.046
2010-07-14,296.667
2010-07-15,297.548
2010-07-16,297.193
2010-07-19,297.264
2010-07-20,293.372
2010-07-21,298.561
2010-07-22,308.064
2010-07-23,304.072
2010-07-26,309.936
2010-07-27,308.193
2010-07-28,305.719
2010-07-29,312.875
2010-07-30,311.283
2010-08-02,322.451
2010-08-03,328.784
2010-08-04,329.856
2010-08-05,328.066
2010-08-06,332.274
2010-08-09,335.18
2010-08-10,332.227
2010-08-11,319.771
2010-08-12,315.577
2010-08-13,312.966
2010-08-16,314.97
2010-08-17,318.688
2010-08-18,316.036
2010-08-19,315.597
2010-08-20,311.114
2010-08-23,312.069
2010-08-24,310.385
2010-08-25,307.851
2010-08-26,309.508
2010-08-27,311.154
2010-08-30,310.928
2010-08-31,312.818
2010-09-01,313.625
2010-09-02,312.076
2010-09-03,309.248
2010-09-06,317.442
2010-09-07,308.044
2010-09-08,304.41
2010-09-09,299.883
2010-09-10,299.266
2010-09-13,303.205
2010-09-14,305.498
2010-09-15,305.488
2010-09-16,308.326
2010-09-17,302.2
2010-09-20,305.859
2010-09-21,306.636
2010-09-22,309.502
2010-09-23,303.83
2010-09-24,308.626
2010-09-27,308.204
2010-09-28,310.942
2010-09-29,310.547
2010-09-30,315.052
2010-10-01,319.645
2010-10-04,318.134
2010-10-05,327.09
2010-10-06,328.699
2010-10-07,332.719
2010-10-08,334.973
2010-10-11,336.669
2010-10-12,333.406
2010-10-13,340.669
2010-10-14,344.622
2010-10-15,342.589
2010-10-18,345.73
2010-10-19,339.884
2010-10-20,346.257
2010-10-21,352.739
2010-10-22,352.986
2010-10-25,359.384
2010-10-26,356.556
2010-10-27,356.068
2010-10-28,351.951
2010-10-29,350.205
2010-11-01,349.928
2010-11-02,353.085
2010-11-03,347.631
2010-11-04,353.976
2010-11-05,342.598
2010-11-08,332.862
2010-11-09,339.375
2010-11-10,335.477
2010-11-11,325.711
2010-11-12,331.006
2010-11-15,329.483
2010-11-16,328.133
2010-11-17,325.394
2010-11-18,327.624
2010-11-19,328.997
2010-11-22,323.613
2010-11-23,312.839
2010-11-24,301.436
2010-11-25,297.455
2010-11-26,291.295
2010-11-29,280.044
2010-11-30,276.879
2010-12-01,284.094
2010-12-02,294.73
2010-12-03,294.213
2010-12-06,294.667
2010-12-07,298.94
2010-12-08,296.027
2010-12-09,304.784
2010-12-10,310.674
2010-12-13,315.996
2010-12-14,309.913
2010-12-15,309.06
2010-12-16,304.436
2010-12-17,304.16
2010-12-20,310.142
2010-12-21,313.746
2010-12-22,316.954
2010-12-23,312.124
2010-12-24,313.354
2010-12-27,318.249
2010-12-28,320.336
2010-12-29,327.247
2010-12-30,324.928
2010-12-31,328.193
2011-01-03,325.536
2011-01-04,318.2
2011-01-05,311.529
2011-01-06,308.946
2011-01-07,312.987
2011-01-10,305.422
2011-01-11,306.403
2011-01-12,315.637
2011-01-13,324.983
2011-01-14,322.429
2011-01-17,319.07
2011-01-18,331.413
2011-01-19,336.364
2011-01-20,338.935
2011-01-21,349.254
2011-01-24,350.981
2011-01-25,348.71
2011-01-26,343.127
2011-01-27,344.961
2011-01-28,343.6
2011-01-31,351.218
2011-02-01,358.462
2011-02-02,353.208
2011-02-03,345.785
2011-02-04,346.686
2011-02-07,348.663
2011-02-08,349.704
2011-02-09,352.404
2011-02-10,345.143
2011-02-11,346.55
2011-02-14,343.776
2011-02-15,338.951
2011-02-16,337.687
2011-02-17,341.964
2011-02-18,343.544
2011-02-21,334.18
2011-02-22,337.783
2011-02-23,331.417
2011-02-24,343.297
2011-02-25,337.16
2011-02-28,335.954
2011-03-01,337.642
2011-03-02,315.442
2011-03-03,317.284
2011-03-04,307.385
2011-03-07,311.847
2011-03-08,309.349
2011-03-09,311.121
2011-03-10,308.516
2011-03-11,307.175
2011-03-14,319.87
2011-03-15,350.534
2011-03-16,356.501
2011-03-17,360.538
2011-03-18,365.469
2011-03-21,360.946
2011-03-22,366.434
2011-03-23,367.325
2011-03-24,375.856
2011-03-25,388.895
2011-03-28,386.179
2011-03-29,386.51
2011-03-30,389.898
2011-03-31,390.374
2011-04-01,387.895
2011-04-04,391.258
2011-04-05,394.152
2011-04-06,400.33
2011-04-07,394.114
2011-04-08,400.886
2011-04-11,400.104
2011-04-12,392.886
2011-04-13,393.93
2011-04-14,386.531
2011-04-15,383.335
2011-04-18,371.252
2011-04-19,377.165
2011-04-20,395.28
2011-04-21,402.316
2011-04-22,402.316
2011-04-25,402.026
2011-04-26,404.371
2011-04-27,407.69
2011-04-28,406.11
2011-04-29,404.544
2011-05-02,406.39
2011-05-03,401.035
2011-05-04,402.023
2011-05-05,390.553
2011-05-06,390.57
2011-05-09,382.757
2011-05-10,391.327
2011-05-11,397.163
2011-05-12,399.633
2011-05-13,397.553
2011-05-16,396.577
2011-05-17,394.036
2011-05-18,394.753
2011-05-19,394.653
2011-05-20,380.913
2011-05-23,373.831
2011-05-24,377.389
2011-05-25,378.315
2011-05-26,379.99
2011-05-27,385.462
2011-05-30,391.228
2011-05-31,400.798
2011-06-01,400.047
2011-06-02,400.449
2011-06-03,405.569
2011-06-06,403.965
2011-06-07,404.735
2011-06-08,398.626
2011-06-09,399.0
2011-06-10,395.341
2011-06-13,395.809
2011-06-14,406.381
2011-06-15,398.226
2011-06-16,390.409
2011-06-17,396.993
2011-06-20,391.653
2011-06-21,405.163
2011-06-22,403.114
2011-06-23,395.14
2011-06-24,376.486
2011-06-27,380.288
2011-06-28,391.502
2011-06-29,404.088
2011-06-30,415.985
2011-07-01,424.934
2011-07-04,418.159
2011-07-05,415.221
2011-07-06,399.965
2011-07-07,407.429
2011-07-08,394.576
2011-07-11,376.319
2011-07-12,377.648
2011-07-13,382.775
2011-07-14,377.897
2011-07-15,372.877
2011-07-18,365.226
2011-07-19,372.764
2011-07-20,381.776
2011-07-21,401.335
2011-07-22,397.615
2011-07-25,385.925
2011-07-26,393.157
2011-07-27,383.81
2011-07-28,381.513
2011-07-29,382.52
2011-08-01,368.899
2011-08-02,355.368
2011-08-03,348.825
2011-08-04,330.816
2011-08-05,325.053
2011-08-08,305.68
2011-08-09,300.118
2011-08-10,290.463
2011-08-11,298.199
2011-08-12,305.719
2011-08-15,310.665
2011-08-16,312.511
2011-08-17,310.538
2011-08-18,287.257
2011-08-19,278.961
2011-08-22,277.4
2011-08-23,275.963
2011-08-24,282.338
2011-08-25,283.834
2011-08-26,287.187
2011-08-29,298.509
2011-08-30,294.747
2011-08-31,302.593
2011-09-01,296.621
2011-09-02,284.801
2011-09-05,267.111
2011-09-06,266.233
2011-09-07,273.001
2011-09-08,275.671
2011-09-09,244.199
2011-09-12,229.666
2011-09-13,231.776
2011-09-14,226.261
2011-09-15,236.26
2011-09-16,237.98
2011-09-19,223.156
2011-09-20,226.128
2011-09-21,222.774
2011-09-22,199.248
2011-09-23,197.143
2011-09-26,213.565
2011-09-27,231.737
2011-09-28,222.787
2011-09-29,227.623
2011-09-30,217.868
2011-10-03,202.185
2011-10-04,196.864
2011-10-05,214.788
2011-10-06,221.279
2011-10-07,230.765
2011-10-10,217.022
2011-10-11,204.829
2011-10-12,212.863
2011-10-13,201.135
2011-10-14,198.643
2011-10-17,193.243
2011-10-18,188.427
2011-10-19,189.987
2011-10-20,181.368
2011-10-21,192.989
2011-10-24,195.833
2011-10-25,197.17
2011-10-26,195.965
2011-10-27,218.726
2011-10-28,208.581
2011-10-31,190.248
2011-11-01,186.538
2011-11-02,178.899
2011-11-03,180.322
2011-11-04,181.399
2011-11-07,177.462
2011-11-08,181.628
2011-11-09,173.974
2011-11-10,167.454
2011-11-11,179.671
2011-11-14,176.588
2011-11-15,169.198
2011-11-16,169.168
2011-11-17,162.363
2011-11-18,159.409
2011-11-21,145.553
2011-11-22,135.242
2011-11-23,132.225
2011-11-24,135.386
2011-11-25,134.611
2011-11-28,146.786
2011-11-29,147.863
2011-11-30,156.179
2011-12-01,153.813
2011-12-02,155.683
2011-12-05,158.226
2011-12-06,154.432
2011-12-07,158.135
2011-12-08,157.208
2011-12-09,153.069
2011-12-12,145.761
2011-12-13,143.016
2011-12-14,139.348
2011-12-15,142.396
2011-12-16,144.323
2011-12-19,143.104
2011-12-20,149.002
2011-12-21,151.873
2011-12-22,154.788
2011-12-23,154.803
2011-12-26,154.803
2011-12-27,156.847
2011-12-28,157.133
2011-12-29,157.654
2011-12-30,158.472
2012-01-02,162.614
2012-01-03,162.409
2012-01-04,158.945
2012-01-05,150.587
2012-01-06,149.657
2012-01-09,148.484
2012-01-10,147.571
2012-01-11,146.851
2012-01-12,151.888
2012-01-13,152.702
2012-01-16,151.404
2012-01-17,155.606
2012-01-18,156.956
2012-01-19,162.512
2012-01-20,164.894
2012-01-23,173.224
2012-01-24,166.723
2012-01-25,167.089
2012-01-26,178.095
2012-01-27,178.235
2012-01-30,173.224
2012-01-31,174.641
2012-02-01,183.984
2012-02-02,189.101
2012-02-03,189.279
2012-02-06,190.034
2012-02-07,194.891
2012-02-08,194.741
2012-02-09,197.816
2012-02-10,188.152
2012-02-13,191.243
2012-02-14,188.085
2012-02-15,187.894
2012-02-16,186.555
2012-02-17,190.224
2012-02-20,195.725
2012-02-21,194.557
2012-02-22,189.555
2012-02-23,191.199
2012-02-24,196.135
2012-02-27,193.191
2012-02-28,192.118
2012-02-29,189.33
2012-03-01,194.662
2012-03-02,195.263
2012-03-05,194.195
2012-03-06,183.363
2012-03-07,185.291
2012-03-08,190.062
2012-03-09,187.321
2012-03-12,184.231
2012-03-13,186.276
2012-03-14,186.724
2012-03-15,189.91
2012-03-16,192.385
2012-03-19,197.267
2012-03-20,195.555
2012-03-21,193.835
2012-03-22,191.844
2012-03-23,194.276
2012-03-26,194.589
2012-03-27,193.978
2012-03-28,190.691
2012-03-29,188.17
2012-03-30,189.673
2012-04-02,185.729
2012-04-03,185.934
2012-04-04,178.481
2012-04-05,173.924
2012-04-06,173.924
2012-04-09,174.024
2012-04-10,170.738
2012-04-11,174.457
2012-04-12,178.781
2012-04-13,173.327
2012-04-16,170.37
2012-04-17,174.884
2012-04-18,172.851
2012-04-19,171.611
2012-04-20,176.296
2012-04-23,172.312
2012-04-24,178.442
2012-04-25,179.77
2012-04-26,179.874
2012-04-27,182.197
2012-04-30,183.889
2012-05-01,183.744
2012-05-02,181.916
2012-05-03,178.582
2012-05-04,177.501
2012-05-07,178.951
2012-05-08,174.266
2012-05-09,168.259
2012-05-10,170.018
2012-05-11,169.805
2012-05-14,162.429
2012-05-15,154.613
2012-05-16,154.295
2012-05-17,153.896
2012-05-18,152.085
2012-05-21,153.779
2012-05-22,156.26
2012-05-23,149.213
2012-05-24,150.695
2012-05-25,150.011
2012-05-28,150.322
2012-05-29,150.512
2012-05-30,145.825
2012-05-31,145.68
2012-06-01,144.961
2012-06-04,145.89
2012-06-05,144.731
2012-06-06,146.19
2012-06-07,146.95
2012-06-08,148.891
2012-06-11,147.761
2012-06-12,146.613
2012-06-13,148.188
2012-06-14,153.772
2012-06-15,151.653
2012-06-18,149.046
2012-06-19,152.951
2012-06-20,153.785
2012-06-21,149.28
2012-06-22,147.3
2012-06-25,144.681
2012-06-26,141.472
2012-06-27,140.999
2012-06-28,139.793
2012-06-29,144.522
2012-07-02,147.433
2012-07-03,146.221
2012-07-04,146.448
2012-07-05,143.104
2012-07-06,141.59
2012-07-09,139.876
2012-07-10,135.32
2012-07-11,137.107
2012-07-12,132.918
2012-07-13,134.807
2012-07-16,134.763
2012-07-17,136.236
2012-07-18,136.193
2012-07-19,132.522
2012-07-20,124.15
2012-07-23,116.38
2012-07-24,113.521
2012-07-25,110.788
2012-07-26,119.688
2012-07-27,120.525
2012-07-30,120.286
2012-07-31,120.887
2012-08-01,119.039
2012-08-02,114.604
2012-08-03,118.755
2012-08-06,122.43
2012-08-07,125.435
2012-08-08,123.786
2012-08-09,121.017
2012-08-10,119.514
2012-08-13,124.782
2012-08-14,125.488
2012-08-15,125.086
2012-08-16,130.04
2012-08-17,130.276
2012-08-20,131.442
2012-08-21,132.608
2012-08-22,132.515
2012-08-23,129.936
2012-08-24,127.4
2012-08-27,127.553
2012-08-28,125.568
2012-08-29,126.481
2012-08-30,125.474
2012-08-31,127.939
2012-09-03,130.055
2012-09-04,131.421
2012-09-05,131.85
2012-09-06,137.361
2012-09-07,141.263
2012-09-10,142.507
2012-09-11,140.788
2012-09-12,142.147
2012-09-13,140.074
2012-09-14,144.175
2012-09-17,140.955
2012-09-18,136.255
2012-09-19,135.782
2012-09-20,133.828
2012-09-21,134.988
2012-09-24,134.102
2012-09-25,132.547
2012-09-26,129.474
2012-09-27,129.731
2012-09-28,130.537
2012-10-01,131.715
2012-10-02,132.062
2012-10-03,131.558
2012-10-04,133.023
2012-10-05,135.396
2012-10-08,134.453
2012-10-09,131.624
2012-10-10,134.607
2012-10-11,138.507
2012-10-12,140.194
2012-10-15,139.451
2012-10-16,141.086
2012-10-17,146.861
2012-10-18,146.496
2012-10-19,146.84
2012-10-22,146.049
2012-10-23,143.552
2012-10-24,147.53
2012-10-25,147.014
2012-10-26,146.696
2012-10-29,144.932
2012-10-30,149.514
2012-10-31,146.629
2012-11-01,146.392
2012-11-02,146.889
2012-11-05,145.133
2012-11-06,145.181
2012-11-07,140.675
2012-11-08,138.16
2012-11-09,138.205
2012-11-12,138.027
2012-11-13,137.946
2012-11-14,138.979
2012-11-15,134.795
2012-11-16,131.281
2012-11-19,134.472
2012-11-20,134.34
2012-11-21,133.867
2012-11-22,134.881
2012-11-23,141.286
2012-11-26,141.398
2012-11-27,142.208
2012-11-28,143.518
2012-11-29,145.226
2012-11-30,144.099
2012-12-03,142.671
2012-12-04,142.168
2012-12-05,142.968
2012-12-06,142.675
2012-12-07,141.311
2012-12-10,140.496
2012-12-11,143.769
2012-12-12,146.209
2012-12-13,147.841
2012-12-14,148.542
2012-12-17,150.144
2012-12-18,157.175
2012-12-19,157.696
2012-12-20,156.282
2012-12-21,152.721
2012-12-24,152.958
2012-12-25,152.958
2012-12-26,153.271
2012-12-27,157.664
2012-12-28,155.669
2012-12-31,155.233
2013-01-01,155.233
2013-01-02,162.595
2013-01-03,161.962
2013-01-04,159.974
2013-01-07,161.066
2013-01-08,164.044
2013-01-09,169.274
2013-01-10,167.973
2013-01-11,169.824
2013-01-14,171.952
2013-01-15,168.713
2013-01-16,165.203
2013-01-17,165.459
2013-01-18,163.752
2013-01-21,157.986
2013-01-22,155.214
2013-01-23,154.873
2013-01-24,156.633
2013-01-25,160.903
2013-01-28,160.004
2013-01-29,162.437
2013-01-30,160.212
2013-01-31,162.419
2013-02-01,162.247
2013-02-04,153.226
2013-02-05,152.609
2013-02-06,149.995
2013-02-07,145.636
2013-02-08,150.836
2013-02-11,151.373
2013-02-12,157.129
2013-02-13,157.379
2013-02-14,152.798
2013-02-15,150.087
2013-02-18,150.303
2013-02-19,150.568
2013-02-20,154.152
2013-02-21,147.825
2013-02-22,151.001
2013-02-25,152.28
2013-02-26,146.783
2013-02-27,150.747
2013-02-28,155.927
2013-03-01,156.275
2013-03-04,156.27
2013-03-05,161.717
2013-03-06,157.493
2013-03-07,158.421
2013-03-08,160.506
2013-03-11,157.273
2013-03-12,153.448
2013-03-13,149.495
2013-03-14,152.987
2013-03-15,151.593
2013-03-18,146.416
2013-03-19,141.629
2013-03-20,147.411
2013-03-21,146.053
2013-03-22,144.367
2013-03-25,139.011
2013-03-26,141.239
2013-03-27,137.097
2013-03-28,136.715
2013-03-29,136.715
2013-04-01,136.778
2013-04-02,141.002
2013-04-03,141.14
2013-04-04,140.31
2013-04-05,139.864
2013-04-08,140.014
2013-04-09,147.01
2013-04-10,155.462
2013-04-11,159.327
2013-04-12,153.003
2013-04-15,148.649
2013-04-16,150.547
2013-04-17,148.653
2013-04-18,146.196
2013-04-19,149.61
2013-04-22,149.576
2013-04-23,155.13
2013-04-24,152.652
2013-04-25,155.589
2013-04-26,152.634
2013-04-29,156.516
2013-04-30,152.886
2013-05-01,152.99
2013-05-02,148.242
2013-05-03,151.517
2013-05-06,153.318
2013-05-07,153.163
2013-05-08,156.298
2013-05-09,155.367
2013-05-10,153.998
2013-05-13,154.78
2013-05-14,157.176
2013-05-15,159.609
2013-05-16,160.935
2013-05-17,160.762
2013-05-20,161.17
2013-05-21,161.951
2013-05-22,163.289
2013-05-23,158.479
2013-05-24,158.444
2013-05-27,158.97
2013-05-28,162.815
2013-05-29,162.343
2013-05-30,163.439
2013-05-31,159.638
2013-06-03,160.462
2013-06-04,162.172
2013-06-05,160.052
2013-06-06,155.172
2013-06-07,159.8
2013-06-10,157.019
2013-06-11,157.524
2013-06-12,157.264
2013-06-13,156.391
2013-06-14,158.784
2013-06-17,158.981
2013-06-18,161.185
2013-06-19,162.152
2013-06-20,150.446
2013-06-21,145.658
2013-06-24,134.262
2013-06-25,136.06
2013-06-26,138.939
2013-06-27,138.526
2013-06-28,136.792
2013-07-01,138.42
2013-07-02,136.289
2013-07-03,132.017
2013-07-04,135.123
2013-07-05,133.516
2013-07-08,136.174
2013-07-09,132.869
2013-07-10,130.976
2013-07-11,138.038
2013-07-12,141.841
2013-07-15,142.293
2013-07-16,140.0
2013-07-17,140.095
2013-07-18,142.667
2013-07-19,139.212
2013-07-22,140.231
2013-07-23,141.814
2013-07-24,147.161
2013-07-25,147.47
2013-07-26,150.07
2013-07-29,150.827
2013-07-30,149.101
2013-07-31,150.616
2013-08-01,157.631
2013-08-02,158.471
2013-08-05,157.418
2013-08-06,158.541
2013-08-07,160.725
2013-08-08,167.1
2013-08-09,167.405
2013-08-12,167.664
2013-08-13,169.935
2013-08-14,170.203
2013-08-15,170.01
2013-08-16,173.595
2013-08-19,166.57
2013-08-20,164.12
2013-08-21,162.99
2013-08-22,166.491
2013-08-23,168.531
2013-08-26,167.158
2013-08-27,160.732
2013-08-28,161.846
2013-08-29,161.843
2013-08-30,158.486
2013-09-02,160.642
2013-09-03,161.706
2013-09-04,163.143
2013-09-05,162.46
2013-09-06,160.791
2013-09-09,163.604
2013-09-10,164.317
2013-09-11,163.978
2013-09-12,159.799
2013-09-13,156.027
2013-09-16,160.733
2013-09-17,158.308
2013-09-18,159.76
2013-09-19,163.088
2013-09-20,162.374
2013-09-23,159.828
2013-09-24,159.916
2013-09-25,161.092
2013-09-26,158.701
2013-09-27,162.075
2013-09-30,159.672
2013-10-01,162.602
2013-10-02,162.322
2013-10-03,161.458
2013-10-04,162.22
2013-10-07,160.707
2013-10-08,158.455
2013-10-09,157.2
2013-10-10,162.488
2013-10-11,163.533
2013-10-14,163.231
2013-10-15,163.855
2013-10-16,163.424
2013-10-17,165.908
2013-10-18,166.649
2013-10-21,166.232
2013-10-22,168.069
2013-10-23,164.886
2013-10-24,167.124
2013-10-25,166.202
2013-10-28,165.24
2013-10-29,169.308
2013-10-30,178.121
2013-10-31,172.623
2013-11-01,171.258
2013-11-04,178.011
2013-11-05,175.053
2013-11-06,176.689
2013-11-07,171.963
2013-11-08,168.062
2013-11-11,170.366
2013-11-12,170.085
2013-11-13,167.156
2013-11-14,166.54
2013-11-15,168.983
2013-11-18,169.959
2013-11-19,167.992
2013-11-20,164.789
2013-11-21,167.996
2013-11-22,170.177
2013-11-25,170.179
2013-11-26,171.95
2013-11-27,173.7
2013-11-28,174.456
2013-11-29,173.923
2013-12-02,171.03
2013-12-03,167.134
2013-12-04,166.82
2013-12-05,167.377
2013-12-06,166.635
2013-12-09,169.13
2013-12-10,169.228
2013-12-11,166.096
2013-12-12,162.226
2013-12-13,160.77
2013-12-16,165.724
2013-12-17,162.835
2013-12-18,167.251
2013-12-19,167.389
2013-12-20,169.638
2013-12-23,173.193
2013-12-24,172.694
2013-12-25,172.694
2013-12-26,173.016
2013-12-27,174.362
2013-12-30,172.514
2013-12-31,172.077
2014-01-01,172.077
2014-01-02,169.994
2014-01-03,170.877
2014-01-06,171.241
2014-01-07,181.12
2014-01-08,189.019
2014-01-09,187.839
2014-01-10,189.406
2014-01-13,195.208
2014-01-14,192.893
2014-01-15,199.123
2014-01-16,191.581
2014-01-17,194.504
2014-01-20,190.511
2014-01-21,189.443
2014-01-22,193.802
2014-01-23,192.188
2014-01-24,188.513
2014-01-27,183.393
2014-01-28,192.899
2014-01-29,186.401
2014-01-30,183.356
2014-01-31,179.542
2014-02-03,175.283
2014-02-04,178.41
2014-02-05,184.738
2014-02-06,189.474
2014-02-07,189.034
2014-02-10,189.403
2014-02-11,190.817
2014-02-12,189.221
2014-02-13,187.638
2014-02-14,192.299
2014-02-17,193.544
2014-02-18,197.551
2014-02-19,197.655
2014-02-20,196.491
2014-02-21,198.176
2014-02-24,200.312
2014-02-25,200.042
2014-02-26,196.075
2014-02-27,193.112
2014-02-28,175.065
2014-03-03,166.366
2014-03-04,170.193
2014-03-05,173.17
2014-03-06,177.643
2014-03-07,172.185
2014-03-10,169.289
2014-03-11,166.498
2014-03-12,164.527
2014-03-13,162.459
2014-03-14,158.482
2014-03-17,162.281
2014-03-18,163.25
2014-03-19,166.946
2014-03-20,165.094
2014-03-21,166.679
2014-03-24,160.609
2014-03-25,161.83
2014-03-26,165.934
2014-03-27,161.993
2014-03-28,162.112
2014-03-31,168.514
2014-04-01,172.741
2014-04-02,171.696
2014-04-03,173.15
2014-04-04,175.932
2014-04-07,171.27
2014-04-08,167.572
2014-04-09,168.55
2014-04-10,169.444
2014-04-11,168.942
2014-04-14,165.375
2014-04-15,164.352
2014-04-16,166.867
2014-04-17,167.797
2014-04-18,167.797
2014-04-21,167.415
2014-04-22,170.045
2014-04-23,170.384
2014-04-24,167.91
2014-04-25,160.59
2014-04-28,160.774
2014-04-29,166.353
2014-04-30,165.359
2014-05-01,165.359
2014-05-02,166.862
2014-05-05,164.214
2014-05-06,164.687
2014-05-07,161.989
2014-05-08,164.133
2014-05-09,161.922
2014-05-12,161.063
2014-05-13,160.557
2014-05-14,159.522
2014-05-15,151.578
2014-05-16,151.817
2014-05-19,152.017
2014-05-20,151.92
2014-05-21,154.035
2014-05-22,158.591
2014-05-23,160.854
2014-05-26,165.734
2014-05-27,168.127
2014-05-28,170.35
2014-05-29,170.576
2014-05-30,172.885
2014-06-02,173.418
2014-06-03,171.485
2014-06-04,172.987
2014-06-05,176.694
2014-06-06,177.175
2014-06-09,176.577
2014-06-10,176.97
2014-06-11,175.798
2014-06-12,175.668
2014-06-13,174.865
2014-06-16,175.442
2014-06-17,174.493
2014-06-18,171.683
2014-06-19,172.442
2014-06-20,167.072
2014-06-23,165.052
2014-06-24,163.242
2014-06-25,162.093
2014-06-26,159.983
2014-06-27,159.397
2014-06-30,160.741
2014-07-01,161.824
2014-07-02,161.393
2014-07-03,157.687
2014-07-04,131.609
2014-07-07,128.162
2014-07-08,125.998
2014-07-09,124.921
2014-07-10,121.618
2014-07-11,125.724
2014-07-14,128.692
2014-07-15,125.619
2014-07-16,126.818
2014-07-17,126.722
2014-07-18,125.098
2014-07-21,124.326
2014-07-22,124.675
2014-07-23,127.783
2014-07-24,129.342
2014-07-25,130.231
2014-07-28,128.791
2014-07-29,128.318
2014-07-30,129.537
2014-07-31,128.055
