Date,CANADA SMALL CAP Small Cap
2010-09-16,373.887
2010-09-17,370.767
2010-09-20,374.425
2010-09-21,374.169
2010-09-22,375.254
2010-09-23,371.396
2010-09-24,377.032
2010-09-27,378.212
2010-09-28,379.959
2010-09-29,383.689
2010-09-30,384.611
2010-10-01,387.363
2010-10-04,383.23
2010-10-05,392.409
2010-10-06,395.913
2010-10-07,391.507
2010-10-08,394.147
2010-10-11,395.314
2010-10-12,398.128
2010-10-13,408.195
2010-10-14,406.976
2010-10-15,403.21
2010-10-18,403.283
2010-10-19,388.415
2010-10-20,397.913
2010-10-21,396.342
2010-10-22,397.422
2010-10-25,404.187
2010-10-26,404.065
2010-10-27,395.702
2010-10-28,402.195
2010-10-29,408.033
2010-11-01,410.192
2010-11-02,413.516
2010-11-03,414.103
2010-11-04,425.749
2010-11-05,429.189
2010-11-08,435.404
2010-11-09,429.467
2010-11-10,427.141
2010-11-11,427.568
2010-11-12,417.868
2010-11-15,418.646
2010-11-16,406.058
2010-11-17,410.901
2010-11-18,420.678
2010-11-19,422.248
2010-11-22,425.095
2010-11-23,420.595
2010-11-24,427.7
2010-11-25,430.661
2010-11-26,425.732
2010-11-29,423.061
2010-11-30,425.33
2010-12-01,433.175
2010-12-02,441.443
2010-12-03,447.321
2010-12-06,449.776
2010-12-07,447.589
2010-12-08,443.692
2010-12-09,443.973
2010-12-10,446.207
2010-12-13,452.53
2010-12-14,451.322
2010-12-15,450.739
2010-12-16,445.512
2010-12-17,446.145
2010-12-20,445.673
2010-12-21,451.215
2010-12-22,449.384
2010-12-23,452.057
2010-12-24,454.485
2010-12-27,453.425
2010-12-28,457.624
2010-12-29,461.642
2010-12-30,461.213
2010-12-31,464.688
2011-01-03,466.236
2011-01-04,459.955
2011-01-05,459.967
2011-01-06,453.951
2011-01-07,456.251
2011-01-10,455.48
2011-01-11,463.059
2011-01-12,470.045
2011-01-13,466.327
2011-01-14,464.954
2011-01-17,467.259
2011-01-18,468.487
2011-01-19,463.808
2011-01-20,453.866
2011-01-21,454.38
2011-01-24,455.355
2011-01-25,450.472
2011-01-26,459.71
2011-01-27,458.223
2011-01-28,459.816
2011-01-31,459.36
2011-02-01,470.27
2011-02-02,471.965
2011-02-03,478.429
2011-02-04,478.006
2011-02-07,481.397
2011-02-08,482.26
2011-02-09,475.94
2011-02-10,474.881
2011-02-11,477.061
2011-02-14,483.597
2011-02-15,486.096
2011-02-16,489.233
2011-02-17,490.58
2011-02-18,491.159
2011-02-21,490.585
2011-02-22,481.427
2011-02-23,476.592
2011-02-24,476.104
2011-02-25,484.996
2011-02-28,489.84
2011-03-01,492.422
2011-03-02,492.012
2011-03-03,491.962
2011-03-04,497.509
2011-03-07,491.667
2011-03-08,485.749
2011-03-09,481.558
2011-03-10,468.674
2011-03-11,471.031
2011-03-14,465.162
2011-03-15,457.318
2011-03-16,452.72
2011-03-17,462.335
2011-03-18,467.485
2011-03-21,479.255
2011-03-22,479.464
2011-03-23,483.057
2011-03-24,485.444
2011-03-25,484.216
2011-03-28,480.756
2011-03-29,480.104
2011-03-30,488.248
2011-03-31,490.262
2011-04-01,495.32
2011-04-04,498.43
2011-04-05,504.467
2011-04-06,508.169
2011-04-07,504.385
2011-04-08,510.424
2011-04-11,502.164
2011-04-12,488.508
2011-04-13,495.401
2011-04-14,495.895
2011-04-15,493.521
2011-04-18,483.836
2011-04-19,491.517
2011-04-20,501.606
2011-04-21,504.167
2011-04-22,504.167
2011-04-25,500.981
2011-04-26,500.754
2011-04-27,499.401
2011-04-28,504.265
2011-04-29,505.262
2011-05-02,501.618
2011-05-03,492.554
2011-05-04,486.17
2011-05-05,474.304
2011-05-06,480.257
2011-05-09,483.305
2011-05-10,485.622
2011-05-11,478.685
2011-05-12,470.723
2011-05-13,470.983
2011-05-16,466.554
2011-05-17,462.116
2011-05-18,469.899
2011-05-19,472.022
2011-05-20,474.336
2011-05-23,471.746
2011-05-24,471.887
2011-05-25,476.188
2011-05-26,474.798
2011-05-27,479.278
2011-05-30,481.484
2011-05-31,485.074
2011-06-01,477.462
2011-06-02,470.636
2011-06-03,468.155
2011-06-06,460.374
2011-06-07,461.327
2011-06-08,450.324
2011-06-09,455.59
2011-06-10,449.417
2011-06-13,441.706
2011-06-14,452.233
2011-06-15,447.055
2011-06-16,434.949
2011-06-17,435.46
2011-06-20,435.681
2011-06-21,449.463
2011-06-22,452.481
2011-06-23,445.145
2011-06-24,440.615
2011-06-27,437.55
2011-06-28,443.219
2011-06-29,454.476
2011-06-30,460.634
2011-07-01,461.927
2011-07-04,467.619
2011-07-05,472.292
2011-07-06,471.648
2011-07-07,477.036
2011-07-08,471.155
2011-07-11,460.591
2011-07-12,464.509
2011-07-13,477.154
2011-07-14,474.262
2011-07-15,477.111
2011-07-18,478.007
2011-07-19,483.243
2011-07-20,486.755
2011-07-21,489.166
2011-07-22,489.824
2011-07-25,489.856
2011-07-26,489.254
2011-07-27,476.825
2011-07-28,477.009
2011-07-29,472.984
2011-08-01,470.078
2011-08-02,469.262
2011-08-03,464.646
2011-08-04,437.236
2011-08-05,422.062
2011-08-08,397.448
2011-08-09,410.095
2011-08-10,418.922
2011-08-11,427.282
2011-08-12,429.995
2011-08-15,438.615
2011-08-16,433.31
2011-08-17,435.566
2011-08-18,418.164
2011-08-19,415.768
2011-08-22,418.4
2011-08-23,421.002
2011-08-24,417.58
2011-08-25,419.058
2011-08-26,423.581
2011-08-29,436.423
2011-08-30,440.991
2011-08-31,445.004
2011-09-01,442.466
2011-09-02,439.091
2011-09-05,434.568
2011-09-06,430.338
2011-09-07,437.276
2011-09-08,439.529
2011-09-09,426.336
2011-09-12,416.533
2011-09-13,421.81
2011-09-14,423.31
2011-09-15,428.289
2011-09-16,432.583
2011-09-19,423.904
2011-09-20,425.64
2011-09-21,414.252
2011-09-22,382.772
2011-09-23,376.336
2011-09-26,375.706
2011-09-27,388.981
2011-09-28,377.342
2011-09-29,369.87
2011-09-30,363.819
2011-10-03,349.925
2011-10-04,340.635
2011-10-05,355.369
2011-10-06,367.809
2011-10-07,367.716
2011-10-10,369.382
2011-10-11,381.254
2011-10-12,393.583
2011-10-13,387.173
2011-10-14,397.842
2011-10-17,390.198
2011-10-18,395.686
2011-10-19,390.951
2011-10-20,385.009
2011-10-21,392.288
2011-10-24,403.179
2011-10-25,398.801
2011-10-26,403.418
2011-10-27,420.495
2011-10-28,423.741
2011-10-31,415.835
2011-11-01,402.414
2011-11-02,410.565
2011-11-03,417.189
2011-11-04,415.268
2011-11-07,418.208
2011-11-08,420.771
2011-11-09,407.337
2011-11-10,404.759
2011-11-11,413.364
2011-11-14,409.411
2011-11-15,407.682
2011-11-16,405.469
2011-11-17,397.031
2011-11-18,394.285
2011-11-21,382.962
2011-11-22,385.323
2011-11-23,373.952
2011-11-24,372.703
2011-11-25,372.185
2011-11-28,384.14
2011-11-29,386.909
2011-11-30,405.148
2011-12-01,404.055
2011-12-02,403.621
2011-12-05,405.519
2011-12-06,407.509
2011-12-07,407.794
2011-12-08,399.672
2011-12-09,400.72
2011-12-12,394.157
2011-12-13,386.039
2011-12-14,372.597
2011-12-15,373.641
2011-12-16,380.668
2011-12-19,377.612
2011-12-20,389.771
2011-12-21,390.313
2011-12-22,392.662
2011-12-23,396.596
2011-12-26,396.596
2011-12-27,396.091
2011-12-28,388.209
2011-12-29,392.953
2011-12-30,397.081
2012-01-02,397.081
2012-01-03,412.147
2012-01-04,411.83
2012-01-05,410.061
2012-01-06,408.159
2012-01-09,407.484
2012-01-10,413.074
2012-01-11,410.756
2012-01-12,410.552
2012-01-13,405.2
2012-01-16,411.297
2012-01-17,411.493
2012-01-18,415.095
2012-01-19,418.743
2012-01-20,417.949
2012-01-23,423.073
2012-01-24,418.242
2012-01-25,424.418
2012-01-26,429.639
2012-01-27,430.269
2012-01-30,428.37
2012-01-31,429.765
2012-02-01,434.851
2012-02-02,437.399
2012-02-03,437.48
2012-02-06,437.245
2012-02-07,434.549
2012-02-08,433.758
2012-02-09,435.358
2012-02-10,428.679
2012-02-13,429.528
2012-02-14,426.646
2012-02-15,428.253
2012-02-16,429.562
2012-02-17,431.329
2012-02-20,433.372
2012-02-21,439.75
2012-02-22,440.829
2012-02-23,444.702
2012-02-24,444.205
2012-02-27,440.876
2012-02-28,443.252
2012-02-29,445.296
2012-03-01,445.388
2012-03-02,442.951
2012-03-05,433.7
2012-03-06,422.184
2012-03-07,427.842
2012-03-08,435.921
2012-03-09,439.129
2012-03-12,434.612
2012-03-13,437.189
2012-03-14,429.386
2012-03-15,430.016
2012-03-16,431.987
2012-03-19,432.179
2012-03-20,427.466
2012-03-21,427.046
2012-03-22,419.565
2012-03-23,425.496
2012-03-26,431.696
2012-03-27,428.553
2012-03-28,420.629
2012-03-29,417.549
2012-03-30,422.081
2012-04-02,426.821
2012-04-03,424.168
2012-04-04,415.381
2012-04-05,415.232
2012-04-06,415.232
2012-04-09,407.435
2012-04-10,402.338
2012-04-11,406.766
2012-04-12,415.926
2012-04-13,411.162
2012-04-16,404.656
2012-04-17,412.418
2012-04-18,412.337
2012-04-19,410.51
2012-04-20,411.988
2012-04-23,404.435
2012-04-24,404.341
2012-04-25,412.157
2012-04-26,418.254
2012-04-27,420.869
2012-04-30,418.831
2012-05-01,424.057
2012-05-02,419.871
2012-05-03,412.747
2012-05-04,405.28
2012-05-07,401.704
2012-05-08,393.522
2012-05-09,392.285
2012-05-10,396.174
2012-05-11,395.657
2012-05-14,382.743
2012-05-15,374.05
2012-05-16,370.393
2012-05-17,370.98
2012-05-18,370.091
2012-05-21,368.697
2012-05-22,375.714
2012-05-23,375.565
2012-05-24,376.589
2012-05-25,378.542
2012-05-28,380.545
2012-05-29,382.108
2012-05-30,372.798
2012-05-31,370.149
2012-06-01,366.362
2012-06-04,365.395
2012-06-05,374.276
2012-06-06,382.133
2012-06-07,380.712
2012-06-08,376.096
2012-06-11,372.581
2012-06-12,373.618
2012-06-13,373.249
2012-06-14,371.513
2012-06-15,372.204
2012-06-18,375.901
2012-06-19,382.077
2012-06-20,379.489
2012-06-21,366.488
2012-06-22,363.883
2012-06-25,357.874
2012-06-26,356.064
2012-06-27,361.009
2012-06-28,355.12
2012-06-29,369.322
2012-07-02,369.467
2012-07-03,380.402
2012-07-04,383.479
2012-07-05,381.487
2012-07-06,374.658
2012-07-09,373.033
2012-07-10,367.986
2012-07-11,367.101
2012-07-12,361.57
2012-07-13,368.919
2012-07-16,368.742
2012-07-17,368.582
2012-07-18,370.897
2012-07-19,376.851
2012-07-20,376.054
2012-07-23,369.213
2012-07-24,367.043
2012-07-25,369.93
2012-07-26,378.714
2012-07-27,384.011
2012-07-30,385.621
2012-07-31,382.251
2012-08-01,380.647
2012-08-02,376.912
2012-08-03,383.054
2012-08-06,383.111
2012-08-07,390.813
2012-08-08,390.703
2012-08-09,394.876
2012-08-10,394.399
2012-08-13,391.754
2012-08-14,391.342
2012-08-15,393.746
2012-08-16,398.336
2012-08-17,400.204
2012-08-20,399.363
2012-08-21,404.966
2012-08-22,402.894
2012-08-23,403.686
2012-08-24,403.818
2012-08-27,401.758
2012-08-28,400.497
2012-08-29,397.097
2012-08-30,389.883
2012-08-31,398.29
2012-09-03,398.129
2012-09-04,398.699
2012-09-05,396.526
2012-09-06,406.893
2012-09-07,413.967
2012-09-10,412.987
2012-09-11,415.235
2012-09-12,413.612
2012-09-13,418.221
2012-09-14,426.258
2012-09-17,421.86
2012-09-18,421.294
2012-09-19,422.646
2012-09-20,422.396
2012-09-21,425.064
2012-09-24,418.033
2012-09-25,415.992
2012-09-26,411.349
2012-09-27,417.718
2012-09-28,418.76
2012-10-01,421.004
2012-10-02,420.362
2012-10-03,416.708
2012-10-04,423.034
2012-10-05,424.664
2012-10-08,424.447
2012-10-09,418.328
2012-10-10,416.441
2012-10-11,416.984
2012-10-12,415.284
2012-10-15,413.374
2012-10-16,416.267
2012-10-17,422.084
2012-10-18,421.078
2012-10-19,413.728
2012-10-22,413.524
2012-10-23,409.548
2012-10-24,408.323
2012-10-25,409.62
2012-10-26,408.311
2012-10-29,407.29
2012-10-30,408.636
2012-10-31,411.404
2012-11-01,416.067
2012-11-02,412.989
2012-11-05,411.61
2012-11-06,412.66
2012-11-07,408.92
2012-11-08,408.045
2012-11-09,405.313
2012-11-12,404.869
2012-11-13,401.774
2012-11-14,395.116
2012-11-15,387.917
2012-11-16,389.9
2012-11-19,400.636
2012-11-20,398.093
2012-11-21,398.841
2012-11-22,400.338
2012-11-23,405.586
2012-11-26,402.317
2012-11-27,400.387
2012-11-28,400.987
2012-11-29,402.224
2012-11-30,402.379
2012-12-03,399.907
2012-12-04,398.349
2012-12-05,397.671
2012-12-06,399.765
2012-12-07,401.143
2012-12-10,405.246
2012-12-11,406.592
2012-12-12,411.426
2012-12-13,409.175
2012-12-14,409.3
2012-12-17,409.131
2012-12-18,408.164
2012-12-19,409.017
2012-12-20,407.473
2012-12-21,402.697
2012-12-24,404.108
2012-12-25,404.108
2012-12-26,403.274
2012-12-27,404.66
2012-12-28,403.643
2012-12-31,409.33
2013-01-01,409.33
2013-01-02,421.932
2013-01-03,416.335
2013-01-04,419.399
2013-01-07,420.048
2013-01-08,419.709
2013-01-09,418.843
2013-01-10,420.958
2013-01-11,421.286
2013-01-14,419.738
2013-01-15,422.403
2013-01-16,421.494
2013-01-17,425.154
2013-01-18,421.994
2013-01-21,422.586
2013-01-22,424.821
2013-01-23,422.476
2013-01-24,418.87
2013-01-25,414.945
2013-01-28,411.847
2013-01-29,416.121
2013-01-30,416.97
2013-01-31,417.878
2013-02-01,419.93
2013-02-04,417.397
2013-02-05,418.547
2013-02-06,420.211
2013-02-07,420.474
2013-02-08,418.982
2013-02-11,413.953
2013-02-12,416.077
2013-02-13,415.36
2013-02-14,414.532
2013-02-15,410.29
2013-02-18,408.665
2013-02-19,409.733
2013-02-20,401.697
2013-02-21,397.921
2013-02-22,398.772
2013-02-25,398.233
2013-02-26,396.159
2013-02-27,396.546
2013-02-28,397.783
2013-03-01,395.197
2013-03-04,391.19
2013-03-05,392.261
2013-03-06,395.993
2013-03-07,397.727
2013-03-08,399.31
2013-03-11,400.24
2013-03-12,401.875
2013-03-13,398.386
2013-03-14,399.723
2013-03-15,407.124
2013-03-18,405.625
2013-03-19,402.439
2013-03-20,402.901
2013-03-21,405.112
2013-03-22,404.672
2013-03-25,402.687
2013-03-26,404.969
2013-03-27,406.718
2013-03-28,407.579
2013-03-29,407.579
2013-04-01,404.082
2013-04-02,400.746
2013-04-03,393.986
2013-04-04,394.181
2013-04-05,393.719
2013-04-08,394.543
2013-04-09,400.679
2013-04-10,400.933
2013-04-11,401.252
2013-04-12,394.353
2013-04-15,376.256
2013-04-16,378.87
2013-04-17,368.309
2013-04-18,372.7
2013-04-19,374.318
2013-04-22,376.098
2013-04-23,377.3
2013-04-24,383.3
2013-04-25,391.454
2013-04-26,388.979
2013-04-29,391.851
2013-04-30,398.625
2013-05-01,392.766
2013-05-02,393.136
2013-05-03,395.703
2013-05-06,394.178
2013-05-07,392.238
2013-05-08,397.021
2013-05-09,397.787
2013-05-10,395.008
2013-05-13,392.853
2013-05-14,390.613
2013-05-15,386.681
2013-05-16,389.609
2013-05-17,385.563
2013-05-20,385.338
2013-05-21,389.081
2013-05-22,387.157
2013-05-23,386.572
2013-05-24,386.971
2013-05-27,390.082
2013-05-28,386.191
2013-05-29,385.651
2013-05-30,391.804
2013-05-31,389.021
2013-06-03,389.839
2013-06-04,387.865
2013-06-05,385.023
2013-06-06,386.76
2013-06-07,388.272
2013-06-10,389.29
2013-06-11,383.394
2013-06-12,380.244
2013-06-13,383.824
2013-06-14,382.675
2013-06-17,385.223
2013-06-18,382.68
2013-06-19,381.357
2013-06-20,363.888
2013-06-21,360.689
2013-06-24,351.013
2013-06-25,358.593
2013-06-26,356.849
2013-06-27,360.104
2013-06-28,365.404
2013-07-01,367.039
2013-07-02,365.821
2013-07-03,366.946
2013-07-04,368.834
2013-07-05,365.833
2013-07-08,367.042
2013-07-09,369.366
2013-07-10,371.855
2013-07-11,383.199
2013-07-12,382.668
2013-07-15,381.887
2013-07-16,383.81
2013-07-17,381.508
2013-07-18,384.372
2013-07-19,387.956
2013-07-22,393.005
2013-07-23,398.275
2013-07-24,393.76
2013-07-25,395.272
2013-07-26,393.752
2013-07-29,395.048
2013-07-30,393.649
2013-07-31,393.63
2013-08-01,393.0
2013-08-02,389.855
2013-08-05,388.674
2013-08-06,383.778
2013-08-07,381.943
2013-08-08,390.714
2013-08-09,394.295
2013-08-12,397.919
2013-08-13,396.947
2013-08-14,399.259
2013-08-15,401.11
2013-08-16,401.551
2013-08-19,396.705
2013-08-20,398.343
2013-08-21,392.25
2013-08-22,391.899
2013-08-23,395.518
2013-08-26,396.756
2013-08-27,390.576
2013-08-28,390.477
2013-08-29,391.915
2013-08-30,389.434
2013-09-02,389.655
2013-09-03,391.625
2013-09-04,394.673
2013-09-05,394.161
2013-09-06,401.358
2013-09-09,401.952
2013-09-10,400.908
2013-09-11,402.216
2013-09-12,398.057
2013-09-13,399.748
2013-09-16,402.643
2013-09-17,403.462
2013-09-18,410.327
2013-09-19,413.796
2013-09-20,404.616
2013-09-23,401.64
2013-09-24,405.085
2013-09-25,405.961
2013-09-26,402.743
2013-09-27,404.594
2013-09-30,404.803
2013-10-01,402.617
2013-10-02,402.727
2013-10-03,400.206
2013-10-04,401.817
2013-10-07,403.111
2013-10-08,398.137
2013-10-09,394.264
2013-10-10,398.202
2013-10-11,396.882
2013-10-14,398.378
2013-10-15,399.353
2013-10-16,400.129
2013-10-17,408.76
2013-10-18,412.167
2013-10-21,413.743
2013-10-22,418.223
2013-10-23,410.862
2013-10-24,412.833
2013-10-25,414.483
2013-10-28,413.814
2013-10-29,413.497
2013-10-30,413.692
2013-10-31,414.084
2013-11-01,410.684
2013-11-04,414.497
2013-11-05,411.293
2013-11-06,413.603
2013-11-07,407.327
2013-11-08,406.724
2013-11-11,407.809
2013-11-12,404.248
2013-11-13,405.778
2013-11-14,408.444
2013-11-15,410.645
2013-11-18,409.4
2013-11-19,408.005
2013-11-20,405.342
2013-11-21,404.852
2013-11-22,405.04
2013-11-25,402.8
2013-11-26,401.343
2013-11-27,401.184
2013-11-28,402.268
2013-11-29,404.222
2013-12-02,400.08
2013-12-03,397.624
2013-12-04,398.568
2013-12-05,398.887
2013-12-06,400.542
2013-12-09,400.1
2013-12-10,403.8
2013-12-11,398.949
2013-12-12,397.204
2013-12-13,401.353
2013-12-16,404.371
2013-12-17,403.139
2013-12-18,402.813
2013-12-19,401.59
2013-12-20,402.325
2013-12-23,406.645
2013-12-24,409.014
2013-12-25,409.014
2013-12-26,408.438
2013-12-27,409.437
2013-12-30,411.064
2013-12-31,414.7
2014-01-01,414.7
2014-01-02,414.426
2014-01-03,414.49
2014-01-06,413.822
2014-01-07,413.655
2014-01-08,411.501
2014-01-09,406.3
2014-01-10,408.127
2014-01-13,409.797
2014-01-14,407.219
2014-01-15,409.961
2014-01-16,412.962
2014-01-17,414.985
2014-01-20,416.058
2014-01-21,416.699
2014-01-22,411.503
2014-01-23,407.626
2014-01-24,403.607
2014-01-27,399.342
2014-01-28,398.854
2014-01-29,399.888
2014-01-30,400.359
2014-01-31,400.867
2014-02-03,396.154
2014-02-04,398.571
2014-02-05,399.842
2014-02-06,406.726
2014-02-07,411.759
2014-02-10,409.748
2014-02-11,414.926
2014-02-12,415.406
2014-02-13,421.129
2014-02-14,425.517
2014-02-17,425.73
2014-02-18,426.978
2014-02-19,421.216
2014-02-20,424.276
2014-02-21,422.029
2014-02-24,425.781
2014-02-25,423.637
2014-02-26,422.355
2014-02-27,422.13
2014-02-28,428.91
2014-03-03,427.063
2014-03-04,429.586
2014-03-05,432.911
2014-03-06,437.589
2014-03-07,432.752
2014-03-10,428.676
2014-03-11,428.219
2014-03-12,426.448
2014-03-13,431.121
2014-03-14,430.934
2014-03-17,430.295
2014-03-18,432.362
2014-03-19,427.023
2014-03-20,425.619
2014-03-21,426.097
2014-03-24,421.042
2014-03-25,425.538
2014-03-26,421.974
2014-03-27,426.766
2014-03-28,429.853
2014-03-31,433.119
2014-04-01,433.796
2014-04-02,439.441
2014-04-03,439.692
2014-04-04,442.85
2014-04-07,436.988
2014-04-08,442.991
2014-04-09,446.82
2014-04-10,443.834
2014-04-11,439.189
2014-04-14,440.461
2014-04-15,438.259
2014-04-16,441.694
2014-04-17,444.485
2014-04-18,444.485
2014-04-21,444.749
2014-04-22,446.1
2014-04-23,447.816
2014-04-24,449.047
2014-04-25,448.453
2014-04-28,444.893
2014-04-29,450.24
2014-04-30,449.813
2014-05-01,450.986
2014-05-02,457.486
2014-05-05,456.12
2014-05-06,456.54
2014-05-07,455.032
2014-05-08,451.438
2014-05-09,447.509
2014-05-12,452.423
2014-05-13,453.293
2014-05-14,453.157
2014-05-15,448.962
2014-05-16,446.376
2014-05-19,447.424
2014-05-20,444.082
2014-05-21,446.555
2014-05-22,449.816
2014-05-23,452.091
2014-05-26,454.641
2014-05-27,451.117
2014-05-28,449.596
2014-05-29,451.666
2014-05-30,450.45
2014-06-02,452.01
2014-06-03,453.492
2014-06-04,454.443
2014-06-05,456.049
2014-06-06,458.149
2014-06-09,460.677
2014-06-10,461.289
2014-06-11,463.698
2014-06-12,468.484
2014-06-13,471.454
2014-06-16,473.809
2014-06-17,474.822
2014-06-18,476.632
2014-06-19,481.173
2014-06-20,482.313
2014-06-23,484.264
2014-06-24,478.332
2014-06-25,478.842
2014-06-26,481.067
2014-06-27,482.806
2014-06-30,489.085
2014-07-01,488.787
2014-07-02,490.363
2014-07-03,492.233
2014-07-04,492.686
2014-07-07,486.662
2014-07-08,484.012
2014-07-09,489.12
2014-07-10,482.937
2014-07-11,480.447
2014-07-14,478.991
2014-07-15,471.65
2014-07-16,475.594
2014-07-17,475.192
2014-07-18,477.476
2014-07-21,476.505
2014-07-22,478.529
2014-07-23,480.537
2014-07-24,479.048
2014-07-25,478.928
2014-07-28,477.577
2014-07-29,476.339
2014-07-30,473.403
2014-07-31,467.871
2014-08-01,466.609
2014-08-04,465.712
2014-08-05,461.345
2014-08-06,464.812
2014-08-07,464.986
2014-08-08,465.653
2014-08-11,469.357
2014-08-12,469.143
2014-08-13,471.194
2014-08-14,468.356
2014-08-15,469.062
2014-08-18,472.622
2014-08-19,475.494
2014-08-20,476.293
2014-08-21,477.265
2014-08-22,476.504
2014-08-25,476.114
2014-08-26,479.538
2014-08-27,480.835
2014-08-28,480.6
2014-08-29,484.173
2014-09-01,483.349
2014-09-02,477.581
2014-09-03,478.963
2014-09-04,475.297
2014-09-05,473.25
2014-09-08,466.754
2014-09-09,463.621
2014-09-10,463.608
2014-09-11,463.254
2014-09-12,459.71
2014-09-15,457.273
2014-09-16,457.53
2014-09-17,457.724
2014-09-18,457.98
2014-09-19,451.291
2014-09-22,438.319
2014-09-23,437.665
2014-09-24,440.135
2014-09-25,434.89
2014-09-26,435.66
2014-09-29,436.974
2014-09-30,433.283
2014-10-01,428.213
2014-10-02,426.297
2014-10-03,421.235
2014-10-06,423.898
2014-10-07,419.667
2014-10-08,422.387
2014-10-09,416.864
2014-10-10,406.918
2014-10-13,406.155
2014-10-14,400.566
2014-10-15,392.5
2014-10-16,401.087
2014-10-17,406.551
2014-10-20,409.092
2014-10-21,417.777
2014-10-22,408.92
2014-10-23,411.576
2014-10-24,411.742
2014-10-27,404.887
2014-10-28,412.198
2014-10-29,411.826
2014-10-30,404.684
2014-10-31,404.402
2014-11-03,403.536
2014-11-04,392.551
2014-11-05,396.588
2014-11-06,398.435
2014-11-07,408.137
2014-11-10,404.607
2014-11-11,406.788
2014-11-12,410.019
2014-11-13,403.172
2014-11-14,408.508
2014-11-17,412.242
2014-11-18,414.518
2014-11-19,409.259
2014-11-20,415.362
2014-11-21,422.203
2014-11-24,415.677
2014-11-25,416.974
2014-11-26,414.482
2014-11-27,401.987
2014-11-28,393.317
2014-12-01,388.248
2014-12-02,387.049
2014-12-03,393.336
2014-12-04,384.666
2014-12-05,385.124
2014-12-08,372.992
2014-12-09,378.028
2014-12-10,366.008
2014-12-11,364.672
2014-12-12,359.563
2014-12-15,355.192
2014-12-16,358.484
2014-12-17,369.346
2014-12-18,374.306
2014-12-19,379.091
2014-12-22,370.791
2014-12-23,375.926
2014-12-24,378.851
2014-12-25,378.851
2014-12-26,378.786
2014-12-29,379.613
2014-12-30,380.937
2014-12-31,383.437
2015-01-01,383.437
2015-01-02,383.747
2015-01-05,373.757
2015-01-06,368.13
2015-01-07,366.714
2015-01-08,368.964
2015-01-09,369.473
2015-01-12,362.242
2015-01-13,359.098
2015-01-14,355.273
2015-01-15,356.86
2015-01-16,362.63
2015-01-19,364.27
2015-01-20,357.726
2015-01-21,355.939
2015-01-22,356.839
2015-01-23,355.361
2015-01-26,355.817
2015-01-27,358.783
2015-01-28,349.408
2015-01-29,344.703
2015-01-30,347.165
2015-02-02,354.432
2015-02-03,362.802
2015-02-04,358.226
2015-02-05,366.166
2015-02-06,363.057
2015-02-09,366.86
2015-02-10,361.613
2015-02-11,358.118
2015-02-12,366.174
2015-02-13,370.532
2015-02-16,369.671
2015-02-17,371.101
2015-02-18,370.474
2015-02-19,366.839
2015-02-20,366.095
2015-02-23,362.312
2015-02-24,362.637
2015-02-25,369.819
2015-02-26,366.296
2015-02-27,366.876
2015-03-02,364.781
2015-03-03,365.554
2015-03-04,364.53
2015-03-05,362.691
2015-03-06,353.413
2015-03-09,349.646
2015-03-10,342.69
2015-03-11,342.232
2015-03-12,344.591
2015-03-13,339.037
2015-03-16,339.928
2015-03-17,341.4
2015-03-18,346.072
2015-03-19,345.394
2015-03-20,352.489
2015-03-23,357.442
2015-03-24,359.417
2015-03-25,358.987
2015-03-26,359.282
2015-03-27,356.105
2015-03-30,351.797
2015-03-31,351.41
2015-04-01,354.835
2015-04-02,358.141
2015-04-03,358.141
2015-04-06,369.08
2015-04-07,369.442
2015-04-08,365.35
2015-04-09,363.778
2015-04-10,367.134
2015-04-13,366.127
2015-04-14,371.814
2015-04-15,377.144
2015-04-16,381.723
2015-04-17,381.532
2015-04-20,382.179
2015-04-21,377.264
2015-04-22,375.058
2015-04-23,381.022
2015-04-24,380.883
2015-04-27,383.14
2015-04-28,386.545
2015-04-29,390.99
2015-04-30,386.01
2015-05-01,386.581
2015-05-04,390.066
2015-05-05,390.089
2015-05-06,385.81
2015-05-07,380.084
2015-05-08,385.015
2015-05-11,385.218
2015-05-12,388.511
2015-05-13,389.455
2015-05-14,390.391
2015-05-15,391.315
2015-05-18,387.299
2015-05-19,381.868
2015-05-20,383.626
2015-05-21,385.945
2015-05-22,383.312
2015-05-25,382.714
2015-05-26,374.412
2015-05-27,373.468
2015-05-28,372.408
2015-05-29,373.237
2015-06-01,372.983
2015-06-02,378.359
2015-06-03,378.537
2015-06-04,373.959
2015-06-05,372.108
2015-06-08,369.187
2015-06-09,373.123
2015-06-10,378.278
2015-06-11,373.544
2015-06-12,373.209
2015-06-15,371.19
2015-06-16,370.394
2015-06-17,371.133
2015-06-18,375.772
2015-06-19,370.424
2015-06-22,372.168
2015-06-23,372.778
2015-06-24,371.703
2015-06-25,371.832
2015-06-26,368.722
2015-06-29,362.007
2015-06-30,360.734
2015-07-01,359.03
2015-07-02,358.883
2015-07-03,358.418
2015-07-06,355.289
2015-07-07,349.602
2015-07-08,344.985
2015-07-09,342.404
2015-07-10,344.521
2015-07-13,345.962
2015-07-14,350.235
2015-07-15,343.33
2015-07-16,343.172
2015-07-17,337.1
2015-07-20,328.703
2015-07-21,331.308
2015-07-22,325.841
2015-07-23,322.277
2015-07-24,319.332
2015-07-27,311.262
2015-07-28,316.12
2015-07-29,325.246
