Date,CANADA SMALL CAP Small Cap
2005-11-11,223.407
2005-11-14,222.842
2005-11-15,222.28
2005-11-16,225.945
2005-11-17,227.567
2005-11-18,226.917
2005-11-21,229.521
2005-11-22,231.625
2005-11-23,232.891
2005-11-24,233.803
2005-11-25,233.378
2005-11-28,231.721
2005-11-29,232.123
2005-11-30,231.046
2005-12-01,234.618
2005-12-02,235.303
2005-12-05,237.902
2005-12-06,239.554
2005-12-07,240.228
2005-12-08,240.442
2005-12-09,241.048
2005-12-12,240.172
2005-12-13,241.481
2005-12-14,240.813
2005-12-15,241.407
2005-12-16,242.814
2005-12-19,240.478
2005-12-20,237.604
2005-12-21,238.942
2005-12-22,240.809
2005-12-23,240.922
2005-12-26,240.922
2005-12-27,239.639
2005-12-28,243.257
2005-12-29,243.289
2005-12-30,243.055
2006-01-02,243.055
2006-01-03,249.03
2006-01-04,252.391
2006-01-05,249.447
2006-01-06,251.235
2006-01-09,251.491
2006-01-10,254.789
2006-01-11,257.101
2006-01-12,256.7
2006-01-13,257.534
2006-01-16,261.187
2006-01-17,259.771
2006-01-18,255.628
2006-01-19,259.508
2006-01-20,259.706
2006-01-23,263.173
2006-01-24,260.152
2006-01-25,262.801
2006-01-26,262.988
2006-01-27,266.276
2006-01-30,268.596
2006-01-31,269.297
2006-02-01,270.634
2006-02-02,271.019
2006-02-03,268.694
2006-02-06,271.363
2006-02-07,263.615
2006-02-08,262.15
2006-02-09,264.542
2006-02-10,259.131
2006-02-13,253.855
2006-02-14,256.826
2006-02-15,255.896
2006-02-16,259.294
2006-02-17,260.996
2006-02-20,263.216
2006-02-21,263.366
2006-02-22,263.6
2006-02-23,261.801
2006-02-24,262.752
2006-02-27,262.291
2006-02-28,264.817
2006-03-01,267.865
2006-03-02,272.507
2006-03-03,272.084
2006-03-06,269.93
2006-03-07,265.631
2006-03-08,261.821
2006-03-09,260.075
2006-03-10,260.356
2006-03-13,262.214
2006-03-14,265.957
2006-03-15,267.88
2006-03-16,268.562
2006-03-17,267.179
2006-03-20,264.844
2006-03-21,264.443
2006-03-22,264.705
2006-03-23,265.412
2006-03-24,268.479
2006-03-27,269.672
2006-03-28,268.5
2006-03-29,272.17
2006-03-30,276.896
2006-03-31,274.042
2006-04-03,274.566
2006-04-04,275.802
2006-04-05,278.45
2006-04-06,281.945
2006-04-07,281.347
2006-04-10,282.289
2006-04-11,280.866
2006-04-12,281.279
2006-04-13,282.111
2006-04-14,282.111
2006-04-17,286.701
2006-04-18,289.315
2006-04-19,292.808
2006-04-20,288.11
2006-04-21,293.693
2006-04-24,292.613
2006-04-25,295.017
2006-04-26,297.596
2006-04-27,293.078
2006-04-28,297.332
2006-05-01,300.914
2006-05-02,304.695
2006-05-03,300.707
2006-05-04,303.477
2006-05-05,306.03
2006-05-08,307.666
2006-05-09,312.531
2006-05-10,310.043
2006-05-11,307.444
2006-05-12,300.55
2006-05-15,290.522
2006-05-16,291.033
2006-05-17,286.509
2006-05-18,281.782
2006-05-19,279.257
2006-05-22,280.877
2006-05-23,282.141
2006-05-24,275.147
2006-05-25,281.578
2006-05-26,284.795
2006-05-29,288.555
2006-05-30,286.839
2006-05-31,288.429
2006-06-01,286.457
2006-06-02,289.602
2006-06-05,283.269
2006-06-06,275.571
2006-06-07,274.13
2006-06-08,268.15
2006-06-09,273.313
2006-06-12,266.97
2006-06-13,255.134
2006-06-14,257.082
2006-06-15,265.305
2006-06-16,262.966
2006-06-19,258.38
2006-06-20,260.638
2006-06-21,266.136
2006-06-22,262.987
2006-06-23,265.267
2006-06-26,266.625
2006-06-27,265.336
2006-06-28,264.16
2006-06-29,271.559
2006-06-30,275.245
2006-07-03,275.393
2006-07-04,280.891
2006-07-05,276.801
2006-07-06,278.192
2006-07-07,277.264
2006-07-10,272.284
2006-07-11,272.566
2006-07-12,271.759
2006-07-13,268.988
2006-07-14,270.178
2006-07-17,264.749
2006-07-18,263.652
2006-07-19,265.864
2006-07-20,261.949
2006-07-21,258.894
2006-07-24,262.562
2006-07-25,268.349
2006-07-26,270.52
2006-07-27,270.122
2006-07-28,272.884
2006-07-31,275.054
2006-08-01,275.899
2006-08-02,280.16
2006-08-03,277.382
2006-08-04,277.222
2006-08-07,279.265
2006-08-08,279.312
2006-08-09,277.994
2006-08-10,274.43
2006-08-11,276.202
2006-08-14,273.515
2006-08-15,275.905
2006-08-16,279.389
2006-08-17,278.327
2006-08-18,277.505
2006-08-21,281.171
2006-08-22,281.969
2006-08-23,284.005
2006-08-24,282.774
2006-08-25,284.586
2006-08-28,283.734
2006-08-29,282.738
2006-08-30,283.113
2006-08-31,286.137
2006-09-01,288.418
2006-09-04,288.262
2006-09-05,289.156
2006-09-06,287.689
2006-09-07,283.073
2006-09-08,279.632
2006-09-11,271.187
2006-09-12,272.543
2006-09-13,274.256
2006-09-14,272.807
2006-09-15,271.861
2006-09-18,274.128
2006-09-19,269.456
2006-09-20,266.062
2006-09-21,267.179
2006-09-22,266.895
2006-09-25,263.152
2006-09-26,265.323
2006-09-27,269.497
2006-09-28,271.388
2006-09-29,269.3
2006-10-02,268.215
2006-10-03,261.131
2006-10-04,260.344
2006-10-05,265.269
2006-10-06,264.733
2006-10-09,265.901
2006-10-10,265.494
2006-10-11,265.305
2006-10-12,267.77
2006-10-13,271.61
2006-10-16,275.208
2006-10-17,273.73
2006-10-18,274.652
2006-10-19,278.161
2006-10-20,280.596
2006-10-23,281.364
2006-10-24,283.306
2006-10-25,288.309
2006-10-26,288.458
2006-10-27,288.539
2006-10-30,287.636
2006-10-31,287.736
2006-11-01,277.519
2006-11-02,276.476
2006-11-03,282.955
2006-11-06,286.194
2006-11-07,286.498
2006-11-08,287.559
2006-11-09,288.637
2006-11-10,287.637
2006-11-13,283.374
2006-11-14,281.08
2006-11-15,283.358
2006-11-16,282.27
2006-11-17,281.81
2006-11-20,282.37
2006-11-21,287.737
2006-11-22,289.396
2006-11-23,290.458
2006-11-24,294.064
2006-11-27,293.186
2006-11-28,294.519
2006-11-29,295.696
2006-11-30,300.303
2006-12-01,298.517
2006-12-04,300.44
2006-12-05,301.62
2006-12-06,300.482
2006-12-07,300.361
2006-12-08,300.083
2006-12-11,300.446
2006-12-12,296.569
2006-12-13,296.947
2006-12-14,299.448
2006-12-15,294.91
2006-12-18,295.228
2006-12-19,296.988
2006-12-20,298.599
2006-12-21,294.402
2006-12-22,295.743
2006-12-25,295.743
2006-12-26,295.093
2006-12-27,297.303
2006-12-28,299.276
2006-12-29,299.616
2007-01-01,299.616
2007-01-02,299.46
2007-01-03,289.46
2007-01-04,284.358
2007-01-05,284.141
2007-01-08,285.86
2007-01-09,283.377
2007-01-10,285.876
2007-01-11,288.29
2007-01-12,294.879
2007-01-15,297.812
2007-01-16,296.773
2007-01-17,296.757
2007-01-18,295.565
2007-01-19,297.309
2007-01-22,297.394
2007-01-23,301.226
2007-01-24,301.578
2007-01-25,301.554
2007-01-26,300.474
2007-01-29,300.512
2007-01-30,301.164
2007-01-31,304.446
2007-02-01,306.856
2007-02-02,304.46
2007-02-05,305.948
2007-02-06,305.611
2007-02-07,304.181
2007-02-08,303.31
2007-02-09,305.007
2007-02-12,304.681
2007-02-13,308.601
2007-02-14,310.254
2007-02-15,315.906
2007-02-16,317.068
2007-02-19,318.192
2007-02-20,316.648
2007-02-21,318.94
2007-02-22,321.039
2007-02-23,323.433
2007-02-26,326.256
2007-02-27,312.084
2007-02-28,312.108
2007-03-01,311.682
2007-03-02,306.18
2007-03-05,297.281
2007-03-06,306.274
2007-03-07,310.678
2007-03-08,310.18
2007-03-09,310.335
2007-03-12,312.418
2007-03-13,306.618
2007-03-14,304.151
2007-03-15,307.072
2007-03-16,306.585
2007-03-19,308.955
2007-03-20,311.601
2007-03-21,316.018
2007-03-22,318.691
2007-03-23,320.373
2007-03-26,325.216
2007-03-27,322.825
2007-03-28,324.112
2007-03-29,325.426
2007-03-30,326.164
2007-04-02,327.113
2007-04-03,328.365
2007-04-04,331.732
2007-04-05,335.218
2007-04-06,335.218
2007-04-09,336.503
2007-04-10,338.091
2007-04-11,336.419
2007-04-12,340.554
2007-04-13,344.013
2007-04-16,346.777
2007-04-17,346.637
2007-04-18,345.59
2007-04-19,341.892
2007-04-20,344.884
2007-04-23,345.188
2007-04-24,342.419
2007-04-25,345.47
2007-04-26,342.174
2007-04-27,345.356
2007-04-30,343.036
2007-05-01,341.436
2007-05-02,346.768
2007-05-03,353.602
2007-05-04,355.427
2007-05-07,359.208
2007-05-08,358.337
2007-05-09,359.805
2007-05-10,356.44
2007-05-11,356.717
2007-05-14,353.847
2007-05-15,359.35
2007-05-16,357.425
2007-05-17,360.812
2007-05-18,365.998
2007-05-21,367.955
2007-05-22,366.945
2007-05-23,368.117
2007-05-24,360.573
2007-05-25,363.384
2007-05-28,365.993
2007-05-29,365.601
2007-05-30,365.45
2007-05-31,370.666
2007-06-01,374.981
2007-06-04,382.263
2007-06-05,380.484
2007-06-06,377.731
2007-06-07,368.735
2007-06-08,367.887
2007-06-11,369.995
2007-06-12,365.188
2007-06-13,366.518
2007-06-14,372.616
2007-06-15,378.066
2007-06-18,377.035
2007-06-19,379.57
2007-06-20,376.45
2007-06-21,375.243
2007-06-22,374.987
2007-06-25,370.402
2007-06-26,363.031
2007-06-27,363.908
2007-06-28,367.668
2007-06-29,369.819
2007-07-02,373.435
2007-07-03,374.253
2007-07-04,379.566
2007-07-05,380.76
2007-07-06,389.155
2007-07-09,388.052
2007-07-10,385.929
2007-07-11,386.395
2007-07-12,392.737
2007-07-13,393.502
2007-07-16,389.454
2007-07-17,388.65
2007-07-18,394.254
2007-07-19,396.385
2007-07-20,393.536
2007-07-23,389.069
2007-07-24,380.988
2007-07-25,376.367
2007-07-26,364.812
2007-07-27,360.726
2007-07-30,360.098
2007-07-31,360.622
2007-08-01,357.49
2007-08-02,360.552
2007-08-03,357.736
2007-08-06,358.11
2007-08-07,352.009
2007-08-08,359.588
2007-08-09,352.196
2007-08-10,347.371
2007-08-13,350.94
2007-08-14,339.365
2007-08-15,326.079
2007-08-16,315.932
2007-08-17,323.476
2007-08-20,326.331
2007-08-21,327.416
2007-08-22,335.166
2007-08-23,336.406
2007-08-24,339.284
2007-08-27,339.617
2007-08-28,329.613
2007-08-29,332.841
2007-08-30,331.556
2007-08-31,338.221
2007-09-03,340.053
2007-09-04,345.236
2007-09-05,341.645
2007-09-06,345.318
2007-09-07,344.789
2007-09-10,341.294
2007-09-11,348.423
2007-09-12,350.779
2007-09-13,352.876
2007-09-14,352.739
2007-09-17,355.078
2007-09-18,362.747
2007-09-19,364.264
2007-09-20,368.075
2007-09-21,368.684
2007-09-24,369.59
2007-09-25,368.944
2007-09-26,369.402
2007-09-27,374.91
2007-09-28,379.441
2007-10-01,382.089
2007-10-02,379.605
2007-10-03,376.13
2007-10-04,376.419
2007-10-05,387.536
2007-10-08,385.767
2007-10-09,387.126
2007-10-10,391.188
2007-10-11,393.818
2007-10-12,396.277
2007-10-15,395.901
2007-10-16,391.846
2007-10-17,393.653
2007-10-18,397.273
2007-10-19,393.141
2007-10-22,384.064
2007-10-23,392.682
2007-10-24,391.815
2007-10-25,394.937
2007-10-26,400.496
2007-10-29,411.352
2007-10-30,408.886
2007-10-31,420.395
2007-11-01,415.646
2007-11-02,417.487
2007-11-05,415.287
2007-11-06,419.586
2007-11-07,414.182
2007-11-08,408.383
2007-11-09,398.016
2007-11-12,374.04
2007-11-13,378.899
2007-11-14,386.025
2007-11-15,370.207
2007-11-16,368.283
2007-11-19,356.37
2007-11-20,358.062
2007-11-21,346.881
2007-11-22,350.763
2007-11-23,355.97
2007-11-26,350.666
2007-11-27,345.199
2007-11-28,352.864
2007-11-29,353.163
2007-11-30,353.567
2007-12-03,352.966
2007-12-04,345.53
2007-12-05,349.134
2007-12-06,356.803
2007-12-07,359.355
2007-12-10,359.629
2007-12-11,354.924
2007-12-12,356.942
2007-12-13,349.714
2007-12-14,348.41
2007-12-17,339.624
2007-12-18,338.898
2007-12-19,342.345
2007-12-20,344.137
2007-12-21,353.725
2007-12-24,356.589
2007-12-25,356.589
2007-12-26,358.348
2007-12-27,360.87
2007-12-28,365.715
2007-12-31,363.397
2008-01-01,363.397
2008-01-02,364.679
2008-01-03,366.509
2008-01-04,356.922
2008-01-07,349.907
2008-01-08,350.603
2008-01-09,344.34
2008-01-10,345.773
2008-01-11,341.816
2008-01-14,346.482
2008-01-15,339.719
2008-01-16,329.997
2008-01-17,323.716
2008-01-18,318.898
2008-01-21,296.623
2008-01-22,310.398
2008-01-23,309.279
2008-01-24,322.6
2008-01-25,325.832
2008-01-28,328.541
2008-01-29,331.359
2008-01-30,332.353
2008-01-31,330.626
2008-02-01,342.275
2008-02-04,342.881
2008-02-05,329.3
2008-02-06,329.897
2008-02-07,328.51
2008-02-08,336.425
2008-02-11,337.45
2008-02-12,338.053
2008-02-13,343.032
2008-02-14,344.536
2008-02-15,341.709
2008-02-18,339.911
2008-02-19,342.32
2008-02-20,342.049
2008-02-21,344.042
2008-02-22,345.572
2008-02-25,355.151
2008-02-26,361.886
2008-02-27,365.729
2008-02-28,370.832
2008-02-29,362.158
2008-03-03,358.959
2008-03-04,351.763
2008-03-05,356.193
2008-03-06,351.78
2008-03-07,347.277
2008-03-10,334.829
2008-03-11,342.067
2008-03-12,345.401
2008-03-13,351.588
2008-03-14,346.822
2008-03-17,337.44
2008-03-18,338.625
2008-03-19,326.276
2008-03-20,319.161
2008-03-21,319.161
2008-03-24,326.64
2008-03-25,336.008
2008-03-26,339.041
2008-03-27,339.741
2008-03-28,335.205
2008-03-31,333.629
2008-04-01,330.79
2008-04-02,337.944
2008-04-03,341.052
2008-04-04,345.282
2008-04-07,345.164
2008-04-08,342.527
2008-04-09,341.127
2008-04-10,344.359
2008-04-11,339.69
2008-04-14,340.83
2008-04-15,346.824
2008-04-16,356.417
2008-04-17,352.749
2008-04-18,354.611
2008-04-21,354.828
2008-04-22,349.98
2008-04-23,342.697
2008-04-24,340.419
2008-04-25,345.967
2008-04-28,346.111
2008-04-29,341.422
2008-04-30,345.252
2008-05-01,343.013
2008-05-02,348.568
2008-05-05,352.928
2008-05-06,359.193
2008-05-07,359.096
2008-05-08,358.816
2008-05-09,360.031
2008-05-12,359.703
2008-05-13,360.989
2008-05-14,359.147
2008-05-15,363.515
2008-05-16,367.432
2008-05-19,369.376
2008-05-20,371.031
2008-05-21,370.603
2008-05-22,368.803
2008-05-23,366.799
2008-05-26,366.61
2008-05-27,359.406
2008-05-28,363.954
2008-05-29,363.639
2008-05-30,363.229
2008-06-02,362.573
2008-06-03,358.132
2008-06-04,353.068
2008-06-05,356.461
2008-06-06,359.306
2008-06-09,355.817
2008-06-10,351.679
2008-06-11,352.981
2008-06-12,349.069
2008-06-13,351.965
2008-06-16,356.945
2008-06-17,359.873
2008-06-18,359.366
2008-06-19,357.533
2008-06-20,350.027
2008-06-23,353.011
2008-06-24,350.83
2008-06-25,348.858
2008-06-26,348.925
2008-06-27,351.417
2008-06-30,350.815
2008-07-01,347.9
2008-07-02,342.224
2008-07-03,337.041
2008-07-04,338.653
2008-07-07,329.181
2008-07-08,323.146
2008-07-09,326.171
2008-07-10,330.828
2008-07-11,329.846
2008-07-14,335.671
2008-07-15,330.958
2008-07-16,326.527
2008-07-17,325.213
2008-07-18,325.485
2008-07-21,329.696
2008-07-22,325.26
2008-07-23,318.956
2008-07-24,313.175
2008-07-25,312.832
2008-07-28,312.124
2008-07-29,309.098
2008-07-30,319.206
2008-07-31,319.753
2008-08-01,316.665
2008-08-04,315.498
2008-08-05,303.31
2008-08-06,306.713
2008-08-07,306.075
2008-08-08,296.095
2008-08-11,290.758
2008-08-12,289.816
2008-08-13,296.727
2008-08-14,297.118
2008-08-15,292.763
2008-08-18,292.637
2008-08-19,291.465
2008-08-20,295.726
2008-08-21,306.99
2008-08-22,303.031
2008-08-25,299.999
2008-08-26,302.402
2008-08-27,305.751
2008-08-28,310.346
2008-08-29,311.723
2008-09-01,309.084
2008-09-02,296.343
2008-09-03,291.189
2008-09-04,283.648
2008-09-05,283.033
2008-09-08,277.934
2008-09-09,262.608
2008-09-10,267.432
2008-09-11,263.583
2008-09-12,274.405
2008-09-15,260.713
2008-09-16,254.237
2008-09-17,251.282
2008-09-18,255.654
2008-09-19,275.789
2008-09-22,277.075
2008-09-23,274.128
2008-09-24,273.592
2008-09-25,272.977
2008-09-26,266.684
2008-09-29,246.859
2008-09-30,245.543
2008-10-01,244.614
2008-10-02,225.002
2008-10-03,221.42
2008-10-06,196.846
2008-10-07,188.417
2008-10-08,184.835
2008-10-09,176.405
2008-10-10,161.405
2008-10-13,165.615
2008-10-14,180.574
2008-10-15,165.256
2008-10-16,159.767
2008-10-17,167.405
2008-10-20,178.195
2008-10-21,169.439
2008-10-22,154.005
2008-10-23,150.724
2008-10-24,147.392
2008-10-27,136.736
2008-10-28,141.773
2008-10-29,157.347
2008-10-30,162.507
2008-10-31,163.933
2008-11-03,168.185
2008-11-04,184.021
2008-11-05,176.937
2008-11-06,167.371
2008-11-07,167.345
2008-11-10,166.07
2008-11-11,157.541
2008-11-12,148.48
2008-11-13,153.512
2008-11-14,151.959
2008-11-17,146.874
2008-11-18,145.342
2008-11-19,137.749
2008-11-20,123.123
2008-11-21,129.463
2008-11-24,138.132
2008-11-25,137.192
2008-11-26,142.074
2008-11-27,144.836
2008-11-28,149.153
2008-12-01,139.04
2008-12-02,139.412
2008-12-03,135.266
2008-12-04,130.221
2008-12-05,124.355
2008-12-08,136.522
2008-12-09,134.589
2008-12-10,139.61
2008-12-11,143.399
2008-12-12,143.246
2008-12-15,144.454
2008-12-16,147.86
2008-12-17,150.262
2008-12-18,146.415
2008-12-19,145.912
2008-12-22,141.781
2008-12-23,143.027
2008-12-24,144.003
2008-12-25,144.003
2008-12-26,143.337
2008-12-29,151.157
2008-12-30,153.951
2008-12-31,156.534
2009-01-01,156.534
2009-01-02,164.812
2009-01-05,168.401
2009-01-06,174.067
2009-01-07,165.076
2009-01-08,167.498
2009-01-09,164.444
2009-01-12,156.718
2009-01-13,156.338
2009-01-14,149.542
2009-01-15,149.892
2009-01-16,153.726
2009-01-19,153.604
2009-01-20,150.531
2009-01-21,151.524
2009-01-22,151.223
2009-01-23,154.802
2009-01-26,159.139
2009-01-27,157.294
2009-01-28,161.053
2009-01-29,160.051
2009-01-30,158.11
2009-02-02,155.725
2009-02-03,156.095
2009-02-04,159.336
2009-02-05,160.093
2009-02-06,161.193
2009-02-09,164.161
2009-02-10,160.411
2009-02-11,159.447
2009-02-12,158.389
2009-02-13,160.057
2009-02-16,159.651
2009-02-17,156.156
2009-02-18,152.068
2009-02-19,151.052
2009-02-20,146.309
2009-02-23,144.496
2009-02-24,143.484
2009-02-25,143.343
2009-02-26,148.491
2009-02-27,145.692
2009-03-02,136.95
2009-03-03,134.656
2009-03-04,138.572
2009-03-05,136.412
2009-03-06,134.789
2009-03-09,131.325
2009-03-10,134.713
2009-03-11,136.546
2009-03-12,140.296
2009-03-13,142.242
2009-03-16,144.437
2009-03-17,145.421
2009-03-18,147.671
2009-03-19,155.452
2009-03-20,153.802
2009-03-23,159.11
2009-03-24,159.912
2009-03-25,160.701
2009-03-26,161.552
2009-03-27,158.707
2009-03-30,152.254
2009-03-31,154.02
2009-04-01,155.935
2009-04-02,161.883
2009-04-03,162.364
2009-04-06,159.907
2009-04-07,157.372
2009-04-08,158.839
2009-04-09,164.581
2009-04-10,164.581
2009-04-13,167.773
2009-04-14,170.474
2009-04-15,171.293
2009-04-16,173.095
2009-04-17,172.022
2009-04-20,164.601
2009-04-21,165.228
2009-04-22,167.998
2009-04-23,171.668
2009-04-24,177.668
2009-04-27,175.875
2009-04-28,172.795
2009-04-29,179.0
2009-04-30,178.788
2009-05-01,183.298
2009-05-04,191.752
2009-05-05,191.479
2009-05-06,196.098
2009-05-07,194.729
2009-05-08,201.282
2009-05-11,199.838
2009-05-12,200.573
2009-05-13,192.595
2009-05-14,191.617
2009-05-15,191.87
2009-05-18,192.43
2009-05-19,200.937
2009-05-20,205.576
2009-05-21,201.203
2009-05-22,205.429
2009-05-25,205.508
2009-05-26,207.589
2009-05-27,207.517
2009-05-28,212.18
2009-05-29,216.599
2009-06-01,224.311
2009-06-02,224.257
2009-06-03,214.042
2009-06-04,217.397
2009-06-05,216.873
2009-06-08,213.749
2009-06-09,220.266
2009-06-10,221.059
2009-06-11,226.826
2009-06-12,221.828
2009-06-15,213.385
2009-06-16,211.621
2009-06-17,206.348
2009-06-18,209.725
2009-06-19,212.111
2009-06-22,197.996
2009-06-23,198.457
2009-06-24,205.099
2009-06-25,206.25
2009-06-26,207.88
2009-06-29,207.003
2009-06-30,203.476
2009-07-01,205.833
2009-07-02,202.74
2009-07-03,203.373
2009-07-06,197.903
2009-07-07,195.304
2009-07-08,188.453
2009-07-09,192.18
2009-07-10,191.077
2009-07-13,194.645
2009-07-14,201.024
2009-07-15,209.506
2009-07-16,210.716
2009-07-17,212.289
2009-07-20,218.131
2009-07-21,218.291
2009-07-22,218.256
2009-07-23,224.785
2009-07-24,226.577
2009-07-27,227.153
2009-07-28,221.771
2009-07-29,218.762
2009-07-30,224.686
2009-07-31,228.834
2009-08-03,232.163
2009-08-04,236.672
2009-08-05,237.603
2009-08-06,237.832
2009-08-07,237.329
2009-08-10,235.765
2009-08-11,230.441
2009-08-12,234.791
2009-08-13,238.497
2009-08-14,237.205
2009-08-17,225.526
2009-08-18,230.531
2009-08-19,230.856
2009-08-20,233.741
2009-08-21,240.329
2009-08-24,242.014
2009-08-25,240.835
2009-08-26,236.499
2009-08-27,236.083
2009-08-28,242.977
2009-08-31,237.473
2009-09-01,234.411
2009-09-02,234.744
2009-09-03,239.855
2009-09-04,246.457
2009-09-07,249.789
2009-09-08,252.569
2009-09-09,252.088
2009-09-10,253.765
2009-09-11,257.42
2009-09-14,254.496
2009-09-15,260.251
2009-09-16,267.816
2009-09-17,266.04
2009-09-18,264.226
2009-09-21,259.843
2009-09-22,266.55
2009-09-23,263.7
2009-09-24,254.587
2009-09-25,255.153
2009-09-28,258.684
2009-09-29,259.163
2009-09-30,266.822
2009-10-01,257.651
2009-10-02,255.755
2009-10-05,262.233
2009-10-06,272.459
2009-10-07,274.417
2009-10-08,280.919
2009-10-09,284.335
2009-10-12,286.493
2009-10-13,289.121
2009-10-14,293.176
2009-10-15,291.518
2009-10-16,288.314
2009-10-19,291.874
2009-10-20,288.762
2009-10-21,288.555
2009-10-22,290.014
2009-10-23,286.382
2009-10-26,277.937
2009-10-27,275.887
2009-10-28,265.598
2009-10-29,276.41
2009-10-30,268.584
2009-11-02,268.123
2009-11-03,275.682
2009-11-04,281.246
2009-11-05,283.203
2009-11-06,282.717
2009-11-09,290.519
2009-11-10,290.032
2009-11-11,293.47
2009-11-12,287.952
2009-11-13,289.453
2009-11-16,296.249
2009-11-17,291.976
2009-11-18,295.478
2009-11-19,288.561
2009-11-20,287.535
2009-11-23,293.678
2009-11-24,291.249
2009-11-25,297.562
2009-11-26,291.419
2009-11-27,291.1
2009-11-30,291.117
2009-12-01,302.028
2009-12-02,304.307
2009-12-03,298.814
2009-12-04,296.726
2009-12-07,295.506
2009-12-08,289.119
2009-12-09,291.572
2009-12-10,295.215
2009-12-11,293.755
2009-12-14,296.384
2009-12-15,297.83
2009-12-16,302.193
2009-12-17,294.205
2009-12-18,295.931
2009-12-21,299.295
2009-12-22,299.853
2009-12-23,306.576
2009-12-24,308.442
2009-12-25,308.442
2009-12-28,309.964
2009-12-29,310.768
2009-12-30,306.505
2009-12-31,308.234
2010-01-01,308.234
2010-01-04,317.538
2010-01-05,318.919
2010-01-06,325.208
2010-01-07,326.639
2010-01-08,329.19
2010-01-11,332.215
2010-01-12,324.204
2010-01-13,327.376
2010-01-14,330.53
2010-01-15,329.933
2010-01-18,331.934
2010-01-19,331.692
2010-01-20,321.237
2010-01-21,311.724
2010-01-22,309.457
2010-01-25,308.191
2010-01-26,305.878
2010-01-27,301.277
2010-01-28,300.763
2010-01-29,295.418
2010-02-01,303.854
2010-02-02,310.51
2010-02-03,307.941
2010-02-04,295.838
2010-02-05,298.935
2010-02-08,296.898
2010-02-09,300.57
2010-02-10,301.415
2010-02-11,309.021
2010-02-12,311.639
2010-02-15,313.167
2010-02-16,319.619
2010-02-17,318.145
2010-02-18,320.202
2010-02-19,318.798
2010-02-22,318.082
2010-02-23,313.058
2010-02-24,312.28
2010-02-25,310.64
2010-02-26,315.066
2010-03-01,321.149
2010-03-02,329.155
2010-03-03,332.153
2010-03-04,329.555
2010-03-05,335.688
2010-03-08,334.247
2010-03-09,333.798
2010-03-10,338.016
2010-03-11,337.44
2010-03-12,341.387
2010-03-15,340.071
2010-03-16,344.977
2010-03-17,348.425
2010-03-18,344.187
2010-03-19,339.871
2010-03-22,338.222
2010-03-23,342.481
2010-03-24,336.292
2010-03-25,337.688
2010-03-26,336.064
2010-03-29,342.721
2010-03-30,341.985
2010-03-31,341.954
2010-04-01,349.58
2010-04-02,349.58
2010-04-05,356.284
2010-04-06,356.21
2010-04-07,355.147
2010-04-08,352.275
2010-04-09,355.26
2010-04-12,355.826
2010-04-13,352.287
2010-04-14,358.041
2010-04-15,358.639
2010-04-16,350.968
2010-04-19,348.867
2010-04-20,355.351
2010-04-21,357.016
2010-04-22,356.619
2010-04-23,359.943
2010-04-26,362.747
2010-04-27,357.288
2010-04-28,354.569
2010-04-29,358.026
2010-04-30,356.22
2010-05-03,352.337
2010-05-04,340.928
2010-05-05,337.211
2010-05-06,332.096
2010-05-07,320.79
2010-05-10,337.597
2010-05-11,342.42
2010-05-12,350.521
2010-05-13,348.005
2010-05-14,337.589
2010-05-17,326.874
2010-05-18,323.317
2010-05-19,312.623
2010-05-20,297.733
2010-05-21,306.703
2010-05-24,307.281
2010-05-25,302.121
2010-05-26,311.538
2010-05-27,322.38
2010-05-28,321.981
2010-05-31,324.797
2010-06-01,319.847
2010-06-02,324.941
2010-06-03,325.639
2010-06-04,318.028
2010-06-07,313.32
2010-06-08,314.831
2010-06-09,319.321
2010-06-10,326.101
2010-06-11,327.578
2010-06-14,331.826
2010-06-15,335.485
2010-06-16,336.403
2010-06-17,335.936
2010-06-18,339.48
2010-06-21,338.754
2010-06-22,332.793
2010-06-23,326.346
2010-06-24,322.773
2010-06-25,328.744
2010-06-28,327.817
2010-06-29,312.841
2010-06-30,309.574
2010-07-01,309.239
2010-07-02,305.164
2010-07-05,300.684
2010-07-06,307.024
2010-07-07,313.896
2010-07-08,317.143
2010-07-09,324.691
2010-07-12,321.736
2010-07-13,326.743
2010-07-14,326.413
2010-07-15,325.227
2010-07-16,317.375
2010-07-19,316.149
2010-07-20,318.263
2010-07-21,322.022
2010-07-22,329.238
2010-07-23,331.365
2010-07-26,334.099
2010-07-27,331.11
2010-07-28,329.588
2010-07-29,332.242
2010-07-30,334.761
2010-08-02,337.381
2010-08-03,339.34
2010-08-04,344.482
2010-08-05,344.021
2010-08-06,341.181
2010-08-09,343.374
2010-08-10,337.213
2010-08-11,327.88
2010-08-12,328.863
2010-08-13,333.394
2010-08-16,333.258
2010-08-17,340.109
2010-08-18,342.167
2010-08-19,338.951
2010-08-20,334.827
2010-08-23,333.482
2010-08-24,327.203
2010-08-25,327.4
2010-08-26,332.684
2010-08-27,334.521
2010-08-30,335.364
2010-08-31,333.721
2010-09-01,341.72
2010-09-02,344.155
2010-09-03,347.491
2010-09-06,350.479
2010-09-07,347.367
2010-09-08,348.614
2010-09-09,349.931
2010-09-10,352.933
2010-09-13,357.382
2010-09-14,361.284
2010-09-15,358.704
2010-09-16,360.079
2010-09-17,357.072
2010-09-20,360.587
2010-09-21,360.34
2010-09-22,361.38
2010-09-23,357.659
