Date,EUROPE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-15,636.572
2010-09-16,636.236
2010-09-17,629.812
2010-09-20,639.898
2010-09-21,639.724
2010-09-22,642.902
2010-09-23,637.803
2010-09-24,652.05
2010-09-27,649.113
2010-09-28,651.014
2010-09-29,650.279
2010-09-30,650.693
2010-10-01,655.077
2010-10-04,647.717
2010-10-05,665.102
2010-10-06,670.991
2010-10-07,674.651
2010-10-08,673.286
2010-10-11,674.043
2010-10-12,667.501
2010-10-13,684.658
2010-10-14,689.565
2010-10-15,686.533
2010-10-18,687.876
2010-10-19,676.68
2010-10-20,686.599
2010-10-21,690.79
2010-10-22,685.767
2010-10-25,688.397
2010-10-26,683.19
2010-10-27,674.167
2010-10-28,683.413
2010-10-29,683.776
2010-11-01,683.221
2010-11-02,693.405
2010-11-03,689.379
2010-11-04,709.671
2010-11-05,700.549
2010-11-08,693.879
2010-11-09,698.862
2010-11-10,682.477
2010-11-11,678.879
2010-11-12,679.1
2010-11-15,679.168
2010-11-16,660.888
2010-11-17,664.154
2010-11-18,675.805
2010-11-19,675.351
2010-11-22,666.307
2010-11-23,645.913
2010-11-24,648.879
2010-11-25,650.234
2010-11-26,638.686
2010-11-29,621.411
2010-11-30,616.29
2010-12-01,632.685
2010-12-02,648.265
2010-12-03,657.023
2010-12-06,652.763
2010-12-07,661.765
2010-12-08,660.164
2010-12-09,663.072
2010-12-10,664.872
2010-12-13,675.071
2010-12-14,677.483
2010-12-15,672.303
2010-12-16,667.013
2010-12-17,660.68
2010-12-20,662.722
2010-12-21,670.974
2010-12-22,668.784
2010-12-23,668.375
2010-12-24,670.036
2010-12-27,665.723
2010-12-28,665.961
2010-12-29,669.164
2010-12-30,668.22
2010-12-31,672.905
2011-01-03,676.103
2011-01-04,681.002
2011-01-05,673.36
2011-01-06,670.418
2011-01-07,665.21
2011-01-10,656.416
2011-01-11,663.222
2011-01-12,682.258
2011-01-13,697.062
2011-01-14,698.986
2011-01-17,695.58
2011-01-18,708.441
2011-01-19,706.84
2011-01-20,698.045
2011-01-21,713.993
2011-01-24,720.987
2011-01-25,714.56
2011-01-26,719.692
2011-01-27,725.214
2011-01-28,714.642
2011-01-31,717.52
2011-02-01,734.695
2011-02-02,735.516
2011-02-03,724.993
2011-02-04,723.125
2011-02-07,729.345
2011-02-08,736.106
2011-02-09,735.477
2011-02-10,727.353
2011-02-11,724.983
2011-02-14,721.334
2011-02-15,727.553
2011-02-16,733.886
2011-02-17,739.227
2011-02-18,743.978
2011-02-21,734.402
2011-02-22,730.011
2011-02-23,727.529
2011-02-24,724.027
2011-02-25,729.269
2011-02-28,739.56
2011-03-01,735.04
2011-03-02,732.303
2011-03-03,736.911
2011-03-04,736.818
2011-03-07,735.255
2011-03-08,731.916
2011-03-09,731.21
2011-03-10,717.016
2011-03-11,712.614
2011-03-14,711.807
2011-03-15,695.051
2011-03-16,681.564
2011-03-17,700.41
2011-03-18,707.265
2011-03-21,723.281
2011-03-22,724.369
2011-03-23,721.906
2011-03-24,732.319
2011-03-25,730.408
2011-03-28,728.914
2011-03-29,725.958
2011-03-30,730.972
2011-03-31,728.505
2011-04-01,737.447
2011-04-04,742.38
2011-04-05,741.976
2011-04-06,752.773
2011-04-07,749.418
2011-04-08,760.15
2011-04-11,759.346
2011-04-12,748.936
2011-04-13,754.346
2011-04-14,747.242
2011-04-15,745.694
2011-04-18,720.415
2011-04-19,728.081
2011-04-20,751.077
2011-04-21,756.721
2011-04-22,756.721
2011-04-25,755.116
2011-04-26,762.719
2011-04-27,768.596
2011-04-28,782.589
2011-04-29,785.384
2011-05-02,788.943
2011-05-03,782.341
2011-05-04,774.931
2011-05-05,758.879
2011-05-06,761.617
2011-05-09,744.653
2011-05-10,757.002
2011-05-11,757.121
2011-05-12,745.877
2011-05-13,742.409
2011-05-16,741.874
2011-05-17,731.741
2011-05-18,738.822
2011-05-19,744.023
2011-05-20,737.749
2011-05-23,718.496
2011-05-24,723.432
2011-05-25,727.247
2011-05-26,728.07
2011-05-27,740.699
2011-05-30,740.062
2011-05-31,753.153
2011-06-01,747.72
2011-06-02,738.266
2011-06-03,743.256
2011-06-06,739.549
2011-06-07,743.502
2011-06-08,732.681
2011-06-09,734.217
2011-06-10,717.375
2011-06-13,719.429
2011-06-14,731.605
2011-06-15,713.308
2011-06-16,702.949
2011-06-17,714.291
2011-06-20,709.425
2011-06-21,723.494
2011-06-22,723.196
2011-06-23,697.459
2011-06-24,694.936
2011-06-27,699.614
2011-06-28,707.332
2011-06-29,722.138
2011-06-30,737.2
2011-07-01,742.71
2011-07-04,744.836
2011-07-05,741.369
2011-07-06,729.336
2011-07-07,734.332
2011-07-08,721.388
2011-07-11,694.368
2011-07-12,689.428
2011-07-13,702.229
2011-07-14,696.124
2011-07-15,691.787
2011-07-18,673.456
2011-07-19,688.413
2011-07-20,699.975
2011-07-21,720.344
2011-07-22,722.958
2011-07-25,716.311
2011-07-26,721.032
2011-07-27,706.328
2011-07-28,703.513
2011-07-29,703.009
2011-08-01,682.963
2011-08-02,671.102
2011-08-03,661.762
2011-08-04,632.788
2011-08-05,622.517
2011-08-08,598.833
2011-08-09,604.042
2011-08-10,577.231
2011-08-11,595.847
2011-08-12,616.692
2011-08-15,629.545
2011-08-16,625.278
2011-08-17,629.35
2011-08-18,594.053
2011-08-19,587.873
2011-08-22,592.237
2011-08-23,597.059
2011-08-24,607.103
2011-08-25,596.974
2011-08-26,591.141
2011-08-29,607.51
2011-08-30,607.875
2011-08-31,623.221
2011-09-01,620.023
2011-09-02,600.835
2011-09-05,570.952
2011-09-06,562.918
2011-09-07,580.986
2011-09-08,584.679
2011-09-09,555.471
2011-09-12,534.778
2011-09-13,544.595
2011-09-14,552.859
2011-09-15,574.772
2011-09-16,576.257
2011-09-19,556.181
2011-09-20,569.713
2011-09-21,559.486
2011-09-22,525.925
2011-09-23,532.083
2011-09-26,542.072
2011-09-27,573.464
2011-09-28,567.051
2011-09-29,575.194
2011-09-30,559.966
2011-10-03,547.285
2011-10-04,532.469
2011-10-05,551.81
2011-10-06,570.717
2011-10-07,578.605
2011-10-10,596.522
2011-10-11,594.006
2011-10-12,611.901
2011-10-13,600.228
2011-10-14,612.185
2011-10-17,602.652
2011-10-18,595.548
2011-10-19,606.515
2011-10-20,591.618
2011-10-21,615.184
2011-10-24,621.285
2011-10-25,617.33
2011-10-26,614.106
2011-10-27,653.278
2011-10-28,650.713
2011-10-31,626.595
2011-11-01,589.544
2011-11-02,600.583
2011-11-03,610.646
2011-11-04,603.584
2011-11-07,600.793
2011-11-08,607.642
2011-11-09,586.923
2011-11-10,586.173
2011-11-11,608.027
2011-11-14,597.429
2011-11-15,586.849
2011-11-16,588.624
2011-11-17,580.855
2011-11-18,577.667
2011-11-21,556.85
2011-11-22,551.319
2011-11-23,537.644
2011-11-24,534.366
2011-11-25,536.55
2011-11-28,561.256
2011-11-29,564.828
2011-11-30,591.744
2011-12-01,587.426
2011-12-02,593.78
2011-12-05,602.324
2011-12-06,595.825
2011-12-07,594.02
2011-12-08,579.807
2011-12-09,591.092
2011-12-12,571.239
2011-12-13,568.306
2011-12-14,550.155
2011-12-15,558.423
2011-12-16,557.781
2011-12-19,556.033
2011-12-20,572.357
2011-12-21,567.141
2011-12-22,575.359
2011-12-23,579.122
2011-12-26,579.122
2011-12-27,579.999
2011-12-28,568.67
2011-12-29,573.373
2011-12-30,581.645
2012-01-02,588.735
2012-01-03,600.491
2012-01-04,589.459
2012-01-05,576.084
2012-01-06,573.126
2012-01-09,569.476
2012-01-10,583.079
2012-01-11,577.356
2012-01-12,581.932
2012-01-13,575.135
2012-01-16,580.004
2012-01-17,589.033
2012-01-18,592.346
2012-01-19,606.056
2012-01-20,605.855
2012-01-23,616.338
2012-01-24,610.579
2012-01-25,607.204
2012-01-26,622.619
2012-01-27,615.592
2012-01-30,606.451
2012-01-31,610.9
2012-02-01,628.917
2012-02-02,629.316
2012-02-03,636.8
2012-02-06,634.437
2012-02-07,641.559
2012-02-08,642.314
2012-02-09,646.025
2012-02-10,632.511
2012-02-13,638.865
2012-02-14,632.593
2012-02-15,633.033
2012-02-16,631.825
2012-02-17,643.825
2012-02-20,654.282
2012-02-21,651.38
2012-02-22,643.098
2012-02-23,643.772
2012-02-24,654.043
2012-02-27,648.244
2012-02-28,650.065
2012-02-29,647.768
2012-03-01,652.864
2012-03-02,647.593
2012-03-05,644.396
2012-03-06,620.849
2012-03-07,624.19
2012-03-08,640.576
2012-03-09,635.614
2012-03-12,634.346
2012-03-13,645.428
2012-03-14,645.402
2012-03-15,648.524
2012-03-16,656.612
2012-03-19,660.606
2012-03-20,652.771
2012-03-21,649.583
2012-03-22,641.957
2012-03-23,645.47
2012-03-26,653.726
2012-03-27,649.977
2012-03-28,641.119
2012-03-29,630.816
2012-03-30,638.302
2012-04-02,644.979
2012-04-03,638.372
2012-04-04,615.073
2012-04-05,612.925
2012-04-06,612.925
2012-04-09,613.336
2012-04-10,597.434
2012-04-11,604.148
2012-04-12,610.83
2012-04-13,596.78
2012-04-16,595.701
2012-04-17,613.742
2012-04-18,606.889
2012-04-19,602.245
2012-04-20,609.334
2012-04-23,591.714
2012-04-24,603.181
2012-04-25,609.01
2012-04-26,611.113
2012-04-27,618.749
2012-04-30,613.188
2012-05-01,615.147
2012-05-02,607.301
2012-05-03,606.596
2012-05-04,595.787
2012-05-07,598.92
2012-05-08,588.116
2012-05-09,582.285
2012-05-10,589.936
2012-05-11,590.254
2012-05-14,573.325
2012-05-15,564.904
2012-05-16,560.14
2012-05-17,551.716
2012-05-18,548.184
2012-05-21,552.928
2012-05-22,564.536
2012-05-23,544.567
2012-05-24,550.752
2012-05-25,549.203
2012-05-28,548.833
2012-05-29,551.049
2012-05-30,536.989
2012-05-31,534.607
2012-06-01,526.587
2012-06-04,531.45
2012-06-05,531.602
2012-06-06,546.464
2012-06-07,554.388
2012-06-08,549.499
2012-06-11,550.465
2012-06-12,550.989
2012-06-13,554.543
2012-06-14,555.28
2012-06-15,564.564
2012-06-18,560.707
2012-06-19,575.615
2012-06-20,581.579
2012-06-21,573.822
2012-06-22,567.749
2012-06-25,554.638
2012-06-26,552.885
2012-06-27,560.812
2012-06-28,556.762
2012-06-29,585.118
2012-07-02,588.529
2012-07-03,594.783
2012-07-04,589.531
2012-07-05,581.203
2012-07-06,570.494
2012-07-09,568.457
2012-07-10,570.623
2012-07-11,572.742
2012-07-12,563.564
2012-07-13,573.233
2012-07-16,574.223
2012-07-17,571.163
2012-07-18,579.044
2012-07-19,584.097
2012-07-20,568.137
2012-07-23,551.602
2012-07-24,545.532
2012-07-25,548.113
2012-07-26,569.772
2012-07-27,581.696
2012-07-30,586.494
2012-07-31,584.361
2012-08-01,585.953
2012-08-02,570.088
2012-08-03,596.088
2012-08-06,603.79
2012-08-07,611.545
2012-08-08,610.061
2012-08-09,609.243
2012-08-10,608.934
2012-08-13,608.624
2012-08-14,611.196
2012-08-15,609.431
2012-08-16,617.511
2012-08-17,619.492
2012-08-20,617.943
2012-08-21,628.014
2012-08-22,620.451
2012-08-23,621.501
2012-08-24,618.199
2012-08-27,621.415
2012-08-28,619.708
2012-08-29,616.457
2012-08-30,609.679
2012-08-31,619.039
2012-09-03,622.48
2012-09-04,615.28
2012-09-05,616.869
2012-09-06,634.906
2012-09-07,648.638
2012-09-10,647.79
2012-09-11,655.074
2012-09-12,660.619
2012-09-13,659.462
2012-09-14,681.782
2012-09-17,678.517
2012-09-18,668.231
2012-09-19,671.382
2012-09-20,663.251
2012-09-21,669.657
2012-09-24,663.213
2012-09-25,668.287
2012-09-26,647.13
2012-09-27,651.047
2012-09-28,641.935
2012-10-01,652.953
2012-10-02,652.584
2012-10-03,650.919
2012-10-04,654.959
2012-10-05,665.567
2012-10-08,653.944
2012-10-09,647.267
2012-10-10,644.296
2012-10-11,651.889
2012-10-12,649.245
2012-10-15,650.89
2012-10-16,666.463
2012-10-17,677.456
2012-10-18,678.307
2012-10-19,668.35
2012-10-22,668.209
2012-10-23,651.789
2012-10-24,654.039
2012-10-25,653.558
2012-10-26,652.693
2012-10-29,647.536
2012-10-30,658.623
2012-10-31,655.514
2012-11-01,663.757
2012-11-02,661.167
2012-11-05,652.555
2012-11-06,658.138
2012-11-07,645.914
2012-11-08,643.132
2012-11-09,639.664
2012-11-12,638.137
2012-11-13,640.594
2012-11-14,635.979
2012-11-15,634.154
2012-11-16,621.504
2012-11-19,641.698
2012-11-20,642.101
2012-11-21,645.751
2012-11-22,652.28
2012-11-23,660.235
2012-11-26,656.387
2012-11-27,655.659
2012-11-28,654.814
2012-11-29,667.193
2012-11-30,667.42
2012-12-03,671.055
2012-12-04,672.7
2012-12-05,675.002
2012-12-06,675.318
2012-12-07,672.358
2012-12-10,671.839
2012-12-11,679.787
2012-12-12,684.395
2012-12-13,685.713
2012-12-14,685.807
2012-12-17,689.163
2012-12-18,695.524
2012-12-19,702.074
2012-12-20,701.122
2012-12-21,696.442
2012-12-24,696.522
2012-12-25,696.522
2012-12-26,697.506
2012-12-27,698.783
2012-12-28,693.41
2012-12-31,693.816
2013-01-01,693.816
2013-01-02,712.942
2013-01-03,708.822
2013-01-04,709.385
2013-01-07,711.2
2013-01-08,708.49
2013-01-09,713.695
2013-01-10,722.961
2013-01-11,729.276
2013-01-14,728.022
2013-01-15,725.094
2013-01-16,720.814
2013-01-17,727.887
2013-01-18,723.27
2013-01-21,727.256
2013-01-22,724.18
2013-01-23,723.529
2013-01-24,731.501
2013-01-25,738.584
2013-01-28,738.282
2013-01-29,742.118
2013-01-30,743.081
2013-01-31,738.342
2013-02-01,744.74
2013-02-04,723.178
2013-02-05,726.373
2013-02-06,723.687
2013-02-07,713.798
2013-02-08,722.781
2013-02-11,720.546
2013-02-12,729.408
2013-02-13,730.331
2013-02-14,722.168
2013-02-15,720.128
2013-02-18,719.248
2013-02-19,726.794
2013-02-20,722.546
2013-02-21,702.202
2013-02-22,708.349
2013-02-25,712.41
2013-02-26,692.071
2013-02-27,702.247
2013-02-28,706.312
2013-03-01,697.798
2013-03-04,697.96
2013-03-05,712.33
2013-03-06,710.67
2013-03-07,714.634
2013-03-08,718.113
2013-03-11,717.602
2013-03-12,717.642
2013-03-13,712.669
2013-03-14,723.367
2013-03-15,724.16
2013-03-18,715.718
2013-03-19,707.541
2013-03-20,715.177
2013-03-21,710.988
2013-03-22,713.623
2013-03-25,702.548
2013-03-26,701.629
2013-03-27,693.071
2013-03-28,697.466
2013-03-29,697.466
2013-04-01,698.345
2013-04-02,706.779
2013-04-03,698.078
2013-04-04,693.263
2013-04-05,693.481
2013-04-08,692.694
2013-04-09,699.887
2013-04-10,715.489
2013-04-11,722.208
2013-04-12,714.347
2013-04-15,708.498
2013-04-16,706.109
2013-04-17,690.352
2013-04-18,690.666
2013-04-19,695.003
2013-04-22,695.605
2013-04-23,711.803
2013-04-24,718.093
2013-04-25,725.007
2013-04-26,723.654
2013-04-29,732.787
2013-04-30,736.585
2013-05-01,737.52
2013-05-02,733.308
2013-05-03,744.823
2013-05-06,741.343
2013-05-07,747.09
2013-05-08,757.037
2013-05-09,752.47
2013-05-10,748.47
2013-05-13,746.644
2013-05-14,748.926
2013-05-15,748.729
2013-05-16,751.819
2013-05-17,750.508
2013-05-20,755.557
2013-05-21,756.334
2013-05-22,758.61
2013-05-23,743.547
2013-05-24,742.532
2013-05-27,746.657
2013-05-28,752.504
2013-05-29,746.319
2013-05-30,754.386
2013-05-31,742.625
2013-06-03,741.714
2013-06-04,746.154
2013-06-05,735.47
2013-06-06,732.253
2013-06-07,743.023
2013-06-10,740.337
2013-06-11,735.859
2013-06-12,734.749
2013-06-13,732.762
2013-06-14,737.319
2013-06-17,743.913
2013-06-18,746.527
2013-06-19,743.356
2013-06-20,709.434
2013-06-21,698.559
2013-06-24,685.988
2013-06-25,694.081
2013-06-26,701.612
2013-06-27,705.224
2013-06-28,702.059
2013-07-01,711.772
2013-07-02,708.765
2013-07-03,700.473
2013-07-04,714.093
2013-07-05,699.514
2013-07-08,712.378
2013-07-09,713.649
2013-07-10,717.788
2013-07-11,732.354
2013-07-12,732.033
2013-07-15,735.596
2013-07-16,736.907
2013-07-17,739.492
2013-07-18,748.248
2013-07-19,751.777
2013-07-22,757.545
2013-07-23,759.305
2013-07-24,765.434
2013-07-25,761.739
2013-07-26,761.915
2013-07-29,760.558
2013-07-30,760.228
2013-07-31,761.394
2013-08-01,767.408
2013-08-02,770.933
2013-08-05,769.194
2013-08-06,767.306
2013-08-07,767.837
2013-08-08,777.746
2013-08-09,781.685
2013-08-12,778.984
2013-08-13,780.32
2013-08-14,784.55
2013-08-15,776.084
2013-08-16,784.888
2013-08-19,780.217
2013-08-20,776.287
2013-08-21,769.392
2013-08-22,775.804
2013-08-23,783.057
2013-08-26,780.066
2013-08-27,766.569
2013-08-28,764.284
2013-08-29,763.794
2013-08-30,753.653
2013-09-02,768.249
2013-09-03,764.071
2013-09-04,769.383
2013-09-05,772.801
2013-09-06,779.509
2013-09-09,785.282
2013-09-10,796.914
2013-09-11,803.048
2013-09-12,803.623
2013-09-13,802.029
2013-09-16,812.261
2013-09-17,807.548
2013-09-18,810.566
2013-09-19,825.239
2013-09-20,819.976
2013-09-23,815.195
2013-09-24,818.111
2013-09-25,819.708
2013-09-26,818.321
2013-09-27,819.61
2013-09-30,813.991
2013-10-01,821.497
2013-10-02,822.713
2013-10-03,821.452
2013-10-04,822.88
2013-10-07,819.975
2013-10-08,816.007
2013-10-09,809.167
2013-10-10,824.389
2013-10-11,829.562
2013-10-14,833.754
2013-10-15,837.443
2013-10-16,840.703
2013-10-17,851.213
2013-10-18,858.379
2013-10-21,859.516
2013-10-22,868.2
2013-10-23,861.923
2013-10-24,868.083
2013-10-25,866.516
2013-10-28,862.635
2013-10-29,867.896
2013-10-30,868.726
2013-10-31,861.112
2013-11-01,853.106
2013-11-04,857.835
2013-11-05,853.483
2013-11-06,861.229
2013-11-07,851.399
2013-11-08,847.646
2013-11-11,853.773
2013-11-12,850.618
2013-11-13,843.982
2013-11-14,853.493
2013-11-15,856.783
2013-11-18,865.423
2013-11-19,858.625
2013-11-20,855.769
2013-11-21,855.525
2013-11-22,860.718
2013-11-25,861.871
2013-11-26,860.567
2013-11-27,865.673
2013-11-28,870.467
2013-11-29,871.387
2013-12-02,864.304
2013-12-03,853.225
2013-12-04,845.95
2013-12-05,843.265
2013-12-06,851.502
2013-12-09,855.483
2013-12-10,852.822
2013-12-11,849.0
2013-12-12,840.161
2013-12-13,836.796
2013-12-16,849.311
2013-12-17,842.21
2013-12-18,851.19
2013-12-19,860.31
2013-12-20,865.618
2013-12-23,874.524
2013-12-24,874.495
2013-12-25,874.495
2013-12-26,876.534
2013-12-27,890.213
2013-12-30,891.047
2013-12-31,892.079
2014-01-01,892.079
2014-01-02,877.005
2014-01-03,878.311
2014-01-06,878.779
2014-01-07,884.725
2014-01-08,884.626
2014-01-09,880.959
2014-01-10,890.774
2014-01-13,891.645
2014-01-14,896.058
2014-01-15,901.163
2014-01-16,900.357
2014-01-17,903.738
2014-01-20,902.357
2014-01-21,899.882
2014-01-22,902.105
2014-01-23,902.188
2014-01-24,881.602
2014-01-27,874.524
2014-01-28,880.296
2014-01-29,874.607
2014-01-30,873.835
2014-01-31,865.016
2014-02-03,853.84
2014-02-04,851.13
2014-02-05,854.003
2014-02-06,870.402
2014-02-07,878.441
2014-02-10,880.268
2014-02-11,894.023
2014-02-12,896.893
2014-02-13,901.022
2014-02-14,907.047
2014-02-17,911.722
2014-02-18,915.988
2014-02-19,918.178
2014-02-20,915.767
2014-02-21,922.635
2014-02-24,925.461
2014-02-25,925.177
2014-02-26,918.756
2014-02-27,919.177
2014-02-28,929.648
2014-03-03,906.895
2014-03-04,922.975
2014-03-05,923.7
2014-03-06,930.593
2014-03-07,919.573
2014-03-10,916.164
2014-03-11,915.611
2014-03-12,909.529
2014-03-13,901.49
2014-03-14,894.216
2014-03-17,905.423
2014-03-18,910.087
2014-03-19,908.998
2014-03-20,900.038
2014-03-21,901.289
2014-03-24,891.588
2014-03-25,902.365
2014-03-26,909.968
2014-03-27,907.781
2014-03-28,915.37
2014-03-31,919.286
2014-04-01,926.298
2014-04-02,925.854
2014-04-03,923.242
2014-04-04,928.256
2014-04-07,920.677
2014-04-08,921.5
2014-04-09,927.877
2014-04-10,926.225
2014-04-11,914.41
2014-04-14,913.325
2014-04-15,904.642
2014-04-16,915.299
2014-04-17,922.506
2014-04-18,922.506
2014-04-21,920.939
2014-04-22,933.073
2014-04-23,930.271
2014-04-24,933.723
2014-04-25,927.612
2014-04-28,930.591
2014-04-29,942.288
2014-04-30,945.597
2014-05-01,946.022
2014-05-02,945.848
2014-05-05,945.355
2014-05-06,946.738
2014-05-07,947.626
2014-05-08,954.819
2014-05-09,944.312
2014-05-12,951.053
2014-05-13,949.3
2014-05-14,949.394
2014-05-15,941.147
2014-05-16,941.699
2014-05-19,940.69
2014-05-20,937.582
2014-05-21,941.59
2014-05-22,941.49
2014-05-23,943.707
2014-05-26,950.761
2014-05-27,949.564
2014-05-28,947.962
2014-05-29,949.678
2014-05-30,949.858
2014-06-02,950.644
2014-06-03,947.303
2014-06-04,946.436
2014-06-05,950.293
2014-06-06,960.734
2014-06-09,961.643
2014-06-10,958.899
2014-06-11,953.558
2014-06-12,955.387
2014-06-13,953.288
2014-06-16,951.274
2014-06-17,950.612
2014-06-18,954.071
2014-06-19,963.94
2014-06-20,958.565
2014-06-23,956.672
2014-06-24,954.685
2014-06-25,947.168
2014-06-26,943.397
2014-06-27,946.822
2014-06-30,949.593
2014-07-01,957.604
2014-07-02,958.486
2014-07-03,963.098
2014-07-04,959.592
2014-07-07,951.224
2014-07-08,939.444
2014-07-09,941.485
2014-07-10,928.157
2014-07-11,930.094
2014-07-14,939.71
2014-07-15,933.065
2014-07-16,944.952
2014-07-17,933.118
2014-07-18,932.407
2014-07-21,928.673
2014-07-22,937.305
2014-07-23,939.155
2014-07-24,943.767
2014-07-25,936.564
2014-07-28,935.509
2014-07-29,936.879
2014-07-30,928.291
2014-07-31,918.476
2014-08-01,909.507
2014-08-04,908.456
2014-08-05,905.645
2014-08-06,897.002
2014-08-07,889.423
2014-08-08,887.797
2014-08-11,897.564
2014-08-12,893.542
2014-08-13,899.473
2014-08-14,901.836
2014-08-15,898.739
2014-08-18,907.269
2014-08-19,908.187
2014-08-20,905.886
2014-08-21,912.348
2014-08-22,906.22
2014-08-25,913.801
2014-08-26,921.235
2014-08-27,922.73
2014-08-28,914.439
2014-08-29,916.718
2014-09-01,916.47
2014-09-02,914.295
2014-09-03,922.069
2014-09-04,919.678
2014-09-05,916.293
2014-09-08,910.801
2014-09-09,903.945
2014-09-10,904.374
2014-09-11,903.714
2014-09-12,903.059
2014-09-15,900.82
2014-09-16,898.903
2014-09-17,905.482
2014-09-18,911.089
2014-09-19,908.174
2014-09-22,902.326
2014-09-23,893.397
2014-09-24,895.52
2014-09-25,883.391
2014-09-26,882.14
2014-09-29,877.156
2014-09-30,878.671
2014-10-01,868.76
2014-10-02,849.969
2014-10-03,848.063
2014-10-06,853.657
2014-10-07,846.428
2014-10-08,843.254
2014-10-09,839.54
2014-10-10,820.351
2014-10-13,825.58
2014-10-14,823.159
2014-10-15,802.576
2014-10-16,798.796
2014-10-17,820.33
2014-10-20,816.591
2014-10-21,831.926
2014-10-22,834.014
2014-10-23,839.239
2014-10-24,837.865
2014-10-27,833.662
2014-10-28,843.963
2014-10-29,845.257
2014-10-30,839.15
2014-10-31,848.736
2014-11-03,838.311
2014-11-04,834.019
2014-11-05,842.371
2014-11-06,839.777
2014-11-07,834.948
2014-11-10,842.624
2014-11-11,844.245
2014-11-12,837.897
2014-11-13,837.649
2014-11-14,838.061
2014-11-17,840.906
2014-11-18,851.246
2014-11-19,851.35
2014-11-20,847.57
2014-11-21,857.714
2014-11-24,860.448
2014-11-25,865.2
2014-11-26,868.237
2014-11-27,864.489
2014-11-28,860.974
2014-12-01,856.424
2014-12-02,858.579
2014-12-03,858.422
2014-12-04,853.308
2014-12-05,858.163
2014-12-08,850.94
2014-12-09,839.587
2014-12-10,835.812
2014-12-11,833.499
2014-12-12,815.311
2014-12-15,794.25
2014-12-16,815.419
2014-12-17,811.22
2014-12-18,826.301
2014-12-19,830.343
2014-12-22,833.736
2014-12-23,835.351
2014-12-24,836.215
2014-12-25,836.215
2014-12-26,835.533
2014-12-29,836.173
2014-12-30,826.386
2014-12-31,825.978
2015-01-01,825.978
2015-01-02,818.435
2015-01-05,789.768
2015-01-06,783.327
2015-01-07,780.172
2015-01-08,800.047
2015-01-09,790.156
2015-01-12,791.169
2015-01-13,800.154
2015-01-14,786.918
2015-01-15,793.895
2015-01-16,798.139
2015-01-19,808.941
2015-01-20,812.263
2015-01-21,820.059
2015-01-22,824.742
2015-01-23,824.197
2015-01-26,829.313
2015-01-27,831.242
2015-01-28,827.438
2015-01-29,824.478
2015-01-30,817.049
2015-02-02,825.298
2015-02-03,844.702
2015-02-04,843.49
2015-02-05,846.513
2015-02-06,842.376
2015-02-09,835.25
2015-02-10,837.888
2015-02-11,833.138
2015-02-12,845.897
2015-02-13,855.779
2015-02-16,854.537
2015-02-17,854.442
2015-02-18,860.005
2015-02-19,862.284
2015-02-20,862.332
2015-02-23,864.725
2015-02-24,869.783
2015-02-25,870.844
2015-02-26,865.818
2015-02-27,869.795
2015-03-02,865.242
2015-03-03,857.428
2015-03-04,853.938
2015-03-05,858.189
2015-03-06,844.25
2015-03-09,841.55
2015-03-10,821.696
2015-03-11,823.059
2015-03-12,825.869
2015-03-13,818.03
2015-03-16,829.231
2015-03-17,827.312
2015-03-18,833.557
2015-03-19,836.932
2015-03-20,859.921
2015-03-23,866.269
2015-03-24,867.498
2015-03-25,866.693
2015-03-26,854.648
2015-03-27,852.198
2015-03-30,855.943
2015-03-31,843.264
2015-04-01,848.172
2015-04-02,856.149
2015-04-03,856.149
2015-04-06,866.461
2015-04-07,869.922
2015-04-08,862.233
2015-04-09,861.455
2015-04-10,863.795
2015-04-13,861.689
2015-04-14,869.136
2015-04-15,868.862
2015-04-16,868.894
2015-04-17,860.036
2015-04-20,866.28
2015-04-21,866.527
2015-04-22,864.542
2015-04-23,869.078
2015-04-24,877.91
2015-04-27,888.167
2015-04-28,885.426
2015-04-29,881.403
2015-04-30,882.919
2015-05-01,880.961
2015-05-04,880.759
2015-05-05,870.903
2015-05-06,880.206
2015-05-07,872.1
2015-05-08,894.267
2015-05-11,892.842
2015-05-12,889.379
2015-05-13,896.798
2015-05-14,904.885
2015-05-15,905.073
2015-05-18,900.744
2015-05-19,894.79
2015-05-20,897.71
2015-05-21,903.103
2015-05-22,895.429
2015-05-25,892.284
2015-05-26,874.081
2015-05-27,882.813
2015-05-28,880.352
2015-05-29,870.131
2015-06-01,864.333
2015-06-02,876.802
2015-06-03,886.457
2015-06-04,879.165
2015-06-05,859.801
2015-06-08,858.491
2015-06-09,858.352
2015-06-10,878.142
2015-06-11,877.441
2015-06-12,871.872
2015-06-15,856.663
2015-06-16,859.32
2015-06-17,856.588
2015-06-18,870.009
2015-06-19,867.682
2015-06-22,892.424
2015-06-23,885.452
2015-06-24,883.597
2015-06-25,881.567
2015-06-26,878.885
2015-06-29,855.206
2015-06-30,843.624
2015-07-01,851.16
2015-07-02,850.345
2015-07-03,844.988
2015-07-06,830.613
2015-07-07,805.758
2015-07-08,815.566
2015-07-09,831.007
2015-07-10,857.073
2015-07-13,861.927
2015-07-14,864.815
2015-07-15,865.492
2015-07-16,872.428
2015-07-17,868.047
2015-07-20,870.477
2015-07-21,868.511
2015-07-22,859.518
2015-07-23,860.598
2015-07-24,851.506
2015-07-27,844.271
