Date,EUROPE IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,611.662
2005-11-09,610.317
2005-11-10,612.296
2005-11-11,616.404
2005-11-14,616.201
2005-11-15,611.839
2005-11-16,607.402
2005-11-17,613.526
2005-11-18,616.232
2005-11-21,620.457
2005-11-22,619.374
2005-11-23,626.932
2005-11-24,625.306
2005-11-25,623.945
2005-11-28,624.288
2005-11-29,624.001
2005-11-30,622.585
2005-12-01,627.71
2005-12-02,630.244
2005-12-05,632.15
2005-12-06,636.854
2005-12-07,634.255
2005-12-08,639.316
2005-12-09,639.357
2005-12-12,646.248
2005-12-13,645.478
2005-12-14,649.453
2005-12-15,644.136
2005-12-16,651.781
2005-12-19,649.11
2005-12-20,646.798
2005-12-21,646.703
2005-12-22,649.081
2005-12-23,649.523
2005-12-26,649.523
2005-12-27,650.63
2005-12-28,652.59
2005-12-29,652.063
2005-12-30,645.249
2006-01-02,647.768
2006-01-03,661.978
2006-01-04,674.593
2006-01-05,672.084
2006-01-06,680.29
2006-01-09,677.152
2006-01-10,673.051
2006-01-11,679.048
2006-01-12,677.982
2006-01-13,675.039
2006-01-16,677.852
2006-01-17,669.081
2006-01-18,665.166
2006-01-19,669.55
2006-01-20,664.228
2006-01-23,673.136
2006-01-24,670.646
2006-01-25,678.367
2006-01-26,685.586
2006-01-27,687.816
2006-01-30,684.829
2006-01-31,688.294
2006-02-01,693.705
2006-02-02,687.16
2006-02-03,681.549
2006-02-06,682.087
2006-02-07,679.589
2006-02-08,679.235
2006-02-09,687.271
2006-02-10,683.65
2006-02-13,687.831
2006-02-14,685.201
2006-02-15,686.426
2006-02-16,688.942
2006-02-17,693.196
2006-02-20,695.803
2006-02-21,695.813
2006-02-22,698.909
2006-02-23,700.892
2006-02-24,701.092
2006-02-27,701.793
2006-02-28,696.029
2006-03-01,702.639
2006-03-02,698.279
2006-03-03,699.696
2006-03-06,704.458
2006-03-07,693.417
2006-03-08,689.866
2006-03-09,694.593
2006-03-10,697.74
2006-03-13,705.834
2006-03-14,712.866
2006-03-15,715.318
2006-03-16,723.913
2006-03-17,725.536
2006-03-20,727.408
2006-03-21,724.523
2006-03-22,726.447
2006-03-23,719.697
2006-03-24,723.719
2006-03-27,719.313
2006-03-28,717.223
2006-03-29,714.964
2006-03-30,728.756
2006-03-31,721.43
2006-04-03,727.529
2006-04-04,733.323
2006-04-05,736.433
2006-04-06,736.202
2006-04-07,725.871
2006-04-10,728.335
2006-04-11,719.988
2006-04-12,717.592
2006-04-13,719.233
2006-04-14,719.233
2006-04-17,729.774
2006-04-18,729.787
2006-04-19,741.467
2006-04-20,743.103
2006-04-21,749.953
2006-04-24,747.595
2006-04-25,750.859
2006-04-26,755.706
2006-04-27,757.456
2006-04-28,757.706
2006-05-01,760.928
2006-05-02,768.479
2006-05-03,760.624
2006-05-04,769.249
2006-05-05,780.953
2006-05-08,780.999
2006-05-09,787.377
2006-05-10,786.539
2006-05-11,784.739
2006-05-12,771.485
2006-05-15,758.929
2006-05-16,761.17
2006-05-17,735.847
2006-05-18,735.113
2006-05-19,730.653
2006-05-22,716.537
2006-05-23,735.616
2006-05-24,721.312
2006-05-25,731.808
2006-05-26,741.118
2006-05-29,742.276
2006-05-30,733.885
2006-05-31,740.147
2006-06-01,742.388
2006-06-02,751.235
2006-06-05,746.678
2006-06-06,725.636
2006-06-07,728.083
2006-06-08,702.302
2006-06-09,714.909
2006-06-12,705.461
2006-06-13,688.309
2006-06-14,692.348
2006-06-15,708.956
2006-06-16,705.594
2006-06-19,705.764
2006-06-20,709.446
2006-06-21,712.685
2006-06-22,712.381
2006-06-23,709.901
2006-06-26,710.082
2006-06-27,707.757
2006-06-28,705.874
2006-06-29,719.098
2006-06-30,742.748
2006-07-03,747.819
2006-07-04,749.803
2006-07-05,736.314
2006-07-06,744.753
2006-07-07,747.742
2006-07-10,745.448
2006-07-11,739.463
2006-07-12,737.091
2006-07-13,726.317
2006-07-14,714.298
2006-07-17,705.563
2006-07-18,702.439
2006-07-19,722.922
2006-07-20,728.595
2006-07-21,724.823
2006-07-24,734.544
2006-07-25,734.65
2006-07-26,737.267
2006-07-27,753.508
2006-07-28,760.123
2006-07-31,756.563
2006-08-01,749.604
2006-08-02,762.092
2006-08-03,755.395
2006-08-04,770.458
2006-08-07,760.944
2006-08-08,761.113
2006-08-09,769.422
2006-08-10,756.152
2006-08-11,756.344
2006-08-14,761.447
2006-08-15,770.036
2006-08-16,776.959
2006-08-17,777.887
2006-08-18,774.432
2006-08-21,779.512
2006-08-22,775.566
2006-08-23,771.151
2006-08-24,773.816
2006-08-25,772.422
2006-08-28,778.26
2006-08-29,777.34
2006-08-30,785.235
2006-08-31,781.155
2006-09-01,785.407
2006-09-04,792.509
2006-09-05,786.309
2006-09-06,777.321
2006-09-07,766.799
2006-09-08,766.468
2006-09-11,765.059
2006-09-12,774.335
2006-09-13,776.12
2006-09-14,781.406
2006-09-15,778.587
2006-09-18,779.704
2006-09-19,776.662
2006-09-20,785.372
2006-09-21,790.361
2006-09-22,785.593
2006-09-25,782.185
2006-09-26,787.873
2006-09-27,793.878
2006-09-28,793.198
2006-09-29,792.498
2006-10-02,796.816
2006-10-03,795.203
2006-10-04,799.531
2006-10-05,804.016
2006-10-06,799.551
2006-10-09,800.114
2006-10-10,802.3
2006-10-11,803.775
2006-10-12,809.759
2006-10-13,809.084
2006-10-16,812.383
2006-10-17,804.055
2006-10-18,809.557
2006-10-19,813.444
2006-10-20,815.478
2006-10-23,815.112
2006-10-24,815.605
2006-10-25,820.332
2006-10-26,827.471
2006-10-27,829.669
2006-10-30,827.478
2006-10-31,831.698
2006-11-01,834.977
2006-11-02,830.235
2006-11-03,829.323
2006-11-06,839.089
2006-11-07,848.131
2006-11-08,846.232
2006-11-09,847.212
2006-11-10,851.765
2006-11-13,850.931
2006-11-14,848.526
2006-11-15,852.939
2006-11-16,853.794
2006-11-17,849.409
2006-11-20,850.469
2006-11-21,852.288
2006-11-22,858.384
2006-11-23,857.052
2006-11-24,859.57
2006-11-27,849.371
2006-11-28,849.744
2006-11-29,860.493
2006-11-30,861.571
2006-12-01,860.303
2006-12-04,864.618
2006-12-05,869.923
2006-12-06,871.64
2006-12-07,874.403
2006-12-08,877.438
2006-12-11,875.863
2006-12-12,879.734
2006-12-13,884.125
2006-12-14,885.931
2006-12-15,885.97
2006-12-18,883.911
2006-12-19,885.853
2006-12-20,890.282
2006-12-21,888.431
2006-12-22,883.718
2006-12-25,883.718
2006-12-26,882.233
2006-12-27,891.033
2006-12-28,892.529
2006-12-29,892.058
2007-01-01,892.058
2007-01-02,910.972
2007-01-03,906.1
2007-01-04,896.072
2007-01-05,881.451
2007-01-08,881.725
2007-01-09,883.699
2007-01-10,873.291
2007-01-11,883.522
2007-01-12,890.997
2007-01-15,896.923
2007-01-16,890.525
2007-01-17,890.254
2007-01-18,890.089
2007-01-19,896.652
2007-01-22,894.282
2007-01-23,898.899
2007-01-24,902.525
2007-01-25,899.059
2007-01-26,888.429
2007-01-29,892.622
2007-01-30,895.893
2007-01-31,893.974
2007-02-01,905.342
2007-02-02,905.864
2007-02-05,903.154
2007-02-06,908.09
2007-02-07,914.842
2007-02-08,908.653
2007-02-09,909.553
2007-02-12,901.426
2007-02-13,906.746
2007-02-14,920.726
2007-02-15,920.016
2007-02-16,917.76
2007-02-19,922.175
2007-02-20,921.193
2007-02-21,915.174
2007-02-22,915.93
2007-02-23,922.373
2007-02-26,927.845
2007-02-27,906.926
2007-02-28,888.983
2007-03-01,877.536
2007-03-02,874.141
2007-03-05,859.567
2007-03-06,867.791
2007-03-07,876.603
2007-03-08,887.734
2007-03-09,889.488
2007-03-12,889.685
2007-03-13,880.486
2007-03-14,857.265
2007-03-15,874.322
2007-03-16,876.807
2007-03-19,889.713
2007-03-20,895.985
2007-03-21,900.916
2007-03-22,919.426
2007-03-23,921.745
2007-03-26,916.079
2007-03-27,916.582
2007-03-28,912.736
2007-03-29,920.469
2007-03-30,917.806
2007-04-02,925.935
2007-04-03,934.598
2007-04-04,935.338
2007-04-05,940.769
2007-04-06,940.769
2007-04-09,935.693
2007-04-10,946.835
2007-04-11,947.199
2007-04-12,949.271
2007-04-13,957.307
2007-04-16,971.238
2007-04-17,974.26
2007-04-18,970.086
2007-04-19,966.48
2007-04-20,978.387
2007-04-23,975.566
2007-04-24,971.143
2007-04-25,981.669
2007-04-26,979.769
2007-04-27,978.847
2007-04-30,981.364
2007-05-01,977.11
2007-05-02,982.533
2007-05-03,984.767
2007-05-04,993.211
2007-05-07,995.761
2007-05-08,980.905
2007-05-09,983.1
2007-05-10,974.516
2007-05-11,981.143
2007-05-14,980.536
2007-05-15,988.276
2007-05-16,984.066
2007-05-17,982.315
2007-05-18,992.431
2007-05-21,991.612
2007-05-22,992.934
2007-05-23,1003.25
2007-05-24,991.405
2007-05-25,992.606
2007-05-28,994.413
2007-05-29,997.401
2007-05-30,990.826
2007-05-31,1000.0
2007-06-01,1006.682
2007-06-04,1008.673
2007-06-05,1006.454
2007-06-06,989.807
2007-06-07,977.532
2007-06-08,970.107
2007-06-11,976.418
2007-06-12,968.235
2007-06-13,970.049
2007-06-14,985.152
2007-06-15,1000.591
2007-06-18,1000.313
2007-06-19,999.264
2007-06-20,1003.834
2007-06-21,992.108
2007-06-22,990.631
2007-06-25,991.071
2007-06-26,985.173
2007-06-27,976.937
2007-06-28,989.072
2007-06-29,997.177
2007-07-02,1001.913
2007-07-03,1009.367
2007-07-04,1014.31
2007-07-05,1005.229
2007-07-06,1014.969
2007-07-09,1017.724
2007-07-10,1012.3
2007-07-11,1009.846
2007-07-12,1020.866
2007-07-13,1026.442
2007-07-16,1028.638
2007-07-17,1025.309
2007-07-18,1015.333
2007-07-19,1023.595
2007-07-20,1012.819
2007-07-23,1017.545
2007-07-24,1001.694
2007-07-25,984.024
2007-07-26,958.454
2007-07-27,949.18
2007-07-30,947.703
2007-07-31,969.395
2007-08-01,953.307
2007-08-02,960.131
2007-08-03,953.297
2007-08-06,945.749
2007-08-07,959.25
2007-08-08,981.35
2007-08-09,953.58
2007-08-10,921.609
2007-08-13,939.681
2007-08-14,924.625
2007-08-15,915.317
2007-08-16,881.468
2007-08-17,911.847
2007-08-20,913.268
2007-08-21,912.391
2007-08-22,928.174
2007-08-23,933.636
2007-08-24,939.431
2007-08-27,940.852
2007-08-28,922.641
2007-08-29,928.465
2007-08-30,936.944
2007-08-31,948.228
2007-09-03,950.377
2007-09-04,955.65
2007-09-05,943.218
2007-09-06,947.684
2007-09-07,931.512
2007-09-10,926.233
2007-09-11,943.172
2007-09-12,948.249
2007-09-13,954.368
2007-09-14,942.226
2007-09-17,926.184
2007-09-18,939.573
2007-09-19,970.807
2007-09-20,972.531
2007-09-21,976.49
2007-09-24,972.704
2007-09-25,963.288
2007-09-26,969.814
2007-09-27,981.166
2007-09-28,984.495
2007-10-01,992.999
2007-10-02,993.852
2007-10-03,996.167
2007-10-04,998.758
2007-10-05,1005.409
2007-10-08,997.185
2007-10-09,1004.715
2007-10-10,1009.195
2007-10-11,1019.072
2007-10-12,1015.922
2007-10-15,1009.353
2007-10-16,999.612
2007-10-17,1006.626
2007-10-18,1002.906
2007-10-19,994.441
2007-10-22,974.968
2007-10-23,989.292
2007-10-24,982.918
2007-10-25,998.54
2007-10-26,1011.127
2007-10-29,1019.694
2007-10-30,1017.677
2007-10-31,1031.633
2007-11-01,1009.415
2007-11-02,1002.724
2007-11-05,994.069
2007-11-06,1000.113
2007-11-07,999.068
2007-11-08,988.695
2007-11-09,970.548
2007-11-12,965.66
2007-11-13,974.271
2007-11-14,984.794
2007-11-15,967.407
2007-11-16,958.266
2007-11-19,939.313
2007-11-20,957.502
2007-11-21,936.497
2007-11-22,943.037
2007-11-23,954.846
2007-11-26,950.156
2007-11-27,949.51
2007-11-28,968.223
2007-11-29,970.883
2007-11-30,978.195
2007-12-03,973.129
2007-12-04,963.485
2007-12-05,974.367
2007-12-06,974.641
2007-12-07,985.169
2007-12-10,995.188
2007-12-11,988.795
2007-12-12,991.51
2007-12-13,961.128
2007-12-14,955.827
2007-12-17,934.699
2007-12-18,935.675
2007-12-19,930.262
2007-12-20,929.086
2007-12-21,941.594
2007-12-24,944.411
2007-12-25,944.411
2007-12-26,949.909
2007-12-27,956.964
2007-12-28,963.845
2007-12-31,958.652
2008-01-01,958.652
2008-01-02,955.58
2008-01-03,954.159
2008-01-04,940.273
2008-01-07,937.085
2008-01-08,937.32
2008-01-09,921.97
2008-01-10,916.955
2008-01-11,918.899
2008-01-14,926.799
2008-01-15,901.061
2008-01-16,884.154
2008-01-17,879.548
2008-01-18,860.605
2008-01-21,802.775
2008-01-22,829.362
2008-01-23,799.929
2008-01-24,852.802
2008-01-25,849.956
2008-01-28,847.467
2008-01-29,859.928
2008-01-30,855.793
2008-01-31,852.67
2008-02-01,868.067
2008-02-04,869.98
2008-02-05,832.805
2008-02-06,836.333
2008-02-07,812.23
2008-02-08,813.477
2008-02-11,803.646
2008-02-12,835.757
2008-02-13,836.385
2008-02-14,837.959
2008-02-15,823.832
2008-02-18,838.812
2008-02-19,845.996
2008-02-20,830.797
2008-02-21,843.917
2008-02-22,838.202
2008-02-25,856.484
2008-02-26,873.79
2008-02-27,882.404
2008-02-28,870.376
2008-02-29,858.465
2008-03-03,846.627
2008-03-04,835.602
2008-03-05,854.195
2008-03-06,842.91
2008-03-07,833.705
2008-03-10,825.62
2008-03-11,837.567
2008-03-12,858.494
2008-03-13,847.973
2008-03-14,838.294
2008-03-17,808.226
2008-03-18,841.291
2008-03-19,826.32
2008-03-20,814.7
2008-03-21,814.7
2008-03-24,813.872
2008-03-25,855.117
2008-03-26,857.526
2008-03-27,870.662
2008-03-28,863.289
2008-03-31,865.593
2008-04-01,884.25
2008-04-02,899.11
2008-04-03,892.838
2008-04-04,900.974
2008-04-07,907.424
2008-04-08,899.749
2008-04-09,897.525
2008-04-10,895.488
2008-04-11,885.085
2008-04-14,878.927
2008-04-15,878.376
2008-04-16,903.615
2008-04-17,899.836
2008-04-18,914.523
2008-04-21,912.904
2008-04-22,910.233
2008-04-23,906.871
2008-04-24,897.681
2008-04-25,908.719
2008-04-28,914.892
2008-04-29,909.558
2008-04-30,913.058
2008-05-01,906.205
2008-05-02,923.217
2008-05-05,925.141
2008-05-06,922.789
2008-05-07,921.536
2008-05-08,919.099
2008-05-09,907.886
2008-05-12,916.415
2008-05-13,911.66
2008-05-14,914.314
2008-05-15,917.829
2008-05-16,927.42
2008-05-19,932.752
2008-05-20,924.925
2008-05-21,924.163
2008-05-22,925.907
2008-05-23,915.396
2008-05-26,913.612
2008-05-27,905.712
2008-05-28,906.355
2008-05-29,902.613
2008-05-30,906.13
2008-06-02,892.526
2008-06-03,895.158
2008-06-04,882.988
2008-06-05,889.661
2008-06-06,880.824
2008-06-09,874.004
2008-06-10,853.918
2008-06-11,841.501
2008-06-12,842.783
2008-06-13,844.911
2008-06-16,849.385
2008-06-17,855.921
2008-06-18,839.625
2008-06-19,830.427
2008-06-20,823.887
2008-06-23,813.508
2008-06-24,815.167
2008-06-25,826.013
2008-06-26,812.416
2008-06-27,807.64
2008-06-30,811.222
2008-07-01,792.586
2008-07-02,794.967
2008-07-03,795.336
2008-07-04,781.748
2008-07-07,789.396
2008-07-08,778.074
2008-07-09,794.711
2008-07-10,782.358
2008-07-11,765.637
2008-07-14,768.842
2008-07-15,751.778
2008-07-16,749.398
2008-07-17,777.618
2008-07-18,796.057
2008-07-21,802.644
2008-07-22,794.055
2008-07-23,809.199
2008-07-24,796.112
2008-07-25,790.859
2008-07-28,781.42
2008-07-29,773.95
2008-07-30,784.405
2008-07-31,785.399
2008-08-01,777.311
2008-08-04,772.446
2008-08-05,791.704
2008-08-06,797.638
2008-08-07,792.859
2008-08-08,782.13
2008-08-11,794.528
2008-08-12,788.948
2008-08-13,761.447
2008-08-14,766.125
2008-08-15,758.851
2008-08-18,759.092
2008-08-19,735.247
2008-08-20,739.077
2008-08-21,739.247
2008-08-22,752.83
2008-08-25,746.664
2008-08-26,740.162
2008-08-27,744.472
2008-08-28,757.734
2008-08-29,761.087
2008-09-01,751.885
2008-09-02,757.944
2008-09-03,745.45
2008-09-04,720.585
2008-09-05,698.973
2008-09-08,724.754
2008-09-09,719.849
2008-09-10,709.063
2008-09-11,695.445
2008-09-12,718.745
2008-09-15,687.701
2008-09-16,661.921
2008-09-17,649.692
2008-09-18,650.345
2008-09-19,720.078
2008-09-22,715.894
2008-09-23,705.724
2008-09-24,700.417
2008-09-25,717.473
2008-09-26,700.943
2008-09-29,650.167
2008-09-30,642.436
2008-10-01,647.088
2008-10-02,634.029
2008-10-03,658.202
2008-10-06,591.821
2008-10-07,590.115
2008-10-08,553.335
2008-10-09,544.181
2008-10-10,492.589
2008-10-13,543.729
2008-10-14,565.562
2008-10-15,527.216
2008-10-16,492.067
2008-10-17,511.266
2008-10-20,526.725
2008-10-21,519.745
2008-10-22,482.168
2008-10-23,480.896
2008-10-24,447.412
2008-10-27,420.243
2008-10-28,423.616
2008-10-29,481.11
2008-10-30,489.567
2008-10-31,494.372
2008-11-03,500.088
2008-11-04,534.36
2008-11-05,528.882
2008-11-06,487.421
2008-11-07,495.169
2008-11-10,498.241
2008-11-11,466.714
2008-11-12,450.517
2008-11-13,449.345
2008-11-14,457.879
2008-11-17,444.955
2008-11-18,447.76
2008-11-19,425.157
2008-11-20,406.577
2008-11-21,396.212
2008-11-24,444.624
2008-11-25,456.425
2008-11-26,454.028
2008-11-27,465.989
2008-11-28,463.798
2008-12-01,431.369
2008-12-02,445.286
2008-12-03,445.972
2008-12-04,446.4
2008-12-05,426.533
2008-12-08,468.969
2008-12-09,475.547
2008-12-10,480.237
2008-12-11,484.798
2008-12-12,472.88
2008-12-15,481.037
2008-12-16,487.798
2008-12-17,502.833
2008-12-18,506.496
2008-12-19,484.781
2008-12-22,475.965
2008-12-23,475.672
2008-12-24,474.908
2008-12-25,474.908
2008-12-26,476.38
2008-12-29,486.488
2008-12-30,493.285
2008-12-31,487.748
2009-01-01,487.748
2009-01-02,507.024
2009-01-05,504.816
2009-01-06,505.632
2009-01-07,509.193
2009-01-08,506.614
2009-01-09,497.465
2009-01-12,485.248
2009-01-13,469.847
2009-01-14,446.401
2009-01-15,435.491
2009-01-16,445.096
2009-01-19,429.34
2009-01-20,408.741
2009-01-21,405.806
2009-01-22,404.711
2009-01-23,396.909
2009-01-26,423.947
2009-01-27,425.237
2009-01-28,447.594
2009-01-29,433.04
2009-01-30,423.17
2009-02-02,410.825
2009-02-03,424.343
2009-02-04,435.143
2009-02-05,432.782
2009-02-06,444.287
2009-02-09,455.656
2009-02-10,439.755
2009-02-11,432.891
2009-02-12,422.028
2009-02-13,427.719
2009-02-16,416.101
2009-02-17,394.927
2009-02-18,392.206
2009-02-19,396.219
2009-02-20,377.083
2009-02-23,375.623
2009-02-24,371.148
2009-02-25,369.334
2009-02-26,384.264
2009-02-27,373.294
2009-03-02,349.52
2009-03-03,342.642
2009-03-04,356.913
2009-03-05,338.332
2009-03-06,334.922
2009-03-09,330.098
2009-03-10,354.116
2009-03-11,356.29
2009-03-12,361.166
2009-03-13,366.88
2009-03-16,382.299
2009-03-17,379.674
2009-03-18,382.563
2009-03-19,407.225
2009-03-20,402.78
2009-03-23,418.539
2009-03-24,416.329
2009-03-25,418.839
2009-03-26,422.003
2009-03-27,410.06
2009-03-30,386.299
2009-03-31,404.118
2009-04-01,412.138
2009-04-02,445.122
2009-04-03,443.203
2009-04-06,440.395
2009-04-07,430.319
2009-04-08,431.642
2009-04-09,444.754
2009-04-10,444.788
2009-04-13,448.73
2009-04-14,457.16
2009-04-15,451.745
2009-04-16,461.571
2009-04-17,466.693
2009-04-20,441.866
2009-04-21,441.797
2009-04-22,453.482
2009-04-23,453.317
2009-04-24,472.759
2009-04-27,469.439
2009-04-28,459.073
2009-04-29,478.05
2009-04-30,487.483
2009-05-01,487.992
2009-05-04,501.415
2009-05-05,508.528
2009-05-06,513.956
2009-05-07,513.444
2009-05-08,527.118
2009-05-11,523.291
2009-05-12,521.506
2009-05-13,500.888
2009-05-14,503.141
2009-05-15,506.909
2009-05-18,518.717
2009-05-19,533.088
2009-05-20,542.342
2009-05-21,529.308
2009-05-22,537.951
2009-05-25,538.787
2009-05-26,542.635
2009-05-27,545.721
2009-05-28,539.138
2009-05-29,548.617
2009-06-01,568.425
2009-06-02,572.646
2009-06-03,556.036
2009-06-04,555.087
2009-06-05,551.945
2009-06-08,541.03
2009-06-09,549.547
2009-06-10,557.185
2009-06-11,565.521
2009-06-12,560.62
2009-06-15,538.762
2009-06-16,539.312
2009-06-17,526.534
2009-06-18,532.757
2009-06-19,538.754
2009-06-22,519.995
2009-06-23,520.356
2009-06-24,534.779
2009-06-25,526.273
2009-06-26,531.47
2009-06-29,541.856
2009-06-30,534.826
2009-07-01,548.772
2009-07-02,529.402
2009-07-03,529.121
2009-07-06,517.94
2009-07-07,516.657
2009-07-08,505.259
2009-07-09,511.953
2009-07-10,504.682
2009-07-13,515.547
2009-07-14,523.672
2009-07-15,545.686
2009-07-16,549.445
2009-07-17,550.609
2009-07-20,563.149
2009-07-21,567.772
2009-07-22,568.089
2009-07-23,582.312
2009-07-24,581.095
2009-07-27,585.751
2009-07-28,576.771
2009-07-29,578.006
2009-07-30,591.643
2009-07-31,595.411
2009-08-03,618.711
2009-08-04,617.33
2009-08-05,616.349
2009-08-06,620.259
2009-08-07,622.297
2009-08-10,618.705
2009-08-11,607.077
2009-08-12,618.071
2009-08-13,628.323
2009-08-14,621.011
2009-08-17,600.342
2009-08-18,610.62
2009-08-19,613.966
2009-08-20,624.512
2009-08-21,643.468
2009-08-24,652.178
2009-08-25,657.522
2009-08-26,649.206
2009-08-27,646.032
2009-08-28,660.143
2009-08-31,653.466
2009-09-01,637.224
2009-09-02,629.535
2009-09-03,632.114
2009-09-04,641.211
2009-09-07,655.083
2009-09-08,664.431
2009-09-09,674.926
2009-09-10,673.768
2009-09-11,678.724
2009-09-14,676.512
2009-09-15,677.07
2009-09-16,692.419
2009-09-17,700.572
2009-09-18,696.831
2009-09-21,687.198
2009-09-22,697.723
2009-09-23,698.118
2009-09-24,681.248
2009-09-25,677.281
2009-09-28,688.177
2009-09-29,685.104
2009-09-30,685.083
2009-10-01,670.188
2009-10-02,657.963
2009-10-05,665.08
2009-10-06,687.146
2009-10-07,681.982
2009-10-08,694.428
2009-10-09,692.506
2009-10-12,700.123
2009-10-13,693.34
2009-10-14,713.187
2009-10-15,715.443
2009-10-16,706.005
2009-10-19,720.221
2009-10-20,716.046
2009-10-21,721.659
2009-10-22,712.624
2009-10-23,709.217
2009-10-26,694.324
2009-10-27,687.685
2009-10-28,668.66
2009-10-29,684.636
2009-10-30,665.561
2009-11-02,670.427
2009-11-03,654.574
2009-11-04,675.868
2009-11-05,682.555
2009-11-06,683.21
2009-11-09,704.543
2009-11-10,701.04
2009-11-11,706.218
2009-11-12,702.253
2009-11-13,706.267
2009-11-16,721.286
2009-11-17,710.7
2009-11-18,715.699
2009-11-19,697.957
2009-11-20,690.198
2009-11-23,711.533
2009-11-24,704.201
2009-11-25,712.053
2009-11-26,682.683
2009-11-27,690.648
2009-11-30,681.422
2009-12-01,704.02
2009-12-02,705.87
2009-12-03,704.904
2009-12-04,703.795
2009-12-07,697.184
2009-12-08,681.939
2009-12-09,674.369
2009-12-10,680.252
2009-12-11,677.701
2009-12-14,684.999
2009-12-15,680.499
2009-12-16,690.681
2009-12-17,670.447
2009-12-18,663.404
2009-12-21,675.696
2009-12-22,676.316
2009-12-23,683.432
2009-12-24,684.256
2009-12-25,684.256
2009-12-28,690.088
2009-12-29,692.749
2009-12-30,685.536
2009-12-31,689.511
2010-01-01,689.511
2010-01-04,704.895
2010-01-05,706.754
2010-01-06,705.883
2010-01-07,702.728
2010-01-08,705.422
2010-01-11,716.269
2010-01-12,709.161
2010-01-13,707.993
2010-01-14,709.994
2010-01-15,697.407
2010-01-18,702.108
2010-01-19,702.846
2010-01-20,683.273
2010-01-21,671.072
2010-01-22,666.338
2010-01-25,663.972
2010-01-26,662.408
2010-01-27,654.764
2010-01-28,643.443
2010-01-29,647.364
2010-02-01,651.844
2010-02-02,659.866
2010-02-03,654.087
2010-02-04,629.901
2010-02-05,611.843
2010-02-08,615.742
2010-02-09,617.61
2010-02-10,622.078
2010-02-11,617.88
2010-02-12,615.309
2010-02-15,617.39
2010-02-16,629.178
2010-02-17,635.789
2010-02-18,637.629
2010-02-19,634.574
2010-02-22,637.391
2010-02-23,627.981
2010-02-24,630.79
2010-02-25,616.395
2010-02-26,628.595
2010-03-01,625.702
2010-03-02,634.675
2010-03-03,646.908
2010-03-04,644.245
2010-03-05,655.594
2010-03-08,657.661
2010-03-09,654.069
2010-03-10,663.109
2010-03-11,662.258
2010-03-12,668.528
2010-03-15,658.68
2010-03-16,670.192
2010-03-17,676.795
2010-03-18,667.9
2010-03-19,660.717
2010-03-22,659.37
2010-03-23,663.849
2010-03-24,655.308
2010-03-25,662.499
2010-03-26,663.731
2010-03-29,668.492
2010-03-30,665.706
2010-03-31,669.675
2010-04-01,680.393
2010-04-02,680.393
2010-04-05,679.406
2010-04-06,678.632
2010-04-07,675.565
2010-04-08,670.548
2010-04-09,684.668
2010-04-12,692.89
2010-04-13,688.287
2010-04-14,696.958
2010-04-15,699.64
2010-04-16,685.081
2010-04-19,678.867
2010-04-20,688.816
2010-04-21,680.902
2010-04-22,667.086
2010-04-23,674.191
2010-04-26,678.168
2010-04-27,655.906
2010-04-28,642.747
2010-04-29,652.058
2010-04-30,651.594
2010-05-03,647.933
2010-05-04,621.141
2010-05-05,607.743
2010-05-06,588.697
2010-05-07,562.536
2010-05-10,616.12
2010-05-11,605.128
2010-05-12,613.816
2010-05-13,608.98
2010-05-14,580.256
2010-05-17,574.601
2010-05-18,585.078
2010-05-19,566.36
2010-05-20,555.909
2010-05-21,563.805
2010-05-24,556.722
2010-05-25,536.263
2010-05-26,546.751
2010-05-27,566.855
2010-05-28,567.766
2010-05-31,566.446
2010-06-01,565.637
2010-06-02,561.278
2010-06-03,569.306
2010-06-04,549.95
2010-06-07,540.364
2010-06-08,534.108
2010-06-09,547.638
2010-06-10,558.053
2010-06-11,563.197
2010-06-14,578.158
2010-06-15,584.191
2010-06-16,584.574
2010-06-17,588.083
2010-06-18,591.676
2010-06-21,596.679
2010-06-22,588.062
2010-06-23,580.198
2010-06-24,572.158
2010-06-25,567.345
2010-06-28,576.119
2010-06-29,550.396
2010-06-30,554.328
2010-07-01,550.888
2010-07-02,557.643
2010-07-05,552.921
2010-07-06,572.647
2010-07-07,582.066
2010-07-08,591.35
2010-07-09,592.611
2010-07-12,593.867
2010-07-13,609.715
2010-07-14,612.175
2010-07-15,612.467
2010-07-16,603.459
2010-07-19,599.88
2010-07-20,595.681
2010-07-21,598.988
2010-07-22,616.91
2010-07-23,615.246
2010-07-26,625.753
2010-07-27,634.442
2010-07-28,633.646
2010-07-29,637.391
2010-07-30,631.238
2010-08-02,658.019
2010-08-03,659.726
2010-08-04,657.197
2010-08-05,657.289
2010-08-06,656.887
2010-08-09,664.004
2010-08-10,649.273
2010-08-11,625.766
2010-08-12,621.854
2010-08-13,617.996
2010-08-16,620.291
2010-08-17,629.005
2010-08-18,625.595
2010-08-19,615.804
2010-08-20,602.039
2010-08-23,605.454
2010-08-24,595.37
2010-08-25,587.952
2010-08-26,597.828
2010-08-27,601.478
2010-08-30,599.256
2010-08-31,600.543
2010-09-01,622.162
2010-09-02,622.873
2010-09-03,630.809
2010-09-06,633.817
2010-09-07,622.362
2010-09-08,629.284
2010-09-09,635.075
2010-09-10,634.136
2010-09-13,646.616
2010-09-14,651.33
