Date,JAPAN IMI IMI (Large+Mid+Small Cap)
2005-11-09,852.038
2005-11-10,845.833
2005-11-11,851.766
2005-11-14,837.615
2005-11-15,831.254
2005-11-16,837.71
2005-11-17,856.256
2005-11-18,863.806
2005-11-21,867.214
2005-11-22,862.714
2005-11-23,866.563
2005-11-24,861.069
2005-11-25,861.136
2005-11-28,873.01
2005-11-29,870.785
2005-11-30,865.833
2005-12-01,873.343
2005-12-02,885.39
2005-12-05,891.265
2005-12-06,887.119
2005-12-07,892.487
2005-12-08,878.273
2005-12-09,890.69
2005-12-12,909.897
2005-12-13,914.553
2005-12-14,923.898
2005-12-15,916.585
2005-12-16,921.044
2005-12-19,924.314
2005-12-20,931.72
2005-12-21,940.698
2005-12-22,948.279
2005-12-23,950.847
2005-12-26,956.985
2005-12-27,944.385
2005-12-28,951.878
2005-12-29,953.78
2005-12-30,944.065
2006-01-02,944.065
2006-01-03,955.274
2006-01-04,971.762
2006-01-05,982.314
2006-01-06,992.525
2006-01-09,995.304
2006-01-10,978.774
2006-01-11,988.463
2006-01-12,997.275
2006-01-13,993.874
2006-01-16,982.461
2006-01-17,951.679
2006-01-18,923.2
2006-01-19,950.675
2006-01-20,951.328
2006-01-23,935.264
2006-01-24,949.418
2006-01-25,944.152
2006-01-26,955.713
2006-01-27,976.463
2006-01-30,978.627
2006-01-31,987.16
2006-02-01,972.029
2006-02-02,976.524
2006-02-03,968.737
2006-02-06,974.315
2006-02-07,980.715
2006-02-08,952.345
2006-02-09,958.913
2006-02-10,953.216
2006-02-13,928.004
2006-02-14,941.095
2006-02-15,934.205
2006-02-16,935.968
2006-02-17,916.037
2006-02-20,898.621
2006-02-21,916.904
2006-02-22,918.02
2006-02-23,947.947
2006-02-24,954.37
2006-02-27,967.949
2006-02-28,971.05
2006-03-01,954.735
2006-03-02,951.279
2006-03-03,936.869
2006-03-06,937.38
2006-03-07,929.944
2006-03-08,922.68
2006-03-09,944.552
2006-03-10,936.703
2006-03-13,952.157
2006-03-14,960.143
2006-03-15,960.209
2006-03-16,951.362
2006-03-17,970.256
2006-03-20,983.233
2006-03-21,976.848
2006-03-22,977.271
2006-03-23,966.814
2006-03-24,971.809
2006-03-27,984.337
2006-03-28,986.861
2006-03-29,987.082
2006-03-30,1002.777
2006-03-31,998.324
2006-04-03,1013.315
2006-04-04,1014.558
2006-04-05,1011.181
2006-04-06,1027.953
2006-04-07,1029.761
2006-04-10,1023.338
2006-04-11,1017.169
2006-04-12,1003.52
2006-04-13,1004.155
2006-04-14,1004.43
2006-04-17,996.727
2006-04-18,1009.37
2006-04-19,1011.571
2006-04-20,1014.221
2006-04-21,1023.818
2006-04-24,1014.579
2006-04-25,1021.114
2006-04-26,1022.545
2006-04-27,1033.968
2006-04-28,1024.205
2006-05-01,1035.952
2006-05-02,1046.043
2006-05-03,1042.176
2006-05-04,1042.957
2006-05-05,1054.05
2006-05-08,1073.44
2006-05-09,1071.939
2006-05-10,1063.362
2006-05-11,1053.364
2006-05-12,1041.285
2006-05-15,1038.857
2006-05-16,1017.333
2006-05-17,1027.744
2006-05-18,1004.574
2006-05-19,994.861
2006-05-22,981.172
2006-05-23,965.977
2006-05-24,971.219
2006-05-25,963.688
2006-05-26,975.563
2006-05-29,977.364
2006-05-30,981.446
2006-05-31,959.445
2006-06-01,959.41
2006-06-02,980.878
2006-06-05,971.614
2006-06-06,940.505
2006-06-07,918.969
2006-06-08,883.141
2006-06-09,897.213
2006-06-12,899.905
2006-06-13,861.816
2006-06-14,869.33
2006-06-15,880.871
2006-06-16,909.316
2006-06-19,900.686
2006-06-20,894.267
2006-06-21,891.482
2006-06-22,910.68
2006-06-23,905.256
2006-06-26,906.29
2006-06-27,908.133
2006-06-28,894.394
2006-06-29,907.692
2006-06-30,945.67
2006-07-03,946.424
2006-07-04,952.474
2006-07-05,935.841
2006-07-06,930.321
2006-07-07,939.948
2006-07-10,950.664
2006-07-11,943.623
2006-07-12,920.06
2006-07-13,914.884
2006-07-14,889.623
2006-07-17,883.547
2006-07-18,854.641
2006-07-19,857.097
2006-07-20,890.457
2006-07-21,887.784
2006-07-24,882.244
2006-07-25,893.146
2006-07-26,884.947
2006-07-27,908.04
2006-07-28,924.779
2006-07-31,934.664
2006-08-01,926.383
2006-08-02,933.128
2006-08-03,929.458
2006-08-04,937.476
2006-08-07,912.325
2006-08-08,925.086
2006-08-09,933.643
2006-08-10,933.968
2006-08-11,926.208
2006-08-14,936.252
2006-08-15,942.309
2006-08-16,958.758
2006-08-17,962.04
2006-08-18,965.966
2006-08-21,954.721
2006-08-22,960.263
2006-08-23,959.034
2006-08-24,950.564
2006-08-25,940.67
2006-08-28,930.541
2006-08-29,941.697
2006-08-30,938.532
2006-08-31,949.137
2006-09-01,948.448
2006-09-04,969.165
2006-09-05,969.077
2006-09-06,959.564
2006-09-07,944.142
2006-09-08,945.688
2006-09-11,924.249
2006-09-12,917.661
2006-09-13,917.295
2006-09-14,927.312
2006-09-15,923.342
2006-09-18,920.055
2006-09-19,925.893
2006-09-20,912.916
2006-09-21,922.467
2006-09-22,916.029
2006-09-25,912.308
2006-09-26,906.476
2006-09-27,927.586
2006-09-28,930.862
2006-09-29,933.868
2006-10-02,944.788
2006-10-03,939.395
2006-10-04,929.228
2006-10-05,949.676
2006-10-06,939.858
2006-10-09,938.596
2006-10-10,934.484
2006-10-11,927.246
2006-10-12,923.791
2006-10-13,929.884
2006-10-16,945.409
2006-10-17,945.451
2006-10-18,943.225
2006-10-19,947.502
2006-10-20,949.109
2006-10-23,953.288
2006-10-24,954.035
2006-10-25,951.652
2006-10-26,962.439
2006-10-27,962.693
2006-10-30,946.22
2006-10-31,947.641
2006-11-01,951.807
2006-11-02,948.964
2006-11-03,941.248
2006-11-06,937.473
2006-11-07,945.425
2006-11-08,931.003
2006-11-09,923.317
2006-11-10,925.369
2006-11-13,913.349
2006-11-14,932.496
2006-11-15,926.965
2006-11-16,920.909
2006-11-17,919.43
2006-11-20,892.396
2006-11-21,894.139
2006-11-22,915.897
2006-11-23,919.604
2006-11-24,913.604
2006-11-27,920.448
2006-11-28,920.17
2006-11-29,935.345
2006-11-30,953.079
2006-12-01,957.946
2006-12-04,957.691
2006-12-05,955.764
2006-12-06,966.947
2006-12-07,969.264
2006-12-08,962.847
2006-12-11,957.033
2006-12-12,961.501
2006-12-13,961.762
2006-12-14,966.128
2006-12-15,968.972
2006-12-18,969.934
2006-12-19,958.38
2006-12-20,969.023
2006-12-21,971.328
2006-12-22,969.347
2006-12-25,965.244
2006-12-26,969.015
2006-12-27,973.983
2006-12-28,972.835
2006-12-29,972.841
2007-01-01,972.841
2007-01-02,975.543
2007-01-03,971.129
2007-01-04,982.388
2007-01-05,972.396
2007-01-08,973.544
2007-01-09,975.785
2007-01-10,957.182
2007-01-11,947.242
2007-01-12,963.846
2007-01-15,973.329
2007-01-16,971.375
2007-01-17,975.397
2007-01-18,974.285
2007-01-19,973.681
2007-01-22,980.692
2007-01-23,982.66
2007-01-24,990.416
2007-01-25,985.403
2007-01-26,980.273
2007-01-29,980.885
2007-01-30,982.582
2007-01-31,982.024
2007-02-01,995.089
2007-02-02,992.161
2007-02-05,984.252
2007-02-06,991.94
2007-02-07,987.796
2007-02-08,979.297
2007-02-09,988.376
2007-02-12,987.484
2007-02-13,997.902
2007-02-14,1007.806
2007-02-15,1025.041
2007-02-16,1024.847
2007-02-19,1024.647
2007-02-20,1022.895
2007-02-21,1017.817
2007-02-22,1023.42
2007-02-23,1033.985
2007-02-26,1040.102
2007-02-27,1052.418
2007-02-28,1020.312
2007-03-01,1019.86
2007-03-02,1014.263
2007-03-05,987.796
2007-03-06,1003.909
2007-03-07,999.339
2007-03-08,1011.0
2007-03-09,1009.526
2007-03-12,1021.406
2007-03-13,1016.929
2007-03-14,992.412
2007-03-15,995.996
2007-03-16,990.058
2007-03-19,993.524
2007-03-20,1004.19
2007-03-21,999.887
2007-03-22,1014.201
2007-03-23,1019.31
2007-03-26,1018.568
2007-03-27,1013.969
2007-03-28,1019.19
2007-03-29,1006.837
2007-03-30,1007.219
2007-04-02,991.397
2007-04-03,995.286
2007-04-04,1011.843
2007-04-05,1006.717
2007-04-06,1004.467
2007-04-09,1010.684
2007-04-10,1010.779
2007-04-11,1010.163
2007-04-12,1005.813
2007-04-13,990.592
2007-04-16,998.349
2007-04-17,997.567
2007-04-18,1014.951
2007-04-19,1001.205
2007-04-20,997.442
2007-04-23,996.623
2007-04-24,999.415
2007-04-25,987.941
2007-04-26,990.189
2007-04-27,988.684
2007-04-30,988.481
2007-05-01,982.156
2007-05-02,985.485
2007-05-03,983.684
2007-05-04,984.584
2007-05-07,1003.383
2007-05-08,1003.022
2007-05-09,1011.433
2007-05-10,1000.76
2007-05-11,995.641
2007-05-14,997.947
2007-05-15,988.615
2007-05-16,984.749
2007-05-17,977.638
2007-05-18,971.642
2007-05-21,976.733
2007-05-22,989.654
2007-05-23,993.649
2007-05-24,992.781
2007-05-25,978.618
2007-05-28,983.974
2007-05-29,990.576
2007-05-30,989.82
2007-05-31,1000.0
2007-06-01,1005.338
2007-06-04,1010.545
2007-06-05,1013.695
2007-06-06,1019.78
2007-06-07,1016.406
2007-06-08,1000.971
2007-06-11,1002.326
2007-06-12,997.294
2007-06-13,988.932
2007-06-14,990.694
2007-06-15,995.06
2007-06-18,1002.997
2007-06-19,1001.178
2007-06-20,1001.234
2007-06-21,1003.91
2007-06-22,994.539
2007-06-25,989.862
2007-06-26,995.465
2007-06-27,985.87
2007-06-28,987.911
2007-06-29,997.502
2007-07-02,1010.731
2007-07-03,1011.468
2007-07-04,1009.384
2007-07-05,1010.565
2007-07-06,1003.378
2007-07-09,1009.74
2007-07-10,1017.926
2007-07-11,1007.911
2007-07-12,999.87
2007-07-13,1013.301
2007-07-16,1014.712
2007-07-17,1010.382
2007-07-18,1002.63
2007-07-19,1006.07
2007-07-20,1017.758
2007-07-23,1005.882
2007-07-24,1016.212
2007-07-25,1012.716
2007-07-26,1010.863
2007-07-27,993.426
2007-07-30,1000.488
2007-07-31,995.613
2007-08-01,978.684
2007-08-02,975.459
2007-08-03,983.237
2007-08-06,985.321
2007-08-07,976.328
2007-08-08,970.611
2007-08-09,987.092
2007-08-10,964.955
2007-08-13,959.287
2007-08-14,966.128
2007-08-15,946.286
2007-08-16,954.262
2007-08-17,902.829
2007-08-20,921.295
2007-08-21,941.626
2007-08-22,933.402
2007-08-23,951.704
2007-08-24,950.379
2007-08-27,950.898
2007-08-28,958.052
2007-08-29,940.404
2007-08-30,941.263
2007-08-31,964.432
2007-09-03,963.049
2007-09-04,955.05
2007-09-05,945.622
2007-09-06,945.768
2007-09-07,953.83
2007-09-10,935.448
2007-09-11,933.01
2007-09-12,930.446
2007-09-13,917.437
2007-09-14,933.344
2007-09-17,933.75
2007-09-18,907.349
2007-09-19,937.83
2007-09-20,951.703
2007-09-21,936.12
2007-09-24,939.702
2007-09-25,959.004
2007-09-26,954.034
2007-09-27,978.23
2007-09-28,985.135
2007-10-01,979.168
2007-10-02,991.215
2007-10-03,997.851
2007-10-04,994.663
2007-10-05,993.448
2007-10-08,986.012
2007-10-09,992.874
2007-10-10,990.99
2007-10-11,998.577
2007-10-12,989.59
2007-10-15,988.048
2007-10-16,976.559
2007-10-17,961.274
2007-10-18,980.305
2007-10-19,970.76
2007-10-22,960.379
2007-10-23,959.581
2007-10-24,960.926
2007-10-25,949.096
2007-10-26,966.584
2007-10-29,981.886
2007-10-30,981.383
2007-10-31,984.564
2007-11-01,997.578
2007-11-02,977.507
2007-11-05,963.87
2007-11-06,964.783
2007-11-07,963.154
2007-11-08,943.007
2007-11-09,946.794
2007-11-12,934.021
2007-11-13,925.192
2007-11-14,942.246
2007-11-15,946.494
2007-11-16,931.865
2007-11-19,925.709
2007-11-20,934.111
2007-11-21,929.08
2007-11-22,927.132
2007-11-23,931.734
2007-11-26,948.572
2007-11-27,952.775
2007-11-28,938.933
2007-11-29,965.964
2007-11-30,966.359
2007-12-03,970.15
2007-12-04,966.661
2007-12-05,962.054
2007-12-06,974.14
2007-12-07,977.775
2007-12-10,974.815
2007-12-11,981.495
2007-12-12,969.785
2007-12-13,945.815
2007-12-14,926.734
2007-12-17,909.365
2007-12-18,907.867
2007-12-19,899.154
2007-12-20,902.74
2007-12-21,902.769
2007-12-24,899.059
2007-12-25,916.059
2007-12-26,926.006
2007-12-27,920.292
2007-12-28,914.253
2007-12-31,925.711
2008-01-01,925.711
2008-01-02,942.242
2008-01-03,944.307
2008-01-04,914.533
2008-01-07,897.799
2008-01-08,895.779
2008-01-09,910.414
2008-01-10,895.855
2008-01-11,883.837
2008-01-14,892.102
2008-01-15,883.622
2008-01-16,851.627
2008-01-17,867.947
2008-01-18,876.31
2008-01-21,855.09
2008-01-22,798.496
2008-01-23,826.491
2008-01-24,841.773
2008-01-25,875.873
2008-01-28,845.622
2008-01-29,867.564
2008-01-30,858.292
2008-01-31,883.691
2008-02-01,878.454
2008-02-04,892.297
2008-02-05,885.269
2008-02-06,849.318
2008-02-07,854.589
2008-02-08,835.957
2008-02-11,841.399
2008-02-12,835.742
2008-02-13,829.173
2008-02-14,860.145
2008-02-15,866.871
2008-02-18,861.844
2008-02-19,875.125
2008-02-20,843.56
2008-02-21,868.482
2008-02-22,864.738
2008-02-25,876.985
2008-02-26,875.85
2008-02-27,896.058
2008-02-28,894.623
2008-02-29,889.89
2008-03-03,859.356
2008-03-04,860.551
2008-03-05,849.48
2008-03-06,872.441
2008-03-07,846.041
2008-03-10,838.927
2008-03-11,837.934
2008-03-12,855.204
2008-03-13,843.843
2008-03-14,831.133
2008-03-17,827.708
2008-03-18,826.152
2008-03-19,839.915
2008-03-20,844.72
2008-03-21,861.084
2008-03-24,846.798
2008-03-25,866.5
2008-03-26,879.352
2008-03-27,864.836
2008-03-28,878.691
2008-03-31,859.163
2008-04-01,850.859
2008-04-02,879.486
2008-04-03,894.848
2008-04-04,893.218
2008-04-07,896.794
2008-04-08,881.062
2008-04-09,869.309
2008-04-10,870.079
2008-04-11,890.773
2008-04-14,871.455
2008-04-15,873.273
2008-04-16,884.438
2008-04-17,890.172
2008-04-18,879.556
2008-04-21,909.688
2008-04-22,895.817
2008-04-23,894.391
2008-04-24,886.005
2008-04-25,906.026
2008-04-28,917.006
2008-04-29,926.942
2008-04-30,914.843
2008-05-01,910.889
2008-05-02,920.946
2008-05-05,922.172
2008-05-06,928.706
2008-05-07,931.675
2008-05-08,934.091
2008-05-09,916.22
2008-05-12,912.826
2008-05-13,917.709
2008-05-14,918.913
2008-05-15,935.8
2008-05-16,944.458
2008-05-19,946.396
2008-05-20,949.608
2008-05-21,935.014
2008-05-22,934.929
2008-05-23,937.916
2008-05-26,915.064
2008-05-27,925.523
2008-05-28,906.741
2008-05-29,922.782
2008-05-30,938.949
2008-06-02,959.069
2008-06-03,940.964
2008-06-04,958.061
2008-06-05,944.088
2008-06-06,953.949
2008-06-09,926.945
2008-06-10,907.496
2008-06-11,915.561
2008-06-12,887.102
2008-06-13,892.864
2008-06-16,910.226
2008-06-17,911.672
2008-06-18,918.914
2008-06-19,895.941
2008-06-20,888.542
2008-06-23,878.219
2008-06-24,880.698
2008-06-25,875.294
2008-06-26,882.09
2008-06-27,874.77
2008-06-30,875.778
2008-07-01,875.994
2008-07-02,862.201
2008-07-03,855.296
2008-07-04,854.958
2008-07-07,858.373
2008-07-08,841.454
2008-07-09,843.331
2008-07-10,848.454
2008-07-11,851.944
2008-07-14,845.042
2008-07-15,843.322
2008-07-16,837.301
2008-07-17,839.844
2008-07-18,823.489
2008-07-21,822.565
2008-07-22,845.8
2008-07-23,848.806
2008-07-24,869.128
2008-07-25,845.17
2008-07-28,848.672
2008-07-29,831.563
2008-07-30,845.028
2008-07-31,846.084
2008-08-01,830.57
2008-08-04,810.656
2008-08-05,809.83
2008-08-06,821.024
2008-08-07,806.661
2008-08-08,803.182
2008-08-11,818.226
2008-08-12,814.154
2008-08-13,806.507
2008-08-14,794.738
2008-08-15,793.768
2008-08-18,805.012
2008-08-19,791.042
2008-08-20,788.22
2008-08-21,794.524
2008-08-22,776.941
2008-08-25,794.108
2008-08-26,785.967
2008-08-27,782.864
2008-08-28,782.448
2008-08-29,811.968
2008-09-01,799.286
2008-09-02,781.704
2008-09-03,789.375
2008-09-04,779.908
2008-09-05,771.674
2008-09-08,790.245
2008-09-09,777.784
2008-09-10,777.066
2008-09-11,765.571
2008-09-12,769.693
2008-09-15,777.01
2008-09-16,747.562
2008-09-17,751.239
2008-09-18,733.563
2008-09-19,754.155
2008-09-22,767.594
2008-09-23,775.217
2008-09-24,772.154
2008-09-25,766.059
2008-09-26,764.685
2008-09-29,759.252
2008-09-30,722.842
2008-10-01,735.909
2008-10-02,720.78
2008-10-03,696.933
2008-10-06,695.22
2008-10-07,670.863
2008-10-08,631.467
2008-10-09,631.345
2008-10-10,591.741
2008-10-13,585.665
2008-10-14,655.603
2008-10-15,661.893
2008-10-16,603.575
2008-10-17,618.134
2008-10-20,640.411
2008-10-21,664.966
2008-10-22,630.637
2008-10-23,627.028
2008-10-24,606.766
2008-10-27,560.844
2008-10-28,575.246
2008-10-29,598.986
2008-10-30,649.733
2008-10-31,619.904
2008-11-03,616.074
2008-11-04,643.305
2008-11-05,684.644
2008-11-06,651.62
2008-11-07,628.55
2008-11-10,652.918
2008-11-11,641.169
2008-11-12,643.291
2008-11-13,613.47
2008-11-14,615.064
2008-11-17,619.051
2008-11-18,602.522
2008-11-19,599.534
2008-11-20,578.002
2008-11-21,594.2
2008-11-24,585.292
2008-11-25,610.984
2008-11-26,603.47
2008-11-27,609.272
2008-11-28,616.589
2008-12-01,619.847
2008-12-02,591.094
2008-12-03,601.331
2008-12-04,596.214
2008-12-05,598.602
2008-12-08,612.552
2008-12-09,620.315
2008-12-10,632.806
2008-12-11,651.051
2008-12-12,625.646
2008-12-15,657.891
2008-12-16,646.749
2008-12-17,670.236
2008-12-18,660.61
2008-12-19,654.796
2008-12-22,659.346
2008-12-23,657.999
2008-12-24,641.3
2008-12-25,649.026
2008-12-26,656.543
2008-12-29,666.603
2008-12-30,669.933
2008-12-31,666.459
2009-01-01,666.459
2009-01-02,664.079
2009-01-05,661.577
2009-01-06,652.725
2009-01-07,674.334
2009-01-08,664.065
2009-01-09,667.381
2009-01-12,674.9
2009-01-13,639.9
2009-01-14,649.081
2009-01-15,624.524
2009-01-16,634.648
2009-01-19,636.46
2009-01-20,628.339
2009-01-21,632.089
2009-01-22,631.758
2009-01-23,609.0
2009-01-26,603.45
2009-01-27,638.017
2009-01-28,631.524
2009-01-29,641.366
2009-01-30,622.592
2009-02-02,609.564
2009-02-03,611.612
2009-02-04,622.633
2009-02-05,614.027
2009-02-06,608.934
2009-02-09,599.295
2009-02-10,601.675
2009-02-11,607.606
2009-02-12,591.298
2009-02-13,586.331
2009-02-16,590.376
2009-02-17,576.71
2009-02-18,563.92
2009-02-19,562.071
2009-02-20,552.527
2009-02-23,547.378
2009-02-24,531.4
2009-02-25,541.078
2009-02-26,531.172
2009-02-27,544.858
2009-03-02,529.796
2009-03-03,519.334
2009-03-04,518.345
2009-03-05,531.327
2009-03-06,519.024
2009-03-09,505.416
2009-03-10,503.052
2009-03-11,520.486
2009-03-12,504.377
2009-03-13,521.063
2009-03-16,532.375
2009-03-17,542.577
2009-03-18,549.431
2009-03-19,573.932
2009-03-20,560.0
2009-03-23,572.715
2009-03-24,585.278
2009-03-25,589.875
2009-03-26,597.146
2009-03-27,599.148
2009-03-30,579.729
2009-03-31,557.747
2009-04-01,572.047
2009-04-02,592.283
2009-04-03,594.532
2009-04-06,588.33
2009-04-07,590.998
2009-04-08,581.499
2009-04-09,598.895
2009-04-10,602.152
2009-04-13,604.201
2009-04-14,606.621
2009-04-15,599.341
2009-04-16,598.553
2009-04-17,610.032
2009-04-20,616.049
2009-04-21,603.077
2009-04-22,604.354
2009-04-23,612.346
2009-04-24,608.834
2009-04-27,615.501
2009-04-28,599.8
2009-04-29,597.358
2009-04-30,607.936
2009-05-01,609.172
2009-05-04,608.804
2009-05-05,612.037
2009-05-06,612.967
2009-05-07,639.854
2009-05-08,646.161
2009-05-11,658.631
2009-05-12,654.86
2009-05-13,660.061
2009-05-14,643.531
2009-05-15,659.863
2009-05-18,640.512
2009-05-19,653.107
2009-05-20,663.699
2009-05-21,665.406
2009-05-22,660.541
2009-05-25,663.162
2009-05-26,665.478
2009-05-27,670.176
2009-05-28,661.241
2009-05-29,672.165
2009-06-01,674.508
2009-06-02,679.813
2009-06-03,682.44
2009-06-04,675.248
2009-06-05,668.169
2009-06-08,670.886
2009-06-09,672.599
2009-06-10,681.532
2009-06-11,685.377
2009-06-12,689.982
2009-06-15,688.981
2009-06-16,674.958
2009-06-17,688.606
2009-06-18,674.84
2009-06-19,677.958
2009-06-22,686.14
2009-06-23,674.917
2009-06-24,675.229
2009-06-25,681.503
2009-06-26,694.077
2009-06-29,683.176
2009-06-30,688.263
2009-07-01,686.286
2009-07-02,688.351
2009-07-03,685.29
2009-07-06,688.154
2009-07-07,683.262
2009-07-08,674.878
2009-07-09,673.11
2009-07-10,676.471
2009-07-13,658.449
2009-07-14,668.207
2009-07-15,660.666
2009-07-16,667.107
2009-07-17,668.389
2009-07-20,665.101
2009-07-21,689.395
2009-07-22,692.828
2009-07-23,686.381
2009-07-24,696.275
2009-07-27,697.611
2009-07-28,704.82
2009-07-29,701.681
2009-07-30,702.561
2009-07-31,715.99
2009-08-03,721.293
2009-08-04,721.475
2009-08-05,716.761
2009-08-06,718.192
2009-08-07,703.993
2009-08-10,713.628
2009-08-11,727.683
2009-08-12,715.02
2009-08-13,726.996
2009-08-14,738.471
2009-08-17,720.861
2009-08-18,718.658
2009-08-19,721.285
2009-08-20,728.42
2009-08-21,717.82
2009-08-24,732.905
2009-08-25,733.292
2009-08-26,741.114
2009-08-27,738.662
2009-08-28,743.074
2009-08-31,745.849
2009-09-01,745.741
2009-09-02,736.176
2009-09-03,730.377
2009-09-04,721.861
2009-09-07,727.833
2009-09-08,736.319
2009-09-09,734.63
2009-09-10,748.881
2009-09-11,752.333
2009-09-14,738.251
2009-09-15,732.779
2009-09-16,733.769
2009-09-17,739.752
2009-09-18,738.168
2009-09-21,730.846
2009-09-22,739.586
2009-09-23,737.644
2009-09-24,748.148
2009-09-25,741.882
2009-09-28,729.128
2009-09-29,723.781
2009-09-30,734.733
2009-10-01,722.873
2009-10-02,708.657
2009-10-05,699.323
2009-10-06,709.923
2009-10-07,718.753
2009-10-08,725.844
2009-10-09,726.055
2009-10-12,723.669
2009-10-13,727.522
2009-10-14,724.402
2009-10-15,724.305
2009-10-16,717.813
2009-10-19,723.998
2009-10-20,728.486
2009-10-21,725.342
2009-10-22,718.316
2009-10-23,710.321
2009-10-26,716.881
2009-10-27,704.245
2009-10-28,706.198
2009-10-29,697.543
2009-10-30,715.092
2009-11-02,703.84
2009-11-03,705.103
2009-11-04,702.31
2009-11-05,698.458
2009-11-06,703.773
2009-11-09,701.536
2009-11-10,703.269
2009-11-11,702.592
2009-11-12,693.983
2009-11-13,699.5
2009-11-16,697.521
2009-11-17,693.846
2009-11-18,689.591
2009-11-19,683.069
2009-11-20,682.798
2009-11-23,682.759
2009-11-24,678.496
2009-11-25,688.401
2009-11-26,693.984
2009-11-27,676.998
2009-11-30,705.212
2009-12-01,716.218
2009-12-02,711.835
2009-12-03,729.084
2009-12-04,716.252
2009-12-07,726.196
2009-12-08,734.545
2009-12-09,728.943
2009-12-10,716.717
2009-12-11,718.756
2009-12-14,724.873
2009-12-15,714.668
2009-12-16,726.14
2009-12-17,719.901
2009-12-18,713.04
2009-12-21,710.357
2009-12-22,713.062
2009-12-23,715.87
2009-12-24,721.992
2009-12-25,718.587
2009-12-28,724.683
2009-12-29,723.795
2009-12-30,711.344
2009-12-31,708.173
2010-01-01,708.173
2010-01-04,720.482
2010-01-05,729.676
2010-01-06,729.361
2010-01-07,725.308
2010-01-08,734.724
2010-01-11,742.876
2010-01-12,761.669
2010-01-13,751.063
2010-01-14,764.332
2010-01-15,772.272
2010-01-18,765.682
2010-01-19,756.43
2010-01-20,752.503
2010-01-21,761.482
2010-01-22,758.592
2010-01-25,753.193
2010-01-26,743.644
2010-01-27,736.823
2010-01-28,738.086
2010-01-29,721.86
2010-02-01,718.753
2010-02-02,734.12
2010-02-03,730.898
2010-02-04,732.241
2010-02-05,724.513
2010-02-08,718.006
2010-02-09,715.678
2010-02-10,714.082
2010-02-11,714.56
2010-02-12,719.981
2010-02-15,712.623
2010-02-16,711.98
2010-02-17,722.852
2010-02-18,722.182
2010-02-19,701.858
2010-02-22,724.517
2010-02-23,730.401
2010-02-24,723.445
2010-02-25,727.867
2010-02-26,730.7
2010-03-01,730.297
2010-03-02,736.364
2010-03-03,743.019
2010-03-04,732.884
2010-03-05,730.453
2010-03-08,745.262
2010-03-09,747.921
2010-03-10,739.343
2010-03-11,746.642
2010-03-12,749.686
2010-03-15,753.918
2010-03-16,753.388
2010-03-17,760.948
2010-03-18,755.249
2010-03-19,761.631
2010-03-22,765.65
2010-03-23,762.803
2010-03-24,752.659
2010-03-25,746.235
2010-03-26,758.579
2010-03-29,763.684
2010-03-30,771.432
2010-03-31,767.206
2010-04-01,768.04
2010-04-02,771.656
2010-04-05,772.449
2010-04-06,772.682
2010-04-07,778.627
2010-04-08,775.17
2010-04-09,775.275
2010-04-12,780.466
2010-04-13,776.629
2010-04-14,776.286
2010-04-15,784.816
2010-04-16,784.099
2010-04-19,770.092
2010-04-20,763.421
2010-04-21,774.403
2010-04-22,768.792
2010-04-23,759.171
2010-04-26,774.717
2010-04-27,780.793
2010-04-28,760.756
2010-04-29,759.504
2010-04-30,768.913
2010-05-03,764.845
2010-05-04,764.805
2010-05-05,765.939
2010-05-06,750.493
2010-05-07,750.223
2010-05-10,741.892
2010-05-11,736.552
2010-05-12,733.969
2010-05-13,749.766
2010-05-14,745.779
2010-05-17,729.0
2010-05-18,723.25
2010-05-19,730.085
2010-05-20,734.315
2010-05-21,716.519
2010-05-24,712.031
2010-05-25,701.389
2010-05-26,694.856
2010-05-27,701.567
2010-05-28,707.239
2010-05-31,707.921
2010-06-01,705.707
2010-06-02,689.907
2010-06-03,705.572
2010-06-04,709.07
2010-06-07,685.916
2010-06-08,690.618
2010-06-09,680.415
2010-06-10,687.272
2010-06-11,692.33
2010-06-14,701.261
2010-06-15,705.445
2010-06-16,715.122
2010-06-17,715.473
2010-06-18,712.767
2010-06-21,724.584
2010-06-22,722.267
2010-06-23,715.307
2010-06-24,720.723
2010-06-25,710.841
2010-06-28,706.115
2010-06-29,705.172
2010-06-30,696.079
2010-07-01,696.37
2010-07-02,693.51
2010-07-05,698.04
2010-07-06,709.203
2010-07-07,705.72
2010-07-08,711.541
2010-07-09,712.343
2010-07-12,709.278
2010-07-13,710.226
2010-07-14,720.797
2010-07-15,717.435
2010-07-16,712.388
2010-07-19,710.251
2010-07-20,700.562
2010-07-21,696.923
2010-07-22,694.676
2010-07-23,706.229
2010-07-26,710.455
2010-07-27,705.526
2010-07-28,724.231
2010-07-29,724.848
2010-07-30,718.625
2010-08-02,721.56
2010-08-03,733.924
2010-08-04,718.463
2010-08-05,731.523
2010-08-06,741.199
2010-08-09,732.413
2010-08-10,729.389
2010-08-11,716.798
2010-08-12,705.762
2010-08-13,705.405
2010-08-16,711.324
2010-08-17,707.731
2010-08-18,716.8
2010-08-19,727.026
2010-08-20,708.885
2010-08-23,709.435
2010-08-24,713.188
2010-08-25,698.989
2010-08-26,702.568
2010-08-27,706.605
2010-08-30,716.999
2010-08-31,702.389
2010-09-01,703.652
2010-09-02,712.591
2010-09-03,715.784
2010-09-06,729.886
2010-09-07,730.797
