Date,JAPAN IMI IMI (Large+Mid+Small Cap)
2005-11-09,853.15
2005-11-10,846.937
2005-11-11,852.877
2005-11-14,838.707
2005-11-15,832.338
2005-11-16,838.803
2005-11-17,857.373
2005-11-18,864.933
2005-11-21,868.345
2005-11-22,863.839
2005-11-23,867.693
2005-11-24,862.192
2005-11-25,862.257
2005-11-28,874.146
2005-11-29,871.919
2005-11-30,866.96
2005-12-01,874.48
2005-12-02,886.543
2005-12-05,892.425
2005-12-06,888.273
2005-12-07,893.649
2005-12-08,879.417
2005-12-09,891.85
2005-12-12,911.082
2005-12-13,915.743
2005-12-14,925.101
2005-12-15,917.778
2005-12-16,922.243
2005-12-19,925.517
2005-12-20,932.933
2005-12-21,941.922
2005-12-22,949.513
2005-12-23,952.085
2005-12-26,958.23
2005-12-27,945.591
2005-12-28,953.093
2005-12-29,954.998
2005-12-30,945.27
2006-01-02,945.27
2006-01-03,956.494
2006-01-04,973.002
2006-01-05,983.568
2006-01-06,993.792
2006-01-09,996.574
2006-01-10,980.023
2006-01-11,989.725
2006-01-12,998.548
2006-01-13,995.143
2006-01-16,983.715
2006-01-17,952.894
2006-01-18,924.378
2006-01-19,951.888
2006-01-20,952.542
2006-01-23,936.458
2006-01-24,950.63
2006-01-25,945.357
2006-01-26,956.931
2006-01-27,977.707
2006-01-30,979.874
2006-01-31,988.418
2006-02-01,973.267
2006-02-02,977.768
2006-02-03,969.971
2006-02-06,975.556
2006-02-07,981.963
2006-02-08,953.557
2006-02-09,960.134
2006-02-10,954.429
2006-02-13,929.185
2006-02-14,942.292
2006-02-15,935.391
2006-02-16,937.156
2006-02-17,917.2
2006-02-20,899.762
2006-02-21,918.067
2006-02-22,919.185
2006-02-23,949.138
2006-02-24,955.569
2006-02-27,969.166
2006-02-28,972.27
2006-03-01,955.935
2006-03-02,952.474
2006-03-03,938.046
2006-03-06,938.558
2006-03-07,931.113
2006-03-08,923.839
2006-03-09,945.738
2006-03-10,937.88
2006-03-13,953.354
2006-03-14,961.35
2006-03-15,961.415
2006-03-16,952.557
2006-03-17,971.475
2006-03-20,984.468
2006-03-21,978.075
2006-03-22,978.498
2006-03-23,968.028
2006-03-24,973.03
2006-03-27,985.573
2006-03-28,987.744
2006-03-29,987.965
2006-03-30,1003.674
2006-03-31,999.217
2006-04-03,1014.221
2006-04-04,1015.465
2006-04-05,1012.082
2006-04-06,1028.87
2006-04-07,1030.679
2006-04-10,1024.25
2006-04-11,1018.075
2006-04-12,1004.414
2006-04-13,1005.049
2006-04-14,1005.325
2006-04-17,997.615
2006-04-18,1010.269
2006-04-19,1012.472
2006-04-20,1015.124
2006-04-21,1024.729
2006-04-24,1015.482
2006-04-25,1022.021
2006-04-26,1023.453
2006-04-27,1034.876
2006-04-28,1025.102
2006-05-01,1036.851
2006-05-02,1046.947
2006-05-03,1043.077
2006-05-04,1043.858
2006-05-05,1054.962
2006-05-08,1074.367
2006-05-09,1072.865
2006-05-10,1064.28
2006-05-11,1054.273
2006-05-12,1042.184
2006-05-15,1039.753
2006-05-16,1018.21
2006-05-17,1028.63
2006-05-18,1005.44
2006-05-19,995.718
2006-05-22,982.017
2006-05-23,966.808
2006-05-24,972.054
2006-05-25,964.517
2006-05-26,976.4
2006-05-29,978.203
2006-05-30,982.288
2006-05-31,960.268
2006-06-01,960.233
2006-06-02,981.72
2006-06-05,972.447
2006-06-06,941.311
2006-06-07,919.757
2006-06-08,883.899
2006-06-09,897.983
2006-06-12,900.677
2006-06-13,862.555
2006-06-14,870.075
2006-06-15,881.627
2006-06-16,910.096
2006-06-19,901.458
2006-06-20,895.034
2006-06-21,892.246
2006-06-22,911.46
2006-06-23,906.032
2006-06-26,907.066
2006-06-27,908.889
2006-06-28,895.138
2006-06-29,908.447
2006-06-30,946.457
2006-07-03,947.211
2006-07-04,953.267
2006-07-05,936.619
2006-07-06,931.095
2006-07-07,940.73
2006-07-10,951.454
2006-07-11,944.408
2006-07-12,920.824
2006-07-13,915.645
2006-07-14,890.363
2006-07-17,884.281
2006-07-18,855.351
2006-07-19,857.809
2006-07-20,891.197
2006-07-21,888.521
2006-07-24,882.977
2006-07-25,893.888
2006-07-26,885.68
2006-07-27,908.792
2006-07-28,925.545
2006-07-31,935.438
2006-08-01,927.15
2006-08-02,933.9
2006-08-03,930.228
2006-08-04,938.253
2006-08-07,913.08
2006-08-08,925.852
2006-08-09,934.416
2006-08-10,934.742
2006-08-11,926.975
2006-08-14,937.028
2006-08-15,943.089
2006-08-16,959.551
2006-08-17,962.836
2006-08-18,966.765
2006-08-21,955.511
2006-08-22,961.057
2006-08-23,959.828
2006-08-24,951.351
2006-08-25,941.448
2006-08-28,931.301
2006-08-29,942.466
2006-08-30,939.299
2006-08-31,949.913
2006-09-01,949.223
2006-09-04,969.957
2006-09-05,969.868
2006-09-06,960.348
2006-09-07,944.913
2006-09-08,946.46
2006-09-11,925.004
2006-09-12,918.411
2006-09-13,918.045
2006-09-14,928.069
2006-09-15,924.096
2006-09-18,920.807
2006-09-19,926.649
2006-09-20,913.662
2006-09-21,923.22
2006-09-22,916.777
2006-09-25,913.053
2006-09-26,906.939
2006-09-27,928.06
2006-09-28,931.337
2006-09-29,934.345
2006-10-02,945.268
2006-10-03,939.873
2006-10-04,929.701
2006-10-05,950.159
2006-10-06,940.336
2006-10-09,939.073
2006-10-10,934.959
2006-10-11,927.718
2006-10-12,924.26
2006-10-13,930.357
2006-10-16,945.889
2006-10-17,945.931
2006-10-18,943.705
2006-10-19,947.984
2006-10-20,949.592
2006-10-23,953.773
2006-10-24,954.52
2006-10-25,952.136
2006-10-26,962.927
2006-10-27,963.181
2006-10-30,946.7
2006-10-31,948.122
2006-11-01,952.29
2006-11-02,949.446
2006-11-03,941.726
2006-11-06,937.948
2006-11-07,945.905
2006-11-08,931.467
2006-11-09,923.778
2006-11-10,925.83
2006-11-13,913.804
2006-11-14,932.961
2006-11-15,927.426
2006-11-16,921.367
2006-11-17,919.887
2006-11-20,892.839
2006-11-21,894.581
2006-11-22,916.35
2006-11-23,920.059
2006-11-24,914.056
2006-11-27,920.9
2006-11-28,920.622
2006-11-29,935.805
2006-11-30,953.547
2006-12-01,958.416
2006-12-04,958.162
2006-12-05,956.233
2006-12-06,967.422
2006-12-07,969.74
2006-12-08,963.32
2006-12-11,957.503
2006-12-12,961.973
2006-12-13,962.235
2006-12-14,966.603
2006-12-15,969.448
2006-12-18,970.41
2006-12-19,958.851
2006-12-20,969.499
2006-12-21,971.805
2006-12-22,969.823
2006-12-25,965.719
2006-12-26,969.46
2006-12-27,974.429
2006-12-28,973.281
2006-12-29,973.286
2007-01-01,973.286
2007-01-02,975.989
2007-01-03,971.574
2007-01-04,982.838
2007-01-05,972.841
2007-01-08,973.99
2007-01-09,976.232
2007-01-10,957.62
2007-01-11,947.676
2007-01-12,964.288
2007-01-15,973.775
2007-01-16,971.82
2007-01-17,975.844
2007-01-18,974.731
2007-01-19,974.127
2007-01-22,981.141
2007-01-23,983.11
2007-01-24,990.87
2007-01-25,985.854
2007-01-26,980.72
2007-01-29,981.331
2007-01-30,983.028
2007-01-31,982.47
2007-02-01,995.54
2007-02-02,992.611
2007-02-05,984.698
2007-02-06,992.39
2007-02-07,988.244
2007-02-08,979.74
2007-02-09,988.824
2007-02-12,987.931
2007-02-13,998.354
2007-02-14,1008.263
2007-02-15,1025.502
2007-02-16,1025.308
2007-02-19,1025.108
2007-02-20,1023.356
2007-02-21,1018.275
2007-02-22,1023.881
2007-02-23,1034.438
2007-02-26,1040.559
2007-02-27,1052.879
2007-02-28,1020.759
2007-03-01,1020.307
2007-03-02,1014.707
2007-03-05,988.229
2007-03-06,1004.349
2007-03-07,999.777
2007-03-08,1011.443
2007-03-09,1009.969
2007-03-12,1021.853
2007-03-13,1017.375
2007-03-14,992.847
2007-03-15,996.433
2007-03-16,990.492
2007-03-19,993.959
2007-03-20,1004.63
2007-03-21,1000.324
2007-03-22,1014.645
2007-03-23,1019.757
2007-03-26,1019.015
2007-03-27,1014.016
2007-03-28,1019.236
2007-03-29,1006.88
2007-03-30,1007.263
2007-04-02,991.439
2007-04-03,995.328
2007-04-04,1011.886
2007-04-05,1006.759
2007-04-06,1004.51
2007-04-09,1010.727
2007-04-10,1010.82
2007-04-11,1010.204
2007-04-12,1005.855
2007-04-13,990.632
2007-04-16,998.39
2007-04-17,997.608
2007-04-18,1014.992
2007-04-19,1001.246
2007-04-20,997.483
2007-04-23,996.662
2007-04-24,999.452
2007-04-25,987.976
2007-04-26,990.221
2007-04-27,988.714
2007-04-30,988.499
2007-05-01,982.173
2007-05-02,985.502
2007-05-03,983.701
2007-05-04,984.601
2007-05-07,1003.401
2007-05-08,1003.04
2007-05-09,1011.45
2007-05-10,1000.771
2007-05-11,995.649
2007-05-14,997.954
2007-05-15,988.621
2007-05-16,984.754
2007-05-17,977.642
2007-05-18,971.647
2007-05-21,976.738
2007-05-22,989.659
2007-05-23,993.654
2007-05-24,992.786
2007-05-25,978.621
2007-05-28,983.974
2007-05-29,990.576
2007-05-30,989.82
2007-05-31,1000.0
2007-06-01,1005.338
2007-06-04,1010.545
2007-06-05,1013.695
2007-06-06,1019.78
2007-06-07,1016.406
2007-06-08,1000.971
2007-06-11,1002.326
2007-06-12,997.294
2007-06-13,988.932
2007-06-14,990.694
2007-06-15,995.06
2007-06-18,1002.997
2007-06-19,1001.178
2007-06-20,1001.234
2007-06-21,1003.91
2007-06-22,994.539
2007-06-25,989.861
2007-06-26,995.465
2007-06-27,985.87
2007-06-28,987.911
2007-06-29,997.501
2007-07-02,1010.731
2007-07-03,1011.467
2007-07-04,1009.384
2007-07-05,1010.564
2007-07-06,1003.348
2007-07-09,1009.71
2007-07-10,1017.895
2007-07-11,1007.881
2007-07-12,999.84
2007-07-13,1013.27
2007-07-16,1014.682
2007-07-17,1010.352
2007-07-18,1002.6
2007-07-19,1006.04
2007-07-20,1017.727
2007-07-23,1005.852
2007-07-24,1016.182
2007-07-25,1012.686
2007-07-26,1010.829
2007-07-27,993.393
2007-07-30,1000.455
2007-07-31,995.58
2007-08-01,978.65
2007-08-02,975.426
2007-08-03,983.203
2007-08-06,985.287
2007-08-07,976.294
2007-08-08,970.578
2007-08-09,987.058
2007-08-10,964.922
2007-08-13,959.254
2007-08-14,966.094
2007-08-15,946.252
2007-08-16,954.228
2007-08-17,902.796
2007-08-20,921.262
2007-08-21,941.592
2007-08-22,933.369
2007-08-23,951.67
2007-08-24,950.345
2007-08-27,950.864
2007-08-28,958.005
2007-08-29,940.358
2007-08-30,941.217
2007-08-31,964.385
2007-09-03,963.002
2007-09-04,955.003
2007-09-05,945.575
2007-09-06,945.722
2007-09-07,953.784
2007-09-10,935.402
2007-09-11,932.964
2007-09-12,930.4
2007-09-13,917.392
2007-09-14,933.298
2007-09-17,933.704
2007-09-18,907.304
2007-09-19,937.784
2007-09-20,951.656
2007-09-21,936.073
2007-09-24,939.656
2007-09-25,958.609
2007-09-26,953.641
2007-09-27,977.827
2007-09-28,984.73
2007-10-01,978.755
2007-10-02,990.796
2007-10-03,997.429
2007-10-04,994.243
2007-10-05,993.028
2007-10-08,985.595
2007-10-09,992.454
2007-10-10,990.571
2007-10-11,998.155
2007-10-12,989.172
2007-10-15,987.631
2007-10-16,976.146
2007-10-17,960.867
2007-10-18,979.891
2007-10-19,970.35
2007-10-22,959.974
2007-10-23,959.175
2007-10-24,960.52
2007-10-25,948.695
2007-10-26,966.172
2007-10-29,981.467
2007-10-30,980.964
2007-10-31,984.142
2007-11-01,997.149
2007-11-02,977.086
2007-11-05,963.454
2007-11-06,964.366
2007-11-07,962.737
2007-11-08,942.593
2007-11-09,946.379
2007-11-12,933.611
2007-11-13,924.787
2007-11-14,941.832
2007-11-15,946.079
2007-11-16,931.455
2007-11-19,925.302
2007-11-20,933.7
2007-11-21,928.672
2007-11-22,926.725
2007-11-23,931.335
2007-11-26,948.167
2007-11-27,952.364
2007-11-28,938.528
2007-11-29,965.535
2007-11-30,965.93
2007-12-03,969.719
2007-12-04,966.232
2007-12-05,961.627
2007-12-06,973.708
2007-12-07,977.341
2007-12-10,974.383
2007-12-11,981.059
2007-12-12,969.355
2007-12-13,945.395
2007-12-14,926.322
2007-12-17,908.961
2007-12-18,907.464
2007-12-19,898.755
2007-12-20,902.339
2007-12-21,902.368
2007-12-24,898.659
2007-12-25,915.616
2007-12-26,925.558
2007-12-27,919.844
2007-12-28,913.809
2007-12-31,925.261
2008-01-01,925.261
2008-01-02,941.784
2008-01-03,943.848
2008-01-04,914.088
2008-01-07,897.362
2008-01-08,895.344
2008-01-09,909.972
2008-01-10,895.419
2008-01-11,883.407
2008-01-14,891.668
2008-01-15,883.193
2008-01-16,851.213
2008-01-17,867.525
2008-01-18,875.884
2008-01-21,854.674
2008-01-22,798.108
2008-01-23,826.089
2008-01-24,841.363
2008-01-25,875.447
2008-01-28,845.208
2008-01-29,867.139
2008-01-30,857.871
2008-01-31,883.257
2008-02-01,878.023
2008-02-04,891.858
2008-02-05,884.834
2008-02-06,848.901
2008-02-07,854.169
2008-02-08,835.546
2008-02-11,840.985
2008-02-12,835.331
2008-02-13,828.765
2008-02-14,859.722
2008-02-15,866.441
2008-02-18,861.414
2008-02-19,874.689
2008-02-20,843.139
2008-02-21,868.049
2008-02-22,864.307
2008-02-25,876.548
2008-02-26,875.398
2008-02-27,895.595
2008-02-28,894.161
2008-02-29,889.43
2008-03-03,858.912
2008-03-04,860.106
2008-03-05,849.041
2008-03-06,871.99
2008-03-07,845.604
2008-03-10,838.493
2008-03-11,837.501
2008-03-12,854.762
2008-03-13,843.407
2008-03-14,830.703
2008-03-17,827.28
2008-03-18,825.725
2008-03-19,839.482
2008-03-20,844.283
2008-03-21,860.639
2008-03-24,846.361
2008-03-25,866.052
2008-03-26,878.337
2008-03-27,863.837
2008-03-28,877.676
2008-03-31,858.171
2008-04-01,849.874
2008-04-02,878.467
2008-04-03,893.811
2008-04-04,892.184
2008-04-07,895.755
2008-04-08,880.042
2008-04-09,868.302
2008-04-10,869.072
2008-04-11,889.742
2008-04-14,870.446
2008-04-15,872.262
2008-04-16,883.414
2008-04-17,889.141
2008-04-18,878.538
2008-04-21,908.634
2008-04-22,894.779
2008-04-23,893.355
2008-04-24,884.976
2008-04-25,904.971
2008-04-28,915.937
2008-04-29,925.861
2008-04-30,913.774
2008-05-01,909.82
2008-05-02,919.865
2008-05-05,921.089
2008-05-06,927.616
2008-05-07,930.581
2008-05-08,932.994
2008-05-09,915.143
2008-05-12,911.753
2008-05-13,916.629
2008-05-14,917.831
2008-05-15,934.699
2008-05-16,943.345
2008-05-19,945.28
2008-05-20,948.488
2008-05-21,933.911
2008-05-22,933.827
2008-05-23,936.81
2008-05-26,913.985
2008-05-27,924.427
2008-05-28,905.668
2008-05-29,921.69
2008-05-30,937.837
2008-06-02,957.934
2008-06-03,939.85
2008-06-04,956.926
2008-06-05,942.97
2008-06-06,952.82
2008-06-09,925.848
2008-06-10,906.422
2008-06-11,914.477
2008-06-12,886.052
2008-06-13,891.807
2008-06-16,909.148
2008-06-17,910.593
2008-06-18,917.826
2008-06-19,894.88
2008-06-20,887.489
2008-06-23,877.179
2008-06-24,879.655
2008-06-25,874.218
2008-06-26,881.006
2008-06-27,873.695
2008-06-30,874.702
2008-07-01,874.918
2008-07-02,861.141
2008-07-03,854.245
2008-07-04,853.907
2008-07-07,857.319
2008-07-08,840.42
2008-07-09,842.295
2008-07-10,847.412
2008-07-11,850.897
2008-07-14,844.003
2008-07-15,842.286
2008-07-16,836.272
2008-07-17,838.812
2008-07-18,822.477
2008-07-21,821.554
2008-07-22,844.76
2008-07-23,847.763
2008-07-24,868.06
2008-07-25,844.131
2008-07-28,847.625
2008-07-29,830.538
2008-07-30,843.986
2008-07-31,845.041
2008-08-01,829.546
2008-08-04,809.657
2008-08-05,808.832
2008-08-06,820.012
2008-08-07,805.667
2008-08-08,802.192
2008-08-11,817.217
2008-08-12,813.15
2008-08-13,805.513
2008-08-14,793.759
2008-08-15,792.788
2008-08-18,804.019
2008-08-19,790.066
2008-08-20,787.246
2008-08-21,793.543
2008-08-22,775.981
2008-08-25,793.127
2008-08-26,784.983
2008-08-27,781.884
2008-08-28,781.469
2008-08-29,810.951
2008-09-01,798.285
2008-09-02,780.726
2008-09-03,788.387
2008-09-04,778.932
2008-09-05,770.708
2008-09-08,789.256
2008-09-09,776.81
2008-09-10,776.093
2008-09-11,764.613
2008-09-12,768.73
2008-09-15,776.037
2008-09-16,746.626
2008-09-17,750.298
2008-09-18,732.644
2008-09-19,753.21
2008-09-22,766.632
2008-09-23,774.246
2008-09-24,771.187
2008-09-25,764.663
2008-09-26,763.292
2008-09-29,757.869
2008-09-30,721.525
2008-10-01,734.568
2008-10-02,719.466
2008-10-03,695.663
2008-10-06,693.953
2008-10-07,669.64
2008-10-08,630.317
2008-10-09,630.194
2008-10-10,590.663
2008-10-13,584.597
2008-10-14,654.409
2008-10-15,660.687
2008-10-16,602.475
2008-10-17,617.007
2008-10-20,639.244
2008-10-21,663.754
2008-10-22,629.488
2008-10-23,625.886
2008-10-24,605.66
2008-10-27,559.822
2008-10-28,574.194
2008-10-29,597.89
2008-10-30,648.544
2008-10-31,618.769
2008-11-03,614.954
2008-11-04,642.134
2008-11-05,683.398
2008-11-06,650.434
2008-11-07,627.407
2008-11-10,651.73
2008-11-11,640.002
2008-11-12,642.12
2008-11-13,612.353
2008-11-14,613.944
2008-11-17,617.925
2008-11-18,601.426
2008-11-19,598.443
2008-11-20,576.95
2008-11-21,593.119
2008-11-24,584.227
2008-11-25,609.867
2008-11-26,602.367
2008-11-27,608.158
2008-11-28,615.462
2008-12-01,618.714
2008-12-02,590.014
2008-12-03,600.232
2008-12-04,595.125
2008-12-05,597.508
2008-12-08,611.432
2008-12-09,619.182
2008-12-10,631.649
2008-12-11,649.861
2008-12-12,624.503
2008-12-15,656.689
2008-12-16,645.567
2008-12-17,669.011
2008-12-18,659.403
2008-12-19,653.6
2008-12-22,658.141
2008-12-23,656.797
2008-12-24,640.128
2008-12-25,647.79
2008-12-26,655.293
2008-12-29,665.334
2008-12-30,668.658
2008-12-31,665.191
2009-01-01,665.191
2009-01-02,662.814
2009-01-05,660.318
2009-01-06,651.482
2009-01-07,673.05
2009-01-08,662.801
2009-01-09,666.111
2009-01-12,673.615
2009-01-13,638.682
2009-01-14,647.845
2009-01-15,623.335
2009-01-16,633.441
2009-01-19,635.249
2009-01-20,627.143
2009-01-21,630.886
2009-01-22,630.556
2009-01-23,607.841
2009-01-26,602.301
2009-01-27,636.799
2009-01-28,630.319
2009-01-29,640.142
2009-01-30,621.405
2009-02-02,608.402
2009-02-03,610.445
2009-02-04,621.445
2009-02-05,612.855
2009-02-06,607.771
2009-02-09,598.151
2009-02-10,600.526
2009-02-11,606.446
2009-02-12,590.169
2009-02-13,585.212
2009-02-16,589.249
2009-02-17,575.607
2009-02-18,562.842
2009-02-19,560.996
2009-02-20,551.471
2009-02-23,546.332
2009-02-24,530.366
2009-02-25,540.025
2009-02-26,530.138
2009-02-27,543.798
2009-03-02,528.765
2009-03-03,518.324
2009-03-04,517.336
2009-03-05,530.293
2009-03-06,518.014
2009-03-09,504.432
2009-03-10,502.073
2009-03-11,519.473
2009-03-12,503.396
2009-03-13,520.049
2009-03-16,531.338
2009-03-17,541.521
2009-03-18,548.363
2009-03-19,572.816
2009-03-20,558.911
2009-03-23,571.601
2009-03-24,584.14
2009-03-25,588.728
2009-03-26,595.59
2009-03-27,597.588
2009-03-30,578.219
2009-03-31,556.294
2009-04-01,570.557
2009-04-02,590.74
2009-04-03,592.983
2009-04-06,586.798
2009-04-07,589.459
2009-04-08,579.984
2009-04-09,597.335
2009-04-10,600.583
2009-04-13,602.631
2009-04-14,605.045
2009-04-15,597.784
2009-04-16,596.998
2009-04-17,608.447
2009-04-20,614.45
2009-04-21,601.511
2009-04-22,602.784
2009-04-23,610.759
2009-04-24,607.255
2009-04-27,613.905
2009-04-28,598.244
2009-04-29,595.807
2009-04-30,606.353
2009-05-01,607.585
2009-05-04,607.218
2009-05-05,610.442
2009-05-06,611.37
2009-05-07,638.191
2009-05-08,644.481
2009-05-11,656.898
2009-05-12,653.136
2009-05-13,658.324
2009-05-14,641.837
2009-05-15,658.125
2009-05-18,638.825
2009-05-19,651.387
2009-05-20,661.951
2009-05-21,663.653
2009-05-22,658.8
2009-05-25,661.415
2009-05-26,663.721
2009-05-27,668.407
2009-05-28,659.495
2009-05-29,670.391
2009-06-01,672.727
2009-06-02,678.018
2009-06-03,680.638
2009-06-04,673.465
2009-06-05,666.405
2009-06-08,669.114
2009-06-09,670.823
2009-06-10,679.732
2009-06-11,683.567
2009-06-12,688.16
2009-06-15,687.162
2009-06-16,673.175
2009-06-17,686.788
2009-06-18,673.058
2009-06-19,676.168
2009-06-22,684.328
2009-06-23,673.135
2009-06-24,673.446
2009-06-25,679.683
2009-06-26,692.224
2009-06-29,681.351
2009-06-30,686.425
2009-07-01,684.454
2009-07-02,686.513
2009-07-03,683.46
2009-07-06,686.316
2009-07-07,681.438
2009-07-08,673.076
2009-07-09,671.313
2009-07-10,674.665
2009-07-13,656.691
2009-07-14,666.423
2009-07-15,658.902
2009-07-16,665.325
2009-07-17,666.604
2009-07-20,663.325
2009-07-21,687.554
2009-07-22,690.978
2009-07-23,684.548
2009-07-24,694.415
2009-07-27,695.748
2009-07-28,702.935
2009-07-29,699.792
2009-07-30,700.67
2009-07-31,714.063
2009-08-03,719.351
2009-08-04,719.532
2009-08-05,714.831
2009-08-06,716.259
2009-08-07,702.098
2009-08-10,711.706
2009-08-11,725.723
2009-08-12,713.095
2009-08-13,725.038
2009-08-14,736.483
2009-08-17,718.919
2009-08-18,716.721
2009-08-19,719.341
2009-08-20,726.457
2009-08-21,715.886
2009-08-24,730.93
2009-08-25,731.315
2009-08-26,739.103
2009-08-27,736.657
2009-08-28,741.057
2009-08-31,743.825
2009-09-01,743.717
2009-09-02,734.178
2009-09-03,728.395
2009-09-04,719.902
2009-09-07,725.858
2009-09-08,734.321
2009-09-09,732.636
2009-09-10,746.848
2009-09-11,750.291
2009-09-14,736.248
2009-09-15,730.789
2009-09-16,731.777
2009-09-17,737.743
2009-09-18,736.164
2009-09-21,728.862
2009-09-22,737.578
2009-09-23,735.641
2009-09-24,746.117
2009-09-25,739.532
2009-09-28,726.818
2009-09-29,721.488
2009-09-30,732.405
2009-10-01,720.583
2009-10-02,706.413
2009-10-05,697.108
2009-10-06,707.674
2009-10-07,716.477
2009-10-08,723.545
2009-10-09,723.755
2009-10-12,721.377
2009-10-13,725.217
2009-10-14,722.107
2009-10-15,722.011
2009-10-16,715.539
2009-10-19,721.705
2009-10-20,726.178
2009-10-21,723.044
2009-10-22,716.041
2009-10-23,708.071
2009-10-26,714.609
2009-10-27,702.01
2009-10-28,703.961
2009-10-29,695.333
2009-10-30,712.831
2009-11-02,701.613
2009-11-03,702.874
2009-11-04,700.089
2009-11-05,696.249
2009-11-06,701.554
2009-11-09,699.324
2009-11-10,701.05
2009-11-11,700.376
2009-11-12,691.795
2009-11-13,697.293
2009-11-16,695.321
2009-11-17,691.657
2009-11-18,687.416
2009-11-19,680.914
2009-11-20,680.644
2009-11-23,680.606
2009-11-24,676.355
2009-11-25,686.229
2009-11-26,691.791
2009-11-27,674.859
2009-11-30,702.984
2009-12-01,713.955
2009-12-02,709.586
2009-12-03,726.78
2009-12-04,713.988
2009-12-07,723.901
2009-12-08,732.224
2009-12-09,726.64
2009-12-10,714.452
2009-12-11,716.485
2009-12-14,722.582
2009-12-15,712.41
2009-12-16,723.845
2009-12-17,717.626
2009-12-18,710.787
2009-12-21,708.112
2009-12-22,710.809
2009-12-23,713.608
2009-12-24,719.711
2009-12-25,716.316
2009-12-28,722.352
2009-12-29,721.467
2009-12-30,709.056
2009-12-31,705.895
2010-01-01,705.895
2010-01-04,718.165
2010-01-05,727.329
2010-01-06,727.015
2010-01-07,722.975
2010-01-08,732.361
2010-01-11,740.487
2010-01-12,759.22
2010-01-13,748.647
2010-01-14,761.873
2010-01-15,769.788
2010-01-18,763.219
2010-01-19,753.997
2010-01-20,750.082
2010-01-21,759.032
2010-01-22,756.152
2010-01-25,750.77
2010-01-26,741.252
2010-01-27,734.447
2010-01-28,735.706
2010-01-29,719.533
2010-02-01,716.436
2010-02-02,731.753
2010-02-03,728.541
2010-02-04,729.88
2010-02-05,722.177
2010-02-08,715.691
2010-02-09,713.37
2010-02-10,711.78
2010-02-11,712.256
2010-02-12,717.66
2010-02-15,710.325
2010-02-16,709.684
2010-02-17,720.518
2010-02-18,719.85
2010-02-19,699.593
2010-02-22,722.178
2010-02-23,728.043
2010-02-24,721.091
2010-02-25,725.498
2010-02-26,728.322
2010-03-01,727.92
2010-03-02,733.968
2010-03-03,740.601
2010-03-04,730.499
2010-03-05,728.076
2010-03-08,742.837
2010-03-09,745.487
2010-03-10,736.937
2010-03-11,744.212
2010-03-12,747.246
2010-03-15,751.464
2010-03-16,750.936
2010-03-17,758.471
2010-03-18,752.791
2010-03-19,759.152
2010-03-22,763.157
2010-03-23,760.32
2010-03-24,750.209
2010-03-25,743.806
2010-03-26,756.109
2010-03-29,760.759
2010-03-30,768.478
2010-03-31,764.268
2010-04-01,765.089
2010-04-02,768.69
2010-04-05,769.481
2010-04-06,769.713
2010-04-07,775.635
2010-04-08,772.191
2010-04-09,772.295
2010-04-12,777.466
2010-04-13,773.644
2010-04-14,773.302
2010-04-15,781.8
2010-04-16,781.085
2010-04-19,767.132
2010-04-20,760.486
2010-04-21,771.426
2010-04-22,765.836
2010-04-23,756.252
2010-04-26,771.738
2010-04-27,777.786
2010-04-28,757.824
2010-04-29,756.577
2010-04-30,765.945
2010-05-03,761.893
2010-05-04,761.853
2010-05-05,762.983
2010-05-06,747.593
2010-05-07,747.325
2010-05-10,739.026
2010-05-11,733.704
2010-05-12,731.131
2010-05-13,746.871
2010-05-14,742.9
2010-05-17,726.185
2010-05-18,720.456
2010-05-19,727.264
2010-05-20,731.478
2010-05-21,713.751
2010-05-24,709.28
2010-05-25,698.679
2010-05-26,692.171
2010-05-27,698.853
2010-05-28,704.503
2010-05-31,705.182
2010-06-01,702.977
2010-06-02,687.238
2010-06-03,702.842
2010-06-04,706.327
2010-06-07,683.262
2010-06-08,687.946
2010-06-09,677.783
2010-06-10,684.613
2010-06-11,689.652
2010-06-14,698.548
2010-06-15,702.716
2010-06-16,712.355
2010-06-17,712.705
2010-06-18,710.01
2010-06-21,721.781
2010-06-22,719.473
2010-06-23,712.539
2010-06-24,717.935
2010-06-25,708.091
2010-06-28,703.36
2010-06-29,702.42
2010-06-30,693.364
2010-07-01,693.653
2010-07-02,690.804
2010-07-05,695.317
2010-07-06,706.436
2010-07-07,702.967
2010-07-08,708.765
2010-07-09,709.564
2010-07-12,706.511
2010-07-13,707.456
2010-07-14,717.985
2010-07-15,714.636
2010-07-16,709.609
2010-07-19,707.481
2010-07-20,697.829
2010-07-21,694.204
2010-07-22,691.966
2010-07-23,703.473
2010-07-26,707.683
2010-07-27,702.773
2010-07-28,721.402
2010-07-29,722.002
2010-07-30,715.804
2010-08-02,718.727
2010-08-03,731.043
2010-08-04,715.642
2010-08-05,728.65
2010-08-06,738.289
2010-08-09,729.536
2010-08-10,726.524
2010-08-11,713.982
2010-08-12,702.989
2010-08-13,702.634
2010-08-16,708.529
2010-08-17,704.951
2010-08-18,713.982
2010-08-19,724.168
2010-08-20,706.098
2010-08-23,706.646
2010-08-24,710.384
2010-08-25,696.241
2010-08-26,699.807
2010-08-27,703.811
2010-08-30,714.164
2010-08-31,699.612
2010-09-01,700.87
2010-09-02,709.774
2010-09-03,712.954
2010-09-06,727.0
2010-09-07,727.907
