Date,GERMANY MID GROWTH Mid Cap
2010-09-16,524.0
2010-09-17,523.824
2010-09-20,534.648
2010-09-21,537.069
2010-09-22,546.951
2010-09-23,540.26
2010-09-24,556.125
2010-09-27,555.85
2010-09-28,560.044
2010-09-29,562.464
2010-09-30,563.005
2010-10-01,566.915
2010-10-04,558.198
2010-10-05,572.72
2010-10-06,576.882
2010-10-07,580.616
2010-10-08,587.001
2010-10-11,588.033
2010-10-12,585.826
2010-10-13,599.819
2010-10-14,603.023
2010-10-15,605.152
2010-10-18,603.444
2010-10-19,590.791
2010-10-20,599.343
2010-10-21,606.896
2010-10-22,603.989
2010-10-25,611.7
2010-10-26,607.816
2010-10-27,602.476
2010-10-28,611.101
2010-10-29,611.938
2010-11-01,610.351
2010-11-02,621.678
2010-11-03,619.565
2010-11-04,633.423
2010-11-05,626.892
2010-11-08,624.162
2010-11-09,629.203
2010-11-10,611.791
2010-11-11,604.704
2010-11-12,606.654
2010-11-15,602.745
2010-11-16,592.856
2010-11-17,596.264
2010-11-18,610.924
2010-11-19,614.292
2010-11-22,608.155
2010-11-23,592.402
2010-11-24,601.127
2010-11-25,608.557
2010-11-26,601.038
2010-11-29,583.582
2010-11-30,582.013
2010-12-01,598.605
2010-12-02,614.776
2010-12-03,625.005
2010-12-06,625.522
2010-12-07,629.515
2010-12-08,621.814
2010-12-09,613.369
2010-12-10,618.732
2010-12-13,629.3
2010-12-14,627.49
2010-12-15,624.642
2010-12-16,618.03
2010-12-17,615.216
2010-12-20,616.525
2010-12-21,622.182
2010-12-22,621.145
2010-12-23,619.052
2010-12-24,621.492
2010-12-27,617.885
2010-12-28,618.192
2010-12-29,619.003
2010-12-30,621.727
2010-12-31,627.976
2011-01-03,631.64
2011-01-04,626.316
2011-01-05,609.091
2011-01-06,606.502
2011-01-07,602.701
2011-01-10,588.591
2011-01-11,601.245
2011-01-12,615.986
2011-01-13,622.511
2011-01-14,620.39
2011-01-17,614.98
2011-01-18,627.498
2011-01-19,622.975
2011-01-20,606.985
2011-01-21,612.506
2011-01-24,614.528
2011-01-25,617.474
2011-01-26,630.54
2011-01-27,631.881
2011-01-28,625.825
2011-01-31,627.194
2011-02-01,638.666
2011-02-02,642.95
2011-02-03,637.744
2011-02-04,635.424
2011-02-07,647.72
2011-02-08,657.251
2011-02-09,657.084
2011-02-10,649.996
2011-02-11,651.271
2011-02-14,653.61
2011-02-15,653.859
2011-02-16,652.35
2011-02-17,655.088
2011-02-18,658.074
2011-02-21,648.847
2011-02-22,651.374
2011-02-23,641.266
2011-02-24,637.951
2011-02-25,646.864
2011-02-28,657.351
2011-03-01,658.512
2011-03-02,657.101
2011-03-03,665.007
2011-03-04,660.24
2011-03-07,659.397
2011-03-08,658.248
2011-03-09,654.693
2011-03-10,638.299
2011-03-11,630.422
2011-03-14,631.09
2011-03-15,612.448
2011-03-16,604.913
2011-03-17,616.975
2011-03-18,624.771
2011-03-21,640.308
2011-03-22,637.745
2011-03-23,634.274
2011-03-24,650.46
2011-03-25,649.243
2011-03-28,647.333
2011-03-29,643.785
2011-03-30,654.296
2011-03-31,655.324
2011-04-01,662.663
2011-04-04,671.747
2011-04-05,675.951
2011-04-06,682.439
2011-04-07,669.367
2011-04-08,675.252
2011-04-11,670.888
2011-04-12,663.29
2011-04-13,664.462
2011-04-14,660.21
2011-04-15,663.315
2011-04-18,646.237
2011-04-19,654.356
2011-04-20,680.511
2011-04-21,686.548
2011-04-22,686.548
2011-04-25,686.053
2011-04-26,697.214
2011-04-27,700.433
2011-04-28,713.058
2011-04-29,716.156
2011-05-02,724.021
2011-05-03,722.897
2011-05-04,714.8
2011-05-05,705.898
2011-05-06,704.758
2011-05-09,694.066
2011-05-10,704.869
2011-05-11,699.339
2011-05-12,692.499
2011-05-13,689.486
2011-05-16,691.562
2011-05-17,673.368
2011-05-18,679.848
2011-05-19,686.123
2011-05-20,679.848
2011-05-23,657.959
2011-05-24,669.046
2011-05-25,667.645
2011-05-26,665.835
2011-05-27,678.126
2011-05-30,682.845
2011-05-31,699.471
2011-06-01,697.688
2011-06-02,686.083
2011-06-03,690.986
2011-06-06,690.91
2011-06-07,693.235
2011-06-08,678.962
2011-06-09,680.988
2011-06-10,665.92
2011-06-13,669.09
2011-06-14,683.304
2011-06-15,668.9
2011-06-16,655.729
2011-06-17,665.013
2011-06-20,662.012
2011-06-21,678.842
2011-06-22,684.542
2011-06-23,658.034
2011-06-24,661.076
2011-06-27,662.561
2011-06-28,674.492
2011-06-29,691.162
2011-06-30,703.019
2011-07-01,706.763
2011-07-04,713.622
2011-07-05,712.386
2011-07-06,708.336
2011-07-07,715.508
2011-07-08,703.916
2011-07-11,675.167
2011-07-12,666.253
2011-07-13,683.162
2011-07-14,675.74
2011-07-15,674.943
2011-07-18,654.528
2011-07-19,665.353
2011-07-20,665.774
2011-07-21,675.894
2011-07-22,683.798
2011-07-25,685.151
2011-07-26,683.84
2011-07-27,674.067
2011-07-28,654.741
2011-07-29,656.01
2011-08-01,638.442
2011-08-02,616.135
2011-08-03,604.748
2011-08-04,573.935
2011-08-05,570.907
2011-08-08,535.367
2011-08-09,549.175
2011-08-10,529.983
2011-08-11,564.064
2011-08-12,580.444
2011-08-15,593.802
2011-08-16,580.627
2011-08-17,572.357
2011-08-18,532.943
2011-08-19,528.74
2011-08-22,527.673
2011-08-23,531.076
2011-08-24,548.266
2011-08-25,541.323
2011-08-26,539.97
2011-08-29,562.704
2011-08-30,561.478
2011-08-31,577.309
2011-09-01,566.667
2011-09-02,545.167
2011-09-05,514.285
2011-09-06,507.375
2011-09-07,534.645
2011-09-08,536.817
2011-09-09,510.881
2011-09-12,498.955
2011-09-13,509.416
2011-09-14,530.194
2011-09-15,547.578
2011-09-16,547.165
2011-09-19,523.181
2011-09-20,541.067
2011-09-21,529.282
2011-09-22,491.011
2011-09-23,495.893
2011-09-26,496.46
2011-09-27,527.813
2011-09-28,516.953
2011-09-29,516.357
2011-09-30,491.068
2011-10-03,474.268
2011-10-04,457.548
2011-10-05,473.982
2011-10-06,495.035
2011-10-07,503.338
2011-10-10,527.929
2011-10-11,528.908
2011-10-12,547.35
2011-10-13,538.355
2011-10-14,545.906
2011-10-17,535.799
2011-10-18,533.396
2011-10-19,538.921
2011-10-20,526.903
2011-10-21,553.266
2011-10-24,564.034
2011-10-25,561.724
2011-10-26,552.739
2011-10-27,587.794
2011-10-28,589.552
2011-10-31,563.17
2011-11-01,528.218
2011-11-02,545.444
2011-11-03,561.082
2011-11-04,556.703
2011-11-07,551.098
2011-11-08,561.277
2011-11-09,541.049
2011-11-10,535.841
2011-11-11,558.358
2011-11-14,549.675
2011-11-15,535.251
2011-11-16,531.248
2011-11-17,521.392
2011-11-18,513.83
2011-11-21,494.5
2011-11-22,490.614
2011-11-23,482.804
2011-11-24,485.687
2011-11-25,486.572
2011-11-28,508.598
2011-11-29,508.616
2011-11-30,537.55
2011-12-01,536.896
2011-12-02,538.446
2011-12-05,543.44
2011-12-06,536.786
2011-12-07,529.32
2011-12-08,515.978
2011-12-09,516.379
2011-12-12,496.27
2011-12-13,494.209
2011-12-14,480.503
2011-12-15,489.394
2011-12-16,491.87
2011-12-19,487.059
2011-12-20,503.046
2011-12-21,495.229
2011-12-22,503.496
2011-12-23,506.132
2011-12-26,506.132
2011-12-27,506.57
2011-12-28,495.947
2011-12-29,499.412
2011-12-30,505.682
2012-01-02,518.758
2012-01-03,525.346
2012-01-04,522.533
2012-01-05,515.929
2012-01-06,516.909
2012-01-09,515.857
2012-01-10,531.252
2012-01-11,536.752
2012-01-12,540.29
2012-01-13,531.218
2012-01-16,538.549
2012-01-17,553.086
2012-01-18,560.418
2012-01-19,566.909
2012-01-20,562.15
2012-01-23,572.968
2012-01-24,564.118
2012-01-25,569.857
2012-01-26,585.316
2012-01-27,584.004
2012-01-30,569.348
2012-01-31,577.224
2012-02-01,595.332
2012-02-02,597.455
2012-02-03,605.374
2012-02-06,602.906
2012-02-07,609.368
2012-02-08,609.351
2012-02-09,611.514
2012-02-10,602.209
2012-02-13,602.7
2012-02-14,592.709
2012-02-15,601.547
2012-02-16,598.016
2012-02-17,612.873
2012-02-20,632.96
2012-02-21,621.378
2012-02-22,614.174
2012-02-23,618.443
2012-02-24,630.903
2012-02-27,623.822
2012-02-28,632.419
2012-02-29,624.468
2012-03-01,625.394
2012-03-02,621.254
2012-03-05,612.331
2012-03-06,580.372
2012-03-07,590.02
2012-03-08,612.803
2012-03-09,609.782
2012-03-12,611.56
2012-03-13,612.725
2012-03-14,605.665
2012-03-15,613.754
2012-03-16,619.118
2012-03-19,623.229
2012-03-20,610.906
2012-03-21,612.832
2012-03-22,615.373
2012-03-23,626.176
2012-03-26,636.781
2012-03-27,634.723
2012-03-28,629.368
2012-03-29,621.454
2012-03-30,633.586
2012-04-02,645.627
2012-04-03,644.767
2012-04-04,610.863
2012-04-05,611.764
2012-04-06,611.764
2012-04-09,612.115
2012-04-10,593.648
2012-04-11,599.343
2012-04-12,620.972
2012-04-13,606.902
2012-04-16,608.164
2012-04-17,627.008
2012-04-18,625.103
2012-04-19,624.325
2012-04-20,627.906
2012-04-23,596.303
2012-04-24,606.905
2012-04-25,618.911
2012-04-26,625.782
2012-04-27,632.149
2012-04-30,628.825
2012-05-01,628.327
2012-05-02,623.626
2012-05-03,618.083
2012-05-04,602.623
2012-05-07,601.286
2012-05-08,586.335
2012-05-09,582.56
2012-05-10,587.632
2012-05-11,588.85
2012-05-14,569.932
2012-05-15,566.778
2012-05-16,559.367
2012-05-17,550.516
2012-05-18,543.874
2012-05-21,553.617
2012-05-22,566.514
2012-05-23,545.197
2012-05-24,544.688
2012-05-25,537.167
2012-05-28,541.968
2012-05-29,553.438
2012-05-30,536.867
2012-05-31,534.006
2012-06-01,517.154
2012-06-04,512.158
2012-06-05,514.508
2012-06-06,529.798
2012-06-07,542.895
2012-06-08,531.707
2012-06-11,534.345
2012-06-12,527.463
2012-06-13,531.622
2012-06-14,529.295
2012-06-15,535.362
2012-06-18,535.77
2012-06-19,554.412
2012-06-20,561.633
2012-06-21,554.684
2012-06-22,539.134
2012-06-25,528.462
2012-06-26,517.054
2012-06-27,517.3
2012-06-28,509.652
2012-06-29,539.958
2012-07-02,542.878
2012-07-03,554.199
2012-07-04,553.132
2012-07-05,543.903
2012-07-06,531.149
2012-07-09,526.588
2012-07-10,533.447
2012-07-11,526.724
2012-07-12,523.683
2012-07-13,539.229
2012-07-16,541.855
2012-07-17,539.317
2012-07-18,548.234
2012-07-19,557.495
2012-07-20,546.359
2012-07-23,524.646
2012-07-24,522.867
2012-07-25,527.825
2012-07-26,550.137
2012-07-27,559.168
2012-07-30,556.154
2012-07-31,556.263
2012-08-01,553.214
2012-08-02,532.234
2012-08-03,555.83
2012-08-06,565.703
2012-08-07,565.625
2012-08-08,558.628
2012-08-09,558.901
2012-08-10,558.477
2012-08-13,556.683
2012-08-14,558.655
2012-08-15,557.874
2012-08-16,566.042
2012-08-17,570.75
2012-08-20,568.828
2012-08-21,579.202
2012-08-22,571.87
2012-08-23,572.573
2012-08-24,568.154
2012-08-27,571.998
2012-08-28,571.649
2012-08-29,570.913
2012-08-30,563.078
2012-08-31,570.279
2012-09-03,574.459
2012-09-04,566.056
2012-09-05,567.182
2012-09-06,579.541
2012-09-07,596.077
2012-09-10,597.085
2012-09-11,599.544
2012-09-12,605.758
2012-09-13,601.865
2012-09-14,626.795
2012-09-17,622.113
2012-09-18,614.298
2012-09-19,618.601
2012-09-20,612.365
2012-09-21,619.425
2012-09-24,608.82
2012-09-25,611.765
2012-09-26,594.092
2012-09-27,599.887
2012-09-28,596.368
2012-10-01,608.836
2012-10-02,604.976
2012-10-03,605.126
2012-10-04,610.312
2012-10-05,620.552
2012-10-08,610.978
2012-10-09,603.955
2012-10-10,599.801
2012-10-11,609.425
2012-10-12,601.518
2012-10-15,603.27
2012-10-16,615.277
2012-10-17,625.241
2012-10-18,626.196
2012-10-19,616.734
2012-10-22,616.552
2012-10-23,600.374
2012-10-24,605.093
2012-10-25,605.03
2012-10-26,605.771
2012-10-29,606.929
2012-10-30,616.637
2012-10-31,610.715
2012-11-01,622.964
2012-11-02,621.876
2012-11-05,614.208
2012-11-06,618.338
2012-11-07,608.098
2012-11-08,598.983
2012-11-09,596.786
2012-11-12,593.678
2012-11-13,591.317
2012-11-14,592.983
2012-11-15,589.764
2012-11-16,581.673
2012-11-19,602.923
2012-11-20,607.663
2012-11-21,609.682
2012-11-22,620.014
2012-11-23,625.14
2012-11-26,624.657
2012-11-27,628.058
2012-11-28,625.951
2012-11-29,636.774
2012-11-30,639.616
2012-12-03,641.902
2012-12-04,639.945
2012-12-05,641.349
2012-12-06,644.404
2012-12-07,640.911
2012-12-10,640.353
2012-12-11,648.471
2012-12-12,648.833
2012-12-13,648.549
2012-12-14,652.463
2012-12-17,655.257
2012-12-18,658.808
2012-12-19,665.506
2012-12-20,665.283
2012-12-21,660.457
2012-12-24,661.485
2012-12-25,661.485
2012-12-26,662.838
2012-12-27,656.933
2012-12-28,655.958
2012-12-31,654.122
2013-01-01,654.122
2013-01-02,670.793
2013-01-03,665.713
2013-01-04,663.821
2013-01-07,662.962
2013-01-08,657.315
2013-01-09,660.114
2013-01-10,665.798
2013-01-11,670.375
2013-01-14,668.852
2013-01-15,671.607
2013-01-16,673.806
2013-01-17,683.428
2013-01-18,679.799
2013-01-21,684.67
2013-01-22,682.265
2013-01-23,685.421
2013-01-24,698.179
2013-01-25,709.076
2013-01-28,703.877
2013-01-29,701.931
2013-01-30,708.512
2013-01-31,704.449
2013-02-01,723.959
2013-02-04,705.8
2013-02-05,707.594
2013-02-06,706.227
2013-02-07,699.295
2013-02-08,705.974
2013-02-11,701.895
2013-02-12,708.525
2013-02-13,725.677
2013-02-14,718.843
2013-02-15,721.923
2013-02-18,724.777
2013-02-19,731.742
2013-02-20,733.32
2013-02-21,717.825
2013-02-22,715.365
2013-02-25,720.489
2013-02-26,708.866
2013-02-27,709.126
2013-02-28,711.903
2013-03-01,708.856
2013-03-04,706.108
2013-03-05,713.576
2013-03-06,718.856
2013-03-07,717.933
2013-03-08,711.65
2013-03-11,711.281
2013-03-12,712.574
2013-03-13,706.56
2013-03-14,711.407
2013-03-15,715.951
2013-03-18,713.111
2013-03-19,704.746
2013-03-20,708.96
2013-03-21,702.311
2013-03-22,699.128
2013-03-25,692.3
2013-03-26,696.719
2013-03-27,686.013
2013-03-28,695.771
2013-03-29,695.771
2013-04-01,696.096
2013-04-02,705.238
2013-04-03,705.918
2013-04-04,692.383
2013-04-05,685.447
2013-04-08,684.912
2013-04-09,684.538
2013-04-10,703.226
2013-04-11,713.343
2013-04-12,705.474
2013-04-15,697.391
2013-04-16,699.216
2013-04-17,686.039
2013-04-18,687.363
2013-04-19,689.958
2013-04-22,693.009
2013-04-23,704.822
2013-04-24,706.02
2013-04-25,709.307
2013-04-26,708.017
2013-04-29,713.768
2013-04-30,719.534
2013-05-01,720.025
2013-05-02,718.072
2013-05-03,724.323
2013-05-06,724.476
2013-05-07,730.375
2013-05-08,727.695
2013-05-09,722.414
2013-05-10,717.776
2013-05-13,714.443
2013-05-14,719.299
2013-05-15,714.612
2013-05-16,710.627
2013-05-17,708.764
2013-05-20,716.506
2013-05-21,719.045
2013-05-22,723.615
2013-05-23,712.501
2013-05-24,712.357
2013-05-27,715.678
2013-05-28,718.708
2013-05-29,714.052
2013-05-30,724.699
2013-05-31,715.333
2013-06-03,714.788
2013-06-04,723.492
2013-06-05,714.537
2013-06-06,721.064
2013-06-07,724.02
2013-06-10,726.493
2013-06-11,729.152
2013-06-12,738.415
2013-06-13,733.285
2013-06-14,743.087
2013-06-17,745.868
2013-06-18,755.153
2013-06-19,754.058
2013-06-20,723.98
2013-06-21,711.688
2013-06-24,696.887
2013-06-25,707.541
2013-06-26,707.615
2013-06-27,710.661
2013-06-28,708.079
2013-07-01,716.109
2013-07-02,711.997
2013-07-03,700.823
2013-07-04,708.967
2013-07-05,696.609
2013-07-08,705.121
2013-07-09,707.672
2013-07-10,713.587
2013-07-11,730.022
2013-07-12,733.447
2013-07-15,734.472
2013-07-16,737.865
2013-07-17,737.273
2013-07-18,743.084
2013-07-19,743.793
2013-07-22,742.236
2013-07-23,743.535
2013-07-24,750.549
2013-07-25,748.934
2013-07-26,745.516
2013-07-29,747.477
2013-07-30,750.019
2013-07-31,752.67
2013-08-01,758.233
2013-08-02,760.098
2013-08-05,759.416
2013-08-06,757.823
2013-08-07,754.868
2013-08-08,762.546
2013-08-09,760.699
2013-08-12,759.634
2013-08-13,763.013
2013-08-14,768.853
2013-08-15,759.937
2013-08-16,765.054
2013-08-19,765.223
2013-08-20,765.476
2013-08-21,761.354
2013-08-22,769.627
2013-08-23,776.859
2013-08-26,774.829
2013-08-27,763.171
2013-08-28,751.48
2013-08-29,749.971
2013-08-30,745.077
2013-09-02,756.056
2013-09-03,749.282
2013-09-04,748.694
2013-09-05,745.972
2013-09-06,747.682
2013-09-09,756.521
2013-09-10,767.089
2013-09-11,773.115
2013-09-12,774.25
2013-09-13,775.749
2013-09-16,791.957
2013-09-17,786.601
2013-09-18,788.745
2013-09-19,798.29
2013-09-20,792.515
2013-09-23,793.852
2013-09-24,793.756
2013-09-25,799.415
2013-09-26,801.33
2013-09-27,804.185
2013-09-30,798.188
2013-10-01,803.784
2013-10-02,798.743
2013-10-03,798.008
2013-10-04,795.409
2013-10-07,790.885
2013-10-08,789.376
2013-10-09,779.713
2013-10-10,792.2
2013-10-11,799.73
2013-10-14,798.859
2013-10-15,801.288
2013-10-16,799.806
2013-10-17,809.973
2013-10-18,824.866
2013-10-21,828.836
2013-10-22,835.639
2013-10-23,833.18
2013-10-24,836.071
2013-10-25,834.43
2013-10-28,832.206
2013-10-29,831.323
2013-10-30,837.061
2013-10-31,830.174
2013-11-01,826.82
2013-11-04,830.801
2013-11-05,822.89
2013-11-06,831.185
2013-11-07,817.085
2013-11-08,810.798
2013-11-11,822.268
2013-11-12,814.837
2013-11-13,809.878
2013-11-14,822.283
2013-11-15,829.62
2013-11-18,834.938
2013-11-19,833.694
2013-11-20,832.688
2013-11-21,829.146
2013-11-22,832.549
2013-11-25,833.395
2013-11-26,833.722
2013-11-27,839.024
2013-11-28,844.614
2013-11-29,849.459
2013-12-02,847.614
2013-12-03,834.043
2013-12-04,827.781
2013-12-05,828.073
2013-12-06,835.824
2013-12-09,843.34
2013-12-10,841.473
2013-12-11,841.441
2013-12-12,828.564
2013-12-13,828.015
2013-12-16,834.865
2013-12-17,835.414
2013-12-18,841.658
2013-12-19,843.638
2013-12-20,846.917
2013-12-23,858.305
2013-12-24,855.831
2013-12-25,855.831
2013-12-26,857.428
2013-12-27,868.61
2013-12-30,868.786
2013-12-31,866.585
2014-01-01,866.585
2014-01-02,853.996
2014-01-03,856.959
2014-01-06,855.814
2014-01-07,852.811
2014-01-08,857.098
2014-01-09,850.925
2014-01-10,860.998
2014-01-13,865.913
2014-01-14,863.835
2014-01-15,872.015
2014-01-16,875.244
2014-01-17,874.27
2014-01-20,869.85
2014-01-21,869.555
2014-01-22,869.554
2014-01-23,871.665
2014-01-24,851.288
2014-01-27,847.169
2014-01-28,858.585
2014-01-29,852.53
2014-01-30,848.278
2014-01-31,839.141
2014-02-03,832.321
2014-02-04,834.356
2014-02-05,837.526
2014-02-06,852.797
2014-02-07,858.023
2014-02-10,861.235
2014-02-11,873.724
2014-02-12,869.254
2014-02-13,875.588
2014-02-14,887.127
2014-02-17,895.037
2014-02-18,897.83
2014-02-19,896.863
2014-02-20,888.316
2014-02-21,896.985
2014-02-24,903.322
2014-02-25,907.925
2014-02-26,899.323
2014-02-27,899.814
2014-02-28,916.446
2014-03-03,887.498
2014-03-04,904.245
2014-03-05,908.908
2014-03-06,921.769
2014-03-07,911.825
2014-03-10,903.176
2014-03-11,903.111
2014-03-12,889.973
2014-03-13,881.323
2014-03-14,875.874
2014-03-17,893.905
2014-03-18,899.414
2014-03-19,900.181
2014-03-20,893.261
2014-03-21,893.206
2014-03-24,874.828
2014-03-25,884.644
2014-03-26,892.361
2014-03-27,889.235
2014-03-28,894.563
2014-03-31,899.791
2014-04-01,910.855
2014-04-02,911.457
2014-04-03,907.54
2014-04-04,909.107
2014-04-07,894.215
2014-04-08,887.611
2014-04-09,894.265
2014-04-10,893.273
2014-04-11,874.487
2014-04-14,861.762
2014-04-15,846.471
2014-04-16,864.439
2014-04-17,879.144
2014-04-18,879.144
2014-04-21,877.142
2014-04-22,887.286
2014-04-23,884.922
2014-04-24,885.366
2014-04-25,870.897
2014-04-28,868.916
2014-04-29,881.777
2014-04-30,878.728
2014-05-01,878.728
2014-05-02,877.595
2014-05-05,873.417
2014-05-06,879.992
2014-05-07,881.8
2014-05-08,888.783
2014-05-09,879.48
2014-05-12,898.569
2014-05-13,892.171
2014-05-14,891.401
2014-05-15,882.33
2014-05-16,870.051
2014-05-19,879.949
2014-05-20,877.463
2014-05-21,880.652
2014-05-22,885.843
2014-05-23,888.793
2014-05-26,902.424
2014-05-27,907.259
2014-05-28,902.046
2014-05-29,899.389
2014-05-30,902.127
2014-06-02,900.631
2014-06-03,896.741
2014-06-04,903.187
2014-06-05,906.136
2014-06-06,914.284
2014-06-09,913.174
2014-06-10,909.055
2014-06-11,895.553
2014-06-12,898.38
2014-06-13,888.641
2014-06-16,892.62
2014-06-17,895.815
2014-06-18,901.031
2014-06-19,904.964
2014-06-20,902.566
2014-06-23,897.252
2014-06-24,894.418
2014-06-25,883.193
2014-06-26,880.68
2014-06-27,884.629
2014-06-30,890.172
2014-07-01,897.087
2014-07-02,897.2
2014-07-03,901.321
2014-07-04,895.645
2014-07-07,885.485
2014-07-08,872.052
2014-07-09,874.593
2014-07-10,858.86
2014-07-11,860.263
2014-07-14,869.967
2014-07-15,860.305
2014-07-16,873.675
2014-07-17,868.116
2014-07-18,866.925
2014-07-21,863.537
2014-07-22,868.784
2014-07-23,869.87
2014-07-24,872.77
2014-07-25,857.766
2014-07-28,855.263
2014-07-29,854.058
2014-07-30,841.949
2014-07-31,824.884
2014-08-01,819.875
2014-08-04,812.797
2014-08-05,811.213
2014-08-06,803.907
2014-08-07,799.637
2014-08-08,803.778
2014-08-11,821.676
2014-08-12,812.705
2014-08-13,819.576
2014-08-14,824.757
2014-08-15,819.913
2014-08-18,829.675
2014-08-19,832.637
2014-08-20,826.145
2014-08-21,832.461
2014-08-22,832.013
2014-08-25,836.849
2014-08-26,840.87
2014-08-27,842.975
2014-08-28,831.162
2014-08-29,832.199
2014-09-01,831.823
2014-09-02,832.259
2014-09-03,835.514
2014-09-04,826.958
2014-09-05,826.505
2014-09-08,828.658
2014-09-09,824.056
2014-09-10,821.191
2014-09-11,821.527
2014-09-12,821.665
2014-09-15,815.361
2014-09-16,806.707
2014-09-17,811.352
2014-09-18,813.536
2014-09-19,809.485
2014-09-22,801.599
2014-09-23,794.222
2014-09-24,791.582
2014-09-25,781.516
2014-09-26,780.355
2014-09-29,777.525
2014-09-30,771.697
2014-10-01,760.062
2014-10-02,751.799
2014-10-03,743.363
2014-10-06,752.455
2014-10-07,748.375
2014-10-08,741.383
2014-10-09,741.413
2014-10-10,716.482
2014-10-13,717.374
2014-10-14,722.032
2014-10-15,711.847
2014-10-16,715.69
2014-10-17,735.611
2014-10-20,728.969
2014-10-21,743.779
2014-10-22,751.234
2014-10-23,753.999
2014-10-24,752.354
2014-10-27,746.65
2014-10-28,756.326
2014-10-29,760.164
2014-10-30,750.852
2014-10-31,761.079
2014-11-03,760.182
2014-11-04,758.252
2014-11-05,765.336
2014-11-06,760.552
2014-11-07,750.883
2014-11-10,761.132
2014-11-11,761.473
2014-11-12,761.232
2014-11-13,761.699
2014-11-14,763.742
2014-11-17,765.769
2014-11-18,779.36
2014-11-19,784.492
2014-11-20,784.162
2014-11-21,789.164
2014-11-24,793.485
2014-11-25,797.191
2014-11-26,802.158
2014-11-27,797.337
2014-11-28,795.293
2014-12-01,797.652
2014-12-02,790.387
2014-12-03,795.888
2014-12-04,800.817
2014-12-05,800.154
2014-12-08,797.778
2014-12-09,794.883
2014-12-10,792.347
2014-12-11,795.708
2014-12-12,785.584
2014-12-15,769.546
2014-12-16,783.269
2014-12-17,776.84
2014-12-18,792.143
2014-12-19,789.959
2014-12-22,798.042
2014-12-23,796.463
2014-12-24,797.313
2014-12-25,797.313
2014-12-26,796.07
2014-12-29,795.483
2014-12-30,792.167
2014-12-31,787.999
2015-01-01,787.999
2015-01-02,783.347
2015-01-05,765.274
2015-01-06,755.786
2015-01-07,752.86
2015-01-08,769.061
2015-01-09,768.548
2015-01-12,773.792
2015-01-13,780.339
2015-01-14,773.947
2015-01-15,770.971
2015-01-16,766.677
2015-01-19,783.445
2015-01-20,784.855
2015-01-21,788.855
2015-01-22,784.704
2015-01-23,789.5
2015-01-26,804.738
2015-01-27,802.513
2015-01-28,812.62
2015-01-29,813.39
2015-01-30,810.637
2015-02-02,814.623
2015-02-03,821.426
2015-02-04,827.357
2015-02-05,832.277
2015-02-06,819.718
2015-02-09,806.373
2015-02-10,812.993
2015-02-11,813.111
2015-02-12,831.306
2015-02-13,834.948
2015-02-16,832.666
2015-02-17,827.861
2015-02-18,837.243
2015-02-19,843.146
2015-02-20,841.3
2015-02-23,848.789
2015-02-24,848.365
2015-02-25,849.094
2015-02-26,844.095
2015-02-27,842.66
2015-03-02,841.318
2015-03-03,831.466
2015-03-04,826.725
2015-03-05,835.199
2015-03-06,820.907
2015-03-09,818.033
2015-03-10,808.099
2015-03-11,814.658
2015-03-12,816.236
2015-03-13,818.538
2015-03-16,835.183
2015-03-17,825.866
2015-03-18,823.086
2015-03-19,829.03
2015-03-20,849.809
2015-03-23,852.372
2015-03-24,855.655
2015-03-25,850.982
2015-03-26,835.598
2015-03-27,837.524
2015-03-30,846.106
2015-03-31,833.571
2015-04-01,839.169
2015-04-02,848.427
2015-04-03,848.427
2015-04-06,860.2
2015-04-07,857.511
2015-04-08,850.767
2015-04-09,851.453
2015-04-10,858.788
2015-04-13,854.981
2015-04-14,860.926
2015-04-15,853.33
2015-04-16,845.844
2015-04-17,834.65
2015-04-20,842.75
2015-04-21,850.493
2015-04-22,843.355
2015-04-23,837.105
2015-04-24,843.324
2015-04-27,857.326
2015-04-28,846.614
2015-04-29,833.71
2015-04-30,836.902
2015-05-01,838.172
2015-05-04,848.869
2015-05-05,834.093
2015-05-06,844.143
2015-05-07,847.701
2015-05-08,864.541
2015-05-11,863.221
2015-05-12,861.365
2015-05-13,865.04
2015-05-14,879.348
2015-05-15,886.915
2015-05-18,882.489
2015-05-19,882.968
2015-05-20,878.171
2015-05-21,877.41
2015-05-22,867.544
2015-05-25,867.544
2015-05-26,849.33
2015-05-27,858.715
2015-05-28,862.037
2015-05-29,850.885
2015-06-01,852.02
2015-06-02,862.393
2015-06-03,870.918
2015-06-04,865.8
2015-06-05,838.948
2015-06-08,837.368
2015-06-09,835.468
2015-06-10,852.197
2015-06-11,856.521
2015-06-12,852.278
2015-06-15,837.858
2015-06-16,841.102
2015-06-17,836.169
2015-06-18,849.362
2015-06-19,842.327
2015-06-22,868.344
2015-06-23,862.105
2015-06-24,859.638
2015-06-25,862.872
2015-06-26,861.199
2015-06-29,837.844
2015-06-30,825.947
2015-07-01,840.25
2015-07-02,833.159
2015-07-03,832.445
2015-07-06,823.359
2015-07-07,801.999
2015-07-08,809.383
2015-07-09,825.484
2015-07-10,855.227
2015-07-13,854.398
2015-07-14,855.844
2015-07-15,856.758
2015-07-16,863.368
2015-07-17,861.257
2015-07-20,866.455
2015-07-21,865.642
2015-07-22,853.027
2015-07-23,860.643
2015-07-24,854.035
2015-07-27,843.298
2015-07-28,846.262
2015-07-29,850.856
