Date,GERMANY MID GROWTH Mid Cap
2005-11-10,513.99
2005-11-11,517.136
2005-11-14,518.197
2005-11-15,514.137
2005-11-16,511.683
2005-11-17,517.535
2005-11-18,520.298
2005-11-21,522.858
2005-11-22,522.036
2005-11-23,526.273
2005-11-24,524.546
2005-11-25,521.736
2005-11-28,522.224
2005-11-29,524.011
2005-11-30,523.979
2005-12-01,526.441
2005-12-02,531.129
2005-12-05,531.761
2005-12-06,534.873
2005-12-07,528.516
2005-12-08,537.238
2005-12-09,537.869
2005-12-12,542.412
2005-12-13,541.741
2005-12-14,547.519
2005-12-15,544.343
2005-12-16,550.31
2005-12-19,550.387
2005-12-20,545.518
2005-12-21,542.859
2005-12-22,545.466
2005-12-23,547.371
2005-12-26,547.371
2005-12-27,549.496
2005-12-28,551.297
2005-12-29,549.701
2005-12-30,545.515
2006-01-02,549.926
2006-01-03,560.319
2006-01-04,571.271
2006-01-05,571.155
2006-01-06,577.75
2006-01-09,573.817
2006-01-10,570.334
2006-01-11,576.9
2006-01-12,578.647
2006-01-13,577.957
2006-01-16,583.053
2006-01-17,577.805
2006-01-18,573.194
2006-01-19,581.788
2006-01-20,575.315
2006-01-23,583.047
2006-01-24,580.965
2006-01-25,588.982
2006-01-26,598.739
2006-01-27,602.532
2006-01-30,603.343
2006-01-31,607.011
2006-02-01,610.895
2006-02-02,604.582
2006-02-03,603.033
2006-02-06,605.961
2006-02-07,604.847
2006-02-08,601.516
2006-02-09,607.365
2006-02-10,608.709
2006-02-13,613.093
2006-02-14,608.514
2006-02-15,608.814
2006-02-16,612.272
2006-02-17,616.157
2006-02-20,618.016
2006-02-21,616.971
2006-02-22,618.557
2006-02-23,619.911
2006-02-24,618.712
2006-02-27,622.414
2006-02-28,619.023
2006-03-01,627.066
2006-03-02,619.145
2006-03-03,621.171
2006-03-06,625.294
2006-03-07,615.647
2006-03-08,608.993
2006-03-09,615.304
2006-03-10,618.529
2006-03-13,629.679
2006-03-14,638.516
2006-03-15,646.13
2006-03-16,655.081
2006-03-17,657.5
2006-03-20,662.243
2006-03-21,658.727
2006-03-22,660.615
2006-03-23,658.635
2006-03-24,661.453
2006-03-27,658.986
2006-03-28,662.588
2006-03-29,657.947
2006-03-30,673.218
2006-03-31,672.691
2006-04-03,679.253
2006-04-04,689.882
2006-04-05,691.096
2006-04-06,685.658
2006-04-07,670.785
2006-04-10,672.696
2006-04-11,665.754
2006-04-12,662.896
2006-04-13,663.87
2006-04-14,663.87
2006-04-17,674.415
2006-04-18,672.91
2006-04-19,688.447
2006-04-20,693.309
2006-04-21,697.289
2006-04-24,697.056
2006-04-25,700.182
2006-04-26,707.872
2006-04-27,709.554
2006-04-28,706.681
2006-05-01,707.915
2006-05-02,715.442
2006-05-03,706.37
2006-05-04,717.009
2006-05-05,726.538
2006-05-08,731.19
2006-05-09,735.915
2006-05-10,733.346
2006-05-11,732.755
2006-05-12,716.529
2006-05-15,696.602
2006-05-16,692.672
2006-05-17,671.643
2006-05-18,669.692
2006-05-19,665.484
2006-05-22,639.665
2006-05-23,664.854
2006-05-24,648.515
2006-05-25,659.748
2006-05-26,673.321
2006-05-29,673.724
2006-05-30,664.046
2006-05-31,664.621
2006-06-01,673.202
2006-06-02,684.31
2006-06-05,675.113
2006-06-06,645.869
2006-06-07,641.393
2006-06-08,612.785
2006-06-09,625.445
2006-06-12,614.407
2006-06-13,593.017
2006-06-14,599.946
2006-06-15,623.799
2006-06-16,617.088
2006-06-19,617.68
2006-06-20,623.388
2006-06-21,629.194
2006-06-22,634.324
2006-06-23,630.495
2006-06-26,635.771
2006-06-27,633.404
2006-06-28,624.923
2006-06-29,639.743
2006-06-30,660.501
2006-07-03,666.488
2006-07-04,669.169
2006-07-05,654.941
2006-07-06,663.648
2006-07-07,662.207
2006-07-10,662.012
2006-07-11,656.942
2006-07-12,657.818
2006-07-13,643.717
2006-07-14,628.059
2006-07-17,617.07
2006-07-18,616.51
2006-07-19,638.345
2006-07-20,645.637
2006-07-21,631.773
2006-07-24,641.993
2006-07-25,647.608
2006-07-26,646.307
2006-07-27,658.988
2006-07-28,664.296
2006-07-31,663.314
2006-08-01,659.077
2006-08-02,670.606
2006-08-03,664.024
2006-08-04,677.144
2006-08-07,664.888
2006-08-08,668.012
2006-08-09,676.022
2006-08-10,668.446
2006-08-11,672.414
2006-08-14,676.054
2006-08-15,686.6
2006-08-16,696.398
2006-08-17,702.693
2006-08-18,700.692
2006-08-21,701.119
2006-08-22,697.794
2006-08-23,693.358
2006-08-24,695.459
2006-08-25,694.042
2006-08-28,699.836
2006-08-29,700.06
2006-08-30,708.029
2006-08-31,706.252
2006-09-01,707.69
2006-09-04,716.316
2006-09-05,709.369
2006-09-06,702.892
2006-09-07,692.395
2006-09-08,690.049
2006-09-11,689.858
2006-09-12,698.99
2006-09-13,701.174
2006-09-14,707.894
2006-09-15,704.217
2006-09-18,699.108
2006-09-19,695.085
2006-09-20,699.929
2006-09-21,703.64
2006-09-22,703.616
2006-09-25,699.23
2006-09-26,706.583
2006-09-27,711.795
2006-09-28,709.929
2006-09-29,714.03
2006-10-02,720.884
2006-10-03,720.119
2006-10-04,717.524
2006-10-05,722.09
2006-10-06,720.302
2006-10-09,728.372
2006-10-10,729.237
2006-10-11,729.438
2006-10-12,731.331
2006-10-13,727.902
2006-10-16,728.597
2006-10-17,721.271
2006-10-18,727.307
2006-10-19,730.813
2006-10-20,737.859
2006-10-23,740.497
2006-10-24,741.934
2006-10-25,747.11
2006-10-26,747.639
2006-10-27,745.567
2006-10-30,741.838
2006-10-31,745.895
2006-11-01,750.166
2006-11-02,746.497
2006-11-03,746.956
2006-11-06,755.991
2006-11-07,767.211
2006-11-08,758.492
2006-11-09,748.702
2006-11-10,754.584
2006-11-13,756.464
2006-11-14,753.035
2006-11-15,749.305
2006-11-16,751.522
2006-11-17,750.8
2006-11-20,751.64
2006-11-21,756.612
2006-11-22,772.865
2006-11-23,770.81
2006-11-24,770.293
2006-11-27,757.627
2006-11-28,755.478
2006-11-29,769.47
2006-11-30,768.736
2006-12-01,769.883
2006-12-04,771.211
2006-12-05,772.968
2006-12-06,779.325
2006-12-07,787.519
2006-12-08,787.987
2006-12-11,787.323
2006-12-12,788.84
2006-12-13,798.862
2006-12-14,796.424
2006-12-15,793.177
2006-12-18,795.577
2006-12-19,790.077
2006-12-20,795.407
2006-12-21,793.656
2006-12-22,786.672
2006-12-25,786.672
2006-12-26,785.446
2006-12-27,792.278
2006-12-28,791.606
2006-12-29,795.125
2007-01-01,795.125
2007-01-02,808.62
2007-01-03,809.158
2007-01-04,802.382
2007-01-05,789.905
2007-01-08,795.054
2007-01-09,798.057
2007-01-10,793.956
2007-01-11,801.584
2007-01-12,809.112
2007-01-15,811.374
2007-01-16,810.646
2007-01-17,810.265
2007-01-18,810.555
2007-01-19,812.547
2007-01-22,809.11
2007-01-23,816.197
2007-01-24,819.41
2007-01-25,813.645
2007-01-26,805.169
2007-01-29,814.328
2007-01-30,814.92
2007-01-31,817.273
2007-02-01,825.8
2007-02-02,830.377
2007-02-05,826.065
2007-02-06,834.35
2007-02-07,848.514
2007-02-08,850.746
2007-02-09,851.398
2007-02-12,844.765
2007-02-13,852.829
2007-02-14,870.501
2007-02-15,873.217
2007-02-16,870.342
2007-02-19,872.881
2007-02-20,874.639
2007-02-21,871.186
2007-02-22,866.049
2007-02-23,871.134
2007-02-26,869.008
2007-02-27,846.945
2007-02-28,835.487
2007-03-01,825.513
2007-03-02,823.444
2007-03-05,807.464
2007-03-06,812.742
2007-03-07,819.995
2007-03-08,832.997
2007-03-09,834.919
2007-03-12,840.589
2007-03-13,835.626
2007-03-14,816.894
2007-03-15,830.229
2007-03-16,835.351
2007-03-19,849.276
2007-03-20,863.405
2007-03-21,870.399
2007-03-22,882.697
2007-03-23,882.057
2007-03-26,878.456
2007-03-27,887.887
2007-03-28,882.277
2007-03-29,888.444
2007-03-30,889.463
2007-04-02,898.625
2007-04-03,906.561
2007-04-04,910.01
2007-04-05,916.813
2007-04-06,916.813
2007-04-09,912.037
2007-04-10,928.156
2007-04-11,930.386
2007-04-12,929.666
2007-04-13,937.701
2007-04-16,949.578
2007-04-17,952.935
2007-04-18,947.836
2007-04-19,943.608
2007-04-20,948.093
2007-04-23,948.467
2007-04-24,948.883
2007-04-25,966.482
2007-04-26,973.737
2007-04-27,974.97
2007-04-30,975.611
2007-05-01,971.966
2007-05-02,978.316
2007-05-03,964.648
2007-05-04,980.529
2007-05-07,985.473
2007-05-08,977.925
2007-05-09,980.133
2007-05-10,975.602
2007-05-11,977.16
2007-05-14,977.302
2007-05-15,985.131
2007-05-16,982.886
2007-05-17,980.685
2007-05-18,984.493
2007-05-21,976.612
2007-05-22,974.939
2007-05-23,980.28
2007-05-24,970.931
2007-05-25,974.392
2007-05-28,974.392
2007-05-29,986.028
2007-05-30,982.529
2007-05-31,1000.0
2007-06-01,1010.138
2007-06-04,1012.071
2007-06-05,1010.231
2007-06-06,978.444
2007-06-07,963.338
2007-06-08,955.862
2007-06-11,965.539
2007-06-12,955.549
2007-06-13,955.851
2007-06-14,977.589
2007-06-15,991.757
2007-06-18,996.713
2007-06-19,991.282
2007-06-20,1001.5
2007-06-21,989.218
2007-06-22,988.6
2007-06-25,985.368
2007-06-26,979.046
2007-06-27,969.348
2007-06-28,992.348
2007-06-29,1001.209
2007-07-02,1019.547
2007-07-03,1028.42
2007-07-04,1035.392
2007-07-05,1026.556
2007-07-06,1038.94
2007-07-09,1039.272
2007-07-10,1036.417
2007-07-11,1034.231
2007-07-12,1050.08
2007-07-13,1049.9
2007-07-16,1046.108
2007-07-17,1033.558
2007-07-18,1017.958
2007-07-19,1030.486
2007-07-20,1021.472
2007-07-23,1020.625
2007-07-24,1004.283
2007-07-25,987.872
2007-07-26,961.974
2007-07-27,955.416
2007-07-30,962.281
2007-07-31,982.128
2007-08-01,959.527
2007-08-02,956.284
2007-08-03,955.286
2007-08-06,942.175
2007-08-07,935.695
2007-08-08,955.532
2007-08-09,929.784
2007-08-10,902.919
2007-08-13,913.199
2007-08-14,908.234
2007-08-15,895.223
2007-08-16,844.993
2007-08-17,855.824
2007-08-20,867.0
2007-08-21,874.501
2007-08-22,905.624
2007-08-23,914.274
2007-08-24,920.069
2007-08-27,916.819
2007-08-28,900.628
2007-08-29,901.78
2007-08-30,919.096
2007-08-31,940.946
2007-09-03,949.346
2007-09-04,957.021
2007-09-05,945.36
2007-09-06,957.895
2007-09-07,942.578
2007-09-10,932.486
2007-09-11,947.562
2007-09-12,950.952
2007-09-13,948.799
2007-09-14,938.096
2007-09-17,929.754
2007-09-18,951.19
2007-09-19,988.371
2007-09-20,992.124
2007-09-21,1005.387
2007-09-24,997.403
2007-09-25,987.807
2007-09-26,993.734
2007-09-27,1003.701
2007-09-28,1003.652
2007-10-01,997.388
2007-10-02,1000.62
2007-10-03,1002.834
2007-10-04,994.172
2007-10-05,998.655
2007-10-08,990.62
2007-10-09,995.189
2007-10-10,1003.736
2007-10-11,1012.749
2007-10-12,1004.578
2007-10-15,1002.012
2007-10-16,990.785
2007-10-17,1002.911
2007-10-18,995.94
2007-10-19,977.239
2007-10-22,952.377
2007-10-23,977.338
2007-10-24,968.958
2007-10-25,991.05
2007-10-26,999.899
2007-10-29,1012.33
2007-10-30,1003.886
2007-10-31,1017.953
2007-11-01,1003.64
2007-11-02,998.378
2007-11-05,983.145
2007-11-06,996.792
2007-11-07,1004.217
2007-11-08,1007.775
2007-11-09,994.7
2007-11-12,989.541
2007-11-13,976.81
2007-11-14,1000.933
2007-11-15,964.98
2007-11-16,940.305
2007-11-19,906.699
2007-11-20,925.083
2007-11-21,894.547
2007-11-22,894.482
2007-11-23,905.159
2007-11-26,906.789
2007-11-27,904.764
2007-11-28,931.195
2007-11-29,941.577
2007-11-30,945.257
2007-12-03,934.983
2007-12-04,931.416
2007-12-05,955.661
2007-12-06,944.077
2007-12-07,957.037
2007-12-10,973.488
2007-12-11,971.837
2007-12-12,971.505
2007-12-13,939.732
2007-12-14,938.472
2007-12-17,908.208
2007-12-18,914.769
2007-12-19,911.618
2007-12-20,915.0
2007-12-21,931.64
2007-12-24,933.714
2007-12-25,933.714
2007-12-26,940.132
2007-12-27,954.0
2007-12-28,970.814
2007-12-31,965.268
2008-01-01,965.268
2008-01-02,961.588
2008-01-03,949.178
2008-01-04,930.409
2008-01-07,892.718
2008-01-08,899.583
2008-01-09,864.713
2008-01-10,846.458
2008-01-11,849.461
2008-01-14,872.785
2008-01-15,844.54
2008-01-16,794.201
2008-01-17,789.077
2008-01-18,780.576
2008-01-21,720.373
2008-01-22,758.0
2008-01-23,731.769
2008-01-24,788.935
2008-01-25,805.607
2008-01-28,790.46
2008-01-29,820.919
2008-01-30,822.965
2008-01-31,822.874
2008-02-01,854.471
2008-02-04,867.82
2008-02-05,820.233
2008-02-06,828.176
2008-02-07,787.957
2008-02-08,788.382
2008-02-11,782.806
2008-02-12,830.835
2008-02-13,843.653
2008-02-14,848.255
2008-02-15,833.548
2008-02-18,850.76
2008-02-19,860.137
2008-02-20,835.804
2008-02-21,854.496
2008-02-22,851.923
2008-02-25,865.758
2008-02-26,882.432
2008-02-27,881.641
2008-02-28,865.956
2008-02-29,853.779
2008-03-03,842.55
2008-03-04,830.724
2008-03-05,846.398
2008-03-06,839.206
2008-03-07,820.273
2008-03-10,798.943
2008-03-11,811.994
2008-03-12,836.432
2008-03-13,830.141
2008-03-14,834.062
2008-03-17,790.138
2008-03-18,819.889
2008-03-19,794.741
2008-03-20,765.734
2008-03-21,765.734
2008-03-24,764.641
2008-03-25,820.764
2008-03-26,832.728
2008-03-27,855.446
2008-03-28,855.879
2008-03-31,863.388
2008-04-01,878.535
2008-04-02,884.056
2008-04-03,884.244
2008-04-04,899.11
2008-04-07,905.837
2008-04-08,885.242
2008-04-09,880.965
2008-04-10,873.535
2008-04-11,877.32
2008-04-14,882.172
2008-04-15,891.5
2008-04-16,933.084
2008-04-17,909.713
2008-04-18,926.759
2008-04-21,941.648
2008-04-22,947.529
2008-04-23,970.478
2008-04-24,951.537
2008-04-25,948.202
2008-04-28,962.259
2008-04-29,938.521
2008-04-30,947.665
2008-05-01,940.453
2008-05-02,952.973
2008-05-05,954.596
2008-05-06,963.155
2008-05-07,973.854
2008-05-08,983.848
2008-05-09,972.948
2008-05-12,985.287
2008-05-13,989.286
2008-05-14,1017.882
2008-05-15,1028.206
2008-05-16,1039.099
2008-05-19,1065.42
2008-05-20,1032.436
2008-05-21,1032.501
2008-05-22,1048.303
2008-05-23,1020.347
2008-05-26,1007.689
2008-05-27,992.722
2008-05-28,1002.254
2008-05-29,987.36
2008-05-30,996.716
2008-06-02,992.906
2008-06-03,1005.098
2008-06-04,1010.849
2008-06-05,1019.209
2008-06-06,1012.743
2008-06-09,1002.574
2008-06-10,980.208
2008-06-11,982.043
2008-06-12,986.576
2008-06-13,990.833
2008-06-16,1017.811
2008-06-17,1037.364
2008-06-18,1010.102
2008-06-19,1014.372
2008-06-20,1013.193
2008-06-23,994.276
2008-06-24,984.992
2008-06-25,991.698
2008-06-26,979.425
2008-06-27,963.492
2008-06-30,962.202
2008-07-01,922.517
2008-07-02,892.439
2008-07-03,869.733
2008-07-04,873.566
2008-07-07,885.933
2008-07-08,865.614
2008-07-09,900.204
2008-07-10,895.207
2008-07-11,877.908
2008-07-14,887.311
2008-07-15,861.599
2008-07-16,861.85
2008-07-17,899.969
2008-07-18,884.859
2008-07-21,898.127
2008-07-22,880.53
2008-07-23,870.231
2008-07-24,835.455
2008-07-25,834.584
2008-07-28,834.06
2008-07-29,822.79
2008-07-30,856.845
2008-07-31,872.955
2008-08-01,850.071
2008-08-04,837.221
2008-08-05,842.797
2008-08-06,863.021
2008-08-07,862.047
2008-08-08,846.82
2008-08-11,850.444
2008-08-12,839.175
2008-08-13,831.437
2008-08-14,837.105
2008-08-15,821.347
2008-08-18,823.934
2008-08-19,815.609
2008-08-20,834.477
2008-08-21,838.186
2008-08-22,851.925
2008-08-25,844.121
2008-08-26,844.016
2008-08-27,852.758
2008-08-28,859.578
2008-08-29,871.146
2008-09-01,860.422
2008-09-02,858.974
2008-09-03,826.837
2008-09-04,800.333
2008-09-05,757.752
2008-09-08,776.665
2008-09-09,745.673
2008-09-10,732.528
2008-09-11,718.433
2008-09-12,764.65
2008-09-15,734.263
2008-09-16,709.678
2008-09-17,692.923
2008-09-18,705.003
2008-09-19,738.528
2008-09-22,743.708
2008-09-23,739.662
2008-09-24,745.578
2008-09-25,750.628
2008-09-26,711.923
2008-09-29,634.437
2008-09-30,633.576
2008-10-01,622.902
2008-10-02,585.383
2008-10-03,597.361
2008-10-06,517.468
2008-10-07,515.868
2008-10-08,492.425
2008-10-09,490.792
2008-10-10,458.5
2008-10-13,521.808
2008-10-14,519.775
2008-10-15,466.74
2008-10-16,435.465
2008-10-17,439.931
2008-10-20,450.043
2008-10-21,450.411
2008-10-22,414.424
2008-10-23,398.229
2008-10-24,372.386
2008-10-27,344.514
2008-10-28,336.748
2008-10-29,382.604
2008-10-30,394.887
2008-10-31,399.359
2008-11-03,425.196
2008-11-04,474.529
2008-11-05,451.213
2008-11-06,400.571
2008-11-07,414.321
2008-11-10,426.727
2008-11-11,389.842
2008-11-12,366.539
2008-11-13,367.378
2008-11-14,374.087
2008-11-17,366.289
2008-11-18,362.294
2008-11-19,334.392
2008-11-20,316.265
2008-11-21,313.001
2008-11-24,351.302
2008-11-25,369.24
2008-11-26,370.984
2008-11-27,387.659
2008-11-28,376.373
2008-12-01,345.504
2008-12-02,357.698
2008-12-03,347.365
2008-12-04,354.117
2008-12-05,328.991
2008-12-08,357.604
2008-12-09,359.225
2008-12-10,369.94
2008-12-11,374.022
2008-12-12,377.473
2008-12-15,388.899
2008-12-16,397.597
2008-12-17,413.125
2008-12-18,427.118
2008-12-19,408.429
2008-12-22,407.732
2008-12-23,405.652
2008-12-24,406.947
2008-12-25,406.947
2008-12-26,408.911
2008-12-29,425.862
2008-12-30,436.545
2008-12-31,429.015
2009-01-01,429.015
2009-01-02,445.936
2009-01-05,447.434
2009-01-06,442.735
2009-01-07,445.732
2009-01-08,436.113
2009-01-09,415.081
2009-01-12,393.545
2009-01-13,391.188
2009-01-14,369.124
2009-01-15,367.752
2009-01-16,375.777
2009-01-19,359.724
2009-01-20,342.654
2009-01-21,349.837
2009-01-22,350.645
2009-01-23,339.151
2009-01-26,361.459
2009-01-27,364.682
2009-01-28,382.643
2009-01-29,369.638
2009-01-30,357.245
2009-02-02,351.976
2009-02-03,358.074
2009-02-04,372.659
2009-02-05,378.912
2009-02-06,395.639
2009-02-09,409.923
2009-02-10,391.344
2009-02-11,385.887
2009-02-12,371.38
2009-02-13,376.161
2009-02-16,371.461
2009-02-17,351.03
2009-02-18,340.627
2009-02-19,346.501
2009-02-20,328.515
2009-02-23,319.732
2009-02-24,315.36
2009-02-25,315.314
2009-02-26,321.928
2009-02-27,311.983
2009-03-02,298.672
2009-03-03,290.796
2009-03-04,303.845
2009-03-05,289.545
2009-03-06,289.933
2009-03-09,292.326
2009-03-10,309.099
2009-03-11,307.153
2009-03-12,305.486
2009-03-13,308.36
2009-03-16,316.437
2009-03-17,309.026
2009-03-18,311.201
2009-03-19,331.508
2009-03-20,332.423
2009-03-23,338.444
2009-03-24,340.256
2009-03-25,350.438
2009-03-26,356.405
2009-03-27,340.041
2009-03-30,325.014
2009-03-31,336.039
2009-04-01,338.485
2009-04-02,366.73
2009-04-03,367.263
2009-04-06,368.764
2009-04-07,356.828
2009-04-08,357.917
2009-04-09,374.592
2009-04-10,374.592
2009-04-13,377.768
2009-04-14,382.171
2009-04-15,383.508
2009-04-16,390.018
2009-04-17,391.65
2009-04-20,369.991
2009-04-21,377.314
2009-04-22,388.342
2009-04-23,389.521
2009-04-24,403.607
2009-04-27,397.363
2009-04-28,390.47
2009-04-29,402.648
2009-04-30,411.095
2009-05-01,411.157
2009-05-04,431.736
2009-05-05,418.902
2009-05-06,422.071
2009-05-07,419.702
2009-05-08,426.338
2009-05-11,421.728
2009-05-12,427.167
2009-05-13,411.32
2009-05-14,410.967
2009-05-15,420.064
2009-05-18,427.093
2009-05-19,441.841
2009-05-20,463.578
2009-05-21,445.724
2009-05-22,461.382
2009-05-25,460.46
2009-05-26,460.936
2009-05-27,465.871
2009-05-28,462.154
2009-05-29,466.192
2009-06-01,481.793
2009-06-02,491.585
2009-06-03,479.228
2009-06-04,471.763
2009-06-05,466.102
2009-06-08,449.87
2009-06-09,455.004
2009-06-10,468.401
2009-06-11,475.499
2009-06-12,468.496
2009-06-15,447.223
2009-06-16,444.777
2009-06-17,420.935
2009-06-18,422.237
2009-06-19,425.728
2009-06-22,407.457
2009-06-23,416.963
2009-06-24,431.726
2009-06-25,421.586
2009-06-26,421.876
2009-06-29,429.393
2009-06-30,425.594
2009-07-01,438.05
2009-07-02,425.334
2009-07-03,419.089
2009-07-06,410.231
2009-07-07,410.941
2009-07-08,402.134
2009-07-09,407.455
2009-07-10,396.077
2009-07-13,398.847
2009-07-14,402.101
2009-07-15,416.833
2009-07-16,422.421
2009-07-17,420.153
2009-07-20,431.976
2009-07-21,440.528
2009-07-22,438.922
2009-07-23,449.524
2009-07-24,451.901
2009-07-27,456.24
2009-07-28,443.906
2009-07-29,450.532
2009-07-30,455.081
2009-07-31,454.98
2009-08-03,468.205
2009-08-04,467.405
2009-08-05,471.417
2009-08-06,471.982
2009-08-07,467.874
2009-08-10,463.506
2009-08-11,454.148
2009-08-12,457.75
2009-08-13,466.637
2009-08-14,465.988
2009-08-17,454.863
2009-08-18,458.892
2009-08-19,464.736
2009-08-20,473.473
2009-08-21,485.244
2009-08-24,488.917
2009-08-25,486.311
2009-08-26,480.298
2009-08-27,469.84
2009-08-28,480.172
2009-08-31,472.624
2009-09-01,461.923
2009-09-02,454.115
2009-09-03,460.818
2009-09-04,468.965
2009-09-07,481.327
2009-09-08,491.832
2009-09-09,500.444
2009-09-10,499.526
2009-09-11,504.648
2009-09-14,504.046
2009-09-15,508.649
2009-09-16,524.466
2009-09-17,530.772
2009-09-18,527.478
2009-09-21,516.569
2009-09-22,523.397
2009-09-23,523.798
2009-09-24,509.646
2009-09-25,507.68
2009-09-28,513.31
2009-09-29,509.151
2009-09-30,517.573
2009-10-01,504.98
2009-10-02,495.803
2009-10-05,501.786
2009-10-06,521.207
2009-10-07,517.792
2009-10-08,524.505
2009-10-09,525.492
2009-10-12,535.041
2009-10-13,528.146
2009-10-14,545.734
2009-10-15,543.327
2009-10-16,535.805
2009-10-19,545.841
2009-10-20,543.139
2009-10-21,538.359
2009-10-22,529.04
2009-10-23,529.944
2009-10-26,513.695
2009-10-27,500.082
2009-10-28,478.692
2009-10-29,493.621
2009-10-30,475.924
2009-11-02,484.072
2009-11-03,477.266
2009-11-04,499.562
2009-11-05,503.673
2009-11-06,507.776
2009-11-09,519.809
2009-11-10,517.377
2009-11-11,523.278
2009-11-12,518.66
2009-11-13,520.236
2009-11-16,532.632
2009-11-17,527.768
2009-11-18,534.271
2009-11-19,515.413
2009-11-20,512.152
2009-11-23,530.305
2009-11-24,528.632
2009-11-25,541.266
2009-11-26,523.452
2009-11-27,532.83
2009-11-30,531.365
2009-12-01,549.903
2009-12-02,546.218
2009-12-03,547.292
2009-12-04,543.775
2009-12-07,540.508
2009-12-08,529.387
2009-12-09,527.135
2009-12-10,528.508
2009-12-11,527.039
2009-12-14,530.857
2009-12-15,527.938
2009-12-16,536.221
2009-12-17,522.42
2009-12-18,520.73
2009-12-21,527.9
2009-12-22,523.068
2009-12-23,526.378
2009-12-24,527.278
2009-12-25,527.278
2009-12-28,531.795
2009-12-29,533.344
2009-12-30,525.781
2009-12-31,527.49
2010-01-01,527.49
2010-01-04,545.217
2010-01-05,557.494
2010-01-06,559.688
2010-01-07,561.1
2010-01-08,562.192
2010-01-11,568.897
2010-01-12,555.187
2010-01-13,556.469
2010-01-14,562.453
2010-01-15,551.136
2010-01-18,553.727
2010-01-19,551.975
2010-01-20,534.671
2010-01-21,520.877
2010-01-22,518.789
2010-01-25,519.642
2010-01-26,516.197
2010-01-27,510.047
2010-01-28,500.317
2010-01-29,503.582
2010-02-01,510.564
2010-02-02,518.195
2010-02-03,513.182
2010-02-04,494.143
2010-02-05,480.439
2010-02-08,484.272
2010-02-09,489.539
2010-02-10,490.071
2010-02-11,489.128
2010-02-12,488.551
2010-02-15,489.347
2010-02-16,499.518
2010-02-17,502.11
2010-02-18,507.786
2010-02-19,506.522
2010-02-22,508.781
2010-02-23,497.061
2010-02-24,496.295
2010-02-25,485.639
2010-02-26,496.965
2010-03-01,501.917
2010-03-02,510.625
2010-03-03,515.543
2010-03-04,512.513
2010-03-05,519.42
2010-03-08,518.507
2010-03-09,515.795
2010-03-10,524.763
2010-03-11,525.701
2010-03-12,535.289
2010-03-15,525.189
2010-03-16,533.919
2010-03-17,537.208
2010-03-18,531.776
2010-03-19,528.748
2010-03-22,527.486
2010-03-23,534.295
2010-03-24,535.798
2010-03-25,542.939
2010-03-26,544.274
2010-03-29,548.347
2010-03-30,541.638
2010-03-31,545.708
2010-04-01,550.112
2010-04-02,550.112
2010-04-05,548.853
2010-04-06,548.069
2010-04-07,546.065
2010-04-08,539.088
2010-04-09,548.84
2010-04-12,552.35
2010-04-13,550.65
2010-04-14,561.542
2010-04-15,561.933
2010-04-16,550.242
2010-04-19,545.532
2010-04-20,553.83
2010-04-21,553.086
2010-04-22,543.981
2010-04-23,556.619
2010-04-26,560.689
2010-04-27,545.577
2010-04-28,532.908
2010-04-29,544.128
2010-04-30,544.405
2010-05-03,542.753
2010-05-04,515.822
2010-05-05,499.255
2010-05-06,491.002
2010-05-07,473.497
2010-05-10,506.384
2010-05-11,501.734
2010-05-12,512.878
2010-05-13,510.553
2010-05-14,489.554
2010-05-17,483.228
2010-05-18,488.132
2010-05-19,472.67
2010-05-20,461.726
2010-05-21,468.367
2010-05-24,460.552
2010-05-25,437.59
2010-05-26,447.898
2010-05-27,460.661
2010-05-28,463.6
2010-05-31,463.83
2010-06-01,461.769
2010-06-02,460.663
2010-06-03,469.272
2010-06-04,454.008
2010-06-07,447.752
2010-06-08,443.622
2010-06-09,457.0
2010-06-10,468.033
2010-06-11,470.868
2010-06-14,483.061
2010-06-15,488.293
2010-06-16,487.965
2010-06-17,492.7
2010-06-18,494.863
2010-06-21,497.682
2010-06-22,493.582
2010-06-23,488.919
2010-06-24,480.397
2010-06-25,477.978
2010-06-28,484.377
2010-06-29,462.002
2010-06-30,463.233
2010-07-01,461.322
2010-07-02,467.914
2010-07-05,465.614
2010-07-06,482.773
2010-07-07,483.177
2010-07-08,487.784
2010-07-09,491.815
2010-07-12,488.772
2010-07-13,499.494
2010-07-14,504.285
2010-07-15,503.599
2010-07-16,497.818
2010-07-19,496.361
2010-07-20,490.322
2010-07-21,491.904
2010-07-22,507.544
2010-07-23,508.355
2010-07-26,514.641
2010-07-27,521.447
2010-07-28,520.554
2010-07-29,516.385
2010-07-30,517.174
2010-08-02,534.779
2010-08-03,538.032
2010-08-04,536.557
2010-08-05,538.65
2010-08-06,544.392
2010-08-09,545.497
2010-08-10,529.37
2010-08-11,508.541
2010-08-12,504.589
2010-08-13,502.945
2010-08-16,507.029
2010-08-17,518.617
2010-08-18,517.119
2010-08-19,511.463
2010-08-20,496.718
2010-08-23,496.991
2010-08-24,490.235
2010-08-25,483.852
2010-08-26,491.134
2010-08-27,490.579
2010-08-30,487.394
2010-08-31,488.59
2010-09-01,505.361
2010-09-02,508.052
2010-09-03,509.925
2010-09-06,513.452
2010-09-07,501.136
2010-09-08,503.926
2010-09-09,512.122
2010-09-10,510.926
2010-09-13,519.073
2010-09-14,524.506
2010-09-15,527.031
