Date,EM (EMERGING MARKETS) SMID CAP SMID (Small+Mid Cap)
2005-11-07,538.546
2005-11-08,538.524
2005-11-09,542.762
2005-11-10,544.883
2005-11-11,549.489
2005-11-14,549.209
2005-11-15,547.941
2005-11-16,549.634
2005-11-17,554.68
2005-11-18,557.367
2005-11-21,557.915
2005-11-22,553.825
2005-11-23,564.021
2005-11-24,567.091
2005-11-25,568.671
2005-11-28,570.776
2005-11-29,569.74
2005-11-30,574.027
2005-12-01,576.772
2005-12-02,580.717
2005-12-05,585.461
2005-12-06,588.387
2005-12-07,586.524
2005-12-08,584.523
2005-12-09,584.813
2005-12-12,588.405
2005-12-13,591.814
2005-12-14,593.78
2005-12-15,593.187
2005-12-16,592.405
2005-12-19,596.332
2005-12-20,596.314
2005-12-21,600.022
2005-12-22,599.287
2005-12-23,602.92
2005-12-26,603.3
2005-12-27,604.532
2005-12-28,605.414
2005-12-29,612.316
2005-12-30,613.698
2006-01-02,614.464
2006-01-03,626.008
2006-01-04,635.576
2006-01-05,642.549
2006-01-06,647.941
2006-01-09,655.802
2006-01-10,651.837
2006-01-11,654.24
2006-01-12,657.995
2006-01-13,658.848
2006-01-16,662.857
2006-01-17,653.076
2006-01-18,640.889
2006-01-19,650.024
2006-01-20,643.985
2006-01-23,636.597
2006-01-24,646.47
2006-01-25,652.811
2006-01-26,657.932
2006-01-27,663.237
2006-01-30,663.584
2006-01-31,666.231
2006-02-01,665.111
2006-02-02,660.919
2006-02-03,654.44
2006-02-06,662.779
2006-02-07,659.972
2006-02-08,651.551
2006-02-09,656.656
2006-02-10,661.476
2006-02-13,653.321
2006-02-14,657.135
2006-02-15,657.887
2006-02-16,662.045
2006-02-17,667.1
2006-02-20,670.81
2006-02-21,668.895
2006-02-22,665.086
2006-02-23,669.821
2006-02-24,672.633
2006-02-27,674.831
2006-02-28,671.668
2006-03-01,677.955
2006-03-02,680.344
2006-03-03,672.68
2006-03-06,671.511
2006-03-07,655.754
2006-03-08,650.629
2006-03-09,652.825
2006-03-10,656.252
2006-03-13,661.877
2006-03-14,661.427
2006-03-15,668.728
2006-03-16,672.314
2006-03-17,673.687
2006-03-20,676.154
2006-03-21,668.341
2006-03-22,664.074
2006-03-23,663.49
2006-03-24,664.533
2006-03-27,668.233
2006-03-28,663.511
2006-03-29,665.906
2006-03-30,674.565
2006-03-31,681.476
2006-04-03,691.236
2006-04-04,698.855
2006-04-05,702.208
2006-04-06,707.553
2006-04-07,706.229
2006-04-10,705.394
2006-04-11,703.933
2006-04-12,702.892
2006-04-13,705.085
2006-04-14,710.219
2006-04-17,714.572
2006-04-18,720.823
2006-04-19,727.921
2006-04-20,728.283
2006-04-21,731.354
2006-04-24,729.935
2006-04-25,725.618
2006-04-26,731.759
2006-04-27,731.101
2006-04-28,732.376
2006-05-01,735.543
2006-05-02,742.122
2006-05-03,748.04
2006-05-04,750.595
2006-05-05,753.84
2006-05-08,761.718
2006-05-09,759.352
2006-05-10,760.786
2006-05-11,758.579
2006-05-12,745.996
2006-05-15,718.171
2006-05-16,713.381
2006-05-17,714.392
2006-05-18,695.114
2006-05-19,691.432
2006-05-22,662.598
2006-05-23,668.004
2006-05-24,658.896
2006-05-25,656.864
2006-05-26,669.525
2006-05-29,673.107
2006-05-30,664.123
2006-05-31,661.071
2006-06-01,659.086
2006-06-02,665.229
2006-06-05,655.575
2006-06-06,646.106
2006-06-07,629.942
2006-06-08,606.404
2006-06-09,615.552
2006-06-12,608.779
2006-06-13,587.682
2006-06-14,591.546
2006-06-15,598.607
2006-06-16,614.217
2006-06-19,610.155
2006-06-20,599.003
2006-06-21,598.947
2006-06-22,603.603
2006-06-23,599.961
2006-06-26,598.786
2006-06-27,603.06
2006-06-28,603.564
2006-06-29,614.571
2006-06-30,633.936
2006-07-03,642.217
2006-07-04,645.351
2006-07-05,633.731
2006-07-06,635.277
2006-07-07,637.392
2006-07-10,642.363
2006-07-11,640.6
2006-07-12,639.251
2006-07-13,627.322
2006-07-14,616.848
2006-07-17,605.999
2006-07-18,606.196
2006-07-19,611.626
2006-07-20,624.836
2006-07-21,622.334
2006-07-24,622.844
2006-07-25,628.738
2006-07-26,629.526
2006-07-27,640.938
2006-07-28,641.535
2006-07-31,641.54
2006-08-01,635.804
2006-08-02,640.315
2006-08-03,640.302
2006-08-04,644.36
2006-08-07,641.842
2006-08-08,645.809
2006-08-09,650.895
2006-08-10,650.41
2006-08-11,649.431
2006-08-14,648.946
2006-08-15,651.924
2006-08-16,660.176
2006-08-17,663.878
2006-08-18,660.476
2006-08-21,652.785
2006-08-22,655.133
2006-08-23,651.322
2006-08-24,648.205
2006-08-25,649.199
2006-08-28,647.791
2006-08-29,654.296
2006-08-30,660.848
2006-08-31,660.708
2006-09-01,664.788
2006-09-04,673.919
2006-09-05,673.286
2006-09-06,669.605
2006-09-07,665.207
2006-09-08,667.171
2006-09-11,659.511
2006-09-12,660.382
2006-09-13,663.368
2006-09-14,664.787
2006-09-15,668.554
2006-09-18,678.186
2006-09-19,677.963
2006-09-20,676.265
2006-09-21,675.668
2006-09-22,668.452
2006-09-25,669.253
2006-09-26,670.603
2006-09-27,675.894
2006-09-28,678.083
2006-09-29,677.936
2006-10-02,680.53
2006-10-03,680.598
2006-10-04,678.045
2006-10-05,684.25
2006-10-06,684.872
2006-10-09,677.315
2006-10-10,682.023
2006-10-11,681.665
2006-10-12,686.947
2006-10-13,696.132
2006-10-16,699.88
2006-10-17,696.437
2006-10-18,699.852
2006-10-19,701.358
2006-10-20,704.349
2006-10-23,704.032
2006-10-24,705.828
2006-10-25,708.479
2006-10-26,714.171
2006-10-27,713.512
2006-10-30,709.73
2006-10-31,717.716
2006-11-01,725.451
2006-11-02,727.091
2006-11-03,733.241
2006-11-06,734.921
2006-11-07,739.782
2006-11-08,737.406
2006-11-09,741.855
2006-11-10,742.067
2006-11-13,741.15
2006-11-14,746.921
2006-11-15,748.196
2006-11-16,751.532
2006-11-17,748.576
2006-11-20,747.157
2006-11-21,752.057
2006-11-22,761.653
2006-11-23,765.752
2006-11-24,768.295
2006-11-27,769.49
2006-11-28,761.138
2006-11-29,769.642
2006-11-30,776.625
2006-12-01,779.905
2006-12-04,783.004
2006-12-05,786.701
2006-12-06,789.799
2006-12-07,790.849
2006-12-08,787.425
2006-12-11,783.695
2006-12-12,777.365
2006-12-13,779.488
2006-12-14,789.284
2006-12-15,792.888
2006-12-18,795.091
2006-12-19,786.79
2006-12-20,794.964
2006-12-21,793.556
2006-12-22,795.696
2006-12-25,796.129
2006-12-26,796.573
2006-12-27,802.748
2006-12-28,807.529
2006-12-29,811.32
2007-01-01,811.643
2007-01-02,820.953
2007-01-03,818.659
2007-01-04,808.715
2007-01-05,799.438
2007-01-08,793.948
2007-01-09,793.142
2007-01-10,784.537
2007-01-11,787.841
2007-01-12,798.001
2007-01-15,806.346
2007-01-16,807.292
2007-01-17,808.442
2007-01-18,812.236
2007-01-19,809.267
2007-01-22,812.234
2007-01-23,811.868
2007-01-24,819.21
2007-01-25,816.417
2007-01-26,810.541
2007-01-29,805.299
2007-01-30,807.508
2007-01-31,807.463
2007-02-01,816.204
2007-02-02,823.043
2007-02-05,826.772
2007-02-06,833.473
2007-02-07,835.12
2007-02-08,835.04
2007-02-09,835.452
2007-02-12,827.531
2007-02-13,829.914
2007-02-14,841.397
2007-02-15,847.246
2007-02-16,849.289
2007-02-19,851.594
2007-02-20,849.314
2007-02-21,851.58
2007-02-22,856.75
2007-02-23,854.803
2007-02-26,858.131
2007-02-27,837.607
2007-02-28,824.159
2007-03-01,815.095
2007-03-02,810.095
2007-03-05,773.952
2007-03-06,790.779
2007-03-07,794.566
2007-03-08,811.446
2007-03-09,815.259
2007-03-12,822.667
2007-03-13,818.853
2007-03-14,804.959
2007-03-15,816.15
2007-03-16,816.81
2007-03-19,825.475
2007-03-20,830.798
2007-03-21,838.346
2007-03-22,848.686
2007-03-23,851.801
2007-03-26,855.111
2007-03-27,853.242
2007-03-28,844.323
2007-03-29,853.449
2007-03-30,859.233
2007-04-02,859.95
2007-04-03,869.396
2007-04-04,878.858
2007-04-05,882.841
2007-04-06,884.055
2007-04-09,891.219
2007-04-10,894.583
2007-04-11,895.553
2007-04-12,897.391
2007-04-13,901.06
2007-04-16,912.662
2007-04-17,910.033
2007-04-18,913.105
2007-04-19,905.061
2007-04-20,920.025
2007-04-23,924.71
2007-04-24,927.855
2007-04-25,930.862
2007-04-26,930.172
2007-04-27,923.253
2007-04-30,920.23
2007-05-01,919.882
2007-05-02,923.859
2007-05-03,931.659
2007-05-04,941.965
2007-05-07,949.258
2007-05-08,944.22
2007-05-09,948.829
2007-05-10,950.858
2007-05-11,951.718
2007-05-14,959.907
2007-05-15,953.044
2007-05-16,961.946
2007-05-17,965.29
2007-05-18,966.512
2007-05-21,976.785
2007-05-22,981.561
2007-05-23,983.766
2007-05-24,974.862
2007-05-25,978.633
2007-05-28,984.547
2007-05-29,988.789
2007-05-30,982.397
2007-05-31,1000.0
2007-06-01,1008.379
2007-06-04,1009.293
2007-06-05,1010.229
2007-06-06,1001.347
2007-06-07,1001.682
2007-06-08,991.066
2007-06-11,994.51
2007-06-12,997.044
2007-06-13,998.182
2007-06-14,1014.118
2007-06-15,1026.212
2007-06-18,1038.425
2007-06-19,1040.332
2007-06-20,1038.088
2007-06-21,1042.469
2007-06-22,1041.659
2007-06-25,1036.253
2007-06-26,1029.452
2007-06-27,1022.324
2007-06-28,1034.611
2007-06-29,1041.522
2007-07-02,1055.632
2007-07-03,1071.205
2007-07-04,1079.13
2007-07-05,1080.73
2007-07-06,1087.275
2007-07-09,1100.357
2007-07-10,1099.493
2007-07-11,1096.7
2007-07-12,1108.97
2007-07-13,1119.955
2007-07-16,1117.771
2007-07-17,1120.764
2007-07-18,1117.484
2007-07-19,1125.802
2007-07-20,1137.094
2007-07-23,1149.998
2007-07-24,1146.111
2007-07-25,1143.99
2007-07-26,1122.998
2007-07-27,1087.537
2007-07-30,1091.991
2007-07-31,1113.507
2007-08-01,1077.988
2007-08-02,1078.333
2007-08-03,1081.768
2007-08-06,1060.898
2007-08-07,1064.877
2007-08-08,1091.867
2007-08-09,1084.081
2007-08-10,1051.46
2007-08-13,1054.519
2007-08-14,1037.3
2007-08-15,1011.004
2007-08-16,941.234
2007-08-17,932.899
2007-08-20,975.475
2007-08-21,972.457
2007-08-22,994.007
2007-08-23,1014.315
2007-08-24,1020.333
2007-08-27,1037.224
2007-08-28,1034.061
2007-08-29,1033.021
2007-08-30,1045.133
2007-08-31,1067.704
2007-09-03,1074.594
2007-09-04,1071.964
2007-09-05,1067.141
2007-09-06,1075.389
2007-09-07,1073.022
2007-09-10,1060.672
2007-09-11,1069.336
2007-09-12,1068.975
2007-09-13,1076.66
2007-09-14,1083.66
2007-09-17,1078.14
2007-09-18,1081.361
2007-09-19,1108.54
2007-09-20,1113.113
2007-09-21,1125.225
2007-09-24,1132.192
2007-09-25,1129.413
2007-09-26,1139.904
2007-09-27,1156.889
2007-09-28,1161.033
2007-10-01,1174.934
2007-10-02,1189.554
2007-10-03,1186.225
2007-10-04,1181.422
2007-10-05,1193.039
2007-10-08,1195.914
2007-10-09,1200.418
2007-10-10,1212.293
2007-10-11,1229.041
2007-10-12,1216.468
2007-10-15,1224.451
2007-10-16,1215.685
2007-10-17,1217.082
2007-10-18,1220.575
2007-10-19,1206.94
2007-10-22,1178.571
2007-10-23,1206.13
2007-10-24,1204.567
2007-10-25,1219.902
2007-10-26,1243.158
2007-10-29,1259.979
2007-10-30,1255.74
2007-10-31,1264.08
2007-11-01,1254.374
2007-11-02,1240.947
2007-11-05,1232.495
2007-11-06,1245.7
2007-11-07,1240.658
2007-11-08,1210.253
2007-11-09,1206.218
2007-11-12,1160.757
2007-11-13,1165.151
2007-11-14,1195.576
2007-11-15,1180.427
2007-11-16,1169.982
2007-11-19,1157.424
2007-11-20,1153.794
2007-11-21,1115.122
2007-11-22,1105.175
2007-11-23,1095.948
2007-11-26,1111.387
2007-11-27,1104.079
2007-11-28,1113.41
2007-11-29,1130.292
2007-11-30,1152.503
2007-12-03,1157.96
2007-12-04,1164.008
2007-12-05,1179.059
2007-12-06,1181.894
2007-12-07,1182.492
2007-12-10,1174.785
2007-12-11,1176.353
2007-12-12,1173.608
2007-12-13,1154.75
2007-12-14,1144.384
2007-12-17,1104.147
2007-12-18,1103.737
2007-12-19,1108.794
2007-12-20,1100.023
2007-12-21,1112.319
2007-12-24,1132.155
2007-12-25,1134.472
2007-12-26,1139.819
2007-12-27,1150.538
2007-12-28,1159.756
2007-12-31,1165.395
2008-01-01,1167.342
2008-01-02,1161.512
2008-01-03,1158.371
2008-01-04,1159.116
2008-01-07,1142.842
2008-01-08,1146.653
2008-01-09,1147.995
2008-01-10,1139.189
2008-01-11,1133.154
2008-01-14,1134.523
2008-01-15,1122.186
2008-01-16,1085.81
2008-01-17,1078.279
2008-01-18,1071.848
2008-01-21,1014.345
2008-01-22,975.262
2008-01-23,982.661
2008-01-24,999.706
2008-01-25,1024.221
2008-01-28,1001.918
2008-01-29,1011.854
2008-01-30,1000.709
2008-01-31,1001.321
2008-02-01,1017.013
2008-02-04,1036.976
2008-02-05,1031.174
2008-02-06,1018.22
2008-02-07,1009.75
2008-02-08,1008.323
2008-02-11,994.758
2008-02-12,1002.821
2008-02-13,1005.98
2008-02-14,1029.659
2008-02-15,1032.482
2008-02-18,1041.037
2008-02-19,1051.663
2008-02-20,1035.831
2008-02-21,1046.91
2008-02-22,1044.525
2008-02-25,1054.089
2008-02-26,1063.371
2008-02-27,1079.098
2008-02-28,1081.138
2008-02-29,1072.661
2008-03-03,1051.259
2008-03-04,1049.098
2008-03-05,1050.954
2008-03-06,1053.822
2008-03-07,1032.134
2008-03-10,1005.193
2008-03-11,1022.982
2008-03-12,1031.275
2008-03-13,1003.508
2008-03-14,994.885
2008-03-17,952.897
2008-03-18,964.828
2008-03-19,967.288
2008-03-20,959.427
2008-03-21,965.094
2008-03-24,980.622
2008-03-25,1003.272
2008-03-26,1006.178
2008-03-27,1006.064
2008-03-28,1011.625
2008-03-31,1007.016
2008-04-01,1007.869
2008-04-02,1023.378
2008-04-03,1025.157
2008-04-04,1027.915
2008-04-07,1040.455
2008-04-08,1034.491
2008-04-09,1032.808
2008-04-10,1039.925
2008-04-11,1040.396
2008-04-14,1028.806
2008-04-15,1032.668
2008-04-16,1045.615
2008-04-17,1050.643
2008-04-18,1051.568
2008-04-21,1060.919
2008-04-22,1063.555
2008-04-23,1069.864
2008-04-24,1066.917
2008-04-25,1066.618
2008-04-28,1067.558
2008-04-29,1057.593
2008-04-30,1066.523
2008-05-01,1066.658
2008-05-02,1079.77
2008-05-05,1081.169
2008-05-06,1078.573
2008-05-07,1071.295
2008-05-08,1059.55
2008-05-09,1053.909
2008-05-12,1052.976
2008-05-13,1058.736
2008-05-14,1058.61
2008-05-15,1071.114
2008-05-16,1082.634
2008-05-19,1089.001
2008-05-20,1074.727
2008-05-21,1071.834
2008-05-22,1066.825
2008-05-23,1058.041
2008-05-26,1043.131
2008-05-27,1047.291
2008-05-28,1048.127
2008-05-29,1052.749
2008-05-30,1055.856
2008-06-02,1052.443
2008-06-03,1044.488
2008-06-04,1038.381
2008-06-05,1043.125
2008-06-06,1041.367
2008-06-09,1028.699
2008-06-10,1005.413
2008-06-11,996.821
2008-06-12,983.334
2008-06-13,979.682
2008-06-16,987.039
2008-06-17,994.48
2008-06-18,993.33
2008-06-19,982.128
2008-06-20,971.108
2008-06-23,955.649
2008-06-24,946.741
2008-06-25,956.466
2008-06-26,951.454
2008-06-27,931.978
2008-06-30,925.944
2008-07-01,907.581
2008-07-02,902.524
2008-07-03,888.977
2008-07-04,883.229
2008-07-07,887.274
2008-07-08,873.951
2008-07-09,886.621
2008-07-10,892.397
2008-07-11,900.66
2008-07-14,899.123
2008-07-15,875.445
2008-07-16,875.552
2008-07-17,888.641
2008-07-18,883.183
2008-07-21,896.817
2008-07-22,898.006
2008-07-23,919.323
2008-07-24,922.218
2008-07-25,914.28
2008-07-28,914.526
2008-07-29,905.317
2008-07-30,916.246
2008-07-31,916.517
2008-08-01,909.606
2008-08-04,897.738
2008-08-05,890.195
2008-08-06,899.263
2008-08-07,894.825
2008-08-08,887.433
2008-08-11,887.719
2008-08-12,878.677
2008-08-13,871.886
2008-08-14,877.562
2008-08-15,868.628
2008-08-18,857.71
2008-08-19,845.864
2008-08-20,853.889
2008-08-21,847.277
2008-08-22,845.995
2008-08-25,841.847
2008-08-26,832.602
2008-08-27,841.739
2008-08-28,844.118
2008-08-29,848.153
2008-09-01,827.717
2008-09-02,819.202
2008-09-03,809.656
2008-09-04,799.14
2008-09-05,781.928
2008-09-08,807.387
2008-09-09,786.826
2008-09-10,781.893
2008-09-11,759.208
2008-09-12,768.33
2008-09-15,744.93
2008-09-16,706.188
2008-09-17,699.604
2008-09-18,680.919
2008-09-19,724.423
2008-09-22,733.657
2008-09-23,721.771
2008-09-24,722.121
2008-09-25,723.309
2008-09-26,710.858
2008-09-29,682.607
2008-09-30,680.314
2008-10-01,685.269
2008-10-02,669.603
2008-10-03,662.819
2008-10-06,607.972
2008-10-07,596.291
2008-10-08,548.777
2008-10-09,550.185
2008-10-10,525.043
2008-10-13,553.293
2008-10-14,584.4
2008-10-15,553.642
2008-10-16,513.729
2008-10-17,510.696
2008-10-20,518.487
2008-10-21,512.372
2008-10-22,481.006
2008-10-23,461.842
2008-10-24,432.135
2008-10-27,409.856
2008-10-28,426.335
2008-10-29,435.072
2008-10-30,469.776
2008-10-31,481.915
2008-11-03,498.917
2008-11-04,512.801
2008-11-05,515.828
2008-11-06,484.49
2008-11-07,491.444
2008-11-10,500.981
2008-11-11,483.165
2008-11-12,467.888
2008-11-13,455.524
2008-11-14,459.319
2008-11-17,450.68
2008-11-18,435.105
2008-11-19,428.749
2008-11-20,407.388
2008-11-21,410.897
2008-11-24,415.786
2008-11-25,425.122
2008-11-26,433.558
2008-11-27,443.931
2008-11-28,445.386
2008-12-01,440.029
2008-12-02,430.585
2008-12-03,433.012
2008-12-04,431.069
2008-12-05,428.835
2008-12-08,452.707
2008-12-09,455.169
2008-12-10,472.066
2008-12-11,480.111
2008-12-12,468.481
2008-12-15,478.864
2008-12-16,485.709
2008-12-17,494.343
2008-12-18,507.131
2008-12-19,505.54
2008-12-22,495.351
2008-12-23,483.734
2008-12-24,484.762
2008-12-25,485.577
2008-12-26,484.424
2008-12-29,489.28
2008-12-30,498.709
2008-12-31,500.685
2009-01-01,502.639
2009-01-02,505.856
2009-01-05,516.53
2009-01-06,523.767
2009-01-07,520.287
2009-01-08,504.803
2009-01-09,501.891
2009-01-12,489.042
2009-01-13,487.55
2009-01-14,486.008
2009-01-15,470.269
2009-01-16,481.161
2009-01-19,479.141
2009-01-20,467.23
2009-01-21,463.685
2009-01-22,463.692
2009-01-23,457.039
2009-01-26,460.767
2009-01-27,463.194
2009-01-28,472.09
2009-01-29,470.499
2009-01-30,468.846
2009-02-02,461.081
2009-02-03,467.18
2009-02-04,473.6
2009-02-05,472.392
2009-02-06,483.816
2009-02-09,488.52
2009-02-10,487.583
2009-02-11,483.337
2009-02-12,476.716
2009-02-13,485.89
2009-02-16,481.632
2009-02-17,463.122
2009-02-18,460.859
2009-02-19,463.835
2009-02-20,449.462
2009-02-23,454.647
2009-02-24,446.978
2009-02-25,447.397
2009-02-26,447.432
2009-02-27,443.471
2009-03-02,424.384
2009-03-03,423.856
2009-03-04,435.066
2009-03-05,431.693
2009-03-06,433.289
2009-03-09,431.48
2009-03-10,442.507
2009-03-11,450.412
2009-03-12,451.489
2009-03-13,460.003
2009-03-16,470.939
2009-03-17,475.475
2009-03-18,478.561
2009-03-19,488.381
2009-03-20,487.108
2009-03-23,505.116
2009-03-24,509.36
2009-03-25,515.874
2009-03-26,525.072
2009-03-27,522.336
2009-03-30,500.659
2009-03-31,510.235
2009-04-01,522.916
2009-04-02,548.69
2009-04-03,552.554
2009-04-06,560.268
2009-04-07,557.035
2009-04-08,552.055
2009-04-09,572.978
2009-04-10,577.189
2009-04-13,584.776
2009-04-14,591.456
2009-04-15,592.101
2009-04-16,597.2
2009-04-17,587.694
2009-04-20,582.115
2009-04-21,582.98
2009-04-22,589.121
2009-04-23,597.441
2009-04-24,606.704
2009-04-27,593.245
2009-04-28,580.536
2009-04-29,597.864
2009-04-30,620.966
2009-05-01,621.23
2009-05-04,648.232
2009-05-05,651.256
2009-05-06,662.388
2009-05-07,669.554
2009-05-08,680.207
2009-05-11,681.493
2009-05-12,677.605
2009-05-13,675.668
2009-05-14,667.831
2009-05-15,678.938
2009-05-18,695.38
2009-05-19,710.828
2009-05-20,723.249
2009-05-21,717.2
2009-05-22,724.941
2009-05-25,731.867
2009-05-26,720.886
2009-05-27,732.534
2009-05-28,736.543
2009-05-29,744.274
2009-06-01,769.7
2009-06-02,765.531
2009-06-03,762.979
2009-06-04,760.197
2009-06-05,764.455
2009-06-08,749.535
2009-06-09,744.602
2009-06-10,757.18
2009-06-11,762.063
2009-06-12,761.175
2009-06-15,741.481
2009-06-16,737.763
2009-06-17,727.51
2009-06-18,721.777
2009-06-19,729.571
2009-06-22,722.647
2009-06-23,709.929
2009-06-24,726.875
2009-06-25,734.41
2009-06-26,744.448
2009-06-29,745.726
2009-06-30,743.176
2009-07-01,753.639
2009-07-02,752.08
2009-07-03,756.185
2009-07-06,746.938
2009-07-07,749.516
2009-07-08,737.825
2009-07-09,741.716
2009-07-10,736.733
2009-07-13,719.195
2009-07-14,735.063
2009-07-15,759.26
2009-07-16,765.258
2009-07-17,774.091
2009-07-20,794.327
2009-07-21,798.072
2009-07-22,797.562
2009-07-23,808.564
2009-07-24,812.794
2009-07-27,824.726
2009-07-28,832.11
2009-07-29,821.174
2009-07-30,826.329
2009-07-31,837.755
2009-08-03,857.375
2009-08-04,853.331
2009-08-05,845.44
2009-08-06,844.258
2009-08-07,840.4
2009-08-10,842.683
2009-08-11,838.911
2009-08-12,835.328
2009-08-13,850.657
2009-08-14,846.567
2009-08-17,815.695
2009-08-18,818.581
2009-08-19,814.853
2009-08-20,827.122
2009-08-21,833.785
2009-08-24,852.526
2009-08-25,848.967
2009-08-26,846.284
2009-08-27,838.999
2009-08-28,846.284
2009-08-31,840.368
2009-09-01,843.803
2009-09-02,833.915
2009-09-03,845.484
2009-09-04,856.594
2009-09-07,867.997
2009-09-08,876.038
2009-09-09,875.125
2009-09-10,878.406
2009-09-11,887.635
2009-09-14,879.659
2009-09-15,887.548
2009-09-16,903.438
2009-09-17,909.814
2009-09-18,914.666
2009-09-21,910.166
2009-09-22,917.781
2009-09-23,911.741
2009-09-24,908.308
2009-09-25,911.638
2009-09-28,904.33
2009-09-29,909.587
2009-09-30,910.549
2009-10-01,908.241
2009-10-02,900.733
2009-10-05,906.805
2009-10-06,923.664
2009-10-07,928.939
2009-10-08,936.983
2009-10-09,940.978
2009-10-12,946.905
2009-10-13,947.626
2009-10-14,964.079
2009-10-15,965.845
2009-10-16,961.14
2009-10-19,969.496
2009-10-20,967.359
2009-10-21,962.784
2009-10-22,954.16
2009-10-23,961.495
2009-10-26,958.104
2009-10-27,941.157
2009-10-28,917.004
2009-10-29,913.663
2009-10-30,912.339
2009-11-02,906.466
2009-11-03,897.622
2009-11-04,921.028
2009-11-05,923.061
2009-11-06,931.828
2009-11-09,950.576
2009-11-10,951.379
2009-11-11,962.1
2009-11-12,955.905
2009-11-13,959.801
2009-11-16,974.087
2009-11-17,969.151
2009-11-18,972.188
2009-11-19,962.614
2009-11-20,960.676
2009-11-23,969.451
2009-11-24,968.049
2009-11-25,974.989
2009-11-26,960.07
2009-11-27,940.013
2009-11-30,956.652
2009-12-01,973.735
2009-12-02,984.613
2009-12-03,991.652
2009-12-04,990.528
2009-12-07,991.741
2009-12-08,988.226
2009-12-09,982.765
2009-12-10,982.107
2009-12-11,991.879
2009-12-14,998.396
2009-12-15,992.882
2009-12-16,989.631
2009-12-17,975.737
2009-12-18,970.901
2009-12-21,969.354
2009-12-22,975.955
2009-12-23,983.893
2009-12-24,993.284
2009-12-25,994.025
2009-12-28,1001.594
2009-12-29,1003.874
2009-12-30,1008.559
2009-12-31,1016.731
2010-01-01,1016.731
2010-01-04,1032.795
2010-01-05,1042.013
2010-01-06,1049.546
2010-01-07,1044.161
2010-01-08,1049.954
2010-01-11,1061.048
2010-01-12,1057.212
2010-01-13,1048.828
2010-01-14,1055.946
2010-01-15,1057.704
2010-01-18,1059.186
2010-01-19,1056.789
2010-01-20,1045.933
2010-01-21,1029.034
2010-01-22,1008.811
2010-01-25,999.526
2010-01-26,975.14
2010-01-27,960.427
2010-01-28,972.225
2010-01-29,968.696
2010-02-01,968.219
2010-02-02,971.325
2010-02-03,984.544
2010-02-04,965.722
2010-02-05,932.455
2010-02-08,927.137
2010-02-09,940.121
2010-02-10,947.27
2010-02-11,957.003
2010-02-12,958.814
2010-02-15,960.796
2010-02-16,966.905
2010-02-17,977.927
2010-02-18,975.6
2010-02-19,965.793
2010-02-22,975.251
2010-02-23,974.88
2010-02-24,971.198
2010-02-25,961.188
2010-02-26,974.064
2010-03-01,985.67
2010-03-02,996.494
2010-03-03,1005.42
2010-03-04,1002.783
2010-03-05,1014.176
2010-03-08,1026.566
2010-03-09,1025.07
2010-03-10,1032.437
2010-03-11,1029.589
2010-03-12,1031.523
2010-03-15,1021.462
2010-03-16,1028.169
2010-03-17,1042.952
2010-03-18,1043.268
2010-03-19,1042.591
2010-03-22,1036.316
2010-03-23,1038.518
2010-03-24,1036.742
2010-03-25,1037.313
2010-03-26,1041.634
2010-03-29,1050.157
2010-03-30,1052.845
2010-03-31,1053.881
2010-04-01,1067.226
2010-04-02,1067.894
2010-04-05,1073.939
2010-04-06,1078.338
2010-04-07,1085.705
2010-04-08,1079.302
2010-04-09,1085.49
2010-04-12,1085.457
2010-04-13,1076.941
2010-04-14,1088.232
2010-04-15,1092.512
2010-04-16,1080.976
2010-04-19,1055.223
2010-04-20,1069.799
2010-04-21,1079.287
2010-04-22,1074.413
2010-04-23,1078.06
2010-04-26,1089.286
2010-04-27,1077.574
2010-04-28,1062.818
2010-04-29,1069.121
2010-04-30,1074.652
2010-05-03,1067.05
2010-05-04,1052.088
2010-05-05,1028.293
2010-05-06,1001.341
2010-05-07,978.36
2010-05-10,1021.682
2010-05-11,1012.309
2010-05-12,1018.609
2010-05-13,1028.808
2010-05-14,1017.633
2010-05-17,994.064
2010-05-18,993.932
2010-05-19,964.637
2010-05-20,933.609
2010-05-21,930.886
2010-05-24,936.114
2010-05-25,894.906
2010-05-26,919.345
2010-05-27,945.886
2010-05-28,963.099
2010-05-31,970.911
2010-06-01,953.586
2010-06-02,953.093
2010-06-03,970.512
2010-06-04,962.766
2010-06-07,938.273
2010-06-08,942.239
2010-06-09,943.499
2010-06-10,953.62
2010-06-11,963.051
2010-06-14,979.017
2010-06-15,984.931
2010-06-16,989.939
2010-06-17,996.643
2010-06-18,1003.159
2010-06-21,1028.454
2010-06-22,1022.024
2010-06-23,1017.249
2010-06-24,1014.056
2010-06-25,1005.805
2010-06-28,1011.281
2010-06-29,986.947
2010-06-30,984.873
2010-07-01,977.726
2010-07-02,979.244
2010-07-05,979.908
2010-07-06,995.111
2010-07-07,994.344
2010-07-08,1007.364
2010-07-09,1017.87
2010-07-12,1018.653
2010-07-13,1021.624
2010-07-14,1029.838
2010-07-15,1029.282
2010-07-16,1023.918
2010-07-19,1019.45
2010-07-20,1025.399
2010-07-21,1034.847
2010-07-22,1041.1
2010-07-23,1048.637
2010-07-26,1051.289
2010-07-27,1056.264
2010-07-28,1058.158
2010-07-29,1061.863
2010-07-30,1063.889
2010-08-02,1083.883
2010-08-03,1081.274
