Date,EM (EMERGING MARKETS) SMID CAP SMID (Small+Mid Cap)
2010-08-03,1090.377
2010-08-04,1093.128
2010-08-05,1092.681
2010-08-06,1093.798
2010-08-09,1101.167
2010-08-10,1088.871
2010-08-11,1072.089
2010-08-12,1066.807
2010-08-13,1076.712
2010-08-16,1080.825
2010-08-17,1089.967
2010-08-18,1093.749
2010-08-19,1095.815
2010-08-20,1091.064
2010-08-23,1092.018
2010-08-24,1083.912
2010-08-25,1068.811
2010-08-26,1070.899
2010-08-27,1071.704
2010-08-30,1075.8
2010-08-31,1071.482
2010-09-01,1091.975
2010-09-02,1100.997
2010-09-03,1111.538
2010-09-06,1120.604
2010-09-07,1114.0
2010-09-08,1115.24
2010-09-09,1124.301
2010-09-10,1129.367
2010-09-13,1145.372
2010-09-14,1148.448
2010-09-15,1153.112
2010-09-16,1147.588
2010-09-17,1157.473
2010-09-20,1164.614
2010-09-21,1165.101
2010-09-22,1169.494
2010-09-23,1168.379
2010-09-24,1177.662
2010-09-27,1189.41
2010-09-28,1188.43
2010-09-29,1195.408
2010-09-30,1201.038
2010-10-01,1212.175
2010-10-04,1213.077
2010-10-05,1218.114
2010-10-06,1233.095
2010-10-07,1232.729
2010-10-08,1228.926
2010-10-11,1234.031
2010-10-12,1224.274
2010-10-13,1245.424
2010-10-14,1254.308
2010-10-15,1249.814
2010-10-18,1237.413
2010-10-19,1226.164
2010-10-20,1230.763
2010-10-21,1237.29
2010-10-22,1237.731
2010-10-25,1251.508
2010-10-26,1251.843
2010-10-27,1236.535
2010-10-28,1238.943
2010-10-29,1242.48
2010-11-01,1255.572
2010-11-02,1259.389
2010-11-03,1266.495
2010-11-04,1282.137
2010-11-05,1284.891
2010-11-08,1281.547
2010-11-09,1285.898
2010-11-10,1280.167
2010-11-11,1276.025
2010-11-12,1249.726
2010-11-15,1240.305
2010-11-16,1225.927
2010-11-17,1218.754
2010-11-18,1237.283
2010-11-19,1239.42
2010-11-22,1243.118
2010-11-23,1219.563
2010-11-24,1220.562
2010-11-25,1225.601
2010-11-26,1205.131
2010-11-29,1204.985
2010-11-30,1209.748
2010-12-01,1228.985
2010-12-02,1242.465
2010-12-03,1246.817
2010-12-06,1250.401
2010-12-07,1253.924
2010-12-08,1239.78
2010-12-09,1238.971
2010-12-10,1239.404
2010-12-13,1248.028
2010-12-14,1255.057
2010-12-15,1247.278
2010-12-16,1237.223
2010-12-17,1240.191
2010-12-20,1231.315
2010-12-21,1244.844
2010-12-22,1247.089
2010-12-23,1249.484
2010-12-24,1249.13
2010-12-27,1247.646
2010-12-28,1248.413
2010-12-29,1257.095
2010-12-30,1268.333
2010-12-31,1275.199
2011-01-03,1288.969
2011-01-04,1293.669
2011-01-05,1287.667
2011-01-06,1284.723
2011-01-07,1278.426
2011-01-10,1267.467
2011-01-11,1271.834
2011-01-12,1287.142
2011-01-13,1288.344
2011-01-14,1284.227
2011-01-17,1274.617
2011-01-18,1276.654
2011-01-19,1279.4
2011-01-20,1262.877
2011-01-21,1256.313
2011-01-24,1255.441
2011-01-25,1255.474
2011-01-26,1258.548
2011-01-27,1257.307
2011-01-28,1240.542
2011-01-31,1232.694
2011-02-01,1239.985
2011-02-02,1244.161
2011-02-03,1239.723
2011-02-04,1237.311
2011-02-07,1240.823
2011-02-08,1241.139
2011-02-09,1224.084
2011-02-10,1202.867
2011-02-11,1195.789
2011-02-14,1209.757
2011-02-15,1210.509
2011-02-16,1213.724
2011-02-17,1213.617
2011-02-18,1225.023
2011-02-21,1221.539
2011-02-22,1195.099
2011-02-23,1183.539
2011-02-24,1167.587
2011-02-25,1181.643
2011-02-28,1188.111
2011-03-01,1195.992
2011-03-02,1193.207
2011-03-03,1209.158
2011-03-04,1219.559
2011-03-07,1213.408
2011-03-08,1218.218
2011-03-09,1223.789
2011-03-10,1211.835
2011-03-11,1201.363
2011-03-14,1198.02
2011-03-15,1166.969
2011-03-16,1175.979
2011-03-17,1166.086
2011-03-18,1181.606
2011-03-21,1195.571
2011-03-22,1208.077
2011-03-23,1209.822
2011-03-24,1220.047
2011-03-25,1226.08
2011-03-28,1220.998
2011-03-29,1225.824
2011-03-30,1242.895
2011-03-31,1255.526
2011-04-01,1272.043
2011-04-04,1280.387
2011-04-05,1283.203
2011-04-06,1294.805
2011-04-07,1299.875
2011-04-08,1306.087
2011-04-11,1301.869
2011-04-12,1281.769
2011-04-13,1290.341
2011-04-14,1292.106
2011-04-15,1293.122
2011-04-18,1279.469
2011-04-19,1279.85
2011-04-20,1302.031
2011-04-21,1312.159
2011-04-22,1313.251
2011-04-25,1313.216
2011-04-26,1311.752
2011-04-27,1312.838
2011-04-28,1310.355
2011-04-29,1310.76
2011-05-02,1315.907
2011-05-03,1298.359
2011-05-04,1290.981
2011-05-05,1282.918
2011-05-06,1281.409
2011-05-09,1281.503
2011-05-10,1285.624
2011-05-11,1288.851
2011-05-12,1270.981
2011-05-13,1271.156
2011-05-16,1261.397
2011-05-17,1255.267
2011-05-18,1264.356
2011-05-19,1257.695
2011-05-20,1255.329
2011-05-23,1225.589
2011-05-24,1235.437
2011-05-25,1225.524
2011-05-26,1239.722
2011-05-27,1252.052
2011-05-30,1255.695
2011-05-31,1278.379
2011-06-01,1279.567
2011-06-02,1271.548
2011-06-03,1273.959
2011-06-06,1270.1
2011-06-07,1272.326
2011-06-08,1263.064
2011-06-09,1255.848
2011-06-10,1242.619
2011-06-13,1233.738
2011-06-14,1243.575
2011-06-15,1239.221
2011-06-16,1218.062
2011-06-17,1220.26
2011-06-20,1206.862
2011-06-21,1219.284
2011-06-22,1224.334
2011-06-23,1214.012
2011-06-24,1225.759
2011-06-27,1221.483
2011-06-28,1228.592
2011-06-29,1240.758
2011-06-30,1255.894
2011-07-01,1265.78
2011-07-04,1278.931
2011-07-05,1278.834
2011-07-06,1276.785
2011-07-07,1286.772
2011-07-08,1283.938
2011-07-11,1265.685
2011-07-12,1241.293
2011-07-13,1258.13
2011-07-14,1257.637
2011-07-15,1261.205
2011-07-18,1250.282
2011-07-19,1255.083
2011-07-20,1264.881
2011-07-21,1270.426
2011-07-22,1284.323
2011-07-25,1276.739
2011-07-26,1286.956
2011-07-27,1284.368
2011-07-28,1281.197
2011-07-29,1270.614
2011-08-01,1280.595
2011-08-02,1263.276
2011-08-03,1240.614
2011-08-04,1211.279
2011-08-05,1165.678
2011-08-08,1109.32
2011-08-09,1082.74
2011-08-10,1105.857
2011-08-11,1113.043
2011-08-12,1117.041
2011-08-15,1138.575
2011-08-16,1149.186
2011-08-17,1153.833
2011-08-18,1133.354
2011-08-19,1097.352
2011-08-22,1082.943
2011-08-23,1101.879
2011-08-24,1093.338
2011-08-25,1084.122
2011-08-26,1081.804
2011-08-29,1110.101
2011-08-30,1122.25
2011-08-31,1144.045
2011-09-01,1148.553
2011-09-02,1140.921
2011-09-05,1110.384
2011-09-06,1098.764
2011-09-07,1117.852
2011-09-08,1120.427
2011-09-09,1103.658
2011-09-12,1081.656
2011-09-13,1073.241
2011-09-14,1047.902
2011-09-15,1054.964
2011-09-16,1073.711
2011-09-19,1040.89
2011-09-20,1039.883
2011-09-21,1031.739
2011-09-22,973.301
2011-09-23,950.576
2011-09-26,919.666
2011-09-27,960.356
2011-09-28,958.761
2011-09-29,961.927
2011-09-30,952.663
2011-10-03,923.327
2011-10-04,903.276
2011-10-05,905.58
2011-10-06,928.756
2011-10-07,951.244
2011-10-10,962.061
2011-10-11,976.502
2011-10-12,991.553
2011-10-13,1006.276
2011-10-14,1007.051
2011-10-17,1019.967
2011-10-18,998.914
2011-10-19,1009.767
2011-10-20,980.912
2011-10-21,991.067
2011-10-24,1016.125
2011-10-25,1019.586
2011-10-26,1023.701
2011-10-27,1056.672
2011-10-28,1069.401
2011-10-31,1056.083
2011-11-01,1032.57
2011-11-02,1037.491
2011-11-03,1031.118
2011-11-04,1050.395
2011-11-07,1048.501
2011-11-08,1048.17
2011-11-09,1040.688
2011-11-10,1008.971
2011-11-11,1024.01
2011-11-14,1030.642
2011-11-15,1020.421
2011-11-16,1010.581
2011-11-17,1008.643
2011-11-18,989.868
2011-11-21,965.526
2011-11-22,960.667
2011-11-23,935.843
2011-11-24,940.269
2011-11-25,930.914
2011-11-28,950.009
2011-11-29,960.823
2011-11-30,969.099
2011-12-01,996.989
2011-12-02,1000.0
2011-12-05,1002.396
2011-12-06,990.256
2011-12-07,997.681
2011-12-08,986.894
2011-12-09,975.524
2011-12-12,968.751
2011-12-13,958.127
2011-12-14,948.55
2011-12-15,938.652
2011-12-16,946.374
2011-12-19,924.186
2011-12-20,933.759
2011-12-21,951.222
2011-12-22,952.613
2011-12-23,963.427
2011-12-26,963.597
2011-12-27,958.787
2011-12-28,952.37
2011-12-29,955.6
2011-12-30,959.11
2012-01-02,957.155
2012-01-03,973.357
2012-01-04,973.354
2012-01-05,970.836
2012-01-06,965.004
2012-01-09,968.099
2012-01-10,984.134
2012-01-11,985.092
2012-01-12,992.441
2012-01-13,992.26
2012-01-16,990.62
2012-01-17,1010.867
2012-01-18,1017.446
2012-01-19,1029.397
2012-01-20,1034.015
2012-01-23,1037.009
2012-01-24,1035.075
2012-01-25,1036.712
2012-01-26,1054.231
2012-01-27,1057.324
2012-01-30,1050.996
2012-01-31,1066.64
2012-02-01,1079.977
2012-02-02,1099.201
2012-02-03,1107.546
2012-02-06,1105.637
2012-02-07,1105.643
2012-02-08,1124.35
2012-02-09,1130.688
2012-02-10,1118.796
2012-02-13,1125.278
2012-02-14,1119.639
2012-02-15,1135.033
2012-02-16,1121.326
2012-02-17,1133.16
2012-02-20,1140.405
2012-02-21,1139.108
2012-02-22,1141.204
2012-02-23,1136.523
2012-02-24,1141.612
2012-02-27,1131.979
2012-02-28,1143.932
2012-02-29,1155.076
2012-03-01,1153.157
2012-03-02,1160.137
2012-03-05,1147.997
2012-03-06,1124.206
2012-03-07,1122.861
2012-03-08,1140.39
2012-03-09,1148.445
2012-03-12,1137.523
2012-03-13,1148.604
2012-03-14,1148.998
2012-03-15,1147.113
2012-03-16,1146.033
2012-03-19,1142.889
2012-03-20,1132.54
2012-03-21,1129.152
2012-03-22,1121.877
2012-03-23,1122.381
2012-03-26,1122.39
2012-03-27,1131.288
2012-03-28,1121.502
2012-03-29,1106.517
2012-03-30,1117.645
2012-04-02,1122.442
2012-04-03,1123.675
2012-04-04,1109.099
2012-04-05,1107.755
2012-04-06,1111.266
2012-04-09,1097.921
2012-04-10,1089.303
2012-04-11,1086.995
2012-04-12,1096.038
2012-04-13,1103.183
2012-04-16,1096.726
2012-04-17,1097.229
2012-04-18,1099.963
2012-04-19,1097.445
2012-04-20,1096.039
2012-04-23,1083.228
2012-04-24,1082.834
2012-04-25,1086.14
2012-04-26,1087.726
2012-04-27,1088.009
2012-04-30,1094.45
2012-05-01,1094.132
2012-05-02,1102.762
2012-05-03,1102.024
2012-05-04,1099.266
2012-05-07,1086.906
2012-05-08,1083.376
2012-05-09,1065.821
2012-05-10,1066.317
2012-05-11,1057.104
2012-05-14,1036.631
2012-05-15,1028.802
2012-05-16,1006.918
2012-05-17,1007.008
2012-05-18,986.829
2012-05-21,990.675
2012-05-22,1001.237
2012-05-23,980.042
2012-05-24,982.621
2012-05-25,984.125
2012-05-28,992.162
2012-05-29,1006.768
2012-05-30,992.65
2012-05-31,993.608
2012-06-01,979.443
2012-06-04,958.893
2012-06-05,965.475
2012-06-06,980.91
2012-06-07,990.137
2012-06-08,984.817
2012-06-11,995.848
2012-06-12,994.992
2012-06-13,1000.397
2012-06-14,994.42
2012-06-15,1003.904
2012-06-18,1013.138
2012-06-19,1020.841
2012-06-20,1028.808
2012-06-21,1018.685
2012-06-22,1006.731
2012-06-25,998.466
2012-06-26,997.79
2012-06-27,1002.538
2012-06-28,996.452
2012-06-29,1023.277
2012-07-02,1029.444
2012-07-03,1042.876
2012-07-04,1046.481
2012-07-05,1047.07
2012-07-06,1040.283
2012-07-09,1030.302
2012-07-10,1029.387
2012-07-11,1029.586
2012-07-12,1011.926
2012-07-13,1018.124
2012-07-16,1017.466
2012-07-17,1021.329
2012-07-18,1017.226
2012-07-19,1025.269
2012-07-20,1022.526
2012-07-23,999.831
2012-07-24,996.945
2012-07-25,991.852
2012-07-26,1000.071
2012-07-27,1019.363
2012-07-30,1021.737
2012-07-31,1027.125
2012-08-01,1031.749
2012-08-02,1024.722
2012-08-03,1031.431
2012-08-06,1043.45
2012-08-07,1044.459
2012-08-08,1045.765
2012-08-09,1056.047
2012-08-10,1056.346
2012-08-13,1051.227
2012-08-14,1053.235
2012-08-15,1050.769
2012-08-16,1055.543
2012-08-17,1053.11
2012-08-20,1052.813
2012-08-21,1061.009
2012-08-22,1057.438
2012-08-23,1064.166
2012-08-24,1057.393
2012-08-27,1055.515
2012-08-28,1050.971
2012-08-29,1049.51
2012-08-30,1043.097
2012-08-31,1046.433
2012-09-03,1054.605
2012-09-04,1052.022
2012-09-05,1044.35
2012-09-06,1051.681
2012-09-07,1066.315
2012-09-10,1067.283
2012-09-11,1069.52
2012-09-12,1072.686
2012-09-13,1075.264
2012-09-14,1100.759
2012-09-17,1102.243
2012-09-18,1100.428
2012-09-19,1106.431
2012-09-20,1096.681
2012-09-21,1106.994
2012-09-24,1104.526
2012-09-25,1105.807
2012-09-26,1094.018
2012-09-27,1100.636
2012-09-28,1108.818
2012-10-01,1109.59
2012-10-02,1110.806
2012-10-03,1109.725
2012-10-04,1111.057
2012-10-05,1113.323
2012-10-08,1100.422
2012-10-09,1099.499
2012-10-10,1096.781
2012-10-11,1098.25
2012-10-12,1103.232
2012-10-15,1100.022
2012-10-16,1108.057
2012-10-17,1116.985
2012-10-18,1116.53
2012-10-19,1110.594
2012-10-22,1112.986
2012-10-23,1105.048
2012-10-24,1105.95
2012-10-25,1103.335
2012-10-26,1089.872
2012-10-29,1083.401
2012-10-30,1089.856
2012-10-31,1094.131
2012-11-01,1101.144
2012-11-02,1104.034
2012-11-05,1102.037
2012-11-06,1109.95
2012-11-07,1115.157
2012-11-08,1106.114
2012-11-09,1104.92
2012-11-12,1102.248
2012-11-13,1094.177
2012-11-14,1091.269
2012-11-15,1085.7
2012-11-16,1078.845
2012-11-19,1085.024
2012-11-20,1085.304
2012-11-21,1081.022
2012-11-22,1085.235
2012-11-23,1094.896
2012-11-26,1098.412
2012-11-27,1100.305
2012-11-28,1096.056
2012-11-29,1108.173
2012-11-30,1111.905
2012-12-03,1113.337
2012-12-04,1116.642
2012-12-05,1124.084
2012-12-06,1128.645
2012-12-07,1130.486
2012-12-10,1132.107
2012-12-11,1133.894
2012-12-12,1142.265
2012-12-13,1144.2
2012-12-14,1145.883
2012-12-17,1144.666
2012-12-18,1149.229
2012-12-19,1155.904
2012-12-20,1155.215
2012-12-21,1146.321
2012-12-24,1148.679
2012-12-25,1151.082
2012-12-26,1154.705
2012-12-27,1159.992
2012-12-28,1167.531
2012-12-31,1168.614
2013-01-01,1169.563
2013-01-02,1189.362
2013-01-03,1197.371
2013-01-04,1197.432
2013-01-07,1202.208
2013-01-08,1195.939
2013-01-09,1201.32
2013-01-10,1202.051
2013-01-11,1197.795
2013-01-14,1204.327
2013-01-15,1197.159
2013-01-16,1193.289
2013-01-17,1189.999
2013-01-18,1198.538
2013-01-21,1199.022
2013-01-22,1198.506
2013-01-23,1193.563
2013-01-24,1188.998
2013-01-25,1185.807
2013-01-28,1178.488
2013-01-29,1186.952
2013-01-30,1186.65
2013-01-31,1187.336
2013-02-01,1190.947
2013-02-04,1193.343
2013-02-05,1190.392
2013-02-06,1189.826
2013-02-07,1185.89
2013-02-08,1184.344
2013-02-11,1182.692
2013-02-12,1182.117
2013-02-13,1189.58
2013-02-14,1194.383
2013-02-15,1196.512
2013-02-18,1194.968
2013-02-19,1193.763
2013-02-20,1198.985
2013-02-21,1183.893
2013-02-22,1187.704
2013-02-25,1188.115
2013-02-26,1177.774
2013-02-27,1185.384
2013-02-28,1194.76
2013-03-01,1196.189
2013-03-04,1184.582
2013-03-05,1195.091
2013-03-06,1203.874
2013-03-07,1202.823
2013-03-08,1209.757
2013-03-11,1206.997
2013-03-12,1200.793
2013-03-13,1192.152
2013-03-14,1190.779
2013-03-15,1186.225
2013-03-18,1174.724
2013-03-19,1173.504
2013-03-20,1172.437
2013-03-21,1170.621
2013-03-22,1164.558
2013-03-25,1172.363
2013-03-26,1176.685
2013-03-27,1178.886
2013-03-28,1180.754
2013-03-29,1183.759
2013-04-01,1181.508
2013-04-02,1178.952
2013-04-03,1176.184
2013-04-04,1170.375
2013-04-05,1161.389
2013-04-08,1154.967
2013-04-09,1160.851
2013-04-10,1172.287
2013-04-11,1179.465
2013-04-12,1174.127
2013-04-15,1160.744
2013-04-16,1165.271
2013-04-17,1164.281
2013-04-18,1162.428
2013-04-19,1173.395
2013-04-22,1176.108
2013-04-23,1173.583
2013-04-24,1183.059
2013-04-25,1190.009
2013-04-26,1186.542
2013-04-29,1192.589
2013-04-30,1201.913
2013-05-01,1201.201
2013-05-02,1201.602
2013-05-03,1204.542
2013-05-06,1211.031
2013-05-07,1218.358
2013-05-08,1227.636
2013-05-09,1228.325
2013-05-10,1217.953
2013-05-13,1212.392
2013-05-14,1216.082
2013-05-15,1217.964
2013-05-16,1219.145
2013-05-17,1218.397
2013-05-20,1218.023
2013-05-21,1220.097
2013-05-22,1219.728
2013-05-23,1196.657
2013-05-24,1200.895
2013-05-27,1204.302
2013-05-28,1209.248
2013-05-29,1202.408
2013-05-30,1193.668
2013-05-31,1186.27
2013-06-03,1171.673
2013-06-04,1177.368
2013-06-05,1166.956
2013-06-06,1157.292
2013-06-07,1154.005
2013-06-10,1145.499
2013-06-11,1127.653
2013-06-12,1126.732
2013-06-13,1114.502
2013-06-14,1124.284
2013-06-17,1127.19
2013-06-18,1124.218
2013-06-19,1119.58
2013-06-20,1080.159
2013-06-21,1067.141
2013-06-24,1044.393
2013-06-25,1039.492
2013-06-26,1060.507
2013-06-27,1077.317
2013-06-28,1094.894
2013-07-01,1102.699
2013-07-02,1097.656
2013-07-03,1075.378
2013-07-04,1081.98
2013-07-05,1079.517
2013-07-08,1065.367
2013-07-09,1071.662
2013-07-10,1072.608
2013-07-11,1097.715
2013-07-12,1102.035
2013-07-15,1112.8
2013-07-16,1118.21
2013-07-17,1122.194
2013-07-18,1122.547
2013-07-19,1117.35
2013-07-22,1121.682
2013-07-23,1134.713
2013-07-24,1132.858
2013-07-25,1125.854
2013-07-26,1124.171
2013-07-29,1114.643
2013-07-30,1113.833
2013-07-31,1105.884
2013-08-01,1110.757
2013-08-02,1113.72
2013-08-05,1119.462
2013-08-06,1111.993
2013-08-07,1104.849
2013-08-08,1114.66
2013-08-09,1118.254
2013-08-12,1121.912
2013-08-13,1127.538
2013-08-14,1128.772
2013-08-15,1119.737
2013-08-16,1116.756
2013-08-19,1102.276
2013-08-20,1083.316
2013-08-21,1075.191
2013-08-22,1066.044
2013-08-23,1077.53
2013-08-26,1079.287
2013-08-27,1055.172
2013-08-28,1047.591
2013-08-29,1060.753
2013-08-30,1072.447
2013-09-02,1081.921
2013-09-03,1081.972
2013-09-04,1085.775
2013-09-05,1093.097
2013-09-06,1099.566
2013-09-09,1114.813
2013-09-10,1126.838
2013-09-11,1130.322
2013-09-12,1133.218
2013-09-13,1128.921
2013-09-16,1139.85
2013-09-17,1141.457
2013-09-18,1142.461
2013-09-19,1161.669
2013-09-20,1153.243
2013-09-23,1159.675
2013-09-24,1155.259
2013-09-25,1154.39
2013-09-26,1149.395
2013-09-27,1147.96
2013-09-30,1141.148
2013-10-01,1146.54
2013-10-02,1149.722
2013-10-03,1156.842
2013-10-04,1161.216
2013-10-07,1159.48
2013-10-08,1163.086
2013-10-09,1160.794
2013-10-10,1167.894
2013-10-11,1175.945
2013-10-14,1173.248
2013-10-15,1179.614
2013-10-16,1180.367
2013-10-17,1185.526
2013-10-18,1194.174
2013-10-21,1196.545
2013-10-22,1202.495
2013-10-23,1194.172
2013-10-24,1195.655
2013-10-25,1192.043
2013-10-28,1192.787
2013-10-29,1191.51
2013-10-30,1195.664
2013-10-31,1187.681
2013-11-01,1178.734
2013-11-04,1176.259
2013-11-05,1169.34
2013-11-06,1167.774
2013-11-07,1160.243
2013-11-08,1147.091
2013-11-11,1137.328
2013-11-12,1135.35
2013-11-13,1127.282
2013-11-14,1141.56
2013-11-15,1151.017
2013-11-18,1165.385
2013-11-19,1166.781
2013-11-20,1163.808
2013-11-21,1149.633
2013-11-22,1155.325
2013-11-25,1158.228
2013-11-26,1155.353
2013-11-27,1158.632
2013-11-28,1161.823
2013-11-29,1169.698
2013-12-02,1167.619
2013-12-03,1158.737
2013-12-04,1154.387
2013-12-05,1156.283
2013-12-06,1157.808
2013-12-09,1163.598
2013-12-10,1162.94
2013-12-11,1154.429
2013-12-12,1144.503
2013-12-13,1145.341
2013-12-16,1141.939
2013-12-17,1141.713
2013-12-18,1144.0
2013-12-19,1138.943
2013-12-20,1136.555
2013-12-23,1140.353
2013-12-24,1146.147
2013-12-25,1145.512
2013-12-26,1143.271
2013-12-27,1150.303
2013-12-30,1158.19
2013-12-31,1161.025
2014-01-01,1161.363
2014-01-02,1154.659
2014-01-03,1148.872
2014-01-06,1140.266
2014-01-07,1142.268
2014-01-08,1146.391
2014-01-09,1138.665
2014-01-10,1145.816
2014-01-13,1152.649
2014-01-14,1148.878
2014-01-15,1151.087
2014-01-16,1149.133
2014-01-17,1147.147
2014-01-20,1144.819
2014-01-21,1144.42
2014-01-22,1147.823
2014-01-23,1138.953
2014-01-24,1123.45
2014-01-27,1100.852
2014-01-28,1105.0
2014-01-29,1109.441
2014-01-30,1106.613
2014-01-31,1107.886
2014-02-03,1099.823
2014-02-04,1092.017
2014-02-05,1090.941
2014-02-06,1103.892
2014-02-07,1113.33
2014-02-10,1115.256
2014-02-11,1120.864
2014-02-12,1130.881
2014-02-13,1126.949
2014-02-14,1135.559
2014-02-17,1142.073
2014-02-18,1136.73
2014-02-19,1139.175
2014-02-20,1132.883
2014-02-21,1140.372
2014-02-24,1139.221
2014-02-25,1137.829
2014-02-26,1140.865
2014-02-27,1147.137
2014-02-28,1153.682
2014-03-03,1145.222
2014-03-04,1149.139
2014-03-05,1155.611
2014-03-06,1169.89
2014-03-07,1165.659
2014-03-10,1155.814
2014-03-11,1161.136
2014-03-12,1149.147
2014-03-13,1151.718
2014-03-14,1143.007
2014-03-17,1148.237
2014-03-18,1156.857
2014-03-19,1156.619
2014-03-20,1144.459
2014-03-21,1147.281
2014-03-24,1150.333
2014-03-25,1152.899
2014-03-26,1161.674
2014-03-27,1163.83
2014-03-28,1173.103
2014-03-31,1185.179
2014-04-01,1193.515
2014-04-02,1200.347
2014-04-03,1195.905
2014-04-04,1198.068
2014-04-07,1196.04
2014-04-08,1200.959
2014-04-09,1208.014
2014-04-10,1215.183
2014-04-11,1208.023
2014-04-14,1201.106
2014-04-15,1193.124
2014-04-16,1196.835
2014-04-17,1204.004
2014-04-18,1205.075
2014-04-21,1204.406
2014-04-22,1205.361
2014-04-23,1201.059
2014-04-24,1201.24
2014-04-25,1188.72
2014-04-28,1185.929
2014-04-29,1192.734
2014-04-30,1190.999
2014-05-01,1191.607
2014-05-02,1201.244
2014-05-05,1199.743
2014-05-06,1200.795
2014-05-07,1197.878
2014-05-08,1198.355
2014-05-09,1194.819
2014-05-12,1199.933
2014-05-13,1206.583
2014-05-14,1214.052
2014-05-15,1211.561
2014-05-16,1212.765
2014-05-19,1217.989
2014-05-20,1211.07
2014-05-21,1211.951
2014-05-22,1225.585
2014-05-23,1230.583
2014-05-26,1230.047
2014-05-27,1223.439
2014-05-28,1227.725
2014-05-29,1227.732
2014-05-30,1223.19
2014-06-02,1221.311
2014-06-03,1223.734
2014-06-04,1221.769
2014-06-05,1228.426
2014-06-06,1236.823
2014-06-09,1242.231
2014-06-10,1247.372
2014-06-11,1246.885
2014-06-12,1248.49
2014-06-13,1242.518
2014-06-16,1239.017
2014-06-17,1237.914
2014-06-18,1236.647
2014-06-19,1243.503
2014-06-20,1238.996
2014-06-23,1233.899
2014-06-24,1238.588
2014-06-25,1235.36
2014-06-26,1241.186
2014-06-27,1242.489
2014-06-30,1250.954
2014-07-01,1253.235
2014-07-02,1259.261
2014-07-03,1263.24
2014-07-04,1267.377
2014-07-07,1268.868
2014-07-08,1267.848
2014-07-09,1265.358
2014-07-10,1266.938
2014-07-11,1259.425
2014-07-14,1266.966
2014-07-15,1267.927
2014-07-16,1267.475
2014-07-17,1267.255
2014-07-18,1264.518
2014-07-21,1267.335
2014-07-22,1276.603
2014-07-23,1280.536
2014-07-24,1281.795
2014-07-25,1281.453
2014-07-28,1281.102
2014-07-29,1274.568
2014-07-30,1271.263
2014-07-31,1263.153
2014-08-01,1259.869
2014-08-04,1269.058
2014-08-05,1265.519
2014-08-06,1256.865
2014-08-07,1250.855
2014-08-08,1246.54
2014-08-11,1260.797
2014-08-12,1264.703
2014-08-13,1273.792
2014-08-14,1275.453
2014-08-15,1275.146
2014-08-18,1276.102
2014-08-19,1285.561
2014-08-20,1283.965
2014-08-21,1281.794
2014-08-22,1287.231
2014-08-25,1288.554
2014-08-26,1291.783
2014-08-27,1298.071
2014-08-28,1292.99
2014-08-29,1295.216
2014-09-01,1299.291
2014-09-02,1296.195
2014-09-03,1306.142
2014-09-04,1306.933
2014-09-05,1305.353
2014-09-08,1304.743
2014-09-09,1297.106
2014-09-10,1289.785
2014-09-11,1285.061
2014-09-12,1276.869
2014-09-15,1269.571
2014-09-16,1263.508
2014-09-17,1271.929
2014-09-18,1267.053
2014-09-19,1271.411
2014-09-22,1258.838
2014-09-23,1252.371
2014-09-24,1254.302
2014-09-25,1245.971
2014-09-26,1240.96
2014-09-29,1226.907
2014-09-30,1225.411
2014-10-01,1218.462
2014-10-02,1215.898
2014-10-03,1216.933
2014-10-06,1224.974
2014-10-07,1224.671
2014-10-08,1214.862
2014-10-09,1222.906
2014-10-10,1206.603
2014-10-13,1193.402
2014-10-14,1194.413
2014-10-15,1183.337
2014-10-16,1172.754
2014-10-17,1178.327
2014-10-20,1187.112
2014-10-21,1190.804
2014-10-22,1199.888
2014-10-23,1196.335
2014-10-24,1195.065
2014-10-27,1186.567
2014-10-28,1199.131
2014-10-29,1212.03
2014-10-30,1208.793
2014-10-31,1213.132
2014-11-03,1210.553
2014-11-04,1206.227
2014-11-05,1199.392
2014-11-06,1190.377
2014-11-07,1187.747
2014-11-10,1193.483
2014-11-11,1192.424
2014-11-12,1193.275
2014-11-13,1192.613
2014-11-14,1190.276
2014-11-17,1184.797
2014-11-18,1187.902
2014-11-19,1189.457
2014-11-20,1188.316
2014-11-21,1197.771
2014-11-24,1202.598
2014-11-25,1202.531
2014-11-26,1204.256
2014-11-27,1203.61
2014-11-28,1196.349
2014-12-01,1177.711
2014-12-02,1181.55
2014-12-03,1183.987
2014-12-04,1184.031
2014-12-05,1181.597
2014-12-08,1169.283
2014-12-09,1158.105
2014-12-10,1157.87
2014-12-11,1145.155
2014-12-12,1141.126
2014-12-15,1129.012
2014-12-16,1115.671
2014-12-17,1116.343
2014-12-18,1128.936
2014-12-19,1133.244
2014-12-22,1141.151
2014-12-23,1135.689
2014-12-24,1138.355
2014-12-25,1137.997
2014-12-26,1140.588
2014-12-29,1147.077
2014-12-30,1148.493
2014-12-31,1154.727
2015-01-01,1154.963
2015-01-02,1152.125
2015-01-05,1143.146
2015-01-06,1137.538
2015-01-07,1140.815
2015-01-08,1154.632
2015-01-09,1161.582
2015-01-12,1159.405
2015-01-13,1163.0
2015-01-14,1161.946
2015-01-15,1162.554
2015-01-16,1158.812
2015-01-19,1153.861
2015-01-20,1157.835
2015-01-21,1171.189
2015-01-22,1178.531
2015-01-23,1184.154
2015-01-26,1182.858
