Date,AUSTRIA SMALL GROWTH Small Cap
2005-11-10,704.958
2005-11-11,705.309
2005-11-14,708.025
2005-11-15,707.771
2005-11-16,706.364
2005-11-17,713.264
2005-11-18,714.854
2005-11-21,716.068
2005-11-22,719.736
2005-11-23,729.039
2005-11-24,732.475
2005-11-25,732.943
2005-11-28,739.654
2005-11-29,739.078
2005-11-30,740.603
2005-12-01,747.602
2005-12-02,750.584
2005-12-05,753.767
2005-12-06,752.937
2005-12-07,750.531
2005-12-08,757.125
2005-12-09,759.014
2005-12-12,776.571
2005-12-13,782.749
2005-12-14,789.693
2005-12-15,788.51
2005-12-16,792.898
2005-12-19,794.254
2005-12-20,793.722
2005-12-21,789.111
2005-12-22,790.801
2005-12-23,794.959
2005-12-26,794.959
2005-12-27,790.879
2005-12-28,794.783
2005-12-29,791.893
2005-12-30,788.651
2006-01-02,792.714
2006-01-03,811.479
2006-01-04,828.16
2006-01-05,838.271
2006-01-06,842.015
2006-01-09,837.26
2006-01-10,826.063
2006-01-11,822.076
2006-01-12,828.055
2006-01-13,829.839
2006-01-16,835.434
2006-01-17,830.317
2006-01-18,825.593
2006-01-19,835.75
2006-01-20,838.048
2006-01-23,846.687
2006-01-24,854.248
2006-01-25,855.216
2006-01-26,852.194
2006-01-27,849.463
2006-01-30,853.435
2006-01-31,856.97
2006-02-01,859.466
2006-02-02,860.813
2006-02-03,849.228
2006-02-06,853.415
2006-02-07,851.455
2006-02-08,851.58
2006-02-09,859.247
2006-02-10,856.619
2006-02-13,855.084
2006-02-14,850.793
2006-02-15,857.919
2006-02-16,859.978
2006-02-17,872.555
2006-02-20,876.024
2006-02-21,871.628
2006-02-22,869.343
2006-02-23,873.827
2006-02-24,870.539
2006-02-27,869.352
2006-02-28,865.813
2006-03-01,873.979
2006-03-02,871.493
2006-03-03,877.636
2006-03-06,880.61
2006-03-07,863.478
2006-03-08,853.079
2006-03-09,851.526
2006-03-10,844.154
2006-03-13,858.527
2006-03-14,864.79
2006-03-15,869.179
2006-03-16,884.091
2006-03-17,883.412
2006-03-20,884.412
2006-03-21,877.486
2006-03-22,876.388
2006-03-23,871.323
2006-03-24,874.455
2006-03-27,884.413
2006-03-28,890.285
2006-03-29,883.254
2006-03-30,893.369
2006-03-31,893.251
2006-04-03,896.154
2006-04-04,903.24
2006-04-05,903.892
2006-04-06,909.923
2006-04-07,906.02
2006-04-10,903.786
2006-04-11,900.297
2006-04-12,894.04
2006-04-13,894.126
2006-04-14,894.126
2006-04-17,908.327
2006-04-18,910.021
2006-04-19,922.313
2006-04-20,921.964
2006-04-21,930.021
2006-04-24,939.558
2006-04-25,948.49
2006-04-26,958.584
2006-04-27,963.252
2006-04-28,975.752
2006-05-01,977.456
2006-05-02,979.049
2006-05-03,989.64
2006-05-04,987.634
2006-05-05,1003.53
2006-05-08,1012.095
2006-05-09,1002.575
2006-05-10,996.424
2006-05-11,1006.426
2006-05-12,998.975
2006-05-15,975.381
2006-05-16,968.291
2006-05-17,955.946
2006-05-18,925.786
2006-05-19,925.116
2006-05-22,863.734
2006-05-23,887.97
2006-05-24,879.258
2006-05-25,880.498
2006-05-26,894.482
2006-05-29,904.701
2006-05-30,906.322
2006-05-31,907.935
2006-06-01,929.622
2006-06-02,956.76
2006-06-05,957.574
2006-06-06,902.499
2006-06-07,891.211
2006-06-08,834.578
2006-06-09,850.347
2006-06-12,826.258
2006-06-13,762.618
2006-06-14,771.757
2006-06-15,772.063
2006-06-16,810.362
2006-06-19,812.291
2006-06-20,817.471
2006-06-21,825.281
2006-06-22,823.439
2006-06-23,851.652
2006-06-26,844.32
2006-06-27,842.153
2006-06-28,809.412
2006-06-29,783.734
2006-06-30,842.069
2006-07-03,869.94
2006-07-04,867.497
2006-07-05,853.422
2006-07-06,858.545
2006-07-07,859.058
2006-07-10,857.792
2006-07-11,848.239
2006-07-12,845.579
2006-07-13,830.716
2006-07-14,805.742
2006-07-17,767.823
2006-07-18,712.918
2006-07-19,688.875
2006-07-20,700.992
2006-07-21,707.01
2006-07-24,715.893
2006-07-25,722.812
2006-07-26,721.643
2006-07-27,728.272
2006-07-28,730.508
2006-07-31,732.087
2006-08-01,718.552
2006-08-02,731.986
2006-08-03,731.736
2006-08-04,743.916
2006-08-07,736.883
2006-08-08,733.163
2006-08-09,696.132
2006-08-10,691.305
2006-08-11,707.026
2006-08-14,705.675
2006-08-15,708.001
2006-08-16,713.504
2006-08-17,718.208
2006-08-18,715.126
2006-08-21,720.148
2006-08-22,719.198
2006-08-23,722.08
2006-08-24,717.65
2006-08-25,713.665
2006-08-28,726.212
2006-08-29,725.867
2006-08-30,722.431
2006-08-31,725.866
2006-09-01,729.816
2006-09-04,728.187
2006-09-05,717.966
2006-09-06,717.302
2006-09-07,698.245
2006-09-08,703.464
2006-09-11,698.669
2006-09-12,696.834
2006-09-13,706.886
2006-09-14,711.865
2006-09-15,705.467
2006-09-18,711.313
2006-09-19,695.422
2006-09-20,672.469
2006-09-21,675.382
2006-09-22,687.846
2006-09-25,676.947
2006-09-26,673.211
2006-09-27,683.805
2006-09-28,688.848
2006-09-29,686.108
2006-10-02,648.444
2006-10-03,655.271
2006-10-04,652.923
2006-10-05,666.369
2006-10-06,662.463
2006-10-09,667.264
2006-10-10,669.354
2006-10-11,681.826
2006-10-12,683.285
2006-10-13,690.285
2006-10-16,707.369
2006-10-17,705.702
2006-10-18,705.978
2006-10-19,708.59
2006-10-20,709.103
2006-10-23,707.67
2006-10-24,713.006
2006-10-25,717.548
2006-10-26,722.222
2006-10-27,723.033
2006-10-30,715.688
2006-10-31,727.708
2006-11-01,728.221
2006-11-02,727.335
2006-11-03,723.072
2006-11-06,735.072
2006-11-07,734.182
2006-11-08,733.785
2006-11-09,736.845
2006-11-10,735.379
2006-11-13,731.681
2006-11-14,728.752
2006-11-15,729.395
2006-11-16,729.749
2006-11-17,730.949
2006-11-20,731.579
2006-11-21,734.388
2006-11-22,744.958
2006-11-23,742.643
2006-11-24,757.72
2006-11-27,747.431
2006-11-28,738.9
2006-11-29,761.741
2006-11-30,768.601
2006-12-01,774.235
2006-12-04,783.915
2006-12-05,793.154
2006-12-06,804.769
2006-12-07,807.843
2006-12-08,809.118
2006-12-11,810.001
2006-12-12,804.168
2006-12-13,799.776
2006-12-14,802.159
2006-12-15,804.139
2006-12-18,801.697
2006-12-19,806.304
2006-12-20,807.743
2006-12-21,811.435
2006-12-22,812.796
2006-12-25,812.796
2006-12-26,811.53
2006-12-27,819.79
2006-12-28,826.383
2006-12-29,829.087
2007-01-01,829.087
2007-01-02,841.477
2007-01-03,840.141
2007-01-04,826.603
2007-01-05,816.348
2007-01-08,813.807
2007-01-09,814.34
2007-01-10,806.589
2007-01-11,811.272
2007-01-12,814.757
2007-01-15,826.807
2007-01-16,822.602
2007-01-17,819.402
2007-01-18,816.444
2007-01-19,825.095
2007-01-22,829.866
2007-01-23,830.952
2007-01-24,833.511
2007-01-25,837.372
2007-01-26,822.99
2007-01-29,829.183
2007-01-30,832.386
2007-01-31,836.379
2007-02-01,838.763
2007-02-02,841.253
2007-02-05,848.27
2007-02-06,852.203
2007-02-07,861.22
2007-02-08,864.201
2007-02-09,868.404
2007-02-12,860.566
2007-02-13,859.097
2007-02-14,868.532
2007-02-15,867.945
2007-02-16,863.902
2007-02-19,879.361
2007-02-20,886.75
2007-02-21,882.728
2007-02-22,897.347
2007-02-23,906.998
2007-02-26,914.021
2007-02-27,873.044
2007-02-28,859.938
2007-03-01,856.781
2007-03-02,861.288
2007-03-05,846.886
2007-03-06,874.112
2007-03-07,890.926
2007-03-08,921.502
2007-03-09,929.045
2007-03-12,935.109
2007-03-13,918.709
2007-03-14,900.172
2007-03-15,914.924
2007-03-16,926.727
2007-03-19,958.375
2007-03-20,958.875
2007-03-21,965.364
2007-03-22,968.347
2007-03-23,969.517
2007-03-26,973.396
2007-03-27,959.163
2007-03-28,948.085
2007-03-29,958.662
2007-03-30,965.21
2007-04-02,978.5
2007-04-03,987.108
2007-04-04,989.445
2007-04-05,999.565
2007-04-06,999.565
2007-04-09,994.358
2007-04-10,1008.112
2007-04-11,1009.312
2007-04-12,996.36
2007-04-13,998.306
2007-04-16,1000.982
2007-04-17,994.781
2007-04-18,993.127
2007-04-19,985.369
2007-04-20,997.886
2007-04-23,996.876
2007-04-24,997.923
2007-04-25,1006.767
2007-04-26,1005.39
2007-04-27,1006.441
2007-04-30,1000.571
2007-05-01,996.832
2007-05-02,983.46
2007-05-03,966.815
2007-05-04,970.089
2007-05-07,986.581
2007-05-08,973.948
2007-05-09,984.852
2007-05-10,984.705
2007-05-11,968.111
2007-05-14,971.642
2007-05-15,978.852
2007-05-16,971.303
2007-05-17,965.435
2007-05-18,975.955
2007-05-21,985.716
2007-05-22,988.122
2007-05-23,1007.459
2007-05-24,1007.174
2007-05-25,995.92
2007-05-28,995.92
2007-05-29,993.408
2007-05-30,985.623
2007-05-31,1000.0
2007-06-01,1002.045
2007-06-04,996.832
2007-06-05,988.124
2007-06-06,967.159
2007-06-07,964.721
2007-06-08,942.668
2007-06-11,956.56
2007-06-12,957.83
2007-06-13,946.796
2007-06-14,951.013
2007-06-15,967.495
2007-06-18,968.892
2007-06-19,965.281
2007-06-20,962.016
2007-06-21,938.051
2007-06-22,941.007
2007-06-25,931.564
2007-06-26,937.077
2007-06-27,940.254
2007-06-28,954.386
2007-06-29,969.792
2007-07-02,1007.745
2007-07-03,1009.843
2007-07-04,1015.732
2007-07-05,1011.885
2007-07-06,1014.575
2007-07-09,1022.807
2007-07-10,1017.36
2007-07-11,1017.274
2007-07-12,1023.117
2007-07-13,1026.861
2007-07-16,1019.298
2007-07-17,1007.24
2007-07-18,998.484
2007-07-19,1014.065
2007-07-20,1005.694
2007-07-23,1009.812
2007-07-24,1009.236
2007-07-25,992.037
2007-07-26,959.846
2007-07-27,931.123
2007-07-30,918.768
2007-07-31,952.131
2007-08-01,943.066
2007-08-02,947.877
2007-08-03,945.45
2007-08-06,926.365
2007-08-07,928.553
2007-08-08,937.915
2007-08-09,913.958
2007-08-10,887.657
2007-08-13,896.209
2007-08-14,894.128
2007-08-15,887.408
2007-08-16,832.536
2007-08-17,816.212
2007-08-20,837.205
2007-08-21,831.952
2007-08-22,857.736
2007-08-23,877.269
2007-08-24,885.969
2007-08-27,893.2
2007-08-28,873.008
2007-08-29,871.508
2007-08-30,872.456
2007-08-31,890.024
2007-09-03,902.477
2007-09-04,908.941
2007-09-05,898.189
2007-09-06,893.874
2007-09-07,882.404
2007-09-10,871.751
2007-09-11,876.022
2007-09-12,876.643
2007-09-13,880.27
2007-09-14,873.878
2007-09-17,857.362
2007-09-18,866.253
2007-09-19,892.218
2007-09-20,894.552
2007-09-21,893.029
2007-09-24,896.523
2007-09-25,894.099
2007-09-26,894.006
2007-09-27,883.24
2007-09-28,880.723
2007-10-01,885.191
2007-10-02,894.785
2007-10-03,900.104
2007-10-04,912.328
2007-10-05,940.094
2007-10-08,938.345
2007-10-09,943.364
2007-10-10,952.112
2007-10-11,963.867
2007-10-12,958.71
2007-10-15,970.188
2007-10-16,957.637
2007-10-17,971.81
2007-10-18,977.285
2007-10-19,975.608
2007-10-22,946.271
2007-10-23,964.457
2007-10-24,962.13
2007-10-25,976.071
2007-10-26,981.529
2007-10-29,1009.025
2007-10-30,997.261
2007-10-31,1010.155
2007-11-01,1007.85
2007-11-02,1001.477
2007-11-05,987.098
2007-11-06,1009.32
2007-11-07,982.534
2007-11-08,975.315
2007-11-09,965.477
2007-11-12,951.699
2007-11-13,939.939
2007-11-14,935.267
2007-11-15,895.02
2007-11-16,894.184
2007-11-19,863.145
2007-11-20,864.944
2007-11-21,824.299
2007-11-22,823.037
2007-11-23,829.125
2007-11-26,843.67
2007-11-27,837.108
2007-11-28,848.5
2007-11-29,860.816
2007-11-30,880.159
2007-12-03,883.689
2007-12-04,880.122
2007-12-05,881.588
2007-12-06,878.62
2007-12-07,889.478
2007-12-10,895.81
2007-12-11,899.411
2007-12-12,894.299
2007-12-13,860.471
2007-12-14,852.943
2007-12-17,827.057
2007-12-18,837.708
2007-12-19,827.23
2007-12-20,822.018
2007-12-21,827.536
2007-12-24,829.379
2007-12-25,829.379
2007-12-26,835.079
2007-12-27,853.449
2007-12-28,863.017
2007-12-31,858.087
2008-01-01,858.087
2008-01-02,855.235
2008-01-03,842.496
2008-01-04,837.028
2008-01-07,818.273
2008-01-08,838.396
2008-01-09,822.418
2008-01-10,795.769
2008-01-11,784.72
2008-01-14,789.763
2008-01-15,768.707
2008-01-16,742.689
2008-01-17,747.246
2008-01-18,740.554
2008-01-21,683.992
2008-01-22,699.795
2008-01-23,684.477
2008-01-24,721.647
2008-01-25,732.694
2008-01-28,728.388
2008-01-29,747.447
2008-01-30,747.492
2008-01-31,761.068
2008-02-01,785.0
2008-02-04,805.179
2008-02-05,775.064
2008-02-06,773.882
2008-02-07,754.636
2008-02-08,746.877
2008-02-11,742.222
2008-02-12,764.601
2008-02-13,763.541
2008-02-14,769.657
2008-02-15,766.418
2008-02-18,775.802
2008-02-19,790.295
2008-02-20,783.093
2008-02-21,797.044
2008-02-22,795.291
2008-02-25,802.384
2008-02-26,809.429
2008-02-27,813.151
2008-02-28,806.714
2008-02-29,803.902
2008-03-03,793.796
2008-03-04,788.061
2008-03-05,807.16
2008-03-06,814.56
2008-03-07,803.47
2008-03-10,788.452
2008-03-11,790.402
2008-03-12,799.52
2008-03-13,795.172
2008-03-14,799.147
2008-03-17,785.08
2008-03-18,798.417
2008-03-19,780.524
2008-03-20,764.804
2008-03-21,764.804
2008-03-24,763.713
2008-03-25,797.151
2008-03-26,803.372
2008-03-27,819.953
2008-03-28,824.07
2008-03-31,831.486
2008-04-01,831.502
2008-04-02,834.99
2008-04-03,824.296
2008-04-04,834.919
2008-04-07,837.334
2008-04-08,829.225
2008-04-09,825.961
2008-04-10,820.472
2008-04-11,820.967
2008-04-14,822.588
2008-04-15,829.669
2008-04-16,849.856
2008-04-17,842.273
2008-04-18,847.531
2008-04-21,854.991
2008-04-22,850.355
2008-04-23,846.87
2008-04-24,836.718
2008-04-25,844.932
2008-04-28,851.229
2008-04-29,850.293
2008-04-30,853.35
2008-05-01,846.855
2008-05-02,859.997
2008-05-05,869.08
2008-05-06,868.893
2008-05-07,873.297
2008-05-08,865.484
2008-05-09,864.947
2008-05-12,868.814
2008-05-13,885.25
2008-05-14,888.737
2008-05-15,902.988
2008-05-16,922.616
2008-05-19,936.588
2008-05-20,925.481
2008-05-21,925.325
2008-05-22,922.273
2008-05-23,924.618
2008-05-26,928.685
2008-05-27,914.781
2008-05-28,921.8
2008-05-29,916.593
2008-05-30,918.137
2008-06-02,924.922
2008-06-03,926.434
2008-06-04,910.273
2008-06-05,917.658
2008-06-06,927.656
2008-06-09,905.32
2008-06-10,890.064
2008-06-11,879.788
2008-06-12,886.391
2008-06-13,891.677
2008-06-16,911.141
2008-06-17,927.518
2008-06-18,913.058
2008-06-19,905.42
2008-06-20,904.747
2008-06-23,901.175
2008-06-24,900.519
2008-06-25,903.341
2008-06-26,898.721
2008-06-27,888.367
2008-06-30,894.384
2008-07-01,882.058
2008-07-02,867.34
2008-07-03,852.071
2008-07-04,836.402
2008-07-07,844.809
2008-07-08,836.098
2008-07-09,847.101
2008-07-10,843.947
2008-07-11,836.13
2008-07-14,825.75
2008-07-15,796.375
2008-07-16,774.86
2008-07-17,800.206
2008-07-18,802.851
2008-07-21,823.241
2008-07-22,836.273
2008-07-23,836.535
2008-07-24,828.864
2008-07-25,825.725
2008-07-28,827.321
2008-07-29,817.747
2008-07-30,833.64
2008-07-31,850.677
2008-08-01,830.338
2008-08-04,828.854
2008-08-05,814.567
2008-08-06,810.099
2008-08-07,820.932
2008-08-08,802.446
2008-08-11,797.93
2008-08-12,789.941
2008-08-13,783.564
2008-08-14,787.536
2008-08-15,776.54
2008-08-18,778.185
2008-08-19,765.264
2008-08-20,766.781
2008-08-21,770.663
2008-08-22,773.347
2008-08-25,772.158
2008-08-26,770.398
2008-08-27,775.529
2008-08-28,776.124
2008-08-29,784.659
2008-09-01,771.712
2008-09-02,771.093
2008-09-03,765.567
2008-09-04,755.583
2008-09-05,734.199
2008-09-08,732.448
2008-09-09,727.426
2008-09-10,715.106
2008-09-11,690.172
2008-09-12,716.867
2008-09-15,701.964
2008-09-16,688.923
2008-09-17,687.055
2008-09-18,681.436
2008-09-19,712.675
2008-09-22,724.649
2008-09-23,719.419
2008-09-24,715.841
2008-09-25,714.362
2008-09-26,699.187
2008-09-29,656.757
2008-09-30,620.029
2008-10-01,627.401
2008-10-02,619.105
2008-10-03,621.252
2008-10-06,569.809
2008-10-07,551.943
2008-10-08,472.262
2008-10-09,468.674
2008-10-10,419.74
2008-10-13,480.942
2008-10-14,504.013
2008-10-15,487.375
2008-10-16,452.935
2008-10-17,457.016
2008-10-20,476.86
2008-10-21,463.473
2008-10-22,441.01
2008-10-23,424.827
2008-10-24,402.345
2008-10-27,366.15
2008-10-28,374.567
2008-10-29,387.968
2008-10-30,403.465
2008-10-31,411.462
2008-11-03,432.671
2008-11-04,471.082
2008-11-05,464.275
2008-11-06,429.203
2008-11-07,436.018
2008-11-10,435.62
2008-11-11,415.175
2008-11-12,404.061
2008-11-13,404.082
2008-11-14,414.325
2008-11-17,408.109
2008-11-18,395.769
2008-11-19,391.43
2008-11-20,363.447
2008-11-21,358.004
2008-11-24,371.656
2008-11-25,376.997
2008-11-26,382.998
2008-11-27,399.145
2008-11-28,388.988
2008-12-01,375.363
2008-12-02,393.156
2008-12-03,392.693
2008-12-04,398.086
2008-12-05,388.342
2008-12-08,396.077
2008-12-09,401.086
2008-12-10,408.48
2008-12-11,407.89
2008-12-12,415.748
2008-12-15,431.919
2008-12-16,442.407
2008-12-17,464.813
2008-12-18,460.637
2008-12-19,417.565
2008-12-22,422.673
2008-12-23,422.181
2008-12-24,423.529
2008-12-25,423.529
2008-12-26,425.573
2008-12-29,433.898
2008-12-30,441.647
2008-12-31,434.029
2009-01-01,434.029
2009-01-02,451.806
2009-01-05,449.234
2009-01-06,440.963
2009-01-07,463.109
2009-01-08,468.184
2009-01-09,464.682
2009-01-12,453.424
2009-01-13,450.728
2009-01-14,446.008
2009-01-15,443.493
2009-01-16,455.843
2009-01-19,444.366
2009-01-20,437.528
2009-01-21,432.987
2009-01-22,438.42
2009-01-23,431.836
2009-01-26,445.909
2009-01-27,450.262
2009-01-28,463.925
2009-01-29,456.417
2009-01-30,457.703
2009-02-02,445.623
2009-02-03,461.096
2009-02-04,467.195
2009-02-05,461.483
2009-02-06,473.788
2009-02-09,481.526
2009-02-10,476.602
2009-02-11,471.21
2009-02-12,456.103
2009-02-13,470.759
2009-02-16,457.06
2009-02-17,425.253
2009-02-18,417.939
2009-02-19,431.619
2009-02-20,429.559
2009-02-23,428.027
2009-02-24,412.837
2009-02-25,424.741
2009-02-26,435.187
2009-02-27,429.481
2009-03-02,406.474
2009-03-03,407.611
2009-03-04,416.704
2009-03-05,409.803
2009-03-06,392.4
2009-03-09,383.229
2009-03-10,400.11
2009-03-11,397.266
2009-03-12,398.423
2009-03-13,406.454
2009-03-16,409.817
2009-03-17,405.302
2009-03-18,404.501
2009-03-19,432.17
2009-03-20,434.154
2009-03-23,438.434
2009-03-24,428.286
2009-03-25,432.907
2009-03-26,439.419
2009-03-27,430.9
2009-03-30,427.754
2009-03-31,459.488
2009-04-01,455.061
2009-04-02,463.997
2009-04-03,468.27
2009-04-06,462.411
2009-04-07,452.047
2009-04-08,450.691
2009-04-09,461.138
2009-04-10,461.138
2009-04-13,465.048
2009-04-14,469.824
2009-04-15,469.787
2009-04-16,475.694
2009-04-17,479.021
2009-04-20,460.707
2009-04-21,456.521
2009-04-22,452.722
2009-04-23,456.891
2009-04-24,474.16
2009-04-27,460.244
2009-04-28,456.252
2009-04-29,473.261
2009-04-30,478.684
2009-05-01,478.757
2009-05-04,500.036
2009-05-05,501.493
2009-05-06,510.786
2009-05-07,531.099
2009-05-08,534.219
2009-05-11,535.214
2009-05-12,540.176
2009-05-13,532.31
2009-05-14,532.051
2009-05-15,545.104
2009-05-18,549.215
2009-05-19,558.694
2009-05-20,573.309
2009-05-21,572.727
2009-05-22,567.317
2009-05-25,574.937
2009-05-26,564.592
2009-05-27,560.535
2009-05-28,549.626
2009-05-29,566.196
2009-06-01,566.296
2009-06-02,594.126
2009-06-03,589.098
2009-06-04,596.02
2009-06-05,585.437
2009-06-08,574.82
2009-06-09,583.206
2009-06-10,589.735
2009-06-11,592.471
2009-06-12,590.202
2009-06-15,575.528
2009-06-16,575.52
2009-06-17,568.313
2009-06-18,568.861
2009-06-19,574.462
2009-06-22,559.755
2009-06-23,567.562
2009-06-24,579.571
2009-06-25,582.093
2009-06-26,594.478
2009-06-29,600.406
2009-06-30,593.793
2009-07-01,611.335
2009-07-02,605.741
2009-07-03,598.663
2009-07-06,586.807
2009-07-07,589.017
2009-07-08,581.24
2009-07-09,582.743
2009-07-10,576.261
2009-07-13,581.231
2009-07-14,589.599
2009-07-15,604.765
2009-07-16,611.359
2009-07-17,602.718
2009-07-20,616.85
2009-07-21,609.278
2009-07-22,612.934
2009-07-23,619.117
2009-07-24,611.685
2009-07-27,607.387
2009-07-28,598.537
2009-07-29,600.802
2009-07-30,599.823
2009-07-31,607.316
2009-08-03,614.717
2009-08-04,617.706
2009-08-05,629.179
2009-08-06,631.284
2009-08-07,632.275
2009-08-10,624.488
2009-08-11,619.854
2009-08-12,624.659
2009-08-13,644.019
2009-08-14,634.239
2009-08-17,615.716
2009-08-18,621.209
2009-08-19,622.751
2009-08-20,631.733
2009-08-21,641.783
2009-08-24,652.575
2009-08-25,653.081
2009-08-26,644.936
2009-08-27,640.162
2009-08-28,654.472
2009-08-31,642.495
2009-09-01,639.146
2009-09-02,625.446
2009-09-03,633.768
2009-09-04,634.041
2009-09-07,651.564
2009-09-08,659.995
2009-09-09,660.509
2009-09-10,671.922
2009-09-11,679.612
2009-09-14,681.891
2009-09-15,675.651
2009-09-16,696.048
2009-09-17,717.478
2009-09-18,715.691
2009-09-21,707.145
2009-09-22,729.283
2009-09-23,728.904
2009-09-24,719.206
2009-09-25,719.824
2009-09-28,716.753
2009-09-29,712.176
2009-09-30,715.307
2009-10-01,701.552
2009-10-02,684.761
2009-10-05,691.449
2009-10-06,719.373
2009-10-07,721.921
2009-10-08,738.327
2009-10-09,742.457
2009-10-12,746.284
2009-10-13,747.942
2009-10-14,766.991
2009-10-15,766.072
2009-10-16,763.453
2009-10-19,771.727
2009-10-20,776.298
2009-10-21,768.76
2009-10-22,761.698
2009-10-23,771.91
2009-10-26,767.978
2009-10-27,748.314
2009-10-28,715.554
2009-10-29,732.108
2009-10-30,721.97
2009-11-02,728.625
2009-11-03,717.259
2009-11-04,733.806
2009-11-05,744.454
2009-11-06,752.996
2009-11-09,750.698
2009-11-10,741.374
2009-11-11,740.407
2009-11-12,744.043
2009-11-13,746.016
2009-11-16,767.429
2009-11-17,757.716
2009-11-18,760.372
2009-11-19,745.464
2009-11-20,751.837
2009-11-23,761.576
2009-11-24,757.567
2009-11-25,760.908
2009-11-26,736.153
2009-11-27,750.622
2009-11-30,743.314
2009-12-01,763.291
2009-12-02,771.902
2009-12-03,774.456
2009-12-04,766.769
2009-12-07,761.337
2009-12-08,756.537
2009-12-09,739.328
2009-12-10,744.425
2009-12-11,749.978
2009-12-14,762.372
2009-12-15,752.022
2009-12-16,746.696
2009-12-17,732.054
2009-12-18,724.668
2009-12-21,734.551
2009-12-22,725.314
2009-12-23,729.497
2009-12-24,730.744
2009-12-25,730.744
2009-12-28,733.792
2009-12-29,738.183
2009-12-30,735.548
2009-12-31,737.939
2010-01-01,737.939
2010-01-04,760.109
2010-01-05,773.037
2010-01-06,771.482
2010-01-07,776.014
2010-01-08,774.615
2010-01-11,794.383
2010-01-12,784.934
2010-01-13,783.352
2010-01-14,786.044
2010-01-15,780.399
2010-01-18,783.096
2010-01-19,781.036
2010-01-20,759.526
2010-01-21,754.341
2010-01-22,756.25
2010-01-25,750.55
2010-01-26,738.45
2010-01-27,729.581
2010-01-28,725.356
2010-01-29,722.255
2010-02-01,724.724
2010-02-02,744.09
2010-02-03,738.049
2010-02-04,716.418
2010-02-05,695.103
2010-02-08,692.004
2010-02-09,695.205
2010-02-10,695.648
2010-02-11,693.092
2010-02-12,688.231
2010-02-15,688.676
2010-02-16,704.098
2010-02-17,713.982
2010-02-18,711.266
2010-02-19,702.196
2010-02-22,708.312
2010-02-23,697.533
2010-02-24,705.677
2010-02-25,689.777
2010-02-26,693.483
2010-03-01,690.792
2010-03-02,692.854
2010-03-03,705.108
2010-03-04,698.05
2010-03-05,702.575
2010-03-08,708.607
2010-03-09,703.159
2010-03-10,709.685
2010-03-11,716.466
2010-03-12,730.818
2010-03-15,728.632
2010-03-16,741.712
2010-03-17,747.511
2010-03-18,743.772
2010-03-19,742.119
2010-03-22,739.662
2010-03-23,744.893
2010-03-24,736.782
2010-03-25,745.116
2010-03-26,748.496
2010-03-29,755.928
2010-03-30,745.269
2010-03-31,743.496
2010-04-01,754.467
2010-04-02,754.467
2010-04-05,752.739
2010-04-06,755.821
2010-04-07,760.866
2010-04-08,759.654
2010-04-09,774.621
2010-04-12,781.577
2010-04-13,775.383
2010-04-14,783.658
2010-04-15,781.214
2010-04-16,773.272
2010-04-19,756.584
2010-04-20,764.917
2010-04-21,757.984
2010-04-22,754.231
2010-04-23,775.418
2010-04-26,781.503
2010-04-27,772.838
2010-04-28,741.668
2010-04-29,747.893
2010-04-30,748.997
2010-05-03,750.169
2010-05-04,718.01
2010-05-05,684.347
2010-05-06,663.283
2010-05-07,631.713
2010-05-10,683.91
2010-05-11,668.038
2010-05-12,679.82
2010-05-13,673.681
2010-05-14,660.55
2010-05-17,657.402
2010-05-18,662.904
2010-05-19,654.238
2010-05-20,639.94
2010-05-21,636.587
2010-05-24,627.512
2010-05-25,599.444
2010-05-26,604.355
2010-05-27,628.484
2010-05-28,636.029
2010-05-31,635.112
2010-06-01,631.13
2010-06-02,623.168
2010-06-03,623.321
2010-06-04,599.218
2010-06-07,584.477
2010-06-08,580.806
2010-06-09,597.862
2010-06-10,614.126
2010-06-11,625.601
2010-06-14,641.527
2010-06-15,648.568
2010-06-16,642.68
2010-06-17,641.297
2010-06-18,645.116
2010-06-21,654.431
2010-06-22,648.955
2010-06-23,643.694
2010-06-24,636.861
2010-06-25,628.298
2010-06-28,634.615
2010-06-29,609.146
2010-06-30,601.64
2010-07-01,596.679
2010-07-02,603.487
2010-07-05,605.518
2010-07-06,615.562
2010-07-07,621.912
2010-07-08,630.017
2010-07-09,625.327
2010-07-12,618.067
2010-07-13,633.795
2010-07-14,644.486
2010-07-15,646.011
2010-07-16,644.01
2010-07-19,636.546
2010-07-20,629.741
2010-07-21,626.981
2010-07-22,647.871
2010-07-23,642.86
2010-07-26,657.198
2010-07-27,663.332
2010-07-28,664.913
2010-07-29,688.211
2010-07-30,689.082
2010-08-02,710.992
2010-08-03,713.419
2010-08-04,703.936
2010-08-05,699.37
2010-08-06,702.11
2010-08-09,712.556
2010-08-10,692.467
2010-08-11,667.781
2010-08-12,653.147
2010-08-13,649.096
2010-08-16,651.98
2010-08-17,672.333
2010-08-18,671.283
2010-08-19,667.611
2010-08-20,650.485
2010-08-23,646.879
2010-08-24,636.891
2010-08-25,628.994
2010-08-26,635.206
2010-08-27,637.781
2010-08-30,639.097
2010-08-31,644.739
2010-09-01,662.8
2010-09-02,668.211
2010-09-03,677.844
2010-09-06,683.335
2010-09-07,666.988
2010-09-08,681.499
2010-09-09,683.742
2010-09-10,678.395
2010-09-13,694.77
2010-09-14,702.012
2010-09-15,709.394
2010-09-16,716.499
2010-09-17,720.283
