Date,AUSTRIA SMALL GROWTH Small Cap
2005-11-10,702.687
2005-11-11,703.037
2005-11-14,705.744
2005-11-15,705.492
2005-11-16,704.089
2005-11-17,710.967
2005-11-18,712.552
2005-11-21,713.762
2005-11-22,717.417
2005-11-23,726.691
2005-11-24,730.115
2005-11-25,730.582
2005-11-28,737.272
2005-11-29,736.697
2005-11-30,738.218
2005-12-01,745.194
2005-12-02,748.166
2005-12-05,751.339
2005-12-06,750.512
2005-12-07,748.113
2005-12-08,754.687
2005-12-09,756.57
2005-12-12,774.069
2005-12-13,780.227
2005-12-14,787.15
2005-12-15,785.97
2005-12-16,790.344
2005-12-19,791.696
2005-12-20,791.165
2005-12-21,786.569
2005-12-22,788.254
2005-12-23,792.398
2005-12-26,792.398
2005-12-27,788.331
2005-12-28,792.223
2005-12-29,789.343
2005-12-30,786.11
2006-01-02,790.161
2006-01-03,808.865
2006-01-04,825.493
2006-01-05,835.571
2006-01-06,839.302
2006-01-09,834.564
2006-01-10,823.402
2006-01-11,819.428
2006-01-12,825.388
2006-01-13,827.166
2006-01-16,832.743
2006-01-17,827.643
2006-01-18,822.934
2006-01-19,833.058
2006-01-20,835.348
2006-01-23,843.959
2006-01-24,851.497
2006-01-25,852.462
2006-01-26,849.449
2006-01-27,846.727
2006-01-30,850.687
2006-01-31,854.21
2006-02-01,856.697
2006-02-02,858.04
2006-02-03,846.493
2006-02-06,850.666
2006-02-07,848.713
2006-02-08,848.837
2006-02-09,856.48
2006-02-10,853.86
2006-02-13,852.33
2006-02-14,848.052
2006-02-15,855.156
2006-02-16,857.208
2006-02-17,869.745
2006-02-20,873.202
2006-02-21,868.82
2006-02-22,866.543
2006-02-23,871.012
2006-02-24,867.735
2006-02-27,866.552
2006-02-28,863.025
2006-03-01,871.164
2006-03-02,868.685
2006-03-03,874.809
2006-03-06,877.774
2006-03-07,860.696
2006-03-08,850.331
2006-03-09,848.784
2006-03-10,841.435
2006-03-13,855.762
2006-03-14,862.005
2006-03-15,866.38
2006-03-16,881.244
2006-03-17,880.567
2006-03-20,881.564
2006-03-21,874.66
2006-03-22,873.565
2006-03-23,868.516
2006-03-24,871.639
2006-03-27,881.564
2006-03-28,887.418
2006-03-29,880.409
2006-03-30,890.491
2006-03-31,890.374
2006-04-03,893.708
2006-04-04,900.774
2006-04-05,901.424
2006-04-06,907.515
2006-04-07,903.623
2006-04-10,901.395
2006-04-11,897.914
2006-04-12,891.675
2006-04-13,891.76
2006-04-14,891.76
2006-04-17,905.923
2006-04-18,907.613
2006-04-19,919.872
2006-04-20,919.524
2006-04-21,927.56
2006-04-24,937.072
2006-04-25,945.98
2006-04-26,956.048
2006-04-27,960.703
2006-04-28,973.17
2006-05-01,974.87
2006-05-02,976.459
2006-05-03,987.297
2006-05-04,985.295
2006-05-05,1001.154
2006-05-08,1009.698
2006-05-09,1000.201
2006-05-10,994.064
2006-05-11,1004.043
2006-05-12,996.61
2006-05-15,973.072
2006-05-16,965.998
2006-05-17,953.683
2006-05-18,923.594
2006-05-19,922.926
2006-05-22,861.689
2006-05-23,885.867
2006-05-24,877.176
2006-05-25,878.414
2006-05-26,892.365
2006-05-29,902.599
2006-05-30,904.217
2006-05-31,905.826
2006-06-01,927.462
2006-06-02,954.538
2006-06-05,955.35
2006-06-06,900.402
2006-06-07,889.141
2006-06-08,832.639
2006-06-09,848.372
2006-06-12,824.338
2006-06-13,760.846
2006-06-14,769.964
2006-06-15,770.269
2006-06-16,808.479
2006-06-19,810.403
2006-06-20,815.572
2006-06-21,823.364
2006-06-22,821.526
2006-06-23,849.673
2006-06-26,842.359
2006-06-27,840.197
2006-06-28,807.532
2006-06-29,781.913
2006-06-30,840.113
2006-07-03,867.919
2006-07-04,865.481
2006-07-05,851.439
2006-07-06,856.55
2006-07-07,857.062
2006-07-10,855.8
2006-07-11,846.268
2006-07-12,843.614
2006-07-13,828.786
2006-07-14,803.87
2006-07-17,766.039
2006-07-18,711.261
2006-07-19,687.275
2006-07-20,699.363
2006-07-21,705.368
2006-07-24,714.23
2006-07-25,721.133
2006-07-26,719.966
2006-07-27,726.581
2006-07-28,728.811
2006-07-31,730.387
2006-08-01,716.882
2006-08-02,730.285
2006-08-03,730.036
2006-08-04,742.188
2006-08-07,735.171
2006-08-08,731.46
2006-08-09,694.515
2006-08-10,689.699
2006-08-11,705.384
2006-08-14,704.035
2006-08-15,706.356
2006-08-16,711.846
2006-08-17,716.54
2006-08-18,713.465
2006-08-21,718.475
2006-08-22,717.527
2006-08-23,720.403
2006-08-24,715.983
2006-08-25,712.007
2006-08-28,724.525
2006-08-29,724.181
2006-08-30,720.753
2006-08-31,724.18
2006-09-01,728.12
2006-09-04,726.496
2006-09-05,716.298
2006-09-06,715.635
2006-09-07,696.622
2006-09-08,701.829
2006-09-11,697.046
2006-09-12,695.215
2006-09-13,705.244
2006-09-14,710.211
2006-09-15,703.828
2006-09-18,709.661
2006-09-19,693.806
2006-09-20,670.907
2006-09-21,673.813
2006-09-22,686.248
2006-09-25,675.374
2006-09-26,671.646
2006-09-27,682.217
2006-09-28,687.248
2006-09-29,684.514
2006-10-02,646.937
2006-10-03,653.748
2006-10-04,651.406
2006-10-05,664.821
2006-10-06,660.923
2006-10-09,665.713
2006-10-10,667.799
2006-10-11,680.242
2006-10-12,681.697
2006-10-13,688.681
2006-10-16,705.726
2006-10-17,704.063
2006-10-18,704.337
2006-10-19,706.943
2006-10-20,707.455
2006-10-23,706.025
2006-10-24,711.35
2006-10-25,715.881
2006-10-26,720.544
2006-10-27,721.353
2006-10-30,714.026
2006-10-31,726.017
2006-11-01,726.529
2006-11-02,725.645
2006-11-03,721.392
2006-11-06,733.364
2006-11-07,732.476
2006-11-08,732.08
2006-11-09,735.133
2006-11-10,733.671
2006-11-13,729.981
2006-11-14,727.059
2006-11-15,727.701
2006-11-16,728.054
2006-11-17,729.251
2006-11-20,729.88
2006-11-21,732.682
2006-11-22,743.228
2006-11-23,740.917
2006-11-24,755.959
2006-11-27,745.694
2006-11-28,737.183
2006-11-29,759.971
2006-11-30,766.815
2006-12-01,772.436
2006-12-04,782.094
2006-12-05,791.311
2006-12-06,802.9
2006-12-07,805.966
2006-12-08,807.239
2006-12-11,808.119
2006-12-12,802.299
2006-12-13,797.918
2006-12-14,800.295
2006-12-15,802.271
2006-12-18,799.834
2006-12-19,804.431
2006-12-20,805.867
2006-12-21,809.549
2006-12-22,810.908
2006-12-25,810.908
2006-12-26,809.644
2006-12-27,817.885
2006-12-28,824.463
2006-12-29,827.16
2007-01-01,827.16
2007-01-02,839.522
2007-01-03,838.189
2007-01-04,824.683
2007-01-05,814.452
2007-01-08,811.917
2007-01-09,812.448
2007-01-10,804.715
2007-01-11,809.387
2007-01-12,812.864
2007-01-15,824.886
2007-01-16,820.69
2007-01-17,817.498
2007-01-18,814.547
2007-01-19,823.178
2007-01-22,827.938
2007-01-23,829.021
2007-01-24,831.574
2007-01-25,835.427
2007-01-26,821.078
2007-01-29,827.256
2007-01-30,830.452
2007-01-31,834.436
2007-02-01,836.814
2007-02-02,839.299
2007-02-05,846.299
2007-02-06,850.224
2007-02-07,859.219
2007-02-08,862.193
2007-02-09,866.387
2007-02-12,858.566
2007-02-13,857.101
2007-02-14,866.514
2007-02-15,865.929
2007-02-16,861.895
2007-02-19,877.318
2007-02-20,884.69
2007-02-21,880.677
2007-02-22,895.262
2007-02-23,904.89
2007-02-26,911.898
2007-02-27,871.016
2007-02-28,857.94
2007-03-01,854.79
2007-03-02,859.287
2007-03-05,844.919
2007-03-06,872.081
2007-03-07,888.856
2007-03-08,919.361
2007-03-09,926.886
2007-03-12,932.937
2007-03-13,916.575
2007-03-14,898.08
2007-03-15,912.798
2007-03-16,924.574
2007-03-19,956.148
2007-03-20,956.648
2007-03-21,963.121
2007-03-22,966.097
2007-03-23,967.265
2007-03-26,971.134
2007-03-27,956.934
2007-03-28,945.882
2007-03-29,956.434
2007-03-30,962.968
2007-04-02,977.22
2007-04-03,985.816
2007-04-04,988.15
2007-04-05,998.257
2007-04-06,998.257
2007-04-09,993.057
2007-04-10,1006.793
2007-04-11,1007.992
2007-04-12,995.057
2007-04-13,997.0
2007-04-16,999.673
2007-04-17,993.479
2007-04-18,991.827
2007-04-19,984.079
2007-04-20,996.581
2007-04-23,995.571
2007-04-24,996.618
2007-04-25,1005.45
2007-04-26,1004.075
2007-04-27,1005.124
2007-04-30,999.262
2007-05-01,995.528
2007-05-02,982.173
2007-05-03,965.55
2007-05-04,968.82
2007-05-07,985.29
2007-05-08,972.674
2007-05-09,983.563
2007-05-10,984.598
2007-05-11,968.006
2007-05-14,971.537
2007-05-15,978.745
2007-05-16,971.197
2007-05-17,965.33
2007-05-18,975.849
2007-05-21,985.609
2007-05-22,988.015
2007-05-23,1007.349
2007-05-24,1007.064
2007-05-25,995.812
2007-05-28,995.812
2007-05-29,993.408
2007-05-30,985.623
2007-05-31,1000.0
2007-06-01,1002.045
2007-06-04,996.832
2007-06-05,988.185
2007-06-06,967.218
2007-06-07,964.781
2007-06-08,942.726
2007-06-11,956.619
2007-06-12,957.889
2007-06-13,946.855
2007-06-14,951.072
2007-06-15,967.555
2007-06-18,968.952
2007-06-19,965.341
2007-06-20,962.075
2007-06-21,938.109
2007-06-22,941.065
2007-06-25,931.622
2007-06-26,937.134
2007-06-27,940.312
2007-06-28,954.445
2007-06-29,969.851
2007-07-02,1007.807
2007-07-03,1009.905
2007-07-04,1015.795
2007-07-05,1011.947
2007-07-06,1014.638
2007-07-09,1022.87
2007-07-10,1017.423
2007-07-11,1017.337
2007-07-12,1023.18
2007-07-13,1026.924
2007-07-16,1019.36
2007-07-17,1007.302
2007-07-18,998.545
2007-07-19,1014.128
2007-07-20,1005.756
2007-07-23,1009.875
2007-07-24,1009.298
2007-07-25,992.098
2007-07-26,959.905
2007-07-27,931.18
2007-07-30,918.825
2007-07-31,952.7
2007-08-01,943.63
2007-08-02,948.444
2007-08-03,946.016
2007-08-06,926.92
2007-08-07,929.109
2007-08-08,938.476
2007-08-09,914.505
2007-08-10,888.188
2007-08-13,896.745
2007-08-14,894.663
2007-08-15,887.939
2007-08-16,833.034
2007-08-17,816.7
2007-08-20,837.705
2007-08-21,832.449
2007-08-22,858.249
2007-08-23,877.793
2007-08-24,886.499
2007-08-27,893.735
2007-08-28,873.53
2007-08-29,872.029
2007-08-30,872.978
2007-08-31,890.557
2007-09-03,903.017
2007-09-04,909.485
2007-09-05,898.726
2007-09-06,894.409
2007-09-07,882.932
2007-09-10,872.272
2007-09-11,876.546
2007-09-12,877.167
2007-09-13,880.796
2007-09-14,874.4
2007-09-17,857.874
2007-09-18,866.771
2007-09-19,892.752
2007-09-20,895.087
2007-09-21,893.564
2007-09-24,897.06
2007-09-25,894.634
2007-09-26,894.541
2007-09-27,883.768
2007-09-28,881.25
2007-10-01,885.721
2007-10-02,895.321
2007-10-03,900.643
2007-10-04,912.873
2007-10-05,940.656
2007-10-08,938.906
2007-10-09,943.929
2007-10-10,952.682
2007-10-11,964.443
2007-10-12,959.283
2007-10-15,970.768
2007-10-16,958.21
2007-10-17,972.392
2007-10-18,977.87
2007-10-19,976.191
2007-10-22,946.837
2007-10-23,965.034
2007-10-24,962.705
2007-10-25,976.655
2007-10-26,982.117
2007-10-29,1009.629
2007-10-30,997.858
2007-10-31,1010.759
2007-11-01,1008.453
2007-11-02,1002.076
2007-11-05,987.688
2007-11-06,1009.924
2007-11-07,983.122
2007-11-08,975.898
2007-11-09,966.054
2007-11-12,952.268
2007-11-13,940.502
2007-11-14,935.826
2007-11-15,895.556
2007-11-16,894.719
2007-11-19,863.661
2007-11-20,865.461
2007-11-21,824.793
2007-11-22,823.53
2007-11-23,829.621
2007-11-26,844.175
2007-11-27,837.609
2007-11-28,849.007
2007-11-29,861.331
2007-11-30,880.686
2007-12-03,884.218
2007-12-04,880.649
2007-12-05,882.116
2007-12-06,879.146
2007-12-07,890.01
2007-12-10,896.345
2007-12-11,899.949
2007-12-12,894.834
2007-12-13,860.985
2007-12-14,853.453
2007-12-17,827.552
2007-12-18,838.209
2007-12-19,827.725
2007-12-20,822.51
2007-12-21,828.031
2007-12-24,829.875
2007-12-25,829.875
2007-12-26,835.579
2007-12-27,853.959
2007-12-28,863.533
2007-12-31,858.6
2008-01-01,858.6
2008-01-02,855.746
2008-01-03,843.0
2008-01-04,837.529
2008-01-07,818.762
2008-01-08,838.898
2008-01-09,822.91
2008-01-10,796.245
2008-01-11,785.189
2008-01-14,790.236
2008-01-15,769.167
2008-01-16,743.133
2008-01-17,747.693
2008-01-18,740.997
2008-01-21,684.401
2008-01-22,700.214
2008-01-23,684.886
2008-01-24,722.078
2008-01-25,733.132
2008-01-28,728.823
2008-01-29,747.894
2008-01-30,747.939
2008-01-31,761.523
2008-02-01,785.469
2008-02-04,805.661
2008-02-05,775.527
2008-02-06,774.345
2008-02-07,755.088
2008-02-08,747.323
2008-02-11,742.666
2008-02-12,765.059
2008-02-13,763.998
2008-02-14,770.118
2008-02-15,766.877
2008-02-18,776.266
2008-02-19,790.768
2008-02-20,783.561
2008-02-21,797.521
2008-02-22,795.767
2008-02-25,802.864
2008-02-26,809.913
2008-02-27,813.638
2008-02-28,807.197
2008-02-29,804.383
2008-03-03,794.271
2008-03-04,788.533
2008-03-05,807.643
2008-03-06,815.047
2008-03-07,803.951
2008-03-10,788.923
2008-03-11,790.874
2008-03-12,799.998
2008-03-13,795.647
2008-03-14,799.625
2008-03-17,785.549
2008-03-18,798.895
2008-03-19,780.991
2008-03-20,765.262
2008-03-21,765.262
2008-03-24,764.17
2008-03-25,797.628
2008-03-26,803.852
2008-03-27,820.444
2008-03-28,824.956
2008-03-31,832.38
2008-04-01,832.396
2008-04-02,835.887
2008-04-03,825.182
2008-04-04,835.816
2008-04-07,838.234
2008-04-08,830.116
2008-04-09,826.848
2008-04-10,821.353
2008-04-11,821.849
2008-04-14,823.472
2008-04-15,830.56
2008-04-16,850.77
2008-04-17,843.178
2008-04-18,848.442
2008-04-21,855.91
2008-04-22,851.269
2008-04-23,847.78
2008-04-24,837.617
2008-04-25,845.84
2008-04-28,852.185
2008-04-29,851.248
2008-04-30,854.736
2008-05-01,848.23
2008-05-02,861.393
2008-05-05,870.491
2008-05-06,872.139
2008-05-07,876.559
2008-05-08,868.717
2008-05-09,868.277
2008-05-12,872.159
2008-05-13,888.659
2008-05-14,892.16
2008-05-15,906.465
2008-05-16,926.169
2008-05-19,940.195
2008-05-20,929.044
2008-05-21,928.887
2008-05-22,925.824
2008-05-23,928.179
2008-05-26,932.26
2008-05-27,918.303
2008-05-28,925.478
2008-05-29,920.25
2008-05-30,921.8
2008-06-02,929.197
2008-06-03,930.716
2008-06-04,914.48
2008-06-05,921.899
2008-06-06,931.943
2008-06-09,909.504
2008-06-10,894.177
2008-06-11,883.854
2008-06-12,890.488
2008-06-13,895.799
2008-06-16,915.352
2008-06-17,931.805
2008-06-18,917.278
2008-06-19,909.604
2008-06-20,908.928
2008-06-23,905.34
2008-06-24,904.681
2008-06-25,907.516
2008-06-26,902.875
2008-06-27,892.473
2008-06-30,898.518
2008-07-01,886.134
2008-07-02,871.349
2008-07-03,856.009
2008-07-04,840.268
2008-07-07,848.713
2008-07-08,839.963
2008-07-09,851.016
2008-07-10,847.847
2008-07-11,839.994
2008-07-14,829.567
2008-07-15,800.055
2008-07-16,778.441
2008-07-17,804.096
2008-07-18,806.754
2008-07-21,827.244
2008-07-22,840.339
2008-07-23,840.602
2008-07-24,832.894
2008-07-25,829.739
2008-07-28,831.344
2008-07-29,821.723
2008-07-30,837.693
2008-07-31,854.813
2008-08-01,834.375
2008-08-04,832.884
2008-08-05,818.527
2008-08-06,814.037
2008-08-07,824.923
2008-08-08,806.347
2008-08-11,801.81
2008-08-12,793.782
2008-08-13,787.373
2008-08-14,791.365
2008-08-15,780.316
2008-08-18,781.969
2008-08-19,768.984
2008-08-20,770.509
2008-08-21,774.41
2008-08-22,777.107
2008-08-25,775.912
2008-08-26,774.144
2008-08-27,779.299
2008-08-28,779.898
2008-08-29,788.474
2008-09-01,775.464
2008-09-02,774.842
2008-09-03,769.289
2008-09-04,759.257
2008-09-05,737.768
2008-09-08,736.009
2008-09-09,730.963
2008-09-10,718.583
2008-09-11,693.528
2008-09-12,720.353
2008-09-15,705.377
2008-09-16,692.272
2008-09-17,690.396
2008-09-18,684.749
2008-09-19,716.14
2008-09-22,728.172
2008-09-23,722.917
2008-09-24,719.321
2008-09-25,717.835
2008-09-26,702.586
2008-09-29,659.95
2008-09-30,623.043
2008-10-01,630.452
2008-10-02,622.115
2008-10-03,624.273
2008-10-06,572.58
2008-10-07,554.627
2008-10-08,474.558
2008-10-09,470.953
2008-10-10,421.781
2008-10-13,483.281
2008-10-14,506.463
2008-10-15,489.744
2008-10-16,455.138
2008-10-17,459.238
2008-10-20,479.179
2008-10-21,465.726
2008-10-22,443.154
2008-10-23,426.893
2008-10-24,404.301
2008-10-27,367.93
2008-10-28,376.389
2008-10-29,389.854
2008-10-30,405.427
2008-10-31,413.463
2008-11-03,434.774
2008-11-04,473.372
2008-11-05,466.533
2008-11-06,431.29
2008-11-07,438.138
2008-11-10,437.738
2008-11-11,417.193
2008-11-12,406.026
2008-11-13,406.047
2008-11-14,416.34
2008-11-17,410.093
2008-11-18,397.693
2008-11-19,393.333
2008-11-20,365.215
2008-11-21,359.745
2008-11-24,373.463
2008-11-25,378.83
2008-11-26,384.86
2008-11-27,401.086
2008-11-28,390.879
2008-12-01,377.188
2008-12-02,395.067
2008-12-03,394.602
2008-12-04,400.022
2008-12-05,390.23
2008-12-08,398.003
2008-12-09,403.036
2008-12-10,410.466
2008-12-11,409.873
2008-12-12,417.77
2008-12-15,434.019
2008-12-16,444.558
2008-12-17,467.073
2008-12-18,462.877
2008-12-19,419.595
2008-12-22,424.728
2008-12-23,424.234
2008-12-24,425.588
2008-12-25,425.588
2008-12-26,427.642
2008-12-29,436.008
2008-12-30,443.794
2008-12-31,436.139
2009-01-01,436.139
2009-01-02,454.002
2009-01-05,451.418
2009-01-06,443.107
2009-01-07,465.36
2009-01-08,470.461
2009-01-09,466.942
2009-01-12,455.629
2009-01-13,452.919
2009-01-14,448.177
2009-01-15,445.649
2009-01-16,458.059
2009-01-19,446.527
2009-01-20,439.655
2009-01-21,435.092
2009-01-22,440.551
2009-01-23,433.936
2009-01-26,448.077
2009-01-27,452.451
2009-01-28,466.18
2009-01-29,458.636
2009-01-30,459.929
2009-02-02,447.79
2009-02-03,463.337
2009-02-04,469.466
2009-02-05,463.727
2009-02-06,476.091
2009-02-09,483.867
2009-02-10,478.919
2009-02-11,473.501
2009-02-12,458.321
2009-02-13,473.048
2009-02-16,459.282
2009-02-17,427.32
2009-02-18,419.971
2009-02-19,433.718
2009-02-20,431.647
2009-02-23,430.108
2009-02-24,414.845
2009-02-25,426.806
2009-02-26,437.302
2009-02-27,431.569
2009-03-02,408.45
2009-03-03,409.593
2009-03-04,418.73
2009-03-05,411.795
2009-03-06,394.308
2009-03-09,385.093
2009-03-10,402.055
2009-03-11,399.197
2009-03-12,400.36
2009-03-13,408.43
2009-03-16,411.809
2009-03-17,407.273
2009-03-18,406.468
2009-03-19,434.271
2009-03-20,436.265
2009-03-23,440.565
2009-03-24,430.369
2009-03-25,435.012
2009-03-26,441.555
2009-03-27,433.072
2009-03-30,429.91
2009-03-31,463.165
2009-04-01,458.702
2009-04-02,467.711
2009-04-03,472.018
2009-04-06,466.112
2009-04-07,455.665
2009-04-08,454.297
2009-04-09,464.828
2009-04-10,464.828
2009-04-13,468.77
2009-04-14,473.584
2009-04-15,473.546
2009-04-16,479.5
2009-04-17,482.854
2009-04-20,464.394
2009-04-21,460.174
2009-04-22,456.345
2009-04-23,460.547
2009-04-24,477.955
2009-04-27,463.927
2009-04-28,459.903
2009-04-29,477.048
2009-04-30,482.515
2009-05-01,482.588
2009-05-04,504.037
2009-05-05,505.506
2009-05-06,515.084
2009-05-07,535.568
2009-05-08,538.714
2009-05-11,539.718
2009-05-12,544.721
2009-05-13,536.789
2009-05-14,536.785
2009-05-15,549.953
2009-05-18,554.101
2009-05-19,563.664
2009-05-20,579.024
2009-05-21,578.436
2009-05-22,572.972
2009-05-25,580.668
2009-05-26,570.22
2009-05-27,566.122
2009-05-28,555.22
2009-05-29,571.958
2009-06-01,572.059
2009-06-02,600.173
2009-06-03,595.093
2009-06-04,602.086
2009-06-05,591.396
2009-06-08,580.759
2009-06-09,589.232
2009-06-10,595.827
2009-06-11,598.592
2009-06-12,596.299
2009-06-15,581.474
2009-06-16,581.466
2009-06-17,574.184
2009-06-18,574.738
2009-06-19,580.397
2009-06-22,565.538
2009-06-23,573.426
2009-06-24,585.558
2009-06-25,588.107
2009-06-26,600.619
2009-06-29,606.609
2009-06-30,599.927
2009-07-01,617.722
2009-07-02,612.069
2009-07-03,604.918
2009-07-06,592.937
2009-07-07,595.171
2009-07-08,587.312
2009-07-09,588.831
2009-07-10,582.282
2009-07-13,587.303
2009-07-14,595.759
2009-07-15,611.312
2009-07-16,617.978
2009-07-17,609.243
2009-07-20,623.528
2009-07-21,615.874
2009-07-22,619.57
2009-07-23,625.819
2009-07-24,618.307
2009-07-27,613.963
2009-07-28,605.017
2009-07-29,607.306
2009-07-30,606.316
2009-07-31,613.891
2009-08-03,621.372
2009-08-04,624.393
2009-08-05,635.991
2009-08-06,638.118
2009-08-07,639.12
2009-08-10,631.248
2009-08-11,626.565
2009-08-12,631.421
2009-08-13,650.992
2009-08-14,641.106
2009-08-17,622.382
2009-08-18,627.935
2009-08-19,629.493
2009-08-20,638.572
2009-08-21,648.731
2009-08-24,659.64
2009-08-25,660.151
2009-08-26,651.918
2009-08-27,647.092
2009-08-28,661.557
2009-08-31,649.451
2009-09-01,646.066
2009-09-02,632.217
2009-09-03,640.629
2009-09-04,640.905
2009-09-07,658.618
2009-09-08,667.14
2009-09-09,667.66
2009-09-10,679.197
2009-09-11,686.969
2009-09-14,689.273
2009-09-15,682.966
2009-09-16,703.584
2009-09-17,725.245
2009-09-18,723.439
2009-09-21,714.801
2009-09-22,737.178
2009-09-23,736.796
2009-09-24,726.992
2009-09-25,727.616
2009-09-28,724.512
2009-09-29,719.886
2009-09-30,723.051
2009-10-01,709.147
2009-10-02,692.174
2009-10-05,698.934
2009-10-06,727.161
2009-10-07,729.736
2009-10-08,746.32
2009-10-09,750.495
2009-10-12,754.364
2009-10-13,756.039
2009-10-14,775.295
2009-10-15,774.366
2009-10-16,771.718
2009-10-19,780.082
2009-10-20,784.702
2009-10-21,777.082
2009-10-22,769.944
2009-10-23,780.267
2009-10-26,776.292
2009-10-27,756.415
2009-10-28,723.301
2009-10-29,740.033
2009-10-30,729.786
2009-11-02,736.513
2009-11-03,725.024
2009-11-04,741.751
2009-11-05,752.514
2009-11-06,761.148
2009-11-09,758.825
2009-11-10,749.4
2009-11-11,748.423
2009-11-12,752.099
2009-11-13,754.092
2009-11-16,775.737
2009-11-17,765.919
2009-11-18,768.604
2009-11-19,753.534
2009-11-20,759.976
2009-11-23,769.821
2009-11-24,765.768
2009-11-25,769.146
2009-11-26,744.122
2009-11-27,758.749
2009-11-30,751.361
2009-12-01,771.554
2009-12-02,780.259
2009-12-03,782.84
2009-12-04,775.07
2009-12-07,769.579
2009-12-08,764.727
2009-12-09,747.332
2009-12-10,752.484
2009-12-11,758.097
2009-12-14,770.625
2009-12-15,760.163
2009-12-16,754.78
2009-12-17,739.979
2009-12-18,732.514
2009-12-21,742.504
2009-12-22,733.167
2009-12-23,737.395
2009-12-24,738.655
2009-12-25,738.655
2009-12-28,741.736
2009-12-29,746.174
2009-12-30,743.511
2009-12-31,745.928
2010-01-01,745.928
2010-01-04,768.338
2010-01-05,781.406
2010-01-06,779.834
2010-01-07,784.416
2010-01-08,783.002
2010-01-11,802.984
2010-01-12,793.432
2010-01-13,791.833
2010-01-14,794.554
2010-01-15,788.848
2010-01-18,791.574
2010-01-19,789.492
2010-01-20,767.748
2010-01-21,762.507
2010-01-22,764.437
2010-01-25,758.676
2010-01-26,746.444
2010-01-27,737.48
2010-01-28,733.209
2010-01-29,730.074
2010-02-01,732.57
2010-02-02,752.146
2010-02-03,746.039
2010-02-04,724.174
2010-02-05,702.628
2010-02-08,699.495
2010-02-09,702.731
2010-02-10,703.179
2010-02-11,700.595
2010-02-12,695.681
2010-02-15,696.131
2010-02-16,711.72
2010-02-17,721.711
2010-02-18,718.966
2010-02-19,709.798
2010-02-22,715.98
2010-02-23,705.085
2010-02-24,713.316
2010-02-25,697.244
2010-02-26,700.99
2010-03-01,698.271
2010-03-02,700.355
2010-03-03,712.741
2010-03-04,705.607
2010-03-05,710.181
2010-03-08,716.279
2010-03-09,710.772
2010-03-10,717.368
2010-03-11,724.222
2010-03-12,738.73
2010-03-15,736.521
2010-03-16,749.742
2010-03-17,755.604
2010-03-18,751.824
2010-03-19,750.153
2010-03-22,747.67
2010-03-23,752.957
2010-03-24,744.758
2010-03-25,753.182
2010-03-26,756.599
2010-03-29,764.112
2010-03-30,754.183
2010-03-31,752.389
2010-04-01,763.491
2010-04-02,763.491
2010-04-05,761.743
2010-04-06,764.861
2010-04-07,769.967
2010-04-08,768.74
2010-04-09,783.886
2010-04-12,790.925
2010-04-13,784.657
2010-04-14,793.031
2010-04-15,790.558
2010-04-16,782.52
2010-04-19,765.634
2010-04-20,774.066
2010-04-21,767.05
2010-04-22,763.253
2010-04-23,784.692
2010-04-26,790.85
2010-04-27,782.081
2010-04-28,750.539
2010-04-29,756.838
2010-04-30,757.955
2010-05-03,759.141
2010-05-04,726.762
2010-05-05,692.689
2010-05-06,671.368
2010-05-07,639.413
2010-05-10,692.246
2010-05-11,676.181
2010-05-12,688.243
2010-05-13,682.028
2010-05-14,668.735
2010-05-17,665.547
2010-05-18,671.118
2010-05-19,662.344
2010-05-20,648.318
2010-05-21,644.921
2010-05-24,635.728
2010-05-25,607.292
2010-05-26,612.271
2010-05-27,636.716
2010-05-28,644.359
2010-05-31,643.501
2010-06-01,639.466
2010-06-02,631.399
2010-06-03,631.555
2010-06-04,607.133
2010-06-07,592.197
2010-06-08,588.478
2010-06-09,605.759
2010-06-10,622.237
2010-06-11,633.864
2010-06-14,650.001
2010-06-15,657.135
2010-06-16,651.168
2010-06-17,649.768
2010-06-18,653.637
2010-06-21,663.075
2010-06-22,657.527
2010-06-23,652.196
2010-06-24,645.273
2010-06-25,636.697
2010-06-28,643.098
2010-06-29,617.289
2010-06-30,609.682
2010-07-01,604.655
2010-07-02,611.554
2010-07-05,613.612
2010-07-06,623.79
2010-07-07,630.225
2010-07-08,638.438
2010-07-09,633.685
2010-07-12,626.329
2010-07-13,642.267
2010-07-14,653.101
2010-07-15,654.646
2010-07-16,652.618
2010-07-19,645.054
2010-07-20,638.159
2010-07-21,635.361
2010-07-22,656.531
2010-07-23,651.453
2010-07-26,665.982
2010-07-27,672.256
2010-07-28,673.889
2010-07-29,697.502
2010-07-30,698.384
2010-08-02,720.59
2010-08-03,723.049
2010-08-04,713.438
2010-08-05,708.811
2010-08-06,711.588
2010-08-09,722.175
2010-08-10,701.815
2010-08-11,676.796
2010-08-12,661.964
2010-08-13,657.859
2010-08-16,660.781
2010-08-17,681.409
2010-08-18,680.344
2010-08-19,676.623
2010-08-20,659.266
2010-08-23,655.612
2010-08-24,645.489
2010-08-25,637.485
2010-08-26,643.781
2010-08-27,646.39
2010-08-30,647.725
2010-08-31,653.443
2010-09-01,671.814
2010-09-02,677.299
2010-09-03,687.063
2010-09-06,692.629
2010-09-07,676.059
2010-09-08,690.768
2010-09-09,693.041
2010-09-10,687.621
2010-09-13,704.219
2010-09-14,711.56
2010-09-15,719.042
2010-09-16,726.244
2010-09-17,730.079
