Date,UNITED KINGDOM LARGE VALUE Large Cap
2010-08-26,610.266
2010-08-27,611.533
2010-08-30,611.592
2010-08-31,611.027
2010-09-01,625.931
2010-09-02,625.076
2010-09-03,633.68
2010-09-06,637.928
2010-09-07,631.37
2010-09-08,639.713
2010-09-09,643.411
2010-09-10,642.12
2010-09-13,651.909
2010-09-14,654.528
2010-09-15,657.922
2010-09-16,658.381
2010-09-17,653.761
2010-09-20,662.796
2010-09-21,658.396
2010-09-22,657.213
2010-09-23,658.754
2010-09-24,665.401
2010-09-27,662.351
2010-09-28,661.636
2010-09-29,661.204
2010-09-30,659.417
2010-10-01,670.482
2010-10-04,666.565
2010-10-05,678.285
2010-10-06,681.438
2010-10-07,683.581
2010-10-08,680.529
2010-10-11,681.463
2010-10-12,674.512
2010-10-13,685.349
2010-10-14,689.629
2010-10-15,686.236
2010-10-18,689.405
2010-10-19,679.166
2010-10-20,686.209
2010-10-21,684.948
2010-10-22,679.284
2010-10-25,680.965
2010-10-26,683.969
2010-10-27,674.058
2010-10-28,685.106
2010-10-29,688.459
2010-11-01,694.189
2010-11-02,701.747
2010-11-03,707.148
2010-11-04,727.74
2010-11-05,721.976
2010-11-08,717.343
2010-11-09,719.661
2010-11-10,709.221
2010-11-11,713.171
2010-11-12,713.117
2010-11-15,711.059
2010-11-16,689.122
2010-11-17,691.25
2010-11-18,700.385
2010-11-19,694.266
2010-11-22,687.148
2010-11-23,673.4
2010-11-24,677.611
2010-11-25,678.768
2010-11-26,670.939
2010-11-29,655.342
2010-11-30,655.176
2010-12-01,669.37
2010-12-02,679.586
2010-12-03,681.687
2010-12-06,684.663
2010-12-07,693.99
2010-12-08,693.244
2010-12-09,693.445
2010-12-10,698.417
2010-12-13,707.686
2010-12-14,712.066
2010-12-15,704.601
2010-12-16,699.81
2010-12-17,690.462
2010-12-20,693.354
2010-12-21,697.583
2010-12-22,695.066
2010-12-23,700.273
2010-12-24,702.718
2010-12-27,699.898
2010-12-28,699.557
2010-12-29,699.94
2010-12-30,694.992
2010-12-31,699.821
2011-01-03,691.306
2011-01-04,716.821
2011-01-05,715.396
2011-01-06,713.579
2011-01-07,713.321
2011-01-10,713.327
2011-01-11,717.822
2011-01-12,725.762
2011-01-13,732.419
2011-01-14,731.928
2011-01-17,732.192
2011-01-18,743.803
2011-01-19,737.946
2011-01-20,719.87
2011-01-21,733.667
2011-01-24,740.713
2011-01-25,731.804
2011-01-26,737.842
2011-01-27,740.805
2011-01-28,731.529
2011-01-31,733.061
2011-02-01,751.488
2011-02-02,752.881
2011-02-03,745.699
2011-02-04,742.286
2011-02-07,749.38
2011-02-08,753.954
2011-02-09,754.24
2011-02-10,751.11
2011-02-11,746.649
2011-02-14,744.468
2011-02-15,757.072
2011-02-16,760.49
2011-02-17,767.41
2011-02-18,773.916
2011-02-21,767.468
2011-02-22,764.057
2011-02-23,760.714
2011-02-24,753.142
2011-02-25,755.86
2011-02-28,767.533
2011-03-01,762.429
2011-03-02,758.481
2011-03-03,767.643
2011-03-04,767.668
2011-03-07,765.548
2011-03-08,763.363
2011-03-09,760.654
2011-03-10,744.28
2011-03-11,738.952
2011-03-14,736.701
2011-03-15,720.033
2011-03-16,706.586
2011-03-17,725.68
2011-03-18,729.773
2011-03-21,745.938
2011-03-22,749.951
2011-03-23,745.295
2011-03-24,750.016
2011-03-25,751.351
2011-03-28,746.717
2011-03-29,745.242
2011-03-30,747.974
2011-03-31,740.694
2011-04-01,754.488
2011-04-04,760.811
2011-04-05,764.396
2011-04-06,771.64
2011-04-07,768.556
2011-04-08,777.489
2011-04-11,779.253
2011-04-12,761.439
2011-04-13,768.718
2011-04-14,764.978
2011-04-15,766.956
2011-04-18,745.898
2011-04-19,752.944
2011-04-20,775.665
2011-04-21,775.966
2011-04-22,775.966
2011-04-25,771.307
2011-04-26,780.221
2011-04-27,786.801
2011-04-28,791.676
2011-04-29,793.222
2011-05-02,794.387
2011-05-03,786.993
2011-05-04,779.581
2011-05-05,766.312
2011-05-06,769.969
2011-05-09,761.279
2011-05-10,771.703
2011-05-11,775.455
2011-05-12,762.531
2011-05-13,756.574
2011-05-16,755.832
2011-05-17,748.35
2011-05-18,754.072
2011-05-19,760.804
2011-05-20,763.623
2011-05-23,746.066
2011-05-24,750.528
2011-05-25,755.889
2011-05-26,760.681
2011-05-27,770.054
2011-05-30,769.773
2011-05-31,779.042
2011-06-01,768.694
2011-06-02,754.393
2011-06-03,759.275
2011-06-06,758.493
2011-06-07,762.304
2011-06-08,754.144
2011-06-09,758.718
2011-06-10,740.941
2011-06-13,746.23
2011-06-14,755.616
2011-06-15,741.824
2011-06-16,730.591
2011-06-17,734.692
2011-06-20,734.737
2011-06-21,746.543
2011-06-22,743.261
2011-06-23,723.535
2011-06-24,724.225
2011-06-27,727.159
2011-06-28,731.369
2011-06-29,744.49
2011-06-30,756.436
2011-07-01,758.749
2011-07-04,763.749
2011-07-05,765.82
2011-07-06,755.556
2011-07-07,763.32
2011-07-08,760.183
2011-07-11,744.658
2011-07-12,738.151
2011-07-13,749.041
2011-07-14,743.119
2011-07-15,744.099
2011-07-18,728.67
2011-07-19,739.913
2011-07-20,747.747
2011-07-21,764.986
2011-07-22,768.743
2011-07-25,765.982
2011-07-26,771.525
2011-07-27,759.015
2011-07-28,764.384
2011-07-29,767.5
2011-08-01,752.726
2011-08-02,748.372
2011-08-03,739.631
2011-08-04,711.881
2011-08-05,693.93
2011-08-08,673.202
2011-08-09,676.026
2011-08-10,652.906
2011-08-11,676.85
2011-08-12,699.847
2011-08-15,711.371
2011-08-16,710.726
2011-08-17,712.663
2011-08-18,681.63
2011-08-19,674.87
2011-08-22,680.076
2011-08-23,689.759
2011-08-24,697.912
2011-08-25,678.315
2011-08-26,674.808
2011-08-29,682.19
2011-08-30,691.619
2011-08-31,704.744
2011-09-01,702.016
2011-09-02,685.029
2011-09-05,656.544
2011-09-06,661.026
2011-09-07,680.691
2011-09-08,688.795
2011-09-09,665.356
2011-09-12,650.616
2011-09-13,658.886
2011-09-14,665.051
2011-09-15,683.584
2011-09-16,687.071
2011-09-19,669.501
2011-09-20,687.774
2011-09-21,674.342
2011-09-22,638.913
2011-09-23,645.543
2011-09-26,653.257
2011-09-27,682.286
2011-09-28,673.164
2011-09-29,673.567
2011-09-30,663.301
2011-10-03,654.317
2011-10-04,635.949
2011-10-05,657.589
2011-10-06,673.044
2011-10-07,683.906
2011-10-10,701.093
2011-10-11,699.125
2011-10-12,711.672
2011-10-13,705.653
2011-10-14,717.419
2011-10-17,717.904
2011-10-18,710.526
2011-10-19,727.51
2011-10-20,716.684
2011-10-21,740.615
2011-10-24,742.603
2011-10-25,743.153
2011-10-26,745.855
2011-10-27,766.464
2011-10-28,762.119
2011-10-31,750.598
2011-11-01,725.239
2011-11-02,735.393
2011-11-03,741.265
2011-11-04,740.4
2011-11-07,739.779
2011-11-08,749.419
2011-11-09,732.563
2011-11-10,729.859
2011-11-11,753.233
2011-11-14,746.233
2011-11-15,739.978
2011-11-16,741.681
2011-11-17,733.646
2011-11-18,726.732
2011-11-21,703.42
2011-11-22,697.708
2011-11-23,684.312
2011-11-24,677.308
2011-11-25,683.359
2011-11-28,701.989
2011-11-29,708.914
2011-11-30,737.796
2011-12-01,732.44
2011-12-02,740.693
2011-12-05,748.035
2011-12-06,742.786
2011-12-07,742.912
2011-12-08,732.664
2011-12-09,740.486
2011-12-12,726.309
2011-12-13,732.71
2011-12-14,710.515
2011-12-15,718.693
2011-12-16,720.4
2011-12-19,716.106
2011-12-20,729.299
2011-12-21,724.596
2011-12-22,735.575
2011-12-23,741.711
2011-12-26,741.711
2011-12-27,743.039
2011-12-28,730.716
2011-12-29,736.108
2011-12-30,743.238
2012-01-02,743.238
2012-01-03,762.615
2012-01-04,759.14
2012-01-05,745.745
2012-01-06,748.328
2012-01-09,743.835
2012-01-10,757.331
2012-01-11,746.305
2012-01-12,742.975
2012-01-13,737.02
2012-01-16,742.075
2012-01-17,749.325
2012-01-18,751.862
2012-01-19,762.948
2012-01-20,761.969
2012-01-23,776.029
2012-01-24,771.625
2012-01-25,765.573
2012-01-26,776.825
2012-01-27,766.065
2012-01-30,757.979
2012-01-31,767.105
2012-02-01,783.946
2012-02-02,781.743
2012-02-03,793.807
2012-02-06,793.412
2012-02-07,796.941
2012-02-08,794.204
2012-02-09,796.933
2012-02-10,785.68
2012-02-13,796.02
2012-02-14,790.23
2012-02-15,794.674
2012-02-16,796.339
2012-02-17,802.343
2012-02-20,809.94
2012-02-21,806.71
2012-02-22,796.348
2012-02-23,800.149
2012-02-24,806.715
2012-02-27,800.977
2012-02-28,802.44
2012-02-29,800.926
2012-03-01,809.446
2012-03-02,802.503
2012-03-05,799.293
2012-03-06,779.186
2012-03-07,779.627
2012-03-08,791.222
2012-03-09,786.364
2012-03-12,782.811
2012-03-13,797.791
2012-03-14,796.605
2012-03-15,792.974
2012-03-16,803.052
2012-03-19,805.589
2012-03-20,796.55
2012-03-21,795.663
2012-03-22,789.45
2012-03-23,791.896
2012-03-26,801.562
2012-03-27,798.905
2012-03-28,786.874
2012-03-29,778.331
2012-03-30,784.454
2012-04-02,799.527
2012-04-03,792.411
2012-04-04,772.121
2012-04-05,772.479
2012-04-06,772.479
2012-04-09,773.894
2012-04-10,755.57
2012-04-11,764.627
2012-04-12,772.719
2012-04-13,763.162
2012-04-16,762.027
2012-04-17,781.411
2012-04-18,781.132
2012-04-19,780.959
2012-04-20,786.536
2012-04-23,773.122
2012-04-24,785.14
2012-04-25,783.495
2012-04-26,792.647
2012-04-27,799.144
2012-04-30,794.545
2012-05-01,802.941
2012-05-02,792.342
2012-05-03,794.305
2012-05-04,777.932
2012-05-07,779.039
2012-05-08,765.439
2012-05-09,761.693
2012-05-10,768.776
2012-05-11,768.289
2012-05-14,752.428
2012-05-15,745.902
2012-05-16,735.884
2012-05-17,722.015
2012-05-18,712.052
2012-05-21,716.326
2012-05-22,731.868
2012-05-23,710.428
2012-05-24,721.73
2012-05-25,720.084
2012-05-28,721.177
2012-05-29,724.037
2012-05-30,706.66
2012-05-31,702.967
2012-06-01,697.816
2012-06-04,699.909
2012-06-05,699.408
2012-06-06,722.302
2012-06-07,736.439
2012-06-08,727.1
2012-06-11,733.316
2012-06-12,742.243
2012-06-13,747.173
2012-06-14,745.342
2012-06-15,754.027
2012-06-18,754.682
2012-06-19,770.827
2012-06-20,775.733
2012-06-21,761.829
2012-06-22,750.974
2012-06-25,743.826
2012-06-26,744.424
2012-06-27,754.494
2012-06-28,746.119
2012-06-29,762.164
2012-07-02,771.377
2012-07-03,775.262
2012-07-04,770.055
2012-07-05,770.083
2012-07-06,764.549
2012-07-09,759.594
2012-07-10,764.8
2012-07-11,772.452
2012-07-12,758.065
2012-07-13,770.75
2012-07-16,774.286
2012-07-17,767.431
2012-07-18,774.9
2012-07-19,780.556
2012-07-20,766.701
2012-07-23,745.523
2012-07-24,740.725
2012-07-25,741.908
2012-07-26,755.82
2012-07-27,765.921
2012-07-30,776.398
2012-07-31,766.464
2012-08-01,773.412
2012-08-02,765.27
2012-08-03,789.215
2012-08-06,792.862
2012-08-07,803.154
2012-08-08,806.681
2012-08-09,805.467
2012-08-10,808.457
2012-08-13,807.632
2012-08-14,811.246
2012-08-15,808.737
2012-08-16,812.076
2012-08-17,813.061
2012-08-20,810.295
2012-08-21,817.726
2012-08-22,809.088
2012-08-23,812.095
2012-08-24,808.226
2012-08-27,807.434
2012-08-28,809.79
2012-08-29,804.306
2012-08-30,798.689
2012-08-31,800.453
2012-09-03,806.977
2012-09-04,793.651
2012-09-05,790.819
2012-09-06,810.304
2012-09-07,821.717
2012-09-10,821.423
2012-09-11,827.037
2012-09-12,829.558
2012-09-13,835.916
2012-09-14,855.827
2012-09-17,852.913
2012-09-18,845.377
2012-09-19,849.322
2012-09-20,842.407
2012-09-21,845.385
2012-09-24,841.611
2012-09-25,847.645
2012-09-26,827.713
2012-09-27,832.68
2012-09-28,823.368
2012-10-01,834.098
2012-10-02,829.027
2012-10-03,829.736
2012-10-04,831.5
2012-10-05,840.477
2012-10-08,828.75
2012-10-09,824.278
2012-10-10,823.103
2012-10-11,831.419
2012-10-12,827.167
2012-10-15,826.509
2012-10-16,840.241
2012-10-17,852.113
2012-10-18,852.441
2012-10-19,843.373
2012-10-22,842.009
2012-10-23,825.009
2012-10-24,829.705
2012-10-25,832.731
2012-10-26,830.162
2012-10-29,824.523
2012-10-30,838.937
2012-10-31,833.369
2012-11-01,850.538
2012-11-02,845.11
2012-11-05,834.667
2012-11-06,841.303
2012-11-07,828.973
2012-11-08,824.895
2012-11-09,818.275
2012-11-12,816.908
2012-11-13,820.247
2012-11-14,810.614
2012-11-15,807.577
2012-11-16,793.452
2012-11-19,818.508
2012-11-20,818.928
2012-11-21,823.603
2012-11-22,827.179
2012-11-23,834.827
2012-11-26,828.748
2012-11-27,829.406
2012-11-28,828.217
2012-11-29,840.452
2012-11-30,841.99
2012-12-03,844.253
2012-12-04,842.579
2012-12-05,848.321
2012-12-06,852.381
2012-12-07,849.773
2012-12-10,852.167
2012-12-11,857.841
2012-12-12,863.808
2012-12-13,863.346
2012-12-14,859.933
2012-12-17,864.061
2012-12-18,869.276
2012-12-19,875.357
2012-12-20,872.804
2012-12-21,867.416
2012-12-24,867.215
2012-12-25,867.215
2012-12-26,867.323
2012-12-27,867.275
2012-12-28,864.583
2012-12-31,865.386
2013-01-01,865.386
2013-01-02,886.236
2013-01-03,883.479
2013-01-04,884.681
2013-01-07,884.23
2013-01-08,880.981
2013-01-09,888.513
2013-01-10,894.849
2013-01-11,898.214
2013-01-14,892.383
2013-01-15,892.82
2013-01-16,883.853
2013-01-17,886.732
2013-01-18,883.361
2013-01-21,885.262
2013-01-22,885.69
2013-01-23,887.674
2013-01-24,895.682
2013-01-25,900.987
2013-01-28,900.004
2013-01-29,911.079
2013-01-30,912.335
2013-01-31,904.074
2013-02-01,905.264
2013-02-04,887.438
2013-02-05,888.079
2013-02-06,887.449
2013-02-07,879.144
2013-02-08,891.608
2013-02-11,885.261
2013-02-12,893.97
2013-02-13,890.226
2013-02-14,881.604
2013-02-15,880.226
2013-02-18,875.359
2013-02-19,878.539
2013-02-20,870.283
2013-02-21,853.326
2013-02-22,860.267
2013-02-25,859.804
2013-02-26,846.195
2013-02-27,855.848
2013-02-28,862.173
2013-03-01,853.163
2013-03-04,848.453
2013-03-05,861.717
2013-03-06,863.683
2013-03-07,863.5
2013-03-08,866.968
2013-03-11,865.899
2013-03-12,865.406
2013-03-13,863.321
2013-03-14,877.801
2013-03-15,874.015
2013-03-18,867.902
2013-03-19,865.915
2013-03-20,866.063
2013-03-21,864.061
2013-03-22,869.094
2013-03-25,863.654
2013-03-26,867.517
2013-03-27,862.976
2013-03-28,867.246
2013-03-29,867.246
2013-04-01,869.987
2013-04-02,875.681
2013-04-03,864.099
2013-04-04,858.356
2013-04-05,858.074
2013-04-08,855.77
2013-04-09,866.383
2013-04-10,876.033
2013-04-11,881.697
2013-04-12,876.588
2013-04-15,866.021
2013-04-16,862.704
2013-04-17,850.005
2013-04-18,851.642
2013-04-19,857.256
2013-04-22,857.884
2013-04-23,872.377
2013-04-24,877.728
2013-04-25,889.159
2013-04-26,889.681
2013-04-29,894.718
2013-04-30,897.69
2013-05-01,899.364
2013-05-02,896.506
2013-05-03,908.152
2013-05-06,905.964
2013-05-07,910.001
2013-05-08,918.686
2013-05-09,914.543
2013-05-10,910.054
2013-05-13,908.986
2013-05-14,909.961
2013-05-15,909.127
2013-05-16,913.712
2013-05-17,914.794
2013-05-20,921.281
2013-05-21,923.425
2013-05-22,923.286
2013-05-23,905.407
2013-05-24,902.709
2013-05-27,900.473
2013-05-28,910.883
2013-05-29,898.897
2013-05-30,907.503
2013-05-31,895.258
2013-06-03,895.407
2013-06-04,901.204
2013-06-05,887.222
2013-06-06,884.035
2013-06-07,894.04
2013-06-10,890.401
2013-06-11,888.304
2013-06-12,885.887
2013-06-13,885.716
2013-06-14,885.358
2013-06-17,890.43
2013-06-18,892.378
2013-06-19,890.234
2013-06-20,855.161
2013-06-21,844.814
2013-06-24,835.328
2013-06-25,845.186
2013-06-26,848.647
2013-06-27,851.438
2013-06-28,846.74
2013-07-01,859.391
2013-07-02,855.57
2013-07-03,848.07
2013-07-04,862.09
2013-07-05,844.211
2013-07-08,856.721
2013-07-09,860.709
2013-07-10,866.803
2013-07-11,881.927
2013-07-12,883.045
2013-07-15,888.38
2013-07-16,889.373
2013-07-17,896.689
2013-07-18,905.431
2013-07-19,908.738
2013-07-22,914.749
2013-07-23,915.101
2013-07-24,918.593
2013-07-25,911.907
2013-07-26,911.582
2013-07-29,909.409
2013-07-30,901.675
2013-07-31,903.226
2013-08-01,908.072
2013-08-02,909.512
2013-08-05,905.624
2013-08-06,903.815
2013-08-07,899.522
2013-08-08,906.497
2013-08-09,916.781
2013-08-12,913.824
2013-08-13,919.118
2013-08-14,923.012
2013-08-15,912.393
2013-08-16,918.689
2013-08-19,914.256
2013-08-20,913.408
2013-08-21,904.775
2013-08-22,907.119
2013-08-23,915.229
2013-08-26,914.349
2013-08-27,906.681
2013-08-28,909.344
2013-08-29,914.884
2013-08-30,904.799
2013-09-02,922.08
2013-09-03,913.388
2013-09-04,923.425
2013-09-05,931.24
2013-09-06,934.998
2013-09-09,938.431
2013-09-10,944.801
2013-09-11,950.796
2013-09-12,952.604
2013-09-13,952.482
2013-09-16,962.448
2013-09-17,950.199
2013-09-18,954.429
2013-09-19,966.849
2013-09-20,957.567
2013-09-23,952.842
2013-09-24,952.815
2013-09-25,958.257
2013-09-26,957.277
2013-09-27,955.583
2013-09-30,951.703
2013-10-01,951.498
2013-10-02,953.479
2013-10-03,953.61
2013-10-04,949.825
2013-10-07,946.017
2013-10-08,937.899
2013-10-09,924.556
2013-10-10,938.126
2013-10-11,947.126
2013-10-14,953.769
2013-10-15,958.006
2013-10-16,958.849
2013-10-17,970.003
2013-10-18,976.345
2013-10-21,979.346
2013-10-22,988.09
2013-10-23,982.402
2013-10-24,987.237
2013-10-25,987.966
2013-10-28,985.196
2013-10-29,990.283
2013-10-30,993.553
2013-10-31,979.487
2013-11-01,975.49
2013-11-04,982.917
2013-11-05,986.388
2013-11-06,990.159
2013-11-07,979.281
2013-11-08,977.886
2013-11-11,978.764
2013-11-12,977.963
2013-11-13,969.535
2013-11-14,980.058
2013-11-15,985.973
2013-11-18,993.096
2013-11-19,987.209
2013-11-20,991.181
2013-11-21,991.785
2013-11-22,991.766
2013-11-25,989.889
2013-11-26,982.361
2013-11-27,987.484
2013-11-28,994.514
2013-11-29,996.51
2013-12-02,987.377
2013-12-03,982.742
2013-12-04,974.346
2013-12-05,970.698
2013-12-06,983.058
2013-12-09,985.563
2013-12-10,980.611
2013-12-11,975.13
2013-12-12,966.23
2013-12-13,961.214
2013-12-16,973.502
2013-12-17,964.876
2013-12-18,973.716
2013-12-19,985.352
2013-12-20,988.802
2013-12-23,999.427
2013-12-24,1002.447
2013-12-25,1002.447
2013-12-26,1005.539
2013-12-27,1017.452
2013-12-30,1016.807
2013-12-31,1020.755
2014-01-01,1020.755
2014-01-02,1008.154
2014-01-03,1008.101
2014-01-06,1005.447
2014-01-07,1009.865
2014-01-08,1008.252
2014-01-09,1003.235
2014-01-10,1011.905
2014-01-13,1008.027
2014-01-14,1013.17
2014-01-15,1016.688
2014-01-16,1019.173
2014-01-17,1029.21
2014-01-20,1027.503
2014-01-21,1025.992
2014-01-22,1032.62
2014-01-23,1029.834
2014-01-24,1008.384
2014-01-27,997.264
2014-01-28,999.183
2014-01-29,996.574
2014-01-30,996.267
2014-01-31,987.026
2014-02-03,973.128
2014-02-04,966.856
2014-02-05,968.438
2014-02-06,983.917
2014-02-07,990.567
2014-02-10,992.939
2014-02-11,1009.801
2014-02-12,1019.28
2014-02-13,1024.763
2014-02-14,1030.034
2014-02-17,1039.949
2014-02-18,1050.305
2014-02-19,1054.093
2014-02-20,1053.462
2014-02-21,1061.934
2014-02-24,1057.917
2014-02-25,1052.389
2014-02-26,1045.421
2014-02-27,1050.188
2014-02-28,1052.595
2014-03-03,1034.604
2014-03-04,1047.082
2014-03-05,1043.29
2014-03-06,1044.905
2014-03-07,1031.443
2014-03-10,1021.392
2014-03-11,1020.199
2014-03-12,1013.045
2014-03-13,1007.077
2014-03-14,999.202
2014-03-17,1005.739
2014-03-18,1006.638
2014-03-19,1003.992
2014-03-20,992.601
2014-03-21,996.01
2014-03-24,989.554
2014-03-25,1002.008
2014-03-26,1006.669
2014-03-27,1005.597
2014-03-28,1013.512
2014-03-31,1012.15
2014-04-01,1017.505
2014-04-02,1018.84
2014-04-03,1013.331
2014-04-04,1020.639
2014-04-07,1011.964
2014-04-08,1018.135
2014-04-09,1024.76
2014-04-10,1027.881
2014-04-11,1013.893
2014-04-14,1020.563
2014-04-15,1014.708
2014-04-16,1023.92
2014-04-17,1030.052
2014-04-18,1030.052
2014-04-21,1029.715
2014-04-22,1039.885
2014-04-23,1037.353
2014-04-24,1045.131
2014-04-25,1042.381
2014-04-28,1047.872
2014-04-29,1063.478
2014-04-30,1068.138
2014-05-01,1068.046
2014-05-02,1070.958
2014-05-05,1070.641
2014-05-06,1072.477
2014-05-07,1074.108
2014-05-08,1080.424
2014-05-09,1070.351
2014-05-12,1078.584
2014-05-13,1078.875
2014-05-14,1081.183
2014-05-15,1082.47
2014-05-16,1088.272
2014-05-19,1079.909
2014-05-20,1071.446
2014-05-21,1076.086
2014-05-22,1071.796
2014-05-23,1072.401
2014-05-26,1072.688
2014-05-27,1069.875
2014-05-28,1063.615
2014-05-29,1067.704
2014-05-30,1063.604
2014-06-02,1067.402
2014-06-03,1062.265
2014-06-04,1057.111
2014-06-05,1057.099
2014-06-06,1065.163
2014-06-09,1068.471
2014-06-10,1063.837
2014-06-11,1062.647
2014-06-12,1064.226
2014-06-13,1065.276
2014-06-16,1064.346
2014-06-17,1063.693
2014-06-18,1068.85
2014-06-19,1078.605
2014-06-20,1077.274
2014-06-23,1076.907
2014-06-24,1072.085
2014-06-25,1063.171
2014-06-26,1060.603
2014-06-27,1064.691
2014-06-30,1066.536
2014-07-01,1078.81
2014-07-02,1085.256
2014-07-03,1089.552
2014-07-04,1091.087
2014-07-07,1083.432
2014-07-08,1072.014
2014-07-09,1070.917
2014-07-10,1060.177
2014-07-11,1063.529
2014-07-14,1071.449
2014-07-15,1071.451
2014-07-16,1085.629
2014-07-17,1072.805
2014-07-18,1071.679
2014-07-21,1070.319
2014-07-22,1079.431
2014-07-23,1082.653
2014-07-24,1085.199
2014-07-25,1084.415
2014-07-28,1086.571
2014-07-29,1085.4
2014-07-30,1077.823
2014-07-31,1073.728
2014-08-01,1060.842
2014-08-04,1063.184
2014-08-05,1065.728
2014-08-06,1059.21
2014-08-07,1052.799
2014-08-08,1044.485
2014-08-11,1053.44
2014-08-12,1053.122
2014-08-13,1052.403
2014-08-14,1055.768
2014-08-15,1055.383
2014-08-18,1065.742
2014-08-19,1064.2
2014-08-20,1065.09
2014-08-21,1064.66
2014-08-22,1062.722
2014-08-25,1063.492
2014-08-26,1069.466
2014-08-27,1070.374
2014-08-28,1064.779
2014-08-29,1068.713
2014-09-01,1069.554
2014-09-02,1062.656
2014-09-03,1068.244
2014-09-04,1060.571
2014-09-05,1054.536
2014-09-08,1042.717
2014-09-09,1035.897
2014-09-10,1040.535
2014-09-11,1040.405
2014-09-12,1039.792
2014-09-15,1039.326
2014-09-16,1039.279
2014-09-17,1044.239
2014-09-18,1053.999
2014-09-19,1050.811
2014-09-22,1038.637
2014-09-23,1029.01
2014-09-24,1033.518
2014-09-25,1018.675
2014-09-26,1014.709
2014-09-29,1011.957
2014-09-30,1005.446
2014-10-01,996.558
2014-10-02,972.839
2014-10-03,973.684
2014-10-06,982.518
2014-10-07,982.175
2014-10-08,979.843
2014-10-09,974.437
2014-10-10,952.567
2014-10-13,963.622
2014-10-14,956.573
2014-10-15,931.659
2014-10-16,930.861
2014-10-17,952.739
2014-10-20,947.171
2014-10-21,965.845
2014-10-22,965.18
2014-10-23,968.965
2014-10-24,966.506
2014-10-27,963.471
2014-10-28,971.477
2014-10-29,978.492
2014-10-30,969.804
2014-10-31,979.342
2014-11-03,967.446
2014-11-04,961.577
2014-11-05,972.752
2014-11-06,970.363
2014-11-07,973.139
2014-11-10,978.399
2014-11-11,980.611
2014-11-12,977.812
2014-11-13,974.522
2014-11-14,971.569
2014-11-17,973.516
2014-11-18,978.273
2014-11-19,976.787
2014-11-20,974.447
2014-11-21,987.621
2014-11-24,981.995
2014-11-25,981.542
2014-11-26,986.418
2014-11-27,975.748
2014-11-28,970.285
2014-12-01,962.002
2014-12-02,975.242
2014-12-03,975.68
2014-12-04,966.587
2014-12-05,968.355
2014-12-08,958.768
2014-12-09,941.916
2014-12-10,936.271
2014-12-11,931.348
2014-12-12,906.63
2014-12-15,883.329
2014-12-16,914.476
2014-12-17,913.259
2014-12-18,926.501
2014-12-19,941.441
2014-12-22,945.154
2014-12-23,942.429
2014-12-24,946.558
2014-12-25,946.558
2014-12-26,947.288
2014-12-29,949.397
2014-12-30,938.67
2014-12-31,942.819
2015-01-01,942.819
2015-01-02,929.384
2015-01-05,897.041
2015-01-06,887.04
2015-01-07,887.457
2015-01-08,910.633
2015-01-09,905.168
2015-01-12,901.157
2015-01-13,908.347
2015-01-14,886.801
2015-01-15,899.792
2015-01-16,906.142
2015-01-19,912.091
2015-01-20,919.633
2015-01-21,931.225
2015-01-22,939.927
2015-01-23,938.891
2015-01-26,942.782
2015-01-27,946.824
2015-01-28,942.732
2015-01-29,928.704
2015-01-30,918.031
2015-02-02,926.829
2015-02-03,952.185
2015-02-04,954.273
2015-02-05,958.887
2015-02-06,957.137
2015-02-09,955.285
2015-02-10,949.599
2015-02-11,945.974
2015-02-12,957.109
2015-02-13,969.314
2015-02-16,965.449
2015-02-17,968.272
2015-02-18,975.24
2015-02-19,971.386
2015-02-20,972.046
2015-02-23,968.736
2015-02-24,976.113
2015-02-25,974.568
2015-02-26,968.397
2015-02-27,971.894
2015-03-02,964.852
2015-03-03,959.363
2015-03-04,956.031
2015-03-05,959.107
2015-03-06,939.504
2015-03-09,939.191
2015-03-10,913.069
2015-03-11,906.323
2015-03-12,909.036
2015-03-13,892.903
2015-03-16,903.302
2015-03-17,907.673
2015-03-18,919.608
2015-03-19,926.377
2015-03-20,950.317
2015-03-23,955.988
2015-03-24,948.448
2015-03-25,950.554
2015-03-26,935.467
2015-03-27,929.493
2015-03-30,929.918
2015-03-31,914.342
2015-04-01,919.624
2015-04-02,922.953
2015-04-03,922.953
2015-04-06,932.134
2015-04-07,944.045
2015-04-08,934.797
2015-04-09,934.431
2015-04-10,937.043
2015-04-13,934.589
2015-04-14,948.369
2015-04-15,951.223
2015-04-16,954.81
2015-04-17,949.352
2015-04-20,957.125
2015-04-21,956.441
2015-04-22,959.691
2015-04-23,969.285
2015-04-24,980.584
2015-04-27,989.356
2015-04-28,988.196
2015-04-29,986.417
2015-04-30,982.358
2015-05-01,976.761
2015-05-04,972.868
2015-05-05,971.013
2015-05-06,976.279
2015-05-07,965.283
2015-05-08,1001.142
2015-05-11,1007.244
2015-05-12,1001.88
2015-05-13,1007.277
2015-05-14,1012.133
2015-05-15,1010.222
2015-05-18,1002.324
2015-05-19,987.485
2015-05-20,997.066
2015-05-21,1008.063
2015-05-22,1001.941
2015-05-25,1001.941
2015-05-26,980.694
2015-05-27,989.472
2015-05-28,986.904
2015-05-29,978.637
2015-06-01,969.313
2015-06-02,977.748
2015-06-03,979.39
2015-06-04,966.689
2015-06-05,954.859
2015-06-08,952.726
2015-06-09,949.006
2015-06-10,974.065
2015-06-11,973.246
2015-06-12,968.78
