Date,UNITED KINGDOM LARGE VALUE Large Cap
2005-11-09,722.802
2005-11-10,722.994
2005-11-11,724.329
2005-11-14,723.774
2005-11-15,711.137
2005-11-16,703.92
2005-11-17,708.8
2005-11-18,712.211
2005-11-21,714.858
2005-11-22,713.353
2005-11-23,721.853
2005-11-24,719.529
2005-11-25,716.703
2005-11-28,712.768
2005-11-29,713.042
2005-11-30,709.145
2005-12-01,715.462
2005-12-02,715.797
2005-12-05,718.028
2005-12-06,724.552
2005-12-07,724.416
2005-12-08,730.859
2005-12-09,729.79
2005-12-12,734.751
2005-12-13,732.495
2005-12-14,738.223
2005-12-15,731.187
2005-12-16,738.069
2005-12-19,733.194
2005-12-20,733.414
2005-12-21,731.195
2005-12-22,732.733
2005-12-23,730.161
2005-12-26,730.161
2005-12-27,729.95
2005-12-28,730.759
2005-12-29,731.698
2005-12-30,725.112
2006-01-02,725.112
2006-01-03,742.848
2006-01-04,754.861
2006-01-05,750.678
2006-01-06,765.723
2006-01-09,762.738
2006-01-10,758.021
2006-01-11,761.798
2006-01-12,760.646
2006-01-13,759.927
2006-01-16,759.886
2006-01-17,749.162
2006-01-18,747.348
2006-01-19,748.306
2006-01-20,742.553
2006-01-23,752.641
2006-01-24,744.41
2006-01-25,752.942
2006-01-26,756.499
2006-01-27,758.854
2006-01-30,755.466
2006-01-31,757.734
2006-02-01,764.26
2006-02-02,756.555
2006-02-03,748.591
2006-02-06,746.037
2006-02-07,740.517
2006-02-08,741.971
2006-02-09,751.839
2006-02-10,751.311
2006-02-13,754.273
2006-02-14,749.944
2006-02-15,755.126
2006-02-16,757.669
2006-02-17,759.738
2006-02-20,760.878
2006-02-21,758.431
2006-02-22,758.228
2006-02-23,760.675
2006-02-24,764.152
2006-02-27,762.642
2006-02-28,757.946
2006-03-01,766.416
2006-03-02,761.355
2006-03-03,770.753
2006-03-06,778.664
2006-03-07,767.112
2006-03-08,763.981
2006-03-09,768.448
2006-03-10,769.223
2006-03-13,778.021
2006-03-14,781.803
2006-03-15,781.077
2006-03-16,792.105
2006-03-17,792.553
2006-03-20,791.867
2006-03-21,789.097
2006-03-22,791.729
2006-03-23,783.345
2006-03-24,786.794
2006-03-27,782.075
2006-03-28,776.167
2006-03-29,773.979
2006-03-30,786.825
2006-03-31,774.524
2006-04-03,780.52
2006-04-04,786.307
2006-04-05,787.86
2006-04-06,790.942
2006-04-07,785.273
2006-04-10,790.325
2006-04-11,783.535
2006-04-12,783.785
2006-04-13,789.058
2006-04-14,789.058
2006-04-17,798.607
2006-04-18,800.23
2006-04-19,810.05
2006-04-20,805.198
2006-04-21,812.039
2006-04-24,806.713
2006-04-25,809.114
2006-04-26,813.817
2006-04-27,816.046
2006-04-28,818.184
2006-05-01,824.576
2006-05-02,834.229
2006-05-03,823.911
2006-05-04,829.56
2006-05-05,841.114
2006-05-08,837.916
2006-05-09,846.183
2006-05-10,843.214
2006-05-11,841.916
2006-05-12,827.99
2006-05-15,822.637
2006-05-16,827.384
2006-05-17,803.795
2006-05-18,809.502
2006-05-19,799.322
2006-05-22,787.647
2006-05-23,803.068
2006-05-24,785.766
2006-05-25,798.868
2006-05-26,805.728
2006-05-29,807.4
2006-05-30,801.051
2006-05-31,807.691
2006-06-01,812.28
2006-06-02,822.461
2006-06-05,817.201
2006-06-06,799.143
2006-06-07,806.632
2006-06-08,783.418
2006-06-09,799.194
2006-06-12,792.759
2006-06-13,776.416
2006-06-14,777.514
2006-06-15,791.464
2006-06-16,789.971
2006-06-19,788.467
2006-06-20,790.522
2006-06-21,791.016
2006-06-22,788.216
2006-06-23,784.101
2006-06-26,782.065
2006-06-27,780.075
2006-06-28,781.563
2006-06-29,794.363
2006-06-30,813.729
2006-07-03,819.034
2006-07-04,822.702
2006-07-05,810.538
2006-07-06,821.303
2006-07-07,824.582
2006-07-10,822.733
2006-07-11,817.794
2006-07-12,809.911
2006-07-13,800.565
2006-07-14,790.659
2006-07-17,785.954
2006-07-18,785.104
2006-07-19,804.722
2006-07-20,807.577
2006-07-21,804.126
2006-07-24,817.856
2006-07-25,817.607
2006-07-26,821.653
2006-07-27,837.303
2006-07-28,845.347
2006-07-31,837.997
2006-08-01,831.288
2006-08-02,845.422
2006-08-03,836.78
2006-08-04,854.561
2006-08-07,848.301
2006-08-08,846.614
2006-08-09,857.037
2006-08-10,840.322
2006-08-11,838.937
2006-08-14,843.926
2006-08-15,851.135
2006-08-16,853.968
2006-08-17,850.599
2006-08-18,847.393
2006-08-21,855.32
2006-08-22,850.544
2006-08-23,848.397
2006-08-24,849.274
2006-08-25,849.513
2006-08-28,854.467
2006-08-29,854.291
2006-08-30,864.44
2006-08-31,856.787
2006-09-01,862.963
2006-09-04,868.074
2006-09-05,861.439
2006-09-06,851.109
2006-09-07,838.887
2006-09-08,838.631
2006-09-11,837.596
2006-09-12,851.027
2006-09-13,849.458
2006-09-14,853.465
2006-09-15,851.663
2006-09-18,849.71
2006-09-19,845.765
2006-09-20,853.406
2006-09-21,860.379
2006-09-22,852.065
2006-09-25,849.797
2006-09-26,856.826
2006-09-27,862.009
2006-09-28,861.2
2006-09-29,860.771
2006-10-02,865.212
2006-10-03,867.246
2006-10-04,875.015
2006-10-05,876.001
2006-10-06,873.229
2006-10-09,871.722
2006-10-10,875.781
2006-10-11,876.427
2006-10-12,881.246
2006-10-13,886.013
2006-10-16,889.958
2006-10-17,884.206
2006-10-18,886.416
2006-10-19,885.626
2006-10-20,887.098
2006-10-23,885.979
2006-10-24,889.023
2006-10-25,894.6
2006-10-26,903.588
2006-10-27,907.037
2006-10-30,906.933
2006-10-31,910.589
2006-11-01,913.753
2006-11-02,911.429
2006-11-03,909.794
2006-11-06,917.436
2006-11-07,925.042
2006-11-08,923.281
2006-11-09,920.936
2006-11-10,925.184
2006-11-13,920.067
2006-11-14,912.919
2006-11-15,918.104
2006-11-16,920.918
2006-11-17,918.21
2006-11-20,918.409
2006-11-21,919.165
2006-11-22,922.265
2006-11-23,920.12
2006-11-24,924.081
2006-11-27,916.733
2006-11-28,916.734
2006-11-29,923.26
2006-11-30,925.605
2006-12-01,924.227
2006-12-04,927.586
2006-12-05,929.959
2006-12-06,933.2
2006-12-07,936.475
2006-12-08,944.276
2006-12-11,938.023
2006-12-12,942.639
2006-12-13,947.734
2006-12-14,949.136
2006-12-15,951.151
2006-12-18,944.622
2006-12-19,948.19
2006-12-20,950.169
2006-12-21,945.219
2006-12-22,944.767
2006-12-25,944.767
2006-12-26,943.225
2006-12-27,950.308
2006-12-28,950.215
2006-12-29,944.889
2007-01-01,944.889
2007-01-02,966.25
2007-01-03,962.381
2007-01-04,953.774
2007-01-05,935.197
2007-01-08,935.044
2007-01-09,937.042
2007-01-10,927.208
2007-01-11,937.679
2007-01-12,947.853
2007-01-15,954.681
2007-01-16,942.871
2007-01-17,945.408
2007-01-18,944.427
2007-01-19,950.975
2007-01-22,949.643
2007-01-23,956.91
2007-01-24,958.839
2007-01-25,954.701
2007-01-26,944.412
2007-01-29,945.664
2007-01-30,944.809
2007-01-31,936.966
2007-02-01,952.75
2007-02-02,950.241
2007-02-05,949.278
2007-02-06,955.131
2007-02-07,960.122
2007-02-08,950.278
2007-02-09,947.759
2007-02-12,942.384
2007-02-13,943.772
2007-02-14,955.638
2007-02-15,953.187
2007-02-16,949.399
2007-02-19,950.63
2007-02-20,951.699
2007-02-21,942.252
2007-02-22,943.569
2007-02-23,950.706
2007-02-26,956.194
2007-02-27,940.906
2007-02-28,918.387
2007-03-01,910.796
2007-03-02,902.648
2007-03-05,889.246
2007-03-06,900.13
2007-03-07,908.218
2007-03-08,918.486
2007-03-09,921.749
2007-03-12,918.401
2007-03-13,909.063
2007-03-14,884.855
2007-03-15,899.736
2007-03-16,899.548
2007-03-19,909.034
2007-03-20,920.134
2007-03-21,927.988
2007-03-22,944.828
2007-03-23,948.997
2007-03-26,943.659
2007-03-27,941.749
2007-03-28,939.564
2007-03-29,945.24
2007-03-30,936.919
2007-04-02,944.767
2007-04-03,948.89
2007-04-04,947.266
2007-04-05,951.57
2007-04-06,951.57
2007-04-09,946.768
2007-04-10,953.972
2007-04-11,959.065
2007-04-12,961.482
2007-04-13,973.261
2007-04-16,985.043
2007-04-17,990.084
2007-04-18,984.793
2007-04-19,981.679
2007-04-20,989.922
2007-04-23,988.916
2007-04-24,981.476
2007-04-25,989.354
2007-04-26,982.667
2007-04-27,979.172
2007-04-30,982.121
2007-05-01,976.107
2007-05-02,983.717
2007-05-03,991.953
2007-05-04,996.421
2007-05-07,998.346
2007-05-08,987.26
2007-05-09,986.017
2007-05-10,976.511
2007-05-11,981.465
2007-05-14,981.74
2007-05-15,983.978
2007-05-16,980.344
2007-05-17,984.048
2007-05-18,995.877
2007-05-21,996.755
2007-05-22,994.139
2007-05-23,1005.39
2007-05-24,997.692
2007-05-25,997.296
2007-05-28,997.296
2007-05-29,1004.206
2007-05-30,998.672
2007-05-31,1000.0
2007-06-01,1010.5
2007-06-04,1016.753
2007-06-05,1016.821
2007-06-06,1006.993
2007-06-07,1003.518
2007-06-08,1000.784
2007-06-11,1003.847
2007-06-12,996.686
2007-06-13,999.301
2007-06-14,1011.518
2007-06-15,1026.748
2007-06-18,1023.917
2007-06-19,1020.576
2007-06-20,1025.19
2007-06-21,1017.384
2007-06-22,1014.365
2007-06-25,1019.613
2007-06-26,1017.05
2007-06-27,1011.271
2007-06-28,1022.36
2007-06-29,1030.986
2007-07-02,1031.424
2007-07-03,1039.448
2007-07-04,1044.215
2007-07-05,1033.92
2007-07-06,1047.043
2007-07-09,1051.247
2007-07-10,1043.801
2007-07-11,1039.399
2007-07-12,1048.786
2007-07-13,1053.757
2007-07-16,1051.486
2007-07-17,1052.906
2007-07-18,1043.625
2007-07-19,1051.477
2007-07-20,1042.516
2007-07-23,1050.447
2007-07-24,1031.205
2007-07-25,1018.847
2007-07-26,988.47
2007-07-27,977.972
2007-07-30,972.521
2007-07-31,998.815
2007-08-01,984.749
2007-08-02,993.495
2007-08-03,983.307
2007-08-06,974.651
2007-08-07,990.14
2007-08-08,1014.484
2007-08-09,986.938
2007-08-10,945.192
2007-08-13,969.975
2007-08-14,954.029
2007-08-15,949.929
2007-08-16,909.676
2007-08-17,951.084
2007-08-20,948.651
2007-08-21,949.216
2007-08-22,963.807
2007-08-23,968.505
2007-08-24,972.401
2007-08-27,974.724
2007-08-28,950.843
2007-08-29,958.072
2007-08-30,968.892
2007-08-31,983.476
2007-09-03,986.702
2007-09-04,993.911
2007-09-05,982.574
2007-09-06,986.983
2007-09-07,970.305
2007-09-10,966.139
2007-09-11,987.487
2007-09-12,992.145
2007-09-13,999.444
2007-09-14,982.623
2007-09-17,960.537
2007-09-18,973.387
2007-09-19,1001.151
2007-09-20,1002.777
2007-09-21,1008.53
2007-09-24,1003.857
2007-09-25,990.246
2007-09-26,996.306
2007-09-27,1009.364
2007-09-28,1009.308
2007-10-01,1015.379
2007-10-02,1014.563
2007-10-03,1018.545
2007-10-04,1025.609
2007-10-05,1032.655
2007-10-08,1022.577
2007-10-09,1031.918
2007-10-10,1033.645
2007-10-11,1047.508
2007-10-12,1050.231
2007-10-15,1043.002
2007-10-16,1033.631
2007-10-17,1042.997
2007-10-18,1035.832
2007-10-19,1022.915
2007-10-22,1008.936
2007-10-23,1023.49
2007-10-24,1022.002
2007-10-25,1036.201
2007-10-26,1055.544
2007-10-29,1067.733
2007-10-30,1061.917
2007-10-31,1076.688
2007-11-01,1052.618
2007-11-02,1041.123
2007-11-05,1035.296
2007-11-06,1034.962
2007-11-07,1029.753
2007-11-08,1008.61
2007-11-09,986.586
2007-11-12,983.657
2007-11-13,1001.174
2007-11-14,1008.453
2007-11-15,986.833
2007-11-16,973.126
2007-11-19,954.857
2007-11-20,978.854
2007-11-21,957.07
2007-11-22,970.068
2007-11-23,976.138
2007-11-26,966.992
2007-11-27,965.387
2007-11-28,988.486
2007-11-29,983.071
2007-11-30,993.114
2007-12-03,993.062
2007-12-04,976.535
2007-12-05,993.98
2007-12-06,995.973
2007-12-07,1005.49
2007-12-10,1013.479
2007-12-11,1003.979
2007-12-12,1014.176
2007-12-13,976.772
2007-12-14,978.648
2007-12-17,958.43
2007-12-18,960.447
2007-12-19,955.522
2007-12-20,956.391
2007-12-21,969.16
2007-12-24,971.92
2007-12-25,971.92
2007-12-26,975.141
2007-12-27,981.428
2007-12-28,978.742
2007-12-31,973.652
2008-01-01,973.652
2008-01-02,965.166
2008-01-03,973.866
2008-01-04,957.361
2008-01-07,962.139
2008-01-08,959.029
2008-01-09,937.651
2008-01-10,927.625
2008-01-11,923.879
2008-01-14,924.973
2008-01-15,899.952
2008-01-16,884.607
2008-01-17,886.093
2008-01-18,867.819
2008-01-21,813.887
2008-01-22,847.197
2008-01-23,820.067
2008-01-24,874.529
2008-01-25,877.845
2008-01-28,867.248
2008-01-29,877.243
2008-01-30,869.998
2008-01-31,868.439
2008-02-01,876.223
2008-02-04,882.028
2008-02-05,855.661
2008-02-06,853.663
2008-02-07,821.961
2008-02-08,832.818
2008-02-11,819.254
2008-02-12,857.532
2008-02-13,853.811
2008-02-14,853.377
2008-02-15,832.202
2008-02-18,852.544
2008-02-19,855.947
2008-02-20,837.964
2008-02-21,851.285
2008-02-22,852.362
2008-02-25,875.611
2008-02-26,893.64
2008-02-27,893.378
2008-02-28,875.866
2008-02-29,863.065
2008-03-03,847.158
2008-03-04,836.093
2008-03-05,857.626
2008-03-06,844.71
2008-03-07,838.676
2008-03-10,836.15
2008-03-11,847.397
2008-03-12,868.611
2008-03-13,856.612
2008-03-14,843.365
2008-03-17,801.523
2008-03-18,840.616
2008-03-19,820.136
2008-03-20,814.205
2008-03-21,814.205
2008-03-24,815.437
2008-03-25,854.808
2008-03-26,851.039
2008-03-27,861.631
2008-03-28,847.089
2008-03-31,849.276
2008-04-01,868.91
2008-04-02,885.181
2008-04-03,884.976
2008-04-04,888.453
2008-04-07,893.755
2008-04-08,882.191
2008-04-09,884.134
2008-04-10,883.349
2008-04-11,868.379
2008-04-14,865.272
2008-04-15,861.297
2008-04-16,889.696
2008-04-17,886.147
2008-04-18,907.82
2008-04-21,895.528
2008-04-22,894.358
2008-04-23,891.777
2008-04-24,886.036
2008-04-25,901.657
2008-04-28,905.537
2008-04-29,910.744
2008-04-30,915.191
2008-05-01,908.881
2008-05-02,927.777
2008-05-05,925.029
2008-05-06,922.447
2008-05-07,921.575
2008-05-08,917.967
2008-05-09,902.589
2008-05-12,913.522
2008-05-13,904.259
2008-05-14,902.23
2008-05-15,906.575
2008-05-16,918.202
2008-05-19,924.029
2008-05-20,912.345
2008-05-21,914.715
2008-05-22,919.616
2008-05-23,910.409
2008-05-26,910.478
2008-05-27,899.851
2008-05-28,900.867
2008-05-29,898.242
2008-05-30,894.972
2008-06-02,879.979
2008-06-03,889.128
2008-06-04,869.921
2008-06-05,881.341
2008-06-06,873.314
2008-06-09,869.58
2008-06-10,851.121
2008-06-11,840.019
2008-06-12,840.878
2008-06-13,842.361
2008-06-16,848.927
2008-06-17,852.744
2008-06-18,836.277
2008-06-19,829.182
2008-06-20,816.7
2008-06-23,815.194
2008-06-24,820.905
2008-06-25,828.547
2008-06-26,816.575
2008-06-27,817.07
2008-06-30,830.288
2008-07-01,811.176
2008-07-02,812.326
2008-07-03,817.306
2008-07-04,805.093
2008-07-07,817.315
2008-07-08,807.595
2008-07-09,820.773
2008-07-10,801.378
2008-07-11,783.769
2008-07-14,786.537
2008-07-15,768.766
2008-07-16,760.883
2008-07-17,788.67
2008-07-18,805.933
2008-07-21,808.423
2008-07-22,795.144
2008-07-23,815.951
2008-07-24,803.355
2008-07-25,803.23
2008-07-28,792.415
2008-07-29,783.676
2008-07-30,796.082
2008-07-31,796.416
2008-08-01,793.396
2008-08-04,786.718
2008-08-05,804.715
2008-08-06,806.928
2008-08-07,806.018
2008-08-08,793.857
2008-08-11,806.448
2008-08-12,804.831
2008-08-13,772.422
2008-08-14,780.601
2008-08-15,770.033
2008-08-18,771.375
2008-08-19,746.317
2008-08-20,750.844
2008-08-21,753.042
2008-08-22,768.5
2008-08-25,766.247
2008-08-26,754.933
2008-08-27,765.025
2008-08-28,772.754
2008-08-29,774.862
2008-09-01,761.679
2008-09-02,760.854
2008-09-03,745.619
2008-09-04,722.594
2008-09-05,703.221
2008-09-08,735.432
2008-09-09,736.784
2008-09-10,725.175
2008-09-11,712.65
2008-09-12,736.939
2008-09-15,704.531
2008-09-16,670.513
2008-09-17,663.034
2008-09-18,659.573
2008-09-19,739.33
2008-09-22,734.63
2008-09-23,727.376
2008-09-24,718.664
2008-09-25,739.076
2008-09-26,723.444
2008-09-29,674.557
2008-09-30,670.036
2008-10-01,678.028
2008-10-02,666.58
2008-10-03,695.979
2008-10-06,627.263
2008-10-07,627.457
2008-10-08,592.338
2008-10-09,579.473
2008-10-10,518.298
2008-10-13,565.38
2008-10-14,592.032
2008-10-15,552.17
2008-10-16,518.924
2008-10-17,548.21
2008-10-20,581.247
2008-10-21,563.09
2008-10-22,517.656
2008-10-23,528.687
2008-10-24,479.934
2008-10-27,464.039
2008-10-28,481.965
2008-10-29,552.909
2008-10-30,555.782
2008-10-31,554.35
2008-11-03,548.605
2008-11-04,581.819
2008-11-05,574.576
2008-11-06,532.723
2008-11-07,538.954
2008-11-10,538.283
2008-11-11,512.801
2008-11-12,498.54
2008-11-13,489.704
2008-11-14,500.444
2008-11-17,496.343
2008-11-18,507.303
2008-11-19,478.691
2008-11-20,456.942
2008-11-21,443.677
2008-11-24,497.148
2008-11-25,517.113
2008-11-26,521.704
2008-11-27,529.902
2008-11-28,534.865
2008-12-01,494.923
2008-12-02,505.584
2008-12-03,507.835
2008-12-04,504.249
2008-12-05,487.22
2008-12-08,532.241
2008-12-09,539.648
2008-12-10,534.825
2008-12-11,539.241
2008-12-12,518.554
2008-12-15,530.663
2008-12-16,531.413
2008-12-17,533.088
2008-12-18,524.144
2008-12-19,503.058
2008-12-22,494.308
2008-12-23,493.03
2008-12-24,489.446
2008-12-25,489.446
2008-12-26,489.03
2008-12-29,497.881
2008-12-30,502.638
2008-12-31,507.407
2009-01-01,507.407
2009-01-02,525.166
2009-01-05,529.024
2009-01-06,536.62
2009-01-07,538.486
2009-01-08,539.726
2009-01-09,533.361
2009-01-12,521.742
2009-01-13,507.578
2009-01-14,478.015
2009-01-15,463.66
2009-01-16,468.929
2009-01-19,443.834
2009-01-20,420.638
2009-01-21,412.846
2009-01-22,410.466
2009-01-23,407.195
2009-01-26,438.497
2009-01-27,441.539
2009-01-28,465.352
2009-01-29,449.82
2009-01-30,446.832
2009-02-02,430.482
2009-02-03,446.896
2009-02-04,461.114
2009-02-05,462.261
2009-02-06,474.004
2009-02-09,482.734
2009-02-10,463.826
2009-02-11,452.95
2009-02-12,446.595
2009-02-13,445.668
2009-02-16,433.071
2009-02-17,419.826
2009-02-18,415.584
2009-02-19,418.841
2009-02-20,406.79
2009-02-23,410.242
2009-02-24,401.856
2009-02-25,401.977
2009-02-26,419.711
2009-02-27,398.904
2009-03-02,363.969
2009-03-03,354.24
2009-03-04,368.651
2009-03-05,349.105
2009-03-06,346.363
2009-03-09,337.488
2009-03-10,361.794
2009-03-11,353.64
2009-03-12,358.21
2009-03-13,367.705
2009-03-16,386.969
2009-03-17,388.307
2009-03-18,382.211
2009-03-19,403.037
2009-03-20,397.483
2009-03-23,416.803
2009-03-24,415.412
2009-03-25,410.123
2009-03-26,415.346
2009-03-27,410.676
2009-03-30,388.765
2009-03-31,411.476
2009-04-01,419.386
2009-04-02,452.18
2009-04-03,442.68
2009-04-06,444.424
2009-04-07,431.901
2009-04-08,428.082
2009-04-09,439.272
2009-04-10,439.272
2009-04-13,443.392
2009-04-14,450.437
2009-04-15,448.255
2009-04-16,460.499
2009-04-17,466.47
2009-04-20,445.19
2009-04-21,441.972
2009-04-22,446.555
2009-04-23,442.567
2009-04-24,463.752
2009-04-27,464.661
2009-04-28,456.298
2009-04-29,472.32
2009-04-30,483.01
2009-05-01,483.532
2009-05-04,487.178
2009-05-05,509.667
2009-05-06,514.264
2009-05-07,511.588
2009-05-08,522.946
2009-05-11,524.271
2009-05-12,525.916
2009-05-13,509.506
2009-05-14,512.951
2009-05-15,513.014
2009-05-18,531.373
2009-05-19,544.543
2009-05-20,544.546
2009-05-21,529.793
2009-05-22,538.143
2009-05-25,538.871
2009-05-26,544.22
2009-05-27,548.876
2009-05-28,542.048
2009-05-29,553.358
2009-06-01,576.01
2009-06-02,573.383
2009-06-03,555.802
2009-06-04,553.156
2009-06-05,550.292
2009-06-08,546.424
2009-06-09,556.403
2009-06-10,564.587
2009-06-11,573.839
2009-06-12,566.953
2009-06-15,547.436
2009-06-16,550.306
2009-06-17,543.302
2009-06-18,544.146
2009-06-19,553.482
2009-06-22,536.773
2009-06-23,531.838
2009-06-24,543.972
2009-06-25,532.695
2009-06-26,538.275
2009-06-29,548.503
2009-06-30,540.199
2009-07-01,551.34
2009-07-02,533.444
2009-07-03,533.718
2009-07-06,522.773
2009-07-07,520.864
2009-07-08,510.652
2009-07-09,516.871
2009-07-10,510.806
2009-07-13,517.856
2009-07-14,526.789
2009-07-15,548.034
2009-07-16,551.72
2009-07-17,550.376
2009-07-20,563.399
2009-07-21,564.146
2009-07-22,563.445
2009-07-23,578.687
2009-07-24,578.765
2009-07-27,583.074
2009-07-28,573.167
2009-07-29,573.712
2009-07-30,589.111
2009-07-31,589.926
2009-08-03,617.853
2009-08-04,616.469
2009-08-05,617.662
2009-08-06,623.639
2009-08-07,628.12
2009-08-10,622.567
2009-08-11,613.191
2009-08-12,621.376
2009-08-13,629.158
2009-08-14,619.974
2009-08-17,603.6
2009-08-18,617.304
2009-08-19,617.863
2009-08-20,626.909
2009-08-21,639.845
2009-08-24,642.088
2009-08-25,647.362
2009-08-26,637.531
2009-08-27,634.059
2009-08-28,647.272
2009-08-31,646.756
2009-09-01,628.999
2009-09-02,629.408
2009-09-03,629.953
2009-09-04,637.116
2009-09-07,646.135
2009-09-08,653.931
2009-09-09,663.1
2009-09-10,662.995
2009-09-11,663.012
2009-09-14,661.631
2009-09-15,657.618
2009-09-16,672.524
2009-09-17,682.246
2009-09-18,674.84
2009-09-21,667.099
2009-09-22,676.774
2009-09-23,676.047
2009-09-24,655.529
2009-09-25,649.879
2009-09-28,659.689
2009-09-29,660.385
2009-09-30,656.836
2009-10-01,644.797
2009-10-02,632.59
2009-10-05,638.492
2009-10-06,651.502
2009-10-07,646.255
2009-10-08,656.273
2009-10-09,650.884
2009-10-12,651.347
2009-10-13,644.731
2009-10-14,665.661
2009-10-15,671.573
2009-10-16,670.17
2009-10-19,685.812
2009-10-20,679.052
2009-10-21,690.644
2009-10-22,684.197
2009-10-23,678.94
2009-10-26,672.158
2009-10-27,676.677
2009-10-28,664.921
2009-10-29,675.945
2009-10-30,658.371
2009-11-02,663.477
2009-11-03,654.045
2009-11-04,669.859
2009-11-05,672.379
2009-11-06,674.546
2009-11-09,693.618
2009-11-10,693.37
2009-11-11,691.004
2009-11-12,690.014
2009-11-13,698.857
2009-11-16,714.776
2009-11-17,708.811
2009-11-18,707.531
2009-11-19,691.661
2009-11-20,684.649
2009-11-23,704.159
2009-11-24,698.473
2009-11-25,707.147
2009-11-26,676.143
2009-11-27,682.066
2009-11-30,670.065
2009-12-01,692.64
2009-12-02,695.091
2009-12-03,691.258
2009-12-04,693.485
2009-12-07,684.994
2009-12-08,668.664
2009-12-09,663.524
2009-12-10,670.044
2009-12-11,667.558
2009-12-14,676.339
2009-12-15,669.304
2009-12-16,679.598
2009-12-17,654.288
2009-12-18,648.731
2009-12-21,663.75
2009-12-22,663.925
2009-12-23,671.396
2009-12-24,672.395
2009-12-25,672.395
2009-12-28,675.477
2009-12-29,674.898
2009-12-30,671.854
2009-12-31,678.31
2010-01-01,678.31
2010-01-04,689.166
2010-01-05,693.357
2010-01-06,691.904
2010-01-07,687.621
2010-01-08,688.023
2010-01-11,699.26
2010-01-12,696.702
2010-01-13,694.386
2010-01-14,697.506
2010-01-15,688.318
2010-01-18,693.723
2010-01-19,697.35
2010-01-20,683.117
2010-01-21,670.593
2010-01-22,663.235
2010-01-25,662.638
2010-01-26,662.73
2010-01-27,654.922
2010-01-28,643.314
2010-01-29,644.954
2010-02-01,648.964
2010-02-02,648.818
2010-02-03,647.18
2010-02-04,628.27
2010-02-05,615.778
2010-02-08,617.937
2010-02-09,616.84
2010-02-10,622.251
2010-02-11,623.227
2010-02-12,620.073
2010-02-15,624.439
2010-02-16,636.156
2010-02-17,641.576
2010-02-18,643.254
2010-02-19,639.511
2010-02-22,643.642
2010-02-23,637.46
2010-02-24,643.962
2010-02-25,630.422
2010-02-26,637.484
2010-03-01,623.954
2010-03-02,632.689
2010-03-03,643.157
2010-03-04,642.38
2010-03-05,651.873
2010-03-08,651.186
2010-03-09,648.277
2010-03-10,652.891
2010-03-11,653.608
2010-03-12,659.446
2010-03-15,650.406
2010-03-16,660.197
2010-03-17,670.207
2010-03-18,664.002
2010-03-19,656.288
2010-03-22,655.78
2010-03-23,657.9
2010-03-24,651.958
2010-03-25,654.784
2010-03-26,653.08
2010-03-29,656.783
2010-03-30,656.116
2010-03-31,659.202
2010-04-01,669.706
2010-04-02,669.706
2010-04-05,670.188
2010-04-06,669.438
2010-04-07,668.211
2010-04-08,666.889
2010-04-09,679.12
2010-04-12,683.442
2010-04-13,681.45
2010-04-14,690.479
2010-04-15,701.898
2010-04-16,689.347
2010-04-19,682.936
2010-04-20,692.751
2010-04-21,688.376
2010-04-22,678.134
2010-04-23,681.184
2010-04-26,685.392
2010-04-27,664.858
2010-04-28,663.117
2010-04-29,664.276
2010-04-30,659.547
2010-05-03,656.121
2010-05-04,633.825
2010-05-05,630.829
2010-05-06,612.569
2010-05-07,586.126
2010-05-10,624.684
2010-05-11,614.635
2010-05-12,617.446
2010-05-13,613.761
2010-05-14,590.818
2010-05-17,586.307
2010-05-18,589.802
2010-05-19,573.546
2010-05-20,567.729
2010-05-21,568.202
2010-05-24,564.312
2010-05-25,549.555
2010-05-26,558.756
2010-05-27,579.831
2010-05-28,574.686
2010-05-31,577.508
2010-06-01,572.732
2010-06-02,568.984
2010-06-03,578.468
2010-06-04,570.143
2010-06-07,562.896
2010-06-08,550.974
2010-06-09,559.837
2010-06-10,560.546
2010-06-11,565.908
2010-06-14,570.808
2010-06-15,570.095
2010-06-16,572.052
2010-06-17,576.131
2010-06-18,574.544
2010-06-21,578.657
2010-06-22,570.667
2010-06-23,567.798
2010-06-24,562.665
2010-06-25,556.834
2010-06-28,564.687
2010-06-29,547.145
2010-06-30,548.291
2010-07-01,542.813
2010-07-02,545.564
2010-07-05,542.614
2010-07-06,561.97
2010-07-07,567.597
2010-07-08,577.247
2010-07-09,578.595
2010-07-12,587.301
2010-07-13,603.304
2010-07-14,604.762
2010-07-15,604.943
2010-07-16,598.534
2010-07-19,589.298
2010-07-20,587.487
2010-07-21,595.694
2010-07-22,608.346
2010-07-23,610.871
2010-07-26,620.296
2010-07-27,626.214
2010-07-28,622.671
2010-07-29,627.707
2010-07-30,619.994
2010-08-02,648.071
2010-08-03,649.033
2010-08-04,649.445
2010-08-05,648.734
2010-08-06,651.795
2010-08-09,661.844
2010-08-10,648.752
2010-08-11,631.265
2010-08-12,629.705
2010-08-13,630.57
2010-08-16,631.859
2010-08-17,635.771
2010-08-18,629.743
2010-08-19,617.828
2010-08-20,609.981
2010-08-23,615.301
2010-08-24,602.87
2010-08-25,598.904
2010-08-26,608.604
2010-08-27,609.868
2010-08-30,609.927
2010-08-31,609.363
2010-09-01,624.226
2010-09-02,623.374
2010-09-03,631.954
2010-09-06,636.191
2010-09-07,629.651
2010-09-08,637.971
2010-09-09,641.659
