Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-25,783.639
2010-08-26,785.955
2010-08-27,794.988
2010-08-30,789.617
2010-08-31,787.958
2010-09-01,812.916
2010-09-02,819.091
2010-09-03,828.639
2010-09-06,830.568
2010-09-07,821.228
2010-09-08,827.264
2010-09-09,831.412
2010-09-10,833.055
2010-09-13,845.16
2010-09-14,848.827
2010-09-15,851.811
2010-09-16,850.856
2010-09-17,851.635
2010-09-20,864.194
2010-09-21,862.644
2010-09-22,863.989
2010-09-23,859.805
2010-09-24,877.176
2010-09-27,875.052
2010-09-28,878.971
2010-09-29,879.354
2010-09-30,876.654
2010-10-01,879.277
2010-10-04,872.648
2010-10-05,890.216
2010-10-06,892.762
2010-10-07,892.208
2010-10-08,897.054
2010-10-11,898.428
2010-10-12,898.211
2010-10-13,911.406
2010-10-14,913.286
2010-10-15,915.208
2010-10-18,915.869
2010-10-19,898.866
2010-10-20,909.768
2010-10-21,913.842
2010-10-22,913.684
2010-10-25,920.73
2010-10-26,917.398
2010-10-27,909.862
2010-10-28,914.521
2010-10-29,916.374
2010-11-01,919.331
2010-11-02,929.141
2010-11-03,930.263
2010-11-04,952.161
2010-11-05,952.803
2010-11-08,950.737
2010-11-09,948.704
2010-11-10,943.698
2010-11-11,941.401
2010-11-12,930.352
2010-11-15,929.343
2010-11-16,911.18
2010-11-17,913.264
2010-11-18,929.428
2010-11-19,931.047
2010-11-22,930.833
2010-11-23,913.871
2010-11-24,927.246
2010-11-25,929.299
2010-11-26,920.356
2010-11-29,911.999
2010-11-30,907.254
2010-12-01,926.138
2010-12-02,941.876
2010-12-03,949.571
2010-12-06,949.172
2010-12-07,953.683
2010-12-08,949.285
2010-12-09,950.172
2010-12-10,955.257
2010-12-13,960.641
2010-12-14,961.595
2010-12-15,955.831
2010-12-16,957.015
2010-12-17,957.096
2010-12-20,958.684
2010-12-21,967.011
2010-12-22,967.837
2010-12-23,967.083
2010-12-24,968.036
2010-12-27,966.525
2010-12-28,967.175
2010-12-29,970.661
2010-12-30,970.147
2010-12-31,971.422
2011-01-03,978.282
2011-01-04,975.265
2011-01-05,973.739
2011-01-06,971.052
2011-01-07,969.355
2011-01-10,966.117
2011-01-11,973.512
2011-01-12,984.779
2011-01-13,986.985
2011-01-14,989.391
2011-01-17,988.324
2011-01-18,996.008
2011-01-19,986.178
2011-01-20,972.716
2011-01-21,975.661
2011-01-24,983.39
2011-01-25,981.407
2011-01-26,992.041
2011-01-27,992.882
2011-01-28,975.893
2011-01-31,982.22
2011-02-01,998.381
2011-02-02,999.798
2011-02-03,999.379
2011-02-04,1001.298
2011-02-07,1007.671
2011-02-08,1013.324
2011-02-09,1009.986
2011-02-10,1007.343
2011-02-11,1012.279
2011-02-14,1015.572
2011-02-15,1013.603
2011-02-16,1018.367
2011-02-17,1022.326
2011-02-18,1023.485
2011-02-21,1020.127
2011-02-22,1003.074
2011-02-23,994.585
2011-02-24,993.495
2011-02-25,1007.76
2011-02-28,1013.992
2011-03-01,1004.373
2011-03-02,1005.589
2011-03-03,1018.884
2011-03-04,1016.021
2011-03-07,1007.662
2011-03-08,1009.654
2011-03-09,1007.16
2011-03-10,986.455
2011-03-11,988.238
2011-03-14,984.576
2011-03-15,968.694
2011-03-16,954.103
2011-03-17,967.805
2011-03-18,974.757
2011-03-21,992.813
2011-03-22,990.717
2011-03-23,993.628
2011-03-24,1006.288
2011-03-25,1008.086
2011-03-28,1004.893
2011-03-29,1010.375
2011-03-30,1020.388
2011-03-31,1020.514
2011-04-01,1027.717
2011-04-04,1032.272
2011-04-05,1033.86
2011-04-06,1038.152
2011-04-07,1033.519
2011-04-08,1036.308
2011-04-11,1033.263
2011-04-12,1020.397
2011-04-13,1026.363
2011-04-14,1024.86
2011-04-15,1027.238
2011-04-18,1010.572
2011-04-19,1019.145
2011-04-20,1040.995
2011-04-21,1051.062
2011-04-22,1051.062
2011-04-25,1048.257
2011-04-26,1055.398
2011-04-27,1058.527
2011-04-28,1065.278
2011-04-29,1068.141
2011-05-02,1068.162
2011-05-03,1058.358
2011-05-04,1048.335
2011-05-05,1036.184
2011-05-06,1042.734
2011-05-09,1042.043
2011-05-10,1052.276
2011-05-11,1044.618
2011-05-12,1040.578
2011-05-13,1034.76
2011-05-16,1029.15
2011-05-17,1022.809
2011-05-18,1033.871
2011-05-19,1038.462
2011-05-20,1032.518
2011-05-23,1014.477
2011-05-24,1016.763
2011-05-25,1021.617
2011-05-26,1027.823
2011-05-27,1037.963
2011-05-30,1038.69
2011-05-31,1050.399
2011-06-01,1035.053
2011-06-02,1029.232
2011-06-03,1023.465
2011-06-06,1015.344
2011-06-07,1016.376
2011-06-08,1005.119
2011-06-09,1010.931
2011-06-10,993.175
2011-06-13,992.01
2011-06-14,1006.452
2011-06-15,988.951
2011-06-16,979.43
2011-06-17,982.826
2011-06-20,984.444
2011-06-21,1002.586
2011-06-22,999.069
2011-06-23,988.392
2011-06-24,982.933
2011-06-27,990.087
2011-06-28,1003.874
2011-06-29,1016.653
2011-06-30,1030.043
2011-07-01,1040.586
2011-07-04,1044.017
2011-07-05,1045.273
2011-07-06,1043.433
2011-07-07,1054.632
2011-07-08,1047.085
2011-07-11,1023.558
2011-07-12,1017.276
2011-07-13,1028.834
2011-07-14,1019.835
2011-07-15,1024.197
2011-07-18,1011.403
2011-07-19,1030.581
2011-07-20,1033.283
2011-07-21,1045.663
2011-07-22,1050.99
2011-07-25,1047.077
2011-07-26,1046.846
2011-07-27,1026.173
2011-07-28,1022.005
2011-07-29,1016.637
2011-08-01,1008.569
2011-08-02,984.941
2011-08-03,982.688
2011-08-04,935.318
2011-08-05,923.661
2011-08-08,869.999
2011-08-09,901.971
2011-08-10,875.424
2011-08-11,907.403
2011-08-12,921.662
2011-08-15,939.464
2011-08-16,931.414
2011-08-17,933.052
2011-08-18,885.52
2011-08-19,873.341
2011-08-22,875.131
2011-08-23,898.895
2011-08-24,907.788
2011-08-25,894.872
2011-08-26,905.891
2011-08-29,929.883
2011-08-30,935.741
2011-08-31,947.236
2011-09-01,940.043
2011-09-02,918.165
2011-09-05,902.772
2011-09-06,896.986
2011-09-07,923.015
2011-09-08,919.312
2011-09-09,890.828
2011-09-12,882.497
2011-09-13,891.92
2011-09-14,902.861
2011-09-15,919.685
2011-09-16,923.852
2011-09-19,908.226
2011-09-20,912.463
2011-09-21,891.818
2011-09-22,849.686
2011-09-23,853.017
2011-09-26,864.091
2011-09-27,888.24
2011-09-28,869.868
2011-09-29,870.326
2011-09-30,847.277
2011-10-03,822.818
2011-10-04,826.01
2011-10-05,846.521
2011-10-06,869.839
2011-10-07,870.875
2011-10-10,896.731
2011-10-11,899.267
2011-10-12,913.097
2011-10-13,909.748
2011-10-14,927.916
2011-10-17,912.124
2011-10-18,917.943
2011-10-19,911.186
2011-10-20,904.633
2011-10-21,927.598
2011-10-24,945.304
2011-10-25,932.04
2011-10-26,935.724
2011-10-27,975.496
2011-10-28,979.813
2011-10-31,952.982
2011-11-01,920.992
2011-11-02,935.99
2011-11-03,952.379
2011-11-04,950.341
2011-11-07,950.966
2011-11-08,961.465
2011-11-09,929.354
2011-11-10,928.322
2011-11-11,950.952
2011-11-14,941.595
2011-11-15,941.943
2011-11-16,932.008
2011-11-17,915.54
2011-11-18,910.451
2011-11-21,888.149
2011-11-22,887.42
2011-11-23,866.751
2011-11-24,865.97
2011-11-25,863.082
2011-11-28,893.714
2011-11-29,896.838
2011-11-30,934.756
2011-12-01,934.174
2011-12-02,934.596
2011-12-05,943.088
2011-12-06,938.379
2011-12-07,938.639
2011-12-08,921.191
2011-12-09,932.476
2011-12-12,917.571
2011-12-13,908.065
2011-12-14,889.126
2011-12-15,892.34
2011-12-16,896.327
2011-12-19,888.307
2011-12-20,913.19
2011-12-21,909.932
2011-12-22,915.858
2011-12-23,923.232
2011-12-26,923.27
2011-12-27,925.055
2011-12-28,912.554
2011-12-29,919.599
2011-12-30,922.346
2012-01-02,924.762
2012-01-03,941.756
2012-01-04,938.403
2012-01-05,935.922
2012-01-06,933.131
2012-01-09,934.08
2012-01-10,946.098
2012-01-11,943.204
2012-01-12,946.923
2012-01-13,941.131
2012-01-16,943.263
2012-01-17,951.097
2012-01-18,961.528
2012-01-19,969.909
2012-01-20,968.706
2012-01-23,973.96
2012-01-24,971.326
2012-01-25,979.797
2012-01-26,985.866
2012-01-27,984.161
2012-01-30,979.177
2012-01-31,981.312
2012-02-01,995.323
2012-02-02,998.007
2012-02-03,1011.044
2012-02-06,1009.759
2012-02-07,1012.91
2012-02-08,1013.525
2012-02-09,1017.512
2012-02-10,1007.435
2012-02-13,1015.67
2012-02-14,1012.832
2012-02-15,1011.473
2012-02-16,1017.089
2012-02-17,1020.573
2012-02-20,1026.863
2012-02-21,1025.703
2012-02-22,1022.845
2012-02-23,1028.738
2012-02-24,1033.941
2012-02-27,1031.463
2012-02-28,1035.611
2012-02-29,1032.535
2012-03-01,1037.656
2012-03-02,1031.533
2012-03-05,1025.241
2012-03-06,1002.321
2012-03-07,1009.179
2012-03-08,1027.009
2012-03-09,1029.377
2012-03-12,1026.705
2012-03-13,1042.407
2012-03-14,1038.952
2012-03-15,1044.672
2012-03-16,1049.89
2012-03-19,1054.33
2012-03-20,1045.869
2012-03-21,1044.875
2012-03-22,1036.352
2012-03-23,1041.111
2012-03-26,1056.441
2012-03-27,1054.018
2012-03-28,1045.977
2012-03-29,1040.974
2012-03-30,1047.027
2012-04-02,1059.17
2012-04-03,1056.112
2012-04-04,1034.854
2012-04-05,1035.471
2012-04-06,1035.471
2012-04-09,1028.012
2012-04-10,1009.196
2012-04-11,1016.868
2012-04-12,1033.744
2012-04-13,1020.751
2012-04-16,1017.426
2012-04-17,1035.774
2012-04-18,1033.717
2012-04-19,1029.678
2012-04-20,1032.673
2012-04-23,1015.812
2012-04-24,1019.366
2012-04-25,1035.21
2012-04-26,1042.207
2012-04-27,1048.447
2012-04-30,1043.511
2012-05-01,1046.976
2012-05-02,1045.351
2012-05-03,1038.527
2012-05-04,1018.774
2012-05-07,1016.461
2012-05-08,1005.364
2012-05-09,999.466
2012-05-10,1001.66
2012-05-11,1001.822
2012-05-14,986.122
2012-05-15,979.755
2012-05-16,972.978
2012-05-17,958.04
2012-05-18,947.688
2012-05-21,964.228
2012-05-22,970.063
2012-05-23,962.271
2012-05-24,964.348
2012-05-25,962.185
2012-05-28,964.229
2012-05-29,975.469
2012-05-30,957.596
2012-05-31,952.619
2012-06-01,928.583
2012-06-04,928.852
2012-06-05,934.41
2012-06-06,955.719
2012-06-07,959.942
2012-06-08,959.969
2012-06-11,952.696
2012-06-12,960.176
2012-06-13,956.127
2012-06-14,959.506
2012-06-15,969.272
2012-06-18,974.825
2012-06-19,988.402
2012-06-20,988.596
2012-06-21,967.374
2012-06-22,967.024
2012-06-25,951.992
2012-06-26,954.633
2012-06-27,962.692
2012-06-28,957.216
2012-06-29,988.948
2012-07-02,993.606
2012-07-03,1005.046
2012-07-04,1004.369
2012-07-05,1000.809
2012-07-06,988.643
2012-07-09,984.733
2012-07-10,979.654
2012-07-11,976.25
2012-07-12,967.158
2012-07-13,982.786
2012-07-16,981.612
2012-07-17,984.557
2012-07-18,994.187
2012-07-19,1004.504
2012-07-20,992.682
2012-07-23,975.789
2012-07-24,968.96
2012-07-25,968.902
2012-07-26,990.347
2012-07-27,1008.714
2012-07-30,1009.445
2012-07-31,1005.182
2012-08-01,1002.288
2012-08-02,993.151
2012-08-03,1014.635
2012-08-06,1020.579
2012-08-07,1027.316
2012-08-08,1026.149
2012-08-09,1028.654
2012-08-10,1028.767
2012-08-13,1027.689
2012-08-14,1028.891
2012-08-15,1030.375
2012-08-16,1038.999
2012-08-17,1041.702
2012-08-20,1041.119
2012-08-21,1044.144
2012-08-22,1040.438
2012-08-23,1037.639
2012-08-24,1039.438
2012-08-27,1040.33
2012-08-28,1039.341
2012-08-29,1038.93
2012-08-30,1028.986
2012-08-31,1036.782
2012-09-03,1038.999
2012-09-04,1035.666
2012-09-05,1035.349
2012-09-06,1056.551
2012-09-07,1064.583
2012-09-10,1058.697
2012-09-11,1061.779
2012-09-12,1064.447
2012-09-13,1074.897
2012-09-14,1091.078
2012-09-17,1088.142
2012-09-18,1084.773
2012-09-19,1087.633
2012-09-20,1082.03
2012-09-21,1084.121
2012-09-24,1077.152
2012-09-25,1071.107
2012-09-26,1058.447
2012-09-27,1068.89
2012-09-28,1063.704
2012-10-01,1070.055
2012-10-02,1070.662
2012-10-03,1070.958
2012-10-04,1078.234
2012-10-05,1081.777
2012-10-08,1073.35
2012-10-09,1061.476
2012-10-10,1056.527
2012-10-11,1059.682
2012-10-12,1058.306
2012-10-15,1063.504
2012-10-16,1076.322
2012-10-17,1080.84
2012-10-18,1076.391
2012-10-19,1061.202
2012-10-22,1061.462
2012-10-23,1045.4
2012-10-24,1045.078
2012-10-25,1047.959
2012-10-26,1047.149
2012-10-29,1045.675
2012-10-30,1049.423
2012-10-31,1048.167
2012-11-01,1059.215
2012-11-02,1051.424
2012-11-05,1051.801
2012-11-06,1058.144
2012-11-07,1041.239
2012-11-08,1030.555
2012-11-09,1031.499
2012-11-12,1030.943
2012-11-13,1029.349
2012-11-14,1017.203
2012-11-15,1012.406
2012-11-16,1011.976
2012-11-19,1035.723
2012-11-20,1037.57
2012-11-21,1040.1
2012-11-22,1044.679
2012-11-23,1057.193
2012-11-26,1055.89
2012-11-27,1054.254
2012-11-28,1058.993
2012-11-29,1068.357
2012-11-30,1068.367
2012-12-03,1067.345
2012-12-04,1066.004
2012-12-05,1063.568
2012-12-06,1066.859
2012-12-07,1067.28
2012-12-10,1069.457
2012-12-11,1076.417
2012-12-12,1076.748
2012-12-13,1071.846
2012-12-14,1069.129
2012-12-17,1076.941
2012-12-18,1087.34
2012-12-19,1085.952
2012-12-20,1087.737
2012-12-21,1079.101
2012-12-24,1077.934
2012-12-25,1077.916
2012-12-26,1073.264
2012-12-27,1074.069
2012-12-28,1066.527
2012-12-31,1078.86
2013-01-01,1078.904
2013-01-02,1104.819
2013-01-03,1101.827
2013-01-04,1103.252
2013-01-07,1101.325
2013-01-08,1098.256
2013-01-09,1102.402
2013-01-10,1109.574
2013-01-11,1112.559
2013-01-14,1109.844
2013-01-15,1111.049
2013-01-16,1110.789
2013-01-17,1117.987
2013-01-18,1118.267
2013-01-21,1119.791
2013-01-22,1122.439
2013-01-23,1125.165
2013-01-24,1125.733
2013-01-25,1132.751
2013-01-28,1129.877
2013-01-29,1132.874
2013-01-30,1130.577
2013-01-31,1128.421
2013-02-01,1141.036
2013-02-04,1126.132
2013-02-05,1133.685
2013-02-06,1133.837
2013-02-07,1129.742
2013-02-08,1138.651
2013-02-11,1133.006
2013-02-12,1136.503
2013-02-13,1139.115
2013-02-14,1138.495
2013-02-15,1137.726
2013-02-18,1136.713
2013-02-19,1145.478
2013-02-20,1136.113
2013-02-21,1121.505
2013-02-22,1130.625
2013-02-25,1119.518
2013-02-26,1116.498
2013-02-27,1128.566
2013-02-28,1132.537
2013-03-01,1130.415
2013-03-04,1131.94
2013-03-05,1146.132
2013-03-06,1145.651
2013-03-07,1149.617
2013-03-08,1152.096
2013-03-11,1155.602
2013-03-12,1154.172
2013-03-13,1153.707
2013-03-14,1161.408
2013-03-15,1162.9
2013-03-18,1154.553
2013-03-19,1148.853
2013-03-20,1156.218
2013-03-21,1147.116
2013-03-22,1153.398
2013-03-25,1149.056
2013-03-26,1154.733
2013-03-27,1153.017
2013-03-28,1159.822
2013-03-29,1159.822
2013-04-01,1154.481
2013-04-02,1160.909
2013-04-03,1150.424
2013-04-04,1147.185
2013-04-05,1140.883
2013-04-08,1147.609
2013-04-09,1150.595
2013-04-10,1166.196
2013-04-11,1173.306
2013-04-12,1167.157
2013-04-15,1142.636
2013-04-16,1151.457
2013-04-17,1133.004
2013-04-18,1127.224
2013-04-19,1135.068
2013-04-22,1137.233
2013-04-23,1151.432
2013-04-24,1154.449
2013-04-25,1162.891
2013-04-26,1160.607
2013-04-29,1170.048
2013-04-30,1176.283
2013-05-01,1168.859
2013-05-02,1174.121
2013-05-03,1187.018
2013-05-06,1188.085
2013-05-07,1192.163
2013-05-08,1202.782
2013-05-09,1200.064
2013-05-10,1201.793
2013-05-13,1201.066
2013-05-14,1209.166
2013-05-15,1209.841
2013-05-16,1207.063
2013-05-17,1211.17
2013-05-20,1213.127
2013-05-21,1215.563
2013-05-22,1207.879
2013-05-23,1197.867
2013-05-24,1197.44
2013-05-27,1198.034
2013-05-28,1204.661
2013-05-29,1194.827
2013-05-30,1202.338
2013-05-31,1186.843
2013-06-03,1187.372
2013-06-04,1184.771
2013-06-05,1168.365
2013-06-06,1173.545
2013-06-07,1187.535
2013-06-10,1186.955
2013-06-11,1176.528
2013-06-12,1171.34
2013-06-13,1180.578
2013-06-14,1179.799
2013-06-17,1187.726
2013-06-18,1194.26
2013-06-19,1186.419
2013-06-20,1146.867
2013-06-21,1141.601
2013-06-24,1124.371
2013-06-25,1135.755
2013-06-26,1147.496
2013-06-27,1155.793
2013-06-28,1151.615
2013-07-01,1162.729
2013-07-02,1162.58
2013-07-03,1159.503
2013-07-04,1166.525
2013-07-05,1167.881
2013-07-08,1175.718
2013-07-09,1182.552
2013-07-10,1186.919
2013-07-11,1206.46
2013-07-12,1209.007
2013-07-15,1210.799
2013-07-16,1207.808
2013-07-17,1211.067
2013-07-18,1216.552
2013-07-19,1219.079
2013-07-22,1222.756
2013-07-23,1219.425
2013-07-24,1219.205
2013-07-25,1221.567
2013-07-26,1221.093
2013-07-29,1218.355
2013-07-30,1219.993
2013-07-31,1221.144
2013-08-01,1236.298
2013-08-02,1241.134
2013-08-05,1241.705
2013-08-06,1237.452
2013-08-07,1231.247
2013-08-08,1238.961
2013-08-09,1237.918
2013-08-12,1237.738
2013-08-13,1240.987
2013-08-14,1239.086
2013-08-15,1223.151
2013-08-16,1224.808
2013-08-19,1220.52
2013-08-20,1223.278
2013-08-21,1216.324
2013-08-22,1225.46
2013-08-23,1230.153
2013-08-26,1229.427
2013-08-27,1209.408
2013-08-28,1207.312
2013-08-29,1210.53
2013-08-30,1202.554
2013-09-02,1210.151
2013-09-03,1214.248
2013-09-04,1223.002
2013-09-05,1224.208
2013-09-06,1228.118
2013-09-09,1239.868
2013-09-10,1250.585
2013-09-11,1254.729
2013-09-12,1252.134
2013-09-13,1252.888
2013-09-16,1262.45
2013-09-17,1265.312
2013-09-18,1276.612
2013-09-19,1287.181
2013-09-20,1279.311
2013-09-23,1273.391
2013-09-24,1272.656
2013-09-25,1269.934
2013-09-26,1274.28
2013-09-27,1272.757
2013-09-30,1266.484
2013-10-01,1276.149
2013-10-02,1273.369
2013-10-03,1265.483
2013-10-04,1269.882
2013-10-07,1260.118
2013-10-08,1245.357
2013-10-09,1238.278
2013-10-10,1261.505
2013-10-11,1270.677
2013-10-14,1275.514
2013-10-15,1270.988
2013-10-16,1281.717
2013-10-17,1293.001
2013-10-18,1306.532
2013-10-21,1308.068
2013-10-22,1317.45
2013-10-23,1311.711
2013-10-24,1317.874
2013-10-25,1319.308
2013-10-28,1319.13
2013-10-29,1321.926
2013-10-30,1317.608
2013-10-31,1311.804
2013-11-01,1308.612
2013-11-04,1313.334
2013-11-05,1310.244
2013-11-06,1313.752
2013-11-07,1296.827
2013-11-08,1305.455
2013-11-11,1309.507
2013-11-12,1306.959
2013-11-13,1311.48
2013-11-14,1321.083
2013-11-15,1326.959
2013-11-18,1324.853
2013-11-19,1319.587
2013-11-20,1315.138
2013-11-21,1320.99
2013-11-22,1327.782
2013-11-25,1328.435
2013-11-26,1330.711
2013-11-27,1335.619
2013-11-28,1337.827
2013-11-29,1339.211
2013-12-02,1333.297
2013-12-03,1325.272
2013-12-04,1320.234
2013-12-05,1319.369
2013-12-06,1329.495
2013-12-09,1331.866
2013-12-10,1328.892
2013-12-11,1316.73
2013-12-12,1308.479
2013-12-13,1309.399
2013-12-16,1320.013
2013-12-17,1314.873
2013-12-18,1331.289
2013-12-19,1334.277
2013-12-20,1343.63
2013-12-23,1354.856
2013-12-24,1356.937
2013-12-25,1356.945
2013-12-26,1360.659
2013-12-27,1366.264
2013-12-30,1367.869
2013-12-31,1372.994
2014-01-01,1373.027
2014-01-02,1360.295
2014-01-03,1360.435
2014-01-06,1355.877
2014-01-07,1363.227
2014-01-08,1365.77
2014-01-09,1362.993
2014-01-10,1370.945
2014-01-13,1359.666
2014-01-14,1371.029
2014-01-15,1375.74
2014-01-16,1375.087
2014-01-17,1372.86
2014-01-20,1373.116
2014-01-21,1377.478
2014-01-22,1380.672
2014-01-23,1370.602
2014-01-24,1339.663
2014-01-27,1328.669
2014-01-28,1335.964
2014-01-29,1323.171
2014-01-30,1332.945
2014-01-31,1325.653
2014-02-03,1301.977
2014-02-04,1308.383
2014-02-05,1307.543
2014-02-06,1327.659
2014-02-07,1344.199
2014-02-10,1347.495
2014-02-11,1362.961
2014-02-12,1365.479
2014-02-13,1373.692
2014-02-14,1379.916
2014-02-17,1382.446
2014-02-18,1388.072
2014-02-19,1382.5
2014-02-20,1386.075
2014-02-21,1387.217
2014-02-24,1396.628
2014-02-25,1397.192
2014-02-26,1395.37
2014-02-27,1400.084
2014-02-28,1405.524
2014-03-03,1388.167
2014-03-04,1410.709
2014-03-05,1411.856
2014-03-06,1417.062
2014-03-07,1412.045
2014-03-10,1408.019
2014-03-11,1402.931
2014-03-12,1399.645
2014-03-13,1384.992
2014-03-14,1379.102
2014-03-17,1391.605
2014-03-18,1402.015
2014-03-19,1395.682
2014-03-20,1393.161
2014-03-21,1388.865
2014-03-24,1376.558
2014-03-25,1382.62
2014-03-26,1377.382
2014-03-27,1375.02
2014-03-28,1380.756
2014-03-31,1390.934
2014-04-01,1403.836
2014-04-02,1407.034
2014-04-03,1401.841
2014-04-04,1388.259
2014-04-07,1371.222
2014-04-08,1376.865
2014-04-09,1393.041
2014-04-10,1371.866
2014-04-11,1354.946
2014-04-14,1360.014
2014-04-15,1361.645
2014-04-16,1377.302
2014-04-17,1382.088
2014-04-18,1382.088
2014-04-21,1385.34
2014-04-22,1397.551
2014-04-23,1392.016
2014-04-24,1395.563
2014-04-25,1381.715
2014-04-28,1381.103
2014-04-29,1389.686
2014-04-30,1394.763
2014-05-01,1397.981
2014-05-02,1398.285
2014-05-05,1400.139
2014-05-06,1392.453
2014-05-07,1391.757
2014-05-08,1391.425
2014-05-09,1390.404
2014-05-12,1405.745
2014-05-13,1405.469
2014-05-14,1400.422
2014-05-15,1388.803
2014-05-16,1392.888
2014-05-19,1398.22
2014-05-20,1390.912
2014-05-21,1399.748
2014-05-22,1406.075
2014-05-23,1411.109
2014-05-26,1414.482
2014-05-27,1421.974
2014-05-28,1419.048
2014-05-29,1425.642
2014-05-30,1426.755
2014-06-02,1426.89
2014-06-03,1424.316
2014-06-04,1427.651
2014-06-05,1435.645
2014-06-06,1443.606
2014-06-09,1445.633
2014-06-10,1445.463
2014-06-11,1441.024
2014-06-12,1434.45
2014-06-13,1433.666
2014-06-16,1434.74
2014-06-17,1437.083
2014-06-18,1443.547
2014-06-19,1449.603
2014-06-20,1449.203
2014-06-23,1447.138
2014-06-24,1439.651
2014-06-25,1442.856
2014-06-26,1443.099
2014-06-27,1448.78
2014-06-30,1452.206
2014-07-01,1462.943
2014-07-02,1464.711
2014-07-03,1473.314
2014-07-04,1471.948
2014-07-07,1461.543
2014-07-08,1447.467
2014-07-09,1452.771
2014-07-10,1441.415
2014-07-11,1443.436
2014-07-14,1453.488
2014-07-15,1444.423
2014-07-16,1450.133
2014-07-17,1435.409
2014-07-18,1446.539
2014-07-21,1442.622
2014-07-22,1453.032
2014-07-23,1457.27
2014-07-24,1458.999
2014-07-25,1448.87
2014-07-28,1447.191
2014-07-29,1444.481
2014-07-30,1444.768
2014-07-31,1419.178
2014-08-01,1412.442
2014-08-04,1417.295
2014-08-05,1410.461
2014-08-06,1406.453
2014-08-07,1398.521
2014-08-08,1407.38
2014-08-11,1417.604
2014-08-12,1413.754
2014-08-13,1423.028
2014-08-14,1429.35
2014-08-15,1429.208
2014-08-18,1443.254
2014-08-19,1451.542
2014-08-20,1452.733
2014-08-21,1455.655
2014-08-22,1453.709
2014-08-25,1461.087
2014-08-26,1466.128
2014-08-27,1466.56
2014-08-28,1460.79
2014-08-29,1465.03
2014-09-01,1464.585
2014-09-02,1465.732
2014-09-03,1466.357
2014-09-04,1463.223
2014-09-05,1464.98
2014-09-08,1461.032
2014-09-09,1451.444
2014-09-10,1454.781
2014-09-11,1456.277
2014-09-12,1450.141
2014-09-15,1444.364
2014-09-16,1449.487
2014-09-17,1453.082
2014-09-18,1460.397
2014-09-19,1454.863
2014-09-22,1439.855
2014-09-23,1431.454
2014-09-24,1440.072
2014-09-25,1418.619
2014-09-26,1426.464
2014-09-29,1422.82
2014-09-30,1419.188
2014-10-01,1400.624
2014-10-02,1395.527
2014-10-03,1404.225
2014-10-06,1404.466
2014-10-07,1385.67
2014-10-08,1398.068
2014-10-09,1380.145
2014-10-10,1354.926
2014-10-13,1339.418
2014-10-14,1341.494
2014-10-15,1330.028
2014-10-16,1333.768
2014-10-17,1354.758
2014-10-20,1363.926
2014-10-21,1390.875
2014-10-22,1382.546
2014-10-23,1398.154
2014-10-24,1403.313
2014-10-27,1401.291
2014-10-28,1420.455
2014-10-29,1420.143
2014-10-30,1424.293
2014-10-31,1439.307
2014-11-03,1434.422
2014-11-04,1427.775
2014-11-05,1434.149
2014-11-06,1439.752
2014-11-07,1438.139
2014-11-10,1445.885
2014-11-11,1448.591
2014-11-12,1448.596
2014-11-13,1450.309
2014-11-14,1451.011
2014-11-17,1449.63
2014-11-18,1460.384
2014-11-19,1457.419
2014-11-20,1460.687
2014-11-21,1469.762
2014-11-24,1477.315
2014-11-25,1478.845
2014-11-26,1483.672
2014-11-27,1483.771
2014-11-28,1478.987
2014-12-01,1463.964
2014-12-02,1468.658
2014-12-03,1474.022
2014-12-04,1471.917
2014-12-05,1475.227
2014-12-08,1463.439
2014-12-09,1462.678
2014-12-10,1443.019
2014-12-11,1445.61
2014-12-12,1425.774
2014-12-15,1410.221
2014-12-16,1408.607
2014-12-17,1425.321
2014-12-18,1455.336
2014-12-19,1462.353
2014-12-22,1467.723
2014-12-23,1466.525
2014-12-24,1468.074
2014-12-25,1468.058
2014-12-26,1472.318
2014-12-29,1475.97
2014-12-30,1466.701
2014-12-31,1458.261
2015-01-01,1458.266
2015-01-02,1452.862
2015-01-05,1424.834
2015-01-06,1409.694
2015-01-07,1419.076
2015-01-08,1447.515
2015-01-09,1439.023
2015-01-12,1432.169
2015-01-13,1434.714
2015-01-14,1424.498
2015-01-15,1416.697
2015-01-16,1429.878
2015-01-19,1435.571
2015-01-20,1437.177
2015-01-21,1444.559
2015-01-22,1459.061
2015-01-23,1459.359
2015-01-26,1466.456
2015-01-27,1458.22
2015-01-28,1446.404
2015-01-29,1453.749
2015-01-30,1440.046
2015-02-02,1452.252
2015-02-03,1470.472
2015-02-04,1470.41
2015-02-05,1483.2
2015-02-06,1477.309
2015-02-09,1470.15
2015-02-10,1483.736
2015-02-11,1483.887
2015-02-12,1499.422
2015-02-13,1509.464
2015-02-16,1509.403
2015-02-17,1512.318
2015-02-18,1516.582
2015-02-19,1520.827
2015-02-20,1528.372
2015-02-23,1532.437
2015-02-24,1534.513
2015-02-25,1537.597
2015-02-26,1536.863
2015-02-27,1534.439
2015-03-02,1541.547
2015-03-03,1532.744
2015-03-04,1528.027
2015-03-05,1532.216
2015-03-06,1513.439
2015-03-09,1514.245
2015-03-10,1488.494
2015-03-11,1487.467
2015-03-12,1504.303
2015-03-13,1495.916
2015-03-16,1515.981
