Date,KOKUSAI INDEX (WORLD ex JP) IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-03,729.633
2005-11-04,726.076
2005-11-07,727.5
2005-11-08,725.218
2005-11-09,724.827
2005-11-10,728.266
2005-11-11,731.033
2005-11-14,730.842
2005-11-15,728.57
2005-11-16,727.885
2005-11-17,735.679
2005-11-18,737.803
2005-11-21,742.062
2005-11-22,744.522
2005-11-23,748.14
2005-11-24,748.093
2005-11-25,748.566
2005-11-28,743.105
2005-11-29,742.83
2005-11-30,741.22
2005-12-01,750.218
2005-12-02,753.273
2005-12-05,751.741
2005-12-06,754.176
2005-12-07,751.104
2005-12-08,753.478
2005-12-09,755.205
2005-12-12,758.435
2005-12-13,759.644
2005-12-14,761.791
2005-12-15,758.372
2005-12-16,759.411
2005-12-19,754.777
2005-12-20,753.195
2005-12-21,754.772
2005-12-22,757.548
2005-12-23,758.327
2005-12-26,758.327
2005-12-27,754.027
2005-12-28,756.553
2005-12-29,755.229
2005-12-30,750.421
2006-01-02,751.202
2006-01-03,764.855
2006-01-04,773.63
2006-01-05,772.849
2006-01-06,780.822
2006-01-09,782.358
2006-01-10,781.098
2006-01-11,784.529
2006-01-12,781.331
2006-01-13,781.366
2006-01-16,783.805
2006-01-17,779.166
2006-01-18,774.959
2006-01-19,781.613
2006-01-20,771.339
2006-01-23,775.369
2006-01-24,777.359
2006-01-25,778.232
2006-01-26,783.295
2006-01-27,788.031
2006-01-30,788.0
2006-01-31,788.46
2006-02-01,790.955
2006-02-02,783.936
2006-02-03,779.594
2006-02-06,779.795
2006-02-07,772.305
2006-02-08,774.492
2006-02-09,776.016
2006-02-10,774.434
2006-02-13,771.348
2006-02-14,774.905
2006-02-15,778.068
2006-02-16,782.812
2006-02-17,783.251
2006-02-20,785.761
2006-02-21,783.669
2006-02-22,786.772
2006-02-23,786.027
2006-02-24,786.272
2006-02-27,789.496
2006-02-28,782.505
2006-03-01,790.699
2006-03-02,790.822
2006-03-03,790.655
2006-03-06,787.618
2006-03-07,779.701
2006-03-08,779.037
2006-03-09,778.915
2006-03-10,782.936
2006-03-13,787.258
2006-03-14,794.964
2006-03-15,798.844
2006-03-16,801.426
2006-03-17,802.615
2006-03-20,802.829
2006-03-21,797.332
2006-03-22,800.867
2006-03-23,798.176
2006-03-24,802.237
2006-03-27,800.457
2006-03-28,798.611
2006-03-29,801.828
2006-03-30,807.951
2006-03-31,804.141
2006-04-03,807.571
2006-04-04,812.159
2006-04-05,816.509
2006-04-06,817.471
2006-04-07,809.182
2006-04-10,810.267
2006-04-11,804.31
2006-04-12,803.609
2006-04-13,805.541
2006-04-14,805.541
2006-04-17,808.499
2006-04-18,817.444
2006-04-19,824.436
2006-04-20,823.107
2006-04-21,825.33
2006-04-24,823.36
2006-04-25,821.766
2006-04-26,824.4
2006-04-27,824.629
2006-04-28,823.762
2006-05-01,824.486
2006-05-02,829.882
2006-05-03,825.343
2006-05-04,830.702
2006-05-05,839.952
2006-05-08,840.415
2006-05-09,842.976
2006-05-10,841.569
2006-05-11,834.494
2006-05-12,823.546
2006-05-15,814.249
2006-05-16,813.48
2006-05-17,797.627
2006-05-18,791.182
2006-05-19,789.486
2006-05-22,779.505
2006-05-23,786.218
2006-05-24,780.206
2006-05-25,790.613
2006-05-26,798.859
2006-05-29,800.964
2006-05-30,789.511
2006-05-31,793.968
2006-06-01,800.938
2006-06-02,805.281
2006-06-05,793.725
2006-06-06,782.304
2006-06-07,777.958
2006-06-08,765.513
2006-06-09,768.78
2006-06-12,756.447
2006-06-13,743.805
2006-06-14,749.085
2006-06-15,768.497
2006-06-16,765.966
2006-06-19,760.104
2006-06-20,761.005
2006-06-21,770.084
2006-06-22,767.179
2006-06-23,767.518
2006-06-26,769.735
2006-06-27,763.948
2006-06-28,764.135
2006-06-29,781.784
2006-06-30,792.568
2006-07-03,797.785
2006-07-04,798.879
2006-07-05,787.722
2006-07-06,791.25
2006-07-07,787.64
2006-07-10,785.307
2006-07-11,785.809
2006-07-12,779.68
2006-07-13,768.756
2006-07-14,760.854
2006-07-17,754.58
2006-07-18,753.488
2006-07-19,769.438
2006-07-20,765.151
2006-07-21,757.822
2006-07-24,769.898
2006-07-25,775.007
2006-07-26,774.594
2006-07-27,776.874
2006-07-28,784.948
2006-07-31,784.79
2006-08-01,778.984
2006-08-02,787.414
2006-08-03,785.945
2006-08-04,789.486
2006-08-07,784.349
2006-08-08,781.833
2006-08-09,782.944
2006-08-10,780.897
2006-08-11,778.7
2006-08-14,780.704
2006-08-15,791.916
2006-08-16,801.591
2006-08-17,803.343
2006-08-18,802.641
2006-08-21,803.028
2006-08-22,802.036
2006-08-23,797.501
2006-08-24,797.129
2006-08-25,796.749
2006-08-28,801.71
2006-08-29,803.796
2006-08-30,808.974
2006-08-31,808.599
2006-09-01,813.179
2006-09-04,816.163
2006-09-05,815.711
2006-09-06,804.849
2006-09-07,797.696
2006-09-08,798.339
2006-09-11,795.677
2006-09-12,805.215
2006-09-13,808.481
2006-09-14,808.947
2006-09-15,808.398
2006-09-18,810.796
2006-09-19,807.745
2006-09-20,812.785
2006-09-21,811.376
2006-09-22,807.066
2006-09-25,809.727
2006-09-26,816.338
2006-09-27,820.914
2006-09-28,822.049
2006-09-29,819.504
2006-10-02,818.185
2006-10-03,816.333
2006-10-04,823.308
2006-10-05,829.531
2006-10-06,825.319
2006-10-09,827.556
2006-10-10,829.144
2006-10-11,827.491
2006-10-12,835.743
2006-10-13,837.785
2006-10-16,842.252
2006-10-17,836.677
2006-10-18,838.352
2006-10-19,842.458
2006-10-20,843.584
2006-10-23,846.443
2006-10-24,846.84
2006-10-25,851.378
2006-10-26,856.173
2006-10-27,851.376
2006-10-30,851.377
2006-10-31,852.519
2006-11-01,848.52
2006-11-02,847.672
2006-11-03,846.739
2006-11-06,856.455
2006-11-07,862.256
2006-11-08,861.525
2006-11-09,859.143
2006-11-10,861.469
2006-11-13,861.412
2006-11-14,865.127
2006-11-15,869.643
2006-11-16,871.307
2006-11-17,868.968
2006-11-20,869.896
2006-11-21,873.086
2006-11-22,878.749
2006-11-23,878.821
2006-11-24,878.957
2006-11-27,866.068
2006-11-28,866.432
2006-11-29,876.361
2006-11-30,878.485
2006-12-01,876.622
2006-12-04,884.826
2006-12-05,888.599
2006-12-06,888.313
2006-12-07,886.702
2006-12-08,887.649
2006-12-11,886.865
2006-12-12,886.701
2006-12-13,889.059
2006-12-14,894.844
2006-12-15,892.99
2006-12-18,888.263
2006-12-19,889.469
2006-12-20,890.175
2006-12-21,886.282
2006-12-22,882.258
2006-12-25,882.259
2006-12-26,883.317
2006-12-27,890.255
2006-12-28,890.843
2006-12-29,889.053
2007-01-01,889.053
2007-01-02,895.273
2007-01-03,890.607
2007-01-04,887.287
2007-01-05,879.746
2007-01-08,881.117
2007-01-09,882.272
2007-01-10,880.784
2007-01-11,889.882
2007-01-12,897.294
2007-01-15,900.329
2007-01-16,898.189
2007-01-17,898.283
2007-01-18,894.265
2007-01-19,898.841
2007-01-22,895.094
2007-01-23,900.314
2007-01-24,906.346
2007-01-25,899.981
2007-01-26,895.461
2007-01-29,896.87
2007-01-30,902.127
2007-01-31,905.21
2007-02-01,913.345
2007-02-02,915.439
2007-02-05,913.831
2007-02-06,916.332
2007-02-07,921.3
2007-02-08,919.249
2007-02-09,915.727
2007-02-12,910.579
2007-02-13,916.275
2007-02-14,927.126
2007-02-15,930.207
2007-02-16,928.927
2007-02-19,930.744
2007-02-20,932.077
2007-02-21,929.68
2007-02-22,931.292
2007-02-23,932.658
2007-02-26,932.455
2007-02-27,902.59
2007-02-28,898.588
2007-03-01,892.515
2007-03-02,884.802
2007-03-05,871.99
2007-03-06,884.777
2007-03-07,888.337
2007-03-08,895.95
2007-03-09,896.937
2007-03-12,899.952
2007-03-13,886.738
2007-03-14,882.609
2007-03-15,892.082
2007-03-16,892.542
2007-03-19,903.38
2007-03-20,908.659
2007-03-21,920.203
2007-03-22,926.395
2007-03-23,926.513
2007-03-26,926.281
2007-03-27,922.367
2007-03-28,916.98
2007-03-29,921.294
2007-03-30,921.309
2007-04-02,925.797
2007-04-03,935.453
2007-04-04,939.114
2007-04-05,943.163
2007-04-06,943.163
2007-04-09,941.422
2007-04-10,947.705
2007-04-11,943.492
2007-04-12,948.099
2007-04-13,952.732
2007-04-16,963.355
2007-04-17,964.573
2007-04-18,962.677
2007-04-19,960.184
2007-04-20,969.851
2007-04-23,969.052
2007-04-24,967.016
2007-04-25,975.301
2007-04-26,974.517
2007-04-27,973.904
2007-04-30,967.836
2007-05-01,966.997
2007-05-02,975.038
2007-05-03,977.124
2007-05-04,983.287
2007-05-07,986.002
2007-05-08,980.599
2007-05-09,984.947
2007-05-10,973.265
2007-05-11,980.318
2007-05-14,978.74
2007-05-15,979.123
2007-05-16,983.02
2007-05-17,982.014
2007-05-18,989.396
2007-05-21,990.941
2007-05-22,990.778
2007-05-23,994.001
2007-05-24,983.37
2007-05-25,987.753
2007-05-28,988.378
2007-05-29,991.037
2007-05-30,994.231
2007-05-31,1000.0
2007-06-01,1005.389
2007-06-04,1008.907
2007-06-05,1005.294
2007-06-06,992.313
2007-06-07,975.85
2007-06-08,978.524
2007-06-11,982.13
2007-06-12,974.235
2007-06-13,982.87
2007-06-14,993.458
2007-06-15,1004.935
2007-06-18,1004.744
2007-06-19,1004.081
2007-06-20,999.013
2007-06-21,998.951
2007-06-22,993.095
2007-06-25,989.017
2007-06-26,984.269
2007-06-27,987.13
2007-06-28,993.024
2007-06-29,996.13
2007-07-02,1005.68
2007-07-03,1011.285
2007-07-04,1014.078
2007-07-05,1014.194
2007-07-06,1020.383
2007-07-09,1022.954
2007-07-10,1014.433
2007-07-11,1018.349
2007-07-12,1033.961
2007-07-13,1037.628
2007-07-16,1035.899
2007-07-17,1035.455
2007-07-18,1031.701
2007-07-19,1041.125
2007-07-20,1032.235
2007-07-23,1034.986
2007-07-24,1019.104
2007-07-25,1012.663
2007-07-26,988.892
2007-07-27,974.692
2007-07-30,981.78
2007-07-31,982.665
2007-08-01,977.863
2007-08-02,985.481
2007-08-03,970.426
2007-08-06,975.039
2007-08-07,980.067
2007-08-08,999.265
2007-08-09,976.511
2007-08-10,962.941
2007-08-13,969.585
2007-08-14,953.247
2007-08-15,938.034
2007-08-16,917.103
2007-08-17,936.275
2007-08-20,942.656
2007-08-21,945.176
2007-08-22,961.191
2007-08-23,964.905
2007-08-24,975.746
2007-08-27,973.787
2007-08-28,954.807
2007-08-29,969.166
2007-08-30,973.371
2007-08-31,987.039
2007-09-03,987.924
2007-09-04,996.669
2007-09-05,987.152
2007-09-06,993.286
2007-09-07,977.997
2007-09-10,973.185
2007-09-11,989.605
2007-09-12,992.427
2007-09-13,998.657
2007-09-14,995.103
2007-09-17,986.038
2007-09-18,1006.527
2007-09-19,1023.437
2007-09-20,1023.354
2007-09-21,1029.304
2007-09-24,1030.094
2007-09-25,1028.183
2007-09-26,1033.74
2007-09-27,1040.955
2007-09-28,1043.279
2007-10-01,1054.655
2007-10-02,1053.759
2007-10-03,1050.216
2007-10-04,1049.89
2007-10-05,1063.027
2007-10-08,1059.825
2007-10-09,1067.554
2007-10-10,1072.941
2007-10-11,1074.186
2007-10-12,1076.843
2007-10-15,1070.154
2007-10-16,1060.041
2007-10-17,1067.8
2007-10-18,1070.323
2007-10-19,1050.113
2007-10-22,1041.989
2007-10-23,1058.927
2007-10-24,1054.927
2007-10-25,1061.566
2007-10-26,1074.921
2007-10-29,1083.072
2007-10-30,1077.065
2007-10-31,1091.774
2007-11-01,1073.874
2007-11-02,1076.452
2007-11-05,1069.154
2007-11-06,1082.623
2007-11-07,1070.465
2007-11-08,1064.512
2007-11-09,1044.988
2007-11-12,1025.567
2007-11-13,1043.82
2007-11-14,1046.821
2007-11-15,1031.749
2007-11-16,1032.351
2007-11-19,1014.316
2007-11-20,1023.799
2007-11-21,1004.456
2007-11-22,1008.251
2007-11-23,1022.078
2007-11-26,1013.855
2007-11-27,1017.754
2007-11-28,1042.109
2007-11-29,1046.834
2007-11-30,1050.218
2007-12-03,1044.729
2007-12-04,1038.386
2007-12-05,1050.742
2007-12-06,1059.031
2007-12-07,1063.37
2007-12-10,1070.869
2007-12-11,1055.142
2007-12-12,1059.927
2007-12-13,1048.044
2007-12-14,1036.492
2007-12-17,1015.089
2007-12-18,1018.172
2007-12-19,1017.391
2007-12-20,1022.932
2007-12-21,1041.555
2007-12-24,1048.616
2007-12-25,1048.616
2007-12-26,1052.419
2007-12-27,1046.711
2007-12-28,1051.066
2007-12-31,1045.018
2008-01-01,1045.018
2008-01-02,1035.414
2008-01-03,1033.122
2008-01-04,1008.566
2008-01-07,1002.025
2008-01-08,996.233
2008-01-09,995.76
2008-01-10,997.148
2008-01-11,984.992
2008-01-14,996.535
2008-01-15,970.988
2008-01-16,953.362
2008-01-17,938.218
2008-01-18,933.825
2008-01-21,906.758
2008-01-22,907.923
2008-01-23,905.524
2008-01-24,935.838
2008-01-25,934.393
2008-01-28,939.077
2008-01-29,946.361
2008-01-30,941.277
2008-01-31,952.001
2008-02-01,969.969
2008-02-04,967.577
2008-02-05,935.219
2008-02-06,930.484
2008-02-07,923.37
2008-02-08,928.393
2008-02-11,931.802
2008-02-12,947.748
2008-02-13,955.942
2008-02-14,953.668
2008-02-15,947.558
2008-02-18,952.211
2008-02-19,957.052
2008-02-20,955.374
2008-02-21,955.844
2008-02-22,956.697
2008-02-25,971.094
2008-02-26,982.17
2008-02-27,989.044
2008-02-28,982.169
2008-02-29,962.298
2008-03-03,956.964
2008-03-04,951.433
2008-03-05,963.263
2008-03-06,952.582
2008-03-07,941.297
2008-03-10,924.334
2008-03-11,941.472
2008-03-12,947.561
2008-03-13,950.492
2008-03-14,939.015
2008-03-17,915.509
2008-03-18,945.301
2008-03-19,923.582
2008-03-20,921.256
2008-03-21,921.256
2008-03-24,933.639
2008-03-25,954.482
2008-03-26,955.38
2008-03-27,954.114
2008-03-28,947.866
2008-03-31,952.019
2008-04-01,971.67
2008-04-02,976.38
2008-04-03,979.33
2008-04-04,987.438
2008-04-07,990.715
2008-04-08,984.495
2008-04-09,979.667
2008-04-10,984.09
2008-04-11,968.272
2008-04-14,964.795
2008-04-15,969.151
2008-04-16,994.522
2008-04-17,989.12
2008-04-18,1003.309
2008-04-21,1008.646
2008-04-22,1002.511
2008-04-23,1006.859
2008-04-24,1003.564
2008-04-25,1010.634
2008-04-28,1011.499
2008-04-29,1002.323
2008-04-30,1003.265
2008-05-01,1009.739
2008-05-02,1017.185
2008-05-05,1018.87
2008-05-06,1026.031
2008-05-07,1017.328
2008-05-08,1024.099
2008-05-09,1018.057
2008-05-12,1027.675
2008-05-13,1029.528
2008-05-14,1032.403
2008-05-15,1043.193
2008-05-16,1050.77
2008-05-19,1054.974
2008-05-20,1045.773
2008-05-21,1036.25
2008-05-22,1037.555
2008-05-23,1025.938
2008-05-26,1024.797
2008-05-27,1026.806
2008-05-28,1033.189
2008-05-29,1034.861
2008-05-30,1039.005
2008-06-02,1031.592
2008-06-03,1030.077
2008-06-04,1027.057
2008-06-05,1039.5
2008-06-06,1024.519
2008-06-09,1024.099
2008-06-10,1010.237
2008-06-11,997.723
2008-06-12,996.656
2008-06-13,1006.322
2008-06-16,1011.7
2008-06-17,1014.146
2008-06-18,1006.954
2008-06-19,1007.771
2008-06-20,993.708
2008-06-23,992.262
2008-06-24,985.282
2008-06-25,990.13
2008-06-26,971.783
2008-06-27,970.685
2008-06-30,973.12
2008-07-01,966.585
2008-07-02,949.588
2008-07-03,944.414
2008-07-04,941.276
2008-07-07,941.314
2008-07-08,942.327
2008-07-09,939.08
2008-07-10,938.616
2008-07-11,930.939
2008-07-14,932.737
2008-07-15,923.791
2008-07-16,931.714
2008-07-17,942.825
2008-07-18,940.996
2008-07-21,947.787
2008-07-22,948.994
2008-07-23,948.691
2008-07-24,930.38
2008-07-25,935.395
2008-07-28,927.568
2008-07-29,934.464
2008-07-30,949.283
2008-07-31,943.846
2008-08-01,932.5
2008-08-04,922.909
2008-08-05,933.521
2008-08-06,941.453
2008-08-07,933.249
2008-08-08,936.058
2008-08-11,940.015
2008-08-12,933.646
2008-08-13,929.57
2008-08-14,935.777
2008-08-15,931.34
2008-08-18,925.048
2008-08-19,914.602
2008-08-20,922.025
2008-08-21,926.698
2008-08-22,934.475
2008-08-25,922.173
2008-08-26,921.94
2008-08-27,929.173
2008-08-28,938.602
2008-08-29,931.614
2008-09-01,926.052
2008-09-02,917.581
2008-09-03,903.953
2008-09-04,878.502
2008-09-05,868.885
2008-09-08,879.68
2008-09-09,855.203
2008-09-10,857.409
2008-09-11,860.343
2008-09-12,877.298
2008-09-15,848.027
2008-09-16,845.65
2008-09-17,819.958
2008-09-18,839.586
2008-09-19,877.328
2008-09-22,862.415
2008-09-23,849.543
2008-09-24,844.911
2008-09-25,854.682
2008-09-26,844.193
2008-09-29,783.388
2008-09-30,799.651
2008-10-01,793.009
2008-10-02,755.774
2008-10-03,753.685
2008-10-06,705.138
2008-10-07,686.581
2008-10-08,668.327
2008-10-09,640.955
2008-10-10,612.238
2008-10-13,678.863
2008-10-14,679.608
2008-10-15,623.987
2008-10-16,623.563
2008-10-17,632.767
2008-10-20,656.179
2008-10-21,638.674
2008-10-22,598.084
2008-10-23,592.781
2008-10-24,569.8
2008-10-27,549.603
2008-10-28,592.028
2008-10-29,612.316
2008-10-30,629.356
2008-10-31,638.038
2008-11-03,641.249
2008-11-04,669.147
2008-11-05,646.48
2008-11-06,609.028
2008-11-07,621.329
2008-11-10,621.265
2008-11-11,596.594
2008-11-12,569.712
2008-11-13,590.693
2008-11-14,577.33
2008-11-17,562.302
2008-11-18,565.309
2008-11-19,538.876
2008-11-20,505.864
2008-11-21,521.667
2008-11-24,559.726
2008-11-25,563.363
2008-11-26,575.377
2008-11-27,580.077
2008-11-28,584.296
2008-12-01,540.904
2008-12-02,552.695
2008-12-03,560.647
2008-12-04,549.883
2008-12-05,552.499
2008-12-08,581.227
2008-12-09,576.567
2008-12-10,584.096
2008-12-11,577.868
2008-12-12,577.188
2008-12-15,579.341
2008-12-16,598.358
2008-12-17,606.086
2008-12-18,602.942
2008-12-19,594.828
2008-12-22,583.958
2008-12-23,581.214
2008-12-24,582.885
2008-12-25,582.885
2008-12-26,585.08
2008-12-29,588.724
2008-12-30,599.064
2008-12-31,602.82
2009-01-01,602.82
2009-01-02,621.832
2009-01-05,624.27
2009-01-06,629.367
2009-01-07,620.425
2009-01-08,621.579
2009-01-09,608.855
2009-01-12,593.407
2009-01-13,589.105
2009-01-14,569.799
2009-01-15,570.868
2009-01-16,580.654
2009-01-19,577.687
2009-01-20,553.752
2009-01-21,564.266
2009-01-22,559.325
2009-01-23,559.182
2009-01-26,571.208
2009-01-27,576.205
2009-01-28,591.691
2009-01-29,577.6
2009-01-30,567.144
2009-02-02,562.405
2009-02-03,574.342
2009-02-04,577.04
2009-02-05,583.829
2009-02-06,596.741
2009-02-09,601.039
2009-02-10,581.387
2009-02-11,579.124
2009-02-12,577.707
2009-02-13,579.615
2009-02-16,575.55
2009-02-17,554.818
2009-02-18,553.136
2009-02-19,552.815
2009-02-20,543.512
2009-02-23,531.55
2009-02-24,539.491
2009-02-25,534.157
2009-02-26,531.49
2009-02-27,524.292
2009-03-02,499.238
2009-03-03,495.36
2009-03-04,509.737
2009-03-05,494.875
2009-03-06,494.194
2009-03-09,488.044
2009-03-10,513.118
2009-03-11,516.087
2009-03-12,527.551
2009-03-13,533.457
2009-03-16,536.597
2009-03-17,545.127
2009-03-18,549.122
2009-03-19,557.956
2009-03-20,551.266
2009-03-23,577.122
2009-03-24,572.554
2009-03-25,575.307
2009-03-26,586.07
2009-03-27,572.359
2009-03-30,554.585
2009-03-31,565.379
2009-04-01,570.873
2009-04-02,593.958
2009-04-03,593.893
2009-04-06,589.705
2009-04-07,578.061
2009-04-08,582.54
2009-04-09,596.197
2009-04-10,596.197
2009-04-13,598.276
2009-04-14,595.24
2009-04-15,596.184
2009-04-16,606.244
2009-04-17,607.508
2009-04-20,586.804
2009-04-21,593.546
2009-04-22,594.714
2009-04-23,598.138
2009-04-24,612.864
2009-04-27,608.662
2009-04-28,603.98
2009-04-29,619.033
2009-04-30,622.368
2009-05-01,624.38
2009-05-04,641.905
2009-05-05,642.009
2009-05-06,647.402
2009-05-07,643.864
2009-05-08,653.808
2009-05-11,648.359
2009-05-12,648.963
2009-05-13,634.458
2009-05-14,637.063
2009-05-15,636.764
2009-05-18,649.782
2009-05-19,657.347
2009-05-20,662.508
2009-05-21,650.692
2009-05-22,653.679
2009-05-25,654.795
2009-05-26,666.713
2009-05-27,662.417
2009-05-28,665.166
2009-05-29,675.288
2009-06-01,694.069
2009-06-02,699.283
2009-06-03,688.056
2009-06-04,689.922
2009-06-05,688.734
2009-06-08,682.431
2009-06-09,689.098
2009-06-10,691.696
2009-06-11,697.503
2009-06-12,694.499
2009-06-15,675.763
2009-06-16,670.997
2009-06-17,665.938
2009-06-18,670.504
2009-06-19,675.246
2009-06-22,655.499
2009-06-23,656.373
2009-06-24,666.755
2009-06-25,672.422
2009-06-26,676.418
2009-06-29,681.235
2009-06-30,675.988
2009-07-01,683.135
2009-07-02,665.14
2009-07-03,664.234
2009-07-06,658.697
2009-07-07,650.966
2009-07-08,647.202
2009-07-09,651.525
2009-07-10,648.221
2009-07-13,658.014
2009-07-14,664.921
2009-07-15,685.412
2009-07-16,692.005
2009-07-17,694.827
2009-07-20,705.077
2009-07-21,709.304
2009-07-22,709.897
2009-07-23,724.436
2009-07-24,724.054
2009-07-27,725.328
2009-07-28,722.485
2009-07-29,719.184
2009-07-30,729.313
2009-07-31,731.912
2009-08-03,745.985
2009-08-04,745.601
2009-08-05,739.946
2009-08-06,736.52
2009-08-07,739.887
2009-08-10,736.032
2009-08-11,728.691
2009-08-12,736.564
2009-08-13,744.185
2009-08-14,737.094
2009-08-17,717.09
2009-08-18,725.975
2009-08-19,730.028
2009-08-20,738.345
2009-08-21,751.448
2009-08-24,753.974
2009-08-25,754.513
2009-08-26,750.808
2009-08-27,749.623
2009-08-28,755.308
2009-08-31,748.407
2009-09-01,736.978
2009-09-02,734.288
2009-09-03,739.364
2009-09-04,749.075
2009-09-07,755.903
2009-09-08,766.045
2009-09-09,771.866
2009-09-10,777.919
2009-09-11,782.13
2009-09-14,782.492
2009-09-15,784.408
2009-09-16,796.975
2009-09-17,798.828
2009-09-18,796.271
2009-09-21,792.224
2009-09-22,799.864
2009-09-23,796.226
2009-09-24,783.612
2009-09-25,778.925
2009-09-28,788.036
2009-09-29,787.694
2009-09-30,788.612
2009-10-01,771.589
2009-10-02,764.127
2009-10-05,771.811
2009-10-06,787.768
2009-10-07,788.214
2009-10-08,799.203
2009-10-09,801.438
2009-10-12,805.323
2009-10-13,803.491
2009-10-14,817.989
2009-10-15,821.534
2009-10-16,816.445
2009-10-19,826.799
2009-10-20,823.029
2009-10-21,821.701
2009-10-22,821.693
2009-10-23,815.876
2009-10-26,806.832
2009-10-27,800.777
2009-10-28,782.969
2009-10-29,797.665
2009-10-30,781.321
2009-11-02,784.901
2009-11-03,782.377
2009-11-04,791.752
2009-11-05,802.829
2009-11-06,805.797
2009-11-09,824.377
2009-11-10,823.179
2009-11-11,827.282
2009-11-12,820.889
2009-11-13,825.805
2009-11-16,839.582
2009-11-17,836.195
2009-11-18,836.626
2009-11-19,822.649
2009-11-20,818.261
2009-11-23,832.925
2009-11-24,829.627
2009-11-25,836.639
2009-11-26,825.258
2009-11-27,819.579
2009-11-30,818.259
2009-12-01,835.976
2009-12-02,839.388
2009-12-03,834.736
2009-12-04,834.674
2009-12-07,830.599
2009-12-08,818.812
2009-12-09,818.28
2009-12-10,824.017
2009-12-11,824.582
2009-12-14,832.635
2009-12-15,829.521
2009-12-16,834.421
2009-12-17,819.086
2009-12-18,820.563
2009-12-21,829.81
2009-12-22,832.981
2009-12-23,840.203
2009-12-24,844.169
2009-12-25,844.169
2009-12-28,847.105
2009-12-29,848.513
2009-12-30,845.168
2009-12-31,842.891
2010-01-01,842.891
2010-01-04,858.542
2010-01-05,859.161
2010-01-06,860.389
2010-01-07,860.01
2010-01-08,864.651
2010-01-11,869.496
2010-01-12,859.745
2010-01-13,863.916
2010-01-14,867.807
2010-01-15,857.594
2010-01-18,860.464
2010-01-19,865.82
2010-01-20,850.618
2010-01-21,836.467
2010-01-22,822.219
2010-01-25,822.034
2010-01-26,819.198
2010-01-27,817.807
2010-01-28,806.548
2010-01-29,799.61
2010-02-01,808.31
2010-02-02,818.579
2010-02-03,816.262
2010-02-04,789.683
2010-02-05,782.477
2010-02-08,781.533
2010-02-09,789.639
2010-02-10,789.446
2010-02-11,797.824
2010-02-12,798.077
2010-02-15,798.817
2010-02-16,812.307
2010-02-17,818.647
2010-02-18,823.16
2010-02-19,821.875
2010-02-22,822.407
2010-02-23,812.78
2010-02-24,817.166
2010-02-25,810.319
2010-02-26,817.208
2010-03-01,825.765
2010-03-02,832.808
2010-03-03,838.677
2010-03-04,838.616
2010-03-05,850.701
2010-03-08,852.303
2010-03-09,851.628
2010-03-10,857.82
2010-03-11,858.962
2010-03-12,862.892
2010-03-15,857.721
2010-03-16,866.565
2010-03-17,872.265
2010-03-18,868.586
2010-03-19,862.242
2010-03-22,865.548
2010-03-23,871.811
2010-03-24,863.943
2010-03-25,865.034
2010-03-26,864.608
2010-03-29,870.497
2010-03-30,871.243
2010-03-31,871.026
2010-04-01,880.196
2010-04-02,880.196
2010-04-05,885.037
2010-04-06,885.584
2010-04-07,881.853
2010-04-08,880.63
2010-04-09,890.003
2010-04-12,893.815
2010-04-13,891.895
2010-04-14,902.928
2010-04-15,904.002
2010-04-16,890.074
2010-04-19,886.54
2010-04-20,895.974
2010-04-21,894.014
2010-04-22,891.599
2010-04-23,899.634
2010-04-26,901.339
2010-04-27,880.334
2010-04-28,874.757
2010-04-29,887.123
2010-04-30,877.42
2010-05-03,880.813
2010-05-04,855.456
2010-05-05,844.064
2010-05-06,822.433
2010-05-07,798.955
2010-05-10,843.453
2010-05-11,838.527
2010-05-12,852.647
2010-05-13,845.928
2010-05-14,823.769
2010-05-17,819.044
2010-05-18,815.92
2010-05-19,800.358
2010-05-20,772.841
2010-05-21,782.716
2010-05-24,778.15
2010-05-25,766.594
2010-05-26,772.136
2010-05-27,797.405
2010-05-28,793.332
2010-05-31,793.561
2010-06-01,785.549
2010-06-02,797.194
2010-06-03,806.426
2010-06-04,780.795
2010-06-07,767.042
2010-06-08,768.012
2010-06-09,774.629
2010-06-10,794.932
2010-06-11,798.802
2010-06-14,807.447
2010-06-15,821.199
2010-06-16,822.288
2010-06-17,822.999
2010-06-18,824.984
2010-06-21,827.508
2010-06-22,815.592
2010-06-23,809.793
2010-06-24,798.305
2010-06-25,797.602
2010-06-28,800.442
2010-06-29,771.096
2010-06-30,765.84
2010-07-01,761.664
2010-07-02,762.446
2010-07-05,759.893
2010-07-06,771.162
2010-07-07,787.357
2010-07-08,796.847
2010-07-09,802.298
2010-07-12,802.118
2010-07-13,816.363
2010-07-14,819.537
2010-07-15,819.978
2010-07-16,801.73
2010-07-19,801.519
2010-07-20,807.759
2010-07-21,804.311
2010-07-22,822.685
2010-07-23,828.895
2010-07-26,837.439
2010-07-27,835.355
2010-07-28,831.027
2010-07-29,828.888
2010-07-30,828.0
2010-08-02,848.089
2010-08-03,847.212
2010-08-04,850.145
2010-08-05,848.123
2010-08-06,847.013
2010-08-09,853.185
2010-08-10,842.124
2010-08-11,817.695
2010-08-12,813.394
2010-08-13,811.519
2010-08-16,814.593
2010-08-17,826.859
2010-08-18,827.155
2010-08-19,816.701
2010-08-20,809.159
2010-08-23,806.82
2010-08-24,794.367
