Date,WORLD ex USA MID CAP Mid Cap
2005-11-10,628.572
2005-11-11,632.643
2005-11-14,629.632
2005-11-15,626.561
2005-11-16,625.956
2005-11-17,634.904
2005-11-18,638.07
2005-11-21,642.272
2005-11-22,641.795
2005-11-23,648.004
2005-11-24,646.905
2005-11-25,645.822
2005-11-28,648.7
2005-11-29,648.095
2005-11-30,647.101
2005-12-01,652.044
2005-12-02,658.126
2005-12-05,661.429
2005-12-06,663.475
2005-12-07,662.295
2005-12-08,663.018
2005-12-09,667.072
2005-12-12,676.063
2005-12-13,676.246
2005-12-14,680.911
2005-12-15,675.447
2005-12-16,680.525
2005-12-19,680.361
2005-12-20,678.904
2005-12-21,681.19
2005-12-22,684.247
2005-12-23,685.448
2005-12-26,686.709
2005-12-27,684.863
2005-12-28,688.809
2005-12-29,689.291
2005-12-30,684.132
2006-01-02,685.492
2006-01-03,697.96
2006-01-04,712.08
2006-01-05,712.1
2006-01-06,719.426
2006-01-09,718.823
2006-01-10,715.027
2006-01-11,721.361
2006-01-12,722.162
2006-01-13,721.205
2006-01-16,722.715
2006-01-17,711.59
2006-01-18,701.329
2006-01-19,711.882
2006-01-20,710.367
2006-01-23,711.998
2006-01-24,715.084
2006-01-25,720.968
2006-01-26,726.237
2006-01-27,730.837
2006-01-30,729.09
2006-01-31,733.0
2006-02-01,734.196
2006-02-02,732.164
2006-02-03,726.409
2006-02-06,729.557
2006-02-07,726.899
2006-02-08,719.756
2006-02-09,725.034
2006-02-10,720.545
2006-02-13,714.007
2006-02-14,714.546
2006-02-15,715.811
2006-02-16,716.196
2006-02-17,715.672
2006-02-20,715.493
2006-02-21,719.38
2006-02-22,721.199
2006-02-23,728.827
2006-02-24,728.829
2006-02-27,732.691
2006-02-28,730.702
2006-03-01,731.747
2006-03-02,731.076
2006-03-03,728.455
2006-03-06,730.775
2006-03-07,718.127
2006-03-08,711.43
2006-03-09,721.224
2006-03-10,722.061
2006-03-13,730.892
2006-03-14,738.138
2006-03-15,742.259
2006-03-16,746.627
2006-03-17,750.991
2006-03-20,754.448
2006-03-21,750.016
2006-03-22,753.366
2006-03-23,747.926
2006-03-24,752.54
2006-03-27,753.587
2006-03-28,753.094
2006-03-29,751.703
2006-03-30,764.447
2006-03-31,759.533
2006-04-03,767.26
2006-04-04,772.558
2006-04-05,773.951
2006-04-06,779.186
2006-04-07,772.562
2006-04-10,772.078
2006-04-11,765.244
2006-04-12,760.314
2006-04-13,761.864
2006-04-14,761.659
2006-04-17,768.244
2006-04-18,772.694
2006-04-19,783.094
2006-04-20,781.915
2006-04-21,788.896
2006-04-24,785.722
2006-04-25,788.496
2006-04-26,793.603
2006-04-27,796.411
2006-04-28,794.046
2006-05-01,799.873
2006-05-02,807.22
2006-05-03,804.371
2006-05-04,811.541
2006-05-05,823.126
2006-05-08,828.608
2006-05-09,831.27
2006-05-10,829.942
2006-05-11,826.988
2006-05-12,814.673
2006-05-15,797.847
2006-05-16,791.912
2006-05-17,777.603
2006-05-18,769.408
2006-05-19,763.037
2006-05-22,746.256
2006-05-23,760.54
2006-05-24,749.304
2006-05-25,756.061
2006-05-26,767.816
2006-05-29,770.638
2006-05-30,765.059
2006-05-31,763.039
2006-06-01,762.968
2006-06-02,776.203
2006-06-05,770.864
2006-06-06,745.942
2006-06-07,738.722
2006-06-08,713.141
2006-06-09,725.022
2006-06-12,719.565
2006-06-13,696.004
2006-06-14,701.503
2006-06-15,720.289
2006-06-16,725.128
2006-06-19,721.199
2006-06-20,720.745
2006-06-21,724.727
2006-06-22,729.124
2006-06-23,726.183
2006-06-26,728.716
2006-06-27,727.884
2006-06-28,722.085
2006-06-29,734.281
2006-06-30,759.421
2006-07-03,763.114
2006-07-04,767.235
2006-07-05,753.486
2006-07-06,756.585
2006-07-07,759.466
2006-07-10,758.845
2006-07-11,753.983
2006-07-12,749.161
2006-07-13,739.608
2006-07-14,726.414
2006-07-17,715.619
2006-07-18,706.751
2006-07-19,722.051
2006-07-20,733.124
2006-07-21,727.276
2006-07-24,732.381
2006-07-25,738.404
2006-07-26,738.948
2006-07-27,753.904
2006-07-28,760.979
2006-07-31,762.977
2006-08-01,759.539
2006-08-02,768.819
2006-08-03,763.017
2006-08-04,772.364
2006-08-07,761.669
2006-08-08,764.074
2006-08-09,768.805
2006-08-10,760.733
2006-08-11,761.878
2006-08-14,765.853
2006-08-15,771.765
2006-08-16,781.553
2006-08-17,784.274
2006-08-18,781.775
2006-08-21,783.888
2006-08-22,783.311
2006-08-23,781.949
2006-08-24,779.495
2006-08-25,776.353
2006-08-28,777.688
2006-08-29,780.589
2006-08-30,787.312
2006-08-31,789.392
2006-09-01,793.844
2006-09-04,804.101
2006-09-05,800.049
2006-09-06,792.392
2006-09-07,780.737
2006-09-08,780.271
2006-09-11,771.225
2006-09-12,775.039
2006-09-13,777.402
2006-09-14,783.355
2006-09-15,779.565
2006-09-18,781.471
2006-09-19,780.281
2006-09-20,780.584
2006-09-21,786.124
2006-09-22,782.287
2006-09-25,779.314
2006-09-26,783.249
2006-09-27,793.664
2006-09-28,795.384
2006-09-29,795.341
2006-10-02,800.554
2006-10-03,795.193
2006-10-04,792.423
2006-10-05,802.302
2006-10-06,795.912
2006-10-09,796.712
2006-10-10,797.274
2006-10-11,795.174
2006-10-12,799.876
2006-10-13,802.373
2006-10-16,808.399
2006-10-17,803.414
2006-10-18,807.666
2006-10-19,813.546
2006-10-20,817.107
2006-10-23,815.895
2006-10-24,817.077
2006-10-25,821.716
2006-10-26,827.27
2006-10-27,828.155
2006-10-30,822.687
2006-10-31,827.972
2006-11-01,828.377
2006-11-02,825.615
2006-11-03,823.643
2006-11-06,828.828
2006-11-07,836.38
2006-11-08,831.229
2006-11-09,830.54
2006-11-10,835.296
2006-11-13,831.592
2006-11-14,832.803
2006-11-15,834.814
2006-11-16,835.183
2006-11-17,831.821
2006-11-20,826.547
2006-11-21,831.196
2006-11-22,843.71
2006-11-23,844.924
2006-11-24,847.12
2006-11-27,840.888
2006-11-28,838.251
2006-11-29,851.623
2006-11-30,858.113
2006-12-01,861.7
2006-12-04,865.116
2006-12-05,867.362
2006-12-06,870.272
2006-12-07,874.115
2006-12-08,873.22
2006-12-11,871.558
2006-12-12,873.711
2006-12-13,877.866
2006-12-14,880.417
2006-12-15,879.185
2006-12-18,877.84
2006-12-19,875.594
2006-12-20,882.243
2006-12-21,880.965
2006-12-22,877.795
2006-12-25,876.779
2006-12-26,876.755
2006-12-27,883.66
2006-12-28,885.699
2006-12-29,886.582
2007-01-01,886.582
2007-01-02,898.126
2007-01-03,890.88
2007-01-04,882.876
2007-01-05,873.019
2007-01-08,874.556
2007-01-09,877.186
2007-01-10,867.512
2007-01-11,873.183
2007-01-12,883.442
2007-01-15,891.046
2007-01-16,887.228
2007-01-17,889.538
2007-01-18,889.946
2007-01-19,892.829
2007-01-22,894.286
2007-01-23,897.23
2007-01-24,900.805
2007-01-25,897.382
2007-01-26,889.066
2007-01-29,892.237
2007-01-30,895.351
2007-01-31,894.477
2007-02-01,906.799
2007-02-02,909.939
2007-02-05,907.393
2007-02-06,912.59
2007-02-07,916.083
2007-02-08,911.083
2007-02-09,913.015
2007-02-12,907.256
2007-02-13,912.289
2007-02-14,927.967
2007-02-15,934.753
2007-02-16,932.619
2007-02-19,936.404
2007-02-20,934.276
2007-02-21,931.355
2007-02-22,935.155
2007-02-23,941.244
2007-02-26,944.843
2007-02-27,925.517
2007-02-28,908.638
2007-03-01,900.956
2007-03-02,898.754
2007-03-05,876.194
2007-03-06,887.658
2007-03-07,895.687
2007-03-08,906.036
2007-03-09,908.038
2007-03-12,913.514
2007-03-13,905.393
2007-03-14,884.709
2007-03-15,898.632
2007-03-16,901.254
2007-03-19,911.906
2007-03-20,919.604
2007-03-21,925.224
2007-03-22,938.836
2007-03-23,939.062
2007-03-26,938.598
2007-03-27,936.283
2007-03-28,934.807
2007-03-29,938.552
2007-03-30,939.129
2007-04-02,942.312
2007-04-03,950.235
2007-04-04,956.504
2007-04-05,958.913
2007-04-06,958.655
2007-04-09,957.36
2007-04-10,965.587
2007-04-11,963.566
2007-04-12,963.634
2007-04-13,964.771
2007-04-16,976.344
2007-04-17,976.618
2007-04-18,979.104
2007-04-19,972.908
2007-04-20,978.794
2007-04-23,978.404
2007-04-24,973.453
2007-04-25,978.882
2007-04-26,977.259
2007-04-27,976.822
2007-04-30,977.773
2007-05-01,973.862
2007-05-02,980.283
2007-05-03,980.718
2007-05-04,990.183
2007-05-07,996.942
2007-05-08,986.182
2007-05-09,990.461
2007-05-10,984.864
2007-05-11,984.846
2007-05-14,984.405
2007-05-15,986.102
2007-05-16,984.07
2007-05-17,982.719
2007-05-18,986.116
2007-05-21,986.722
2007-05-22,990.345
2007-05-23,997.977
2007-05-24,988.918
2007-05-25,985.88
2007-05-28,988.329
2007-05-29,992.166
2007-05-30,987.249
2007-05-31,1000.0
2007-06-01,1004.732
2007-06-04,1009.005
2007-06-05,1007.233
2007-06-06,994.462
2007-06-07,981.198
2007-06-08,970.719
2007-06-11,976.598
2007-06-12,971.229
2007-06-13,969.812
2007-06-14,981.265
2007-06-15,993.512
2007-06-18,997.077
2007-06-19,996.101
2007-06-20,999.336
2007-06-21,991.937
2007-06-22,988.975
2007-06-25,984.421
2007-06-26,981.414
2007-06-27,973.346
2007-06-28,984.834
2007-06-29,991.014
2007-07-02,999.687
2007-07-03,1005.414
2007-07-04,1010.111
2007-07-05,1007.088
2007-07-06,1010.084
2007-07-09,1015.202
2007-07-10,1014.316
2007-07-11,1012.526
2007-07-12,1018.638
2007-07-13,1025.897
2007-07-16,1025.895
2007-07-17,1021.67
2007-07-18,1017.072
2007-07-19,1025.492
2007-07-20,1024.985
2007-07-23,1022.818
2007-07-24,1013.626
2007-07-25,1000.561
2007-07-26,979.142
2007-07-27,962.964
2007-07-30,964.425
2007-07-31,977.15
2007-08-01,959.895
2007-08-02,965.008
2007-08-03,962.228
2007-08-06,953.992
2007-08-07,957.14
2007-08-08,975.01
2007-08-09,962.997
2007-08-10,936.358
2007-08-13,943.736
2007-08-14,933.832
2007-08-15,915.894
2007-08-16,882.522
2007-08-17,886.524
2007-08-20,900.176
2007-08-21,904.307
2007-08-22,921.055
2007-08-23,931.961
2007-08-24,935.151
2007-08-27,939.337
2007-08-28,927.856
2007-08-29,928.632
2007-08-30,935.827
2007-08-31,952.082
2007-09-03,954.616
2007-09-04,957.191
2007-09-05,946.798
2007-09-06,950.436
2007-09-07,940.845
2007-09-10,928.971
2007-09-11,941.69
2007-09-12,945.08
2007-09-13,946.068
2007-09-14,939.347
2007-09-17,926.701
2007-09-18,928.704
2007-09-19,958.603
2007-09-20,964.172
2007-09-21,966.139
2007-09-24,968.039
2007-09-25,964.307
2007-09-26,970.804
2007-09-27,985.662
2007-09-28,990.541
2007-10-01,996.304
2007-10-02,999.578
2007-10-03,1002.512
2007-10-04,1001.272
2007-10-05,1009.678
2007-10-08,1005.39
2007-10-09,1013.039
2007-10-10,1019.271
2007-10-11,1025.849
2007-10-12,1019.326
2007-10-15,1016.289
2007-10-16,1001.567
2007-10-17,1009.994
2007-10-18,1011.989
2007-10-19,1002.859
2007-10-22,981.099
2007-10-23,999.485
2007-10-24,994.048
2007-10-25,1004.841
2007-10-26,1014.491
2007-10-29,1025.294
2007-10-30,1022.389
2007-10-31,1034.178
2007-11-01,1026.458
2007-11-02,1017.736
2007-11-05,1007.392
2007-11-06,1015.368
2007-11-07,1012.401
2007-11-08,1000.961
2007-11-09,988.105
2007-11-12,967.903
2007-11-13,968.985
2007-11-14,982.639
2007-11-15,965.735
2007-11-16,953.389
2007-11-19,933.318
2007-11-20,945.536
2007-11-21,924.284
2007-11-22,927.509
2007-11-23,938.399
2007-11-26,945.636
2007-11-27,939.722
2007-11-28,952.423
2007-11-29,961.921
2007-11-30,966.791
2007-12-03,964.501
2007-12-04,953.181
2007-12-05,959.131
2007-12-06,960.92
2007-12-07,974.195
2007-12-10,977.429
2007-12-11,976.92
2007-12-12,973.599
2007-12-13,948.262
2007-12-14,938.587
2007-12-17,912.542
2007-12-18,912.207
2007-12-19,908.843
2007-12-20,907.54
2007-12-21,920.256
2007-12-24,924.322
2007-12-25,927.456
2007-12-26,933.841
2007-12-27,935.116
2007-12-28,940.12
2007-12-31,941.608
2008-01-01,941.608
2008-01-02,942.976
2008-01-03,937.234
2008-01-04,918.7
2008-01-07,900.434
2008-01-08,904.29
2008-01-09,891.87
2008-01-10,883.31
2008-01-11,879.321
2008-01-14,889.923
2008-01-15,866.517
2008-01-16,842.573
2008-01-17,846.718
2008-01-18,842.562
2008-01-21,803.173
2008-01-22,809.664
2008-01-23,806.931
2008-01-24,842.089
2008-01-25,856.241
2008-01-28,845.963
2008-01-29,862.791
2008-01-30,857.526
2008-01-31,863.181
2008-02-01,878.365
2008-02-04,887.824
2008-02-05,856.998
2008-02-06,849.568
2008-02-07,833.663
2008-02-08,833.267
2008-02-11,828.227
2008-02-12,846.062
2008-02-13,847.343
2008-02-14,861.874
2008-02-15,857.163
2008-02-18,863.651
2008-02-19,872.973
2008-02-20,856.741
2008-02-21,871.564
2008-02-22,866.178
2008-02-25,880.947
2008-02-26,890.497
2008-02-27,904.169
2008-02-28,897.711
2008-02-29,887.856
2008-03-03,871.539
2008-03-04,864.7
2008-03-05,875.392
2008-03-06,879.271
2008-03-07,864.833
2008-03-10,849.668
2008-03-11,855.181
2008-03-12,872.982
2008-03-13,865.662
2008-03-14,861.06
2008-03-17,835.487
2008-03-18,853.122
2008-03-19,843.279
2008-03-20,831.14
2008-03-21,835.294
2008-03-24,834.688
2008-03-25,868.325
2008-03-26,877.506
2008-03-27,885.226
2008-03-28,883.055
2008-03-31,882.255
2008-04-01,885.933
2008-04-02,899.26
2008-04-03,900.465
2008-04-04,907.994
2008-04-07,915.208
2008-04-08,901.204
2008-04-09,895.804
2008-04-10,893.826
2008-04-11,892.522
2008-04-14,884.309
2008-04-15,884.94
2008-04-16,909.432
2008-04-17,907.176
2008-04-18,908.613
2008-04-21,916.715
2008-04-22,915.692
2008-04-23,915.217
2008-04-24,904.031
2008-04-25,913.838
2008-04-28,920.843
2008-04-29,912.589
2008-04-30,917.276
2008-05-01,910.982
2008-05-02,924.631
2008-05-05,928.931
2008-05-06,933.071
2008-05-07,933.348
2008-05-08,939.163
2008-05-09,928.388
2008-05-12,933.43
2008-05-13,930.975
2008-05-14,933.374
2008-05-15,940.52
2008-05-16,951.384
2008-05-19,956.507
2008-05-20,946.752
2008-05-21,944.027
2008-05-22,945.068
2008-05-23,939.196
2008-05-26,931.3
2008-05-27,928.033
2008-05-28,927.553
2008-05-29,928.966
2008-05-30,938.78
2008-06-02,935.665
2008-06-03,932.324
2008-06-04,932.453
2008-06-05,932.944
2008-06-06,932.802
2008-06-09,918.934
2008-06-10,898.286
2008-06-11,892.665
2008-06-12,883.329
2008-06-13,883.816
2008-06-16,894.874
2008-06-17,901.122
2008-06-18,892.028
2008-06-19,882.234
2008-06-20,875.394
2008-06-23,866.056
2008-06-24,863.422
2008-06-25,868.131
2008-06-26,862.366
2008-06-27,860.657
2008-06-30,860.57
2008-07-01,844.701
2008-07-02,833.383
2008-07-03,825.416
2008-07-04,820.397
2008-07-07,823.761
2008-07-08,810.03
2008-07-09,823.357
2008-07-10,815.252
2008-07-11,807.423
2008-07-14,809.505
2008-07-15,797.16
2008-07-16,798.779
2008-07-17,816.334
2008-07-18,817.757
2008-07-21,828.14
2008-07-22,827.457
2008-07-23,833.075
2008-07-24,821.643
2008-07-25,813.455
2008-07-28,810.287
2008-07-29,800.814
2008-07-30,812.236
2008-07-31,812.836
2008-08-01,798.779
2008-08-04,791.945
2008-08-05,797.22
2008-08-06,807.126
2008-08-07,800.219
2008-08-08,791.927
2008-08-11,801.335
2008-08-12,794.012
2008-08-13,779.321
2008-08-14,780.605
2008-08-15,776.638
2008-08-18,778.771
2008-08-19,762.082
2008-08-20,766.823
2008-08-21,773.725
2008-08-22,776.502
2008-08-25,777.516
2008-08-26,772.568
2008-08-27,775.122
2008-08-28,783.632
2008-08-29,794.102
2008-09-01,783.557
2008-09-02,779.864
2008-09-03,769.954
2008-09-04,749.513
2008-09-05,732.268
2008-09-08,749.769
2008-09-09,735.502
2008-09-10,729.922
2008-09-11,718.812
2008-09-12,738.948
2008-09-15,723.271
2008-09-16,705.147
2008-09-17,695.168
2008-09-18,698.447
2008-09-19,740.75
2008-09-22,744.063
2008-09-23,733.796
2008-09-24,728.078
2008-09-25,730.145
2008-09-26,714.896
2008-09-29,676.069
2008-09-30,668.053
2008-10-01,668.112
2008-10-02,647.839
2008-10-03,645.277
2008-10-06,598.905
2008-10-07,592.299
2008-10-08,560.56
2008-10-09,556.352
2008-10-10,514.576
2008-10-13,544.919
2008-10-14,574.837
2008-10-15,550.034
2008-10-16,514.737
2008-10-17,524.929
2008-10-20,537.723
2008-10-21,538.768
2008-10-22,505.613
2008-10-23,496.813
2008-10-24,472.204
2008-10-27,444.207
2008-10-28,455.448
2008-10-29,491.306
2008-10-30,512.161
2008-10-31,507.799
2008-11-03,517.904
2008-11-04,549.808
2008-11-05,554.51
2008-11-06,520.644
2008-11-07,519.666
2008-11-10,529.859
2008-11-11,505.551
2008-11-12,494.389
2008-11-13,486.433
2008-11-14,488.758
2008-11-17,480.868
2008-11-18,476.633
2008-11-19,464.764
2008-11-20,443.899
2008-11-21,445.32
2008-11-24,467.835
2008-11-25,482.629
2008-11-26,481.007
2008-11-27,490.343
2008-11-28,493.965
2008-12-01,472.514
2008-12-02,470.693
2008-12-03,472.946
2008-12-04,470.605
2008-12-05,458.747
2008-12-08,485.758
2008-12-09,491.37
2008-12-10,500.794
2008-12-11,507.706
2008-12-12,497.676
2008-12-15,512.719
2008-12-16,513.637
2008-12-17,530.825
2008-12-18,532.493
2008-12-19,518.761
2008-12-22,512.029
2008-12-23,512.657
2008-12-24,509.234
2008-12-25,510.675
2008-12-26,512.982
2008-12-29,524.037
2008-12-30,526.6
2008-12-31,524.06
2009-01-01,524.06
2009-01-02,536.105
2009-01-05,536.704
2009-01-06,540.116
2009-01-07,544.56
2009-01-08,539.301
2009-01-09,533.926
2009-01-12,523.946
2009-01-13,508.121
2009-01-14,496.907
2009-01-15,486.609
2009-01-16,496.838
2009-01-19,490.041
2009-01-20,474.325
2009-01-21,475.559
2009-01-22,476.149
2009-01-23,466.278
2009-01-26,478.386
2009-01-27,488.021
2009-01-28,497.249
2009-01-29,491.063
2009-01-30,483.439
2009-02-02,471.387
2009-02-03,477.771
2009-02-04,487.014
2009-02-05,485.742
2009-02-06,493.638
2009-02-09,498.846
2009-02-10,489.613
2009-02-11,485.631
2009-02-12,476.671
2009-02-13,481.034
2009-02-16,475.212
2009-02-17,458.642
2009-02-18,452.497
2009-02-19,454.067
2009-02-20,440.918
2009-02-23,437.145
2009-02-24,430.057
2009-02-25,429.996
2009-02-26,435.227
2009-02-27,432.912
2009-03-02,414.374
2009-03-03,407.091
2009-03-04,416.514
2009-03-05,411.765
2009-03-06,406.982
2009-03-09,401.182
2009-03-10,415.656
2009-03-11,421.204
2009-03-12,420.0
2009-03-13,428.656
2009-03-16,440.44
2009-03-17,441.361
2009-03-18,445.471
2009-03-19,468.458
2009-03-20,462.249
2009-03-23,473.142
2009-03-24,477.27
2009-03-25,478.094
2009-03-26,481.169
2009-03-27,474.35
2009-03-30,456.829
2009-03-31,463.813
2009-04-01,470.146
2009-04-02,495.067
2009-04-03,495.713
2009-04-06,493.004
2009-04-07,485.409
2009-04-08,482.866
2009-04-09,496.522
2009-04-10,497.491
2009-04-13,502.435
2009-04-14,508.637
2009-04-15,505.2
2009-04-16,510.744
2009-04-17,515.081
2009-04-20,499.581
2009-04-21,498.702
2009-04-22,506.54
2009-04-23,512.703
2009-04-24,524.07
2009-04-27,520.88
2009-04-28,510.209
2009-04-29,522.309
2009-04-30,529.929
2009-05-01,530.633
2009-05-04,544.235
2009-05-05,548.338
2009-05-06,554.048
2009-05-07,560.198
2009-05-08,568.399
2009-05-11,566.75
2009-05-12,565.55
2009-05-13,552.224
2009-05-14,549.751
2009-05-15,558.022
2009-05-18,559.722
2009-05-19,575.104
2009-05-20,586.216
2009-05-21,578.104
2009-05-22,582.339
2009-05-25,583.936
2009-05-26,584.925
2009-05-27,590.198
2009-05-28,584.497
2009-05-29,596.066
2009-06-01,611.352
2009-06-02,617.591
2009-06-03,606.762
2009-06-04,602.618
2009-06-05,598.382
2009-06-08,590.376
2009-06-09,597.791
2009-06-10,605.74
2009-06-11,612.811
2009-06-12,610.066
2009-06-15,594.559
2009-06-16,590.881
2009-06-17,581.872
2009-06-18,582.734
2009-06-19,588.06
2009-06-22,576.024
2009-06-23,574.312
2009-06-24,585.733
2009-06-25,583.866
2009-06-26,593.649
2009-06-29,595.247
2009-06-30,595.21
2009-07-01,602.707
2009-07-02,592.333
2009-07-03,590.045
2009-07-06,581.953
2009-07-07,580.171
2009-07-08,569.111
2009-07-09,573.216
2009-07-10,569.891
2009-07-13,569.019
2009-07-14,579.034
2009-07-15,593.743
2009-07-16,598.419
2009-07-17,600.68
2009-07-20,609.615
2009-07-21,620.266
2009-07-22,622.713
2009-07-23,629.972
2009-07-24,631.28
2009-07-27,634.142
2009-07-28,631.299
2009-07-29,628.068
2009-07-30,637.701
2009-07-31,646.66
2009-08-03,661.646
2009-08-04,662.076
2009-08-05,661.114
2009-08-06,660.931
2009-08-07,655.935
2009-08-10,656.854
2009-08-11,652.269
2009-08-12,656.251
2009-08-13,668.664
2009-08-14,668.645
2009-08-17,647.788
2009-08-18,653.979
2009-08-19,656.554
2009-08-20,665.972
2009-08-21,673.812
2009-08-24,683.657
2009-08-25,685.24
2009-08-26,680.898
2009-08-27,678.028
2009-08-28,689.805
2009-08-31,683.523
2009-09-01,675.515
2009-09-02,665.697
2009-09-03,669.074
2009-09-04,673.682
2009-09-07,687.05
2009-09-08,698.858
2009-09-09,704.159
2009-09-10,708.733
2009-09-11,714.628
2009-09-14,707.388
2009-09-15,708.749
2009-09-16,721.565
2009-09-17,727.796
2009-09-18,720.454
2009-09-21,711.466
2009-09-22,722.802
2009-09-23,723.069
2009-09-24,713.083
2009-09-25,708.677
2009-09-28,710.995
2009-09-29,709.449
2009-09-30,716.275
2009-10-01,703.056
2009-10-02,689.571
2009-10-05,692.428
2009-10-06,710.373
2009-10-07,711.791
2009-10-08,725.392
2009-10-09,724.823
2009-10-12,730.083
2009-10-13,728.227
2009-10-14,738.891
2009-10-15,741.596
2009-10-16,735.93
2009-10-19,743.907
2009-10-20,743.345
2009-10-21,743.902
2009-10-22,735.874
2009-10-23,732.725
2009-10-26,723.598
2009-10-27,711.198
2009-10-28,693.39
2009-10-29,701.676
2009-10-30,697.004
2009-11-02,695.75
2009-11-03,690.261
2009-11-04,705.71
2009-11-05,707.309
2009-11-06,712.011
2009-11-09,726.581
2009-11-10,724.014
2009-11-11,726.931
2009-11-12,721.988
2009-11-13,725.377
2009-11-16,735.242
2009-11-17,727.182
2009-11-18,730.923
2009-11-19,716.512
2009-11-20,712.144
2009-11-23,725.538
2009-11-24,718.029
2009-11-25,724.733
2009-11-26,707.765
2009-11-27,707.627
2009-11-30,712.014
2009-12-01,731.815
2009-12-02,733.001
2009-12-03,735.053
2009-12-04,728.576
2009-12-07,727.896
2009-12-08,719.356
2009-12-09,712.739
2009-12-10,714.379
2009-12-11,715.297
2009-12-14,721.836
2009-12-15,717.323
2009-12-16,724.72
2009-12-17,709.482
2009-12-18,705.058
2009-12-21,709.944
2009-12-22,711.525
2009-12-23,717.446
2009-12-24,719.34
2009-12-25,718.731
2009-12-28,723.864
2009-12-29,727.848
2009-12-30,720.409
2009-12-31,724.605
2010-01-01,724.605
2010-01-04,739.216
2010-01-05,744.039
2010-01-06,744.492
2010-01-07,742.837
2010-01-08,747.227
2010-01-11,758.151
2010-01-12,753.199
2010-01-13,751.281
2010-01-14,757.31
2010-01-15,750.868
2010-01-18,752.982
2010-01-19,749.259
2010-01-20,736.626
2010-01-21,728.078
2010-01-22,722.833
2010-01-25,720.448
2010-01-26,715.218
2010-01-27,708.394
2010-01-28,704.301
2010-01-29,699.495
2010-02-01,702.332
2010-02-02,713.569
2010-02-03,710.746
2010-02-04,693.72
2010-02-05,679.386
2010-02-08,677.832
2010-02-09,680.682
2010-02-10,683.491
2010-02-11,685.22
2010-02-12,684.088
2010-02-15,683.848
2010-02-16,691.354
2010-02-17,698.623
2010-02-18,700.504
2010-02-19,693.037
2010-02-22,701.744
2010-02-23,697.537
2010-02-24,696.751
2010-02-25,687.705
2010-02-26,697.702
2010-03-01,699.993
2010-03-02,709.034
2010-03-03,717.943
2010-03-04,714.734
2010-03-05,722.116
2010-03-08,726.909
2010-03-09,724.26
2010-03-10,728.836
2010-03-11,729.422
2010-03-12,736.301
2010-03-15,729.836
2010-03-16,738.075
2010-03-17,744.833
2010-03-18,738.548
2010-03-19,735.453
2010-03-22,734.831
2010-03-23,739.327
2010-03-24,731.028
2010-03-25,734.445
2010-03-26,738.394
2010-03-29,744.37
2010-03-30,743.61
2010-03-31,746.199
2010-04-01,755.138
2010-04-02,755.536
2010-04-05,756.149
2010-04-06,757.281
2010-04-07,756.687
2010-04-08,751.722
2010-04-09,761.266
2010-04-12,766.43
2010-04-13,761.496
2010-04-14,768.725
2010-04-15,770.813
2010-04-16,760.388
2010-04-19,750.758
2010-04-20,758.48
2010-04-21,759.049
2010-04-22,751.626
2010-04-23,756.682
2010-04-26,762.961
2010-04-27,749.923
2010-04-28,733.494
2010-04-29,744.77
2010-04-30,748.2
2010-05-03,743.764
2010-05-04,724.652
2010-05-05,710.863
2010-05-06,697.692
2010-05-07,676.126
2010-05-10,709.206
2010-05-11,701.884
2010-05-12,712.853
2010-05-13,714.198
2010-05-14,695.494
2010-05-17,682.942
2010-05-18,685.6
2010-05-19,668.743
2010-05-20,654.806
2010-05-21,657.402
2010-05-24,654.435
2010-05-25,632.484
2010-05-26,643.976
2010-05-27,660.815
2010-05-28,665.034
2010-05-31,665.658
2010-06-01,665.329
2010-06-02,660.578
2010-06-03,672.537
2010-06-04,659.249
2010-06-07,644.575
2010-06-08,642.49
2010-06-09,653.795
2010-06-10,667.809
2010-06-11,670.271
2010-06-14,686.005
2010-06-15,691.544
2010-06-16,694.093
2010-06-17,694.206
2010-06-18,698.072
2010-06-21,706.534
2010-06-22,699.406
2010-06-23,690.232
2010-06-24,685.657
2010-06-25,681.947
2010-06-28,686.212
2010-06-29,665.0
2010-06-30,660.843
2010-07-01,657.096
2010-07-02,661.22
2010-07-05,658.276
2010-07-06,675.582
2010-07-07,679.021
2010-07-08,688.778
2010-07-09,692.849
2010-07-12,690.892
2010-07-13,702.616
2010-07-14,707.136
2010-07-15,707.761
2010-07-16,700.271
2010-07-19,695.671
2010-07-20,693.78
2010-07-21,698.882
2010-07-22,710.838
2010-07-23,715.56
2010-07-26,722.91
2010-07-27,722.89
2010-07-28,724.519
2010-07-29,726.43
2010-07-30,721.169
2010-08-02,738.671
2010-08-03,743.306
2010-08-04,737.945
2010-08-05,740.974
2010-08-06,742.482
2010-08-09,744.732
2010-08-10,731.203
2010-08-11,709.74
2010-08-12,703.343
2010-08-13,703.976
2010-08-16,708.021
2010-08-17,716.679
2010-08-18,718.279
2010-08-19,715.379
2010-08-20,699.441
2010-08-23,700.991
2010-08-24,694.004
2010-08-25,685.596
2010-08-26,695.885
2010-08-27,699.892
2010-08-30,702.868
2010-08-31,698.955
2010-09-01,718.155
2010-09-02,722.852
2010-09-03,729.218
2010-09-06,735.816
2010-09-07,726.835
2010-09-08,728.579
2010-09-09,735.575
2010-09-10,735.552
2010-09-13,746.28
2010-09-14,751.789
2010-09-15,751.443
2010-09-16,749.473
