Date,WORLD ex USA MID CAP Mid Cap
2020-06-01,1195.745
2020-06-02,1214.939
2020-06-03,1238.701
2020-06-04,1243.138
2020-06-05,1258.174
2020-06-08,1264.84
2020-06-09,1259.516
2020-06-10,1255.51
2020-06-11,1210.662
2020-06-12,1198.797
2020-06-15,1187.705
2020-06-16,1223.404
2020-06-17,1226.922
2020-06-18,1222.175
2020-06-19,1220.397
2020-06-22,1220.528
2020-06-23,1237.605
2020-06-24,1209.122
2020-06-25,1201.253
2020-06-26,1201.1
2020-06-29,1198.433
2020-06-30,1207.073
2020-07-01,1211.303
2020-07-02,1223.924
2020-07-03,1223.074
2020-07-06,1246.949
2020-07-07,1240.475
2020-07-08,1234.089
2020-07-09,1227.047
2020-07-10,1229.156
2020-07-13,1246.11
2020-07-14,1239.722
2020-07-15,1264.413
2020-07-16,1257.617
2020-07-17,1256.814
2020-07-20,1265.31
2020-07-21,1276.038
2020-07-22,1276.159
2020-07-23,1276.959
2020-07-24,1267.248
2020-07-27,1278.27
2020-07-28,1276.024
2020-07-29,1274.282
2020-07-30,1257.577
2020-07-31,1244.177
2020-08-03,1255.534
2020-08-04,1269.057
2020-08-05,1289.192
2020-08-06,1284.057
2020-08-07,1281.146
2020-08-10,1283.809
2020-08-11,1302.101
2020-08-12,1314.672
2020-08-13,1320.39
2020-08-14,1311.631
2020-08-17,1316.484
2020-08-18,1320.451
2020-08-19,1320.772
2020-08-20,1304.366
2020-08-21,1302.81
2020-08-24,1316.928
2020-08-25,1319.069
2020-08-26,1328.919
2020-08-27,1317.172
2020-08-28,1324.742
2020-08-31,1326.727
2020-09-01,1321.594
2020-09-02,1328.503
2020-09-03,1315.945
2020-09-04,1295.633
2020-09-07,1310.333
2020-09-08,1302.062
2020-09-09,1310.07
2020-09-10,1312.868
2020-09-11,1312.097
2020-09-14,1325.194
2020-09-15,1327.541
2020-09-16,1336.837
2020-09-17,1328.216
2020-09-18,1330.352
2020-09-21,1292.125
2020-09-22,1288.805
2020-09-23,1288.875
2020-09-24,1272.798
2020-09-25,1276.346
2020-09-28,1303.376
2020-09-29,1307.927
2020-09-30,1301.072
2020-10-01,1307.467
2020-10-02,1303.907
2020-10-05,1327.895
2020-10-06,1328.846
2020-10-07,1328.728
2020-10-08,1339.598
2020-10-09,1350.162
2020-10-12,1356.39
2020-10-13,1347.641
2020-10-14,1350.563
2020-10-15,1327.96
2020-10-16,1332.228
2020-10-19,1339.528
2020-10-20,1337.273
2020-10-21,1338.733
2020-10-22,1329.127
2020-10-23,1334.55
2020-10-26,1315.184
2020-10-27,1310.356
2020-10-28,1278.255
2020-10-29,1266.924
2020-10-30,1260.517
2020-11-02,1276.018
2020-11-03,1304.989
2020-11-04,1322.012
2020-11-05,1354.575
2020-11-06,1360.998
2020-11-09,1381.479
2020-11-10,1392.3
2020-11-11,1402.627
2020-11-12,1400.274
2020-11-13,1399.139
2020-11-16,1420.399
2020-11-17,1424.469
2020-11-18,1428.012
2020-11-19,1421.219
2020-11-20,1427.979
2020-11-23,1420.982
2020-11-24,1439.042
2020-11-25,1443.353
2020-11-26,1444.913
2020-11-27,1456.921
2020-11-30,1443.838
2020-12-01,1458.312
2020-12-02,1458.029
2020-12-03,1471.135
2020-12-04,1473.407
2020-12-07,1466.985
2020-12-08,1469.738
2020-12-09,1476.773
2020-12-10,1471.547
2020-12-11,1467.748
2020-12-14,1476.354
2020-12-15,1480.889
2020-12-16,1492.435
2020-12-17,1504.935
2020-12-18,1497.973
2020-12-21,1476.801
2020-12-22,1473.525
2020-12-23,1490.682
2020-12-24,1494.378
2020-12-25,1495.745
2020-12-28,1503.067
2020-12-29,1522.252
2020-12-30,1524.926
2020-12-31,1516.163
2021-01-01,1516.163
2021-01-04,1524.64
2021-01-05,1529.276
2021-01-06,1535.353
2021-01-07,1544.683
2021-01-08,1559.624
2021-01-11,1538.07
2021-01-12,1540.953
2021-01-13,1548.27
2021-01-14,1556.919
2021-01-15,1535.667
2021-01-18,1535.575
2021-01-19,1542.474
2021-01-20,1551.403
2021-01-21,1560.701
2021-01-22,1551.963
2021-01-25,1542.878
2021-01-26,1545.225
2021-01-27,1532.248
2021-01-28,1528.139
2021-01-29,1509.24
2021-02-01,1522.916
2021-02-02,1535.13
2021-02-03,1545.369
2021-02-04,1541.008
2021-02-05,1552.736
2021-02-08,1567.21
2021-02-09,1571.918
2021-02-10,1573.406
2021-02-11,1577.038
2021-02-12,1578.772
2021-02-15,1594.623
2021-02-16,1593.449
2021-02-17,1573.39
2021-02-18,1564.369
2021-02-19,1575.842
2021-02-22,1576.238
2021-02-23,1573.56
2021-02-24,1564.955
2021-02-25,1573.17
2021-02-26,1527.719
2021-03-01,1549.769
2021-03-02,1550.995
2021-03-03,1553.77
2021-03-04,1539.087
2021-03-05,1519.502
2021-03-08,1529.461
2021-03-09,1549.141
2021-03-10,1552.301
2021-03-11,1571.78
2021-03-12,1571.3
2021-03-15,1574.189
2021-03-16,1585.562
2021-03-17,1577.836
2021-03-18,1586.9
2021-03-19,1579.723
2021-03-22,1581.425
2021-03-23,1568.462
2021-03-24,1555.283
2021-03-25,1554.392
2021-03-26,1570.953
2021-03-29,1567.16
2021-03-30,1567.014
2021-03-31,1563.13
2021-04-01,1577.054
2021-04-02,1579.329
2021-04-05,1589.572
2021-04-06,1594.097
2021-04-07,1605.315
2021-04-08,1610.284
2021-04-09,1612.776
2021-04-12,1604.842
2021-04-13,1611.546
2021-04-14,1618.768
2021-04-15,1626.916
2021-04-16,1636.262
2021-04-19,1642.439
2021-04-20,1619.785
2021-04-21,1611.186
2021-04-22,1624.49
2021-04-23,1626.236
2021-04-26,1638.228
2021-04-27,1632.698
2021-04-28,1631.705
2021-04-29,1630.213
2021-04-30,1615.535
2021-05-03,1624.66
2021-05-04,1605.947
2021-05-05,1620.369
2021-05-06,1629.175
2021-05-07,1651.757
2021-05-10,1657.124
2021-05-11,1623.872
2021-05-12,1602.292
2021-05-13,1592.68
2021-05-14,1618.017
2021-05-17,1618.081
2021-05-18,1638.38
2021-05-19,1616.024
2021-05-20,1630.252
2021-05-21,1630.976
2021-05-24,1638.928
2021-05-25,1647.116
2021-05-26,1646.844
2021-05-27,1648.051
2021-05-28,1658.126
2021-05-31,1654.833
2021-06-01,1667.641
2021-06-02,1670.393
2021-06-03,1661.169
2021-06-04,1671.926
2021-06-07,1679.985
2021-06-08,1682.235
2021-06-09,1677.903
2021-06-10,1676.109
2021-06-11,1676.187
2021-06-14,1681.17
2021-06-15,1682.104
2021-06-16,1684.296
2021-06-17,1657.211
2021-06-18,1631.327
2021-06-21,1633.71
2021-06-22,1650.036
2021-06-23,1648.484
2021-06-24,1652.496
2021-06-25,1660.88
2021-06-28,1651.234
2021-06-29,1647.571
2021-06-30,1636.174
2021-07-01,1638.627
2021-07-02,1646.297
2021-07-05,1654.434
2021-07-06,1647.372
2021-07-07,1649.113
2021-07-08,1633.31
2021-07-09,1643.018
2021-07-12,1658.018
2021-07-13,1656.046
2021-07-14,1653.9
2021-07-15,1638.809
2021-07-16,1631.317
2021-07-19,1602.903
2021-07-20,1599.01
2021-07-21,1623.733
2021-07-22,1637.64
2021-07-23,1641.241
2021-07-26,1650.276
2021-07-27,1649.784
2021-07-28,1648.841
2021-07-29,1665.693
2021-07-30,1651.988
2021-08-02,1671.086
2021-08-03,1666.282
2021-08-04,1667.843
2021-08-05,1675.156
2021-08-06,1663.013
2021-08-09,1660.21
2021-08-10,1664.728
2021-08-11,1673.626
2021-08-12,1673.445
2021-08-13,1682.542
2021-08-16,1671.899
2021-08-17,1656.223
2021-08-18,1660.878
2021-08-19,1635.002
2021-08-20,1635.303
2021-08-23,1659.193
2021-08-24,1671.663
2021-08-25,1669.863
2021-08-26,1665.552
2021-08-27,1674.585
2021-08-30,1683.588
2021-08-31,1681.691
2021-09-01,1698.001
2021-09-02,1706.098
2021-09-03,1710.718
2021-09-06,1718.351
2021-09-07,1714.17
2021-09-08,1702.032
2021-09-09,1701.075
2021-09-10,1706.1
2021-09-13,1703.284
2021-09-14,1709.403
2021-09-15,1698.252
2021-09-16,1694.288
2021-09-17,1681.876
2021-09-20,1659.752
2021-09-21,1663.619
2021-09-22,1669.636
2021-09-23,1682.38
2021-09-24,1670.654
2021-09-27,1665.05
2021-09-28,1633.514
2021-09-29,1621.101
2021-09-30,1621.819
2021-10-01,1610.676
2021-10-04,1609.674
2021-10-05,1609.936
2021-10-06,1591.251
2021-10-07,1607.85
2021-10-08,1608.503
2021-10-11,1607.478
2021-10-12,1604.514
2021-10-13,1619.149
2021-10-14,1634.945
2021-10-15,1651.026
2021-10-18,1643.952
2021-10-19,1657.695
2021-10-20,1662.015
2021-10-21,1658.968
2021-10-22,1662.442
2021-10-25,1661.591
2021-10-26,1666.593
2021-10-27,1661.995
2021-10-28,1672.232
2021-10-29,1653.787
2021-11-01,1672.954
2021-11-02,1666.053
2021-11-03,1670.783
2021-11-04,1678.122
2021-11-05,1677.271
2021-11-08,1682.83
2021-11-09,1676.157
2021-11-10,1665.292
2021-11-11,1665.86
2021-11-12,1676.194
2021-11-15,1677.414
2021-11-16,1668.024
2021-11-17,1661.775
2021-11-18,1660.206
2021-11-19,1656.647
2021-11-22,1644.132
2021-11-23,1629.06
2021-11-24,1619.296
2021-11-25,1628.095
2021-11-26,1598.064
2021-11-29,1591.602
2021-11-30,1575.224
2021-12-01,1592.497
2021-12-02,1578.871
2021-12-03,1572.784
2021-12-06,1582.652
2021-12-07,1618.404
2021-12-08,1622.484
2021-12-09,1615.338
2021-12-10,1607.386
2021-12-13,1598.526
2021-12-14,1584.865
2021-12-15,1584.124
2021-12-16,1603.524
2021-12-17,1594.107
2021-12-20,1572.292
2021-12-21,1591.903
2021-12-22,1607.808
2021-12-23,1621.201
2021-12-24,1624.185
2021-12-27,1625.47
2021-12-28,1634.895
2021-12-29,1642.43
2021-12-30,1639.015
2021-12-31,1640.97
2022-01-03,1634.898
2022-01-04,1649.475
2022-01-05,1651.333
2022-01-06,1619.719
2022-01-07,1620.771
2022-01-10,1600.717
2022-01-11,1609.411
2022-01-12,1634.049
2022-01-13,1636.046
2022-01-14,1612.464
2022-01-17,1613.987
2022-01-18,1593.981
2022-01-19,1587.159
2022-01-20,1594.555
2022-01-21,1567.277
2022-01-24,1524.631
2022-01-25,1514.624
2022-01-26,1528.784
2022-01-27,1500.771
2022-01-28,1502.742
2022-01-31,1524.606
2022-02-01,1541.276
2022-02-02,1560.451
2022-02-03,1547.144
2022-02-04,1536.404
2022-02-07,1540.481
2022-02-08,1540.103
2022-02-09,1569.816
2022-02-10,1573.585
2022-02-11,1556.446
2022-02-14,1529.295
2022-02-15,1546.091
2022-02-16,1558.475
2022-02-17,1549.65
2022-02-18,1533.865
2022-02-21,1520.833
2022-02-22,1513.461
2022-02-23,1509.684
2022-02-24,1456.041
2022-02-25,1500.165
2022-02-28,1511.741
2022-03-01,1489.735
2022-03-02,1480.212
2022-03-03,1466.805
2022-03-04,1426.231
2022-03-07,1398.845
2022-03-08,1381.742
2022-03-09,1431.541
2022-03-10,1437.536
2022-03-11,1431.87
2022-03-14,1438.674
2022-03-15,1432.189
2022-03-16,1471.697
2022-03-17,1499.972
2022-03-18,1507.112
2022-03-21,1508.584
2022-03-22,1512.866
2022-03-23,1509.452
2022-03-24,1503.023
2022-03-25,1503.025
2022-03-28,1495.424
2022-03-29,1531.663
2022-03-30,1535.585
2022-03-31,1519.134
2022-04-01,1511.26
2022-04-04,1519.705
2022-04-05,1515.299
2022-04-06,1485.178
2022-04-07,1476.457
2022-04-08,1479.899
2022-04-11,1469.564
2022-04-12,1464.115
2022-04-13,1466.289
2022-04-14,1472.41
2022-04-15,1469.904
2022-04-18,1463.464
2022-04-19,1461.982
2022-04-20,1482.588
2022-04-21,1482.601
2022-04-22,1447.164
2022-04-25,1421.312
2022-04-26,1403.601
2022-04-27,1392.03
2022-04-28,1400.056
2022-04-29,1411.623
2022-05-02,1392.793
2022-05-03,1398.499
2022-05-04,1393.564
2022-05-05,1383.18
2022-05-06,1366.309
2022-05-09,1322.314
2022-05-10,1326.734
2022-05-11,1338.919
2022-05-12,1322.127
2022-05-13,1346.17
2022-05-16,1350.092
2022-05-17,1375.743
2022-05-18,1368.049
2022-05-19,1364.493
2022-05-20,1371.067
2022-05-23,1391.372
2022-05-24,1378.438
2022-05-25,1378.269
2022-05-26,1388.618
2022-05-27,1407.271
2022-05-30,1428.426
2022-05-31,1408.948
2022-06-01,1399.156
2022-06-02,1410.472
2022-06-03,1407.222
2022-06-06,1414.156
2022-06-07,1408.894
2022-06-08,1408.138
2022-06-09,1382.533
2022-06-10,1345.497
2022-06-13,1304.237
2022-06-14,1280.932
2022-06-15,1288.361
2022-06-16,1274.342
2022-06-17,1261.675
2022-06-20,1271.449
2022-06-21,1280.793
2022-06-22,1269.727
2022-06-23,1259.957
2022-06-24,1283.45
2022-06-27,1300.529
2022-06-28,1299.673
2022-06-29,1282.087
2022-06-30,1267.692
2022-07-01,1259.609
2022-07-04,1269.307
2022-07-05,1243.333
2022-07-06,1246.141
2022-07-07,1267.975
2022-07-08,1276.121
2022-07-11,1257.321
2022-07-12,1254.465
2022-07-13,1253.205
2022-07-14,1228.057
2022-07-15,1246.288
2022-07-18,1269.4
2022-07-19,1285.36
2022-07-20,1293.743
2022-07-21,1298.837
2022-07-22,1310.496
2022-07-25,1304.837
2022-07-26,1293.135
2022-07-27,1299.187
2022-07-28,1321.601
2022-07-29,1341.804
2022-08-01,1357.021
2022-08-02,1339.462
2022-08-03,1333.398
2022-08-04,1348.277
2022-08-05,1332.017
2022-08-08,1347.544
2022-08-09,1337.804
2022-08-10,1371.973
2022-08-11,1376.247
2022-08-12,1370.902
2022-08-15,1371.001
2022-08-16,1365.964
2022-08-17,1353.009
2022-08-18,1353.231
2022-08-19,1331.561
2022-08-22,1312.669
2022-08-23,1311.605
2022-08-24,1311.562
2022-08-25,1317.498
2022-08-26,1302.667
2022-08-29,1281.346
2022-08-30,1281.561
2022-08-31,1280.112
2022-09-01,1244.806
2022-09-02,1265.868
2022-09-05,1250.152
2022-09-06,1245.88
2022-09-07,1238.807
2022-09-08,1252.827
2022-09-09,1280.959
2022-09-12,1304.973
2022-09-13,1276.128
2022-09-14,1260.637
2022-09-15,1249.969
2022-09-16,1237.873
2022-09-19,1235.786
2022-09-20,1223.372
2022-09-21,1212.129
2022-09-22,1194.098
2022-09-23,1160.917
2022-09-26,1139.579
2022-09-27,1136.396
2022-09-28,1135.921
2022-09-29,1134.084
2022-09-30,1141.674
2022-10-03,1155.712
2022-10-04,1199.126
2022-10-05,1184.771
2022-10-06,1180.841
2022-10-07,1159.08
2022-10-10,1146.841
2022-10-11,1136.137
2022-10-12,1125.609
2022-10-13,1130.192
2022-10-14,1141.845
2022-10-17,1158.268
2022-10-18,1170.859
2022-10-19,1158.162
2022-10-20,1162.739
2022-10-21,1150.791
2022-10-24,1169.283
2022-10-25,1194.622
2022-10-26,1214.429
2022-10-27,1210.489
2022-10-28,1200.228
2022-10-31,1197.829
2022-11-01,1206.202
2022-11-02,1202.742
2022-11-03,1179.869
2022-11-04,1205.739
2022-11-07,1223.018
2022-11-08,1244.319
2022-11-09,1232.749
2022-11-10,1280.639
2022-11-11,1317.247
2022-11-14,1308.275
2022-11-15,1318.195
2022-11-16,1306.091
2022-11-17,1289.677
2022-11-18,1302.861
2022-11-21,1286.822
2022-11-22,1301.335
2022-11-23,1319.347
2022-11-24,1338.227
2022-11-25,1335.152
2022-11-28,1321.64
2022-11-29,1316.706
2022-11-30,1316.307
2022-12-01,1353.626
2022-12-02,1347.323
2022-12-05,1341.23
2022-12-06,1330.116
2022-12-07,1324.158
2022-12-08,1326.402
2022-12-09,1338.955
2022-12-12,1326.938
2022-12-13,1356.517
2022-12-14,1359.506
2022-12-15,1326.533
2022-12-16,1307.967
2022-12-19,1300.918
2022-12-20,1305.563
2022-12-21,1318.459
2022-12-22,1310.348
2022-12-23,1310.044
2022-12-26,1310.733
2022-12-27,1315.794
2022-12-28,1310.034
2022-12-29,1319.962
2022-12-30,1313.974
2023-01-02,1320.104
2023-01-03,1321.737
2023-01-04,1332.323
2023-01-05,1319.477
2023-01-06,1342.348
2023-01-09,1367.069
2023-01-10,1360.919
2023-01-11,1372.138
2023-01-12,1391.612
2023-01-13,1402.758
2023-01-16,1403.069
2023-01-17,1408.54
2023-01-18,1419.227
2023-01-19,1395.914
2023-01-20,1406.13
2023-01-23,1418.609
2023-01-24,1428.124
2023-01-25,1428.702
2023-01-26,1431.152
2023-01-27,1436.989
2023-01-30,1432.881
2023-01-31,1426.761
2023-02-01,1437.647
2023-02-02,1462.094
2023-02-03,1444.714
2023-02-06,1417.798
2023-02-07,1420.695
2023-02-08,1424.65
2023-02-09,1430.284
2023-02-10,1409.947
2023-02-13,1415.186
2023-02-14,1419.733
2023-02-15,1415.094
2023-02-16,1421.575
2023-02-17,1413.957
2023-02-20,1419.349
2023-02-21,1409.258
2023-02-22,1396.509
2023-02-23,1396.356
2023-02-24,1384.97
2023-02-27,1397.889
2023-02-28,1397.892
2023-03-01,1400.017
2023-03-02,1395.085
2023-03-03,1408.905
2023-03-06,1419.659
2023-03-07,1401.542
2023-03-08,1399.345
2023-03-09,1400.93
2023-03-10,1389.83
2023-03-13,1371.88
2023-03-14,1370.607
2023-03-15,1339.566
2023-03-16,1350.389
2023-03-17,1348.031
2023-03-20,1354.553
2023-03-21,1367.0
2023-03-22,1373.374
2023-03-23,1384.685
2023-03-24,1360.875
2023-03-27,1370.415
2023-03-28,1378.974
2023-03-29,1389.097
2023-03-30,1408.421
2023-03-31,1413.801
2023-04-03,1422.528
2023-04-04,1429.888
2023-04-05,1413.083
2023-04-06,1411.045
2023-04-07,1411.743
2023-04-10,1401.216
2023-04-11,1419.802
2023-04-12,1428.731
2023-04-13,1442.383
2023-04-14,1442.016
2023-04-17,1437.749
2023-04-18,1449.803
2023-04-19,1444.56
2023-04-20,1445.506
2023-04-21,1443.425
2023-04-24,1449.566
2023-04-25,1439.529
2023-04-26,1436.886
2023-04-27,1435.839
2023-04-28,1448.918
2023-05-01,1447.519
2023-05-02,1437.06
2023-05-03,1446.734
2023-05-04,1441.72
2023-05-05,1455.036
2023-05-08,1460.433
2023-05-09,1456.033
2023-05-10,1454.001
2023-05-11,1446.116
2023-05-12,1440.478
2023-05-15,1447.449
2023-05-16,1442.941
2023-05-17,1435.225
2023-05-18,1433.854
2023-05-19,1442.117
2023-05-22,1445.072
2023-05-23,1434.481
2023-05-24,1410.611
2023-05-25,1400.297
2023-05-26,1403.496
2023-05-29,1408.233
2023-05-30,1404.025
2023-05-31,1383.765
2023-06-01,1399.751
2023-06-02,1419.778
2023-06-05,1422.162
2023-06-06,1425.856
2023-06-07,1423.25
2023-06-08,1427.438
2023-06-09,1429.657
2023-06-12,1432.125
2023-06-13,1445.056
2023-06-14,1456.158
2023-06-15,1456.849
2023-06-16,1461.393
2023-06-19,1447.481
2023-06-20,1438.915
2023-06-21,1436.437
2023-06-22,1427.605
2023-06-23,1404.562
2023-06-26,1406.408
2023-06-27,1411.158
2023-06-28,1417.493
2023-06-29,1416.678
2023-06-30,1428.664
2023-07-03,1435.771
2023-07-04,1437.771
2023-07-05,1428.001
2023-07-06,1403.432
2023-07-07,1415.12
2023-07-10,1416.825
2023-07-11,1431.662
2023-07-12,1462.884
2023-07-13,1483.09
2023-07-14,1483.509
2023-07-17,1476.092
2023-07-18,1486.725
2023-07-19,1491.034
2023-07-20,1484.063
2023-07-21,1475.99
2023-07-24,1480.74
2023-07-25,1486.571
2023-07-26,1493.848
2023-07-27,1497.156
2023-07-28,1498.896
2023-07-31,1500.159
2023-08-01,1487.728
2023-08-02,1460.304
2023-08-03,1454.78
2023-08-04,1467.028
2023-08-07,1464.036
2023-08-08,1452.806
2023-08-09,1456.548
2023-08-10,1467.752
2023-08-11,1452.888
2023-08-14,1438.736
2023-08-15,1434.504
2023-08-16,1422.49
2023-08-17,1409.438
2023-08-18,1401.972
2023-08-21,1398.897
2023-08-22,1407.243
2023-08-23,1416.749
2023-08-24,1412.517
2023-08-25,1398.61
2023-08-28,1415.319
2023-08-29,1431.738
2023-08-30,1446.169
2023-08-31,1446.483
2023-09-01,1445.035
2023-09-04,1447.297
2023-09-05,1434.038
2023-09-06,1430.093
2023-09-07,1424.833
2023-09-08,1420.708
2023-09-11,1430.364
2023-09-12,1425.087
2023-09-13,1423.61
2023-09-14,1437.659
2023-09-15,1441.785
2023-09-18,1433.44
2023-09-19,1431.957
2023-09-20,1436.926
2023-09-21,1413.039
2023-09-22,1409.881
2023-09-25,1397.407
2023-09-26,1388.137
2023-09-27,1377.991
2023-09-28,1384.565
2023-09-29,1391.377
2023-10-02,1367.041
2023-10-03,1344.359
2023-10-04,1333.235
2023-10-05,1348.848
2023-10-06,1356.443
2023-10-09,1353.581
2023-10-10,1382.748
2023-10-11,1383.372
2023-10-12,1378.7
2023-10-13,1357.538
2023-10-16,1357.953
2023-10-17,1362.72
2023-10-18,1349.461
2023-10-19,1332.962
2023-10-20,1319.197
2023-10-23,1316.63
2023-10-24,1319.305
2023-10-25,1313.989
2023-10-26,1302.336
2023-10-27,1310.624
2023-10-30,1313.738
2023-10-31,1313.036
2023-11-01,1327.03
2023-11-02,1353.184
2023-11-03,1377.962
2023-11-06,1381.27
2023-11-07,1364.735
2023-11-08,1361.836
2023-11-09,1373.75
2023-11-10,1360.176
2023-11-13,1366.396
2023-11-14,1402.916
2023-11-15,1416.295
2023-11-16,1406.441
2023-11-17,1420.01
2023-11-20,1426.863
2023-11-21,1425.007
2023-11-22,1419.728
2023-11-23,1424.505
2023-11-24,1431.826
2023-11-27,1427.628
2023-11-28,1433.022
2023-11-29,1438.03
2023-11-30,1441.605
2023-12-01,1447.613
2023-12-04,1442.691
2023-12-05,1438.726
2023-12-06,1454.533
2023-12-07,1456.475
2023-12-08,1455.134
2023-12-11,1454.947
2023-12-12,1456.166
2023-12-13,1459.697
2023-12-14,1500.036
2023-12-15,1496.95
2023-12-18,1487.322
2023-12-19,1502.257
2023-12-20,1506.335
2023-12-21,1506.992
2023-12-22,1513.146
2023-12-25,1512.567
2023-12-26,1512.77
2023-12-27,1531.017
2023-12-28,1534.116
2023-12-29,1530.985
2024-01-01,1531.556
2024-01-02,1515.512
2024-01-03,1493.23
2024-01-04,1503.493
2024-01-05,1508.587
2024-01-08,1512.964
2024-01-09,1509.002
2024-01-10,1509.975
2024-01-11,1507.468
2024-01-12,1522.414
2024-01-15,1519.075
2024-01-16,1499.256
2024-01-17,1476.153
2024-01-18,1481.868
2024-01-19,1485.557
2024-01-22,1500.672
2024-01-23,1494.371
2024-01-24,1508.854
2024-01-25,1505.17
2024-01-26,1508.202
2024-01-29,1509.663
2024-01-30,1510.467
2024-01-31,1522.226
2024-02-01,1509.907
2024-02-02,1505.587
2024-02-05,1492.805
2024-02-06,1498.336
2024-02-07,1501.242
2024-02-08,1495.998
2024-02-09,1498.888
2024-02-12,1503.934
2024-02-13,1488.425
2024-02-14,1491.087
2024-02-15,1507.518
2024-02-16,1517.54
2024-02-19,1520.171
2024-02-20,1524.279
2024-02-21,1518.881
2024-02-22,1531.735
2024-02-23,1535.833
2024-02-26,1533.86
2024-02-27,1537.62
2024-02-28,1530.959
2024-02-29,1536.471
2024-03-01,1546.831
2024-03-04,1543.217
2024-03-05,1542.037
2024-03-06,1553.441
2024-03-07,1566.857
2024-03-08,1575.328
2024-03-11,1559.315
2024-03-12,1564.699
2024-03-13,1567.047
2024-03-14,1562.449
2024-03-15,1558.737
2024-03-18,1564.035
2024-03-19,1564.066
2024-03-20,1565.16
2024-03-21,1584.672
2024-03-22,1582.562
2024-03-25,1579.68
2024-03-26,1581.055
2024-03-27,1585.872
2024-03-28,1584.691
2024-03-29,1588.054
2024-04-01,1576.351
2024-04-02,1569.986
2024-04-03,1574.431
2024-04-04,1587.46
2024-04-05,1573.446
2024-04-08,1585.886
2024-04-09,1587.165
2024-04-10,1571.106
2024-04-11,1561.934
2024-04-12,1554.104
2024-04-15,1547.801
2024-04-16,1523.217
2024-04-17,1517.45
2024-04-18,1523.96
2024-04-19,1515.324
2024-04-22,1529.954
2024-04-23,1544.866
2024-04-24,1545.627
2024-04-25,1532.645
2024-04-26,1537.237
2024-04-29,1548.353
2024-04-30,1541.729
2024-05-01,1534.169
2024-05-02,1546.847
2024-05-03,1566.163
2024-05-06,1572.852
2024-05-07,1583.852
2024-05-08,1574.258
2024-05-09,1580.376
2024-05-10,1588.209
2024-05-13,1591.275
2024-05-14,1598.534
2024-05-15,1609.641
2024-05-16,1613.686
2024-05-17,1613.277
2024-05-20,1619.12
2024-05-21,1614.011
2024-05-22,1601.292
2024-05-23,1601.366
2024-05-24,1600.08
2024-05-27,1611.149
2024-05-28,1608.981
2024-05-29,1581.797
2024-05-30,1589.804
2024-05-31,1600.82
2024-06-03,1613.378
2024-06-04,1607.324
2024-06-05,1601.801
2024-06-06,1608.561
2024-06-07,1596.343
2024-06-10,1592.141
2024-06-11,1576.461
2024-06-12,1599.337
2024-06-13,1575.202
2024-06-14,1555.723
2024-06-17,1548.636
2024-06-18,1563.303
2024-06-19,1564.229
2024-06-20,1566.441
2024-06-21,1554.028
2024-06-24,1567.027
2024-06-25,1566.818
2024-06-26,1560.337
2024-06-27,1559.703
2024-06-28,1558.082
2024-07-01,1558.53
2024-07-02,1562.2
2024-07-03,1582.299
2024-07-04,1593.051
2024-07-05,1590.228
2024-07-08,1587.455
2024-07-09,1581.957
2024-07-10,1593.551
2024-07-11,1620.516
2024-07-12,1631.173
2024-07-15,1623.208
2024-07-16,1619.64
2024-07-17,1626.563
2024-07-18,1620.113
2024-07-19,1605.863
2024-07-22,1608.591
2024-07-23,1610.263
2024-07-24,1603.127
2024-07-25,1582.551
2024-07-26,1589.335
2024-07-29,1592.853
2024-07-30,1592.488
2024-07-31,1622.189
2024-08-01,1596.745
2024-08-02,1561.893
2024-08-05,1506.594
2024-08-06,1531.751
2024-08-07,1544.498
2024-08-08,1542.371
2024-08-09,1555.082
2024-08-12,1554.872
2024-08-13,1575.546
2024-08-14,1594.361
2024-08-15,1599.624
2024-08-16,1616.498
2024-08-19,1630.742
2024-08-20,1638.916
2024-08-21,1641.391
2024-08-22,1643.732
2024-08-23,1664.891
2024-08-26,1669.065
2024-08-27,1670.743
2024-08-28,1668.764
2024-08-29,1666.951
2024-08-30,1674.306
2024-09-02,1669.204
2024-09-03,1659.569
2024-09-04,1646.462
2024-09-05,1644.136
2024-09-06,1640.037
2024-09-09,1635.654
2024-09-10,1630.01
2024-09-11,1625.145
2024-09-12,1646.45
2024-09-13,1663.634
2024-09-16,1666.685
2024-09-17,1668.868
2024-09-18,1665.456
2024-09-19,1685.765
2024-09-20,1674.161
2024-09-23,1680.681
2024-09-24,1690.895
2024-09-25,1691.329
2024-09-26,1712.21
2024-09-27,1733.193
2024-09-30,1712.667
2024-10-01,1703.937
2024-10-02,1686.776
2024-10-03,1679.753
2024-10-04,1677.98
2024-10-07,1681.637
2024-10-08,1667.622
2024-10-09,1671.16
2024-10-10,1666.854
2024-10-11,1670.834
2024-10-14,1669.869
2024-10-15,1668.504
2024-10-16,1661.338
2024-10-17,1664.896
2024-10-18,1668.511
2024-10-21,1658.076
2024-10-22,1644.457
2024-10-23,1628.11
2024-10-24,1631.303
2024-10-25,1631.742
2024-10-28,1639.047
2024-10-29,1634.859
2024-10-30,1633.003
2024-10-31,1618.397
2024-11-01,1619.84
2024-11-04,1626.802
2024-11-05,1639.356
2024-11-06,1622.729
2024-11-07,1648.613
2024-11-08,1639.234
2024-11-11,1633.898
2024-11-12,1614.98
2024-11-13,1603.805
2024-11-14,1603.156
