Date,NEW ZEALAND VALUE Standard (Large+Mid Cap)
2005-11-09,187.615
2005-11-10,188.142
2005-11-11,187.453
2005-11-14,187.407
2005-11-15,190.375
2005-11-16,192.869
2005-11-17,193.565
2005-11-18,193.259
2005-11-21,195.157
2005-11-22,194.255
2005-11-23,194.575
2005-11-24,195.867
2005-11-25,196.329
2005-11-28,195.688
2005-11-29,195.562
2005-11-30,194.933
2005-12-01,193.695
2005-12-02,196.361
2005-12-05,196.533
2005-12-06,195.075
2005-12-07,192.062
2005-12-08,190.858
2005-12-09,188.622
2005-12-12,189.645
2005-12-13,189.841
2005-12-14,190.059
2005-12-15,189.054
2005-12-16,192.623
2005-12-19,194.991
2005-12-20,192.732
2005-12-21,191.015
2005-12-22,187.734
2005-12-23,188.063
2005-12-26,188.063
2005-12-27,188.777
2005-12-28,193.776
2005-12-29,195.294
2005-12-30,195.279
2006-01-02,195.279
2006-01-03,195.365
2006-01-04,196.369
2006-01-05,196.983
2006-01-06,196.669
2006-01-09,197.159
2006-01-10,196.262
2006-01-11,196.776
2006-01-12,195.17
2006-01-13,194.331
2006-01-16,192.828
2006-01-17,191.856
2006-01-18,190.519
2006-01-19,190.403
2006-01-20,187.09
2006-01-23,185.101
2006-01-24,185.394
2006-01-25,187.006
2006-01-26,187.144
2006-01-27,188.206
2006-01-30,186.966
2006-01-31,187.333
2006-02-01,187.956
2006-02-02,193.122
2006-02-03,190.557
2006-02-06,189.419
2006-02-07,187.823
2006-02-08,184.053
2006-02-09,184.245
2006-02-10,183.857
2006-02-13,182.901
2006-02-14,180.435
2006-02-15,180.147
2006-02-16,175.591
2006-02-17,178.166
2006-02-20,180.935
2006-02-21,175.972
2006-02-22,175.664
2006-02-23,174.752
2006-02-24,175.129
2006-02-27,174.687
2006-02-28,177.539
2006-03-01,176.867
2006-03-02,177.213
2006-03-03,177.677
2006-03-06,178.081
2006-03-07,178.132
2006-03-08,177.289
2006-03-09,177.949
2006-03-10,176.137
2006-03-13,177.642
2006-03-14,179.516
2006-03-15,180.815
2006-03-16,177.307
2006-03-17,174.835
2006-03-20,171.32
2006-03-21,168.761
2006-03-22,171.358
2006-03-23,170.228
2006-03-24,166.828
2006-03-27,167.881
2006-03-28,170.405
2006-03-29,168.145
2006-03-30,170.606
2006-03-31,173.414
2006-04-03,174.644
2006-04-04,174.742
2006-04-05,178.853
2006-04-06,180.717
2006-04-07,181.818
2006-04-10,180.027
2006-04-11,178.073
2006-04-12,181.318
2006-04-13,180.28
2006-04-14,180.28
2006-04-17,181.883
2006-04-18,181.613
2006-04-19,181.851
2006-04-20,175.918
2006-04-21,177.989
2006-04-24,179.364
2006-04-25,177.545
2006-04-26,182.539
2006-04-27,182.899
2006-04-28,186.673
2006-05-01,187.868
2006-05-02,185.519
2006-05-03,183.629
2006-05-04,172.768
2006-05-05,164.198
2006-05-08,167.034
2006-05-09,163.881
2006-05-10,160.311
2006-05-11,160.169
2006-05-12,158.341
2006-05-15,152.771
2006-05-16,151.473
2006-05-17,152.068
2006-05-18,154.867
2006-05-19,158.193
2006-05-22,156.09
2006-05-23,152.766
2006-05-24,157.954
2006-05-25,158.35
2006-05-26,157.784
2006-05-29,159.008
2006-05-30,159.241
2006-05-31,158.001
2006-06-01,158.755
2006-06-02,159.45
2006-06-05,159.487
2006-06-06,155.568
2006-06-07,159.192
2006-06-08,157.509
2006-06-09,156.587
2006-06-12,154.997
2006-06-13,152.657
2006-06-14,151.198
2006-06-15,147.812
2006-06-16,148.536
2006-06-19,148.177
2006-06-20,147.549
2006-06-21,145.297
2006-06-22,146.58
2006-06-23,144.567
2006-06-26,144.057
2006-06-27,145.416
2006-06-28,140.533
2006-06-29,141.222
2006-06-30,144.669
2006-07-03,145.252
2006-07-04,145.362
2006-07-05,143.737
2006-07-06,142.917
2006-07-07,146.247
2006-07-10,146.908
2006-07-11,150.069
2006-07-12,151.519
2006-07-13,153.121
2006-07-14,149.786
2006-07-17,149.037
2006-07-18,147.424
2006-07-19,145.383
2006-07-20,144.991
2006-07-21,145.679
2006-07-24,145.265
2006-07-25,147.651
2006-07-26,146.538
2006-07-27,145.386
2006-07-28,143.87
2006-07-31,145.839
2006-08-01,146.824
2006-08-02,147.97
2006-08-03,149.432
2006-08-04,147.961
2006-08-07,146.446
2006-08-08,148.022
2006-08-09,148.792
2006-08-10,148.502
2006-08-11,148.942
2006-08-14,146.703
2006-08-15,148.53
2006-08-16,150.522
2006-08-17,149.578
2006-08-18,147.753
2006-08-21,146.482
2006-08-22,147.563
2006-08-23,149.959
2006-08-24,149.946
2006-08-25,152.157
2006-08-28,149.62
2006-08-29,151.917
2006-08-30,155.174
2006-08-31,159.957
2006-09-01,161.451
2006-09-04,161.443
2006-09-05,161.38
2006-09-06,159.671
2006-09-07,159.577
2006-09-08,157.579
2006-09-11,158.929
2006-09-12,159.821
2006-09-13,160.965
2006-09-14,164.612
2006-09-15,167.863
2006-09-18,168.792
2006-09-19,168.982
2006-09-20,165.651
2006-09-21,165.655
2006-09-22,162.075
2006-09-25,164.65
2006-09-26,167.775
2006-09-27,168.092
2006-09-28,167.213
2006-09-29,165.605
2006-10-02,167.069
2006-10-03,167.34
2006-10-04,166.096
2006-10-05,166.561
2006-10-06,163.695
2006-10-09,162.422
2006-10-10,162.806
2006-10-11,164.549
2006-10-12,164.075
2006-10-13,165.302
2006-10-16,167.737
2006-10-17,169.74
2006-10-18,168.712
2006-10-19,172.664
2006-10-20,173.437
2006-10-23,172.488
2006-10-24,170.929
2006-10-25,170.839
2006-10-26,172.381
2006-10-27,174.352
2006-10-30,179.292
2006-10-31,181.348
2006-11-01,182.662
2006-11-02,178.825
2006-11-03,181.423
2006-11-06,182.817
2006-11-07,185.861
2006-11-08,182.68
2006-11-09,178.663
2006-11-10,178.386
2006-11-13,175.764
2006-11-14,177.656
2006-11-15,176.033
2006-11-16,174.989
2006-11-17,174.024
2006-11-20,174.555
2006-11-21,174.792
2006-11-22,175.792
2006-11-23,178.855
2006-11-24,178.182
2006-11-27,177.248
2006-11-28,180.057
2006-11-29,181.979
2006-11-30,185.672
2006-12-01,183.753
2006-12-04,182.585
2006-12-05,184.196
2006-12-06,183.726
2006-12-07,184.0
2006-12-08,189.311
2006-12-11,188.693
2006-12-12,192.046
2006-12-13,193.198
2006-12-14,192.902
2006-12-15,196.091
2006-12-18,196.75
2006-12-19,197.375
2006-12-20,200.363
2006-12-21,200.554
2006-12-22,200.727
2006-12-25,200.727
2006-12-26,200.656
2006-12-27,200.832
2006-12-28,203.651
2006-12-29,203.3
2007-01-01,203.3
2007-01-02,204.049
2007-01-03,203.401
2007-01-04,197.993
2007-01-05,195.443
2007-01-08,193.845
2007-01-09,196.26
2007-01-10,197.29
2007-01-11,198.076
2007-01-12,198.15
2007-01-15,203.034
2007-01-16,201.502
2007-01-17,199.794
2007-01-18,202.319
2007-01-19,202.339
2007-01-22,206.674
2007-01-23,208.219
2007-01-24,207.746
2007-01-25,209.564
2007-01-26,207.549
2007-01-29,208.831
2007-01-30,204.603
2007-01-31,203.421
2007-02-01,200.463
2007-02-02,197.694
2007-02-05,197.694
2007-02-06,196.536
2007-02-07,202.859
2007-02-08,200.385
2007-02-09,200.331
2007-02-12,200.426
2007-02-13,202.551
2007-02-14,206.186
2007-02-15,208.385
2007-02-16,207.201
2007-02-19,205.478
2007-02-20,204.598
2007-02-21,204.885
2007-02-22,202.291
2007-02-23,205.532
2007-02-26,207.802
2007-02-27,205.865
2007-02-28,201.668
2007-03-01,198.704
2007-03-02,202.164
2007-03-05,195.751
2007-03-06,195.958
2007-03-07,197.452
2007-03-08,198.517
2007-03-09,199.66
2007-03-12,201.898
2007-03-13,203.937
2007-03-14,197.728
2007-03-15,197.423
2007-03-16,197.245
2007-03-19,198.878
2007-03-20,197.328
2007-03-21,199.175
2007-03-22,205.527
2007-03-23,203.613
2007-03-26,208.319
2007-03-27,210.363
2007-03-28,206.69
2007-03-29,206.881
2007-03-30,206.726
2007-04-02,211.596
2007-04-03,214.499
2007-04-04,212.897
2007-04-05,212.947
2007-04-06,212.947
2007-04-09,211.888
2007-04-10,213.096
2007-04-11,211.107
2007-04-12,215.412
2007-04-13,215.681
2007-04-16,218.686
2007-04-17,219.799
2007-04-18,221.282
2007-04-19,220.46
2007-04-20,221.607
2007-04-23,223.211
2007-04-24,218.947
2007-04-25,219.949
2007-04-26,216.794
2007-04-27,217.857
2007-04-30,218.903
2007-05-01,219.809
2007-05-02,218.677
2007-05-03,218.713
2007-05-04,219.346
2007-05-07,218.633
2007-05-08,219.365
2007-05-09,217.203
2007-05-10,220.016
2007-05-11,219.184
2007-05-14,220.673
2007-05-15,218.392
2007-05-16,218.517
2007-05-17,220.08
2007-05-18,221.185
2007-05-21,221.016
2007-05-22,219.374
2007-05-23,222.925
2007-05-24,223.604
2007-05-25,223.608
2007-05-28,223.662
2007-05-29,224.211
2007-05-30,222.674
2007-05-31,226.392
2007-06-01,226.786
2007-06-04,227.946
2007-06-05,229.576
2007-06-06,228.765
2007-06-07,227.008
2007-06-08,222.915
2007-06-11,219.243
2007-06-12,222.719
2007-06-13,220.387
2007-06-14,221.619
2007-06-15,223.392
2007-06-18,229.07
2007-06-19,229.441
2007-06-20,233.333
2007-06-21,229.95
2007-06-22,229.876
2007-06-25,229.313
2007-06-26,227.698
2007-06-27,222.098
2007-06-28,225.739
2007-06-29,231.03
2007-07-02,231.393
2007-07-03,234.45
2007-07-04,234.605
2007-07-05,236.649
2007-07-06,234.931
2007-07-09,233.275
2007-07-10,234.118
2007-07-11,233.464
2007-07-12,235.043
2007-07-13,236.684
2007-07-16,238.236
2007-07-17,240.854
2007-07-18,243.237
2007-07-19,245.633
2007-07-20,248.901
2007-07-23,249.191
2007-07-24,251.17
2007-07-25,249.347
2007-07-26,244.498
2007-07-27,231.804
2007-07-30,228.062
2007-07-31,226.396
2007-08-01,222.093
2007-08-02,222.744
2007-08-03,216.539
2007-08-06,215.286
2007-08-07,217.175
2007-08-08,216.565
2007-08-09,214.124
2007-08-10,209.863
2007-08-13,205.63
2007-08-14,203.614
2007-08-15,198.675
2007-08-16,186.049
2007-08-17,182.592
2007-08-20,189.483
2007-08-21,193.584
2007-08-22,195.075
2007-08-23,201.237
2007-08-24,199.764
2007-08-27,200.713
2007-08-28,197.541
2007-08-29,198.141
2007-08-30,200.02
2007-08-31,200.437
2007-09-03,203.175
2007-09-04,204.245
2007-09-05,200.628
2007-09-06,200.011
2007-09-07,200.156
2007-09-10,201.32
2007-09-11,205.899
2007-09-12,207.58
2007-09-13,207.905
2007-09-14,206.096
2007-09-17,205.761
2007-09-18,202.706
2007-09-19,211.939
2007-09-20,218.179
2007-09-21,217.337
2007-09-24,218.166
2007-09-25,217.383
2007-09-26,223.306
2007-09-27,224.192
2007-09-28,227.413
2007-10-01,231.496
2007-10-02,233.961
2007-10-03,233.766
2007-10-04,231.705
2007-10-05,232.83
2007-10-08,234.634
2007-10-09,232.221
2007-10-10,232.072
2007-10-11,234.348
2007-10-12,232.992
2007-10-15,233.602
2007-10-16,225.557
2007-10-17,229.435
2007-10-18,230.447
2007-10-19,230.145
2007-10-22,227.642
2007-10-23,228.344
2007-10-24,228.772
2007-10-25,229.304
2007-10-26,225.985
2007-10-29,225.089
2007-10-30,224.553
2007-10-31,226.243
2007-11-01,223.092
2007-11-02,217.955
2007-11-05,219.634
2007-11-06,222.873
2007-11-07,232.5
2007-11-08,230.959
2007-11-09,223.285
2007-11-12,215.027
2007-11-13,219.837
2007-11-14,223.734
2007-11-15,218.984
2007-11-16,219.447
2007-11-19,220.669
2007-11-20,220.853
2007-11-21,216.362
2007-11-22,215.01
2007-11-23,217.151
2007-11-26,220.253
2007-11-27,222.872
2007-11-28,223.682
2007-11-29,222.799
2007-11-30,223.352
2007-12-03,225.379
2007-12-04,223.273
2007-12-05,222.236
2007-12-06,224.284
2007-12-07,232.109
2007-12-10,230.415
2007-12-11,230.704
2007-12-12,232.627
2007-12-13,228.306
2007-12-14,225.722
2007-12-17,217.357
2007-12-18,218.964
2007-12-19,218.065
2007-12-20,218.706
2007-12-21,226.128
2007-12-24,229.054
2007-12-25,229.054
2007-12-26,229.875
2007-12-27,231.012
2007-12-28,229.358
2007-12-31,226.601
2008-01-01,226.601
2008-01-02,227.322
2008-01-03,227.893
2008-01-04,224.26
2008-01-07,218.165
2008-01-08,219.317
2008-01-09,219.961
2008-01-10,222.991
2008-01-11,221.4
2008-01-14,221.794
2008-01-15,219.778
2008-01-16,213.293
2008-01-17,213.479
2008-01-18,208.771
2008-01-21,202.343
2008-01-22,203.942
2008-01-23,202.726
2008-01-24,207.819
2008-01-25,210.946
2008-01-28,213.143
2008-01-29,212.54
2008-01-30,212.768
2008-01-31,212.377
2008-02-01,218.979
2008-02-04,220.436
2008-02-05,216.335
2008-02-06,216.418
2008-02-07,217.397
2008-02-08,210.958
2008-02-11,209.548
2008-02-12,213.325
2008-02-13,209.627
2008-02-14,213.251
2008-02-15,212.23
2008-02-18,220.21
2008-02-19,221.439
2008-02-20,218.966
2008-02-21,220.635
2008-02-22,219.723
2008-02-25,219.447
2008-02-26,211.376
2008-02-27,214.804
2008-02-28,214.484
2008-02-29,209.424
2008-03-03,211.647
2008-03-04,206.03
2008-03-05,207.748
2008-03-06,207.312
2008-03-07,204.672
2008-03-10,206.522
2008-03-11,209.155
2008-03-12,208.578
2008-03-13,215.09
2008-03-14,208.533
2008-03-17,203.196
2008-03-18,209.079
2008-03-19,209.987
2008-03-20,200.78
2008-03-21,200.78
2008-03-24,203.01
2008-03-25,203.431
2008-03-26,202.275
2008-03-27,199.534
2008-03-28,200.634
2008-03-31,196.918
2008-04-01,199.592
2008-04-02,203.643
2008-04-03,205.493
2008-04-04,207.036
2008-04-07,211.683
2008-04-08,206.395
2008-04-09,202.442
2008-04-10,200.879
2008-04-11,190.492
2008-04-14,190.523
2008-04-15,193.219
2008-04-16,194.405
2008-04-17,193.722
2008-04-18,193.961
2008-04-21,199.303
2008-04-22,200.336
2008-04-23,203.014
2008-04-24,197.556
2008-04-25,196.466
2008-04-28,198.656
2008-04-29,190.542
2008-04-30,194.621
2008-05-01,196.177
2008-05-02,200.859
2008-05-05,204.529
2008-05-06,205.77
2008-05-07,199.049
2008-05-08,200.97
2008-05-09,194.88
2008-05-12,199.768
2008-05-13,199.634
2008-05-14,196.9
2008-05-15,193.012
2008-05-16,201.783
2008-05-19,201.691
2008-05-20,201.725
2008-05-21,201.761
2008-05-22,203.342
2008-05-23,203.969
2008-05-26,204.909
2008-05-27,204.251
2008-05-28,203.435
2008-05-29,203.482
2008-05-30,207.16
2008-06-02,207.477
2008-06-03,197.811
2008-06-04,201.977
2008-06-05,196.496
2008-06-06,194.584
2008-06-09,192.088
2008-06-10,189.485
2008-06-11,187.638
2008-06-12,183.156
2008-06-13,183.792
2008-06-16,185.008
2008-06-17,187.343
2008-06-18,186.569
2008-06-19,188.187
2008-06-20,182.794
2008-06-23,183.366
2008-06-24,180.843
2008-06-25,177.934
2008-06-26,178.96
2008-06-27,176.827
2008-06-30,176.167
2008-07-01,170.192
2008-07-02,168.982
2008-07-03,163.152
2008-07-04,169.682
2008-07-07,165.899
2008-07-08,170.578
2008-07-09,174.834
2008-07-10,168.139
2008-07-11,169.3
2008-07-14,166.127
2008-07-15,166.914
2008-07-16,168.773
2008-07-17,171.124
2008-07-18,171.46
2008-07-21,170.456
2008-07-22,168.941
2008-07-23,170.781
2008-07-24,169.611
2008-07-25,169.656
2008-07-28,173.465
2008-07-29,170.45
2008-07-30,174.28
2008-07-31,179.148
2008-08-01,172.216
2008-08-04,176.39
2008-08-05,171.494
2008-08-06,171.533
2008-08-07,171.221
2008-08-08,158.144
2008-08-11,156.367
2008-08-12,153.964
2008-08-13,155.717
2008-08-14,153.871
2008-08-15,153.259
2008-08-18,155.929
2008-08-19,153.816
2008-08-20,156.756
2008-08-21,159.031
2008-08-22,155.93
2008-08-25,159.999
2008-08-26,155.151
2008-08-27,154.342
2008-08-28,155.793
2008-08-29,157.119
2008-09-01,155.599
2008-09-02,155.42
2008-09-03,151.783
2008-09-04,149.475
2008-09-05,146.446
2008-09-08,149.034
2008-09-09,146.134
2008-09-10,143.323
2008-09-11,137.642
2008-09-12,140.814
2008-09-15,137.581
2008-09-16,131.167
2008-09-17,133.112
2008-09-18,131.632
2008-09-19,133.855
2008-09-22,140.425
2008-09-23,138.261
2008-09-24,140.217
2008-09-25,137.839
2008-09-26,134.956
2008-09-29,135.277
2008-09-30,130.178
2008-10-01,136.785
2008-10-02,139.169
2008-10-03,136.422
2008-10-06,124.006
2008-10-07,123.254
2008-10-08,113.045
2008-10-09,115.647
2008-10-10,106.107
2008-10-13,105.341
2008-10-14,115.475
2008-10-15,109.262
2008-10-16,98.236
2008-10-17,104.449
2008-10-20,111.338
2008-10-21,110.022
2008-10-22,105.092
2008-10-23,98.495
2008-10-24,93.051
2008-10-27,90.549
2008-10-28,90.123
2008-10-29,94.168
2008-10-30,97.257
2008-10-31,98.727
2008-11-03,103.151
2008-11-04,103.926
2008-11-05,104.879
2008-11-06,98.968
2008-11-07,96.442
2008-11-10,102.357
2008-11-11,98.054
2008-11-12,96.04
2008-11-13,95.17
2008-11-14,97.098
2008-11-17,94.942
2008-11-18,92.315
2008-11-19,92.261
2008-11-20,86.932
2008-11-21,84.011
2008-11-24,87.03
2008-11-25,89.332
2008-11-26,91.944
2008-11-27,93.757
2008-11-28,95.309
2008-12-01,89.957
2008-12-02,88.634
2008-12-03,92.543
2008-12-04,91.666
2008-12-05,88.334
2008-12-08,90.175
2008-12-09,91.782
2008-12-10,94.12
2008-12-11,96.197
2008-12-12,92.248
2008-12-15,95.339
2008-12-16,98.791
2008-12-17,102.481
2008-12-18,104.369
2008-12-19,96.827
2008-12-22,97.159
2008-12-23,95.254
2008-12-24,95.977
2008-12-25,95.977
2008-12-26,96.161
2008-12-29,96.596
2008-12-30,94.445
2008-12-31,98.124
2009-01-01,98.124
2009-01-02,98.233
2009-01-05,99.565
2009-01-06,101.821
2009-01-07,102.717
2009-01-08,103.813
2009-01-09,104.458
2009-01-12,103.718
2009-01-13,100.058
2009-01-14,96.487
2009-01-15,91.342
2009-01-16,93.792
2009-01-19,93.259
2009-01-20,92.116
2009-01-21,91.637
2009-01-22,94.095
2009-01-23,93.639
2009-01-26,93.919
2009-01-27,96.036
2009-01-28,96.86
2009-01-29,95.676
2009-01-30,94.205
2009-02-02,93.682
2009-02-03,94.197
2009-02-04,94.261
2009-02-05,95.912
2009-02-06,98.236
2009-02-09,101.349
2009-02-10,98.039
2009-02-11,94.651
2009-02-12,95.705
2009-02-13,98.29
2009-02-16,91.558
2009-02-17,90.231
2009-02-18,88.239
2009-02-19,89.472
2009-02-20,86.112
2009-02-23,85.913
2009-02-24,86.1
2009-02-25,88.275
2009-02-26,86.691
2009-02-27,85.119
2009-03-02,81.871
2009-03-03,81.062
2009-03-04,85.557
2009-03-05,87.809
2009-03-06,85.611
2009-03-09,83.278
2009-03-10,84.587
2009-03-11,86.453
2009-03-12,87.214
2009-03-13,89.319
2009-03-16,89.51
2009-03-17,91.543
2009-03-18,94.661
2009-03-19,102.322
2009-03-20,99.84
2009-03-23,100.997
2009-03-24,101.569
2009-03-25,101.599
2009-03-26,102.405
2009-03-27,101.74
2009-03-30,101.765
2009-03-31,99.563
2009-04-01,99.714
2009-04-02,102.887
2009-04-03,103.97
2009-04-06,108.815
2009-04-07,107.893
2009-04-08,103.628
2009-04-09,105.093
2009-04-10,105.093
2009-04-13,105.833
2009-04-14,107.735
2009-04-15,106.108
2009-04-16,108.441
2009-04-17,110.668
2009-04-20,106.283
2009-04-21,106.064
2009-04-22,105.741
2009-04-23,108.01
2009-04-24,110.123
2009-04-27,110.455
2009-04-28,111.531
2009-04-29,114.546
2009-04-30,118.332
2009-05-01,112.971
2009-05-04,118.689
2009-05-05,121.006
2009-05-06,121.592
2009-05-07,124.699
2009-05-08,122.883
2009-05-11,120.699
2009-05-12,119.288
2009-05-13,118.403
2009-05-14,115.509
2009-05-15,115.99
2009-05-18,115.572
2009-05-19,117.901
2009-05-20,120.23
2009-05-21,117.677
2009-05-22,120.653
2009-05-25,116.726
2009-05-26,120.849
2009-05-27,123.01
2009-05-28,119.712
2009-05-29,123.787
2009-06-01,125.247
2009-06-02,132.504
2009-06-03,129.334
2009-06-04,126.657
2009-06-05,128.429
2009-06-08,122.94
2009-06-09,125.823
2009-06-10,127.535
2009-06-11,127.322
2009-06-12,127.045
2009-06-15,127.451
2009-06-16,125.571
2009-06-17,123.532
2009-06-18,130.142
2009-06-19,128.029
2009-06-22,126.741
2009-06-23,125.787
2009-06-24,126.561
2009-06-25,128.514
2009-06-26,129.382
2009-06-29,132.838
2009-06-30,133.44
2009-07-01,131.542
2009-07-02,126.756
2009-07-03,128.281
2009-07-06,126.999
2009-07-07,129.205
2009-07-08,131.017
2009-07-09,128.163
2009-07-10,127.222
2009-07-13,126.852
2009-07-14,128.313
2009-07-15,130.74
2009-07-16,133.038
2009-07-17,133.325
2009-07-20,135.866
2009-07-21,139.33
2009-07-22,140.548
2009-07-23,142.15
2009-07-24,141.421
2009-07-27,143.726
2009-07-28,145.121
2009-07-29,140.742
2009-07-30,140.921
2009-07-31,140.826
2009-08-03,145.941
2009-08-04,147.526
2009-08-05,148.114
2009-08-06,143.418
2009-08-07,144.567
2009-08-10,143.196
2009-08-11,139.787
2009-08-12,145.194
2009-08-13,150.454
2009-08-14,149.078
2009-08-17,142.799
2009-08-18,144.301
2009-08-19,144.486
2009-08-20,143.695
2009-08-21,144.309
2009-08-24,148.174
2009-08-25,149.178
2009-08-26,148.627
2009-08-27,146.607
2009-08-28,152.573
2009-08-31,149.594
2009-09-01,146.193
2009-09-02,144.055
2009-09-03,148.323
2009-09-04,150.78
2009-09-07,154.817
2009-09-08,153.534
2009-09-09,153.292
2009-09-10,153.659
2009-09-11,155.874
2009-09-14,153.896
2009-09-15,152.577
2009-09-16,156.386
2009-09-17,160.212
2009-09-18,156.457
2009-09-21,153.826
2009-09-22,157.502
2009-09-23,158.227
2009-09-24,156.903
2009-09-25,155.679
2009-09-28,157.91
2009-09-29,157.667
2009-09-30,160.23
2009-10-01,162.501
2009-10-02,157.922
2009-10-05,157.826
2009-10-06,160.373
2009-10-07,155.959
2009-10-08,160.865
2009-10-09,157.873
2009-10-12,158.231
2009-10-13,156.696
2009-10-14,158.963
2009-10-15,158.21
2009-10-16,157.834
2009-10-19,160.564
2009-10-20,162.963
2009-10-21,163.28
2009-10-22,160.005
2009-10-23,161.079
2009-10-26,159.863
2009-10-27,157.749
2009-10-28,157.222
2009-10-29,158.459
2009-10-30,155.151
2009-11-02,153.06
2009-11-03,151.31
2009-11-04,153.333
2009-11-05,149.4
2009-11-06,152.59
2009-11-09,156.006
2009-11-10,155.067
2009-11-11,156.4
2009-11-12,156.651
2009-11-13,157.814
2009-11-16,158.92
2009-11-17,155.999
2009-11-18,158.037
2009-11-19,154.242
2009-11-20,152.045
2009-11-23,153.309
2009-11-24,150.059
2009-11-25,150.376
2009-11-26,147.196
2009-11-27,144.953
2009-11-30,149.28
2009-12-01,152.448
2009-12-02,152.178
2009-12-03,151.381
2009-12-04,147.648
2009-12-07,143.901
2009-12-08,143.813
2009-12-09,144.084
2009-12-10,149.783
2009-12-11,146.52
2009-12-14,145.848
2009-12-15,146.401
2009-12-16,147.178
2009-12-17,144.706
2009-12-18,147.522
2009-12-21,146.09
2009-12-22,145.798
2009-12-23,148.918
2009-12-24,147.456
2009-12-25,147.456
2009-12-28,148.231
2009-12-29,153.997
2009-12-30,152.901
2009-12-31,154.512
2010-01-01,154.512
2010-01-04,155.84
2010-01-05,159.352
2010-01-06,158.538
2010-01-07,157.91
2010-01-08,161.507
2010-01-11,163.016
2010-01-12,162.779
2010-01-13,161.42
2010-01-14,161.199
2010-01-15,159.418
2010-01-18,158.761
2010-01-19,155.491
2010-01-20,151.936
2010-01-21,151.033
2010-01-22,147.786
2010-01-25,147.963
2010-01-26,149.297
2010-01-27,148.465
2010-01-28,147.63
2010-01-29,145.034
2010-02-01,144.364
2010-02-02,144.237
2010-02-03,142.815
2010-02-04,141.41
2010-02-05,136.04
2010-02-08,135.662
2010-02-09,134.932
2010-02-10,136.144
2010-02-11,137.208
2010-02-12,136.884
2010-02-15,137.587
2010-02-16,140.612
2010-02-17,143.612
2010-02-18,144.087
2010-02-19,141.407
2010-02-22,143.22
2010-02-23,140.614
2010-02-24,140.78
2010-02-25,139.505
2010-02-26,141.81
2010-03-01,138.659
2010-03-02,138.414
2010-03-03,139.514
2010-03-04,140.274
2010-03-05,141.593
2010-03-08,142.34
2010-03-09,141.105
2010-03-10,144.092
2010-03-11,141.959
2010-03-12,142.317
2010-03-15,141.569
2010-03-16,141.15
2010-03-17,141.847
2010-03-18,143.174
2010-03-19,141.05
2010-03-22,141.815
2010-03-23,141.445
2010-03-24,140.071
2010-03-25,142.045
2010-03-26,140.804
2010-03-29,142.18
2010-03-30,143.057
2010-03-31,143.373
2010-04-01,143.386
2010-04-02,143.386
2010-04-05,142.869
2010-04-06,145.616
2010-04-07,147.687
2010-04-08,145.426
2010-04-09,147.123
2010-04-12,146.036
2010-04-13,145.014
2010-04-14,148.551
2010-04-15,146.601
2010-04-16,146.085
2010-04-19,144.603
2010-04-20,144.959
2010-04-21,144.864
2010-04-22,145.447
2010-04-23,146.591
2010-04-26,148.781
2010-04-27,147.089
2010-04-28,146.851
2010-04-29,147.978
2010-04-30,149.119
2010-05-03,148.493
2010-05-04,148.306
2010-05-05,144.569
2010-05-06,143.86
2010-05-07,140.113
2010-05-10,141.492
2010-05-11,140.042
2010-05-12,139.145
2010-05-13,141.378
2010-05-14,141.301
2010-05-17,137.297
2010-05-18,137.327
2010-05-19,131.116
2010-05-20,129.153
2010-05-21,127.83
2010-05-24,127.517
2010-05-25,120.393
2010-05-26,124.02
2010-05-27,127.518
2010-05-28,126.348
2010-05-31,127.554
2010-06-01,128.368
2010-06-02,126.09
2010-06-03,126.032
2010-06-04,125.71
2010-06-07,123.286
2010-06-08,120.408
2010-06-09,122.82
2010-06-10,127.044
2010-06-11,129.916
2010-06-14,131.086
2010-06-15,130.514
2010-06-16,132.386
2010-06-17,131.137
2010-06-18,133.355
2010-06-21,136.983
2010-06-22,134.35
2010-06-23,136.493
2010-06-24,135.949
2010-06-25,135.924
2010-06-28,132.883
2010-06-29,129.768
2010-06-30,127.962
2010-07-01,124.717
2010-07-02,125.962
2010-07-05,124.436
2010-07-06,126.767
2010-07-07,128.884
2010-07-08,131.056
2010-07-09,133.008
2010-07-12,134.72
2010-07-13,136.011
2010-07-14,137.973
2010-07-15,134.893
2010-07-16,132.508
2010-07-19,129.73
2010-07-20,133.796
2010-07-21,136.477
2010-07-22,136.914
2010-07-23,138.269
2010-07-26,139.719
2010-07-27,138.724
2010-07-28,138.409
2010-07-29,139.148
2010-07-30,139.068
2010-08-02,141.111
2010-08-03,142.279
2010-08-04,141.793
2010-08-05,140.264
2010-08-06,141.151
2010-08-09,143.385
2010-08-10,141.066
2010-08-11,138.969
2010-08-12,136.012
2010-08-13,137.614
2010-08-16,136.878
2010-08-17,137.225
2010-08-18,139.469
2010-08-19,139.851
2010-08-20,134.546
2010-08-23,137.819
2010-08-24,136.669
2010-08-25,132.923
2010-08-26,136.526
2010-08-27,136.035
2010-08-30,139.006
2010-08-31,137.114
2010-09-01,141.423
2010-09-02,142.247
2010-09-03,143.851
2010-09-06,148.014
2010-09-07,149.614
2010-09-08,150.053
2010-09-09,146.385
2010-09-10,147.801
2010-09-13,150.949
2010-09-14,151.606
2010-09-15,150.962
2010-09-16,148.942
2010-09-17,149.466
2010-09-20,150.822
