Date,NEW ZEALAND VALUE Standard (Large+Mid Cap)
2010-09-21,210.241
2010-09-22,210.686
2010-09-23,208.743
2010-09-24,208.152
2010-09-27,209.651
2010-09-28,210.978
2010-09-29,212.517
2010-09-30,206.41
2010-10-01,210.183
2010-10-04,210.911
2010-10-05,211.211
2010-10-06,214.085
2010-10-07,213.03
2010-10-08,213.567
2010-10-11,212.495
2010-10-12,212.325
2010-10-13,215.502
2010-10-14,220.172
2010-10-15,217.868
2010-10-18,218.339
2010-10-19,214.534
2010-10-20,213.972
2010-10-21,213.975
2010-10-22,216.449
2010-10-25,218.712
2010-10-26,215.271
2010-10-27,211.524
2010-10-28,217.214
2010-10-29,219.368
2010-11-01,219.982
2010-11-02,222.461
2010-11-03,224.021
2010-11-04,231.897
2010-11-05,229.875
2010-11-08,227.796
2010-11-09,231.496
2010-11-10,231.205
2010-11-11,229.498
2010-11-12,228.061
2010-11-15,231.538
2010-11-16,227.794
2010-11-17,226.657
2010-11-18,228.838
2010-11-19,227.967
2010-11-22,230.305
2010-11-23,227.399
2010-11-24,227.962
2010-11-25,225.326
2010-11-26,222.942
2010-11-29,223.365
2010-11-30,220.268
2010-12-01,219.614
2010-12-02,223.457
2010-12-03,225.306
2010-12-06,226.387
2010-12-07,224.561
2010-12-08,220.037
2010-12-09,215.596
2010-12-10,215.756
2010-12-13,219.18
2010-12-14,219.937
2010-12-15,218.99
2010-12-16,216.713
2010-12-17,221.162
2010-12-20,221.147
2010-12-21,223.94
2010-12-22,223.438
2010-12-23,226.196
2010-12-24,224.449
2010-12-27,224.644
2010-12-28,226.941
2010-12-29,226.619
2010-12-30,227.955
2010-12-31,229.78
2011-01-03,228.015
2011-01-04,225.927
2011-01-05,225.472
2011-01-06,225.695
2011-01-07,226.571
2011-01-10,226.028
2011-01-11,227.38
2011-01-12,228.309
2011-01-13,236.755
2011-01-14,235.086
2011-01-17,235.392
2011-01-18,234.742
2011-01-19,235.834
2011-01-20,229.189
2011-01-21,232.19
2011-01-24,234.572
2011-01-25,235.921
2011-01-26,236.07
2011-01-27,238.183
2011-01-28,239.298
2011-01-31,234.996
2011-02-01,235.552
2011-02-02,235.748
2011-02-03,231.958
2011-02-04,235.291
2011-02-07,234.914
2011-02-08,235.296
2011-02-09,235.234
2011-02-10,231.49
2011-02-11,228.182
2011-02-14,230.788
2011-02-15,231.403
2011-02-16,230.595
2011-02-17,233.314
2011-02-18,236.317
2011-02-21,232.161
2011-02-22,228.3
2011-02-23,229.981
2011-02-24,227.636
2011-02-25,228.114
2011-02-28,228.62
2011-03-01,232.69
2011-03-02,230.846
2011-03-03,230.86
2011-03-04,232.047
2011-03-07,231.939
2011-03-08,229.755
2011-03-09,227.613
2011-03-10,224.05
2011-03-11,225.435
2011-03-14,220.934
2011-03-15,217.229
2011-03-16,217.909
2011-03-17,215.634
2011-03-18,218.623
2011-03-21,219.504
2011-03-22,223.025
2011-03-23,223.724
2011-03-24,227.889
2011-03-25,227.956
2011-03-28,230.555
2011-03-29,232.552
2011-03-30,234.791
2011-03-31,236.315
2011-04-01,239.672
2011-04-04,241.127
2011-04-05,242.924
2011-04-06,241.575
2011-04-07,241.16
2011-04-08,241.231
2011-04-11,243.731
2011-04-12,242.341
2011-04-13,243.375
2011-04-14,240.957
2011-04-15,243.759
2011-04-18,245.035
2011-04-19,243.797
2011-04-20,253.385
2011-04-21,254.777
2011-04-22,254.777
2011-04-25,254.316
2011-04-26,255.535
2011-04-27,253.223
2011-04-28,257.906
2011-04-29,259.982
2011-05-02,258.824
2011-05-03,254.048
2011-05-04,253.051
2011-05-05,252.249
2011-05-06,257.082
2011-05-09,254.377
2011-05-10,258.362
2011-05-11,262.841
2011-05-12,262.683
2011-05-13,259.361
2011-05-16,261.673
2011-05-17,262.324
2011-05-18,267.373
2011-05-19,265.438
2011-05-20,266.354
2011-05-23,262.917
2011-05-24,274.419
2011-05-25,276.906
2011-05-26,275.093
2011-05-27,274.654
2011-05-30,278.625
2011-05-31,280.883
2011-06-01,280.322
2011-06-02,274.348
2011-06-03,269.417
2011-06-06,270.512
2011-06-07,270.636
2011-06-08,274.824
2011-06-09,273.304
2011-06-10,270.781
2011-06-13,264.707
2011-06-14,272.795
2011-06-15,274.689
2011-06-16,269.388
2011-06-17,269.773
2011-06-20,271.701
2011-06-21,271.131
2011-06-22,272.389
2011-06-23,273.046
2011-06-24,273.434
2011-06-27,267.751
2011-06-28,267.95
2011-06-29,270.475
2011-06-30,275.3
2011-07-01,280.449
2011-07-04,281.672
2011-07-05,279.851
2011-07-06,278.363
2011-07-07,281.377
2011-07-08,281.316
2011-07-11,276.169
2011-07-12,275.729
2011-07-13,280.446
2011-07-14,281.38
2011-07-15,284.374
2011-07-18,283.895
2011-07-19,291.229
2011-07-20,291.897
2011-07-21,298.041
2011-07-22,304.016
2011-07-25,301.744
2011-07-26,300.73
2011-07-27,302.164
2011-07-28,302.945
2011-07-29,301.154
2011-08-01,302.827
2011-08-02,303.06
2011-08-03,298.176
2011-08-04,294.818
2011-08-05,282.21
2011-08-08,269.967
2011-08-09,257.297
2011-08-10,262.078
2011-08-11,268.64
2011-08-12,268.716
2011-08-15,276.422
2011-08-16,283.942
2011-08-17,287.835
2011-08-18,280.381
2011-08-19,286.231
2011-08-22,289.358
2011-08-23,289.441
2011-08-24,290.186
2011-08-25,291.927
2011-08-26,293.499
2011-08-29,298.764
2011-08-30,300.233
2011-08-31,297.334
2011-09-01,295.221
2011-09-02,289.515
2011-09-05,283.124
2011-09-06,280.021
2011-09-07,285.885
2011-09-08,289.887
2011-09-09,286.976
2011-09-12,280.546
2011-09-13,285.261
2011-09-14,282.389
2011-09-15,285.557
2011-09-16,289.968
2011-09-19,286.84
2011-09-20,290.934
2011-09-21,290.487
2011-09-22,280.566
2011-09-23,279.648
2011-09-26,266.173
2011-09-27,278.955
2011-09-28,273.88
2011-09-29,272.225
2011-09-30,274.275
2011-10-03,271.398
2011-10-04,267.564
2011-10-05,270.529
2011-10-06,274.308
2011-10-07,280.044
2011-10-10,279.582
2011-10-11,279.013
2011-10-12,286.074
2011-10-13,280.959
2011-10-14,286.419
2011-10-17,285.097
2011-10-18,282.114
2011-10-19,287.345
2011-10-20,284.896
2011-10-21,287.939
2011-10-24,289.789
2011-10-25,286.477
2011-10-26,282.575
2011-10-27,289.918
2011-10-28,292.763
2011-10-31,289.893
2011-11-01,286.318
2011-11-02,287.12
2011-11-03,285.991
2011-11-04,289.099
2011-11-07,291.429
2011-11-08,293.563
2011-11-09,289.665
2011-11-10,285.532
2011-11-11,288.49
2011-11-14,280.637
2011-11-15,278.881
2011-11-16,272.051
2011-11-17,269.186
2011-11-18,262.44
2011-11-21,260.205
2011-11-22,262.406
2011-11-23,269.229
2011-11-24,266.289
2011-11-25,260.49
2011-11-28,267.249
2011-11-29,271.563
2011-11-30,281.213
2011-12-01,280.222
2011-12-02,282.906
2011-12-05,287.877
2011-12-06,285.47
2011-12-07,288.225
2011-12-08,289.378
2011-12-09,289.142
2011-12-12,289.483
2011-12-13,288.304
2011-12-14,279.751
2011-12-15,278.465
2011-12-16,281.357
2011-12-19,272.125
2011-12-20,277.533
2011-12-21,277.726
2011-12-22,275.645
2011-12-23,278.351
2011-12-26,278.351
2011-12-27,277.506
2011-12-28,281.744
2011-12-29,282.654
2011-12-30,289.686
2012-01-02,289.686
2012-01-03,293.529
2012-01-04,286.44
2012-01-05,286.553
2012-01-06,283.656
2012-01-09,279.907
2012-01-10,285.01
2012-01-11,283.346
2012-01-12,280.326
2012-01-13,282.368
2012-01-16,282.75
2012-01-17,287.625
2012-01-18,297.542
2012-01-19,297.491
2012-01-20,301.858
2012-01-23,307.319
2012-01-24,304.071
2012-01-25,308.869
2012-01-26,315.589
2012-01-27,315.737
2012-01-30,317.462
2012-01-31,316.771
2012-02-01,323.493
2012-02-02,324.335
2012-02-03,326.51
2012-02-06,324.718
2012-02-07,325.286
2012-02-08,327.281
2012-02-09,327.541
2012-02-10,325.983
2012-02-13,327.271
2012-02-14,329.34
2012-02-15,325.101
2012-02-16,320.162
2012-02-17,322.282
2012-02-20,328.028
2012-02-21,329.511
2012-02-22,321.358
2012-02-23,323.262
2012-02-24,323.625
2012-02-27,323.184
2012-02-28,321.463
2012-02-29,327.676
2012-03-01,329.257
2012-03-02,331.761
2012-03-05,329.909
2012-03-06,328.916
2012-03-07,334.998
2012-03-08,337.407
2012-03-09,343.732
2012-03-12,344.716
2012-03-13,352.27
2012-03-14,349.506
2012-03-15,361.352
2012-03-16,355.453
2012-03-19,352.929
2012-03-20,355.409
2012-03-21,356.185
2012-03-22,352.387
2012-03-23,352.035
2012-03-26,357.65
2012-03-27,366.502
2012-03-28,361.664
2012-03-29,359.778
2012-03-30,360.056
2012-04-02,361.084
2012-04-03,359.048
2012-04-04,351.28
2012-04-05,348.563
2012-04-06,348.563
2012-04-09,350.846
2012-04-10,349.748
2012-04-11,351.402
2012-04-12,358.722
2012-04-13,356.97
2012-04-16,358.398
2012-04-17,356.405
2012-04-18,359.888
2012-04-19,358.23
2012-04-20,353.984
2012-04-23,355.692
2012-04-24,364.529
2012-04-25,364.282
2012-04-26,360.82
2012-04-27,365.709
2012-04-30,368.045
2012-05-01,369.58
2012-05-02,371.349
2012-05-03,357.69
2012-05-04,349.51
2012-05-07,353.028
2012-05-08,348.101
2012-05-09,352.616
2012-05-10,355.467
2012-05-11,347.929
2012-05-14,350.231
2012-05-15,342.703
2012-05-16,335.803
2012-05-17,338.379
2012-05-18,332.612
2012-05-21,335.468
2012-05-22,346.27
2012-05-23,332.589
2012-05-24,332.507
2012-05-25,331.486
2012-05-28,332.094
2012-05-29,338.869
2012-05-30,333.158
2012-05-31,334.437
2012-06-01,323.808
2012-06-04,326.676
2012-06-05,323.031
2012-06-06,335.433
2012-06-07,338.477
2012-06-08,330.916
2012-06-11,337.257
2012-06-12,333.033
2012-06-13,327.439
2012-06-14,332.945
2012-06-15,344.438
2012-06-18,347.146
2012-06-19,352.517
2012-06-20,346.098
2012-06-21,336.641
2012-06-22,334.963
2012-06-25,333.723
2012-06-26,329.722
2012-06-27,327.729
2012-06-28,328.034
2012-06-29,332.794
2012-07-02,341.742
2012-07-03,346.201
2012-07-04,351.96
2012-07-05,350.147
2012-07-06,347.267
2012-07-09,346.259
2012-07-10,343.356
2012-07-11,345.139
2012-07-12,344.37
2012-07-13,342.261
2012-07-16,334.86
2012-07-17,333.625
2012-07-18,337.759
2012-07-19,340.274
2012-07-20,336.775
2012-07-23,333.322
2012-07-24,332.571
2012-07-25,332.137
2012-07-26,343.403
2012-07-27,346.711
2012-07-30,352.997
2012-07-31,360.265
2012-08-01,358.591
2012-08-02,364.753
2012-08-03,366.411
2012-08-06,372.827
2012-08-07,374.486
2012-08-08,372.206
2012-08-09,372.775
2012-08-10,372.373
2012-08-13,375.963
2012-08-14,376.406
2012-08-15,382.212
2012-08-16,376.891
2012-08-17,374.095
2012-08-20,378.859
2012-08-21,387.175
2012-08-22,372.96
2012-08-23,376.575
2012-08-24,362.864
2012-08-27,359.634
2012-08-28,361.171
2012-08-29,358.691
2012-08-30,355.564
2012-08-31,362.099
2012-09-03,356.852
2012-09-04,351.009
2012-09-05,352.15
2012-09-06,355.797
2012-09-07,361.567
2012-09-10,361.238
2012-09-11,370.131
2012-09-12,373.66
2012-09-13,375.026
2012-09-14,381.129
2012-09-17,384.865
2012-09-18,382.585
2012-09-19,383.355
2012-09-20,384.395
2012-09-21,386.847
2012-09-24,384.95
2012-09-25,390.368
2012-09-26,386.939
2012-09-27,392.922
2012-09-28,394.938
2012-10-01,396.524
2012-10-02,402.938
2012-10-03,404.195
2012-10-04,400.07
2012-10-05,409.493
2012-10-08,407.406
2012-10-09,399.703
2012-10-10,392.108
2012-10-11,394.895
2012-10-12,395.555
2012-10-15,401.556
2012-10-16,405.937
2012-10-17,407.157
2012-10-18,416.147
2012-10-19,407.184
2012-10-22,407.159
2012-10-23,405.824
2012-10-24,406.677
2012-10-25,404.638
2012-10-26,401.35
2012-10-29,392.713
2012-10-30,390.831
2012-10-31,394.843
2012-11-01,392.78
2012-11-02,395.868
2012-11-05,394.358
2012-11-06,398.233
2012-11-07,402.199
2012-11-08,400.842
2012-11-09,398.282
2012-11-12,409.661
2012-11-13,405.722
2012-11-14,397.465
2012-11-15,401.074
2012-11-16,400.91
2012-11-19,403.502
2012-11-20,410.686
2012-11-21,409.495
2012-11-22,415.903
2012-11-23,424.972
2012-11-26,423.626
2012-11-27,421.77
2012-11-28,419.124
2012-11-29,418.608
2012-11-30,418.699
2012-12-03,421.542
2012-12-04,417.626
2012-12-05,415.622
2012-12-06,424.595
2012-12-07,434.242
2012-12-10,437.248
2012-12-11,441.373
2012-12-12,434.332
2012-12-13,434.443
2012-12-14,434.376
2012-12-17,429.736
2012-12-18,432.67
2012-12-19,439.179
2012-12-20,445.049
2012-12-21,430.521
2012-12-24,431.944
2012-12-25,431.944
2012-12-26,428.98
2012-12-27,433.083
2012-12-28,434.563
2012-12-31,435.942
2013-01-01,435.942
2013-01-02,440.46
2013-01-03,439.393
2013-01-04,436.307
2013-01-07,439.816
2013-01-08,441.637
2013-01-09,447.436
2013-01-10,456.592
2013-01-11,457.113
2013-01-14,463.806
2013-01-15,464.869
2013-01-16,466.226
2013-01-17,475.484
2013-01-18,471.94
2013-01-21,478.408
2013-01-22,481.475
2013-01-23,482.737
2013-01-24,476.759
2013-01-25,478.771
2013-01-28,474.772
2013-01-29,478.078
2013-01-30,482.29
2013-01-31,493.041
2013-02-01,491.124
2013-02-04,484.038
2013-02-05,471.844
2013-02-06,471.565
2013-02-07,461.687
2013-02-08,468.834
2013-02-11,462.758
2013-02-12,466.225
2013-02-13,465.842
2013-02-14,470.608
2013-02-15,463.631
2013-02-18,470.066
2013-02-19,483.105
2013-02-20,459.756
2013-02-21,446.239
2013-02-22,455.234
2013-02-25,460.425
2013-02-26,454.216
2013-02-27,460.69
2013-02-28,476.219
2013-03-01,471.027
2013-03-04,464.255
2013-03-05,470.342
2013-03-06,473.053
2013-03-07,475.645
2013-03-08,473.012
2013-03-11,477.708
2013-03-12,474.617
2013-03-13,464.892
2013-03-14,470.032
2013-03-15,471.747
2013-03-18,460.731
2013-03-19,453.667
2013-03-20,449.757
2013-03-21,458.768
2013-03-22,458.665
2013-03-25,455.475
2013-03-26,454.036
2013-03-27,467.954
2013-03-28,470.409
2013-03-29,470.409
2013-04-01,469.932
2013-04-02,468.6
2013-04-03,473.119
2013-04-04,475.965
2013-04-05,480.012
2013-04-08,477.896
2013-04-09,476.791
2013-04-10,483.956
2013-04-11,488.199
2013-04-12,487.187
2013-04-15,479.365
2013-04-16,474.293
2013-04-17,475.509
2013-04-18,474.45
2013-04-19,475.518
2013-04-22,478.09
2013-04-23,489.028
2013-04-24,491.476
2013-04-25,495.78
2013-04-26,491.745
2013-04-29,499.265
2013-04-30,505.282
2013-05-01,492.472
2013-05-02,488.058
2013-05-03,472.473
2013-05-06,479.272
2013-05-07,485.37
2013-05-08,482.931
2013-05-09,487.517
2013-05-10,484.315
2013-05-13,481.268
2013-05-14,480.063
2013-05-15,479.299
2013-05-16,474.117
2013-05-17,453.37
2013-05-20,450.943
2013-05-21,450.285
2013-05-22,452.087
2013-05-23,455.463
2013-05-24,447.336
2013-05-27,440.567
2013-05-28,440.568
2013-05-29,443.799
2013-05-30,442.187
2013-05-31,437.125
2013-06-03,442.059
2013-06-04,433.784
2013-06-05,432.842
2013-06-06,433.381
2013-06-07,424.284
2013-06-10,427.479
2013-06-11,422.633
2013-06-12,425.421
2013-06-13,418.827
2013-06-14,427.97
2013-06-17,430.9
2013-06-18,430.718
2013-06-19,431.728
2013-06-20,413.662
2013-06-21,415.157
2013-06-24,413.163
2013-06-25,407.496
2013-06-26,424.089
2013-06-27,427.233
2013-06-28,417.656
2013-07-01,416.967
2013-07-02,420.853
2013-07-03,421.642
2013-07-04,428.579
2013-07-05,422.838
2013-07-08,430.691
2013-07-09,435.482
2013-07-10,438.197
2013-07-11,431.503
2013-07-12,434.635
2013-07-15,445.301
2013-07-16,444.889
2013-07-17,440.326
2013-07-18,439.316
2013-07-19,439.13
2013-07-22,442.749
2013-07-23,447.442
2013-07-24,449.652
2013-07-25,450.81
2013-07-26,451.52
2013-07-29,444.236
2013-07-30,433.736
2013-07-31,431.532
2013-08-01,430.547
2013-08-02,437.401
2013-08-05,433.614
2013-08-06,439.845
2013-08-07,436.835
2013-08-08,444.114
2013-08-09,443.369
2013-08-12,437.78
2013-08-13,433.197
2013-08-14,438.219
2013-08-15,437.675
2013-08-16,438.701
2013-08-19,438.701
2013-08-20,436.518
2013-08-21,439.993
2013-08-22,430.728
2013-08-23,427.009
2013-08-26,433.73
2013-08-27,427.872
2013-08-28,424.257
2013-08-29,426.423
2013-08-30,428.322
2013-09-02,435.213
2013-09-03,436.681
2013-09-04,442.628
2013-09-05,440.139
2013-09-06,443.944
2013-09-09,445.949
2013-09-10,451.512
2013-09-11,453.371
2013-09-12,457.078
2013-09-13,459.885
2013-09-16,469.938
2013-09-17,475.922
2013-09-18,479.145
2013-09-19,495.391
2013-09-20,487.36
2013-09-23,486.47
2013-09-24,480.661
2013-09-25,488.095
2013-09-26,493.431
2013-09-27,498.317
2013-09-30,494.388
2013-10-01,487.068
2013-10-02,487.405
2013-10-03,490.668
2013-10-04,489.98
2013-10-07,487.308
2013-10-08,487.878
2013-10-09,486.156
2013-10-10,484.13
2013-10-11,487.821
2013-10-14,488.285
2013-10-15,491.296
2013-10-16,490.692
2013-10-17,495.716
2013-10-18,493.897
2013-10-21,494.262
2013-10-22,497.904
2013-10-23,498.914
2013-10-24,491.448
2013-10-25,488.184
2013-10-28,487.566
2013-10-29,481.101
2013-10-30,485.128
2013-10-31,497.375
2013-11-01,491.284
2013-11-04,491.411
2013-11-05,492.434
2013-11-06,490.802
2013-11-07,486.038
2013-11-08,489.01
2013-11-11,480.584
2013-11-12,480.683
2013-11-13,483.533
2013-11-14,484.451
2013-11-15,483.728
2013-11-18,486.353
2013-11-19,478.75
2013-11-20,479.851
2013-11-21,472.537
2013-11-22,467.606
2013-11-25,469.981
2013-11-26,464.373
2013-11-27,464.639
2013-11-28,467.728
2013-11-29,469.794
2013-12-02,474.136
2013-12-03,475.308
2013-12-04,466.417
2013-12-05,468.606
2013-12-06,476.706
2013-12-09,484.398
2013-12-10,481.166
2013-12-11,475.425
2013-12-12,480.173
2013-12-13,480.924
2013-12-16,487.056
2013-12-17,482.748
2013-12-18,476.063
2013-12-19,480.969
2013-12-20,473.21
2013-12-23,481.402
2013-12-24,481.895
2013-12-25,481.895
2013-12-26,479.777
2013-12-27,484.006
2013-12-30,482.288
2013-12-31,480.515
2014-01-01,480.515
2014-01-02,479.493
2014-01-03,494.824
2014-01-06,487.512
2014-01-07,483.194
2014-01-08,486.459
2014-01-09,484.335
2014-01-10,485.107
2014-01-13,494.384
2014-01-14,495.186
2014-01-15,496.397
2014-01-16,498.702
2014-01-17,489.775
2014-01-20,492.138
2014-01-21,500.434
2014-01-22,502.827
2014-01-23,500.889
2014-01-24,491.305
2014-01-27,492.594
2014-01-28,495.985
2014-01-29,497.904
2014-01-30,484.494
2014-01-31,482.749
2014-02-03,482.786
2014-02-04,479.894
2014-02-05,483.806
2014-02-06,487.549
2014-02-07,494.088
2014-02-10,499.891
2014-02-11,501.418
2014-02-12,500.31
2014-02-13,504.072
2014-02-14,505.37
2014-02-17,502.026
2014-02-18,496.106
2014-02-19,503.002
2014-02-20,501.006
2014-02-21,497.19
2014-02-24,508.774
2014-02-25,504.765
2014-02-26,507.568
2014-02-27,515.295
2014-02-28,523.439
2014-03-03,522.795
2014-03-04,522.644
2014-03-05,529.867
2014-03-06,533.725
2014-03-07,530.727
2014-03-10,529.824
2014-03-11,527.002
2014-03-12,532.68
2014-03-13,539.304
2014-03-14,536.55
2014-03-17,542.099
2014-03-18,551.037
2014-03-19,549.337
2014-03-20,540.308
2014-03-21,538.192
2014-03-24,535.871
2014-03-25,538.858
2014-03-26,541.856
2014-03-27,547.862
2014-03-28,551.621
2014-03-31,549.105
2014-04-01,549.753
2014-04-02,545.571
2014-04-03,553.377
2014-04-04,558.707
2014-04-07,555.885
2014-04-08,557.365
2014-04-09,562.239
2014-04-10,572.717
2014-04-11,571.477
2014-04-14,574.368
2014-04-15,578.093
2014-04-16,574.579
2014-04-17,576.55
2014-04-18,576.55
2014-04-21,575.677
2014-04-22,575.447
2014-04-23,580.435
2014-04-24,575.157
2014-04-25,576.365
2014-04-28,571.786
2014-04-29,577.286
2014-04-30,591.214
2014-05-01,592.597
2014-05-02,594.178
2014-05-05,592.103
2014-05-06,595.191
2014-05-07,596.561
2014-05-08,587.344
2014-05-09,579.374
2014-05-12,583.593
2014-05-13,589.811
2014-05-14,592.397
2014-05-15,587.066
2014-05-16,589.59
2014-05-19,588.78
2014-05-20,580.311
2014-05-21,571.311
2014-05-22,574.862
2014-05-23,571.768
2014-05-26,569.65
2014-05-27,565.714
2014-05-28,571.191
2014-05-29,571.144
2014-05-30,566.209
2014-06-02,565.042
2014-06-03,565.475
2014-06-04,566.238
2014-06-05,567.888
2014-06-06,570.723
2014-06-09,569.573
2014-06-10,568.149
2014-06-11,570.2
2014-06-12,583.445
2014-06-13,576.108
2014-06-16,579.108
2014-06-17,581.401
2014-06-18,577.562
2014-06-19,579.723
2014-06-20,571.997
2014-06-23,570.976
2014-06-24,569.024
2014-06-25,574.212
2014-06-26,579.824
2014-06-27,583.062
2014-06-30,579.335
2014-07-01,582.298
2014-07-02,581.828
2014-07-03,583.521
2014-07-04,584.627
2014-07-07,584.213
2014-07-08,586.866
2014-07-09,583.494
2014-07-10,585.987
2014-07-11,584.946
2014-07-14,590.211
2014-07-15,585.151
2014-07-16,584.501
2014-07-17,583.272
2014-07-18,585.122
2014-07-21,591.907
2014-07-22,590.326
2014-07-23,597.936
2014-07-24,598.855
2014-07-25,600.92
2014-07-28,598.337
2014-07-29,584.308
2014-07-30,574.29
2014-07-31,583.037
2014-08-01,580.661
2014-08-04,581.724
2014-08-05,578.492
2014-08-06,575.521
2014-08-07,579.063
2014-08-08,570.292
2014-08-11,569.599
2014-08-12,567.478
2014-08-13,572.057
2014-08-14,578.252
2014-08-15,581.278
2014-08-18,576.149
2014-08-19,580.167
2014-08-20,582.532
2014-08-21,584.654
2014-08-22,576.576
2014-08-25,577.732
2014-08-26,579.867
2014-08-27,594.629
2014-08-28,588.371
2014-08-29,581.427
2014-09-01,590.412
2014-09-02,586.498
2014-09-03,586.617
2014-09-04,591.972
2014-09-05,598.637
2014-09-08,599.736
2014-09-09,596.757
2014-09-10,588.73
2014-09-11,586.118
2014-09-12,579.819
2014-09-15,582.256
2014-09-16,579.119
2014-09-17,567.344
2014-09-18,569.448
2014-09-19,570.884
2014-09-22,579.186
2014-09-23,575.766
2014-09-24,582.774
2014-09-25,575.259
2014-09-26,568.53
2014-09-29,561.954
2014-09-30,566.111
2014-10-01,569.123
2014-10-02,570.411
2014-10-03,557.389
2014-10-06,558.069
2014-10-07,566.913
2014-10-08,563.848
2014-10-09,572.225
2014-10-10,564.002
2014-10-13,561.575
2014-10-14,555.635
2014-10-15,565.656
2014-10-16,565.654
2014-10-17,564.513
2014-10-20,571.156
2014-10-21,577.831
2014-10-22,577.985
2014-10-23,576.47
2014-10-24,585.558
2014-10-27,587.832
2014-10-28,592.027
2014-10-29,593.514
2014-10-30,584.64
2014-10-31,585.763
2014-11-03,586.303
2014-11-04,591.44
2014-11-05,577.336
2014-11-06,572.53
2014-11-07,573.112
2014-11-10,590.94
2014-11-11,600.705
2014-11-12,606.019
2014-11-13,601.183
2014-11-14,607.108
2014-11-17,610.155
2014-11-18,611.446
2014-11-19,604.701
2014-11-20,604.635
2014-11-21,601.08
2014-11-24,593.73
2014-11-25,576.977
2014-11-26,585.992
2014-11-27,579.766
2014-11-28,578.363
2014-12-01,585.17
2014-12-02,578.971
2014-12-03,576.126
2014-12-04,571.063
2014-12-05,562.16
2014-12-08,558.024
2014-12-09,574.973
2014-12-10,582.761
2014-12-11,594.843
2014-12-12,584.9
2014-12-15,577.74
2014-12-16,579.741
2014-12-17,577.561
2014-12-18,580.148
2014-12-19,576.948
2014-12-22,575.45
2014-12-23,575.093
2014-12-24,574.328
2014-12-25,574.328
2014-12-26,577.604
2014-12-29,583.734
2014-12-30,588.558
2014-12-31,586.729
2015-01-01,586.729
2015-01-02,579.86
2015-01-05,578.415
2015-01-06,590.889
2015-01-07,586.419
2015-01-08,593.538
2015-01-09,593.544
2015-01-12,597.058
2015-01-13,599.662
2015-01-14,601.986
2015-01-15,608.933
2015-01-16,614.504
2015-01-19,624.646
2015-01-20,620.942
2015-01-21,612.833
2015-01-22,596.091
2015-01-23,597.8
2015-01-26,603.359
2015-01-27,614.713
2015-01-28,630.424
2015-01-29,601.264
2015-01-30,591.318
2015-02-02,603.683
2015-02-03,610.056
2015-02-04,620.573
2015-02-05,622.722
2015-02-06,621.92
2015-02-09,617.696
2015-02-10,619.777
2015-02-11,612.707
2015-02-12,598.645
2015-02-13,607.646
2015-02-16,600.778
2015-02-17,600.311
2015-02-18,605.548
2015-02-19,594.687
2015-02-20,600.815
2015-02-23,596.848
2015-02-24,589.646
2015-02-25,606.373
2015-02-26,611.656
2015-02-27,615.656
2015-03-02,616.852
2015-03-03,617.058
2015-03-04,613.962
2015-03-05,598.857
2015-03-06,599.194
2015-03-09,598.726
2015-03-10,585.699
2015-03-11,578.696
2015-03-12,597.607
2015-03-13,595.18
2015-03-16,589.41
2015-03-17,581.35
2015-03-18,570.411
2015-03-19,574.635
2015-03-20,585.718
2015-03-23,597.465
2015-03-24,594.274
2015-03-25,590.934
2015-03-26,586.046
2015-03-27,589.193
2015-03-30,579.982
2015-03-31,581.06
2015-04-01,582.262
2015-04-02,579.813
2015-04-03,579.813
2015-04-06,589.214
2015-04-07,583.749
2015-04-08,577.629
2015-04-09,567.677
2015-04-10,568.997
2015-04-13,562.589
2015-04-14,573.46
2015-04-15,570.329
2015-04-16,579.805
2015-04-17,578.412
2015-04-20,574.561
2015-04-21,570.364
2015-04-22,565.012
2015-04-23,554.319
2015-04-24,559.641
2015-04-27,563.512
2015-04-28,570.495
2015-04-29,570.291
2015-04-30,579.911
2015-05-01,576.765
2015-05-04,565.522
2015-05-05,562.823
2015-05-06,557.64
2015-05-07,544.115
2015-05-08,546.957
2015-05-11,539.846
2015-05-12,537.524
2015-05-13,546.965
2015-05-14,550.115
2015-05-15,550.113
2015-05-18,544.187
2015-05-19,535.74
2015-05-20,527.958
2015-05-21,523.939
2015-05-22,521.977
2015-05-25,531.351
2015-05-26,524.534
2015-05-27,514.073
2015-05-28,515.412
2015-05-29,518.155
2015-06-01,517.245
2015-06-02,521.583
2015-06-03,523.468
2015-06-04,516.247
2015-06-05,513.514
2015-06-08,518.811
2015-06-09,513.655
2015-06-10,512.29
2015-06-11,503.181
2015-06-12,498.704
2015-06-15,494.796
2015-06-16,495.396
2015-06-17,481.155
2015-06-18,480.244
2015-06-19,483.594
2015-06-22,482.245
2015-06-23,479.58
2015-06-24,481.648
2015-06-25,476.265
2015-06-26,475.444
2015-06-29,476.822
2015-06-30,477.151
2015-07-01,480.889
2015-07-02,483.099
2015-07-03,481.587
2015-07-06,476.237
2015-07-07,473.12
2015-07-08,472.912
2015-07-09,471.82
2015-07-10,468.977
2015-07-13,463.876
2015-07-14,471.99
2015-07-15,473.994
2015-07-16,469.277
2015-07-17,469.766
2015-07-20,472.239
2015-07-21,479.522
2015-07-22,480.53
2015-07-23,476.828
2015-07-24,468.06
2015-07-27,466.917
2015-07-28,468.392
2015-07-29,473.062
2015-07-30,469.314
2015-07-31,480.855
