Date,KOKUSAI INDEX (WORLD ex JP) SMALL VALUE Small Cap
2005-11-07,664.64
2005-11-08,660.948
2005-11-09,662.933
2005-11-10,666.24
2005-11-11,668.168
2005-11-14,667.322
2005-11-15,663.65
2005-11-16,661.947
2005-11-17,670.778
2005-11-18,673.92
2005-11-21,678.734
2005-11-22,681.078
2005-11-23,685.314
2005-11-24,685.85
2005-11-25,685.755
2005-11-28,679.987
2005-11-29,681.626
2005-11-30,682.913
2005-12-01,690.633
2005-12-02,692.07
2005-12-05,691.207
2005-12-06,692.218
2005-12-07,689.588
2005-12-08,691.83
2005-12-09,695.069
2005-12-12,697.321
2005-12-13,698.03
2005-12-14,700.626
2005-12-15,696.24
2005-12-16,697.138
2005-12-19,691.476
2005-12-20,690.677
2005-12-21,693.468
2005-12-22,696.705
2005-12-23,698.883
2005-12-26,698.883
2005-12-27,694.253
2005-12-28,697.402
2005-12-29,696.932
2005-12-30,693.75
2006-01-02,694.243
2006-01-03,706.129
2006-01-04,713.888
2006-01-05,714.374
2006-01-06,720.049
2006-01-09,722.606
2006-01-10,724.725
2006-01-11,727.066
2006-01-12,724.128
2006-01-13,724.168
2006-01-16,725.475
2006-01-17,720.694
2006-01-18,718.763
2006-01-19,726.713
2006-01-20,721.436
2006-01-23,725.863
2006-01-24,731.115
2006-01-25,733.6
2006-01-26,739.46
2006-01-27,742.115
2006-01-30,741.488
2006-01-31,743.867
2006-02-01,747.519
2006-02-02,742.009
2006-02-03,737.852
2006-02-06,740.979
2006-02-07,733.867
2006-02-08,735.066
2006-02-09,736.878
2006-02-10,735.449
2006-02-13,732.151
2006-02-14,736.699
2006-02-15,740.804
2006-02-16,744.831
2006-02-17,747.689
2006-02-20,749.534
2006-02-21,748.16
2006-02-22,753.05
2006-02-23,753.009
2006-02-24,754.283
2006-02-27,756.956
2006-02-28,751.276
2006-03-01,758.216
2006-03-02,757.066
2006-03-03,755.877
2006-03-06,753.915
2006-03-07,744.257
2006-03-08,742.667
2006-03-09,743.514
2006-03-10,747.397
2006-03-13,751.755
2006-03-14,759.657
2006-03-15,766.12
2006-03-16,770.809
2006-03-17,773.04
2006-03-20,772.003
2006-03-21,765.597
2006-03-22,770.726
2006-03-23,769.354
2006-03-24,772.915
2006-03-27,772.466
2006-03-28,770.572
2006-03-29,775.892
2006-03-30,779.298
2006-03-31,778.666
2006-04-03,779.365
2006-04-04,783.48
2006-04-05,787.735
2006-04-06,788.261
2006-04-07,780.391
2006-04-10,777.511
2006-04-11,770.482
2006-04-12,770.532
2006-04-13,771.697
2006-04-14,771.698
2006-04-17,775.405
2006-04-18,786.899
2006-04-19,794.935
2006-04-20,792.912
2006-04-21,795.217
2006-04-24,792.366
2006-04-25,792.56
2006-04-26,794.703
2006-04-27,794.548
2006-04-28,797.068
2006-05-01,796.921
2006-05-02,802.028
2006-05-03,800.684
2006-05-04,807.553
2006-05-05,816.319
2006-05-08,817.927
2006-05-09,819.679
2006-05-10,818.522
2006-05-11,810.568
2006-05-12,798.218
2006-05-15,787.43
2006-05-16,785.481
2006-05-17,771.39
2006-05-18,762.879
2006-05-19,762.068
2006-05-22,750.668
2006-05-23,756.247
2006-05-24,751.351
2006-05-25,761.825
2006-05-26,770.024
2006-05-29,772.627
2006-05-30,761.93
2006-05-31,767.603
2006-06-01,774.759
2006-06-02,781.753
2006-06-05,769.981
2006-06-06,757.868
2006-06-07,754.836
2006-06-08,745.36
2006-06-09,749.266
2006-06-12,737.449
2006-06-13,722.766
2006-06-14,725.333
2006-06-15,745.13
2006-06-16,741.73
2006-06-19,735.005
2006-06-20,734.251
2006-06-21,741.394
2006-06-22,739.451
2006-06-23,739.338
2006-06-26,745.031
2006-06-27,740.484
2006-06-28,740.094
2006-06-29,756.288
2006-06-30,767.22
2006-07-03,771.569
2006-07-04,773.091
2006-07-05,763.804
2006-07-06,767.365
2006-07-07,763.929
2006-07-10,763.026
2006-07-11,763.742
2006-07-12,757.908
2006-07-13,747.021
2006-07-14,739.735
2006-07-17,733.056
2006-07-18,734.41
2006-07-19,750.643
2006-07-20,744.75
2006-07-21,737.505
2006-07-24,747.98
2006-07-25,752.883
2006-07-26,754.049
2006-07-27,754.258
2006-07-28,762.985
2006-07-31,763.183
2006-08-01,758.979
2006-08-02,763.914
2006-08-03,765.977
2006-08-04,769.879
2006-08-07,765.577
2006-08-08,761.003
2006-08-09,758.455
2006-08-10,756.507
2006-08-11,754.241
2006-08-14,756.089
2006-08-15,765.911
2006-08-16,774.167
2006-08-17,775.749
2006-08-18,775.668
2006-08-21,774.886
2006-08-22,775.105
2006-08-23,770.144
2006-08-24,769.585
2006-08-25,769.018
2006-08-28,774.556
2006-08-29,778.528
2006-08-30,783.518
2006-08-31,785.236
2006-09-01,788.031
2006-09-04,790.492
2006-09-05,791.496
2006-09-06,782.157
2006-09-07,774.71
2006-09-08,775.311
2006-09-11,772.482
2006-09-12,783.102
2006-09-13,787.362
2006-09-14,788.571
2006-09-15,788.671
2006-09-18,788.666
2006-09-19,787.449
2006-09-20,792.07
2006-09-21,789.507
2006-09-22,786.324
2006-09-25,788.914
2006-09-26,791.888
2006-09-27,796.568
2006-09-28,797.045
2006-09-29,793.787
2006-10-02,793.826
2006-10-03,792.988
2006-10-04,800.227
2006-10-05,807.547
2006-10-06,804.12
2006-10-09,807.402
2006-10-10,808.96
2006-10-11,807.803
2006-10-12,817.106
2006-10-13,820.6
2006-10-16,826.004
2006-10-17,820.442
2006-10-18,822.639
2006-10-19,825.923
2006-10-20,824.876
2006-10-23,825.837
2006-10-24,826.963
2006-10-25,831.956
2006-10-26,838.128
2006-10-27,832.999
2006-10-30,834.924
2006-10-31,835.61
2006-11-01,829.416
2006-11-02,827.435
2006-11-03,827.531
2006-11-06,835.697
2006-11-07,839.123
2006-11-08,841.281
2006-11-09,839.328
2006-11-10,845.293
2006-11-13,845.891
2006-11-14,852.934
2006-11-15,856.537
2006-11-16,858.157
2006-11-17,855.815
2006-11-20,857.274
2006-11-21,861.883
2006-11-22,866.348
2006-11-23,866.611
2006-11-24,868.692
2006-11-27,855.578
2006-11-28,856.148
2006-11-29,866.901
2006-11-30,871.555
2006-12-01,871.314
2006-12-04,878.673
2006-12-05,881.127
2006-12-06,881.578
2006-12-07,879.97
2006-12-08,880.448
2006-12-11,880.235
2006-12-12,878.87
2006-12-13,880.696
2006-12-14,884.536
2006-12-15,883.714
2006-12-18,878.697
2006-12-19,879.929
2006-12-20,883.896
2006-12-21,881.733
2006-12-22,880.505
2006-12-25,880.505
2006-12-26,884.378
2006-12-27,891.731
2006-12-28,891.695
2006-12-29,889.07
2007-01-01,889.07
2007-01-02,894.13
2007-01-03,892.441
2007-01-04,887.682
2007-01-05,876.448
2007-01-08,877.297
2007-01-09,879.85
2007-01-10,877.6
2007-01-11,884.742
2007-01-12,891.062
2007-01-15,894.502
2007-01-16,892.235
2007-01-17,892.282
2007-01-18,889.255
2007-01-19,894.41
2007-01-22,891.591
2007-01-23,896.232
2007-01-24,900.794
2007-01-25,895.975
2007-01-26,895.112
2007-01-29,898.994
2007-01-30,903.664
2007-01-31,905.923
2007-02-01,914.986
2007-02-02,918.015
2007-02-05,917.1
2007-02-06,922.483
2007-02-07,928.044
2007-02-08,925.945
2007-02-09,921.704
2007-02-12,917.808
2007-02-13,924.617
2007-02-14,931.653
2007-02-15,934.071
2007-02-16,934.593
2007-02-19,937.023
2007-02-20,940.803
2007-02-21,939.824
2007-02-22,941.535
2007-02-23,941.174
2007-02-26,941.126
2007-02-27,913.212
2007-02-28,909.113
2007-03-01,904.598
2007-03-02,896.875
2007-03-05,875.909
2007-03-06,890.909
2007-03-07,895.134
2007-03-08,902.641
2007-03-09,906.514
2007-03-12,910.288
2007-03-13,895.749
2007-03-14,891.292
2007-03-15,902.726
2007-03-16,902.52
2007-03-19,912.313
2007-03-20,918.308
2007-03-21,930.24
2007-03-22,935.439
2007-03-23,935.763
2007-03-26,936.176
2007-03-27,931.327
2007-03-28,927.12
2007-03-29,930.409
2007-03-30,932.328
2007-04-02,938.095
2007-04-03,946.183
2007-04-04,946.945
2007-04-05,949.827
2007-04-06,949.827
2007-04-09,948.119
2007-04-10,954.88
2007-04-11,951.378
2007-04-12,954.283
2007-04-13,958.67
2007-04-16,969.263
2007-04-17,970.308
2007-04-18,968.526
2007-04-19,963.626
2007-04-20,972.459
2007-04-23,973.024
2007-04-24,970.1
2007-04-25,977.273
2007-04-26,976.393
2007-04-27,976.173
2007-04-30,968.584
2007-05-01,969.359
2007-05-02,978.111
2007-05-03,979.045
2007-05-04,984.566
2007-05-07,987.352
2007-05-08,982.242
2007-05-09,986.299
2007-05-10,977.072
2007-05-11,982.535
2007-05-14,980.274
2007-05-15,979.079
2007-05-16,980.906
2007-05-17,979.01
2007-05-18,983.049
2007-05-21,987.779
2007-05-22,992.047
2007-05-23,992.404
2007-05-24,979.474
2007-05-25,982.213
2007-05-28,983.101
2007-05-29,989.368
2007-05-30,992.141
2007-05-31,1000.0
2007-06-01,1005.69
2007-06-04,1009.478
2007-06-05,1003.152
2007-06-06,991.099
2007-06-07,973.145
2007-06-08,975.316
2007-06-11,977.372
2007-06-12,967.952
2007-06-13,973.87
2007-06-14,980.492
2007-06-15,990.494
2007-06-18,989.35
2007-06-19,990.452
2007-06-20,983.762
2007-06-21,981.605
2007-06-22,977.638
2007-06-25,972.264
2007-06-26,969.056
2007-06-27,972.62
2007-06-28,978.864
2007-06-29,978.316
2007-07-02,988.968
2007-07-03,993.042
2007-07-04,995.564
2007-07-05,995.239
2007-07-06,998.597
2007-07-09,999.991
2007-07-10,989.302
2007-07-11,990.68
2007-07-12,1003.632
2007-07-13,1007.286
2007-07-16,1003.379
2007-07-17,1002.501
2007-07-18,998.337
2007-07-19,1004.757
2007-07-20,994.406
2007-07-23,992.902
2007-07-24,973.186
2007-07-25,967.059
2007-07-26,943.378
2007-07-27,927.82
2007-07-30,932.564
2007-07-31,932.251
2007-08-01,927.147
2007-08-02,931.871
2007-08-03,911.695
2007-08-06,914.215
2007-08-07,918.025
2007-08-08,933.838
2007-08-09,914.549
2007-08-10,910.298
2007-08-13,911.54
2007-08-14,893.792
2007-08-15,878.028
2007-08-16,873.937
2007-08-17,891.604
2007-08-20,896.958
2007-08-21,898.552
2007-08-22,912.397
2007-08-23,912.333
2007-08-24,920.63
2007-08-27,916.219
2007-08-28,896.184
2007-08-29,910.655
2007-08-30,911.23
2007-08-31,922.877
2007-09-03,924.422
2007-09-04,931.748
2007-09-05,921.492
2007-09-06,923.675
2007-09-07,910.04
2007-09-10,902.271
2007-09-11,914.248
2007-09-12,913.444
2007-09-13,914.919
2007-09-14,913.947
2007-09-17,903.617
2007-09-18,924.531
2007-09-19,940.564
2007-09-20,936.152
2007-09-21,938.769
2007-09-24,934.01
2007-09-25,927.092
2007-09-26,933.22
2007-09-27,940.567
2007-09-28,937.835
2007-10-01,950.593
2007-10-02,956.06
2007-10-03,953.891
2007-10-04,955.422
2007-10-05,968.613
2007-10-08,963.29
2007-10-09,968.189
2007-10-10,969.266
2007-10-11,968.693
2007-10-12,968.063
2007-10-15,960.247
2007-10-16,949.25
2007-10-17,952.558
2007-10-18,950.529
2007-10-19,932.593
2007-10-22,930.18
2007-10-23,941.773
2007-10-24,936.15
2007-10-25,940.544
2007-10-26,952.452
2007-10-29,954.837
2007-10-30,951.55
2007-10-31,965.459
2007-11-01,941.479
2007-11-02,937.633
2007-11-05,928.971
2007-11-06,939.527
2007-11-07,922.223
2007-11-08,924.909
2007-11-09,914.383
2007-11-12,902.93
2007-11-13,917.6
2007-11-14,917.057
2007-11-15,903.034
2007-11-16,895.485
2007-11-19,875.436
2007-11-20,876.965
2007-11-21,861.404
2007-11-22,863.049
2007-11-23,876.744
2007-11-26,863.213
2007-11-27,867.122
2007-11-28,889.175
2007-11-29,889.161
2007-11-30,895.355
2007-12-03,889.264
2007-12-04,878.629
2007-12-05,887.697
2007-12-06,902.131
2007-12-07,906.375
2007-12-10,913.668
2007-12-11,895.781
2007-12-12,895.961
2007-12-13,886.89
2007-12-14,872.664
2007-12-17,854.894
2007-12-18,861.724
2007-12-19,860.758
2007-12-20,865.14
2007-12-21,879.728
2007-12-24,887.86
2007-12-25,887.86
2007-12-26,888.239
2007-12-27,878.751
2007-12-28,880.685
2007-12-31,878.135
2008-01-01,878.135
2008-01-02,871.145
2008-01-03,860.585
2008-01-04,840.234
2008-01-07,836.448
2008-01-08,824.836
2008-01-09,820.185
2008-01-10,822.0
2008-01-11,813.102
2008-01-14,820.369
2008-01-15,802.469
2008-01-16,798.195
2008-01-17,787.391
2008-01-18,777.618
2008-01-21,762.018
2008-01-22,768.777
2008-01-23,783.991
2008-01-24,795.06
2008-01-25,796.339
2008-01-28,806.716
2008-01-29,817.12
2008-01-30,811.423
2008-01-31,825.307
2008-02-01,844.213
2008-02-04,842.619
2008-02-05,817.878
2008-02-06,812.284
2008-02-07,812.379
2008-02-08,810.647
2008-02-11,808.092
2008-02-12,820.695
2008-02-13,828.009
2008-02-14,822.446
2008-02-15,818.535
2008-02-18,820.482
2008-02-19,823.382
2008-02-20,825.657
2008-02-21,821.568
2008-02-22,822.501
2008-02-25,837.188
2008-02-26,845.987
2008-02-27,848.315
2008-02-28,837.856
2008-02-29,819.519
2008-03-03,814.061
2008-03-04,809.801
2008-03-05,814.102
2008-03-06,799.04
2008-03-07,793.219
2008-03-10,779.195
2008-03-11,800.51
2008-03-12,802.545
2008-03-13,807.49
2008-03-14,795.992
2008-03-17,779.789
2008-03-18,804.138
2008-03-19,788.807
2008-03-20,794.285
2008-03-21,794.285
2008-03-24,805.609
2008-03-25,820.639
2008-03-26,818.558
2008-03-27,818.046
2008-03-28,810.367
2008-03-31,817.699
2008-04-01,837.295
2008-04-02,842.466
2008-04-03,841.431
2008-04-04,841.519
2008-04-07,844.096
2008-04-08,838.347
2008-04-09,828.543
2008-04-10,830.39
2008-04-11,817.999
2008-04-14,813.955
2008-04-15,819.683
2008-04-16,841.299
2008-04-17,839.362
2008-04-18,847.269
2008-04-21,844.991
2008-04-22,836.908
2008-04-23,836.27
2008-04-24,839.782
2008-04-25,846.002
2008-04-28,851.537
2008-04-29,845.639
2008-04-30,846.213
2008-05-01,854.631
2008-05-02,858.238
2008-05-05,857.389
2008-05-06,861.929
2008-05-07,853.492
2008-05-08,855.589
2008-05-09,853.239
2008-05-12,864.451
2008-05-13,864.035
2008-05-14,864.912
2008-05-15,871.403
2008-05-16,873.072
2008-05-19,874.429
2008-05-20,868.891
2008-05-21,862.496
2008-05-22,865.396
2008-05-23,856.94
2008-05-26,855.547
2008-05-27,858.462
2008-05-28,860.383
2008-05-29,865.278
2008-05-30,865.873
2008-06-02,858.068
2008-06-03,857.339
2008-06-04,858.136
2008-06-05,869.864
2008-06-06,852.634
2008-06-09,844.006
2008-06-10,834.797
2008-06-11,820.582
2008-06-12,819.914
2008-06-13,828.413
2008-06-16,835.348
2008-06-17,831.804
2008-06-18,821.357
2008-06-19,822.138
2008-06-20,811.516
2008-06-23,800.357
2008-06-24,793.691
2008-06-25,802.258
2008-06-26,786.22
2008-06-27,779.774
2008-06-30,773.529
2008-07-01,768.177
2008-07-02,754.067
2008-07-03,746.504
2008-07-04,745.023
2008-07-07,739.665
2008-07-08,751.525
2008-07-09,744.325
2008-07-10,744.172
2008-07-11,740.165
2008-07-14,731.643
2008-07-15,725.237
2008-07-16,742.357
2008-07-17,761.74
2008-07-18,765.223
2008-07-21,771.603
2008-07-22,782.799
2008-07-23,790.527
2008-07-24,770.879
2008-07-25,771.003
2008-07-28,759.887
2008-07-29,771.554
2008-07-30,779.138
2008-07-31,776.449
2008-08-01,776.099
2008-08-04,770.265
2008-08-05,787.354
2008-08-06,790.933
2008-08-07,779.321
2008-08-08,791.146
2008-08-11,805.369
2008-08-12,796.967
2008-08-13,788.79
2008-08-14,795.547
2008-08-15,796.163
2008-08-18,788.369
2008-08-19,773.204
2008-08-20,773.036
2008-08-21,771.607
2008-08-22,783.176
2008-08-25,771.773
2008-08-26,771.702
2008-08-27,778.16
2008-08-28,792.214
2008-08-29,789.692
2008-09-01,786.987
2008-09-02,789.753
2008-09-03,790.185
2008-09-04,769.799
2008-09-05,765.014
2008-09-08,783.054
2008-09-09,761.613
2008-09-10,763.781
2008-09-11,759.547
2008-09-12,769.115
2008-09-15,740.92
2008-09-16,745.981
2008-09-17,720.498
2008-09-18,753.533
2008-09-19,787.282
2008-09-22,760.328
2008-09-23,750.244
2008-09-24,742.852
2008-09-25,748.787
2008-09-26,743.042
2008-09-29,693.483
2008-09-30,705.226
2008-10-01,703.986
2008-10-02,677.118
2008-10-03,665.881
2008-10-06,628.687
2008-10-07,602.996
2008-10-08,582.887
2008-10-09,547.721
2008-10-10,546.318
2008-10-13,589.353
2008-10-14,590.269
2008-10-15,545.164
2008-10-16,552.014
2008-10-17,548.538
2008-10-20,562.532
2008-10-21,551.197
2008-10-22,520.375
2008-10-23,508.156
2008-10-24,486.227
2008-10-27,464.12
2008-10-28,491.028
2008-10-29,506.693
2008-10-30,525.767
2008-10-31,541.297
2008-11-03,547.334
2008-11-04,562.961
2008-11-05,541.746
2008-11-06,518.008
2008-11-07,525.579
2008-11-10,516.958
2008-11-11,501.34
2008-11-12,477.912
2008-11-13,502.19
2008-11-14,481.609
2008-11-17,473.463
2008-11-18,470.55
2008-11-19,441.032
2008-11-20,412.263
2008-11-21,426.559
2008-11-24,457.76
2008-11-25,464.473
2008-11-26,480.783
2008-11-27,485.124
2008-11-28,489.466
2008-12-01,441.737
2008-12-02,460.529
2008-12-03,469.141
2008-12-04,458.745
2008-12-05,469.265
2008-12-08,491.789
2008-12-09,482.428
2008-12-10,494.802
2008-12-11,478.343
2008-12-12,487.469
2008-12-15,481.212
2008-12-16,504.598
2008-12-17,511.394
2008-12-18,505.642
2008-12-19,504.822
2008-12-22,494.539
2008-12-23,490.935
2008-12-24,493.32
2008-12-25,493.32
2008-12-26,498.032
2008-12-29,495.487
2008-12-30,509.825
2008-12-31,520.606
2009-01-01,520.606
2009-01-02,533.191
2009-01-05,534.626
2009-01-06,544.655
2009-01-07,533.437
2009-01-08,536.021
2009-01-09,521.863
2009-01-12,506.55
2009-01-13,505.131
2009-01-14,484.649
2009-01-15,485.946
2009-01-16,494.219
2009-01-19,490.186
2009-01-20,459.717
2009-01-21,475.961
2009-01-22,465.114
2009-01-23,465.15
2009-01-26,472.953
2009-01-27,478.286
2009-01-28,496.896
2009-01-29,478.532
2009-01-30,468.038
2009-02-02,465.983
2009-02-03,469.537
2009-02-04,469.54
2009-02-05,473.435
2009-02-06,490.669
2009-02-09,494.595
2009-02-10,473.208
2009-02-11,472.722
2009-02-12,470.836
2009-02-13,469.747
2009-02-16,466.655
2009-02-17,445.344
2009-02-18,439.03
2009-02-19,433.682
2009-02-20,425.19
2009-02-23,411.854
2009-02-24,423.512
2009-02-25,418.392
2009-02-26,417.228
2009-02-27,412.128
2009-03-02,390.048
2009-03-03,382.457
2009-03-04,393.68
2009-03-05,373.573
2009-03-06,371.922
2009-03-09,365.441
2009-03-10,390.05
2009-03-11,391.932
2009-03-12,407.92
2009-03-13,413.241
2009-03-16,413.573
2009-03-17,424.986
2009-03-18,437.671
2009-03-19,443.125
2009-03-20,432.327
2009-03-23,461.547
2009-03-24,451.245
2009-03-25,457.942
2009-03-26,471.081
2009-03-27,458.83
2009-03-30,440.548
2009-03-31,450.84
2009-04-01,459.231
2009-04-02,484.637
2009-04-03,494.041
2009-04-06,489.673
2009-04-07,475.158
2009-04-08,480.895
2009-04-09,507.15
2009-04-10,507.15
2009-04-13,510.686
2009-04-14,502.943
2009-04-15,511.419
2009-04-16,522.533
2009-04-17,528.384
2009-04-20,497.974
2009-04-21,512.474
2009-04-22,515.283
2009-04-23,517.29
2009-04-24,533.451
2009-04-27,523.948
2009-04-28,522.333
2009-04-29,542.924
2009-04-30,545.146
2009-05-01,546.252
2009-05-04,570.913
2009-05-05,572.362
2009-05-06,579.613
2009-05-07,570.775
2009-05-08,590.924
2009-05-11,578.086
2009-05-12,573.167
2009-05-13,545.605
2009-05-14,554.185
2009-05-15,552.056
2009-05-18,570.28
2009-05-19,577.009
2009-05-20,578.789
2009-05-21,569.622
2009-05-22,569.851
2009-05-25,570.381
2009-05-26,585.221
2009-05-27,578.634
2009-05-28,580.095
2009-05-29,589.428
2009-06-01,610.894
2009-06-02,616.717
2009-06-03,607.287
2009-06-04,613.314
2009-06-05,611.727
2009-06-08,603.778
2009-06-09,609.426
2009-06-10,611.503
2009-06-11,617.58
2009-06-12,615.742
2009-06-15,596.596
2009-06-16,589.921
2009-06-17,580.6
2009-06-18,583.756
2009-06-19,587.867
2009-06-22,565.209
2009-06-23,563.169
2009-06-24,574.19
2009-06-25,581.813
2009-06-26,589.16
2009-06-29,592.439
2009-06-30,588.991
2009-07-01,599.35
2009-07-02,580.402
2009-07-03,579.176
2009-07-06,573.397
2009-07-07,565.923
2009-07-08,556.572
2009-07-09,559.354
2009-07-10,557.079
2009-07-13,568.999
2009-07-14,577.189
2009-07-15,599.262
2009-07-16,604.997
2009-07-17,602.887
2009-07-20,614.218
2009-07-21,614.828
2009-07-22,617.807
2009-07-23,634.708
2009-07-24,637.872
2009-07-27,642.95
2009-07-28,640.228
2009-07-29,636.724
2009-07-30,649.999
2009-07-31,655.143
2009-08-03,672.335
2009-08-04,678.529
2009-08-05,680.369
2009-08-06,678.177
2009-08-07,689.403
2009-08-10,688.387
2009-08-11,676.307
2009-08-12,686.201
2009-08-13,696.093
2009-08-14,689.61
2009-08-17,665.847
2009-08-18,676.46
2009-08-19,679.491
2009-08-20,690.807
2009-08-21,705.884
2009-08-24,710.618
2009-08-25,715.25
2009-08-26,712.685
2009-08-27,712.695
2009-08-28,720.164
2009-08-31,710.917
2009-09-01,692.858
2009-09-02,684.074
2009-09-03,693.915
2009-09-04,704.339
2009-09-07,711.275
2009-09-08,722.306
2009-09-09,732.899
2009-09-10,740.459
2009-09-11,744.162
2009-09-14,747.488
2009-09-15,754.962
2009-09-16,772.898
2009-09-17,772.566
2009-09-18,770.764
2009-09-21,763.593
2009-09-22,774.154
2009-09-23,767.232
2009-09-24,749.509
2009-09-25,744.657
2009-09-28,758.1
2009-09-29,758.368
2009-09-30,756.285
2009-10-01,735.47
2009-10-02,725.896
2009-10-05,739.027
2009-10-06,755.087
2009-10-07,755.671
2009-10-08,768.258
2009-10-09,772.772
2009-10-12,776.065
2009-10-13,772.112
2009-10-14,788.682
2009-10-15,790.404
2009-10-16,780.817
2009-10-19,789.482
2009-10-20,782.824
2009-10-21,777.541
2009-10-22,781.335
2009-10-23,771.146
2009-10-26,758.725
2009-10-27,747.76
2009-10-28,720.561
2009-10-29,739.879
2009-10-30,721.705
2009-11-02,719.565
2009-11-03,720.531
2009-11-04,725.964
2009-11-05,740.778
2009-11-06,741.141
2009-11-09,760.052
2009-11-10,755.83
2009-11-11,762.969
2009-11-12,753.366
2009-11-13,759.428
2009-11-16,776.36
2009-11-17,771.588
2009-11-18,773.367
2009-11-19,754.7
2009-11-20,750.233
2009-11-23,762.774
2009-11-24,757.775
2009-11-25,760.469
2009-11-26,750.23
2009-11-27,741.627
2009-11-30,741.899
2009-12-01,757.166
2009-12-02,763.6
2009-12-03,758.228
2009-12-04,765.583
2009-12-07,763.489
2009-12-08,754.479
2009-12-09,751.572
2009-12-10,752.834
2009-12-11,756.951
2009-12-14,765.699
2009-12-15,762.357
2009-12-16,767.8
2009-12-17,758.004
2009-12-18,760.214
2009-12-21,767.908
2009-12-22,771.637
2009-12-23,778.647
2009-12-24,782.295
2009-12-25,782.295
2009-12-28,783.632
2009-12-29,785.796
2009-12-30,784.353
2009-12-31,779.929
2010-01-01,779.929
2010-01-04,795.676
2010-01-05,797.437
2010-01-06,800.299
2010-01-07,804.743
2010-01-08,808.538
2010-01-11,813.376
2010-01-12,803.181
2010-01-13,810.048
2010-01-14,813.607
2010-01-15,805.886
2010-01-18,807.261
2010-01-19,813.34
2010-01-20,801.927
2010-01-21,789.916
2010-01-22,777.049
2010-01-25,778.638
2010-01-26,772.812
2010-01-27,774.347
2010-01-28,767.233
2010-01-29,761.393
2010-02-01,768.816
2010-02-02,779.457
2010-02-03,774.503
2010-02-04,750.906
2010-02-05,745.99
2010-02-08,739.725
2010-02-09,746.319
2010-02-10,747.991
2010-02-11,756.038
2010-02-12,759.062
2010-02-15,758.789
2010-02-16,770.5
2010-02-17,776.655
2010-02-18,781.045
2010-02-19,781.466
2010-02-22,785.341
2010-02-23,776.701
2010-02-24,780.415
2010-02-25,775.347
2010-02-26,778.285
2010-03-01,787.55
2010-03-02,795.421
2010-03-03,799.649
2010-03-04,801.498
2010-03-05,814.552
2010-03-08,817.048
2010-03-09,817.35
2010-03-10,824.4
2010-03-11,826.144
2010-03-12,829.842
2010-03-15,826.041
2010-03-16,834.977
2010-03-17,841.922
2010-03-18,837.934
2010-03-19,830.322
2010-03-22,836.134
2010-03-23,842.965
2010-03-24,836.757
2010-03-25,835.777
2010-03-26,836.356
2010-03-29,841.65
2010-03-30,842.467
2010-03-31,839.892
2010-04-01,848.992
2010-04-02,848.992
2010-04-05,859.07
2010-04-06,864.555
2010-04-07,862.176
2010-04-08,861.117
2010-04-09,869.21
2010-04-12,873.154
2010-04-13,872.292
2010-04-14,886.556
2010-04-15,886.977
2010-04-16,874.646
2010-04-19,869.52
2010-04-20,882.262
2010-04-21,886.963
2010-04-22,889.879
2010-04-23,899.41
2010-04-26,899.148
2010-04-27,876.418
2010-04-28,870.665
2010-04-29,887.835
2010-04-30,873.689
2010-05-03,883.038
2010-05-04,855.438
2010-05-05,840.025
2010-05-06,814.209
2010-05-07,787.263
2010-05-10,834.75
2010-05-11,834.429
2010-05-12,853.027
2010-05-13,846.842
2010-05-14,825.297
2010-05-17,820.068
2010-05-18,811.482
2010-05-19,796.332
2010-05-20,762.414
2010-05-21,774.314
2010-05-24,766.634
2010-05-25,754.994
2010-05-26,763.22
2010-05-27,792.055
2010-05-28,787.459
2010-05-31,787.723
2010-06-01,771.719
2010-06-02,783.493
2010-06-03,791.333
2010-06-04,760.028
2010-06-07,743.696
2010-06-08,743.254
2010-06-09,749.484
2010-06-10,771.517
2010-06-11,778.555
2010-06-14,788.242
2010-06-15,803.651
2010-06-16,801.18
2010-06-17,800.788
2010-06-18,803.618
2010-06-21,801.839
2010-06-22,788.557
2010-06-23,783.563
2010-06-24,772.545
2010-06-25,779.226
2010-06-28,779.181
2010-06-29,750.334
2010-06-30,744.347
2010-07-01,738.223
2010-07-02,737.109
2010-07-05,735.38
2010-07-06,738.761
2010-07-07,757.871
2010-07-08,769.327
2010-07-09,777.287
2010-07-12,773.273
2010-07-13,792.99
2010-07-14,791.795
2010-07-15,790.304
2010-07-16,769.466
2010-07-19,769.656
2010-07-20,776.541
2010-07-21,771.516
2010-07-22,793.119
2010-07-23,803.369
2010-07-26,818.253
2010-07-27,817.421
2010-07-28,809.218
2010-07-29,811.108
2010-07-30,809.916
2010-08-02,827.8
2010-08-03,823.443
2010-08-04,827.612
2010-08-05,823.797
2010-08-06,821.866
2010-08-09,829.409
2010-08-10,814.326
2010-08-11,787.137
2010-08-12,781.065
2010-08-13,777.638
2010-08-16,781.089
2010-08-17,794.122
2010-08-18,795.221
2010-08-19,781.852
2010-08-20,775.098
2010-08-23,771.127
2010-08-24,761.029
2010-08-25,763.747
2010-08-26,764.584
2010-08-27,777.461
2010-08-30,768.358
2010-08-31,769.024
2010-09-01,794.203
2010-09-02,801.202
2010-09-03,811.733
2010-09-06,814.117
2010-09-07,800.253
2010-09-08,805.724
2010-09-09,809.929
2010-09-10,811.914
2010-09-13,827.574
2010-09-14,828.187
2010-09-15,830.952
