Date,PORTUGAL SMALL VALUE Small Cap
2005-11-10,333.079
2005-11-11,329.69
2005-11-14,331.53
2005-11-15,332.086
2005-11-16,332.37
2005-11-17,337.428
2005-11-18,333.623
2005-11-21,333.885
2005-11-22,334.095
2005-11-23,335.762
2005-11-24,338.376
2005-11-25,333.403
2005-11-28,339.868
2005-11-29,339.134
2005-11-30,337.98
2005-12-01,335.945
2005-12-02,337.24
2005-12-05,340.25
2005-12-06,341.311
2005-12-07,343.407
2005-12-08,346.962
2005-12-09,345.681
2005-12-12,350.397
2005-12-13,347.86
2005-12-14,350.848
2005-12-15,349.563
2005-12-16,354.173
2005-12-19,354.173
2005-12-20,351.336
2005-12-21,350.204
2005-12-22,352.769
2005-12-23,354.988
2005-12-26,354.988
2005-12-27,353.455
2005-12-28,354.07
2005-12-29,351.575
2005-12-30,351.887
2006-01-02,349.556
2006-01-03,356.642
2006-01-04,363.898
2006-01-05,369.341
2006-01-06,371.629
2006-01-09,373.327
2006-01-10,373.731
2006-01-11,380.189
2006-01-12,376.563
2006-01-13,377.652
2006-01-16,381.628
2006-01-17,378.272
2006-01-18,377.191
2006-01-19,376.607
2006-01-20,379.006
2006-01-23,384.677
2006-01-24,385.145
2006-01-25,384.895
2006-01-26,385.247
2006-01-27,386.691
2006-01-30,382.258
2006-01-31,383.218
2006-02-01,389.753
2006-02-02,389.636
2006-02-03,387.181
2006-02-06,386.842
2006-02-07,385.937
2006-02-08,386.347
2006-02-09,391.537
2006-02-10,389.3
2006-02-13,390.753
2006-02-14,386.483
2006-02-15,391.328
2006-02-16,393.367
2006-02-17,395.5
2006-02-20,393.379
2006-02-21,393.999
2006-02-22,396.565
2006-02-23,398.476
2006-02-24,400.219
2006-02-27,404.237
2006-02-28,406.863
2006-03-01,406.735
2006-03-02,405.948
2006-03-03,404.87
2006-03-06,411.181
2006-03-07,407.53
2006-03-08,410.056
2006-03-09,412.014
2006-03-10,422.654
2006-03-13,476.735
2006-03-14,472.372
2006-03-15,471.968
2006-03-16,475.423
2006-03-17,478.296
2006-03-20,476.605
2006-03-21,475.751
2006-03-22,475.973
2006-03-23,474.46
2006-03-24,486.395
2006-03-27,490.378
2006-03-28,487.103
2006-03-29,485.992
2006-03-30,492.412
2006-03-31,490.34
2006-04-03,495.296
2006-04-04,496.798
2006-04-05,498.174
2006-04-06,496.24
2006-04-07,493.901
2006-04-10,493.746
2006-04-11,493.65
2006-04-12,493.664
2006-04-13,496.388
2006-04-14,496.388
2006-04-17,504.272
2006-04-18,504.464
2006-04-19,509.084
2006-04-20,508.025
2006-04-21,508.151
2006-04-24,510.83
2006-04-25,513.77
2006-04-26,513.388
2006-04-27,518.42
2006-04-28,517.961
2006-05-01,518.865
2006-05-02,522.855
2006-05-03,524.152
2006-05-04,524.62
2006-05-05,528.404
2006-05-08,531.361
2006-05-09,533.461
2006-05-10,536.372
2006-05-11,534.003
2006-05-12,529.582
2006-05-15,521.946
2006-05-16,526.799
2006-05-17,515.286
2006-05-18,505.675
2006-05-19,504.194
2006-05-22,494.561
2006-05-23,501.67
2006-05-24,496.946
2006-05-25,500.474
2006-05-26,510.646
2006-05-29,513.856
2006-05-30,517.375
2006-05-31,518.514
2006-06-01,514.423
2006-06-02,521.624
2006-06-05,522.204
2006-06-06,516.113
2006-06-07,516.104
2006-06-08,504.462
2006-06-09,511.562
2006-06-12,507.69
2006-06-13,496.18
2006-06-14,489.852
2006-06-15,503.11
2006-06-16,500.513
2006-06-19,499.401
2006-06-20,498.997
2006-06-21,503.068
2006-06-22,499.719
2006-06-23,497.16
2006-06-26,498.522
2006-06-27,498.494
2006-06-28,494.945
2006-06-29,497.725
2006-06-30,507.594
2006-07-03,505.655
2006-07-04,507.244
2006-07-05,501.396
2006-07-06,501.688
2006-07-07,505.526
2006-07-10,500.677
2006-07-11,501.732
2006-07-12,499.689
2006-07-13,495.229
2006-07-14,488.179
2006-07-17,480.995
2006-07-18,478.324
2006-07-19,484.709
2006-07-20,490.254
2006-07-21,493.9
2006-07-24,490.182
2006-07-25,492.675
2006-07-26,491.333
2006-07-27,496.386
2006-07-28,496.554
2006-07-31,496.576
2006-08-01,496.564
2006-08-02,503.537
2006-08-03,502.999
2006-08-04,509.478
2006-08-07,507.979
2006-08-08,507.577
2006-08-09,510.036
2006-08-10,504.446
2006-08-11,503.327
2006-08-14,504.257
2006-08-15,504.459
2006-08-16,508.783
2006-08-17,511.579
2006-08-18,509.275
2006-08-21,512.973
2006-08-22,511.571
2006-08-23,512.252
2006-08-24,511.817
2006-08-25,513.553
2006-08-28,522.278
2006-08-29,519.605
2006-08-30,525.654
2006-08-31,522.961
2006-09-01,521.465
2006-09-04,527.465
2006-09-05,524.122
2006-09-06,526.359
2006-09-07,517.158
2006-09-08,515.925
2006-09-11,517.334
2006-09-12,518.09
2006-09-13,523.476
2006-09-14,529.641
2006-09-15,527.993
2006-09-18,527.494
2006-09-19,526.851
2006-09-20,531.662
2006-09-21,536.099
2006-09-22,537.726
2006-09-25,533.619
2006-09-26,531.201
2006-09-27,530.764
2006-09-28,531.812
2006-09-29,538.722
2006-10-02,543.922
2006-10-03,545.418
2006-10-04,546.046
2006-10-05,545.642
2006-10-06,540.584
2006-10-09,539.647
2006-10-10,534.969
2006-10-11,530.344
2006-10-12,529.818
2006-10-13,526.345
2006-10-16,524.565
2006-10-17,526.017
2006-10-18,523.275
2006-10-19,525.053
2006-10-20,523.703
2006-10-23,523.21
2006-10-24,524.869
2006-10-25,526.623
2006-10-26,528.778
2006-10-27,531.619
2006-10-30,531.694
2006-10-31,534.41
2006-11-01,534.046
2006-11-02,536.435
2006-11-03,532.006
2006-11-06,533.309
2006-11-07,542.024
2006-11-08,541.492
2006-11-09,545.729
2006-11-10,546.604
2006-11-13,545.517
2006-11-14,548.639
2006-11-15,554.49
2006-11-16,553.676
2006-11-17,553.533
2006-11-20,552.043
2006-11-21,555.923
2006-11-22,559.895
2006-11-23,562.011
2006-11-24,563.938
2006-11-27,562.441
2006-11-28,562.176
2006-11-29,567.421
2006-11-30,578.327
2006-12-01,578.125
2006-12-04,580.352
2006-12-05,578.158
2006-12-06,582.247
2006-12-07,584.017
2006-12-08,583.845
2006-12-11,577.668
2006-12-12,600.136
2006-12-13,598.062
2006-12-14,593.351
2006-12-15,593.379
2006-12-18,591.725
2006-12-19,593.524
2006-12-20,596.983
2006-12-21,594.848
2006-12-22,595.996
2006-12-25,595.996
2006-12-26,595.067
2006-12-27,599.341
2006-12-28,606.016
2006-12-29,609.69
2007-01-01,609.69
2007-01-02,614.313
2007-01-03,609.99
2007-01-04,604.228
2007-01-05,628.674
2007-01-08,626.089
2007-01-09,625.487
2007-01-10,621.98
2007-01-11,647.433
2007-01-12,646.788
2007-01-15,656.669
2007-01-16,663.198
2007-01-17,667.821
2007-01-18,665.842
2007-01-19,664.214
2007-01-22,660.186
2007-01-23,664.864
2007-01-24,666.922
2007-01-25,662.624
2007-01-26,660.008
2007-01-29,662.604
2007-01-30,663.853
2007-01-31,680.071
2007-02-01,701.945
2007-02-02,708.701
2007-02-05,714.701
2007-02-06,719.206
2007-02-07,729.987
2007-02-08,744.77
2007-02-09,761.206
2007-02-12,795.405
2007-02-13,787.852
2007-02-14,796.943
2007-02-15,764.982
2007-02-16,768.342
2007-02-19,790.634
2007-02-20,795.36
2007-02-21,797.009
2007-02-22,795.409
2007-02-23,802.326
2007-02-26,811.047
2007-02-27,774.5
2007-02-28,756.662
2007-03-01,755.802
2007-03-02,756.895
2007-03-05,723.368
2007-03-06,737.388
2007-03-07,738.356
2007-03-08,748.262
2007-03-09,753.319
2007-03-12,761.034
2007-03-13,748.734
2007-03-14,732.716
2007-03-15,751.783
2007-03-16,751.699
2007-03-19,760.808
2007-03-20,767.015
2007-03-21,771.455
2007-03-22,771.657
2007-03-23,775.405
2007-03-26,777.328
2007-03-27,782.217
2007-03-28,768.897
2007-03-29,790.113
2007-03-30,788.339
2007-04-02,805.163
2007-04-03,816.108
2007-04-04,816.02
2007-04-05,808.375
2007-04-06,808.375
2007-04-09,804.164
2007-04-10,822.577
2007-04-11,840.303
2007-04-12,848.976
2007-04-13,855.334
2007-04-16,860.608
2007-04-17,866.506
2007-04-18,867.131
2007-04-19,861.291
2007-04-20,861.235
2007-04-23,867.431
2007-04-24,859.426
2007-04-25,864.786
2007-04-26,863.63
2007-04-27,891.674
2007-04-30,900.269
2007-05-01,896.904
2007-05-02,888.57
2007-05-03,889.05
2007-05-04,895.613
2007-05-07,896.236
2007-05-08,897.599
2007-05-09,919.062
2007-05-10,915.376
2007-05-11,918.481
2007-05-14,922.822
2007-05-15,925.196
2007-05-16,922.883
2007-05-17,918.687
2007-05-18,928.785
2007-05-21,943.422
2007-05-22,946.803
2007-05-23,965.623
2007-05-24,970.594
2007-05-25,970.929
2007-05-28,973.923
2007-05-29,983.825
2007-05-30,967.002
2007-05-31,1000.0
2007-06-01,1000.314
2007-06-04,988.395
2007-06-05,991.055
2007-06-06,972.885
2007-06-07,951.565
2007-06-08,937.538
2007-06-11,953.236
2007-06-12,958.797
2007-06-13,955.267
2007-06-14,958.917
2007-06-15,965.21
2007-06-18,964.391
2007-06-19,967.8
2007-06-20,969.832
2007-06-21,967.387
2007-06-22,970.254
2007-06-25,970.425
2007-06-26,970.432
2007-06-27,981.801
2007-06-28,996.28
2007-06-29,1007.434
2007-07-02,1021.797
2007-07-03,1031.613
2007-07-04,1039.233
2007-07-05,1036.296
2007-07-06,1031.648
2007-07-09,1030.653
2007-07-10,1036.991
2007-07-11,1022.531
2007-07-12,1036.486
2007-07-13,1045.211
2007-07-16,1048.375
2007-07-17,1049.71
2007-07-18,1053.066
2007-07-19,1058.289
2007-07-20,1061.499
2007-07-23,1064.089
2007-07-24,1049.187
2007-07-25,1031.258
2007-07-26,1024.321
2007-07-27,992.842
2007-07-30,1001.734
2007-07-31,1013.158
2007-08-01,990.764
2007-08-02,1008.336
2007-08-03,1012.199
2007-08-06,981.902
2007-08-07,987.952
2007-08-08,986.477
2007-08-09,956.603
2007-08-10,898.629
2007-08-13,906.398
2007-08-14,912.951
2007-08-15,909.726
2007-08-16,843.767
2007-08-17,853.813
2007-08-20,861.799
2007-08-21,848.21
2007-08-22,877.486
2007-08-23,907.404
2007-08-24,922.084
2007-08-27,941.669
2007-08-28,912.964
2007-08-29,911.97
2007-08-30,915.61
2007-08-31,929.599
2007-09-03,953.772
2007-09-04,953.091
2007-09-05,946.072
2007-09-06,949.448
2007-09-07,921.553
2007-09-10,908.35
2007-09-11,918.855
2007-09-12,908.589
2007-09-13,895.632
2007-09-14,886.865
2007-09-17,853.456
2007-09-18,857.572
2007-09-19,899.386
2007-09-20,900.62
2007-09-21,902.911
2007-09-24,903.543
2007-09-25,873.078
2007-09-26,882.841
2007-09-27,890.881
2007-09-28,880.187
2007-10-01,878.92
2007-10-02,889.709
2007-10-03,884.747
2007-10-04,897.801
2007-10-05,904.121
2007-10-08,910.145
2007-10-09,904.473
2007-10-10,909.042
2007-10-11,914.95
2007-10-12,906.241
2007-10-15,906.572
2007-10-16,887.382
2007-10-17,911.781
2007-10-18,924.643
2007-10-19,909.517
2007-10-22,890.876
2007-10-23,899.321
2007-10-24,887.401
2007-10-25,897.004
2007-10-26,902.779
2007-10-29,910.1
2007-10-30,909.457
2007-10-31,907.882
2007-11-01,901.261
2007-11-02,889.786
2007-11-05,880.702
2007-11-06,892.851
2007-11-07,897.542
2007-11-08,886.286
2007-11-09,865.02
2007-11-12,869.981
2007-11-13,863.599
2007-11-14,865.175
2007-11-15,845.526
2007-11-16,821.817
2007-11-19,806.044
2007-11-20,791.807
2007-11-21,772.017
2007-11-22,775.003
2007-11-23,785.011
2007-11-26,784.321
2007-11-27,786.9
2007-11-28,791.147
2007-11-29,806.587
2007-11-30,820.036
2007-12-03,820.214
2007-12-04,834.146
2007-12-05,833.274
2007-12-06,826.519
2007-12-07,836.015
2007-12-10,836.623
2007-12-11,825.276
2007-12-12,814.552
2007-12-13,779.667
2007-12-14,776.791
2007-12-17,777.09
2007-12-18,775.816
2007-12-19,770.29
2007-12-20,747.519
2007-12-21,750.015
2007-12-24,755.514
2007-12-25,755.514
2007-12-26,760.707
2007-12-27,754.23
2007-12-28,753.447
2007-12-31,748.22
2008-01-01,748.22
2008-01-02,739.252
2008-01-03,730.523
2008-01-04,732.433
2008-01-07,714.024
2008-01-08,726.403
2008-01-09,697.66
2008-01-10,685.962
2008-01-11,672.239
2008-01-14,681.439
2008-01-15,665.601
2008-01-16,630.459
2008-01-17,621.149
2008-01-18,615.026
2008-01-21,569.02
2008-01-22,581.046
2008-01-23,571.554
2008-01-24,597.139
2008-01-25,613.934
2008-01-28,614.599
2008-01-29,632.417
2008-01-30,640.032
2008-01-31,641.994
2008-02-01,658.667
2008-02-04,692.271
2008-02-05,656.1
2008-02-06,678.618
2008-02-07,653.13
2008-02-08,665.104
2008-02-11,648.537
2008-02-12,655.047
2008-02-13,649.207
2008-02-14,660.062
2008-02-15,658.988
2008-02-18,670.772
2008-02-19,670.097
2008-02-20,657.461
2008-02-21,666.433
2008-02-22,663.532
2008-02-25,668.348
2008-02-26,667.198
2008-02-27,667.362
2008-02-28,671.914
2008-02-29,667.042
2008-03-03,661.542
2008-03-04,657.176
2008-03-05,665.774
2008-03-06,663.174
2008-03-07,657.618
2008-03-10,652.947
2008-03-11,654.568
2008-03-12,663.133
2008-03-13,649.567
2008-03-14,650.507
2008-03-17,634.219
2008-03-18,658.555
2008-03-19,651.762
2008-03-20,647.505
2008-03-21,647.505
2008-03-24,646.581
2008-03-25,671.295
2008-03-26,684.04
2008-03-27,704.769
2008-03-28,704.666
2008-03-31,701.274
2008-04-01,710.793
2008-04-02,715.903
2008-04-03,727.754
2008-04-04,722.709
2008-04-07,724.982
2008-04-08,723.074
2008-04-09,729.536
2008-04-10,744.378
2008-04-11,754.264
2008-04-14,755.145
2008-04-15,753.866
2008-04-16,773.023
2008-04-17,776.829
2008-04-18,772.164
2008-04-21,780.388
2008-04-22,781.049
2008-04-23,776.187
2008-04-24,762.422
2008-04-25,769.526
2008-04-28,772.394
2008-04-29,768.583
2008-04-30,766.011
2008-05-01,760.181
2008-05-02,756.334
2008-05-05,759.359
2008-05-06,761.824
2008-05-07,757.802
2008-05-08,761.108
2008-05-09,764.792
2008-05-12,771.799
2008-05-13,771.511
2008-05-14,774.362
2008-05-15,769.391
2008-05-16,781.93
2008-05-19,784.442
2008-05-20,779.868
2008-05-21,784.132
2008-05-22,780.213
2008-05-23,775.047
2008-05-26,768.811
2008-05-27,741.177
2008-05-28,732.621
2008-05-29,726.668
2008-05-30,728.572
2008-06-02,717.768
2008-06-03,721.025
2008-06-04,705.396
2008-06-05,711.114
2008-06-06,713.159
2008-06-09,699.728
2008-06-10,691.02
2008-06-11,673.893
2008-06-12,665.095
2008-06-13,658.718
2008-06-16,665.361
2008-06-17,666.283
2008-06-18,657.805
2008-06-19,636.783
2008-06-20,628.964
2008-06-23,611.726
2008-06-24,612.933
2008-06-25,629.596
2008-06-26,617.469
2008-06-27,616.077
2008-06-30,606.101
2008-07-01,568.807
2008-07-02,581.022
2008-07-03,576.129
2008-07-04,571.488
2008-07-07,574.634
2008-07-08,573.848
2008-07-09,586.377
2008-07-10,581.541
2008-07-11,578.348
2008-07-14,572.667
2008-07-15,557.086
2008-07-16,549.357
2008-07-17,570.602
2008-07-18,588.682
2008-07-21,612.251
2008-07-22,606.074
2008-07-23,612.235
2008-07-24,601.014
2008-07-25,590.36
2008-07-28,572.608
2008-07-29,566.387
2008-07-30,571.909
2008-07-31,566.699
2008-08-01,565.056
2008-08-04,563.497
2008-08-05,574.804
2008-08-06,588.681
2008-08-07,595.364
2008-08-08,587.672
2008-08-11,595.745
2008-08-12,590.559
2008-08-13,577.204
2008-08-14,585.379
2008-08-15,579.574
2008-08-18,576.43
2008-08-19,554.351
2008-08-20,555.672
2008-08-21,561.832
2008-08-22,567.71
2008-08-25,566.601
2008-08-26,555.418
2008-08-27,549.257
2008-08-28,553.581
2008-08-29,557.248
2008-09-01,550.391
2008-09-02,556.475
2008-09-03,561.754
2008-09-04,556.889
2008-09-05,544.383
2008-09-08,556.993
2008-09-09,544.163
2008-09-10,538.124
2008-09-11,529.328
2008-09-12,548.281
2008-09-15,541.96
2008-09-16,531.784
2008-09-17,524.633
2008-09-18,508.689
2008-09-19,539.39
2008-09-22,544.58
2008-09-23,530.752
2008-09-24,523.313
2008-09-25,529.301
2008-09-26,513.842
2008-09-29,493.53
2008-09-30,486.196
2008-10-01,480.921
2008-10-02,470.688
2008-10-03,470.896
2008-10-06,436.406
2008-10-07,435.118
2008-10-08,421.455
2008-10-09,413.94
2008-10-10,394.704
2008-10-13,436.823
2008-10-14,455.026
2008-10-15,430.361
2008-10-16,415.273
2008-10-17,418.482
2008-10-20,414.232
2008-10-21,411.639
2008-10-22,395.674
2008-10-23,398.201
2008-10-24,381.751
2008-10-27,364.251
2008-10-28,361.755
2008-10-29,394.522
2008-10-30,388.887
2008-10-31,396.354
2008-11-03,400.977
2008-11-04,412.27
2008-11-05,404.563
2008-11-06,390.314
2008-11-07,398.397
2008-11-10,397.209
2008-11-11,380.793
2008-11-12,380.781
2008-11-13,378.942
2008-11-14,379.9
2008-11-17,380.313
2008-11-18,385.176
2008-11-19,374.212
2008-11-20,359.522
2008-11-21,356.191
2008-11-24,372.906
2008-11-25,376.318
2008-11-26,374.424
2008-11-27,374.286
2008-11-28,360.637
2008-12-01,353.52
2008-12-02,358.154
2008-12-03,360.998
2008-12-04,361.543
2008-12-05,350.11
2008-12-08,369.813
2008-12-09,366.712
2008-12-10,365.921
2008-12-11,371.415
2008-12-12,370.204
2008-12-15,377.573
2008-12-16,379.637
2008-12-17,396.035
2008-12-18,404.71
2008-12-19,395.408
2008-12-22,395.513
2008-12-23,396.748
2008-12-24,395.191
2008-12-25,395.191
2008-12-26,397.098
2008-12-29,401.622
2008-12-30,402.822
2008-12-31,395.191
2009-01-01,395.191
2009-01-02,398.614
2009-01-05,399.867
2009-01-06,404.147
2009-01-07,407.495
2009-01-08,409.585
2009-01-09,407.512
2009-01-12,406.269
2009-01-13,401.386
2009-01-14,389.512
2009-01-15,387.019
2009-01-16,398.142
2009-01-19,388.176
2009-01-20,379.384
2009-01-21,378.087
2009-01-22,379.897
2009-01-23,372.473
2009-01-26,384.231
2009-01-27,383.616
2009-01-28,388.777
2009-01-29,380.749
2009-01-30,373.457
2009-02-02,369.63
2009-02-03,372.685
2009-02-04,371.04
2009-02-05,363.486
2009-02-06,366.286
2009-02-09,374.471
2009-02-10,375.689
2009-02-11,370.457
2009-02-12,364.914
2009-02-13,369.501
2009-02-16,363.152
2009-02-17,349.61
2009-02-18,343.664
2009-02-19,347.966
2009-02-20,336.787
2009-02-23,344.996
2009-02-24,340.435
2009-02-25,343.458
2009-02-26,347.687
2009-02-27,345.865
2009-03-02,338.231
2009-03-03,334.464
2009-03-04,339.872
2009-03-05,336.223
2009-03-06,336.407
2009-03-09,341.013
2009-03-10,345.392
2009-03-11,344.834
2009-03-12,347.494
2009-03-13,351.52
2009-03-16,360.699
2009-03-17,358.818
2009-03-18,366.568
2009-03-19,390.91
2009-03-20,385.656
2009-03-23,395.283
2009-03-24,391.998
2009-03-25,396.121
2009-03-26,397.266
2009-03-27,389.895
2009-03-30,377.969
2009-03-31,388.335
2009-04-01,391.156
2009-04-02,408.565
2009-04-03,420.179
2009-04-06,424.689
2009-04-07,416.13
2009-04-08,420.063
2009-04-09,427.64
2009-04-10,427.64
2009-04-13,431.267
2009-04-14,435.869
2009-04-15,432.024
2009-04-16,440.314
2009-04-17,444.061
2009-04-20,430.562
2009-04-21,433.868
2009-04-22,437.285
2009-04-23,438.179
2009-04-24,454.77
2009-04-27,451.698
2009-04-28,445.839
2009-04-29,464.444
2009-04-30,476.44
2009-05-01,476.512
2009-05-04,505.939
2009-05-05,513.752
2009-05-06,523.166
2009-05-07,534.087
2009-05-08,539.941
2009-05-11,540.161
2009-05-12,515.087
2009-05-13,500.539
2009-05-14,514.184
2009-05-15,527.85
2009-05-18,533.66
2009-05-19,545.991
2009-05-20,557.264
2009-05-21,544.241
2009-05-22,558.626
2009-05-25,557.857
2009-05-26,558.766
2009-05-27,557.715
2009-05-28,553.304
2009-05-29,555.373
2009-06-01,563.713
2009-06-02,569.788
2009-06-03,564.031
2009-06-04,561.523
2009-06-05,552.74
2009-06-08,538.408
2009-06-09,544.378
2009-06-10,548.285
2009-06-11,551.389
2009-06-12,546.531
2009-06-15,535.429
2009-06-16,534.456
2009-06-17,522.766
2009-06-18,525.493
2009-06-19,533.585
2009-06-22,523.637
2009-06-23,519.729
2009-06-24,527.507
2009-06-25,520.664
2009-06-26,525.836
2009-06-29,529.66
2009-06-30,531.617
2009-07-01,544.658
2009-07-02,533.926
2009-07-03,530.604
2009-07-06,523.919
2009-07-07,526.421
2009-07-08,516.298
2009-07-09,522.874
2009-07-10,515.624
2009-07-13,522.66
2009-07-14,524.036
2009-07-15,533.119
2009-07-16,534.276
2009-07-17,534.01
2009-07-20,541.854
2009-07-21,546.733
2009-07-22,552.516
2009-07-23,558.277
2009-07-24,551.048
2009-07-27,555.504
2009-07-28,551.444
2009-07-29,548.353
2009-07-30,549.62
2009-07-31,554.461
2009-08-03,565.795
2009-08-04,567.062
2009-08-05,574.505
2009-08-06,576.484
2009-08-07,569.745
2009-08-10,570.108
2009-08-11,569.65
2009-08-12,573.233
2009-08-13,582.06
2009-08-14,583.708
2009-08-17,568.323
2009-08-18,577.477
2009-08-19,583.921
2009-08-20,608.274
2009-08-21,623.202
2009-08-24,627.031
2009-08-25,626.172
2009-08-26,619.287
2009-08-27,615.049
2009-08-28,623.288
2009-08-31,618.069
2009-09-01,602.796
2009-09-02,588.899
2009-09-03,595.179
2009-09-04,603.275
2009-09-07,620.744
2009-09-08,628.603
2009-09-09,641.639
2009-09-10,644.603
2009-09-11,660.648
2009-09-14,668.926
2009-09-15,677.709
2009-09-16,684.456
2009-09-17,690.771
2009-09-18,690.833
2009-09-21,684.011
2009-09-22,699.234
2009-09-23,704.543
2009-09-24,693.262
2009-09-25,691.933
2009-09-28,689.147
2009-09-29,683.168
2009-09-30,686.046
2009-10-01,680.362
2009-10-02,673.919
2009-10-05,683.986
2009-10-06,695.756
2009-10-07,698.482
2009-10-08,710.887
2009-10-09,712.721
2009-10-12,728.424
2009-10-13,721.267
2009-10-14,732.625
2009-10-15,729.939
2009-10-16,720.862
2009-10-19,728.568
2009-10-20,724.807
2009-10-21,719.878
2009-10-22,707.508
2009-10-23,710.096
2009-10-26,691.826
2009-10-27,672.406
2009-10-28,645.757
2009-10-29,669.788
2009-10-30,660.702
2009-11-02,663.28
2009-11-03,646.006
2009-11-04,662.55
2009-11-05,669.696
2009-11-06,665.401
2009-11-09,680.768
2009-11-10,677.935
2009-11-11,685.184
2009-11-12,679.043
2009-11-13,674.019
2009-11-16,686.097
2009-11-17,674.433
2009-11-18,681.967
2009-11-19,669.818
2009-11-20,668.34
2009-11-23,681.214
2009-11-24,676.9
2009-11-25,678.669
2009-11-26,660.473
2009-11-27,667.155
2009-11-30,662.92
2009-12-01,676.627
2009-12-02,670.697
2009-12-03,673.241
2009-12-04,665.714
2009-12-07,662.548
2009-12-08,652.953
2009-12-09,640.267
2009-12-10,640.976
2009-12-11,638.028
2009-12-14,640.543
2009-12-15,633.963
2009-12-16,638.873
2009-12-17,618.616
2009-12-18,615.056
2009-12-21,628.805
2009-12-22,627.8
2009-12-23,633.347
2009-12-24,639.681
2009-12-25,639.681
2009-12-28,639.925
2009-12-29,643.37
2009-12-30,638.691
2009-12-31,642.392
2010-01-01,642.392
2010-01-04,654.065
2010-01-05,658.947
2010-01-06,659.438
2010-01-07,661.52
2010-01-08,669.037
2010-01-11,679.624
2010-01-12,671.019
2010-01-13,671.874
2010-01-14,669.664
2010-01-15,655.695
2010-01-18,660.072
2010-01-19,656.675
2010-01-20,641.042
2010-01-21,626.087
2010-01-22,622.991
2010-01-25,630.122
2010-01-26,624.557
2010-01-27,619.112
2010-01-28,608.926
2010-01-29,607.455
2010-02-01,618.919
2010-02-02,622.085
2010-02-03,607.178
2010-02-04,570.275
2010-02-05,562.464
2010-02-08,566.466
2010-02-09,570.966
2010-02-10,577.326
2010-02-11,569.575
2010-02-12,565.397
2010-02-15,560.268
2010-02-16,561.078
2010-02-17,563.786
2010-02-18,565.523
2010-02-19,563.179
2010-02-22,566.629
2010-02-23,555.439
2010-02-24,556.416
2010-02-25,545.335
2010-02-26,556.054
2010-03-01,558.169
2010-03-02,562.951
2010-03-03,576.538
2010-03-04,570.086
2010-03-05,579.79
2010-03-08,576.566
2010-03-09,568.974
2010-03-10,581.338
2010-03-11,588.345
2010-03-12,593.069
2010-03-15,585.334
2010-03-16,596.587
2010-03-17,601.539
2010-03-18,591.209
2010-03-19,582.184
2010-03-22,583.106
2010-03-23,587.007
2010-03-24,577.925
2010-03-25,581.155
2010-03-26,588.144
2010-03-29,594.593
2010-03-30,588.271
2010-03-31,588.544
2010-04-01,595.503
2010-04-02,595.503
2010-04-05,594.14
2010-04-06,592.824
2010-04-07,589.314
2010-04-08,585.328
2010-04-09,598.366
2010-04-12,606.072
2010-04-13,602.306
2010-04-14,612.529
2010-04-15,606.887
2010-04-16,590.906
2010-04-19,585.677
2010-04-20,589.813
2010-04-21,569.567
2010-04-22,556.726
2010-04-23,570.761
2010-04-26,557.403
2010-04-27,522.925
2010-04-28,503.939
2010-04-29,536.087
2010-04-30,539.237
2010-05-03,538.199
2010-05-04,508.09
2010-05-05,500.808
2010-05-06,488.567
2010-05-07,472.739
2010-05-10,521.587
2010-05-11,510.868
2010-05-12,520.019
2010-05-13,510.742
2010-05-14,487.963
2010-05-17,483.349
2010-05-18,489.785
2010-05-19,480.788
2010-05-20,473.778
2010-05-21,490.377
2010-05-24,481.375
2010-05-25,458.978
2010-05-26,468.723
2010-05-27,477.427
2010-05-28,480.461
2010-05-31,476.399
2010-06-01,478.658
2010-06-02,470.817
2010-06-03,481.578
2010-06-04,461.739
2010-06-07,456.499
2010-06-08,453.716
2010-06-09,458.063
2010-06-10,469.671
2010-06-11,476.306
2010-06-14,486.653
2010-06-15,490.038
2010-06-16,489.998
2010-06-17,489.163
2010-06-18,504.577
2010-06-21,514.625
2010-06-22,510.437
2010-06-23,503.581
2010-06-24,491.639
2010-06-25,490.154
2010-06-28,497.022
2010-06-29,476.924
2010-06-30,481.624
2010-07-01,482.882
2010-07-02,490.469
2010-07-05,489.11
2010-07-06,507.153
2010-07-07,511.468
2010-07-08,521.673
2010-07-09,513.71
2010-07-12,512.089
2010-07-13,517.196
2010-07-14,514.378
2010-07-15,518.093
2010-07-16,514.813
2010-07-19,514.564
2010-07-20,512.352
2010-07-21,512.769
2010-07-22,524.772
2010-07-23,515.907
2010-07-26,525.436
2010-07-27,529.015
2010-07-28,534.565
2010-07-29,536.279
2010-07-30,533.184
2010-08-02,549.956
2010-08-03,555.862
2010-08-04,552.414
2010-08-05,553.754
2010-08-06,549.335
2010-08-09,556.858
2010-08-10,546.953
2010-08-11,526.658
2010-08-12,523.559
2010-08-13,519.79
2010-08-16,526.814
2010-08-17,534.515
2010-08-18,532.015
2010-08-19,525.89
2010-08-20,516.49
2010-08-23,518.038
2010-08-24,511.122
2010-08-25,503.608
2010-08-26,516.746
2010-08-27,522.522
2010-08-30,523.765
2010-08-31,524.395
2010-09-01,534.245
2010-09-02,531.743
2010-09-03,534.579
2010-09-06,536.841
2010-09-07,524.566
2010-09-08,523.281
2010-09-09,526.411
2010-09-10,522.469
2010-09-13,532.649
2010-09-14,537.656
2010-09-15,535.538
2010-09-16,533.651
2010-09-17,526.626
2010-09-20,526.105
