Date,ISRAEL SMID GROWTH SMID (Small+Mid Cap)
2007-04-09,930.698
2007-04-10,943.719
2007-04-11,946.15
2007-04-12,945.844
2007-04-13,944.33
2007-04-16,966.888
2007-04-17,967.229
2007-04-18,969.732
2007-04-19,967.328
2007-04-20,967.016
2007-04-23,974.522
2007-04-24,976.492
2007-04-25,991.808
2007-04-26,1007.131
2007-04-27,1010.254
2007-04-30,991.707
2007-05-01,1002.16
2007-05-02,996.376
2007-05-03,1003.444
2007-05-04,1005.537
2007-05-07,1019.126
2007-05-08,1006.699
2007-05-09,1007.528
2007-05-10,1004.071
2007-05-11,1002.787
2007-05-14,1004.556
2007-05-15,999.436
2007-05-16,995.161
2007-05-17,987.081
2007-05-18,981.503
2007-05-21,988.686
2007-05-22,997.445
2007-05-23,997.988
2007-05-24,989.809
2007-05-25,990.053
2007-05-28,991.759
2007-05-29,1003.166
2007-05-30,995.278
2007-05-31,1000.0
2007-06-01,1001.012
2007-06-04,1004.934
2007-06-05,1012.296
2007-06-06,996.134
2007-06-07,976.294
2007-06-08,976.183
2007-06-11,964.9
2007-06-12,943.782
2007-06-13,952.745
2007-06-14,969.283
2007-06-15,974.943
2007-06-18,979.037
2007-06-19,975.928
2007-06-20,977.447
2007-06-21,971.835
2007-06-22,972.826
2007-06-25,973.615
2007-06-26,964.875
2007-06-27,958.845
2007-06-28,966.514
2007-06-29,970.143
2007-07-02,992.28
2007-07-03,1012.184
2007-07-04,1018.119
2007-07-05,1011.868
2007-07-06,1008.405
2007-07-09,1008.289
2007-07-10,996.749
2007-07-11,989.557
2007-07-12,998.583
2007-07-13,997.289
2007-07-16,1002.861
2007-07-17,1012.098
2007-07-18,1009.513
2007-07-19,1022.238
2007-07-20,1020.423
2007-07-23,1022.542
2007-07-24,1028.991
2007-07-25,1010.905
2007-07-26,982.431
2007-07-27,972.892
2007-07-30,949.379
2007-07-31,962.798
2007-08-01,943.501
2007-08-02,949.942
2007-08-03,939.958
2007-08-06,923.186
2007-08-07,933.012
2007-08-08,961.534
2007-08-09,935.189
2007-08-10,935.163
2007-08-13,956.758
2007-08-14,950.95
2007-08-15,935.643
2007-08-16,907.81
2007-08-17,915.786
2007-08-20,936.821
2007-08-21,932.826
2007-08-22,951.472
2007-08-23,954.051
2007-08-24,953.856
2007-08-27,968.234
2007-08-28,961.031
2007-08-29,960.59
2007-08-30,951.679
2007-08-31,956.258
2007-09-03,968.579
2007-09-04,981.288
2007-09-05,975.075
2007-09-06,967.743
2007-09-07,966.651
2007-09-10,959.151
2007-09-11,969.483
2007-09-12,972.48
2007-09-13,970.353
2007-09-14,968.128
2007-09-17,979.15
2007-09-18,985.049
2007-09-19,997.181
2007-09-20,996.775
2007-09-21,1000.054
2007-09-24,1013.151
2007-09-25,1018.724
2007-09-26,1018.978
2007-09-27,1024.331
2007-09-28,1026.974
2007-10-01,1040.676
2007-10-02,1050.531
2007-10-03,1047.816
2007-10-04,1048.308
2007-10-05,1050.057
2007-10-08,1056.505
2007-10-09,1057.53
2007-10-10,1063.907
2007-10-11,1060.483
2007-10-12,1058.912
2007-10-15,1043.949
2007-10-16,1046.661
2007-10-17,1063.903
2007-10-18,1059.964
2007-10-19,1053.936
2007-10-22,1040.401
2007-10-23,1053.214
2007-10-24,1036.974
2007-10-25,1051.31
2007-10-26,1059.28
2007-10-29,1067.017
2007-10-30,1070.928
2007-10-31,1077.598
2007-11-01,1049.713
2007-11-02,1049.596
2007-11-05,1056.065
2007-11-06,1069.183
2007-11-07,1048.08
2007-11-08,1027.741
2007-11-09,1022.664
2007-11-12,998.434
2007-11-13,1015.033
2007-11-14,1014.8
2007-11-15,992.064
2007-11-16,994.38
2007-11-19,986.84
2007-11-20,992.363
2007-11-21,975.937
2007-11-22,981.903
2007-11-23,981.416
2007-11-26,981.998
2007-11-27,981.294
2007-11-28,996.949
2007-11-29,1005.358
2007-11-30,1004.592
2007-12-03,1007.959
2007-12-04,998.795
2007-12-05,999.79
2007-12-06,1000.515
2007-12-07,1000.834
2007-12-10,1014.295
2007-12-11,1000.289
2007-12-12,1006.751
2007-12-13,999.289
2007-12-14,984.848
2007-12-17,946.017
2007-12-18,956.114
2007-12-19,956.769
2007-12-20,966.986
2007-12-21,973.832
2007-12-24,982.361
2007-12-25,995.31
2007-12-26,998.356
2007-12-27,1002.445
2007-12-28,1008.98
2007-12-31,1010.049
2008-01-01,1013.84
2008-01-02,1013.389
2008-01-03,1003.533
2008-01-04,997.357
2008-01-07,968.685
2008-01-08,974.683
2008-01-09,956.582
2008-01-10,949.418
2008-01-11,947.279
2008-01-14,961.071
2008-01-15,949.226
2008-01-16,925.818
2008-01-17,921.479
2008-01-18,914.652
2008-01-21,889.84
2008-01-22,888.455
2008-01-23,874.406
2008-01-24,886.564
2008-01-25,887.005
2008-01-28,890.913
2008-01-29,920.447
2008-01-30,924.388
2008-01-31,932.207
2008-02-01,941.968
2008-02-04,942.411
2008-02-05,915.672
2008-02-06,900.456
2008-02-07,884.298
2008-02-08,882.555
2008-02-11,890.741
2008-02-12,911.953
2008-02-13,934.953
2008-02-14,935.611
2008-02-15,935.621
2008-02-18,927.708
2008-02-19,932.8
2008-02-20,916.215
2008-02-21,930.46
2008-02-22,934.06
2008-02-25,944.487
2008-02-26,941.418
2008-02-27,947.396
2008-02-28,939.43
2008-02-29,926.434
2008-03-03,911.226
2008-03-04,906.104
2008-03-05,919.071
2008-03-06,901.757
2008-03-07,897.821
2008-03-10,873.956
2008-03-11,897.541
2008-03-12,913.562
2008-03-13,899.17
2008-03-14,891.818
2008-03-17,862.266
2008-03-18,876.784
2008-03-19,879.077
2008-03-20,869.11
2008-03-21,869.11
2008-03-24,879.11
2008-03-25,907.149
2008-03-26,895.405
2008-03-27,883.064
2008-03-28,876.552
2008-03-31,861.472
2008-04-01,867.525
2008-04-02,880.937
2008-04-03,871.766
2008-04-04,865.947
2008-04-07,869.579
2008-04-08,867.226
2008-04-09,871.372
2008-04-10,871.727
2008-04-11,868.33
2008-04-14,866.752
2008-04-15,877.952
2008-04-16,893.444
2008-04-17,897.155
2008-04-18,904.539
2008-04-21,899.326
2008-04-22,896.471
2008-04-23,897.444
2008-04-24,899.076
2008-04-25,895.046
2008-04-28,895.74
2008-04-29,885.216
2008-04-30,898.432
2008-05-01,890.811
2008-05-02,891.151
2008-05-05,914.479
2008-05-06,911.738
2008-05-07,909.965
2008-05-08,910.391
2008-05-09,904.593
2008-05-12,908.633
2008-05-13,914.129
2008-05-14,928.605
2008-05-15,938.015
2008-05-16,951.274
2008-05-19,955.859
2008-05-20,946.092
2008-05-21,964.179
2008-05-22,958.565
2008-05-23,957.869
2008-05-26,954.575
2008-05-27,963.764
2008-05-28,961.993
2008-05-29,976.348
2008-05-30,977.35
2008-06-02,968.387
2008-06-03,964.085
2008-06-04,943.554
2008-06-05,939.524
2008-06-06,936.836
2008-06-09,938.343
2008-06-10,924.857
2008-06-11,916.389
2008-06-12,919.746
2008-06-13,917.138
2008-06-16,927.481
2008-06-17,946.016
2008-06-18,933.372
2008-06-19,935.484
2008-06-20,935.639
2008-06-23,918.528
2008-06-24,901.988
2008-06-25,912.903
2008-06-26,892.667
2008-06-27,888.109
2008-06-30,884.587
2008-07-01,886.678
2008-07-02,871.793
2008-07-03,857.411
2008-07-04,859.06
2008-07-07,863.574
2008-07-08,858.704
2008-07-09,870.028
2008-07-10,836.19
2008-07-11,831.193
2008-07-14,828.371
2008-07-15,815.241
2008-07-16,813.387
2008-07-17,827.622
2008-07-18,821.754
2008-07-21,831.154
2008-07-22,830.861
2008-07-23,839.595
2008-07-24,818.312
2008-07-25,826.14
2008-07-28,817.759
2008-07-29,827.074
2008-07-30,827.129
2008-07-31,819.481
2008-08-01,813.775
2008-08-04,795.928
2008-08-05,809.712
2008-08-06,803.219
2008-08-07,806.947
2008-08-08,808.418
2008-08-11,822.321
2008-08-12,821.384
2008-08-13,805.659
2008-08-14,815.667
2008-08-15,821.049
2008-08-18,816.317
2008-08-19,808.6
2008-08-20,818.029
2008-08-21,828.887
2008-08-22,830.529
2008-08-25,824.076
2008-08-26,811.829
2008-08-27,807.754
2008-08-28,803.73
2008-08-29,807.81
2008-09-01,791.299
2008-09-02,810.581
2008-09-03,803.138
2008-09-04,802.916
2008-09-05,797.562
2008-09-08,809.417
2008-09-09,795.34
2008-09-10,791.974
2008-09-11,774.963
2008-09-12,780.914
2008-09-15,754.278
2008-09-16,736.062
2008-09-17,710.594
2008-09-18,692.432
2008-09-19,709.74
2008-09-22,728.17
2008-09-23,727.112
2008-09-24,728.282
2008-09-25,756.215
2008-09-26,751.359
2008-09-29,730.455
2008-09-30,735.531
2008-10-01,729.283
2008-10-02,697.445
2008-10-03,695.792
2008-10-06,641.486
2008-10-07,644.283
2008-10-08,639.157
2008-10-09,621.763
2008-10-10,607.865
2008-10-13,623.28
2008-10-14,624.06
2008-10-15,587.273
2008-10-16,578.345
2008-10-17,575.682
2008-10-20,581.348
2008-10-21,573.823
2008-10-22,561.699
2008-10-23,572.334
2008-10-24,568.316
2008-10-27,534.185
2008-10-28,540.443
2008-10-29,541.052
2008-10-30,553.992
2008-10-31,562.524
2008-11-03,563.02
2008-11-04,581.783
2008-11-05,573.101
2008-11-06,550.065
2008-11-07,552.488
2008-11-10,565.936
2008-11-11,539.111
2008-11-12,509.195
2008-11-13,489.589
2008-11-14,485.952
2008-11-17,475.436
2008-11-18,473.06
2008-11-19,471.866
2008-11-20,448.986
2008-11-21,454.419
2008-11-24,470.786
2008-11-25,484.957
2008-11-26,466.549
2008-11-27,468.221
2008-11-28,473.225
2008-12-01,452.985
2008-12-02,470.673
2008-12-03,464.966
2008-12-04,469.982
2008-12-05,473.664
2008-12-08,516.613
2008-12-09,512.35
2008-12-10,516.928
2008-12-11,506.387
2008-12-12,506.132
2008-12-15,484.618
2008-12-16,501.172
2008-12-17,505.693
2008-12-18,510.805
2008-12-19,506.54
2008-12-22,478.209
2008-12-23,468.911
2008-12-24,456.668
2008-12-25,459.201
2008-12-26,462.275
2008-12-29,455.663
2008-12-30,469.079
2008-12-31,476.605
2009-01-01,500.399
2009-01-02,510.956
2009-01-05,503.076
2009-01-06,521.607
2009-01-07,510.992
2009-01-08,501.985
2009-01-09,498.772
2009-01-12,506.062
2009-01-13,509.957
2009-01-14,500.848
2009-01-15,510.345
2009-01-16,520.0
2009-01-19,526.955
2009-01-20,523.745
2009-01-21,516.55
2009-01-22,504.506
2009-01-23,500.325
2009-01-26,515.068
2009-01-27,518.74
2009-01-28,534.271
2009-01-29,519.095
2009-01-30,516.823
2009-02-02,508.002
2009-02-03,516.756
2009-02-04,522.95
2009-02-05,526.373
2009-02-06,533.026
2009-02-09,529.879
2009-02-10,529.896
2009-02-11,520.836
2009-02-12,515.541
2009-02-13,517.085
2009-02-16,515.209
2009-02-17,505.589
2009-02-18,507.982
2009-02-19,505.97
2009-02-20,505.089
2009-02-23,490.121
2009-02-24,483.201
2009-02-25,480.528
2009-02-26,482.975
2009-02-27,483.796
2009-03-02,462.814
2009-03-03,468.994
2009-03-04,477.962
2009-03-05,459.229
2009-03-06,460.05
2009-03-09,457.292
2009-03-10,463.763
2009-03-11,471.222
2009-03-12,476.269
2009-03-13,477.905
2009-03-16,485.861
2009-03-17,490.266
2009-03-18,489.459
2009-03-19,502.498
2009-03-20,500.966
2009-03-23,513.957
2009-03-24,509.921
2009-03-25,515.16
2009-03-26,529.838
2009-03-27,524.556
2009-03-30,511.434
2009-03-31,521.912
2009-04-01,527.013
2009-04-02,545.048
2009-04-03,544.459
2009-04-06,545.109
2009-04-07,548.096
2009-04-08,548.637
2009-04-09,555.872
2009-04-10,555.872
2009-04-13,572.262
2009-04-14,569.693
2009-04-15,567.452
2009-04-16,576.244
2009-04-17,578.693
2009-04-20,545.885
2009-04-21,544.405
2009-04-22,549.294
2009-04-23,555.506
2009-04-24,560.582
2009-04-27,563.21
2009-04-28,562.97
2009-04-29,569.73
2009-04-30,587.402
2009-05-01,590.766
2009-05-04,603.622
2009-05-05,607.299
2009-05-06,608.719
2009-05-07,613.306
2009-05-08,621.99
2009-05-11,615.543
2009-05-12,616.675
2009-05-13,599.76
2009-05-14,602.227
2009-05-15,600.122
2009-05-18,614.577
2009-05-19,633.19
2009-05-20,655.667
2009-05-21,653.226
2009-05-22,658.506
2009-05-25,658.572
2009-05-26,650.442
2009-05-27,658.326
2009-05-28,659.524
2009-05-29,668.683
2009-06-01,693.762
2009-06-02,695.268
2009-06-03,678.095
2009-06-04,681.985
2009-06-05,676.746
2009-06-08,677.263
2009-06-09,700.914
2009-06-10,701.692
2009-06-11,702.111
2009-06-12,701.18
2009-06-15,672.43
2009-06-16,683.477
2009-06-17,668.751
2009-06-18,675.766
2009-06-19,676.279
2009-06-22,681.222
2009-06-23,679.969
2009-06-24,698.311
2009-06-25,684.424
2009-06-26,687.291
2009-06-29,716.482
2009-06-30,705.523
2009-07-01,727.228
2009-07-02,715.416
2009-07-03,713.823
2009-07-06,684.016
2009-07-07,692.679
2009-07-08,683.597
2009-07-09,681.451
2009-07-10,679.442
2009-07-13,693.77
2009-07-14,707.588
2009-07-15,729.989
2009-07-16,740.403
2009-07-17,738.299
2009-07-20,748.958
2009-07-21,770.819
2009-07-22,766.841
2009-07-23,786.551
2009-07-24,787.988
2009-07-27,813.094
2009-07-28,818.311
2009-07-29,816.952
2009-07-30,822.082
2009-07-31,823.753
2009-08-03,847.218
2009-08-04,824.656
2009-08-05,820.939
2009-08-06,832.778
2009-08-07,834.946
2009-08-10,821.134
2009-08-11,809.615
2009-08-12,809.755
2009-08-13,835.555
2009-08-14,833.406
2009-08-17,788.189
2009-08-18,802.208
2009-08-19,800.079
2009-08-20,816.446
2009-08-21,819.606
2009-08-24,842.964
2009-08-25,855.495
2009-08-26,851.084
2009-08-27,837.867
2009-08-28,839.015
2009-08-31,820.64
2009-09-01,823.319
2009-09-02,809.948
2009-09-03,820.617
2009-09-04,829.79
2009-09-07,825.231
2009-09-08,820.354
2009-09-09,827.017
2009-09-10,812.654
2009-09-11,816.504
2009-09-14,788.404
2009-09-15,809.174
2009-09-16,833.69
2009-09-17,834.592
2009-09-18,838.42
2009-09-21,838.264
2009-09-22,861.543
2009-09-23,866.616
2009-09-24,865.069
2009-09-25,860.789
2009-09-28,864.229
2009-09-29,875.86
2009-09-30,854.911
2009-10-01,867.348
2009-10-02,864.886
2009-10-05,871.651
2009-10-06,885.453
2009-10-07,882.128
2009-10-08,886.643
2009-10-09,886.74
2009-10-12,905.83
2009-10-13,900.173
2009-10-14,911.836
2009-10-15,905.476
2009-10-16,905.002
2009-10-19,912.989
2009-10-20,909.204
2009-10-21,904.502
2009-10-22,900.145
2009-10-23,898.461
2009-10-26,929.702
2009-10-27,920.9
2009-10-28,894.189
2009-10-29,894.561
2009-10-30,890.378
2009-11-02,868.24
2009-11-03,855.655
2009-11-04,879.037
2009-11-05,883.47
2009-11-06,886.706
2009-11-09,911.712
2009-11-10,906.717
2009-11-11,918.737
2009-11-12,911.096
2009-11-13,913.525
2009-11-16,933.056
2009-11-17,935.844
2009-11-18,925.889
2009-11-19,908.865
2009-11-20,906.522
2009-11-23,920.441
2009-11-24,916.613
2009-11-25,927.565
2009-11-26,904.735
2009-11-27,904.093
2009-11-30,904.385
2009-12-01,926.157
2009-12-02,928.58
2009-12-03,933.8
2009-12-04,930.071
2009-12-07,917.459
2009-12-08,908.64
2009-12-09,912.658
2009-12-10,921.007
2009-12-11,918.544
2009-12-14,919.483
2009-12-15,914.645
2009-12-16,921.427
2009-12-17,902.814
2009-12-18,898.873
2009-12-21,919.458
2009-12-22,933.96
2009-12-23,942.081
2009-12-24,954.582
2009-12-25,954.582
2009-12-28,962.039
2009-12-29,955.041
2009-12-30,956.349
2009-12-31,957.584
2010-01-01,957.584
2010-01-04,1000.65
2010-01-05,1004.286
2010-01-06,1020.341
2010-01-07,1018.822
2010-01-08,1021.415
2010-01-11,1035.908
2010-01-12,1004.288
2010-01-13,1012.457
2010-01-14,1009.033
2010-01-15,1007.867
2010-01-18,1018.191
2010-01-19,1022.088
2010-01-20,1010.81
2010-01-21,1006.47
2010-01-22,1002.694
2010-01-25,988.673
2010-01-26,980.373
2010-01-27,974.281
2010-01-28,983.705
2010-01-29,984.731
2010-02-01,977.037
2010-02-02,995.847
2010-02-03,991.712
2010-02-04,976.151
2010-02-05,974.327
2010-02-08,959.655
2010-02-09,962.24
2010-02-10,964.97
2010-02-11,970.974
2010-02-12,967.916
2010-02-15,981.457
2010-02-16,995.372
2010-02-17,1006.16
2010-02-18,997.983
2010-02-19,990.069
2010-02-22,1000.459
2010-02-23,993.261
2010-02-24,1002.986
2010-02-25,978.62
2010-02-26,984.083
2010-03-01,1002.133
2010-03-02,1004.868
2010-03-03,1007.2
2010-03-04,1012.154
2010-03-05,1014.444
2010-03-08,1017.4
2010-03-09,1012.564
2010-03-10,1031.304
2010-03-11,1033.793
2010-03-12,1035.528
2010-03-15,1031.831
2010-03-16,1032.634
2010-03-17,1050.989
2010-03-18,1045.669
2010-03-19,1042.829
2010-03-22,1035.865
2010-03-23,1046.573
2010-03-24,1048.08
2010-03-25,1051.278
2010-03-26,1050.142
2010-03-29,1056.498
2010-03-30,1058.224
2010-03-31,1045.542
2010-04-01,1052.305
2010-04-02,1052.305
2010-04-05,1055.181
2010-04-06,1059.918
2010-04-07,1045.13
2010-04-08,1032.895
2010-04-09,1036.693
2010-04-12,1059.521
2010-04-13,1058.534
2010-04-14,1066.658
2010-04-15,1056.349
2010-04-16,1050.837
2010-04-19,1030.627
2010-04-20,1034.768
2010-04-21,1042.64
2010-04-22,1043.604
2010-04-23,1047.368
2010-04-26,1063.169
2010-04-27,1055.233
2010-04-28,1040.537
2010-04-29,1028.772
2010-04-30,1028.138
2010-05-03,1026.963
2010-05-04,997.967
2010-05-05,963.41
2010-05-06,951.084
2010-05-07,946.217
2010-05-10,994.968
2010-05-11,974.002
2010-05-12,992.252
2010-05-13,981.52
2010-05-14,974.849
2010-05-17,941.297
2010-05-18,937.295
2010-05-19,929.121
2010-05-20,891.437
2010-05-21,897.736
2010-05-24,897.86
2010-05-25,861.62
2010-05-26,888.275
2010-05-27,885.9
2010-05-28,888.695
2010-05-31,875.841
2010-06-01,867.479
2010-06-02,869.422
2010-06-03,900.516
2010-06-04,897.779
2010-06-07,879.438
2010-06-08,879.435
2010-06-09,881.744
2010-06-10,877.302
2010-06-11,876.732
2010-06-14,902.784
2010-06-15,912.17
2010-06-16,902.415
2010-06-17,909.496
2010-06-18,910.805
2010-06-21,932.269
2010-06-22,922.688
2010-06-23,913.667
2010-06-24,896.971
2010-06-25,895.695
2010-06-28,888.459
2010-06-29,862.29
2010-06-30,847.49
2010-07-01,847.032
2010-07-02,846.238
2010-07-05,859.835
2010-07-06,879.276
2010-07-07,858.547
2010-07-08,876.018
2010-07-09,876.528
2010-07-12,884.136
2010-07-13,894.093
2010-07-14,883.145
2010-07-15,884.848
2010-07-16,887.889
2010-07-19,880.578
2010-07-20,878.957
2010-07-21,885.585
2010-07-22,871.285
2010-07-23,873.116
2010-07-26,887.083
2010-07-27,898.507
2010-07-28,903.838
2010-07-29,911.684
2010-07-30,912.046
2010-08-02,933.608
2010-08-03,928.869
2010-08-04,936.3
2010-08-05,944.457
2010-08-06,946.627
2010-08-09,950.066
2010-08-10,937.296
2010-08-11,919.721
2010-08-12,909.845
2010-08-13,908.111
2010-08-16,922.672
2010-08-17,931.48
2010-08-18,929.602
2010-08-19,923.498
2010-08-20,918.767
2010-08-23,923.222
2010-08-24,899.851
2010-08-25,885.114
2010-08-26,897.128
2010-08-27,893.67
2010-08-30,907.697
2010-08-31,908.382
2010-09-01,931.166
2010-09-02,929.814
2010-09-03,931.29
2010-09-06,950.144
2010-09-07,944.395
2010-09-08,947.974
2010-09-09,948.754
2010-09-10,949.157
2010-09-13,951.567
2010-09-14,949.272
2010-09-15,948.441
2010-09-16,958.662
2010-09-17,958.919
2010-09-20,981.096
2010-09-21,997.932
2010-09-22,1002.715
2010-09-23,1000.885
2010-09-24,1008.655
2010-09-27,1013.219
2010-09-28,1013.808
2010-09-29,1023.277
2010-09-30,1024.826
2010-10-01,1024.685
2010-10-04,1030.909
2010-10-05,1053.661
2010-10-06,1056.34
2010-10-07,1035.466
2010-10-08,1033.164
2010-10-11,1073.429
2010-10-12,1063.655
2010-10-13,1082.433
2010-10-14,1085.29
2010-10-15,1087.707
2010-10-18,1097.209
2010-10-19,1074.874
2010-10-20,1083.09
2010-10-21,1100.763
2010-10-22,1095.752
2010-10-25,1115.952
2010-10-26,1090.817
2010-10-27,1093.157
2010-10-28,1108.406
2010-10-29,1110.391
2010-11-01,1116.278
2010-11-02,1103.443
2010-11-03,1090.878
2010-11-04,1106.571
2010-11-05,1103.38
2010-11-08,1078.635
2010-11-09,1084.583
2010-11-10,1079.16
2010-11-11,1053.716
2010-11-12,1048.196
2010-11-15,1049.906
2010-11-16,1045.422
2010-11-17,1047.846
2010-11-18,1072.784
2010-11-19,1076.762
2010-11-22,1075.902
2010-11-23,1059.521
2010-11-24,1065.682
2010-11-25,1072.833
2010-11-26,1065.675
2010-11-29,1055.2
2010-11-30,1039.317
2010-12-01,1051.867
2010-12-02,1061.749
2010-12-03,1069.093
2010-12-06,1092.531
2010-12-07,1102.262
2010-12-08,1102.782
2010-12-09,1102.366
2010-12-10,1104.821
2010-12-13,1104.785
2010-12-14,1102.219
2010-12-15,1104.552
2010-12-16,1109.293
2010-12-17,1110.853
2010-12-20,1115.775
2010-12-21,1121.943
2010-12-22,1116.704
2010-12-23,1116.897
2010-12-24,1118.297
2010-12-27,1115.732
2010-12-28,1130.36
2010-12-29,1138.211
2010-12-30,1149.01
2010-12-31,1149.659
2011-01-03,1171.577
2011-01-04,1177.429
2011-01-05,1174.285
2011-01-06,1166.692
2011-01-07,1163.676
2011-01-10,1145.447
2011-01-11,1171.186
2011-01-12,1172.864
2011-01-13,1172.169
2011-01-14,1172.005
2011-01-17,1174.934
2011-01-18,1174.402
2011-01-19,1173.487
2011-01-20,1147.41
2011-01-21,1146.586
2011-01-24,1143.489
2011-01-25,1138.523
2011-01-26,1135.323
2011-01-27,1128.699
2011-01-28,1111.884
2011-01-31,1071.735
2011-02-01,1070.911
2011-02-02,1080.876
2011-02-03,1070.202
2011-02-04,1062.251
2011-02-07,1096.428
2011-02-08,1110.149
2011-02-09,1105.023
2011-02-10,1089.364
2011-02-11,1088.653
2011-02-14,1107.572
2011-02-15,1103.48
2011-02-16,1122.787
2011-02-17,1118.715
2011-02-18,1120.228
2011-02-21,1121.575
2011-02-22,1101.962
2011-02-23,1087.077
2011-02-24,1063.998
2011-02-25,1066.477
2011-02-28,1088.591
2011-03-01,1073.92
2011-03-02,1064.996
2011-03-03,1075.188
2011-03-04,1076.067
2011-03-07,1086.504
2011-03-08,1085.747
2011-03-09,1083.746
2011-03-10,1085.373
2011-03-11,1085.449
2011-03-14,1070.171
2011-03-15,1054.905
2011-03-16,1066.101
2011-03-17,1077.945
2011-03-18,1083.612
2011-03-21,1104.324
2011-03-22,1115.542
2011-03-23,1100.347
2011-03-24,1090.65
2011-03-25,1092.57
2011-03-28,1111.588
2011-03-29,1117.568
2011-03-30,1139.551
2011-03-31,1153.215
2011-04-01,1152.651
2011-04-04,1153.528
2011-04-05,1151.513
2011-04-06,1158.322
2011-04-07,1149.432
2011-04-08,1154.534
2011-04-11,1166.419
2011-04-12,1153.732
2011-04-13,1162.875
2011-04-14,1158.296
2011-04-15,1158.279
2011-04-18,1146.923
2011-04-19,1156.536
2011-04-20,1168.098
2011-04-21,1180.609
2011-04-22,1180.609
2011-04-25,1177.579
2011-04-26,1171.143
2011-04-27,1168.613
2011-04-28,1167.699
2011-04-29,1177.317
2011-05-02,1158.653
2011-05-03,1142.569
2011-05-04,1149.47
2011-05-05,1128.554
2011-05-06,1122.025
2011-05-09,1124.108
2011-05-10,1125.524
2011-05-11,1138.986
2011-05-12,1118.472
2011-05-13,1118.488
2011-05-16,1103.727
2011-05-17,1091.567
2011-05-18,1102.754
2011-05-19,1111.26
2011-05-20,1113.013
2011-05-23,1085.163
2011-05-24,1081.699
2011-05-25,1060.995
2011-05-26,1066.229
2011-05-27,1069.865
2011-05-30,1086.186
2011-05-31,1105.32
2011-06-01,1092.588
2011-06-02,1087.074
2011-06-03,1093.772
2011-06-06,1090.363
2011-06-07,1095.195
2011-06-08,1093.406
2011-06-09,1063.47
2011-06-10,1056.81
2011-06-13,1051.252
2011-06-14,1066.612
2011-06-15,1044.858
2011-06-16,1038.293
2011-06-17,1049.186
2011-06-20,1031.687
2011-06-21,1048.958
2011-06-22,1062.765
2011-06-23,1027.914
2011-06-24,1032.273
2011-06-27,1041.912
2011-06-28,1056.922
2011-06-29,1072.169
2011-06-30,1069.863
2011-07-01,1072.859
2011-07-04,1099.717
2011-07-05,1092.597
2011-07-06,1082.491
2011-07-07,1098.575
2011-07-08,1094.58
2011-07-11,1073.209
2011-07-12,1071.099
2011-07-13,1077.739
2011-07-14,1082.271
2011-07-15,1074.2
2011-07-18,1058.932
2011-07-19,1067.032
2011-07-20,1078.624
2011-07-21,1093.627
2011-07-22,1095.396
2011-07-25,1105.298
2011-07-26,1110.803
2011-07-27,1097.636
2011-07-28,1073.237
2011-07-29,1077.682
2011-08-01,1049.715
2011-08-02,1026.808
2011-08-03,1016.985
2011-08-04,993.628
2011-08-05,983.884
2011-08-08,933.163
2011-08-09,921.783
2011-08-10,892.83
2011-08-11,897.729
2011-08-12,896.272
2011-08-15,931.516
2011-08-16,920.0
2011-08-17,929.107
2011-08-18,893.728
2011-08-19,894.266
2011-08-22,904.994
2011-08-23,898.844
2011-08-24,897.284
2011-08-25,883.005
2011-08-26,880.199
2011-08-29,907.597
2011-08-30,909.404
2011-08-31,927.174
2011-09-01,929.49
2011-09-02,922.726
2011-09-05,876.538
2011-09-06,851.35
2011-09-07,868.169
2011-09-08,865.466
2011-09-09,860.974
2011-09-12,814.806
2011-09-13,831.507
2011-09-14,843.239
2011-09-15,875.824
2011-09-16,880.674
2011-09-19,856.299
2011-09-20,881.11
2011-09-21,886.04
2011-09-22,849.162
2011-09-23,854.592
2011-09-26,864.839
2011-09-27,888.347
2011-09-28,885.005
2011-09-29,883.96
2011-09-30,877.227
2011-10-03,869.503
2011-10-04,853.898
2011-10-05,869.617
2011-10-06,878.289
2011-10-07,880.662
2011-10-10,915.322
2011-10-11,921.936
2011-10-12,930.337
2011-10-13,926.844
2011-10-14,928.238
2011-10-17,966.062
2011-10-18,954.314
2011-10-19,957.544
2011-10-20,948.201
2011-10-21,956.978
2011-10-24,954.178
2011-10-25,947.076
2011-10-26,947.582
2011-10-27,978.483
2011-10-28,985.89
2011-10-31,953.281
2011-11-01,917.169
2011-11-02,927.188
2011-11-03,935.352
2011-11-04,937.522
2011-11-07,930.085
2011-11-08,944.014
2011-11-09,917.531
2011-11-10,917.53
2011-11-11,920.477
2011-11-14,936.828
2011-11-15,929.486
2011-11-16,934.959
2011-11-17,933.301
2011-11-18,933.866
2011-11-21,884.093
2011-11-22,875.117
2011-11-23,862.539
2011-11-24,857.069
2011-11-25,857.171
2011-11-28,892.13
2011-11-29,870.309
2011-11-30,901.598
2011-12-01,917.808
2011-12-02,916.584
2011-12-05,937.031
2011-12-06,917.022
2011-12-07,900.492
2011-12-08,898.118
2011-12-09,897.701
2011-12-12,888.71
2011-12-13,895.344
2011-12-14,881.823
2011-12-15,888.003
2011-12-16,891.676
2011-12-19,883.365
2011-12-20,896.377
2011-12-21,889.084
2011-12-22,879.57
2011-12-23,879.686
2011-12-26,901.266
2011-12-27,906.622
2011-12-28,899.93
2011-12-29,887.961
2011-12-30,885.116
2012-01-02,904.241
