Date,ISRAEL SMID GROWTH SMID (Small+Mid Cap)
2011-12-30,906.799
2012-01-02,926.393
2012-01-03,930.899
2012-01-04,919.114
2012-01-05,924.019
2012-01-06,923.155
2012-01-09,930.683
2012-01-10,944.735
2012-01-11,932.879
2012-01-12,943.272
2012-01-13,938.41
2012-01-16,933.736
2012-01-17,950.632
2012-01-18,956.624
2012-01-19,965.393
2012-01-20,968.039
2012-01-23,961.131
2012-01-24,947.636
2012-01-25,949.136
2012-01-26,974.208
2012-01-27,971.02
2012-01-30,962.88
2012-01-31,973.705
2012-02-01,983.774
2012-02-02,985.657
2012-02-03,988.382
2012-02-06,975.993
2012-02-07,972.233
2012-02-08,970.714
2012-02-09,972.377
2012-02-10,968.132
2012-02-13,972.305
2012-02-14,972.313
2012-02-15,975.052
2012-02-16,963.91
2012-02-17,970.895
2012-02-20,974.202
2012-02-21,964.868
2012-02-22,952.264
2012-02-23,940.485
2012-02-24,935.185
2012-02-27,923.862
2012-02-28,914.038
2012-02-29,925.888
2012-03-01,929.448
2012-03-02,923.129
2012-03-05,923.838
2012-03-06,903.874
2012-03-07,908.895
2012-03-08,917.91
2012-03-09,914.7
2012-03-12,917.31
2012-03-13,929.519
2012-03-14,951.269
2012-03-15,952.612
2012-03-16,959.445
2012-03-19,961.921
2012-03-20,960.326
2012-03-21,963.407
2012-03-22,969.824
2012-03-23,974.647
2012-03-26,996.963
2012-03-27,1006.121
2012-03-28,1011.915
2012-03-29,995.003
2012-03-30,1002.409
2012-04-02,1013.205
2012-04-03,1027.246
2012-04-04,1020.929
2012-04-05,1021.41
2012-04-06,1021.41
2012-04-09,1014.203
2012-04-10,1020.341
2012-04-11,1010.973
2012-04-12,1014.415
2012-04-13,1015.174
2012-04-16,1006.067
2012-04-17,1011.65
2012-04-18,1009.552
2012-04-19,1039.864
2012-04-20,1040.874
2012-04-23,1046.326
2012-04-24,1058.317
2012-04-25,1056.894
2012-04-26,1056.346
2012-04-27,1058.12
2012-04-30,1047.116
2012-05-01,1049.891
2012-05-02,1037.592
2012-05-03,1042.853
2012-05-04,1042.26
2012-05-07,1028.97
2012-05-08,1035.833
2012-05-09,1023.272
2012-05-10,1032.292
2012-05-11,1031.143
2012-05-14,1010.362
2012-05-15,997.082
2012-05-16,1002.072
2012-05-17,980.718
2012-05-18,983.915
2012-05-21,976.244
2012-05-22,991.379
2012-05-23,978.206
2012-05-24,984.9
2012-05-25,983.535
2012-05-28,982.321
2012-05-29,979.027
2012-05-30,970.986
2012-05-31,973.751
2012-06-01,972.567
2012-06-04,956.572
2012-06-05,960.204
2012-06-06,970.816
2012-06-07,1001.397
2012-06-08,998.816
2012-06-11,1009.246
2012-06-12,998.771
2012-06-13,990.412
2012-06-14,982.05
2012-06-15,987.404
2012-06-18,1005.495
2012-06-19,1021.221
2012-06-20,1012.953
2012-06-21,996.615
2012-06-22,992.914
2012-06-25,971.124
2012-06-26,958.893
2012-06-27,959.504
2012-06-28,953.08
2012-06-29,961.642
2012-07-02,975.013
2012-07-03,982.482
2012-07-04,992.207
2012-07-05,998.405
2012-07-06,997.073
2012-07-09,973.851
2012-07-10,975.432
2012-07-11,949.849
2012-07-12,929.137
2012-07-13,933.406
2012-07-16,917.381
2012-07-17,912.217
2012-07-18,901.234
2012-07-19,1002.304
2012-07-20,1002.242
2012-07-23,962.206
2012-07-24,966.979
2012-07-25,976.827
2012-07-26,1002.18
2012-07-27,1010.168
2012-07-30,1036.687
2012-07-31,1048.513
2012-08-01,1031.237
2012-08-02,1000.434
2012-08-03,1007.041
2012-08-06,1036.998
2012-08-07,1036.834
2012-08-08,1024.102
2012-08-09,1041.128
2012-08-10,1039.565
2012-08-13,1011.412
2012-08-14,1011.049
2012-08-15,1000.044
2012-08-16,1002.633
2012-08-17,1000.102
2012-08-20,1020.764
2012-08-21,1036.123
2012-08-22,1022.677
2012-08-23,1020.757
2012-08-24,1016.141
2012-08-27,1038.618
2012-08-28,1041.216
2012-08-29,1046.161
2012-08-30,1055.253
2012-08-31,1061.734
2012-09-03,1052.033
2012-09-04,1049.218
2012-09-05,1052.711
2012-09-06,1053.638
2012-09-07,1066.118
2012-09-10,1034.155
2012-09-11,1026.97
2012-09-12,1036.398
2012-09-13,1032.325
2012-09-14,1049.289
2012-09-17,1048.508
2012-09-18,1047.781
2012-09-19,1043.389
2012-09-20,1060.751
2012-09-21,1061.716
2012-09-24,1090.714
2012-09-25,1095.067
2012-09-26,1086.673
2012-09-27,1082.48
2012-09-28,1080.839
2012-10-01,1084.169
2012-10-02,1106.179
2012-10-03,1121.488
2012-10-04,1137.451
2012-10-05,1143.28
2012-10-08,1135.497
2012-10-09,1101.509
2012-10-10,1089.036
2012-10-11,1109.776
2012-10-12,1114.654
2012-10-15,1131.367
2012-10-16,1133.339
2012-10-17,1142.258
2012-10-18,1062.667
2012-10-19,1058.182
2012-10-22,1043.818
2012-10-23,1007.747
2012-10-24,1013.812
2012-10-25,1022.53
2012-10-26,1019.891
2012-10-29,1006.238
2012-10-30,1014.708
2012-10-31,1026.656
2012-11-01,1043.064
2012-11-02,1037.949
2012-11-05,1039.194
2012-11-06,1056.809
2012-11-07,1049.989
2012-11-08,1048.374
2012-11-09,1047.1
2012-11-12,1042.393
2012-11-13,1039.01
2012-11-14,1039.16
2012-11-15,1030.417
2012-11-16,1025.991
2012-11-19,1051.834
2012-11-20,1060.394
2012-11-21,1062.082
2012-11-22,1064.73
2012-11-23,1069.689
2012-11-26,1090.763
2012-11-27,1101.487
2012-11-28,1091.457
2012-11-29,1088.571
2012-11-30,1091.327
2012-12-03,1083.159
2012-12-04,1070.917
2012-12-05,1070.971
2012-12-06,1062.251
2012-12-07,1060.449
2012-12-10,1064.426
2012-12-11,1079.358
2012-12-12,1084.764
2012-12-13,1067.469
2012-12-14,1066.428
2012-12-17,1047.599
2012-12-18,1050.868
2012-12-19,1065.001
2012-12-20,1062.499
2012-12-21,1063.634
2012-12-24,1041.572
2012-12-25,1035.398
2012-12-26,1041.781
2012-12-27,1043.677
2012-12-28,1041.68
2012-12-31,1051.555
2013-01-01,1070.428
2013-01-02,1089.546
2013-01-03,1049.911
2013-01-04,1043.725
2013-01-07,1037.166
2013-01-08,1028.15
2013-01-09,1027.578
2013-01-10,1040.742
2013-01-11,1047.402
2013-01-14,1062.127
2013-01-15,1050.613
2013-01-16,1049.229
2013-01-17,1055.728
2013-01-18,1053.448
2013-01-21,1041.004
2013-01-22,1040.655
2013-01-23,1041.144
2013-01-24,1021.951
2013-01-25,1021.085
2013-01-28,1039.162
2013-01-29,1032.407
2013-01-30,1028.546
2013-01-31,1036.012
2013-02-01,1047.983
2013-02-04,1053.773
2013-02-05,1057.113
2013-02-06,1058.254
2013-02-07,1062.03
2013-02-08,1066.095
2013-02-11,1070.093
2013-02-12,1075.452
2013-02-13,1059.694
2013-02-14,1069.085
2013-02-15,1066.479
2013-02-18,1066.407
2013-02-19,1072.288
2013-02-20,1090.993
2013-02-21,1061.604
2013-02-22,1054.322
2013-02-25,1064.855
2013-02-26,1049.497
2013-02-27,1054.598
2013-02-28,1058.35
2013-03-01,1051.681
2013-03-04,1049.511
2013-03-05,1057.974
2013-03-06,1062.531
2013-03-07,1064.648
2013-03-08,1071.109
2013-03-11,1077.442
2013-03-12,1091.179
2013-03-13,1090.502
2013-03-14,1093.405
2013-03-15,1097.715
2013-03-18,1089.611
2013-03-19,1095.101
2013-03-20,1098.963
2013-03-21,1094.915
2013-03-22,1099.446
2013-03-25,1113.061
2013-03-26,1114.043
2013-03-27,1103.327
2013-03-28,1108.033
2013-03-29,1108.033
2013-04-01,1106.891
2013-04-02,1115.715
2013-04-03,1110.453
2013-04-04,1099.394
2013-04-05,1100.683
2013-04-08,1106.484
2013-04-09,1112.606
2013-04-10,1115.333
2013-04-11,1120.098
2013-04-12,1120.716
2013-04-15,1127.941
2013-04-16,1130.23
2013-04-17,1119.24
2013-04-18,1108.226
2013-04-19,1108.043
2013-04-22,1107.698
2013-04-23,1110.294
2013-04-24,1122.604
2013-04-25,1111.354
2013-04-26,1113.67
2013-04-29,1103.57
2013-04-30,1110.821
2013-05-01,1113.122
2013-05-02,1115.606
2013-05-03,1119.512
2013-05-06,1120.789
2013-05-07,1124.15
2013-05-08,1131.985
2013-05-09,1128.292
2013-05-10,1119.911
2013-05-13,1106.972
2013-05-14,1094.139
2013-05-15,1088.331
2013-05-16,1109.006
2013-05-17,1099.401
2013-05-20,1124.889
2013-05-21,1135.418
2013-05-22,1120.128
2013-05-23,1098.866
2013-05-24,1099.831
2013-05-27,1111.854
2013-05-28,1127.512
2013-05-29,1126.745
2013-05-30,1135.564
2013-05-31,1130.721
2013-06-03,1126.212
2013-06-04,1132.082
2013-06-05,1130.528
2013-06-06,1147.838
2013-06-07,1148.553
2013-06-10,1146.033
2013-06-11,1134.925
2013-06-12,1134.165
2013-06-13,1134.677
2013-06-14,1139.856
2013-06-17,1148.469
2013-06-18,1147.521
2013-06-19,1137.882
2013-06-20,1114.468
2013-06-21,1113.338
2013-06-24,1088.32
2013-06-25,1102.615
2013-06-26,1105.967
2013-06-27,1099.309
2013-06-28,1094.824
2013-07-01,1106.853
2013-07-02,1107.133
2013-07-03,1099.177
2013-07-04,1099.915
2013-07-05,1092.484
2013-07-08,1105.046
2013-07-09,1102.317
2013-07-10,1114.316
2013-07-11,1130.76
2013-07-12,1133.353
2013-07-15,1149.555
2013-07-16,1154.475
2013-07-17,1154.016
2013-07-18,1159.045
2013-07-19,1163.346
2013-07-22,1160.67
2013-07-23,1144.79
2013-07-24,1146.097
2013-07-25,1139.731
2013-07-26,1141.61
2013-07-29,1136.602
2013-07-30,1133.673
2013-07-31,1144.863
2013-08-01,1150.442
2013-08-02,1148.926
2013-08-05,1149.628
2013-08-06,1148.151
2013-08-07,1144.242
2013-08-08,1155.66
2013-08-09,1155.414
2013-08-12,1142.857
2013-08-13,1147.129
2013-08-14,1140.927
2013-08-15,1136.657
2013-08-16,1139.05
2013-08-19,1143.95
2013-08-20,1151.531
2013-08-21,1144.953
2013-08-22,1141.409
2013-08-23,1141.791
2013-08-26,1113.417
2013-08-27,1072.867
2013-08-28,1081.697
2013-08-29,1106.633
2013-08-30,1109.065
2013-09-02,1119.638
2013-09-03,1099.953
2013-09-04,1098.504
2013-09-05,1095.422
2013-09-06,1097.449
2013-09-09,1100.132
2013-09-10,1129.787
2013-09-11,1141.732
2013-09-12,1135.622
2013-09-13,1134.805
2013-09-16,1159.79
2013-09-17,1166.684
2013-09-18,1168.928
2013-09-19,1184.41
2013-09-20,1175.815
2013-09-23,1196.598
2013-09-24,1189.994
2013-09-25,1184.556
2013-09-26,1183.275
2013-09-27,1184.106
2013-09-30,1207.43
2013-10-01,1219.501
2013-10-02,1209.766
2013-10-03,1191.009
2013-10-04,1191.58
2013-10-07,1208.658
2013-10-08,1204.802
2013-10-09,1208.341
2013-10-10,1212.715
2013-10-11,1215.93
2013-10-14,1215.676
2013-10-15,1209.813
2013-10-16,1210.004
2013-10-17,1206.825
2013-10-18,1206.551
2013-10-21,1214.93
2013-10-22,1236.304
2013-10-23,1222.095
2013-10-24,1218.59
2013-10-25,1217.847
2013-10-28,1212.067
2013-10-29,1217.396
2013-10-30,1214.213
2013-10-31,1214.757
2013-11-01,1209.139
2013-11-04,1211.143
2013-11-05,1199.623
2013-11-06,1211.121
2013-11-07,1207.265
2013-11-08,1208.63
2013-11-11,1221.773
2013-11-12,1224.459
2013-11-13,1221.633
2013-11-14,1228.616
2013-11-15,1228.075
2013-11-18,1254.125
2013-11-19,1250.853
2013-11-20,1240.149
2013-11-21,1229.89
2013-11-22,1230.132
2013-11-25,1240.344
2013-11-26,1250.537
2013-11-27,1251.988
2013-11-28,1261.266
2013-11-29,1262.323
2013-12-02,1274.113
2013-12-03,1269.245
2013-12-04,1265.176
2013-12-05,1273.862
2013-12-06,1279.483
2013-12-09,1294.778
2013-12-10,1271.921
2013-12-11,1269.131
2013-12-12,1256.346
2013-12-13,1258.015
2013-12-16,1267.803
2013-12-17,1269.145
2013-12-18,1267.91
2013-12-19,1263.965
2013-12-20,1262.778
2013-12-23,1308.47
2013-12-24,1304.89
2013-12-25,1303.899
2013-12-26,1293.901
2013-12-27,1299.593
2013-12-30,1293.61
2013-12-31,1312.508
2014-01-01,1324.971
2014-01-02,1295.079
2014-01-03,1289.336
2014-01-06,1290.207
2014-01-07,1299.052
2014-01-08,1298.433
2014-01-09,1296.022
2014-01-10,1300.838
2014-01-13,1317.342
2014-01-14,1316.681
2014-01-15,1320.025
2014-01-16,1326.295
2014-01-17,1324.606
2014-01-20,1296.517
2014-01-21,1299.971
2014-01-22,1302.628
2014-01-23,1297.167
2014-01-24,1292.692
2014-01-27,1279.446
2014-01-28,1272.439
2014-01-29,1269.872
2014-01-30,1261.706
2014-01-31,1252.047
2014-02-03,1240.855
2014-02-04,1236.385
2014-02-05,1241.824
2014-02-06,1247.367
2014-02-07,1246.626
2014-02-10,1262.109
2014-02-11,1273.231
2014-02-12,1274.008
2014-02-13,1278.951
2014-02-14,1277.148
2014-02-17,1284.394
2014-02-18,1282.266
2014-02-19,1271.716
2014-02-20,1262.716
2014-02-21,1265.692
2014-02-24,1265.292
2014-02-25,1266.296
2014-02-26,1280.894
2014-02-27,1293.492
2014-02-28,1299.815
2014-03-03,1287.606
2014-03-04,1305.384
2014-03-05,1303.477
2014-03-06,1316.257
2014-03-07,1314.851
2014-03-10,1316.418
2014-03-11,1321.542
2014-03-12,1314.59
2014-03-13,1319.309
2014-03-14,1319.956
2014-03-17,1325.219
2014-03-18,1327.984
2014-03-19,1330.365
2014-03-20,1319.718
2014-03-21,1320.628
2014-03-24,1330.96
2014-03-25,1341.737
2014-03-26,1341.656
2014-03-27,1333.849
2014-03-28,1333.354
2014-03-31,1342.521
2014-04-01,1353.172
2014-04-02,1346.634
2014-04-03,1354.431
2014-04-04,1351.28
2014-04-07,1350.701
2014-04-08,1354.623
2014-04-09,1362.069
2014-04-10,1364.435
2014-04-11,1365.321
2014-04-14,1350.116
2014-04-15,1349.532
2014-04-16,1353.998
2014-04-17,1345.089
2014-04-18,1345.089
2014-04-21,1343.832
2014-04-22,1346.394
2014-04-23,1337.838
2014-04-24,1338.778
2014-04-25,1341.227
2014-04-28,1334.246
2014-04-29,1334.435
2014-04-30,1329.413
2014-05-01,1328.93
2014-05-02,1329.219
2014-05-05,1324.475
2014-05-06,1328.374
2014-05-07,1324.46
2014-05-08,1317.899
2014-05-09,1314.2
2014-05-12,1323.045
2014-05-13,1335.913
2014-05-14,1337.613
2014-05-15,1329.411
2014-05-16,1327.585
2014-05-19,1325.868
2014-05-20,1314.761
2014-05-21,1311.162
2014-05-22,1307.272
2014-05-23,1308.248
2014-05-26,1328.652
2014-05-27,1327.369
2014-05-28,1320.089
2014-05-29,1320.287
2014-05-30,1320.059
2014-06-02,1323.869
2014-06-03,1321.871
2014-06-04,1321.396
2014-06-05,1326.985
2014-06-06,1330.648
2014-06-09,1338.686
2014-06-10,1334.048
2014-06-11,1328.225
2014-06-12,1323.564
2014-06-13,1325.097
2014-06-16,1325.571
2014-06-17,1322.506
2014-06-18,1325.12
2014-06-19,1331.817
2014-06-20,1329.112
2014-06-23,1330.937
2014-06-24,1331.818
2014-06-25,1316.327
2014-06-26,1313.499
2014-06-27,1312.867
2014-06-30,1317.712
2014-07-01,1311.487
2014-07-02,1307.318
2014-07-03,1325.908
2014-07-04,1326.044
2014-07-07,1293.487
2014-07-08,1281.165
2014-07-09,1293.425
2014-07-10,1287.707
2014-07-11,1288.985
2014-07-14,1317.156
2014-07-15,1314.569
2014-07-16,1318.856
2014-07-17,1323.108
2014-07-18,1316.299
2014-07-21,1312.6
2014-07-22,1317.496
2014-07-23,1315.99
2014-07-24,1316.977
2014-07-25,1311.878
2014-07-28,1306.115
2014-07-29,1302.721
2014-07-30,1303.747
2014-07-31,1300.049
2014-08-01,1301.15
2014-08-04,1308.001
2014-08-05,1306.759
2014-08-06,1297.018
2014-08-07,1275.813
2014-08-08,1275.133
2014-08-11,1281.457
2014-08-12,1271.807
2014-08-13,1278.393
2014-08-14,1278.99
2014-08-15,1273.142
2014-08-18,1251.766
2014-08-19,1245.131
2014-08-20,1239.326
2014-08-21,1250.391
2014-08-22,1245.369
2014-08-25,1234.64
2014-08-26,1249.256
2014-08-27,1270.937
2014-08-28,1269.432
2014-08-29,1267.849
2014-09-01,1278.927
2014-09-02,1285.06
2014-09-03,1295.612
2014-09-04,1290.406
2014-09-05,1286.718
2014-09-08,1298.954
2014-09-09,1282.199
2014-09-10,1284.562
2014-09-11,1281.814
2014-09-12,1281.708
2014-09-15,1280.345
2014-09-16,1278.256
2014-09-17,1290.291
2014-09-18,1289.35
2014-09-19,1286.946
2014-09-22,1286.035
2014-09-23,1286.117
2014-09-24,1282.805
2014-09-25,1282.473
2014-09-26,1278.797
2014-09-29,1275.666
2014-09-30,1279.525
2014-10-01,1283.796
2014-10-02,1280.359
2014-10-03,1272.203
2014-10-06,1281.061
2014-10-07,1272.67
2014-10-08,1268.123
2014-10-09,1277.024
2014-10-10,1266.184
2014-10-13,1244.863
2014-10-14,1237.665
2014-10-15,1251.036
2014-10-16,1251.965
2014-10-17,1244.406
2014-10-20,1226.453
2014-10-21,1233.715
2014-10-22,1223.479
2014-10-23,1217.884
2014-10-24,1215.758
2014-10-27,1215.075
2014-10-28,1221.525
2014-10-29,1214.307
2014-10-30,1184.753
2014-10-31,1176.897
2014-11-03,1180.877
2014-11-04,1187.527
2014-11-05,1195.274
2014-11-06,1197.852
2014-11-07,1193.92
2014-11-10,1201.713
2014-11-11,1180.615
2014-11-12,1185.984
2014-11-13,1183.403
2014-11-14,1178.174
2014-11-17,1189.016
2014-11-18,1185.53
2014-11-19,1189.635
2014-11-20,1181.937
2014-11-21,1178.486
2014-11-24,1172.133
2014-11-25,1179.378
2014-11-26,1186.182
2014-11-27,1185.652
2014-11-28,1185.47
2014-12-01,1173.21
2014-12-02,1158.878
2014-12-03,1162.287
2014-12-04,1164.53
2014-12-05,1157.292
2014-12-08,1167.478
2014-12-09,1170.307
2014-12-10,1175.155
2014-12-11,1182.072
2014-12-12,1187.304
2014-12-15,1184.149
2014-12-16,1173.055
2014-12-17,1168.524
2014-12-18,1164.953
2014-12-19,1172.49
2014-12-22,1175.671
2014-12-23,1176.143
2014-12-24,1172.503
2014-12-25,1173.185
2014-12-26,1175.431
2014-12-29,1170.699
2014-12-30,1173.495
2014-12-31,1181.224
2015-01-01,1178.122
2015-01-02,1164.743
2015-01-05,1152.806
2015-01-06,1151.932
2015-01-07,1137.409
2015-01-08,1150.21
2015-01-09,1154.207
2015-01-12,1144.087
2015-01-13,1158.268
2015-01-14,1170.753
2015-01-15,1167.054
2015-01-16,1165.732
2015-01-19,1160.053
2015-01-20,1158.445
2015-01-21,1158.974
2015-01-22,1148.614
2015-01-23,1131.219
2015-01-26,1136.299
2015-01-27,1151.942
2015-01-28,1157.655
2015-01-29,1155.188
2015-01-30,1155.526
2015-02-02,1150.903
2015-02-03,1178.178
2015-02-04,1176.469
2015-02-05,1187.916
2015-02-06,1179.963
2015-02-09,1195.482
2015-02-10,1215.616
2015-02-11,1198.82
2015-02-12,1197.324
2015-02-13,1196.464
2015-02-16,1228.795
2015-02-17,1221.974
2015-02-18,1231.236
2015-02-19,1246.804
2015-02-20,1241.748
2015-02-23,1251.146
2015-02-24,1235.902
2015-02-25,1252.725
2015-02-26,1252.289
2015-02-27,1242.004
2015-03-02,1259.051
2015-03-03,1263.338
2015-03-04,1255.845
2015-03-05,1255.672
2015-03-06,1245.536
2015-03-09,1269.932
2015-03-10,1248.412
2015-03-11,1253.53
2015-03-12,1252.81
2015-03-13,1242.141
2015-03-16,1242.425
2015-03-17,1243.309
2015-03-18,1252.414
2015-03-19,1268.398
2015-03-20,1260.427
2015-03-23,1297.626
2015-03-24,1308.442
2015-03-25,1307.958
2015-03-26,1287.001
2015-03-27,1284.727
2015-03-30,1310.174
2015-03-31,1310.587
2015-04-01,1321.236
2015-04-02,1332.608
2015-04-03,1332.608
2015-04-06,1353.629
2015-04-07,1359.474
2015-04-08,1351.382
2015-04-09,1345.174
2015-04-10,1332.36
2015-04-13,1330.323
2015-04-14,1328.718
2015-04-15,1327.855
2015-04-16,1336.708
2015-04-17,1343.006
2015-04-20,1348.702
2015-04-21,1352.657
2015-04-22,1356.091
2015-04-23,1357.245
2015-04-24,1365.048
2015-04-27,1376.451
2015-04-28,1384.615
2015-04-29,1370.718
2015-04-30,1376.979
2015-05-01,1370.964
2015-05-04,1370.343
2015-05-05,1367.861
2015-05-06,1360.652
2015-05-07,1365.47
2015-05-08,1365.364
2015-05-11,1389.564
2015-05-12,1379.22
2015-05-13,1392.063
2015-05-14,1387.838
2015-05-15,1392.754
2015-05-18,1393.128
2015-05-19,1400.584
2015-05-20,1399.056
2015-05-21,1405.367
2015-05-22,1398.884
2015-05-25,1383.959
2015-05-26,1371.208
2015-05-27,1369.525
2015-05-28,1364.026
2015-05-29,1364.185
2015-06-01,1372.499
2015-06-02,1377.111
2015-06-03,1391.616
2015-06-04,1390.499
2015-06-05,1379.318
2015-06-08,1403.532
2015-06-09,1399.569
2015-06-10,1394.461
2015-06-11,1397.267
2015-06-12,1390.814
2015-06-15,1388.68
2015-06-16,1399.285
2015-06-17,1404.897
2015-06-18,1408.284
2015-06-19,1406.83
2015-06-22,1430.869
2015-06-23,1423.961
2015-06-24,1421.067
2015-06-25,1398.646
2015-06-26,1394.033
2015-06-29,1369.628
2015-06-30,1387.246
2015-07-01,1403.075
2015-07-02,1401.54
2015-07-03,1404.558
2015-07-06,1404.464
2015-07-07,1386.066
2015-07-08,1379.047
2015-07-09,1400.918
2015-07-10,1409.103
2015-07-13,1421.621
2015-07-14,1413.419
2015-07-15,1413.275
2015-07-16,1419.661
2015-07-17,1408.508
2015-07-20,1429.857
2015-07-21,1435.254
2015-07-22,1414.974
2015-07-23,1413.398
2015-07-24,1415.193
2015-07-27,1414.87
2015-07-28,1428.035
2015-07-29,1427.367
2015-07-30,1420.204
2015-07-31,1429.221
2015-08-03,1455.777
2015-08-04,1444.992
2015-08-05,1452.989
2015-08-06,1454.185
2015-08-07,1454.643
2015-08-10,1466.193
2015-08-11,1455.009
2015-08-12,1454.911
2015-08-13,1467.363
2015-08-14,1475.759
2015-08-17,1466.694
2015-08-18,1464.423
2015-08-19,1444.115
2015-08-20,1425.186
2015-08-21,1426.07
2015-08-24,1328.474
2015-08-25,1366.002
2015-08-26,1327.83
2015-08-27,1342.151
2015-08-28,1336.364
2015-08-31,1341.046
2015-09-01,1326.871
2015-09-02,1340.653
2015-09-03,1327.302
2015-09-04,1330.104
2015-09-07,1340.39
2015-09-08,1364.169
2015-09-09,1366.742
2015-09-10,1366.136
2015-09-11,1375.596
2015-09-14,1369.968
2015-09-15,1370.568
2015-09-16,1370.002
2015-09-17,1359.78
2015-09-18,1354.012
2015-09-21,1327.267
2015-09-22,1324.928
2015-09-23,1319.456
2015-09-24,1301.546
2015-09-25,1298.404
2015-09-28,1298.157
2015-09-29,1294.12
2015-09-30,1291.789
2015-10-01,1301.95
2015-10-02,1304.24
2015-10-05,1322.391
2015-10-06,1341.265
2015-10-07,1364.328
2015-10-08,1342.604
2015-10-09,1353.283
2015-10-12,1347.946
2015-10-13,1311.087
2015-10-14,1321.444
2015-10-15,1335.008
2015-10-16,1331.245
2015-10-19,1330.395
2015-10-20,1339.443
2015-10-21,1350.458
2015-10-22,1347.669
2015-10-23,1340.921
2015-10-26,1360.079
2015-10-27,1358.777
2015-10-28,1360.399
2015-10-29,1364.378
2015-10-30,1368.14
2015-11-02,1373.083
2015-11-03,1376.196
2015-11-04,1363.788
2015-11-05,1368.326
2015-11-06,1355.523
2015-11-09,1333.488
2015-11-10,1338.411
2015-11-11,1349.337
2015-11-12,1358.827
2015-11-13,1357.638
2015-11-16,1343.376
2015-11-17,1357.645
2015-11-18,1369.18
2015-11-19,1385.888
2015-11-20,1386.96
2015-11-23,1372.877
2015-11-24,1374.106
2015-11-25,1367.252
2015-11-26,1365.462
2015-11-27,1363.652
2015-11-30,1365.593
2015-12-01,1365.563
2015-12-02,1371.827
2015-12-03,1362.908
2015-12-04,1380.451
2015-12-07,1344.771
2015-12-08,1332.098
2015-12-09,1332.683
2015-12-10,1328.783
2015-12-11,1328.872
2015-12-14,1307.354
2015-12-15,1331.648
2015-12-16,1323.647
2015-12-17,1331.009
2015-12-18,1327.468
2015-12-21,1307.859
2015-12-22,1305.762
2015-12-23,1315.67
2015-12-24,1330.229
2015-12-25,1330.229
2015-12-28,1347.951
2015-12-29,1349.183
2015-12-30,1343.48
2015-12-31,1347.481
2016-01-01,1347.481
2016-01-04,1330.165
2016-01-05,1336.198
2016-01-06,1325.856
2016-01-07,1314.911
2016-01-08,1311.167
2016-01-11,1305.539
2016-01-12,1321.325
2016-01-13,1315.278
2016-01-14,1288.208
2016-01-15,1282.055
2016-01-18,1273.595
2016-01-19,1274.786
2016-01-20,1257.47
2016-01-21,1257.208
2016-01-22,1259.61
2016-01-25,1267.627
2016-01-26,1272.484
2016-01-27,1271.56
2016-01-28,1292.537
2016-01-29,1301.389
2016-02-01,1314.829
2016-02-02,1308.505
2016-02-03,1308.795
2016-02-04,1319.016
2016-02-05,1320.307
2016-02-08,1279.811
2016-02-09,1276.017
2016-02-10,1265.477
2016-02-11,1252.55
2016-02-12,1253.874
2016-02-15,1276.893
2016-02-16,1279.978
2016-02-17,1293.613
2016-02-18,1287.977
2016-02-19,1288.796
2016-02-22,1316.426
2016-02-23,1313.319
2016-02-24,1305.294
2016-02-25,1309.366
2016-02-26,1310.572
2016-02-29,1321.312
2016-03-01,1337.375
2016-03-02,1342.589
2016-03-03,1336.928
2016-03-04,1328.901
2016-03-07,1327.974
2016-03-08,1319.671
2016-03-09,1325.205
2016-03-10,1331.059
2016-03-11,1339.587
2016-03-14,1329.756
2016-03-15,1330.254
2016-03-16,1350.738
2016-03-17,1371.381
2016-03-18,1376.852
2016-03-21,1368.97
2016-03-22,1371.179
2016-03-23,1385.662
2016-03-24,1387.492
2016-03-25,1387.492
2016-03-28,1384.155
2016-03-29,1378.121
2016-03-30,1397.703
2016-03-31,1401.294
2016-04-01,1396.109
2016-04-04,1388.165
2016-04-05,1368.749
2016-04-06,1376.631
2016-04-07,1374.38
2016-04-08,1376.679
2016-04-11,1387.624
2016-04-12,1386.858
2016-04-13,1406.261
2016-04-14,1415.085
2016-04-15,1420.788
2016-04-18,1438.324
2016-04-19,1444.831
2016-04-20,1444.547
2016-04-21,1444.53
2016-04-22,1446.135
2016-04-25,1433.118
2016-04-26,1442.37
2016-04-27,1425.605
2016-04-28,1423.301
2016-04-29,1430.782
2016-05-02,1431.308
2016-05-03,1408.459
2016-05-04,1397.916
2016-05-05,1411.521
2016-05-06,1409.761
2016-05-09,1414.437
2016-05-10,1430.054
2016-05-11,1434.97
2016-05-12,1429.409
2016-05-13,1423.023
2016-05-16,1419.63
2016-05-17,1404.291
2016-05-18,1401.496
2016-05-19,1376.245
2016-05-20,1378.339
2016-05-23,1390.201
2016-05-24,1418.081
2016-05-25,1423.161
2016-05-26,1429.075
2016-05-27,1434.838
2016-05-30,1436.827
2016-05-31,1432.363
2016-06-01,1432.071
2016-06-02,1430.671
2016-06-03,1434.334
2016-06-06,1439.391
2016-06-07,1441.928
2016-06-08,1435.646
2016-06-09,1417.316
2016-06-10,1401.27
2016-06-13,1380.785
2016-06-14,1371.87
2016-06-15,1378.02
2016-06-16,1359.384
2016-06-17,1358.985
2016-06-20,1392.694
2016-06-21,1393.327
2016-06-22,1402.506
2016-06-23,1409.4
2016-06-24,1379.025
2016-06-27,1328.752
