Date,EM (EMERGING MARKETS) MID CAP Mid Cap
2005-11-09,549.651
2005-11-10,551.542
2005-11-11,556.931
2005-11-14,557.217
2005-11-15,555.617
2005-11-16,557.354
2005-11-17,562.827
2005-11-18,566.031
2005-11-21,566.715
2005-11-22,562.048
2005-11-23,572.721
2005-11-24,575.255
2005-11-25,576.0
2005-11-28,578.066
2005-11-29,577.183
2005-11-30,581.332
2005-12-01,584.076
2005-12-02,588.788
2005-12-05,593.738
2005-12-06,596.857
2005-12-07,596.608
2005-12-08,594.588
2005-12-09,593.534
2005-12-12,596.319
2005-12-13,599.207
2005-12-14,601.299
2005-12-15,599.924
2005-12-16,600.02
2005-12-19,604.0
2005-12-20,604.551
2005-12-21,609.77
2005-12-22,610.576
2005-12-23,615.01
2005-12-26,613.981
2005-12-27,616.156
2005-12-28,616.03
2005-12-29,623.521
2005-12-30,624.405
2006-01-02,624.186
2006-01-03,636.235
2006-01-04,645.825
2006-01-05,653.071
2006-01-06,658.232
2006-01-09,664.97
2006-01-10,659.909
2006-01-11,662.164
2006-01-12,666.945
2006-01-13,669.036
2006-01-16,673.02
2006-01-17,661.144
2006-01-18,647.949
2006-01-19,657.947
2006-01-20,652.622
2006-01-23,647.479
2006-01-24,658.856
2006-01-25,664.721
2006-01-26,670.969
2006-01-27,676.399
2006-01-30,677.902
2006-01-31,680.877
2006-02-01,682.111
2006-02-02,675.658
2006-02-03,667.596
2006-02-06,678.21
2006-02-07,674.763
2006-02-08,664.562
2006-02-09,671.71
2006-02-10,676.579
2006-02-13,665.219
2006-02-14,670.009
2006-02-15,671.846
2006-02-16,677.212
2006-02-17,683.066
2006-02-20,687.674
2006-02-21,685.538
2006-02-22,681.881
2006-02-23,687.234
2006-02-24,689.349
2006-02-27,690.694
2006-02-28,686.044
2006-03-01,693.442
2006-03-02,695.754
2006-03-03,687.851
2006-03-06,685.866
2006-03-07,667.879
2006-03-08,663.174
2006-03-09,663.855
2006-03-10,666.893
2006-03-13,673.893
2006-03-14,673.621
2006-03-15,682.286
2006-03-16,686.407
2006-03-17,687.971
2006-03-20,689.527
2006-03-21,679.495
2006-03-22,674.1
2006-03-23,673.109
2006-03-24,674.716
2006-03-27,678.95
2006-03-28,673.008
2006-03-29,675.863
2006-03-30,685.109
2006-03-31,691.836
2006-04-03,702.792
2006-04-04,711.17
2006-04-05,713.071
2006-04-06,718.714
2006-04-07,717.973
2006-04-10,715.375
2006-04-11,712.106
2006-04-12,711.083
2006-04-13,712.907
2006-04-14,718.789
2006-04-17,723.99
2006-04-18,732.836
2006-04-19,742.039
2006-04-20,743.277
2006-04-21,747.374
2006-04-24,743.501
2006-04-25,738.649
2006-04-26,746.689
2006-04-27,744.675
2006-04-28,746.941
2006-05-01,749.809
2006-05-02,757.513
2006-05-03,763.81
2006-05-04,767.017
2006-05-05,770.484
2006-05-08,779.006
2006-05-09,775.248
2006-05-10,775.842
2006-05-11,771.459
2006-05-12,755.177
2006-05-15,724.991
2006-05-16,721.498
2006-05-17,719.43
2006-05-18,699.507
2006-05-19,696.586
2006-05-22,666.45
2006-05-23,673.121
2006-05-24,664.559
2006-05-25,663.713
2006-05-26,677.156
2006-05-29,681.13
2006-05-30,669.226
2006-05-31,666.175
2006-06-01,665.248
2006-06-02,673.383
2006-06-05,663.989
2006-06-06,654.532
2006-06-07,638.601
2006-06-08,615.807
2006-06-09,626.525
2006-06-12,619.53
2006-06-13,597.999
2006-06-14,603.02
2006-06-15,610.861
2006-06-16,628.87
2006-06-19,624.161
2006-06-20,611.508
2006-06-21,612.024
2006-06-22,616.486
2006-06-23,613.267
2006-06-26,612.673
2006-06-27,617.314
2006-06-28,618.514
2006-06-29,630.517
2006-06-30,650.775
2006-07-03,660.53
2006-07-04,663.639
2006-07-05,650.321
2006-07-06,651.579
2006-07-07,653.788
2006-07-10,659.729
2006-07-11,657.726
2006-07-12,655.534
2006-07-13,641.179
2006-07-14,629.504
2006-07-17,618.823
2006-07-18,619.343
2006-07-19,627.408
2006-07-20,640.337
2006-07-21,638.206
2006-07-24,640.201
2006-07-25,646.576
2006-07-26,646.607
2006-07-27,659.857
2006-07-28,659.511
2006-07-31,659.078
2006-08-01,652.133
2006-08-02,657.372
2006-08-03,657.624
2006-08-04,662.441
2006-08-07,659.222
2006-08-08,662.568
2006-08-09,667.579
2006-08-10,665.526
2006-08-11,664.103
2006-08-14,663.903
2006-08-15,667.731
2006-08-16,677.782
2006-08-17,683.232
2006-08-18,679.41
2006-08-21,670.706
2006-08-22,673.371
2006-08-23,667.698
2006-08-24,664.835
2006-08-25,665.493
2006-08-28,664.347
2006-08-29,671.785
2006-08-30,679.305
2006-08-31,678.321
2006-09-01,683.602
2006-09-04,693.758
2006-09-05,691.831
2006-09-06,687.809
2006-09-07,682.502
2006-09-08,683.572
2006-09-11,675.313
2006-09-12,676.549
2006-09-13,679.677
2006-09-14,681.946
2006-09-15,685.31
2006-09-18,694.283
2006-09-19,694.566
2006-09-20,691.392
2006-09-21,690.136
2006-09-22,682.166
2006-09-25,682.228
2006-09-26,683.494
2006-09-27,689.854
2006-09-28,692.697
2006-09-29,691.135
2006-10-02,693.955
2006-10-03,692.931
2006-10-04,691.161
2006-10-05,698.41
2006-10-06,699.611
2006-10-09,692.944
2006-10-10,697.422
2006-10-11,695.893
2006-10-12,701.238
2006-10-13,711.057
2006-10-16,715.353
2006-10-17,711.249
2006-10-18,714.563
2006-10-19,716.055
2006-10-20,718.323
2006-10-23,718.024
2006-10-24,720.659
2006-10-25,723.655
2006-10-26,729.744
2006-10-27,728.618
2006-10-30,723.935
2006-10-31,733.149
2006-11-01,739.354
2006-11-02,740.727
2006-11-03,747.075
2006-11-06,749.877
2006-11-07,753.551
2006-11-08,751.361
2006-11-09,756.777
2006-11-10,756.293
2006-11-13,755.319
2006-11-14,762.539
2006-11-15,765.169
2006-11-16,768.763
2006-11-17,764.698
2006-11-20,763.127
2006-11-21,768.332
2006-11-22,778.846
2006-11-23,783.033
2006-11-24,784.024
2006-11-27,784.773
2006-11-28,774.036
2006-11-29,783.11
2006-11-30,789.685
2006-12-01,792.611
2006-12-04,794.901
2006-12-05,800.152
2006-12-06,803.913
2006-12-07,804.194
2006-12-08,800.751
2006-12-11,796.175
2006-12-12,790.512
2006-12-13,793.494
2006-12-14,803.576
2006-12-15,807.168
2006-12-18,809.773
2006-12-19,801.191
2006-12-20,808.503
2006-12-21,807.51
2006-12-22,809.171
2006-12-25,809.337
2006-12-26,810.092
2006-12-27,817.478
2006-12-28,823.206
2006-12-29,826.48
2007-01-01,826.705
2007-01-02,837.43
2007-01-03,835.622
2007-01-04,825.043
2007-01-05,813.549
2007-01-08,807.047
2007-01-09,805.825
2007-01-10,795.862
2007-01-11,799.498
2007-01-12,810.516
2007-01-15,819.536
2007-01-16,821.265
2007-01-17,821.17
2007-01-18,824.18
2007-01-19,819.318
2007-01-22,824.305
2007-01-23,824.002
2007-01-24,831.706
2007-01-25,828.616
2007-01-26,820.933
2007-01-29,813.951
2007-01-30,817.675
2007-01-31,818.812
2007-02-01,828.06
2007-02-02,835.859
2007-02-05,839.715
2007-02-06,845.86
2007-02-07,846.561
2007-02-08,845.283
2007-02-09,844.616
2007-02-12,835.83
2007-02-13,838.64
2007-02-14,851.798
2007-02-15,859.082
2007-02-16,860.6
2007-02-19,862.695
2007-02-20,860.449
2007-02-21,862.439
2007-02-22,868.607
2007-02-23,866.104
2007-02-26,867.927
2007-02-27,844.472
2007-02-28,829.972
2007-03-01,820.064
2007-03-02,814.047
2007-03-05,777.175
2007-03-06,794.622
2007-03-07,798.378
2007-03-08,817.338
2007-03-09,821.224
2007-03-12,827.619
2007-03-13,821.676
2007-03-14,805.797
2007-03-15,817.163
2007-03-16,818.408
2007-03-19,828.349
2007-03-20,833.667
2007-03-21,840.986
2007-03-22,851.769
2007-03-23,855.059
2007-03-26,857.032
2007-03-27,854.58
2007-03-28,843.593
2007-03-29,853.295
2007-03-30,858.898
2007-04-02,859.223
2007-04-03,868.372
2007-04-04,879.64
2007-04-05,883.189
2007-04-06,883.649
2007-04-09,891.45
2007-04-10,895.504
2007-04-11,896.82
2007-04-12,897.044
2007-04-13,900.978
2007-04-16,914.323
2007-04-17,913.878
2007-04-18,915.903
2007-04-19,906.987
2007-04-20,921.777
2007-04-23,927.589
2007-04-24,930.524
2007-04-25,933.23
2007-04-26,933.079
2007-04-27,922.944
2007-04-30,919.009
2007-05-01,918.376
2007-05-02,921.097
2007-05-03,931.827
2007-05-04,942.415
2007-05-07,950.125
2007-05-08,944.326
2007-05-09,948.564
2007-05-10,949.064
2007-05-11,948.599
2007-05-14,956.925
2007-05-15,950.32
2007-05-16,959.33
2007-05-17,962.353
2007-05-18,963.295
2007-05-21,974.972
2007-05-22,982.722
2007-05-23,984.229
2007-05-24,973.958
2007-05-25,975.246
2007-05-28,980.446
2007-05-29,985.408
2007-05-30,982.12
2007-05-31,1000.0
2007-06-01,1010.075
2007-06-04,1012.408
2007-06-05,1012.227
2007-06-06,1001.337
2007-06-07,998.13
2007-06-08,985.403
2007-06-11,988.327
2007-06-12,990.185
2007-06-13,991.652
2007-06-14,1010.212
2007-06-15,1024.49
2007-06-18,1038.037
2007-06-19,1038.752
2007-06-20,1036.741
2007-06-21,1042.114
2007-06-22,1039.917
2007-06-25,1033.432
2007-06-26,1025.325
2007-06-27,1016.768
2007-06-28,1030.592
2007-06-29,1038.967
2007-07-02,1054.995
2007-07-03,1071.569
2007-07-04,1080.179
2007-07-05,1080.129
2007-07-06,1086.591
2007-07-09,1099.986
2007-07-10,1096.926
2007-07-11,1090.398
2007-07-12,1103.276
2007-07-13,1117.132
2007-07-16,1115.493
2007-07-17,1115.97
2007-07-18,1110.501
2007-07-19,1119.814
2007-07-20,1130.933
2007-07-23,1144.879
2007-07-24,1138.248
2007-07-25,1133.286
2007-07-26,1110.121
2007-07-27,1071.83
2007-07-30,1078.333
2007-07-31,1099.351
2007-08-01,1064.509
2007-08-02,1065.587
2007-08-03,1067.352
2007-08-06,1045.161
2007-08-07,1051.453
2007-08-08,1080.883
2007-08-09,1069.775
2007-08-10,1034.631
2007-08-13,1040.55
2007-08-14,1023.13
2007-08-15,996.245
2007-08-16,928.203
2007-08-17,920.004
2007-08-20,962.366
2007-08-21,961.666
2007-08-22,985.314
2007-08-23,1006.276
2007-08-24,1010.942
2007-08-27,1030.447
2007-08-28,1026.753
2007-08-29,1026.442
2007-08-30,1039.671
2007-08-31,1064.071
2007-09-03,1070.702
2007-09-04,1069.235
2007-09-05,1064.848
2007-09-06,1073.3
2007-09-07,1070.094
2007-09-10,1055.11
2007-09-11,1065.252
2007-09-12,1064.86
2007-09-13,1074.803
2007-09-14,1081.855
2007-09-17,1077.656
2007-09-18,1081.781
2007-09-19,1116.174
2007-09-20,1122.899
2007-09-21,1133.262
2007-09-24,1142.24
2007-09-25,1139.089
2007-09-26,1150.071
2007-09-27,1169.149
2007-09-28,1171.528
2007-10-01,1187.317
2007-10-02,1204.406
2007-10-03,1198.97
2007-10-04,1191.596
2007-10-05,1206.368
2007-10-08,1214.008
2007-10-09,1222.111
2007-10-10,1234.89
2007-10-11,1255.051
2007-10-12,1239.867
2007-10-15,1249.572
2007-10-16,1240.161
2007-10-17,1241.728
2007-10-18,1244.311
2007-10-19,1227.854
2007-10-22,1199.857
2007-10-23,1227.712
2007-10-24,1229.031
2007-10-25,1245.864
2007-10-26,1271.983
2007-10-29,1290.685
2007-10-30,1286.659
2007-10-31,1296.438
2007-11-01,1283.409
2007-11-02,1269.598
2007-11-05,1260.1
2007-11-06,1276.069
2007-11-07,1271.304
2007-11-08,1237.063
2007-11-09,1233.151
2007-11-12,1185.924
2007-11-13,1190.906
2007-11-14,1226.995
2007-11-15,1210.329
2007-11-16,1196.506
2007-11-19,1180.361
2007-11-20,1178.111
2007-11-21,1136.293
2007-11-22,1126.514
2007-11-23,1119.618
2007-11-26,1138.169
2007-11-27,1131.016
2007-11-28,1143.944
2007-11-29,1162.676
2007-11-30,1183.421
2007-12-03,1188.644
2007-12-04,1193.329
2007-12-05,1212.048
2007-12-06,1215.014
2007-12-07,1214.25
2007-12-10,1203.683
2007-12-11,1205.307
2007-12-12,1201.261
2007-12-13,1180.235
2007-12-14,1170.046
2007-12-17,1128.143
2007-12-18,1130.603
2007-12-19,1134.846
2007-12-20,1126.999
2007-12-21,1143.776
2007-12-24,1165.732
2007-12-25,1167.901
2007-12-26,1173.449
2007-12-27,1183.978
2007-12-28,1190.207
2007-12-31,1194.447
2008-01-01,1195.525
2008-01-02,1187.664
2008-01-03,1184.394
2008-01-04,1183.24
2008-01-07,1165.844
2008-01-08,1174.275
2008-01-09,1177.209
2008-01-10,1166.905
2008-01-11,1160.072
2008-01-14,1163.158
2008-01-15,1148.631
2008-01-16,1109.891
2008-01-17,1100.428
2008-01-18,1094.187
2008-01-21,1033.831
2008-01-22,998.612
2008-01-23,1005.821
2008-01-24,1026.697
2008-01-25,1051.769
2008-01-28,1028.66
2008-01-29,1039.575
2008-01-30,1026.71
2008-01-31,1028.593
2008-02-01,1047.696
2008-02-04,1070.407
2008-02-05,1063.941
2008-02-06,1048.182
2008-02-07,1038.749
2008-02-08,1038.014
2008-02-11,1024.089
2008-02-12,1034.674
2008-02-13,1037.342
2008-02-14,1062.237
2008-02-15,1064.312
2008-02-18,1073.504
2008-02-19,1084.082
2008-02-20,1067.631
2008-02-21,1077.069
2008-02-22,1075.065
2008-02-25,1085.799
2008-02-26,1096.545
2008-02-27,1113.787
2008-02-28,1115.397
2008-02-29,1102.13
2008-03-03,1080.655
2008-03-04,1076.797
2008-03-05,1078.77
2008-03-06,1081.339
2008-03-07,1057.378
2008-03-10,1030.271
2008-03-11,1052.268
2008-03-12,1062.859
2008-03-13,1033.055
2008-03-14,1023.864
2008-03-17,980.464
2008-03-18,996.622
2008-03-19,999.876
2008-03-20,990.107
2008-03-21,995.492
2008-03-24,1011.132
2008-03-25,1036.653
2008-03-26,1037.908
2008-03-27,1037.452
2008-03-28,1042.339
2008-03-31,1036.768
2008-04-01,1040.412
2008-04-02,1059.04
2008-04-03,1061.739
2008-04-04,1064.896
2008-04-07,1078.322
2008-04-08,1070.481
2008-04-09,1067.158
2008-04-10,1073.272
2008-04-11,1073.012
2008-04-14,1057.747
2008-04-15,1060.96
2008-04-16,1075.915
2008-04-17,1082.617
2008-04-18,1083.228
2008-04-21,1094.122
2008-04-22,1098.04
2008-04-23,1105.007
2008-04-24,1103.809
2008-04-25,1104.335
2008-04-28,1105.62
2008-04-29,1094.563
2008-04-30,1105.557
2008-05-01,1106.211
2008-05-02,1120.938
2008-05-05,1122.428
2008-05-06,1119.707
2008-05-07,1110.046
2008-05-08,1096.284
2008-05-09,1088.16
2008-05-12,1089.13
2008-05-13,1095.992
2008-05-14,1096.38
2008-05-15,1112.505
2008-05-16,1124.703
2008-05-19,1132.828
2008-05-20,1116.207
2008-05-21,1111.449
2008-05-22,1104.917
2008-05-23,1095.647
2008-05-26,1080.823
2008-05-27,1087.649
2008-05-28,1090.233
2008-05-29,1096.516
2008-05-30,1103.7
2008-06-02,1097.218
2008-06-03,1085.98
2008-06-04,1079.085
2008-06-05,1086.448
2008-06-06,1082.403
2008-06-09,1069.776
2008-06-10,1044.271
2008-06-11,1032.733
2008-06-12,1019.743
2008-06-13,1015.342
2008-06-16,1024.594
2008-06-17,1033.237
2008-06-18,1030.889
2008-06-19,1019.987
2008-06-20,1007.249
2008-06-23,992.187
2008-06-24,982.469
2008-06-25,993.394
2008-06-26,986.44
2008-06-27,967.595
2008-06-30,964.454
2008-07-01,947.821
2008-07-02,940.312
2008-07-03,922.787
2008-07-04,915.836
2008-07-07,921.116
2008-07-08,908.633
2008-07-09,922.43
2008-07-10,931.202
2008-07-11,938.551
2008-07-14,936.796
2008-07-15,912.105
2008-07-16,916.99
2008-07-17,932.054
2008-07-18,926.142
2008-07-21,941.361
2008-07-22,941.557
2008-07-23,964.339
2008-07-24,967.717
2008-07-25,957.37
2008-07-28,956.788
2008-07-29,948.976
2008-07-30,963.22
2008-07-31,964.935
2008-08-01,956.65
2008-08-04,943.502
2008-08-05,936.099
2008-08-06,946.469
2008-08-07,939.74
2008-08-08,931.301
2008-08-11,931.107
2008-08-12,921.116
2008-08-13,911.501
2008-08-14,919.346
2008-08-15,909.737
2008-08-18,898.573
2008-08-19,885.15
2008-08-20,894.763
2008-08-21,888.44
2008-08-22,888.046
2008-08-25,883.711
2008-08-26,873.37
2008-08-27,884.259
2008-08-28,888.693
2008-08-29,891.651
2008-09-01,869.032
2008-09-02,861.043
2008-09-03,851.107
2008-09-04,838.316
2008-09-05,818.805
2008-09-08,847.432
2008-09-09,826.032
2008-09-10,821.112
2008-09-11,795.176
2008-09-12,806.508
2008-09-15,782.795
2008-09-16,741.93
2008-09-17,735.18
2008-09-18,716.225
2008-09-19,768.621
2008-09-22,777.726
2008-09-23,761.664
2008-09-24,761.171
2008-09-25,765.057
2008-09-26,752.665
2008-09-29,718.955
2008-09-30,720.726
2008-10-01,725.527
2008-10-02,707.007
2008-10-03,698.244
2008-10-06,637.72
2008-10-07,626.307
2008-10-08,572.604
2008-10-09,574.863
2008-10-10,548.17
2008-10-13,585.426
2008-10-14,622.196
2008-10-15,584.472
2008-10-16,540.607
2008-10-17,536.054
2008-10-20,548.677
2008-10-21,542.168
2008-10-22,505.521
2008-10-23,485.756
2008-10-24,452.313
2008-10-27,429.577
2008-10-28,450.526
2008-10-29,462.475
2008-10-30,504.316
2008-10-31,517.291
2008-11-03,535.2
2008-11-04,550.159
2008-11-05,551.477
2008-11-06,515.706
2008-11-07,522.654
2008-11-10,532.844
2008-11-11,513.75
2008-11-12,495.248
2008-11-13,481.943
2008-11-14,485.792
2008-11-17,476.07
2008-11-18,458.661
2008-11-19,450.73
2008-11-20,426.94
2008-11-21,429.654
2008-11-24,436.589
2008-11-25,447.801
2008-11-26,458.67
2008-11-27,468.711
2008-11-28,470.195
2008-12-01,463.734
2008-12-02,454.459
2008-12-03,456.49
2008-12-04,453.74
2008-12-05,451.589
2008-12-08,480.206
2008-12-09,482.788
2008-12-10,501.24
2008-12-11,508.868
2008-12-12,495.804
2008-12-15,505.733
2008-12-16,513.997
2008-12-17,524.619
2008-12-18,536.628
2008-12-19,534.17
2008-12-22,522.472
2008-12-23,509.932
2008-12-24,509.897
2008-12-25,510.56
2008-12-26,509.003
2008-12-29,514.905
2008-12-30,524.86
2008-12-31,526.956
2009-01-01,528.429
2009-01-02,533.654
2009-01-05,547.167
2009-01-06,555.885
2009-01-07,550.9
2009-01-08,534.42
2009-01-09,529.043
2009-01-12,514.507
2009-01-13,513.493
2009-01-14,511.286
2009-01-15,494.524
2009-01-16,506.71
2009-01-19,503.307
2009-01-20,489.777
2009-01-21,485.704
2009-01-22,486.305
2009-01-23,479.343
2009-01-26,483.575
2009-01-27,486.724
2009-01-28,497.459
2009-01-29,495.596
2009-01-30,492.927
2009-02-02,482.789
2009-02-03,489.718
2009-02-04,497.233
2009-02-05,496.438
2009-02-06,509.734
2009-02-09,515.035
2009-02-10,513.248
2009-02-11,506.595
2009-02-12,498.674
2009-02-13,507.97
2009-02-16,502.458
2009-02-17,482.447
2009-02-18,479.863
2009-02-19,483.99
2009-02-20,467.613
2009-02-23,472.963
2009-02-24,464.417
2009-02-25,464.821
2009-02-26,465.073
2009-02-27,459.542
2009-03-02,438.657
2009-03-03,438.416
2009-03-04,450.889
2009-03-05,447.325
2009-03-06,448.978
2009-03-09,446.125
2009-03-10,459.052
2009-03-11,468.219
2009-03-12,469.518
2009-03-13,479.209
2009-03-16,491.283
2009-03-17,496.325
2009-03-18,499.398
2009-03-19,509.8
2009-03-20,507.621
2009-03-23,528.87
2009-03-24,533.708
2009-03-25,540.748
2009-03-26,549.864
2009-03-27,545.477
2009-03-30,521.768
2009-03-31,532.483
2009-04-01,546.49
2009-04-02,575.519
2009-04-03,579.749
2009-04-06,586.226
2009-04-07,580.056
2009-04-08,574.618
2009-04-09,596.285
2009-04-10,599.774
2009-04-13,606.532
2009-04-14,613.399
2009-04-15,612.474
2009-04-16,618.957
2009-04-17,609.556
2009-04-20,602.119
2009-04-21,601.078
2009-04-22,608.062
2009-04-23,617.616
2009-04-24,627.271
2009-04-27,612.689
2009-04-28,602.08
2009-04-29,621.722
2009-04-30,645.067
2009-05-01,645.572
2009-05-04,676.099
2009-05-05,678.846
2009-05-06,690.092
2009-05-07,694.653
2009-05-08,704.13
2009-05-11,704.398
2009-05-12,698.458
2009-05-13,692.715
2009-05-14,683.452
2009-05-15,695.655
2009-05-18,711.926
2009-05-19,728.114
2009-05-20,739.66
2009-05-21,729.567
2009-05-22,735.627
2009-05-25,740.542
2009-05-26,731.715
2009-05-27,743.07
2009-05-28,748.613
2009-05-29,754.955
2009-06-01,782.7
2009-06-02,776.859
2009-06-03,772.249
2009-06-04,766.753
2009-06-05,770.049
2009-06-08,755.289
2009-06-09,751.51
2009-06-10,766.282
2009-06-11,771.947
2009-06-12,770.312
2009-06-15,751.727
2009-06-16,746.513
2009-06-17,735.725
2009-06-18,730.069
2009-06-19,737.846
2009-06-22,730.47
2009-06-23,717.421
2009-06-24,736.318
2009-06-25,744.985
2009-06-26,755.606
2009-06-29,757.03
2009-06-30,754.885
2009-07-01,765.978
2009-07-02,764.24
2009-07-03,767.847
2009-07-06,759.042
2009-07-07,760.753
2009-07-08,749.848
2009-07-09,753.79
2009-07-10,749.194
2009-07-13,732.234
2009-07-14,748.285
2009-07-15,774.067
2009-07-16,782.052
2009-07-17,789.84
2009-07-20,810.661
2009-07-21,814.258
2009-07-22,813.279
2009-07-23,824.321
2009-07-24,828.247
2009-07-27,840.439
2009-07-28,847.312
2009-07-29,835.868
2009-07-30,840.477
2009-07-31,852.108
2009-08-03,871.99
2009-08-04,867.419
2009-08-05,858.714
2009-08-06,857.646
2009-08-07,853.166
2009-08-10,854.686
2009-08-11,850.124
2009-08-12,845.395
2009-08-13,859.01
2009-08-14,854.437
2009-08-17,824.399
2009-08-18,827.483
2009-08-19,823.613
2009-08-20,836.755
2009-08-21,843.45
2009-08-24,864.801
2009-08-25,859.725
2009-08-26,855.552
2009-08-27,846.357
2009-08-28,855.479
2009-08-31,848.85
2009-09-01,852.855
2009-09-02,841.903
2009-09-03,853.92
2009-09-04,865.909
2009-09-07,877.326
2009-09-08,887.122
2009-09-09,887.807
2009-09-10,893.319
2009-09-11,902.565
2009-09-14,892.747
2009-09-15,900.085
2009-09-16,916.803
2009-09-17,925.375
2009-09-18,928.925
2009-09-21,923.046
2009-09-22,932.036
2009-09-23,926.456
2009-09-24,923.605
2009-09-25,926.882
2009-09-28,918.841
2009-09-29,923.673
2009-09-30,921.685
2009-10-01,920.007
2009-10-02,911.857
2009-10-05,917.641
2009-10-06,936.294
2009-10-07,940.239
2009-10-08,949.698
2009-10-09,954.311
2009-10-12,959.121
2009-10-13,958.008
2009-10-14,974.503
2009-10-15,978.722
2009-10-16,971.411
2009-10-19,979.04
2009-10-20,976.122
2009-10-21,968.932
2009-10-22,960.881
2009-10-23,968.432
2009-10-26,966.566
2009-10-27,950.036
2009-10-28,923.729
2009-10-29,921.759
2009-10-30,919.852
2009-11-02,912.877
2009-11-03,905.063
2009-11-04,929.738
2009-11-05,930.732
2009-11-06,939.547
2009-11-09,959.943
2009-11-10,962.527
2009-11-11,973.76
2009-11-12,966.514
2009-11-13,969.474
2009-11-16,985.408
2009-11-17,980.816
2009-11-18,982.894
2009-11-19,973.168
2009-11-20,969.899
2009-11-23,979.109
2009-11-24,978.369
2009-11-25,985.699
2009-11-26,970.328
2009-11-27,950.074
2009-11-30,965.856
2009-12-01,984.079
2009-12-02,995.385
2009-12-03,1004.218
2009-12-04,1003.18
2009-12-07,1004.02
2009-12-08,1000.153
2009-12-09,992.808
2009-12-10,993.679
2009-12-11,1002.557
2009-12-14,1011.132
2009-12-15,1003.545
2009-12-16,998.817
2009-12-17,982.723
2009-12-18,976.644
2009-12-21,974.334
2009-12-22,981.86
2009-12-23,990.886
2009-12-24,1000.186
2009-12-25,1000.467
2009-12-28,1010.051
2009-12-29,1011.455
2009-12-30,1015.398
2009-12-31,1024.305
2010-01-01,1024.305
2010-01-04,1039.064
2010-01-05,1049.145
2010-01-06,1055.418
2010-01-07,1048.994
2010-01-08,1053.492
2010-01-11,1063.997
2010-01-12,1060.783
2010-01-13,1050.034
2010-01-14,1054.286
2010-01-15,1055.108
2010-01-18,1055.348
2010-01-19,1055.006
2010-01-20,1043.503
2010-01-21,1025.418
2010-01-22,1003.77
2010-01-25,994.129
2010-01-26,972.067
2010-01-27,958.886
2010-01-28,969.667
2010-01-29,966.723
2010-02-01,965.752
2010-02-02,970.018
2010-02-03,983.953
2010-02-04,962.576
2010-02-05,930.287
2010-02-08,924.907
2010-02-09,939.007
2010-02-10,945.949
2010-02-11,956.564
2010-02-12,957.092
2010-02-15,959.343
2010-02-16,965.863
2010-02-17,978.574
2010-02-18,977.088
2010-02-19,966.738
2010-02-22,976.591
2010-02-23,976.436
2010-02-24,972.802
2010-02-25,961.725
2010-02-26,975.118
2010-03-01,987.655
2010-03-02,998.824
2010-03-03,1007.02
2010-03-04,1002.881
2010-03-05,1014.511
2010-03-08,1028.194
2010-03-09,1027.768
2010-03-10,1036.865
2010-03-11,1033.758
2010-03-12,1034.831
2010-03-15,1023.862
2010-03-16,1030.019
2010-03-17,1045.323
2010-03-18,1045.369
2010-03-19,1042.574
2010-03-22,1034.827
2010-03-23,1036.304
2010-03-24,1033.53
2010-03-25,1035.527
2010-03-26,1039.558
2010-03-29,1047.783
2010-03-30,1050.203
2010-03-31,1049.71
2010-04-01,1065.561
2010-04-02,1065.824
2010-04-05,1072.114
2010-04-06,1076.779
2010-04-07,1084.806
2010-04-08,1076.596
2010-04-09,1080.53
2010-04-12,1079.244
2010-04-13,1070.882
2010-04-14,1082.453
2010-04-15,1086.112
2010-04-16,1072.446
2010-04-19,1048.342
2010-04-20,1062.644
2010-04-21,1070.876
2010-04-22,1064.352
2010-04-23,1068.278
2010-04-26,1080.633
2010-04-27,1066.929
2010-04-28,1051.664
2010-04-29,1058.015
2010-04-30,1065.891
2010-05-03,1059.221
2010-05-04,1042.843
2010-05-05,1018.791
2010-05-06,990.919
2010-05-07,968.813
2010-05-10,1015.156
2010-05-11,1004.915
2010-05-12,1012.661
2010-05-13,1021.055
2010-05-14,1007.048
2010-05-17,985.753
2010-05-18,984.7
2010-05-19,952.894
2010-05-20,922.138
2010-05-21,923.564
2010-05-24,929.584
2010-05-25,889.978
2010-05-26,918.787
2010-05-27,943.651
2010-05-28,961.069
2010-05-31,970.734
2010-06-01,950.723
2010-06-02,951.111
2010-06-03,968.139
2010-06-04,958.842
2010-06-07,934.648
2010-06-08,938.142
2010-06-09,940.944
2010-06-10,951.773
2010-06-11,961.555
2010-06-14,977.564
2010-06-15,984.416
2010-06-16,990.261
2010-06-17,998.073
2010-06-18,1005.372
2010-06-21,1032.33
2010-06-22,1025.344
2010-06-23,1021.028
2010-06-24,1015.412
2010-06-25,1007.955
2010-06-28,1012.847
2010-06-29,987.131
2010-06-30,984.768
2010-07-01,977.616
2010-07-02,978.577
2010-07-05,977.748
2010-07-06,995.932
2010-07-07,995.636
2010-07-08,1008.828
2010-07-09,1019.647
2010-07-12,1018.953
2010-07-13,1025.171
2010-07-14,1033.397
2010-07-15,1033.596
2010-07-16,1027.378
2010-07-19,1023.201
2010-07-20,1029.573
2010-07-21,1040.963
2010-07-22,1047.862
2010-07-23,1056.815
2010-07-26,1059.045
2010-07-27,1065.304
2010-07-28,1067.031
2010-07-29,1070.315
2010-07-30,1072.066
2010-08-02,1094.299
2010-08-03,1089.715
2010-08-04,1092.788
