Date,EM (EMERGING MARKETS) MID CAP Mid Cap
2010-08-06,1081.15
2010-08-09,1088.042
2010-08-10,1075.435
2010-08-11,1058.308
2010-08-12,1051.515
2010-08-13,1060.448
2010-08-16,1064.683
2010-08-17,1073.759
2010-08-18,1077.097
2010-08-19,1077.696
2010-08-20,1072.389
2010-08-23,1072.772
2010-08-24,1063.925
2010-08-25,1048.245
2010-08-26,1050.973
2010-08-27,1054.122
2010-08-30,1058.99
2010-08-31,1057.92
2010-09-01,1079.845
2010-09-02,1087.602
2010-09-03,1095.903
2010-09-06,1104.692
2010-09-07,1097.697
2010-09-08,1098.115
2010-09-09,1107.381
2010-09-10,1113.474
2010-09-13,1131.166
2010-09-14,1135.013
2010-09-15,1141.94
2010-09-16,1134.912
2010-09-17,1141.242
2010-09-20,1148.481
2010-09-21,1149.55
2010-09-22,1155.542
2010-09-23,1154.172
2010-09-24,1162.645
2010-09-27,1177.416
2010-09-28,1175.785
2010-09-29,1181.162
2010-09-30,1185.455
2010-10-01,1195.705
2010-10-04,1197.834
2010-10-05,1203.156
2010-10-06,1217.888
2010-10-07,1215.765
2010-10-08,1212.696
2010-10-11,1217.412
2010-10-12,1206.365
2010-10-13,1226.935
2010-10-14,1236.032
2010-10-15,1230.887
2010-10-18,1217.433
2010-10-19,1202.073
2010-10-20,1205.407
2010-10-21,1211.483
2010-10-22,1212.411
2010-10-25,1225.455
2010-10-26,1226.409
2010-10-27,1211.449
2010-10-28,1214.885
2010-10-29,1217.646
2010-11-01,1232.941
2010-11-02,1237.251
2010-11-03,1246.168
2010-11-04,1260.963
2010-11-05,1262.358
2010-11-08,1257.131
2010-11-09,1260.759
2010-11-10,1252.526
2010-11-11,1245.525
2010-11-12,1221.982
2010-11-15,1213.464
2010-11-16,1200.263
2010-11-17,1193.61
2010-11-18,1212.974
2010-11-19,1216.387
2010-11-22,1217.769
2010-11-23,1192.973
2010-11-24,1195.439
2010-11-25,1199.31
2010-11-26,1180.804
2010-11-29,1178.779
2010-11-30,1180.343
2010-12-01,1200.245
2010-12-02,1214.453
2010-12-03,1221.608
2010-12-06,1223.346
2010-12-07,1226.109
2010-12-08,1210.948
2010-12-09,1212.276
2010-12-10,1211.287
2010-12-13,1217.19
2010-12-14,1222.321
2010-12-15,1213.661
2010-12-16,1200.206
2010-12-17,1204.106
2010-12-20,1194.848
2010-12-21,1209.606
2010-12-22,1210.54
2010-12-23,1212.813
2010-12-24,1211.167
2010-12-27,1209.914
2010-12-28,1212.805
2010-12-29,1223.586
2010-12-30,1233.554
2010-12-31,1238.855
2011-01-03,1253.277
2011-01-04,1258.322
2011-01-05,1253.769
2011-01-06,1248.702
2011-01-07,1245.351
2011-01-10,1232.521
2011-01-11,1237.979
2011-01-12,1253.222
2011-01-13,1254.851
2011-01-14,1250.704
2011-01-17,1240.063
2011-01-18,1243.028
2011-01-19,1244.241
2011-01-20,1226.605
2011-01-21,1218.315
2011-01-24,1218.879
2011-01-25,1220.853
2011-01-26,1222.792
2011-01-27,1221.436
2011-01-28,1203.975
2011-01-31,1196.117
2011-02-01,1204.494
2011-02-02,1207.602
2011-02-03,1203.078
2011-02-04,1199.695
2011-02-07,1203.038
2011-02-08,1202.325
2011-02-09,1184.312
2011-02-10,1158.584
2011-02-11,1153.897
2011-02-14,1169.269
2011-02-15,1170.573
2011-02-16,1173.319
2011-02-17,1172.24
2011-02-18,1185.907
2011-02-21,1182.234
2011-02-22,1154.96
2011-02-23,1144.071
2011-02-24,1132.167
2011-02-25,1147.463
2011-02-28,1155.503
2011-03-01,1161.78
2011-03-02,1159.595
2011-03-03,1175.973
2011-03-04,1188.245
2011-03-07,1183.074
2011-03-08,1186.239
2011-03-09,1190.69
2011-03-10,1178.102
2011-03-11,1168.702
2011-03-14,1169.928
2011-03-15,1142.221
2011-03-16,1149.307
2011-03-17,1141.072
2011-03-18,1155.045
2011-03-21,1169.432
2011-03-22,1182.589
2011-03-23,1183.029
2011-03-24,1192.7
2011-03-25,1199.543
2011-03-28,1193.01
2011-03-29,1198.439
2011-03-30,1218.596
2011-03-31,1232.022
2011-04-01,1249.931
2011-04-04,1257.755
2011-04-05,1260.572
2011-04-06,1271.058
2011-04-07,1274.058
2011-04-08,1281.438
2011-04-11,1277.003
2011-04-12,1255.534
2011-04-13,1263.848
2011-04-14,1264.655
2011-04-15,1264.116
2011-04-18,1252.378
2011-04-19,1252.947
2011-04-20,1277.564
2011-04-21,1287.032
2011-04-22,1288.714
2011-04-25,1288.594
2011-04-26,1287.756
2011-04-27,1288.722
2011-04-28,1284.465
2011-04-29,1284.815
2011-05-02,1290.698
2011-05-03,1272.554
2011-05-04,1263.444
2011-05-05,1254.285
2011-05-06,1254.318
2011-05-09,1254.977
2011-05-10,1260.109
2011-05-11,1263.487
2011-05-12,1243.108
2011-05-13,1241.979
2011-05-16,1233.409
2011-05-17,1228.156
2011-05-18,1238.28
2011-05-19,1232.012
2011-05-20,1231.755
2011-05-23,1202.219
2011-05-24,1215.047
2011-05-25,1204.92
2011-05-26,1219.167
2011-05-27,1233.635
2011-05-30,1236.908
2011-05-31,1260.287
2011-06-01,1261.415
2011-06-02,1255.24
2011-06-03,1257.012
2011-06-06,1251.612
2011-06-07,1251.657
2011-06-08,1242.245
2011-06-09,1235.692
2011-06-10,1221.4
2011-06-13,1214.278
2011-06-14,1225.217
2011-06-15,1220.31
2011-06-16,1199.966
2011-06-17,1201.578
2011-06-20,1194.313
2011-06-21,1209.231
2011-06-22,1211.771
2011-06-23,1200.201
2011-06-24,1211.587
2011-06-27,1207.514
2011-06-28,1213.77
2011-06-29,1227.052
2011-06-30,1242.593
2011-07-01,1253.236
2011-07-04,1265.686
2011-07-05,1265.655
2011-07-06,1262.65
2011-07-07,1271.63
2011-07-08,1269.407
2011-07-11,1251.651
2011-07-12,1227.017
2011-07-13,1246.197
2011-07-14,1245.323
2011-07-15,1246.102
2011-07-18,1230.517
2011-07-19,1234.686
2011-07-20,1245.214
2011-07-21,1253.54
2011-07-22,1267.341
2011-07-25,1259.729
2011-07-26,1269.544
2011-07-27,1262.074
2011-07-28,1257.858
2011-07-29,1246.847
2011-08-01,1257.223
2011-08-02,1239.194
2011-08-03,1215.424
2011-08-04,1183.895
2011-08-05,1142.702
2011-08-08,1089.812
2011-08-09,1063.992
2011-08-10,1085.298
2011-08-11,1093.041
2011-08-12,1094.358
2011-08-15,1118.119
2011-08-16,1126.827
2011-08-17,1133.308
2011-08-18,1113.269
2011-08-19,1079.12
2011-08-22,1063.433
2011-08-23,1084.236
2011-08-24,1074.211
2011-08-25,1064.066
2011-08-26,1063.945
2011-08-29,1096.316
2011-08-30,1109.549
2011-08-31,1134.89
2011-09-01,1142.111
2011-09-02,1132.067
2011-09-05,1097.501
2011-09-06,1087.128
2011-09-07,1107.286
2011-09-08,1111.102
2011-09-09,1090.354
2011-09-12,1066.974
2011-09-13,1059.317
2011-09-14,1033.977
2011-09-15,1041.466
2011-09-16,1059.851
2011-09-19,1024.414
2011-09-20,1023.181
2011-09-21,1011.812
2011-09-22,949.011
2011-09-23,927.96
2011-09-26,902.967
2011-09-27,947.0
2011-09-28,946.788
2011-09-29,949.659
2011-09-30,936.76
2011-10-03,905.58
2011-10-04,883.712
2011-10-05,887.333
2011-10-06,915.498
2011-10-07,940.895
2011-10-10,951.762
2011-10-11,965.833
2011-10-12,979.58
2011-10-13,995.588
2011-10-14,994.445
2011-10-17,1006.887
2011-10-18,986.457
2011-10-19,996.73
2011-10-20,965.133
2011-10-21,976.43
2011-10-24,1004.358
2011-10-25,1008.54
2011-10-26,1012.483
2011-10-27,1049.068
2011-10-28,1063.56
2011-10-31,1047.911
2011-11-01,1019.199
2011-11-02,1025.319
2011-11-03,1019.509
2011-11-04,1038.763
2011-11-07,1036.011
2011-11-08,1034.331
2011-11-09,1025.732
2011-11-10,992.86
2011-11-11,1009.556
2011-11-14,1016.293
2011-11-15,1005.628
2011-11-16,997.522
2011-11-17,992.503
2011-11-18,970.589
2011-11-21,946.984
2011-11-22,943.055
2011-11-23,917.54
2011-11-24,923.329
2011-11-25,913.232
2011-11-28,935.045
2011-11-29,946.397
2011-11-30,961.878
2011-12-01,992.144
2011-12-02,994.928
2011-12-05,997.43
2011-12-06,985.281
2011-12-07,993.386
2011-12-08,981.51
2011-12-09,968.95
2011-12-12,961.622
2011-12-13,949.839
2011-12-14,938.465
2011-12-15,928.943
2011-12-16,938.412
2011-12-19,918.416
2011-12-20,928.069
2011-12-21,946.248
2011-12-22,948.954
2011-12-23,960.467
2011-12-26,959.813
2011-12-27,956.286
2011-12-28,948.096
2011-12-29,951.913
2011-12-30,954.333
2012-01-02,952.004
2012-01-03,970.89
2012-01-04,969.414
2012-01-05,965.515
2012-01-06,957.27
2012-01-09,960.701
2012-01-10,976.253
2012-01-11,976.878
2012-01-12,986.311
2012-01-13,986.293
2012-01-16,984.431
2012-01-17,1006.062
2012-01-18,1015.203
2012-01-19,1029.11
2012-01-20,1035.589
2012-01-23,1037.849
2012-01-24,1035.269
2012-01-25,1035.67
2012-01-26,1055.69
2012-01-27,1058.472
2012-01-30,1049.473
2012-01-31,1065.087
2012-02-01,1077.223
2012-02-02,1097.385
2012-02-03,1106.082
2012-02-06,1104.053
2012-02-07,1103.713
2012-02-08,1122.791
2012-02-09,1128.323
2012-02-10,1112.218
2012-02-13,1116.788
2012-02-14,1110.156
2012-02-15,1125.962
2012-02-16,1111.8
2012-02-17,1124.846
2012-02-20,1131.859
2012-02-21,1129.198
2012-02-22,1131.223
2012-02-23,1125.262
2012-02-24,1132.271
2012-02-27,1123.033
2012-02-28,1135.288
2012-02-29,1147.588
2012-03-01,1145.059
2012-03-02,1152.263
2012-03-05,1139.228
2012-03-06,1115.234
2012-03-07,1113.452
2012-03-08,1131.799
2012-03-09,1138.072
2012-03-12,1126.79
2012-03-13,1139.706
2012-03-14,1140.851
2012-03-15,1138.154
2012-03-16,1135.053
2012-03-19,1133.082
2012-03-20,1121.384
2012-03-21,1116.215
2012-03-22,1109.504
2012-03-23,1111.769
2012-03-26,1112.564
2012-03-27,1123.968
2012-03-28,1112.339
2012-03-29,1098.632
2012-03-30,1110.242
2012-04-02,1116.342
2012-04-03,1120.898
2012-04-04,1104.985
2012-04-05,1104.433
2012-04-06,1106.085
2012-04-09,1093.799
2012-04-10,1082.764
2012-04-11,1079.188
2012-04-12,1087.222
2012-04-13,1093.509
2012-04-16,1085.796
2012-04-17,1087.236
2012-04-18,1090.913
2012-04-19,1086.877
2012-04-20,1086.216
2012-04-23,1073.896
2012-04-24,1073.694
2012-04-25,1077.106
2012-04-26,1078.657
2012-04-27,1078.758
2012-04-30,1084.89
2012-05-01,1084.411
2012-05-02,1091.803
2012-05-03,1091.76
2012-05-04,1089.601
2012-05-07,1076.516
2012-05-08,1070.221
2012-05-09,1050.525
2012-05-10,1051.324
2012-05-11,1042.627
2012-05-14,1022.104
2012-05-15,1011.77
2012-05-16,991.343
2012-05-17,991.723
2012-05-18,971.464
2012-05-21,975.32
2012-05-22,984.702
2012-05-23,963.357
2012-05-24,967.197
2012-05-25,969.232
2012-05-28,977.902
2012-05-29,993.227
2012-05-30,979.846
2012-05-31,981.913
2012-06-01,967.4
2012-06-04,949.872
2012-06-05,955.22
2012-06-06,971.107
2012-06-07,981.729
2012-06-08,976.935
2012-06-11,986.822
2012-06-12,986.456
2012-06-13,992.039
2012-06-14,985.136
2012-06-15,995.491
2012-06-18,1005.157
2012-06-19,1014.289
2012-06-20,1022.831
2012-06-21,1009.473
2012-06-22,994.512
2012-06-25,984.496
2012-06-26,984.175
2012-06-27,988.713
2012-06-28,981.104
2012-06-29,1010.716
2012-07-02,1016.538
2012-07-03,1030.119
2012-07-04,1032.903
2012-07-05,1033.679
2012-07-06,1025.944
2012-07-09,1014.702
2012-07-10,1012.433
2012-07-11,1012.612
2012-07-12,992.571
2012-07-13,999.962
2012-07-16,999.916
2012-07-17,1005.525
2012-07-18,1001.118
2012-07-19,1009.32
2012-07-20,1006.237
2012-07-23,982.674
2012-07-24,979.992
2012-07-25,975.792
2012-07-26,985.592
2012-07-27,1009.872
2012-07-30,1013.109
2012-07-31,1018.126
2012-08-01,1021.583
2012-08-02,1013.511
2012-08-03,1021.164
2012-08-06,1034.744
2012-08-07,1034.878
2012-08-08,1036.263
2012-08-09,1047.652
2012-08-10,1048.319
2012-08-13,1041.268
2012-08-14,1043.176
2012-08-15,1041.595
2012-08-16,1045.893
2012-08-17,1040.528
2012-08-20,1039.179
2012-08-21,1048.489
2012-08-22,1044.422
2012-08-23,1050.683
2012-08-24,1042.429
2012-08-27,1041.569
2012-08-28,1036.938
2012-08-29,1034.963
2012-08-30,1027.788
2012-08-31,1032.453
2012-09-03,1040.198
2012-09-04,1037.201
2012-09-05,1028.377
2012-09-06,1037.64
2012-09-07,1052.398
2012-09-10,1050.872
2012-09-11,1053.504
2012-09-12,1054.151
2012-09-13,1057.895
2012-09-14,1086.8
2012-09-17,1088.584
2012-09-18,1086.111
2012-09-19,1090.704
2012-09-20,1080.836
2012-09-21,1091.692
2012-09-24,1088.872
2012-09-25,1090.05
2012-09-26,1077.771
2012-09-27,1084.082
2012-09-28,1091.519
2012-10-01,1090.411
2012-10-02,1091.85
2012-10-03,1090.511
2012-10-04,1091.25
2012-10-05,1092.705
2012-10-08,1078.917
2012-10-09,1078.896
2012-10-10,1077.511
2012-10-11,1079.57
2012-10-12,1084.542
2012-10-15,1080.745
2012-10-16,1089.382
2012-10-17,1099.675
2012-10-18,1099.947
2012-10-19,1094.977
2012-10-22,1096.586
2012-10-23,1085.283
2012-10-24,1081.439
2012-10-25,1082.895
2012-10-26,1072.018
2012-10-29,1068.975
2012-10-30,1075.111
2012-10-31,1078.109
2012-11-01,1084.748
2012-11-02,1087.942
2012-11-05,1085.814
2012-11-06,1093.611
2012-11-07,1097.808
2012-11-08,1087.55
2012-11-09,1084.084
2012-11-12,1080.19
2012-11-13,1073.359
2012-11-14,1069.954
2012-11-15,1063.758
2012-11-16,1056.664
2012-11-19,1062.992
2012-11-20,1062.965
2012-11-21,1060.472
2012-11-22,1064.813
2012-11-23,1075.282
2012-11-26,1078.367
2012-11-27,1081.221
2012-11-28,1076.768
2012-11-29,1090.112
2012-11-30,1094.27
2012-12-03,1093.642
2012-12-04,1096.596
2012-12-05,1106.071
2012-12-06,1112.558
2012-12-07,1114.958
2012-12-10,1116.311
2012-12-11,1121.654
2012-12-12,1130.424
2012-12-13,1131.137
2012-12-14,1131.211
2012-12-17,1130.095
2012-12-18,1135.831
2012-12-19,1143.572
2012-12-20,1143.955
2012-12-21,1134.219
2012-12-24,1134.87
2012-12-25,1136.937
2012-12-26,1139.773
2012-12-27,1144.602
2012-12-28,1151.776
2012-12-31,1152.688
2013-01-01,1153.436
2013-01-02,1175.197
2013-01-03,1183.748
2013-01-04,1182.185
2013-01-07,1181.3
2013-01-08,1172.975
2013-01-09,1175.608
2013-01-10,1176.218
2013-01-11,1170.052
2013-01-14,1175.232
2013-01-15,1167.299
2013-01-16,1164.27
2013-01-17,1162.376
2013-01-18,1169.398
2013-01-21,1169.664
2013-01-22,1168.842
2013-01-23,1162.565
2013-01-24,1158.797
2013-01-25,1156.428
2013-01-28,1150.435
2013-01-29,1160.405
2013-01-30,1157.727
2013-01-31,1159.275
2013-02-01,1161.373
2013-02-04,1164.476
2013-02-05,1162.775
2013-02-06,1159.966
2013-02-07,1155.977
2013-02-08,1152.738
2013-02-11,1151.034
2013-02-12,1150.246
2013-02-13,1158.518
2013-02-14,1163.94
2013-02-15,1164.231
2013-02-18,1161.434
2013-02-19,1159.756
2013-02-20,1164.093
2013-02-21,1149.434
2013-02-22,1154.309
2013-02-25,1154.431
2013-02-26,1144.014
2013-02-27,1150.144
2013-02-28,1160.605
2013-03-01,1161.727
2013-03-04,1149.184
2013-03-05,1157.822
2013-03-06,1165.073
2013-03-07,1163.274
2013-03-08,1171.465
2013-03-11,1167.386
2013-03-12,1160.84
2013-03-13,1150.828
2013-03-14,1147.562
2013-03-15,1141.133
2013-03-18,1132.459
2013-03-19,1129.232
2013-03-20,1127.465
2013-03-21,1123.713
2013-03-22,1116.155
2013-03-25,1124.255
2013-03-26,1129.497
2013-03-27,1131.995
2013-03-28,1133.177
2013-03-29,1136.086
2013-04-01,1133.748
2013-04-02,1131.505
2013-04-03,1129.276
2013-04-04,1122.468
2013-04-05,1112.432
2013-04-08,1108.654
2013-04-09,1115.654
2013-04-10,1127.054
2013-04-11,1132.405
2013-04-12,1125.286
2013-04-15,1108.903
2013-04-16,1114.392
2013-04-17,1111.628
2013-04-18,1107.765
2013-04-19,1118.923
2013-04-22,1120.298
2013-04-23,1117.601
2013-04-24,1127.204
2013-04-25,1134.745
2013-04-26,1129.72
2013-04-29,1136.608
2013-04-30,1147.704
2013-05-01,1146.249
2013-05-02,1147.381
2013-05-03,1149.638
2013-05-06,1154.488
2013-05-07,1161.242
2013-05-08,1170.794
2013-05-09,1171.307
2013-05-10,1160.113
2013-05-13,1155.933
2013-05-14,1160.759
2013-05-15,1162.048
2013-05-16,1163.711
2013-05-17,1162.016
2013-05-20,1159.902
2013-05-21,1161.059
2013-05-22,1161.358
2013-05-23,1138.608
2013-05-24,1141.583
2013-05-27,1142.032
2013-05-28,1146.54
2013-05-29,1137.917
2013-05-30,1128.724
2013-05-31,1124.359
2013-06-03,1109.848
2013-06-04,1118.158
2013-06-05,1107.907
2013-06-06,1098.154
2013-06-07,1095.929
2013-06-10,1084.896
2013-06-11,1068.738
2013-06-12,1066.546
2013-06-13,1055.129
2013-06-14,1066.423
2013-06-17,1071.394
2013-06-18,1067.108
2013-06-19,1060.703
2013-06-20,1020.207
2013-06-21,1007.318
2013-06-24,988.634
2013-06-25,985.352
2013-06-26,1008.112
2013-06-27,1026.149
2013-06-28,1048.338
2013-07-01,1054.709
2013-07-02,1048.408
2013-07-03,1026.765
2013-07-04,1032.796
2013-07-05,1030.628
2013-07-08,1017.121
2013-07-09,1024.252
2013-07-10,1027.057
2013-07-11,1053.4
2013-07-12,1057.086
2013-07-15,1066.941
2013-07-16,1071.535
2013-07-17,1076.539
2013-07-18,1076.585
2013-07-19,1071.43
2013-07-22,1073.56
2013-07-23,1088.806
2013-07-24,1085.972
2013-07-25,1078.655
2013-07-26,1077.408
2013-07-29,1069.314
2013-07-30,1068.467
2013-07-31,1061.641
2013-08-01,1065.826
2013-08-02,1068.991
2013-08-05,1072.974
2013-08-06,1063.725
2013-08-07,1055.274
2013-08-08,1065.074
2013-08-09,1067.377
2013-08-12,1073.604
2013-08-13,1080.366
2013-08-14,1082.038
2013-08-15,1071.413
2013-08-16,1068.171
2013-08-19,1052.795
2013-08-20,1035.85
2013-08-21,1027.316
2013-08-22,1020.575
2013-08-23,1031.8
2013-08-26,1032.999
2013-08-27,1011.252
2013-08-28,1005.815
2013-08-29,1017.136
2013-08-30,1031.635
2013-09-02,1039.448
2013-09-03,1037.758
2013-09-04,1042.72
2013-09-05,1052.638
2013-09-06,1059.062
2013-09-09,1078.471
2013-09-10,1092.727
2013-09-11,1095.14
2013-09-12,1095.331
2013-09-13,1090.843
2013-09-16,1101.924
2013-09-17,1105.057
2013-09-18,1104.495
2013-09-19,1123.667
2013-09-20,1113.865
2013-09-23,1125.118
2013-09-24,1118.589
2013-09-25,1116.077
2013-09-26,1107.672
2013-09-27,1105.076
2013-09-30,1096.748
2013-10-01,1103.453
2013-10-02,1105.716
2013-10-03,1112.687
2013-10-04,1116.45
2013-10-07,1114.527
2013-10-08,1118.124
2013-10-09,1116.577
2013-10-10,1124.456
2013-10-11,1132.102
2013-10-14,1131.464
2013-10-15,1137.871
2013-10-16,1139.64
2013-10-17,1144.462
2013-10-18,1153.513
2013-10-21,1156.334
2013-10-22,1163.646
2013-10-23,1153.725
2013-10-24,1153.651
2013-10-25,1148.75
2013-10-28,1149.349
2013-10-29,1149.96
2013-10-30,1154.845
2013-10-31,1145.651
2013-11-01,1134.957
2013-11-04,1131.982
2013-11-05,1124.404
2013-11-06,1123.443
2013-11-07,1114.948
2013-11-08,1102.071
2013-11-11,1093.707
2013-11-12,1093.26
2013-11-13,1085.239
2013-11-14,1099.981
2013-11-15,1109.855
2013-11-18,1127.152
2013-11-19,1127.788
2013-11-20,1123.435
2013-11-21,1109.163
2013-11-22,1115.531
2013-11-25,1118.021
2013-11-26,1117.124
2013-11-27,1118.737
2013-11-28,1122.118
2013-11-29,1130.574
2013-12-02,1126.472
2013-12-03,1115.879
2013-12-04,1108.977
2013-12-05,1112.607
2013-12-06,1114.149
2013-12-09,1123.536
2013-12-10,1122.257
2013-12-11,1114.145
2013-12-12,1102.27
2013-12-13,1102.55
2013-12-16,1100.196
2013-12-17,1101.946
2013-12-18,1103.449
2013-12-19,1100.748
2013-12-20,1096.742
2013-12-23,1101.427
2013-12-24,1107.258
2013-12-25,1106.535
2013-12-26,1103.976
2013-12-27,1111.051
2013-12-30,1118.156
2013-12-31,1119.979
2014-01-01,1120.286
2014-01-02,1112.555
2014-01-03,1102.833
2014-01-06,1092.42
2014-01-07,1093.028
2014-01-08,1095.187
2014-01-09,1086.529
2014-01-10,1095.078
2014-01-13,1101.52
2014-01-14,1097.692
2014-01-15,1099.317
2014-01-16,1095.57
2014-01-17,1092.749
2014-01-20,1090.005
2014-01-21,1089.53
2014-01-22,1095.597
2014-01-23,1084.897
2014-01-24,1067.607
2014-01-27,1043.55
2014-01-28,1046.995
2014-01-29,1052.111
2014-01-30,1048.111
2014-01-31,1049.712
2014-02-03,1039.082
2014-02-04,1028.666
2014-02-05,1027.836
2014-02-06,1042.332
2014-02-07,1051.557
2014-02-10,1051.441
2014-02-11,1056.422
2014-02-12,1066.866
2014-02-13,1063.404
2014-02-14,1073.604
2014-02-17,1079.546
2014-02-18,1072.953
2014-02-19,1074.954
2014-02-20,1069.486
2014-02-21,1076.897
2014-02-24,1075.166
2014-02-25,1074.11
2014-02-26,1076.925
2014-02-27,1084.766
2014-02-28,1092.026
2014-03-03,1082.466
2014-03-04,1083.985
2014-03-05,1087.78
2014-03-06,1101.538
2014-03-07,1097.353
2014-03-10,1085.837
2014-03-11,1090.306
2014-03-12,1078.317
2014-03-13,1080.18
2014-03-14,1071.339
2014-03-17,1077.66
2014-03-18,1086.263
2014-03-19,1084.781
2014-03-20,1072.99
2014-03-21,1075.968
2014-03-24,1082.156
2014-03-25,1087.478
2014-03-26,1096.413
2014-03-27,1102.538
2014-03-28,1113.989
2014-03-31,1127.235
2014-04-01,1133.721
2014-04-02,1138.43
2014-04-03,1133.169
2014-04-04,1133.855
2014-04-07,1136.326
2014-04-08,1142.323
2014-04-09,1148.734
2014-04-10,1157.95
2014-04-11,1152.006
2014-04-14,1144.912
2014-04-15,1134.314
2014-04-16,1135.857
2014-04-17,1143.794
2014-04-18,1144.619
2014-04-21,1143.579
2014-04-22,1144.725
2014-04-23,1139.593
2014-04-24,1141.847
2014-04-25,1130.038
2014-04-28,1126.777
2014-04-29,1133.492
2014-04-30,1133.505
2014-05-01,1133.989
2014-05-02,1144.117
2014-05-05,1140.591
2014-05-06,1141.33
2014-05-07,1137.85
2014-05-08,1140.096
2014-05-09,1136.826
2014-05-12,1142.847
2014-05-13,1150.343
2014-05-14,1159.758
2014-05-15,1157.154
2014-05-16,1161.262
2014-05-19,1166.274
2014-05-20,1156.674
2014-05-21,1156.602
2014-05-22,1170.308
2014-05-23,1174.77
2014-05-26,1173.617
2014-05-27,1164.564
2014-05-28,1168.691
2014-05-29,1168.0
2014-05-30,1160.652
2014-06-02,1159.49
2014-06-03,1165.006
2014-06-04,1161.262
2014-06-05,1167.865
2014-06-06,1176.747
2014-06-09,1181.67
2014-06-10,1189.556
2014-06-11,1186.94
2014-06-12,1187.518
2014-06-13,1181.16
2014-06-16,1177.914
2014-06-17,1178.531
2014-06-18,1178.769
2014-06-19,1185.539
2014-06-20,1180.323
2014-06-23,1176.998
2014-06-24,1181.183
2014-06-25,1177.096
2014-06-26,1182.045
2014-06-27,1182.496
2014-06-30,1191.499
2014-07-01,1193.018
2014-07-02,1198.552
2014-07-03,1201.723
2014-07-04,1205.842
2014-07-07,1209.78
2014-07-08,1210.109
2014-07-09,1207.873
2014-07-10,1208.175
2014-07-11,1201.76
2014-07-14,1208.856
2014-07-15,1209.086
2014-07-16,1208.716
2014-07-17,1208.456
2014-07-18,1204.571
2014-07-21,1206.789
2014-07-22,1218.106
2014-07-23,1221.52
2014-07-24,1222.034
2014-07-25,1221.072
2014-07-28,1223.387
2014-07-29,1218.804
2014-07-30,1213.601
2014-07-31,1204.427
2014-08-01,1203.064
2014-08-04,1213.671
2014-08-05,1208.119
2014-08-06,1201.148
2014-08-07,1195.048
2014-08-08,1190.207
2014-08-11,1205.843
2014-08-12,1210.338
2014-08-13,1219.56
2014-08-14,1219.644
2014-08-15,1218.455
2014-08-18,1220.442
2014-08-19,1229.203
2014-08-20,1229.416
2014-08-21,1226.883
2014-08-22,1230.226
2014-08-25,1229.808
2014-08-26,1233.376
2014-08-27,1239.524
2014-08-28,1232.554
2014-08-29,1235.5
2014-09-01,1239.732
2014-09-02,1235.335
2014-09-03,1248.409
2014-09-04,1247.818
2014-09-05,1243.856
2014-09-08,1242.442
2014-09-09,1233.953
2014-09-10,1225.944
2014-09-11,1221.066
2014-09-12,1212.282
2014-09-15,1203.337
2014-09-16,1199.426
2014-09-17,1207.786
2014-09-18,1204.106
2014-09-19,1204.37
2014-09-22,1190.719
2014-09-23,1182.874
2014-09-24,1184.712
2014-09-25,1176.687
2014-09-26,1171.897
2014-09-29,1159.588
2014-09-30,1156.579
2014-10-01,1147.965
2014-10-02,1144.06
2014-10-03,1144.977
2014-10-06,1154.642
2014-10-07,1154.741
2014-10-08,1144.069
2014-10-09,1154.331
2014-10-10,1136.612
2014-10-13,1127.497
2014-10-14,1130.308
2014-10-15,1118.228
2014-10-16,1108.467
2014-10-17,1114.692
2014-10-20,1123.625
2014-10-21,1127.718
2014-10-22,1136.569
2014-10-23,1132.481
2014-10-24,1132.63
2014-10-27,1126.494
2014-10-28,1137.433
2014-10-29,1151.291
2014-10-30,1148.125
2014-10-31,1153.069
2014-11-03,1149.424
2014-11-04,1144.557
2014-11-05,1137.237
2014-11-06,1128.789
2014-11-07,1125.759
2014-11-10,1131.314
2014-11-11,1128.867
2014-11-12,1130.421
2014-11-13,1128.954
2014-11-14,1125.839
2014-11-17,1121.496
2014-11-18,1126.246
2014-11-19,1127.404
2014-11-20,1125.754
2014-11-21,1136.96
2014-11-24,1143.608
2014-11-25,1145.39
2014-11-26,1146.834
2014-11-27,1146.171
2014-11-28,1138.514
2014-12-01,1119.15
2014-12-02,1120.867
2014-12-03,1122.431
2014-12-04,1122.131
2014-12-05,1119.32
2014-12-08,1108.352
2014-12-09,1096.541
2014-12-10,1095.033
2014-12-11,1080.445
2014-12-12,1077.078
2014-12-15,1066.055
2014-12-16,1052.46
2014-12-17,1054.203
2014-12-18,1070.55
2014-12-19,1073.652
2014-12-22,1082.375
2014-12-23,1076.32
2014-12-24,1077.629
2014-12-25,1077.186
2014-12-26,1079.115
2014-12-29,1085.581
2014-12-30,1086.759
2014-12-31,1091.079
2015-01-01,1091.138
2015-01-02,1086.479
2015-01-05,1074.333
2015-01-06,1070.068
2015-01-07,1074.145
2015-01-08,1089.988
2015-01-09,1096.29
2015-01-12,1092.804
2015-01-13,1097.339
2015-01-14,1096.731
2015-01-15,1095.996
2015-01-16,1093.162
2015-01-19,1088.39
2015-01-20,1092.714
2015-01-21,1108.963
2015-01-22,1116.658
2015-01-23,1123.446
2015-01-26,1122.531
2015-01-27,1126.868
2015-01-28,1125.601
2015-01-29,1115.553
2015-01-30,1106.165
2015-02-02,1105.442
