Date,EM (EMERGING MARKETS) GROWTH Standard (Large+Mid Cap)
2010-09-20,318.082
2010-09-21,318.406
2010-09-22,319.799
2010-09-23,319.584
2010-09-24,321.39
2010-09-27,323.695
2010-09-28,324.009
2010-09-29,326.633
2010-09-30,328.58
2010-10-01,331.82
2010-10-04,332.908
2010-10-05,334.569
2010-10-06,337.634
2010-10-07,336.566
2010-10-08,336.353
2010-10-11,338.57
2010-10-12,336.013
2010-10-13,342.113
2010-10-14,344.503
2010-10-15,342.671
2010-10-18,340.246
2010-10-19,335.416
2010-10-20,337.129
2010-10-21,339.602
2010-10-22,339.077
2010-10-25,342.04
2010-10-26,341.635
2010-10-27,335.95
2010-10-28,337.409
2010-10-29,338.587
2010-11-01,343.313
2010-11-02,344.386
2010-11-03,346.549
2010-11-04,352.148
2010-11-05,353.634
2010-11-08,352.524
2010-11-09,352.952
2010-11-10,350.82
2010-11-11,348.082
2010-11-12,342.922
2010-11-15,341.298
2010-11-16,336.566
2010-11-17,334.354
2010-11-18,340.175
2010-11-19,340.91
2010-11-22,342.142
2010-11-23,334.71
2010-11-24,336.608
2010-11-25,337.432
2010-11-26,331.696
2010-11-29,331.761
2010-11-30,330.276
2010-12-01,336.671
2010-12-02,341.802
2010-12-03,344.137
2010-12-06,345.731
2010-12-07,347.143
2010-12-08,342.489
2010-12-09,342.696
2010-12-10,341.919
2010-12-13,343.568
2010-12-14,345.88
2010-12-15,343.482
2010-12-16,340.67
2010-12-17,341.384
2010-12-20,339.683
2010-12-21,343.596
2010-12-22,344.466
2010-12-23,344.948
2010-12-24,344.609
2010-12-27,343.775
2010-12-28,344.07
2010-12-29,347.609
2010-12-30,350.312
2010-12-31,351.865
2011-01-03,355.566
2011-01-04,356.255
2011-01-05,354.934
2011-01-06,353.313
2011-01-07,351.103
2011-01-10,347.428
2011-01-11,349.209
2011-01-12,354.907
2011-01-13,354.776
2011-01-14,353.929
2011-01-17,352.612
2011-01-18,353.788
2011-01-19,354.115
2011-01-20,348.571
2011-01-21,346.292
2011-01-24,346.628
2011-01-25,346.448
2011-01-26,348.863
2011-01-27,348.421
2011-01-28,343.258
2011-01-31,340.768
2011-02-01,344.096
2011-02-02,345.04
2011-02-03,344.171
2011-02-04,343.057
2011-02-07,342.654
2011-02-08,342.088
2011-02-09,336.458
2011-02-10,329.847
2011-02-11,330.788
2011-02-14,335.881
2011-02-15,335.743
2011-02-16,336.728
2011-02-17,338.389
2011-02-18,341.821
2011-02-21,341.205
2011-02-22,334.761
2011-02-23,332.324
2011-02-24,329.186
2011-02-25,333.098
2011-02-28,335.799
2011-03-01,337.388
2011-03-02,337.793
2011-03-03,342.56
2011-03-04,346.049
2011-03-07,343.991
2011-03-08,345.139
2011-03-09,345.422
2011-03-10,339.508
2011-03-11,337.021
2011-03-14,339.296
2011-03-15,331.59
2011-03-16,332.872
2011-03-17,330.729
2011-03-18,333.154
2011-03-21,336.946
2011-03-22,340.405
2011-03-23,340.954
2011-03-24,344.809
2011-03-25,347.761
2011-03-28,346.053
2011-03-29,347.411
2011-03-30,352.586
2011-03-31,356.204
2011-04-01,360.539
2011-04-04,362.871
2011-04-05,363.563
2011-04-06,366.621
2011-04-07,366.964
2011-04-08,368.049
2011-04-11,366.566
2011-04-12,359.658
2011-04-13,362.85
2011-04-14,362.884
2011-04-15,362.311
2011-04-18,357.129
2011-04-19,358.094
2011-04-20,366.991
2011-04-21,370.78
2011-04-22,370.569
2011-04-25,370.29
2011-04-26,370.073
2011-04-27,369.746
2011-04-28,369.168
2011-04-29,369.892
2011-05-02,371.144
2011-05-03,364.439
2011-05-04,359.522
2011-05-05,357.581
2011-05-06,357.972
2011-05-09,357.597
2011-05-10,358.775
2011-05-11,358.74
2011-05-12,353.508
2011-05-13,353.168
2011-05-16,350.829
2011-05-17,349.63
2011-05-18,352.868
2011-05-19,352.316
2011-05-20,352.435
2011-05-23,344.059
2011-05-24,347.442
2011-05-25,345.121
2011-05-26,350.343
2011-05-27,354.451
2011-05-30,354.727
2011-05-31,361.218
2011-06-01,361.017
2011-06-02,358.826
2011-06-03,357.967
2011-06-06,356.311
2011-06-07,357.153
2011-06-08,354.597
2011-06-09,353.915
2011-06-10,349.404
2011-06-13,347.75
2011-06-14,351.169
2011-06-15,349.234
2011-06-16,342.627
2011-06-17,341.048
2011-06-20,339.5
2011-06-21,344.1
2011-06-22,345.541
2011-06-23,342.344
2011-06-24,345.214
2011-06-27,344.154
2011-06-28,347.044
2011-06-29,351.139
2011-06-30,355.554
2011-07-01,359.4
2011-07-04,363.739
2011-07-05,362.971
2011-07-06,362.117
2011-07-07,364.337
2011-07-08,362.956
2011-07-11,356.567
2011-07-12,349.642
2011-07-13,355.425
2011-07-14,355.074
2011-07-15,355.211
2011-07-18,351.324
2011-07-19,353.365
2011-07-20,355.443
2011-07-21,356.835
2011-07-22,360.104
2011-07-25,357.902
2011-07-26,360.314
2011-07-27,358.257
2011-07-28,357.469
2011-07-29,354.914
2011-08-01,358.295
2011-08-02,351.85
2011-08-03,344.474
2011-08-04,334.175
2011-08-05,323.908
2011-08-08,307.65
2011-08-09,302.67
2011-08-10,306.377
2011-08-11,309.279
2011-08-12,309.189
2011-08-15,316.638
2011-08-16,318.418
2011-08-17,320.456
2011-08-18,311.009
2011-08-19,301.814
2011-08-22,299.232
2011-08-23,306.022
2011-08-24,303.547
2011-08-25,301.71
2011-08-26,303.133
2011-08-29,311.949
2011-08-30,315.449
2011-08-31,322.315
2011-09-01,323.968
2011-09-02,319.045
2011-09-05,308.384
2011-09-06,307.519
2011-09-07,314.272
2011-09-08,315.404
2011-09-09,309.126
2011-09-12,301.653
2011-09-13,299.899
2011-09-14,295.783
2011-09-15,299.359
2011-09-16,303.734
2011-09-19,294.908
2011-09-20,295.69
2011-09-21,291.923
2011-09-22,273.174
2011-09-23,267.536
2011-09-26,263.188
2011-09-27,276.84
2011-09-28,276.503
2011-09-29,277.434
2011-09-30,272.638
2011-10-03,263.326
2011-10-04,256.054
2011-10-05,257.899
2011-10-06,267.324
2011-10-07,274.665
2011-10-10,279.392
2011-10-11,283.063
2011-10-12,287.95
2011-10-13,290.67
2011-10-14,292.052
2011-10-17,294.344
2011-10-18,288.903
2011-10-19,290.822
2011-10-20,282.079
2011-10-21,286.061
2011-10-24,295.856
2011-10-25,297.587
2011-10-26,299.689
2011-10-27,310.675
2011-10-28,315.154
2011-10-31,309.972
2011-11-01,301.046
2011-11-02,304.011
2011-11-03,303.23
2011-11-04,308.382
2011-11-07,308.483
2011-11-08,308.437
2011-11-09,305.271
2011-11-10,297.019
2011-11-11,302.173
2011-11-14,304.561
2011-11-15,302.076
2011-11-16,298.684
2011-11-17,296.029
2011-11-18,290.201
2011-11-21,282.337
2011-11-22,282.677
2011-11-23,274.888
2011-11-24,276.189
2011-11-25,272.423
2011-11-28,280.217
2011-11-29,282.977
2011-11-30,288.657
2011-12-01,298.023
2011-12-02,297.997
2011-12-05,299.415
2011-12-06,295.701
2011-12-07,297.361
2011-12-08,294.095
2011-12-09,289.851
2011-12-12,287.314
2011-12-13,284.743
2011-12-14,280.725
2011-12-15,278.227
2011-12-16,281.272
2011-12-19,276.766
2011-12-20,280.289
2011-12-21,284.908
2011-12-22,285.434
2011-12-23,287.967
2011-12-26,288.124
2011-12-27,287.211
2011-12-28,284.015
2011-12-29,284.325
2011-12-30,285.1
2012-01-02,285.46
2012-01-03,292.085
2012-01-04,290.844
2012-01-05,288.429
2012-01-06,286.727
2012-01-09,287.761
2012-01-10,293.077
2012-01-11,292.734
2012-01-12,293.77
2012-01-13,293.416
2012-01-16,292.827
2012-01-17,298.861
2012-01-18,301.341
2012-01-19,304.499
2012-01-20,305.471
2012-01-23,306.585
2012-01-24,305.714
2012-01-25,306.441
2012-01-26,311.394
2012-01-27,311.374
2012-01-30,307.982
2012-01-31,311.847
2012-02-01,314.575
2012-02-02,318.528
2012-02-03,319.827
2012-02-06,319.162
2012-02-07,319.628
2012-02-08,322.97
2012-02-09,323.305
2012-02-10,317.976
2012-02-13,321.392
2012-02-14,319.817
2012-02-15,323.899
2012-02-16,321.726
2012-02-17,326.196
2012-02-20,327.335
2012-02-21,326.83
2012-02-22,327.58
2012-02-23,325.591
2012-02-24,327.905
2012-02-27,324.881
2012-02-28,328.373
2012-02-29,331.922
2012-03-01,330.805
2012-03-02,331.588
2012-03-05,327.773
2012-03-06,321.046
2012-03-07,320.356
2012-03-08,325.134
2012-03-09,327.728
2012-03-12,324.626
2012-03-13,329.127
2012-03-14,329.509
2012-03-15,329.459
2012-03-16,328.71
2012-03-19,328.903
2012-03-20,325.42
2012-03-21,324.954
2012-03-22,323.42
2012-03-23,323.82
2012-03-26,325.007
2012-03-27,328.971
2012-03-28,325.673
2012-03-29,322.249
2012-03-30,324.44
2012-04-02,326.764
2012-04-03,329.723
2012-04-04,324.248
2012-04-05,325.117
2012-04-06,325.184
2012-04-09,322.2
2012-04-10,318.521
2012-04-11,318.732
2012-04-12,320.531
2012-04-13,320.823
2012-04-16,319.069
2012-04-17,319.18
2012-04-18,320.825
2012-04-19,321.48
2012-04-20,320.869
2012-04-23,316.52
2012-04-24,317.873
2012-04-25,318.244
2012-04-26,320.366
2012-04-27,321.915
2012-04-30,324.375
2012-05-01,324.197
2012-05-02,325.021
2012-05-03,323.583
2012-05-04,319.751
2012-05-07,316.111
2012-05-08,313.078
2012-05-09,308.633
2012-05-10,309.64
2012-05-11,307.075
2012-05-14,301.743
2012-05-15,300.413
2012-05-16,292.734
2012-05-17,291.916
2012-05-18,287.103
2012-05-21,289.363
2012-05-22,291.232
2012-05-23,284.127
2012-05-24,286.302
2012-05-25,286.422
2012-05-28,288.69
2012-05-29,292.202
2012-05-30,288.226
2012-05-31,287.866
2012-06-01,283.783
2012-06-04,279.337
2012-06-05,280.443
2012-06-06,286.245
2012-06-07,290.141
2012-06-08,287.896
2012-06-11,291.543
2012-06-12,290.933
2012-06-13,293.098
2012-06-14,291.249
2012-06-15,294.224
2012-06-18,297.449
2012-06-19,300.245
2012-06-20,301.579
2012-06-21,296.186
2012-06-22,291.184
2012-06-25,287.112
2012-06-26,288.143
2012-06-27,290.538
2012-06-28,288.757
2012-06-29,298.264
2012-07-02,299.289
2012-07-03,303.824
2012-07-04,304.432
2012-07-05,303.968
2012-07-06,301.385
2012-07-09,297.957
2012-07-10,297.82
2012-07-11,297.539
2012-07-12,291.662
2012-07-13,295.776
2012-07-16,296.318
2012-07-17,298.421
2012-07-18,297.652
2012-07-19,301.416
2012-07-20,300.228
2012-07-23,292.349
2012-07-24,291.669
2012-07-25,290.441
2012-07-26,294.032
2012-07-27,302.273
2012-07-30,304.625
2012-07-31,305.711
2012-08-01,306.372
2012-08-02,303.347
2012-08-03,305.753
2012-08-06,310.614
2012-08-07,310.469
2012-08-08,310.929
2012-08-09,313.803
2012-08-10,313.945
2012-08-13,311.542
2012-08-14,312.969
2012-08-15,311.953
2012-08-16,312.721
2012-08-17,311.068
2012-08-20,310.951
2012-08-21,313.237
2012-08-22,311.079
2012-08-23,312.808
2012-08-24,310.452
2012-08-27,308.151
2012-08-28,307.122
2012-08-29,306.442
2012-08-30,304.249
2012-08-31,305.37
2012-09-03,307.429
2012-09-04,305.486
2012-09-05,302.929
2012-09-06,306.377
2012-09-07,311.919
2012-09-10,312.087
2012-09-11,313.637
2012-09-12,315.432
2012-09-13,316.317
2012-09-14,325.9
2012-09-17,324.908
2012-09-18,322.79
2012-09-19,323.547
2012-09-20,320.11
2012-09-21,323.056
2012-09-24,322.682
2012-09-25,322.108
2012-09-26,318.269
2012-09-27,321.085
2012-09-28,322.983
2012-10-01,323.959
2012-10-02,324.526
2012-10-03,323.454
2012-10-04,324.759
2012-10-05,326.134
2012-10-08,322.642
2012-10-09,321.965
2012-10-10,320.499
2012-10-11,321.038
2012-10-12,321.422
2012-10-15,320.724
2012-10-16,323.578
2012-10-17,325.913
2012-10-18,326.392
2012-10-19,323.922
2012-10-22,324.382
2012-10-23,321.269
2012-10-24,320.598
2012-10-25,322.301
2012-10-26,319.49
2012-10-29,319.274
2012-10-30,320.707
2012-10-31,322.039
2012-11-01,323.49
2012-11-02,325.137
2012-11-05,324.367
2012-11-06,326.095
2012-11-07,326.424
2012-11-08,323.131
2012-11-09,321.833
2012-11-12,321.909
2012-11-13,320.217
2012-11-14,319.712
2012-11-15,317.637
2012-11-16,316.33
2012-11-19,318.657
2012-11-20,319.657
2012-11-21,320.504
2012-11-22,322.215
2012-11-23,325.881
2012-11-26,325.44
2012-11-27,326.027
2012-11-28,324.374
2012-11-29,328.333
2012-11-30,329.676
2012-12-03,330.221
2012-12-04,330.066
2012-12-05,333.465
2012-12-06,334.466
2012-12-07,335.491
2012-12-10,337.032
2012-12-11,338.287
2012-12-12,340.187
2012-12-13,340.858
2012-12-14,340.152
2012-12-17,338.904
2012-12-18,340.653
2012-12-19,342.612
2012-12-20,341.844
2012-12-21,338.487
2012-12-24,339.041
2012-12-25,339.604
2012-12-26,340.17
2012-12-27,341.557
2012-12-28,343.591
2012-12-31,343.707
2013-01-01,343.878
2013-01-02,351.224
2013-01-03,352.096
2013-01-04,350.373
2013-01-07,349.465
2013-01-08,348.071
2013-01-09,349.251
2013-01-10,349.969
2013-01-11,348.564
2013-01-14,350.757
2013-01-15,347.89
2013-01-16,347.502
2013-01-17,347.906
2013-01-18,350.379
2013-01-21,349.255
2013-01-22,349.678
2013-01-23,348.94
2013-01-24,347.518
2013-01-25,346.045
2013-01-28,343.458
2013-01-29,346.816
2013-01-30,346.827
2013-01-31,347.357
2013-02-01,348.276
2013-02-04,348.58
2013-02-05,347.876
2013-02-06,346.68
2013-02-07,346.072
2013-02-08,346.974
2013-02-11,346.392
2013-02-12,346.673
2013-02-13,348.323
2013-02-14,348.642
2013-02-15,349.396
2013-02-18,348.624
2013-02-19,348.56
2013-02-20,350.549
2013-02-21,345.857
2013-02-22,345.673
2013-02-25,346.01
2013-02-26,342.261
2013-02-27,343.432
2013-02-28,346.061
2013-03-01,346.271
2013-03-04,343.105
2013-03-05,346.023
2013-03-06,348.409
2013-03-07,347.268
2013-03-08,350.405
2013-03-11,349.045
2013-03-12,347.247
2013-03-13,345.359
2013-03-14,344.502
2013-03-15,342.198
2013-03-18,337.87
2013-03-19,336.928
2013-03-20,337.544
2013-03-21,336.262
2013-03-22,333.663
2013-03-25,336.063
2013-03-26,338.415
2013-03-27,339.382
2013-03-28,339.932
2013-03-29,340.673
2013-04-01,339.585
2013-04-02,339.399
2013-04-03,337.992
2013-04-04,335.609
2013-04-05,332.649
2013-04-08,332.758
2013-04-09,335.477
2013-04-10,338.753
2013-04-11,340.893
2013-04-12,338.064
2013-04-15,333.092
2013-04-16,335.249
2013-04-17,333.148
2013-04-18,331.643
2013-04-19,336.49
2013-04-22,336.923
2013-04-23,335.7
2013-04-24,337.781
2013-04-25,340.74
2013-04-26,339.328
2013-04-29,340.764
2013-04-30,345.568
2013-05-01,345.129
2013-05-02,345.789
2013-05-03,347.588
2013-05-06,348.451
2013-05-07,350.553
2013-05-08,353.985
2013-05-09,353.593
2013-05-10,350.181
2013-05-13,347.464
2013-05-14,349.793
2013-05-15,350.288
2013-05-16,350.321
2013-05-17,350.055
2013-05-20,350.781
2013-05-21,351.015
2013-05-22,351.336
2013-05-23,344.08
2013-05-24,344.559
2013-05-27,345.284
2013-05-28,345.919
2013-05-29,342.555
2013-05-30,341.776
2013-05-31,339.483
2013-06-03,335.162
2013-06-04,337.458
2013-06-05,333.466
2013-06-06,331.072
2013-06-07,329.517
2013-06-10,327.077
2013-06-11,320.663
2013-06-12,321.156
2013-06-13,317.599
2013-06-14,322.13
2013-06-17,323.335
2013-06-18,321.956
2013-06-19,319.823
2013-06-20,306.713
2013-06-21,304.34
2013-06-24,298.463
2013-06-25,298.845
2013-06-26,304.466
2013-06-27,311.429
2013-06-28,318.829
2013-07-01,319.101
2013-07-02,316.392
2013-07-03,309.807
2013-07-04,312.765
2013-07-05,310.973
2013-07-08,306.653
2013-07-09,308.706
2013-07-10,309.643
2013-07-11,319.016
2013-07-12,320.329
2013-07-15,322.674
2013-07-16,323.047
2013-07-17,325.145
2013-07-18,323.712
2013-07-19,320.677
2013-07-22,321.449
2013-07-23,326.104
2013-07-24,325.52
2013-07-25,324.119
2013-07-26,323.843
2013-07-29,320.787
2013-07-30,321.243
2013-07-31,319.537
2013-08-01,321.816
2013-08-02,322.316
2013-08-05,322.533
2013-08-06,319.198
2013-08-07,315.828
2013-08-08,318.483
2013-08-09,320.366
2013-08-12,322.204
2013-08-13,325.418
2013-08-14,325.633
2013-08-15,322.923
2013-08-16,322.081
2013-08-19,317.078
2013-08-20,312.644
2013-08-21,310.275
2013-08-22,308.883
2013-08-23,313.033
2013-08-26,312.892
2013-08-27,306.755
2013-08-28,304.708
2013-08-29,309.49
2013-08-30,312.824
2013-09-02,315.588
2013-09-03,313.441
2013-09-04,314.453
2013-09-05,318.069
2013-09-06,320.611
2013-09-09,326.849
2013-09-10,333.345
2013-09-11,333.701
2013-09-12,333.668
2013-09-13,332.613
2013-09-16,337.763
2013-09-17,337.702
2013-09-18,337.141
2013-09-19,344.621
2013-09-20,341.186
2013-09-23,342.155
2013-09-24,340.551
2013-09-25,339.262
2013-09-26,337.857
2013-09-27,336.954
2013-09-30,332.763
2013-10-01,336.279
2013-10-02,337.585
2013-10-03,340.384
2013-10-04,341.317
2013-10-07,340.526
2013-10-08,341.971
2013-10-09,340.914
2013-10-10,343.856
2013-10-11,346.905
2013-10-14,346.414
2013-10-15,348.859
2013-10-16,349.024
2013-10-17,350.294
2013-10-18,353.965
2013-10-21,354.168
2013-10-22,355.188
2013-10-23,351.567
2013-10-24,350.665
2013-10-25,349.325
2013-10-28,351.619
2013-10-29,352.117
2013-10-30,354.304
2013-10-31,351.209
2013-11-01,349.539
2013-11-04,349.154
2013-11-05,345.262
2013-11-06,344.32
2013-11-07,342.249
2013-11-08,337.08
2013-11-11,336.36
2013-11-12,336.561
2013-11-13,332.613
2013-11-14,337.163
2013-11-15,341.427
2013-11-18,348.347
2013-11-19,347.547
2013-11-20,345.772
2013-11-21,340.563
2013-11-22,342.536
2013-11-25,343.94
2013-11-26,343.268
2013-11-27,344.556
2013-11-28,345.899
2013-11-29,347.834
2013-12-02,346.522
2013-12-03,342.681
2013-12-04,340.063
2013-12-05,340.946
2013-12-06,342.15
2013-12-09,346.311
2013-12-10,346.195
2013-12-11,343.827
2013-12-12,339.852
2013-12-13,338.957
2013-12-16,339.215
2013-12-17,339.133
2013-12-18,339.482
2013-12-19,339.395
2013-12-20,337.813
2013-12-23,339.768
2013-12-24,340.351
2013-12-25,340.233
2013-12-26,339.449
2013-12-27,341.195
2013-12-30,342.682
2013-12-31,343.072
2014-01-01,343.075
2014-01-02,339.218
2014-01-03,335.414
2014-01-06,333.434
2014-01-07,333.315
2014-01-08,333.98
2014-01-09,330.134
2014-01-10,332.531
2014-01-13,334.993
2014-01-14,334.628
2014-01-15,335.821
2014-01-16,334.627
2014-01-17,333.897
2014-01-20,333.813
2014-01-21,332.844
2014-01-22,334.848
2014-01-23,330.81
2014-01-24,325.357
2014-01-27,318.551
2014-01-28,319.908
2014-01-29,320.987
2014-01-30,320.812
2014-01-31,320.982
2014-02-03,318.106
2014-02-04,314.753
2014-02-05,314.077
2014-02-06,318.954
2014-02-07,321.942
2014-02-10,321.387
2014-02-11,324.973
2014-02-12,327.884
2014-02-13,325.919
2014-02-14,329.952
2014-02-17,332.514
2014-02-18,330.889
2014-02-19,330.791
2014-02-20,327.359
2014-02-21,330.988
2014-02-24,330.749
2014-02-25,330.477
2014-02-26,331.675
2014-02-27,334.159
2014-02-28,335.822
2014-03-03,330.212
2014-03-04,332.094
2014-03-05,333.734
2014-03-06,337.729
2014-03-07,336.459
2014-03-10,332.523
2014-03-11,333.178
2014-03-12,328.67
2014-03-13,328.508
2014-03-14,325.764
2014-03-17,327.057
2014-03-18,330.976
2014-03-19,330.042
2014-03-20,326.511
2014-03-21,327.944
2014-03-24,330.824
2014-03-25,331.39
2014-03-26,334.594
2014-03-27,336.041
2014-03-28,339.525
2014-03-31,342.914
2014-04-01,345.788
2014-04-02,347.495
2014-04-03,346.095
2014-04-04,345.966
2014-04-07,345.88
2014-04-08,348.338
2014-04-09,349.564
2014-04-10,352.728
2014-04-11,349.718
2014-04-14,348.7
2014-04-15,345.212
2014-04-16,346.24
2014-04-17,348.228
2014-04-18,349.335
2014-04-21,349.057
2014-04-22,348.73
2014-04-23,347.416
2014-04-24,347.943
2014-04-25,344.234
2014-04-28,343.4
2014-04-29,345.155
2014-04-30,342.99
2014-05-01,343.266
2014-05-02,345.995
2014-05-05,345.219
2014-05-06,345.91
2014-05-07,345.89
2014-05-08,346.974
2014-05-09,346.413
2014-05-12,350.199
2014-05-13,352.475
2014-05-14,355.744
2014-05-15,354.874
2014-05-16,355.466
2014-05-19,355.845
2014-05-20,354.889
2014-05-21,355.603
2014-05-22,358.75
2014-05-23,359.136
2014-05-26,358.957
2014-05-27,356.292
2014-05-28,358.47
2014-05-29,358.67
2014-05-30,355.226
2014-06-02,355.569
2014-06-03,358.199
2014-06-04,356.448
2014-06-05,357.825
2014-06-06,360.967
2014-06-09,361.945
2014-06-10,365.563
2014-06-11,364.953
2014-06-12,364.911
2014-06-13,362.54
2014-06-16,362.1
2014-06-17,361.195
2014-06-18,361.451
2014-06-19,363.457
2014-06-20,361.365
2014-06-23,360.476
2014-06-24,362.888
2014-06-25,360.719
2014-06-26,362.555
2014-06-27,362.246
2014-06-30,364.025
2014-07-01,364.551
2014-07-02,368.719
2014-07-03,370.006
2014-07-04,370.133
2014-07-07,370.923
2014-07-08,371.063
2014-07-09,369.479
2014-07-10,369.549
2014-07-11,368.729
2014-07-14,370.445
2014-07-15,371.095
2014-07-16,371.0
2014-07-17,369.014
2014-07-18,369.15
2014-07-21,369.022
2014-07-22,372.988
2014-07-23,373.541
2014-07-24,374.171
2014-07-25,373.646
2014-07-28,373.763
2014-07-29,374.3
2014-07-30,373.221
2014-07-31,367.947
2014-08-01,366.489
2014-08-04,370.272
2014-08-05,368.448
2014-08-06,366.16
2014-08-07,363.578
2014-08-08,362.252
2014-08-11,367.767
2014-08-12,369.083
2014-08-13,372.032
2014-08-14,372.349
2014-08-15,372.394
2014-08-18,373.262
2014-08-19,375.77
2014-08-20,376.178
2014-08-21,375.199
2014-08-22,375.332
2014-08-25,376.023
2014-08-26,377.077
2014-08-27,378.603
2014-08-28,376.052
2014-08-29,375.896
2014-09-01,376.827
2014-09-02,375.114
2014-09-03,379.917
2014-09-04,380.282
2014-09-05,378.876
2014-09-08,378.196
2014-09-09,375.553
2014-09-10,371.321
2014-09-11,369.47
2014-09-12,366.743
2014-09-15,365.068
2014-09-16,364.55
2014-09-17,367.249
2014-09-18,366.028
2014-09-19,365.818
2014-09-22,361.202
2014-09-23,358.384
2014-09-24,359.046
2014-09-25,356.357
2014-09-26,356.385
2014-09-29,352.314
2014-09-30,351.025
2014-10-01,348.21
2014-10-02,346.924
2014-10-03,348.493
2014-10-06,353.491
2014-10-07,353.338
2014-10-08,348.584
2014-10-09,351.653
2014-10-10,344.841
2014-10-13,344.096
2014-10-14,344.372
2014-10-15,341.642
2014-10-16,338.331
2014-10-17,340.656
2014-10-20,342.342
2014-10-21,343.177
2014-10-22,345.865
2014-10-23,343.777
2014-10-24,344.472
2014-10-27,342.406
2014-10-28,347.978
2014-10-29,352.366
2014-10-30,353.973
2014-10-31,357.848
2014-11-03,356.199
2014-11-04,355.124
2014-11-05,352.736
2014-11-06,349.386
2014-11-07,347.904
2014-11-10,352.122
2014-11-11,350.653
2014-11-12,351.405
2014-11-13,350.292
2014-11-14,350.359
2014-11-17,348.479
2014-11-18,349.724
2014-11-19,350.743
2014-11-20,350.983
2014-11-21,355.67
2014-11-24,357.472
2014-11-25,356.929
2014-11-26,358.241
2014-11-27,359.108
2014-11-28,356.626
2014-12-01,350.495
2014-12-02,349.952
2014-12-03,350.284
2014-12-04,349.834
2014-12-05,349.105
2014-12-08,345.824
2014-12-09,343.142
2014-12-10,340.827
2014-12-11,336.599
2014-12-12,333.993
2014-12-15,329.207
2014-12-16,324.259
2014-12-17,326.185
2014-12-18,332.539
2014-12-19,336.462
2014-12-22,340.068
2014-12-23,338.061
2014-12-24,337.93
2014-12-25,337.831
2014-12-26,338.898
2014-12-29,341.838
2014-12-30,341.24
2014-12-31,341.875
2015-01-01,341.826
2015-01-02,341.172
2015-01-05,336.594
2015-01-06,334.837
2015-01-07,337.573
2015-01-08,344.294
2015-01-09,344.78
2015-01-12,342.991
2015-01-13,344.369
2015-01-14,343.668
2015-01-15,344.995
2015-01-16,344.123
2015-01-19,342.669
2015-01-20,344.244
2015-01-21,351.453
2015-01-22,353.326
2015-01-23,356.665
2015-01-26,356.89
2015-01-27,357.724
2015-01-28,356.053
2015-01-29,351.975
2015-01-30,347.85
2015-02-02,348.172
2015-02-03,352.262
2015-02-04,352.88
2015-02-05,353.591
2015-02-06,352.514
2015-02-09,350.729
2015-02-10,348.488
2015-02-11,346.933
2015-02-12,349.637
2015-02-13,354.788
2015-02-16,354.434
2015-02-17,353.791
2015-02-18,354.391
2015-02-19,354.844
2015-02-20,354.588
2015-02-23,355.09
2015-02-24,357.116
2015-02-25,359.2
2015-02-26,358.844
2015-02-27,357.713
2015-03-02,357.282
2015-03-03,356.824
2015-03-04,353.826
2015-03-05,353.16
2015-03-06,352.448
2015-03-09,347.634
2015-03-10,341.781
2015-03-11,342.668
2015-03-12,344.23
2015-03-13,340.915
2015-03-16,341.68
2015-03-17,344.657
2015-03-18,347.447
2015-03-19,350.819
2015-03-20,352.428
2015-03-23,355.163
2015-03-24,356.3
2015-03-25,355.956
2015-03-26,349.537
2015-03-27,348.654
2015-03-30,352.611
2015-03-31,355.418
2015-04-01,358.76
2015-04-02,362.097
2015-04-03,362.518
2015-04-06,367.57
2015-04-07,367.211
2015-04-08,372.588
2015-04-09,375.617
2015-04-10,378.032
2015-04-13,379.347
2015-04-14,375.966
2015-04-15,374.66
2015-04-16,381.338
2015-04-17,377.36
2015-04-20,373.209
2015-04-21,375.88
2015-04-22,378.476
2015-04-23,380.322
2015-04-24,382.13
2015-04-27,383.643
2015-04-28,383.475
2015-04-29,381.199
2015-04-30,377.286
2015-05-01,376.681
2015-05-04,375.914
2015-05-05,375.662
2015-05-06,372.956
2015-05-07,368.082
2015-05-08,371.636
2015-05-11,372.785
2015-05-12,370.341
2015-05-13,372.034
2015-05-14,373.532
2015-05-15,376.399
2015-05-18,376.03
2015-05-19,376.3
2015-05-20,374.903
2015-05-21,373.5
2015-05-22,375.42
2015-05-25,374.857
2015-05-26,371.559
2015-05-27,368.46
2015-05-28,365.626
2015-05-29,363.875
2015-06-01,363.685
2015-06-02,362.435
2015-06-03,360.575
2015-06-04,358.113
2015-06-05,356.569
2015-06-08,354.492
2015-06-09,351.99
2015-06-10,354.354
2015-06-11,354.224
2015-06-12,355.952
2015-06-15,352.614
2015-06-16,350.655
2015-06-17,352.316
2015-06-18,355.416
2015-06-19,353.99
2015-06-22,358.752
2015-06-23,360.27
2015-06-24,361.545
2015-06-25,360.147
2015-06-26,357.382
2015-06-29,349.264
2015-06-30,354.399
2015-07-01,354.729
2015-07-02,354.794
2015-07-03,351.875
2015-07-06,343.504
2015-07-07,337.776
2015-07-08,329.0
2015-07-09,337.191
2015-07-10,342.362
2015-07-13,346.578
2015-07-14,345.73
2015-07-15,344.962
2015-07-16,346.605
2015-07-17,347.982
2015-07-20,346.232
2015-07-21,347.232
2015-07-22,344.055
2015-07-23,341.062
2015-07-24,336.224
2015-07-27,328.797
2015-07-28,328.105
2015-07-29,331.071
2015-07-30,328.339
