Date,EM (EMERGING MARKETS) GROWTH Standard (Large+Mid Cap)
2010-09-03,251.441
2010-09-06,253.387
2010-09-07,251.965
2010-09-08,252.01
2010-09-09,253.16
2010-09-10,254.16
2010-09-13,259.443
2010-09-14,260.226
2010-09-15,260.874
2010-09-16,259.161
2010-09-17,260.531
2010-09-20,262.55
2010-09-21,262.818
2010-09-22,263.967
2010-09-23,263.791
2010-09-24,265.283
2010-09-27,267.185
2010-09-28,267.445
2010-09-29,269.611
2010-09-30,271.221
2010-10-01,273.894
2010-10-04,274.793
2010-10-05,276.164
2010-10-06,278.695
2010-10-07,277.814
2010-10-08,277.639
2010-10-11,279.468
2010-10-12,277.359
2010-10-13,282.393
2010-10-14,284.367
2010-10-15,282.872
2010-10-18,280.87
2010-10-19,276.883
2010-10-20,278.309
2010-10-21,280.351
2010-10-22,279.917
2010-10-25,282.363
2010-10-26,282.029
2010-10-27,277.336
2010-10-28,278.543
2010-10-29,279.516
2010-11-01,283.418
2010-11-02,284.304
2010-11-03,286.092
2010-11-04,290.715
2010-11-05,291.941
2010-11-08,291.024
2010-11-09,291.378
2010-11-10,289.617
2010-11-11,287.358
2010-11-12,283.098
2010-11-15,281.758
2010-11-16,277.851
2010-11-17,276.026
2010-11-18,280.831
2010-11-19,281.438
2010-11-22,282.458
2010-11-23,276.322
2010-11-24,277.89
2010-11-25,278.57
2010-11-26,273.834
2010-11-29,273.888
2010-11-30,272.662
2010-12-01,277.943
2010-12-02,282.179
2010-12-03,284.107
2010-12-06,285.422
2010-12-07,286.589
2010-12-08,282.746
2010-12-09,282.917
2010-12-10,282.277
2010-12-13,283.639
2010-12-14,285.548
2010-12-15,283.568
2010-12-16,281.247
2010-12-17,281.837
2010-12-20,280.434
2010-12-21,283.664
2010-12-22,284.384
2010-12-23,284.784
2010-12-24,284.505
2010-12-27,283.817
2010-12-28,284.06
2010-12-29,286.983
2010-12-30,289.215
2010-12-31,290.497
2011-01-03,293.561
2011-01-04,294.131
2011-01-05,293.04
2011-01-06,291.702
2011-01-07,289.877
2011-01-10,286.845
2011-01-11,288.315
2011-01-12,293.02
2011-01-13,292.911
2011-01-14,292.213
2011-01-17,291.126
2011-01-18,292.097
2011-01-19,292.377
2011-01-20,287.8
2011-01-21,285.919
2011-01-24,286.2
2011-01-25,286.054
2011-01-26,288.05
2011-01-27,287.688
2011-01-28,283.426
2011-01-31,281.381
2011-02-01,284.151
2011-02-02,284.931
2011-02-03,284.214
2011-02-04,283.293
2011-02-07,282.962
2011-02-08,282.495
2011-02-09,277.845
2011-02-10,272.391
2011-02-11,273.17
2011-02-14,277.377
2011-02-15,277.267
2011-02-16,278.08
2011-02-17,279.451
2011-02-18,282.286
2011-02-21,281.778
2011-02-22,276.459
2011-02-23,274.448
2011-02-24,271.858
2011-02-25,275.089
2011-02-28,277.319
2011-03-01,278.631
2011-03-02,278.967
2011-03-03,282.904
2011-03-04,285.786
2011-03-07,284.089
2011-03-08,285.037
2011-03-09,285.283
2011-03-10,280.398
2011-03-11,278.345
2011-03-14,280.229
2011-03-15,273.865
2011-03-16,274.924
2011-03-17,273.154
2011-03-18,275.158
2011-03-21,278.289
2011-03-22,281.148
2011-03-23,281.605
2011-03-24,284.789
2011-03-25,287.229
2011-03-28,285.818
2011-03-29,286.94
2011-03-30,291.214
2011-03-31,294.202
2011-04-01,297.784
2011-04-04,299.711
2011-04-05,300.282
2011-04-06,302.808
2011-04-07,303.094
2011-04-08,303.99
2011-04-11,302.77
2011-04-12,297.07
2011-04-13,299.706
2011-04-14,299.757
2011-04-15,299.283
2011-04-18,295.013
2011-04-19,295.811
2011-04-20,303.164
2011-04-21,306.305
2011-04-22,306.131
2011-04-25,305.903
2011-04-26,305.724
2011-04-27,305.457
2011-04-28,304.993
2011-04-29,305.592
2011-05-02,306.628
2011-05-03,301.09
2011-05-04,297.027
2011-05-05,295.425
2011-05-06,295.765
2011-05-09,295.458
2011-05-10,296.431
2011-05-11,296.402
2011-05-12,292.081
2011-05-13,291.803
2011-05-16,289.87
2011-05-17,288.891
2011-05-18,291.575
2011-05-19,291.129
2011-05-20,291.227
2011-05-23,284.307
2011-05-24,287.104
2011-05-25,285.189
2011-05-26,289.505
2011-05-27,292.902
2011-05-30,293.136
2011-05-31,298.501
2011-06-01,298.336
2011-06-02,296.528
2011-06-03,295.824
2011-06-06,294.456
2011-06-07,295.155
2011-06-08,293.042
2011-06-09,292.48
2011-06-10,288.752
2011-06-13,287.385
2011-06-14,290.211
2011-06-15,288.611
2011-06-16,283.152
2011-06-17,281.85
2011-06-20,280.573
2011-06-21,284.375
2011-06-22,285.566
2011-06-23,282.924
2011-06-24,285.297
2011-06-27,284.421
2011-06-28,286.818
2011-06-29,290.24
2011-06-30,293.893
2011-07-01,297.074
2011-07-04,300.661
2011-07-05,300.028
2011-07-06,299.325
2011-07-07,301.196
2011-07-08,300.065
2011-07-11,294.81
2011-07-12,289.085
2011-07-13,293.89
2011-07-14,293.604
2011-07-15,293.717
2011-07-18,290.504
2011-07-19,292.196
2011-07-20,293.941
2011-07-21,295.101
2011-07-22,297.804
2011-07-25,295.984
2011-07-26,297.991
2011-07-27,296.29
2011-07-28,295.647
2011-07-29,293.56
2011-08-01,296.357
2011-08-02,291.026
2011-08-03,284.926
2011-08-04,276.418
2011-08-05,267.927
2011-08-08,254.479
2011-08-09,250.369
2011-08-10,253.452
2011-08-11,255.856
2011-08-12,255.785
2011-08-15,261.948
2011-08-16,263.421
2011-08-17,265.108
2011-08-18,257.292
2011-08-19,249.685
2011-08-22,247.551
2011-08-23,253.169
2011-08-24,251.121
2011-08-25,249.605
2011-08-26,250.781
2011-08-29,258.087
2011-08-30,260.983
2011-08-31,266.665
2011-09-01,268.033
2011-09-02,263.961
2011-09-05,255.149
2011-09-06,254.434
2011-09-07,260.022
2011-09-08,260.96
2011-09-09,255.766
2011-09-12,249.583
2011-09-13,248.132
2011-09-14,244.727
2011-09-15,247.688
2011-09-16,251.308
2011-09-19,244.007
2011-09-20,244.654
2011-09-21,241.537
2011-09-22,226.025
2011-09-23,221.359
2011-09-26,217.762
2011-09-27,229.058
2011-09-28,228.784
2011-09-29,229.554
2011-09-30,225.586
2011-10-03,217.883
2011-10-04,211.866
2011-10-05,213.393
2011-10-06,221.192
2011-10-07,227.266
2011-10-10,231.177
2011-10-11,234.214
2011-10-12,238.258
2011-10-13,240.508
2011-10-14,241.652
2011-10-17,243.575
2011-10-18,239.072
2011-10-19,240.66
2011-10-20,233.425
2011-10-21,236.721
2011-10-24,244.827
2011-10-25,246.26
2011-10-26,247.999
2011-10-27,257.092
2011-10-28,260.8
2011-10-31,256.512
2011-11-01,249.125
2011-11-02,251.579
2011-11-03,250.933
2011-11-04,255.196
2011-11-07,255.283
2011-11-08,255.245
2011-11-09,252.626
2011-11-10,245.796
2011-11-11,250.062
2011-11-14,252.038
2011-11-15,249.982
2011-11-16,247.175
2011-11-17,244.979
2011-11-18,240.155
2011-11-21,233.647
2011-11-22,233.928
2011-11-23,227.483
2011-11-24,228.56
2011-11-25,225.444
2011-11-28,231.894
2011-11-29,234.178
2011-11-30,238.879
2011-12-01,246.63
2011-12-02,246.609
2011-12-05,247.782
2011-12-06,244.709
2011-12-07,246.086
2011-12-08,243.383
2011-12-09,239.871
2011-12-12,237.771
2011-12-13,235.658
2011-12-14,232.335
2011-12-15,230.268
2011-12-16,232.788
2011-12-19,229.059
2011-12-20,231.975
2011-12-21,235.798
2011-12-22,236.234
2011-12-23,238.33
2011-12-26,238.46
2011-12-27,237.713
2011-12-28,235.068
2011-12-29,235.327
2011-12-30,235.969
2012-01-02,236.267
2012-01-03,241.75
2012-01-04,240.723
2012-01-05,238.725
2012-01-06,237.316
2012-01-09,238.172
2012-01-10,242.572
2012-01-11,242.288
2012-01-12,243.146
2012-01-13,242.853
2012-01-16,242.366
2012-01-17,247.36
2012-01-18,249.413
2012-01-19,252.027
2012-01-20,252.832
2012-01-23,253.754
2012-01-24,253.034
2012-01-25,253.638
2012-01-26,257.738
2012-01-27,257.721
2012-01-30,254.922
2012-01-31,258.141
2012-02-01,260.402
2012-02-02,263.675
2012-02-03,264.75
2012-02-06,264.204
2012-02-07,264.589
2012-02-08,267.356
2012-02-09,267.635
2012-02-10,263.223
2012-02-13,266.052
2012-02-14,264.749
2012-02-15,268.128
2012-02-16,266.331
2012-02-17,270.033
2012-02-20,270.977
2012-02-21,270.559
2012-02-22,271.18
2012-02-23,269.534
2012-02-24,271.449
2012-02-27,268.946
2012-02-28,271.841
2012-02-29,274.78
2012-03-01,273.869
2012-03-02,274.519
2012-03-05,271.361
2012-03-06,265.792
2012-03-07,265.221
2012-03-08,269.178
2012-03-09,271.326
2012-03-12,268.758
2012-03-13,272.488
2012-03-14,272.804
2012-03-15,272.763
2012-03-16,272.143
2012-03-19,272.303
2012-03-20,269.42
2012-03-21,269.034
2012-03-22,267.765
2012-03-23,268.096
2012-03-26,269.078
2012-03-27,272.36
2012-03-28,269.632
2012-03-29,266.797
2012-03-30,268.611
2012-04-02,270.537
2012-04-03,272.987
2012-04-04,268.454
2012-04-05,269.177
2012-04-06,269.233
2012-04-09,266.762
2012-04-10,263.72
2012-04-11,263.896
2012-04-12,265.386
2012-04-13,265.641
2012-04-16,264.204
2012-04-17,264.301
2012-04-18,265.663
2012-04-19,266.206
2012-04-20,265.704
2012-04-23,262.104
2012-04-24,263.224
2012-04-25,263.531
2012-04-26,265.289
2012-04-27,266.582
2012-04-30,268.624
2012-05-01,268.477
2012-05-02,269.164
2012-05-03,267.974
2012-05-04,264.802
2012-05-07,261.792
2012-05-08,259.28
2012-05-09,255.6
2012-05-10,256.435
2012-05-11,254.311
2012-05-14,249.901
2012-05-15,248.81
2012-05-16,242.453
2012-05-17,241.775
2012-05-18,237.791
2012-05-21,239.67
2012-05-22,241.219
2012-05-23,235.337
2012-05-24,237.138
2012-05-25,237.248
2012-05-28,239.131
2012-05-29,242.044
2012-05-30,238.761
2012-05-31,238.469
2012-06-01,235.092
2012-06-04,231.411
2012-06-05,232.328
2012-06-06,237.135
2012-06-07,240.363
2012-06-08,238.513
2012-06-11,241.538
2012-06-12,241.042
2012-06-13,242.836
2012-06-14,241.304
2012-06-15,243.773
2012-06-18,246.446
2012-06-19,248.774
2012-06-20,249.88
2012-06-21,245.412
2012-06-22,241.269
2012-06-25,237.898
2012-06-26,238.751
2012-06-27,240.736
2012-06-28,239.273
2012-06-29,247.154
2012-07-02,248.005
2012-07-03,251.767
2012-07-04,252.347
2012-07-05,251.981
2012-07-06,249.84
2012-07-09,247.006
2012-07-10,246.892
2012-07-11,246.66
2012-07-12,241.791
2012-07-13,245.203
2012-07-16,245.656
2012-07-17,247.404
2012-07-18,246.766
2012-07-19,249.896
2012-07-20,248.91
2012-07-23,242.381
2012-07-24,241.822
2012-07-25,240.811
2012-07-26,243.787
2012-07-27,250.622
2012-07-30,252.572
2012-07-31,253.486
2012-08-01,254.036
2012-08-02,251.532
2012-08-03,253.532
2012-08-06,257.563
2012-08-07,257.447
2012-08-08,257.833
2012-08-09,260.227
2012-08-10,260.367
2012-08-13,258.377
2012-08-14,259.56
2012-08-15,258.718
2012-08-16,259.361
2012-08-17,257.991
2012-08-20,257.898
2012-08-21,259.795
2012-08-22,258.006
2012-08-23,259.44
2012-08-24,257.487
2012-08-27,255.592
2012-08-28,254.739
2012-08-29,254.175
2012-08-30,252.358
2012-08-31,253.289
2012-09-03,255.001
2012-09-04,253.39
2012-09-05,251.27
2012-09-06,254.134
2012-09-07,258.732
2012-09-10,258.877
2012-09-11,260.162
2012-09-12,261.654
2012-09-13,262.388
2012-09-14,270.337
2012-09-17,269.519
2012-09-18,267.766
2012-09-19,268.394
2012-09-20,265.543
2012-09-21,267.988
2012-09-24,267.681
2012-09-25,267.206
2012-09-26,264.021
2012-09-27,266.357
2012-09-28,267.933
2012-10-01,268.743
2012-10-02,269.214
2012-10-03,268.325
2012-10-04,269.408
2012-10-05,270.548
2012-10-08,267.652
2012-10-09,267.09
2012-10-10,265.874
2012-10-11,266.321
2012-10-12,266.64
2012-10-15,266.06
2012-10-16,268.429
2012-10-17,270.373
2012-10-18,270.77
2012-10-19,268.723
2012-10-22,269.105
2012-10-23,266.523
2012-10-24,265.966
2012-10-25,267.379
2012-10-26,265.047
2012-10-29,264.868
2012-10-30,266.058
2012-10-31,267.163
2012-11-01,268.366
2012-11-02,269.733
2012-11-05,269.094
2012-11-06,270.528
2012-11-07,270.805
2012-11-08,268.073
2012-11-09,266.998
2012-11-12,267.061
2012-11-13,265.657
2012-11-14,265.239
2012-11-15,263.518
2012-11-16,262.433
2012-11-19,264.364
2012-11-20,265.194
2012-11-21,265.896
2012-11-22,267.315
2012-11-23,270.357
2012-11-26,269.992
2012-11-27,270.481
2012-11-28,269.109
2012-11-29,272.393
2012-11-30,273.508
2012-12-03,273.963
2012-12-04,273.836
2012-12-05,276.656
2012-12-06,277.489
2012-12-07,278.34
2012-12-10,279.619
2012-12-11,280.661
2012-12-12,282.239
2012-12-13,282.795
2012-12-14,282.209
2012-12-17,281.174
2012-12-18,282.626
2012-12-19,284.251
2012-12-20,283.614
2012-12-21,280.829
2012-12-24,281.289
2012-12-25,281.756
2012-12-26,282.249
2012-12-27,283.4
2012-12-28,285.089
2012-12-31,285.186
2013-01-01,285.327
2013-01-02,291.424
2013-01-03,292.149
2013-01-04,290.719
2013-01-07,289.968
2013-01-08,288.811
2013-01-09,289.79
2013-01-10,290.386
2013-01-11,289.22
2013-01-14,291.04
2013-01-15,288.662
2013-01-16,288.34
2013-01-17,288.675
2013-01-18,290.727
2013-01-21,289.796
2013-01-22,290.147
2013-01-23,289.534
2013-01-24,288.355
2013-01-25,287.135
2013-01-28,284.989
2013-01-29,287.804
2013-01-30,287.814
2013-01-31,288.261
2013-02-01,289.027
2013-02-04,289.28
2013-02-05,288.697
2013-02-06,287.704
2013-02-07,287.2
2013-02-08,287.949
2013-02-11,287.466
2013-02-12,287.702
2013-02-13,289.071
2013-02-14,289.336
2013-02-15,289.961
2013-02-18,289.32
2013-02-19,289.268
2013-02-20,290.919
2013-02-21,287.025
2013-02-22,286.872
2013-02-25,287.152
2013-02-26,284.045
2013-02-27,285.016
2013-02-28,287.201
2013-03-01,287.375
2013-03-04,284.75
2013-03-05,287.173
2013-03-06,289.164
2013-03-07,288.218
2013-03-08,290.822
2013-03-11,289.699
2013-03-12,288.207
2013-03-13,286.641
2013-03-14,285.934
2013-03-15,284.023
2013-03-18,280.43
2013-03-19,279.649
2013-03-20,280.16
2013-03-21,279.096
2013-03-22,276.962
2013-03-25,278.954
2013-03-26,280.91
2013-03-27,281.717
2013-03-28,282.173
2013-03-29,282.789
2013-04-01,281.891
2013-04-02,281.738
2013-04-03,280.571
2013-04-04,278.593
2013-04-05,276.136
2013-04-08,276.227
2013-04-09,278.488
2013-04-10,281.211
2013-04-11,282.988
2013-04-12,280.661
2013-04-15,276.543
2013-04-16,278.334
2013-04-17,276.591
2013-04-18,275.342
2013-04-19,279.367
2013-04-22,279.727
2013-04-23,278.714
2013-04-24,280.442
2013-04-25,282.899
2013-04-26,281.73
2013-04-29,282.928
2013-04-30,286.917
2013-05-01,286.553
2013-05-02,287.118
2013-05-03,288.616
2013-05-06,289.342
2013-05-07,291.106
2013-05-08,293.956
2013-05-09,293.631
2013-05-10,290.802
2013-05-13,288.547
2013-05-14,290.492
2013-05-15,290.904
2013-05-16,290.933
2013-05-17,290.716
2013-05-20,291.32
2013-05-21,291.519
2013-05-22,291.785
2013-05-23,285.761
2013-05-24,286.161
2013-05-27,286.764
2013-05-28,287.295
2013-05-29,284.51
2013-05-30,283.881
2013-05-31,281.976
2013-06-03,278.389
2013-06-04,280.305
2013-06-05,276.99
2013-06-06,275.004
2013-06-07,273.716
2013-06-10,271.69
2013-06-11,266.362
2013-06-12,266.771
2013-06-13,263.817
2013-06-14,267.584
2013-06-17,268.585
2013-06-18,267.439
2013-06-19,265.679
2013-06-20,254.788
2013-06-21,252.825
2013-06-24,247.946
2013-06-25,248.264
2013-06-26,252.934
2013-06-27,258.727
2013-06-28,264.877
2013-07-01,265.111
2013-07-02,262.861
2013-07-03,257.465
2013-07-04,259.925
2013-07-05,258.435
2013-07-08,254.861
2013-07-09,256.568
2013-07-10,257.346
2013-07-11,265.138
2013-07-12,266.23
2013-07-15,268.181
2013-07-16,268.494
2013-07-17,270.244
2013-07-18,269.053
2013-07-19,266.535
2013-07-22,267.178
2013-07-23,271.048
2013-07-24,270.568
2013-07-25,269.404
2013-07-26,269.175
2013-07-29,266.635
2013-07-30,267.016
2013-07-31,265.599
2013-08-01,267.494
2013-08-02,267.915
2013-08-05,268.095
2013-08-06,265.324
2013-08-07,262.534
2013-08-08,264.75
2013-08-09,266.317
2013-08-12,267.851
2013-08-13,270.524
2013-08-14,270.706
2013-08-15,268.462
2013-08-16,267.763
2013-08-19,263.606
2013-08-20,259.921
2013-08-21,257.966
2013-08-22,256.81
2013-08-23,260.262
2013-08-26,260.146
2013-08-27,255.044
2013-08-28,253.342
2013-08-29,257.317
2013-08-30,260.09
2013-09-02,262.402
2013-09-03,260.618
2013-09-04,261.459
2013-09-05,264.475
2013-09-06,266.589
2013-09-09,271.792
2013-09-10,277.196
2013-09-11,277.493
2013-09-12,277.468
2013-09-13,276.59
2013-09-16,280.883
2013-09-17,280.837
2013-09-18,280.371
2013-09-19,286.591
2013-09-20,283.735
2013-09-23,284.541
2013-09-24,283.207
2013-09-25,282.136
2013-09-26,280.967
2013-09-27,280.216
2013-09-30,276.734
2013-10-01,279.661
2013-10-02,280.747
2013-10-03,283.074
2013-10-04,283.851
2013-10-07,283.193
2013-10-08,284.395
2013-10-09,283.515
2013-10-10,285.962
2013-10-11,288.499
2013-10-14,288.091
2013-10-15,290.124
2013-10-16,290.262
2013-10-17,291.318
2013-10-18,294.37
2013-10-21,294.541
2013-10-22,295.389
2013-10-23,292.378
2013-10-24,291.629
2013-10-25,290.514
2013-10-28,292.422
2013-10-29,292.836
2013-10-30,294.657
2013-10-31,292.088
2013-11-01,290.699
2013-11-04,290.379
2013-11-05,287.151
2013-11-06,286.367
2013-11-07,284.654
2013-11-08,280.356
2013-11-11,279.76
2013-11-12,279.928
2013-11-13,276.644
2013-11-14,280.429
2013-11-15,283.975
2013-11-18,289.73
2013-11-19,289.066
2013-11-20,287.589
2013-11-21,283.257
2013-11-22,284.898
2013-11-25,286.065
2013-11-26,285.507
2013-11-27,286.579
2013-11-28,287.696
2013-11-29,289.306
2013-12-02,288.218
2013-12-03,285.025
2013-12-04,282.848
2013-12-05,283.583
2013-12-06,284.584
2013-12-09,288.053
2013-12-10,287.957
2013-12-11,285.986
2013-12-12,282.681
2013-12-13,281.936
2013-12-16,282.151
2013-12-17,282.083
2013-12-18,282.374
2013-12-19,282.303
2013-12-20,280.987
2013-12-23,282.618
2013-12-24,283.103
2013-12-25,283.005
2013-12-26,282.357
2013-12-27,283.811
2013-12-30,285.048
2013-12-31,285.372
2014-01-01,285.375
2014-01-02,282.169
2014-01-03,279.005
2014-01-06,277.359
2014-01-07,277.26
2014-01-08,277.813
2014-01-09,274.615
2014-01-10,276.608
2014-01-13,278.656
2014-01-14,278.353
2014-01-15,279.352
2014-01-16,278.358
2014-01-17,277.752
2014-01-20,277.681
2014-01-21,276.875
2014-01-22,278.543
2014-01-23,275.183
2014-01-24,270.648
2014-01-27,264.988
2014-01-28,266.171
2014-01-29,267.076
2014-01-30,266.931
2014-01-31,267.072
2014-02-03,264.683
2014-02-04,261.893
2014-02-05,261.331
2014-02-06,265.389
2014-02-07,267.877
2014-02-10,267.418
2014-02-11,270.403
2014-02-12,272.825
2014-02-13,271.19
2014-02-14,274.546
2014-02-17,276.678
2014-02-18,275.329
2014-02-19,275.26
2014-02-20,272.404
2014-02-21,275.428
2014-02-24,275.229
2014-02-25,275.003
2014-02-26,276.001
2014-02-27,278.069
2014-02-28,279.452
2014-03-03,274.786
2014-03-04,276.354
2014-03-05,277.719
2014-03-06,281.044
2014-03-07,279.988
2014-03-10,276.717
2014-03-11,277.262
2014-03-12,273.511
2014-03-13,273.376
2014-03-14,271.095
2014-03-17,272.171
2014-03-18,275.433
2014-03-19,274.656
2014-03-20,271.719
2014-03-21,272.912
2014-03-24,275.316
2014-03-25,275.788
2014-03-26,278.455
2014-03-27,279.66
2014-03-28,282.562
2014-03-31,285.384
2014-04-01,287.778
2014-04-02,289.2
2014-04-03,288.034
2014-04-04,287.927
2014-04-07,287.866
2014-04-08,289.911
2014-04-09,290.932
2014-04-10,293.565
2014-04-11,291.063
2014-04-14,290.218
2014-04-15,287.314
2014-04-16,288.171
2014-04-17,289.825
2014-04-18,290.746
2014-04-21,290.518
2014-04-22,290.255
2014-04-23,289.164
2014-04-24,289.605
2014-04-25,286.52
2014-04-28,285.826
2014-04-29,287.298
2014-04-30,285.503
2014-05-01,285.733
2014-05-02,288.004
2014-05-05,287.366
2014-05-06,287.944
2014-05-07,287.928
2014-05-08,288.832
2014-05-09,288.367
2014-05-12,291.519
2014-05-13,293.417
2014-05-14,296.139
2014-05-15,295.415
2014-05-16,295.907
2014-05-19,296.226
2014-05-20,295.43
2014-05-21,296.025
2014-05-22,298.646
2014-05-23,298.97
2014-05-26,298.827
2014-05-27,296.609
2014-05-28,298.423
2014-05-29,298.589
2014-05-30,295.724
2014-06-02,296.01
2014-06-03,298.208
2014-06-04,296.75
2014-06-05,297.908
2014-06-06,300.523
2014-06-09,301.34
2014-06-10,304.352
2014-06-11,303.848
2014-06-12,303.815
2014-06-13,301.844
2014-06-16,301.514
2014-06-17,300.76
2014-06-18,300.975
2014-06-19,302.645
2014-06-20,300.908
2014-06-23,300.167
2014-06-24,302.19
2014-06-25,300.386
2014-06-26,301.915
2014-06-27,301.661
2014-06-30,303.147
2014-07-01,303.591
2014-07-02,307.076
2014-07-03,308.166
2014-07-04,308.297
2014-07-07,308.96
2014-07-08,309.077
2014-07-09,307.772
2014-07-10,307.835
2014-07-11,307.154
2014-07-14,308.662
2014-07-15,309.22
2014-07-16,309.143
2014-07-17,307.49
2014-07-18,307.604
2014-07-21,307.498
2014-07-22,310.802
2014-07-23,311.263
2014-07-24,311.793
2014-07-25,311.356
2014-07-28,311.453
2014-07-29,311.909
2014-07-30,311.011
2014-07-31,306.619
2014-08-01,305.404
2014-08-04,308.559
2014-08-05,307.039
2014-08-06,305.138
2014-08-07,302.998
2014-08-08,301.893
2014-08-11,306.49
2014-08-12,307.588
2014-08-13,310.048
2014-08-14,310.329
2014-08-15,310.366
2014-08-18,311.089
2014-08-19,313.182
2014-08-20,313.523
2014-08-21,312.712
2014-08-22,312.822
2014-08-25,313.406
2014-08-26,314.285
2014-08-27,315.557
2014-08-28,313.431
2014-08-29,313.304
2014-09-01,314.082
2014-09-02,312.654
2014-09-03,316.659
2014-09-04,316.963
2014-09-05,315.791
2014-09-08,315.232
2014-09-09,313.029
2014-09-10,309.503
2014-09-11,307.969
2014-09-12,305.696
2014-09-15,304.303
2014-09-16,303.878
2014-09-17,306.127
2014-09-18,305.11
2014-09-19,304.936
2014-09-22,301.088
2014-09-23,298.738
2014-09-24,299.291
2014-09-25,297.05
2014-09-26,297.073
2014-09-29,293.68
2014-09-30,292.606
2014-10-01,290.259
2014-10-02,289.187
2014-10-03,290.496
2014-10-06,294.662
2014-10-07,294.535
2014-10-08,290.572
2014-10-09,293.136
2014-10-10,287.458
2014-10-13,286.837
2014-10-14,287.067
2014-10-15,284.793
2014-10-16,282.033
2014-10-17,283.972
2014-10-20,285.377
2014-10-21,286.073
2014-10-22,288.315
2014-10-23,286.574
2014-10-24,287.16
2014-10-27,285.437
2014-10-28,290.082
2014-10-29,293.74
2014-10-30,295.08
2014-10-31,298.31
2014-11-03,296.935
2014-11-04,296.04
2014-11-05,294.049
2014-11-06,291.257
2014-11-07,290.021
2014-11-10,293.54
2014-11-11,292.317
2014-11-12,292.945
2014-11-13,292.017
2014-11-14,292.072
2014-11-17,290.505
2014-11-18,291.543
2014-11-19,292.392
2014-11-20,292.595
2014-11-21,296.502
2014-11-24,298.01
2014-11-25,297.557
2014-11-26,298.652
2014-11-27,299.374
2014-11-28,297.306
2014-12-01,292.199
2014-12-02,291.746
2014-12-03,292.025
2014-12-04,291.652
2014-12-05,291.047
2014-12-08,288.313
2014-12-09,286.079
2014-12-10,284.15
2014-12-11,280.625
2014-12-12,278.452
2014-12-15,274.462
2014-12-16,270.339
2014-12-17,271.945
2014-12-18,277.242
2014-12-19,280.513
2014-12-22,283.519
2014-12-23,281.854
2014-12-24,281.746
2014-12-25,281.668
2014-12-26,282.557
2014-12-29,285.085
2014-12-30,284.586
2014-12-31,285.115
2015-01-01,285.074
2015-01-02,284.538
2015-01-05,280.72
2015-01-06,279.253
2015-01-07,281.535
2015-01-08,287.142
2015-01-09,287.547
2015-01-12,286.057
2015-01-13,287.206
2015-01-14,286.621
2015-01-15,287.728
2015-01-16,287.001
2015-01-19,285.788
2015-01-20,287.102
2015-01-21,293.114
2015-01-22,294.677
2015-01-23,297.461
2015-01-26,297.65
2015-01-27,298.346
2015-01-28,296.951
2015-01-29,293.551
2015-01-30,290.12
2015-02-02,290.409
2015-02-03,293.821
2015-02-04,294.337
2015-02-05,294.93
2015-02-06,294.032
2015-02-09,292.544
2015-02-10,290.674
2015-02-11,289.389
2015-02-12,291.644
2015-02-13,295.942
2015-02-16,295.648
2015-02-17,295.111
2015-02-18,295.611
2015-02-19,295.991
2015-02-20,295.777
2015-02-23,296.2
2015-02-24,297.889
2015-02-25,299.628
2015-02-26,299.331
2015-02-27,298.388
2015-03-02,298.032
2015-03-03,297.654
2015-03-04,295.153
2015-03-05,294.597
2015-03-06,294.004
2015-03-09,289.991
2015-03-10,285.108
2015-03-11,285.848
2015-03-12,287.151
2015-03-13,284.385
2015-03-16,285.026
2015-03-17,287.511
2015-03-18,289.838
2015-03-19,292.653
2015-03-20,293.995
2015-03-23,296.284
2015-03-24,297.234
2015-03-25,296.947
2015-03-26,291.595
2015-03-27,290.863
2015-03-30,294.165
2015-03-31,296.509
2015-04-01,299.297
2015-04-02,302.081
2015-04-03,302.433
2015-04-06,306.654
2015-04-07,306.355
2015-04-08,310.841
2015-04-09,313.37
2015-04-10,315.387
2015-04-13,316.493
2015-04-14,313.672
2015-04-15,312.593
2015-04-16,318.164
2015-04-17,314.848
2015-04-20,311.386
2015-04-21,313.616
2015-04-22,315.782
2015-04-23,317.326
2015-04-24,318.837
2015-04-27,320.102
2015-04-28,319.964
2015-04-29,318.067
2015-04-30,314.803
2015-05-01,314.3
2015-05-04,313.661
2015-05-05,313.452
2015-05-06,311.195
2015-05-07,307.132
2015-05-08,310.101
2015-05-11,311.063
2015-05-12,309.025
2015-05-13,310.44
2015-05-14,311.692
2015-05-15,314.085
2015-05-18,313.778
2015-05-19,314.008
2015-05-20,312.843
2015-05-21,311.673
2015-05-22,313.275
2015-05-25,312.805
2015-05-26,310.058
2015-05-27,307.475
2015-05-28,305.114
2015-05-29,303.654
2015-06-01,303.499
2015-06-02,302.459
2015-06-03,300.914
2015-06-04,298.861
2015-06-05,297.574
2015-06-08,295.844
2015-06-09,293.756
2015-06-10,295.73
2015-06-11,295.623
2015-06-12,297.068
2015-06-15,294.286
2015-06-16,292.655
2015-06-17,294.041
2015-06-18,296.632
2015-06-19,295.448
2015-06-22,299.427
2015-06-23,300.697
2015-06-24,301.762
2015-06-25,300.599
2015-06-26,298.293
2015-06-29,291.624
2015-06-30,295.923
2015-07-01,296.217
2015-07-02,296.281
2015-07-03,293.845
2015-07-06,286.858
2015-07-07,282.078
2015-07-08,274.748
2015-07-09,281.597
2015-07-10,285.917
2015-07-13,289.451
2015-07-14,288.752
2015-07-15,288.115
