Date,EM (EMERGING MARKETS) SMALL CAP Small Cap
2005-11-09,535.436
2005-11-10,537.72
2005-11-11,541.72
2005-11-14,541.015
2005-11-15,540.003
2005-11-16,541.659
2005-11-17,546.365
2005-11-18,548.653
2005-11-21,549.097
2005-11-22,545.456
2005-11-23,555.252
2005-11-24,558.713
2005-11-25,560.917
2005-11-28,563.043
2005-11-29,561.898
2005-11-30,566.273
2005-12-01,569.011
2005-12-02,572.346
2005-12-05,576.913
2005-12-06,579.679
2005-12-07,576.569
2005-12-08,574.592
2005-12-09,575.923
2005-12-12,580.144
2005-12-13,583.973
2005-12-14,585.835
2005-12-15,585.844
2005-12-16,584.394
2005-12-19,588.267
2005-12-20,587.813
2005-12-21,590.348
2005-12-22,588.434
2005-12-23,591.439
2005-12-26,592.897
2005-12-27,593.415
2005-12-28,595.077
2005-12-29,601.508
2005-12-30,603.27
2006-01-02,604.848
2006-01-03,615.981
2006-01-04,625.5
2006-01-05,632.244
2006-01-06,637.794
2006-01-09,646.504
2006-01-10,643.397
2006-01-11,645.907
2006-01-12,648.856
2006-01-13,648.759
2006-01-16,652.783
2006-01-17,644.653
2006-01-18,633.342
2006-01-19,641.779
2006-01-20,635.222
2006-01-23,626.131
2006-01-24,634.812
2006-01-25,641.547
2006-01-26,645.782
2006-01-27,651.003
2006-01-30,650.454
2006-01-31,652.84
2006-02-01,649.909
2006-02-02,647.478
2006-02-03,642.243
2006-02-06,648.854
2006-02-07,646.55
2006-02-08,639.539
2006-02-09,643.048
2006-02-10,647.816
2006-02-13,642.163
2006-02-14,645.21
2006-02-15,645.124
2006-02-16,648.337
2006-02-17,652.76
2006-02-20,655.768
2006-02-21,654.053
2006-02-22,650.139
2006-02-23,654.382
2006-02-24,657.729
2006-02-27,660.578
2006-02-28,658.574
2006-03-01,663.97
2006-03-02,666.426
2006-03-03,658.97
2006-03-06,658.449
2006-03-07,644.489
2006-03-08,639.081
2006-03-09,642.462
2006-03-10,646.188
2006-03-13,650.719
2006-03-14,650.131
2006-03-15,656.341
2006-03-16,659.498
2006-03-17,660.717
2006-03-20,663.897
2006-03-21,657.853
2006-03-22,654.492
2006-03-23,654.23
2006-03-24,654.826
2006-03-27,658.096
2006-03-28,654.351
2006-03-29,656.376
2006-03-30,664.551
2006-03-31,671.596
2006-04-03,680.396
2006-04-04,687.392
2006-04-05,691.894
2006-04-06,696.99
2006-04-07,695.209
2006-04-10,695.779
2006-04-11,695.76
2006-04-12,694.708
2006-04-13,697.186
2006-04-14,701.718
2006-04-17,705.397
2006-04-18,709.589
2006-04-19,715.03
2006-04-20,714.7
2006-04-21,716.955
2006-04-24,717.476
2006-04-25,713.593
2006-04-26,718.222
2006-04-27,718.634
2006-04-28,719.124
2006-05-01,722.521
2006-05-02,728.205
2006-05-03,733.811
2006-05-04,735.843
2006-05-05,738.906
2006-05-08,746.342
2006-05-09,745.073
2006-05-10,747.162
2006-05-11,746.66
2006-05-12,737.001
2006-05-15,711.11
2006-05-16,705.342
2006-05-17,708.757
2006-05-18,690.03
2006-05-19,685.761
2006-05-22,658.013
2006-05-23,662.435
2006-05-24,652.922
2006-05-25,649.966
2006-05-26,661.985
2006-05-29,665.256
2006-05-30,658.578
2006-05-31,655.537
2006-06-01,652.668
2006-06-02,657.128
2006-06-05,647.291
2006-06-06,637.829
2006-06-07,621.506
2006-06-08,597.388
2006-06-09,605.219
2006-06-12,598.646
2006-06-13,577.967
2006-06-14,580.856
2006-06-15,587.268
2006-06-16,600.854
2006-06-19,597.357
2006-06-20,587.485
2006-06-21,586.95
2006-06-22,591.771
2006-06-23,587.782
2006-06-26,586.123
2006-06-27,590.135
2006-06-28,590.059
2006-06-29,600.249
2006-06-30,618.836
2006-07-03,625.877
2006-07-04,629.027
2006-07-05,618.847
2006-07-06,620.635
2006-07-07,622.668
2006-07-10,626.822
2006-07-11,625.275
2006-07-12,624.644
2006-07-13,614.763
2006-07-14,605.311
2006-07-17,594.34
2006-07-18,594.274
2006-07-19,597.521
2006-07-20,611.025
2006-07-21,608.22
2006-07-24,607.527
2006-07-25,613.011
2006-07-26,614.434
2006-07-27,624.329
2006-07-28,625.741
2006-07-31,626.113
2006-08-01,621.416
2006-08-02,625.337
2006-08-03,625.143
2006-08-04,628.559
2006-08-07,626.647
2006-08-08,631.131
2006-08-09,636.292
2006-08-10,637.143
2006-08-11,636.554
2006-08-14,635.859
2006-08-15,638.121
2006-08-16,644.852
2006-08-17,647.092
2006-08-18,644.046
2006-08-21,637.247
2006-08-22,639.328
2006-08-23,637.079
2006-08-24,633.813
2006-08-25,635.133
2006-08-28,633.507
2006-08-29,639.231
2006-08-30,644.984
2006-08-31,645.547
2006-09-01,648.645
2006-09-04,656.913
2006-09-05,657.366
2006-09-06,653.974
2006-09-07,650.338
2006-09-08,653.052
2006-09-11,645.901
2006-09-12,646.47
2006-09-13,649.333
2006-09-14,650.042
2006-09-15,654.142
2006-09-18,664.322
2006-09-19,663.676
2006-09-20,663.215
2006-09-21,663.171
2006-09-22,656.59
2006-09-25,658.007
2006-09-26,659.432
2006-09-27,663.831
2006-09-28,665.473
2006-09-29,666.507
2006-10-02,668.911
2006-10-03,669.892
2006-10-04,666.702
2006-10-05,672.031
2006-10-06,672.168
2006-10-09,663.873
2006-10-10,668.771
2006-10-11,669.391
2006-10-12,674.617
2006-10-13,683.267
2006-10-16,686.557
2006-10-17,683.668
2006-10-18,687.175
2006-10-19,688.693
2006-10-20,692.287
2006-10-23,691.959
2006-10-24,693.053
2006-10-25,695.413
2006-10-26,700.77
2006-10-27,700.503
2006-10-30,697.477
2006-10-31,704.438
2006-11-01,713.454
2006-11-02,715.318
2006-11-03,721.298
2006-11-06,722.036
2006-11-07,727.894
2006-11-08,725.363
2006-11-09,728.997
2006-11-10,729.794
2006-11-13,728.924
2006-11-14,733.48
2006-11-15,733.619
2006-11-16,736.739
2006-11-17,734.712
2006-11-20,733.426
2006-11-21,738.066
2006-11-22,746.9
2006-11-23,750.926
2006-11-24,754.767
2006-11-27,756.335
2006-11-28,749.985
2006-11-29,758.014
2006-11-30,765.336
2006-12-01,768.897
2006-12-04,772.632
2006-12-05,775.108
2006-12-06,777.68
2006-12-07,779.334
2006-12-08,775.93
2006-12-11,772.872
2006-12-12,766.032
2006-12-13,767.475
2006-12-14,777.035
2006-12-15,780.647
2006-12-18,782.531
2006-12-19,774.463
2006-12-20,783.306
2006-12-21,781.573
2006-12-22,784.088
2006-12-25,784.742
2006-12-26,784.94
2006-12-27,790.174
2006-12-28,794.233
2006-12-29,798.432
2007-01-01,798.832
2007-01-02,807.019
2007-01-03,804.34
2007-01-04,794.912
2007-01-05,787.415
2007-01-08,782.735
2007-01-09,782.261
2007-01-10,774.746
2007-01-11,777.783
2007-01-12,787.261
2007-01-15,795.06
2007-01-16,795.382
2007-01-17,797.546
2007-01-18,801.96
2007-01-19,800.506
2007-01-22,801.876
2007-01-23,801.462
2007-01-24,808.508
2007-01-25,805.953
2007-01-26,801.647
2007-01-29,797.795
2007-01-30,798.826
2007-01-31,797.841
2007-02-01,806.18
2007-02-02,812.303
2007-02-05,815.953
2007-02-06,823.091
2007-02-07,825.49
2007-02-08,826.361
2007-02-09,827.634
2007-02-12,820.432
2007-02-13,822.473
2007-02-14,832.617
2007-02-15,837.328
2007-02-16,839.805
2007-02-19,842.275
2007-02-20,839.968
2007-02-21,842.461
2007-02-22,846.834
2007-02-23,845.33
2007-02-26,849.907
2007-02-27,831.722
2007-02-28,819.117
2007-03-01,810.737
2007-03-02,806.562
2007-03-05,771.022
2007-03-06,787.346
2007-03-07,791.157
2007-03-08,806.389
2007-03-09,810.142
2007-03-12,818.367
2007-03-13,816.272
2007-03-14,803.986
2007-03-15,815.032
2007-03-16,815.219
2007-03-19,822.85
2007-03-20,828.177
2007-03-21,835.908
2007-03-22,845.89
2007-03-23,848.864
2007-03-26,853.247
2007-03-27,851.851
2007-03-28,844.601
2007-03-29,853.269
2007-03-30,859.196
2007-04-02,860.228
2007-04-03,869.909
2007-04-04,877.917
2007-04-05,882.255
2007-04-06,884.073
2007-04-09,890.726
2007-04-10,893.534
2007-04-11,894.236
2007-04-12,897.369
2007-04-13,900.825
2007-04-16,911.023
2007-04-17,906.651
2007-04-18,910.565
2007-04-19,903.222
2007-04-20,918.327
2007-04-23,922.117
2007-04-24,925.43
2007-04-25,928.693
2007-04-26,927.571
2007-04-27,923.237
2007-04-30,920.963
2007-05-01,920.844
2007-05-02,925.838
2007-05-03,931.284
2007-05-04,941.361
2007-05-07,948.316
2007-05-08,943.93
2007-05-09,948.86
2007-05-10,952.164
2007-05-11,954.095
2007-05-14,962.204
2007-05-15,955.15
2007-05-16,963.963
2007-05-17,967.565
2007-05-18,969.025
2007-05-21,978.178
2007-05-22,980.576
2007-05-23,983.37
2007-05-24,975.568
2007-05-25,981.342
2007-05-28,987.837
2007-05-29,991.514
2007-05-30,982.622
2007-05-31,1000.0
2007-06-01,1006.603
2007-06-04,1006.056
2007-06-05,1008.17
2007-06-06,1001.379
2007-06-07,1005.424
2007-06-08,997.02
2007-06-11,1001.009
2007-06-12,1004.258
2007-06-13,1005.065
2007-06-14,1018.27
2007-06-15,1028.082
2007-06-18,1038.901
2007-06-19,1042.055
2007-06-20,1039.568
2007-06-21,1042.917
2007-06-22,1043.59
2007-06-25,1039.342
2007-06-26,1033.908
2007-06-27,1028.274
2007-06-28,1038.966
2007-06-29,1044.358
2007-07-02,1056.528
2007-07-03,1071.058
2007-07-04,1078.276
2007-07-05,1081.603
2007-07-06,1088.242
2007-07-09,1101.0
2007-07-10,1102.467
2007-07-11,1103.651
2007-07-12,1115.292
2007-07-13,1123.25
2007-07-16,1120.506
2007-07-17,1126.183
2007-07-18,1125.313
2007-07-19,1132.708
2007-07-20,1144.254
2007-07-23,1156.074
2007-07-24,1155.157
2007-07-25,1156.052
2007-07-26,1137.391
2007-07-27,1104.933
2007-07-30,1107.277
2007-07-31,1129.374
2007-08-01,1093.174
2007-08-02,1092.794
2007-08-03,1098.003
2007-08-06,1078.516
2007-08-07,1080.044
2007-08-08,1104.478
2007-08-09,1100.263
2007-08-10,1070.301
2007-08-13,1070.34
2007-08-14,1053.319
2007-08-15,1027.621
2007-08-16,955.974
2007-08-17,947.486
2007-08-20,990.33
2007-08-21,984.866
2007-08-22,1004.236
2007-08-23,1023.884
2007-08-24,1031.346
2007-08-27,1045.478
2007-08-28,1042.916
2007-08-29,1041.126
2007-08-30,1052.066
2007-08-31,1072.721
2007-09-03,1079.893
2007-09-04,1076.028
2007-09-05,1070.736
2007-09-06,1078.777
2007-09-07,1077.306
2007-09-10,1067.785
2007-09-11,1074.877
2007-09-12,1074.55
2007-09-13,1079.837
2007-09-14,1086.789
2007-09-17,1079.849
2007-09-18,1082.106
2007-09-19,1101.588
2007-09-20,1103.862
2007-09-21,1117.891
2007-09-24,1122.723
2007-09-25,1120.34
2007-09-26,1130.323
2007-09-27,1145.087
2007-09-28,1151.131
2007-10-01,1163.034
2007-10-02,1175.039
2007-10-03,1173.951
2007-10-04,1171.887
2007-10-05,1180.15
2007-10-08,1177.904
2007-10-09,1178.541
2007-10-10,1189.469
2007-10-11,1202.573
2007-10-12,1192.79
2007-10-15,1198.933
2007-10-16,1190.848
2007-10-17,1192.065
2007-10-18,1196.541
2007-10-19,1185.924
2007-10-22,1157.132
2007-10-23,1184.407
2007-10-24,1179.741
2007-10-25,1193.484
2007-10-26,1213.689
2007-10-29,1228.508
2007-10-30,1224.06
2007-10-31,1230.857
2007-11-01,1224.74
2007-11-02,1211.709
2007-11-05,1204.376
2007-11-06,1214.611
2007-11-07,1209.264
2007-11-08,1182.961
2007-11-09,1178.787
2007-11-12,1135.172
2007-11-13,1138.938
2007-11-14,1163.288
2007-11-15,1149.756
2007-11-16,1142.947
2007-11-19,1134.244
2007-11-20,1129.141
2007-11-21,1093.81
2007-11-22,1083.694
2007-11-23,1071.942
2007-11-26,1084.07
2007-11-27,1076.584
2007-11-28,1082.049
2007-11-29,1096.958
2007-11-30,1120.784
2007-12-03,1126.544
2007-12-04,1134.121
2007-12-05,1145.563
2007-12-06,1148.269
2007-12-07,1150.344
2007-12-10,1145.38
2007-12-11,1146.894
2007-12-12,1145.529
2007-12-13,1128.959
2007-12-14,1118.393
2007-12-17,1079.884
2007-12-18,1076.414
2007-12-19,1082.345
2007-12-20,1072.587
2007-12-21,1080.151
2007-12-24,1097.753
2007-12-25,1100.231
2007-12-26,1105.371
2007-12-27,1116.308
2007-12-28,1128.72
2007-12-31,1135.851
2008-01-01,1138.722
2008-01-02,1135.059
2008-01-03,1132.05
2008-01-04,1134.813
2008-01-07,1119.725
2008-01-08,1118.636
2008-01-09,1118.288
2008-01-10,1111.062
2008-01-11,1105.874
2008-01-14,1105.406
2008-01-15,1095.403
2008-01-16,1061.507
2008-01-17,1056.054
2008-01-18,1049.431
2008-01-21,994.903
2008-01-22,951.646
2008-01-23,959.313
2008-01-24,972.252
2008-01-25,996.208
2008-01-28,974.933
2008-01-29,983.828
2008-01-30,974.54
2008-01-31,973.69
2008-02-01,985.787
2008-02-04,1002.824
2008-02-05,997.777
2008-02-06,987.829
2008-02-07,980.382
2008-02-08,978.206
2008-02-11,965.009
2008-02-12,970.387
2008-02-13,974.084
2008-02-14,996.52
2008-02-15,1000.169
2008-02-18,1008.054
2008-02-19,1018.754
2008-02-20,1003.561
2008-02-21,1016.454
2008-02-22,1013.67
2008-02-25,1021.981
2008-02-26,1029.73
2008-02-27,1043.862
2008-02-28,1046.397
2008-02-29,1043.107
2008-03-03,1021.835
2008-03-04,1021.575
2008-03-05,1023.306
2008-03-06,1026.536
2008-03-07,1007.318
2008-03-10,980.472
2008-03-11,993.612
2008-03-12,999.367
2008-03-13,973.785
2008-03-14,965.768
2008-03-17,925.224
2008-03-18,932.467
2008-03-19,934.045
2008-03-20,928.293
2008-03-21,934.295
2008-03-24,949.75
2008-03-25,969.263
2008-03-26,974.027
2008-03-27,974.322
2008-03-28,980.665
2008-03-31,977.119
2008-04-01,974.865
2008-04-02,986.955
2008-04-03,987.709
2008-04-04,990.033
2008-04-07,1001.625
2008-04-08,997.745
2008-04-09,997.897
2008-04-10,1006.163
2008-04-11,1007.464
2008-04-14,999.965
2008-04-15,1004.573
2008-04-16,1015.313
2008-04-17,1018.481
2008-04-18,1019.778
2008-04-21,1027.445
2008-04-22,1028.652
2008-04-23,1034.27
2008-04-24,1029.349
2008-04-25,1028.125
2008-04-28,1028.683
2008-04-29,1019.937
2008-04-30,1026.591
2008-05-01,1026.16
2008-05-02,1037.521
2008-05-05,1038.829
2008-05-06,1036.369
2008-05-07,1031.733
2008-05-08,1022.209
2008-05-09,1019.4
2008-05-12,1016.367
2008-05-13,1020.954
2008-05-14,1020.288
2008-05-15,1028.78
2008-05-16,1039.579
2008-05-19,1044.031
2008-05-20,1032.336
2008-05-21,1031.526
2008-05-22,1028.223
2008-05-23,1019.971
2008-05-26,1004.907
2008-05-27,1006.096
2008-05-28,1004.983
2008-05-29,1007.773
2008-05-30,1006.331
2008-06-02,1005.971
2008-06-03,1001.292
2008-06-04,995.98
2008-06-05,998.326
2008-06-06,998.632
2008-06-09,985.952
2008-06-10,964.912
2008-06-11,959.265
2008-06-12,945.554
2008-06-13,942.413
2008-06-16,947.883
2008-06-17,954.117
2008-06-18,954.157
2008-06-19,942.691
2008-06-20,933.395
2008-06-23,917.574
2008-06-24,909.488
2008-06-25,918.003
2008-06-26,914.93
2008-06-27,894.866
2008-06-30,885.965
2008-07-01,865.921
2008-07-02,863.312
2008-07-03,853.75
2008-07-04,849.267
2008-07-07,852.091
2008-07-08,837.968
2008-07-09,849.53
2008-07-10,852.363
2008-07-11,861.547
2008-07-14,860.23
2008-07-15,837.598
2008-07-16,832.97
2008-07-17,844.123
2008-07-18,839.168
2008-07-21,851.218
2008-07-22,853.481
2008-07-23,873.355
2008-07-24,875.801
2008-07-25,870.31
2008-07-28,871.382
2008-07-29,860.809
2008-07-30,868.443
2008-07-31,867.304
2008-08-01,861.785
2008-08-04,851.224
2008-08-05,843.587
2008-08-06,851.408
2008-08-07,849.299
2008-08-08,843.009
2008-08-11,843.778
2008-08-12,835.729
2008-08-13,831.84
2008-08-14,835.339
2008-08-15,827.112
2008-08-18,816.45
2008-08-19,806.206
2008-08-20,812.634
2008-08-21,805.748
2008-08-22,803.59
2008-08-25,799.673
2008-08-26,791.582
2008-08-27,798.962
2008-08-28,799.299
2008-08-29,804.436
2008-09-01,786.204
2008-09-02,777.165
2008-09-03,768.013
2008-09-04,759.844
2008-09-05,744.949
2008-09-08,767.218
2008-09-09,747.498
2008-09-10,742.555
2008-09-11,723.151
2008-09-12,730.044
2008-09-15,706.951
2008-09-16,670.342
2008-09-17,663.928
2008-09-18,645.525
2008-09-19,680.066
2008-09-22,689.453
2008-09-23,681.777
2008-09-24,682.979
2008-09-25,681.443
2008-09-26,668.93
2008-09-29,646.18
2008-09-30,639.782
2008-10-01,644.894
2008-10-02,632.106
2008-10-03,627.32
2008-10-06,578.184
2008-10-07,566.242
2008-10-08,524.963
2008-10-09,525.514
2008-10-10,501.933
2008-10-13,521.091
2008-10-14,546.489
2008-10-15,522.758
2008-10-16,486.819
2008-10-17,485.319
2008-10-20,488.231
2008-10-21,482.511
2008-10-22,456.34
2008-10-23,437.933
2008-10-24,411.881
2008-10-27,390.017
2008-10-28,401.995
2008-10-29,407.498
2008-10-30,435.121
2008-10-31,446.42
2008-11-03,462.513
2008-11-04,475.318
2008-11-05,480.063
2008-11-06,453.176
2008-11-07,460.136
2008-11-10,469.019
2008-11-11,452.485
2008-11-12,440.446
2008-11-13,429.027
2008-11-14,432.767
2008-11-17,425.216
2008-11-18,411.484
2008-11-19,406.711
2008-11-20,387.795
2008-11-21,392.099
2008-11-24,394.941
2008-11-25,402.401
2008-11-26,408.321
2008-11-27,419.067
2008-11-28,420.496
2008-12-01,416.284
2008-12-02,406.654
2008-12-03,409.502
2008-12-04,408.402
2008-12-05,406.076
2008-12-08,425.049
2008-12-09,427.392
2008-12-10,442.707
2008-12-11,451.206
2008-12-12,441.044
2008-12-15,451.928
2008-12-16,457.309
2008-12-17,463.892
2008-12-18,477.525
2008-12-19,476.834
2008-12-22,468.2
2008-12-23,457.52
2008-12-24,459.659
2008-12-25,460.634
2008-12-26,459.901
2008-12-29,463.685
2008-12-30,472.586
2008-12-31,474.442
2009-01-01,476.902
2009-01-02,478.04
2009-01-05,485.778
2009-01-06,491.483
2009-01-07,489.571
2009-01-08,475.089
2009-01-09,474.748
2009-01-12,463.631
2009-01-13,461.635
2009-01-14,460.787
2009-01-15,446.083
2009-01-16,455.661
2009-01-19,455.081
2009-01-20,444.833
2009-01-21,441.83
2009-01-22,441.217
2009-01-23,434.937
2009-01-26,438.151
2009-01-27,439.837
2009-01-28,446.842
2009-01-29,445.532
2009-01-30,444.944
2009-02-02,439.626
2009-02-03,444.887
2009-02-04,450.191
2009-02-05,448.55
2009-02-06,458.062
2009-02-09,462.187
2009-02-10,462.132
2009-02-11,460.381
2009-02-12,455.096
2009-02-13,464.171
2009-02-16,461.242
2009-02-17,444.246
2009-02-18,442.311
2009-02-19,444.102
2009-02-20,431.782
2009-02-23,436.815
2009-02-24,430.034
2009-02-25,430.471
2009-02-26,430.308
2009-02-27,428.012
2009-03-02,410.752
2009-03-03,409.923
2009-03-04,419.849
2009-03-05,416.691
2009-03-06,418.236
2009-03-09,417.518
2009-03-10,426.589
2009-03-11,433.199
2009-03-12,434.071
2009-03-13,441.397
2009-03-16,451.179
2009-03-17,455.2
2009-03-18,458.311
2009-03-19,467.552
2009-03-20,467.224
2009-03-23,481.899
2009-03-24,485.535
2009-03-25,491.529
2009-03-26,500.844
2009-03-27,499.83
2009-03-30,480.208
2009-03-31,488.629
2009-04-01,499.972
2009-04-02,522.438
2009-04-03,525.931
2009-04-06,534.966
2009-04-07,534.817
2009-04-08,530.303
2009-04-09,550.52
2009-04-10,555.501
2009-04-13,563.993
2009-04-14,570.581
2009-04-15,572.874
2009-04-16,576.549
2009-04-17,566.905
2009-04-20,563.3
2009-04-21,566.168
2009-04-22,571.446
2009-04-23,578.516
2009-04-24,587.415
2009-04-27,575.087
2009-04-28,560.128
2009-04-29,575.108
2009-04-30,598.041
2009-05-01,598.055
2009-05-04,621.467
2009-05-05,624.794
2009-05-06,635.849
2009-05-07,645.793
2009-05-08,657.728
2009-05-11,660.102
2009-05-12,658.39
2009-05-13,660.364
2009-05-14,653.958
2009-05-15,663.961
2009-05-18,680.653
2009-05-19,695.377
2009-05-20,708.783
2009-05-21,707.013
2009-05-22,716.575
2009-05-25,725.672
2009-05-26,712.357
2009-05-27,724.392
2009-05-28,726.796
2009-05-29,736.049
2009-06-01,759.182
2009-06-02,756.73
2009-06-03,756.309
2009-06-04,756.36
2009-06-05,761.63
2009-06-08,746.494
2009-06-09,740.362
2009-06-10,750.716
2009-06-11,754.808
2009-06-12,754.716
2009-06-15,733.797
2009-06-16,731.613
2009-06-17,721.873
2009-06-18,716.049
2009-06-19,723.915
2009-06-22,717.424
2009-06-23,705.005
2009-06-24,720.014
2009-06-25,726.418
2009-06-26,735.92
2009-06-29,737.01
2009-06-30,734.041
2009-07-01,743.891
2009-07-02,742.517
2009-07-03,747.165
2009-07-06,737.42
2009-07-07,740.909
2009-07-08,728.373
2009-07-09,732.226
2009-07-10,726.822
2009-07-13,708.621
2009-07-14,724.396
2009-07-15,747.095
2009-07-16,751.09
2009-07-17,761.042
2009-07-20,780.807
2009-07-21,784.72
2009-07-22,784.707
2009-07-23,795.725
2009-07-24,800.293
2009-07-27,812.007
2009-07-28,819.974
2009-07-29,809.525
2009-07-30,815.275
2009-07-31,826.538
2009-08-03,845.972
2009-08-04,842.489
2009-08-05,835.432
2009-08-06,834.166
2009-08-07,830.932
2009-08-10,834.047
2009-08-11,831.074
2009-08-12,828.685
2009-08-13,845.843
2009-08-14,842.235
2009-08-17,810.369
2009-08-18,813.064
2009-08-19,809.476
2009-08-20,820.896
2009-08-21,827.56
2009-08-24,843.693
2009-08-25,841.695
2009-08-26,840.615
2009-08-27,835.275
2009-08-28,840.695
2009-08-31,835.492
2009-09-01,838.341
2009-09-02,829.568
2009-09-03,840.731
2009-09-04,850.94
2009-09-07,862.388
2009-09-08,868.58
2009-09-09,865.919
2009-09-10,866.795
2009-09-11,876.053
2009-09-14,870.05
2009-09-15,878.581
2009-09-16,893.655
2009-09-17,897.67
2009-09-18,903.97
2009-09-21,900.95
2009-09-22,907.114
2009-09-23,900.537
2009-09-24,896.448
2009-09-25,899.857
2009-09-28,893.311
2009-09-29,899.062
2009-09-30,903.28
2009-10-01,900.284
2009-10-02,893.457
2009-10-05,899.876
2009-10-06,914.866
2009-10-07,921.624
2009-10-08,928.155
2009-10-09,931.492
2009-10-12,938.68
2009-10-13,941.423
2009-10-14,957.919
2009-10-15,957.002
2009-10-16,955.131
2009-10-19,964.331
2009-10-20,963.041
2009-10-21,961.309
2009-10-22,952.01
2009-10-23,959.15
2009-10-26,954.069
2009-10-27,936.572
2009-10-28,914.654
2009-10-29,909.788
2009-10-30,909.106
2009-11-02,904.416
2009-11-03,894.401
2009-11-04,916.537
2009-11-05,919.726
2009-11-06,928.489
2009-11-09,945.528
2009-11-10,944.384
2009-11-11,954.601
2009-11-12,949.532
2009-11-13,954.493
2009-11-16,967.044
2009-11-17,961.702
2009-11-18,965.813
2009-11-19,956.353
2009-11-20,955.872
2009-11-23,964.244
2009-11-24,962.103
2009-11-25,968.669
2009-11-26,954.185
2009-11-27,934.23
2009-11-30,951.925
2009-12-01,967.812
2009-12-02,978.252
2009-12-03,983.308
2009-12-04,982.089
2009-12-07,983.736
2009-12-08,980.607
2009-12-09,977.262
2009-12-10,974.856
2009-12-11,985.706
2009-12-14,989.915
2009-12-15,986.734
2009-12-16,985.153
2009-12-17,973.692
2009-12-18,970.246
2009-12-21,969.572
2009-12-22,975.159
2009-12-23,981.905
2009-12-24,991.457
2009-12-25,992.728
2009-12-28,998.044
2009-12-29,1001.336
2009-12-30,1006.932
2009-12-31,1014.319
2010-01-01,1014.319
2010-01-04,1031.97
2010-01-05,1040.268
2010-01-06,1049.278
2010-01-07,1045.046
2010-01-08,1052.349
2010-01-11,1064.179
2010-01-12,1059.614
2010-01-13,1053.86
2010-01-14,1064.27
2010-01-15,1067.101
2010-01-18,1070.009
2010-01-19,1065.271
2010-01-20,1055.085
2010-01-21,1039.425
2010-01-22,1020.705
2010-01-25,1011.763
2010-01-26,984.601
2010-01-27,968.102
2010-01-28,981.121
2010-01-29,976.953
2010-02-01,977.032
2010-02-02,978.858
2010-02-03,991.358
2010-02-04,975.382
2010-02-05,940.825
2010-02-08,935.543
2010-02-09,947.359
2010-02-10,954.789
2010-02-11,963.597
2010-02-12,966.882
2010-02-15,968.573
2010-02-16,974.259
2010-02-17,983.437
2010-02-18,980.158
2010-02-19,970.907
2010-02-22,980.005
2010-02-23,979.388
2010-02-24,975.641
2010-02-25,966.775
2010-02-26,979.194
2010-03-01,989.797
2010-03-02,1000.301
2010-03-03,1010.151
2010-03-04,1009.24
2010-03-05,1020.44
2010-03-08,1031.425
2010-03-09,1028.678
2010-03-10,1034.086
2010-03-11,1031.518
2010-03-12,1034.464
2010-03-15,1025.391
2010-03-16,1032.797
2010-03-17,1047.074
2010-03-18,1047.704
2010-03-19,1049.479
2010-03-22,1044.878
2010-03-23,1047.937
2010-03-24,1047.315
2010-03-25,1046.247
2010-03-26,1050.934
2010-03-29,1059.861
2010-03-30,1062.879
2010-03-31,1065.699
2010-04-01,1076.223
2010-04-02,1077.371
2010-04-05,1083.171
2010-04-06,1087.289
2010-04-07,1093.95
2010-04-08,1089.657
2010-04-09,1098.519
2010-04-12,1099.948
2010-04-13,1091.194
2010-04-14,1102.237
2010-04-15,1107.285
2010-04-16,1098.157
2010-04-19,1070.314
2010-04-20,1085.308
2010-04-21,1096.329
2010-04-22,1093.347
2010-04-23,1096.711
2010-04-26,1106.694
2010-04-27,1097.244
2010-04-28,1082.998
2010-04-29,1089.313
2010-04-30,1092.167
2010-05-03,1083.431
2010-05-04,1070.026
2010-05-05,1046.369
2010-05-06,1020.321
2010-05-07,996.164
2010-05-10,1036.269
2010-05-11,1027.843
2010-05-12,1032.5
2010-05-13,1044.89
2010-05-14,1036.984
2010-05-17,1010.616
2010-05-18,1011.604
2010-05-19,985.074
2010-05-20,953.512
2010-05-21,945.925
2010-05-24,950.28
2010-05-25,906.915
2010-05-26,926.439
2010-05-27,954.972
2010-05-28,972.096
2010-05-31,978.0
2010-06-01,963.398
2010-06-02,961.967
2010-06-03,979.924
2010-06-04,973.768
2010-06-07,948.784
2010-06-08,953.277
2010-06-09,952.925
2010-06-10,962.367
2010-06-11,971.496
2010-06-14,987.529
2010-06-15,992.513
2010-06-16,996.668
2010-06-17,1002.243
2010-06-18,1007.975
2010-06-21,1031.685
2010-06-22,1025.817
2010-06-23,1020.532
2010-06-24,1019.889
2010-06-25,1010.752
2010-06-28,1016.887
2010-06-29,993.863
2010-06-30,992.081
2010-07-01,984.925
2010-07-02,987.044
2010-07-05,989.297
2010-07-06,1001.45
2010-07-07,1000.197
2010-07-08,1013.159
2010-07-09,1023.42
2010-07-12,1025.792
2010-07-13,1025.343
2010-07-14,1033.636
2010-07-15,1032.325
2010-07-16,1027.861
2010-07-19,1023.097
2010-07-20,1028.697
2010-07-21,1036.167
2010-07-22,1041.858
2010-07-23,1047.953
2010-07-26,1051.075
2010-07-27,1054.722
2010-07-28,1056.881
2010-07-29,1061.076
2010-07-30,1063.411
2010-08-02,1081.176
2010-08-03,1080.674
2010-08-04,1083.051
2010-08-05,1082.816
2010-08-06,1087.516
2010-08-09,1095.246
2010-08-10,1083.453
