Date,EM (EMERGING MARKETS) SMALL CAP Small Cap
2010-08-10,1093.219
2010-08-11,1076.955
2010-08-12,1073.331
2010-08-13,1084.104
2010-08-16,1088.04
2010-08-17,1097.166
2010-08-18,1101.391
2010-08-19,1105.008
2010-08-20,1100.9
2010-08-23,1102.442
2010-08-24,1095.185
2010-08-25,1080.852
2010-08-26,1082.227
2010-08-27,1080.497
2010-08-30,1083.723
2010-08-31,1075.944
2010-09-01,1094.688
2010-09-02,1104.986
2010-09-03,1117.855
2010-09-06,1127.134
2010-09-07,1121.016
2010-09-08,1123.118
2010-09-09,1131.87
2010-09-10,1135.776
2010-09-13,1149.8
2010-09-14,1152.011
2010-09-15,1154.173
2010-09-16,1150.322
2010-09-17,1163.951
2010-09-20,1170.918
2010-09-21,1170.767
2010-09-22,1173.39
2010-09-23,1172.562
2010-09-24,1182.63
2010-09-27,1191.0
2010-09-28,1190.733
2010-09-29,1199.363
2010-09-30,1206.38
2010-10-01,1218.363
2010-10-04,1217.936
2010-10-05,1222.619
2010-10-06,1237.725
2010-10-07,1239.243
2010-10-08,1234.685
2010-10-11,1240.159
2010-10-12,1231.879
2010-10-13,1253.452
2010-10-14,1262.023
2010-10-15,1258.272
2010-10-18,1247.116
2010-10-19,1240.391
2010-10-20,1246.303
2010-10-21,1253.253
2010-10-22,1253.166
2010-10-25,1267.6
2010-10-26,1267.267
2010-10-27,1251.731
2010-10-28,1253.0
2010-10-29,1257.337
2010-11-01,1267.93
2010-11-02,1271.18
2010-11-03,1276.274
2010-11-04,1292.677
2010-11-05,1296.865
2010-11-08,1295.573
2010-11-09,1300.658
2010-11-10,1297.669
2010-11-11,1296.643
2010-11-12,1267.635
2010-11-15,1257.332
2010-11-16,1241.827
2010-11-17,1234.161
2010-11-18,1251.617
2010-11-19,1252.362
2010-11-22,1258.501
2010-11-23,1236.505
2010-11-24,1235.918
2010-11-25,1242.164
2010-11-26,1219.779
2010-11-29,1221.651
2010-11-30,1229.806
2010-12-01,1248.108
2010-12-02,1260.639
2010-12-03,1261.836
2010-12-06,1267.422
2010-12-07,1271.745
2010-12-08,1258.882
2010-12-09,1255.701
2010-12-10,1257.712
2010-12-13,1269.274
2010-12-14,1278.344
2010-12-15,1271.629
2010-12-16,1265.463
2010-12-17,1267.346
2010-12-20,1258.978
2010-12-21,1270.992
2010-12-22,1274.639
2010-12-23,1277.141
2010-12-24,1278.232
2010-12-27,1276.499
2010-12-28,1274.829
2010-12-29,1281.073
2010-12-30,1293.577
2010-12-31,1302.115
2011-01-03,1314.993
2011-01-04,1319.258
2011-01-05,1311.705
2011-01-06,1311.159
2011-01-07,1301.639
2011-01-10,1292.889
2011-01-11,1295.991
2011-01-12,1311.207
2011-01-13,1311.919
2011-01-14,1307.88
2011-01-17,1299.52
2011-01-18,1300.496
2011-01-19,1304.924
2011-01-20,1289.802
2011-01-21,1285.236
2011-01-24,1282.768
2011-01-25,1280.588
2011-01-26,1284.892
2011-01-27,1283.758
2011-01-28,1267.952
2011-01-31,1260.154
2011-02-01,1266.073
2011-02-02,1271.396
2011-02-03,1267.103
2011-02-04,1265.802
2011-02-07,1269.399
2011-02-08,1270.858
2011-02-09,1255.059
2011-02-10,1239.093
2011-02-11,1229.398
2011-02-14,1241.611
2011-02-15,1241.733
2011-02-16,1245.435
2011-02-17,1246.392
2011-02-18,1255.157
2011-02-21,1251.873
2011-02-22,1226.651
2011-02-23,1214.456
2011-02-24,1194.172
2011-02-25,1206.683
2011-02-28,1211.327
2011-03-01,1220.954
2011-03-02,1217.51
2011-03-03,1232.769
2011-03-04,1240.853
2011-03-07,1233.647
2011-03-08,1240.296
2011-03-09,1247.09
2011-03-10,1236.008
2011-03-11,1224.407
2011-03-14,1215.801
2011-03-15,1181.259
2011-03-16,1192.384
2011-03-17,1180.694
2011-03-18,1197.813
2011-03-21,1211.117
2011-03-22,1222.709
2011-03-23,1225.944
2011-03-24,1236.683
2011-03-25,1241.707
2011-03-28,1238.332
2011-03-29,1242.385
2011-03-30,1255.648
2011-03-31,1267.196
2011-04-01,1281.883
2011-04-04,1290.729
2011-04-05,1293.509
2011-04-06,1306.264
2011-04-07,1313.651
2011-04-08,1318.426
2011-04-11,1314.513
2011-04-12,1296.261
2011-04-13,1305.027
2011-04-14,1307.884
2011-04-15,1310.7
2011-04-18,1294.972
2011-04-19,1295.13
2011-04-20,1314.165
2011-04-21,1324.936
2011-04-22,1325.326
2011-04-25,1325.368
2011-04-26,1323.193
2011-04-27,1324.405
2011-04-28,1324.01
2011-04-29,1324.457
2011-05-02,1328.671
2011-05-03,1312.023
2011-05-04,1306.763
2011-05-05,1300.085
2011-05-06,1296.786
2011-05-09,1296.215
2011-05-10,1299.099
2011-05-11,1302.086
2011-05-12,1287.37
2011-05-13,1289.002
2011-05-16,1277.963
2011-05-17,1270.841
2011-05-18,1278.553
2011-05-19,1271.519
2011-05-20,1266.723
2011-05-23,1237.122
2011-05-24,1243.37
2011-05-25,1233.834
2011-05-26,1247.774
2011-05-27,1257.454
2011-05-30,1261.481
2011-05-31,1283.064
2011-06-01,1284.295
2011-06-02,1274.318
2011-06-03,1277.402
2011-06-06,1275.305
2011-06-07,1279.929
2011-06-08,1270.944
2011-06-09,1263.087
2011-06-10,1251.193
2011-06-13,1240.468
2011-06-14,1248.964
2011-06-15,1245.276
2011-06-16,1223.467
2011-06-17,1226.272
2011-06-20,1206.232
2011-06-21,1215.731
2011-06-22,1223.506
2011-06-23,1214.692
2011-06-24,1226.694
2011-06-27,1222.245
2011-06-28,1230.132
2011-06-29,1240.914
2011-06-30,1255.396
2011-07-01,1264.303
2011-07-04,1278.024
2011-07-05,1277.814
2011-07-06,1276.85
2011-07-07,1287.812
2011-07-08,1284.306
2011-07-11,1265.624
2011-07-12,1241.791
2011-07-13,1255.792
2011-07-14,1255.576
2011-07-15,1262.174
2011-07-18,1256.527
2011-07-19,1261.889
2011-07-20,1270.748
2011-07-21,1273.079
2011-07-22,1286.907
2011-07-25,1279.43
2011-07-26,1289.848
2011-07-27,1292.681
2011-07-28,1290.513
2011-07-29,1280.472
2011-08-01,1289.877
2011-08-02,1273.495
2011-08-03,1252.361
2011-08-04,1225.81
2011-08-05,1175.886
2011-08-08,1116.405
2011-08-09,1089.267
2011-08-10,1113.957
2011-08-11,1120.416
2011-08-12,1127.289
2011-08-15,1146.058
2011-08-16,1158.64
2011-08-17,1161.148
2011-08-18,1140.421
2011-08-19,1102.826
2011-08-22,1090.023
2011-08-23,1106.624
2011-08-24,1099.829
2011-08-25,1091.716
2011-08-26,1086.99
2011-08-29,1110.38
2011-08-30,1121.155
2011-08-31,1138.711
2011-09-01,1140.106
2011-09-02,1135.249
2011-09-05,1109.601
2011-09-06,1096.752
2011-09-07,1114.394
2011-09-08,1115.539
2011-09-09,1103.415
2011-09-12,1083.245
2011-09-13,1074.103
2011-09-14,1049.094
2011-09-15,1055.586
2011-09-16,1074.479
2011-09-19,1044.979
2011-09-20,1044.235
2011-09-21,1039.775
2011-09-22,986.921
2011-09-23,962.65
2011-09-26,925.589
2011-09-27,962.008
2011-09-28,958.9
2011-09-29,962.322
2011-09-30,957.225
2011-10-03,930.331
2011-10-04,912.573
2011-10-05,913.381
2011-10-06,930.683
2011-10-07,949.623
2011-10-10,960.236
2011-10-11,974.886
2011-10-12,991.178
2011-10-13,1004.271
2011-10-14,1007.163
2011-10-17,1020.423
2011-10-18,998.968
2011-10-19,1010.316
2011-10-20,984.901
2011-10-21,993.65
2011-10-24,1015.176
2011-10-25,1017.773
2011-10-26,1022.022
2011-10-27,1050.522
2011-10-28,1061.116
2011-10-31,1050.555
2011-11-01,1033.146
2011-11-02,1036.666
2011-11-03,1029.757
2011-11-04,1048.792
2011-11-07,1047.878
2011-11-08,1049.051
2011-11-09,1042.914
2011-11-10,1012.92
2011-11-11,1025.908
2011-11-14,1032.331
2011-11-15,1022.746
2011-11-16,1011.116
2011-11-17,1012.623
2011-11-18,997.595
2011-11-21,972.771
2011-11-22,966.945
2011-11-23,943.227
2011-11-24,946.071
2011-11-25,937.669
2011-11-28,953.481
2011-11-29,963.544
2011-11-30,963.703
2011-12-01,988.595
2011-12-02,991.814
2011-12-05,994.061
2011-12-06,982.086
2011-12-07,988.661
2011-12-08,979.21
2011-12-09,969.306
2011-12-12,963.229
2011-12-13,954.026
2011-12-14,946.54
2011-12-15,936.366
2011-12-16,942.062
2011-12-19,917.758
2011-12-20,927.106
2011-12-21,943.538
2011-12-22,943.449
2011-12-23,953.333
2011-12-26,954.41
2011-12-27,948.25
2011-12-28,943.876
2011-12-29,946.41
2011-12-30,951.074
2012-01-02,949.552
2012-01-03,962.567
2012-01-04,964.19
2012-01-05,963.232
2012-01-06,960.141
2012-01-09,962.821
2012-01-10,979.167
2012-01-11,980.48
2012-01-12,985.423
2012-01-13,985.064
2012-01-16,983.693
2012-01-17,1002.125
2012-01-18,1005.777
2012-01-19,1015.397
2012-01-20,1017.89
2012-01-23,1021.65
2012-01-24,1020.459
2012-01-25,1023.416
2012-01-26,1037.925
2012-01-27,1041.318
2012-01-30,1038.033
2012-01-31,1053.489
2012-02-01,1067.952
2012-02-02,1085.848
2012-02-03,1093.687
2012-02-06,1091.918
2012-02-07,1092.307
2012-02-08,1110.331
2012-02-09,1117.457
2012-02-10,1110.374
2012-02-13,1118.838
2012-02-14,1114.34
2012-02-15,1129.053
2012-02-16,1116.028
2012-02-17,1126.265
2012-02-20,1133.636
2012-02-21,1133.837
2012-02-22,1135.984
2012-02-23,1132.728
2012-02-24,1135.611
2012-02-27,1125.674
2012-02-28,1137.119
2012-02-29,1146.789
2012-03-01,1145.578
2012-03-02,1152.165
2012-03-05,1141.191
2012-03-06,1117.968
2012-03-07,1117.099
2012-03-08,1133.445
2012-03-09,1143.354
2012-03-12,1132.99
2012-03-13,1141.869
2012-03-14,1141.414
2012-03-15,1140.455
2012-03-16,1141.637
2012-03-19,1137.235
2012-03-20,1128.536
2012-03-21,1127.178
2012-03-22,1119.377
2012-03-23,1117.914
2012-03-26,1117.025
2012-03-27,1123.01
2012-03-28,1115.413
2012-03-29,1099.226
2012-03-30,1109.657
2012-04-02,1112.919
2012-04-03,1110.446
2012-04-04,1097.566
2012-04-05,1095.345
2012-04-06,1100.863
2012-04-09,1086.539
2012-04-10,1080.677
2012-04-11,1079.807
2012-04-12,1089.834
2012-04-13,1097.823
2012-04-16,1092.839
2012-04-17,1092.293
2012-04-18,1093.943
2012-04-19,1093.143
2012-04-20,1090.846
2012-04-23,1077.669
2012-04-24,1077.067
2012-04-25,1080.207
2012-04-26,1081.807
2012-04-27,1082.237
2012-04-30,1088.862
2012-05-01,1088.726
2012-05-02,1098.602
2012-05-03,1097.029
2012-05-04,1093.642
2012-05-07,1082.272
2012-05-08,1081.863
2012-05-09,1066.92
2012-05-10,1067.054
2012-05-11,1057.393
2012-05-14,1037.279
2012-05-15,1032.296
2012-05-16,1009.083
2012-05-17,1008.84
2012-05-18,989.043
2012-05-21,992.821
2012-05-22,1004.528
2012-05-23,983.809
2012-05-24,984.941
2012-05-25,985.822
2012-05-28,993.03
2012-05-29,1006.602
2012-05-30,991.849
2012-05-31,991.534
2012-06-01,977.97
2012-06-04,954.336
2012-06-05,962.172
2012-06-06,976.872
2012-06-07,984.403
2012-06-08,978.561
2012-06-11,990.662
2012-06-12,989.265
2012-06-13,994.377
2012-06-14,989.515
2012-06-15,997.89
2012-06-18,1006.462
2012-06-19,1012.465
2012-06-20,1019.671
2012-06-21,1013.231
2012-06-22,1004.778
2012-06-25,998.575
2012-06-26,997.519
2012-06-27,1002.427
2012-06-28,998.033
2012-06-29,1021.343
2012-07-02,1027.754
2012-07-03,1040.809
2012-07-04,1045.248
2012-07-05,1045.606
2012-07-06,1039.974
2012-07-09,1031.508
2012-07-10,1032.087
2012-07-11,1032.229
2012-07-12,1017.375
2012-07-13,1022.155
2012-07-16,1020.781
2012-07-17,1022.544
2012-07-18,1018.804
2012-07-19,1026.523
2012-07-20,1024.135
2012-07-23,1002.718
2012-07-24,999.652
2012-07-25,993.586
2012-07-26,999.908
2012-07-27,1013.338
2012-07-30,1014.72
2012-07-31,1020.422
2012-08-01,1026.202
2012-08-02,1020.448
2012-08-03,1025.974
2012-08-06,1035.973
2012-08-07,1037.842
2012-08-08,1039.021
2012-08-09,1047.806
2012-08-10,1047.686
2012-08-13,1044.788
2012-08-14,1046.871
2012-08-15,1043.454
2012-08-16,1048.567
2012-08-17,1049.385
2012-08-20,1050.252
2012-08-21,1057.076
2012-08-22,1054.081
2012-08-23,1061.213
2012-08-24,1056.192
2012-08-27,1053.21
2012-08-28,1048.839
2012-08-29,1047.972
2012-08-30,1042.513
2012-08-31,1044.317
2012-09-03,1052.793
2012-09-04,1050.713
2012-09-05,1044.455
2012-09-06,1049.499
2012-09-07,1063.744
2012-09-10,1067.437
2012-09-11,1069.188
2012-09-12,1075.113
2012-09-13,1076.342
2012-09-14,1097.59
2012-09-17,1098.714
2012-09-18,1097.664
2012-09-19,1105.143
2012-09-20,1095.686
2012-09-21,1105.183
2012-09-24,1103.136
2012-09-25,1104.512
2012-09-26,1093.472
2012-09-27,1100.319
2012-09-28,1109.175
2012-10-01,1111.98
2012-10-02,1112.926
2012-10-03,1112.153
2012-10-04,1114.125
2012-10-05,1117.259
2012-10-08,1105.518
2012-10-09,1103.601
2012-10-10,1099.44
2012-10-11,1100.224
2012-10-12,1105.132
2012-10-15,1102.635
2012-10-16,1109.853
2012-10-17,1117.099
2012-10-18,1115.842
2012-10-19,1108.93
2012-10-22,1112.152
2012-10-23,1108.104
2012-10-24,1114.283
2012-10-25,1107.173
2012-10-26,1091.055
2012-10-29,1080.876
2012-10-30,1087.574
2012-10-31,1093.177
2012-11-01,1100.487
2012-11-02,1102.988
2012-11-05,1101.171
2012-11-06,1109.078
2012-11-07,1115.32
2012-11-08,1107.735
2012-11-09,1109.092
2012-11-12,1107.826
2012-11-13,1098.514
2012-11-14,1096.209
2012-11-15,1091.435
2012-11-16,1084.964
2012-11-19,1090.87
2012-11-20,1091.489
2012-11-21,1085.287
2012-11-22,1089.285
2012-11-23,1097.88
2012-11-26,1101.816
2012-11-27,1102.589
2012-11-28,1098.641
2012-11-29,1109.184
2012-11-30,1112.376
2012-12-03,1116.037
2012-12-04,1119.677
2012-12-05,1124.72
2012-12-06,1127.032
2012-12-07,1128.216
2012-12-10,1130.054
2012-12-11,1127.84
2012-12-12,1135.611
2012-12-13,1138.871
2012-12-14,1142.319
2012-12-17,1141.011
2012-12-18,1144.184
2012-12-19,1149.549
2012-12-20,1147.675
2012-12-21,1139.86
2012-12-24,1144.08
2012-12-25,1146.814
2012-12-26,1151.244
2012-12-27,1156.935
2012-12-28,1164.731
2012-12-31,1165.984
2013-01-01,1167.14
2013-01-02,1184.405
2013-01-03,1191.661
2013-01-04,1193.527
2013-01-07,1204.499
2013-01-08,1200.633
2013-01-09,1208.985
2013-01-10,1209.839
2013-01-11,1207.788
2013-01-14,1215.681
2013-01-15,1209.492
2013-01-16,1204.752
2013-01-17,1199.963
2013-01-18,1210.044
2013-01-21,1210.764
2013-01-22,1210.598
2013-01-23,1207.228
2013-01-24,1201.854
2013-01-25,1197.803
2013-01-28,1189.123
2013-01-29,1195.758
2013-01-30,1198.112
2013-01-31,1197.812
2013-02-01,1203.02
2013-02-04,1204.579
2013-02-05,1200.283
2013-02-06,1202.207
2013-02-07,1198.358
2013-02-08,1198.658
2013-02-11,1197.093
2013-02-12,1196.705
2013-02-13,1203.141
2013-02-14,1207.174
2013-02-15,1211.303
2013-02-18,1211.174
2013-02-19,1210.518
2013-02-20,1216.623
2013-02-21,1201.313
2013-02-22,1203.872
2013-02-25,1204.598
2013-02-26,1194.525
2013-02-27,1203.639
2013-02-28,1211.609
2013-03-01,1213.352
2013-03-04,1202.888
2013-03-05,1215.298
2013-03-06,1225.627
2013-03-07,1225.417
2013-03-08,1230.816
2013-03-11,1229.532
2013-03-12,1223.814
2013-03-13,1216.865
2013-03-14,1217.636
2013-03-15,1215.248
2013-03-18,1200.779
2013-03-19,1201.832
2013-03-20,1201.57
2013-03-21,1201.957
2013-03-22,1197.589
2013-03-25,1204.919
2013-03-26,1208.072
2013-03-27,1209.9
2013-03-28,1212.491
2013-03-29,1215.549
2013-04-01,1213.414
2013-04-02,1210.554
2013-04-03,1207.22
2013-04-04,1202.638
2013-04-05,1194.963
2013-04-08,1185.669
2013-04-09,1190.136
2013-04-10,1201.403
2013-04-11,1210.495
2013-04-12,1207.253
2013-04-15,1197.459
2013-04-16,1200.822
2013-04-17,1201.839
2013-04-18,1202.276
2013-04-19,1212.825
2013-04-22,1216.978
2013-04-23,1214.693
2013-04-24,1223.854
2013-04-25,1230.017
2013-04-26,1228.354
2013-04-29,1233.316
2013-04-30,1240.479
2013-05-01,1240.612
2013-05-02,1240.155
2013-05-03,1243.8
2013-05-06,1252.006
2013-05-07,1259.838
2013-05-08,1268.638
2013-05-09,1269.502
2013-05-10,1260.239
2013-05-13,1253.16
2013-05-14,1255.486
2013-05-15,1257.977
2013-05-16,1258.502
2013-05-17,1258.827
2013-05-20,1260.402
2013-05-21,1263.432
2013-05-22,1262.324
2013-05-23,1239.319
2013-05-24,1244.869
2013-05-27,1251.513
2013-05-28,1256.855
2013-05-29,1252.093
2013-05-30,1244.0
2013-05-31,1233.348
2013-06-03,1218.927
2013-06-04,1221.42
2013-06-05,1211.021
2013-06-06,1201.664
2013-06-07,1197.189
2013-06-10,1191.794
2013-06-11,1172.34
2013-06-12,1172.923
2013-06-13,1159.999
2013-06-14,1167.754
2013-06-17,1168.184
2013-06-18,1166.811
2013-06-19,1164.333
2013-06-20,1127.012
2013-06-21,1114.117
2013-06-24,1087.102
2013-06-25,1080.403
2013-06-26,1098.926
2013-06-27,1113.918
2013-06-28,1125.697
2013-07-01,1134.948
2013-07-02,1131.483
2013-07-03,1108.921
2013-07-04,1116.017
2013-07-05,1113.234
2013-07-08,1098.624
2013-07-09,1103.807
2013-07-10,1102.563
2013-07-11,1125.664
2013-07-12,1130.595
2013-07-15,1142.142
2013-07-16,1148.324
2013-07-17,1150.972
2013-07-18,1151.596
2013-07-19,1146.458
2013-07-22,1153.208
2013-07-23,1163.345
2013-07-24,1162.657
2013-07-25,1156.099
2013-07-26,1153.918
2013-07-29,1142.872
2013-07-30,1142.124
2013-07-31,1132.983
2013-08-01,1138.478
2013-08-02,1141.137
2013-08-05,1148.801
2013-08-06,1143.565
2013-08-07,1138.026
2013-08-08,1147.608
2013-08-09,1152.631
2013-08-12,1153.102
2013-08-13,1157.254
2013-08-14,1157.919
2013-08-15,1150.766
2013-08-16,1148.155
2013-08-19,1135.006
2013-08-20,1114.12
2013-08-21,1106.653
2013-08-22,1094.906
2013-08-23,1106.411
2013-08-26,1108.77
2013-08-27,1082.443
2013-08-28,1072.538
2013-08-29,1087.547
2013-08-30,1095.697
2013-09-02,1106.917
2013-09-03,1109.028
2013-09-04,1111.366
2013-09-05,1115.439
2013-09-06,1121.81
2013-09-09,1131.728
2013-09-10,1140.775
2013-09-11,1145.434
2013-09-12,1151.458
2013-09-13,1147.488
2013-09-16,1157.962
2013-09-17,1157.727
2013-09-18,1160.56
2013-09-19,1179.357
2013-09-20,1172.728
2013-09-23,1173.304
2013-09-24,1171.488
2013-09-25,1172.578
2013-09-26,1171.736
2013-09-27,1171.707
2013-09-30,1166.781
2013-10-01,1170.489
2013-10-02,1174.684
2013-10-03,1181.808
2013-10-04,1186.803
2013-10-07,1185.311
2013-10-08,1188.841
2013-10-09,1185.721
2013-10-10,1191.584
2013-10-11,1199.925
2013-10-14,1194.852
2013-10-15,1201.018
2013-10-16,1200.55
2013-10-17,1205.984
2013-10-18,1213.95
2013-10-21,1215.727
2013-10-22,1219.924
2013-10-23,1213.695
2013-10-24,1216.99
2013-10-25,1214.992
2013-10-28,1215.891
2013-10-29,1212.394
2013-10-30,1215.563
2013-10-31,1209.209
2013-11-01,1202.55
2013-11-04,1200.727
2013-11-05,1194.756
2013-11-06,1192.509
2013-11-07,1186.303
2013-11-08,1173.14
2013-11-11,1161.928
2013-11-12,1158.17
2013-11-13,1150.239
2013-11-14,1163.622
2013-11-15,1172.355
2013-11-18,1182.878
2013-11-19,1185.148
2013-11-20,1183.867
2013-11-21,1170.152
2013-11-22,1174.895
2013-11-25,1178.182
2013-11-26,1173.007
2013-11-27,1178.157
2013-11-28,1181.049
2013-11-29,1188.054
2013-12-02,1188.355
2013-12-03,1181.693
2013-12-04,1180.444
2013-12-05,1180.259
2013-12-06,1181.729
2013-12-09,1183.103
2013-12-10,1183.186
2013-12-11,1174.407
2013-12-12,1167.009
2013-12-13,1168.476
2013-12-16,1163.917
2013-12-17,1161.364
2013-12-18,1164.518
2013-12-19,1156.805
2013-12-20,1156.376
2013-12-23,1159.04
2013-12-24,1164.65
2013-12-25,1164.134
2013-12-26,1162.313
2013-12-27,1169.099
2013-12-30,1177.72
2013-12-31,1181.681
2014-01-01,1182.046
2014-01-02,1176.711
2014-01-03,1175.704
2014-01-06,1169.401
2014-01-07,1172.998
2014-01-08,1179.338
2014-01-09,1172.875
2014-01-10,1178.207
2014-01-13,1185.292
2014-01-14,1181.678
2014-01-15,1184.522
2014-01-16,1184.735
2014-01-17,1183.783
2014-01-20,1181.997
2014-01-21,1181.697
2014-01-22,1181.87
2014-01-23,1175.367
2014-01-24,1162.35
2014-01-27,1141.992
2014-01-28,1146.868
2014-01-29,1150.408
2014-01-30,1149.03
2014-01-31,1149.886
2014-02-03,1144.958
2014-02-04,1140.412
2014-02-05,1139.071
2014-02-06,1149.893
2014-02-07,1159.326
2014-02-10,1163.518
2014-02-11,1169.73
2014-02-12,1179.003
2014-02-13,1174.579
2014-02-14,1181.105
2014-02-17,1188.124
2014-02-18,1184.335
2014-02-19,1187.245
2014-02-20,1180.13
2014-02-21,1187.518
2014-02-24,1187.079
2014-02-25,1185.324
2014-02-26,1188.535
2014-02-27,1192.782
2014-02-28,1198.312
2014-03-03,1191.355
2014-03-04,1198.034
2014-03-05,1207.54
2014-03-06,1222.082
2014-03-07,1217.889
2014-03-10,1210.129
2014-03-11,1216.335
2014-03-12,1204.639
2014-03-13,1207.983
2014-03-14,1199.633
2014-03-17,1203.421
2014-03-18,1211.843
2014-03-19,1213.094
2014-03-20,1200.747
2014-03-21,1203.31
2014-03-24,1202.428
2014-03-25,1201.637
2014-03-26,1209.979
2014-03-27,1207.339
2014-03-28,1213.776
2014-03-31,1224.145
2014-04-01,1234.461
2014-04-02,1243.656
2014-04-03,1240.304
2014-04-04,1244.156
2014-04-07,1236.788
2014-04-08,1240.29
2014-04-09,1247.936
2014-04-10,1252.465
2014-04-11,1244.034
2014-04-14,1237.484
2014-04-15,1232.837
2014-04-16,1239.041
2014-04-17,1245.109
2014-04-18,1246.445
2014-04-21,1246.227
2014-04-22,1246.928
2014-04-23,1243.706
2014-04-24,1241.396
2014-04-25,1228.342
2014-04-28,1226.186
2014-04-29,1232.876
2014-04-30,1229.089
2014-05-01,1229.832
2014-05-02,1238.631
2014-05-05,1239.572
2014-05-06,1240.935
2014-05-07,1238.768
2014-05-08,1237.089
2014-05-09,1233.325
2014-05-12,1237.2
2014-05-13,1242.649
2014-05-14,1247.565
2014-05-15,1245.275
2014-05-16,1242.947
2014-05-19,1248.256
2014-05-20,1244.698
2014-05-21,1246.704
2014-05-22,1259.884
2014-05-23,1265.371
2014-05-26,1265.459
2014-05-27,1261.959
2014-05-28,1266.313
2014-05-29,1267.162
2014-05-30,1266.119
2014-06-02,1263.42
2014-06-03,1262.188
2014-06-04,1262.335
2014-06-05,1268.845
2014-06-06,1276.476
2014-06-09,1282.269
2014-06-10,1284.066
2014-06-11,1286.073
2014-06-12,1288.814
2014-06-13,1283.412
2014-06-16,1279.698
2014-06-17,1276.613
2014-06-18,1273.585
2014-06-19,1280.371
2014-06-20,1276.792
2014-06-23,1269.753
2014-06-24,1274.904
2014-06-25,1272.741
2014-06-26,1279.445
2014-06-27,1281.683
2014-06-30,1289.273
2014-07-01,1292.377
2014-07-02,1298.819
2014-07-03,1303.634
2014-07-04,1307.67
2014-07-07,1306.3
2014-07-08,1303.711
2014-07-09,1300.964
2014-07-10,1303.88
2014-07-11,1295.264
2014-07-14,1303.082
2014-07-15,1304.847
2014-07-16,1304.214
2014-07-17,1304.033
2014-07-18,1302.644
2014-07-21,1306.057
2014-07-22,1312.74
2014-07-23,1317.174
2014-07-24,1319.239
2014-07-25,1319.543
2014-07-28,1316.114
2014-07-29,1307.4
2014-07-30,1306.361
2014-07-31,1299.544
2014-08-01,1294.128
2014-08-04,1301.452
2014-08-05,1300.31
2014-08-06,1289.9
2014-08-07,1284.094
2014-08-08,1280.488
2014-08-11,1292.778
2014-08-12,1295.846
2014-08-13,1304.557
2014-08-14,1307.918
2014-08-15,1308.634
2014-08-18,1308.378
2014-08-19,1318.209
2014-08-20,1314.564
2014-08-21,1312.719
2014-08-22,1320.433
2014-08-25,1323.73
2014-08-26,1326.444
2014-08-27,1332.716
2014-08-28,1329.941
2014-08-29,1331.28
2014-09-01,1335.05
2014-09-02,1333.554
2014-09-03,1339.566
2014-09-04,1341.95
2014-09-05,1343.196
2014-09-08,1343.519
2014-09-09,1337.075
2014-09-10,1330.751
2014-09-11,1326.325
2014-09-12,1319.04
2014-09-15,1313.806
2014-09-16,1305.382
2014-09-17,1313.655
2014-09-18,1307.506
2014-09-19,1316.506
2014-09-22,1305.522
2014-09-23,1300.832
2014-09-24,1302.756
2014-09-25,1294.282
2014-09-26,1289.145
2014-09-29,1273.384
2014-09-30,1273.693
2014-10-01,1268.867
2014-10-02,1267.937
2014-10-03,1269.082
2014-10-06,1274.997
2014-10-07,1274.234
2014-10-08,1265.689
2014-10-09,1270.935
2014-10-10,1256.709
2014-10-13,1239.078
2014-10-14,1237.961
2014-10-15,1228.329
2014-10-16,1217.062
2014-10-17,1221.722
2014-10-20,1230.101
2014-10-21,1233.227
2014-10-22,1242.341
2014-10-23,1239.506
2014-10-24,1236.559
2014-10-27,1225.525
2014-10-28,1239.658
2014-10-29,1251.098
2014-10-30,1247.839
2014-10-31,1251.357
2014-11-03,1250.075
2014-11-04,1246.462
2014-11-05,1240.371
2014-11-06,1230.933
2014-11-07,1228.837
2014-11-10,1234.634
2014-11-11,1235.222
2014-11-12,1235.226
2014-11-13,1235.521
2014-11-14,1234.153
2014-11-17,1227.493
2014-11-18,1228.595
2014-11-19,1230.571
2014-11-20,1230.053
2014-11-21,1237.212
2014-11-24,1239.66
2014-11-25,1237.431
2014-11-26,1239.427
2014-11-27,1238.81
2014-11-28,1232.177
2014-12-01,1214.763
2014-12-02,1220.905
2014-12-03,1224.259
2014-12-04,1224.693
2014-12-05,1222.728
2014-12-08,1209.169
2014-12-09,1198.983
2014-12-10,1200.19
2014-12-11,1189.902
2014-12-12,1185.221
2014-12-15,1172.174
2014-12-16,1159.446
2014-12-17,1158.888
2014-12-18,1166.929
2014-12-19,1172.492
2014-12-22,1179.28
2014-12-23,1174.611
2014-12-24,1178.729
2014-12-25,1178.477
2014-12-26,1181.75
2014-12-29,1187.64
2014-12-30,1189.279
2014-12-31,1197.519
2015-01-01,1197.948
2015-01-02,1197.224
2015-01-05,1192.027
2015-01-06,1185.043
2015-01-07,1187.335
2015-01-08,1198.496
2015-01-09,1206.001
2015-01-12,1205.337
2015-01-13,1207.781
2015-01-14,1206.249
2015-01-15,1208.358
2015-01-16,1203.685
2015-01-19,1198.644
2015-01-20,1202.122
2015-01-21,1211.867
2015-01-22,1218.613
2015-01-23,1222.779
2015-01-26,1221.068
2015-01-27,1225.97
2015-01-28,1228.829
2015-01-29,1220.079
2015-01-30,1214.823
2015-02-02,1211.641
2015-02-03,1219.871
