Date,AUSTRALIA Standard (Large+Mid Cap)
2005-06-16,2501.6
2005-06-17,2551.836
2005-06-20,2542.539
2005-06-21,2544.893
2005-06-22,2536.553
2005-06-23,2509.939
2005-06-24,2485.839
2005-06-27,2480.591
2005-06-28,2496.485
2005-06-29,2477.253
2005-06-30,2487.761
2005-07-01,2449.85
2005-07-04,2454.273
2005-07-05,2433.325
2005-07-06,2424.116
2005-07-07,2394.516
2005-07-08,2397.768
2005-07-11,2432.316
2005-07-12,2461.583
2005-07-13,2445.194
2005-07-14,2470.458
2005-07-15,2456.576
2005-07-18,2470.058
2005-07-19,2447.261
2005-07-20,2475.706
2005-07-21,2533.071
2005-07-22,2562.168
2005-07-25,2548.885
2005-07-26,2532.74
2005-07-27,2527.589
2005-07-28,2521.78
2005-07-29,2546.426
2005-08-01,2543.801
2005-08-02,2559.692
2005-08-03,2573.723
2005-08-04,2584.452
2005-08-05,2568.473
2005-08-08,2579.113
2005-08-09,2567.092
2005-08-10,2589.135
2005-08-11,2642.399
2005-08-12,2645.606
2005-08-15,2629.739
2005-08-16,2642.491
2005-08-17,2618.546
2005-08-18,2575.688
2005-08-19,2571.96
2005-08-22,2613.716
2005-08-23,2602.362
2005-08-24,2582.246
2005-08-25,2580.189
2005-08-26,2597.701
2005-08-29,2545.074
2005-08-30,2552.63
2005-08-31,2572.211
2005-09-01,2641.106
2005-09-02,2636.054
2005-09-05,2645.976
2005-09-06,2647.301
2005-09-07,2669.519
2005-09-08,2669.943
2005-09-09,2676.433
2005-09-12,2670.502
2005-09-13,2673.452
2005-09-14,2701.532
2005-09-15,2681.205
2005-09-16,2703.615
2005-09-19,2704.863
2005-09-20,2733.467
2005-09-21,2722.414
2005-09-22,2700.742
2005-09-23,2681.41
2005-09-26,2717.117
2005-09-27,2717.176
2005-09-28,2725.623
2005-09-29,2764.952
2005-09-30,2762.932
2005-10-03,2753.678
2005-10-04,2759.744
2005-10-05,2672.81
2005-10-06,2621.11
2005-10-07,2611.659
2005-10-10,2634.134
2005-10-11,2591.402
2005-10-12,2621.067
2005-10-13,2573.29
2005-10-14,2577.218
2005-10-17,2581.198
2005-10-18,2587.908
2005-10-19,2549.988
2005-10-20,2567.164
2005-10-21,2545.25
2005-10-24,2537.861
2005-10-25,2571.622
2005-10-26,2602.918
2005-10-27,2609.184
2005-10-28,2555.908
2005-10-31,2591.231
2005-11-01,2594.398
2005-11-02,2572.396
2005-11-03,2607.901
2005-11-04,2576.358
2005-11-07,2577.247
2005-11-08,2610.364
2005-11-09,2592.029
2005-11-10,2591.408
2005-11-11,2614.548
2005-11-14,2619.781
2005-11-15,2623.69
2005-11-16,2636.512
2005-11-17,2658.512
2005-11-18,2672.158
2005-11-21,2682.926
2005-11-22,2659.865
2005-11-23,2671.821
2005-11-24,2700.874
2005-11-25,2682.516
2005-11-28,2696.774
2005-11-29,2686.669
2005-11-30,2688.127
2005-12-01,2660.993
2005-12-02,2704.307
2005-12-05,2721.416
2005-12-06,2730.191
2005-12-07,2713.133
2005-12-08,2689.542
2005-12-09,2700.773
2005-12-12,2731.976
2005-12-13,2715.558
2005-12-14,2745.023
2005-12-15,2717.156
2005-12-16,2706.279
2005-12-19,2716.708
2005-12-20,2699.564
2005-12-21,2719.555
2005-12-22,2711.903
2005-12-23,2711.795
2005-12-26,2711.795
2005-12-27,2705.095
2005-12-28,2736.892
2005-12-29,2751.346
2005-12-30,2751.091
2006-01-02,2751.091
2006-01-03,2771.818
2006-01-04,2829.131
2006-01-05,2832.782
2006-01-06,2834.777
2006-01-09,2860.168
2006-01-10,2849.896
2006-01-11,2874.448
2006-01-12,2865.033
2006-01-13,2865.498
2006-01-16,2869.923
2006-01-17,2878.635
2006-01-18,2821.713
2006-01-19,2848.739
2006-01-20,2862.022
2006-01-23,2855.962
2006-01-24,2856.556
2006-01-25,2887.532
2006-01-26,2895.784
2006-01-27,2920.24
2006-01-30,2927.391
2006-01-31,2946.959
2006-02-01,2959.498
2006-02-02,2923.262
2006-02-03,2886.248
2006-02-06,2887.936
2006-02-07,2878.852
2006-02-08,2824.068
2006-02-09,2851.406
2006-02-10,2843.84
2006-02-13,2814.462
2006-02-14,2837.325
2006-02-15,2833.186
2006-02-16,2807.834
2006-02-17,2797.797
2006-02-20,2841.901
2006-02-21,2859.728
2006-02-22,2853.151
2006-02-23,2887.046
2006-02-24,2874.168
2006-02-27,2891.085
2006-02-28,2907.756
2006-03-01,2871.84
2006-03-02,2913.689
2006-03-03,2898.439
2006-03-06,2899.277
2006-03-07,2854.03
2006-03-08,2847.127
2006-03-09,2866.277
2006-03-10,2844.317
2006-03-13,2888.809
2006-03-14,2891.68
2006-03-15,2908.471
2006-03-16,2913.455
2006-03-17,2885.678
2006-03-20,2879.724
2006-03-21,2849.853
2006-03-22,2875.277
2006-03-23,2867.612
2006-03-24,2856.797
2006-03-27,2871.544
2006-03-28,2882.274
2006-03-29,2862.399
2006-03-30,2918.088
2006-03-31,2922.493
2006-04-03,2972.064
2006-04-04,2974.15
2006-04-05,3029.003
2006-04-06,3067.717
2006-04-07,3054.19
2006-04-10,3032.218
2006-04-11,3076.025
2006-04-12,3039.122
2006-04-13,3012.628
2006-04-14,3012.628
2006-04-17,3065.346
2006-04-18,3105.259
2006-04-19,3158.053
2006-04-20,3114.074
2006-04-21,3127.393
2006-04-24,3135.266
2006-04-25,3145.388
2006-04-26,3209.082
2006-04-27,3209.693
2006-04-28,3190.836
2006-05-01,3234.196
2006-05-02,3220.999
2006-05-03,3250.684
2006-05-04,3209.587
2006-05-05,3244.12
2006-05-08,3279.534
2006-05-09,3296.309
2006-05-10,3320.126
2006-05-11,3333.731
2006-05-12,3303.447
2006-05-15,3203.74
2006-05-16,3214.02
2006-05-17,3193.063
2006-05-18,3146.216
2006-05-19,3082.861
2006-05-22,3031.119
2006-05-23,3040.615
2006-05-24,3035.624
2006-05-25,3016.421
2006-05-26,3066.38
2006-05-29,3110.556
2006-05-30,3124.694
2006-05-31,3014.086
2006-06-01,3025.826
2006-06-02,3058.548
2006-06-05,3085.358
2006-06-06,2997.831
2006-06-07,2982.482
2006-06-08,2919.772
2006-06-09,2987.211
2006-06-12,2976.855
2006-06-13,2866.811
2006-06-14,2875.412
2006-06-15,2877.776
2006-06-16,2942.516
2006-06-19,2895.082
2006-06-20,2873.925
2006-06-21,2899.801
2006-06-22,2953.419
2006-06-23,2920.402
2006-06-26,2920.499
2006-06-27,2955.666
2006-06-28,2901.574
2006-06-29,2944.321
2006-06-30,3038.805
2006-07-03,3052.544
2006-07-04,3072.01
2006-07-05,3041.958
2006-07-06,3074.596
2006-07-07,3109.797
2006-07-10,3099.114
2006-07-11,3088.803
2006-07-12,3105.48
2006-07-13,3087.782
2006-07-14,3005.812
2006-07-17,2980.675
2006-07-18,2959.237
2006-07-19,2945.154
2006-07-20,3022.608
2006-07-21,3007.304
2006-07-24,2989.363
2006-07-25,3033.738
2006-07-26,3017.068
2006-07-27,3082.932
2006-07-28,3062.05
2006-07-31,3075.875
2006-08-01,3054.895
2006-08-02,3035.965
2006-08-03,3058.421
2006-08-04,3055.344
2006-08-07,3054.58
2006-08-08,3080.445
2006-08-09,3064.273
2006-08-10,3064.496
2006-08-11,3063.207
2006-08-14,3055.037
2006-08-15,3049.421
2006-08-16,3085.691
2006-08-17,3121.051
2006-08-18,3103.185
2006-08-21,3135.845
2006-08-22,3142.63
2006-08-23,3144.552
2006-08-24,3088.402
2006-08-25,3077.496
2006-08-28,3093.161
2006-08-29,3130.352
2006-08-30,3143.53
2006-08-31,3170.58
2006-09-01,3164.142
2006-09-04,3214.549
2006-09-05,3224.133
2006-09-06,3185.646
2006-09-07,3152.544
2006-09-08,3128.889
2006-09-11,3072.908
2006-09-12,3052.098
2006-09-13,3071.279
2006-09-14,3114.02
2006-09-15,3082.39
2006-09-18,3108.51
2006-09-19,3113.476
2006-09-20,3065.108
2006-09-21,3073.4
2006-09-22,3048.93
2006-09-25,3042.244
2006-09-26,3046.96
2006-09-27,3107.582
2006-09-28,3110.226
2006-09-29,3129.385
2006-10-02,3148.417
2006-10-03,3140.299
2006-10-04,3108.959
2006-10-05,3165.774
2006-10-06,3152.413
2006-10-09,3143.765
2006-10-10,3172.017
2006-10-11,3199.044
2006-10-12,3203.203
2006-10-13,3222.463
2006-10-16,3251.096
2006-10-17,3232.175
2006-10-18,3254.886
2006-10-19,3254.644
2006-10-20,3284.845
2006-10-23,3285.337
2006-10-24,3273.221
2006-10-25,3305.244
2006-10-26,3341.403
2006-10-27,3345.677
2006-10-30,3376.275
2006-10-31,3387.723
2006-11-01,3415.544
2006-11-02,3405.948
2006-11-03,3401.361
2006-11-06,3414.27
2006-11-07,3467.314
2006-11-08,3415.792
2006-11-09,3386.437
2006-11-10,3399.299
2006-11-13,3371.409
2006-11-14,3393.285
2006-11-15,3388.823
2006-11-16,3383.137
2006-11-17,3398.292
2006-11-20,3339.754
2006-11-21,3367.088
2006-11-22,3443.863
2006-11-23,3456.037
2006-11-24,3459.121
2006-11-27,3459.438
2006-11-28,3426.692
2006-11-29,3485.943
2006-11-30,3527.191
2006-12-01,3503.038
2006-12-04,3481.846
2006-12-05,3468.734
2006-12-06,3508.495
2006-12-07,3518.224
2006-12-08,3488.055
2006-12-11,3487.649
2006-12-12,3496.398
2006-12-13,3513.073
2006-12-14,3555.385
2006-12-15,3546.472
2006-12-18,3543.959
2006-12-19,3542.956
2006-12-20,3591.771
2006-12-21,3570.818
2006-12-22,3584.767
2006-12-25,3584.767
2006-12-26,3577.226
2006-12-27,3606.285
2006-12-28,3636.312
2006-12-29,3645.393
2007-01-01,3645.393
2007-01-02,3684.258
2007-01-03,3657.143
2007-01-04,3579.096
2007-01-05,3542.893
2007-01-08,3505.866
2007-01-09,3560.45
2007-01-10,3499.106
2007-01-11,3546.894
2007-01-12,3604.609
2007-01-15,3630.388
2007-01-16,3615.813
2007-01-17,3618.409
2007-01-18,3645.484
2007-01-19,3647.517
2007-01-22,3688.545
2007-01-23,3708.841
2007-01-24,3676.612
2007-01-25,3667.007
2007-01-26,3640.627
2007-01-29,3631.32
2007-01-30,3666.364
2007-01-31,3653.599
2007-02-01,3682.058
2007-02-02,3694.601
2007-02-05,3691.913
2007-02-06,3726.806
2007-02-07,3760.795
2007-02-08,3769.848
2007-02-09,3766.469
2007-02-12,3742.604
2007-02-13,3769.753
2007-02-14,3822.605
2007-02-15,3848.231
2007-02-16,3822.482
2007-02-19,3859.899
2007-02-20,3859.022
2007-02-21,3853.198
2007-02-22,3894.674
2007-02-23,3918.229
2007-02-26,3946.081
2007-02-27,3912.566
2007-02-28,3784.77
2007-03-01,3759.467
2007-03-02,3735.295
2007-03-05,3608.437
2007-03-06,3684.126
2007-03-07,3733.782
2007-03-08,3726.101
2007-03-09,3754.327
2007-03-12,3812.347
2007-03-13,3813.166
2007-03-14,3727.34
2007-03-15,3812.148
2007-03-16,3830.973
2007-03-19,3866.079
2007-03-20,3887.04
2007-03-21,3876.052
2007-03-22,3971.985
2007-03-23,3959.818
2007-03-26,4008.842
2007-03-27,3980.378
2007-03-28,3942.047
2007-03-29,3971.124
2007-03-30,3994.487
2007-04-02,3985.037
2007-04-03,4041.897
2007-04-04,4116.854
2007-04-05,4113.822
2007-04-06,4113.822
2007-04-09,4099.263
2007-04-10,4189.44
2007-04-11,4194.449
2007-04-12,4203.81
2007-04-13,4212.215
2007-04-16,4262.381
2007-04-17,4276.505
2007-04-18,4307.874
2007-04-19,4250.052
2007-04-20,4283.478
2007-04-23,4272.211
2007-04-24,4232.775
2007-04-25,4262.934
2007-04-26,4238.519
2007-04-27,4224.223
2007-04-30,4233.778
2007-05-01,4192.405
2007-05-02,4241.752
2007-05-03,4239.945
2007-05-04,4264.202
2007-05-07,4314.525
2007-05-08,4303.809
2007-05-09,4333.691
2007-05-10,4362.567
2007-05-11,4317.139
2007-05-14,4358.835
2007-05-15,4323.265
2007-05-16,4282.978
2007-05-17,4314.6
2007-05-18,4288.933
2007-05-21,4311.65
2007-05-22,4296.283
2007-05-23,4331.811
2007-05-24,4255.106
2007-05-25,4227.03
2007-05-28,4226.312
2007-05-29,4269.152
2007-05-30,4228.073
2007-05-31,4300.513
2007-06-01,4339.445
2007-06-04,4391.192
2007-06-05,4397.923
2007-06-06,4400.288
2007-06-07,4405.998
2007-06-08,4341.836
2007-06-11,4331.285
2007-06-12,4335.83
2007-06-13,4289.994
2007-06-14,4324.356
2007-06-15,4373.399
2007-06-18,4423.82
2007-06-19,4459.997
2007-06-20,4484.771
2007-06-21,4481.113
2007-06-22,4485.769
2007-06-25,4456.388
2007-06-26,4434.551
2007-06-27,4292.942
2007-06-28,4399.228
2007-06-29,4416.606
2007-07-02,4459.029
2007-07-03,4465.682
2007-07-04,4485.157
2007-07-05,4528.144
2007-07-06,4522.138
2007-07-09,4574.3
2007-07-10,4557.528
2007-07-11,4537.441
2007-07-12,4565.708
2007-07-13,4606.204
2007-07-16,4613.251
2007-07-17,4629.096
2007-07-18,4613.333
2007-07-19,4660.981
2007-07-20,4696.027
2007-07-23,4684.415
2007-07-24,4706.506
2007-07-25,4640.611
2007-07-26,4548.212
2007-07-27,4311.426
2007-07-30,4306.592
2007-07-31,4356.255
2007-08-01,4191.273
2007-08-02,4267.96
2007-08-03,4274.821
2007-08-06,4201.109
2007-08-07,4235.909
2007-08-08,4369.225
2007-08-09,4372.897
2007-08-10,4166.95
2007-08-13,4212.343
2007-08-14,4157.365
2007-08-15,3979.975
2007-08-16,3735.626
2007-08-17,3732.547
2007-08-20,3989.555
2007-08-21,4031.758
2007-08-22,4046.61
2007-08-23,4232.576
2007-08-24,4204.879
2007-08-27,4307.77
2007-08-28,4273.941
2007-08-29,4192.228
2007-08-30,4227.283
2007-08-31,4283.871
2007-09-03,4329.639
2007-09-04,4374.783
2007-09-05,4349.102
2007-09-06,4366.073
2007-09-07,4376.884
2007-09-10,4298.083
2007-09-11,4367.754
2007-09-12,4404.448
2007-09-13,4412.676
2007-09-14,4483.115
2007-09-17,4436.533
2007-09-18,4375.524
2007-09-19,4600.745
2007-09-20,4679.357
2007-09-21,4650.327
2007-09-24,4734.935
2007-09-25,4766.402
2007-09-26,4803.968
2007-09-27,4870.574
2007-09-28,4925.455
2007-10-01,4950.92
2007-10-02,4991.217
2007-10-03,5022.325
2007-10-04,4952.352
2007-10-05,5038.115
2007-10-08,5059.878
2007-10-09,5090.295
2007-10-10,5141.221
2007-10-11,5200.659
2007-10-12,5173.105
2007-10-15,5163.189
2007-10-16,5012.894
2007-10-17,5046.148
2007-10-18,5129.345
2007-10-19,5062.862
2007-10-22,4891.214
2007-10-23,5038.411
2007-10-24,5048.346
2007-10-25,5084.478
2007-10-26,5199.248
2007-10-29,5299.345
2007-10-30,5253.646
2007-10-31,5297.196
2007-11-01,5303.907
2007-11-02,5192.463
2007-11-05,5113.471
2007-11-06,5177.643
2007-11-07,5293.819
2007-11-08,5120.37
2007-11-09,5059.842
2007-11-12,4805.728
2007-11-13,4922.54
2007-11-14,5038.183
2007-11-15,4920.288
2007-11-16,4859.797
2007-11-19,4903.697
2007-11-20,4843.557
2007-11-21,4702.7
2007-11-22,4678.748
2007-11-23,4675.676
2007-11-26,4814.407
2007-11-27,4776.19
2007-11-28,4772.213
2007-11-29,4814.043
2007-11-30,4904.131
2007-12-03,4901.914
2007-12-04,4847.638
2007-12-05,4809.247
2007-12-06,4889.944
2007-12-07,4971.405
2007-12-10,4965.979
2007-12-11,5020.35
2007-12-12,4970.849
2007-12-13,4908.774
2007-12-14,4763.549
2007-12-17,4568.771
2007-12-18,4565.428
2007-12-19,4540.208
2007-12-20,4499.779
2007-12-21,4616.637
2007-12-24,4679.994
2007-12-25,4679.994
2007-12-26,4692.618
2007-12-27,4730.961
2007-12-28,4725.365
2007-12-31,4731.308
2008-01-01,4731.308
2008-01-02,4751.566
2008-01-03,4712.289
2008-01-04,4680.406
2008-01-07,4550.972
2008-01-08,4587.337
2008-01-09,4560.303
2008-01-10,4583.648
2008-01-11,4537.86
2008-01-14,4566.427
2008-01-15,4513.341
2008-01-16,4325.557
2008-01-17,4345.795
2008-01-18,4296.379
2008-01-21,4084.445
2008-01-22,3831.107
2008-01-23,3982.484
2008-01-24,4168.693
2008-01-25,4403.506
2008-01-28,4411.739
2008-01-29,4308.971
2008-01-30,4249.664
2008-01-31,4295.423
2008-02-01,4488.608
2008-02-04,4542.957
2008-02-05,4427.849
2008-02-06,4277.126
2008-02-07,4245.954
2008-02-08,4308.027
2008-02-11,4240.81
2008-02-12,4316.799
2008-02-13,4196.675
2008-02-14,4354.006
2008-02-15,4312.572
2008-02-18,4300.743
2008-02-19,4390.762
2008-02-20,4259.214
2008-02-21,4341.924
2008-02-22,4334.26
2008-02-25,4420.968
2008-02-26,4481.644
2008-02-27,4613.491
2008-02-28,4558.741
2008-02-29,4433.371
2008-03-03,4324.507
2008-03-04,4273.259
2008-03-05,4288.078
2008-03-06,4333.643
2008-03-07,4186.047
2008-03-10,4068.126
2008-03-11,4060.891
2008-03-12,4203.179
2008-03-13,4142.78
2008-03-14,4188.23
2008-03-17,3999.808
2008-03-18,4039.24
2008-03-19,4187.375
2008-03-20,3949.945
2008-03-21,3949.945
2008-03-24,3995.8
2008-03-25,4178.616
2008-03-26,4254.257
2008-03-27,4244.962
2008-03-28,4216.782
2008-03-31,4192.78
2008-04-01,4154.89
2008-04-02,4315.966
2008-04-03,4414.308
2008-04-04,4454.034
2008-04-07,4483.617
2008-04-08,4449.264
2008-04-09,4416.51
2008-04-10,4376.526
2008-04-11,4364.98
2008-04-14,4254.131
2008-04-15,4306.443
2008-04-16,4435.824
2008-04-17,4453.289
2008-04-18,4334.635
2008-04-21,4547.936
2008-04-22,4531.242
2008-04-23,4628.07
2008-04-24,4541.348
2008-04-25,4510.463
2008-04-28,4538.726
2008-04-29,4518.772
2008-04-30,4547.442
2008-05-01,4489.356
2008-05-02,4606.536
2008-05-05,4677.852
2008-05-06,4664.038
2008-05-07,4619.07
2008-05-08,4666.389
2008-05-09,4699.051
2008-05-12,4779.361
2008-05-13,4735.89
2008-05-14,4760.557
2008-05-15,4788.563
2008-05-16,4882.262
2008-05-19,4921.212
2008-05-20,4911.301
2008-05-21,4853.853
2008-05-22,4827.736
2008-05-23,4798.705
2008-05-26,4743.4
2008-05-27,4743.903
2008-05-28,4694.19
2008-05-29,4715.04
2008-05-30,4659.077
2008-06-02,4675.794
2008-06-03,4591.348
2008-06-04,4642.332
2008-06-05,4573.146
2008-06-06,4663.454
2008-06-09,4623.421
2008-06-10,4467.234
2008-06-11,4495.643
2008-06-12,4311.437
2008-06-13,4382.135
2008-06-16,4382.197
2008-06-17,4440.224
2008-06-18,4467.037
2008-06-19,4424.858
2008-06-20,4378.25
2008-06-23,4362.053
2008-06-24,4414.072
2008-06-25,4355.442
2008-06-26,4429.66
2008-06-27,4392.362
2008-06-30,4372.448
2008-07-01,4270.89
2008-07-02,4270.898
2008-07-03,4180.084
2008-07-04,4270.224
2008-07-07,4156.675
2008-07-08,4088.061
2008-07-09,4176.763
2008-07-10,4137.973
2008-07-11,4195.645
2008-07-14,4160.482
2008-07-15,4106.461
2008-07-16,4125.691
2008-07-17,4171.016
2008-07-18,4095.728
2008-07-21,4264.711
2008-07-22,4244.4
2008-07-23,4288.333
2008-07-24,4307.693
2008-07-25,4129.102
2008-07-28,4081.748
2008-07-29,3997.379
2008-07-30,4044.129
2008-07-31,4065.774
2008-08-01,3962.297
2008-08-04,3955.575
2008-08-05,3837.759
2008-08-06,3933.886
2008-08-07,3943.451
2008-08-08,3867.869
2008-08-11,3902.077
2008-08-12,3876.141
2008-08-13,3759.315
2008-08-14,3803.588
2008-08-15,3766.068
2008-08-18,3799.706
2008-08-19,3700.172
2008-08-20,3758.775
2008-08-21,3756.373
2008-08-22,3756.056
2008-08-25,3808.694
2008-08-26,3763.51
2008-08-27,3778.947
2008-08-28,3862.626
2008-08-29,3900.299
2008-09-01,3840.544
2008-09-02,3779.604
2008-09-03,3717.09
2008-09-04,3660.902
2008-09-05,3485.101
2008-09-08,3686.599
2008-09-09,3562.497
2008-09-10,3502.2
2008-09-11,3382.605
2008-09-12,3549.51
2008-09-15,3456.645
2008-09-16,3327.945
2008-09-17,3293.195
2008-09-18,3261.12
2008-09-19,3525.564
2008-09-22,3802.021
2008-09-23,3700.148
2008-09-24,3729.451
2008-09-25,3675.028
2008-09-26,3635.584
2008-09-29,3491.405
2008-09-30,3225.887
2008-10-01,3378.597
2008-10-02,3289.247
2008-10-03,3271.961
2008-10-06,2903.194
2008-10-07,2979.89
2008-10-08,2625.9
2008-10-09,2724.234
2008-10-10,2322.022
2008-10-13,2535.821
2008-10-14,2733.11
2008-10-15,2654.107
2008-10-16,2395.492
2008-10-17,2460.686
2008-10-20,2605.399
2008-10-21,2682.893
2008-10-22,2543.082
2008-10-23,2388.675
2008-10-24,2151.313
2008-10-27,2098.658
2008-10-28,2155.824
2008-10-29,2336.652
2008-10-30,2434.148
2008-10-31,2402.97
2008-11-03,2597.242
2008-11-04,2668.069
2008-11-05,2758.462
2008-11-06,2558.984
2008-11-07,2479.115
2008-11-10,2568.241
2008-11-11,2348.694
2008-11-12,2299.971
2008-11-13,2146.094
2008-11-14,2233.109
2008-11-17,2146.513
2008-11-18,2084.343
2008-11-19,2066.735
2008-11-20,1868.857
2008-11-21,1917.44
2008-11-24,2017.205
2008-11-25,2131.739
2008-11-26,2090.496
2008-11-27,2155.042
2008-11-28,2226.335
2008-12-01,2163.655
2008-12-02,2060.995
2008-12-03,2080.452
2008-12-04,2088.74
2008-12-05,2020.502
2008-12-08,2192.163
2008-12-09,2154.887
2008-12-10,2186.347
2008-12-11,2201.659
2008-12-12,2112.041
2008-12-15,2201.067
2008-12-16,2190.911
2008-12-17,2272.402
2008-12-18,2304.975
2008-12-19,2265.765
2008-12-22,2222.257
2008-12-23,2202.442
2008-12-24,2240.126
2008-12-25,2240.126
2008-12-26,2232.753
2008-12-29,2298.154
2008-12-30,2308.241
2008-12-31,2367.575
2009-01-01,2367.575
2009-01-02,2389.722
2009-01-05,2405.962
2009-01-06,2441.055
2009-01-07,2469.196
2009-01-08,2395.505
2009-01-09,2403.532
2009-01-12,2303.021
2009-01-13,2221.611
2009-01-14,2223.724
2009-01-15,2118.008
2009-01-16,2179.284
2009-01-19,2192.975
2009-01-20,2083.201
2009-01-21,2032.224
2009-01-22,2076.981
2009-01-23,1977.439
2009-01-26,2002.963
2009-01-27,2075.359
2009-01-28,2127.422
2009-01-29,2119.655
2009-01-30,2055.406
2009-02-02,2017.507
2009-02-03,2068.628
2009-02-04,2050.476
2009-02-05,2048.341
2009-02-06,2132.575
2009-02-09,2201.804
2009-02-10,2149.376
2009-02-11,2082.893
2009-02-12,2092.639
2009-02-13,2169.179
2009-02-16,2102.276
2009-02-17,2032.202
2009-02-18,1996.128
2009-02-19,2049.512
2009-02-20,2006.558
2009-02-23,1993.004
2009-02-24,1982.492
2009-02-25,1986.263
2009-02-26,2020.594
2009-02-27,1979.296
2009-03-02,1900.416
2009-03-03,1904.975
2009-03-04,1890.773
2009-03-05,1903.951
2009-03-06,1873.713
2009-03-09,1855.727
2009-03-10,1929.97
2009-03-11,1976.122
2009-03-12,1961.493
2009-03-13,2064.864
2009-03-16,2076.191
2009-03-17,2133.896
2009-03-18,2127.224
2009-03-19,2259.904
2009-03-20,2241.779
2009-03-23,2333.963
2009-03-24,2362.739
2009-03-25,2376.697
2009-03-26,2405.251
2009-03-27,2394.566
2009-03-30,2298.458
2009-03-31,2331.502
2009-04-01,2331.306
2009-04-02,2475.087
2009-04-03,2490.692
2009-04-06,2503.6
2009-04-07,2477.813
2009-04-08,2402.828
2009-04-09,2466.214
2009-04-10,2466.214
2009-04-13,2501.121
2009-04-14,2561.396
2009-04-15,2532.983
2009-04-16,2545.052
2009-04-17,2549.506
2009-04-20,2485.487
2009-04-21,2424.691
2009-04-22,2431.241
2009-04-23,2498.963
2009-04-24,2509.43
2009-04-27,2502.901
2009-04-28,2444.512
2009-04-29,2494.027
2009-04-30,2593.908
2009-05-01,2557.582
2009-05-04,2679.254
2009-05-05,2695.716
2009-05-06,2686.171
2009-05-07,2788.489
2009-05-08,2794.435
2009-05-11,2800.414
2009-05-12,2767.624
2009-05-13,2731.854
2009-05-14,2621.95
2009-05-15,2666.757
2009-05-18,2654.732
2009-05-19,2769.701
2009-05-20,2789.761
2009-05-21,2748.961
2009-05-22,2761.242
2009-05-25,2726.564
2009-05-26,2762.709
2009-05-27,2793.649
2009-05-28,2743.512
2009-05-29,2851.479
2009-06-01,2941.14
2009-06-02,3027.638
2009-06-03,3036.406
2009-06-04,2937.009
2009-06-05,2969.357
2009-06-08,2912.054
2009-06-09,2932.193
2009-06-10,3024.863
2009-06-11,3084.497
2009-06-12,3076.859
2009-06-15,2991.258
2009-06-16,2959.474
2009-06-17,2870.957
2009-06-18,2911.65
2009-06-19,2938.442
2009-06-22,2900.409
2009-06-23,2792.67
2009-06-24,2864.937
2009-06-25,2872.803
2009-06-26,2948.092
2009-06-29,2926.269
2009-06-30,2994.112
2009-07-01,2929.027
2009-07-02,2886.364
2009-07-03,2864.432
2009-07-06,2803.789
2009-07-07,2815.32
2009-07-08,2771.066
2009-07-09,2752.906
2009-07-10,2757.007
2009-07-13,2715.142
2009-07-14,2849.841
2009-07-15,2943.69
2009-07-16,3001.015
2009-07-17,3001.962
2009-07-20,3079.005
2009-07-21,3093.314
2009-07-22,3105.963
2009-07-23,3112.339
2009-07-24,3117.492
2009-07-27,3174.589
2009-07-28,3230.975
2009-07-29,3168.17
2009-07-30,3242.121
2009-07-31,3300.665
2009-08-03,3363.966
2009-08-04,3400.444
2009-08-05,3349.755
2009-08-06,3410.381
2009-08-07,3382.544
2009-08-10,3378.955
2009-08-11,3370.506
2009-08-12,3386.164
2009-08-13,3513.245
2009-08-14,3498.452
2009-08-17,3383.579
2009-08-18,3392.307
2009-08-19,3393.387
2009-08-20,3414.957
2009-08-21,3367.041
2009-08-24,3509.307
2009-08-25,3484.632
2009-08-26,3484.224
2009-08-27,3490.8
2009-08-28,3579.372
2009-08-31,3571.638
2009-09-01,3584.958
2009-09-02,3503.486
2009-09-03,3509.286
2009-09-04,3548.343
2009-09-07,3612.286
2009-09-08,3712.76
2009-09-09,3712.613
2009-09-10,3724.319
2009-09-11,3771.563
2009-09-14,3696.271
2009-09-15,3699.347
2009-09-16,3839.535
2009-09-17,3913.028
2009-09-18,3863.463
2009-09-21,3818.773
2009-09-22,3869.784
2009-09-23,3924.545
2009-09-24,3882.353
2009-09-25,3884.499
2009-09-28,3871.068
2009-09-29,3940.976
2009-09-30,3987.52
2009-10-01,3922.185
2009-10-02,3792.216
2009-10-05,3802.786
2009-10-06,3890.745
2009-10-07,3969.07
2009-10-08,4102.669
2009-10-09,4090.491
2009-10-12,4092.414
2009-10-13,4124.578
2009-10-14,4198.465
2009-10-15,4254.413
2009-10-16,4215.64
2009-10-19,4218.918
2009-10-20,4263.789
2009-10-21,4269.563
2009-10-22,4227.107
2009-10-23,4280.788
2009-10-26,4232.587
2009-10-27,4148.299
2009-10-28,4018.701
2009-10-29,3978.432
2009-10-30,3990.171
2009-11-02,3918.984
2009-11-03,3885.175
2009-11-04,3924.675
2009-11-05,3907.585
2009-11-06,4015.04
2009-11-09,4145.776
2009-11-10,4193.607
2009-11-11,4219.966
2009-11-12,4207.434
2009-11-13,4186.81
2009-11-16,4253.18
2009-11-17,4175.74
2009-11-18,4205.519
2009-11-19,4148.2
2009-11-20,4085.461
2009-11-23,4167.333
2009-11-24,4100.87
2009-11-25,4174.56
2009-11-26,4094.477
2009-11-27,3962.951
2009-11-30,4114.217
2009-12-01,4162.096
