Date,AUSTRALIA Standard (Large+Mid Cap)
2005-09-06,1706.847
2005-09-07,1721.152
2005-09-08,1721.248
2005-09-09,1725.32
2005-09-12,1721.415
2005-09-13,1723.317
2005-09-14,1741.417
2005-09-15,1728.314
2005-09-16,1742.76
2005-09-19,1743.467
2005-09-20,1761.883
2005-09-21,1754.759
2005-09-22,1740.79
2005-09-23,1728.329
2005-09-26,1750.664
2005-09-27,1750.701
2005-09-28,1755.893
2005-09-29,1781.229
2005-09-30,1779.928
2005-10-03,1773.967
2005-10-04,1777.854
2005-10-05,1721.851
2005-10-06,1688.544
2005-10-07,1682.444
2005-10-10,1696.923
2005-10-11,1669.394
2005-10-12,1688.505
2005-10-13,1657.727
2005-10-14,1660.257
2005-10-17,1662.681
2005-10-18,1667.003
2005-10-19,1642.577
2005-10-20,1653.641
2005-10-21,1639.525
2005-10-24,1634.766
2005-10-25,1656.513
2005-10-26,1676.672
2005-10-27,1680.708
2005-10-28,1646.39
2005-10-31,1669.144
2005-11-01,1671.183
2005-11-02,1657.011
2005-11-03,1679.796
2005-11-04,1659.479
2005-11-07,1660.038
2005-11-08,1680.584
2005-11-09,1668.78
2005-11-10,1668.38
2005-11-11,1683.278
2005-11-14,1686.608
2005-11-15,1689.124
2005-11-16,1697.379
2005-11-17,1710.874
2005-11-18,1719.655
2005-11-21,1725.397
2005-11-22,1710.566
2005-11-23,1718.145
2005-11-24,1736.828
2005-11-25,1725.023
2005-11-28,1734.191
2005-11-29,1727.693
2005-11-30,1728.631
2005-12-01,1711.182
2005-12-02,1739.035
2005-12-05,1749.882
2005-12-06,1755.525
2005-12-07,1744.556
2005-12-08,1729.387
2005-12-09,1736.609
2005-12-12,1756.636
2005-12-13,1746.079
2005-12-14,1765.024
2005-12-15,1747.106
2005-12-16,1740.113
2005-12-19,1746.818
2005-12-20,1735.795
2005-12-21,1748.649
2005-12-22,1742.695
2005-12-23,1742.486
2005-12-26,1742.486
2005-12-27,1738.18
2005-12-28,1758.612
2005-12-29,1767.899
2005-12-30,1767.735
2006-01-02,1767.735
2006-01-03,1781.054
2006-01-04,1817.881
2006-01-05,1820.227
2006-01-06,1821.508
2006-01-09,1837.824
2006-01-10,1831.223
2006-01-11,1847.0
2006-01-12,1840.95
2006-01-13,1841.249
2006-01-16,1844.092
2006-01-17,1849.69
2006-01-18,1813.115
2006-01-19,1830.48
2006-01-20,1839.015
2006-01-23,1835.121
2006-01-24,1835.503
2006-01-25,1855.407
2006-01-26,1860.709
2006-01-27,1876.424
2006-01-30,1881.019
2006-01-31,1893.592
2006-02-01,1901.649
2006-02-02,1878.365
2006-02-03,1854.582
2006-02-06,1855.581
2006-02-07,1849.14
2006-02-08,1813.951
2006-02-09,1831.511
2006-02-10,1826.651
2006-02-13,1807.781
2006-02-14,1822.466
2006-02-15,1819.808
2006-02-16,1803.524
2006-02-17,1797.077
2006-02-20,1823.942
2006-02-21,1835.384
2006-02-22,1830.668
2006-02-23,1852.092
2006-02-24,1843.831
2006-02-27,1853.915
2006-02-28,1864.156
2006-03-01,1840.85
2006-03-02,1867.167
2006-03-03,1857.35
2006-03-06,1857.416
2006-03-07,1828.429
2006-03-08,1823.988
2006-03-09,1836.188
2006-03-10,1821.985
2006-03-13,1850.485
2006-03-14,1852.287
2006-03-15,1863.043
2006-03-16,1866.235
2006-03-17,1848.442
2006-03-20,1844.603
2006-03-21,1825.432
2006-03-22,1841.717
2006-03-23,1836.807
2006-03-24,1829.88
2006-03-27,1838.669
2006-03-28,1845.54
2006-03-29,1832.814
2006-03-30,1868.46
2006-03-31,1871.229
2006-04-03,1902.969
2006-04-04,1904.304
2006-04-05,1939.426
2006-04-06,1964.214
2006-04-07,1955.553
2006-04-10,1941.484
2006-04-11,1969.518
2006-04-12,1945.89
2006-04-13,1928.759
2006-04-14,1928.759
2006-04-17,1962.511
2006-04-18,1988.064
2006-04-19,2021.864
2006-04-20,1993.707
2006-04-21,2002.235
2006-04-24,2007.275
2006-04-25,2013.755
2006-04-26,2054.534
2006-04-27,2054.925
2006-04-28,2042.853
2006-05-01,2070.613
2006-05-02,2062.164
2006-05-03,2081.169
2006-05-04,2054.857
2006-05-05,2076.966
2006-05-08,2099.546
2006-05-09,2110.285
2006-05-10,2125.533
2006-05-11,2134.242
2006-05-12,2114.855
2006-05-15,2050.245
2006-05-16,2056.824
2006-05-17,2043.412
2006-05-18,2013.28
2006-05-19,1972.739
2006-05-22,1939.412
2006-05-23,1945.488
2006-05-24,1942.295
2006-05-25,1930.008
2006-05-26,1961.974
2006-05-29,1990.13
2006-05-30,1999.175
2006-05-31,1928.408
2006-06-01,1935.172
2006-06-02,1955.124
2006-06-05,1971.831
2006-06-06,1915.834
2006-06-07,1905.948
2006-06-08,1865.874
2006-06-09,1908.97
2006-06-12,1902.352
2006-06-13,1832.029
2006-06-14,1837.525
2006-06-15,1839.036
2006-06-16,1880.408
2006-06-19,1850.095
2006-06-20,1836.575
2006-06-21,1853.111
2006-06-22,1887.375
2006-06-23,1866.276
2006-06-26,1865.041
2006-06-27,1887.499
2006-06-28,1852.956
2006-06-29,1880.254
2006-06-30,1940.577
2006-07-03,1949.351
2006-07-04,1961.782
2006-07-05,1942.591
2006-07-06,1963.433
2006-07-07,1985.913
2006-07-10,1979.09
2006-07-11,1972.506
2006-07-12,1983.075
2006-07-13,1971.773
2006-07-14,1919.43
2006-07-17,1903.378
2006-07-18,1889.688
2006-07-19,1880.695
2006-07-20,1930.155
2006-07-21,1920.382
2006-07-24,1908.926
2006-07-25,1937.262
2006-07-26,1926.618
2006-07-27,1968.677
2006-07-28,1955.342
2006-07-31,1964.17
2006-08-01,1950.773
2006-08-02,1938.684
2006-08-03,1953.024
2006-08-04,1951.059
2006-08-07,1950.571
2006-08-08,1967.088
2006-08-09,1955.954
2006-08-10,1956.096
2006-08-11,1955.274
2006-08-14,1948.809
2006-08-15,1945.228
2006-08-16,1968.364
2006-08-17,1990.871
2006-08-18,1979.475
2006-08-21,1999.604
2006-08-22,2003.851
2006-08-23,2005.076
2006-08-24,1969.042
2006-08-25,1962.066
2006-08-28,1971.575
2006-08-29,1995.071
2006-08-30,2003.297
2006-08-31,2020.265
2006-09-01,2015.931
2006-09-04,2046.647
2006-09-05,2052.667
2006-09-06,2027.954
2006-09-07,2006.881
2006-09-08,1991.789
2006-09-11,1956.09
2006-09-12,1942.843
2006-09-13,1955.029
2006-09-14,1982.229
2006-09-15,1962.095
2006-09-18,1978.276
2006-09-19,1981.437
2006-09-20,1950.655
2006-09-21,1955.917
2006-09-22,1940.344
2006-09-25,1935.53
2006-09-26,1938.531
2006-09-27,1976.976
2006-09-28,1978.658
2006-09-29,1990.847
2006-10-02,2002.955
2006-10-03,1997.767
2006-10-04,1977.83
2006-10-05,2013.974
2006-10-06,2005.462
2006-10-09,1999.96
2006-10-10,2017.82
2006-10-11,2035.013
2006-10-12,2037.658
2006-10-13,2049.91
2006-10-16,2067.671
2006-10-17,2055.638
2006-10-18,2070.081
2006-10-19,2069.927
2006-10-20,2089.135
2006-10-23,2089.448
2006-10-24,2081.742
2006-10-25,2102.009
2006-10-26,2125.005
2006-10-27,2127.722
2006-10-30,2147.182
2006-10-31,2154.462
2006-11-01,2172.155
2006-11-02,2166.052
2006-11-03,2163.119
2006-11-06,2171.329
2006-11-07,2205.062
2006-11-08,2172.297
2006-11-09,2152.678
2006-11-10,2159.835
2006-11-13,2142.115
2006-11-14,2155.973
2006-11-15,2153.138
2006-11-16,2148.692
2006-11-17,2158.317
2006-11-20,2120.686
2006-11-21,2138.043
2006-11-22,2186.794
2006-11-23,2194.524
2006-11-24,2196.482
2006-11-27,2196.684
2006-11-28,2175.891
2006-11-29,2213.514
2006-11-30,2239.706
2006-12-01,2224.369
2006-12-04,2210.912
2006-12-05,2202.587
2006-12-06,2227.834
2006-12-07,2234.012
2006-12-08,2214.855
2006-12-11,2214.53
2006-12-12,2220.085
2006-12-13,2230.674
2006-12-14,2257.54
2006-12-15,2251.881
2006-12-18,2250.285
2006-12-19,2249.648
2006-12-20,2280.644
2006-12-21,2266.094
2006-12-22,2274.778
2006-12-25,2274.778
2006-12-26,2269.993
2006-12-27,2288.433
2006-12-28,2307.487
2006-12-29,2313.25
2007-01-01,2313.25
2007-01-02,2337.912
2007-01-03,2320.705
2007-01-04,2271.179
2007-01-05,2248.206
2007-01-08,2224.71
2007-01-09,2259.347
2007-01-10,2220.42
2007-01-11,2250.745
2007-01-12,2287.369
2007-01-15,2303.728
2007-01-16,2294.479
2007-01-17,2296.126
2007-01-18,2313.307
2007-01-19,2314.597
2007-01-22,2340.632
2007-01-23,2353.511
2007-01-24,2333.06
2007-01-25,2326.965
2007-01-26,2310.225
2007-01-29,2304.319
2007-01-30,2326.557
2007-01-31,2318.457
2007-02-01,2336.516
2007-02-02,2344.475
2007-02-05,2342.769
2007-02-06,2364.805
2007-02-07,2385.779
2007-02-08,2391.522
2007-02-09,2389.379
2007-02-12,2374.239
2007-02-13,2391.244
2007-02-14,2424.769
2007-02-15,2441.024
2007-02-16,2424.657
2007-02-19,2447.338
2007-02-20,2446.632
2007-02-21,2442.597
2007-02-22,2468.878
2007-02-23,2483.81
2007-02-26,2499.763
2007-02-27,2478.078
2007-02-28,2397.247
2007-03-01,2380.534
2007-03-02,2365.159
2007-03-05,2284.456
2007-03-06,2332.278
2007-03-07,2362.988
2007-03-08,2358.127
2007-03-09,2375.586
2007-03-12,2412.299
2007-03-13,2412.816
2007-03-14,2358.44
2007-03-15,2412.102
2007-03-16,2424.013
2007-03-19,2446.227
2007-03-20,2459.459
2007-03-21,2452.507
2007-03-22,2512.863
2007-03-23,2505.166
2007-03-26,2535.927
2007-03-27,2517.921
2007-03-28,2493.674
2007-03-29,2512.067
2007-03-30,2526.58
2007-04-02,2520.603
2007-04-03,2556.568
2007-04-04,2603.979
2007-04-05,2602.061
2007-04-06,2602.061
2007-04-09,2592.853
2007-04-10,2649.869
2007-04-11,2653.037
2007-04-12,2658.958
2007-04-13,2664.274
2007-04-16,2695.804
2007-04-17,2704.737
2007-04-18,2724.577
2007-04-19,2688.007
2007-04-20,2709.147
2007-04-23,2702.022
2007-04-24,2677.079
2007-04-25,2696.154
2007-04-26,2680.713
2007-04-27,2671.671
2007-04-30,2677.714
2007-05-01,2651.547
2007-05-02,2682.757
2007-05-03,2681.506
2007-05-04,2696.848
2007-05-07,2728.673
2007-05-08,2721.896
2007-05-09,2740.795
2007-05-10,2759.057
2007-05-11,2730.327
2007-05-14,2755.779
2007-05-15,2733.291
2007-05-16,2707.82
2007-05-17,2726.891
2007-05-18,2710.669
2007-05-21,2724.053
2007-05-22,2714.345
2007-05-23,2736.79
2007-05-24,2688.329
2007-05-25,2670.591
2007-05-28,2670.137
2007-05-29,2697.203
2007-05-30,2671.25
2007-05-31,2717.016
2007-06-01,2740.448
2007-06-04,2772.905
2007-06-05,2777.092
2007-06-06,2778.586
2007-06-07,2782.124
2007-06-08,2741.52
2007-06-11,2734.858
2007-06-12,2737.727
2007-06-13,2708.786
2007-06-14,2730.482
2007-06-15,2761.449
2007-06-18,2793.286
2007-06-19,2816.129
2007-06-20,2831.772
2007-06-21,2829.462
2007-06-22,2832.402
2007-06-25,2812.426
2007-06-26,2798.645
2007-06-27,2709.276
2007-06-28,2776.353
2007-06-29,2787.086
2007-07-02,2813.856
2007-07-03,2818.055
2007-07-04,2830.344
2007-07-05,2857.471
2007-07-06,2853.681
2007-07-09,2886.598
2007-07-10,2876.014
2007-07-11,2863.338
2007-07-12,2881.176
2007-07-13,2906.731
2007-07-16,2911.177
2007-07-17,2921.177
2007-07-18,2911.229
2007-07-19,2941.298
2007-07-20,2963.413
2007-07-23,2956.085
2007-07-24,2970.026
2007-07-25,2928.443
2007-07-26,2870.135
2007-07-27,2720.712
2007-07-30,2717.662
2007-07-31,2749.001
2007-08-01,2644.89
2007-08-02,2693.283
2007-08-03,2697.613
2007-08-06,2651.097
2007-08-07,2673.057
2007-08-08,2756.152
2007-08-09,2758.469
2007-08-10,2628.555
2007-08-13,2657.19
2007-08-14,2622.509
2007-08-15,2510.609
2007-08-16,2356.471
2007-08-17,2354.529
2007-08-20,2512.931
2007-08-21,2539.513
2007-08-22,2550.257
2007-08-23,2667.239
2007-08-24,2649.75
2007-08-27,2714.228
2007-08-28,2692.676
2007-08-29,2640.944
2007-08-30,2662.306
2007-08-31,2697.223
2007-09-03,2725.476
2007-09-04,2753.855
2007-09-05,2737.689
2007-09-06,2748.222
2007-09-07,2755.027
2007-09-10,2703.887
2007-09-11,2747.645
2007-09-12,2770.729
2007-09-13,2775.905
2007-09-14,2820.216
2007-09-17,2790.63
2007-09-18,2752.228
2007-09-19,2893.893
2007-09-20,2943.317
2007-09-21,2925.057
2007-09-24,2977.648
2007-09-25,2997.417
2007-09-26,3021.04
2007-09-27,3062.926
2007-09-28,3097.439
2007-10-01,3113.453
2007-10-02,3138.766
2007-10-03,3158.329
2007-10-04,3114.326
2007-10-05,3168.259
2007-10-08,3181.945
2007-10-09,3201.072
2007-10-10,3233.097
2007-10-11,3270.475
2007-10-12,3253.148
2007-10-15,3246.912
2007-10-16,3152.398
2007-10-17,3173.31
2007-10-18,3225.629
2007-10-19,3183.821
2007-10-22,3075.879
2007-10-23,3168.444
2007-10-24,3174.692
2007-10-25,3197.414
2007-10-26,3269.588
2007-10-29,3332.399
2007-10-30,3303.353
2007-10-31,3330.737
2007-11-01,3334.956
2007-11-02,3264.854
2007-11-05,3215.186
2007-11-06,3255.536
2007-11-07,3327.418
2007-11-08,3216.639
2007-11-09,3178.615
2007-11-12,3018.732
2007-11-13,3092.058
2007-11-14,3164.55
2007-11-15,3090.499
2007-11-16,3051.131
2007-11-19,3078.693
2007-11-20,3040.935
2007-11-21,2952.501
2007-11-22,2937.463
2007-11-23,2935.534
2007-11-26,3022.634
2007-11-27,2998.64
2007-11-28,2996.087
2007-11-29,3022.349
2007-11-30,3078.908
2007-12-03,3077.485
2007-12-04,3043.41
2007-12-05,3019.308
2007-12-06,3069.971
2007-12-07,3121.113
2007-12-10,3117.653
2007-12-11,3151.787
2007-12-12,3120.71
2007-12-13,3081.739
2007-12-14,2990.567
2007-12-17,2868.285
2007-12-18,2866.186
2007-12-19,2850.353
2007-12-20,2824.971
2007-12-21,2896.809
2007-12-24,2936.564
2007-12-25,2936.564
2007-12-26,2944.485
2007-12-27,2968.544
2007-12-28,2965.033
2007-12-31,2968.762
2008-01-01,2968.762
2008-01-02,2981.474
2008-01-03,2956.486
2008-01-04,2936.482
2008-01-07,2855.275
2008-01-08,2878.09
2008-01-09,2861.13
2008-01-10,2875.776
2008-01-11,2847.049
2008-01-14,2864.972
2008-01-15,2831.666
2008-01-16,2713.85
2008-01-17,2726.547
2008-01-18,2695.544
2008-01-21,2562.576
2008-01-22,2403.633
2008-01-23,2498.606
2008-01-24,2615.433
2008-01-25,2762.755
2008-01-28,2767.921
2008-01-29,2703.444
2008-01-30,2666.235
2008-01-31,2694.944
2008-02-01,2816.148
2008-02-04,2850.247
2008-02-05,2778.028
2008-02-06,2683.464
2008-02-07,2663.907
2008-02-08,2702.852
2008-02-11,2659.849
2008-02-12,2707.509
2008-02-13,2632.166
2008-02-14,2730.845
2008-02-15,2704.857
2008-02-18,2696.015
2008-02-19,2752.438
2008-02-20,2669.734
2008-02-21,2721.424
2008-02-22,2716.621
2008-02-25,2769.359
2008-02-26,2806.45
2008-02-27,2888.597
2008-02-28,2853.994
2008-02-29,2774.984
2008-03-03,2705.254
2008-03-04,2672.598
2008-03-05,2681.495
2008-03-06,2709.936
2008-03-07,2617.403
2008-03-10,2543.671
2008-03-11,2539.136
2008-03-12,2628.104
2008-03-13,2590.287
2008-03-14,2618.268
2008-03-17,2500.436
2008-03-18,2525.07
2008-03-19,2617.573
2008-03-20,2468.682
2008-03-21,2468.682
2008-03-24,2497.341
2008-03-25,2611.34
2008-03-26,2658.61
2008-03-27,2652.801
2008-03-28,2635.191
2008-03-31,2620.191
2008-04-01,2596.361
2008-04-02,2697.017
2008-04-03,2758.47
2008-04-04,2783.294
2008-04-07,2801.678
2008-04-08,2780.212
2008-04-09,2759.745
2008-04-10,2734.761
2008-04-11,2727.546
2008-04-14,2658.246
2008-04-15,2690.933
2008-04-16,2771.779
2008-04-17,2782.692
2008-04-18,2708.549
2008-04-21,2841.834
2008-04-22,2831.402
2008-04-23,2891.906
2008-04-24,2837.717
2008-04-25,2818.418
2008-04-28,2836.078
2008-04-29,2823.61
2008-04-30,2841.524
2008-05-01,2805.229
2008-05-02,2878.45
2008-05-05,2923.013
2008-05-06,2914.381
2008-05-07,2886.142
2008-05-08,2914.54
2008-05-09,2934.941
2008-05-12,2985.101
2008-05-13,2957.95
2008-05-14,2973.356
2008-05-15,2990.848
2008-05-16,3049.371
2008-05-19,3072.479
2008-05-20,3066.291
2008-05-21,3030.425
2008-05-22,3014.119
2008-05-23,2995.994
2008-05-26,2960.952
2008-05-27,2961.154
2008-05-28,2930.122
2008-05-29,2943.1
2008-05-30,2906.694
2008-06-02,2916.613
2008-06-03,2863.908
2008-06-04,2895.627
2008-06-05,2852.473
2008-06-06,2908.802
2008-06-09,2883.832
2008-06-10,2786.411
2008-06-11,2804.131
2008-06-12,2689.234
2008-06-13,2733.331
2008-06-16,2733.37
2008-06-17,2769.564
2008-06-18,2786.288
2008-06-19,2759.979
2008-06-20,2730.908
2008-06-23,2720.72
2008-06-24,2751.631
2008-06-25,2715.083
2008-06-26,2761.349
2008-06-27,2738.098
2008-06-30,2725.684
2008-07-01,2662.375
2008-07-02,2662.38
2008-07-03,2605.768
2008-07-04,2661.96
2008-07-07,2591.176
2008-07-08,2548.403
2008-07-09,2603.698
2008-07-10,2579.517
2008-07-11,2615.469
2008-07-14,2593.549
2008-07-15,2559.874
2008-07-16,2571.861
2008-07-17,2600.116
2008-07-18,2553.183
2008-07-21,2658.523
2008-07-22,2645.862
2008-07-23,2673.249
2008-07-24,2685.317
2008-07-25,2573.987
2008-07-28,2544.468
2008-07-29,2491.874
2008-07-30,2521.017
2008-07-31,2534.51
2008-08-01,2470.005
2008-08-04,2465.815
2008-08-05,2392.371
2008-08-06,2452.294
2008-08-07,2458.257
2008-08-08,2411.141
2008-08-11,2431.657
2008-08-12,2415.494
2008-08-13,2342.692
2008-08-14,2370.282
2008-08-15,2346.9
2008-08-18,2366.09
2008-08-19,2304.11
2008-08-20,2340.466
2008-08-21,2338.862
2008-08-22,2338.665
2008-08-25,2370.718
2008-08-26,2341.268
2008-08-27,2350.568
2008-08-28,2402.218
2008-08-29,2425.081
2008-09-01,2385.626
2008-09-02,2347.548
2008-09-03,2308.411
2008-09-04,2273.402
2008-09-05,2164.23
2008-09-08,2288.936
2008-09-09,2211.884
2008-09-10,2174.447
2008-09-11,2100.192
2008-09-12,2203.788
2008-09-15,2145.584
2008-09-16,2065.592
2008-09-17,2043.889
2008-09-18,2023.982
2008-09-19,2188.106
2008-09-22,2359.359
2008-09-23,2296.141
2008-09-24,2314.245
2008-09-25,2280.474
2008-09-26,2255.997
2008-09-29,2166.529
2008-09-30,2001.767
2008-10-01,2096.529
2008-10-02,2041.084
2008-10-03,2030.117
2008-10-06,1801.312
2008-10-07,1848.899
2008-10-08,1629.262
2008-10-09,1690.275
2008-10-10,1440.719
2008-10-13,1573.372
2008-10-14,1695.782
2008-10-15,1646.764
2008-10-16,1486.304
2008-10-17,1526.754
2008-10-20,1616.542
2008-10-21,1664.625
2008-10-22,1577.877
2008-10-23,1482.074
2008-10-24,1334.801
2008-10-27,1302.131
2008-10-28,1337.6
2008-10-29,1449.796
2008-10-30,1510.288
2008-10-31,1490.801
2008-11-03,1611.327
2008-11-04,1655.268
2008-11-05,1710.274
2008-11-06,1585.655
2008-11-07,1535.125
2008-11-10,1590.274
2008-11-11,1454.328
2008-11-12,1424.036
2008-11-13,1328.762
2008-11-14,1382.639
2008-11-17,1329.022
2008-11-18,1290.321
2008-11-19,1279.421
2008-11-20,1156.924
2008-11-21,1186.999
2008-11-24,1248.508
2008-11-25,1319.397
2008-11-26,1293.87
2008-11-27,1333.82
2008-11-28,1377.941
2008-12-01,1339.147
2008-12-02,1275.607
2008-12-03,1287.65
2008-12-04,1292.78
2008-12-05,1250.546
2008-12-08,1356.791
2008-12-09,1333.72
2008-12-10,1353.143
2008-12-11,1362.62
2008-12-12,1307.155
2008-12-15,1362.212
2008-12-16,1355.926
2008-12-17,1406.36
2008-12-18,1426.519
2008-12-19,1402.253
2008-12-22,1375.326
2008-12-23,1362.247
2008-12-24,1385.619
2008-12-25,1385.619
2008-12-26,1381.058
2008-12-29,1421.447
2008-12-30,1427.686
2008-12-31,1464.385
2009-01-01,1464.385
2009-01-02,1478.083
2009-01-05,1488.128
2009-01-06,1509.834
2009-01-07,1527.239
2009-01-08,1481.66
2009-01-09,1486.625
2009-01-12,1424.458
2009-01-13,1374.104
2009-01-14,1375.411
2009-01-15,1310.024
2009-01-16,1347.924
2009-01-19,1356.392
2009-01-20,1288.495
2009-01-21,1256.965
2009-01-22,1284.648
2009-01-23,1223.08
2009-01-26,1238.866
2009-01-27,1283.645
2009-01-28,1315.846
2009-01-29,1311.042
2009-01-30,1271.303
2009-02-02,1247.307
2009-02-03,1278.912
2009-02-04,1267.689
2009-02-05,1266.37
2009-02-06,1318.447
2009-02-09,1361.247
2009-02-10,1328.834
2009-02-11,1287.731
2009-02-12,1293.756
2009-02-13,1341.077
2009-02-16,1299.715
2009-02-17,1256.392
2009-02-18,1234.09
2009-02-19,1267.094
2009-02-20,1240.538
2009-02-23,1232.158
2009-02-24,1225.659
2009-02-25,1227.991
2009-02-26,1249.216
2009-02-27,1223.683
2009-03-02,1174.888
2009-03-03,1177.631
2009-03-04,1168.851
2009-03-05,1176.979
2009-03-06,1158.286
2009-03-09,1147.168
2009-03-10,1193.063
2009-03-11,1221.593
2009-03-12,1212.55
2009-03-13,1276.451
2009-03-16,1283.453
2009-03-17,1319.125
2009-03-18,1315.0
2009-03-19,1397.02
2009-03-20,1385.816
2009-03-23,1442.802
2009-03-24,1460.591
2009-03-25,1469.199
2009-03-26,1486.85
2009-03-27,1480.245
2009-03-30,1420.834
2009-03-31,1441.261
2009-04-01,1441.14
2009-04-02,1530.021
2009-04-03,1539.644
2009-04-06,1547.624
2009-04-07,1531.683
2009-04-08,1485.331
2009-04-09,1524.502
2009-04-10,1524.502
2009-04-13,1546.08
2009-04-14,1583.339
2009-04-15,1565.776
2009-04-16,1573.236
2009-04-17,1575.989
2009-04-20,1536.415
2009-04-21,1498.834
2009-04-22,1502.883
2009-04-23,1544.746
2009-04-24,1551.216
2009-04-27,1547.18
2009-04-28,1511.087
2009-04-29,1541.695
2009-04-30,1603.437
2009-05-01,1580.981
2009-05-04,1656.194
2009-05-05,1666.32
2009-05-06,1660.42
2009-05-07,1723.667
2009-05-08,1727.342
2009-05-11,1731.038
2009-05-12,1710.769
2009-05-13,1688.658
2009-05-14,1620.723
2009-05-15,1648.419
2009-05-18,1640.987
2009-05-19,1712.053
2009-05-20,1724.453
2009-05-21,1699.207
2009-05-22,1706.799
2009-05-25,1685.364
2009-05-26,1707.706
2009-05-27,1726.831
2009-05-28,1695.839
2009-05-29,1762.577
2009-06-01,1817.998
2009-06-02,1871.465
2009-06-03,1876.885
2009-06-04,1815.445
2009-06-05,1835.44
2009-06-08,1800.02
2009-06-09,1812.469
2009-06-10,1869.681
2009-06-11,1906.541
2009-06-12,1901.82
2009-06-15,1848.91
2009-06-16,1829.264
2009-06-17,1774.551
2009-06-18,1799.704
2009-06-19,1816.264
2009-06-22,1792.756
2009-06-23,1726.162
2009-06-24,1770.015
2009-06-25,1774.876
2009-06-26,1821.39
2009-06-29,1807.908
2009-06-30,1849.822
2009-07-01,1809.612
2009-07-02,1783.254
2009-07-03,1769.703
2009-07-06,1732.237
2009-07-07,1739.361
2009-07-08,1712.02
2009-07-09,1700.801
2009-07-10,1703.334
2009-07-13,1677.469
2009-07-14,1760.689
2009-07-15,1818.671
2009-07-16,1854.087
2009-07-17,1854.672
2009-07-20,1902.271
2009-07-21,1911.112
2009-07-22,1918.926
2009-07-23,1922.865
2009-07-24,1926.049
2009-07-27,1961.325
2009-07-28,1996.161
2009-07-29,1957.359
2009-07-30,2003.048
2009-07-31,2039.217
2009-08-03,2078.326
2009-08-04,2100.863
2009-08-05,2069.546
2009-08-06,2107.002
2009-08-07,2089.803
2009-08-10,2087.586
2009-08-11,2081.655
2009-08-12,2091.325
2009-08-13,2169.811
2009-08-14,2160.675
2009-08-17,2089.729
2009-08-18,2095.119
2009-08-19,2095.786
2009-08-20,2109.108
2009-08-21,2079.514
2009-08-24,2167.379
2009-08-25,2152.139
2009-08-26,2151.888
2009-08-27,2155.949
2009-08-28,2210.652
2009-08-31,2205.875
2009-09-01,2214.044
2009-09-02,2163.727
2009-09-03,2167.309
2009-09-04,2191.43
2009-09-07,2230.921
2009-09-08,2292.908
2009-09-09,2292.817
2009-09-10,2300.046
2009-09-11,2329.224
2009-09-14,2282.725
2009-09-15,2284.625
2009-09-16,2371.201
2009-09-17,2416.589
2009-09-18,2385.978
2009-09-21,2358.379
2009-09-22,2389.882
2009-09-23,2423.702
2009-09-24,2397.605
2009-09-25,2398.93
2009-09-28,2390.606
2009-09-29,2433.779
2009-09-30,2462.478
2009-10-01,2422.131
2009-10-02,2341.869
2009-10-05,2348.396
2009-10-06,2402.715
2009-10-07,2451.084
2009-10-08,2533.588
2009-10-09,2526.067
2009-10-12,2527.255
2009-10-13,2547.118
2009-10-14,2592.746
2009-10-15,2627.297
2009-10-16,2603.353
2009-10-19,2605.377
2009-10-20,2633.087
2009-10-21,2636.653
2009-10-22,2610.434
2009-10-23,2643.584
2009-10-26,2613.818
2009-10-27,2561.766
2009-10-28,2481.734
2009-10-29,2456.865
2009-10-30,2464.115
2009-11-02,2420.154
2009-11-03,2399.275
2009-11-04,2423.668
2009-11-05,2413.114
2009-11-06,2479.401
2009-11-09,2560.135
2009-11-10,2589.671
2009-11-11,2605.912
2009-11-12,2598.174
2009-11-13,2585.438
2009-11-16,2626.422
2009-11-17,2578.601
2009-11-18,2596.991
2009-11-19,2561.564
2009-11-20,2522.823
2009-11-23,2573.379
2009-11-24,2532.316
2009-11-25,2577.82
2009-11-26,2528.369
2009-11-27,2447.151
2009-11-30,2540.559
2009-12-01,2570.124
2009-12-02,2607.343
2009-12-03,2608.454
2009-12-04,2539.48
2009-12-07,2517.199
2009-12-08,2501.046
2009-12-09,2484.945
2009-12-10,2492.194
2009-12-11,2491.637
2009-12-14,2506.91
2009-12-15,2505.39
2009-12-16,2473.194
2009-12-17,2439.973
2009-12-18,2429.534
2009-12-21,2412.349
2009-12-22,2429.428
2009-12-23,2463.405
2009-12-24,2493.737
2009-12-25,2493.737
2009-12-28,2508.011
2009-12-29,2563.846
2009-12-30,2546.73
2009-12-31,2583.663
2010-01-01,2583.663
2010-01-04,2625.635
2010-01-05,2654.596
2010-01-06,2658.549
2010-01-07,2652.804
2010-01-08,2661.851
2010-01-11,2717.99
2010-01-12,2674.678
2010-01-13,2649.368
2010-01-14,2690.187
2010-01-15,2673.879
2010-01-18,2690.41
2010-01-19,2656.18
2010-01-20,2621.194
2010-01-21,2587.201
2010-01-22,2544.23
2010-01-25,2519.821
2010-01-26,2506.434
2010-01-27,2462.983
2010-01-28,2480.533
2010-01-29,2402.869
2010-02-01,2373.061
2010-02-02,2408.376
2010-02-03,2428.995
2010-02-04,2381.84
2010-02-05,2310.606
2010-02-08,2331.326
2010-02-09,2330.031
2010-02-10,2330.226
2010-02-11,2384.203
2010-02-12,2382.255
2010-02-15,2394.388
2010-02-16,2439.179
2010-02-17,2497.748
2010-02-18,2495.635
2010-02-19,2464.152
