Date,IRELAND MID GROWTH Mid Cap
2010-09-23,280.345
2010-09-24,285.931
2010-09-27,286.043
2010-09-28,287.891
2010-09-29,289.537
2010-09-30,296.122
2010-10-01,294.994
2010-10-04,293.808
2010-10-05,296.309
2010-10-06,300.173
2010-10-07,302.083
2010-10-08,304.43
2010-10-11,305.944
2010-10-12,306.718
2010-10-13,310.081
2010-10-14,310.144
2010-10-15,310.012
2010-10-18,311.349
2010-10-19,306.533
2010-10-20,307.934
2010-10-21,311.21
2010-10-22,309.688
2010-10-25,308.465
2010-10-26,304.159
2010-10-27,301.016
2010-10-28,302.53
2010-10-29,307.93
2010-11-01,301.261
2010-11-02,306.578
2010-11-03,304.71
2010-11-04,313.263
2010-11-05,308.516
2010-11-08,307.831
2010-11-09,305.368
2010-11-10,301.221
2010-11-11,299.188
2010-11-12,302.187
2010-11-15,294.617
2010-11-16,287.556
2010-11-17,288.389
2010-11-18,294.111
2010-11-19,294.171
2010-11-22,292.145
2010-11-23,283.202
2010-11-24,285.336
2010-11-25,285.474
2010-11-26,284.364
2010-11-29,278.523
2010-11-30,273.329
2010-12-01,275.301
2010-12-02,276.36
2010-12-03,281.115
2010-12-06,282.478
2010-12-07,288.03
2010-12-08,287.401
2010-12-09,290.546
2010-12-10,291.466
2010-12-13,299.731
2010-12-14,295.023
2010-12-15,293.715
2010-12-16,290.979
2010-12-17,286.847
2010-12-20,285.433
2010-12-21,290.596
2010-12-22,289.507
2010-12-23,292.597
2010-12-24,291.351
2010-12-27,292.039
2010-12-28,291.629
2010-12-29,288.666
2010-12-30,287.595
2010-12-31,287.913
2011-01-03,286.765
2011-01-04,291.485
2011-01-05,296.967
2011-01-06,299.412
2011-01-07,305.437
2011-01-10,303.475
2011-01-11,307.327
2011-01-12,312.215
2011-01-13,308.898
2011-01-14,310.063
2011-01-17,307.392
2011-01-18,310.385
2011-01-19,306.74
2011-01-20,294.948
2011-01-21,294.942
2011-01-24,302.375
2011-01-25,307.522
2011-01-26,309.109
2011-01-27,306.993
2011-01-28,299.914
2011-01-31,298.048
2011-02-01,305.399
2011-02-02,300.803
2011-02-03,301.407
2011-02-04,305.854
2011-02-07,311.336
2011-02-08,313.762
2011-02-09,306.196
2011-02-10,305.917
2011-02-11,307.713
2011-02-14,311.407
2011-02-15,311.521
2011-02-16,312.486
2011-02-17,308.236
2011-02-18,307.067
2011-02-21,304.189
2011-02-22,309.576
2011-02-23,305.026
2011-02-24,304.102
2011-02-25,306.983
2011-02-28,308.564
2011-03-01,309.551
2011-03-02,311.288
2011-03-03,313.398
2011-03-04,313.052
2011-03-07,317.857
2011-03-08,312.66
2011-03-09,313.805
2011-03-10,311.893
2011-03-11,311.012
2011-03-14,310.587
2011-03-15,302.856
2011-03-16,296.985
2011-03-17,304.355
2011-03-18,308.073
2011-03-21,309.174
2011-03-22,306.906
2011-03-23,305.614
2011-03-24,306.515
2011-03-25,311.646
2011-03-28,312.193
2011-03-29,309.942
2011-03-30,313.35
2011-03-31,312.521
2011-04-01,319.482
2011-04-04,320.867
2011-04-05,319.767
2011-04-06,330.0
2011-04-07,329.709
2011-04-08,333.312
2011-04-11,331.33
2011-04-12,332.662
2011-04-13,333.73
2011-04-14,336.389
2011-04-15,338.936
2011-04-18,336.073
2011-04-19,345.024
2011-04-20,346.27
2011-04-21,340.297
2011-04-22,340.297
2011-04-25,340.051
2011-04-26,352.221
2011-04-27,350.708
2011-04-28,351.912
2011-04-29,354.65
2011-05-02,355.977
2011-05-03,351.708
2011-05-04,353.113
2011-05-05,347.567
2011-05-06,354.088
2011-05-09,347.761
2011-05-10,354.212
2011-05-11,358.12
2011-05-12,358.574
2011-05-13,359.723
2011-05-16,359.974
2011-05-17,357.417
2011-05-18,357.562
2011-05-19,363.805
2011-05-20,359.168
2011-05-23,351.251
2011-05-24,351.783
2011-05-25,355.745
2011-05-26,358.559
2011-05-27,371.081
2011-05-30,370.476
2011-05-31,376.749
2011-06-01,378.299
2011-06-02,378.367
2011-06-03,381.424
2011-06-06,382.38
2011-06-07,385.593
2011-06-08,381.263
2011-06-09,386.168
2011-06-10,381.142
2011-06-13,385.785
2011-06-14,387.834
2011-06-15,381.765
2011-06-16,372.019
2011-06-17,376.684
2011-06-20,375.904
2011-06-21,383.991
2011-06-22,381.78
2011-06-23,375.129
2011-06-24,378.722
2011-06-27,383.673
2011-06-28,389.127
2011-06-29,392.366
2011-06-30,398.078
2011-07-01,406.038
2011-07-04,411.683
2011-07-05,410.016
2011-07-06,403.831
2011-07-07,402.312
2011-07-08,399.03
2011-07-11,393.601
2011-07-12,395.115
2011-07-13,398.139
2011-07-14,400.7
2011-07-15,397.316
2011-07-18,398.459
2011-07-19,402.109
2011-07-20,403.251
2011-07-21,409.464
2011-07-22,409.627
2011-07-25,412.76
2011-07-26,407.1
2011-07-27,406.22
2011-07-28,394.837
2011-07-29,386.696
2011-08-01,382.039
2011-08-02,378.068
2011-08-03,360.96
2011-08-04,349.55
2011-08-05,341.777
2011-08-08,320.318
2011-08-09,333.225
2011-08-10,336.197
2011-08-11,342.112
2011-08-12,353.827
2011-08-15,366.628
2011-08-16,361.838
2011-08-17,366.134
2011-08-18,356.364
2011-08-19,356.097
2011-08-22,352.495
2011-08-23,351.902
2011-08-24,358.419
2011-08-25,346.502
2011-08-26,347.504
2011-08-29,354.707
2011-08-30,354.694
2011-08-31,367.004
2011-09-01,371.114
2011-09-02,360.121
2011-09-05,347.7
2011-09-06,345.922
2011-09-07,354.418
2011-09-08,354.981
2011-09-09,337.627
2011-09-12,325.691
2011-09-13,328.999
2011-09-14,335.429
2011-09-15,336.296
2011-09-16,333.284
2011-09-19,330.489
2011-09-20,341.313
2011-09-21,340.347
2011-09-22,327.155
2011-09-23,330.411
2011-09-26,338.667
2011-09-27,353.507
2011-09-28,355.592
2011-09-29,355.074
2011-09-30,351.799
2011-10-03,345.502
2011-10-04,334.237
2011-10-05,335.59
2011-10-06,344.799
2011-10-07,351.639
2011-10-10,353.045
2011-10-11,356.103
2011-10-12,358.215
2011-10-13,351.858
2011-10-14,360.66
2011-10-17,358.349
2011-10-18,361.496
2011-10-19,358.733
2011-10-20,351.389
2011-10-21,365.888
2011-10-24,367.284
2011-10-25,366.553
2011-10-26,361.911
2011-10-27,377.283
2011-10-28,390.673
2011-10-31,383.659
2011-11-01,370.355
2011-11-02,372.964
2011-11-03,375.356
2011-11-04,375.66
2011-11-07,375.916
2011-11-08,374.476
2011-11-09,369.694
2011-11-10,363.638
2011-11-11,368.551
2011-11-14,368.21
2011-11-15,363.288
2011-11-16,364.897
2011-11-17,361.661
2011-11-18,357.764
2011-11-21,348.006
2011-11-22,345.923
2011-11-23,338.07
2011-11-24,337.55
2011-11-25,338.955
2011-11-28,348.564
2011-11-29,350.965
2011-11-30,374.916
2011-12-01,368.336
2011-12-02,369.122
2011-12-05,377.655
2011-12-06,375.263
2011-12-07,387.154
2011-12-08,380.127
2011-12-09,381.376
2011-12-12,379.027
2011-12-13,375.937
2011-12-14,368.467
2011-12-15,374.963
2011-12-16,384.736
2011-12-19,386.357
2011-12-20,396.771
2011-12-21,401.533
2011-12-22,399.909
2011-12-23,396.398
2011-12-26,396.398
2011-12-27,397.218
2011-12-28,402.554
2011-12-29,404.048
2011-12-30,414.268
2012-01-02,414.268
2012-01-03,420.925
2012-01-04,403.429
2012-01-05,405.293
2012-01-06,400.941
2012-01-09,412.731
2012-01-10,416.493
2012-01-11,412.679
2012-01-12,408.53
2012-01-13,410.511
2012-01-16,407.221
2012-01-17,408.747
2012-01-18,406.682
2012-01-19,410.969
2012-01-20,404.947
2012-01-23,409.394
2012-01-24,406.537
2012-01-25,411.219
2012-01-26,417.407
2012-01-27,411.639
2012-01-30,411.79
2012-01-31,409.914
2012-02-01,424.91
2012-02-02,418.437
2012-02-03,422.354
2012-02-06,428.439
2012-02-07,426.609
2012-02-08,423.97
2012-02-09,418.2
2012-02-10,411.34
2012-02-13,412.27
2012-02-14,413.855
2012-02-15,420.193
2012-02-16,419.632
2012-02-17,415.65
2012-02-20,421.247
2012-02-21,409.796
2012-02-22,410.502
2012-02-23,416.267
2012-02-24,423.762
2012-02-27,424.273
2012-02-28,424.008
2012-02-29,424.262
2012-03-01,426.253
2012-03-02,430.595
2012-03-05,423.21
2012-03-06,415.573
2012-03-07,421.196
2012-03-08,439.651
2012-03-09,438.288
2012-03-12,433.671
2012-03-13,433.923
2012-03-14,430.417
2012-03-15,448.797
2012-03-16,467.334
2012-03-19,466.832
2012-03-20,464.21
2012-03-21,469.033
2012-03-22,464.626
2012-03-23,469.052
2012-03-26,470.719
2012-03-27,473.303
2012-03-28,477.863
2012-03-29,470.511
2012-03-30,475.43
2012-04-02,479.219
2012-04-03,479.119
2012-04-04,465.529
2012-04-05,462.64
2012-04-06,462.64
2012-04-09,462.905
2012-04-10,451.085
2012-04-11,452.626
2012-04-12,452.951
2012-04-13,451.042
2012-04-16,447.89
2012-04-17,456.974
2012-04-18,452.399
2012-04-19,454.626
2012-04-20,461.516
2012-04-23,447.308
2012-04-24,448.415
2012-04-25,454.272
2012-04-26,458.991
2012-04-27,463.998
2012-04-30,460.053
2012-05-01,464.276
2012-05-02,461.988
2012-05-03,459.565
2012-05-04,443.846
2012-05-07,441.646
2012-05-08,438.164
2012-05-09,435.352
2012-05-10,433.015
2012-05-11,446.876
2012-05-14,436.457
2012-05-15,435.106
2012-05-16,437.876
2012-05-17,431.546
2012-05-18,429.629
2012-05-21,430.059
2012-05-22,435.118
2012-05-23,426.882
2012-05-24,426.155
2012-05-25,451.155
2012-05-28,450.42
2012-05-29,459.824
2012-05-30,454.924
2012-05-31,452.6
2012-06-01,437.697
2012-06-04,442.406
2012-06-05,431.199
2012-06-06,429.878
2012-06-07,430.495
2012-06-08,436.147
2012-06-11,436.113
2012-06-12,438.189
2012-06-13,445.922
2012-06-14,440.414
2012-06-15,452.156
2012-06-18,450.289
2012-06-19,451.915
2012-06-20,449.301
2012-06-21,445.348
2012-06-22,446.638
2012-06-25,444.961
2012-06-26,449.343
2012-06-27,453.033
2012-06-28,452.104
2012-06-29,460.784
2012-07-02,448.367
2012-07-03,446.977
2012-07-04,457.181
2012-07-05,454.261
2012-07-06,457.48
2012-07-09,456.378
2012-07-10,454.135
2012-07-11,451.641
2012-07-12,446.756
2012-07-13,455.149
2012-07-16,457.373
2012-07-17,459.753
2012-07-18,458.084
2012-07-19,456.766
2012-07-20,442.754
2012-07-23,438.317
2012-07-24,409.524
2012-07-25,403.971
2012-07-26,419.605
2012-07-27,421.159
2012-07-30,417.643
2012-07-31,423.289
2012-08-01,415.0
2012-08-02,413.824
2012-08-03,418.83
2012-08-06,421.425
2012-08-07,402.836
2012-08-08,409.673
2012-08-09,423.506
2012-08-10,425.526
2012-08-13,432.229
2012-08-14,430.141
2012-08-15,431.753
2012-08-16,434.628
2012-08-17,429.425
2012-08-20,430.099
2012-08-21,432.482
2012-08-22,429.907
2012-08-23,434.992
2012-08-24,431.285
2012-08-27,433.805
2012-08-28,431.43
2012-08-29,429.661
2012-08-30,425.638
2012-08-31,432.317
2012-09-03,430.413
2012-09-04,428.797
2012-09-05,427.084
2012-09-06,432.485
2012-09-07,433.656
2012-09-10,427.714
2012-09-11,425.866
2012-09-12,421.305
2012-09-13,424.041
2012-09-14,430.345
2012-09-17,430.853
2012-09-18,428.512
2012-09-19,434.663
2012-09-20,440.31
2012-09-21,444.025
2012-09-24,444.049
2012-09-25,445.193
2012-09-26,435.342
2012-09-27,433.9
2012-09-28,439.264
2012-10-01,445.816
2012-10-02,449.367
2012-10-03,451.965
2012-10-04,455.435
2012-10-05,460.308
2012-10-08,451.195
2012-10-09,449.273
2012-10-10,447.718
2012-10-11,445.798
2012-10-12,448.91
2012-10-15,449.418
2012-10-16,453.469
2012-10-17,455.991
2012-10-18,447.472
2012-10-19,448.379
2012-10-22,449.664
2012-10-23,444.098
2012-10-24,444.962
2012-10-25,449.529
2012-10-26,452.259
2012-10-29,447.041
2012-10-30,455.091
2012-10-31,449.11
2012-11-01,445.913
2012-11-02,443.689
2012-11-05,443.81
2012-11-06,442.49
2012-11-07,434.538
2012-11-08,428.927
2012-11-09,432.684
2012-11-12,425.455
2012-11-13,432.98
2012-11-14,430.599
2012-11-15,425.134
2012-11-16,425.185
2012-11-19,432.623
2012-11-20,430.945
2012-11-21,432.464
2012-11-22,436.166
2012-11-23,440.835
2012-11-26,440.754
2012-11-27,436.974
2012-11-28,436.292
2012-11-29,441.669
2012-11-30,438.61
2012-12-03,442.247
2012-12-04,441.005
2012-12-05,438.971
2012-12-06,439.683
2012-12-07,438.447
2012-12-10,442.526
2012-12-11,447.263
2012-12-12,447.478
2012-12-13,446.397
2012-12-14,444.616
2012-12-17,445.679
2012-12-18,450.423
2012-12-19,456.997
2012-12-20,455.627
2012-12-21,447.189
2012-12-24,442.292
2012-12-25,442.292
2012-12-26,443.197
2012-12-27,445.785
2012-12-28,442.447
2012-12-31,445.333
2013-01-01,445.333
2013-01-02,452.525
2013-01-03,454.956
2013-01-04,457.296
2013-01-07,452.854
2013-01-08,452.035
2013-01-09,447.134
2013-01-10,444.958
2013-01-11,445.618
2013-01-14,442.101
2013-01-15,440.788
2013-01-16,438.103
2013-01-17,441.93
2013-01-18,434.736
2013-01-21,434.704
2013-01-22,434.093
2013-01-23,434.277
2013-01-24,434.488
2013-01-25,444.769
2013-01-28,445.399
2013-01-29,440.02
2013-01-30,452.455
2013-01-31,453.528
2013-02-01,461.644
2013-02-04,458.289
2013-02-05,454.614
2013-02-06,438.848
2013-02-07,441.572
2013-02-08,443.844
2013-02-11,444.244
2013-02-12,458.679
2013-02-13,457.58
2013-02-14,457.729
2013-02-15,456.459
2013-02-18,454.912
2013-02-19,460.018
2013-02-20,460.986
2013-02-21,456.059
2013-02-22,462.793
2013-02-25,474.9
2013-02-26,475.897
2013-02-27,473.869
2013-02-28,481.243
2013-03-01,479.408
2013-03-04,485.632
2013-03-05,493.66
2013-03-06,489.376
2013-03-07,488.112
2013-03-08,477.943
2013-03-11,487.759
2013-03-12,492.39
2013-03-13,489.911
2013-03-14,493.498
2013-03-15,488.105
2013-03-18,489.81
2013-03-19,491.771
2013-03-20,499.441
2013-03-21,496.029
2013-03-22,500.722
2013-03-25,495.669
2013-03-26,498.823
2013-03-27,495.433
2013-03-28,504.52
2013-03-29,504.52
2013-04-01,504.755
2013-04-02,505.754
2013-04-03,496.195
2013-04-04,498.62
2013-04-05,490.819
2013-04-08,489.724
2013-04-09,496.333
2013-04-10,501.357
2013-04-11,498.183
2013-04-12,497.346
2013-04-15,500.47
2013-04-16,495.778
2013-04-17,490.597
2013-04-18,494.852
2013-04-19,501.506
2013-04-22,508.543
2013-04-23,521.977
2013-04-24,510.197
2013-04-25,503.678
2013-04-26,505.525
2013-04-29,504.802
2013-04-30,505.349
2013-05-01,509.576
2013-05-02,505.455
2013-05-03,509.37
2013-05-06,507.04
2013-05-07,508.292
2013-05-08,510.552
2013-05-09,506.151
2013-05-10,505.999
2013-05-13,505.185
2013-05-14,500.862
2013-05-15,498.457
2013-05-16,499.465
2013-05-17,491.825
2013-05-20,499.772
2013-05-21,506.365
2013-05-22,511.237
2013-05-23,514.647
2013-05-24,518.001
2013-05-27,521.975
2013-05-28,516.58
2013-05-29,515.134
2013-05-30,515.25
2013-05-31,510.594
2013-06-03,513.333
2013-06-04,516.615
2013-06-05,512.698
2013-06-06,512.64
2013-06-07,518.923
2013-06-10,511.867
2013-06-11,504.055
2013-06-12,503.592
2013-06-13,491.383
2013-06-14,500.536
2013-06-17,496.846
2013-06-18,506.767
2013-06-19,503.307
2013-06-20,491.248
2013-06-21,478.944
2013-06-24,470.051
2013-06-25,480.912
2013-06-26,491.108
2013-06-27,498.528
2013-06-28,496.765
2013-07-01,505.296
2013-07-02,502.529
2013-07-03,500.05
2013-07-04,515.758
2013-07-05,511.828
2013-07-08,513.666
2013-07-09,516.337
2013-07-10,524.666
2013-07-11,526.152
2013-07-12,529.894
2013-07-15,532.368
2013-07-16,524.029
2013-07-17,523.214
2013-07-18,533.251
2013-07-19,526.076
2013-07-22,525.888
2013-07-23,524.951
2013-07-24,538.71
2013-07-25,546.05
2013-07-26,541.61
2013-07-29,542.201
2013-07-30,541.134
2013-07-31,545.229
2013-08-01,556.37
2013-08-02,563.069
2013-08-05,556.125
2013-08-06,560.848
2013-08-07,560.191
2013-08-08,573.193
2013-08-09,584.436
2013-08-12,581.443
2013-08-13,583.914
2013-08-14,584.944
2013-08-15,572.745
2013-08-16,575.584
2013-08-19,579.955
2013-08-20,583.712
2013-08-21,586.429
2013-08-22,597.305
2013-08-23,600.82
2013-08-26,597.452
2013-08-27,591.732
2013-08-28,586.181
2013-08-29,585.894
2013-08-30,586.212
2013-09-02,593.08
2013-09-03,584.521
2013-09-04,579.074
2013-09-05,586.98
2013-09-06,589.352
2013-09-09,588.469
2013-09-10,582.711
2013-09-11,577.849
2013-09-12,576.011
2013-09-13,565.779
2013-09-16,572.368
2013-09-17,571.107
2013-09-18,573.593
2013-09-19,584.255
2013-09-20,585.676
2013-09-23,581.617
2013-09-24,582.973
2013-09-25,583.721
2013-09-26,576.67
2013-09-27,577.434
2013-09-30,575.488
2013-10-01,578.498
2013-10-02,580.572
2013-10-03,585.927
2013-10-04,586.526
2013-10-07,591.358
2013-10-08,584.891
2013-10-09,579.951
2013-10-10,583.537
2013-10-11,587.692
2013-10-14,585.774
2013-10-15,594.49
2013-10-16,604.974
2013-10-17,624.485
2013-10-18,632.145
2013-10-21,630.994
2013-10-22,641.348
2013-10-23,637.123
2013-10-24,635.541
2013-10-25,634.301
2013-10-28,631.381
2013-10-29,633.294
2013-10-30,639.513
2013-10-31,644.77
2013-11-01,630.031
2013-11-04,632.55
2013-11-05,628.326
2013-11-06,635.815
2013-11-07,630.178
2013-11-08,633.013
2013-11-11,637.143
2013-11-12,643.81
2013-11-13,639.154
2013-11-14,640.109
2013-11-15,643.244
2013-11-18,647.234
2013-11-19,642.246
2013-11-20,638.247
2013-11-21,637.189
2013-11-22,645.447
2013-11-25,646.653
2013-11-26,650.415
2013-11-27,653.945
2013-11-28,659.687
2013-11-29,667.18
2013-12-02,659.976
2013-12-03,652.495
2013-12-04,646.63
2013-12-05,649.85
2013-12-06,657.265
2013-12-09,661.063
2013-12-10,663.744
2013-12-11,659.929
2013-12-12,652.946
2013-12-13,656.747
2013-12-16,656.525
2013-12-17,656.599
2013-12-18,654.018
2013-12-19,653.51
2013-12-20,654.027
2013-12-23,655.016
2013-12-24,655.0
2013-12-25,655.0
2013-12-26,656.222
2013-12-27,662.104
2013-12-30,659.416
2013-12-31,658.605
2014-01-01,658.605
2014-01-02,650.753
2014-01-03,648.788
2014-01-06,657.36
2014-01-07,679.849
2014-01-08,690.164
2014-01-09,699.565
2014-01-10,704.231
2014-01-13,719.396
2014-01-14,718.807
2014-01-15,711.699
2014-01-16,708.149
2014-01-17,706.099
2014-01-20,706.82
2014-01-21,708.537
2014-01-22,702.643
2014-01-23,701.96
2014-01-24,697.086
2014-01-27,673.354
2014-01-28,688.462
2014-01-29,707.439
2014-01-30,694.462
2014-01-31,684.511
2014-02-03,688.147
2014-02-04,688.839
2014-02-05,696.812
2014-02-06,712.757
2014-02-07,717.442
2014-02-10,713.805
2014-02-11,724.46
2014-02-12,727.911
2014-02-13,743.067
2014-02-14,749.209
2014-02-17,760.835
2014-02-18,758.331
2014-02-19,760.793
2014-02-20,762.42
2014-02-21,775.494
2014-02-24,790.621
2014-02-25,793.921
2014-02-26,787.798
2014-02-27,796.549
2014-02-28,840.875
2014-03-03,805.465
2014-03-04,767.74
2014-03-05,786.091
2014-03-06,799.688
2014-03-07,778.949
2014-03-10,778.469
2014-03-11,794.915
2014-03-12,777.866
2014-03-13,774.569
2014-03-14,755.544
2014-03-17,769.543
2014-03-18,772.6
2014-03-19,756.945
2014-03-20,746.33
2014-03-21,752.251
2014-03-24,736.298
2014-03-25,738.66
2014-03-26,740.298
2014-03-27,737.904
2014-03-28,754.541
2014-03-31,761.523
2014-04-01,781.896
2014-04-02,773.9
2014-04-03,775.71
2014-04-04,767.872
2014-04-07,755.274
2014-04-08,749.881
2014-04-09,750.786
2014-04-10,738.787
2014-04-11,730.114
2014-04-14,726.645
2014-04-15,722.5
2014-04-16,731.87
2014-04-17,729.567
2014-04-18,729.567
2014-04-21,727.906
2014-04-22,742.275
2014-04-23,737.24
2014-04-24,731.265
2014-04-25,727.061
2014-04-28,724.935
2014-04-29,743.023
2014-04-30,745.735
2014-05-01,736.379
2014-05-02,739.872
2014-05-05,740.565
2014-05-06,734.911
2014-05-07,724.828
2014-05-08,741.628
2014-05-09,721.35
2014-05-12,715.744
2014-05-13,707.477
2014-05-14,690.517
2014-05-15,674.976
2014-05-16,687.074
2014-05-19,699.198
2014-05-20,701.364
2014-05-21,714.084
2014-05-22,719.23
2014-05-23,712.95
2014-05-26,726.013
2014-05-27,719.388
2014-05-28,729.113
2014-05-29,727.811
2014-05-30,728.586
2014-06-02,726.558
2014-06-03,719.936
2014-06-04,714.875
2014-06-05,716.876
2014-06-06,728.883
2014-06-09,730.627
2014-06-10,718.884
2014-06-11,707.471
2014-06-12,707.257
2014-06-13,704.868
2014-06-16,698.399
2014-06-17,704.426
2014-06-18,697.126
2014-06-19,706.827
2014-06-20,695.319
2014-06-23,688.308
2014-06-24,684.112
2014-06-25,686.285
2014-06-26,682.659
2014-06-27,687.301
2014-06-30,685.524
2014-07-01,689.521
2014-07-02,693.965
2014-07-03,707.666
2014-07-04,695.966
2014-07-07,692.033
2014-07-08,675.157
2014-07-09,682.423
2014-07-10,679.345
2014-07-11,682.489
2014-07-14,690.932
2014-07-15,694.846
2014-07-16,702.14
2014-07-17,698.035
2014-07-18,686.947
2014-07-21,675.913
2014-07-22,683.366
2014-07-23,688.322
2014-07-24,697.975
2014-07-25,700.486
2014-07-28,691.083
2014-07-29,697.55
2014-07-30,696.797
2014-07-31,692.126
2014-08-01,694.13
2014-08-04,689.786
2014-08-05,678.056
2014-08-06,670.451
2014-08-07,679.93
2014-08-08,677.422
2014-08-11,684.049
2014-08-12,681.132
2014-08-13,694.491
2014-08-14,707.919
2014-08-15,709.088
2014-08-18,718.34
2014-08-19,709.549
2014-08-20,707.626
2014-08-21,711.311
2014-08-22,717.052
2014-08-25,717.83
2014-08-26,723.789
2014-08-27,736.865
2014-08-28,729.129
2014-08-29,733.382
2014-09-01,739.364
2014-09-02,736.349
2014-09-03,747.221
2014-09-04,748.44
2014-09-05,751.267
2014-09-08,739.402
2014-09-09,729.982
2014-09-10,725.79
2014-09-11,730.985
2014-09-12,732.237
2014-09-15,725.582
2014-09-16,725.492
2014-09-17,724.975
2014-09-18,731.911
2014-09-19,719.901
2014-09-22,707.556
2014-09-23,704.707
2014-09-24,698.835
2014-09-25,698.728
2014-09-26,701.927
2014-09-29,702.451
2014-09-30,704.622
2014-10-01,696.75
2014-10-02,677.21
2014-10-03,685.463
2014-10-06,691.883
2014-10-07,675.691
2014-10-08,669.922
2014-10-09,659.413
2014-10-10,647.183
2014-10-13,647.239
2014-10-14,656.136
2014-10-15,631.813
2014-10-16,634.707
2014-10-17,657.922
2014-10-20,670.438
2014-10-21,686.441
2014-10-22,688.89
2014-10-23,692.444
2014-10-24,689.919
2014-10-27,684.887
2014-10-28,691.821
2014-10-29,688.251
2014-10-30,673.733
2014-10-31,693.665
2014-11-03,685.015
2014-11-04,687.714
2014-11-05,692.314
2014-11-06,686.936
2014-11-07,674.961
2014-11-10,679.376
2014-11-11,679.251
2014-11-12,671.102
2014-11-13,664.943
2014-11-14,665.229
2014-11-17,673.262
2014-11-18,683.73
2014-11-19,691.771
2014-11-20,696.097
2014-11-21,704.61
2014-11-24,707.748
2014-11-25,726.987
2014-11-26,724.145
2014-11-27,737.403
2014-11-28,746.423
2014-12-01,750.135
2014-12-02,744.434
2014-12-03,742.145
2014-12-04,747.545
2014-12-05,756.919
2014-12-08,762.832
2014-12-09,750.029
2014-12-10,741.402
2014-12-11,744.055
2014-12-12,734.702
2014-12-15,709.411
2014-12-16,722.167
2014-12-17,719.822
2014-12-18,723.109
2014-12-19,713.876
2014-12-22,721.571
2014-12-23,721.606
2014-12-24,718.792
2014-12-25,718.792
2014-12-26,717.672
2014-12-29,714.257
2014-12-30,709.922
2014-12-31,700.73
2015-01-01,700.73
2015-01-02,707.364
2015-01-05,687.205
2015-01-06,677.357
2015-01-07,672.962
2015-01-08,673.083
2015-01-09,668.692
2015-01-12,665.114
2015-01-13,682.446
2015-01-14,679.641
2015-01-15,679.661
2015-01-16,682.417
2015-01-19,688.999
2015-01-20,684.059
2015-01-21,688.949
2015-01-22,685.762
2015-01-23,676.572
2015-01-26,678.698
2015-01-27,677.554
2015-01-28,651.194
2015-01-29,663.973
2015-01-30,653.491
2015-02-02,661.48
2015-02-03,680.781
2015-02-04,678.725
2015-02-05,679.109
2015-02-06,684.285
2015-02-09,674.578
2015-02-10,675.048
2015-02-11,679.689
2015-02-12,685.285
2015-02-13,695.377
2015-02-16,687.208
2015-02-17,687.575
2015-02-18,697.015
2015-02-19,700.916
2015-02-20,694.96
2015-02-23,714.305
2015-02-24,713.236
2015-02-25,708.901
2015-02-26,696.634
2015-02-27,720.736
2015-03-02,724.786
2015-03-03,708.412
2015-03-04,708.304
2015-03-05,707.414
2015-03-06,696.154
2015-03-09,694.467
2015-03-10,673.155
2015-03-11,680.028
2015-03-12,707.144
2015-03-13,707.488
2015-03-16,708.913
2015-03-17,693.667
2015-03-18,700.431
2015-03-19,707.37
2015-03-20,727.135
2015-03-23,738.064
2015-03-24,737.641
2015-03-25,737.241
2015-03-26,718.758
2015-03-27,720.81
2015-03-30,725.989
2015-03-31,695.599
2015-04-01,699.73
2015-04-02,713.241
2015-04-03,713.241
2015-04-06,723.137
2015-04-07,725.668
2015-04-08,724.037
2015-04-09,722.907
2015-04-10,716.625
2015-04-13,717.027
2015-04-14,725.199
2015-04-15,724.062
2015-04-16,734.568
2015-04-17,728.093
2015-04-20,720.898
2015-04-21,719.282
2015-04-22,715.522
2015-04-23,722.952
2015-04-24,724.594
2015-04-27,748.469
2015-04-28,752.485
2015-04-29,732.502
2015-04-30,731.153
2015-05-01,732.274
2015-05-04,728.294
2015-05-05,727.318
2015-05-06,736.414
2015-05-07,733.521
2015-05-08,747.853
2015-05-11,732.439
2015-05-12,730.127
2015-05-13,742.062
2015-05-14,755.834
2015-05-15,764.208
2015-05-18,761.066
2015-05-19,755.814
2015-05-20,756.786
2015-05-21,749.098
2015-05-22,743.782
2015-05-25,740.26
2015-05-26,736.102
2015-05-27,744.259
2015-05-28,748.163
2015-05-29,737.627
2015-06-01,733.187
2015-06-02,746.543
2015-06-03,755.868
2015-06-04,748.943
2015-06-05,730.963
2015-06-08,737.066
2015-06-09,739.331
2015-06-10,751.261
2015-06-11,761.497
2015-06-12,758.594
2015-06-15,753.743
2015-06-16,752.186
2015-06-17,742.671
2015-06-18,765.933
2015-06-19,770.591
2015-06-22,776.363
2015-06-23,777.633
2015-06-24,773.829
2015-06-25,776.659
2015-06-26,782.43
2015-06-29,757.746
2015-06-30,755.847
2015-07-01,754.928
2015-07-02,755.308
2015-07-03,754.635
2015-07-06,734.375
2015-07-07,726.915
2015-07-08,736.116
2015-07-09,750.356
2015-07-10,771.293
2015-07-13,769.344
2015-07-14,774.578
2015-07-15,768.858
2015-07-16,767.943
2015-07-17,764.198
2015-07-20,770.556
2015-07-21,774.72
2015-07-22,779.481
2015-07-23,780.715
2015-07-24,777.84
2015-07-27,771.056
2015-07-28,773.926
2015-07-29,769.953
2015-07-30,763.738
2015-07-31,786.431
2015-08-03,796.207
2015-08-04,794.4
2015-08-05,790.836
