Date,IRELAND MID GROWTH Mid Cap
2005-11-10,577.432
2005-11-11,578.17
2005-11-14,578.299
2005-11-15,584.874
2005-11-16,581.192
2005-11-17,585.655
2005-11-18,593.128
2005-11-21,585.61
2005-11-22,585.421
2005-11-23,610.26
2005-11-24,606.803
2005-11-25,605.424
2005-11-28,616.826
2005-11-29,614.118
2005-11-30,610.869
2005-12-01,612.026
2005-12-02,613.194
2005-12-05,610.91
2005-12-06,622.069
2005-12-07,627.309
2005-12-08,648.882
2005-12-09,651.325
2005-12-12,656.996
2005-12-13,657.675
2005-12-14,665.065
2005-12-15,668.829
2005-12-16,685.139
2005-12-19,674.026
2005-12-20,654.728
2005-12-21,659.106
2005-12-22,666.186
2005-12-23,673.479
2005-12-26,673.479
2005-12-27,673.139
2005-12-28,684.459
2005-12-29,683.535
2005-12-30,686.982
2006-01-02,686.982
2006-01-03,700.363
2006-01-04,713.875
2006-01-05,713.508
2006-01-06,716.571
2006-01-09,726.632
2006-01-10,715.118
2006-01-11,734.297
2006-01-12,727.472
2006-01-13,732.63
2006-01-16,731.888
2006-01-17,722.661
2006-01-18,726.317
2006-01-19,711.346
2006-01-20,704.705
2006-01-23,709.126
2006-01-24,704.465
2006-01-25,703.821
2006-01-26,711.765
2006-01-27,716.048
2006-01-30,708.697
2006-01-31,723.165
2006-02-01,730.011
2006-02-02,721.075
2006-02-03,718.936
2006-02-06,712.848
2006-02-07,707.126
2006-02-08,699.775
2006-02-09,707.045
2006-02-10,704.611
2006-02-13,702.903
2006-02-14,696.48
2006-02-15,697.183
2006-02-16,703.027
2006-02-17,708.253
2006-02-20,708.946
2006-02-21,703.05
2006-02-22,708.79
2006-02-23,722.611
2006-02-24,724.385
2006-02-27,729.583
2006-02-28,721.711
2006-03-01,719.393
2006-03-02,724.274
2006-03-03,708.329
2006-03-06,718.576
2006-03-07,713.342
2006-03-08,709.035
2006-03-09,734.343
2006-03-10,725.314
2006-03-13,738.499
2006-03-14,734.339
2006-03-15,745.553
2006-03-16,747.224
2006-03-17,745.321
2006-03-20,751.602
2006-03-21,741.321
2006-03-22,725.652
2006-03-23,720.745
2006-03-24,727.098
2006-03-27,723.147
2006-03-28,726.439
2006-03-29,721.891
2006-03-30,737.847
2006-03-31,744.712
2006-04-03,736.169
2006-04-04,735.746
2006-04-05,739.495
2006-04-06,735.111
2006-04-07,726.345
2006-04-10,722.502
2006-04-11,712.889
2006-04-12,725.727
2006-04-13,728.542
2006-04-14,728.542
2006-04-17,741.15
2006-04-18,737.417
2006-04-19,736.926
2006-04-20,735.698
2006-04-21,742.987
2006-04-24,733.897
2006-04-25,745.055
2006-04-26,742.353
2006-04-27,747.324
2006-04-28,752.67
2006-05-01,753.985
2006-05-02,760.418
2006-05-03,757.102
2006-05-04,765.339
2006-05-05,781.325
2006-05-08,790.309
2006-05-09,794.699
2006-05-10,786.645
2006-05-11,772.135
2006-05-12,761.622
2006-05-15,764.518
2006-05-16,784.576
2006-05-17,761.764
2006-05-18,752.705
2006-05-19,754.092
2006-05-22,736.933
2006-05-23,746.8
2006-05-24,733.756
2006-05-25,738.295
2006-05-26,756.085
2006-05-29,762.63
2006-05-30,763.745
2006-05-31,766.913
2006-06-01,764.632
2006-06-02,777.626
2006-06-05,778.287
2006-06-06,709.846
2006-06-07,703.61
2006-06-08,681.302
2006-06-09,697.037
2006-06-12,679.47
2006-06-13,657.989
2006-06-14,656.845
2006-06-15,693.596
2006-06-16,692.959
2006-06-19,696.848
2006-06-20,689.701
2006-06-21,694.176
2006-06-22,691.969
2006-06-23,685.047
2006-06-26,711.5
2006-06-27,708.527
2006-06-28,706.489
2006-06-29,705.138
2006-06-30,739.369
2006-07-03,728.2
2006-07-04,729.037
2006-07-05,713.158
2006-07-06,719.306
2006-07-07,714.009
2006-07-10,710.184
2006-07-11,705.425
2006-07-12,703.543
2006-07-13,689.226
2006-07-14,674.188
2006-07-17,653.81
2006-07-18,647.637
2006-07-19,665.912
2006-07-20,677.36
2006-07-21,668.312
2006-07-24,670.205
2006-07-25,672.72
2006-07-26,675.368
2006-07-27,687.336
2006-07-28,689.649
2006-07-31,692.966
2006-08-01,691.098
2006-08-02,702.853
2006-08-03,699.888
2006-08-04,716.153
2006-08-07,706.869
2006-08-08,709.834
2006-08-09,719.058
2006-08-10,710.026
2006-08-11,699.992
2006-08-14,701.617
2006-08-15,715.947
2006-08-16,725.357
2006-08-17,729.986
2006-08-18,723.11
2006-08-21,732.297
2006-08-22,723.601
2006-08-23,725.89
2006-08-24,738.035
2006-08-25,753.122
2006-08-28,762.991
2006-08-29,767.254
2006-08-30,774.687
2006-08-31,777.467
2006-09-01,783.602
2006-09-04,783.685
2006-09-05,764.635
2006-09-06,759.535
2006-09-07,746.828
2006-09-08,738.045
2006-09-11,740.501
2006-09-12,739.398
2006-09-13,745.338
2006-09-14,745.573
2006-09-15,746.762
2006-09-18,755.751
2006-09-19,751.096
2006-09-20,761.599
2006-09-21,764.845
2006-09-22,764.053
2006-09-25,756.221
2006-09-26,756.901
2006-09-27,762.467
2006-09-28,765.041
2006-09-29,765.279
2006-10-02,775.076
2006-10-03,767.682
2006-10-04,776.483
2006-10-05,780.855
2006-10-06,767.312
2006-10-09,777.851
2006-10-10,776.831
2006-10-11,770.417
2006-10-12,780.918
2006-10-13,777.78
2006-10-16,785.106
2006-10-17,783.228
2006-10-18,779.2
2006-10-19,786.868
2006-10-20,785.098
2006-10-23,779.411
2006-10-24,777.574
2006-10-25,780.044
2006-10-26,791.283
2006-10-27,792.076
2006-10-30,782.574
2006-10-31,791.601
2006-11-01,797.506
2006-11-02,796.754
2006-11-03,786.526
2006-11-06,792.362
2006-11-07,803.895
2006-11-08,800.431
2006-11-09,795.612
2006-11-10,794.141
2006-11-13,787.772
2006-11-14,796.014
2006-11-15,801.17
2006-11-16,805.611
2006-11-17,809.701
2006-11-20,806.708
2006-11-21,816.737
2006-11-22,820.617
2006-11-23,829.73
2006-11-24,834.14
2006-11-27,824.403
2006-11-28,814.359
2006-11-29,821.721
2006-11-30,817.062
2006-12-01,816.349
2006-12-04,821.029
2006-12-05,821.643
2006-12-06,846.83
2006-12-07,859.373
2006-12-08,860.909
2006-12-11,850.5
2006-12-12,855.46
2006-12-13,852.384
2006-12-14,858.454
2006-12-15,862.325
2006-12-18,863.42
2006-12-19,864.113
2006-12-20,874.67
2006-12-21,868.424
2006-12-22,870.898
2006-12-25,870.898
2006-12-26,869.541
2006-12-27,876.371
2006-12-28,888.06
2006-12-29,886.059
2007-01-01,886.059
2007-01-02,899.711
2007-01-03,887.515
2007-01-04,875.431
2007-01-05,873.483
2007-01-08,865.594
2007-01-09,876.828
2007-01-10,867.418
2007-01-11,854.027
2007-01-12,860.812
2007-01-15,865.508
2007-01-16,858.648
2007-01-17,863.985
2007-01-18,855.186
2007-01-19,861.958
2007-01-22,849.836
2007-01-23,848.981
2007-01-24,855.549
2007-01-25,847.582
2007-01-26,841.001
2007-01-29,842.86
2007-01-30,841.268
2007-01-31,837.161
2007-02-01,857.285
2007-02-02,871.481
2007-02-05,876.536
2007-02-06,873.595
2007-02-07,877.969
2007-02-08,882.863
2007-02-09,881.474
2007-02-12,874.764
2007-02-13,879.785
2007-02-14,894.699
2007-02-15,908.234
2007-02-16,906.158
2007-02-19,907.839
2007-02-20,906.592
2007-02-21,903.4
2007-02-22,900.79
2007-02-23,906.546
2007-02-26,903.104
2007-02-27,880.362
2007-02-28,866.15
2007-03-01,853.142
2007-03-02,836.982
2007-03-05,818.16
2007-03-06,827.817
2007-03-07,838.552
2007-03-08,875.538
2007-03-09,870.626
2007-03-12,873.738
2007-03-13,870.25
2007-03-14,850.186
2007-03-15,856.845
2007-03-16,881.155
2007-03-19,888.853
2007-03-20,885.393
2007-03-21,896.4
2007-03-22,904.282
2007-03-23,900.451
2007-03-26,902.79
2007-03-27,897.027
2007-03-28,885.763
2007-03-29,894.645
2007-03-30,883.838
2007-04-02,890.88
2007-04-03,893.111
2007-04-04,887.658
2007-04-05,904.653
2007-04-06,904.653
2007-04-09,899.94
2007-04-10,915.747
2007-04-11,917.92
2007-04-12,930.528
2007-04-13,937.626
2007-04-16,956.477
2007-04-17,960.923
2007-04-18,952.625
2007-04-19,954.984
2007-04-20,959.797
2007-04-23,964.013
2007-04-24,946.556
2007-04-25,951.454
2007-04-26,957.096
2007-04-27,955.119
2007-04-30,949.328
2007-05-01,945.58
2007-05-02,966.03
2007-05-03,979.017
2007-05-04,970.946
2007-05-07,973.376
2007-05-08,955.933
2007-05-09,953.251
2007-05-10,929.241
2007-05-11,935.045
2007-05-14,942.549
2007-05-15,943.046
2007-05-16,941.57
2007-05-17,936.104
2007-05-18,949.973
2007-05-21,971.688
2007-05-22,974.477
2007-05-23,994.939
2007-05-24,985.838
2007-05-25,990.903
2007-05-28,986.122
2007-05-29,996.27
2007-05-30,990.153
2007-05-31,1000.0
2007-06-01,1008.851
2007-06-04,1013.7
2007-06-05,981.909
2007-06-06,949.977
2007-06-07,947.358
2007-06-08,935.235
2007-06-11,947.007
2007-06-12,948.021
2007-06-13,940.894
2007-06-14,954.928
2007-06-15,974.894
2007-06-18,980.931
2007-06-19,975.399
2007-06-20,977.089
2007-06-21,965.35
2007-06-22,955.003
2007-06-25,952.091
2007-06-26,950.47
2007-06-27,944.226
2007-06-28,955.672
2007-06-29,954.498
2007-07-02,964.443
2007-07-03,966.54
2007-07-04,965.54
2007-07-05,957.893
2007-07-06,965.505
2007-07-09,962.889
2007-07-10,960.912
2007-07-11,964.124
2007-07-12,946.678
2007-07-13,919.011
2007-07-16,918.097
2007-07-17,912.275
2007-07-18,914.098
2007-07-19,922.333
2007-07-20,905.377
2007-07-23,912.789
2007-07-24,892.01
2007-07-25,870.71
2007-07-26,849.458
2007-07-27,834.885
2007-07-30,826.298
2007-07-31,823.521
2007-08-01,818.772
2007-08-02,833.407
2007-08-03,828.987
2007-08-06,822.599
2007-08-07,841.581
2007-08-08,864.644
2007-08-09,852.696
2007-08-10,825.549
2007-08-13,825.12
2007-08-14,820.252
2007-08-15,807.358
2007-08-16,772.185
2007-08-17,767.096
2007-08-20,763.673
2007-08-21,763.425
2007-08-22,782.301
2007-08-23,797.025
2007-08-24,797.142
2007-08-27,811.549
2007-08-28,792.035
2007-08-29,796.665
2007-08-30,807.41
2007-08-31,822.322
2007-09-03,821.366
2007-09-04,831.556
2007-09-05,820.403
2007-09-06,824.672
2007-09-07,819.735
2007-09-10,817.712
2007-09-11,841.429
2007-09-12,845.127
2007-09-13,855.478
2007-09-14,826.966
2007-09-17,811.328
2007-09-18,811.344
2007-09-19,839.426
2007-09-20,827.645
2007-09-21,852.625
2007-09-24,845.967
2007-09-25,825.839
2007-09-26,819.2
2007-09-27,825.282
2007-09-28,823.127
2007-10-01,845.451
2007-10-02,857.343
2007-10-03,867.827
2007-10-04,866.856
2007-10-05,878.779
2007-10-08,875.805
2007-10-09,874.133
2007-10-10,866.531
2007-10-11,858.259
2007-10-12,853.204
2007-10-15,875.805
2007-10-16,856.169
2007-10-17,872.502
2007-10-18,873.734
2007-10-19,859.181
2007-10-22,838.288
2007-10-23,854.802
2007-10-24,853.35
2007-10-25,867.536
2007-10-26,871.093
2007-10-29,877.071
2007-10-30,870.957
2007-10-31,877.649
2007-11-01,875.656
2007-11-02,862.359
2007-11-05,852.445
2007-11-06,849.776
2007-11-07,832.177
2007-11-08,817.799
2007-11-09,824.752
2007-11-12,800.48
2007-11-13,812.338
2007-11-14,808.828
2007-11-15,815.604
2007-11-16,814.203
2007-11-19,796.883
2007-11-20,791.727
2007-11-21,770.186
2007-11-22,768.641
2007-11-23,787.252
2007-11-26,776.796
2007-11-27,765.101
2007-11-28,775.363
2007-11-29,770.17
2007-11-30,784.511
2007-12-03,783.353
2007-12-04,777.23
2007-12-05,787.882
2007-12-06,795.54
2007-12-07,801.054
2007-12-10,805.847
2007-12-11,814.951
2007-12-12,816.792
2007-12-13,772.249
2007-12-14,776.908
2007-12-17,750.766
2007-12-18,726.312
2007-12-19,725.52
2007-12-20,721.328
2007-12-21,728.13
2007-12-24,740.1
2007-12-25,740.1
2007-12-26,745.187
2007-12-27,730.357
2007-12-28,738.237
2007-12-31,729.608
2008-01-01,729.608
2008-01-02,747.048
2008-01-03,753.651
2008-01-04,753.11
2008-01-07,741.744
2008-01-08,748.931
2008-01-09,745.716
2008-01-10,751.838
2008-01-11,750.525
2008-01-14,752.866
2008-01-15,722.56
2008-01-16,713.228
2008-01-17,708.894
2008-01-18,707.577
2008-01-21,670.942
2008-01-22,697.737
2008-01-23,688.237
2008-01-24,707.63
2008-01-25,679.75
2008-01-28,690.783
2008-01-29,705.247
2008-01-30,717.193
2008-01-31,706.226
2008-02-01,713.224
2008-02-04,730.616
2008-02-05,706.003
2008-02-06,697.457
2008-02-07,672.056
2008-02-08,698.424
2008-02-11,692.943
2008-02-12,700.148
2008-02-13,695.607
2008-02-14,696.418
2008-02-15,703.701
2008-02-18,706.705
2008-02-19,718.647
2008-02-20,706.324
2008-02-21,699.704
2008-02-22,681.645
2008-02-25,697.461
2008-02-26,714.831
2008-02-27,732.121
2008-02-28,704.035
2008-02-29,700.151
2008-03-03,683.87
2008-03-04,665.646
2008-03-05,678.395
2008-03-06,659.182
2008-03-07,637.652
2008-03-10,612.55
2008-03-11,614.976
2008-03-12,643.838
2008-03-13,630.548
2008-03-14,621.997
2008-03-17,604.345
2008-03-18,615.828
2008-03-19,598.988
2008-03-20,646.655
2008-03-21,646.655
2008-03-24,645.732
2008-03-25,655.3
2008-03-26,649.131
2008-03-27,652.812
2008-03-28,646.309
2008-03-31,647.048
2008-04-01,655.572
2008-04-02,676.563
2008-04-03,659.74
2008-04-04,673.366
2008-04-07,693.089
2008-04-08,696.382
2008-04-09,679.384
2008-04-10,691.726
2008-04-11,662.929
2008-04-14,649.34
2008-04-15,642.819
2008-04-16,690.496
2008-04-17,685.182
2008-04-18,704.809
2008-04-21,712.68
2008-04-22,707.565
2008-04-23,717.209
2008-04-24,700.113
2008-04-25,706.687
2008-04-28,717.805
2008-04-29,720.774
2008-04-30,726.996
2008-05-01,721.463
2008-05-02,724.303
2008-05-05,727.923
2008-05-06,723.604
2008-05-07,713.762
2008-05-08,718.645
2008-05-09,718.988
2008-05-12,720.089
2008-05-13,721.89
2008-05-14,720.883
2008-05-15,730.241
2008-05-16,728.085
2008-05-19,719.695
2008-05-20,688.54
2008-05-21,687.048
2008-05-22,687.478
2008-05-23,672.077
2008-05-26,679.247
2008-05-27,670.438
2008-05-28,671.195
2008-05-29,674.594
2008-05-30,678.648
2008-06-02,678.124
2008-06-03,661.053
2008-06-04,658.66
2008-06-05,678.006
2008-06-06,664.757
2008-06-09,647.006
2008-06-10,658.142
2008-06-11,653.425
2008-06-12,660.435
2008-06-13,655.483
2008-06-16,664.368
2008-06-17,687.787
2008-06-18,700.246
2008-06-19,710.024
2008-06-20,734.418
2008-06-23,744.357
2008-06-24,735.988
2008-06-25,739.352
2008-06-26,756.711
2008-06-27,766.799
2008-06-30,742.233
2008-07-01,740.807
2008-07-02,733.45
2008-07-03,727.631
2008-07-04,714.248
2008-07-07,728.227
2008-07-08,712.047
2008-07-09,743.268
2008-07-10,740.869
2008-07-11,702.192
2008-07-14,695.188
2008-07-15,687.99
2008-07-16,692.868
2008-07-17,696.872
2008-07-18,716.589
2008-07-21,753.241
2008-07-22,725.462
2008-07-23,755.943
2008-07-24,708.267
2008-07-25,718.888
2008-07-28,704.381
2008-07-29,677.905
2008-07-30,553.071
2008-07-31,530.831
2008-08-01,405.01
2008-08-04,405.121
2008-08-05,433.135
2008-08-06,449.731
2008-08-07,430.892
2008-08-08,429.644
2008-08-11,451.212
2008-08-12,429.786
2008-08-13,416.178
2008-08-14,433.406
2008-08-15,459.416
2008-08-18,451.522
2008-08-19,436.431
2008-08-20,436.705
2008-08-21,430.384
2008-08-22,436.093
2008-08-25,435.324
2008-08-26,450.067
2008-08-27,445.304
2008-08-28,441.568
2008-08-29,455.202
2008-09-01,438.583
2008-09-02,439.927
2008-09-03,430.42
2008-09-04,428.196
2008-09-05,412.412
2008-09-08,430.073
2008-09-09,424.936
2008-09-10,405.258
2008-09-11,396.19
2008-09-12,409.365
2008-09-15,401.228
2008-09-16,387.7
2008-09-17,378.347
2008-09-18,372.79
2008-09-19,411.35
2008-09-22,401.532
2008-09-23,377.217
2008-09-24,377.16
2008-09-25,381.58
2008-09-26,379.313
2008-09-29,323.061
2008-09-30,356.745
2008-10-01,370.629
2008-10-02,391.161
2008-10-03,391.774
2008-10-06,336.388
2008-10-07,313.496
2008-10-08,293.828
2008-10-09,293.954
2008-10-10,261.276
2008-10-13,280.821
2008-10-14,293.99
2008-10-15,278.833
2008-10-16,267.997
2008-10-17,276.037
2008-10-20,278.904
2008-10-21,283.726
2008-10-22,258.653
2008-10-23,248.966
2008-10-24,249.285
2008-10-27,231.171
2008-10-28,227.828
2008-10-29,256.244
2008-10-30,241.934
2008-10-31,263.99
2008-11-03,266.467
2008-11-04,264.184
2008-11-05,267.479
2008-11-06,241.67
2008-11-07,244.499
2008-11-10,248.606
2008-11-11,242.605
2008-11-12,235.992
2008-11-13,232.489
2008-11-14,229.502
2008-11-17,222.804
2008-11-18,214.519
2008-11-19,210.16
2008-11-20,202.659
2008-11-21,200.504
2008-11-24,214.882
2008-11-25,213.847
2008-11-26,212.048
2008-11-27,207.153
2008-11-28,217.298
2008-12-01,214.397
2008-12-02,221.355
2008-12-03,224.432
2008-12-04,232.13
2008-12-05,228.039
2008-12-08,239.492
2008-12-09,237.025
2008-12-10,233.662
2008-12-11,231.193
2008-12-12,225.185
2008-12-15,227.816
2008-12-16,218.255
2008-12-17,228.258
2008-12-18,228.009
2008-12-19,214.793
2008-12-22,214.802
2008-12-23,206.386
2008-12-24,207.077
2008-12-25,207.077
2008-12-26,208.076
2008-12-29,211.225
2008-12-30,210.647
2008-12-31,205.837
2009-01-01,205.837
2009-01-02,217.006
2009-01-05,226.274
2009-01-06,241.435
2009-01-07,246.721
2009-01-08,251.041
2009-01-09,256.781
2009-01-12,246.332
2009-01-13,245.825
2009-01-14,237.322
2009-01-15,227.919
2009-01-16,230.464
2009-01-19,217.956
2009-01-20,220.559
2009-01-21,214.075
2009-01-22,225.33
2009-01-23,229.218
2009-01-26,224.617
2009-01-27,227.75
2009-01-28,232.028
2009-01-29,227.788
2009-01-30,223.056
2009-02-02,228.414
2009-02-03,236.391
2009-02-04,242.343
2009-02-05,240.776
2009-02-06,240.747
2009-02-09,246.147
2009-02-10,243.776
2009-02-11,232.573
2009-02-12,234.705
2009-02-13,236.306
2009-02-16,230.693
2009-02-17,224.61
2009-02-18,222.843
2009-02-19,225.249
2009-02-20,214.508
2009-02-23,214.97
2009-02-24,212.728
2009-02-25,209.026
2009-02-26,215.341
2009-02-27,226.288
2009-03-02,207.585
2009-03-03,204.286
2009-03-04,200.907
2009-03-05,199.053
2009-03-06,193.606
2009-03-09,194.077
2009-03-10,206.608
2009-03-11,194.691
2009-03-12,201.908
2009-03-13,199.032
2009-03-16,204.877
2009-03-17,201.256
2009-03-18,205.33
2009-03-19,203.601
2009-03-20,202.993
2009-03-23,204.481
2009-03-24,209.656
2009-03-25,217.611
2009-03-26,234.171
2009-03-27,215.659
2009-03-30,213.523
2009-03-31,228.74
2009-04-01,223.586
2009-04-02,226.143
2009-04-03,213.188
2009-04-06,206.33
2009-04-07,197.714
2009-04-08,203.802
2009-04-09,207.629
2009-04-10,207.629
2009-04-13,209.39
2009-04-14,212.778
2009-04-15,208.749
2009-04-16,218.065
2009-04-17,216.426
2009-04-20,209.279
2009-04-21,211.169
2009-04-22,217.773
2009-04-23,216.882
2009-04-24,217.421
2009-04-27,210.345
2009-04-28,207.009
2009-04-29,218.994
2009-04-30,223.154
2009-05-01,223.187
2009-05-04,224.703
2009-05-05,234.188
2009-05-06,235.991
2009-05-07,232.664
2009-05-08,243.231
2009-05-11,240.315
2009-05-12,243.14
2009-05-13,234.455
2009-05-14,236.396
2009-05-15,243.511
2009-05-18,242.915
2009-05-19,253.415
2009-05-20,257.643
2009-05-21,254.286
2009-05-22,249.692
2009-05-25,247.785
2009-05-26,247.501
2009-05-27,254.953
2009-05-28,251.118
2009-05-29,265.935
2009-06-01,265.982
2009-06-02,265.72
2009-06-03,263.232
2009-06-04,271.802
2009-06-05,272.249
2009-06-08,263.266
2009-06-09,265.305
2009-06-10,263.989
2009-06-11,263.389
2009-06-12,263.749
2009-06-15,250.343
2009-06-16,248.826
2009-06-17,248.095
2009-06-18,253.543
2009-06-19,250.381
2009-06-22,242.11
2009-06-23,245.072
2009-06-24,254.086
2009-06-25,249.822
2009-06-26,250.559
2009-06-29,249.461
2009-06-30,245.858
2009-07-01,249.835
2009-07-02,263.886
2009-07-03,269.467
2009-07-06,256.686
2009-07-07,261.405
2009-07-08,257.153
2009-07-09,257.469
2009-07-10,251.684
2009-07-13,249.981
2009-07-14,246.191
2009-07-15,254.88
2009-07-16,261.311
2009-07-17,260.893
2009-07-20,271.805
2009-07-21,270.802
2009-07-22,264.74
2009-07-23,269.171
2009-07-24,266.827
2009-07-27,266.537
2009-07-28,267.898
2009-07-29,261.603
2009-07-30,263.385
2009-07-31,265.075
2009-08-03,272.064
2009-08-04,272.131
2009-08-05,266.625
2009-08-06,268.734
2009-08-07,265.168
2009-08-10,262.917
2009-08-11,262.958
2009-08-12,268.628
2009-08-13,265.629
2009-08-14,265.202
2009-08-17,257.693
2009-08-18,260.786
2009-08-19,259.115
2009-08-20,260.703
2009-08-21,264.417
2009-08-24,265.318
2009-08-25,266.116
2009-08-26,262.607
2009-08-27,265.576
2009-08-28,271.091
2009-08-31,265.336
2009-09-01,266.468
2009-09-02,261.681
2009-09-03,267.027
2009-09-04,267.68
2009-09-07,274.954
2009-09-08,288.577
2009-09-09,289.905
2009-09-10,295.272
2009-09-11,296.309
2009-09-14,295.233
2009-09-15,299.636
2009-09-16,292.911
2009-09-17,291.519
2009-09-18,280.02
2009-09-21,277.507
2009-09-22,286.883
2009-09-23,287.039
2009-09-24,283.273
2009-09-25,282.31
2009-09-28,280.569
2009-09-29,278.597
2009-09-30,279.705
2009-10-01,275.956
2009-10-02,271.036
2009-10-05,269.069
2009-10-06,275.261
2009-10-07,277.784
2009-10-08,276.685
2009-10-09,277.641
2009-10-12,278.369
2009-10-13,273.768
2009-10-14,276.612
2009-10-15,278.658
2009-10-16,274.616
2009-10-19,278.827
2009-10-20,277.231
2009-10-21,275.339
2009-10-22,271.121
2009-10-23,254.559
2009-10-26,255.734
2009-10-27,257.867
2009-10-28,245.633
2009-10-29,251.184
2009-10-30,250.786
2009-11-02,253.537
2009-11-03,254.379
2009-11-04,259.976
2009-11-05,260.125
2009-11-06,260.368
2009-11-09,267.27
2009-11-10,266.276
2009-11-11,265.931
2009-11-12,267.319
2009-11-13,272.73
2009-11-16,274.735
2009-11-17,271.597
2009-11-18,271.182
2009-11-19,267.185
2009-11-20,270.021
2009-11-23,271.531
2009-11-24,269.418
2009-11-25,265.817
2009-11-26,260.285
2009-11-27,263.29
2009-11-30,266.974
2009-12-01,270.28
2009-12-02,270.461
2009-12-03,277.375
2009-12-04,282.558
2009-12-07,281.36
2009-12-08,273.772
2009-12-09,272.288
2009-12-10,274.077
2009-12-11,278.956
2009-12-14,280.748
2009-12-15,278.716
2009-12-16,280.398
2009-12-17,275.094
2009-12-18,277.141
2009-12-21,278.767
2009-12-22,280.71
2009-12-23,280.687
2009-12-24,275.828
2009-12-25,275.828
2009-12-28,276.472
2009-12-29,282.982
2009-12-30,275.634
2009-12-31,264.419
2010-01-01,264.419
2010-01-04,286.608
2010-01-05,286.383
2010-01-06,291.812
2010-01-07,290.486
2010-01-08,288.752
2010-01-11,294.04
2010-01-12,293.693
2010-01-13,297.955
2010-01-14,306.038
2010-01-15,305.435
2010-01-18,304.296
2010-01-19,304.984
2010-01-20,302.907
2010-01-21,296.819
2010-01-22,298.263
2010-01-25,297.962
2010-01-26,294.593
2010-01-27,292.34
2010-01-28,289.833
2010-01-29,288.172
2010-02-01,283.647
2010-02-02,287.503
2010-02-03,292.376
2010-02-04,280.898
2010-02-05,273.809
2010-02-08,275.104
2010-02-09,274.179
2010-02-10,277.742
2010-02-11,276.519
2010-02-12,280.898
2010-02-15,280.266
2010-02-16,280.633
2010-02-17,282.393
2010-02-18,283.171
2010-02-19,283.446
2010-02-22,283.751
2010-02-23,283.628
2010-02-24,286.279
2010-02-25,285.759
2010-02-26,288.49
2010-03-01,291.621
2010-03-02,297.621
2010-03-03,305.712
2010-03-04,297.203
2010-03-05,293.915
2010-03-08,294.521
2010-03-09,292.601
2010-03-10,291.49
2010-03-11,296.102
2010-03-12,299.559
2010-03-15,294.686
2010-03-16,295.016
2010-03-17,298.848
2010-03-18,294.258
2010-03-19,292.962
2010-03-22,293.068
2010-03-23,296.798
2010-03-24,291.998
2010-03-25,291.443
2010-03-26,294.946
2010-03-29,295.014
2010-03-30,293.435
2010-03-31,296.392
2010-04-01,302.79
2010-04-02,302.79
2010-04-05,302.097
2010-04-06,300.255
2010-04-07,298.548
2010-04-08,300.181
2010-04-09,308.797
2010-04-12,312.108
2010-04-13,315.004
2010-04-14,316.057
2010-04-15,312.047
2010-04-16,304.009
2010-04-19,301.166
2010-04-20,302.66
2010-04-21,304.004
2010-04-22,297.016
2010-04-23,300.195
2010-04-26,296.485
2010-04-27,289.7
2010-04-28,278.703
2010-04-29,287.125
2010-04-30,290.218
2010-05-03,287.566
2010-05-04,275.213
2010-05-05,264.279
2010-05-06,263.487
2010-05-07,251.053
2010-05-10,260.663
2010-05-11,258.639
2010-05-12,264.853
2010-05-13,266.77
2010-05-14,257.33
2010-05-17,255.828
2010-05-18,255.372
2010-05-19,246.383
2010-05-20,240.329
2010-05-21,238.532
2010-05-24,237.482
2010-05-25,226.194
2010-05-26,227.449
2010-05-27,238.683
2010-05-28,243.277
2010-05-31,248.389
2010-06-01,247.025
2010-06-02,246.967
2010-06-03,250.265
2010-06-04,245.626
2010-06-07,243.463
2010-06-08,229.58
2010-06-09,241.199
2010-06-10,248.401
2010-06-11,244.375
2010-06-14,240.095
2010-06-15,245.997
2010-06-16,246.988
2010-06-17,245.994
2010-06-18,244.573
2010-06-21,243.135
2010-06-22,243.093
2010-06-23,238.407
2010-06-24,238.311
2010-06-25,236.064
2010-06-28,238.569
2010-06-29,233.719
2010-06-30,232.909
2010-07-01,236.399
2010-07-02,244.964
2010-07-05,239.242
2010-07-06,248.827
2010-07-07,246.208
2010-07-08,254.39
2010-07-09,251.56
2010-07-12,252.457
2010-07-13,255.875
2010-07-14,260.015
2010-07-15,258.392
2010-07-16,257.995
2010-07-19,255.181
2010-07-20,255.43
2010-07-21,259.677
2010-07-22,262.779
2010-07-23,258.915
2010-07-26,261.558
2010-07-27,258.508
2010-07-28,258.822
2010-07-29,258.638
2010-07-30,257.817
2010-08-02,261.893
2010-08-03,265.425
2010-08-04,268.024
2010-08-05,272.047
2010-08-06,271.828
2010-08-09,275.821
2010-08-10,271.512
2010-08-11,260.332
2010-08-12,260.782
2010-08-13,256.554
2010-08-16,258.953
2010-08-17,258.551
2010-08-18,257.926
2010-08-19,258.517
2010-08-20,251.883
2010-08-23,253.066
2010-08-24,251.905
2010-08-25,248.811
2010-08-26,251.688
2010-08-27,252.516
2010-08-30,250.505
2010-08-31,257.11
2010-09-01,261.35
2010-09-02,262.911
2010-09-03,261.807
2010-09-06,262.168
2010-09-07,259.916
2010-09-08,258.991
2010-09-09,264.444
2010-09-10,262.172
2010-09-13,264.838
2010-09-14,268.939
2010-09-15,273.316
2010-09-16,273.563
2010-09-17,270.77
2010-09-20,274.336
2010-09-21,280.23
2010-09-22,280.62
