Date,USA IMI IMI (Large+Mid+Small Cap)
2005-11-10,775.084
2005-11-11,777.534
2005-11-14,776.94
2005-11-15,773.595
2005-11-16,774.931
2005-11-17,783.172
2005-11-18,786.623
2005-11-21,791.32
2005-11-22,795.552
2005-11-23,798.222
2005-11-24,798.222
2005-11-25,799.778
2005-11-28,791.851
2005-11-29,792.327
2005-11-30,788.818
2005-12-01,799.176
2005-12-02,799.55
2005-12-05,797.226
2005-12-06,798.156
2005-12-07,794.297
2005-12-08,794.235
2005-12-09,796.537
2005-12-12,797.387
2005-12-13,801.091
2005-12-14,804.279
2005-12-15,802.482
2005-12-16,800.149
2005-12-19,794.481
2005-12-20,794.746
2005-12-21,797.485
2005-12-22,801.253
2005-12-23,802.061
2005-12-26,802.061
2005-12-27,794.033
2005-12-28,795.795
2005-12-29,793.548
2005-12-30,789.748
2006-01-02,789.748
2006-01-03,802.589
2006-01-04,806.298
2006-01-05,806.639
2006-01-06,814.667
2006-01-09,818.392
2006-01-10,818.988
2006-01-11,821.522
2006-01-12,816.32
2006-01-13,817.204
2006-01-16,817.204
2006-01-17,814.246
2006-01-18,811.331
2006-01-19,816.816
2006-01-20,802.285
2006-01-23,804.138
2006-01-24,807.432
2006-01-25,805.545
2006-01-26,811.995
2006-01-27,817.863
2006-01-30,818.851
2006-01-31,816.926
2006-02-01,818.01
2006-02-02,810.726
2006-02-03,806.665
2006-02-06,807.901
2006-02-07,800.505
2006-02-08,806.779
2006-02-09,805.172
2006-02-10,806.727
2006-02-13,803.212
2006-02-14,811.031
2006-02-15,814.3
2006-02-16,820.684
2006-02-17,819.614
2006-02-20,819.614
2006-02-21,817.032
2006-02-22,823.188
2006-02-23,820.756
2006-02-24,822.403
2006-02-27,825.592
2006-02-28,816.889
2006-03-01,824.541
2006-03-02,823.485
2006-03-03,822.188
2006-03-06,816.205
2006-03-07,813.041
2006-03-08,814.547
2006-03-09,810.709
2006-03-10,816.567
2006-03-13,818.558
2006-03-14,827.025
2006-03-15,831.139
2006-03-16,832.428
2006-03-17,833.925
2006-03-20,832.681
2006-03-21,827.097
2006-03-22,832.307
2006-03-23,831.015
2006-03-24,832.728
2006-03-27,831.98
2006-03-28,827.418
2006-03-29,834.845
2006-03-30,833.408
2006-03-31,831.109
2006-04-03,831.956
2006-04-04,836.67
2006-04-05,840.542
2006-04-06,839.345
2006-04-07,830.732
2006-04-10,830.806
2006-04-11,824.077
2006-04-12,825.417
2006-04-13,826.282
2006-04-14,826.282
2006-04-17,824.233
2006-04-18,839.004
2006-04-19,841.861
2006-04-20,842.31
2006-04-21,841.908
2006-04-24,839.45
2006-04-25,835.696
2006-04-26,837.473
2006-04-27,839.705
2006-04-28,840.721
2006-05-01,837.586
2006-05-02,842.343
2006-05-03,839.519
2006-05-04,842.959
2006-05-05,851.72
2006-05-08,851.527
2006-05-09,851.607
2006-05-10,850.31
2006-05-11,839.015
2006-05-12,828.643
2006-05-15,829.388
2006-05-16,828.044
2006-05-17,814.389
2006-05-18,808.627
2006-05-19,811.855
2006-05-22,807.873
2006-05-23,804.284
2006-05-24,804.993
2006-05-25,814.986
2006-05-26,819.851
2006-05-29,819.851
2006-05-30,806.546
2006-05-31,814.096
2006-06-01,824.868
2006-06-02,826.678
2006-06-05,811.049
2006-06-06,809.123
2006-06-07,804.215
2006-06-08,804.656
2006-06-09,801.395
2006-06-12,789.588
2006-06-13,780.777
2006-06-14,784.706
2006-06-15,803.07
2006-06-16,799.771
2006-06-19,791.699
2006-06-20,790.989
2006-06-21,799.97
2006-06-22,796.049
2006-06-23,796.519
2006-06-26,800.816
2006-06-27,793.146
2006-06-28,797.175
2006-06-29,815.722
2006-06-30,815.536
2006-07-03,821.892
2006-07-04,821.892
2006-07-05,815.126
2006-07-06,817.176
2006-07-07,810.94
2006-07-10,811.634
2006-07-11,815.01
2006-07-12,805.935
2006-07-13,794.866
2006-07-14,790.551
2006-07-17,788.737
2006-07-18,790.286
2006-07-19,805.922
2006-07-20,797.093
2006-07-21,790.122
2006-07-24,804.173
2006-07-25,810.072
2006-07-26,809.701
2006-07-27,805.365
2006-07-28,815.759
2006-07-31,815.175
2006-08-01,810.694
2006-08-02,815.928
2006-08-03,818.07
2006-08-04,817.177
2006-08-07,814.485
2006-08-08,810.966
2006-08-09,807.205
2006-08-10,811.091
2006-08-11,807.357
2006-08-14,808.381
2006-08-15,820.33
2006-08-16,827.756
2006-08-17,829.07
2006-08-18,831.932
2006-08-21,828.397
2006-08-22,829.307
2006-08-23,824.752
2006-08-24,826.378
2006-08-25,825.956
2006-08-28,830.629
2006-08-29,833.106
2006-08-30,834.107
2006-08-31,834.379
2006-09-01,838.677
2006-09-04,838.677
2006-09-05,840.765
2006-09-06,831.32
2006-09-07,827.247
2006-09-08,830.045
2006-09-11,829.995
2006-09-12,839.729
2006-09-13,843.786
2006-09-14,842.148
2006-09-15,844.234
2006-09-18,844.972
2006-09-19,842.783
2006-09-20,847.494
2006-09-21,842.799
2006-09-22,839.894
2006-09-25,847.252
2006-09-26,853.373
2006-09-27,854.379
2006-09-28,855.831
2006-09-29,853.34
2006-10-02,849.864
2006-10-03,850.968
2006-10-04,861.979
2006-10-05,865.742
2006-10-06,863.117
2006-10-09,864.647
2006-10-10,866.675
2006-10-11,864.214
2006-10-12,873.347
2006-10-13,875.757
2006-10-16,878.941
2006-10-17,875.213
2006-10-18,876.003
2006-10-19,877.127
2006-10-20,876.915
2006-10-23,881.812
2006-10-24,882.215
2006-10-25,885.716
2006-10-26,891.156
2006-10-27,883.354
2006-10-30,884.109
2006-10-31,883.789
2006-11-01,876.407
2006-11-02,876.115
2006-11-03,875.056
2006-11-06,885.236
2006-11-07,887.086
2006-11-08,889.884
2006-11-09,885.138
2006-11-10,887.382
2006-11-13,889.741
2006-11-14,896.262
2006-11-15,899.337
2006-11-16,900.829
2006-11-17,901.403
2006-11-20,901.694
2006-11-21,903.584
2006-11-22,905.982
2006-11-23,905.982
2006-11-24,903.348
2006-11-27,889.911
2006-11-28,892.977
2006-11-29,902.058
2006-11-30,903.438
2006-12-01,901.077
2006-12-04,909.827
2006-12-05,913.258
2006-12-06,912.445
2006-12-07,908.781
2006-12-08,910.159
2006-12-11,911.835
2006-12-12,910.266
2006-12-13,911.317
2006-12-14,918.854
2006-12-15,919.43
2006-12-18,915.174
2006-12-19,916.938
2006-12-20,916.246
2006-12-21,912.861
2006-12-22,908.466
2006-12-25,908.466
2006-12-26,912.607
2006-12-27,919.6
2006-12-28,918.166
2006-12-29,913.736
2007-01-01,913.736
2007-01-02,913.736
2007-01-03,912.99
2007-01-04,914.378
2007-01-05,907.922
2007-01-08,910.189
2007-01-09,910.335
2007-01-10,912.547
2007-01-11,919.139
2007-01-12,924.022
2007-01-15,924.022
2007-01-16,924.323
2007-01-17,923.525
2007-01-18,919.567
2007-01-19,923.03
2007-01-22,918.061
2007-01-23,922.125
2007-01-24,930.272
2007-01-25,919.966
2007-01-26,919.599
2007-01-29,919.581
2007-01-30,924.983
2007-01-31,931.067
2007-02-01,936.724
2007-02-02,938.492
2007-02-05,937.663
2007-02-06,938.871
2007-02-07,941.284
2007-02-08,940.353
2007-02-09,933.251
2007-02-12,929.958
2007-02-13,937.346
2007-02-14,944.257
2007-02-15,945.579
2007-02-16,945.396
2007-02-19,945.396
2007-02-20,949.016
2007-02-21,948.364
2007-02-22,948.053
2007-02-23,945.015
2007-02-26,943.676
2007-02-27,911.457
2007-02-28,916.085
2007-03-01,913.772
2007-03-02,902.344
2007-03-05,892.185
2007-03-06,906.782
2007-03-07,905.056
2007-03-08,911.652
2007-03-09,912.785
2007-03-12,915.519
2007-03-13,897.053
2007-03-14,902.802
2007-03-15,906.962
2007-03-16,903.263
2007-03-19,913.2
2007-03-20,919.256
2007-03-21,934.663
2007-03-22,934.795
2007-03-23,935.876
2007-03-26,936.489
2007-03-27,930.707
2007-03-28,924.038
2007-03-29,927.126
2007-03-30,926.56
2007-04-02,929.248
2007-04-03,937.861
2007-04-04,938.822
2007-04-05,941.933
2007-04-06,941.933
2007-04-09,942.42
2007-04-10,944.968
2007-04-11,938.919
2007-04-12,944.877
2007-04-13,948.328
2007-04-16,958.425
2007-04-17,959.81
2007-04-18,959.797
2007-04-19,957.971
2007-04-20,966.743
2007-04-23,965.111
2007-04-24,964.662
2007-04-25,973.949
2007-04-26,973.939
2007-04-27,973.317
2007-04-30,964.408
2007-05-01,966.816
2007-05-02,974.38
2007-05-03,978.429
2007-05-04,980.782
2007-05-07,982.795
2007-05-08,981.829
2007-05-09,985.736
2007-05-10,971.859
2007-05-11,981.664
2007-05-14,979.15
2007-05-15,976.9
2007-05-16,984.999
2007-05-17,984.031
2007-05-18,990.616
2007-05-21,993.711
2007-05-22,994.191
2007-05-23,992.66
2007-05-24,981.991
2007-05-25,987.653
2007-05-28,987.653
2007-05-29,990.391
2007-05-30,998.944
2007-05-31,1000.0
2007-06-01,1004.222
2007-06-04,1006.45
2007-06-05,1000.851
2007-06-06,991.731
2007-06-07,973.819
2007-06-08,984.72
2007-06-11,985.531
2007-06-12,975.05
2007-06-13,989.425
2007-06-14,994.522
2007-06-15,1001.62
2007-06-18,1000.369
2007-06-19,1001.993
2007-06-20,988.608
2007-06-21,994.673
2007-06-22,982.955
2007-06-25,978.824
2007-06-26,975.543
2007-06-27,985.172
2007-06-28,985.072
2007-06-29,983.414
2007-07-02,994.478
2007-07-03,998.11
2007-07-04,998.11
2007-07-05,999.012
2007-07-06,1002.905
2007-07-09,1003.822
2007-07-10,989.394
2007-07-11,994.852
2007-07-12,1013.046
2007-07-13,1016.267
2007-07-16,1013.458
2007-07-17,1013.474
2007-07-18,1011.319
2007-07-19,1016.189
2007-07-20,1003.753
2007-07-23,1007.496
2007-07-24,986.711
2007-07-25,990.186
2007-07-26,967.055
2007-07-27,952.079
2007-07-30,961.685
2007-07-31,950.153
2007-08-01,955.829
2007-08-02,961.018
2007-08-03,935.049
2007-08-06,955.145
2007-08-07,961.536
2007-08-08,976.025
2007-08-09,949.157
2007-08-10,949.667
2007-08-13,949.059
2007-08-14,931.664
2007-08-15,918.094
2007-08-16,920.995
2007-08-17,943.329
2007-08-20,943.939
2007-08-21,945.367
2007-08-22,957.078
2007-08-23,955.195
2007-08-24,966.595
2007-08-27,958.143
2007-08-28,935.499
2007-08-29,956.376
2007-08-30,952.733
2007-08-31,963.997
2007-09-03,963.997
2007-09-04,974.408
2007-09-05,964.035
2007-09-06,968.051
2007-09-07,951.587
2007-09-10,949.365
2007-09-11,962.3
2007-09-12,962.309
2007-09-13,969.556
2007-09-14,970.467
2007-09-17,964.897
2007-09-18,993.389
2007-09-19,999.826
2007-09-20,993.36
2007-09-21,997.788
2007-09-24,992.565
2007-09-25,992.041
2007-09-26,997.881
2007-09-27,1002.594
2007-09-28,999.236
2007-10-01,1013.106
2007-10-02,1013.826
2007-10-03,1009.219
2007-10-04,1011.406
2007-10-05,1022.484
2007-10-08,1019.035
2007-10-09,1027.187
2007-10-10,1026.071
2007-10-11,1020.148
2007-10-12,1025.291
2007-10-15,1016.429
2007-10-16,1009.55
2007-10-17,1011.272
2007-10-18,1010.89
2007-10-19,984.884
2007-10-22,989.589
2007-10-23,998.329
2007-10-24,995.489
2007-10-25,993.834
2007-10-26,1007.537
2007-10-29,1011.408
2007-10-30,1004.836
2007-10-31,1017.35
2007-11-01,990.626
2007-11-02,991.436
2007-11-05,985.768
2007-11-06,997.952
2007-11-07,969.93
2007-11-08,970.102
2007-11-09,956.382
2007-11-12,945.764
2007-11-13,972.684
2007-11-14,966.148
2007-11-15,953.954
2007-11-16,958.159
2007-11-19,940.993
2007-11-20,944.249
2007-11-21,930.142
2007-11-22,930.142
2007-11-23,945.487
2007-11-26,924.558
2007-11-27,937.442
2007-11-28,964.723
2007-11-29,965.108
2007-11-30,972.186
2007-12-03,966.491
2007-12-04,960.145
2007-12-05,974.848
2007-12-06,990.708
2007-12-07,989.721
2007-12-10,997.231
2007-12-11,971.451
2007-12-12,977.012
2007-12-13,977.799
2007-12-14,964.004
2007-12-17,948.993
2007-12-18,955.567
2007-12-19,954.938
2007-12-20,961.197
2007-12-21,977.583
2007-12-24,985.694
2007-12-25,985.694
2007-12-26,986.564
2007-12-27,971.853
2007-12-28,972.913
2007-12-31,966.539
2008-01-01,966.539
2008-01-02,953.127
2008-01-03,951.719
2008-01-04,927.388
2008-01-07,929.539
2008-01-08,912.078
2008-01-09,923.222
2008-01-10,930.696
2008-01-11,917.634
2008-01-14,927.425
2008-01-15,904.587
2008-01-16,900.068
2008-01-17,874.031
2008-01-18,868.756
2008-01-21,868.756
2008-01-22,860.02
2008-01-23,878.859
2008-01-24,887.89
2008-01-25,875.083
2008-01-28,891.141
2008-01-29,896.832
2008-01-30,891.634
2008-01-31,907.775
2008-02-01,920.719
2008-02-04,911.478
2008-02-05,883.061
2008-02-06,875.716
2008-02-07,883.102
2008-02-08,880.05
2008-02-11,885.195
2008-02-12,891.154
2008-02-13,904.174
2008-02-14,891.575
2008-02-15,891.73
2008-02-18,891.73
2008-02-19,891.426
2008-02-20,899.132
2008-02-21,887.506
2008-02-22,893.865
2008-02-25,907.331
2008-02-26,913.895
2008-02-27,912.69
2008-02-28,904.32
2008-02-29,880.04
2008-03-03,880.384
2008-03-04,876.989
2008-03-05,882.121
2008-03-06,862.0
2008-03-07,854.781
2008-03-10,840.284
2008-03-11,871.362
2008-03-12,864.354
2008-03-13,870.233
2008-03-14,852.23
2008-03-17,842.528
2008-03-18,877.919
2008-03-19,856.469
2008-03-20,876.219
2008-03-21,876.219
2008-03-24,891.347
2008-03-25,894.606
2008-03-26,887.476
2008-03-27,877.322
2008-03-28,870.079
2008-03-31,875.23
2008-04-01,905.839
2008-04-02,905.151
2008-04-03,906.818
2008-04-04,907.969
2008-04-07,909.199
2008-04-08,905.68
2008-04-09,897.224
2008-04-10,902.316
2008-04-11,883.825
2008-04-14,881.076
2008-04-15,885.325
2008-04-16,906.379
2008-04-17,906.039
2008-04-18,922.055
2008-04-21,920.782
2008-04-22,911.989
2008-04-23,914.785
2008-04-24,920.883
2008-04-25,927.462
2008-04-28,927.089
2008-04-29,922.911
2008-04-30,919.762
2008-05-01,935.19
2008-05-02,937.549
2008-05-05,934.287
2008-05-06,941.62
2008-05-07,925.856
2008-05-08,929.722
2008-05-09,924.797
2008-05-12,935.276
2008-05-13,936.218
2008-05-14,939.669
2008-05-15,949.934
2008-05-16,951.462
2008-05-19,951.658
2008-05-20,943.932
2008-05-21,929.182
2008-05-22,932.068
2008-05-23,920.295
2008-05-26,920.295
2008-05-27,926.871
2008-05-28,931.547
2008-05-29,936.769
2008-05-30,939.302
2008-06-02,930.15
2008-06-03,925.624
2008-06-04,926.069
2008-06-05,944.886
2008-06-06,916.856
2008-06-09,916.689
2008-06-10,913.723
2008-06-11,898.47
2008-06-12,901.138
2008-06-13,915.049
2008-06-16,916.71
2008-06-17,911.413
2008-06-18,902.846
2008-06-19,906.489
2008-06-20,890.148
2008-06-23,889.277
2008-06-24,884.811
2008-06-25,890.646
2008-06-26,865.445
2008-06-27,862.642
2008-06-30,862.497
2008-07-01,865.435
2008-07-02,847.986
2008-07-03,846.817
2008-07-04,846.817
2008-07-07,839.431
2008-07-08,855.015
2008-07-09,836.266
2008-07-10,842.329
2008-07-11,834.686
2008-07-14,827.132
2008-07-15,818.597
2008-07-16,839.247
2008-07-17,848.962
2008-07-18,848.679
2008-07-21,849.944
2008-07-22,861.248
2008-07-23,864.102
2008-07-24,843.542
2008-07-25,847.824
2008-07-28,832.868
2008-07-29,852.12
2008-07-30,865.777
2008-07-31,855.234
2008-08-01,851.197
2008-08-04,841.668
2008-08-05,864.509
2008-08-06,868.704
2008-08-07,853.832
2008-08-08,873.611
2008-08-11,880.834
2008-08-12,870.942
2008-08-13,870.02
2008-08-14,875.343
2008-08-15,878.195
2008-08-18,865.216
2008-08-19,856.962
2008-08-20,862.058
2008-08-21,863.531
2008-08-22,873.388
2008-08-25,856.278
2008-08-26,859.523
2008-08-27,867.164
2008-08-28,880.2
2008-08-29,868.84
2008-09-01,868.84
2008-09-02,864.432
2008-09-03,862.418
2008-09-04,837.141
2008-09-05,840.621
2008-09-08,856.316
2008-09-09,826.496
2008-09-10,832.864
2008-09-11,843.19
2008-09-12,846.267
2008-09-15,807.037
2008-09-16,821.7
2008-09-17,783.578
2008-09-18,819.042
2008-09-19,852.864
2008-09-22,819.318
2008-09-23,806.817
2008-09-24,804.011
2008-09-25,818.444
2008-09-26,819.758
2008-09-29,749.939
2008-09-30,788.228
2008-10-01,783.713
2008-10-02,749.877
2008-10-03,738.306
2008-10-06,709.011
2008-10-07,668.306
2008-10-08,660.474
2008-10-09,610.595
2008-10-10,605.984
2008-10-13,675.075
2008-10-14,669.056
2008-10-15,608.14
2008-10-16,634.195
2008-10-17,630.891
2008-10-20,660.367
2008-10-21,640.338
2008-10-22,601.597
2008-10-23,605.175
2008-10-24,584.617
2008-10-27,564.761
2008-10-28,622.485
2008-10-29,619.779
2008-10-30,637.519
2008-10-31,649.061
2008-11-03,647.547
2008-11-04,672.082
2008-11-05,636.999
2008-11-06,605.747
2008-11-07,622.844
2008-11-10,613.794
2008-11-11,599.949
2008-11-12,568.59
2008-11-13,608.642
2008-11-14,581.933
2008-11-17,567.744
2008-11-18,572.058
2008-11-19,535.701
2008-11-20,499.166
2008-11-21,530.204
2008-11-24,565.279
2008-11-25,570.104
2008-11-26,592.306
2008-11-27,592.306
2008-11-28,598.234
2008-12-01,542.951
2008-12-02,565.349
2008-12-03,580.381
2008-12-04,562.889
2008-12-05,584.264
2008-12-08,607.063
2008-12-09,592.987
2008-12-10,601.283
2008-12-11,582.674
2008-12-12,588.904
2008-12-15,580.182
2008-12-16,610.852
2008-12-17,607.032
2008-12-18,594.561
2008-12-19,597.152
2008-12-22,585.698
2008-12-23,580.271
2008-12-24,583.454
2008-12-25,583.454
2008-12-26,587.404
2008-12-29,584.153
2008-12-30,599.157
2008-12-31,609.15
2009-01-01,609.15
2009-01-02,627.649
2009-01-05,625.606
2009-01-06,631.773
2009-01-07,612.87
2009-01-08,615.787
2009-01-09,601.864
2009-01-12,587.472
2009-01-13,589.564
2009-01-14,569.159
2009-01-15,571.511
2009-01-16,576.224
2009-01-19,576.224
2009-01-20,544.637
2009-01-21,568.8
2009-01-22,558.983
2009-01-23,562.324
2009-01-26,565.599
2009-01-27,571.946
2009-01-28,591.56
2009-01-29,571.67
2009-01-30,558.86
2009-02-02,559.199
2009-02-03,567.265
2009-02-04,563.941
2009-02-05,573.184
2009-02-06,589.455
2009-02-09,590.022
2009-02-10,561.719
2009-02-11,566.006
2009-02-12,567.609
2009-02-13,562.293
2009-02-16,562.293
2009-02-17,537.005
2009-02-18,535.721
2009-02-19,529.322
2009-02-20,523.599
2009-02-23,504.93
2009-02-24,525.554
2009-02-25,519.599
2009-02-26,511.417
2009-02-27,500.77
2009-03-02,476.471
2009-03-03,473.16
2009-03-04,484.942
2009-03-05,463.808
2009-03-06,464.477
2009-03-09,459.575
2009-03-10,489.272
2009-03-11,490.504
2009-03-12,511.289
2009-03-13,515.069
2009-03-16,512.238
2009-03-17,529.162
2009-03-18,540.908
2009-03-19,534.713
2009-03-20,523.416
2009-03-23,560.687
2009-03-24,548.716
2009-03-25,554.342
2009-03-26,568.804
2009-03-27,556.364
2009-03-30,537.179
2009-03-31,544.414
2009-04-01,553.226
2009-04-02,570.573
2009-04-03,577.003
2009-04-06,571.622
2009-04-07,557.366
2009-04-08,564.615
2009-04-09,587.472
2009-04-10,587.472
2009-04-13,588.767
2009-04-14,576.447
2009-04-15,583.707
2009-04-16,593.924
2009-04-17,597.521
2009-04-20,570.772
2009-04-21,584.042
2009-04-22,580.441
2009-04-23,584.916
2009-04-24,595.864
2009-04-27,589.329
2009-04-28,588.327
2009-04-29,602.474
2009-04-30,601.964
2009-05-01,604.839
2009-05-04,626.048
2009-05-05,623.389
2009-05-06,633.109
2009-05-07,623.503
2009-05-08,639.556
2009-05-11,626.192
2009-05-12,624.559
2009-05-13,606.147
2009-05-14,613.194
2009-05-15,606.433
2009-05-18,625.919
2009-05-19,625.272
2009-05-20,622.175
2009-05-21,611.802
2009-05-22,610.631
2009-05-25,610.631
2009-05-26,627.867
2009-05-27,616.293
2009-05-28,625.131
2009-05-29,633.931
2009-06-01,651.518
2009-06-02,653.174
2009-06-03,643.918
2009-06-04,651.958
2009-06-05,650.453
2009-06-08,649.046
2009-06-09,652.138
2009-06-10,649.888
2009-06-11,654.041
2009-06-12,654.511
2009-06-15,638.66
2009-06-16,630.01
2009-06-17,629.269
2009-06-18,634.124
2009-06-19,636.411
2009-06-22,616.214
2009-06-23,617.116
2009-06-24,621.922
2009-06-25,635.582
2009-06-26,635.735
2009-06-29,640.864
2009-06-30,636.081
2009-07-01,639.616
2009-07-02,620.566
2009-07-03,620.566
2009-07-06,620.907
2009-07-07,608.494
2009-07-08,607.31
2009-07-09,609.556
2009-07-10,607.495
2009-07-13,622.429
2009-07-14,626.14
2009-07-15,645.136
2009-07-16,651.317
2009-07-17,650.776
2009-07-20,658.632
2009-07-21,660.784
2009-07-22,661.106
2009-07-23,677.162
2009-07-24,679.834
2009-07-27,681.849
2009-07-28,680.226
2009-07-29,676.697
2009-07-30,685.133
2009-07-31,685.641
2009-08-03,696.881
2009-08-04,699.433
2009-08-05,697.477
2009-08-06,693.064
2009-08-07,703.382
2009-08-10,701.162
2009-08-11,692.195
2009-08-12,700.731
2009-08-13,705.838
2009-08-14,698.941
2009-08-17,681.512
2009-08-18,689.054
2009-08-19,694.022
2009-08-20,701.676
2009-08-21,714.88
2009-08-24,714.332
2009-08-25,716.115
2009-08-26,716.153
2009-08-27,718.137
2009-08-28,717.062
2009-08-31,710.615
2009-09-01,694.964
2009-09-02,692.623
2009-09-03,699.29
2009-09-04,708.614
2009-09-07,708.614
2009-09-08,715.581
2009-09-09,721.989
2009-09-10,729.806
2009-09-11,729.229
2009-09-14,734.22
2009-09-15,737.263
2009-09-16,749.165
2009-09-17,746.629
2009-09-18,748.322
2009-09-21,745.955
2009-09-22,751.271
2009-09-23,743.201
2009-09-24,734.959
2009-09-25,730.632
2009-09-28,744.352
2009-09-29,743.081
2009-09-30,740.342
2009-10-01,720.557
2009-10-02,716.883
2009-10-05,728.101
2009-10-06,738.345
2009-10-07,740.473
2009-10-08,746.804
2009-10-09,751.309
2009-10-12,754.181
2009-10-13,751.97
2009-10-14,765.38
2009-10-15,768.216
2009-10-16,761.753
2009-10-19,769.062
2009-10-20,763.56
2009-10-21,756.64
2009-10-22,764.861
2009-10-23,755.053
2009-10-26,746.052
2009-10-27,742.496
2009-10-28,726.149
2009-10-29,742.71
2009-10-30,721.853
2009-11-02,725.973
2009-11-03,729.447
2009-11-04,729.553
2009-11-05,744.505
2009-11-06,745.916
2009-11-09,762.678
2009-11-10,762.303
2009-11-11,766.468
2009-11-12,757.83
2009-11-13,762.63
2009-11-16,774.632
2009-11-17,775.334
2009-11-18,774.566
2009-11-19,763.235
2009-11-20,760.711
2009-11-23,770.746
2009-11-24,770.099
2009-11-25,773.724
2009-11-26,773.724
2009-11-27,760.059
2009-11-30,762.844
2009-12-01,772.642
2009-12-02,774.018
2009-12-03,767.191
2009-12-04,772.66
2009-12-07,771.162
2009-12-08,763.538
2009-12-09,766.126
2009-12-10,770.196
2009-12-11,773.409
2009-12-14,779.911
2009-12-15,776.142
2009-12-16,777.794
2009-12-17,768.85
2009-12-18,773.729
2009-12-21,781.977
2009-12-22,785.393
2009-12-23,788.315
2009-12-24,792.47
2009-12-25,792.47
2009-12-28,793.228
2009-12-29,792.179
2009-12-30,792.252
2009-12-31,784.094
2010-01-01,784.094
2010-01-04,797.282
2010-01-05,799.63
2010-01-06,800.834
2010-01-07,804.12
2010-01-08,806.763
2010-01-11,807.791
2010-01-12,799.588
2010-01-13,806.85
2010-01-14,808.782
2010-01-15,799.858
2010-01-18,799.858
2010-01-19,810.175
2010-01-20,801.906
2010-01-21,787.599
2010-01-22,770.419
2010-01-25,773.64
2010-01-26,770.147
2010-01-27,774.005
2010-01-28,764.547
2010-01-29,756.797
2010-02-01,767.695
2010-02-02,777.509
2010-02-03,773.367
2010-02-04,748.919
2010-02-05,750.974
2010-02-08,744.754
2010-02-09,754.446
2010-02-10,753.19
2010-02-11,761.476
2010-02-12,760.815
2010-02-15,760.815
2010-02-16,774.493
2010-02-17,778.293
2010-02-18,783.454
2010-02-19,785.413
2010-02-22,784.675
2010-02-23,774.865
2010-02-24,782.198
2010-02-25,781.136
2010-02-26,781.991
2010-03-01,791.096
2010-03-02,793.84
2010-03-03,794.278
2010-03-04,797.102
2010-03-05,808.732
2010-03-08,809.107
2010-03-09,810.716
2010-03-10,814.981
2010-03-11,818.377
2010-03-12,818.417
2010-03-15,818.159
2010-03-16,824.824
2010-03-17,829.781
2010-03-18,828.778
2010-03-19,823.72
2010-03-22,828.883
2010-03-23,835.332
2010-03-24,830.429
2010-03-25,828.045
2010-03-26,828.523
2010-03-29,833.556
2010-03-30,833.955
2010-03-31,831.011
2010-04-01,837.482
2010-04-02,837.482
2010-04-05,845.669
2010-04-06,847.524
2010-04-07,843.093
2010-04-08,845.38
2010-04-09,851.177
2010-04-12,852.754
2010-04-13,853.601
2010-04-14,864.182
2010-04-15,864.855
2010-04-16,851.451
2010-04-19,853.874
2010-04-20,861.867
2010-04-21,861.664
2010-04-22,864.899
2010-04-23,871.631
2010-04-26,867.928
2010-04-27,847.426
2010-04-28,852.417
2010-04-29,864.193
2010-04-30,848.798
2010-05-03,860.52
2010-05-04,839.058
2010-05-05,832.508
2010-05-06,805.243
2010-05-07,791.167
2010-05-10,826.869
2010-05-11,825.357
2010-05-12,838.814
2010-05-13,829.207
2010-05-14,812.847
2010-05-17,813.829
2010-05-18,802.02
2010-05-19,797.042
2010-05-20,764.974
2010-05-21,776.562
2010-05-24,766.853
2010-05-25,766.909
2010-05-26,763.97
2010-05-27,790.399
2010-05-28,780.825
2010-05-31,780.825
2010-06-01,765.611
2010-06-02,785.825
2010-06-03,790.136
2010-06-04,761.589
2010-06-07,750.034
2010-06-08,756.787
2010-06-09,753.382
2010-06-10,776.228
2010-06-11,781.121
2010-06-14,780.586
2010-06-15,799.165
2010-06-16,798.16
2010-06-17,798.817
2010-06-18,799.9
2010-06-21,796.28
2010-06-22,782.768
2010-06-23,780.568
2010-06-24,767.245
2010-06-25,770.864
2010-06-28,769.163
2010-06-29,744.203
2010-06-30,736.883
2010-07-01,734.196
2010-07-02,730.488
2010-07-05,730.488
2010-07-06,732.756
2010-07-07,756.571
2010-07-08,764.133
2010-07-09,770.284
2010-07-12,769.719
2010-07-13,783.149
2010-07-14,782.769
2010-07-15,783.023
2010-07-16,759.89
2010-07-19,764.354
2010-07-20,773.75
2010-07-21,763.573
2010-07-22,781.733
2010-07-23,789.434
2010-07-26,799.43
2010-07-27,797.732
2010-07-28,791.256
2010-07-29,788.067
2010-07-30,788.543
2010-08-02,805.455
2010-08-03,801.042
2010-08-04,806.926
2010-08-05,805.218
2010-08-06,802.394
2010-08-09,807.393
2010-08-10,801.166
2010-08-11,778.016
2010-08-12,774.027
2010-08-13,770.5
2010-08-16,771.195
2010-08-17,781.516
2010-08-18,782.954
2010-08-19,769.271
2010-08-20,766.808
2010-08-23,762.956
2010-08-24,751.928
2010-08-25,755.416
2010-08-26,749.587
2010-08-27,763.018
2010-08-30,751.37
2010-08-31,751.5
2010-09-01,774.444
2010-09-02,782.169
2010-09-03,792.751
2010-09-06,792.751
2010-09-07,782.955
2010-09-08,788.174
2010-09-09,791.535
2010-09-10,795.258
2010-09-13,805.526
2010-09-14,804.838
2010-09-15,807.804
2010-09-16,807.172
2010-09-17,808.374
