Date,HONG KONG VALUE Standard (Large+Mid Cap)
2005-06-15,13931.753
2005-06-16,13859.085
2005-06-17,13962.468
2005-06-20,13966.454
2005-06-21,14021.41
2005-06-22,14183.009
2005-06-23,14215.736
2005-06-24,14318.209
2005-06-27,14286.111
2005-06-28,14307.81
2005-06-29,14292.819
2005-06-30,14307.444
2005-07-01,14309.008
2005-07-04,14287.659
2005-07-05,14234.227
2005-07-06,14244.962
2005-07-07,14185.47
2005-07-08,14142.469
2005-07-11,14352.888
2005-07-12,14385.8
2005-07-13,14622.985
2005-07-14,14832.017
2005-07-15,14929.16
2005-07-18,15104.84
2005-07-19,15041.613
2005-07-20,15124.024
2005-07-21,15037.57
2005-07-22,15322.968
2005-07-25,15245.269
2005-07-26,15125.26
2005-07-27,15200.652
2005-07-28,15261.482
2005-07-29,15268.306
2005-08-01,15359.075
2005-08-02,15526.312
2005-08-03,15620.406
2005-08-04,15592.338
2005-08-05,15498.059
2005-08-08,15524.648
2005-08-09,15368.856
2005-08-10,15542.712
2005-08-11,15570.027
2005-08-12,15520.215
2005-08-15,15495.45
2005-08-16,15522.934
2005-08-17,15659.423
2005-08-18,15402.28
2005-08-19,15296.662
2005-08-22,15399.065
2005-08-23,15141.256
2005-08-24,15055.544
2005-08-25,15060.824
2005-08-26,15212.53
2005-08-29,15123.302
2005-08-30,15236.083
2005-08-31,15254.689
2005-09-01,15522.62
2005-09-02,15609.513
2005-09-05,15599.695
2005-09-06,15514.491
2005-09-07,15559.508
2005-09-08,15490.176
2005-09-09,15541.119
2005-09-12,15543.865
2005-09-13,15416.282
2005-09-14,15439.007
2005-09-15,15386.282
2005-09-16,15279.481
2005-09-19,15277.709
2005-09-20,15460.494
2005-09-21,15436.973
2005-09-22,15409.551
2005-09-23,15357.402
2005-09-26,15488.667
2005-09-27,15398.335
2005-09-28,15460.549
2005-09-29,15617.117
2005-09-30,15646.153
2005-10-03,15679.081
2005-10-04,15673.102
2005-10-05,15483.637
2005-10-06,15202.524
2005-10-07,15209.692
2005-10-10,15234.931
2005-10-11,15232.476
2005-10-12,14959.307
2005-10-13,14998.643
2005-10-14,14882.918
2005-10-17,14932.017
2005-10-18,14999.986
2005-10-19,14837.023
2005-10-20,14779.959
2005-10-21,14880.807
2005-10-24,14772.111
2005-10-25,14749.017
2005-10-26,14737.805
2005-10-27,14623.827
2005-10-28,14500.221
2005-10-31,14634.065
2005-11-01,14851.573
2005-11-02,14861.443
2005-11-03,14874.585
2005-11-04,14781.691
2005-11-07,14539.489
2005-11-08,14534.145
2005-11-09,14660.873
2005-11-10,14664.142
2005-11-11,14798.576
2005-11-14,14639.615
2005-11-15,14615.515
2005-11-16,14596.605
2005-11-17,14744.769
2005-11-18,14855.452
2005-11-21,14821.416
2005-11-22,14797.805
2005-11-23,15080.33
2005-11-24,15147.732
2005-11-25,15140.141
2005-11-28,15182.078
2005-11-29,15104.341
2005-11-30,14987.402
2005-12-01,15085.517
2005-12-02,15140.279
2005-12-05,15131.609
2005-12-06,15043.009
2005-12-07,15152.172
2005-12-08,14976.834
2005-12-09,15094.759
2005-12-12,15138.372
2005-12-13,15036.474
2005-12-14,15086.607
2005-12-15,15201.943
2005-12-16,15096.116
2005-12-19,15235.424
2005-12-20,15227.504
2005-12-21,15294.835
2005-12-22,15267.248
2005-12-23,15312.867
2005-12-26,15312.867
2005-12-27,15313.46
2005-12-28,15271.235
2005-12-29,15267.691
2005-12-30,15151.166
2006-01-02,15151.166
2006-01-03,15104.207
2006-01-04,15234.344
2006-01-05,15295.0
2006-01-06,15333.443
2006-01-09,15557.311
2006-01-10,15533.413
2006-01-11,15573.899
2006-01-12,15658.393
2006-01-13,15695.995
2006-01-16,15672.746
2006-01-17,15532.881
2006-01-18,15500.403
2006-01-19,15658.712
2006-01-20,15619.677
2006-01-23,15444.649
2006-01-24,15540.432
2006-01-25,15556.914
2006-01-26,15578.512
2006-01-27,15787.079
2006-01-30,15785.858
2006-01-31,15785.654
2006-02-01,15764.012
2006-02-02,15731.599
2006-02-03,15498.34
2006-02-06,15519.086
2006-02-07,15566.019
2006-02-08,15459.686
2006-02-09,15555.405
2006-02-10,15552.205
2006-02-13,15499.843
2006-02-14,15603.713
2006-02-15,15618.493
2006-02-16,15640.648
2006-02-17,15626.207
2006-02-20,15747.178
2006-02-21,15741.035
2006-02-22,15684.663
2006-02-23,15920.158
2006-02-24,15950.63
2006-02-27,16019.814
2006-02-28,16000.456
2006-03-01,16022.248
2006-03-02,16085.279
2006-03-03,16053.766
2006-03-06,16070.238
2006-03-07,15847.476
2006-03-08,15767.047
2006-03-09,15814.019
2006-03-10,15802.069
2006-03-13,15900.215
2006-03-14,15837.681
2006-03-15,16013.681
2006-03-16,16105.593
2006-03-17,16227.042
2006-03-20,16261.295
2006-03-21,16288.286
2006-03-22,16160.891
2006-03-23,16251.711
2006-03-24,16246.736
2006-03-27,16331.762
2006-03-28,16296.853
2006-03-29,16226.338
2006-03-30,16275.891
2006-03-31,16260.043
2006-04-03,16448.929
2006-04-04,16481.564
2006-04-05,16481.989
2006-04-06,16856.619
2006-04-07,16906.188
2006-04-10,16905.737
2006-04-11,16867.983
2006-04-12,16792.604
2006-04-13,16895.824
2006-04-14,16895.824
2006-04-17,16896.587
2006-04-18,16988.302
2006-04-19,17071.875
2006-04-20,17118.012
2006-04-21,17104.164
2006-04-24,16901.895
2006-04-25,16785.324
2006-04-26,16864.637
2006-04-27,16999.904
2006-04-28,17032.729
2006-05-01,17033.498
2006-05-02,17213.024
2006-05-03,17360.559
2006-05-04,17335.194
2006-05-05,17335.977
2006-05-08,17460.423
2006-05-09,17240.686
2006-05-10,17134.78
2006-05-11,17120.853
2006-05-12,16966.569
2006-05-15,16705.788
2006-05-16,16586.445
2006-05-17,16652.517
2006-05-18,16417.117
2006-05-19,16414.255
2006-05-22,16132.439
2006-05-23,16115.197
2006-05-24,16140.15
2006-05-25,15968.387
2006-05-26,16148.843
2006-05-29,16095.138
2006-05-30,15985.428
2006-05-31,15985.325
2006-06-01,15880.345
2006-06-02,15991.935
2006-06-05,16071.33
2006-06-06,16091.166
2006-06-07,15940.17
2006-06-08,15624.988
2006-06-09,15726.426
2006-06-12,15680.753
2006-06-13,15358.922
2006-06-14,15393.412
2006-06-15,15541.308
2006-06-16,15784.364
2006-06-19,15742.757
2006-06-20,15655.514
2006-06-21,15664.818
2006-06-22,15818.111
2006-06-23,15794.0
2006-06-26,15797.788
2006-06-27,15769.268
2006-06-28,15720.188
2006-06-29,15840.152
2006-06-30,16198.756
2006-07-03,16260.448
2006-07-04,16278.576
2006-07-05,16182.978
2006-07-06,16311.226
2006-07-07,16311.488
2006-07-10,16338.544
2006-07-11,16225.824
2006-07-12,16249.135
2006-07-13,16103.762
2006-07-14,16008.176
2006-07-17,15937.426
2006-07-18,15928.246
2006-07-19,15909.751
2006-07-20,16182.636
2006-07-21,16163.996
2006-07-24,16184.189
2006-07-25,16270.801
2006-07-26,16338.553
2006-07-27,16507.034
2006-07-28,16483.354
2006-07-31,16538.771
2006-08-01,16559.246
2006-08-02,16709.941
2006-08-03,16717.242
2006-08-04,16534.115
2006-08-07,16571.082
2006-08-08,16593.384
2006-08-09,16784.348
2006-08-10,16660.828
2006-08-11,16705.995
2006-08-14,16764.147
2006-08-15,16806.567
2006-08-16,16992.794
2006-08-17,17012.188
2006-08-18,17026.906
2006-08-21,16792.701
2006-08-22,16914.514
2006-08-23,16857.44
2006-08-24,16649.561
2006-08-25,16621.93
2006-08-28,16482.041
2006-08-29,16595.149
2006-08-30,16830.0
2006-08-31,16964.141
2006-09-01,17020.875
2006-09-04,17075.201
2006-09-05,17011.507
2006-09-06,16907.877
2006-09-07,16812.431
2006-09-08,16881.521
2006-09-11,16721.625
2006-09-12,16801.16
2006-09-13,16946.441
2006-09-14,16953.74
2006-09-15,17016.505
2006-09-18,17185.936
2006-09-19,17158.313
2006-09-20,17173.367
2006-09-21,17176.25
2006-09-22,17066.018
2006-09-25,16965.585
2006-09-26,16823.369
2006-09-27,16974.309
2006-09-28,16936.506
2006-09-29,16853.212
2006-10-02,16853.104
2006-10-03,16881.188
2006-10-04,16869.149
2006-10-05,17059.008
2006-10-06,17103.448
2006-10-09,16929.497
2006-10-10,17007.271
2006-10-11,17041.793
2006-10-12,17076.953
2006-10-13,17130.646
2006-10-16,17114.96
2006-10-17,17045.196
2006-10-18,17085.648
2006-10-19,17038.381
2006-10-20,17167.195
2006-10-23,17127.817
2006-10-24,17149.438
2006-10-25,17103.489
2006-10-26,17108.232
2006-10-27,17076.56
2006-10-30,17083.807
2006-10-31,17077.511
2006-11-01,17100.163
2006-11-02,17233.466
2006-11-03,17267.087
2006-11-06,17329.69
2006-11-07,17457.728
2006-11-08,17484.561
2006-11-09,17500.317
2006-11-10,17521.828
2006-11-13,17420.008
2006-11-14,17453.251
2006-11-15,17624.022
2006-11-16,17658.825
2006-11-17,17851.651
2006-11-20,17707.834
2006-11-21,17830.599
2006-11-22,18077.393
2006-11-23,18175.414
2006-11-24,18266.244
2006-11-27,18296.137
2006-11-28,17849.324
2006-11-29,18007.717
2006-11-30,18155.119
2006-12-01,17948.618
2006-12-04,18094.439
2006-12-05,18295.406
2006-12-06,18437.412
2006-12-07,18275.134
2006-12-08,18252.135
2006-12-11,18445.993
2006-12-12,18347.745
2006-12-13,18252.047
2006-12-14,18562.765
2006-12-15,18836.608
2006-12-18,18743.114
2006-12-19,18524.713
2006-12-20,18765.144
2006-12-21,18776.904
2006-12-22,18842.058
2006-12-25,18842.058
2006-12-26,18837.456
2006-12-27,18927.523
2006-12-28,19154.081
2006-12-29,19264.957
2007-01-01,19264.957
2007-01-02,19488.583
2007-01-03,19392.702
2007-01-04,19094.739
2007-01-05,19432.763
2007-01-08,19696.908
2007-01-09,19689.534
2007-01-10,19412.591
2007-01-11,19396.176
2007-01-12,19584.49
2007-01-15,20080.911
2007-01-16,19988.37
2007-01-17,20110.362
2007-01-18,20233.395
2007-01-19,20358.57
2007-01-22,20717.555
2007-01-23,20438.261
2007-01-24,20274.159
2007-01-25,20082.662
2007-01-26,19893.82
2007-01-29,19910.612
2007-01-30,20100.561
2007-01-31,19888.086
2007-02-01,20217.745
2007-02-02,20454.679
2007-02-05,20358.871
2007-02-06,20475.018
2007-02-07,20438.556
2007-02-08,20449.909
2007-02-09,20438.221
2007-02-12,20407.71
2007-02-13,19951.657
2007-02-14,20066.32
2007-02-15,20334.857
2007-02-16,20366.487
2007-02-19,20367.269
2007-02-20,20365.444
2007-02-21,20318.387
2007-02-22,20472.096
2007-02-23,20359.099
2007-02-26,20243.643
2007-02-27,19886.35
2007-02-28,19349.577
2007-03-01,19013.597
2007-03-02,19098.751
2007-03-05,18463.065
2007-03-06,18769.362
2007-03-07,18818.549
2007-03-08,19128.687
2007-03-09,19172.587
2007-03-12,19352.624
2007-03-13,19342.5
2007-03-14,18825.823
2007-03-15,18976.264
2007-03-16,18789.993
2007-03-19,19034.448
2007-03-20,19018.158
2007-03-21,19248.333
2007-03-22,19567.961
2007-03-23,19570.371
2007-03-26,19626.068
2007-03-27,19554.67
2007-03-28,19487.515
2007-03-29,19787.448
2007-03-30,19733.963
2007-04-02,19813.567
2007-04-03,20146.522
2007-04-04,20382.481
2007-04-05,20382.481
2007-04-06,20382.481
2007-04-09,20378.831
2007-04-10,20489.897
2007-04-11,20404.938
2007-04-12,20323.584
2007-04-13,20150.123
2007-04-16,20436.228
2007-04-17,20443.245
2007-04-18,20384.605
2007-04-19,19987.767
2007-04-20,20209.499
2007-04-23,20342.167
2007-04-24,20371.328
2007-04-25,20375.045
2007-04-26,20546.553
2007-04-27,20407.103
2007-04-30,20190.77
2007-05-01,20187.673
2007-05-02,20425.305
2007-05-03,20763.804
2007-05-04,21063.215
2007-05-07,21047.909
2007-05-08,20792.401
2007-05-09,20966.682
2007-05-10,20867.636
2007-05-11,20596.555
2007-05-14,20864.024
2007-05-15,20763.38
2007-05-16,20846.454
2007-05-17,21023.411
2007-05-18,20814.523
2007-05-21,20793.572
2007-05-22,20674.525
2007-05-23,20610.102
2007-05-24,20609.443
2007-05-25,20386.398
2007-05-28,20380.883
2007-05-29,20329.793
2007-05-30,20263.126
2007-05-31,20455.806
2007-06-01,20466.873
2007-06-04,20706.288
2007-06-05,20808.921
2007-06-06,20752.236
2007-06-07,20669.434
2007-06-08,20310.159
2007-06-11,20367.547
2007-06-12,20265.519
2007-06-13,20201.799
2007-06-14,20427.879
2007-06-15,20486.41
2007-06-18,20562.121
2007-06-19,20562.647
2007-06-20,20599.098
2007-06-21,20643.083
2007-06-22,20473.099
2007-06-25,20299.066
2007-06-26,20364.389
2007-06-27,20422.318
2007-06-28,20497.869
2007-06-29,20368.976
2007-07-02,20375.101
2007-07-03,20519.533
2007-07-04,20511.723
2007-07-05,20549.897
2007-07-06,21132.334
2007-07-09,21419.42
2007-07-10,21328.935
2007-07-11,21107.934
2007-07-12,21251.13
2007-07-13,21365.389
2007-07-16,21236.819
2007-07-17,21436.432
2007-07-18,21314.554
2007-07-19,21691.455
2007-07-20,21849.426
2007-07-23,21853.042
2007-07-24,21952.763
2007-07-25,21926.451
2007-07-26,21727.465
2007-07-27,21181.66
2007-07-30,21313.632
2007-07-31,21748.044
2007-08-01,21117.644
2007-08-02,21028.019
2007-08-03,21058.346
2007-08-06,20678.439
2007-08-07,20675.77
2007-08-08,21135.875
2007-08-09,20958.11
2007-08-10,20463.863
2007-08-13,20571.206
2007-08-14,20711.59
2007-08-15,20258.437
2007-08-16,19706.793
2007-08-17,19435.586
2007-08-20,20243.781
2007-08-21,20272.798
2007-08-22,20730.086
2007-08-23,21077.021
2007-08-24,20911.285
2007-08-27,21300.952
2007-08-28,21057.858
2007-08-29,20726.87
2007-08-30,21078.039
2007-08-31,21407.046
2007-09-03,21337.207
2007-09-04,21353.745
2007-09-05,21660.575
2007-09-06,21752.459
2007-09-07,21627.023
2007-09-10,21566.909
2007-09-11,21600.505
2007-09-12,22336.097
2007-09-13,22595.531
2007-09-14,23009.672
2007-09-17,22559.827
2007-09-18,22455.714
2007-09-19,23231.329
2007-09-20,23300.2
2007-09-21,23285.603
2007-09-24,23391.257
2007-09-25,23202.921
2007-09-26,23208.746
2007-09-27,23604.333
2007-09-28,23510.226
2007-10-01,23507.049
2007-10-02,24018.728
2007-10-03,23357.362
2007-10-04,23026.037
2007-10-05,23491.305
2007-10-08,23412.788
2007-10-09,23909.858
2007-10-10,24053.597
2007-10-11,24585.515
2007-10-12,24468.966
2007-10-15,24647.916
2007-10-16,23967.601
2007-10-17,24237.141
2007-10-18,24320.491
2007-10-19,24320.02
2007-10-22,23504.081
2007-10-23,24010.499
2007-10-24,23955.514
2007-10-25,24519.676
2007-10-26,25435.501
2007-10-29,26972.045
2007-10-30,26632.434
2007-10-31,26373.306
2007-11-01,26243.361
2007-11-02,25167.035
2007-11-05,24245.116
2007-11-06,25098.291
2007-11-07,25262.924
2007-11-08,24601.886
2007-11-09,24841.019
2007-11-12,24511.16
2007-11-13,24638.106
2007-11-14,25383.424
2007-11-15,24944.257
2007-11-16,24139.325
2007-11-19,24145.39
2007-11-20,24017.678
2007-11-21,23185.385
2007-11-22,22840.287
2007-11-23,23154.896
2007-11-26,24000.587
2007-11-27,23682.289
2007-11-28,23962.621
2007-11-29,24891.998
2007-11-30,25262.815
2007-12-03,25493.104
2007-12-04,25695.45
2007-12-05,26149.094
2007-12-06,26418.247
2007-12-07,25536.925
2007-12-10,25594.108
2007-12-11,26295.116
2007-12-12,25787.319
2007-12-13,25315.741
2007-12-14,25257.524
2007-12-17,24153.875
2007-12-18,24241.622
2007-12-19,24634.621
2007-12-20,24649.888
2007-12-21,25300.737
2007-12-24,25625.874
2007-12-25,25625.874
2007-12-26,25617.176
2007-12-27,25308.968
2007-12-28,25062.911
2007-12-31,25713.325
2008-01-01,25713.325
2008-01-02,25634.787
2008-01-03,25312.573
2008-01-04,25900.602
2008-01-07,26097.614
2008-01-08,25879.139
2008-01-09,26242.359
2008-01-10,25826.163
2008-01-11,25649.561
2008-01-14,25850.542
2008-01-15,25551.04
2008-01-16,24487.572
2008-01-17,24640.71
2008-01-18,24657.942
2008-01-21,23601.904
2008-01-22,22202.51
2008-01-23,23923.451
2008-01-24,23231.104
2008-01-25,24406.216
2008-01-28,23628.323
2008-01-29,23991.943
2008-01-30,23867.479
2008-01-31,23911.531
2008-02-01,23699.315
2008-02-04,24061.518
2008-02-05,23944.036
2008-02-06,23058.9
2008-02-07,23062.3
2008-02-08,23063.186
2008-02-11,22525.275
2008-02-12,22694.8
2008-02-13,22686.414
2008-02-14,23207.072
2008-02-15,23237.705
2008-02-18,23064.096
2008-02-19,23110.959
2008-02-20,22791.832
2008-02-21,22707.415
2008-02-22,22453.187
2008-02-25,22453.721
2008-02-26,22824.637
2008-02-27,23260.949
2008-02-28,23419.506
2008-02-29,23302.252
2008-03-03,22754.452
2008-03-04,22474.771
2008-03-05,22520.138
2008-03-06,22490.952
2008-03-07,21832.276
2008-03-10,21944.171
2008-03-11,22430.789
2008-03-12,22546.973
2008-03-13,21976.228
2008-03-14,21934.42
2008-03-17,21223.619
2008-03-18,21578.641
2008-03-19,21833.721
2008-03-20,21465.635
2008-03-21,21465.635
2008-03-24,21461.358
2008-03-25,22350.18
2008-03-26,22397.178
2008-03-27,22428.747
2008-03-28,22709.054
2008-03-31,22515.503
2008-04-01,22627.272
2008-04-02,22928.852
2008-04-03,23141.074
2008-04-04,23142.559
2008-04-07,23208.845
2008-04-08,23175.581
2008-04-09,23049.989
2008-04-10,23062.767
2008-04-11,23247.417
2008-04-14,22849.656
2008-04-15,23017.146
2008-04-16,22946.085
2008-04-17,23102.541
2008-04-18,23106.155
2008-04-21,23417.688
2008-04-22,23569.239
2008-04-23,23623.411
2008-04-24,23622.369
2008-04-25,23539.538
2008-04-28,23697.227
2008-04-29,23914.642
2008-04-30,23868.748
2008-05-01,23872.883
2008-05-02,24209.066
2008-05-05,24309.852
2008-05-06,24474.17
2008-05-07,24123.815
2008-05-08,24165.28
2008-05-09,23910.632
2008-05-12,23912.472
2008-05-13,24259.724
2008-05-14,24341.846
2008-05-15,24563.097
2008-05-16,24614.191
2008-05-19,24641.283
2008-05-20,24241.889
2008-05-21,24516.923
2008-05-22,24297.679
2008-05-23,24202.016
2008-05-26,24049.78
2008-05-27,24049.614
2008-05-28,24222.643
2008-05-29,24476.627
2008-05-30,24600.925
2008-06-02,24496.111
2008-06-03,24462.317
2008-06-04,24474.321
2008-06-05,24692.51
2008-06-06,24722.162
2008-06-09,24725.17
2008-06-10,23874.853
2008-06-11,23833.355
2008-06-12,23531.785
2008-06-13,23188.699
2008-06-16,23527.035
2008-06-17,23541.143
2008-06-18,23509.401
2008-06-19,23039.001
2008-06-20,23047.399
2008-06-23,23066.428
2008-06-24,22863.153
2008-06-25,22964.619
2008-06-26,22931.106
2008-06-27,22610.072
2008-06-30,22687.866
2008-07-01,22684.23
2008-07-02,22324.957
2008-07-03,22072.885
2008-07-04,22019.066
2008-07-07,22355.083
2008-07-08,21717.143
2008-07-09,21949.424
2008-07-10,21968.585
2008-07-11,22168.643
2008-07-14,22035.581
2008-07-15,21348.792
2008-07-16,21390.105
2008-07-17,21550.273
2008-07-18,21644.827
2008-07-21,22213.492
2008-07-22,22155.597
2008-07-23,22449.315
2008-07-24,22440.619
2008-07-25,22431.101
2008-07-28,22387.651
2008-07-29,22014.975
2008-07-30,22229.726
2008-07-31,22284.537
2008-08-01,22426.64
2008-08-04,22108.952
2008-08-05,21717.585
2008-08-06,21717.724
2008-08-07,21887.987
2008-08-08,21899.862
2008-08-11,22104.041
2008-08-12,22144.576
2008-08-13,22073.353
2008-08-14,22098.109
2008-08-15,21903.223
2008-08-18,21688.763
2008-08-19,21176.15
2008-08-20,21460.227
2008-08-21,20857.379
2008-08-22,20857.78
2008-08-25,21418.831
2008-08-26,21375.941
2008-08-27,21549.404
2008-08-28,21390.722
2008-08-29,21634.581
2008-09-01,21364.985
2008-09-02,21535.19
2008-09-03,21329.619
2008-09-04,21138.784
2008-09-05,20885.229
2008-09-08,21518.156
2008-09-09,21413.679
2008-09-10,21088.802
2008-09-11,20710.117
2008-09-12,20849.159
2008-09-15,20858.923
2008-09-16,20194.885
2008-09-17,19741.105
2008-09-18,19173.349
2008-09-19,19802.766
2008-09-22,19904.145
2008-09-23,19341.422
2008-09-24,19323.27
2008-09-25,19348.391
2008-09-26,19145.463
2008-09-29,18532.499
2008-09-30,18617.871
2008-10-01,18612.957
2008-10-02,18365.022
2008-10-03,17729.021
2008-10-06,17117.789
2008-10-07,17111.182
2008-10-08,15882.562
2008-10-09,16206.509
2008-10-10,15034.005
2008-10-13,16244.46
2008-10-14,16481.182
2008-10-15,15963.353
2008-10-16,15352.009
2008-10-17,14948.907
2008-10-20,15595.584
2008-10-21,15400.624
2008-10-22,14885.702
2008-10-23,14459.333
2008-10-24,13701.105
2008-10-27,12087.088
2008-10-28,13514.311
2008-10-29,13699.459
2008-10-30,14728.732
2008-10-31,14264.196
2008-11-03,14862.149
2008-11-04,14977.595
2008-11-05,15350.483
2008-11-06,14868.842
2008-11-07,15406.636
2008-11-10,15298.181
2008-11-11,14469.268
2008-11-12,14325.379
2008-11-13,13666.62
2008-11-14,13932.733
2008-11-17,14043.605
2008-11-18,13495.986
2008-11-19,13571.655
2008-11-20,13146.969
2008-11-21,13434.219
2008-11-24,13263.977
2008-11-25,13818.109
2008-11-26,14164.467
2008-11-27,14277.007
2008-11-28,14853.13
2008-12-01,14923.198
2008-12-02,14288.779
2008-12-03,14309.74
2008-12-04,14119.738
2008-12-05,14389.577
2008-12-08,15453.043
2008-12-09,15207.01
2008-12-10,15732.928
2008-12-11,15866.476
2008-12-12,15203.019
2008-12-15,15534.882
2008-12-16,15479.123
2008-12-17,15594.15
2008-12-18,15751.865
2008-12-19,15525.131
2008-12-22,15354.858
2008-12-23,15083.511
2008-12-24,15190.987
2008-12-25,15190.987
2008-12-26,15191.771
2008-12-29,15379.159
2008-12-30,15232.084
2008-12-31,15456.761
2009-01-01,15456.761
2009-01-02,15783.979
2009-01-05,16031.253
2009-01-06,16222.401
2009-01-07,16146.409
2009-01-08,15793.557
2009-01-09,15727.154
2009-01-12,15536.074
2009-01-13,15271.583
2009-01-14,15249.849
2009-01-15,14822.196
2009-01-16,14891.961
2009-01-19,14989.298
2009-01-20,14739.916
2009-01-21,14488.388
2009-01-22,14519.881
2009-01-23,14452.353
2009-01-26,14452.912
2009-01-27,14446.951
2009-01-28,14448.907
2009-01-29,14990.469
2009-01-30,15335.921
2009-02-02,14856.734
2009-02-03,14610.676
2009-02-04,14732.31
2009-02-05,14583.434
2009-02-06,14914.655
2009-02-09,14948.635
2009-02-10,14943.965
2009-02-11,14735.2
2009-02-12,14541.731
2009-02-13,14702.068
2009-02-16,14652.108
2009-02-17,14433.243
2009-02-18,14564.431
2009-02-19,14603.144
2009-02-20,14339.702
2009-02-23,14768.157
2009-02-24,14502.7
2009-02-25,14695.53
2009-02-26,14591.309
2009-02-27,14746.666
2009-03-02,14235.175
2009-03-03,14036.82
2009-03-04,14210.536
2009-03-05,13959.259
2009-03-06,13556.636
2009-03-09,13213.382
2009-03-10,13354.959
2009-03-11,13603.318
2009-03-12,13654.411
2009-03-13,14074.901
2009-03-16,14472.875
2009-03-17,14475.519
2009-03-18,14544.961
2009-03-19,14704.6
2009-03-20,14451.956
2009-03-23,15180.785
2009-03-24,15618.235
2009-03-25,15289.01
2009-03-26,15494.965
2009-03-27,15455.117
2009-03-30,15108.012
2009-03-31,15018.079
2009-04-01,15090.665
2009-04-02,15895.112
2009-04-03,15968.357
2009-04-06,16373.879
2009-04-07,16338.57
2009-04-08,16117.922
2009-04-09,16372.759
2009-04-10,16372.759
2009-04-13,16372.336
2009-04-14,16844.3
2009-04-15,16842.522
2009-04-16,16726.536
2009-04-17,16842.733
2009-04-20,17073.848
2009-04-21,16823.721
2009-04-22,16579.486
2009-04-23,16914.982
2009-04-24,16998.846
2009-04-27,16586.302
2009-04-28,16237.412
2009-04-29,16591.444
2009-04-30,17213.524
2009-05-01,17213.747
2009-05-04,17889.028
2009-05-05,18006.068
2009-05-06,18525.385
2009-05-07,18678.168
2009-05-08,18673.321
2009-05-11,18367.245
2009-05-12,18366.948
2009-05-13,18535.807
2009-05-14,18072.572
2009-05-15,18293.978
2009-05-18,18713.909
2009-05-19,19042.915
2009-05-20,18965.054
2009-05-21,18752.748
2009-05-22,18682.658
2009-05-25,19119.527
2009-05-26,19300.342
2009-05-27,19939.728
2009-05-28,19939.985
2009-05-29,20559.774
2009-06-01,20974.168
2009-06-02,20629.078
2009-06-03,21267.294
2009-06-04,21182.335
2009-06-05,21408.021
2009-06-08,20981.001
2009-06-09,20612.074
2009-06-10,21064.731
2009-06-11,20818.799
2009-06-12,20737.849
2009-06-15,20466.739
2009-06-16,20074.532
2009-06-17,20022.399
2009-06-18,19900.678
2009-06-19,19965.88
2009-06-22,19979.777
2009-06-23,19620.432
2009-06-24,19951.592
2009-06-25,20356.096
2009-06-26,20737.437
2009-06-29,20659.174
2009-06-30,20391.881
2009-07-01,20391.75
2009-07-02,20195.501
2009-07-03,20225.623
2009-07-06,20143.5
2009-07-07,20054.747
2009-07-08,19899.248
2009-07-09,19828.124
2009-07-10,19755.212
2009-07-13,19513.882
2009-07-14,20035.306
2009-07-15,20394.314
2009-07-16,20386.513
2009-07-17,20835.186
2009-07-20,21381.793
2009-07-21,21533.212
2009-07-22,21402.886
2009-07-23,21826.405
2009-07-24,21867.925
2009-07-27,22087.015
2009-07-28,22448.54
2009-07-29,22120.427
2009-07-30,22393.538
2009-07-31,22744.05
2009-08-03,22842.761
2009-08-04,22548.218
2009-08-05,22239.992
2009-08-06,22271.263
2009-08-07,21835.59
2009-08-10,22257.179
2009-08-11,22402.31
2009-08-12,22075.269
2009-08-13,22209.26
2009-08-14,22183.381
2009-08-17,21670.344
2009-08-18,21640.942
2009-08-19,21464.24
2009-08-20,21901.373
2009-08-21,21859.734
2009-08-24,22112.918
2009-08-25,21971.771
2009-08-26,21914.974
2009-08-27,21858.412
2009-08-28,21839.684
2009-08-31,21283.36
2009-09-01,21411.66
2009-09-02,21173.984
2009-09-03,21403.085
2009-09-04,21736.259
2009-09-07,21971.026
2009-09-08,22242.451
2009-09-09,22134.513
2009-09-10,22352.929
2009-09-11,22389.915
2009-09-14,22283.969
2009-09-15,22187.935
2009-09-16,22526.262
2009-09-17,22784.928
2009-09-18,22477.432
2009-09-21,22459.141
2009-09-22,22646.307
2009-09-23,22480.312
2009-09-24,22192.765
2009-09-25,22190.814
2009-09-28,21985.508
2009-09-29,22210.766
2009-09-30,22448.947
2009-10-01,22448.947
2009-10-02,21988.1
2009-10-05,21898.359
2009-10-06,22007.812
2009-10-07,22260.926
2009-10-08,22569.295
2009-10-09,22595.907
2009-10-12,22407.621
2009-10-13,22456.203
2009-10-14,22681.085
2009-10-15,22662.575
2009-10-16,22644.855
2009-10-19,22820.669
2009-10-20,23164.792
2009-10-21,23273.772
2009-10-22,23219.797
2009-10-23,23400.051
2009-10-26,23400.051
2009-10-27,23035.08
2009-10-28,22786.718
2009-10-29,22486.238
2009-10-30,22924.008
2009-11-02,22693.005
2009-11-03,22511.425
2009-11-04,22722.957
2009-11-05,22501.227
2009-11-06,22729.495
2009-11-09,22982.31
2009-11-10,23045.095
2009-11-11,23211.922
2009-11-12,23140.981
2009-11-13,23082.927
2009-11-16,23321.822
2009-11-17,23138.882
2009-11-18,22997.091
2009-11-19,23016.888
2009-11-20,22917.23
2009-11-23,23110.466
2009-11-24,22916.278
2009-11-25,23086.141
2009-11-26,22948.633
2009-11-27,22304.02
2009-11-30,22743.628
