Date,HONG KONG VALUE Standard (Large+Mid Cap)
2009-12-01,22004.593
2009-12-02,22148.301
2009-12-03,22517.348
2009-12-04,22449.997
2009-12-07,22337.187
2009-12-08,22191.963
2009-12-09,21971.485
2009-12-10,22010.786
2009-12-11,22043.321
2009-12-14,22129.48
2009-12-15,22002.651
2009-12-16,21885.958
2009-12-17,21582.644
2009-12-18,21563.354
2009-12-21,21358.832
2009-12-22,21428.021
2009-12-23,21669.179
2009-12-24,21731.532
2009-12-25,21731.532
2009-12-28,21704.875
2009-12-29,21867.306
2009-12-30,21967.412
2009-12-31,22205.313
2010-01-01,22205.313
2010-01-04,22292.578
2010-01-05,22727.744
2010-01-06,22709.994
2010-01-07,22652.822
2010-01-08,22669.558
2010-01-11,22749.581
2010-01-12,22845.706
2010-01-13,22341.642
2010-01-14,22303.04
2010-01-15,22142.513
2010-01-18,22124.705
2010-01-19,22233.332
2010-01-20,22001.574
2010-01-21,21606.772
2010-01-22,21471.82
2010-01-25,21541.185
2010-01-26,21274.038
2010-01-27,21020.288
2010-01-28,21098.291
2010-01-29,20920.197
2010-02-01,21138.049
2010-02-02,21219.427
2010-02-03,21425.432
2010-02-04,21237.399
2010-02-05,20657.146
2010-02-08,20621.132
2010-02-09,20925.72
2010-02-10,20992.06
2010-02-11,21279.011
2010-02-12,21443.572
2010-02-15,21440.537
2010-02-16,21443.848
2010-02-17,21595.476
2010-02-18,21466.442
2010-02-19,21089.283
2010-02-22,21395.172
2010-02-23,21628.624
2010-02-24,21633.905
2010-02-25,21587.173
2010-02-26,21729.456
2010-03-01,22094.27
2010-03-02,22021.901
2010-03-03,21825.714
2010-03-04,21804.744
2010-03-05,21985.658
2010-03-08,22287.864
2010-03-09,22295.659
2010-03-10,22373.632
2010-03-11,22372.675
2010-03-12,22398.166
2010-03-15,22340.159
2010-03-16,22285.307
2010-03-17,22602.795
2010-03-18,22534.881
2010-03-19,22766.852
2010-03-22,22402.742
2010-03-23,22441.929
2010-03-24,22566.715
2010-03-25,22444.109
2010-03-26,22839.239
2010-03-29,22916.098
2010-03-30,22871.214
2010-03-31,22656.518
2010-04-01,22960.966
2010-04-02,22960.966
2010-04-05,22964.366
2010-04-06,22966.14
2010-04-07,23131.993
2010-04-08,23005.013
2010-04-09,23194.584
2010-04-12,23130.064
2010-04-13,23202.663
2010-04-14,23257.187
2010-04-15,23211.929
2010-04-16,22935.886
2010-04-19,22642.993
2010-04-20,22665.508
2010-04-21,22767.818
2010-04-22,22624.094
2010-04-23,22467.066
2010-04-26,22773.672
2010-04-27,22527.921
2010-04-28,22278.356
2010-04-29,22197.731
2010-04-30,22190.258
2010-05-03,22063.623
2010-05-04,21971.254
2010-05-05,21726.056
2010-05-06,21492.658
2010-05-07,21426.826
2010-05-10,21524.015
2010-05-11,21353.515
2010-05-12,21422.062
2010-05-13,21659.651
2010-05-14,21544.998
2010-05-17,21264.953
2010-05-18,21347.678
2010-05-19,21191.652
2010-05-20,21056.846
2010-05-21,21053.743
2010-05-24,21063.857
2010-05-25,20541.294
2010-05-26,20425.017
2010-05-27,20817.901
2010-05-28,21047.912
2010-05-31,21051.888
2010-06-01,20854.546
2010-06-02,20840.055
2010-06-03,21072.468
2010-06-04,21005.282
2010-06-07,20709.736
2010-06-08,20803.216
2010-06-09,20960.334
2010-06-10,20925.508
2010-06-11,21210.798
2010-06-14,21390.621
2010-06-15,21388.441
2010-06-16,21389.677
2010-06-17,21468.905
2010-06-18,21485.313
2010-06-21,22028.17
2010-06-22,21954.215
2010-06-23,22040.042
2010-06-24,22030.234
2010-06-25,22052.627
2010-06-28,22064.471
2010-06-29,21704.157
2010-06-30,21593.255
2010-07-01,21570.126
2010-07-02,21600.667
2010-07-05,21637.788
2010-07-06,21808.506
2010-07-07,21677.207
2010-07-08,21792.513
2010-07-09,22067.16
2010-07-12,22053.259
2010-07-13,22005.638
2010-07-14,22122.832
2010-07-15,21946.913
2010-07-16,21933.793
2010-07-19,21779.479
2010-07-20,21957.251
2010-07-21,21967.662
2010-07-22,22158.363
2010-07-23,22471.965
2010-07-26,22608.861
2010-07-27,22566.02
2010-07-28,22542.409
2010-07-29,22620.437
2010-07-30,22702.463
2010-08-02,23008.059
2010-08-03,23079.185
2010-08-04,23227.885
2010-08-05,23208.675
2010-08-06,23641.276
2010-08-09,23899.768
2010-08-10,23686.474
2010-08-11,23872.355
2010-08-12,23733.377
2010-08-13,23706.975
2010-08-16,23475.83
2010-08-17,23544.833
2010-08-18,23477.682
2010-08-19,23558.757
2010-08-20,23410.199
2010-08-23,23418.196
2010-08-24,23254.714
2010-08-25,23287.737
2010-08-26,23261.439
2010-08-27,23283.111
2010-08-30,23340.588
2010-08-31,23293.973
2010-09-01,23453.356
2010-09-02,23652.908
2010-09-03,23772.715
2010-09-06,24244.857
2010-09-07,24367.557
2010-09-08,24132.108
2010-09-09,24300.468
2010-09-10,24371.219
2010-09-13,24600.194
2010-09-14,24576.527
2010-09-15,24749.15
2010-09-16,24693.907
2010-09-17,25154.062
2010-09-20,25344.715
2010-09-21,25482.106
2010-09-22,25726.357
2010-09-23,25723.042
2010-09-24,25948.996
2010-09-27,26206.086
2010-09-28,25960.885
2010-09-29,26233.654
2010-09-30,26453.907
2010-10-01,26470.274
2010-10-04,26757.365
2010-10-05,26655.982
2010-10-06,26889.0
2010-10-07,27126.824
2010-10-08,27368.387
2010-10-11,27504.606
2010-10-12,27448.723
2010-10-13,27589.562
2010-10-14,27727.218
2010-10-15,27537.676
2010-10-18,27356.424
2010-10-19,27794.614
2010-10-20,27759.858
2010-10-21,27621.136
2010-10-22,27798.479
2010-10-25,27821.217
2010-10-26,27723.826
2010-10-27,27302.237
2010-10-28,27255.225
2010-10-29,27051.348
2010-11-01,27785.365
2010-11-02,27811.694
2010-11-03,28231.392
2010-11-04,28831.575
2010-11-05,29089.373
2010-11-08,29335.161
2010-11-09,28957.711
2010-11-10,29048.035
2010-11-11,28968.513
2010-11-12,28887.261
2010-11-15,28683.901
2010-11-16,28445.95
2010-11-17,27911.666
2010-11-18,28444.853
2010-11-19,28272.545
2010-11-22,27940.602
2010-11-23,27257.367
2010-11-24,27497.963
2010-11-25,27533.542
2010-11-26,27341.953
2010-11-29,27618.079
2010-11-30,27576.709
2010-12-01,28072.168
2010-12-02,28220.426
2010-12-03,28083.165
2010-12-06,28011.611
2010-12-07,28202.94
2010-12-08,28093.654
2010-12-09,28072.028
2010-12-10,27967.158
2010-12-13,28231.592
2010-12-14,28343.847
2010-12-15,27790.567
2010-12-16,27503.173
2010-12-17,27466.926
2010-12-20,27426.7
2010-12-21,27907.175
2010-12-22,28126.482
2010-12-23,27960.622
2010-12-24,27840.835
2010-12-27,27833.859
2010-12-28,27620.986
2010-12-29,28121.919
2010-12-30,28228.527
2010-12-31,28077.359
2011-01-03,28844.622
2011-01-04,29169.43
2011-01-05,29320.375
2011-01-06,29461.756
2011-01-07,29386.427
2011-01-10,29180.574
2011-01-11,29481.889
2011-01-12,29532.066
2011-01-13,29396.808
2011-01-14,29443.207
2011-01-17,29551.029
2011-01-18,29527.512
2011-01-19,29605.081
2011-01-20,29281.359
2011-01-21,29089.553
2011-01-24,28986.8
2011-01-25,28993.37
2011-01-26,29130.074
2011-01-27,29075.094
2011-01-28,28900.046
2011-01-31,28475.628
2011-02-01,28501.222
2011-02-02,29142.364
2011-02-03,29146.669
2011-02-04,29142.738
2011-02-07,28761.904
2011-02-08,28331.493
2011-02-09,27843.118
2011-02-10,27275.912
2011-02-11,27294.304
2011-02-14,27464.593
2011-02-15,27184.572
2011-02-16,27334.852
2011-02-17,27354.889
2011-02-18,27644.237
2011-02-21,27568.375
2011-02-22,27035.517
2011-02-23,26822.432
2011-02-24,26527.901
2011-02-25,26898.336
2011-02-28,27125.191
2011-03-01,27603.77
2011-03-02,27150.093
2011-03-03,27219.595
2011-03-04,27561.517
2011-03-07,27410.21
2011-03-08,27805.924
2011-03-09,27930.476
2011-03-10,27746.241
2011-03-11,27420.501
2011-03-14,27462.138
2011-03-15,26699.495
2011-03-16,26670.468
2011-03-17,26150.208
2011-03-18,26217.869
2011-03-21,26686.928
2011-03-22,26800.191
2011-03-23,27068.542
2011-03-24,27026.877
2011-03-25,27189.121
2011-03-28,27231.097
2011-03-29,27265.046
2011-03-30,27829.534
2011-03-31,27871.895
2011-04-01,27937.646
2011-04-04,28362.329
2011-04-05,28366.89
2011-04-06,28622.426
2011-04-07,28583.232
2011-04-08,28785.245
2011-04-11,28601.4
2011-04-12,28388.798
2011-04-13,28581.78
2011-04-14,28554.374
2011-04-15,28537.924
2011-04-18,28427.646
2011-04-19,28077.399
2011-04-20,28161.051
2011-04-21,28344.521
2011-04-22,28344.521
2011-04-25,28327.379
2011-04-26,28106.293
2011-04-27,28172.489
2011-04-28,28161.946
2011-04-29,28103.544
2011-05-02,28110.601
2011-05-03,28117.764
2011-05-04,27836.897
2011-05-05,27768.432
2011-05-06,27745.557
2011-05-09,27987.194
2011-05-10,27991.695
2011-05-11,27962.732
2011-05-12,27705.222
2011-05-13,28124.384
2011-05-16,27814.798
2011-05-17,27712.585
2011-05-18,27802.596
2011-05-19,28134.778
2011-05-20,28189.663
2011-05-23,27747.179
2011-05-24,27794.333
2011-05-25,27788.563
2011-05-26,27830.943
2011-05-27,28058.46
2011-05-30,28076.685
2011-05-31,28667.029
2011-06-01,28676.836
2011-06-02,28390.013
2011-06-03,28085.499
2011-06-06,28080.987
2011-06-07,27984.208
2011-06-08,27790.041
2011-06-09,27859.367
2011-06-10,27580.276
2011-06-13,27590.306
2011-06-14,27698.063
2011-06-15,27662.083
2011-06-16,27436.164
2011-06-17,27160.668
2011-06-20,26783.84
2011-06-21,26953.516
2011-06-22,26903.195
2011-06-23,26914.486
2011-06-24,27290.55
2011-06-27,27114.377
2011-06-28,27120.681
2011-06-29,27268.184
2011-06-30,27754.463
2011-07-01,27753.215
2011-07-04,28021.229
2011-07-05,27963.232
2011-07-06,27871.473
2011-07-07,27788.256
2011-07-08,28040.49
2011-07-11,27698.719
2011-07-12,27223.299
2011-07-13,27363.319
2011-07-14,27383.123
2011-07-15,27299.588
2011-07-18,27217.119
2011-07-19,27345.499
2011-07-20,27494.114
2011-07-21,27511.683
2011-07-22,27879.065
2011-07-25,27821.06
2011-07-26,28094.958
2011-07-27,28150.515
2011-07-28,28347.575
2011-07-29,28306.604
2011-08-01,28494.322
2011-08-02,28346.976
2011-08-03,27922.629
2011-08-04,27759.943
2011-08-05,26587.996
2011-08-08,25991.992
2011-08-09,25091.097
2011-08-10,25401.795
2011-08-11,25353.696
2011-08-12,25361.805
2011-08-15,25662.806
2011-08-16,25665.306
2011-08-17,25891.047
2011-08-18,25750.94
2011-08-19,25140.405
2011-08-22,25342.474
2011-08-23,25761.497
2011-08-24,25637.395
2011-08-25,25975.02
2011-08-26,25784.552
2011-08-29,25901.978
2011-08-30,26138.052
2011-08-31,26549.456
2011-09-01,26625.449
2011-09-02,26253.072
2011-09-05,25660.866
2011-09-06,25690.204
2011-09-07,26065.912
2011-09-08,25955.616
2011-09-09,25915.66
2011-09-12,25184.145
2011-09-13,25174.463
2011-09-14,24941.505
2011-09-15,25139.752
2011-09-16,25153.208
2011-09-19,24600.424
2011-09-20,24759.823
2011-09-21,24639.986
2011-09-22,23794.326
2011-09-23,23440.907
2011-09-26,22945.369
2011-09-27,23453.213
2011-09-28,22965.435
2011-09-29,22976.931
2011-09-30,22533.443
2011-10-03,21820.921
2011-10-04,21208.658
2011-10-05,21215.743
2011-10-06,22221.253
2011-10-07,23016.256
2011-10-10,23077.468
2011-10-11,23339.361
2011-10-12,23632.335
2011-10-13,24077.303
2011-10-14,23915.485
2011-10-17,24319.901
2011-10-18,23377.984
2011-10-19,23711.394
2011-10-20,23329.943
2011-10-21,23461.147
2011-10-24,24137.894
2011-10-25,24253.569
2011-10-26,24230.501
2011-10-27,24685.173
2011-10-28,25069.89
2011-10-31,24834.31
2011-11-01,24470.675
2011-11-02,24775.097
2011-11-03,24241.231
2011-11-04,24667.984
2011-11-07,24696.246
2011-11-08,24678.888
2011-11-09,25019.525
2011-11-10,24099.145
2011-11-11,24213.64
2011-11-14,24397.357
2011-11-15,24296.261
2011-11-16,23900.406
2011-11-17,23702.041
2011-11-18,23516.403
2011-11-21,23213.06
2011-11-22,23322.582
2011-11-23,23010.282
2011-11-24,23048.426
2011-11-25,22854.761
2011-11-28,23201.464
2011-11-29,23317.094
2011-11-30,23115.311
2011-12-01,24038.015
2011-12-02,23895.349
2011-12-05,23972.556
2011-12-06,23672.032
2011-12-07,23990.136
2011-12-08,23891.685
2011-12-09,23363.443
2011-12-12,23344.549
2011-12-13,23203.474
2011-12-14,23259.496
2011-12-15,22899.033
2011-12-16,23248.119
2011-12-19,23058.092
2011-12-20,23116.965
2011-12-21,23383.498
2011-12-22,23423.752
2011-12-23,23695.443
2011-12-26,23695.443
2011-12-27,23695.595
2011-12-28,23675.829
2011-12-29,23631.06
2011-12-30,23656.072
2012-01-02,23656.072
2012-01-03,23976.949
2012-01-04,24081.722
2012-01-05,24032.564
2012-01-06,23819.173
2012-01-09,23946.613
2012-01-10,24169.436
2012-01-11,24212.631
2012-01-12,24316.125
2012-01-13,24398.989
2012-01-16,24153.582
2012-01-17,24723.733
2012-01-18,24751.675
2012-01-19,25421.191
2012-01-20,25602.498
2012-01-23,25606.127
2012-01-24,25607.281
2012-01-25,25600.189
2012-01-26,25956.534
2012-01-27,25954.794
2012-01-30,25721.82
2012-01-31,25996.561
2012-02-01,25898.392
2012-02-02,26082.656
2012-02-03,26289.489
2012-02-06,26335.894
2012-02-07,26345.749
2012-02-08,26726.476
2012-02-09,26717.955
2012-02-10,26576.321
2012-02-13,26664.323
2012-02-14,26993.36
2012-02-15,27630.923
2012-02-16,27591.679
2012-02-17,27889.867
2012-02-20,27869.21
2012-02-21,27901.501
2012-02-22,27892.033
2012-02-23,27637.837
2012-02-24,27693.044
2012-02-27,27422.478
2012-02-28,28060.361
2012-02-29,28207.801
2012-03-01,27938.236
2012-03-02,28018.691
2012-03-05,27792.855
2012-03-06,27218.738
2012-03-07,27086.877
2012-03-08,27515.408
2012-03-09,27522.723
2012-03-12,27718.094
2012-03-13,27953.816
2012-03-14,27932.962
2012-03-15,27893.912
2012-03-16,27885.257
2012-03-19,27567.6
2012-03-20,27433.984
2012-03-21,27101.898
2012-03-22,27140.326
2012-03-23,26665.9
2012-03-26,26996.129
2012-03-27,27523.938
2012-03-28,27445.87
2012-03-29,27165.071
2012-03-30,26580.194
2012-04-02,26629.45
2012-04-03,26894.909
2012-04-04,26892.311
2012-04-05,26705.278
2012-04-06,26705.278
2012-04-09,26701.496
2012-04-10,26365.826
2012-04-11,26167.276
2012-04-12,26354.282
2012-04-13,26702.723
2012-04-16,26684.017
2012-04-17,26605.962
2012-04-18,26829.828
2012-04-19,26946.182
2012-04-20,26935.771
2012-04-23,26561.25
2012-04-24,26677.147
2012-04-25,26717.405
2012-04-26,26920.987
2012-04-27,26826.462
2012-04-30,27124.069
2012-05-01,27123.37
2012-05-02,27464.335
2012-05-03,27381.649
2012-05-04,27264.196
2012-05-07,26645.0
2012-05-08,26676.758
2012-05-09,26396.955
2012-05-10,26261.311
2012-05-11,25925.178
2012-05-14,25696.102
2012-05-15,25895.838
2012-05-16,25266.9
2012-05-17,25101.705
2012-05-18,24943.1
2012-05-21,24976.918
2012-05-22,25127.656
2012-05-23,24771.371
2012-05-24,24706.455
2012-05-25,24783.438
2012-05-28,24927.861
2012-05-29,25256.78
2012-05-30,24856.19
2012-05-31,24656.616
2012-06-01,24677.211
2012-06-04,24166.095
2012-06-05,24193.828
2012-06-06,24556.129
2012-06-07,24789.458
2012-06-08,24548.18
2012-06-11,25096.595
2012-06-12,25164.073
2012-06-13,25198.983
2012-06-14,25027.549
2012-06-15,25539.044
2012-06-18,25697.794
2012-06-19,25757.238
2012-06-20,25847.744
2012-06-21,25649.142
2012-06-22,25451.391
2012-06-25,25411.496
2012-06-26,25563.566
2012-06-27,25876.565
2012-06-28,25697.466
2012-06-29,26118.3
2012-07-02,26115.438
2012-07-03,26489.38
2012-07-04,26826.957
2012-07-05,27047.807
2012-07-06,27250.585
2012-07-09,26818.685
2012-07-10,26640.063
2012-07-11,26885.529
2012-07-12,26433.056
2012-07-13,26552.821
2012-07-16,26583.374
2012-07-17,27152.041
2012-07-18,27003.847
2012-07-19,27317.933
2012-07-20,27370.518
2012-07-23,26904.874
2012-07-24,26658.449
2012-07-25,26505.691
2012-07-26,26429.574
2012-07-27,26853.858
2012-07-30,27251.144
2012-07-31,27418.97
2012-08-01,27499.591
2012-08-02,27455.345
2012-08-03,27375.736
2012-08-06,27836.047
2012-08-07,27997.061
2012-08-08,27947.832
2012-08-09,28312.977
2012-08-10,28102.065
2012-08-13,28212.103
2012-08-14,28442.225
2012-08-15,28106.446
2012-08-16,28024.202
2012-08-17,28261.698
2012-08-20,28175.427
2012-08-21,28188.781
2012-08-22,27964.178
2012-08-23,28325.023
2012-08-24,28047.773
2012-08-27,28050.867
2012-08-28,27952.552
2012-08-29,27966.706
2012-08-30,27538.288
2012-08-31,27704.637
2012-09-03,27865.12
2012-09-04,27768.205
2012-09-05,27496.502
2012-09-06,27438.667
2012-09-07,28230.378
2012-09-10,28446.351
2012-09-11,28611.529
2012-09-12,29044.08
2012-09-13,29074.27
2012-09-14,29754.806
2012-09-17,29858.408
2012-09-18,29870.289
2012-09-19,30132.245
2012-09-20,29721.996
2012-09-21,29801.174
2012-09-24,29919.221
2012-09-25,29895.524
2012-09-26,29857.591
2012-09-27,30111.136
2012-09-28,30271.819
2012-10-01,30268.306
2012-10-02,30265.183
2012-10-03,30617.082
2012-10-04,30526.206
2012-10-05,30518.352
2012-10-08,30377.382
2012-10-09,30420.213
2012-10-10,30369.724
2012-10-11,29927.056
2012-10-12,29964.087
2012-10-15,30058.005
2012-10-16,30202.106
2012-10-17,30270.235
2012-10-18,30287.997
2012-10-19,30183.289
2012-10-22,30429.102
2012-10-23,30429.102
2012-10-24,30969.848
2012-10-25,30980.063
2012-10-26,30640.136
2012-10-29,29875.572
2012-10-30,29813.168
2012-10-31,30114.379
2012-11-01,30325.166
2012-11-02,30664.454
2012-11-05,30691.953
2012-11-06,30698.377
2012-11-07,30879.823
2012-11-08,30318.285
2012-11-09,30178.486
2012-11-12,30281.882
2012-11-13,30007.163
2012-11-14,30267.908
2012-11-15,30015.885
2012-11-16,30068.139
2012-11-19,30254.855
2012-11-20,30256.136
2012-11-21,30419.297
2012-11-22,30747.637
2012-11-23,30992.463
2012-11-26,30965.774
2012-11-27,30945.608
2012-11-28,30867.316
2012-11-29,31132.058
2012-11-30,31127.166
2012-12-03,30950.616
2012-12-04,30894.821
2012-12-05,31374.817
2012-12-06,31411.981
2012-12-07,31315.861
2012-12-10,31300.781
2012-12-11,31246.575
2012-12-12,31434.591
2012-12-13,31290.954
2012-12-14,31495.457
2012-12-17,31358.894
2012-12-18,31278.698
2012-12-19,31456.52
2012-12-20,31444.877
2012-12-21,31363.437
2012-12-24,31375.37
2012-12-25,31375.37
2012-12-26,31375.977
2012-12-27,31475.961
2012-12-28,31453.517
2012-12-31,31453.69
2013-01-01,31453.69
2013-01-02,32063.977
2013-01-03,31978.471
2013-01-04,32131.018
2013-01-07,32387.257
2013-01-08,32253.501
2013-01-09,32687.7
2013-01-10,32983.886
2013-01-11,32839.922
2013-01-14,33013.811
2013-01-15,33111.72
2013-01-16,33274.727
2013-01-17,33270.516
2013-01-18,33544.788
2013-01-21,33634.319
2013-01-22,33641.252
2013-01-23,33597.869
2013-01-24,33864.476
2013-01-25,33836.859
2013-01-28,33797.941
2013-01-29,33768.555
2013-01-30,33773.684
2013-01-31,33642.052
2013-02-01,33576.832
2013-02-04,33625.227
2013-02-05,32851.005
2013-02-06,33116.923
2013-02-07,33113.706
2013-02-08,33219.678
2013-02-11,33216.466
2013-02-12,33218.608
2013-02-13,33215.823
2013-02-14,33415.185
2013-02-15,33470.378
2013-02-18,33395.297
2013-02-19,33215.448
2013-02-20,33340.458
2013-02-21,32831.113
2013-02-22,32682.829
2013-02-25,32561.71
2013-02-26,32219.106
2013-02-27,32406.963
2013-02-28,32895.015
2013-03-01,32848.445
2013-03-04,32269.87
2013-03-05,32340.72
2013-03-06,32614.329
2013-03-07,32764.657
2013-03-08,32924.482
2013-03-11,32969.046
2013-03-12,32680.476
2013-03-13,32324.581
2013-03-14,32186.146
2013-03-15,31604.192
2013-03-18,31217.372
2013-03-19,31284.953
2013-03-20,31244.886
2013-03-21,31251.111
2013-03-22,31178.022
2013-03-25,31232.31
2013-03-26,31467.659
2013-03-27,31653.124
2013-03-28,31608.28
2013-03-29,31608.28
2013-04-01,31604.209
2013-04-02,31884.398
2013-04-03,31875.708
2013-04-04,31870.575
2013-04-05,31166.826
2013-04-08,31040.385
2013-04-09,31099.824
2013-04-10,31547.714
2013-04-11,31633.06
2013-04-12,31735.982
2013-04-15,31557.191
2013-04-16,31558.255
2013-04-17,31508.54
2013-04-18,31363.875
2013-04-19,31866.628
2013-04-22,32058.213
2013-04-23,31932.092
2013-04-24,32469.36
2013-04-25,32532.518
2013-04-26,32564.873
2013-04-29,32557.469
2013-04-30,32719.096
2013-05-01,32721.837
2013-05-02,32574.394
2013-05-03,32747.468
2013-05-06,33011.067
2013-05-07,33042.812
2013-05-08,33140.239
2013-05-09,33100.222
2013-05-10,33257.451
2013-05-13,32836.688
2013-05-14,32751.499
2013-05-15,32768.448
2013-05-16,32840.75
2013-05-17,32844.769
2013-05-20,33305.612
2013-05-21,33198.215
2013-05-22,33141.89
2013-05-23,32509.213
2013-05-24,32449.911
2013-05-27,32573.052
2013-05-28,32749.216
2013-05-29,32065.553
2013-05-30,31660.932
2013-05-31,31541.732
2013-06-03,31273.46
2013-06-04,31331.225
2013-06-05,30694.88
2013-06-06,30338.957
2013-06-07,30065.31
2013-06-10,30066.301
2013-06-11,29563.73
2013-06-12,29561.445
2013-06-13,29388.344
2013-06-14,29688.53
2013-06-17,30455.959
2013-06-18,30467.196
2013-06-19,30145.617
2013-06-20,29315.565
2013-06-21,28995.336
2013-06-24,28654.882
2013-06-25,28776.602
2013-06-26,29329.859
2013-06-27,29436.056
2013-06-28,29806.246
2013-07-01,29809.898
2013-07-02,29863.411
2013-07-03,29243.772
2013-07-04,29530.632
2013-07-05,30000.823
2013-07-08,29555.766
2013-07-09,29768.768
2013-07-10,30072.305
2013-07-11,30591.128
2013-07-12,30489.232
2013-07-15,30475.289
2013-07-16,30387.865
2013-07-17,30446.571
2013-07-18,30320.452
2013-07-19,30304.267
2013-07-22,30355.627
2013-07-23,30891.172
2013-07-24,31025.214
2013-07-25,30952.895
2013-07-26,30978.401
2013-07-29,30907.521
2013-07-30,30871.994
2013-07-31,30750.798
2013-08-01,31124.209
2013-08-02,31529.535
2013-08-05,31638.209
2013-08-06,31354.446
2013-08-07,31105.858
2013-08-08,31171.411
2013-08-09,31309.263
2013-08-12,31666.936
2013-08-13,31974.68
2013-08-14,31975.093
2013-08-15,31870.389
2013-08-16,31835.678
2013-08-19,31683.636
2013-08-20,31031.406
2013-08-21,30703.217
2013-08-22,30616.595
2013-08-23,30637.257
2013-08-26,30844.974
2013-08-27,30644.452
2013-08-28,30205.604
2013-08-29,30455.731
2013-08-30,30622.855
2013-09-02,31115.532
2013-09-03,31300.773
2013-09-04,31217.147
2013-09-05,31551.636
2013-09-06,31519.742
2013-09-09,31549.068
2013-09-10,31571.984
2013-09-11,31620.521
2013-09-12,31600.505
2013-09-13,31487.545
2013-09-16,31762.443
2013-09-17,31859.898
2013-09-18,32038.256
2013-09-19,32803.787
2013-09-20,32806.537
2013-09-23,32506.95
2013-09-24,32262.939
2013-09-25,32309.011
2013-09-26,32287.199
2013-09-27,32459.538
2013-09-30,32173.507
2013-10-01,32179.524
2013-10-02,32509.221
2013-10-03,32621.169
2013-10-04,32506.382
2013-10-07,32391.678
2013-10-08,32516.477
2013-10-09,32273.68
2013-10-10,32222.922
2013-10-11,32482.795
2013-10-14,32481.748
2013-10-15,32320.162
2013-10-16,32244.298
2013-10-17,32163.465
2013-10-18,32269.744
2013-10-21,32172.231
2013-10-22,32227.398
2013-10-23,32190.956
2013-10-24,31868.742
2013-10-25,31731.835
2013-10-28,31912.618
2013-10-29,31865.709
2013-10-30,32295.325
2013-10-31,32125.989
2013-11-01,32171.627
2013-11-04,32242.265
2013-11-05,31914.335
2013-11-06,31911.422
2013-11-07,31747.894
2013-11-08,31695.322
2013-11-11,31838.173
2013-11-12,31663.562
2013-11-13,31411.836
2013-11-14,31548.665
2013-11-15,31790.768
2013-11-18,32238.482
2013-11-19,32183.009
2013-11-20,32369.146
2013-11-21,32253.207
2013-11-22,32325.332
2013-11-25,32240.088
2013-11-26,32412.266
2013-11-27,32438.097
2013-11-28,32393.251
2013-11-29,32405.652
2013-12-02,32566.745
2013-12-03,32477.317
2013-12-04,32321.915
2013-12-05,32159.887
2013-12-06,32048.413
2013-12-09,32101.469
2013-12-10,32051.125
2013-12-11,31561.311
2013-12-12,31610.691
2013-12-13,31543.541
2013-12-16,31530.949
2013-12-17,31439.689
2013-12-18,31601.394
2013-12-19,31305.533
2013-12-20,31516.547
2013-12-23,31595.331
2013-12-24,31836.098
2013-12-25,31836.098
2013-12-26,31833.225
2013-12-27,31838.716
2013-12-30,31814.768
2013-12-31,31926.735
2014-01-01,31926.735
2014-01-02,31935.435
2014-01-03,31386.373
2014-01-06,31273.977
2014-01-07,31234.846
2014-01-08,31371.504
2014-01-09,31215.827
2014-01-10,31434.611
2014-01-13,31353.845
2014-01-14,31291.97
2014-01-15,31296.281
2014-01-16,31355.018
2014-01-17,31638.57
2014-01-20,31380.369
2014-01-21,31460.79
2014-01-22,31573.795
2014-01-23,31315.752
2014-01-24,30995.064
2014-01-27,30539.02
2014-01-28,30490.669
2014-01-29,30333.645
2014-01-30,30138.136
2014-01-31,30138.912
2014-02-03,30140.659
2014-02-04,29829.388
2014-02-05,29621.965
2014-02-06,29744.349
2014-02-07,30028.486
2014-02-10,30060.831
2014-02-11,30364.582
2014-02-12,30744.196
2014-02-13,30692.165
2014-02-14,30849.491
2014-02-17,30843.901
2014-02-18,30950.491
2014-02-19,31157.214
2014-02-20,30945.226
2014-02-21,31219.997
2014-02-24,31006.488
2014-02-25,31088.927
2014-02-26,31090.842
2014-02-27,31463.9
2014-02-28,31550.503
2014-03-03,31366.139
2014-03-04,31526.945
2014-03-05,31426.075
2014-03-06,31588.969
2014-03-07,31593.598
2014-03-10,31280.542
2014-03-11,31449.554
2014-03-12,31075.01
2014-03-13,31061.237
2014-03-14,30637.06
2014-03-17,30611.116
2014-03-18,30764.614
2014-03-19,30865.812
2014-03-20,30375.783
2014-03-21,30680.599
2014-03-24,30813.109
2014-03-25,30987.034
2014-03-26,31201.299
2014-03-27,31313.711
2014-03-28,31404.692
2014-03-31,31672.361
2014-04-01,32016.165
2014-04-02,32480.767
2014-04-03,32619.35
2014-04-04,32685.778
2014-04-07,32552.46
2014-04-08,32615.903
2014-04-09,32888.072
2014-04-10,33030.991
2014-04-11,33280.198
2014-04-14,33433.568
2014-04-15,33163.261
2014-04-16,33009.166
2014-04-17,33167.903
2014-04-18,33167.903
2014-04-21,33169.614
2014-04-22,33141.228
2014-04-23,32908.462
2014-04-24,32918.406
2014-04-25,32452.295
2014-04-28,32635.144
2014-04-29,32994.086
2014-04-30,32649.228
2014-05-01,32648.386
2014-05-02,32878.263
2014-05-05,32553.235
2014-05-06,32554.075
2014-05-07,32397.54
2014-05-08,32299.204
2014-05-09,32460.309
2014-05-12,33099.604
2014-05-13,33361.374
2014-05-14,33568.092
2014-05-15,33720.622
2014-05-16,33740.953
