Date,ISRAEL SMALL CAP Small Cap
2005-11-10,695.575
2005-11-11,694.77
2005-11-14,678.683
2005-11-15,674.214
2005-11-16,671.681
2005-11-17,680.601
2005-11-18,684.923
2005-11-21,677.946
2005-11-22,677.641
2005-11-23,682.721
2005-11-24,682.368
2005-11-25,685.677
2005-11-28,700.848
2005-11-29,701.628
2005-11-30,703.105
2005-12-01,708.572
2005-12-02,710.121
2005-12-05,714.484
2005-12-06,717.177
2005-12-07,715.584
2005-12-08,717.715
2005-12-09,722.778
2005-12-12,731.271
2005-12-13,734.74
2005-12-14,735.077
2005-12-15,741.865
2005-12-16,739.271
2005-12-19,730.36
2005-12-20,736.959
2005-12-21,744.102
2005-12-22,747.033
2005-12-23,747.999
2005-12-26,742.412
2005-12-27,734.826
2005-12-28,729.677
2005-12-29,729.783
2005-12-30,727.772
2006-01-02,749.13
2006-01-03,755.422
2006-01-04,760.876
2006-01-05,744.517
2006-01-06,747.85
2006-01-09,759.265
2006-01-10,758.598
2006-01-11,768.734
2006-01-12,772.776
2006-01-13,771.243
2006-01-16,780.982
2006-01-17,778.267
2006-01-18,777.009
2006-01-19,789.086
2006-01-20,782.243
2006-01-23,788.538
2006-01-24,790.213
2006-01-25,786.808
2006-01-26,784.261
2006-01-27,781.861
2006-01-30,770.155
2006-01-31,766.507
2006-02-01,770.481
2006-02-02,764.858
2006-02-03,763.785
2006-02-06,751.671
2006-02-07,745.029
2006-02-08,747.573
2006-02-09,756.15
2006-02-10,755.502
2006-02-13,753.437
2006-02-14,744.029
2006-02-15,741.356
2006-02-16,742.399
2006-02-17,743.516
2006-02-20,737.441
2006-02-21,729.481
2006-02-22,729.441
2006-02-23,726.48
2006-02-24,728.017
2006-02-27,740.582
2006-02-28,739.794
2006-03-01,748.959
2006-03-02,750.939
2006-03-03,751.65
2006-03-06,752.1
2006-03-07,743.723
2006-03-08,740.916
2006-03-09,738.844
2006-03-10,739.466
2006-03-13,746.029
2006-03-14,748.495
2006-03-15,752.512
2006-03-16,753.914
2006-03-17,757.83
2006-03-20,767.1
2006-03-21,766.338
2006-03-22,764.033
2006-03-23,766.872
2006-03-24,770.367
2006-03-27,768.795
2006-03-28,766.537
2006-03-29,758.215
2006-03-30,754.404
2006-03-31,750.119
2006-04-03,748.078
2006-04-04,762.907
2006-04-05,773.958
2006-04-06,778.612
2006-04-07,778.218
2006-04-10,785.372
2006-04-11,783.111
2006-04-12,781.303
2006-04-13,784.737
2006-04-14,784.496
2006-04-17,786.075
2006-04-18,790.296
2006-04-19,792.177
2006-04-20,795.697
2006-04-21,793.039
2006-04-24,794.209
2006-04-25,798.29
2006-04-26,804.324
2006-04-27,808.594
2006-04-28,812.784
2006-05-01,822.474
2006-05-02,821.885
2006-05-03,819.385
2006-05-04,827.903
2006-05-05,831.501
2006-05-08,846.409
2006-05-09,854.104
2006-05-10,854.774
2006-05-11,850.504
2006-05-12,845.9
2006-05-15,829.716
2006-05-16,841.849
2006-05-17,835.827
2006-05-18,832.223
2006-05-19,833.178
2006-05-22,799.397
2006-05-23,807.833
2006-05-24,792.685
2006-05-25,793.788
2006-05-26,794.81
2006-05-29,807.656
2006-05-30,802.502
2006-05-31,801.667
2006-06-01,804.709
2006-06-02,805.437
2006-06-05,805.897
2006-06-06,786.881
2006-06-07,787.887
2006-06-08,781.227
2006-06-09,781.811
2006-06-12,761.66
2006-06-13,744.936
2006-06-14,743.004
2006-06-15,758.771
2006-06-16,759.412
2006-06-19,756.62
2006-06-20,750.782
2006-06-21,757.003
2006-06-22,766.374
2006-06-23,762.714
2006-06-26,755.045
2006-06-27,750.029
2006-06-28,741.391
2006-06-29,748.695
2006-06-30,756.261
2006-07-03,779.899
2006-07-04,787.121
2006-07-05,778.096
2006-07-06,784.747
2006-07-07,783.063
2006-07-10,781.422
2006-07-11,773.761
2006-07-12,735.374
2006-07-13,701.63
2006-07-14,696.575
2006-07-17,709.394
2006-07-18,726.258
2006-07-19,726.476
2006-07-20,732.586
2006-07-21,725.786
2006-07-24,725.837
2006-07-25,732.069
2006-07-26,717.997
2006-07-27,720.405
2006-07-28,722.887
2006-07-31,743.342
2006-08-01,739.847
2006-08-02,757.162
2006-08-03,756.448
2006-08-04,757.001
2006-08-07,756.691
2006-08-08,759.209
2006-08-09,747.047
2006-08-10,734.304
2006-08-11,735.389
2006-08-14,756.104
2006-08-15,763.261
2006-08-16,767.551
2006-08-17,779.704
2006-08-18,780.205
2006-08-21,778.255
2006-08-22,773.348
2006-08-23,770.057
2006-08-24,765.116
2006-08-25,764.301
2006-08-28,754.718
2006-08-29,759.997
2006-08-30,765.544
2006-08-31,765.497
2006-09-01,769.39
2006-09-04,762.566
2006-09-05,761.501
2006-09-06,752.08
2006-09-07,748.23
2006-09-08,749.905
2006-09-11,749.797
2006-09-12,759.362
2006-09-13,767.481
2006-09-14,768.541
2006-09-15,769.014
2006-09-18,780.123
2006-09-19,777.941
2006-09-20,782.05
2006-09-21,783.458
2006-09-22,779.278
2006-09-25,781.339
2006-09-26,784.52
2006-09-27,787.592
2006-09-28,792.518
2006-09-29,791.497
2006-10-02,789.991
2006-10-03,789.713
2006-10-04,804.782
2006-10-05,812.415
2006-10-06,815.774
2006-10-09,822.172
2006-10-10,825.969
2006-10-11,825.978
2006-10-12,836.944
2006-10-13,840.871
2006-10-16,850.272
2006-10-17,846.238
2006-10-18,849.896
2006-10-19,856.261
2006-10-20,854.265
2006-10-23,855.218
2006-10-24,851.36
2006-10-25,858.04
2006-10-26,865.288
2006-10-27,860.162
2006-10-30,860.674
2006-10-31,861.847
2006-11-01,862.491
2006-11-02,844.695
2006-11-03,846.004
2006-11-06,855.399
2006-11-07,849.44
2006-11-08,845.57
2006-11-09,850.342
2006-11-10,855.496
2006-11-13,869.607
2006-11-14,880.57
2006-11-15,875.748
2006-11-16,875.686
2006-11-17,873.388
2006-11-20,870.112
2006-11-21,872.193
2006-11-22,879.172
2006-11-23,871.289
2006-11-24,869.991
2006-11-27,867.885
2006-11-28,864.849
2006-11-29,880.183
2006-11-30,886.733
2006-12-01,885.046
2006-12-04,885.814
2006-12-05,890.719
2006-12-06,891.387
2006-12-07,894.732
2006-12-08,896.901
2006-12-11,898.824
2006-12-12,892.319
2006-12-13,894.53
2006-12-14,896.796
2006-12-15,894.114
2006-12-18,888.36
2006-12-19,881.855
2006-12-20,889.236
2006-12-21,892.918
2006-12-22,890.907
2006-12-25,875.49
2006-12-26,870.268
2006-12-27,872.707
2006-12-28,870.691
2006-12-29,869.369
2007-01-01,885.245
2007-01-02,894.182
2007-01-03,900.353
2007-01-04,895.249
2007-01-05,892.008
2007-01-08,887.797
2007-01-09,884.738
2007-01-10,865.896
2007-01-11,875.402
2007-01-12,878.935
2007-01-15,888.558
2007-01-16,890.337
2007-01-17,888.981
2007-01-18,887.491
2007-01-19,890.34
2007-01-22,893.854
2007-01-23,891.915
2007-01-24,894.569
2007-01-25,889.107
2007-01-26,889.825
2007-01-29,889.575
2007-01-30,887.969
2007-01-31,887.443
2007-02-01,897.402
2007-02-02,900.034
2007-02-05,909.532
2007-02-06,911.887
2007-02-07,925.113
2007-02-08,928.821
2007-02-09,927.495
2007-02-12,927.825
2007-02-13,935.816
2007-02-14,943.45
2007-02-15,936.695
2007-02-16,939.625
2007-02-19,943.953
2007-02-20,926.514
2007-02-21,920.445
2007-02-22,921.046
2007-02-23,920.045
2007-02-26,927.286
2007-02-27,906.936
2007-02-28,904.391
2007-03-01,889.072
2007-03-02,888.219
2007-03-05,865.793
2007-03-06,885.227
2007-03-07,892.372
2007-03-08,906.78
2007-03-09,906.466
2007-03-12,916.746
2007-03-13,910.102
2007-03-14,890.995
2007-03-15,887.593
2007-03-16,887.294
2007-03-19,887.463
2007-03-20,891.343
2007-03-21,899.009
2007-03-22,907.649
2007-03-23,908.357
2007-03-26,911.599
2007-03-27,918.61
2007-03-28,906.625
2007-03-29,913.915
2007-03-30,916.199
2007-04-02,917.812
2007-04-03,921.695
2007-04-04,936.401
2007-04-05,935.104
2007-04-06,935.104
2007-04-09,935.864
2007-04-10,938.008
2007-04-11,944.705
2007-04-12,947.963
2007-04-13,947.942
2007-04-16,970.917
2007-04-17,965.718
2007-04-18,966.869
2007-04-19,965.649
2007-04-20,965.68
2007-04-23,977.886
2007-04-24,979.983
2007-04-25,996.023
2007-04-26,1000.56
2007-04-27,1004.019
2007-04-30,989.933
2007-05-01,1007.154
2007-05-02,998.447
2007-05-03,997.786
2007-05-04,999.735
2007-05-07,1007.973
2007-05-08,998.841
2007-05-09,1003.176
2007-05-10,1003.793
2007-05-11,1002.949
2007-05-14,1013.304
2007-05-15,1012.921
2007-05-16,1006.147
2007-05-17,992.838
2007-05-18,988.309
2007-05-21,980.499
2007-05-22,988.811
2007-05-23,989.472
2007-05-24,979.219
2007-05-25,979.654
2007-05-28,991.885
2007-05-29,1003.548
2007-05-30,994.73
2007-05-31,1000.0
2007-06-01,1000.545
2007-06-04,1005.767
2007-06-05,1013.8
2007-06-06,995.845
2007-06-07,971.516
2007-06-08,970.67
2007-06-11,959.07
2007-06-12,939.287
2007-06-13,949.271
2007-06-14,964.336
2007-06-15,971.253
2007-06-18,974.149
2007-06-19,969.112
2007-06-20,967.407
2007-06-21,962.795
2007-06-22,963.203
2007-06-25,957.178
2007-06-26,953.74
2007-06-27,950.277
2007-06-28,955.493
2007-06-29,959.223
2007-07-02,986.54
2007-07-03,1006.465
2007-07-04,1012.965
2007-07-05,1002.26
2007-07-06,998.426
2007-07-09,1006.175
2007-07-10,997.099
2007-07-11,990.189
2007-07-12,999.35
2007-07-13,998.048
2007-07-16,993.135
2007-07-17,993.095
2007-07-18,990.839
2007-07-19,1004.502
2007-07-20,1002.74
2007-07-23,998.817
2007-07-24,1004.658
2007-07-25,983.26
2007-07-26,956.117
2007-07-27,948.168
2007-07-30,928.034
2007-07-31,945.403
2007-08-01,920.488
2007-08-02,926.79
2007-08-03,917.022
2007-08-06,892.403
2007-08-07,908.065
2007-08-08,941.944
2007-08-09,913.966
2007-08-10,913.151
2007-08-13,931.747
2007-08-14,919.853
2007-08-15,898.828
2007-08-16,866.466
2007-08-17,874.917
2007-08-20,900.899
2007-08-21,889.888
2007-08-22,907.379
2007-08-23,914.329
2007-08-24,914.832
2007-08-27,930.402
2007-08-28,924.503
2007-08-29,926.721
2007-08-30,922.289
2007-08-31,926.557
2007-09-03,935.911
2007-09-04,949.176
2007-09-05,947.809
2007-09-06,935.813
2007-09-07,934.546
2007-09-10,923.481
2007-09-11,935.904
2007-09-12,938.513
2007-09-13,936.529
2007-09-14,934.429
2007-09-17,942.772
2007-09-18,952.117
2007-09-19,968.968
2007-09-20,963.733
2007-09-21,967.408
2007-09-24,983.674
2007-09-25,986.315
2007-09-26,986.979
2007-09-27,992.686
2007-09-28,994.996
2007-10-01,1012.407
2007-10-02,1026.95
2007-10-03,1024.223
2007-10-04,1024.563
2007-10-05,1026.947
2007-10-08,1037.774
2007-10-09,1042.412
2007-10-10,1040.529
2007-10-11,1037.083
2007-10-12,1035.462
2007-10-15,1013.273
2007-10-16,1013.315
2007-10-17,1033.935
2007-10-18,1030.046
2007-10-19,1025.96
2007-10-22,1012.206
2007-10-23,1031.857
2007-10-24,1014.126
2007-10-25,1028.222
2007-10-26,1037.087
2007-10-29,1049.502
2007-10-30,1049.675
2007-10-31,1052.172
2007-11-01,1024.356
2007-11-02,1023.808
2007-11-05,1021.268
2007-11-06,1043.218
2007-11-07,1029.816
2007-11-08,1015.885
2007-11-09,1008.288
2007-11-12,981.358
2007-11-13,997.862
2007-11-14,1003.776
2007-11-15,985.747
2007-11-16,987.697
2007-11-19,978.957
2007-11-20,981.639
2007-11-21,955.935
2007-11-22,960.8
2007-11-23,960.21
2007-11-26,965.702
2007-11-27,963.693
2007-11-28,982.279
2007-11-29,998.868
2007-11-30,998.668
2007-12-03,998.857
2007-12-04,992.715
2007-12-05,1004.463
2007-12-06,1011.155
2007-12-07,1011.251
2007-12-10,1019.944
2007-12-11,1003.705
2007-12-12,1006.639
2007-12-13,995.028
2007-12-14,980.645
2007-12-17,930.125
2007-12-18,947.374
2007-12-19,946.861
2007-12-20,947.353
2007-12-21,953.694
2007-12-24,956.317
2007-12-25,970.011
2007-12-26,974.533
2007-12-27,972.614
2007-12-28,979.184
2007-12-31,985.501
2008-01-01,993.215
2008-01-02,985.421
2008-01-03,968.26
2008-01-04,961.93
2008-01-07,944.736
2008-01-08,948.568
2008-01-09,936.831
2008-01-10,928.522
2008-01-11,924.002
2008-01-14,949.107
2008-01-15,931.768
2008-01-16,914.855
2008-01-17,902.807
2008-01-18,895.771
2008-01-21,876.617
2008-01-22,870.571
2008-01-23,858.68
2008-01-24,881.984
2008-01-25,882.966
2008-01-28,887.612
2008-01-29,915.54
2008-01-30,921.674
2008-01-31,918.689
2008-02-01,927.338
2008-02-04,941.125
2008-02-05,917.757
2008-02-06,900.089
2008-02-07,887.309
2008-02-08,886.123
2008-02-11,898.138
2008-02-12,908.129
2008-02-13,929.257
2008-02-14,930.869
2008-02-15,931.244
2008-02-18,920.472
2008-02-19,923.001
2008-02-20,904.922
2008-02-21,916.582
2008-02-22,919.781
2008-02-25,923.799
2008-02-26,914.26
2008-02-27,918.277
2008-02-28,911.637
2008-02-29,898.444
2008-03-03,878.899
2008-03-04,877.702
2008-03-05,892.959
2008-03-06,880.127
2008-03-07,875.758
2008-03-10,842.181
2008-03-11,852.832
2008-03-12,867.476
2008-03-13,856.136
2008-03-14,848.881
2008-03-17,810.664
2008-03-18,811.93
2008-03-19,830.843
2008-03-20,823.048
2008-03-21,823.048
2008-03-24,844.93
2008-03-25,876.508
2008-03-26,872.144
2008-03-27,873.558
2008-03-28,867.049
2008-03-31,855.011
2008-04-01,869.106
2008-04-02,877.516
2008-04-03,868.609
2008-04-04,863.129
2008-04-07,862.454
2008-04-08,867.3
2008-04-09,867.729
2008-04-10,867.608
2008-04-11,863.499
2008-04-14,863.108
2008-04-15,871.732
2008-04-16,890.22
2008-04-17,886.361
2008-04-18,892.723
2008-04-21,899.314
2008-04-22,898.899
2008-04-23,893.25
2008-04-24,894.323
2008-04-25,891.221
2008-04-28,873.675
2008-04-29,862.707
2008-04-30,872.417
2008-05-01,860.157
2008-05-02,861.156
2008-05-05,894.771
2008-05-06,902.043
2008-05-07,903.544
2008-05-08,903.644
2008-05-09,897.776
2008-05-12,911.428
2008-05-13,920.116
2008-05-14,932.175
2008-05-15,938.299
2008-05-16,950.734
2008-05-19,943.528
2008-05-20,933.611
2008-05-21,952.382
2008-05-22,944.517
2008-05-23,943.412
2008-05-26,936.478
2008-05-27,948.268
2008-05-28,943.428
2008-05-29,964.586
2008-05-30,963.655
2008-06-02,945.912
2008-06-03,945.251
2008-06-04,913.606
2008-06-05,917.383
2008-06-06,917.653
2008-06-09,918.259
2008-06-10,893.148
2008-06-11,887.567
2008-06-12,892.572
2008-06-13,889.111
2008-06-16,899.494
2008-06-17,911.663
2008-06-18,898.365
2008-06-19,900.464
2008-06-20,900.771
2008-06-23,875.054
2008-06-24,855.973
2008-06-25,867.489
2008-06-26,849.249
2008-06-27,846.619
2008-06-30,837.94
2008-07-01,843.489
2008-07-02,825.415
2008-07-03,804.345
2008-07-04,806.227
2008-07-07,812.67
2008-07-08,807.646
2008-07-09,825.35
2008-07-10,785.469
2008-07-11,780.869
2008-07-14,776.734
2008-07-15,768.57
2008-07-16,763.619
2008-07-17,780.946
2008-07-18,774.724
2008-07-21,794.779
2008-07-22,792.292
2008-07-23,804.39
2008-07-24,786.537
2008-07-25,794.752
2008-07-28,785.091
2008-07-29,792.66
2008-07-30,797.036
2008-07-31,796.178
2008-08-01,790.273
2008-08-04,772.353
2008-08-05,781.823
2008-08-06,772.254
2008-08-07,774.858
2008-08-08,775.39
2008-08-11,785.023
2008-08-12,774.564
2008-08-13,755.198
2008-08-14,763.337
2008-08-15,768.242
2008-08-18,769.746
2008-08-19,760.275
2008-08-20,768.243
2008-08-21,768.803
2008-08-22,772.005
2008-08-25,770.707
2008-08-26,757.48
2008-08-27,754.672
2008-08-28,752.846
2008-08-29,759.039
2008-09-01,738.989
2008-09-02,763.485
2008-09-03,754.278
2008-09-04,753.401
2008-09-05,747.479
2008-09-08,756.987
2008-09-09,739.621
2008-09-10,735.169
2008-09-11,715.94
2008-09-12,720.386
2008-09-15,691.367
2008-09-16,664.566
2008-09-17,642.846
2008-09-18,632.621
2008-09-19,644.859
2008-09-22,681.448
2008-09-23,669.732
2008-09-24,672.964
2008-09-25,701.828
2008-09-26,697.29
2008-09-29,676.842
2008-09-30,679.174
2008-10-01,673.579
2008-10-02,630.428
2008-10-03,627.224
2008-10-06,565.53
2008-10-07,582.609
2008-10-08,568.583
2008-10-09,560.236
2008-10-10,552.751
2008-10-13,559.427
2008-10-14,561.439
2008-10-15,538.558
2008-10-16,519.64
2008-10-17,517.553
2008-10-20,522.401
2008-10-21,514.981
2008-10-22,501.819
2008-10-23,500.356
2008-10-24,498.071
2008-10-27,463.329
2008-10-28,460.934
2008-10-29,462.771
2008-10-30,469.617
2008-10-31,478.453
2008-11-03,487.402
2008-11-04,509.186
2008-11-05,492.616
2008-11-06,467.879
2008-11-07,470.829
2008-11-10,481.561
2008-11-11,451.947
2008-11-12,420.923
2008-11-13,395.183
2008-11-14,393.844
2008-11-17,388.331
2008-11-18,394.707
2008-11-19,396.033
2008-11-20,375.167
2008-11-21,378.731
2008-11-24,402.955
2008-11-25,430.344
2008-11-26,411.621
2008-11-27,424.647
2008-11-28,428.502
2008-12-01,406.323
2008-12-02,422.229
2008-12-03,412.674
2008-12-04,423.753
2008-12-05,427.769
2008-12-08,454.55
2008-12-09,453.077
2008-12-10,454.147
2008-12-11,442.313
2008-12-12,444.236
2008-12-15,427.405
2008-12-16,444.223
2008-12-17,448.543
2008-12-18,454.45
2008-12-19,450.662
2008-12-22,422.529
2008-12-23,412.807
2008-12-24,399.711
2008-12-25,398.781
2008-12-26,401.329
2008-12-29,389.933
2008-12-30,400.025
2008-12-31,405.01
2009-01-01,434.353
2009-01-02,444.027
2009-01-05,433.997
2009-01-06,450.098
2009-01-07,442.63
2009-01-08,434.89
2009-01-09,432.825
2009-01-12,441.31
2009-01-13,443.494
2009-01-14,430.754
2009-01-15,440.337
2009-01-16,446.736
2009-01-19,453.072
2009-01-20,453.044
2009-01-21,443.478
2009-01-22,431.573
2009-01-23,428.85
2009-01-26,441.762
2009-01-27,441.679
2009-01-28,451.763
2009-01-29,442.497
2009-01-30,440.84
2009-02-02,435.116
2009-02-03,443.941
2009-02-04,456.784
2009-02-05,460.673
2009-02-06,465.835
2009-02-09,464.251
2009-02-10,464.776
2009-02-11,453.264
2009-02-12,451.845
2009-02-13,452.524
2009-02-16,449.948
2009-02-17,441.429
2009-02-18,440.791
2009-02-19,437.205
2009-02-20,435.623
2009-02-23,421.15
2009-02-24,412.811
2009-02-25,412.588
2009-02-26,415.41
2009-02-27,417.079
2009-03-02,397.743
2009-03-03,399.768
2009-03-04,407.994
2009-03-05,391.058
2009-03-06,391.719
2009-03-09,386.225
2009-03-10,389.851
2009-03-11,399.576
2009-03-12,401.148
2009-03-13,402.622
2009-03-16,412.245
2009-03-17,415.469
2009-03-18,414.716
2009-03-19,428.115
2009-03-20,426.051
2009-03-23,445.901
2009-03-24,442.584
2009-03-25,446.835
2009-03-26,458.953
2009-03-27,454.938
2009-03-30,440.917
2009-03-31,452.504
2009-04-01,460.841
2009-04-02,478.745
2009-04-03,479.564
2009-04-06,483.087
2009-04-07,479.596
2009-04-08,480.803
2009-04-09,486.786
2009-04-10,486.786
2009-04-13,499.589
2009-04-14,496.701
2009-04-15,495.861
2009-04-16,509.667
2009-04-17,511.441
2009-04-20,487.438
2009-04-21,484.99
2009-04-22,491.688
2009-04-23,500.198
2009-04-24,504.741
2009-04-27,512.28
2009-04-28,513.176
2009-04-29,519.934
2009-04-30,536.484
2009-05-01,537.727
2009-05-04,542.352
2009-05-05,548.354
2009-05-06,550.205
2009-05-07,554.938
2009-05-08,563.266
2009-05-11,558.475
2009-05-12,560.996
2009-05-13,545.612
2009-05-14,547.286
2009-05-15,545.667
2009-05-18,556.734
2009-05-19,577.067
2009-05-20,594.556
2009-05-21,588.381
2009-05-22,594.731
2009-05-25,595.414
2009-05-26,594.334
2009-05-27,598.825
2009-05-28,600.548
2009-05-29,609.108
2009-06-01,634.888
2009-06-02,632.495
2009-06-03,618.754
2009-06-04,618.564
2009-06-05,614.711
2009-06-08,616.304
2009-06-09,635.664
2009-06-10,637.127
2009-06-11,635.424
2009-06-12,634.875
2009-06-15,614.414
2009-06-16,619.478
2009-06-17,608.423
2009-06-18,613.391
2009-06-19,613.114
2009-06-22,626.609
2009-06-23,630.035
2009-06-24,646.208
2009-06-25,635.355
2009-06-26,639.283
2009-06-29,667.035
2009-06-30,654.196
2009-07-01,681.154
2009-07-02,670.466
2009-07-03,669.125
2009-07-06,632.757
2009-07-07,644.695
2009-07-08,631.764
2009-07-09,627.503
2009-07-10,626.697
2009-07-13,638.228
2009-07-14,656.574
2009-07-15,676.889
2009-07-16,685.737
2009-07-17,683.025
2009-07-20,697.365
2009-07-21,712.514
2009-07-22,709.875
2009-07-23,727.084
2009-07-24,729.047
2009-07-27,752.883
2009-07-28,760.836
2009-07-29,761.642
2009-07-30,765.913
2009-07-31,767.179
2009-08-03,791.656
2009-08-04,772.874
2009-08-05,774.931
2009-08-06,779.01
2009-08-07,782.395
2009-08-10,765.808
2009-08-11,758.323
2009-08-12,763.367
2009-08-13,787.099
2009-08-14,784.409
2009-08-17,738.339
2009-08-18,754.563
2009-08-19,757.042
2009-08-20,774.214
2009-08-21,776.994
2009-08-24,796.249
2009-08-25,803.246
2009-08-26,800.236
2009-08-27,794.294
2009-08-28,795.019
2009-08-31,781.134
2009-09-01,783.539
2009-09-02,771.829
2009-09-03,779.663
2009-09-04,789.832
2009-09-07,778.282
2009-09-08,772.624
2009-09-09,770.519
2009-09-10,761.799
2009-09-11,765.209
2009-09-14,747.13
2009-09-15,761.418
2009-09-16,787.006
2009-09-17,793.2
2009-09-18,797.825
2009-09-21,797.642
2009-09-22,815.613
2009-09-23,814.135
2009-09-24,807.231
2009-09-25,801.25
2009-09-28,805.205
2009-09-29,813.915
2009-09-30,796.597
2009-10-01,804.133
2009-10-02,802.295
2009-10-05,810.387
2009-10-06,825.419
2009-10-07,822.259
2009-10-08,825.686
2009-10-09,825.33
2009-10-12,856.126
2009-10-13,854.726
2009-10-14,867.271
2009-10-15,866.812
2009-10-16,866.692
2009-10-19,877.781
2009-10-20,880.61
2009-10-21,876.55
2009-10-22,876.171
2009-10-23,873.793
2009-10-26,898.467
2009-10-27,889.606
2009-10-28,862.257
2009-10-29,866.064
2009-10-30,861.239
2009-11-02,843.837
2009-11-03,824.883
2009-11-04,847.137
2009-11-05,855.556
2009-11-06,856.529
2009-11-09,880.324
2009-11-10,877.466
2009-11-11,889.808
2009-11-12,878.203
2009-11-13,881.406
2009-11-16,894.079
2009-11-17,900.743
2009-11-18,896.457
2009-11-19,881.473
2009-11-20,879.219
2009-11-23,887.95
2009-11-24,883.189
2009-11-25,889.167
2009-11-26,870.833
2009-11-27,868.504
2009-11-30,867.898
2009-12-01,889.621
2009-12-02,896.128
2009-12-03,899.625
2009-12-04,896.194
2009-12-07,882.511
2009-12-08,870.062
2009-12-09,874.195
2009-12-10,886.268
2009-12-11,884.0
2009-12-14,880.842
2009-12-15,880.543
2009-12-16,877.809
2009-12-17,865.368
2009-12-18,861.884
2009-12-21,877.238
2009-12-22,887.341
2009-12-23,895.673
2009-12-24,906.123
2009-12-25,906.123
2009-12-28,905.292
2009-12-29,898.324
2009-12-30,896.538
2009-12-31,900.871
2010-01-01,900.871
2010-01-04,954.182
2010-01-05,962.559
2010-01-06,969.567
2010-01-07,968.912
2010-01-08,971.111
2010-01-11,988.011
2010-01-12,959.993
2010-01-13,972.652
2010-01-14,972.744
2010-01-15,971.264
2010-01-18,984.867
2010-01-19,992.952
2010-01-20,981.52
2010-01-21,976.83
2010-01-22,972.355
2010-01-25,962.101
2010-01-26,954.397
2010-01-27,952.123
2010-01-28,958.856
2010-01-29,959.437
2010-02-01,954.651
2010-02-02,968.838
2010-02-03,972.11
2010-02-04,957.127
2010-02-05,955.874
2010-02-08,945.061
2010-02-09,939.969
2010-02-10,941.788
2010-02-11,949.161
2010-02-12,946.519
2010-02-15,962.492
2010-02-16,975.472
2010-02-17,981.635
2010-02-18,972.913
2010-02-19,965.948
2010-02-22,980.712
2010-02-23,972.11
2010-02-24,977.086
2010-02-25,958.324
2010-02-26,962.983
2010-03-01,974.99
2010-03-02,984.085
2010-03-03,990.815
2010-03-04,995.834
2010-03-05,998.839
2010-03-08,1001.25
2010-03-09,994.566
2010-03-10,1011.458
2010-03-11,1017.082
2010-03-12,1018.495
2010-03-15,1020.754
2010-03-16,1019.635
2010-03-17,1035.335
2010-03-18,1026.119
2010-03-19,1023.699
2010-03-22,1017.522
2010-03-23,1033.102
2010-03-24,1043.44
2010-03-25,1041.327
2010-03-26,1040.282
2010-03-29,1048.826
2010-03-30,1051.524
2010-03-31,1043.739
2010-04-01,1045.96
2010-04-02,1045.96
2010-04-05,1049.602
2010-04-06,1049.058
2010-04-07,1031.223
2010-04-08,1018.322
2010-04-09,1022.029
2010-04-12,1046.202
2010-04-13,1047.577
2010-04-14,1055.887
2010-04-15,1044.234
2010-04-16,1037.599
2010-04-19,1020.54
2010-04-20,1025.248
2010-04-21,1030.047
2010-04-22,1032.996
2010-04-23,1037.047
2010-04-26,1052.005
2010-04-27,1047.31
2010-04-28,1031.657
2010-04-29,1017.064
2010-04-30,1014.157
2010-05-03,1018.793
2010-05-04,984.851
2010-05-05,952.938
2010-05-06,939.203
2010-05-07,933.288
2010-05-10,982.454
2010-05-11,961.894
2010-05-12,972.199
2010-05-13,963.939
2010-05-14,956.181
2010-05-17,921.707
2010-05-18,916.739
2010-05-19,907.929
2010-05-20,869.302
2010-05-21,875.806
2010-05-24,874.57
2010-05-25,841.856
2010-05-26,871.426
2010-05-27,868.088
2010-05-28,870.828
2010-05-31,858.677
2010-06-01,854.121
2010-06-02,857.568
2010-06-03,879.691
2010-06-04,877.017
2010-06-07,858.384
2010-06-08,853.421
2010-06-09,853.819
2010-06-10,847.056
2010-06-11,846.506
2010-06-14,881.146
2010-06-15,891.661
2010-06-16,882.847
2010-06-17,889.029
2010-06-18,890.309
2010-06-21,914.26
2010-06-22,900.773
2010-06-23,884.66
2010-06-24,870.534
2010-06-25,869.296
2010-06-28,864.763
2010-06-29,840.857
2010-06-30,833.926
2010-07-01,828.96
2010-07-02,828.183
2010-07-05,845.056
2010-07-06,865.659
2010-07-07,846.18
2010-07-08,856.838
2010-07-09,857.336
2010-07-12,868.069
2010-07-13,879.295
2010-07-14,871.771
2010-07-15,874.06
2010-07-16,877.064
2010-07-19,864.361
2010-07-20,862.77
2010-07-21,870.528
2010-07-22,857.282
2010-07-23,859.082
2010-07-26,869.233
2010-07-27,882.605
2010-07-28,879.305
2010-07-29,884.822
2010-07-30,885.174
2010-08-02,911.971
2010-08-03,904.194
2010-08-04,913.497
2010-08-05,917.785
2010-08-06,919.894
2010-08-09,925.366
2010-08-10,906.122
2010-08-11,890.033
2010-08-12,884.305
2010-08-13,882.62
2010-08-16,893.544
2010-08-17,908.619
2010-08-18,908.122
2010-08-19,900.349
2010-08-20,895.736
2010-08-23,901.581
2010-08-24,879.176
2010-08-25,864.702
2010-08-26,881.99
2010-08-27,878.591
2010-08-30,889.573
2010-08-31,888.129
2010-09-01,908.342
2010-09-02,913.186
2010-09-03,914.636
2010-09-06,939.514
2010-09-07,936.892
2010-09-08,940.443
2010-09-09,941.216
