Date,ISRAEL SMALL CAP Small Cap
2011-07-29,1041.639
2011-08-01,1012.24
2011-08-02,987.542
2011-08-03,975.005
2011-08-04,947.971
2011-08-05,938.675
2011-08-08,873.519
2011-08-09,862.867
2011-08-10,831.808
2011-08-11,822.746
2011-08-12,821.412
2011-08-15,866.479
2011-08-16,847.734
2011-08-17,862.138
2011-08-18,830.601
2011-08-19,831.101
2011-08-22,844.35
2011-08-23,837.328
2011-08-24,825.669
2011-08-25,811.502
2011-08-26,808.923
2011-08-29,838.814
2011-08-30,836.215
2011-08-31,855.714
2011-09-01,862.398
2011-09-02,856.122
2011-09-05,810.969
2011-09-06,775.964
2011-09-07,784.439
2011-09-08,775.618
2011-09-09,771.593
2011-09-12,719.991
2011-09-13,737.807
2011-09-14,754.993
2011-09-15,785.431
2011-09-16,789.781
2011-09-19,768.358
2011-09-20,789.811
2011-09-21,793.34
2011-09-22,756.792
2011-09-23,761.632
2011-09-26,773.873
2011-09-27,795.154
2011-09-28,792.162
2011-09-29,791.227
2011-09-30,785.2
2011-10-03,781.979
2011-10-04,766.5
2011-10-05,779.058
2011-10-06,786.623
2011-10-07,788.748
2011-10-10,821.969
2011-10-11,831.453
2011-10-12,839.03
2011-10-13,835.88
2011-10-14,837.137
2011-10-17,886.975
2011-10-18,882.789
2011-10-19,885.778
2011-10-20,877.135
2011-10-21,885.254
2011-10-24,883.004
2011-10-25,876.515
2011-10-26,876.125
2011-10-27,909.429
2011-10-28,916.314
2011-10-31,877.892
2011-11-01,839.811
2011-11-02,851.046
2011-11-03,853.298
2011-11-04,855.278
2011-11-07,852.797
2011-11-08,868.573
2011-11-09,840.027
2011-11-10,838.528
2011-11-11,841.22
2011-11-14,854.984
2011-11-15,842.638
2011-11-16,842.466
2011-11-17,839.732
2011-11-18,840.24
2011-11-21,797.186
2011-11-22,789.658
2011-11-23,775.162
2011-11-24,766.447
2011-11-25,766.538
2011-11-28,800.234
2011-11-29,780.466
2011-11-30,808.38
2011-12-01,821.395
2011-12-02,820.299
2011-12-05,830.087
2011-12-06,810.576
2011-12-07,796.399
2011-12-08,797.952
2011-12-09,797.581
2011-12-12,788.777
2011-12-13,790.937
2011-12-14,784.769
2011-12-15,789.184
2011-12-16,792.448
2011-12-19,786.57
2011-12-20,792.097
2011-12-21,781.261
2011-12-22,770.755
2011-12-23,770.857
2011-12-26,785.86
2011-12-27,793.231
2011-12-28,784.674
2011-12-29,778.044
2011-12-30,775.551
2012-01-02,796.002
2012-01-03,803.322
2012-01-04,793.282
2012-01-05,795.981
2012-01-06,795.237
2012-01-09,796.905
2012-01-10,808.421
2012-01-11,802.551
2012-01-12,811.217
2012-01-13,807.036
2012-01-16,805.569
2012-01-17,819.576
2012-01-18,825.84
2012-01-19,832.039
2012-01-20,834.319
2012-01-23,827.195
2012-01-24,815.553
2012-01-25,814.402
2012-01-26,835.428
2012-01-27,832.695
2012-01-30,824.69
2012-01-31,832.448
2012-02-01,842.477
2012-02-02,845.71
2012-02-03,848.047
2012-02-06,840.93
2012-02-07,841.637
2012-02-08,840.322
2012-02-09,841.762
2012-02-10,838.087
2012-02-13,842.112
2012-02-14,840.916
2012-02-15,838.94
2012-02-16,830.129
2012-02-17,836.144
2012-02-20,845.891
2012-02-21,838.013
2012-02-22,827.171
2012-02-23,815.36
2012-02-24,810.765
2012-02-27,799.334
2012-02-28,790.646
2012-02-29,802.019
2012-03-01,803.206
2012-03-02,797.745
2012-03-05,801.574
2012-03-06,779.397
2012-03-07,781.384
2012-03-08,789.134
2012-03-09,786.375
2012-03-12,784.98
2012-03-13,796.039
2012-03-14,812.438
2012-03-15,815.555
2012-03-16,821.405
2012-03-19,832.632
2012-03-20,828.825
2012-03-21,829.518
2012-03-22,837.461
2012-03-23,841.626
2012-03-26,862.322
2012-03-27,865.856
2012-03-28,860.937
2012-03-29,847.954
2012-03-30,854.266
2012-04-02,869.658
2012-04-03,880.198
2012-04-04,873.056
2012-04-05,873.204
2012-04-06,873.204
2012-04-09,868.93
2012-04-10,874.03
2012-04-11,864.297
2012-04-12,867.239
2012-04-13,867.888
2012-04-16,860.811
2012-04-17,869.83
2012-04-18,870.805
2012-04-19,892.05
2012-04-20,892.917
2012-04-23,894.981
2012-04-24,905.133
2012-04-25,903.916
2012-04-26,903.447
2012-04-27,904.964
2012-04-30,897.924
2012-05-01,896.936
2012-05-02,885.237
2012-05-03,887.505
2012-05-04,887.001
2012-05-07,870.545
2012-05-08,873.809
2012-05-09,865.534
2012-05-10,869.923
2012-05-11,868.954
2012-05-14,856.421
2012-05-15,843.083
2012-05-16,840.005
2012-05-17,813.811
2012-05-18,816.464
2012-05-21,816.225
2012-05-22,826.072
2012-05-23,813.156
2012-05-24,814.484
2012-05-25,813.355
2012-05-28,812.346
2012-05-29,807.082
2012-05-30,802.049
2012-05-31,802.423
2012-06-01,801.447
2012-06-04,789.846
2012-06-05,795.391
2012-06-06,804.398
2012-06-07,826.287
2012-06-08,824.157
2012-06-11,826.724
2012-06-12,818.435
2012-06-13,812.917
2012-06-14,807.805
2012-06-15,812.209
2012-06-18,822.466
2012-06-19,830.856
2012-06-20,819.219
2012-06-21,804.916
2012-06-22,801.927
2012-06-25,783.828
2012-06-26,775.464
2012-06-27,772.449
2012-06-28,764.315
2012-06-29,771.182
2012-07-02,781.195
2012-07-03,783.349
2012-07-04,787.752
2012-07-05,790.328
2012-07-06,789.273
2012-07-09,780.344
2012-07-10,782.06
2012-07-11,769.266
2012-07-12,759.752
2012-07-13,763.242
2012-07-16,749.8
2012-07-17,744.586
2012-07-18,733.592
2012-07-19,788.256
2012-07-20,788.207
2012-07-23,752.688
2012-07-24,750.446
2012-07-25,754.53
2012-07-26,766.46
2012-07-27,772.569
2012-07-30,789.365
2012-07-31,798.936
2012-08-01,809.429
2012-08-02,794.867
2012-08-03,800.117
2012-08-06,812.66
2012-08-07,817.009
2012-08-08,809.7
2012-08-09,815.062
2012-08-10,813.838
2012-08-13,776.242
2012-08-14,777.781
2012-08-15,768.88
2012-08-16,781.513
2012-08-17,779.54
2012-08-20,792.569
2012-08-21,803.716
2012-08-22,798.196
2012-08-23,794.565
2012-08-24,790.972
2012-08-27,804.94
2012-08-28,808.712
2012-08-29,813.081
2012-08-30,822.251
2012-08-31,827.3
2012-09-03,821.901
2012-09-04,808.672
2012-09-05,803.543
2012-09-06,809.046
2012-09-07,818.629
2012-09-10,843.641
2012-09-11,849.294
2012-09-12,865.054
2012-09-13,869.563
2012-09-14,883.853
2012-09-17,883.194
2012-09-18,882.583
2012-09-19,888.836
2012-09-20,894.082
2012-09-21,894.896
2012-09-24,926.118
2012-09-25,929.814
2012-09-26,922.687
2012-09-27,935.219
2012-09-28,933.801
2012-10-01,936.678
2012-10-02,974.85
2012-10-03,977.304
2012-10-04,980.592
2012-10-05,985.617
2012-10-08,978.908
2012-10-09,971.637
2012-10-10,973.578
2012-10-11,987.88
2012-10-12,992.222
2012-10-15,1026.723
2012-10-16,1035.925
2012-10-17,1046.527
2012-10-18,1039.039
2012-10-19,1034.654
2012-10-22,1037.283
2012-10-23,1010.164
2012-10-24,1018.015
2012-10-25,1030.613
2012-10-26,1027.953
2012-10-29,1007.658
2012-10-30,1022.398
2012-10-31,1019.919
2012-11-01,1028.74
2012-11-02,1023.695
2012-11-05,1019.125
2012-11-06,1031.351
2012-11-07,1025.659
2012-11-08,1017.882
2012-11-09,1016.644
2012-11-12,1003.806
2012-11-13,1003.884
2012-11-14,993.449
2012-11-15,986.573
2012-11-16,982.335
2012-11-19,1011.071
2012-11-20,1016.544
2012-11-21,1021.926
2012-11-22,1039.047
2012-11-23,1043.886
2012-11-26,1064.781
2012-11-27,1075.146
2012-11-28,1070.163
2012-11-29,1098.991
2012-11-30,1101.774
2012-12-03,1102.704
2012-12-04,1098.801
2012-12-05,1102.826
2012-12-06,1097.644
2012-12-07,1095.782
2012-12-10,1097.691
2012-12-11,1114.959
2012-12-12,1127.212
2012-12-13,1107.443
2012-12-14,1106.363
2012-12-17,1093.439
2012-12-18,1112.024
2012-12-19,1134.289
2012-12-20,1145.98
2012-12-21,1147.204
2012-12-24,1120.337
2012-12-25,1114.226
2012-12-26,1119.669
2012-12-27,1130.574
2012-12-28,1128.411
2012-12-31,1136.75
2013-01-01,1166.969
2013-01-02,1188.984
2013-01-03,1167.75
2013-01-04,1160.87
2013-01-07,1152.326
2013-01-08,1154.621
2013-01-09,1156.105
2013-01-10,1162.449
2013-01-11,1169.887
2013-01-14,1170.838
2013-01-15,1155.388
2013-01-16,1155.209
2013-01-17,1162.034
2013-01-18,1159.525
2013-01-21,1141.63
2013-01-22,1141.248
2013-01-23,1150.778
2013-01-24,1158.837
2013-01-25,1157.854
2013-01-28,1156.614
2013-01-29,1149.745
2013-01-30,1139.259
2013-01-31,1142.216
2013-02-01,1155.415
2013-02-04,1162.027
2013-02-05,1172.027
2013-02-06,1180.883
2013-02-07,1187.11
2013-02-08,1191.654
2013-02-11,1190.888
2013-02-12,1200.548
2013-02-13,1197.309
2013-02-14,1190.102
2013-02-15,1187.201
2013-02-18,1189.426
2013-02-19,1195.831
2013-02-20,1216.349
2013-02-21,1183.989
2013-02-22,1175.867
2013-02-25,1177.502
2013-02-26,1164.194
2013-02-27,1173.74
2013-02-28,1183.95
2013-03-01,1176.49
2013-03-04,1177.65
2013-03-05,1192.698
2013-03-06,1197.465
2013-03-07,1189.694
2013-03-08,1196.914
2013-03-11,1197.591
2013-03-12,1197.34
2013-03-13,1195.836
2013-03-14,1203.191
2013-03-15,1207.934
2013-03-18,1206.875
2013-03-19,1218.387
2013-03-20,1224.977
2013-03-21,1221.221
2013-03-22,1226.275
2013-03-25,1246.578
2013-03-26,1247.678
2013-03-27,1241.883
2013-03-28,1231.13
2013-03-29,1231.13
2013-04-01,1229.861
2013-04-02,1241.356
2013-04-03,1238.838
2013-04-04,1224.796
2013-04-05,1226.232
2013-04-08,1229.484
2013-04-09,1233.358
2013-04-10,1245.16
2013-04-11,1249.686
2013-04-12,1250.376
2013-04-15,1249.184
2013-04-16,1251.718
2013-04-17,1237.363
2013-04-18,1223.063
2013-04-19,1222.86
2013-04-22,1224.459
2013-04-23,1235.662
2013-04-24,1247.595
2013-04-25,1251.192
2013-04-26,1253.8
2013-04-29,1262.013
2013-04-30,1272.711
2013-05-01,1278.761
2013-05-02,1283.02
2013-05-03,1287.512
2013-05-06,1290.222
2013-05-07,1302.077
2013-05-08,1313.991
2013-05-09,1293.073
2013-05-10,1283.468
2013-05-13,1266.616
2013-05-14,1251.932
2013-05-15,1245.286
2013-05-16,1259.111
2013-05-17,1248.206
2013-05-20,1273.901
2013-05-21,1284.112
2013-05-22,1268.334
2013-05-23,1248.473
2013-05-24,1249.57
2013-05-27,1261.397
2013-05-28,1290.055
2013-05-29,1284.473
2013-05-30,1289.534
2013-05-31,1284.035
2013-06-03,1302.254
2013-06-04,1309.484
2013-06-05,1303.691
2013-06-06,1322.413
2013-06-07,1323.237
2013-06-10,1325.557
2013-06-11,1311.318
2013-06-12,1309.184
2013-06-13,1299.785
2013-06-14,1305.718
2013-06-17,1330.943
2013-06-18,1332.786
2013-06-19,1325.973
2013-06-20,1294.78
2013-06-21,1293.467
2013-06-24,1265.489
2013-06-25,1283.48
2013-06-26,1268.686
2013-06-27,1266.941
2013-06-28,1261.773
2013-07-01,1276.706
2013-07-02,1280.937
2013-07-03,1273.511
2013-07-04,1272.901
2013-07-05,1264.301
2013-07-08,1272.113
2013-07-09,1277.067
2013-07-10,1286.334
2013-07-11,1305.376
2013-07-12,1308.369
2013-07-15,1333.767
2013-07-16,1339.475
2013-07-17,1350.363
2013-07-18,1351.261
2013-07-19,1356.276
2013-07-22,1358.081
2013-07-23,1348.725
2013-07-24,1351.301
2013-07-25,1344.12
2013-07-26,1346.335
2013-07-29,1351.861
2013-07-30,1365.162
2013-07-31,1376.932
2013-08-01,1385.347
2013-08-02,1383.522
2013-08-05,1386.729
2013-08-06,1386.582
2013-08-07,1379.77
2013-08-08,1391.557
2013-08-09,1391.261
2013-08-12,1380.998
2013-08-13,1395.502
2013-08-14,1387.826
2013-08-15,1378.231
2013-08-16,1381.132
2013-08-19,1385.066
2013-08-20,1389.245
2013-08-21,1384.306
2013-08-22,1377.418
2013-08-23,1377.879
2013-08-26,1340.151
2013-08-27,1290.424
2013-08-28,1303.85
2013-08-29,1329.886
2013-08-30,1332.809
2013-09-02,1352.936
2013-09-03,1328.83
2013-09-04,1327.08
2013-09-05,1323.356
2013-09-06,1325.806
2013-09-09,1326.52
2013-09-10,1357.481
2013-09-11,1371.692
2013-09-12,1363.714
2013-09-13,1362.734
2013-09-16,1389.917
2013-09-17,1394.588
2013-09-18,1397.271
2013-09-19,1415.777
2013-09-20,1405.502
2013-09-23,1413.732
2013-09-24,1414.895
2013-09-25,1408.429
2013-09-26,1406.906
2013-09-27,1407.894
2013-09-30,1437.658
2013-10-01,1443.441
2013-10-02,1432.317
2013-10-03,1407.924
2013-10-04,1408.599
2013-10-07,1429.648
2013-10-08,1429.985
2013-10-09,1429.044
2013-10-10,1435.417
2013-10-11,1439.222
2013-10-14,1435.574
2013-10-15,1425.411
2013-10-16,1433.199
2013-10-17,1438.168
2013-10-18,1437.842
2013-10-21,1441.718
2013-10-22,1465.318
2013-10-23,1450.073
2013-10-24,1444.853
2013-10-25,1443.972
2013-10-28,1446.618
2013-10-29,1456.228
2013-10-30,1445.755
2013-10-31,1449.499
2013-11-01,1442.796
2013-11-04,1447.912
2013-11-05,1437.066
2013-11-06,1455.463
2013-11-07,1458.108
2013-11-08,1459.756
2013-11-11,1474.016
2013-11-12,1475.728
2013-11-13,1472.963
2013-11-14,1481.268
2013-11-15,1480.616
2013-11-18,1494.996
2013-11-19,1489.122
2013-11-20,1472.045
2013-11-21,1459.849
2013-11-22,1460.136
2013-11-25,1462.987
2013-11-26,1472.514
2013-11-27,1473.389
2013-11-28,1484.454
2013-11-29,1485.697
2013-12-02,1498.58
2013-12-03,1487.746
2013-12-04,1474.125
2013-12-05,1485.247
2013-12-06,1491.801
2013-12-09,1517.749
2013-12-10,1491.887
2013-12-11,1479.887
2013-12-12,1466.737
2013-12-13,1468.685
2013-12-16,1484.414
2013-12-17,1485.195
2013-12-18,1488.422
2013-12-19,1485.517
2013-12-20,1484.123
2013-12-23,1527.354
2013-12-24,1519.997
2013-12-25,1517.359
2013-12-26,1511.755
2013-12-27,1518.405
2013-12-30,1515.437
2013-12-31,1532.917
2014-01-01,1546.482
2014-01-02,1513.997
2014-01-03,1507.284
2014-01-06,1515.545
2014-01-07,1527.252
2014-01-08,1530.903
2014-01-09,1527.219
2014-01-10,1532.894
2014-01-13,1550.13
2014-01-14,1551.549
2014-01-15,1554.606
2014-01-16,1547.747
2014-01-17,1545.775
2014-01-20,1518.707
2014-01-21,1520.434
2014-01-22,1524.07
2014-01-23,1523.143
2014-01-24,1517.889
2014-01-27,1498.231
2014-01-28,1488.601
2014-01-29,1478.592
2014-01-30,1477.045
2014-01-31,1465.738
2014-02-03,1454.356
2014-02-04,1446.64
2014-02-05,1457.464
2014-02-06,1470.557
2014-02-07,1469.683
2014-02-10,1480.492
2014-02-11,1488.435
2014-02-12,1489.275
2014-02-13,1495.439
2014-02-14,1493.331
2014-02-17,1508.739
2014-02-18,1507.408
2014-02-19,1499.819
2014-02-20,1491.981
2014-02-21,1495.497
2014-02-24,1499.69
2014-02-25,1506.352
2014-02-26,1522.547
2014-02-27,1539.284
2014-02-28,1546.808
2014-03-03,1538.909
2014-03-04,1557.775
2014-03-05,1557.259
2014-03-06,1568.075
2014-03-07,1566.401
2014-03-10,1562.357
2014-03-11,1574.834
2014-03-12,1558.629
2014-03-13,1563.177
2014-03-14,1563.944
2014-03-17,1579.021
2014-03-18,1580.767
2014-03-19,1579.845
2014-03-20,1555.001
2014-03-21,1556.073
2014-03-24,1562.884
2014-03-25,1575.268
2014-03-26,1568.809
2014-03-27,1559.498
2014-03-28,1558.919
2014-03-31,1562.482
2014-04-01,1576.787
2014-04-02,1578.972
2014-04-03,1584.227
2014-04-04,1580.542
2014-04-07,1580.519
2014-04-08,1580.093
2014-04-09,1585.182
2014-04-10,1584.993
2014-04-11,1586.023
2014-04-14,1566.67
2014-04-15,1565.992
2014-04-16,1572.433
2014-04-17,1561.574
2014-04-18,1561.574
2014-04-21,1560.115
2014-04-22,1560.521
2014-04-23,1558.31
2014-04-24,1558.395
2014-04-25,1561.245
2014-04-28,1553.894
2014-04-29,1550.663
2014-04-30,1537.42
2014-05-01,1535.937
2014-05-02,1536.27
2014-05-05,1529.436
2014-05-06,1533.939
2014-05-07,1531.976
2014-05-08,1533.294
2014-05-09,1528.99
2014-05-12,1537.529
2014-05-13,1552.233
2014-05-14,1560.932
2014-05-15,1550.509
2014-05-16,1548.38
2014-05-19,1545.236
2014-05-20,1532.896
2014-05-21,1529.633
2014-05-22,1518.311
2014-05-23,1519.444
2014-05-26,1541.242
2014-05-27,1540.326
2014-05-28,1535.698
2014-05-29,1536.085
2014-05-30,1535.82
2014-06-02,1540.494
2014-06-03,1538.169
2014-06-04,1537.617
2014-06-05,1546.423
2014-06-06,1550.692
2014-06-09,1568.032
2014-06-10,1561.499
2014-06-11,1554.68
2014-06-12,1549.419
2014-06-13,1551.214
2014-06-16,1546.656
2014-06-17,1549.796
2014-06-18,1551.542
2014-06-19,1559.86
2014-06-20,1556.692
2014-06-23,1559.895
2014-06-24,1557.4
2014-06-25,1541.027
2014-06-26,1533.358
2014-06-27,1532.62
2014-06-30,1534.84
2014-07-01,1530.87
2014-07-02,1528.474
2014-07-03,1544.059
2014-07-04,1544.217
2014-07-07,1501.065
2014-07-08,1485.726
2014-07-09,1501.185
2014-07-10,1504.322
2014-07-11,1505.816
2014-07-14,1541.268
2014-07-15,1537.415
2014-07-16,1541.969
2014-07-17,1547.18
2014-07-18,1539.217
2014-07-21,1529.398
2014-07-22,1535.758
2014-07-23,1532.365
2014-07-24,1537.723
2014-07-25,1531.77
2014-07-28,1521.332
2014-07-29,1523.981
2014-07-30,1525.911
2014-07-31,1516.434
2014-08-01,1517.719
2014-08-04,1525.736
2014-08-05,1524.286
2014-08-06,1510.629
2014-08-07,1487.059
2014-08-08,1486.267
2014-08-11,1491.021
2014-08-12,1482.4
2014-08-13,1487.765
2014-08-14,1485.93
2014-08-15,1479.136
2014-08-18,1463.516
2014-08-19,1457.952
2014-08-20,1454.178
2014-08-21,1466.754
2014-08-22,1460.863
2014-08-25,1445.383
2014-08-26,1462.467
2014-08-27,1484.08
2014-08-28,1480.017
2014-08-29,1478.171
2014-09-01,1494.715
2014-09-02,1499.878
2014-09-03,1512.223
2014-09-04,1503.3
2014-09-05,1499.003
2014-09-08,1518.261
2014-09-09,1497.235
2014-09-10,1500.063
2014-09-11,1499.341
2014-09-12,1499.217
2014-09-15,1490.564
2014-09-16,1482.561
2014-09-17,1501.065
2014-09-18,1500.188
2014-09-19,1497.392
2014-09-22,1488.909
2014-09-23,1485.282
2014-09-24,1481.457
2014-09-25,1481.073
2014-09-26,1476.829
2014-09-29,1471.529
2014-09-30,1469.323
2014-10-01,1472.961
2014-10-02,1470.625
2014-10-03,1461.257
2014-10-06,1479.108
2014-10-07,1465.691
2014-10-08,1460.455
2014-10-09,1470.706
2014-10-10,1458.222
2014-10-13,1432.969
2014-10-14,1422.757
2014-10-15,1438.128
2014-10-16,1439.196
2014-10-17,1430.507
2014-10-20,1406.107
2014-10-21,1416.086
2014-10-22,1408.434
2014-10-23,1401.255
2014-10-24,1398.809
2014-10-27,1396.119
2014-10-28,1402.957
2014-10-29,1400.947
2014-10-30,1366.403
2014-10-31,1357.341
2014-11-03,1366.189
2014-11-04,1371.834
2014-11-05,1366.754
2014-11-06,1372.177
2014-11-07,1367.672
2014-11-10,1367.658
2014-11-11,1340.249
2014-11-12,1338.302
2014-11-13,1335.951
2014-11-14,1330.049
2014-11-17,1331.945
2014-11-18,1323.709
2014-11-19,1332.082
2014-11-20,1324.801
2014-11-21,1320.933
2014-11-24,1300.513
2014-11-25,1299.519
2014-11-26,1319.739
2014-11-27,1318.846
2014-11-28,1318.643
2014-12-01,1303.282
2014-12-02,1287.21
2014-12-03,1298.617
2014-12-04,1303.687
2014-12-05,1295.584
2014-12-08,1301.154
2014-12-09,1299.878
2014-12-10,1303.05
2014-12-11,1308.5
2014-12-12,1314.292
2014-12-15,1305.437
2014-12-16,1288.308
2014-12-17,1282.666
2014-12-18,1281.12
2014-12-19,1289.408
2014-12-22,1294.991
2014-12-23,1288.439
2014-12-24,1285.286
2014-12-25,1280.616
2014-12-26,1283.069
2014-12-29,1268.276
2014-12-30,1269.03
2014-12-31,1285.862
2015-01-01,1286.007
2015-01-02,1271.403
2015-01-05,1253.348
2015-01-06,1250.634
2015-01-07,1238.384
2015-01-08,1251.293
2015-01-09,1255.642
2015-01-12,1252.538
2015-01-13,1263.061
2015-01-14,1274.208
2015-01-15,1264.247
2015-01-16,1262.815
2015-01-19,1256.506
2015-01-20,1250.179
2015-01-21,1250.723
2015-01-22,1242.783
2015-01-23,1223.962
2015-01-26,1233.949
2015-01-27,1257.607
2015-01-28,1260.56
2015-01-29,1264.923
2015-01-30,1265.294
2015-02-02,1266.321
2015-02-03,1294.14
2015-02-04,1287.561
2015-02-05,1298.409
2015-02-06,1289.716
2015-02-09,1302.276
2015-02-10,1318.073
2015-02-11,1306.789
2015-02-12,1305.304
2015-02-13,1304.366
2015-02-16,1340.113
2015-02-17,1336.156
2015-02-18,1333.659
2015-02-19,1349.766
2015-02-20,1344.293
2015-02-23,1348.606
2015-02-24,1334.778
2015-02-25,1355.949
2015-02-26,1357.968
2015-02-27,1346.815
2015-03-02,1354.019
2015-03-03,1369.992
2015-03-04,1364.597
2015-03-05,1364.41
2015-03-06,1353.395
2015-03-09,1360.331
2015-03-10,1342.422
2015-03-11,1349.785
2015-03-12,1354.758
2015-03-13,1343.221
2015-03-16,1342.307
2015-03-17,1343.262
2015-03-18,1352.81
2015-03-19,1367.333
2015-03-20,1358.739
2015-03-23,1397.002
2015-03-24,1416.529
2015-03-25,1409.883
2015-03-26,1392.831
2015-03-27,1390.371
2015-03-30,1407.852
2015-03-31,1395.752
2015-04-01,1414.526
2015-04-02,1434.479
2015-04-03,1434.479
2015-04-06,1465.192
2015-04-07,1474.537
2015-04-08,1462.857
2015-04-09,1456.137
2015-04-10,1442.266
2015-04-13,1436.42
2015-04-14,1441.42
2015-04-15,1441.922
2015-04-16,1448.236
2015-04-17,1455.06
2015-04-20,1447.406
2015-04-21,1454.708
2015-04-22,1458.401
2015-04-23,1459.642
2015-04-24,1468.034
2015-04-27,1474.858
2015-04-28,1478.477
2015-04-29,1462.519
2015-04-30,1469.28
2015-05-01,1462.863
2015-05-04,1463.888
2015-05-05,1463.11
2015-05-06,1449.003
2015-05-07,1436.437
2015-05-08,1436.326
2015-05-11,1459.822
2015-05-12,1440.296
2015-05-13,1453.632
2015-05-14,1449.844
2015-05-15,1454.98
2015-05-18,1463.269
2015-05-19,1466.873
2015-05-20,1464.824
2015-05-21,1462.638
2015-05-22,1455.891
2015-05-25,1447.824
2015-05-26,1438.939
2015-05-27,1436.135
2015-05-28,1429.983
2015-05-29,1430.15
2015-06-01,1447.04
2015-06-02,1452.419
2015-06-03,1450.529
2015-06-04,1447.812
2015-06-05,1436.169
2015-06-08,1448.314
2015-06-09,1436.133
2015-06-10,1427.177
2015-06-11,1431.96
2015-06-12,1425.347
2015-06-15,1417.561
2015-06-16,1426.543
2015-06-17,1438.18
2015-06-18,1452.494
2015-06-19,1450.994
2015-06-22,1480.737
2015-06-23,1471.052
2015-06-24,1464.971
2015-06-25,1463.94
2015-06-26,1459.112
2015-06-29,1426.821
2015-06-30,1446.122
2015-07-01,1456.369
2015-07-02,1453.588
2015-07-03,1456.717
2015-07-06,1452.011
2015-07-07,1437.065
2015-07-08,1428.659
2015-07-09,1446.95
2015-07-10,1455.404
2015-07-13,1477.433
2015-07-14,1473.008
2015-07-15,1471.873
2015-07-16,1486.429
2015-07-17,1474.751
2015-07-20,1502.087
2015-07-21,1509.174
2015-07-22,1487.537
2015-07-23,1487.986
2015-07-24,1489.876
2015-07-27,1500.999
2015-07-28,1510.985
2015-07-29,1514.038
2015-07-30,1509.207
2015-07-31,1518.789
2015-08-03,1529.504
2015-08-04,1509.854
2015-08-05,1511.272
2015-08-06,1515.748
2015-08-07,1516.225
2015-08-10,1538.695
2015-08-11,1532.38
2015-08-12,1533.94
2015-08-13,1547.795
2015-08-14,1556.651
2015-08-17,1551.251
2015-08-18,1550.539
2015-08-19,1534.191
2015-08-20,1504.742
2015-08-21,1505.675
2015-08-24,1398.383
2015-08-25,1440.847
2015-08-26,1411.797
2015-08-27,1423.656
2015-08-28,1417.518
2015-08-31,1419.207
2015-09-01,1406.641
2015-09-02,1422.071
2015-09-03,1410.31
2015-09-04,1413.287
2015-09-07,1416.734
2015-09-08,1450.131
2015-09-09,1456.717
2015-09-10,1462.407
2015-09-11,1472.533
2015-09-14,1466.509
2015-09-15,1467.15
2015-09-16,1465.999
2015-09-17,1450.2
2015-09-18,1444.049
2015-09-21,1413.843
2015-09-22,1411.351
2015-09-23,1405.523
2015-09-24,1383.385
2015-09-25,1380.046
2015-09-28,1379.784
2015-09-29,1385.879
2015-09-30,1375.686
2015-10-01,1380.504
2015-10-02,1382.932
2015-10-05,1402.178
2015-10-06,1424.06
2015-10-07,1453.149
2015-10-08,1429.247
2015-10-09,1440.615
2015-10-12,1437.985
2015-10-13,1398.131
2015-10-14,1415.815
2015-10-15,1435.665
2015-10-16,1431.618
2015-10-19,1421.728
2015-10-20,1439.319
2015-10-21,1455.49
2015-10-22,1449.291
2015-10-23,1442.034
2015-10-26,1458.653
2015-10-27,1458.927
2015-10-28,1460.974
2015-10-29,1445.552
2015-10-30,1449.538
2015-11-02,1451.84
2015-11-03,1452.812
2015-11-04,1444.639
2015-11-05,1445.161
2015-11-06,1431.639
2015-11-09,1414.299
2015-11-10,1422.13
2015-11-11,1440.632
2015-11-12,1456.413
2015-11-13,1455.139
2015-11-16,1441.601
2015-11-17,1448.415
2015-11-18,1459.177
2015-11-19,1465.48
2015-11-20,1466.613
2015-11-23,1457.52
2015-11-24,1456.781
2015-11-25,1457.08
2015-11-26,1455.015
2015-11-27,1453.085
2015-11-30,1461.038
2015-12-01,1465.887
2015-12-02,1472.524
2015-12-03,1470.522
2015-12-04,1485.741
2015-12-07,1450.548
2015-12-08,1435.238
2015-12-09,1434.933
2015-12-10,1429.946
2015-12-11,1432.174
2015-12-14,1405.926
2015-12-15,1419.415
2015-12-16,1406.66
2015-12-17,1420.836
2015-12-18,1415.587
2015-12-21,1395.598
2015-12-22,1382.94
2015-12-23,1391.222
2015-12-24,1409.115
2015-12-25,1409.115
2015-12-28,1430.832
2015-12-29,1427.386
2015-12-30,1420.327
2015-12-31,1431.192
2016-01-01,1431.192
2016-01-04,1421.04
2016-01-05,1428.493
2016-01-06,1410.629
2016-01-07,1389.413
2016-01-08,1388.509
2016-01-11,1388.636
2016-01-12,1396.788
2016-01-13,1386.535
2016-01-14,1349.926
2016-01-15,1343.999
2016-01-18,1334.907
2016-01-19,1338.466
2016-01-20,1309.712
2016-01-21,1311.364
2016-01-22,1310.175
2016-01-25,1321.884
2016-01-26,1322.434
2016-01-27,1325.85
2016-01-28,1352.391
2016-01-29,1357.607
2016-02-01,1357.797
2016-02-02,1341.15
2016-02-03,1345.645
2016-02-04,1366.817
2016-02-05,1368.836
2016-02-08,1333.35
2016-02-09,1333.632
2016-02-10,1330.146
2016-02-11,1300.475
2016-02-12,1300.962
2016-02-15,1329.707
2016-02-16,1325.016
2016-02-17,1337.089
2016-02-18,1335.711
2016-02-19,1334.602
