Date,HONG KONG MID VALUE Mid Cap
2010-08-02,1177.823
2010-08-03,1190.359
2010-08-04,1196.688
2010-08-05,1196.986
2010-08-06,1208.217
2010-08-09,1216.387
2010-08-10,1205.096
2010-08-11,1203.578
2010-08-12,1195.337
2010-08-13,1193.234
2010-08-16,1178.533
2010-08-17,1180.877
2010-08-18,1180.37
2010-08-19,1185.358
2010-08-20,1180.924
2010-08-23,1179.073
2010-08-24,1179.297
2010-08-25,1175.712
2010-08-26,1172.447
2010-08-27,1175.202
2010-08-30,1182.208
2010-08-31,1183.049
2010-09-01,1188.189
2010-09-02,1191.699
2010-09-03,1197.031
2010-09-06,1222.555
2010-09-07,1222.119
2010-09-08,1211.746
2010-09-09,1229.169
2010-09-10,1228.519
2010-09-13,1231.139
2010-09-14,1238.366
2010-09-15,1247.97
2010-09-16,1245.614
2010-09-17,1263.65
2010-09-20,1270.292
2010-09-21,1279.794
2010-09-22,1289.221
2010-09-23,1289.055
2010-09-24,1296.061
2010-09-27,1316.007
2010-09-28,1296.196
2010-09-29,1301.847
2010-09-30,1310.789
2010-10-01,1311.599
2010-10-04,1329.459
2010-10-05,1339.785
2010-10-06,1374.462
2010-10-07,1381.263
2010-10-08,1378.845
2010-10-11,1390.593
2010-10-12,1398.968
2010-10-13,1396.273
2010-10-14,1398.809
2010-10-15,1390.034
2010-10-18,1378.26
2010-10-19,1381.889
2010-10-20,1373.753
2010-10-21,1365.964
2010-10-22,1374.639
2010-10-25,1376.97
2010-10-26,1372.029
2010-10-27,1357.538
2010-10-28,1356.863
2010-10-29,1341.977
2010-11-01,1369.556
2010-11-02,1381.036
2010-11-03,1395.686
2010-11-04,1425.983
2010-11-05,1450.619
2010-11-08,1466.442
2010-11-09,1446.924
2010-11-10,1448.136
2010-11-11,1431.275
2010-11-12,1425.778
2010-11-15,1416.913
2010-11-16,1401.758
2010-11-17,1370.197
2010-11-18,1390.975
2010-11-19,1379.861
2010-11-22,1370.742
2010-11-23,1351.824
2010-11-24,1359.452
2010-11-25,1360.927
2010-11-26,1355.558
2010-11-29,1358.786
2010-11-30,1370.57
2010-12-01,1390.875
2010-12-02,1406.877
2010-12-03,1403.887
2010-12-06,1399.192
2010-12-07,1410.116
2010-12-08,1405.124
2010-12-09,1398.235
2010-12-10,1391.051
2010-12-13,1402.811
2010-12-14,1415.094
2010-12-15,1394.401
2010-12-16,1384.786
2010-12-17,1369.968
2010-12-20,1359.048
2010-12-21,1376.066
2010-12-22,1387.943
2010-12-23,1384.68
2010-12-24,1381.716
2010-12-27,1381.37
2010-12-28,1372.627
2010-12-29,1392.283
2010-12-30,1405.676
2010-12-31,1397.558
2011-01-03,1425.778
2011-01-04,1454.843
2011-01-05,1458.494
2011-01-06,1463.406
2011-01-07,1473.359
2011-01-10,1452.687
2011-01-11,1465.987
2011-01-12,1471.21
2011-01-13,1464.622
2011-01-14,1447.34
2011-01-17,1448.985
2011-01-18,1450.053
2011-01-19,1463.373
2011-01-20,1450.968
2011-01-21,1438.381
2011-01-24,1421.747
2011-01-25,1425.183
2011-01-26,1423.526
2011-01-27,1428.201
2011-01-28,1428.338
2011-01-31,1419.533
2011-02-01,1417.519
2011-02-02,1431.895
2011-02-03,1432.106
2011-02-04,1431.913
2011-02-07,1423.778
2011-02-08,1407.905
2011-02-09,1376.746
2011-02-10,1351.391
2011-02-11,1352.291
2011-02-14,1369.375
2011-02-15,1356.332
2011-02-16,1360.713
2011-02-17,1364.548
2011-02-18,1371.542
2011-02-21,1365.424
2011-02-22,1339.365
2011-02-23,1322.878
2011-02-24,1307.871
2011-02-25,1313.041
2011-02-28,1314.45
2011-03-01,1333.271
2011-03-02,1322.28
2011-03-03,1332.312
2011-03-04,1352.221
2011-03-07,1345.988
2011-03-08,1353.513
2011-03-09,1356.164
2011-03-10,1342.49
2011-03-11,1330.039
2011-03-14,1340.271
2011-03-15,1308.786
2011-03-16,1302.352
2011-03-17,1272.218
2011-03-18,1289.512
2011-03-21,1308.224
2011-03-22,1310.289
2011-03-23,1321.934
2011-03-24,1322.866
2011-03-25,1317.693
2011-03-28,1318.702
2011-03-29,1320.192
2011-03-30,1332.295
2011-03-31,1336.333
2011-04-01,1346.695
2011-04-04,1362.045
2011-04-05,1362.264
2011-04-06,1370.445
2011-04-07,1375.518
2011-04-08,1387.858
2011-04-11,1379.937
2011-04-12,1370.218
2011-04-13,1371.196
2011-04-14,1375.365
2011-04-15,1376.48
2011-04-18,1373.877
2011-04-19,1366.578
2011-04-20,1360.361
2011-04-21,1373.297
2011-04-22,1373.297
2011-04-25,1372.466
2011-04-26,1361.51
2011-04-27,1367.657
2011-04-28,1367.581
2011-04-29,1366.871
2011-05-02,1367.214
2011-05-03,1372.143
2011-05-04,1359.172
2011-05-05,1356.457
2011-05-06,1365.936
2011-05-09,1377.596
2011-05-10,1377.818
2011-05-11,1380.769
2011-05-12,1375.384
2011-05-13,1387.841
2011-05-16,1376.963
2011-05-17,1367.912
2011-05-18,1372.776
2011-05-19,1391.068
2011-05-20,1400.478
2011-05-23,1378.175
2011-05-24,1378.602
2011-05-25,1372.006
2011-05-26,1370.845
2011-05-27,1379.879
2011-05-30,1387.309
2011-05-31,1404.018
2011-06-01,1394.843
2011-06-02,1394.982
2011-06-03,1398.607
2011-06-06,1398.383
2011-06-07,1380.475
2011-06-08,1377.735
2011-06-09,1375.034
2011-06-10,1367.468
2011-06-13,1357.433
2011-06-14,1358.344
2011-06-15,1343.982
2011-06-16,1347.812
2011-06-17,1331.229
2011-06-20,1315.048
2011-06-21,1314.584
2011-06-22,1308.791
2011-06-23,1302.149
2011-06-24,1321.925
2011-06-27,1307.181
2011-06-28,1305.52
2011-06-29,1319.662
2011-06-30,1333.68
2011-07-01,1333.62
2011-07-04,1357.283
2011-07-05,1353.801
2011-07-06,1353.268
2011-07-07,1355.72
2011-07-08,1374.518
2011-07-11,1355.921
2011-07-12,1332.21
2011-07-13,1332.627
2011-07-14,1324.685
2011-07-15,1318.093
2011-07-18,1319.049
2011-07-19,1315.048
2011-07-20,1332.046
2011-07-21,1337.077
2011-07-22,1354.014
2011-07-25,1343.607
2011-07-26,1360.478
2011-07-27,1359.068
2011-07-28,1355.099
2011-07-29,1350.69
2011-08-01,1350.186
2011-08-02,1352.487
2011-08-03,1337.798
2011-08-04,1325.799
2011-08-05,1262.631
2011-08-08,1231.235
2011-08-09,1195.351
2011-08-10,1211.772
2011-08-11,1221.392
2011-08-12,1233.387
2011-08-15,1248.288
2011-08-16,1247.715
2011-08-17,1255.53
2011-08-18,1256.891
2011-08-19,1224.699
2011-08-22,1211.015
2011-08-23,1216.993
2011-08-24,1213.963
2011-08-25,1225.359
2011-08-26,1218.071
2011-08-29,1221.329
2011-08-30,1232.482
2011-08-31,1254.988
2011-09-01,1267.829
2011-09-02,1244.539
2011-09-05,1216.952
2011-09-06,1212.299
2011-09-07,1224.294
2011-09-08,1228.192
2011-09-09,1223.435
2011-09-12,1190.438
2011-09-13,1189.98
2011-09-14,1175.646
2011-09-15,1162.328
2011-09-16,1130.101
2011-09-19,1089.016
2011-09-20,1098.881
2011-09-21,1099.188
2011-09-22,1060.684
2011-09-23,1044.44
2011-09-26,1002.483
2011-09-27,1025.348
2011-09-28,1039.316
2011-09-29,1039.837
2011-09-30,1028.254
2011-10-03,991.082
2011-10-04,956.354
2011-10-05,956.673
2011-10-06,993.611
2011-10-07,1036.205
2011-10-10,1032.935
2011-10-11,1072.804
2011-10-12,1092.974
2011-10-13,1109.024
2011-10-14,1101.088
2011-10-17,1123.702
2011-10-18,1067.198
2011-10-19,1080.502
2011-10-20,1059.636
2011-10-21,1066.142
2011-10-24,1088.482
2011-10-25,1094.033
2011-10-26,1106.892
2011-10-27,1126.506
2011-10-28,1151.99
2011-10-31,1137.949
2011-11-01,1129.42
2011-11-02,1128.701
2011-11-03,1123.822
2011-11-04,1128.1
2011-11-07,1123.32
2011-11-08,1124.364
2011-11-09,1149.479
2011-11-10,1104.952
2011-11-11,1114.17
2011-11-14,1107.373
2011-11-15,1113.619
2011-11-16,1101.934
2011-11-17,1094.314
2011-11-18,1090.312
2011-11-21,1073.171
2011-11-22,1077.543
2011-11-23,1066.187
2011-11-24,1067.911
2011-11-25,1060.463
2011-11-28,1073.006
2011-11-29,1082.244
2011-11-30,1073.712
2011-12-01,1106.519
2011-12-02,1101.757
2011-12-05,1116.474
2011-12-06,1103.226
2011-12-07,1116.796
2011-12-08,1118.497
2011-12-09,1084.204
2011-12-12,1083.163
2011-12-13,1076.088
2011-12-14,1081.243
2011-12-15,1067.166
2011-12-16,1078.368
2011-12-19,1067.156
2011-12-20,1075.862
2011-12-21,1086.593
2011-12-22,1087.426
2011-12-23,1104.215
2011-12-26,1104.215
2011-12-27,1104.222
2011-12-28,1099.476
2011-12-29,1108.344
2011-12-30,1103.487
2012-01-02,1103.487
2012-01-03,1108.366
2012-01-04,1123.649
2012-01-05,1118.831
2012-01-06,1120.294
2012-01-09,1120.102
2012-01-10,1124.77
2012-01-11,1139.707
2012-01-12,1139.422
2012-01-13,1140.972
2012-01-16,1137.145
2012-01-17,1162.452
2012-01-18,1163.196
2012-01-19,1207.015
2012-01-20,1221.476
2012-01-23,1221.65
2012-01-24,1221.705
2012-01-25,1221.366
2012-01-26,1242.282
2012-01-27,1248.635
2012-01-30,1223.478
2012-01-31,1245.683
2012-02-01,1252.47
2012-02-02,1269.136
2012-02-03,1272.371
2012-02-06,1281.232
2012-02-07,1282.985
2012-02-08,1305.99
2012-02-09,1318.908
2012-02-10,1311.261
2012-02-13,1307.471
2012-02-14,1344.565
2012-02-15,1370.619
2012-02-16,1375.715
2012-02-17,1396.733
2012-02-20,1408.133
2012-02-21,1402.78
2012-02-22,1405.806
2012-02-23,1396.111
2012-02-24,1410.98
2012-02-27,1403.743
2012-02-28,1419.941
2012-02-29,1433.158
2012-03-01,1404.0
2012-03-02,1416.041
2012-03-05,1408.77
2012-03-06,1383.237
2012-03-07,1367.153
2012-03-08,1381.905
2012-03-09,1378.119
2012-03-12,1374.566
2012-03-13,1401.886
2012-03-14,1411.337
2012-03-15,1400.608
2012-03-16,1396.902
2012-03-19,1393.061
2012-03-20,1390.671
2012-03-21,1369.17
2012-03-22,1371.873
2012-03-23,1353.115
2012-03-26,1359.694
2012-03-27,1390.483
2012-03-28,1390.351
2012-03-29,1372.668
2012-03-30,1352.411
2012-04-02,1356.701
2012-04-03,1376.061
2012-04-04,1375.929
2012-04-05,1373.41
2012-04-06,1373.41
2012-04-09,1373.216
2012-04-10,1363.603
2012-04-11,1353.92
2012-04-12,1360.782
2012-04-13,1368.775
2012-04-16,1359.866
2012-04-17,1347.457
2012-04-18,1354.406
2012-04-19,1368.006
2012-04-20,1365.063
2012-04-23,1354.666
2012-04-24,1351.504
2012-04-25,1351.81
2012-04-26,1368.096
2012-04-27,1358.575
2012-04-30,1376.426
2012-05-01,1376.39
2012-05-02,1399.602
2012-05-03,1391.274
2012-05-04,1381.623
2012-05-07,1347.117
2012-05-08,1348.644
2012-05-09,1328.008
2012-05-10,1319.544
2012-05-11,1304.503
2012-05-14,1300.993
2012-05-15,1312.224
2012-05-16,1280.36
2012-05-17,1275.121
2012-05-18,1261.699
2012-05-21,1268.502
2012-05-22,1280.887
2012-05-23,1265.647
2012-05-24,1246.534
2012-05-25,1253.638
2012-05-28,1259.744
2012-05-29,1281.378
2012-05-30,1267.782
2012-05-31,1245.034
2012-06-01,1256.385
2012-06-04,1212.853
2012-06-05,1210.759
2012-06-06,1230.612
2012-06-07,1249.275
2012-06-08,1247.166
2012-06-11,1278.977
2012-06-12,1282.333
2012-06-13,1283.016
2012-06-14,1271.742
2012-06-15,1276.128
2012-06-18,1286.743
2012-06-19,1302.271
2012-06-20,1315.423
2012-06-21,1309.865
2012-06-22,1297.864
2012-06-25,1288.639
2012-06-26,1288.427
2012-06-27,1311.374
2012-06-28,1309.006
2012-06-29,1324.948
2012-07-02,1324.803
2012-07-03,1351.701
2012-07-04,1372.243
2012-07-05,1383.885
2012-07-06,1415.727
2012-07-09,1390.197
2012-07-10,1390.066
2012-07-11,1398.116
2012-07-12,1377.349
2012-07-13,1387.723
2012-07-16,1395.513
2012-07-17,1406.068
2012-07-18,1400.947
2012-07-19,1411.211
2012-07-20,1407.861
2012-07-23,1389.222
2012-07-24,1379.547
2012-07-25,1377.15
2012-07-26,1373.406
2012-07-27,1387.569
2012-07-30,1400.694
2012-07-31,1411.304
2012-08-01,1413.58
2012-08-02,1411.887
2012-08-03,1401.056
2012-08-06,1424.885
2012-08-07,1433.431
2012-08-08,1426.051
2012-08-09,1448.761
2012-08-10,1438.927
2012-08-13,1435.827
2012-08-14,1440.166
2012-08-15,1432.193
2012-08-16,1420.126
2012-08-17,1434.745
2012-08-20,1428.996
2012-08-21,1427.457
2012-08-22,1418.401
2012-08-23,1447.1
2012-08-24,1433.645
2012-08-27,1428.983
2012-08-28,1417.996
2012-08-29,1414.652
2012-08-30,1394.112
2012-08-31,1398.319
2012-09-03,1401.946
2012-09-04,1405.141
2012-09-05,1394.33
2012-09-06,1399.389
2012-09-07,1434.82
2012-09-10,1453.358
2012-09-11,1454.35
2012-09-12,1479.246
2012-09-13,1487.029
2012-09-14,1527.146
2012-09-17,1530.009
2012-09-18,1531.723
2012-09-19,1547.938
2012-09-20,1530.226
2012-09-21,1541.13
2012-09-24,1545.856
2012-09-25,1547.614
2012-09-26,1551.055
2012-09-27,1555.549
2012-09-28,1560.829
2012-10-01,1560.648
2012-10-02,1560.487
2012-10-03,1600.746
2012-10-04,1600.076
2012-10-05,1615.519
2012-10-08,1599.941
2012-10-09,1601.196
2012-10-10,1614.215
2012-10-11,1584.74
2012-10-12,1594.66
2012-10-15,1595.677
2012-10-16,1611.905
2012-10-17,1615.95
2012-10-18,1633.4
2012-10-19,1632.934
2012-10-22,1641.072
2012-10-23,1641.072
2012-10-24,1645.147
2012-10-25,1642.841
2012-10-26,1626.629
2012-10-29,1582.772
2012-10-30,1563.55
2012-10-31,1576.755
2012-11-01,1594.565
2012-11-02,1614.886
2012-11-05,1612.703
2012-11-06,1610.269
2012-11-07,1621.344
2012-11-08,1598.977
2012-11-09,1592.718
2012-11-12,1587.845
2012-11-13,1567.348
2012-11-14,1581.299
2012-11-15,1578.42
2012-11-16,1580.996
2012-11-19,1585.073
2012-11-20,1596.083
2012-11-21,1601.787
2012-11-22,1615.653
2012-11-23,1627.524
2012-11-26,1626.307
2012-11-27,1635.735
2012-11-28,1637.595
2012-11-29,1645.795
2012-11-30,1651.64
2012-12-03,1659.398
2012-12-04,1649.012
2012-12-05,1677.144
2012-12-06,1680.098
2012-12-07,1682.287
2012-12-10,1677.653
2012-12-11,1658.24
2012-12-12,1669.411
2012-12-13,1666.436
2012-12-14,1676.005
2012-12-17,1669.817
2012-12-18,1670.427
2012-12-19,1686.65
2012-12-20,1680.342
2012-12-21,1682.001
2012-12-24,1679.708
2012-12-25,1679.708
2012-12-26,1679.741
2012-12-27,1682.713
2012-12-28,1683.317
2012-12-31,1687.022
2013-01-01,1687.022
2013-01-02,1709.645
2013-01-03,1709.384
2013-01-04,1726.565
2013-01-07,1742.382
2013-01-08,1734.434
2013-01-09,1754.968
2013-01-10,1773.463
2013-01-11,1771.335
2013-01-14,1783.458
2013-01-15,1785.401
2013-01-16,1792.68
2013-01-17,1787.485
2013-01-18,1801.68
2013-01-21,1807.106
2013-01-22,1806.435
2013-01-23,1801.408
2013-01-24,1823.846
2013-01-25,1815.033
2013-01-28,1804.194
2013-01-29,1814.987
2013-01-30,1812.397
2013-01-31,1810.883
2013-02-01,1816.615
2013-02-04,1827.195
2013-02-05,1791.823
2013-02-06,1807.613
2013-02-07,1802.199
2013-02-08,1800.538
2013-02-11,1800.364
2013-02-12,1800.48
2013-02-13,1800.329
2013-02-14,1826.795
2013-02-15,1825.926
2013-02-18,1817.334
2013-02-19,1801.922
2013-02-20,1813.581
2013-02-21,1796.168
2013-02-22,1780.431
2013-02-25,1791.62
2013-02-26,1764.308
2013-02-27,1804.811
2013-02-28,1828.465
2013-03-01,1828.027
2013-03-04,1795.397
2013-03-05,1793.581
2013-03-06,1804.706
2013-03-07,1821.716
2013-03-08,1816.234
2013-03-11,1810.729
2013-03-12,1799.144
2013-03-13,1785.469
2013-03-14,1766.333
2013-03-15,1734.042
2013-03-18,1708.706
2013-03-19,1707.642
2013-03-20,1696.979
2013-03-21,1706.621
2013-03-22,1700.234
2013-03-25,1699.635
2013-03-26,1708.675
2013-03-27,1736.26
2013-03-28,1738.787
2013-03-29,1738.787
2013-04-01,1738.563
2013-04-02,1753.945
2013-04-03,1757.732
2013-04-04,1757.449
2013-04-05,1714.784
2013-04-08,1706.547
2013-04-09,1711.43
2013-04-10,1730.211
2013-04-11,1731.618
2013-04-12,1737.351
2013-04-15,1723.122
2013-04-16,1716.909
2013-04-17,1737.02
2013-04-18,1723.075
2013-04-19,1744.45
2013-04-22,1758.461
2013-04-23,1764.264
2013-04-24,1776.749
2013-04-25,1780.946
2013-04-26,1778.511
2013-04-29,1778.404
2013-04-30,1788.101
2013-05-01,1788.25
2013-05-02,1791.505
2013-05-03,1808.812
2013-05-06,1832.098
2013-05-07,1812.322
2013-05-08,1817.102
2013-05-09,1825.453
2013-05-10,1826.307
2013-05-13,1813.019
2013-05-14,1801.164
2013-05-15,1800.547
2013-05-16,1795.782
2013-05-17,1796.002
2013-05-20,1814.461
2013-05-21,1807.106
2013-05-22,1791.086
2013-05-23,1768.172
2013-05-24,1768.835
2013-05-27,1769.029
2013-05-28,1780.182
2013-05-29,1736.846
2013-05-30,1701.305
2013-05-31,1722.856
2013-06-03,1698.978
2013-06-04,1709.989
2013-06-05,1659.841
2013-06-06,1634.042
2013-06-07,1619.554
2013-06-10,1624.284
2013-06-11,1582.053
2013-06-12,1581.931
2013-06-13,1563.382
2013-06-14,1594.348
2013-06-17,1616.546
2013-06-18,1617.442
2013-06-19,1603.485
2013-06-20,1553.878
2013-06-21,1529.633
2013-06-24,1506.004
2013-06-25,1502.902
2013-06-26,1541.594
2013-06-27,1546.152
2013-06-28,1573.625
2013-07-01,1573.818
2013-07-02,1573.909
2013-07-03,1540.031
2013-07-04,1547.808
2013-07-05,1575.526
2013-07-08,1554.938
2013-07-09,1565.417
2013-07-10,1583.047
2013-07-11,1600.108
2013-07-12,1597.219
2013-07-15,1595.022
2013-07-16,1590.353
2013-07-17,1593.78
2013-07-18,1587.124
2013-07-19,1581.606
2013-07-22,1582.178
2013-07-23,1617.814
2013-07-24,1626.798
2013-07-25,1630.606
2013-07-26,1633.713
2013-07-29,1620.632
2013-07-30,1615.124
2013-07-31,1602.864
2013-08-01,1620.028
2013-08-02,1639.174
2013-08-05,1643.803
2013-08-06,1636.618
2013-08-07,1624.555
2013-08-08,1617.311
2013-08-09,1620.722
2013-08-12,1642.71
2013-08-13,1669.39
2013-08-14,1669.412
2013-08-15,1675.751
2013-08-16,1667.149
2013-08-19,1656.064
2013-08-20,1613.571
2013-08-21,1602.128
2013-08-22,1587.656
2013-08-23,1599.899
2013-08-26,1611.482
2013-08-27,1597.481
2013-08-28,1560.821
2013-08-29,1571.239
2013-08-30,1583.797
2013-09-02,1602.403
2013-09-03,1612.86
2013-09-04,1603.399
2013-09-05,1619.294
2013-09-06,1611.234
2013-09-09,1626.223
2013-09-10,1628.625
2013-09-11,1633.591
2013-09-12,1621.927
2013-09-13,1618.103
2013-09-16,1634.426
2013-09-17,1655.405
2013-09-18,1647.883
2013-09-19,1697.14
2013-09-20,1697.282
2013-09-23,1673.922
2013-09-24,1668.766
2013-09-25,1674.075
2013-09-26,1668.965
2013-09-27,1672.575
2013-09-30,1665.403
2013-10-01,1665.714
2013-10-02,1672.642
2013-10-03,1665.385
2013-10-04,1661.916
2013-10-07,1648.099
2013-10-08,1648.941
2013-10-09,1646.502
2013-10-10,1646.722
2013-10-11,1656.954
2013-10-14,1656.9
2013-10-15,1645.192
2013-10-16,1648.066
2013-10-17,1656.857
2013-10-18,1660.724
2013-10-21,1659.886
2013-10-22,1659.257
2013-10-23,1659.038
2013-10-24,1635.897
2013-10-25,1637.361
2013-10-28,1647.11
2013-10-29,1644.893
2013-10-30,1659.201
2013-10-31,1663.625
2013-11-01,1652.606
2013-11-04,1650.861
2013-11-05,1642.74
2013-11-06,1646.793
2013-11-07,1643.811
2013-11-08,1640.055
2013-11-11,1642.669
2013-11-12,1643.401
2013-11-13,1629.763
2013-11-14,1641.137
2013-11-15,1655.033
2013-11-18,1665.033
2013-11-19,1662.462
2013-11-20,1670.861
2013-11-21,1665.757
2013-11-22,1669.392
2013-11-25,1665.533
2013-11-26,1671.28
2013-11-27,1671.512
2013-11-28,1665.218
2013-11-29,1670.957
2013-12-02,1671.911
2013-12-03,1661.323
2013-12-04,1657.226
2013-12-05,1646.447
2013-12-06,1639.858
2013-12-09,1640.167
2013-12-10,1640.839
2013-12-11,1615.885
2013-12-12,1613.609
2013-12-13,1614.84
2013-12-16,1612.544
2013-12-17,1616.328
2013-12-18,1616.221
2013-12-19,1604.294
2013-12-20,1618.844
2013-12-23,1625.259
2013-12-24,1632.56
2013-12-25,1632.56
2013-12-26,1632.412
2013-12-27,1625.593
2013-12-30,1622.767
2013-12-31,1638.007
2014-01-01,1638.007
2014-01-02,1634.539
2014-01-03,1610.212
2014-01-06,1602.065
2014-01-07,1593.731
2014-01-08,1606.036
2014-01-09,1595.979
2014-01-10,1609.241
2014-01-13,1598.297
2014-01-14,1594.181
2014-01-15,1596.685
2014-01-16,1596.291
2014-01-17,1609.026
2014-01-20,1586.845
2014-01-21,1593.595
2014-01-22,1605.345
2014-01-23,1592.691
2014-01-24,1564.554
2014-01-27,1541.493
2014-01-28,1545.615
2014-01-29,1545.355
2014-01-30,1531.026
2014-01-31,1531.066
2014-02-03,1531.155
2014-02-04,1507.344
2014-02-05,1505.876
2014-02-06,1511.942
2014-02-07,1522.836
2014-02-10,1528.639
2014-02-11,1534.769
2014-02-12,1552.77
2014-02-13,1544.823
2014-02-14,1548.418
2014-02-17,1553.921
2014-02-18,1562.824
2014-02-19,1588.851
2014-02-20,1579.597
2014-02-21,1578.713
2014-02-24,1562.596
2014-02-25,1556.813
2014-02-26,1556.087
2014-02-27,1573.988
2014-02-28,1588.677
2014-03-03,1594.668
2014-03-04,1589.02
2014-03-05,1575.932
2014-03-06,1581.481
2014-03-07,1591.432
2014-03-10,1584.786
2014-03-11,1594.631
2014-03-12,1582.192
2014-03-13,1580.426
2014-03-14,1535.228
2014-03-17,1529.405
2014-03-18,1553.078
2014-03-19,1558.968
2014-03-20,1519.294
2014-03-21,1530.938
2014-03-24,1553.718
2014-03-25,1553.49
2014-03-26,1546.715
2014-03-27,1566.176
2014-03-28,1579.19
2014-03-31,1599.252
2014-04-01,1613.693
2014-04-02,1621.97
2014-04-03,1626.66
2014-04-04,1629.454
2014-04-07,1623.509
2014-04-08,1625.946
2014-04-09,1637.354
2014-04-10,1639.8
2014-04-11,1658.41
2014-04-14,1671.3
2014-04-15,1656.56
2014-04-16,1640.152
2014-04-17,1653.357
2014-04-18,1653.357
2014-04-21,1653.443
2014-04-22,1648.546
2014-04-23,1642.244
2014-04-24,1646.55
2014-04-25,1622.564
2014-04-28,1627.822
2014-04-29,1640.715
2014-04-30,1634.074
2014-05-01,1634.032
2014-05-02,1638.553
2014-05-05,1635.694
2014-05-06,1635.736
2014-05-07,1634.246
2014-05-08,1623.092
2014-05-09,1631.064
2014-05-12,1651.731
2014-05-13,1674.302
2014-05-14,1684.604
2014-05-15,1685.75
2014-05-16,1688.496
2014-05-19,1688.885
2014-05-20,1696.241
2014-05-21,1702.151
2014-05-22,1706.202
2014-05-23,1715.622
2014-05-26,1710.688
2014-05-27,1711.266
2014-05-28,1709.579
2014-05-29,1711.108
2014-05-30,1713.006
2014-06-02,1712.807
2014-06-03,1730.166
2014-06-04,1734.503
2014-06-05,1733.157
2014-06-06,1733.57
2014-06-09,1736.969
2014-06-10,1749.661
2014-06-11,1743.343
2014-06-12,1739.457
2014-06-13,1743.831
2014-06-16,1741.956
2014-06-17,1740.562
2014-06-18,1741.729
2014-06-19,1740.01
2014-06-20,1732.817
2014-06-23,1718.963
2014-06-24,1723.612
2014-06-25,1739.976
2014-06-26,1765.644
2014-06-27,1771.181
2014-06-30,1768.028
2014-07-01,1768.097
2014-07-02,1791.946
2014-07-03,1795.417
2014-07-04,1786.463
2014-07-07,1781.936
2014-07-08,1783.453
2014-07-09,1784.675
2014-07-10,1796.986
2014-07-11,1793.7
2014-07-14,1794.087
2014-07-15,1801.451
2014-07-16,1811.69
2014-07-17,1807.181
2014-07-18,1810.427
2014-07-21,1813.134
2014-07-22,1823.954
2014-07-23,1833.818
2014-07-24,1851.083
2014-07-25,1844.071
2014-07-28,1835.743
2014-07-29,1837.139
2014-07-30,1843.53
2014-07-31,1859.327
2014-08-01,1826.896
2014-08-04,1840.64
2014-08-05,1835.915
2014-08-06,1834.196
2014-08-07,1836.996
2014-08-08,1843.279
2014-08-11,1842.497
2014-08-12,1856.528
2014-08-13,1862.477
2014-08-14,1861.491
2014-08-15,1855.973
2014-08-18,1873.832
2014-08-19,1910.463
2014-08-20,1934.065
2014-08-21,1894.989
2014-08-22,1897.451
2014-08-25,1904.961
2014-08-26,1899.038
2014-08-27,1903.359
2014-08-28,1890.161
2014-08-29,1889.81
2014-09-01,1894.914
2014-09-02,1899.346
2014-09-03,1925.062
2014-09-04,1925.669
2014-09-05,1931.479
2014-09-08,1931.119
2014-09-09,1931.094
2014-09-10,1912.867
2014-09-11,1916.497
2014-09-12,1909.836
2014-09-15,1887.014
2014-09-16,1868.436
2014-09-17,1874.673
2014-09-18,1869.168
2014-09-19,1854.456
2014-09-22,1848.104
2014-09-23,1847.804
2014-09-24,1845.81
2014-09-25,1842.695
2014-09-26,1838.464
2014-09-29,1799.452
2014-09-30,1799.628
2014-10-01,1799.593
2014-10-02,1800.3
2014-10-03,1800.78
2014-10-06,1814.466
2014-10-07,1838.032
2014-10-08,1822.008
2014-10-09,1838.052
2014-10-10,1831.389
2014-10-13,1834.108
2014-10-14,1824.796
2014-10-15,1830.461
2014-10-16,1821.975
2014-10-17,1817.084
2014-10-20,1821.153
2014-10-21,1821.192
2014-10-22,1835.827
2014-10-23,1836.671
2014-10-24,1845.491
2014-10-27,1837.308
2014-10-28,1846.282
2014-10-29,1851.242
2014-10-30,1849.785
2014-10-31,1862.12
2014-11-03,1877.234
2014-11-04,1862.611
2014-11-05,1848.801
2014-11-06,1846.455
2014-11-07,1844.408
2014-11-10,1869.75
2014-11-11,1871.645
2014-11-12,1873.494
2014-11-13,1885.561
2014-11-14,1907.08
2014-11-17,1908.277
2014-11-18,1892.923
2014-11-19,1880.661
2014-11-20,1901.988
2014-11-21,1896.646
2014-11-24,1909.937
2014-11-25,1915.593
2014-11-26,1939.019
2014-11-27,1929.068
2014-11-28,1936.242
2014-12-01,1912.155
2014-12-02,1915.429
2014-12-03,1923.646
2014-12-04,1922.039
2014-12-05,1936.761
2014-12-08,1905.487
2014-12-09,1896.947
2014-12-10,1907.5
2014-12-11,1905.609
2014-12-12,1901.37
2014-12-15,1898.618
2014-12-16,1873.942
2014-12-17,1856.083
2014-12-18,1874.94
2014-12-19,1871.885
2014-12-22,1888.613
2014-12-23,1875.635
2014-12-24,1886.409
2014-12-25,1886.409
2014-12-26,1886.543
2014-12-29,1889.791
2014-12-30,1887.184
2014-12-31,1896.106
2015-01-01,1896.106
2015-01-02,1907.126
2015-01-05,1903.504
2015-01-06,1888.861
2015-01-07,1891.717
2015-01-08,1881.696
2015-01-09,1888.299
2015-01-12,1905.861
2015-01-13,1935.593
2015-01-14,1944.991
2015-01-15,1962.593
2015-01-16,1957.871
