Date,SWEDEN MID CAP Mid Cap
2005-11-10,512.219
2005-11-11,524.83
2005-11-14,523.289
2005-11-15,517.944
2005-11-16,518.618
2005-11-17,524.161
2005-11-18,526.398
2005-11-21,531.627
2005-11-22,533.601
2005-11-23,539.248
2005-11-24,536.943
2005-11-25,539.865
2005-11-28,544.686
2005-11-29,537.558
2005-11-30,533.801
2005-12-01,541.338
2005-12-02,548.899
2005-12-05,548.909
2005-12-06,555.664
2005-12-07,550.184
2005-12-08,555.14
2005-12-09,558.385
2005-12-12,560.004
2005-12-13,565.211
2005-12-14,565.536
2005-12-15,556.173
2005-12-16,564.383
2005-12-19,567.603
2005-12-20,563.488
2005-12-21,563.062
2005-12-22,565.476
2005-12-23,570.576
2005-12-26,570.576
2005-12-27,574.055
2005-12-28,578.801
2005-12-29,577.849
2005-12-30,574.357
2006-01-02,572.933
2006-01-03,583.382
2006-01-04,592.679
2006-01-05,594.729
2006-01-06,598.057
2006-01-09,601.232
2006-01-10,593.897
2006-01-11,599.353
2006-01-12,602.89
2006-01-13,600.783
2006-01-16,604.686
2006-01-17,596.644
2006-01-18,586.399
2006-01-19,587.482
2006-01-20,581.953
2006-01-23,593.693
2006-01-24,590.134
2006-01-25,598.446
2006-01-26,598.291
2006-01-27,603.42
2006-01-30,600.385
2006-01-31,604.541
2006-02-01,608.804
2006-02-02,613.101
2006-02-03,606.404
2006-02-06,607.469
2006-02-07,602.174
2006-02-08,606.388
2006-02-09,619.789
2006-02-10,611.531
2006-02-13,609.779
2006-02-14,613.899
2006-02-15,619.245
2006-02-16,618.763
2006-02-17,624.339
2006-02-20,625.854
2006-02-21,622.443
2006-02-22,621.255
2006-02-23,623.625
2006-02-24,627.059
2006-02-27,627.881
2006-02-28,619.317
2006-03-01,625.514
2006-03-02,634.44
2006-03-03,642.137
2006-03-06,646.832
2006-03-07,629.605
2006-03-08,623.385
2006-03-09,632.133
2006-03-10,633.247
2006-03-13,639.786
2006-03-14,646.822
2006-03-15,644.917
2006-03-16,656.166
2006-03-17,659.659
2006-03-20,662.767
2006-03-21,654.709
2006-03-22,658.89
2006-03-23,658.586
2006-03-24,661.257
2006-03-27,658.367
2006-03-28,656.237
2006-03-29,653.966
2006-03-30,676.15
2006-03-31,672.607
2006-04-03,690.75
2006-04-04,697.568
2006-04-05,703.304
2006-04-06,699.113
2006-04-07,689.485
2006-04-10,688.062
2006-04-11,688.261
2006-04-12,682.585
2006-04-13,684.554
2006-04-14,684.554
2006-04-17,696.807
2006-04-18,695.883
2006-04-19,712.392
2006-04-20,714.894
2006-04-21,724.883
2006-04-24,720.737
2006-04-25,716.896
2006-04-26,722.467
2006-04-27,728.456
2006-04-28,726.668
2006-05-01,729.488
2006-05-02,732.588
2006-05-03,740.584
2006-05-04,751.687
2006-05-05,760.587
2006-05-08,756.623
2006-05-09,753.059
2006-05-10,755.17
2006-05-11,746.516
2006-05-12,726.783
2006-05-15,704.254
2006-05-16,703.642
2006-05-17,668.858
2006-05-18,666.054
2006-05-19,660.958
2006-05-22,627.227
2006-05-23,676.025
2006-05-24,653.044
2006-05-25,653.914
2006-05-26,682.608
2006-05-29,683.462
2006-05-30,665.334
2006-05-31,670.156
2006-06-01,675.02
2006-06-02,681.486
2006-06-05,683.065
2006-06-06,675.061
2006-06-07,653.814
2006-06-08,616.345
2006-06-09,634.201
2006-06-12,620.239
2006-06-13,593.898
2006-06-14,607.956
2006-06-15,636.807
2006-06-16,628.314
2006-06-19,630.32
2006-06-20,634.416
2006-06-21,644.432
2006-06-22,640.026
2006-06-23,637.672
2006-06-26,640.238
2006-06-27,631.355
2006-06-28,627.913
2006-06-29,648.154
2006-06-30,675.558
2006-07-03,678.342
2006-07-04,685.516
2006-07-05,669.098
2006-07-06,678.182
2006-07-07,677.478
2006-07-10,673.357
2006-07-11,668.524
2006-07-12,665.991
2006-07-13,653.183
2006-07-14,637.618
2006-07-17,620.691
2006-07-18,609.168
2006-07-19,640.271
2006-07-20,641.179
2006-07-21,633.906
2006-07-24,639.97
2006-07-25,641.928
2006-07-26,650.669
2006-07-27,666.476
2006-07-28,672.169
2006-07-31,668.837
2006-08-01,658.869
2006-08-02,669.064
2006-08-03,662.528
2006-08-04,673.645
2006-08-07,663.54
2006-08-08,666.241
2006-08-09,677.078
2006-08-10,657.881
2006-08-11,660.185
2006-08-14,664.684
2006-08-15,672.63
2006-08-16,681.793
2006-08-17,690.217
2006-08-18,685.139
2006-08-21,694.02
2006-08-22,696.021
2006-08-23,691.692
2006-08-24,689.841
2006-08-25,683.078
2006-08-28,688.527
2006-08-29,693.625
2006-08-30,698.53
2006-08-31,692.291
2006-09-01,692.144
2006-09-04,706.641
2006-09-05,703.049
2006-09-06,698.108
2006-09-07,683.544
2006-09-08,687.45
2006-09-11,683.446
2006-09-12,707.469
2006-09-13,719.421
2006-09-14,731.988
2006-09-15,728.432
2006-09-18,738.247
2006-09-19,736.363
2006-09-20,737.862
2006-09-21,737.809
2006-09-22,732.64
2006-09-25,718.994
2006-09-26,715.146
2006-09-27,727.394
2006-09-28,729.609
2006-09-29,723.803
2006-10-02,729.776
2006-10-03,725.113
2006-10-04,732.31
2006-10-05,746.767
2006-10-06,741.547
2006-10-09,737.427
2006-10-10,740.644
2006-10-11,742.269
2006-10-12,761.033
2006-10-13,753.616
2006-10-16,760.295
2006-10-17,748.344
2006-10-18,759.887
2006-10-19,763.536
2006-10-20,768.668
2006-10-23,770.773
2006-10-24,769.835
2006-10-25,779.907
2006-10-26,782.449
2006-10-27,780.301
2006-10-30,772.438
2006-10-31,776.578
2006-11-01,791.957
2006-11-02,785.264
2006-11-03,784.14
2006-11-06,801.72
2006-11-07,805.264
2006-11-08,802.091
2006-11-09,806.142
2006-11-10,808.896
2006-11-13,807.17
2006-11-14,805.475
2006-11-15,808.566
2006-11-16,805.019
2006-11-17,792.214
2006-11-20,797.493
2006-11-21,799.632
2006-11-22,811.308
2006-11-23,812.043
2006-11-24,813.78
2006-11-27,796.202
2006-11-28,790.819
2006-11-29,809.198
2006-11-30,808.066
2006-12-01,808.628
2006-12-04,817.306
2006-12-05,825.991
2006-12-06,819.85
2006-12-07,826.873
2006-12-08,827.754
2006-12-11,833.291
2006-12-12,846.499
2006-12-13,847.486
2006-12-14,844.173
2006-12-15,848.782
2006-12-18,847.235
2006-12-19,847.555
2006-12-20,862.806
2006-12-21,863.617
2006-12-22,861.359
2006-12-25,861.359
2006-12-26,857.566
2006-12-27,866.896
2006-12-28,866.673
2006-12-29,875.648
2007-01-01,875.648
2007-01-02,890.336
2007-01-03,873.836
2007-01-04,846.61
2007-01-05,842.944
2007-01-08,842.697
2007-01-09,836.489
2007-01-10,828.229
2007-01-11,842.566
2007-01-12,846.463
2007-01-15,855.709
2007-01-16,851.948
2007-01-17,850.525
2007-01-18,847.663
2007-01-19,854.886
2007-01-22,854.345
2007-01-23,864.858
2007-01-24,868.402
2007-01-25,867.394
2007-01-26,853.313
2007-01-29,864.425
2007-01-30,877.074
2007-01-31,878.048
2007-02-01,891.501
2007-02-02,886.93
2007-02-05,881.045
2007-02-06,890.925
2007-02-07,904.695
2007-02-08,895.046
2007-02-09,896.362
2007-02-12,882.125
2007-02-13,889.345
2007-02-14,921.716
2007-02-15,913.263
2007-02-16,906.568
2007-02-19,917.516
2007-02-20,910.168
2007-02-21,902.455
2007-02-22,908.074
2007-02-23,918.706
2007-02-26,933.272
2007-02-27,900.825
2007-02-28,876.625
2007-03-01,866.761
2007-03-02,872.61
2007-03-05,856.889
2007-03-06,863.939
2007-03-07,874.352
2007-03-08,886.755
2007-03-09,887.757
2007-03-12,895.029
2007-03-13,888.519
2007-03-14,854.528
2007-03-15,890.524
2007-03-16,892.274
2007-03-19,902.081
2007-03-20,910.697
2007-03-21,916.128
2007-03-22,930.821
2007-03-23,931.027
2007-03-26,923.712
2007-03-27,933.55
2007-03-28,923.602
2007-03-29,938.743
2007-03-30,942.776
2007-04-02,956.763
2007-04-03,969.273
2007-04-04,967.1
2007-04-05,967.112
2007-04-06,967.112
2007-04-09,960.677
2007-04-10,979.774
2007-04-11,975.906
2007-04-12,983.124
2007-04-13,985.813
2007-04-16,1002.859
2007-04-17,1004.296
2007-04-18,994.002
2007-04-19,991.26
2007-04-20,1009.002
2007-04-23,1006.989
2007-04-24,993.966
2007-04-25,1001.316
2007-04-26,1001.973
2007-04-27,1005.643
2007-04-30,1008.444
2007-05-01,1007.543
2007-05-02,1010.678
2007-05-03,989.055
2007-05-04,1005.236
2007-05-07,1015.3
2007-05-08,981.883
2007-05-09,983.543
2007-05-10,967.659
2007-05-11,976.672
2007-05-14,979.028
2007-05-15,985.368
2007-05-16,991.279
2007-05-17,981.713
2007-05-18,987.275
2007-05-21,985.612
2007-05-22,991.942
2007-05-23,1013.827
2007-05-24,1007.885
2007-05-25,1005.377
2007-05-28,1011.395
2007-05-29,1001.324
2007-05-30,983.634
2007-05-31,1000.0
2007-06-01,1002.786
2007-06-04,1003.483
2007-06-05,1010.345
2007-06-06,1006.054
2007-06-07,967.83
2007-06-08,963.524
2007-06-11,969.41
2007-06-12,948.082
2007-06-13,952.576
2007-06-14,964.757
2007-06-15,976.249
2007-06-18,979.586
2007-06-19,979.196
2007-06-20,1001.187
2007-06-21,985.43
2007-06-22,990.185
2007-06-25,985.235
2007-06-26,977.044
2007-06-27,974.251
2007-06-28,994.496
2007-06-29,996.526
2007-07-02,1008.364
2007-07-03,1024.499
2007-07-04,1034.107
2007-07-05,1024.462
2007-07-06,1034.741
2007-07-09,1042.256
2007-07-10,1042.185
2007-07-11,1050.656
2007-07-12,1060.429
2007-07-13,1062.374
2007-07-16,1066.195
2007-07-17,1048.376
2007-07-18,1043.697
2007-07-19,1055.952
2007-07-20,1055.655
2007-07-23,1064.561
2007-07-24,1042.21
2007-07-25,1023.455
2007-07-26,982.781
2007-07-27,982.151
2007-07-30,996.031
2007-07-31,1011.392
2007-08-01,985.355
2007-08-02,997.381
2007-08-03,989.273
2007-08-06,968.925
2007-08-07,969.57
2007-08-08,989.958
2007-08-09,952.273
2007-08-10,912.844
2007-08-13,931.068
2007-08-14,917.028
2007-08-15,899.716
2007-08-16,851.731
2007-08-17,877.38
2007-08-20,885.585
2007-08-21,886.384
2007-08-22,908.134
2007-08-23,916.195
2007-08-24,935.895
2007-08-27,930.644
2007-08-28,911.755
2007-08-29,926.105
2007-08-30,933.577
2007-08-31,945.878
2007-09-03,943.934
2007-09-04,946.35
2007-09-05,925.345
2007-09-06,932.924
2007-09-07,909.893
2007-09-10,890.991
2007-09-11,912.232
2007-09-12,923.332
2007-09-13,940.73
2007-09-14,926.929
2007-09-17,904.833
2007-09-18,924.446
2007-09-19,964.403
2007-09-20,968.506
2007-09-21,978.038
2007-09-24,974.915
2007-09-25,953.907
2007-09-26,963.931
2007-09-27,976.871
2007-09-28,983.846
2007-10-01,995.213
2007-10-02,990.397
2007-10-03,997.715
2007-10-04,1000.662
2007-10-05,1017.668
2007-10-08,1016.301
2007-10-09,1016.596
2007-10-10,1029.554
2007-10-11,1046.59
2007-10-12,1034.703
2007-10-15,1031.781
2007-10-16,1006.729
2007-10-17,1012.087
2007-10-18,997.48
2007-10-19,973.927
2007-10-22,934.487
2007-10-23,986.554
2007-10-24,968.691
2007-10-25,996.512
2007-10-26,998.225
2007-10-29,1004.317
2007-10-30,989.8
2007-10-31,999.239
2007-11-01,985.823
2007-11-02,976.897
2007-11-05,976.149
2007-11-06,991.658
2007-11-07,985.526
2007-11-08,990.56
2007-11-09,962.381
2007-11-12,952.864
2007-11-13,937.504
2007-11-14,957.038
2007-11-15,929.359
2007-11-16,921.652
2007-11-19,890.974
2007-11-20,922.089
2007-11-21,897.566
2007-11-22,899.929
2007-11-23,912.636
2007-11-26,930.994
2007-11-27,916.149
2007-11-28,940.99
2007-11-29,942.787
2007-11-30,938.179
2007-12-03,931.556
2007-12-04,914.599
2007-12-05,931.157
2007-12-06,934.686
2007-12-07,955.923
2007-12-10,967.054
2007-12-11,964.373
2007-12-12,961.409
2007-12-13,918.64
2007-12-14,914.477
2007-12-17,880.862
2007-12-18,879.418
2007-12-19,876.781
2007-12-20,870.358
2007-12-21,887.821
2007-12-24,886.885
2007-12-25,886.885
2007-12-26,897.147
2007-12-27,899.225
2007-12-28,914.857
2007-12-31,909.91
2008-01-01,909.91
2008-01-02,899.97
2008-01-03,897.361
2008-01-04,870.891
2008-01-07,859.335
2008-01-08,865.144
2008-01-09,845.952
2008-01-10,839.652
2008-01-11,832.675
2008-01-14,852.626
2008-01-15,817.29
2008-01-16,800.819
2008-01-17,799.213
2008-01-18,783.942
2008-01-21,748.67
2008-01-22,789.396
2008-01-23,767.571
2008-01-24,813.179
2008-01-25,811.492
2008-01-28,801.649
2008-01-29,823.059
2008-01-30,823.647
2008-01-31,825.286
2008-02-01,860.863
2008-02-04,870.859
2008-02-05,831.815
2008-02-06,840.034
2008-02-07,799.848
2008-02-08,800.804
2008-02-11,794.604
2008-02-12,828.523
2008-02-13,830.14
2008-02-14,837.457
2008-02-15,832.696
2008-02-18,850.025
2008-02-19,857.361
2008-02-20,842.093
2008-02-21,868.71
2008-02-22,860.558
2008-02-25,877.396
2008-02-26,894.914
2008-02-27,909.872
2008-02-28,892.135
2008-02-29,885.404
2008-03-03,879.349
2008-03-04,861.117
2008-03-05,888.487
2008-03-06,887.877
2008-03-07,873.431
2008-03-10,853.786
2008-03-11,866.481
2008-03-12,888.358
2008-03-13,878.655
2008-03-14,878.765
2008-03-17,843.995
2008-03-18,871.575
2008-03-19,856.35
2008-03-20,827.735
2008-03-21,827.735
2008-03-24,826.062
2008-03-25,869.703
2008-03-26,880.644
2008-03-27,898.01
2008-03-28,894.26
2008-03-31,901.845
2008-04-01,918.069
2008-04-02,923.502
2008-04-03,920.257
2008-04-04,920.032
2008-04-07,936.038
2008-04-08,916.144
2008-04-09,920.79
2008-04-10,919.815
2008-04-11,904.961
2008-04-14,899.78
2008-04-15,894.255
2008-04-16,923.348
2008-04-17,909.943
2008-04-18,909.449
2008-04-21,915.128
2008-04-22,932.26
2008-04-23,944.509
2008-04-24,932.885
2008-04-25,938.289
2008-04-28,946.16
2008-04-29,928.096
2008-04-30,923.537
2008-05-01,915.018
2008-05-02,937.076
2008-05-05,948.017
2008-05-06,960.652
2008-05-07,963.95
2008-05-08,968.75
2008-05-09,953.611
2008-05-12,971.11
2008-05-13,966.667
2008-05-14,969.23
2008-05-15,966.968
2008-05-16,984.272
2008-05-19,994.002
2008-05-20,977.362
2008-05-21,983.384
2008-05-22,985.034
2008-05-23,970.339
2008-05-26,977.154
2008-05-27,965.992
2008-05-28,966.459
2008-05-29,960.218
2008-05-30,961.826
2008-06-02,948.7
2008-06-03,954.49
2008-06-04,939.959
2008-06-05,945.025
2008-06-06,957.115
2008-06-09,936.434
2008-06-10,906.98
2008-06-11,894.24
2008-06-12,894.779
2008-06-13,894.996
2008-06-16,915.515
2008-06-17,923.914
2008-06-18,895.567
2008-06-19,889.4
2008-06-20,896.122
2008-06-23,879.919
2008-06-24,868.288
2008-06-25,875.139
2008-06-26,860.683
2008-06-27,858.33
2008-06-30,851.705
2008-07-01,825.268
2008-07-02,820.188
2008-07-03,810.934
2008-07-04,802.058
2008-07-07,818.157
2008-07-08,794.81
2008-07-09,812.673
2008-07-10,796.306
2008-07-11,786.501
2008-07-14,792.73
2008-07-15,780.214
2008-07-16,779.962
2008-07-17,810.936
2008-07-18,823.989
2008-07-21,831.608
2008-07-22,805.699
2008-07-23,810.263
2008-07-24,772.773
2008-07-25,773.264
2008-07-28,778.755
2008-07-29,769.751
2008-07-30,789.111
2008-07-31,782.747
2008-08-01,765.663
2008-08-04,757.232
2008-08-05,772.104
2008-08-06,786.527
2008-08-07,790.433
2008-08-08,778.459
2008-08-11,787.451
2008-08-12,779.662
2008-08-13,767.141
2008-08-14,776.028
2008-08-15,765.35
2008-08-18,767.71
2008-08-19,737.007
2008-08-20,738.55
2008-08-21,743.755
2008-08-22,765.75
2008-08-25,751.849
2008-08-26,749.217
2008-08-27,751.642
2008-08-28,766.433
2008-08-29,758.292
2008-09-01,758.523
2008-09-02,758.591
2008-09-03,744.819
2008-09-04,716.197
2008-09-05,692.893
2008-09-08,718.364
2008-09-09,694.009
2008-09-10,686.382
2008-09-11,665.946
2008-09-12,686.847
2008-09-15,664.484
2008-09-16,642.97
2008-09-17,626.646
2008-09-18,633.476
2008-09-19,687.043
2008-09-22,692.837
2008-09-23,683.186
2008-09-24,669.741
2008-09-25,682.451
2008-09-26,667.676
2008-09-29,621.196
2008-09-30,602.484
2008-10-01,604.355
2008-10-02,585.817
2008-10-03,597.39
2008-10-06,534.738
2008-10-07,541.572
2008-10-08,512.179
2008-10-09,513.171
2008-10-10,486.019
2008-10-13,528.636
2008-10-14,536.149
2008-10-15,489.148
2008-10-16,456.221
2008-10-17,460.42
2008-10-20,471.741
2008-10-21,464.047
2008-10-22,433.47
2008-10-23,423.564
2008-10-24,392.816
2008-10-27,372.213
2008-10-28,383.481
2008-10-29,435.398
2008-10-30,455.291
2008-10-31,442.504
2008-11-03,473.355
2008-11-04,516.206
2008-11-05,501.701
2008-11-06,463.728
2008-11-07,477.686
2008-11-10,489.055
2008-11-11,446.557
2008-11-12,431.177
2008-11-13,433.924
2008-11-14,434.274
2008-11-17,422.036
2008-11-18,413.313
2008-11-19,389.935
2008-11-20,373.279
2008-11-21,360.221
2008-11-24,407.345
2008-11-25,423.826
2008-11-26,414.353
2008-11-27,426.866
2008-11-28,418.9
2008-12-01,384.195
2008-12-02,405.621
2008-12-03,407.847
2008-12-04,400.821
2008-12-05,375.746
2008-12-08,429.373
2008-12-09,437.729
2008-12-10,450.927
2008-12-11,448.875
2008-12-12,438.531
2008-12-15,431.052
2008-12-16,438.066
2008-12-17,459.331
2008-12-18,473.54
2008-12-19,452.475
2008-12-22,439.585
2008-12-23,435.651
2008-12-24,431.998
2008-12-25,431.998
2008-12-26,433.961
2008-12-29,450.335
2008-12-30,456.967
2008-12-31,447.455
2009-01-01,447.455
2009-01-02,473.672
2009-01-05,466.296
2009-01-06,465.585
2009-01-07,478.934
2009-01-08,470.381
2009-01-09,455.692
2009-01-12,438.777
2009-01-13,421.708
2009-01-14,391.28
2009-01-15,394.911
2009-01-16,410.491
2009-01-19,401.039
2009-01-20,384.283
2009-01-21,392.506
2009-01-22,397.277
2009-01-23,390.631
2009-01-26,419.184
2009-01-27,417.38
2009-01-28,435.302
2009-01-29,413.924
2009-01-30,400.663
2009-02-02,386.503
2009-02-03,402.579
2009-02-04,418.311
2009-02-05,418.444
2009-02-06,438.767
2009-02-09,460.093
2009-02-10,442.865
2009-02-11,429.337
2009-02-12,420.25
2009-02-13,429.861
2009-02-16,418.362
2009-02-17,391.423
2009-02-18,392.061
2009-02-19,398.473
2009-02-20,375.34
2009-02-23,365.449
2009-02-24,357.867
2009-02-25,353.568
2009-02-26,367.179
2009-02-27,361.041
2009-03-02,338.624
2009-03-03,330.155
2009-03-04,353.132
2009-03-05,333.045
2009-03-06,336.901
2009-03-09,345.614
2009-03-10,379.759
2009-03-11,387.452
2009-03-12,387.068
2009-03-13,386.015
2009-03-16,403.034
2009-03-17,393.986
2009-03-18,401.85
2009-03-19,434.905
2009-03-20,417.866
2009-03-23,430.772
2009-03-24,415.857
2009-03-25,424.854
2009-03-26,430.242
2009-03-27,415.19
2009-03-30,393.314
2009-03-31,404.31
2009-04-01,416.321
2009-04-02,453.958
2009-04-03,466.97
2009-04-06,460.048
2009-04-07,446.555
2009-04-08,443.617
2009-04-09,453.107
2009-04-10,453.107
2009-04-13,457.115
2009-04-14,472.928
2009-04-15,462.411
2009-04-16,470.697
2009-04-17,476.952
2009-04-20,444.171
2009-04-21,454.536
2009-04-22,491.93
2009-04-23,498.181
2009-04-24,521.967
2009-04-27,523.024
2009-04-28,505.108
2009-04-29,518.916
2009-04-30,518.244
2009-05-01,517.936
2009-05-04,549.011
2009-05-05,551.548
2009-05-06,568.4
2009-05-07,569.353
2009-05-08,586.506
2009-05-11,579.813
2009-05-12,562.913
2009-05-13,537.768
2009-05-14,543.266
2009-05-15,557.118
2009-05-18,569.777
2009-05-19,594.111
2009-05-20,603.964
2009-05-21,598.377
2009-05-22,594.28
2009-05-25,592.157
2009-05-26,585.338
2009-05-27,578.46
2009-05-28,572.319
2009-05-29,582.494
2009-06-01,614.719
2009-06-02,607.636
2009-06-03,572.082
2009-06-04,571.568
2009-06-05,564.297
2009-06-08,558.612
2009-06-09,566.683
2009-06-10,585.003
2009-06-11,590.226
2009-06-12,587.238
2009-06-15,559.098
2009-06-16,564.932
2009-06-17,541.205
2009-06-18,548.449
2009-06-19,546.3
2009-06-22,520.62
2009-06-23,527.109
2009-06-24,556.048
2009-06-25,544.081
2009-06-26,563.535
2009-06-29,580.512
2009-06-30,571.544
2009-07-01,593.574
2009-07-02,569.538
2009-07-03,568.831
2009-07-06,555.925
2009-07-07,555.139
2009-07-08,548.62
2009-07-09,553.697
2009-07-10,545.64
2009-07-13,554.686
2009-07-14,560.594
2009-07-15,593.214
2009-07-16,595.986
2009-07-17,606.005
2009-07-20,611.169
2009-07-21,635.819
2009-07-22,642.498
2009-07-23,669.886
2009-07-24,673.929
2009-07-27,666.892
2009-07-28,662.228
2009-07-29,662.079
2009-07-30,681.74
2009-07-31,697.003
2009-08-03,731.239
2009-08-04,713.086
2009-08-05,711.075
2009-08-06,712.934
2009-08-07,728.701
2009-08-10,722.53
2009-08-11,693.655
2009-08-12,714.412
2009-08-13,733.297
2009-08-14,720.645
2009-08-17,696.616
2009-08-18,715.188
2009-08-19,717.164
2009-08-20,736.439
2009-08-21,768.731
2009-08-24,776.123
2009-08-25,775.421
2009-08-26,755.106
2009-08-27,747.616
2009-08-28,773.85
2009-08-31,753.951
2009-09-01,731.667
2009-09-02,711.84
2009-09-03,713.906
2009-09-04,725.246
2009-09-07,751.567
2009-09-08,764.726
2009-09-09,779.354
2009-09-10,777.972
2009-09-11,783.558
2009-09-14,777.749
2009-09-15,781.664
2009-09-16,799.642
2009-09-17,804.252
2009-09-18,799.892
2009-09-21,785.867
2009-09-22,806.525
2009-09-23,801.736
2009-09-24,776.79
2009-09-25,770.576
2009-09-28,779.417
2009-09-29,763.884
2009-09-30,762.424
2009-10-01,743.385
2009-10-02,732.751
2009-10-05,733.613
2009-10-06,761.164
2009-10-07,744.751
2009-10-08,761.525
2009-10-09,765.128
2009-10-12,778.674
2009-10-13,771.194
2009-10-14,797.347
2009-10-15,793.386
2009-10-16,791.965
2009-10-19,807.143
2009-10-20,799.954
2009-10-21,804.898
2009-10-22,795.856
2009-10-23,795.705
2009-10-26,784.375
2009-10-27,768.066
2009-10-28,747.19
2009-10-29,775.905
2009-10-30,777.929
2009-11-02,777.143
2009-11-03,755.267
2009-11-04,781.015
2009-11-05,794.833
2009-11-06,791.525
2009-11-09,824.681
2009-11-10,824.376
2009-11-11,834.194
2009-11-12,830.228
2009-11-13,832.978
2009-11-16,849.242
2009-11-17,828.027
2009-11-18,838.381
2009-11-19,815.354
2009-11-20,810.821
2009-11-23,846.182
2009-11-24,829.626
2009-11-25,837.969
2009-11-26,798.148
2009-11-27,817.391
2009-11-30,803.852
2009-12-01,831.506
2009-12-02,846.217
2009-12-03,844.547
2009-12-04,840.86
2009-12-07,834.81
2009-12-08,816.003
2009-12-09,810.549
2009-12-10,810.232
2009-12-11,816.08
2009-12-14,823.099
2009-12-15,806.357
2009-12-16,809.116
2009-12-17,788.966
2009-12-18,779.712
2009-12-21,790.936
2009-12-22,789.063
2009-12-23,797.415
2009-12-24,794.625
2009-12-25,794.625
2009-12-28,808.929
2009-12-29,816.247
2009-12-30,808.523
2009-12-31,812.634
2010-01-01,812.634
2010-01-04,839.052
2010-01-05,837.537
2010-01-06,836.156
2010-01-07,835.567
2010-01-08,844.314
2010-01-11,861.873
2010-01-12,847.889
2010-01-13,854.481
2010-01-14,860.417
2010-01-15,848.348
2010-01-18,860.437
2010-01-19,854.527
2010-01-20,826.872
2010-01-21,817.935
2010-01-22,812.097
2010-01-25,808.956
2010-01-26,794.589
2010-01-27,794.757
2010-01-28,772.092
2010-01-29,783.819
2010-02-01,799.648
2010-02-02,811.925
2010-02-03,800.89
2010-02-04,769.979
2010-02-05,755.148
2010-02-08,763.695
2010-02-09,772.043
2010-02-10,773.954
2010-02-11,783.577
2010-02-12,776.73
2010-02-15,773.522
2010-02-16,786.659
2010-02-17,800.843
2010-02-18,802.553
2010-02-19,801.745
2010-02-22,810.2
2010-02-23,800.952
2010-02-24,805.956
2010-02-25,797.697
2010-02-26,816.72
2010-03-01,822.651
2010-03-02,830.942
2010-03-03,839.914
2010-03-04,841.455
2010-03-05,850.26
2010-03-08,856.757
2010-03-09,848.249
2010-03-10,863.597
2010-03-11,864.143
2010-03-12,870.35
2010-03-15,857.77
2010-03-16,872.714
2010-03-17,874.973
2010-03-18,859.786
2010-03-19,857.789
2010-03-22,854.958
2010-03-23,868.876
2010-03-24,856.423
2010-03-25,867.718
2010-03-26,864.291
2010-03-29,861.669
2010-03-30,860.125
2010-03-31,870.73
2010-04-01,879.198
2010-04-02,879.198
2010-04-05,880.948
2010-04-06,884.538
2010-04-07,881.14
2010-04-08,873.484
2010-04-09,886.364
2010-04-12,895.842
2010-04-13,887.212
2010-04-14,898.688
2010-04-15,900.073
2010-04-16,891.645
2010-04-19,883.733
2010-04-20,901.508
2010-04-21,885.845
2010-04-22,874.78
2010-04-23,898.041
2010-04-26,898.027
2010-04-27,878.298
2010-04-28,864.949
2010-04-29,897.359
2010-04-30,899.148
2010-05-03,897.675
2010-05-04,864.944
2010-05-05,825.504
2010-05-06,793.912
2010-05-07,752.886
2010-05-10,827.768
2010-05-11,810.74
2010-05-12,837.763
2010-05-13,830.172
2010-05-14,798.779
2010-05-17,798.291
2010-05-18,811.48
2010-05-19,773.624
2010-05-20,741.854
2010-05-21,761.055
2010-05-24,758.496
2010-05-25,720.251
2010-05-26,749.124
2010-05-27,772.227
2010-05-28,776.47
2010-05-31,777.29
2010-06-01,783.146
2010-06-02,782.953
2010-06-03,795.273
2010-06-04,763.65
2010-06-07,746.104
2010-06-08,741.07
2010-06-09,770.477
2010-06-10,798.994
2010-06-11,795.668
2010-06-14,822.194
2010-06-15,835.098
2010-06-16,828.711
2010-06-17,830.888
2010-06-18,841.965
2010-06-21,850.686
2010-06-22,838.615
2010-06-23,824.418
2010-06-24,808.248
2010-06-25,808.955
2010-06-28,821.252
2010-06-29,783.405
2010-06-30,789.416
2010-07-01,775.029
2010-07-02,787.518
2010-07-05,779.688
2010-07-06,807.566
2010-07-07,815.767
2010-07-08,821.372
2010-07-09,836.829
2010-07-12,838.381
2010-07-13,871.513
2010-07-14,878.407
2010-07-15,874.217
2010-07-16,858.471
2010-07-19,851.588
2010-07-20,849.558
2010-07-21,870.951
2010-07-22,896.964
2010-07-23,886.644
2010-07-26,895.386
2010-07-27,896.775
2010-07-28,891.503
2010-07-29,897.167
2010-07-30,896.738
2010-08-02,937.632
2010-08-03,937.102
2010-08-04,933.228
2010-08-05,933.506
2010-08-06,934.659
2010-08-09,937.084
2010-08-10,912.314
2010-08-11,870.216
2010-08-12,863.894
2010-08-13,856.665
2010-08-16,871.945
2010-08-17,887.998
2010-08-18,882.595
2010-08-19,867.287
2010-08-20,846.649
2010-08-23,850.841
2010-08-24,831.424
2010-08-25,820.536
2010-08-26,840.893
2010-08-27,851.694
2010-08-30,844.163
2010-08-31,844.54
2010-09-01,891.902
2010-09-02,888.863
2010-09-03,901.64
2010-09-06,908.053
2010-09-07,894.184
2010-09-08,911.849
2010-09-09,917.144
2010-09-10,924.903
2010-09-13,944.691
2010-09-14,953.057
2010-09-15,950.906
2010-09-16,950.92
