Date,SWEDEN MID CAP Mid Cap
2005-11-10,520.981
2005-11-11,533.808
2005-11-14,532.24
2005-11-15,526.803
2005-11-16,527.49
2005-11-17,533.127
2005-11-18,535.402
2005-11-21,540.721
2005-11-22,542.728
2005-11-23,548.472
2005-11-24,546.128
2005-11-25,549.1
2005-11-28,554.003
2005-11-29,546.754
2005-11-30,542.932
2005-12-01,550.598
2005-12-02,558.288
2005-12-05,558.299
2005-12-06,565.169
2005-12-07,559.596
2005-12-08,564.637
2005-12-09,567.937
2005-12-12,569.583
2005-12-13,574.88
2005-12-14,575.21
2005-12-15,565.687
2005-12-16,574.037
2005-12-19,577.312
2005-12-20,573.127
2005-12-21,572.694
2005-12-22,575.149
2005-12-23,580.337
2005-12-26,580.337
2005-12-27,583.875
2005-12-28,588.701
2005-12-29,587.734
2005-12-30,584.182
2006-01-02,582.734
2006-01-03,593.361
2006-01-04,602.817
2006-01-05,604.903
2006-01-06,608.287
2006-01-09,611.516
2006-01-10,604.056
2006-01-11,609.605
2006-01-12,613.203
2006-01-13,611.06
2006-01-16,615.03
2006-01-17,606.85
2006-01-18,596.43
2006-01-19,597.532
2006-01-20,591.908
2006-01-23,603.849
2006-01-24,600.228
2006-01-25,608.683
2006-01-26,608.525
2006-01-27,613.742
2006-01-30,610.655
2006-01-31,614.882
2006-02-01,619.219
2006-02-02,623.589
2006-02-03,616.777
2006-02-06,617.86
2006-02-07,612.475
2006-02-08,616.761
2006-02-09,630.392
2006-02-10,621.991
2006-02-13,620.209
2006-02-14,624.401
2006-02-15,629.837
2006-02-16,629.347
2006-02-17,635.019
2006-02-20,636.56
2006-02-21,633.09
2006-02-22,631.882
2006-02-23,634.293
2006-02-24,637.786
2006-02-27,638.621
2006-02-28,629.911
2006-03-01,636.214
2006-03-02,645.292
2006-03-03,653.122
2006-03-06,657.897
2006-03-07,640.375
2006-03-08,634.049
2006-03-09,642.946
2006-03-10,644.079
2006-03-13,650.73
2006-03-14,657.887
2006-03-15,655.949
2006-03-16,667.39
2006-03-17,670.943
2006-03-20,674.104
2006-03-21,665.908
2006-03-22,669.54
2006-03-23,669.23
2006-03-24,671.945
2006-03-27,669.008
2006-03-28,666.844
2006-03-29,664.536
2006-03-30,687.078
2006-03-31,682.752
2006-04-03,701.168
2006-04-04,707.776
2006-04-05,713.526
2006-04-06,709.274
2006-04-07,698.854
2006-04-10,697.412
2006-04-11,697.614
2006-04-12,691.86
2006-04-13,693.856
2006-04-14,693.856
2006-04-17,706.275
2006-04-18,705.339
2006-04-19,722.072
2006-04-20,724.609
2006-04-21,734.733
2006-04-24,730.531
2006-04-25,725.977
2006-04-26,730.817
2006-04-27,736.875
2006-04-28,734.333
2006-05-01,737.183
2006-05-02,740.315
2006-05-03,747.53
2006-05-04,758.737
2006-05-05,767.262
2006-05-08,763.264
2006-05-09,759.668
2006-05-10,761.798
2006-05-11,752.888
2006-05-12,732.987
2006-05-15,710.266
2006-05-16,709.648
2006-05-17,674.568
2006-05-18,671.74
2006-05-19,666.601
2006-05-22,632.581
2006-05-23,681.796
2006-05-24,658.619
2006-05-25,659.496
2006-05-26,688.435
2006-05-29,689.297
2006-05-30,671.014
2006-05-31,675.877
2006-06-01,680.783
2006-06-02,687.304
2006-06-05,688.896
2006-06-06,680.824
2006-06-07,659.395
2006-06-08,621.607
2006-06-09,639.615
2006-06-12,625.534
2006-06-13,598.968
2006-06-14,613.146
2006-06-15,642.243
2006-06-16,633.678
2006-06-19,635.701
2006-06-20,639.832
2006-06-21,649.933
2006-06-22,645.489
2006-06-23,643.115
2006-06-26,645.704
2006-06-27,636.744
2006-06-28,633.273
2006-06-29,653.687
2006-06-30,681.325
2006-07-03,684.133
2006-07-04,691.368
2006-07-05,674.81
2006-07-06,683.972
2006-07-07,683.261
2006-07-10,679.105
2006-07-11,674.231
2006-07-12,671.676
2006-07-13,658.759
2006-07-14,643.061
2006-07-17,625.989
2006-07-18,614.368
2006-07-19,645.736
2006-07-20,646.652
2006-07-21,639.318
2006-07-24,645.433
2006-07-25,647.408
2006-07-26,656.224
2006-07-27,672.165
2006-07-28,677.907
2006-07-31,674.547
2006-08-01,664.494
2006-08-02,674.776
2006-08-03,668.184
2006-08-04,679.395
2006-08-07,669.204
2006-08-08,671.929
2006-08-09,682.858
2006-08-10,663.497
2006-08-11,665.82
2006-08-14,670.358
2006-08-15,678.372
2006-08-16,687.613
2006-08-17,696.109
2006-08-18,690.988
2006-08-21,699.945
2006-08-22,701.962
2006-08-23,697.597
2006-08-24,695.73
2006-08-25,688.909
2006-08-28,694.405
2006-08-29,699.547
2006-08-30,704.493
2006-08-31,698.201
2006-09-01,698.053
2006-09-04,712.673
2006-09-05,709.051
2006-09-06,704.068
2006-09-07,689.379
2006-09-08,693.319
2006-09-11,689.281
2006-09-12,713.508
2006-09-13,725.562
2006-09-14,738.236
2006-09-15,734.651
2006-09-18,744.549
2006-09-19,742.649
2006-09-20,744.161
2006-09-21,744.107
2006-09-22,738.894
2006-09-25,725.132
2006-09-26,721.251
2006-09-27,733.604
2006-09-28,735.838
2006-09-29,729.982
2006-10-02,736.006
2006-10-03,731.303
2006-10-04,738.561
2006-10-05,753.142
2006-10-06,747.878
2006-10-09,743.722
2006-10-10,746.967
2006-10-11,748.606
2006-10-12,767.529
2006-10-13,760.049
2006-10-16,766.785
2006-10-17,754.732
2006-10-18,766.374
2006-10-19,770.054
2006-10-20,775.23
2006-10-23,777.353
2006-10-24,776.407
2006-10-25,786.565
2006-10-26,789.129
2006-10-27,786.962
2006-10-30,779.032
2006-10-31,783.207
2006-11-01,798.718
2006-11-02,791.967
2006-11-03,790.833
2006-11-06,808.564
2006-11-07,812.138
2006-11-08,808.938
2006-11-09,813.024
2006-11-10,815.802
2006-11-13,814.061
2006-11-14,812.351
2006-11-15,815.469
2006-11-16,811.891
2006-11-17,798.977
2006-11-20,804.301
2006-11-21,806.458
2006-11-22,818.234
2006-11-23,818.976
2006-11-24,820.727
2006-11-27,802.999
2006-11-28,797.57
2006-11-29,816.106
2006-11-30,814.964
2006-12-01,815.531
2006-12-04,824.283
2006-12-05,833.042
2006-12-06,826.849
2006-12-07,833.932
2006-12-08,834.821
2006-12-11,840.404
2006-12-12,853.726
2006-12-13,854.721
2006-12-14,851.38
2006-12-15,856.027
2006-12-18,854.468
2006-12-19,854.79
2006-12-20,870.171
2006-12-21,870.989
2006-12-22,868.712
2006-12-25,868.712
2006-12-26,864.886
2006-12-27,874.297
2006-12-28,874.072
2006-12-29,883.123
2007-01-01,883.123
2007-01-02,897.937
2007-01-03,881.295
2007-01-04,853.837
2007-01-05,850.14
2007-01-08,849.891
2007-01-09,843.63
2007-01-10,835.3
2007-01-11,849.758
2007-01-12,853.689
2007-01-15,863.014
2007-01-16,859.22
2007-01-17,857.786
2007-01-18,854.899
2007-01-19,862.184
2007-01-22,861.638
2007-01-23,872.241
2007-01-24,875.816
2007-01-25,874.799
2007-01-26,860.597
2007-01-29,871.805
2007-01-30,884.561
2007-01-31,885.544
2007-02-01,899.111
2007-02-02,894.501
2007-02-05,888.566
2007-02-06,898.531
2007-02-07,912.419
2007-02-08,902.686
2007-02-09,904.014
2007-02-12,889.655
2007-02-13,896.937
2007-02-14,929.585
2007-02-15,921.059
2007-02-16,914.307
2007-02-19,925.349
2007-02-20,917.938
2007-02-21,910.159
2007-02-22,915.826
2007-02-23,926.548
2007-02-26,941.239
2007-02-27,908.515
2007-02-28,884.109
2007-03-01,874.161
2007-03-02,880.059
2007-03-05,864.204
2007-03-06,871.314
2007-03-07,881.816
2007-03-08,894.325
2007-03-09,895.335
2007-03-12,902.669
2007-03-13,896.104
2007-03-14,861.823
2007-03-15,898.126
2007-03-16,899.891
2007-03-19,909.782
2007-03-20,918.471
2007-03-21,923.948
2007-03-22,938.767
2007-03-23,938.975
2007-03-26,931.597
2007-03-27,941.519
2007-03-28,931.486
2007-03-29,946.756
2007-03-30,949.467
2007-04-02,963.14
2007-04-03,975.733
2007-04-04,971.653
2007-04-05,971.664
2007-04-06,971.664
2007-04-09,965.198
2007-04-10,984.385
2007-04-11,980.499
2007-04-12,987.752
2007-04-13,990.453
2007-04-16,1007.579
2007-04-17,1008.345
2007-04-18,997.397
2007-04-19,994.645
2007-04-20,1012.448
2007-04-23,1010.428
2007-04-24,996.884
2007-04-25,1003.09
2007-04-26,1003.748
2007-04-27,1006.773
2007-04-30,1009.577
2007-05-01,1008.675
2007-05-02,1011.813
2007-05-03,990.166
2007-05-04,1005.626
2007-05-07,1015.694
2007-05-08,982.264
2007-05-09,983.925
2007-05-10,967.659
2007-05-11,976.672
2007-05-14,979.028
2007-05-15,985.368
2007-05-16,991.279
2007-05-17,981.713
2007-05-18,987.275
2007-05-21,985.612
2007-05-22,991.942
2007-05-23,1013.827
2007-05-24,1007.885
2007-05-25,1005.377
2007-05-28,1011.395
2007-05-29,1001.324
2007-05-30,983.634
2007-05-31,1000.0
2007-06-01,1002.786
2007-06-04,1003.483
2007-06-05,1010.345
2007-06-06,1006.054
2007-06-07,967.83
2007-06-08,963.524
2007-06-11,969.41
2007-06-12,948.082
2007-06-13,952.576
2007-06-14,964.757
2007-06-15,976.249
2007-06-18,979.586
2007-06-19,979.196
2007-06-20,1001.187
2007-06-21,985.43
2007-06-22,990.185
2007-06-25,985.235
2007-06-26,977.044
2007-06-27,974.251
2007-06-28,994.496
2007-06-29,996.526
2007-07-02,1008.364
2007-07-03,1024.499
2007-07-04,1034.107
2007-07-05,1024.462
2007-07-06,1034.741
2007-07-09,1042.256
2007-07-10,1042.185
2007-07-11,1050.656
2007-07-12,1060.429
2007-07-13,1062.374
2007-07-16,1066.195
2007-07-17,1048.376
2007-07-18,1043.697
2007-07-19,1055.952
2007-07-20,1055.655
2007-07-23,1064.561
2007-07-24,1042.21
2007-07-25,1023.455
2007-07-26,982.781
2007-07-27,982.151
2007-07-30,996.031
2007-07-31,1011.392
2007-08-01,985.355
2007-08-02,997.381
2007-08-03,989.273
2007-08-06,968.925
2007-08-07,969.57
2007-08-08,989.958
2007-08-09,952.273
2007-08-10,912.844
2007-08-13,931.068
2007-08-14,917.028
2007-08-15,899.716
2007-08-16,851.731
2007-08-17,877.38
2007-08-20,885.585
2007-08-21,886.384
2007-08-22,908.134
2007-08-23,916.195
2007-08-24,935.895
2007-08-27,930.644
2007-08-28,911.755
2007-08-29,926.105
2007-08-30,933.577
2007-08-31,945.878
2007-09-03,943.934
2007-09-04,946.35
2007-09-05,925.345
2007-09-06,932.924
2007-09-07,909.893
2007-09-10,890.991
2007-09-11,912.232
2007-09-12,923.332
2007-09-13,940.73
2007-09-14,926.929
2007-09-17,904.833
2007-09-18,924.446
2007-09-19,964.403
2007-09-20,968.506
2007-09-21,978.038
2007-09-24,974.915
2007-09-25,953.907
2007-09-26,963.931
2007-09-27,976.871
2007-09-28,983.846
2007-10-01,995.213
2007-10-02,990.397
2007-10-03,997.715
2007-10-04,1000.662
2007-10-05,1017.668
2007-10-08,1016.301
2007-10-09,1016.596
2007-10-10,1029.554
2007-10-11,1046.59
2007-10-12,1034.703
2007-10-15,1031.781
2007-10-16,1006.729
2007-10-17,1012.087
2007-10-18,997.48
2007-10-19,973.927
2007-10-22,934.487
2007-10-23,986.554
2007-10-24,968.691
2007-10-25,996.512
2007-10-26,998.225
2007-10-29,1004.317
2007-10-30,989.8
2007-10-31,999.239
2007-11-01,985.823
2007-11-02,976.897
2007-11-05,976.149
2007-11-06,991.658
2007-11-07,985.526
2007-11-08,990.56
2007-11-09,962.381
2007-11-12,952.864
2007-11-13,937.504
2007-11-14,957.038
2007-11-15,929.359
2007-11-16,921.652
2007-11-19,890.974
2007-11-20,922.089
2007-11-21,897.566
2007-11-22,899.929
2007-11-23,912.636
2007-11-26,930.994
2007-11-27,916.149
2007-11-28,940.99
2007-11-29,942.787
2007-11-30,938.179
2007-12-03,931.556
2007-12-04,914.599
2007-12-05,931.157
2007-12-06,934.686
2007-12-07,955.923
2007-12-10,967.054
2007-12-11,964.373
2007-12-12,961.409
2007-12-13,918.64
2007-12-14,914.477
2007-12-17,880.862
2007-12-18,879.418
2007-12-19,876.781
2007-12-20,870.358
2007-12-21,887.821
2007-12-24,886.885
2007-12-25,886.885
2007-12-26,897.147
2007-12-27,899.225
2007-12-28,914.857
2007-12-31,909.91
2008-01-01,909.91
2008-01-02,899.97
2008-01-03,897.361
2008-01-04,870.891
2008-01-07,859.335
2008-01-08,865.144
2008-01-09,845.952
2008-01-10,839.652
2008-01-11,832.675
2008-01-14,852.626
2008-01-15,817.29
2008-01-16,800.819
2008-01-17,799.213
2008-01-18,783.942
2008-01-21,748.67
2008-01-22,789.396
2008-01-23,767.571
2008-01-24,813.179
2008-01-25,811.492
2008-01-28,801.649
2008-01-29,823.059
2008-01-30,823.647
2008-01-31,825.286
2008-02-01,860.863
2008-02-04,870.859
2008-02-05,831.815
2008-02-06,840.034
2008-02-07,799.848
2008-02-08,800.804
2008-02-11,794.604
2008-02-12,828.523
2008-02-13,830.14
2008-02-14,837.457
2008-02-15,832.696
2008-02-18,850.025
2008-02-19,857.361
2008-02-20,842.093
2008-02-21,868.71
2008-02-22,860.558
2008-02-25,877.396
2008-02-26,894.914
2008-02-27,909.872
2008-02-28,892.135
2008-02-29,885.404
2008-03-03,879.349
2008-03-04,861.117
2008-03-05,888.487
2008-03-06,887.877
2008-03-07,873.431
2008-03-10,853.786
2008-03-11,866.481
2008-03-12,888.358
2008-03-13,878.655
2008-03-14,878.765
2008-03-17,843.995
2008-03-18,871.575
2008-03-19,856.35
2008-03-20,827.735
2008-03-21,827.735
2008-03-24,826.062
2008-03-25,869.703
2008-03-26,880.644
2008-03-27,898.01
2008-03-28,894.26
2008-03-31,901.098
2008-04-01,917.308
2008-04-02,922.13
2008-04-03,918.532
2008-04-04,916.549
2008-04-07,932.494
2008-04-08,912.675
2008-04-09,917.304
2008-04-10,916.332
2008-04-11,901.535
2008-04-14,896.374
2008-04-15,890.869
2008-04-16,919.852
2008-04-17,905.336
2008-04-18,904.047
2008-04-21,909.692
2008-04-22,926.722
2008-04-23,937.863
2008-04-24,925.967
2008-04-25,930.688
2008-04-28,938.495
2008-04-29,920.577
2008-04-30,916.055
2008-05-01,907.605
2008-05-02,929.485
2008-05-05,940.336
2008-05-06,952.869
2008-05-07,956.141
2008-05-08,960.901
2008-05-09,945.224
2008-05-12,962.57
2008-05-13,958.166
2008-05-14,960.706
2008-05-15,957.471
2008-05-16,974.606
2008-05-19,984.241
2008-05-20,966.931
2008-05-21,972.889
2008-05-22,974.521
2008-05-23,959.983
2008-05-26,966.725
2008-05-27,955.683
2008-05-28,956.145
2008-05-29,949.427
2008-05-30,951.016
2008-06-02,938.038
2008-06-03,943.763
2008-06-04,929.395
2008-06-05,934.404
2008-06-06,946.358
2008-06-09,925.909
2008-06-10,896.787
2008-06-11,884.191
2008-06-12,884.723
2008-06-13,884.937
2008-06-16,905.226
2008-06-17,913.531
2008-06-18,885.502
2008-06-19,879.405
2008-06-20,886.051
2008-06-23,870.03
2008-06-24,858.53
2008-06-25,865.303
2008-06-26,851.011
2008-06-27,848.683
2008-06-30,842.133
2008-07-01,815.993
2008-07-02,810.97
2008-07-03,801.82
2008-07-04,793.044
2008-07-07,808.962
2008-07-08,785.878
2008-07-09,803.54
2008-07-10,787.357
2008-07-11,777.662
2008-07-14,783.821
2008-07-15,771.445
2008-07-16,771.196
2008-07-17,801.822
2008-07-18,814.729
2008-07-21,822.262
2008-07-22,796.644
2008-07-23,801.157
2008-07-24,764.089
2008-07-25,764.574
2008-07-28,770.003
2008-07-29,761.1
2008-07-30,780.243
2008-07-31,773.95
2008-08-01,757.059
2008-08-04,748.722
2008-08-05,763.426
2008-08-06,777.687
2008-08-07,781.55
2008-08-08,769.711
2008-08-11,778.601
2008-08-12,770.899
2008-08-13,758.519
2008-08-14,767.307
2008-08-15,756.749
2008-08-18,759.082
2008-08-19,728.725
2008-08-20,730.249
2008-08-21,735.397
2008-08-22,757.144
2008-08-25,743.399
2008-08-26,740.797
2008-08-27,743.195
2008-08-28,757.82
2008-08-29,749.77
2008-09-01,749.998
2008-09-02,750.066
2008-09-03,736.448
2008-09-04,708.148
2008-09-05,685.106
2008-09-08,710.29
2008-09-09,686.21
2008-09-10,678.668
2008-09-11,658.462
2008-09-12,679.128
2008-09-15,657.016
2008-09-16,635.744
2008-09-17,619.604
2008-09-18,626.357
2008-09-19,679.322
2008-09-22,685.05
2008-09-23,675.508
2008-09-24,662.214
2008-09-25,674.781
2008-09-26,660.172
2008-09-29,614.215
2008-09-30,595.713
2008-10-01,597.563
2008-10-02,579.233
2008-10-03,590.676
2008-10-06,528.729
2008-10-07,535.485
2008-10-08,506.423
2008-10-09,507.404
2008-10-10,480.557
2008-10-13,522.695
2008-10-14,530.124
2008-10-15,483.651
2008-10-16,451.094
2008-10-17,455.245
2008-10-20,466.44
2008-10-21,458.832
2008-10-22,428.598
2008-10-23,418.803
2008-10-24,388.401
2008-10-27,368.03
2008-10-28,379.171
2008-10-29,430.504
2008-10-30,450.174
2008-10-31,437.531
2008-11-03,468.035
2008-11-04,510.405
2008-11-05,496.062
2008-11-06,458.516
2008-11-07,472.317
2008-11-10,483.559
2008-11-11,441.538
2008-11-12,426.331
2008-11-13,429.048
2008-11-14,429.394
2008-11-17,417.293
2008-11-18,408.668
2008-11-19,385.552
2008-11-20,369.084
2008-11-21,356.172
2008-11-24,402.767
2008-11-25,419.063
2008-11-26,409.696
2008-11-27,422.069
2008-11-28,414.192
2008-12-01,379.877
2008-12-02,401.062
2008-12-03,403.263
2008-12-04,396.316
2008-12-05,371.523
2008-12-08,424.547
2008-12-09,432.81
2008-12-10,445.859
2008-12-11,443.83
2008-12-12,433.603
2008-12-15,426.207
2008-12-16,433.143
2008-12-17,454.169
2008-12-18,468.218
2008-12-19,447.389
2008-12-22,434.645
2008-12-23,430.755
2008-12-24,427.143
2008-12-25,427.143
2008-12-26,429.084
2008-12-29,445.274
2008-12-30,451.831
2008-12-31,442.426
2009-01-01,442.426
2009-01-02,468.348
2009-01-05,461.055
2009-01-06,460.353
2009-01-07,473.551
2009-01-08,465.095
2009-01-09,450.571
2009-01-12,433.846
2009-01-13,416.969
2009-01-14,386.882
2009-01-15,390.472
2009-01-16,405.878
2009-01-19,396.532
2009-01-20,379.964
2009-01-21,388.095
2009-01-22,392.813
2009-01-23,386.241
2009-01-26,414.473
2009-01-27,412.69
2009-01-28,430.41
2009-01-29,409.272
2009-01-30,396.16
2009-02-02,382.159
2009-02-03,398.055
2009-02-04,413.61
2009-02-05,413.742
2009-02-06,433.836
2009-02-09,454.922
2009-02-10,437.888
2009-02-11,424.512
2009-02-12,415.527
2009-02-13,425.03
2009-02-16,413.66
2009-02-17,387.024
2009-02-18,387.655
2009-02-19,393.995
2009-02-20,371.122
2009-02-23,361.342
2009-02-24,353.845
2009-02-25,349.595
2009-02-26,363.052
2009-02-27,356.983
2009-03-02,334.818
2009-03-03,326.445
2009-03-04,349.163
2009-03-05,329.302
2009-03-06,333.115
2009-03-09,341.73
2009-03-10,375.491
2009-03-11,383.098
2009-03-12,382.718
2009-03-13,381.676
2009-03-16,398.504
2009-03-17,389.558
2009-03-18,397.333
2009-03-19,430.017
2009-03-20,413.17
2009-03-23,425.931
2009-03-24,411.183
2009-03-25,419.92
2009-03-26,425.245
2009-03-27,410.368
2009-03-30,388.747
2009-03-31,399.615
2009-04-01,411.139
2009-04-02,448.307
2009-04-03,460.489
2009-04-06,453.664
2009-04-07,439.7
2009-04-08,436.807
2009-04-09,446.152
2009-04-10,446.152
2009-04-13,450.098
2009-04-14,465.668
2009-04-15,455.313
2009-04-16,463.471
2009-04-17,469.63
2009-04-20,437.353
2009-04-21,447.296
2009-04-22,483.498
2009-04-23,489.642
2009-04-24,512.64
2009-04-27,513.679
2009-04-28,496.082
2009-04-29,509.287
2009-04-30,508.628
2009-05-01,508.325
2009-05-04,538.823
2009-05-05,541.314
2009-05-06,557.853
2009-05-07,558.788
2009-05-08,575.301
2009-05-11,568.736
2009-05-12,551.531
2009-05-13,526.894
2009-05-14,532.281
2009-05-15,545.852
2009-05-18,558.256
2009-05-19,582.098
2009-05-20,591.752
2009-05-21,586.277
2009-05-22,582.263
2009-05-25,580.183
2009-05-26,573.502
2009-05-27,566.763
2009-05-28,560.746
2009-05-29,570.716
2009-06-01,602.289
2009-06-02,595.349
2009-06-03,560.514
2009-06-04,560.01
2009-06-05,552.887
2009-06-08,547.316
2009-06-09,555.224
2009-06-10,573.174
2009-06-11,578.291
2009-06-12,575.364
2009-06-15,547.793
2009-06-16,553.509
2009-06-17,530.262
2009-06-18,537.359
2009-06-19,535.253
2009-06-22,510.092
2009-06-23,516.45
2009-06-24,544.804
2009-06-25,533.079
2009-06-26,552.14
2009-06-29,568.774
2009-06-30,559.987
2009-07-01,581.571
2009-07-02,558.022
2009-07-03,557.329
2009-07-06,544.684
2009-07-07,543.913
2009-07-08,537.526
2009-07-09,542.501
2009-07-10,534.606
2009-07-13,543.47
2009-07-14,549.259
2009-07-15,581.219
2009-07-16,583.934
2009-07-17,593.751
2009-07-20,598.81
2009-07-21,622.962
2009-07-22,629.507
2009-07-23,656.341
2009-07-24,660.301
2009-07-27,653.407
2009-07-28,648.837
2009-07-29,648.691
2009-07-30,667.955
2009-07-31,682.909
2009-08-03,716.452
2009-08-04,698.667
2009-08-05,696.697
2009-08-06,698.518
2009-08-07,713.966
2009-08-10,707.92
2009-08-11,679.629
2009-08-12,699.966
2009-08-13,718.469
2009-08-14,706.073
2009-08-17,682.53
2009-08-18,700.726
2009-08-19,702.662
2009-08-20,721.548
2009-08-21,753.186
2009-08-24,760.429
2009-08-25,759.742
2009-08-26,739.837
2009-08-27,732.499
2009-08-28,758.202
2009-08-31,738.705
2009-09-01,716.872
2009-09-02,697.446
2009-09-03,699.47
2009-09-04,710.581
2009-09-07,736.369
2009-09-08,749.262
2009-09-09,763.595
2009-09-10,762.241
2009-09-11,767.714
2009-09-14,762.022
2009-09-15,765.859
2009-09-16,783.473
2009-09-17,787.989
2009-09-18,783.718
2009-09-21,769.977
2009-09-22,790.217
2009-09-23,785.524
2009-09-24,761.082
2009-09-25,754.994
2009-09-28,763.657
2009-09-29,748.438
2009-09-30,747.007
2009-10-01,728.353
2009-10-02,717.934
2009-10-05,718.779
2009-10-06,745.773
2009-10-07,729.692
2009-10-08,746.126
2009-10-09,749.656
2009-10-12,762.929
2009-10-13,755.6
2009-10-14,781.224
2009-10-15,777.343
2009-10-16,775.95
2009-10-19,790.822
2009-10-20,783.778
2009-10-21,788.622
2009-10-22,779.764
2009-10-23,779.616
2009-10-26,768.515
2009-10-27,752.535
2009-10-28,732.081
2009-10-29,760.216
2009-10-30,762.199
2009-11-02,761.429
2009-11-03,739.995
2009-11-04,765.222
2009-11-05,778.761
2009-11-06,775.52
2009-11-09,808.006
2009-11-10,807.706
2009-11-11,817.326
2009-11-12,813.44
2009-11-13,816.135
2009-11-16,832.07
2009-11-17,811.284
2009-11-18,821.428
2009-11-19,798.867
2009-11-20,794.425
2009-11-23,829.071
2009-11-24,812.85
2009-11-25,821.025
2009-11-26,782.009
2009-11-27,800.862
2009-11-30,787.598
2009-12-01,814.692
2009-12-02,829.106
2009-12-03,827.469
2009-12-04,823.857
2009-12-07,817.929
2009-12-08,799.503
2009-12-09,794.159
2009-12-10,793.849
2009-12-11,799.578
2009-12-14,806.455
2009-12-15,790.052
2009-12-16,792.755
2009-12-17,773.013
2009-12-18,763.945
2009-12-21,774.943
2009-12-22,772.977
2009-12-23,781.159
2009-12-24,778.427
2009-12-25,778.427
2009-12-28,792.438
2009-12-29,799.608
2009-12-30,792.041
2009-12-31,796.068
2010-01-01,796.068
2010-01-04,821.948
2010-01-05,820.464
2010-01-06,819.111
2010-01-07,818.534
2010-01-08,827.103
2010-01-11,844.303
2010-01-12,830.604
2010-01-13,837.062
2010-01-14,842.877
2010-01-15,831.054
2010-01-18,842.896
2010-01-19,837.107
2010-01-20,810.016
2010-01-21,801.261
2010-01-22,795.542
2010-01-25,792.466
2010-01-26,778.391
2010-01-27,778.555
2010-01-28,756.353
2010-01-29,767.841
2010-02-01,783.347
2010-02-02,795.374
2010-02-03,784.564
2010-02-04,754.283
2010-02-05,739.754
2010-02-08,748.127
2010-02-09,756.305
2010-02-10,758.177
2010-02-11,767.603
2010-02-12,760.896
2010-02-15,757.754
2010-02-16,770.623
2010-02-17,784.517
2010-02-18,786.193
2010-02-19,785.401
2010-02-22,793.684
2010-02-23,784.624
2010-02-24,789.526
2010-02-25,781.436
2010-02-26,800.071
2010-03-01,805.881
2010-03-02,814.003
2010-03-03,822.792
2010-03-04,824.302
2010-03-05,832.928
2010-03-08,839.292
2010-03-09,830.957
2010-03-10,845.993
2010-03-11,846.527
2010-03-12,852.608
2010-03-15,840.285
2010-03-16,854.923
2010-03-17,857.136
2010-03-18,842.259
2010-03-19,840.303
2010-03-22,837.53
2010-03-23,851.163
2010-03-24,838.965
2010-03-25,849.898
2010-03-26,846.541
2010-03-29,843.88
2010-03-30,842.368
2010-03-31,852.412
2010-04-01,860.702
2010-04-02,860.702
2010-04-05,862.415
2010-04-06,865.929
2010-04-07,862.602
2010-04-08,855.108
2010-04-09,867.717
2010-04-12,876.996
2010-04-13,868.547
2010-04-14,878.879
2010-04-15,880.233
2010-04-16,871.642
2010-04-19,863.908
2010-04-20,881.284
2010-04-21,865.973
2010-04-22,854.959
2010-04-23,877.287
2010-04-26,877.273
2010-04-27,856.936
2010-04-28,843.342
2010-04-29,874.942
2010-04-30,876.196
2010-05-03,874.76
2010-05-04,842.864
2010-05-05,804.105
2010-05-06,773.332
2010-05-07,733.369
2010-05-10,806.31
2010-05-11,789.724
2010-05-12,815.519
2010-05-13,808.129
2010-05-14,777.57
2010-05-17,777.095
2010-05-18,789.095
2010-05-19,752.283
2010-05-20,721.389
2010-05-21,740.06
2010-05-24,737.572
2010-05-25,700.383
2010-05-26,728.319
2010-05-27,750.78
2010-05-28,754.906
2010-05-31,755.703
2010-06-01,761.396
2010-06-02,761.209
2010-06-03,773.186
2010-06-04,742.442
2010-06-07,725.383
2010-06-08,720.489
2010-06-09,749.079
2010-06-10,776.805
2010-06-11,773.571
2010-06-14,799.36
2010-06-15,811.906
2010-06-16,805.696
2010-06-17,807.813
2010-06-18,818.581
2010-06-21,827.06
2010-06-22,815.325
2010-06-23,801.522
2010-06-24,785.801
2010-06-25,786.488
2010-06-28,798.444
2010-06-29,761.648
2010-06-30,767.493
2010-07-01,753.505
2010-07-02,765.647
2010-07-05,758.035
2010-07-06,785.138
2010-07-07,793.111
2010-07-08,798.56
2010-07-09,813.589
2010-07-12,815.097
2010-07-13,847.31
2010-07-14,854.012
2010-07-15,849.938
2010-07-16,834.629
2010-07-19,827.938
2010-07-20,825.964
2010-07-21,846.762
2010-07-22,872.054
2010-07-23,862.02
2010-07-26,870.519
2010-07-27,871.87
2010-07-28,866.744
2010-07-29,872.251
2010-07-30,871.834
2010-08-02,911.592
2010-08-03,911.077
2010-08-04,907.31
2010-08-05,907.581
2010-08-06,908.702
2010-08-09,911.059
2010-08-10,886.977
2010-08-11,846.048
2010-08-12,839.902
2010-08-13,832.874
2010-08-16,847.729
2010-08-17,863.336
2010-08-18,858.083
2010-08-19,843.201
2010-08-20,823.136
2010-08-23,827.211
2010-08-24,808.334
2010-08-25,797.748
2010-08-26,817.54
2010-08-27,828.04
2010-08-30,820.718
2010-08-31,821.086
2010-09-01,867.132
2010-09-02,864.178
2010-09-03,876.6
2010-09-06,882.835
2010-09-07,869.35
2010-09-08,886.525
2010-09-09,891.673
2010-09-10,899.217
2010-09-13,918.455
2010-09-14,926.589
2010-09-15,924.497
2010-09-16,924.511
