Date,EM (EMERGING MARKETS) SMID GROWTH SMID (Small+Mid Cap)
2005-11-07,542.516
2005-11-08,541.386
2005-11-09,545.248
2005-11-10,548.096
2005-11-11,552.444
2005-11-14,552.667
2005-11-15,551.932
2005-11-16,553.831
2005-11-17,559.347
2005-11-18,562.757
2005-11-21,563.384
2005-11-22,558.991
2005-11-23,568.598
2005-11-24,571.049
2005-11-25,573.283
2005-11-28,575.413
2005-11-29,573.979
2005-11-30,578.282
2005-12-01,580.907
2005-12-02,585.225
2005-12-05,591.242
2005-12-06,593.325
2005-12-07,590.793
2005-12-08,589.94
2005-12-09,591.059
2005-12-12,594.811
2005-12-13,597.63
2005-12-14,599.476
2005-12-15,598.773
2005-12-16,597.836
2005-12-19,602.556
2005-12-20,601.667
2005-12-21,604.985
2005-12-22,603.49
2005-12-23,607.559
2005-12-26,607.068
2005-12-27,607.68
2005-12-28,610.613
2005-12-29,618.719
2005-12-30,620.133
2006-01-02,622.435
2006-01-03,634.702
2006-01-04,644.389
2006-01-05,652.202
2006-01-06,656.89
2006-01-09,665.278
2006-01-10,662.293
2006-01-11,663.153
2006-01-12,664.808
2006-01-13,666.102
2006-01-16,671.014
2006-01-17,661.857
2006-01-18,649.808
2006-01-19,657.126
2006-01-20,650.831
2006-01-23,642.053
2006-01-24,652.047
2006-01-25,657.759
2006-01-26,662.339
2006-01-27,668.288
2006-01-30,667.273
2006-01-31,671.067
2006-02-01,669.949
2006-02-02,665.965
2006-02-03,659.618
2006-02-06,667.123
2006-02-07,664.85
2006-02-08,656.448
2006-02-09,662.135
2006-02-10,666.924
2006-02-13,660.361
2006-02-14,663.511
2006-02-15,663.915
2006-02-16,668.206
2006-02-17,673.563
2006-02-20,677.866
2006-02-21,676.689
2006-02-22,672.214
2006-02-23,677.642
2006-02-24,680.278
2006-02-27,683.261
2006-02-28,679.566
2006-03-01,686.34
2006-03-02,689.346
2006-03-03,681.147
2006-03-06,681.095
2006-03-07,664.489
2006-03-08,658.983
2006-03-09,661.805
2006-03-10,665.476
2006-03-13,672.143
2006-03-14,671.873
2006-03-15,679.217
2006-03-16,682.636
2006-03-17,684.904
2006-03-20,687.446
2006-03-21,678.789
2006-03-22,674.0
2006-03-23,673.375
2006-03-24,674.435
2006-03-27,678.088
2006-03-28,673.998
2006-03-29,676.338
2006-03-30,685.367
2006-03-31,692.551
2006-04-03,702.758
2006-04-04,709.994
2006-04-05,713.31
2006-04-06,719.203
2006-04-07,717.768
2006-04-10,716.104
2006-04-11,714.656
2006-04-12,712.633
2006-04-13,715.605
2006-04-14,719.951
2006-04-17,722.676
2006-04-18,728.508
2006-04-19,735.474
2006-04-20,735.768
2006-04-21,739.628
2006-04-24,737.595
2006-04-25,732.457
2006-04-26,738.683
2006-04-27,737.233
2006-04-28,739.23
2006-05-01,742.571
2006-05-02,746.716
2006-05-03,753.431
2006-05-04,756.2
2006-05-05,758.266
2006-05-08,764.583
2006-05-09,761.899
2006-05-10,762.721
2006-05-11,761.827
2006-05-12,748.555
2006-05-15,719.0
2006-05-16,715.408
2006-05-17,718.105
2006-05-18,698.236
2006-05-19,694.314
2006-05-22,666.633
2006-05-23,670.338
2006-05-24,660.619
2006-05-25,656.017
2006-05-26,668.078
2006-05-29,672.62
2006-05-30,668.146
2006-05-31,664.586
2006-06-01,663.513
2006-06-02,670.296
2006-06-05,660.519
2006-06-06,648.465
2006-06-07,631.333
2006-06-08,606.094
2006-06-09,616.422
2006-06-12,609.308
2006-06-13,586.739
2006-06-14,589.96
2006-06-15,597.195
2006-06-16,611.13
2006-06-19,606.42
2006-06-20,595.319
2006-06-21,595.431
2006-06-22,599.459
2006-06-23,596.017
2006-06-26,595.157
2006-06-27,600.296
2006-06-28,601.393
2006-06-29,612.128
2006-06-30,632.866
2006-07-03,641.2
2006-07-04,645.132
2006-07-05,632.964
2006-07-06,636.049
2006-07-07,637.75
2006-07-10,642.301
2006-07-11,640.027
2006-07-12,639.828
2006-07-13,626.697
2006-07-14,616.566
2006-07-17,603.557
2006-07-18,604.483
2006-07-19,609.891
2006-07-20,623.808
2006-07-21,620.826
2006-07-24,621.812
2006-07-25,628.572
2006-07-26,631.032
2006-07-27,643.444
2006-07-28,643.037
2006-07-31,643.611
2006-08-01,637.835
2006-08-02,642.64
2006-08-03,642.555
2006-08-04,646.621
2006-08-07,643.798
2006-08-08,647.467
2006-08-09,653.326
2006-08-10,654.21
2006-08-11,654.146
2006-08-14,653.05
2006-08-15,656.788
2006-08-16,666.126
2006-08-17,669.898
2006-08-18,665.839
2006-08-21,657.439
2006-08-22,659.82
2006-08-23,656.49
2006-08-24,653.755
2006-08-25,654.784
2006-08-28,653.629
2006-08-29,659.626
2006-08-30,667.697
2006-08-31,667.595
2006-09-01,671.268
2006-09-04,681.803
2006-09-05,681.533
2006-09-06,678.563
2006-09-07,673.678
2006-09-08,675.85
2006-09-11,668.491
2006-09-12,668.994
2006-09-13,672.179
2006-09-14,673.204
2006-09-15,677.365
2006-09-18,686.72
2006-09-19,685.727
2006-09-20,684.019
2006-09-21,682.334
2006-09-22,675.219
2006-09-25,674.577
2006-09-26,676.024
2006-09-27,681.054
2006-09-28,682.462
2006-09-29,682.085
2006-10-02,684.628
2006-10-03,685.26
2006-10-04,683.267
2006-10-05,688.895
2006-10-06,689.462
2006-10-09,683.36
2006-10-10,688.162
2006-10-11,686.511
2006-10-12,691.129
2006-10-13,700.683
2006-10-16,703.103
2006-10-17,700.611
2006-10-18,704.774
2006-10-19,706.884
2006-10-20,709.671
2006-10-23,709.584
2006-10-24,710.104
2006-10-25,712.126
2006-10-26,718.952
2006-10-27,718.872
2006-10-30,715.053
2006-10-31,723.414
2006-11-01,731.17
2006-11-02,732.853
2006-11-03,739.128
2006-11-06,742.589
2006-11-07,747.18
2006-11-08,743.419
2006-11-09,747.359
2006-11-10,746.222
2006-11-13,743.685
2006-11-14,748.725
2006-11-15,749.365
2006-11-16,753.236
2006-11-17,749.579
2006-11-20,748.806
2006-11-21,754.388
2006-11-22,764.782
2006-11-23,768.625
2006-11-24,770.611
2006-11-27,771.367
2006-11-28,761.695
2006-11-29,769.928
2006-11-30,776.89
2006-12-01,780.139
2006-12-04,781.376
2006-12-05,786.658
2006-12-06,788.908
2006-12-07,789.765
2006-12-08,786.543
2006-12-11,782.245
2006-12-12,775.98
2006-12-13,778.798
2006-12-14,788.586
2006-12-15,792.155
2006-12-18,794.674
2006-12-19,786.301
2006-12-20,794.206
2006-12-21,793.334
2006-12-22,795.482
2006-12-25,796.107
2006-12-26,796.463
2006-12-27,804.241
2006-12-28,809.733
2006-12-29,813.681
2007-01-01,813.964
2007-01-02,823.981
2007-01-03,821.52
2007-01-04,810.677
2007-01-05,801.617
2007-01-08,795.175
2007-01-09,794.975
2007-01-10,786.957
2007-01-11,790.344
2007-01-12,799.456
2007-01-15,809.724
2007-01-16,811.143
2007-01-17,812.684
2007-01-18,817.338
2007-01-19,813.776
2007-01-22,817.341
2007-01-23,817.016
2007-01-24,823.72
2007-01-25,820.87
2007-01-26,813.943
2007-01-29,807.526
2007-01-30,809.237
2007-01-31,809.796
2007-02-01,818.404
2007-02-02,824.724
2007-02-05,826.698
2007-02-06,832.586
2007-02-07,834.279
2007-02-08,834.347
2007-02-09,834.918
2007-02-12,826.819
2007-02-13,828.062
2007-02-14,839.506
2007-02-15,845.004
2007-02-16,847.001
2007-02-19,849.884
2007-02-20,847.731
2007-02-21,849.798
2007-02-22,854.908
2007-02-23,852.161
2007-02-26,856.156
2007-02-27,837.788
2007-02-28,824.184
2007-03-01,814.699
2007-03-02,808.922
2007-03-05,770.701
2007-03-06,787.701
2007-03-07,792.77
2007-03-08,810.523
2007-03-09,814.126
2007-03-12,822.242
2007-03-13,817.941
2007-03-14,803.365
2007-03-15,815.901
2007-03-16,817.736
2007-03-19,826.651
2007-03-20,832.238
2007-03-21,839.71
2007-03-22,850.952
2007-03-23,854.73
2007-03-26,857.61
2007-03-27,854.897
2007-03-28,845.864
2007-03-29,856.696
2007-03-30,863.468
2007-04-02,864.814
2007-04-03,875.45
2007-04-04,883.986
2007-04-05,887.739
2007-04-06,889.658
2007-04-09,894.754
2007-04-10,898.021
2007-04-11,897.752
2007-04-12,898.771
2007-04-13,903.168
2007-04-16,914.83
2007-04-17,913.148
2007-04-18,916.126
2007-04-19,907.896
2007-04-20,923.695
2007-04-23,927.95
2007-04-24,930.982
2007-04-25,933.483
2007-04-26,932.741
2007-04-27,924.158
2007-04-30,920.442
2007-05-01,920.065
2007-05-02,924.415
2007-05-03,932.771
2007-05-04,944.331
2007-05-07,951.742
2007-05-08,945.397
2007-05-09,949.071
2007-05-10,949.479
2007-05-11,950.029
2007-05-14,956.95
2007-05-15,948.782
2007-05-16,957.224
2007-05-17,959.385
2007-05-18,960.868
2007-05-21,970.677
2007-05-22,975.604
2007-05-23,979.437
2007-05-24,971.599
2007-05-25,975.242
2007-05-28,981.618
2007-05-29,987.645
2007-05-30,980.378
2007-05-31,1000.0
2007-06-01,1006.895
2007-06-04,1006.752
2007-06-05,1006.19
2007-06-06,996.338
2007-06-07,997.012
2007-06-08,983.75
2007-06-11,988.537
2007-06-12,991.413
2007-06-13,992.106
2007-06-14,1008.758
2007-06-15,1021.36
2007-06-18,1034.799
2007-06-19,1036.666
2007-06-20,1033.686
2007-06-21,1036.846
2007-06-22,1036.433
2007-06-25,1030.492
2007-06-26,1023.896
2007-06-27,1016.619
2007-06-28,1029.358
2007-06-29,1037.504
2007-07-02,1052.29
2007-07-03,1068.34
2007-07-04,1074.943
2007-07-05,1076.461
2007-07-06,1082.201
2007-07-09,1095.801
2007-07-10,1094.098
2007-07-11,1089.677
2007-07-12,1100.156
2007-07-13,1109.694
2007-07-16,1105.755
2007-07-17,1108.415
2007-07-18,1104.795
2007-07-19,1114.142
2007-07-20,1126.118
2007-07-23,1138.531
2007-07-24,1134.082
2007-07-25,1130.617
2007-07-26,1110.152
2007-07-27,1073.781
2007-07-30,1075.669
2007-07-31,1097.099
2007-08-01,1063.257
2007-08-02,1064.588
2007-08-03,1067.287
2007-08-06,1044.875
2007-08-07,1050.336
2007-08-08,1077.526
2007-08-09,1070.497
2007-08-10,1038.388
2007-08-13,1040.309
2007-08-14,1021.523
2007-08-15,995.553
2007-08-16,925.419
2007-08-17,918.822
2007-08-20,960.147
2007-08-21,956.258
2007-08-22,976.082
2007-08-23,995.127
2007-08-24,1001.409
2007-08-27,1016.906
2007-08-28,1014.292
2007-08-29,1013.271
2007-08-30,1024.884
2007-08-31,1047.428
2007-09-03,1054.892
2007-09-04,1053.083
2007-09-05,1049.276
2007-09-06,1057.097
2007-09-07,1056.337
2007-09-10,1043.971
2007-09-11,1053.242
2007-09-12,1053.808
2007-09-13,1061.648
2007-09-14,1069.34
2007-09-17,1061.411
2007-09-18,1065.729
2007-09-19,1093.256
2007-09-20,1097.449
2007-09-21,1110.347
2007-09-24,1115.475
2007-09-25,1113.155
2007-09-26,1122.126
2007-09-27,1140.648
2007-09-28,1145.454
2007-10-01,1156.32
2007-10-02,1171.122
2007-10-03,1167.936
2007-10-04,1162.872
2007-10-05,1174.061
2007-10-08,1176.418
2007-10-09,1181.971
2007-10-10,1198.552
2007-10-11,1215.726
2007-10-12,1204.227
2007-10-15,1211.045
2007-10-16,1200.859
2007-10-17,1202.524
2007-10-18,1205.705
2007-10-19,1192.698
2007-10-22,1163.033
2007-10-23,1191.419
2007-10-24,1190.784
2007-10-25,1205.34
2007-10-26,1230.561
2007-10-29,1248.25
2007-10-30,1247.06
2007-10-31,1257.06
2007-11-01,1251.703
2007-11-02,1240.229
2007-11-05,1231.675
2007-11-06,1244.597
2007-11-07,1240.466
2007-11-08,1208.664
2007-11-09,1204.166
2007-11-12,1157.406
2007-11-13,1159.339
2007-11-14,1190.115
2007-11-15,1172.165
2007-11-16,1162.001
2007-11-19,1147.167
2007-11-20,1144.732
2007-11-21,1105.009
2007-11-22,1096.195
2007-11-23,1085.922
2007-11-26,1101.364
2007-11-27,1093.637
2007-11-28,1105.864
2007-11-29,1121.916
2007-11-30,1147.535
2007-12-03,1154.704
2007-12-04,1162.509
2007-12-05,1179.419
2007-12-06,1180.47
2007-12-07,1179.733
2007-12-10,1168.757
2007-12-11,1170.546
2007-12-12,1168.819
2007-12-13,1150.843
2007-12-14,1140.292
2007-12-17,1096.844
2007-12-18,1095.043
2007-12-19,1099.551
2007-12-20,1090.976
2007-12-21,1104.291
2007-12-24,1125.651
2007-12-25,1128.189
2007-12-26,1133.095
2007-12-27,1145.877
2007-12-28,1155.247
2007-12-31,1160.71
2008-01-01,1162.208
2008-01-02,1157.776
2008-01-03,1155.184
2008-01-04,1155.823
2008-01-07,1137.847
2008-01-08,1141.155
2008-01-09,1144.393
2008-01-10,1134.665
2008-01-11,1126.213
2008-01-14,1123.523
2008-01-15,1108.546
2008-01-16,1069.458
2008-01-17,1061.865
2008-01-18,1055.632
2008-01-21,994.851
2008-01-22,951.914
2008-01-23,961.501
2008-01-24,978.765
2008-01-25,1005.792
2008-01-28,979.526
2008-01-29,988.327
2008-01-30,973.262
2008-01-31,974.23
2008-02-01,990.149
2008-02-04,1012.88
2008-02-05,1008.28
2008-02-06,994.514
2008-02-07,985.727
2008-02-08,984.868
2008-02-11,969.215
2008-02-12,976.012
2008-02-13,977.792
2008-02-14,1004.334
2008-02-15,1010.067
2008-02-18,1019.559
2008-02-19,1031.101
2008-02-20,1013.658
2008-02-21,1024.054
2008-02-22,1020.214
2008-02-25,1027.791
2008-02-26,1037.67
2008-02-27,1053.552
2008-02-28,1056.404
2008-02-29,1048.514
2008-03-03,1023.437
2008-03-04,1019.449
2008-03-05,1018.916
2008-03-06,1022.665
2008-03-07,1000.454
2008-03-10,970.702
2008-03-11,988.278
2008-03-12,996.356
2008-03-13,965.495
2008-03-14,955.469
2008-03-17,910.836
2008-03-18,921.185
2008-03-19,925.783
2008-03-20,917.299
2008-03-21,923.743
2008-03-24,936.688
2008-03-25,962.659
2008-03-26,964.37
2008-03-27,965.656
2008-03-28,973.276
2008-03-31,968.596
2008-04-01,967.693
2008-04-02,983.192
2008-04-03,985.116
2008-04-04,987.691
2008-04-07,1000.915
2008-04-08,993.822
2008-04-09,991.864
2008-04-10,998.162
2008-04-11,997.79
2008-04-14,982.061
2008-04-15,985.357
2008-04-16,996.44
2008-04-17,1001.497
2008-04-18,1000.941
2008-04-21,1012.221
2008-04-22,1016.761
2008-04-23,1024.812
2008-04-24,1023.403
2008-04-25,1023.447
2008-04-28,1022.713
2008-04-29,1013.61
2008-04-30,1022.882
2008-05-01,1022.644
2008-05-02,1037.498
2008-05-05,1039.629
2008-05-06,1035.727
2008-05-07,1027.576
2008-05-08,1014.443
2008-05-09,1007.512
2008-05-12,1006.086
2008-05-13,1011.665
2008-05-14,1012.406
2008-05-15,1025.86
2008-05-16,1036.804
2008-05-19,1043.999
2008-05-20,1030.793
2008-05-21,1026.927
2008-05-22,1020.274
2008-05-23,1010.75
2008-05-26,993.583
2008-05-27,998.54
2008-05-28,998.016
2008-05-29,1003.837
2008-05-30,1006.493
2008-06-02,1003.084
2008-06-03,994.092
2008-06-04,988.543
2008-06-05,993.097
2008-06-06,992.081
2008-06-09,978.848
2008-06-10,955.416
2008-06-11,946.286
2008-06-12,931.046
2008-06-13,928.456
2008-06-16,934.531
2008-06-17,942.1
2008-06-18,942.669
2008-06-19,930.618
2008-06-20,920.941
2008-06-23,906.149
2008-06-24,899.836
2008-06-25,908.086
2008-06-26,903.499
2008-06-27,883.682
2008-06-30,876.588
2008-07-01,857.492
2008-07-02,853.435
2008-07-03,840.31
2008-07-04,833.48
2008-07-07,837.311
2008-07-08,824.065
2008-07-09,836.955
2008-07-10,843.208
2008-07-11,851.627
2008-07-14,850.452
2008-07-15,826.447
2008-07-16,825.395
2008-07-17,836.531
2008-07-18,831.722
2008-07-21,843.79
2008-07-22,846.13
2008-07-23,867.82
2008-07-24,872.443
2008-07-25,865.327
2008-07-28,866.284
2008-07-29,856.961
2008-07-30,866.193
2008-07-31,866.256
2008-08-01,858.497
2008-08-04,846.163
2008-08-05,836.421
2008-08-06,844.77
2008-08-07,842.692
2008-08-08,836.678
2008-08-11,838.292
2008-08-12,829.612
2008-08-13,823.289
2008-08-14,828.002
2008-08-15,819.647
2008-08-18,808.74
2008-08-19,797.646
2008-08-20,805.267
2008-08-21,797.341
2008-08-22,794.573
2008-08-25,790.29
2008-08-26,781.745
2008-08-27,790.531
2008-08-28,791.414
2008-08-29,795.287
2008-09-01,775.232
2008-09-02,766.38
2008-09-03,757.976
2008-09-04,747.347
2008-09-05,730.975
2008-09-08,757.161
2008-09-09,736.194
2008-09-10,730.974
2008-09-11,708.492
2008-09-12,715.956
2008-09-15,694.35
2008-09-16,654.64
2008-09-17,652.043
2008-09-18,634.263
2008-09-19,675.633
2008-09-22,682.639
2008-09-23,671.276
2008-09-24,671.887
2008-09-25,672.0
2008-09-26,659.486
2008-09-29,633.028
2008-09-30,630.68
2008-10-01,634.115
2008-10-02,619.034
2008-10-03,612.118
2008-10-06,559.56
2008-10-07,547.103
2008-10-08,501.735
2008-10-09,503.097
2008-10-10,479.661
2008-10-13,506.077
2008-10-14,535.056
2008-10-15,506.246
2008-10-16,466.659
2008-10-17,463.058
2008-10-20,470.018
2008-10-21,465.634
2008-10-22,436.486
2008-10-23,417.531
2008-10-24,387.784
2008-10-27,366.978
2008-10-28,382.194
2008-10-29,389.716
2008-10-30,424.791
2008-10-31,435.23
2008-11-03,452.552
2008-11-04,464.623
2008-11-05,467.302
2008-11-06,436.222
2008-11-07,443.231
2008-11-10,452.594
2008-11-11,436.113
2008-11-12,421.923
2008-11-13,409.741
2008-11-14,412.337
2008-11-17,404.618
2008-11-18,388.529
2008-11-19,381.54
2008-11-20,360.552
2008-11-21,365.162
2008-11-24,369.02
2008-11-25,377.167
2008-11-26,383.086
2008-11-27,391.495
2008-11-28,392.108
2008-12-01,386.691
2008-12-02,378.504
2008-12-03,380.044
2008-12-04,379.144
2008-12-05,377.117
2008-12-08,396.558
2008-12-09,398.523
2008-12-10,411.91
2008-12-11,419.448
2008-12-12,409.704
2008-12-15,418.197
2008-12-16,423.226
2008-12-17,430.708
2008-12-18,441.956
2008-12-19,439.28
2008-12-22,432.208
2008-12-23,422.9
2008-12-24,423.645
2008-12-25,424.401
2008-12-26,423.469
2008-12-29,428.823
2008-12-30,436.982
2008-12-31,438.3
2009-01-01,439.874
2009-01-02,441.72
2009-01-05,450.758
2009-01-06,456.887
2009-01-07,453.031
2009-01-08,440.183
2009-01-09,438.484
2009-01-12,428.411
2009-01-13,426.485
2009-01-14,426.181
2009-01-15,413.112
2009-01-16,422.699
2009-01-19,421.218
2009-01-20,411.663
2009-01-21,409.608
2009-01-22,409.093
2009-01-23,403.04
2009-01-26,406.367
2009-01-27,408.601
2009-01-28,415.991
2009-01-29,413.874
2009-01-30,412.205
2009-02-02,405.88
2009-02-03,411.221
2009-02-04,416.605
2009-02-05,415.493
2009-02-06,425.186
2009-02-09,429.351
2009-02-10,429.408
2009-02-11,425.838
2009-02-12,419.885
2009-02-13,427.981
2009-02-16,424.507
2009-02-17,408.602
2009-02-18,406.314
2009-02-19,409.393
2009-02-20,397.504
2009-02-23,402.022
2009-02-24,395.495
2009-02-25,396.112
2009-02-26,396.849
2009-02-27,393.33
2009-03-02,377.758
2009-03-03,377.659
2009-03-04,387.054
2009-03-05,383.472
2009-03-06,386.037
2009-03-09,384.34
2009-03-10,392.76
2009-03-11,399.296
2009-03-12,400.668
2009-03-13,408.027
2009-03-16,417.242
2009-03-17,420.524
2009-03-18,423.807
2009-03-19,432.277
2009-03-20,431.56
2009-03-23,446.194
2009-03-24,448.084
2009-03-25,453.827
2009-03-26,461.483
2009-03-27,458.335
2009-03-30,441.173
2009-03-31,449.956
2009-04-01,460.183
2009-04-02,481.406
2009-04-03,483.535
2009-04-06,490.001
2009-04-07,487.356
2009-04-08,484.182
2009-04-09,501.602
2009-04-10,504.744
2009-04-13,511.016
2009-04-14,516.635
2009-04-15,517.156
2009-04-16,521.154
2009-04-17,514.146
2009-04-20,510.934
2009-04-21,511.532
2009-04-22,518.42
2009-04-23,526.885
2009-04-24,535.25
2009-04-27,525.31
2009-04-28,514.657
2009-04-29,529.313
2009-04-30,549.566
2009-05-01,549.749
2009-05-04,572.295
2009-05-05,574.694
2009-05-06,581.987
2009-05-07,588.157
2009-05-08,596.606
2009-05-11,596.099
2009-05-12,593.553
2009-05-13,591.98
2009-05-14,584.997
2009-05-15,594.512
2009-05-18,608.904
2009-05-19,623.082
2009-05-20,634.576
2009-05-21,628.877
2009-05-22,637.383
2009-05-25,643.532
2009-05-26,634.045
2009-05-27,642.861
2009-05-28,646.269
2009-05-29,652.626
2009-06-01,673.599
2009-06-02,669.975
2009-06-03,668.469
2009-06-04,666.251
2009-06-05,669.404
2009-06-08,656.54
2009-06-09,651.861
2009-06-10,662.656
2009-06-11,666.264
2009-06-12,666.0
2009-06-15,649.24
2009-06-16,645.79
2009-06-17,637.25
2009-06-18,633.959
2009-06-19,641.413
2009-06-22,635.898
2009-06-23,624.236
2009-06-24,638.806
2009-06-25,646.168
2009-06-26,655.448
2009-06-29,655.013
2009-06-30,652.517
2009-07-01,660.645
2009-07-02,660.02
2009-07-03,663.939
2009-07-06,656.988
2009-07-07,660.028
2009-07-08,649.221
2009-07-09,651.954
2009-07-10,647.287
2009-07-13,631.684
2009-07-14,645.448
2009-07-15,666.1
2009-07-16,670.465
2009-07-17,678.078
2009-07-20,695.683
2009-07-21,698.758
2009-07-22,697.785
2009-07-23,706.099
2009-07-24,709.734
2009-07-27,719.578
2009-07-28,726.607
2009-07-29,717.117
2009-07-30,721.232
2009-07-31,729.738
2009-08-03,745.375
2009-08-04,741.892
2009-08-05,734.518
2009-08-06,733.185
2009-08-07,728.318
2009-08-10,731.08
2009-08-11,729.341
2009-08-12,726.398
2009-08-13,739.526
2009-08-14,735.579
2009-08-17,708.353
2009-08-18,710.823
2009-08-19,707.354
2009-08-20,717.672
2009-08-21,723.536
2009-08-24,739.285
2009-08-25,735.901
2009-08-26,733.632
2009-08-27,726.999
2009-08-28,733.424
2009-08-31,728.598
2009-09-01,732.105
2009-09-02,722.51
2009-09-03,732.008
2009-09-04,741.921
2009-09-07,752.235
2009-09-08,758.664
2009-09-09,758.592
2009-09-10,760.987
2009-09-11,769.033
2009-09-14,762.077
2009-09-15,768.917
2009-09-16,782.464
2009-09-17,788.675
2009-09-18,793.09
2009-09-21,790.171
2009-09-22,796.183
2009-09-23,791.976
2009-09-24,789.731
2009-09-25,793.535
2009-09-28,785.683
2009-09-29,789.709
2009-09-30,790.231
2009-10-01,787.788
2009-10-02,781.977
2009-10-05,787.713
2009-10-06,801.341
2009-10-07,804.723
2009-10-08,812.295
2009-10-09,816.249
2009-10-12,820.89
2009-10-13,821.764
2009-10-14,835.378
2009-10-15,836.666
2009-10-16,832.208
2009-10-19,839.942
2009-10-20,837.361
2009-10-21,833.635
2009-10-22,825.731
2009-10-23,832.507
2009-10-26,830.351
2009-10-27,817.465
2009-10-28,798.205
2009-10-29,794.594
2009-10-30,793.929
2009-11-02,788.746
2009-11-03,782.02
2009-11-04,803.231
2009-11-05,804.028
2009-11-06,810.678
2009-11-09,827.071
2009-11-10,828.294
2009-11-11,837.191
2009-11-12,832.696
2009-11-13,836.384
2009-11-16,849.707
2009-11-17,845.054
2009-11-18,848.09
2009-11-19,840.3
2009-11-20,838.582
2009-11-23,846.296
2009-11-24,845.484
2009-11-25,851.475
2009-11-26,838.649
2009-11-27,821.532
2009-11-30,836.739
2009-12-01,851.177
2009-12-02,861.533
2009-12-03,868.051
2009-12-04,867.857
2009-12-07,869.193
2009-12-08,865.857
2009-12-09,861.792
2009-12-10,859.906
2009-12-11,868.037
2009-12-14,872.091
2009-12-15,866.591
2009-12-16,862.99
2009-12-17,850.166
2009-12-18,845.475
2009-12-21,843.967
2009-12-22,850.252
2009-12-23,857.314
2009-12-24,865.673
2009-12-25,866.109
2009-12-28,872.962
2009-12-29,875.374
2009-12-30,879.855
2009-12-31,887.475
2010-01-01,887.475
2010-01-04,900.762
2010-01-05,907.961
2010-01-06,914.074
2010-01-07,908.557
2010-01-08,912.922
2010-01-11,921.722
2010-01-12,919.598
2010-01-13,912.322
2010-01-14,917.393
2010-01-15,918.11
2010-01-18,918.843
2010-01-19,916.309
2010-01-20,906.572
2010-01-21,890.161
2010-01-22,872.447
2010-01-25,863.911
2010-01-26,841.839
2010-01-27,828.414
2010-01-28,839.49
2010-01-29,836.539
2010-02-01,836.611
2010-02-02,840.268
2010-02-03,851.73
2010-02-04,833.913
2010-02-05,803.738
2010-02-08,798.293
2010-02-09,810.337
2010-02-10,818.098
2010-02-11,826.444
2010-02-12,828.096
2010-02-15,829.252
2010-02-16,834.547
2010-02-17,843.984
2010-02-18,842.125
2010-02-19,833.958
2010-02-22,841.406
2010-02-23,841.942
2010-02-24,839.092
2010-02-25,830.1
2010-02-26,841.306
2010-03-01,851.855
2010-03-02,861.325
2010-03-03,868.073
2010-03-04,865.025
2010-03-05,875.221
2010-03-08,885.859
2010-03-09,885.462
2010-03-10,892.421
2010-03-11,890.267
2010-03-12,890.499
2010-03-15,880.748
2010-03-16,886.127
2010-03-17,897.531
2010-03-18,897.972
2010-03-19,898.564
2010-03-22,892.736
2010-03-23,894.553
2010-03-24,892.898
2010-03-25,893.161
2010-03-26,896.195
2010-03-29,902.946
2010-03-30,904.572
2010-03-31,905.263
2010-04-01,917.027
2010-04-02,917.35
2010-04-05,921.898
2010-04-06,925.063
2010-04-07,932.104
2010-04-08,926.733
2010-04-09,931.246
2010-04-12,929.07
2010-04-13,922.328
2010-04-14,932.042
2010-04-15,935.839
2010-04-16,925.067
2010-04-19,903.529
2010-04-20,915.838
2010-04-21,924.353
2010-04-22,920.925
2010-04-23,923.826
2010-04-26,933.531
2010-04-27,923.163
2010-04-28,910.63
2010-04-29,916.301
2010-04-30,921.841
2010-05-03,915.499
2010-05-04,903.009
2010-05-05,882.36
2010-05-06,858.337
2010-05-07,838.731
2010-05-10,876.644
2010-05-11,869.271
2010-05-12,873.399
2010-05-13,882.492
2010-05-14,873.114
2010-05-17,853.231
2010-05-18,851.16
2010-05-19,826.511
2010-05-20,799.307
2010-05-21,797.471
2010-05-24,803.097
2010-05-25,768.375
2010-05-26,791.502
2010-05-27,815.072
2010-05-28,829.334
2010-05-31,836.183
2010-06-01,821.436
2010-06-02,820.823
2010-06-03,835.891
2010-06-04,829.419
2010-06-07,808.568
2010-06-08,811.903
2010-06-09,812.286
2010-06-10,821.38
2010-06-11,831.032
2010-06-14,844.041
2010-06-15,849.939
2010-06-16,855.036
2010-06-17,861.033
2010-06-18,866.284
2010-06-21,887.434
2010-06-22,881.842
2010-06-23,876.786
2010-06-24,873.508
2010-06-25,866.454
2010-06-28,870.06
2010-06-29,847.295
2010-06-30,846.547
2010-07-01,840.604
2010-07-02,840.872
2010-07-05,841.01
2010-07-06,854.52
2010-07-07,854.327
2010-07-08,865.538
2010-07-09,874.394
2010-07-12,875.099
2010-07-13,878.411
2010-07-14,884.853
2010-07-15,884.564
2010-07-16,878.721
2010-07-19,874.972
2010-07-20,880.914
2010-07-21,889.455
2010-07-22,894.767
2010-07-23,900.946
2010-07-26,902.08
2010-07-27,905.648
2010-07-28,907.39
2010-07-29,910.214
2010-07-30,912.817
2010-08-02,929.883
2010-08-03,927.465
2010-08-04,929.329
2010-08-05,928.032
2010-08-06,928.529
2010-08-09,934.593
2010-08-10,924.618
2010-08-11,910.105
2010-08-12,906.115
2010-08-13,914.461
2010-08-16,918.863
2010-08-17,926.216
2010-08-18,929.481
2010-08-19,930.791
2010-08-20,926.536
