Date,EM (EMERGING MARKETS) SMID GROWTH SMID (Small+Mid Cap)
2021-03-08,1408.599
2021-03-09,1405.107
2021-03-10,1420.406
2021-03-11,1452.782
2021-03-12,1455.426
2021-03-15,1451.957
2021-03-16,1467.739
2021-03-17,1464.795
2021-03-18,1464.603
2021-03-19,1460.239
2021-03-22,1452.203
2021-03-23,1440.547
2021-03-24,1424.148
2021-03-25,1418.856
2021-03-26,1435.758
2021-03-29,1434.779
2021-03-30,1446.782
2021-03-31,1452.44
2021-04-01,1464.346
2021-04-02,1465.193
2021-04-05,1465.586
2021-04-06,1477.783
2021-04-07,1481.431
2021-04-08,1492.493
2021-04-09,1484.598
2021-04-12,1469.736
2021-04-13,1469.365
2021-04-14,1480.496
2021-04-15,1489.734
2021-04-16,1507.334
2021-04-19,1511.726
2021-04-20,1515.145
2021-04-21,1509.385
2021-04-22,1509.95
2021-04-23,1519.128
2021-04-26,1536.211
2021-04-27,1537.882
2021-04-28,1539.447
2021-04-29,1542.644
2021-04-30,1528.059
2021-05-03,1517.119
2021-05-04,1502.366
2021-05-05,1506.811
2021-05-06,1516.335
2021-05-07,1535.693
2021-05-10,1544.554
2021-05-11,1521.485
2021-05-12,1493.583
2021-05-13,1481.959
2021-05-14,1489.012
2021-05-17,1484.968
2021-05-18,1513.681
2021-05-19,1507.274
2021-05-20,1506.214
2021-05-21,1511.543
2021-05-24,1518.651
2021-05-25,1529.96
2021-05-26,1541.496
2021-05-27,1558.148
2021-05-28,1559.967
2021-05-31,1572.991
2021-06-01,1585.39
2021-06-02,1586.795
2021-06-03,1591.304
2021-06-04,1587.854
2021-06-07,1594.498
2021-06-08,1595.135
2021-06-09,1592.704
2021-06-10,1605.039
2021-06-11,1606.892
2021-06-14,1610.101
2021-06-15,1608.909
2021-06-16,1598.651
2021-06-17,1592.83
2021-06-18,1596.225
2021-06-21,1592.444
2021-06-22,1596.228
2021-06-23,1603.691
2021-06-24,1614.529
2021-06-25,1620.685
2021-06-28,1626.522
2021-06-29,1624.312
2021-06-30,1628.27
2021-07-01,1623.105
2021-07-02,1621.593
2021-07-05,1634.221
2021-07-06,1619.678
2021-07-07,1618.693
2021-07-08,1600.371
2021-07-09,1597.137
2021-07-12,1610.491
2021-07-13,1609.671
2021-07-14,1611.926
2021-07-15,1621.482
2021-07-16,1621.216
2021-07-19,1603.212
2021-07-20,1589.607
2021-07-21,1591.218
2021-07-22,1605.984
2021-07-23,1598.296
2021-07-26,1584.577
2021-07-27,1560.429
2021-07-28,1563.644
2021-07-29,1594.312
2021-07-30,1575.547
2021-08-02,1592.266
2021-08-03,1591.276
2021-08-04,1592.886
2021-08-05,1594.474
2021-08-06,1586.624
2021-08-09,1582.393
2021-08-10,1581.085
2021-08-11,1573.016
2021-08-12,1575.578
2021-08-13,1561.039
2021-08-16,1550.27
2021-08-17,1534.601
2021-08-18,1544.834
2021-08-19,1516.881
2021-08-20,1508.453
2021-08-23,1529.5
2021-08-24,1554.711
2021-08-25,1565.819
2021-08-26,1556.794
2021-08-27,1570.796
2021-08-30,1590.517
2021-08-31,1604.707
2021-09-01,1612.642
2021-09-02,1609.56
2021-09-03,1614.965
2021-09-06,1618.989
2021-09-07,1614.251
2021-09-08,1591.193
2021-09-09,1594.94
2021-09-10,1602.652
2021-09-13,1601.244
2021-09-14,1605.814
2021-09-15,1603.594
2021-09-16,1594.999
2021-09-17,1593.15
2021-09-20,1568.773
2021-09-21,1575.716
2021-09-22,1580.518
2021-09-23,1591.353
2021-09-24,1583.945
2021-09-27,1574.949
2021-09-28,1550.162
2021-09-29,1538.116
2021-09-30,1546.411
2021-10-01,1538.768
2021-10-04,1528.967
2021-10-05,1529.023
2021-10-06,1508.346
2021-10-07,1539.227
2021-10-08,1543.954
2021-10-11,1541.834
2021-10-12,1535.522
2021-10-13,1544.822
2021-10-14,1560.398
2021-10-15,1575.259
2021-10-18,1572.273
2021-10-19,1579.926
2021-10-20,1576.255
2021-10-21,1562.324
2021-10-22,1555.961
2021-10-25,1559.46
2021-10-26,1564.621
2021-10-27,1561.538
2021-10-28,1553.423
2021-10-29,1550.633
2021-11-01,1557.094
2021-11-02,1558.476
2021-11-03,1561.983
2021-11-04,1568.473
2021-11-05,1575.157
2021-11-08,1578.621
2021-11-09,1590.519
2021-11-10,1583.261
2021-11-11,1589.717
2021-11-12,1595.019
2021-11-15,1601.783
2021-11-16,1600.166
2021-11-17,1596.456
2021-11-18,1588.09
2021-11-19,1586.609
2021-11-22,1568.302
2021-11-23,1557.037
2021-11-24,1557.205
2021-11-25,1562.146
2021-11-26,1525.179
2021-11-29,1518.939
2021-11-30,1521.032
2021-12-01,1523.5
2021-12-02,1522.381
2021-12-03,1525.142
2021-12-06,1514.717
2021-12-07,1530.505
2021-12-08,1549.108
2021-12-09,1550.337
2021-12-10,1541.931
2021-12-13,1534.429
2021-12-14,1520.568
2021-12-15,1518.313
2021-12-16,1532.224
2021-12-17,1520.719
2021-12-20,1488.921
2021-12-21,1509.098
2021-12-22,1518.929
2021-12-23,1533.005
2021-12-24,1534.474
2021-12-27,1539.752
2021-12-28,1549.467
2021-12-29,1545.177
2021-12-30,1553.525
2021-12-31,1560.386
2022-01-03,1557.853
2022-01-04,1549.908
2022-01-05,1537.235
2022-01-06,1519.376
2022-01-07,1520.347
2022-01-10,1519.953
2022-01-11,1521.251
2022-01-12,1545.728
2022-01-13,1541.577
2022-01-14,1533.833
2022-01-17,1532.464
2022-01-18,1516.855
2022-01-19,1514.528
2022-01-20,1528.505
2022-01-21,1507.979
2022-01-24,1472.885
2022-01-25,1461.282
2022-01-26,1464.101
2022-01-27,1442.911
2022-01-28,1446.035
2022-01-31,1467.516
2022-02-01,1474.777
2022-02-02,1475.636
2022-02-03,1475.394
2022-02-04,1477.886
2022-02-07,1478.388
2022-02-08,1484.778
2022-02-09,1505.814
2022-02-10,1509.563
2022-02-11,1492.332
2022-02-14,1465.425
2022-02-15,1484.848
2022-02-16,1505.01
2022-02-17,1501.342
2022-02-18,1497.033
2022-02-21,1485.085
2022-02-22,1469.876
2022-02-23,1478.013
2022-02-24,1411.042
2022-02-25,1445.129
2022-02-28,1441.34
2022-03-01,1449.381
2022-03-02,1441.857
2022-03-03,1449.432
2022-03-04,1415.553
2022-03-07,1369.408
2022-03-08,1354.773
2022-03-09,1367.988
2022-03-10,1384.682
2022-03-11,1375.59
2022-03-14,1350.807
2022-03-15,1327.471
2022-03-16,1365.605
2022-03-17,1409.745
2022-03-18,1419.259
2022-03-21,1414.392
2022-03-22,1427.437
2022-03-23,1438.555
2022-03-24,1443.299
2022-03-25,1438.135
2022-03-28,1428.742
2022-03-29,1447.432
2022-03-30,1465.223
2022-03-31,1459.34
2022-04-01,1464.048
2022-04-04,1477.479
2022-04-05,1476.568
2022-04-06,1464.364
2022-04-07,1442.412
2022-04-08,1450.054
2022-04-11,1429.381
2022-04-12,1425.238
2022-04-13,1433.02
2022-04-14,1434.72
2022-04-15,1425.891
2022-04-18,1416.681
2022-04-19,1413.71
2022-04-20,1415.907
2022-04-21,1412.216
2022-04-22,1389.553
2022-04-25,1349.541
2022-04-26,1348.637
2022-04-27,1341.096
2022-04-28,1343.912
2022-04-29,1356.146
2022-05-02,1345.931
2022-05-03,1345.468
2022-05-04,1340.06
2022-05-05,1335.614
2022-05-06,1304.637
2022-05-09,1273.104
2022-05-10,1269.673
2022-05-11,1270.244
2022-05-12,1242.027
2022-05-13,1265.605
2022-05-16,1271.761
2022-05-17,1297.091
2022-05-18,1299.563
2022-05-19,1284.416
2022-05-20,1300.678
2022-05-23,1306.241
2022-05-24,1286.921
2022-05-25,1286.823
2022-05-26,1294.665
2022-05-27,1313.969
2022-05-30,1341.392
2022-05-31,1353.175
2022-06-01,1346.304
2022-06-02,1340.666
2022-06-03,1336.478
2022-06-06,1340.315
2022-06-07,1324.473
2022-06-08,1328.442
2022-06-09,1321.862
2022-06-10,1305.601
2022-06-13,1256.143
2022-06-14,1253.816
2022-06-15,1252.754
2022-06-16,1240.041
2022-06-17,1233.619
2022-06-20,1218.367
2022-06-21,1241.21
2022-06-22,1212.222
2022-06-23,1212.293
2022-06-24,1232.141
2022-06-27,1254.424
2022-06-28,1251.419
2022-06-29,1233.938
2022-06-30,1217.45
2022-07-01,1203.056
2022-07-04,1203.78
2022-07-05,1200.396
2022-07-06,1191.312
2022-07-07,1211.153
2022-07-08,1216.128
2022-07-11,1200.882
2022-07-12,1180.163
2022-07-13,1186.449
2022-07-14,1183.279
2022-07-15,1183.336
2022-07-18,1201.976
2022-07-19,1206.732
2022-07-20,1215.634
2022-07-21,1222.264
2022-07-22,1221.92
2022-07-25,1222.285
2022-07-26,1217.634
2022-07-27,1224.699
2022-07-28,1236.03
2022-07-29,1240.77
2022-08-01,1248.206
2022-08-02,1236.495
2022-08-03,1235.024
2022-08-04,1246.037
2022-08-05,1260.078
2022-08-08,1264.294
2022-08-09,1264.505
2022-08-10,1266.064
2022-08-11,1280.022
2022-08-12,1288.221
2022-08-15,1291.078
2022-08-16,1292.61
2022-08-17,1293.427
2022-08-18,1289.444
2022-08-19,1274.489
2022-08-22,1260.118
2022-08-23,1260.307
2022-08-24,1258.748
2022-08-25,1274.966
2022-08-26,1276.162
2022-08-29,1257.185
2022-08-30,1264.11
2022-08-31,1263.455
2022-09-01,1243.651
2022-09-02,1242.594
2022-09-05,1235.884
2022-09-06,1230.757
2022-09-07,1223.335
2022-09-08,1231.233
2022-09-09,1243.853
2022-09-12,1255.669
2022-09-13,1254.163
2022-09-14,1240.379
2022-09-15,1231.355
2022-09-16,1211.832
2022-09-19,1199.095
2022-09-20,1209.109
2022-09-21,1197.343
2022-09-22,1192.304
2022-09-23,1166.167
2022-09-26,1129.253
2022-09-27,1139.148
2022-09-28,1116.536
2022-09-29,1114.233
2022-09-30,1121.603
2022-10-03,1125.896
2022-10-04,1153.027
2022-10-05,1156.033
2022-10-06,1164.634
2022-10-07,1149.848
2022-10-10,1137.515
2022-10-11,1113.636
2022-10-12,1114.683
2022-10-13,1100.394
2022-10-14,1115.49
2022-10-17,1122.61
2022-10-18,1138.858
2022-10-19,1128.612
2022-10-20,1127.968
2022-10-21,1123.197
2022-10-24,1116.601
2022-10-25,1114.623
2022-10-26,1120.535
2022-10-27,1136.349
2022-10-28,1124.884
2022-10-31,1132.587
2022-11-01,1150.593
2022-11-02,1155.771
2022-11-03,1150.206
2022-11-04,1170.318
2022-11-07,1181.071
2022-11-08,1184.042
2022-11-09,1188.208
2022-11-10,1176.074
2022-11-11,1217.496
2022-11-14,1222.136
2022-11-15,1237.087
2022-11-16,1226.144
2022-11-17,1211.749
2022-11-18,1210.101
2022-11-21,1200.86
2022-11-22,1195.697
2022-11-23,1201.486
2022-11-24,1222.752
2022-11-25,1215.063
2022-11-28,1208.579
2022-11-29,1220.787
2022-11-30,1241.564
2022-12-01,1252.769
2022-12-02,1253.318
2022-12-05,1254.46
2022-12-06,1239.426
2022-12-07,1229.391
2022-12-08,1235.638
2022-12-09,1240.675
2022-12-12,1228.112
2022-12-13,1230.488
2022-12-14,1243.489
2022-12-15,1229.094
2022-12-16,1219.886
2022-12-19,1221.508
2022-12-20,1214.533
2022-12-21,1218.509
2022-12-22,1225.113
2022-12-23,1214.322
2022-12-26,1218.748
2022-12-27,1222.839
2022-12-28,1220.937
2022-12-29,1222.362
2022-12-30,1222.212
2023-01-02,1220.451
2023-01-03,1225.266
2023-01-04,1229.429
2023-01-05,1231.859
2023-01-06,1240.075
2023-01-09,1265.508
2023-01-10,1267.806
2023-01-11,1270.007
2023-01-12,1272.902
2023-01-13,1282.21
2023-01-16,1284.025
2023-01-17,1278.048
2023-01-18,1284.349
2023-01-19,1281.903
2023-01-20,1286.344
2023-01-23,1290.242
2023-01-24,1290.155
2023-01-25,1292.072
2023-01-26,1299.279
2023-01-27,1295.701
2023-01-30,1293.01
2023-01-31,1292.954
2023-02-01,1307.113
2023-02-02,1321.571
2023-02-03,1313.357
2023-02-06,1289.852
2023-02-07,1288.953
2023-02-08,1293.649
2023-02-09,1295.159
2023-02-10,1283.037
2023-02-13,1279.724
2023-02-14,1280.101
2023-02-15,1272.841
2023-02-16,1283.457
2023-02-17,1271.016
2023-02-20,1279.913
2023-02-21,1276.075
2023-02-22,1260.323
2023-02-23,1267.75
2023-02-24,1256.426
2023-02-27,1249.554
2023-02-28,1252.66
2023-03-01,1262.717
2023-03-02,1257.491
2023-03-03,1266.973
2023-03-06,1278.856
2023-03-07,1271.296
2023-03-08,1265.082
2023-03-09,1256.269
2023-03-10,1241.003
2023-03-13,1241.883
2023-03-14,1220.29
2023-03-15,1224.452
2023-03-16,1218.51
2023-03-17,1228.062
2023-03-20,1220.721
2023-03-21,1230.725
2023-03-22,1238.274
2023-03-23,1251.008
2023-03-24,1248.488
2023-03-27,1247.487
2023-03-28,1252.922
2023-03-29,1262.528
2023-03-30,1269.91
2023-03-31,1275.047
2023-04-03,1276.389
2023-04-04,1279.923
2023-04-05,1279.947
2023-04-06,1278.368
2023-04-07,1283.801
2023-04-10,1290.014
2023-04-11,1304.223
2023-04-12,1304.604
2023-04-13,1310.939
2023-04-14,1315.781
2023-04-17,1314.088
2023-04-18,1308.991
2023-04-19,1298.342
2023-04-20,1293.419
2023-04-21,1279.795
2023-04-24,1278.127
2023-04-25,1259.806
2023-04-26,1262.277
2023-04-27,1273.388
2023-04-28,1282.01
2023-05-01,1281.67
2023-05-02,1279.916
2023-05-03,1278.593
2023-05-04,1286.499
2023-05-05,1291.312
2023-05-08,1295.688
2023-05-09,1286.293
2023-05-10,1285.524
2023-05-11,1280.015
2023-05-12,1275.077
2023-05-15,1273.812
2023-05-16,1275.436
2023-05-17,1275.342
2023-05-18,1272.566
2023-05-19,1275.772
2023-05-22,1283.479
2023-05-23,1283.432
2023-05-24,1277.076
2023-05-25,1271.783
2023-05-26,1278.045
2023-05-29,1281.656
2023-05-30,1279.42
2023-05-31,1276.0
2023-06-01,1285.502
2023-06-02,1305.801
2023-06-05,1310.822
2023-06-06,1313.578
2023-06-07,1323.889
2023-06-08,1317.651
2023-06-09,1330.224
2023-06-12,1332.968
2023-06-13,1347.383
2023-06-14,1350.67
2023-06-15,1361.034
2023-06-16,1369.435
2023-06-19,1364.077
2023-06-20,1357.636
2023-06-21,1348.953
2023-06-22,1342.765
2023-06-23,1331.107
2023-06-26,1328.501
2023-06-27,1327.622
2023-06-28,1321.614
2023-06-29,1323.266
2023-06-30,1332.665
2023-07-03,1352.986
2023-07-04,1357.163
2023-07-05,1352.27
2023-07-06,1337.298
2023-07-07,1334.223
2023-07-10,1332.451
2023-07-11,1349.833
2023-07-12,1362.053
2023-07-13,1377.222
2023-07-14,1386.515
2023-07-17,1385.858
2023-07-18,1389.058
2023-07-19,1389.927
2023-07-20,1390.906
2023-07-21,1390.324
2023-07-24,1391.871
2023-07-25,1402.379
2023-07-26,1396.179
2023-07-27,1394.392
2023-07-28,1406.312
2023-07-31,1413.017
2023-08-01,1405.393
2023-08-02,1375.616
2023-08-03,1373.044
2023-08-04,1379.745
2023-08-07,1372.868
2023-08-08,1361.286
2023-08-09,1367.922
2023-08-10,1365.907
2023-08-11,1357.697
2023-08-14,1342.609
2023-08-15,1340.064
2023-08-16,1331.666
2023-08-17,1332.537
2023-08-18,1323.745
2023-08-21,1329.075
2023-08-22,1341.968
2023-08-23,1344.145
2023-08-24,1359.075
2023-08-25,1348.537
2023-08-28,1357.497
2023-08-29,1368.789
2023-08-30,1376.513
2023-08-31,1370.579
2023-09-01,1371.703
2023-09-04,1377.056
2023-09-05,1370.932
2023-09-06,1365.043
2023-09-07,1357.129
2023-09-08,1359.095
2023-09-11,1365.688
2023-09-12,1357.234
2023-09-13,1354.182
2023-09-14,1367.292
2023-09-15,1369.33
2023-09-18,1359.826
2023-09-19,1355.066
2023-09-20,1349.78
2023-09-21,1329.692
2023-09-22,1336.035
2023-09-25,1331.731
2023-09-26,1322.241
2023-09-27,1324.971
2023-09-28,1323.189
2023-09-29,1330.294
2023-10-02,1325.256
2023-10-03,1313.367
2023-10-04,1297.476
2023-10-05,1296.964
2023-10-06,1301.925
2023-10-09,1297.545
2023-10-10,1309.59
2023-10-11,1322.641
2023-10-12,1328.302
2023-10-13,1316.8
2023-10-16,1311.415
2023-10-17,1315.823
2023-10-18,1299.049
2023-10-19,1286.188
2023-10-20,1276.26
2023-10-23,1262.784
2023-10-24,1273.206
2023-10-25,1269.51
2023-10-26,1254.0
2023-10-27,1263.2
2023-10-30,1270.787
2023-10-31,1260.975
2023-11-01,1263.056
2023-11-02,1285.633
2023-11-03,1309.249
2023-11-06,1339.425
2023-11-07,1333.391
2023-11-08,1336.726
2023-11-09,1332.836
2023-11-10,1323.174
2023-11-13,1321.505
2023-11-14,1335.529
2023-11-15,1357.342
2023-11-16,1359.517
2023-11-17,1363.265
2023-11-20,1373.591
2023-11-21,1375.334
2023-11-22,1371.336
2023-11-23,1374.663
2023-11-24,1368.621
2023-11-27,1367.156
2023-11-28,1378.395
2023-11-29,1379.161
2023-11-30,1384.081
2023-12-01,1383.625
2023-12-04,1380.61
2023-12-05,1371.856
2023-12-06,1374.34
2023-12-07,1371.063
2023-12-08,1377.884
2023-12-11,1374.387
2023-12-12,1372.262
2023-12-13,1372.852
2023-12-14,1401.499
2023-12-15,1401.372
2023-12-18,1395.51
2023-12-19,1395.942
2023-12-20,1390.164
2023-12-21,1394.729
2023-12-22,1397.738
2023-12-25,1398.317
2023-12-26,1404.292
2023-12-27,1417.839
2023-12-28,1430.361
2023-12-29,1434.941
2024-01-01,1436.466
2024-01-02,1423.12
2024-01-03,1408.458
2024-01-04,1407.412
2024-01-05,1410.764
2024-01-08,1407.645
2024-01-09,1407.531
2024-01-10,1408.033
2024-01-11,1415.935
2024-01-12,1415.718
2024-01-15,1412.85
2024-01-16,1395.086
2024-01-17,1369.59
2024-01-18,1368.504
2024-01-19,1377.735
2024-01-22,1375.495
2024-01-23,1375.916
2024-01-24,1385.409
2024-01-25,1384.758
2024-01-26,1384.841
2024-01-29,1384.323
2024-01-30,1379.438
2024-01-31,1382.766
2024-02-01,1388.288
2024-02-02,1392.194
2024-02-05,1380.771
2024-02-06,1399.898
2024-02-07,1407.049
2024-02-08,1406.758
2024-02-09,1404.452
2024-02-12,1402.513
2024-02-13,1402.605
2024-02-14,1406.132
2024-02-15,1418.008
2024-02-16,1428.513
2024-02-19,1430.519
2024-02-20,1436.038
2024-02-21,1432.872
2024-02-22,1442.048
2024-02-23,1440.29
2024-02-26,1440.764
2024-02-27,1445.104
2024-02-28,1433.83
2024-02-29,1443.621
2024-03-01,1449.025
2024-03-04,1448.867
2024-03-05,1442.776
2024-03-06,1444.564
2024-03-07,1441.762
2024-03-08,1445.484
2024-03-11,1450.809
2024-03-12,1456.123
2024-03-13,1443.451
2024-03-14,1449.088
2024-03-15,1438.293
2024-03-18,1441.937
2024-03-19,1429.656
2024-03-20,1432.781
2024-03-21,1451.621
2024-03-22,1443.852
2024-03-25,1442.007
2024-03-26,1439.259
2024-03-27,1439.509
2024-03-28,1442.217
2024-03-29,1444.463
2024-04-01,1451.636
2024-04-02,1452.552
2024-04-03,1450.476
2024-04-04,1458.877
2024-04-05,1455.865
2024-04-08,1459.571
2024-04-09,1465.798
2024-04-10,1463.815
2024-04-11,1458.109
2024-04-12,1449.44
2024-04-15,1429.47
2024-04-16,1400.989
2024-04-17,1406.258
2024-04-18,1416.113
2024-04-19,1397.784
2024-04-22,1398.64
2024-04-23,1410.606
2024-04-24,1427.853
2024-04-25,1421.964
2024-04-26,1440.549
2024-04-29,1455.659
2024-04-30,1447.743
2024-05-01,1447.807
2024-05-02,1456.691
2024-05-03,1464.482
2024-05-06,1468.239
2024-05-07,1466.187
2024-05-08,1467.119
2024-05-09,1460.992
2024-05-10,1462.822
2024-05-13,1461.691
2024-05-14,1467.949
2024-05-15,1477.028
2024-05-16,1494.954
2024-05-17,1498.901
2024-05-20,1501.512
2024-05-21,1489.836
2024-05-22,1488.688
2024-05-23,1479.11
2024-05-24,1473.476
2024-05-27,1482.577
2024-05-28,1480.541
2024-05-29,1467.394
2024-05-30,1452.076
2024-05-31,1445.936
2024-06-03,1463.026
2024-06-04,1439.353
2024-06-05,1449.299
2024-06-06,1459.121
2024-06-07,1463.002
2024-06-10,1462.596
2024-06-11,1461.813
2024-06-12,1469.808
2024-06-13,1477.898
2024-06-14,1484.238
2024-06-17,1481.489
2024-06-18,1488.91
2024-06-19,1492.442
2024-06-20,1491.167
2024-06-21,1488.847
2024-06-24,1486.638
2024-06-25,1484.463
2024-06-26,1483.456
2024-06-27,1479.011
2024-06-28,1488.489
2024-07-01,1490.721
2024-07-02,1476.106
2024-07-03,1490.894
2024-07-04,1504.959
2024-07-05,1510.687
2024-07-08,1509.345
2024-07-09,1517.083
2024-07-10,1518.209
2024-07-11,1530.868
2024-07-12,1529.569
2024-07-15,1526.401
2024-07-16,1526.023
2024-07-17,1522.396
2024-07-18,1509.356
2024-07-19,1492.224
2024-07-22,1487.901
2024-07-23,1487.504
2024-07-24,1487.716
2024-07-25,1474.764
2024-07-26,1479.777
2024-07-29,1477.412
2024-07-30,1476.302
2024-07-31,1492.191
2024-08-01,1493.469
2024-08-02,1461.447
2024-08-05,1390.547
2024-08-06,1405.328
2024-08-07,1434.771
2024-08-08,1433.171
2024-08-09,1452.64
2024-08-12,1460.4
2024-08-13,1462.824
2024-08-14,1472.65
2024-08-15,1473.763
2024-08-16,1493.586
2024-08-19,1509.901
2024-08-20,1511.817
2024-08-21,1509.563
2024-08-22,1506.826
2024-08-23,1512.924
2024-08-26,1516.463
2024-08-27,1517.034
2024-08-28,1510.619
2024-08-29,1507.332
2024-08-30,1517.612
2024-09-02,1508.191
2024-09-03,1502.534
2024-09-04,1486.036
2024-09-05,1488.701
2024-09-06,1481.217
2024-09-09,1470.997
2024-09-10,1468.03
2024-09-11,1467.794
2024-09-12,1487.892
2024-09-13,1502.486
2024-09-16,1506.61
2024-09-17,1513.358
2024-09-18,1507.855
2024-09-19,1525.361
2024-09-20,1533.209
2024-09-23,1537.134
2024-09-24,1554.422
2024-09-25,1553.343
2024-09-26,1575.452
2024-09-27,1590.271
2024-09-30,1595.237
2024-10-01,1594.378
2024-10-02,1598.278
2024-10-03,1572.303
2024-10-04,1577.99
2024-10-07,1578.142
2024-10-08,1562.724
2024-10-09,1555.45
2024-10-10,1559.833
2024-10-11,1559.718
2024-10-14,1561.87
2024-10-15,1556.322
2024-10-16,1554.787
2024-10-17,1545.611
2024-10-18,1555.603
2024-10-21,1551.18
2024-10-22,1538.425
2024-10-23,1536.073
2024-10-24,1526.573
2024-10-25,1522.422
2024-10-28,1527.453
2024-10-29,1524.129
2024-10-30,1520.171
2024-10-31,1519.576
2024-11-01,1518.152
2024-11-04,1528.163
2024-11-05,1534.993
2024-11-06,1537.82
2024-11-07,1544.444
2024-11-08,1538.245
2024-11-11,1526.629
2024-11-12,1500.669
2024-11-13,1481.531
2024-11-14,1473.336
2024-11-15,1469.784
2024-11-18,1465.273
2024-11-19,1476.609
2024-11-20,1479.903
2024-11-21,1473.425
2024-11-22,1476.255
2024-11-25,1491.817
2024-11-26,1483.21
2024-11-27,1484.141
2024-11-28,1475.451
2024-11-29,1480.801
2024-12-02,1487.038
2024-12-03,1503.336
2024-12-04,1510.03
2024-12-05,1513.816
2024-12-06,1512.37
2024-12-09,1514.759
2024-12-10,1517.741
2024-12-11,1524.828
2024-12-12,1523.379
2024-12-13,1517.293
2024-12-16,1510.317
2024-12-17,1501.568
2024-12-18,1499.665
2024-12-19,1485.299
2024-12-20,1473.151
2024-12-23,1477.444
2024-12-24,1477.936
2024-12-25,1479.629
2024-12-26,1479.215
2024-12-27,1474.1
2024-12-30,1472.335
2024-12-31,1472.902
2025-01-01,1475.521
2025-01-02,1471.102
2025-01-03,1471.371
2025-01-06,1470.398
2025-01-07,1487.949
2025-01-08,1472.317
2025-01-09,1465.086
2025-01-10,1447.095
2025-01-13,1412.814
2025-01-14,1431.95
2025-01-15,1438.049
2025-01-16,1449.738
2025-01-17,1454.999
2025-01-20,1468.782
2025-01-21,1468.186
2025-01-22,1469.899
2025-01-23,1466.597
2025-01-24,1474.972
2025-01-27,1459.722
2025-01-28,1456.642
2025-01-29,1466.914
2025-01-30,1472.055
2025-01-31,1468.889
2025-02-03,1443.56
2025-02-04,1464.243
2025-02-05,1473.802
2025-02-06,1485.091
2025-02-07,1492.651
2025-02-10,1483.168
2025-02-11,1476.888
2025-02-12,1481.418
2025-02-13,1485.558
2025-02-14,1493.37
2025-02-17,1495.744
2025-02-18,1501.216
2025-02-19,1507.708
2025-02-20,1511.362
2025-02-21,1518.43
2025-02-24,1503.867
2025-02-25,1490.557
2025-02-26,1497.932
2025-02-27,1485.292
2025-02-28,1448.049
2025-03-03,1445.804
2025-03-04,1447.444
2025-03-05,1480.79
2025-03-06,1492.208
2025-03-07,1489.69
2025-03-10,1469.288
2025-03-11,1466.299
2025-03-12,1464.585
2025-03-13,1463.08
2025-03-14,1479.857
2025-03-17,1493.741
2025-03-18,1508.487
2025-03-19,1509.572
2025-03-20,1503.318
2025-03-21,1492.212
2025-03-24,1494.284
2025-03-25,1484.059
2025-03-26,1486.12
2025-03-27,1488.298
2025-03-28,1476.104
2025-03-31,1453.058
2025-04-01,1465.058
2025-04-02,1470.741
2025-04-03,1464.571
2025-04-04,1434.254
2025-04-07,1330.062
2025-04-08,1332.956
2025-04-09,1314.238
2025-04-10,1368.331
2025-04-11,1400.393
2025-04-14,1430.989
2025-04-15,1448.281
2025-04-16,1438.065
2025-04-17,1450.556
2025-04-18,1451.927
2025-04-21,1458.685
2025-04-22,1467.731
2025-04-23,1489.186
2025-04-24,1494.688
2025-04-25,1492.89
2025-04-28,1498.517
2025-04-29,1506.758
2025-04-30,1509.313
2025-05-01,1508.241
2025-05-02,1534.419
2025-05-05,1544.469
2025-05-06,1535.101
2025-05-07,1538.122
2025-05-08,1535.097
2025-05-09,1537.349
2025-05-12,1555.427
2025-05-13,1562.304
2025-05-14,1577.127
2025-05-15,1578.204
2025-05-16,1585.385
2025-05-19,1581.542
2025-05-20,1582.156
2025-05-21,1596.103
2025-05-22,1588.27
2025-05-23,1597.466
2025-05-26,1606.282
2025-05-27,1607.041
2025-05-28,1602.203
2025-05-29,1617.161
2025-05-30,1601.702
2025-06-02,1602.328
2025-06-03,1606.862
2025-06-04,1626.832
2025-06-05,1639.933
2025-06-06,1640.767
2025-06-09,1654.373
2025-06-10,1668.05
2025-06-11,1675.636
2025-06-12,1678.33
2025-06-13,1658.419
2025-06-16,1674.723
2025-06-17,1663.921
2025-06-18,1658.084
2025-06-19,1637.524
2025-06-20,1645.359
2025-06-23,1645.576
2025-06-24,1688.338
2025-06-25,1693.203
2025-06-26,1702.511
2025-06-27,1707.825
2025-06-30,1721.149
2025-07-01,1724.745
2025-07-02,1717.686
2025-07-03,1733.473
2025-07-04,1723.676
2025-07-07,1710.382
2025-07-08,1718.305
2025-07-09,1724.199
2025-07-10,1724.888
2025-07-11,1715.67
2025-07-14,1717.801
2025-07-15,1735.628
2025-07-16,1729.35
2025-07-17,1743.193
2025-07-18,1749.349
2025-07-21,1751.626
2025-07-22,1733.617
2025-07-23,1749.096
2025-07-24,1755.776
2025-07-25,1744.838
2025-07-28,1737.143
2025-07-29,1744.161
2025-07-30,1741.642
2025-07-31,1735.837
2025-08-01,1713.297
2025-08-04,1730.88
2025-08-05,1746.802
2025-08-06,1750.947
2025-08-07,1763.169
2025-08-08,1757.317
2025-08-11,1761.4
2025-08-12,1759.472
2025-08-13,1782.346
2025-08-14,1780.397
2025-08-15,1786.791
2025-08-18,1795.575
2025-08-19,1783.968
2025-08-20,1768.351
