Date,WORLD VALUE Standard (Large+Mid Cap)
2005-06-15,5743.398
2005-06-16,5768.135
2005-06-17,5823.288
2005-06-20,5802.111
2005-06-21,5802.906
2005-06-22,5809.681
2005-06-23,5777.036
2005-06-24,5743.778
2005-06-27,5731.715
2005-06-28,5763.832
2005-06-29,5764.204
2005-06-30,5737.995
2005-07-01,5738.941
2005-07-04,5738.815
2005-07-05,5757.05
2005-07-06,5744.907
2005-07-07,5716.198
2005-07-08,5770.946
2005-07-11,5826.569
2005-07-12,5847.924
2005-07-13,5842.601
2005-07-14,5863.213
2005-07-15,5852.815
2005-07-18,5834.512
2005-07-19,5839.84
2005-07-20,5849.448
2005-07-21,5861.64
2005-07-22,5880.928
2005-07-25,5868.565
2005-07-26,5859.511
2005-07-27,5884.125
2005-07-28,5913.665
2005-07-29,5903.194
2005-08-01,5917.885
2005-08-02,5963.328
2005-08-03,5983.933
2005-08-04,5946.564
2005-08-05,5889.459
2005-08-08,5903.017
2005-08-09,5934.617
2005-08-10,5984.66
2005-08-11,6026.766
2005-08-12,6008.433
2005-08-15,6002.909
2005-08-16,5962.801
2005-08-17,5951.064
2005-08-18,5906.62
2005-08-19,5922.119
2005-08-22,5960.231
2005-08-23,5931.821
2005-08-24,5909.639
2005-08-25,5911.292
2005-08-26,5889.926
2005-08-29,5888.355
2005-08-30,5871.764
2005-08-31,5943.448
2005-09-01,6006.77
2005-09-02,6015.253
2005-09-05,6028.827
2005-09-06,6072.558
2005-09-07,6081.755
2005-09-08,6057.22
2005-09-09,6107.877
2005-09-12,6087.483
2005-09-13,6049.588
2005-09-14,6062.5
2005-09-15,6059.781
2005-09-16,6102.054
2005-09-19,6084.039
2005-09-20,6084.564
2005-09-21,6048.473
2005-09-22,6029.903
2005-09-23,6022.314
2005-09-26,6063.639
2005-09-27,6050.241
2005-09-28,6084.899
2005-09-29,6125.846
2005-09-30,6123.688
2005-10-03,6104.417
2005-10-04,6071.479
2005-10-05,5993.854
2005-10-06,5961.966
2005-10-07,5964.385
2005-10-10,5929.928
2005-10-11,5934.821
2005-10-12,5905.599
2005-10-13,5854.958
2005-10-14,5904.592
2005-10-17,5907.756
2005-10-18,5841.192
2005-10-19,5853.692
2005-10-20,5811.305
2005-10-21,5810.198
2005-10-24,5880.047
2005-10-25,5903.355
2005-10-26,5903.709
2005-10-27,5875.115
2005-10-28,5911.268
2005-10-31,5958.504
2005-11-01,5962.724
2005-11-02,6013.359
2005-11-03,6045.692
2005-11-04,6011.632
2005-11-07,6021.075
2005-11-08,6012.595
2005-11-09,6016.322
2005-11-10,6039.19
2005-11-11,6074.25
2005-11-14,6058.606
2005-11-15,6035.164
2005-11-16,6029.971
2005-11-17,6094.961
2005-11-18,6134.393
2005-11-21,6175.377
2005-11-22,6187.646
2005-11-23,6230.485
2005-11-24,6226.82
2005-11-25,6226.363
2005-11-28,6209.522
2005-11-29,6207.37
2005-11-30,6167.167
2005-12-01,6224.066
2005-12-02,6244.38
2005-12-05,6250.542
2005-12-06,6263.767
2005-12-07,6237.568
2005-12-08,6238.88
2005-12-09,6253.107
2005-12-12,6290.129
2005-12-13,6321.792
2005-12-14,6360.147
2005-12-15,6325.956
2005-12-16,6349.355
2005-12-19,6335.144
2005-12-20,6324.57
2005-12-21,6338.663
2005-12-22,6366.541
2005-12-23,6371.073
2005-12-26,6371.746
2005-12-27,6335.355
2005-12-28,6353.736
2005-12-29,6348.472
2005-12-30,6308.174
2006-01-02,6315.23
2006-01-03,6426.976
2006-01-04,6490.447
2006-01-05,6494.199
2006-01-06,6554.347
2006-01-09,6559.143
2006-01-10,6533.73
2006-01-11,6575.956
2006-01-12,6554.663
2006-01-13,6546.606
2006-01-16,6546.416
2006-01-17,6486.715
2006-01-18,6439.266
2006-01-19,6488.987
2006-01-20,6418.181
2006-01-23,6450.164
2006-01-24,6451.713
2006-01-25,6468.885
2006-01-26,6527.04
2006-01-27,6574.41
2006-01-30,6572.618
2006-01-31,6582.365
2006-02-01,6593.072
2006-02-02,6540.858
2006-02-03,6495.224
2006-02-06,6513.324
2006-02-07,6479.246
2006-02-08,6481.339
2006-02-09,6516.246
2006-02-10,6506.805
2006-02-13,6498.727
2006-02-14,6533.391
2006-02-15,6544.13
2006-02-16,6580.841
2006-02-17,6586.418
2006-02-20,6591.747
2006-02-21,6593.502
2006-02-22,6635.187
2006-02-23,6649.477
2006-02-24,6655.746
2006-02-27,6679.456
2006-02-28,6634.903
2006-03-01,6663.629
2006-03-02,6646.006
2006-03-03,6634.583
2006-03-06,6624.74
2006-03-07,6581.279
2006-03-08,6570.098
2006-03-09,6584.681
2006-03-10,6612.065
2006-03-13,6656.485
2006-03-14,6722.722
2006-03-15,6748.31
2006-03-16,6781.696
2006-03-17,6800.476
2006-03-20,6805.153
2006-03-21,6767.656
2006-03-22,6798.893
2006-03-23,6758.842
2006-03-24,6782.989
2006-03-27,6773.151
2006-03-28,6745.717
2006-03-29,6757.417
2006-03-30,6804.86
2006-03-31,6765.224
2006-04-03,6805.564
2006-04-04,6847.335
2006-04-05,6875.676
2006-04-06,6881.106
2006-04-07,6815.379
2006-04-10,6822.135
2006-04-11,6773.664
2006-04-12,6757.5
2006-04-13,6758.749
2006-04-14,6758.971
2006-04-17,6788.674
2006-04-18,6864.307
2006-04-19,6912.777
2006-04-20,6925.478
2006-04-21,6969.456
2006-04-24,6949.269
2006-04-25,6944.497
2006-04-26,6976.106
2006-04-27,7010.298
2006-04-28,7025.144
2006-05-01,7031.38
2006-05-02,7090.876
2006-05-03,7056.208
2006-05-04,7088.077
2006-05-05,7177.007
2006-05-08,7189.629
2006-05-09,7211.531
2006-05-10,7200.909
2006-05-11,7144.022
2006-05-12,7046.906
2006-05-15,7009.247
2006-05-16,7002.276
2006-05-17,6864.076
2006-05-18,6809.058
2006-05-19,6799.225
2006-05-22,6738.669
2006-05-23,6771.901
2006-05-24,6730.167
2006-05-25,6795.796
2006-05-26,6862.977
2006-05-29,6872.282
2006-05-30,6800.583
2006-05-31,6823.606
2006-06-01,6875.653
2006-06-02,6936.117
2006-06-05,6857.13
2006-06-06,6761.61
2006-06-07,6736.485
2006-06-08,6630.913
2006-06-09,6672.816
2006-06-12,6611.77
2006-06-13,6474.974
2006-06-14,6498.849
2006-06-15,6618.062
2006-06-16,6621.297
2006-06-19,6580.825
2006-06-20,6593.711
2006-06-21,6630.446
2006-06-22,6632.21
2006-06-23,6610.271
2006-06-26,6635.889
2006-06-27,6606.519
2006-06-28,6608.176
2006-06-29,6730.4
2006-06-30,6834.844
2006-07-03,6878.441
2006-07-04,6894.227
2006-07-05,6822.755
2006-07-06,6864.332
2006-07-07,6870.281
2006-07-10,6882.579
2006-07-11,6869.023
2006-07-12,6808.348
2006-07-13,6730.08
2006-07-14,6656.432
2006-07-17,6616.713
2006-07-18,6598.937
2006-07-19,6726.207
2006-07-20,6753.579
2006-07-21,6722.22
2006-07-24,6803.048
2006-07-25,6841.574
2006-07-26,6852.218
2006-07-27,6912.793
2006-07-28,6987.74
2006-07-31,6975.113
2006-08-01,6940.752
2006-08-02,6999.466
2006-08-03,6987.787
2006-08-04,7041.8
2006-08-07,6988.183
2006-08-08,6993.901
2006-08-09,7007.409
2006-08-10,6977.421
2006-08-11,6962.628
2006-08-14,6986.527
2006-08-15,7060.593
2006-08-16,7115.737
2006-08-17,7129.611
2006-08-18,7133.486
2006-08-21,7133.041
2006-08-22,7134.294
2006-08-23,7113.124
2006-08-24,7119.488
2006-08-25,7096.866
2006-08-28,7128.345
2006-08-29,7139.445
2006-08-30,7158.833
2006-08-31,7157.681
2006-09-01,7187.669
2006-09-04,7230.107
2006-09-05,7214.677
2006-09-06,7153.993
2006-09-07,7089.474
2006-09-08,7098.791
2006-09-11,7065.297
2006-09-12,7121.54
2006-09-13,7147.406
2006-09-14,7169.65
2006-09-15,7162.734
2006-09-18,7172.255
2006-09-19,7162.454
2006-09-20,7187.458
2006-09-21,7195.447
2006-09-22,7172.347
2006-09-25,7190.474
2006-09-26,7230.489
2006-09-27,7273.291
2006-09-28,7278.53
2006-09-29,7266.888
2006-10-02,7291.322
2006-10-03,7286.139
2006-10-04,7329.877
2006-10-05,7373.039
2006-10-06,7342.17
2006-10-09,7346.738
2006-10-10,7360.405
2006-10-11,7354.12
2006-10-12,7401.357
2006-10-13,7414.805
2006-10-16,7443.919
2006-10-17,7406.936
2006-10-18,7432.949
2006-10-19,7448.26
2006-10-20,7468.986
2006-10-23,7490.946
2006-10-24,7492.686
2006-10-25,7524.772
2006-10-26,7568.781
2006-10-27,7555.085
2006-10-30,7531.964
2006-10-31,7543.163
2006-11-01,7533.212
2006-11-02,7519.092
2006-11-03,7504.283
2006-11-06,7571.759
2006-11-07,7616.407
2006-11-08,7616.785
2006-11-09,7593.853
2006-11-10,7614.393
2006-11-13,7610.549
2006-11-14,7635.679
2006-11-15,7649.076
2006-11-16,7657.994
2006-11-17,7656.356
2006-11-20,7632.108
2006-11-21,7648.066
2006-11-22,7687.708
2006-11-23,7689.83
2006-11-24,7680.068
2006-11-27,7610.619
2006-11-28,7613.337
2006-11-29,7702.557
2006-11-30,7728.206
2006-12-01,7718.577
2006-12-04,7752.878
2006-12-05,7784.437
2006-12-06,7797.086
2006-12-07,7797.108
2006-12-08,7800.655
2006-12-11,7810.239
2006-12-12,7835.043
2006-12-13,7854.382
2006-12-14,7900.664
2006-12-15,7906.092
2006-12-18,7892.707
2006-12-19,7900.012
2006-12-20,7926.699
2006-12-21,7912.657
2006-12-22,7883.205
2006-12-25,7879.514
2006-12-26,7897.288
2006-12-27,7964.759
2006-12-28,7967.178
2006-12-29,7944.503
2007-01-01,7944.503
2007-01-02,8002.32
2007-01-03,7977.547
2007-01-04,7944.704
2007-01-05,7859.955
2007-01-08,7865.612
2007-01-09,7866.848
2007-01-10,7812.444
2007-01-11,7853.965
2007-01-12,7913.737
2007-01-15,7944.419
2007-01-16,7926.469
2007-01-17,7927.761
2007-01-18,7929.177
2007-01-19,7964.135
2007-01-22,7952.528
2007-01-23,7989.692
2007-01-24,8038.265
2007-01-25,7979.001
2007-01-26,7940.74
2007-01-29,7950.193
2007-01-30,7995.278
2007-01-31,8009.209
2007-02-01,8090.131
2007-02-02,8098.107
2007-02-05,8085.663
2007-02-06,8121.369
2007-02-07,8142.529
2007-02-08,8110.118
2007-02-09,8099.568
2007-02-12,8064.074
2007-02-13,8129.585
2007-02-14,8205.662
2007-02-15,8222.963
2007-02-16,8211.717
2007-02-19,8224.93
2007-02-20,8231.767
2007-02-21,8194.657
2007-02-22,8199.463
2007-02-23,8214.737
2007-02-26,8246.097
2007-02-27,8058.844
2007-02-28,7981.031
2007-03-01,7936.874
2007-03-02,7876.661
2007-03-05,7759.049
2007-03-06,7867.195
2007-03-07,7883.845
2007-03-08,7959.222
2007-03-09,7968.139
2007-03-12,7989.388
2007-03-13,7875.223
2007-03-14,7795.712
2007-03-15,7875.187
2007-03-16,7855.395
2007-03-19,7948.055
2007-03-20,8007.94
2007-03-21,8088.352
2007-03-22,8164.269
2007-03-23,8183.511
2007-03-26,8171.703
2007-03-27,8146.25
2007-03-28,8106.449
2007-03-29,8142.13
2007-03-30,8123.592
2007-04-02,8145.918
2007-04-03,8214.954
2007-04-04,8234.137
2007-04-05,8257.233
2007-04-06,8254.311
2007-04-09,8246.799
2007-04-10,8297.128
2007-04-11,8273.725
2007-04-12,8297.041
2007-04-13,8320.624
2007-04-16,8422.546
2007-04-17,8435.755
2007-04-18,8458.435
2007-04-19,8421.975
2007-04-20,8500.427
2007-04-23,8477.569
2007-04-24,8458.256
2007-04-25,8528.995
2007-04-26,8519.66
2007-04-27,8513.288
2007-04-30,8490.101
2007-05-01,8482.399
2007-05-02,8530.884
2007-05-03,8562.053
2007-05-04,8599.53
2007-05-07,8646.267
2007-05-08,8593.383
2007-05-09,8627.641
2007-05-10,8533.063
2007-05-11,8591.45
2007-05-14,8595.057
2007-05-15,8615.486
2007-05-16,8632.922
2007-05-17,8619.656
2007-05-18,8669.979
2007-05-21,8682.064
2007-05-22,8684.331
2007-05-23,8714.047
2007-05-24,8632.315
2007-05-25,8643.592
2007-05-28,8654.992
2007-05-29,8677.782
2007-05-30,8692.331
2007-05-31,8728.73
2007-06-01,8777.519
2007-06-04,8798.957
2007-06-05,8767.977
2007-06-06,8688.897
2007-06-07,8569.508
2007-06-08,8575.127
2007-06-11,8605.165
2007-06-12,8525.967
2007-06-13,8587.074
2007-06-14,8652.159
2007-06-15,8734.622
2007-06-18,8734.433
2007-06-19,8744.332
2007-06-20,8688.782
2007-06-21,8680.271
2007-06-22,8604.731
2007-06-25,8587.353
2007-06-26,8559.487
2007-06-27,8555.786
2007-06-28,8602.19
2007-06-29,8634.378
2007-07-02,8712.576
2007-07-03,8752.545
2007-07-04,8764.028
2007-07-05,8728.563
2007-07-06,8768.95
2007-07-09,8791.375
2007-07-10,8712.704
2007-07-11,8717.109
2007-07-12,8833.65
2007-07-13,8885.897
2007-07-16,8885.635
2007-07-17,8871.037
2007-07-18,8825.442
2007-07-19,8870.258
2007-07-20,8790.088
2007-07-23,8814.356
2007-07-24,8673.367
2007-07-25,8639.271
2007-07-26,8437.469
2007-07-27,8309.495
2007-07-30,8341.168
2007-07-31,8359.387
2007-08-01,8317.243
2007-08-02,8355.877
2007-08-03,8214.961
2007-08-06,8302.064
2007-08-07,8374.921
2007-08-08,8510.059
2007-08-09,8300.208
2007-08-10,8168.869
2007-08-13,8215.581
2007-08-14,8099.732
2007-08-15,7995.308
2007-08-16,7921.072
2007-08-17,8093.434
2007-08-20,8128.116
2007-08-21,8152.124
2007-08-22,8238.856
2007-08-23,8279.265
2007-08-24,8334.0
2007-08-27,8305.185
2007-08-28,8144.781
2007-08-29,8226.38
2007-08-30,8226.596
2007-08-31,8331.238
2007-09-03,8341.05
2007-09-04,8396.767
2007-09-05,8300.47
2007-09-06,8331.483
2007-09-07,8222.428
2007-09-10,8179.314
2007-09-11,8288.673
2007-09-12,8315.422
2007-09-13,8378.013
2007-09-14,8362.168
2007-09-17,8296.773
2007-09-18,8441.674
2007-09-19,8608.877
2007-09-20,8596.347
2007-09-21,8610.949
2007-09-24,8573.287
2007-09-25,8558.47
2007-09-26,8594.127
2007-09-27,8670.581
2007-09-28,8671.898
2007-10-01,8764.816
2007-10-02,8776.435
2007-10-03,8771.113
2007-10-04,8785.049
2007-10-05,8857.028
2007-10-08,8799.174
2007-10-09,8862.628
2007-10-10,8853.65
2007-10-11,8883.073
2007-10-12,8875.423
2007-10-15,8819.717
2007-10-16,8725.928
2007-10-17,8733.98
2007-10-18,8726.428
2007-10-19,8584.67
2007-10-22,8521.154
2007-10-23,8600.088
2007-10-24,8570.459
2007-10-25,8606.719
2007-10-26,8741.715
2007-10-29,8814.934
2007-10-30,8768.295
2007-10-31,8862.617
2007-11-01,8670.57
2007-11-02,8602.788
2007-11-05,8536.221
2007-11-06,8617.651
2007-11-07,8487.409
2007-11-08,8448.451
2007-11-09,8345.896
2007-11-12,8262.173
2007-11-13,8406.771
2007-11-14,8438.212
2007-11-15,8307.241
2007-11-16,8271.672
2007-11-19,8134.382
2007-11-20,8202.529
2007-11-21,8052.685
2007-11-22,8068.106
2007-11-23,8172.797
2007-11-26,8081.023
2007-11-27,8139.552
2007-11-28,8302.403
2007-11-29,8342.883
2007-11-30,8422.268
2007-12-03,8387.444
2007-12-04,8319.518
2007-12-05,8413.378
2007-12-06,8496.067
2007-12-07,8525.824
2007-12-10,8590.501
2007-12-11,8471.124
2007-12-12,8479.95
2007-12-13,8358.861
2007-12-14,8252.934
2007-12-17,8111.027
2007-12-18,8139.545
2007-12-19,8107.166
2007-12-20,8114.735
2007-12-21,8227.335
2007-12-24,8273.602
2007-12-25,8287.265
2007-12-26,8313.724
2007-12-27,8273.805
2007-12-28,8296.574
2007-12-31,8269.364
2008-01-01,8269.364
2008-01-02,8216.211
2008-01-03,8210.127
2008-01-04,8066.245
2008-01-07,8061.454
2008-01-08,7996.177
2008-01-09,8011.754
2008-01-10,8017.236
2008-01-11,7973.478
2008-01-14,8032.097
2008-01-15,7847.329
2008-01-16,7750.831
2008-01-17,7624.933
2008-01-18,7527.588
2008-01-21,7300.265
2008-01-22,7299.601
2008-01-23,7361.476
2008-01-24,7571.739
2008-01-25,7549.791
2008-01-28,7597.611
2008-01-29,7684.23
2008-01-30,7634.572
2008-01-31,7716.773
2008-02-01,7819.771
2008-02-04,7796.912
2008-02-05,7534.302
2008-02-06,7485.172
2008-02-07,7449.19
2008-02-08,7409.337
2008-02-11,7377.736
2008-02-12,7513.963
2008-02-13,7541.655
2008-02-14,7532.083
2008-02-15,7505.185
2008-02-18,7540.554
2008-02-19,7578.267
2008-02-20,7512.976
2008-02-21,7530.038
2008-02-22,7542.233
2008-02-25,7669.173
2008-02-26,7751.856
2008-02-27,7800.747
2008-02-28,7715.921
2008-02-29,7555.063
2008-03-03,7477.812
2008-03-04,7420.377
2008-03-05,7479.492
2008-03-06,7371.827
2008-03-07,7284.381
2008-03-10,7197.096
2008-03-11,7392.085
2008-03-12,7446.011
2008-03-13,7412.08
2008-03-14,7285.575
2008-03-17,7146.877
2008-03-18,7417.337
2008-03-19,7311.448
2008-03-20,7371.46
2008-03-21,7388.443
2008-03-24,7422.083
2008-03-25,7583.247
2008-03-26,7563.917
2008-03-27,7557.36
2008-03-28,7505.359
2008-03-31,7509.769
2008-04-01,7694.995
2008-04-02,7779.373
2008-04-03,7789.772
2008-04-04,7806.616
2008-04-07,7839.026
2008-04-08,7779.475
2008-04-09,7718.743
2008-04-10,7717.528
2008-04-11,7622.477
2008-04-14,7556.56
2008-04-15,7586.778
2008-04-16,7761.46
2008-04-17,7762.249
2008-04-18,7842.919
2008-04-21,7859.112
2008-04-22,7816.876
2008-04-23,7799.901
2008-04-24,7798.779
2008-04-25,7886.586
2008-04-28,7918.899
2008-04-29,7893.212
2008-04-30,7889.829
2008-05-01,7916.299
2008-05-02,8006.83
2008-05-05,7991.654
2008-05-06,8015.477
2008-05-07,7937.091
2008-05-08,7932.489
2008-05-09,7856.703
2008-05-12,7925.363
2008-05-13,7907.541
2008-05-14,7938.939
2008-05-15,8004.066
2008-05-16,8054.812
2008-05-19,8085.434
2008-05-20,8020.848
2008-05-21,7945.549
2008-05-22,7959.103
2008-05-23,7866.072
2008-05-26,7835.265
2008-05-27,7828.39
2008-05-28,7823.75
2008-05-29,7855.442
2008-05-30,7880.263
2008-06-02,7812.658
2008-06-03,7767.953
2008-06-04,7736.723
2008-06-05,7818.656
2008-06-06,7682.751
2008-06-09,7625.19
2008-06-10,7531.536
2008-06-11,7447.878
2008-06-12,7419.047
2008-06-13,7480.458
2008-06-16,7510.007
2008-06-17,7506.662
2008-06-18,7425.518
2008-06-19,7371.98
2008-06-20,7274.272
2008-06-23,7227.196
2008-06-24,7233.323
2008-06-25,7286.634
2008-06-26,7150.672
2008-06-27,7109.095
2008-06-30,7134.818
2008-07-01,7085.502
2008-07-02,7031.563
2008-07-03,7036.767
2008-07-04,7000.063
2008-07-07,6970.376
2008-07-08,6995.032
2008-07-09,6972.953
2008-07-10,6954.979
2008-07-11,6859.669
2008-07-14,6805.408
2008-07-15,6686.817
2008-07-16,6784.052
2008-07-17,6935.792
2008-07-18,6991.552
2008-07-21,7017.977
2008-07-22,7081.761
2008-07-23,7162.285
2008-07-24,7051.615
2008-07-25,7001.626
2008-07-28,6896.153
2008-07-29,6941.03
2008-07-30,7055.111
2008-07-31,7012.321
2008-08-01,6958.699
2008-08-04,6897.784
2008-08-05,7051.064
2008-08-06,7084.996
2008-08-07,6976.424
2008-08-08,7021.995
2008-08-11,7110.091
2008-08-12,7024.236
2008-08-13,6908.06
2008-08-14,6935.289
2008-08-15,6926.203
2008-08-18,6879.524
2008-08-19,6744.014
2008-08-20,6782.129
2008-08-21,6798.597
2008-08-22,6863.588
2008-08-25,6794.341
2008-08-26,6779.996
2008-08-27,6826.485
2008-08-28,6943.651
2008-08-29,6946.433
2008-09-01,6899.64
2008-09-02,6899.615
2008-09-03,6889.975
2008-09-04,6697.228
2008-09-05,6639.447
2008-09-08,6844.009
2008-09-09,6676.838
2008-09-10,6660.855
2008-09-11,6635.67
2008-09-12,6719.62
2008-09-15,6428.152
2008-09-16,6381.708
2008-09-17,6171.286
2008-09-18,6325.76
2008-09-19,6775.853
2008-09-22,6640.068
2008-09-23,6561.496
2008-09-24,6534.461
2008-09-25,6660.851
2008-09-26,6624.345
2008-09-29,6140.702
2008-09-30,6255.66
2008-10-01,6309.933
2008-10-02,6130.394
2008-10-03,6124.279
2008-10-06,5774.898
2008-10-07,5563.473
2008-10-08,5350.325
2008-10-09,5057.248
2008-10-10,4800.166
2008-10-13,5244.903
2008-10-14,5447.066
2008-10-15,5072.241
2008-10-16,4993.538
2008-10-17,5061.322
2008-10-20,5287.093
2008-10-21,5207.753
2008-10-22,4869.295
2008-10-23,4912.366
2008-10-24,4683.074
2008-10-27,4459.154
2008-10-28,4753.913
2008-10-29,4939.12
2008-10-30,5078.608
2008-10-31,5098.511
2008-11-03,5127.48
2008-11-04,5391.272
2008-11-05,5257.969
2008-11-06,4943.139
2008-11-07,5022.556
2008-11-10,5017.259
2008-11-11,4839.535
2008-11-12,4645.55
2008-11-13,4782.301
2008-11-14,4717.702
2008-11-17,4607.63
2008-11-18,4625.317
2008-11-19,4392.633
2008-11-20,4118.47
2008-11-21,4238.612
2008-11-24,4552.564
2008-11-25,4656.958
2008-11-26,4732.999
2008-11-27,4777.876
2008-11-28,4832.543
2008-12-01,4465.281
2008-12-02,4584.886
2008-12-03,4662.448
2008-12-04,4575.403
2008-12-05,4599.807
2008-12-08,4879.915
2008-12-09,4829.427
2008-12-10,4894.942
2008-12-11,4850.378
2008-12-12,4805.83
2008-12-15,4820.955
2008-12-16,4974.095
2008-12-17,5015.641
2008-12-18,4950.308
2008-12-19,4881.444
2008-12-22,4801.688
2008-12-23,4776.081
2008-12-24,4775.615
2008-12-25,4785.021
2008-12-26,4812.507
2008-12-29,4858.722
2008-12-30,4946.499
2008-12-31,4974.029
2009-01-01,4974.029
2009-01-02,5116.085
2009-01-05,5092.675
2009-01-06,5117.51
2009-01-07,5059.49
2009-01-08,5049.95
2009-01-09,4965.468
2009-01-12,4853.794
2009-01-13,4773.224
2009-01-14,4613.313
2009-01-15,4535.345
2009-01-16,4592.11
2009-01-19,4545.975
2009-01-20,4323.298
2009-01-21,4420.4
2009-01-22,4365.588
2009-01-23,4332.717
2009-01-26,4427.692
2009-01-27,4498.853
2009-01-28,4663.1
2009-01-29,4527.671
2009-01-30,4415.258
2009-02-02,4360.371
2009-02-03,4429.003
2009-02-04,4453.13
2009-02-05,4468.165
2009-02-06,4575.866
2009-02-09,4622.361
2009-02-10,4430.507
2009-02-11,4430.549
2009-02-12,4376.604
2009-02-13,4361.096
2009-02-16,4322.301
2009-02-17,4113.311
2009-02-18,4079.292
2009-02-19,4071.301
2009-02-20,3961.409
2009-02-23,3881.592
2009-02-24,3956.409
2009-02-25,3945.559
2009-02-26,3971.834
2009-02-27,3874.667
2009-03-02,3666.55
2009-03-03,3611.04
2009-03-04,3694.472
2009-03-05,3551.379
2009-03-06,3533.692
2009-03-09,3491.98
2009-03-10,3709.817
2009-03-11,3737.523
2009-03-12,3834.741
2009-03-13,3897.488
2009-03-16,3959.351
2009-03-17,4036.936
2009-03-18,4120.699
2009-03-19,4189.586
2009-03-20,4101.347
2009-03-23,4345.651
2009-03-24,4298.474
2009-03-25,4339.395
2009-03-26,4402.328
2009-03-27,4317.804
2009-03-30,4114.157
2009-03-31,4190.729
2009-04-01,4279.197
2009-04-02,4483.108
2009-04-03,4514.453
2009-04-06,4478.707
2009-04-07,4389.272
2009-04-08,4398.176
2009-04-09,4578.691
2009-04-10,4585.883
2009-04-13,4621.628
2009-04-14,4591.04
2009-04-15,4611.395
2009-04-16,4673.464
2009-04-17,4723.463
2009-04-20,4514.236
2009-04-21,4557.312
2009-04-22,4566.605
2009-04-23,4610.285
2009-04-24,4709.776
2009-04-27,4668.059
2009-04-28,4605.604
2009-04-29,4725.434
2009-04-30,4771.931
2009-05-01,4791.39
2009-05-04,4952.769
2009-05-05,4963.565
2009-05-06,5061.256
2009-05-07,5057.294
2009-05-08,5198.585
2009-05-11,5115.331
2009-05-12,5092.726
2009-05-13,4948.266
2009-05-14,4960.165
2009-05-15,4949.76
2009-05-18,5050.906
2009-05-19,5115.5
2009-05-20,5138.173
2009-05-21,5050.727
2009-05-22,5073.434
2009-05-25,5078.149
2009-05-26,5166.109
2009-05-27,5128.632
2009-05-28,5149.945
2009-05-29,5234.183
2009-06-01,5372.376
2009-06-02,5396.674
2009-06-03,5291.321
2009-06-04,5321.889
2009-06-05,5295.585
2009-06-08,5260.174
2009-06-09,5295.719
2009-06-10,5323.531
2009-06-11,5384.095
2009-06-12,5373.29
2009-06-15,5223.373
2009-06-16,5171.453
2009-06-17,5114.24
2009-06-18,5159.115
2009-06-19,5192.677
2009-06-22,5043.563
2009-06-23,5035.375
2009-06-24,5105.077
2009-06-25,5136.159
2009-06-26,5168.893
2009-06-29,5218.057
2009-06-30,5179.502
2009-07-01,5230.042
2009-07-02,5079.78
2009-07-03,5078.577
2009-07-06,5046.187
2009-07-07,4984.821
2009-07-08,4921.601
2009-07-09,4951.789
2009-07-10,4918.246
2009-07-13,5010.97
2009-07-14,5076.165
2009-07-15,5229.425
2009-07-16,5269.538
2009-07-17,5266.883
2009-07-20,5343.815
2009-07-21,5391.272
2009-07-22,5391.498
2009-07-23,5509.605
2009-07-24,5534.954
2009-07-27,5577.815
2009-07-28,5547.805
2009-07-29,5521.937
2009-07-30,5617.421
2009-07-31,5654.333
2009-08-03,5782.809
2009-08-04,5801.659
2009-08-05,5795.606
2009-08-06,5790.14
2009-08-07,5825.148
2009-08-10,5813.429
2009-08-11,5735.785
2009-08-12,5796.867
2009-08-13,5872.204
2009-08-14,5833.687
2009-08-17,5663.91
2009-08-18,5724.429
2009-08-19,5758.575
2009-08-20,5831.753
2009-08-21,5941.144
2009-08-24,5989.746
2009-08-25,6017.848
2009-08-26,5993.453
2009-08-27,5994.748
2009-08-28,6043.615
2009-08-31,5995.067
2009-09-01,5865.493
2009-09-02,5809.103
2009-09-03,5841.92
2009-09-04,5905.914
2009-09-07,5959.52
2009-09-08,6028.246
2009-09-09,6077.798
2009-09-10,6119.115
2009-09-11,6134.233
2009-09-14,6135.789
2009-09-15,6148.191
2009-09-16,6263.105
2009-09-17,6287.173
2009-09-18,6276.635
2009-09-21,6218.679
2009-09-22,6296.159
2009-09-23,6262.386
2009-09-24,6171.399
2009-09-25,6135.505
2009-09-28,6219.785
2009-09-29,6206.073
2009-09-30,6205.333
2009-10-01,6058.967
2009-10-02,5978.282
2009-10-05,6054.862
2009-10-06,6179.05
2009-10-07,6187.661
2009-10-08,6266.918
2009-10-09,6277.685
2009-10-12,6318.332
2009-10-13,6288.818
2009-10-14,6415.057
2009-10-15,6432.784
2009-10-16,6358.308
2009-10-19,6436.62
2009-10-20,6406.154
2009-10-21,6388.761
2009-10-22,6397.413
2009-10-23,6332.099
2009-10-26,6239.051
2009-10-27,6196.035
2009-10-28,6065.961
2009-10-29,6182.155
2009-10-30,6043.62
2009-11-02,6061.533
2009-11-03,6028.296
2009-11-04,6090.714
2009-11-05,6165.516
2009-11-06,6180.485
2009-11-09,6332.86
2009-11-10,6328.789
2009-11-11,6364.416
2009-11-12,6307.047
2009-11-13,6336.433
2009-11-16,6435.685
2009-11-17,6398.324
2009-11-18,6422.149
2009-11-19,6306.18
2009-11-20,6270.45
2009-11-23,6389.19
2009-11-24,6352.563
2009-11-25,6409.822
2009-11-26,6313.298
2009-11-27,6254.451
2009-11-30,6286.325
