Date,WORLD VALUE Standard (Large+Mid Cap)
2005-06-15,4324.37
2005-06-16,4342.976
2005-06-17,4384.503
2005-06-20,4368.048
2005-06-21,4368.635
2005-06-22,4373.71
2005-06-23,4348.781
2005-06-24,4323.587
2005-06-27,4314.499
2005-06-28,4338.414
2005-06-29,4338.677
2005-06-30,4318.836
2005-07-01,4319.338
2005-07-04,4319.241
2005-07-05,4332.947
2005-07-06,4323.493
2005-07-07,4301.825
2005-07-08,4343.024
2005-07-11,4384.846
2005-07-12,4400.839
2005-07-13,4396.713
2005-07-14,4412.219
2005-07-15,4404.394
2005-07-18,4390.621
2005-07-19,4394.628
2005-07-20,4401.857
2005-07-21,4411.028
2005-07-22,4425.475
2005-07-25,4416.171
2005-07-26,4409.357
2005-07-27,4427.743
2005-07-28,4449.578
2005-07-29,4441.667
2005-08-01,4452.675
2005-08-02,4486.743
2005-08-03,4501.904
2005-08-04,4473.772
2005-08-05,4430.797
2005-08-08,4440.954
2005-08-09,4464.717
2005-08-10,4501.701
2005-08-11,4533.282
2005-08-12,4519.342
2005-08-15,4514.936
2005-08-16,4484.769
2005-08-17,4475.687
2005-08-18,4442.233
2005-08-19,4453.888
2005-08-22,4482.538
2005-08-23,4461.153
2005-08-24,4444.417
2005-08-25,4445.63
2005-08-26,4429.451
2005-08-29,4428.087
2005-08-30,4415.528
2005-08-31,4468.946
2005-09-01,4516.552
2005-09-02,4522.885
2005-09-05,4533.059
2005-09-06,4565.884
2005-09-07,4572.668
2005-09-08,4554.201
2005-09-09,4592.274
2005-09-12,4576.884
2005-09-13,4548.063
2005-09-14,4557.739
2005-09-15,4555.629
2005-09-16,4587.397
2005-09-19,4573.805
2005-09-20,4574.192
2005-09-21,4547.019
2005-09-22,4532.758
2005-09-23,4527.054
2005-09-26,4558.011
2005-09-27,4547.743
2005-09-28,4573.482
2005-09-29,4604.214
2005-09-30,4602.56
2005-10-03,4588.066
2005-10-04,4563.157
2005-10-05,4504.4
2005-10-06,4480.437
2005-10-07,4482.226
2005-10-10,4456.312
2005-10-11,4459.892
2005-10-12,4437.835
2005-10-13,4399.764
2005-10-14,4437.038
2005-10-17,4439.417
2005-10-18,4389.395
2005-10-19,4398.786
2005-10-20,4366.91
2005-10-21,4366.041
2005-10-24,4418.349
2005-10-25,4435.863
2005-10-26,4436.115
2005-10-27,4414.5
2005-10-28,4441.557
2005-10-31,4477.027
2005-11-01,4480.156
2005-11-02,4517.897
2005-11-03,4541.764
2005-11-04,4516.177
2005-11-07,4523.259
2005-11-08,4516.194
2005-11-09,4518.924
2005-11-10,4536.004
2005-11-11,4562.23
2005-11-14,4550.316
2005-11-15,4532.705
2005-11-16,4528.577
2005-11-17,4577.353
2005-11-18,4606.911
2005-11-21,4637.423
2005-11-22,4646.583
2005-11-23,4678.696
2005-11-24,4675.807
2005-11-25,4675.437
2005-11-28,4662.625
2005-11-29,4660.855
2005-11-30,4630.236
2005-12-01,4672.956
2005-12-02,4688.207
2005-12-05,4692.817
2005-12-06,4702.724
2005-12-07,4682.922
2005-12-08,4683.84
2005-12-09,4694.513
2005-12-12,4722.254
2005-12-13,4745.933
2005-12-14,4774.688
2005-12-15,4748.971
2005-12-16,4766.503
2005-12-19,4755.836
2005-12-20,4747.862
2005-12-21,4758.406
2005-12-22,4778.834
2005-12-23,4781.999
2005-12-26,4782.504
2005-12-27,4755.182
2005-12-28,4768.713
2005-12-29,4764.664
2005-12-30,4734.42
2006-01-02,4739.691
2006-01-03,4823.556
2006-01-04,4870.946
2006-01-05,4873.762
2006-01-06,4918.569
2006-01-09,4922.167
2006-01-10,4902.981
2006-01-11,4934.539
2006-01-12,4918.54
2006-01-13,4912.487
2006-01-16,4912.341
2006-01-17,4867.543
2006-01-18,4831.938
2006-01-19,4869.239
2006-01-20,4816.095
2006-01-23,4840.073
2006-01-24,4841.198
2006-01-25,4854.059
2006-01-26,4897.651
2006-01-27,4932.994
2006-01-30,4931.59
2006-01-31,4938.88
2006-02-01,4946.696
2006-02-02,4907.117
2006-02-03,4872.861
2006-02-06,4886.436
2006-02-07,4860.791
2006-02-08,4861.69
2006-02-09,4887.827
2006-02-10,4880.704
2006-02-13,4874.451
2006-02-14,4900.287
2006-02-15,4908.15
2006-02-16,4935.683
2006-02-17,4939.85
2006-02-20,4943.673
2006-02-21,4944.978
2006-02-22,4976.159
2006-02-23,4986.472
2006-02-24,4991.133
2006-02-27,5008.69
2006-02-28,4975.251
2006-03-01,4996.356
2006-03-02,4983.084
2006-03-03,4974.501
2006-03-06,4967.067
2006-03-07,4934.477
2006-03-08,4925.755
2006-03-09,4936.669
2006-03-10,4957.194
2006-03-13,4990.148
2006-03-14,5039.791
2006-03-15,5058.834
2006-03-16,5083.811
2006-03-17,5097.817
2006-03-20,5101.315
2006-03-21,5073.195
2006-03-22,5096.543
2006-03-23,5066.446
2006-03-24,5084.496
2006-03-27,5077.084
2006-03-28,5056.208
2006-03-29,5064.688
2006-03-30,5100.209
2006-03-31,5070.312
2006-04-03,5100.518
2006-04-04,5131.672
2006-04-05,5152.764
2006-04-06,5156.254
2006-04-07,5106.945
2006-04-10,5111.922
2006-04-11,5075.365
2006-04-12,5062.831
2006-04-13,5063.619
2006-04-14,5063.785
2006-04-17,5086.038
2006-04-18,5142.658
2006-04-19,5178.965
2006-04-20,5188.018
2006-04-21,5220.88
2006-04-24,5205.504
2006-04-25,5201.911
2006-04-26,5225.162
2006-04-27,5250.167
2006-04-28,5261.056
2006-05-01,5265.717
2006-05-02,5310.005
2006-05-03,5283.769
2006-05-04,5307.02
2006-05-05,5372.978
2006-05-08,5382.084
2006-05-09,5398.393
2006-05-10,5389.651
2006-05-11,5346.822
2006-05-12,5273.875
2006-05-15,5245.484
2006-05-16,5240.192
2006-05-17,5136.473
2006-05-18,5095.013
2006-05-19,5087.635
2006-05-22,5041.987
2006-05-23,5066.838
2006-05-24,5035.538
2006-05-25,5084.611
2006-05-26,5134.72
2006-05-29,5141.454
2006-05-30,5087.664
2006-05-31,5104.066
2006-06-01,5142.856
2006-06-02,5187.686
2006-06-05,5128.583
2006-06-06,5056.914
2006-06-07,5037.952
2006-06-08,4958.884
2006-06-09,4990.208
2006-06-12,4944.523
2006-06-13,4841.875
2006-06-14,4859.672
2006-06-15,4948.781
2006-06-16,4951.194
2006-06-19,4920.93
2006-06-20,4930.032
2006-06-21,4957.449
2006-06-22,4958.383
2006-06-23,4941.981
2006-06-26,4960.949
2006-06-27,4938.958
2006-06-28,4939.893
2006-06-29,5031.173
2006-06-30,5109.247
2006-07-03,5141.387
2006-07-04,5153.1
2006-07-05,5099.548
2006-07-06,5130.355
2006-07-07,5134.802
2006-07-10,5143.97
2006-07-11,5133.732
2006-07-12,5088.235
2006-07-13,5029.711
2006-07-14,4974.671
2006-07-17,4944.987
2006-07-18,4931.697
2006-07-19,5026.804
2006-07-20,5047.257
2006-07-21,5023.819
2006-07-24,5084.141
2006-07-25,5112.932
2006-07-26,5120.863
2006-07-27,5165.967
2006-07-28,5221.926
2006-07-31,5212.477
2006-08-01,5186.616
2006-08-02,5230.081
2006-08-03,5220.976
2006-08-04,5261.325
2006-08-07,5221.247
2006-08-08,5225.445
2006-08-09,5235.088
2006-08-10,5212.421
2006-08-11,5200.945
2006-08-14,5218.5
2006-08-15,5273.806
2006-08-16,5314.719
2006-08-17,5325.075
2006-08-18,5327.958
2006-08-21,5327.523
2006-08-22,5328.459
2006-08-23,5312.587
2006-08-24,5317.296
2006-08-25,5300.376
2006-08-28,5323.87
2006-08-29,5331.879
2006-08-30,5345.727
2006-08-31,5344.824
2006-09-01,5367.17
2006-09-04,5398.859
2006-09-05,5387.301
2006-09-06,5341.811
2006-09-07,5293.607
2006-09-08,5300.56
2006-09-11,5275.484
2006-09-12,5317.474
2006-09-13,5336.374
2006-09-14,5352.902
2006-09-15,5347.738
2006-09-18,5354.793
2006-09-19,5347.473
2006-09-20,5366.087
2006-09-21,5371.715
2006-09-22,5354.469
2006-09-25,5367.947
2006-09-26,5397.525
2006-09-27,5429.173
2006-09-28,5433.05
2006-09-29,5424.323
2006-10-02,5442.536
2006-10-03,5438.653
2006-10-04,5471.028
2006-10-05,5502.827
2006-10-06,5479.788
2006-10-09,5483.197
2006-10-10,5493.349
2006-10-11,5488.511
2006-10-12,5523.737
2006-10-13,5533.77
2006-10-16,5555.488
2006-10-17,5527.887
2006-10-18,5547.301
2006-10-19,5558.709
2006-10-20,5574.176
2006-10-23,5590.321
2006-10-24,5591.572
2006-10-25,5615.481
2006-10-26,5648.306
2006-10-27,5637.935
2006-10-30,5620.631
2006-10-31,5628.988
2006-11-01,5621.157
2006-11-02,5610.205
2006-11-03,5599.112
2006-11-06,5649.451
2006-11-07,5682.759
2006-11-08,5682.688
2006-11-09,5665.158
2006-11-10,5680.281
2006-11-13,5677.048
2006-11-14,5695.746
2006-11-15,5705.417
2006-11-16,5711.93
2006-11-17,5710.615
2006-11-20,5692.35
2006-11-21,5704.194
2006-11-22,5733.681
2006-11-23,5735.263
2006-11-24,5727.964
2006-11-27,5676.143
2006-11-28,5677.901
2006-11-29,5743.791
2006-11-30,5762.918
2006-12-01,5755.733
2006-12-04,5781.272
2006-12-05,5804.79
2006-12-06,5813.916
2006-12-07,5813.913
2006-12-08,5816.555
2006-12-11,5823.665
2006-12-12,5842.152
2006-12-13,5856.419
2006-12-14,5890.796
2006-12-15,5894.843
2006-12-18,5884.861
2006-12-19,5890.242
2006-12-20,5910.07
2006-12-21,5899.067
2006-12-22,5876.813
2006-12-25,5874.063
2006-12-26,5887.276
2006-12-27,5937.158
2006-12-28,5938.859
2006-12-29,5921.943
2007-01-01,5921.943
2007-01-02,5964.999
2007-01-03,5946.288
2007-01-04,5921.807
2007-01-05,5858.637
2007-01-08,5862.338
2007-01-09,5863.253
2007-01-10,5822.49
2007-01-11,5853.404
2007-01-12,5897.946
2007-01-15,5920.813
2007-01-16,5907.435
2007-01-17,5908.394
2007-01-18,5909.429
2007-01-19,5935.483
2007-01-22,5926.754
2007-01-23,5954.398
2007-01-24,5990.577
2007-01-25,5946.395
2007-01-26,5917.881
2007-01-29,5924.741
2007-01-30,5958.326
2007-01-31,5968.496
2007-02-01,6028.304
2007-02-02,6034.243
2007-02-05,6024.935
2007-02-06,6051.536
2007-02-07,6066.531
2007-02-08,6042.366
2007-02-09,6034.461
2007-02-12,6007.932
2007-02-13,6056.546
2007-02-14,6112.856
2007-02-15,6125.741
2007-02-16,6117.329
2007-02-19,6127.013
2007-02-20,6132.078
2007-02-21,6104.355
2007-02-22,6107.529
2007-02-23,6118.856
2007-02-26,6141.93
2007-02-27,6002.285
2007-02-28,5943.872
2007-03-01,5910.895
2007-03-02,5866.039
2007-03-05,5778.392
2007-03-06,5858.92
2007-03-07,5870.89
2007-03-08,5926.961
2007-03-09,5933.542
2007-03-12,5949.336
2007-03-13,5863.897
2007-03-14,5804.6
2007-03-15,5863.69
2007-03-16,5848.946
2007-03-19,5917.925
2007-03-20,5962.429
2007-03-21,6022.235
2007-03-22,6078.73
2007-03-23,6093.048
2007-03-26,6084.195
2007-03-27,6064.892
2007-03-28,6034.857
2007-03-29,6061.17
2007-03-30,6047.167
2007-04-02,6063.748
2007-04-03,6114.856
2007-04-04,6129.063
2007-04-05,6145.429
2007-04-06,6143.254
2007-04-09,6137.663
2007-04-10,6174.811
2007-04-11,6157.232
2007-04-12,6174.548
2007-04-13,6191.994
2007-04-16,6267.646
2007-04-17,6277.415
2007-04-18,6294.269
2007-04-19,6266.663
2007-04-20,6324.995
2007-04-23,6307.59
2007-04-24,6293.214
2007-04-25,6344.913
2007-04-26,6337.396
2007-04-27,6332.268
2007-04-30,6314.91
2007-05-01,6309.166
2007-05-02,6344.875
2007-05-03,6367.38
2007-05-04,6394.685
2007-05-07,6429.43
2007-05-08,6389.994
2007-05-09,6414.83
2007-05-10,6343.799
2007-05-11,6386.982
2007-05-14,6389.408
2007-05-15,6404.453
2007-05-16,6417.01
2007-05-17,6406.977
2007-05-18,6444.23
2007-05-21,6452.372
2007-05-22,6454.044
2007-05-23,6476.112
2007-05-24,6414.871
2007-05-25,6422.814
2007-05-28,6431.275
2007-05-29,6447.898
2007-05-30,6458.08
2007-05-31,6485.073
2007-06-01,6521.215
2007-06-04,6537.11
2007-06-05,6514.027
2007-06-06,6454.88
2007-06-07,6365.741
2007-06-08,6369.916
2007-06-11,6392.193
2007-06-12,6333.339
2007-06-13,6378.365
2007-06-14,6426.596
2007-06-15,6487.844
2007-06-18,6487.218
2007-06-19,6494.56
2007-06-20,6453.237
2007-06-21,6446.51
2007-06-22,6390.41
2007-06-25,6377.311
2007-06-26,6356.523
2007-06-27,6353.444
2007-06-28,6387.825
2007-06-29,6411.677
2007-07-02,6469.593
2007-07-03,6498.98
2007-07-04,6507.507
2007-07-05,6481.14
2007-07-06,6510.597
2007-07-09,6527.236
2007-07-10,6468.8
2007-07-11,6471.904
2007-07-12,6558.393
2007-07-13,6597.184
2007-07-16,6596.989
2007-07-17,6586.151
2007-07-18,6552.284
2007-07-19,6585.536
2007-07-20,6526.015
2007-07-23,6543.997
2007-07-24,6439.26
2007-07-25,6413.932
2007-07-26,6264.105
2007-07-27,6168.905
2007-07-30,6192.398
2007-07-31,6205.815
2007-08-01,6174.211
2007-08-02,6202.462
2007-08-03,6097.822
2007-08-06,6162.452
2007-08-07,6216.512
2007-08-08,6316.155
2007-08-09,6159.989
2007-08-10,6062.33
2007-08-13,6096.746
2007-08-14,6010.72
2007-08-15,5932.879
2007-08-16,5877.734
2007-08-17,6005.626
2007-08-20,6030.826
2007-08-21,6048.635
2007-08-22,6113.174
2007-08-23,6143.12
2007-08-24,6183.709
2007-08-27,6162.298
2007-08-28,6043.232
2007-08-29,6103.376
2007-08-30,6103.394
2007-08-31,6180.996
2007-09-03,6188.269
2007-09-04,6229.583
2007-09-05,6157.478
2007-09-06,6180.276
2007-09-07,6099.379
2007-09-10,6067.337
2007-09-11,6148.449
2007-09-12,6167.874
2007-09-13,6214.204
2007-09-14,6202.452
2007-09-17,6153.841
2007-09-18,6261.306
2007-09-19,6385.27
2007-09-20,6375.563
2007-09-21,6386.391
2007-09-24,6358.382
2007-09-25,6347.054
2007-09-26,6373.136
2007-09-27,6429.782
2007-09-28,6430.683
2007-10-01,6499.552
2007-10-02,6508.165
2007-10-03,6503.927
2007-10-04,6514.224
2007-10-05,6567.074
2007-10-08,6524.178
2007-10-09,6571.193
2007-10-10,6564.377
2007-10-11,6586.105
2007-10-12,6580.433
2007-10-15,6539.131
2007-10-16,6469.593
2007-10-17,6475.56
2007-10-18,6469.935
2007-10-19,6364.833
2007-10-22,6317.429
2007-10-23,6375.875
2007-10-24,6353.899
2007-10-25,6380.77
2007-10-26,6480.851
2007-10-29,6534.941
2007-10-30,6500.294
2007-10-31,6569.989
2007-11-01,6427.089
2007-11-02,6376.738
2007-11-05,6327.345
2007-11-06,6387.685
2007-11-07,6290.166
2007-11-08,6260.983
2007-11-09,6184.911
2007-11-12,6122.867
2007-11-13,6229.666
2007-11-14,6252.588
2007-11-15,6155.517
2007-11-16,6128.676
2007-11-19,6026.727
2007-11-20,6077.182
2007-11-21,5966.061
2007-11-22,5977.486
2007-11-23,6055.048
2007-11-26,5987.033
2007-11-27,6030.362
2007-11-28,6150.533
2007-11-29,6180.44
2007-11-30,6239.249
2007-12-03,6213.419
2007-12-04,6163.099
2007-12-05,6231.993
2007-12-06,6293.106
2007-12-07,6315.138
2007-12-10,6363.027
2007-12-11,6274.595
2007-12-12,6281.018
2007-12-13,6191.26
2007-12-14,6112.779
2007-12-17,6007.633
2007-12-18,6028.745
2007-12-19,6004.705
2007-12-20,6009.857
2007-12-21,6092.83
2007-12-24,6127.029
2007-12-25,6137.122
2007-12-26,6156.702
2007-12-27,6126.769
2007-12-28,6143.551
2007-12-31,6123.387
2008-01-01,6123.387
2008-01-02,6083.706
2008-01-03,6079.155
2008-01-04,5972.619
2008-01-07,5969.065
2008-01-08,5920.192
2008-01-09,5931.612
2008-01-10,5935.57
2008-01-11,5903.093
2008-01-14,5946.491
2008-01-15,5809.62
2008-01-16,5738.101
2008-01-17,5644.865
2008-01-18,5572.78
2008-01-21,5404.428
2008-01-22,5403.861
2008-01-23,5449.647
2008-01-24,5605.272
2008-01-25,5589.014
2008-01-28,5624.394
2008-01-29,5688.418
2008-01-30,5651.55
2008-01-31,5712.129
2008-02-01,5788.281
2008-02-04,5771.334
2008-02-05,5576.903
2008-02-06,5539.956
2008-02-07,5513.027
2008-02-08,5483.494
2008-02-11,5459.918
2008-02-12,5560.671
2008-02-13,5580.659
2008-02-14,5573.566
2008-02-15,5553.625
2008-02-18,5579.615
2008-02-19,5607.508
2008-02-20,5559.126
2008-02-21,5571.28
2008-02-22,5580.13
2008-02-25,5673.935
2008-02-26,5735.018
2008-02-27,5770.743
2008-02-28,5707.83
2008-02-29,5588.789
2008-03-03,5531.468
2008-03-04,5488.922
2008-03-05,5531.887
2008-03-06,5452.056
2008-03-07,5387.367
2008-03-10,5322.774
2008-03-11,5466.922
2008-03-12,5506.529
2008-03-13,5481.367
2008-03-14,5387.768
2008-03-17,5284.943
2008-03-18,5484.92
2008-03-19,5406.567
2008-03-20,5450.94
2008-03-21,5463.499
2008-03-24,5488.374
2008-03-25,5607.48
2008-03-26,5592.654
2008-03-27,5587.348
2008-03-28,5548.69
2008-03-31,5551.937
2008-04-01,5688.607
2008-04-02,5750.593
2008-04-03,5758.23
2008-04-04,5770.331
2008-04-07,5794.259
2008-04-08,5749.37
2008-04-09,5704.305
2008-04-10,5702.875
2008-04-11,5632.538
2008-04-14,5583.817
2008-04-15,5606.05
2008-04-16,5734.926
2008-04-17,5735.416
2008-04-18,5794.568
2008-04-21,5806.238
2008-04-22,5774.951
2008-04-23,5762.168
2008-04-24,5760.631
2008-04-25,5825.26
2008-04-28,5848.956
2008-04-29,5829.942
2008-04-30,5827.298
2008-05-01,5846.555
2008-05-02,5912.648
2008-05-05,5901.392
2008-05-06,5918.932
2008-05-07,5860.319
2008-05-08,5856.699
2008-05-09,5799.865
2008-05-12,5850.36
2008-05-13,5837.061
2008-05-14,5859.977
2008-05-15,5907.779
2008-05-16,5944.389
2008-05-19,5965.312
2008-05-20,5916.975
2008-05-21,5861.002
2008-05-22,5870.304
2008-05-23,5801.644
2008-05-26,5778.368
2008-05-27,5773.151
2008-05-28,5769.36
2008-05-29,5792.189
2008-05-30,5809.867
2008-06-02,5759.92
2008-06-03,5726.821
2008-06-04,5703.159
2008-06-05,5763.46
2008-06-06,5663.143
2008-06-09,5620.691
2008-06-10,5551.654
2008-06-11,5489.687
2008-06-12,5468.334
2008-06-13,5513.565
2008-06-16,5535.25
2008-06-17,5532.772
2008-06-18,5472.943
2008-06-19,5433.08
2008-06-20,5361.05
2008-06-23,5326.112
2008-06-24,5330.452
2008-06-25,5369.57
2008-06-26,5268.903
2008-06-27,5238.197
2008-06-30,5257.138
2008-07-01,5220.605
2008-07-02,5180.764
2008-07-03,5184.579
2008-07-04,5157.535
2008-07-07,5135.596
2008-07-08,5153.217
2008-07-09,5136.77
2008-07-10,5123.456
2008-07-11,5053.178
2008-07-14,5013.193
2008-07-15,4925.819
2008-07-16,4997.387
2008-07-17,5109.165
2008-07-18,5150.226
2008-07-21,5169.656
2008-07-22,5216.562
2008-07-23,5275.874
2008-07-24,5194.321
2008-07-25,5157.483
2008-07-28,5079.787
2008-07-29,5112.712
2008-07-30,5196.622
2008-07-31,5164.842
2008-08-01,5125.245
2008-08-04,5080.354
2008-08-05,5193.214
2008-08-06,5217.567
2008-08-07,5137.518
2008-08-08,5171.036
2008-08-11,5235.451
2008-08-12,5172.15
2008-08-13,5086.29
2008-08-14,5106.18
2008-08-15,5099.272
2008-08-18,5064.635
2008-08-19,4964.845
2008-08-20,4992.841
2008-08-21,5004.884
2008-08-22,5052.562
2008-08-25,5001.497
2008-08-26,4990.778
2008-08-27,5024.782
2008-08-28,5110.81
2008-08-29,5112.739
2008-09-01,5078.275
2008-09-02,5078.169
2008-09-03,5070.474
2008-09-04,4928.59
2008-09-05,4886.038
2008-09-08,5036.251
2008-09-09,4913.232
2008-09-10,4901.414
2008-09-11,4882.499
2008-09-12,4944.251
2008-09-15,4729.752
2008-09-16,4695.541
2008-09-17,4540.672
2008-09-18,4653.921
2008-09-19,4985.056
2008-09-22,4884.769
2008-09-23,4826.928
2008-09-24,4807.019
2008-09-25,4899.607
2008-09-26,4872.458
2008-09-29,4516.684
2008-09-30,4601.234
2008-10-01,4640.994
2008-10-02,4508.724
2008-10-03,4504.143
2008-10-06,4247.189
2008-10-07,4091.685
2008-10-08,3934.34
2008-10-09,3718.8
2008-10-10,3529.63
2008-10-13,3856.641
2008-10-14,4005.281
2008-10-15,3729.591
2008-10-16,3671.721
2008-10-17,3721.562
2008-10-20,3887.552
2008-10-21,3829.213
2008-10-22,3580.255
2008-10-23,3611.84
2008-10-24,3443.248
2008-10-27,3278.597
2008-10-28,3495.316
2008-10-29,3631.305
2008-10-30,3733.674
2008-10-31,3748.291
2008-11-03,3769.508
2008-11-04,3963.437
2008-11-05,3864.69
2008-11-06,3633.006
2008-11-07,3690.889
2008-11-10,3686.867
2008-11-11,3556.269
2008-11-12,3413.391
2008-11-13,3513.797
2008-11-14,3465.791
2008-11-17,3384.878
2008-11-18,3397.862
2008-11-19,3226.853
2008-11-20,3025.409
2008-11-21,3113.493
2008-11-24,3343.811
2008-11-25,3420.36
2008-11-26,3476.009
2008-11-27,3508.961
2008-11-28,3549.076
2008-12-01,3279.324
2008-12-02,3367.042
2008-12-03,3423.601
2008-12-04,3359.66
2008-12-05,3377.556
2008-12-08,3583.09
2008-12-09,3546.007
2008-12-10,3594.036
2008-12-11,3561.129
2008-12-12,3528.422
2008-12-15,3539.457
2008-12-16,3651.874
2008-12-17,3682.33
2008-12-18,3634.331
2008-12-19,3583.748
2008-12-22,3525.104
2008-12-23,3506.099
2008-12-24,3505.278
2008-12-25,3512.152
2008-12-26,3532.29
2008-12-29,3565.894
2008-12-30,3630.158
2008-12-31,3650.348
2009-01-01,3650.348
2009-01-02,3754.349
2009-01-05,3737.163
2009-01-06,3755.387
2009-01-07,3712.234
2009-01-08,3705.202
2009-01-09,3643.203
2009-01-12,3561.187
2009-01-13,3502.073
2009-01-14,3384.684
2009-01-15,3327.417
2009-01-16,3369.048
2009-01-19,3335.2
2009-01-20,3171.824
2009-01-21,3242.958
2009-01-22,3202.683
2009-01-23,3178.568
2009-01-26,3248.172
2009-01-27,3300.368
2009-01-28,3420.748
2009-01-29,3321.34
2009-01-30,3238.876
2009-02-02,3198.398
2009-02-03,3248.718
2009-02-04,3265.678
2009-02-05,3276.659
2009-02-06,3355.322
2009-02-09,3389.371
2009-02-10,3248.68
2009-02-11,3248.319
2009-02-12,3208.576
2009-02-13,3197.156
2009-02-16,3168.715
2009-02-17,3015.476
2009-02-18,2990.429
2009-02-19,2984.021
2009-02-20,2903.361
2009-02-23,2844.835
2009-02-24,2899.662
2009-02-25,2891.557
2009-02-26,2910.735
2009-02-27,2839.506
2009-03-02,2686.969
2009-03-03,2646.275
2009-03-04,2707.249
2009-03-05,2602.377
2009-03-06,2589.274
2009-03-09,2558.659
2009-03-10,2718.21
2009-03-11,2738.358
2009-03-12,2809.419
2009-03-13,2855.356
2009-03-16,2900.658
2009-03-17,2957.48
2009-03-18,3018.817
2009-03-19,3069.25
2009-03-20,3004.595
2009-03-23,3183.508
2009-03-24,3148.905
2009-03-25,3178.814
2009-03-26,3224.574
2009-03-27,3162.47
2009-03-30,3013.211
2009-03-31,3069.282
2009-04-01,3133.886
2009-04-02,3283.032
2009-04-03,3305.815
2009-04-06,3279.579
2009-04-07,3213.25
2009-04-08,3219.685
2009-04-09,3351.734
2009-04-10,3356.978
2009-04-13,3383.141
2009-04-14,3360.695
2009-04-15,3375.591
2009-04-16,3420.996
2009-04-17,3457.592
2009-04-20,3304.288
2009-04-21,3335.705
2009-04-22,3342.34
2009-04-23,3373.483
2009-04-24,3446.15
2009-04-27,3415.558
2009-04-28,3369.756
2009-04-29,3457.235
2009-04-30,3490.875
2009-05-01,3505.098
2009-05-04,3622.093
2009-05-05,3629.824
2009-05-06,3700.851
2009-05-07,3697.347
2009-05-08,3800.622
2009-05-11,3739.273
2009-05-12,3722.459
2009-05-13,3616.559
2009-05-14,3625.136
2009-05-15,3617.314
2009-05-18,3690.664
2009-05-19,3737.715
2009-05-20,3753.886
2009-05-21,3689.803
2009-05-22,3706.266
2009-05-25,3709.686
2009-05-26,3773.899
2009-05-27,3746.189
2009-05-28,3761.624
2009-05-29,3823.147
2009-06-01,3924.043
2009-06-02,3941.554
2009-06-03,3864.506
2009-06-04,3886.715
2009-06-05,3867.456
2009-06-08,3841.442
2009-06-09,3867.365
2009-06-10,3887.566
2009-06-11,3931.526
2009-06-12,3923.608
2009-06-15,3814.129
2009-06-16,3776.217
2009-06-17,3734.413
2009-06-18,3767.011
2009-06-19,3791.517
2009-06-22,3682.295
2009-06-23,3676.288
2009-06-24,3727.055
2009-06-25,3749.658
2009-06-26,3773.3
2009-06-29,3809.155
2009-06-30,3780.96
2009-07-01,3817.602
2009-07-02,3707.852
2009-07-03,3706.915
2009-07-06,3683.239
2009-07-07,3638.448
2009-07-08,3591.759
2009-07-09,3613.743
2009-07-10,3589.202
2009-07-13,3656.867
2009-07-14,3704.444
2009-07-15,3816.283
2009-07-16,3845.524
2009-07-17,3843.587
2009-07-20,3899.721
2009-07-21,3934.353
2009-07-22,3934.46
2009-07-23,4020.579
2009-07-24,4039.063
2009-07-27,4070.339
2009-07-28,4048.432
2009-07-29,4029.368
2009-07-30,4098.949
2009-07-31,4125.872
2009-08-03,4219.497
2009-08-04,4233.226
2009-08-05,4228.333
2009-08-06,4224.296
2009-08-07,4249.815
2009-08-10,4241.232
2009-08-11,4184.162
2009-08-12,4228.415
2009-08-13,4283.336
2009-08-14,4255.217
2009-08-17,4131.129
2009-08-18,4175.254
2009-08-19,4200.033
2009-08-20,4253.399
2009-08-21,4333.058
2009-08-24,4368.49
2009-08-25,4388.982
2009-08-26,4371.112
2009-08-27,4371.958
2009-08-28,4407.368
2009-08-31,4371.937
2009-09-01,4277.404
2009-09-02,4236.105
2009-09-03,4259.977
2009-09-04,4306.591
2009-09-07,4345.674
2009-09-08,4395.634
2009-09-09,4431.712
2009-09-10,4461.84
2009-09-11,4472.666
2009-09-14,4473.794
2009-09-15,4482.836
2009-09-16,4566.599
2009-09-17,4583.984
2009-09-18,4576.292
2009-09-21,4533.8
2009-09-22,4590.246
2009-09-23,4565.62
2009-09-24,4499.229
2009-09-25,4472.81
2009-09-28,4533.994
2009-09-29,4523.916
2009-09-30,4523.271
2009-10-01,4416.52
2009-10-02,4357.609
2009-10-05,4413.419
2009-10-06,4503.922
2009-10-07,4509.644
2009-10-08,4567.402
2009-10-09,4575.243
2009-10-12,4604.831
2009-10-13,4583.316
2009-10-14,4675.301
2009-10-15,4688.22
2009-10-16,4633.83
2009-10-19,4690.901
2009-10-20,4668.689
2009-10-21,4655.955
2009-10-22,4662.152
2009-10-23,4614.554
2009-10-26,4546.743
2009-10-27,4515.39
2009-10-28,4420.416
2009-10-29,4505.024
2009-10-30,4404.071
2009-11-02,4417.119
2009-11-03,4392.899
2009-11-04,4437.878
2009-11-05,4492.265
2009-11-06,4503.096
2009-11-09,4613.826
2009-11-10,4610.567
2009-11-11,4636.517
2009-11-12,4594.68
2009-11-13,4615.931
2009-11-16,4687.961
2009-11-17,4660.734
2009-11-18,4677.942
2009-11-19,4593.464
2009-11-20,4567.293
2009-11-23,4653.629
2009-11-24,4626.885
2009-11-25,4668.465
2009-11-26,4598.145
2009-11-27,4555.162
2009-11-30,4578.29
