Date,FRANCE IMI GROWTH IMI (Large+Mid+Small Cap)
2021-04-15,2244.22
2021-04-16,2262.662
2021-04-19,2266.701
2021-04-20,2234.81
2021-04-21,2261.687
2021-04-22,2289.78
2021-04-23,2291.15
2021-04-26,2298.55
2021-04-27,2300.759
2021-04-28,2301.439
2021-04-29,2308.454
2021-04-30,2278.692
2021-05-03,2298.905
2021-05-04,2260.364
2021-05-05,2285.354
2021-05-06,2292.935
2021-05-07,2331.418
2021-05-10,2325.383
2021-05-11,2286.546
2021-05-12,2258.084
2021-05-13,2267.678
2021-05-14,2312.909
2021-05-17,2308.055
2021-05-18,2317.561
2021-05-19,2293.434
2021-05-20,2327.75
2021-05-21,2336.456
2021-05-24,2357.928
2021-05-25,2365.643
2021-05-26,2365.117
2021-05-27,2379.225
2021-05-28,2397.775
2021-05-31,2394.91
2021-06-01,2408.278
2021-06-02,2409.498
2021-06-03,2379.788
2021-06-04,2389.88
2021-06-07,2405.134
2021-06-08,2415.622
2021-06-09,2426.201
2021-06-10,2415.346
2021-06-11,2426.121
2021-06-14,2437.136
2021-06-15,2451.645
2021-06-16,2463.43
2021-06-17,2436.047
2021-06-18,2398.986
2021-06-21,2417.602
2021-06-22,2421.351
2021-06-23,2406.131
2021-06-24,2436.767
2021-06-25,2437.733
2021-06-28,2414.072
2021-06-29,2413.008
2021-06-30,2378.865
2021-07-01,2390.142
2021-07-02,2389.819
2021-07-05,2395.089
2021-07-06,2380.361
2021-07-07,2390.62
2021-07-08,2351.326
2021-07-09,2399.608
2021-07-12,2412.945
2021-07-13,2409.679
2021-07-14,2409.797
2021-07-15,2386.536
2021-07-16,2374.495
2021-07-19,2326.246
2021-07-20,2334.287
2021-07-21,2377.403
2021-07-22,2392.32
2021-07-23,2423.84
2021-07-26,2424.935
2021-07-27,2409.735
2021-07-28,2444.973
2021-07-29,2461.051
2021-07-30,2451.514
2021-08-02,2485.375
2021-08-03,2486.102
2021-08-04,2494.452
2021-08-05,2508.266
2021-08-06,2493.5
2021-08-09,2487.403
2021-08-10,2485.773
2021-08-11,2496.558
2021-08-12,2504.675
2021-08-13,2516.2
2021-08-16,2489.346
2021-08-17,2470.168
2021-08-18,2434.561
2021-08-19,2359.578
2021-08-20,2368.022
2021-08-23,2408.854
2021-08-24,2403.432
2021-08-25,2403.478
2021-08-26,2401.216
2021-08-27,2414.14
2021-08-30,2425.826
2021-08-31,2425.212
2021-09-01,2476.422
2021-09-02,2481.221
2021-09-03,2454.116
2021-09-06,2473.577
2021-09-07,2469.533
2021-09-08,2448.337
2021-09-09,2463.77
2021-09-10,2470.44
2021-09-13,2452.167
2021-09-14,2447.105
2021-09-15,2400.153
2021-09-16,2403.892
2021-09-17,2392.393
2021-09-20,2355.501
2021-09-21,2397.103
2021-09-22,2417.68
2021-09-23,2444.841
2021-09-24,2402.242
2021-09-27,2378.437
2021-09-28,2306.987
2021-09-29,2311.809
2021-09-30,2289.339
2021-10-01,2297.228
2021-10-04,2276.708
2021-10-05,2295.757
2021-10-06,2261.482
2021-10-07,2304.524
2021-10-08,2282.499
2021-10-11,2281.683
2021-10-12,2276.047
2021-10-13,2320.152
2021-10-14,2358.744
2021-10-15,2368.495
2021-10-18,2343.612
2021-10-19,2350.515
2021-10-20,2359.17
2021-10-21,2366.576
2021-10-22,2390.789
2021-10-25,2366.505
2021-10-26,2388.02
2021-10-27,2381.017
2021-10-28,2430.495
2021-10-29,2414.374
2021-11-01,2433.931
2021-11-02,2446.798
2021-11-03,2459.147
2021-11-04,2472.666
2021-11-05,2496.908
2021-11-08,2510.806
2021-11-09,2510.306
2021-11-10,2483.197
2021-11-11,2479.049
2021-11-12,2502.125
2021-11-15,2506.841
2021-11-16,2510.023
2021-11-17,2501.453
2021-11-18,2511.514
2021-11-19,2515.086
2021-11-22,2478.376
2021-11-23,2446.025
2021-11-24,2434.537
2021-11-25,2461.611
2021-11-26,2382.522
2021-11-29,2385.336
2021-11-30,2370.244
2021-12-01,2432.269
2021-12-02,2387.851
2021-12-03,2364.296
2021-12-06,2388.6
2021-12-07,2472.263
2021-12-08,2467.38
2021-12-09,2460.345
2021-12-10,2451.877
2021-12-13,2430.229
2021-12-14,2398.803
2021-12-15,2414.051
2021-12-16,2442.877
2021-12-17,2408.893
2021-12-20,2398.38
2021-12-21,2414.631
2021-12-22,2468.372
2021-12-23,2483.282
2021-12-24,2482.771
2021-12-27,2497.306
2021-12-28,2505.302
2021-12-29,2511.9
2021-12-30,2512.935
2021-12-31,2514.223
2022-01-03,2517.008
2022-01-04,2546.065
2022-01-05,2569.902
2022-01-06,2486.655
2022-01-07,2473.207
2022-01-10,2406.162
2022-01-11,2434.178
2022-01-12,2461.763
2022-01-13,2437.291
2022-01-14,2388.821
2022-01-17,2407.857
2022-01-18,2357.578
2022-01-19,2382.19
2022-01-20,2397.796
2022-01-21,2360.226
2022-01-24,2247.324
2022-01-25,2241.699
2022-01-26,2283.182
2022-01-27,2256.322
2022-01-28,2254.563
2022-01-31,2294.72
2022-02-01,2339.961
2022-02-02,2357.291
2022-02-03,2326.025
2022-02-04,2307.032
2022-02-07,2321.976
2022-02-08,2307.498
2022-02-09,2350.21
2022-02-10,2341.25
2022-02-11,2289.054
2022-02-14,2225.417
2022-02-15,2285.317
2022-02-16,2276.051
2022-02-17,2277.033
2022-02-18,2263.174
2022-02-21,2210.044
2022-02-22,2220.929
2022-02-23,2212.635
2022-02-24,2110.596
2022-02-25,2217.209
2022-02-28,2212.35
2022-03-01,2106.606
2022-03-02,2128.561
2022-03-03,2083.602
2022-03-04,1954.451
2022-03-07,1926.184
2022-03-08,1886.318
2022-03-09,2071.852
2022-03-10,2007.179
2022-03-11,2021.729
2022-03-14,2056.407
2022-03-15,2040.564
2022-03-16,2142.577
2022-03-17,2174.401
2022-03-18,2180.127
2022-03-21,2160.951
2022-03-22,2180.946
2022-03-23,2145.616
2022-03-24,2138.216
2022-03-25,2129.492
2022-03-28,2145.329
2022-03-29,2259.089
2022-03-30,2245.224
2022-03-31,2213.332
2022-04-01,2196.237
2022-04-04,2215.151
2022-04-05,2181.632
2022-04-06,2114.012
2022-04-07,2098.836
2022-04-08,2106.207
2022-04-11,2089.767
2022-04-12,2084.503
2022-04-13,2074.424
2022-04-14,2080.014
2022-04-15,2080.014
2022-04-18,2083.295
2022-04-19,2058.197
2022-04-20,2103.558
2022-04-21,2133.997
2022-04-22,2074.592
2022-04-25,2017.695
2022-04-26,1992.238
2022-04-27,1982.162
2022-04-28,2006.283
2022-04-29,2021.781
2022-05-02,1973.751
2022-05-03,1974.442
2022-05-04,1949.146
2022-05-05,1935.294
2022-05-06,1898.887
2022-05-09,1825.003
2022-05-10,1838.684
2022-05-11,1889.498
2022-05-12,1848.016
2022-05-13,1893.746
2022-05-16,1883.89
2022-05-17,1941.001
2022-05-18,1902.012
2022-05-19,1892.292
2022-05-20,1882.081
2022-05-23,1921.691
2022-05-24,1892.167
2022-05-25,1890.965
2022-05-26,1939.224
2022-05-27,1991.594
2022-05-30,2037.819
2022-05-31,1989.074
2022-06-01,1963.56
2022-06-02,2007.073
2022-06-03,1999.929
2022-06-06,2020.399
2022-06-07,2001.918
2022-06-08,1987.088
2022-06-09,1941.27
2022-06-10,1871.68
2022-06-13,1797.169
2022-06-14,1761.122
2022-06-15,1792.576
2022-06-16,1764.409
2022-06-17,1764.441
2022-06-20,1781.319
2022-06-21,1805.999
2022-06-22,1803.459
2022-06-23,1796.938
2022-06-24,1858.755
2022-06-27,1858.234
2022-06-28,1854.108
2022-06-29,1825.484
2022-06-30,1797.875
2022-07-01,1788.708
2022-07-04,1795.305
2022-07-05,1732.017
2022-07-06,1781.166
2022-07-07,1797.956
2022-07-08,1802.52
2022-07-11,1779.482
2022-07-12,1793.698
2022-07-13,1794.815
2022-07-14,1760.213
2022-07-15,1811.315
2022-07-18,1846.025
2022-07-19,1886.494
2022-07-20,1878.164
2022-07-21,1892.873
2022-07-22,1907.695
2022-07-25,1901.664
2022-07-26,1875.282
2022-07-27,1892.767
2022-07-28,1940.775
2022-07-29,1983.368
2022-08-01,2003.089
2022-08-02,1972.918
2022-08-03,1976.669
2022-08-04,2009.021
2022-08-05,1972.161
2022-08-08,1998.639
2022-08-09,1984.569
2022-08-10,2036.642
2022-08-11,2042.247
2022-08-12,2022.065
2022-08-15,2026.503
2022-08-16,2023.841
2022-08-17,2009.18
2022-08-18,2011.696
2022-08-19,1975.699
2022-08-22,1916.16
2022-08-23,1905.614
2022-08-24,1924.288
2022-08-25,1921.916
2022-08-26,1886.175
2022-08-29,1854.337
2022-08-30,1853.628
2022-08-31,1839.958
2022-09-01,1786.337
2022-09-02,1842.622
2022-09-05,1796.313
2022-09-06,1802.091
2022-09-07,1816.308
2022-09-08,1824.953
2022-09-09,1865.45
2022-09-12,1913.964
2022-09-13,1860.073
2022-09-14,1847.697
2022-09-15,1821.145
2022-09-16,1796.838
2022-09-19,1793.36
2022-09-20,1762.833
2022-09-21,1766.873
2022-09-22,1706.349
2022-09-23,1652.441
2022-09-26,1644.01
2022-09-27,1631.91
2022-09-28,1646.728
2022-09-29,1646.667
2022-09-30,1677.24
2022-10-03,1681.883
2022-10-04,1788.253
2022-10-05,1753.819
2022-10-06,1740.783
2022-10-07,1692.139
2022-10-10,1667.764
2022-10-11,1669.303
2022-10-12,1668.762
2022-10-13,1681.199
2022-10-14,1701.097
2022-10-17,1746.062
2022-10-18,1763.836
2022-10-19,1736.4
2022-10-20,1763.723
2022-10-21,1733.289
2022-10-24,1775.676
2022-10-25,1837.827
2022-10-26,1869.036
2022-10-27,1836.048
2022-10-28,1831.884
2022-10-31,1809.064
2022-11-01,1823.235
2022-11-02,1801.821
2022-11-03,1761.899
2022-11-04,1846.857
2022-11-07,1862.073
2022-11-08,1891.94
2022-11-09,1883.437
2022-11-10,1964.73
2022-11-11,2010.631
2022-11-14,2009.685
2022-11-15,2026.602
2022-11-16,2017.532
2022-11-17,1994.807
2022-11-18,2021.738
2022-11-21,1999.628
2022-11-22,2004.854
2022-11-23,2036.782
2022-11-24,2051.707
2022-11-25,2050.224
2022-11-28,2032.918
2022-11-29,2015.397
2022-11-30,2034.826
2022-12-01,2085.608
2022-12-02,2081.674
2022-12-05,2075.943
2022-12-06,2064.882
2022-12-07,2050.762
2022-12-08,2062.447
2022-12-09,2070.916
2022-12-12,2058.345
2022-12-13,2110.717
2022-12-14,2109.0
2022-12-15,2036.948
2022-12-16,2005.869
2022-12-19,1997.228
2022-12-20,1995.202
2022-12-21,2026.108
2022-12-22,1998.272
2022-12-23,1991.658
2022-12-26,1991.658
2022-12-27,2018.087
2022-12-28,2000.637
2022-12-29,2032.81
2022-12-30,2000.287
2023-01-02,2030.166
2023-01-03,2017.437
2023-01-04,2086.89
2023-01-05,2061.994
2023-01-06,2114.984
2023-01-09,2169.08
2023-01-10,2152.884
2023-01-11,2183.095
2023-01-12,2206.549
2023-01-13,2234.034
2023-01-16,2241.227
2023-01-17,2255.943
2023-01-18,2266.441
2023-01-19,2211.789
2023-01-20,2234.598
2023-01-23,2256.351
2023-01-24,2266.295
2023-01-25,2266.754
2023-01-26,2280.154
2023-01-27,2272.056
2023-01-30,2275.51
2023-01-31,2273.28
2023-02-01,2287.622
2023-02-02,2338.443
2023-02-03,2348.166
2023-02-06,2287.964
2023-02-07,2257.761
2023-02-08,2259.104
2023-02-09,2284.411
2023-02-10,2237.674
2023-02-13,2285.973
2023-02-14,2280.287
2023-02-15,2303.18
2023-02-16,2325.918
2023-02-17,2316.825
2023-02-20,2313.654
2023-02-21,2303.309
2023-02-22,2288.816
2023-02-23,2282.611
2023-02-24,2217.378
2023-02-27,2264.949
2023-02-28,2256.278
2023-03-01,2266.322
2023-03-02,2268.897
2023-03-03,2287.396
2023-03-06,2311.895
2023-03-07,2281.067
2023-03-08,2266.317
2023-03-09,2274.73
2023-03-10,2273.168
2023-03-13,2231.011
2023-03-14,2275.97
2023-03-15,2165.913
2023-03-16,2243.305
2023-03-17,2216.035
2023-03-20,2263.276
2023-03-21,2294.468
2023-03-22,2312.394
2023-03-23,2337.788
2023-03-24,2275.692
2023-03-27,2293.723
2023-03-28,2296.275
2023-03-29,2327.488
2023-03-30,2373.495
2023-03-31,2385.17
2023-04-03,2383.128
2023-04-04,2405.063
2023-04-05,2378.875
2023-04-06,2371.154
2023-04-07,2371.154
2023-04-10,2352.92
2023-04-11,2391.173
2023-04-12,2403.472
2023-04-13,2462.861
2023-04-14,2462.484
2023-04-17,2435.126
2023-04-18,2457.682
2023-04-19,2462.227
2023-04-20,2474.856
2023-04-21,2488.573
2023-04-24,2503.413
2023-04-25,2484.611
2023-04-26,2468.972
2023-04-27,2476.271
2023-04-28,2484.28
2023-05-01,2470.891
2023-05-02,2453.174
2023-05-03,2484.736
2023-05-04,2448.137
2023-05-05,2465.705
2023-05-08,2475.673
2023-05-09,2449.093
2023-05-10,2441.209
2023-05-11,2445.503
2023-05-12,2438.338
2023-05-15,2438.633
2023-05-16,2439.097
2023-05-17,2429.269
2023-05-18,2430.023
2023-05-19,2446.888
2023-05-22,2456.943
2023-05-23,2394.301
2023-05-24,2345.512
2023-05-25,2345.94
2023-05-26,2375.952
2023-05-29,2370.726
2023-05-30,2363.739
2023-05-31,2312.71
2023-06-01,2340.938
2023-06-02,2382.18
2023-06-05,2349.501
2023-06-06,2346.717
2023-06-07,2346.363
2023-06-08,2366.083
2023-06-09,2367.897
2023-06-12,2394.735
2023-06-13,2425.211
2023-06-14,2448.847
2023-06-15,2448.289
2023-06-16,2492.979
2023-06-19,2462.869
2023-06-20,2444.68
2023-06-21,2433.239
2023-06-22,2422.131
2023-06-23,2384.911
2023-06-26,2396.636
2023-06-27,2417.407
2023-06-28,2437.455
2023-06-29,2445.073
2023-06-30,2481.972
2023-07-03,2463.196
2023-07-04,2459.258
2023-07-05,2437.041
2023-07-06,2358.347
2023-07-07,2387.784
2023-07-10,2407.697
2023-07-11,2437.832
2023-07-12,2513.004
2023-07-13,2545.466
2023-07-14,2568.017
2023-07-17,2522.722
2023-07-18,2525.057
2023-07-19,2512.955
2023-07-20,2508.73
2023-07-21,2522.398
2023-07-24,2506.034
2023-07-25,2493.908
2023-07-26,2454.513
2023-07-27,2495.202
2023-07-28,2511.78
2023-07-31,2514.247
2023-08-01,2471.449
2023-08-02,2435.216
2023-08-03,2416.138
2023-08-04,2443.345
2023-08-07,2439.947
2023-08-08,2409.346
2023-08-09,2426.936
2023-08-10,2476.51
2023-08-11,2430.321
2023-08-14,2418.705
2023-08-15,2399.364
2023-08-16,2389.869
2023-08-17,2347.446
2023-08-18,2330.159
2023-08-21,2344.493
2023-08-22,2351.689
2023-08-23,2361.865
2023-08-24,2344.613
2023-08-25,2332.771
2023-08-28,2375.034
2023-08-29,2400.548
2023-08-30,2419.896
2023-08-31,2380.171
2023-09-01,2358.587
2023-09-04,2351.779
2023-09-05,2315.521
2023-09-06,2288.359
2023-09-07,2280.799
2023-09-08,2299.979
2023-09-11,2308.689
2023-09-12,2279.584
2023-09-13,2271.94
2023-09-14,2280.102
2023-09-15,2308.129
2023-09-18,2272.891
2023-09-19,2264.334
2023-09-20,2285.893
2023-09-21,2227.986
2023-09-22,2224.381
2023-09-25,2178.754
2023-09-26,2158.185
2023-09-27,2143.718
2023-09-28,2170.856
2023-09-29,2190.926
2023-10-02,2152.807
2023-10-03,2126.321
2023-10-04,2135.878
2023-10-05,2147.153
2023-10-06,2169.778
2023-10-09,2145.527
2023-10-10,2209.86
2023-10-11,2188.675
2023-10-12,2161.644
2023-10-13,2105.77
2023-10-16,2122.803
2023-10-17,2131.392
2023-10-18,2101.391
2023-10-19,2101.71
2023-10-20,2070.071
2023-10-23,2093.371
2023-10-24,2108.806
2023-10-25,2106.505
2023-10-26,2086.525
2023-10-27,2087.979
2023-10-30,2105.246
2023-10-31,2111.845
2023-11-01,2116.46
2023-11-02,2182.35
2023-11-03,2212.165
2023-11-06,2201.851
2023-11-07,2191.617
2023-11-08,2216.321
2023-11-09,2252.496
2023-11-10,2208.085
2023-11-13,2222.722
2023-11-14,2300.356
2023-11-15,2320.322
2023-11-16,2309.124
2023-11-17,2329.024
2023-11-20,2341.284
2023-11-21,2334.137
2023-11-22,2340.07
2023-11-23,2346.867
2023-11-24,2355.79
2023-11-27,2341.467
2023-11-28,2339.704
2023-11-29,2348.449
2023-11-30,2346.307
2023-12-01,2340.628
2023-12-04,2331.587
2023-12-05,2350.481
2023-12-06,2366.028
2023-12-07,2359.38
2023-12-08,2393.759
2023-12-11,2395.839
2023-12-12,2405.175
2023-12-13,2407.222
2023-12-14,2464.074
2023-12-15,2455.527
2023-12-18,2442.591
2023-12-19,2465.279
2023-12-20,2461.777
2023-12-21,2460.225
2023-12-22,2459.454
2023-12-25,2459.454
2023-12-26,2462.581
2023-12-27,2481.856
2023-12-28,2473.796
2023-12-29,2461.784
2024-01-01,2461.784
2024-01-02,2418.012
2024-01-03,2357.605
2024-01-04,2372.626
2024-01-05,2356.722
2024-01-08,2375.287
2024-01-09,2353.027
2024-01-10,2369.45
2024-01-11,2358.704
2024-01-12,2391.38
2024-01-15,2364.936
2024-01-16,2345.889
2024-01-17,2311.62
2024-01-18,2349.404
2024-01-19,2342.896
2024-01-22,2360.526
2024-01-23,2343.778
2024-01-24,2382.7
2024-01-25,2374.91
2024-01-26,2469.299
2024-01-29,2456.126
2024-01-30,2475.483
2024-01-31,2467.143
2024-02-01,2453.8
2024-02-02,2456.851
2024-02-05,2443.108
2024-02-06,2465.073
2024-02-07,2466.975
2024-02-08,2496.6
2024-02-09,2494.759
2024-02-12,2503.802
2024-02-13,2458.844
2024-02-14,2483.678
2024-02-15,2518.265
2024-02-16,2536.281
2024-02-19,2536.17
2024-02-20,2562.489
2024-02-21,2558.688
2024-02-22,2599.83
2024-02-23,2619.983
2024-02-26,2619.611
2024-02-27,2623.217
2024-02-28,2620.212
2024-02-29,2612.537
2024-03-01,2621.073
2024-03-04,2637.314
2024-03-05,2622.365
2024-03-06,2639.606
2024-03-07,2666.758
2024-03-08,2678.083
2024-03-11,2663.442
2024-03-12,2683.552
2024-03-13,2707.646
2024-03-14,2704.624
2024-03-15,2693.47
2024-03-18,2683.582
2024-03-19,2687.507
2024-03-20,2668.417
2024-03-21,2677.349
2024-03-22,2648.132
2024-03-25,2648.952
2024-03-26,2651.862
2024-03-27,2652.142
2024-03-28,2645.782
2024-03-29,2645.782
2024-04-01,2632.186
2024-04-02,2599.75
2024-04-03,2614.671
2024-04-04,2622.444
2024-04-05,2581.13
2024-04-08,2607.444
2024-04-09,2578.908
2024-04-10,2548.514
2024-04-11,2536.852
2024-04-12,2505.268
2024-04-15,2522.357
2024-04-16,2494.622
2024-04-17,2517.75
2024-04-18,2531.552
2024-04-19,2530.444
2024-04-22,2521.898
2024-04-23,2564.999
2024-04-24,2562.526
2024-04-25,2524.917
2024-04-26,2547.126
2024-04-29,2536.492
2024-04-30,2514.097
2024-05-01,2511.98
2024-05-02,2498.049
2024-05-03,2545.509
2024-05-06,2560.822
2024-05-07,2589.785
2024-05-08,2601.95
2024-05-09,2623.381
2024-05-10,2624.781
2024-05-13,2624.065
2024-05-14,2642.87
2024-05-15,2660.771
2024-05-16,2646.112
2024-05-17,2635.511
2024-05-20,2648.402
2024-05-21,2633.011
2024-05-22,2614.778
2024-05-23,2619.321
2024-05-24,2616.815
2024-05-27,2632.573
2024-05-28,2610.422
2024-05-29,2549.261
2024-05-30,2571.767
2024-05-31,2573.179
2024-06-03,2579.757
2024-06-04,2571.756
2024-06-05,2605.263
2024-06-06,2620.421
2024-06-07,2596.953
2024-06-10,2552.513
2024-06-11,2524.96
2024-06-12,2585.856
2024-06-13,2520.417
2024-06-14,2432.136
2024-06-17,2460.527
2024-06-18,2479.022
2024-06-19,2461.713
2024-06-20,2490.822
2024-06-21,2471.356
2024-06-24,2499.36
2024-06-25,2473.472
2024-06-26,2450.975
2024-06-27,2431.493
2024-06-28,2407.439
2024-07-01,2421.577
2024-07-02,2416.752
2024-07-03,2459.964
2024-07-04,2475.985
2024-07-05,2471.185
2024-07-08,2452.418
2024-07-09,2406.068
2024-07-10,2433.403
2024-07-11,2468.72
2024-07-12,2516.836
2024-07-15,2477.093
2024-07-16,2448.939
2024-07-17,2451.071
2024-07-18,2439.263
2024-07-19,2418.148
2024-07-22,2449.657
2024-07-23,2440.129
2024-07-24,2398.612
2024-07-25,2354.166
2024-07-26,2398.304
2024-07-29,2366.333
2024-07-30,2375.934
2024-07-31,2406.614
2024-08-01,2341.926
2024-08-02,2317.521
2024-08-05,2308.17
2024-08-06,2299.023
2024-08-07,2338.871
2024-08-08,2323.492
2024-08-09,2332.451
2024-08-12,2325.274
2024-08-13,2343.014
2024-08-14,2381.904
2024-08-15,2402.98
2024-08-16,2411.533
2024-08-19,2447.217
2024-08-20,2457.25
2024-08-21,2474.945
2024-08-22,2474.023
2024-08-23,2500.395
2024-08-26,2499.805
2024-08-27,2480.724
2024-08-28,2474.137
2024-08-29,2491.308
2024-08-30,2484.91
2024-09-02,2477.934
2024-09-03,2455.821
2024-09-04,2423.779
2024-09-05,2368.029
2024-09-06,2347.735
2024-09-09,2354.982
2024-09-10,2350.884
2024-09-11,2341.188
2024-09-12,2365.1
2024-09-13,2384.251
2024-09-16,2378.37
2024-09-17,2392.008
2024-09-18,2369.206
2024-09-19,2444.544
2024-09-20,2393.116
2024-09-23,2404.104
2024-09-24,2451.687
2024-09-25,2458.172
2024-09-26,2554.431
2024-09-27,2581.62
2024-09-30,2532.206
2024-10-01,2473.36
2024-10-02,2467.029
2024-10-03,2430.7
2024-10-04,2430.915
2024-10-07,2445.447
2024-10-08,2422.886
2024-10-09,2428.48
2024-10-10,2412.065
2024-10-11,2436.922
2024-10-14,2431.439
2024-10-15,2398.615
2024-10-16,2369.542
2024-10-17,2397.322
2024-10-18,2417.032
2024-10-21,2381.184
2024-10-22,2383.436
2024-10-23,2359.888
2024-10-24,2369.381
2024-10-25,2372.67
2024-10-28,2387.864
2024-10-29,2369.414
2024-10-30,2352.839
2024-10-31,2328.904
2024-11-01,2347.164
2024-11-04,2342.904
2024-11-05,2360.528
2024-11-06,2319.975
2024-11-07,2370.657
2024-11-08,2318.199
2024-11-11,2326.929
2024-11-12,2246.021
2024-11-13,2240.625
2024-11-14,2265.575
2024-11-15,2238.503
2024-11-18,2243.082
2024-11-19,2232.37
2024-11-20,2209.316
2024-11-21,2216.358
2024-11-22,2212.081
2024-11-25,2241.305
2024-11-26,2230.553
2024-11-27,2239.056
2024-11-28,2244.862
2024-11-29,2266.209
2024-12-02,2274.023
2024-12-03,2294.927
2024-12-04,2320.213
2024-12-05,2318.78
2024-12-06,2353.481
2024-12-09,2376.997
2024-12-10,2323.73
2024-12-11,2339.987
2024-12-12,2338.425
2024-12-13,2335.261
2024-12-16,2327.089
2024-12-17,2334.347
2024-12-18,2335.553
2024-12-19,2279.614
2024-12-20,2277.568
2024-12-23,2273.869
2024-12-24,2278.864
2024-12-25,2278.864
2024-12-26,2282.701
2024-12-27,2302.903
2024-12-30,2274.482
2024-12-31,2291.516
2025-01-01,2291.516
2025-01-02,2276.206
2025-01-03,2240.379
2025-01-06,2326.839
2025-01-07,2335.558
2025-01-08,2304.495
2025-01-09,2322.719
2025-01-10,2293.679
2025-01-13,2272.893
2025-01-14,2300.909
2025-01-15,2303.639
2025-01-16,2369.807
2025-01-17,2393.613
2025-01-20,2420.451
2025-01-21,2444.555
2025-01-22,2488.957
2025-01-23,2501.551
2025-01-24,2547.239
2025-01-27,2522.42
2025-01-28,2491.599
2025-01-29,2478.367
2025-01-30,2497.112
2025-01-31,2489.332
2025-02-03,2440.085
2025-02-04,2466.721
2025-02-05,2463.579
2025-02-06,2477.701
2025-02-07,2444.926
2025-02-10,2458.06
2025-02-11,2470.6
2025-02-12,2475.35
2025-02-13,2538.295
2025-02-14,2567.576
2025-02-17,2561.786
2025-02-18,2562.261
2025-02-19,2517.972
2025-02-20,2537.534
2025-02-21,2546.946
2025-02-24,2513.745
2025-02-25,2497.317
2025-02-26,2534.124
2025-02-27,2494.159
2025-02-28,2495.698
2025-03-03,2545.963
2025-03-04,2495.742
2025-03-05,2595.626
2025-03-06,2597.108
2025-03-07,2566.579
2025-03-10,2531.073
2025-03-11,2520.875
2025-03-12,2538.819
2025-03-13,2499.052
2025-03-14,2542.425
2025-03-17,2565.634
2025-03-18,2571.377
2025-03-19,2579.467
2025-03-20,2544.21
2025-03-21,2514.306
2025-03-24,2506.038
2025-03-25,2530.399
2025-03-26,2493.768
2025-03-27,2477.741
2025-03-28,2454.417
2025-03-31,2405.145
2025-04-01,2441.616
2025-04-02,2446.185
2025-04-03,2408.072
2025-04-04,2289.974
2025-04-07,2164.437
2025-04-08,2234.389
2025-04-09,2188.578
2025-04-10,2306.064
2025-04-11,2328.895
2025-04-14,2387.131
2025-04-15,2378.367
2025-04-16,2379.007
2025-04-17,2349.451
2025-04-18,2349.451
2025-04-21,2380.085
2025-04-22,2392.445
2025-04-23,2427.472
2025-04-24,2449.873
2025-04-25,2461.227
2025-04-28,2473.05
2025-04-29,2454.819
2025-04-30,2470.078
2025-05-01,2451.391
2025-05-02,2544.591
2025-05-05,2538.876
2025-05-06,2521.675
2025-05-07,2506.504
2025-05-08,2518.243
2025-05-09,2528.608
2025-05-12,2551.714
2025-05-13,2584.128
2025-05-14,2568.451
2025-05-15,2562.268
2025-05-16,2559.17
2025-05-19,2585.318
2025-05-20,2606.217
2025-05-21,2609.664
2025-05-22,2579.859
2025-05-23,2548.966
2025-05-26,2591.891
2025-05-27,2590.64
2025-05-28,2569.248
2025-05-29,2578.417
2025-05-30,2581.087
