Date,AUSTRIA SMALL VALUE Small Cap
2005-11-10,503.917
2005-11-11,505.001
2005-11-14,504.969
2005-11-15,505.389
2005-11-16,503.878
2005-11-17,510.357
2005-11-18,509.729
2005-11-21,510.14
2005-11-22,509.048
2005-11-23,515.202
2005-11-24,515.66
2005-11-25,514.483
2005-11-28,520.246
2005-11-29,517.935
2005-11-30,518.776
2005-12-01,516.525
2005-12-02,517.45
2005-12-05,522.13
2005-12-06,519.946
2005-12-07,519.776
2005-12-08,524.343
2005-12-09,524.673
2005-12-12,531.064
2005-12-13,530.488
2005-12-14,533.16
2005-12-15,529.581
2005-12-16,530.559
2005-12-19,529.617
2005-12-20,526.818
2005-12-21,524.473
2005-12-22,529.804
2005-12-23,532.176
2005-12-26,532.176
2005-12-27,532.122
2005-12-28,535.32
2005-12-29,536.094
2005-12-30,533.899
2006-01-02,535.002
2006-01-03,549.708
2006-01-04,559.856
2006-01-05,562.751
2006-01-06,565.264
2006-01-09,568.134
2006-01-10,566.607
2006-01-11,566.687
2006-01-12,560.802
2006-01-13,561.399
2006-01-16,566.733
2006-01-17,561.969
2006-01-18,559.574
2006-01-19,565.338
2006-01-20,566.297
2006-01-23,574.492
2006-01-24,573.882
2006-01-25,574.27
2006-01-26,582.346
2006-01-27,587.63
2006-01-30,585.512
2006-01-31,589.518
2006-02-01,594.151
2006-02-02,585.547
2006-02-03,583.867
2006-02-06,582.365
2006-02-07,579.272
2006-02-08,577.523
2006-02-09,579.61
2006-02-10,579.515
2006-02-13,579.353
2006-02-14,577.73
2006-02-15,583.813
2006-02-16,589.53
2006-02-17,585.932
2006-02-20,593.995
2006-02-21,593.145
2006-02-22,594.442
2006-02-23,598.028
2006-02-24,593.018
2006-02-27,596.621
2006-02-28,594.602
2006-03-01,594.473
2006-03-02,589.6
2006-03-03,594.637
2006-03-06,590.718
2006-03-07,584.289
2006-03-08,583.929
2006-03-09,587.811
2006-03-10,586.785
2006-03-13,589.351
2006-03-14,593.956
2006-03-15,598.536
2006-03-16,608.58
2006-03-17,616.987
2006-03-20,621.995
2006-03-21,618.152
2006-03-22,626.687
2006-03-23,619.16
2006-03-24,618.377
2006-03-27,618.625
2006-03-28,623.086
2006-03-29,625.593
2006-03-30,632.114
2006-03-31,635.238
2006-04-03,639.257
2006-04-04,651.493
2006-04-05,654.172
2006-04-06,654.124
2006-04-07,648.119
2006-04-10,644.618
2006-04-11,640.797
2006-04-12,632.687
2006-04-13,639.025
2006-04-14,639.025
2006-04-17,649.175
2006-04-18,645.318
2006-04-19,657.744
2006-04-20,662.892
2006-04-21,671.434
2006-04-24,672.936
2006-04-25,674.608
2006-04-26,678.325
2006-04-27,675.467
2006-04-28,672.657
2006-05-01,673.832
2006-05-02,687.819
2006-05-03,691.634
2006-05-04,702.905
2006-05-05,709.264
2006-05-08,719.987
2006-05-09,717.677
2006-05-10,722.265
2006-05-11,724.075
2006-05-12,719.937
2006-05-15,696.957
2006-05-16,690.823
2006-05-17,676.27
2006-05-18,662.986
2006-05-19,658.24
2006-05-22,632.823
2006-05-23,648.424
2006-05-24,636.69
2006-05-25,637.588
2006-05-26,651.603
2006-05-29,658.889
2006-05-30,655.851
2006-05-31,660.753
2006-06-01,655.86
2006-06-02,671.17
2006-06-05,671.741
2006-06-06,642.592
2006-06-07,634.197
2006-06-08,620.285
2006-06-09,618.514
2006-06-12,609.174
2006-06-13,592.319
2006-06-14,598.7
2006-06-15,598.937
2006-06-16,605.841
2006-06-19,611.204
2006-06-20,609.199
2006-06-21,616.551
2006-06-22,614.39
2006-06-23,612.985
2006-06-26,618.689
2006-06-27,622.114
2006-06-28,620.835
2006-06-29,627.544
2006-06-30,652.293
2006-07-03,660.677
2006-07-04,659.212
2006-07-05,649.789
2006-07-06,655.124
2006-07-07,657.635
2006-07-10,655.437
2006-07-11,648.981
2006-07-12,651.536
2006-07-13,644.634
2006-07-14,632.69
2006-07-17,620.484
2006-07-18,618.414
2006-07-19,630.828
2006-07-20,636.717
2006-07-21,629.434
2006-07-24,629.63
2006-07-25,631.697
2006-07-26,631.742
2006-07-27,641.297
2006-07-28,646.825
2006-07-31,654.954
2006-08-01,654.179
2006-08-02,661.725
2006-08-03,658.289
2006-08-04,664.843
2006-08-07,663.474
2006-08-08,656.305
2006-08-09,662.277
2006-08-10,653.619
2006-08-11,655.082
2006-08-14,660.874
2006-08-15,663.052
2006-08-16,666.133
2006-08-17,670.068
2006-08-18,669.575
2006-08-21,673.308
2006-08-22,664.243
2006-08-23,664.599
2006-08-24,663.663
2006-08-25,661.711
2006-08-28,665.476
2006-08-29,664.906
2006-08-30,670.445
2006-08-31,671.452
2006-09-01,679.797
2006-09-04,680.67
2006-09-05,673.747
2006-09-06,672.357
2006-09-07,666.329
2006-09-08,666.622
2006-09-11,668.496
2006-09-12,668.98
2006-09-13,665.807
2006-09-14,673.525
2006-09-15,668.509
2006-09-18,671.689
2006-09-19,670.9
2006-09-20,672.904
2006-09-21,674.128
2006-09-22,677.128
2006-09-25,671.825
2006-09-26,669.209
2006-09-27,676.295
2006-09-28,677.609
2006-09-29,678.703
2006-10-02,680.873
2006-10-03,680.464
2006-10-04,678.314
2006-10-05,683.256
2006-10-06,681.302
2006-10-09,683.857
2006-10-10,684.513
2006-10-11,688.78
2006-10-12,694.621
2006-10-13,690.112
2006-10-16,696.476
2006-10-17,695.364
2006-10-18,697.127
2006-10-19,701.13
2006-10-20,706.465
2006-10-23,704.652
2006-10-24,705.895
2006-10-25,708.2
2006-10-26,712.813
2006-10-27,717.465
2006-10-30,713.446
2006-10-31,720.885
2006-11-01,721.393
2006-11-02,721.227
2006-11-03,715.353
2006-11-06,724.483
2006-11-07,726.772
2006-11-08,728.123
2006-11-09,732.18
2006-11-10,730.281
2006-11-13,728.021
2006-11-14,723.415
2006-11-15,721.522
2006-11-16,724.721
2006-11-17,720.792
2006-11-20,716.153
2006-11-21,723.899
2006-11-22,735.673
2006-11-23,734.393
2006-11-24,741.937
2006-11-27,741.718
2006-11-28,741.448
2006-11-29,748.193
2006-11-30,752.888
2006-12-01,761.436
2006-12-04,766.296
2006-12-05,765.968
2006-12-06,772.102
2006-12-07,779.674
2006-12-08,780.905
2006-12-11,783.37
2006-12-12,784.494
2006-12-13,790.398
2006-12-14,786.455
2006-12-15,786.927
2006-12-18,791.614
2006-12-19,788.714
2006-12-20,796.407
2006-12-21,793.691
2006-12-22,792.775
2006-12-25,792.775
2006-12-26,791.539
2006-12-27,795.247
2006-12-28,797.392
2006-12-29,800.001
2007-01-01,800.001
2007-01-02,817.286
2007-01-03,807.013
2007-01-04,792.265
2007-01-05,776.254
2007-01-08,770.346
2007-01-09,776.103
2007-01-10,765.43
2007-01-11,772.575
2007-01-12,777.457
2007-01-15,784.917
2007-01-16,780.089
2007-01-17,782.197
2007-01-18,786.456
2007-01-19,792.087
2007-01-22,800.844
2007-01-23,802.265
2007-01-24,803.166
2007-01-25,804.115
2007-01-26,797.879
2007-01-29,805.697
2007-01-30,810.195
2007-01-31,823.139
2007-02-01,829.204
2007-02-02,830.099
2007-02-05,830.633
2007-02-06,833.653
2007-02-07,833.673
2007-02-08,836.924
2007-02-09,833.987
2007-02-12,825.106
2007-02-13,831.145
2007-02-14,846.047
2007-02-15,849.659
2007-02-16,844.511
2007-02-19,856.326
2007-02-20,861.347
2007-02-21,854.246
2007-02-22,858.876
2007-02-23,864.585
2007-02-26,864.175
2007-02-27,840.007
2007-02-28,828.342
2007-03-01,818.228
2007-03-02,820.564
2007-03-05,800.674
2007-03-06,801.208
2007-03-07,813.905
2007-03-08,830.511
2007-03-09,833.749
2007-03-12,836.157
2007-03-13,831.851
2007-03-14,818.308
2007-03-15,838.124
2007-03-16,894.907
2007-03-19,877.634
2007-03-20,872.602
2007-03-21,876.786
2007-03-22,892.293
2007-03-23,886.532
2007-03-26,897.081
2007-03-27,901.237
2007-03-28,896.987
2007-03-29,900.95
2007-03-30,904.163
2007-04-02,918.087
2007-04-03,924.438
2007-04-04,934.133
2007-04-05,945.325
2007-04-06,945.325
2007-04-09,940.4
2007-04-10,956.381
2007-04-11,952.065
2007-04-12,942.52
2007-04-13,944.817
2007-04-16,946.738
2007-04-17,948.531
2007-04-18,946.58
2007-04-19,944.39
2007-04-20,950.999
2007-04-23,952.268
2007-04-24,965.139
2007-04-25,968.336
2007-04-26,972.841
2007-04-27,980.038
2007-04-30,980.65
2007-05-01,976.985
2007-05-02,971.215
2007-05-03,972.529
2007-05-04,972.271
2007-05-07,975.905
2007-05-08,977.039
2007-05-09,978.51
2007-05-10,976.759
2007-05-11,979.152
2007-05-14,979.803
2007-05-15,978.794
2007-05-16,969.447
2007-05-17,963.59
2007-05-18,971.962
2007-05-21,970.429
2007-05-22,975.144
2007-05-23,983.242
2007-05-24,983.839
2007-05-25,983.193
2007-05-28,983.193
2007-05-29,997.047
2007-05-30,984.575
2007-05-31,1000.0
2007-06-01,994.274
2007-06-04,999.222
2007-06-05,998.104
2007-06-06,983.96
2007-06-07,981.48
2007-06-08,943.746
2007-06-11,945.821
2007-06-12,957.303
2007-06-13,945.993
2007-06-14,960.682
2007-06-15,964.668
2007-06-18,962.881
2007-06-19,954.373
2007-06-20,944.984
2007-06-21,915.348
2007-06-22,921.381
2007-06-25,930.623
2007-06-26,931.083
2007-06-27,932.49
2007-06-28,943.749
2007-06-29,938.974
2007-07-02,940.772
2007-07-03,941.065
2007-07-04,942.296
2007-07-05,927.322
2007-07-06,913.328
2007-07-09,923.04
2007-07-10,920.344
2007-07-11,907.804
2007-07-12,910.401
2007-07-13,921.442
2007-07-16,927.5
2007-07-17,920.928
2007-07-18,905.181
2007-07-19,921.591
2007-07-20,924.579
2007-07-23,920.066
2007-07-24,922.487
2007-07-25,899.8
2007-07-26,869.632
2007-07-27,859.645
2007-07-30,827.318
2007-07-31,866.94
2007-08-01,849.426
2007-08-02,859.136
2007-08-03,851.719
2007-08-06,835.126
2007-08-07,846.688
2007-08-08,876.048
2007-08-09,855.492
2007-08-10,832.997
2007-08-13,830.597
2007-08-14,822.615
2007-08-15,816.432
2007-08-16,777.888
2007-08-17,791.746
2007-08-20,783.643
2007-08-21,789.654
2007-08-22,827.709
2007-08-23,808.703
2007-08-24,835.133
2007-08-27,844.213
2007-08-28,833.482
2007-08-29,851.099
2007-08-30,855.503
2007-08-31,871.059
2007-09-03,891.203
2007-09-04,887.8
2007-09-05,867.096
2007-09-06,877.07
2007-09-07,847.693
2007-09-10,837.489
2007-09-11,865.273
2007-09-12,867.665
2007-09-13,872.192
2007-09-14,853.287
2007-09-17,839.661
2007-09-18,861.059
2007-09-19,898.053
2007-09-20,892.748
2007-09-21,901.015
2007-09-24,890.49
2007-09-25,873.634
2007-09-26,880.132
2007-09-27,894.259
2007-09-28,879.453
2007-10-01,892.84
2007-10-02,884.232
2007-10-03,881.325
2007-10-04,882.899
2007-10-05,890.211
2007-10-08,885.5
2007-10-09,896.31
2007-10-10,902.134
2007-10-11,906.422
2007-10-12,898.049
2007-10-15,905.052
2007-10-16,896.04
2007-10-17,907.236
2007-10-18,909.478
2007-10-19,896.495
2007-10-22,873.573
2007-10-23,891.265
2007-10-24,884.269
2007-10-25,888.37
2007-10-26,893.338
2007-10-29,902.095
2007-10-30,895.299
2007-10-31,924.311
2007-11-01,922.203
2007-11-02,904.365
2007-11-05,898.042
2007-11-06,896.297
2007-11-07,887.164
2007-11-08,858.707
2007-11-09,848.388
2007-11-12,845.976
2007-11-13,839.366
2007-11-14,840.473
2007-11-15,825.213
2007-11-16,821.859
2007-11-19,774.055
2007-11-20,787.485
2007-11-21,769.651
2007-11-22,791.61
2007-11-23,799.623
2007-11-26,788.869
2007-11-27,798.125
2007-11-28,826.396
2007-11-29,838.839
2007-11-30,835.081
2007-12-03,829.205
2007-12-04,810.871
2007-12-05,820.268
2007-12-06,821.723
2007-12-07,842.06
2007-12-10,856.042
2007-12-11,847.464
2007-12-12,837.852
2007-12-13,817.94
2007-12-14,797.563
2007-12-17,772.294
2007-12-18,778.771
2007-12-19,766.584
2007-12-20,777.291
2007-12-21,796.374
2007-12-24,798.147
2007-12-25,798.147
2007-12-26,803.633
2007-12-27,824.391
2007-12-28,839.152
2007-12-31,834.358
2008-01-01,834.358
2008-01-02,834.888
2008-01-03,837.696
2008-01-04,834.844
2008-01-07,817.513
2008-01-08,811.274
2008-01-09,790.385
2008-01-10,781.461
2008-01-11,773.48
2008-01-14,777.38
2008-01-15,748.412
2008-01-16,731.548
2008-01-17,726.591
2008-01-18,713.824
2008-01-21,679.431
2008-01-22,705.35
2008-01-23,690.643
2008-01-24,720.791
2008-01-25,733.337
2008-01-28,723.204
2008-01-29,744.442
2008-01-30,746.343
2008-01-31,763.392
2008-02-01,774.284
2008-02-04,781.905
2008-02-05,753.019
2008-02-06,763.47
2008-02-07,746.629
2008-02-08,755.155
2008-02-11,747.904
2008-02-12,769.025
2008-02-13,773.842
2008-02-14,776.965
2008-02-15,776.253
2008-02-18,775.185
2008-02-19,787.419
2008-02-20,788.541
2008-02-21,795.464
2008-02-22,801.638
2008-02-25,798.317
2008-02-26,813.658
2008-02-27,823.285
2008-02-28,822.387
2008-02-29,807.704
2008-03-03,810.329
2008-03-04,802.517
2008-03-05,817.732
2008-03-06,828.357
2008-03-07,811.522
2008-03-10,817.903
2008-03-11,812.182
2008-03-12,819.959
2008-03-13,809.584
2008-03-14,804.008
2008-03-17,789.497
2008-03-18,806.946
2008-03-19,794.864
2008-03-20,767.731
2008-03-21,767.731
2008-03-24,766.635
2008-03-25,792.975
2008-03-26,798.523
2008-03-27,804.124
2008-03-28,797.952
2008-03-31,807.42
2008-04-01,809.771
2008-04-02,820.632
2008-04-03,821.821
2008-04-04,829.589
2008-04-07,828.91
2008-04-08,830.507
2008-04-09,834.541
2008-04-10,818.96
2008-04-11,824.214
2008-04-14,819.231
2008-04-15,828.138
2008-04-16,849.801
2008-04-17,839.988
2008-04-18,841.123
2008-04-21,856.207
2008-04-22,847.465
2008-04-23,840.355
2008-04-24,827.555
2008-04-25,830.162
2008-04-28,842.031
2008-04-29,837.698
2008-04-30,838.679
2008-05-01,832.295
2008-05-02,837.651
2008-05-05,850.862
2008-05-06,845.071
2008-05-07,844.908
2008-05-08,842.557
2008-05-09,835.664
2008-05-12,839.401
2008-05-13,843.881
2008-05-14,835.448
2008-05-15,847.097
2008-05-16,861.455
2008-05-19,866.206
2008-05-20,869.005
2008-05-21,878.024
2008-05-22,875.129
2008-05-23,877.579
2008-05-26,869.922
2008-05-27,865.007
2008-05-28,859.425
2008-05-29,855.301
2008-05-30,853.671
2008-06-02,864.687
2008-06-03,862.513
2008-06-04,856.523
2008-06-05,867.463
2008-06-06,872.997
2008-06-09,859.251
2008-06-10,831.092
2008-06-11,820.768
2008-06-12,811.654
2008-06-13,812.657
2008-06-16,828.22
2008-06-17,829.774
2008-06-18,811.45
2008-06-19,799.546
2008-06-20,797.561
2008-06-23,784.659
2008-06-24,772.888
2008-06-25,771.264
2008-06-26,765.029
2008-06-27,759.413
2008-06-30,761.267
2008-07-01,742.755
2008-07-02,741.069
2008-07-03,729.247
2008-07-04,710.658
2008-07-07,730.123
2008-07-08,712.506
2008-07-09,718.903
2008-07-10,703.315
2008-07-11,689.202
2008-07-14,678.433
2008-07-15,661.096
2008-07-16,640.603
2008-07-17,661.668
2008-07-18,669.155
2008-07-21,681.801
2008-07-22,668.406
2008-07-23,686.1
2008-07-24,680.048
2008-07-25,678.245
2008-07-28,680.238
2008-07-29,676.28
2008-07-30,682.589
2008-07-31,678.761
2008-08-01,670.466
2008-08-04,667.077
2008-08-05,672.844
2008-08-06,680.644
2008-08-07,682.523
2008-08-08,668.474
2008-08-11,674.664
2008-08-12,663.498
2008-08-13,657.668
2008-08-14,656.363
2008-08-15,647.199
2008-08-18,648.532
2008-08-19,628.696
2008-08-20,627.756
2008-08-21,628.469
2008-08-22,627.607
2008-08-25,627.913
2008-08-26,629.196
2008-08-27,629.835
2008-08-28,633.47
2008-08-29,645.656
2008-09-01,645.997
2008-09-02,648.493
2008-09-03,639.242
2008-09-04,622.23
2008-09-05,606.57
2008-09-08,617.475
2008-09-09,618.904
2008-09-10,607.912
2008-09-11,597.665
2008-09-12,612.322
2008-09-15,605.953
2008-09-16,586.643
2008-09-17,569.374
2008-09-18,538.377
2008-09-19,565.608
2008-09-22,582.467
2008-09-23,557.205
2008-09-24,566.119
2008-09-25,579.486
2008-09-26,571.461
2008-09-29,512.68
2008-09-30,503.369
2008-10-01,513.09
2008-10-02,499.347
2008-10-03,497.376
2008-10-06,461.001
2008-10-07,428.132
2008-10-08,398.1
2008-10-09,406.824
2008-10-10,392.066
2008-10-13,418.783
2008-10-14,459.261
2008-10-15,447.716
2008-10-16,431.115
2008-10-17,436.644
2008-10-20,425.776
2008-10-21,424.935
2008-10-22,397.929
2008-10-23,398.328
2008-10-24,371.264
2008-10-27,350.096
2008-10-28,341.828
2008-10-29,354.425
2008-10-30,362.263
2008-10-31,363.168
2008-11-03,381.317
2008-11-04,403.48
2008-11-05,405.678
2008-11-06,380.522
2008-11-07,371.036
2008-11-10,370.511
2008-11-11,350.175
2008-11-12,343.133
2008-11-13,340.16
2008-11-14,347.889
2008-11-17,352.118
2008-11-18,340.764
2008-11-19,334.151
2008-11-20,320.739
2008-11-21,321.686
2008-11-24,338.904
2008-11-25,332.347
2008-11-26,341.126
2008-11-27,352.133
2008-11-28,344.497
2008-12-01,347.397
2008-12-02,347.427
2008-12-03,352.782
2008-12-04,360.002
2008-12-05,356.587
2008-12-08,363.69
2008-12-09,369.88
2008-12-10,381.665
2008-12-11,387.088
2008-12-12,389.937
2008-12-15,407.287
2008-12-16,430.113
2008-12-17,438.69
2008-12-18,426.58
2008-12-19,381.021
2008-12-22,385.013
2008-12-23,381.188
2008-12-24,382.405
2008-12-25,382.405
2008-12-26,384.25
2008-12-29,388.396
2008-12-30,400.711
2008-12-31,393.799
2009-01-01,393.799
2009-01-02,416.764
2009-01-05,421.476
2009-01-06,413.716
2009-01-07,434.182
2009-01-08,434.718
2009-01-09,437.347
2009-01-12,432.121
2009-01-13,420.714
2009-01-14,398.897
2009-01-15,392.107
2009-01-16,410.271
2009-01-19,401.116
2009-01-20,389.867
2009-01-21,382.11
2009-01-22,387.729
2009-01-23,381.596
2009-01-26,398.754
2009-01-27,403.485
2009-01-28,406.352
2009-01-29,408.422
2009-01-30,401.466
2009-02-02,389.95
2009-02-03,393.646
2009-02-04,392.789
2009-02-05,388.477
2009-02-06,391.602
2009-02-09,398.654
2009-02-10,396.286
2009-02-11,388.816
2009-02-12,378.644
2009-02-13,383.236
2009-02-16,375.368
2009-02-17,340.875
2009-02-18,338.357
2009-02-19,349.858
2009-02-20,344.586
2009-02-23,342.059
2009-02-24,333.535
2009-02-25,338.422
2009-02-26,350.316
2009-02-27,351.695
2009-03-02,344.148
2009-03-03,338.783
2009-03-04,335.596
2009-03-05,325.751
2009-03-06,321.452
2009-03-09,316.086
2009-03-10,323.197
2009-03-11,333.356
2009-03-12,343.494
2009-03-13,354.763
2009-03-16,367.576
2009-03-17,367.024
2009-03-18,364.506
2009-03-19,386.323
2009-03-20,386.7
2009-03-23,413.253
2009-03-24,414.149
2009-03-25,416.435
2009-03-26,416.299
2009-03-27,412.383
2009-03-30,393.772
2009-03-31,400.709
2009-04-01,411.478
2009-04-02,428.517
2009-04-03,433.298
2009-04-06,432.661
2009-04-07,420.602
2009-04-08,419.288
2009-04-09,430.632
2009-04-10,430.632
2009-04-13,434.284
2009-04-14,457.532
2009-04-15,454.205
2009-04-16,467.229
2009-04-17,496.46
2009-04-20,481.877
2009-04-21,482.066
2009-04-22,503.812
2009-04-23,511.76
2009-04-24,496.415
2009-04-27,506.473
2009-04-28,500.662
2009-04-29,516.046
2009-04-30,521.686
2009-05-01,521.765
2009-05-04,541.887
2009-05-05,552.196
2009-05-06,555.084
2009-05-07,553.605
2009-05-08,562.548
2009-05-11,564.874
2009-05-12,560.024
2009-05-13,530.032
2009-05-14,530.302
2009-05-15,549.987
2009-05-18,552.978
2009-05-19,564.769
2009-05-20,573.971
2009-05-21,573.388
2009-05-22,565.907
2009-05-25,567.378
2009-05-26,567.872
2009-05-27,566.866
2009-05-28,562.208
2009-05-29,579.601
2009-06-01,579.703
2009-06-02,599.455
2009-06-03,591.631
2009-06-04,587.451
2009-06-05,581.893
2009-06-08,559.698
2009-06-09,586.994
2009-06-10,593.622
2009-06-11,596.377
2009-06-12,590.226
2009-06-15,575.478
2009-06-16,571.593
2009-06-17,559.314
2009-06-18,555.086
2009-06-19,550.492
2009-06-22,536.863
2009-06-23,545.09
2009-06-24,557.226
2009-06-25,554.45
2009-06-26,570.206
2009-06-29,569.323
2009-06-30,565.351
2009-07-01,583.197
2009-07-02,570.672
2009-07-03,570.196
2009-07-06,555.119
2009-07-07,561.516
2009-07-08,547.868
2009-07-09,555.87
2009-07-10,551.301
2009-07-13,557.755
2009-07-14,575.645
2009-07-15,597.318
2009-07-16,596.57
2009-07-17,590.655
2009-07-20,602.671
2009-07-21,608.928
2009-07-22,600.81
2009-07-23,607.789
2009-07-24,604.787
2009-07-27,615.487
2009-07-28,610.168
2009-07-29,612.534
2009-07-30,617.315
2009-07-31,625.934
2009-08-03,645.018
2009-08-04,656.796
2009-08-05,686.532
2009-08-06,692.172
2009-08-07,680.204
2009-08-10,707.859
2009-08-11,694.952
2009-08-12,713.137
2009-08-13,737.41
2009-08-14,741.257
2009-08-17,718.504
2009-08-18,745.421
2009-08-19,742.905
2009-08-20,765.485
2009-08-21,803.319
2009-08-24,853.292
2009-08-25,858.758
2009-08-26,854.38
2009-08-27,843.463
2009-08-28,870.372
2009-08-31,846.756
2009-09-01,828.444
2009-09-02,802.348
2009-09-03,818.225
2009-09-04,830.485
2009-09-07,861.078
2009-09-08,882.148
2009-09-09,900.299
2009-09-10,893.353
2009-09-11,912.565
2009-09-14,918.657
2009-09-15,939.055
2009-09-16,944.328
2009-09-17,941.039
2009-09-18,928.329
2009-09-21,916.971
2009-09-22,946.099
2009-09-23,944.228
2009-09-24,942.463
2009-09-25,938.623
2009-09-28,940.724
2009-09-29,942.078
2009-09-30,954.122
2009-10-01,941.576
2009-10-02,920.497
2009-10-05,930.395
2009-10-06,977.804
2009-10-07,984.017
2009-10-08,1013.838
2009-10-09,1015.302
2009-10-12,1022.522
2009-10-13,1013.518
2009-10-14,1048.105
2009-10-15,1053.516
2009-10-16,1044.594
2009-10-19,1058.218
2009-10-20,1032.734
2009-10-21,1038.739
2009-10-22,1009.077
2009-10-23,1004.702
2009-10-26,999.584
2009-10-27,948.436
2009-10-28,873.223
2009-10-29,926.333
2009-10-30,880.316
2009-11-02,887.945
2009-11-03,860.256
2009-11-04,903.834
2009-11-05,922.615
2009-11-06,916.42
2009-11-09,945.479
2009-11-10,944.146
2009-11-11,933.759
2009-11-12,938.48
2009-11-13,948.907
2009-11-16,970.687
2009-11-17,960.104
2009-11-18,968.227
2009-11-19,936.603
2009-11-20,925.637
2009-11-23,950.151
2009-11-24,946.803
2009-11-25,951.42
2009-11-26,914.056
2009-11-27,915.517
2009-11-30,916.767
2009-12-01,944.872
2009-12-02,951.754
2009-12-03,951.373
2009-12-04,941.983
2009-12-07,936.766
2009-12-08,930.859
2009-12-09,921.482
2009-12-10,924.91
2009-12-11,926.889
2009-12-14,926.129
2009-12-15,917.498
2009-12-16,920.344
2009-12-17,900.249
2009-12-18,895.451
2009-12-21,899.123
2009-12-22,894.366
2009-12-23,897.483
2009-12-24,899.017
2009-12-25,899.017
2009-12-28,907.689
2009-12-29,918.383
2009-12-30,922.359
2009-12-31,925.358
2010-01-01,925.358
2010-01-04,947.488
2010-01-05,968.844
2010-01-06,966.895
2010-01-07,971.5
2010-01-08,971.33
2010-01-11,989.565
2010-01-12,999.595
2010-01-13,1002.728
2010-01-14,1008.674
2010-01-15,1008.537
2010-01-18,1002.406
2010-01-19,993.981
2010-01-20,955.269
2010-01-21,939.856
2010-01-22,934.552
2010-01-25,934.041
2010-01-26,928.345
2010-01-27,911.819
2010-01-28,907.706
2010-01-29,907.7
2010-02-01,911.816
2010-02-02,929.439
2010-02-03,917.878
2010-02-04,888.608
2010-02-05,864.229
2010-02-08,857.575
2010-02-09,856.49
2010-02-10,865.194
2010-02-11,873.318
2010-02-12,864.471
2010-02-15,864.336
2010-02-16,873.059
2010-02-17,879.538
2010-02-18,885.628
2010-02-19,875.512
2010-02-22,883.13
2010-02-23,873.994
2010-02-24,872.233
2010-02-25,858.811
2010-02-26,874.853
2010-03-01,876.211
2010-03-02,893.746
2010-03-03,899.819
2010-03-04,889.457
2010-03-05,906.631
2010-03-08,911.036
2010-03-09,906.433
2010-03-10,920.975
2010-03-11,920.286
2010-03-12,934.144
2010-03-15,929.633
2010-03-16,941.243
2010-03-17,946.408
2010-03-18,933.306
2010-03-19,921.825
2010-03-22,927.561
2010-03-23,934.639
2010-03-24,923.163
2010-03-25,926.746
2010-03-26,933.874
2010-03-29,947.372
2010-03-30,936.294
2010-03-31,946.5
2010-04-01,955.338
2010-04-02,955.338
2010-04-05,953.151
2010-04-06,957.512
2010-04-07,962.411
2010-04-08,960.971
2010-04-09,980.714
2010-04-12,997.282
2010-04-13,994.803
2010-04-14,1005.766
2010-04-15,1013.261
2010-04-16,1010.811
2010-04-19,993.205
2010-04-20,1003.074
2010-04-21,995.762
2010-04-22,985.435
2010-04-23,996.365
2010-04-26,991.895
2010-04-27,969.938
2010-04-28,931.713
2010-04-29,943.168
2010-04-30,947.788
2010-05-03,946.261
2010-05-04,907.897
2010-05-05,874.015
2010-05-06,857.02
2010-05-07,828.184
2010-05-10,883.378
2010-05-11,857.525
2010-05-12,874.4
2010-05-13,866.504
2010-05-14,843.481
2010-05-17,835.032
2010-05-18,840.474
2010-05-19,822.912
2010-05-20,811.989
2010-05-21,811.047
2010-05-24,799.485
2010-05-25,760.665
2010-05-26,774.073
2010-05-27,805.579
2010-05-28,811.964
2010-05-31,804.673
2010-06-01,808.242
2010-06-02,801.176
2010-06-03,801.373
2010-06-04,777.529
2010-06-07,766.356
2010-06-08,758.11
2010-06-09,765.37
2010-06-10,777.422
2010-06-11,788.873
2010-06-14,804.894
2010-06-15,808.807
2010-06-16,812.353
2010-06-17,811.997
2010-06-18,818.994
2010-06-21,827.608
2010-06-22,824.325
2010-06-23,817.217
2010-06-24,810.136
2010-06-25,807.085
2010-06-28,817.464
2010-06-29,794.285
2010-06-30,801.693
2010-07-01,803.084
2010-07-02,809.077
2010-07-05,809.979
2010-07-06,825.143
2010-07-07,829.202
2010-07-08,834.956
2010-07-09,834.901
2010-07-12,833.555
2010-07-13,842.686
2010-07-14,845.713
2010-07-15,849.914
2010-07-16,850.196
2010-07-19,849.12
2010-07-20,845.068
2010-07-21,844.865
2010-07-22,853.998
2010-07-23,852.229
2010-07-26,868.381
2010-07-27,877.886
2010-07-28,889.935
2010-07-29,895.032
2010-07-30,895.053
2010-08-02,915.565
2010-08-03,917.012
2010-08-04,923.88
2010-08-05,918.729
2010-08-06,919.087
2010-08-09,921.46
2010-08-10,905.414
2010-08-11,877.715
2010-08-12,871.607
2010-08-13,875.662
2010-08-16,876.488
2010-08-17,881.079
2010-08-18,884.959
2010-08-19,884.024
2010-08-20,864.877
2010-08-23,867.941
2010-08-24,857.164
2010-08-25,856.935
2010-08-26,861.622
2010-08-27,864.052
2010-08-30,866.538
2010-08-31,864.428
2010-09-01,879.424
2010-09-02,882.535
2010-09-03,888.258
2010-09-06,888.112
2010-09-07,872.281
2010-09-08,878.95
2010-09-09,884.121
2010-09-10,882.402
2010-09-13,887.235
2010-09-14,899.392
2010-09-15,907.024
2010-09-16,916.037
2010-09-17,912.001
2010-09-20,925.958
