Date,AUSTRIA SMALL VALUE Small Cap
2010-09-20,940.23
2010-09-21,944.789
2010-09-22,952.815
2010-09-23,941.908
2010-09-24,957.207
2010-09-27,960.76
2010-09-28,966.63
2010-09-29,976.267
2010-09-30,982.288
2010-10-01,993.839
2010-10-04,986.35
2010-10-05,1006.031
2010-10-06,1017.584
2010-10-07,1027.912
2010-10-08,1023.83
2010-10-11,1018.952
2010-10-12,1014.57
2010-10-13,1031.934
2010-10-14,1047.406
2010-10-15,1042.222
2010-10-18,1045.446
2010-10-19,1026.644
2010-10-20,1040.4
2010-10-21,1042.862
2010-10-22,1032.076
2010-10-25,1035.021
2010-10-26,1026.877
2010-10-27,1019.113
2010-10-28,1030.155
2010-10-29,1037.503
2010-11-01,1036.682
2010-11-02,1046.635
2010-11-03,1047.308
2010-11-04,1071.759
2010-11-05,1059.424
2010-11-08,1049.09
2010-11-09,1052.442
2010-11-10,1031.584
2010-11-11,1019.944
2010-11-12,1022.248
2010-11-15,1021.054
2010-11-16,1003.516
2010-11-17,1014.694
2010-11-18,1022.64
2010-11-19,1028.678
2010-11-22,1025.21
2010-11-23,996.894
2010-11-24,1000.095
2010-11-25,999.557
2010-11-26,986.907
2010-11-29,964.57
2010-11-30,953.18
2010-12-01,977.523
2010-12-02,1009.813
2010-12-03,1034.639
2010-12-06,1031.944
2010-12-07,1061.668
2010-12-08,1051.325
2010-12-09,1045.402
2010-12-10,1058.276
2010-12-13,1090.168
2010-12-14,1084.263
2010-12-15,1076.321
2010-12-16,1069.614
2010-12-17,1067.747
2010-12-20,1072.571
2010-12-21,1085.36
2010-12-22,1084.517
2010-12-23,1079.664
2010-12-24,1083.919
2010-12-27,1081.227
2010-12-28,1082.445
2010-12-29,1095.511
2010-12-30,1107.72
2010-12-31,1118.853
2011-01-03,1123.469
2011-01-04,1114.528
2011-01-05,1088.986
2011-01-06,1079.956
2011-01-07,1081.481
2011-01-10,1065.214
2011-01-11,1079.477
2011-01-12,1100.399
2011-01-13,1119.667
2011-01-14,1121.724
2011-01-17,1109.592
2011-01-18,1116.926
2011-01-19,1124.065
2011-01-20,1088.005
2011-01-21,1112.483
2011-01-24,1126.519
2011-01-25,1136.478
2011-01-26,1138.357
2011-01-27,1150.204
2011-01-28,1146.603
2011-01-31,1142.165
2011-02-01,1161.934
2011-02-02,1170.078
2011-02-03,1141.448
2011-02-04,1147.132
2011-02-07,1160.003
2011-02-08,1180.822
2011-02-09,1182.883
2011-02-10,1165.801
2011-02-11,1174.553
2011-02-14,1174.179
2011-02-15,1167.629
2011-02-16,1167.777
2011-02-17,1167.72
2011-02-18,1171.818
2011-02-21,1151.368
2011-02-22,1155.481
2011-02-23,1147.832
2011-02-24,1151.786
2011-02-25,1150.876
2011-02-28,1171.454
2011-03-01,1180.893
2011-03-02,1169.298
2011-03-03,1181.419
2011-03-04,1182.678
2011-03-07,1200.947
2011-03-08,1182.277
2011-03-09,1177.083
2011-03-10,1158.244
2011-03-11,1158.063
2011-03-14,1149.531
2011-03-15,1116.227
2011-03-16,1112.214
2011-03-17,1145.622
2011-03-18,1162.904
2011-03-21,1189.062
2011-03-22,1187.977
2011-03-23,1182.303
2011-03-24,1209.917
2011-03-25,1212.424
2011-03-28,1204.047
2011-03-29,1205.184
2011-03-30,1212.128
2011-03-31,1215.723
2011-04-01,1228.039
2011-04-04,1234.149
2011-04-05,1222.038
2011-04-06,1238.921
2011-04-07,1226.308
2011-04-08,1246.025
2011-04-11,1237.506
2011-04-12,1230.197
2011-04-13,1235.834
2011-04-14,1226.414
2011-04-15,1224.155
2011-04-18,1189.645
2011-04-19,1197.714
2011-04-20,1242.53
2011-04-21,1248.382
2011-04-22,1248.382
2011-04-25,1247.483
2011-04-26,1254.743
2011-04-27,1256.603
2011-04-28,1273.506
2011-04-29,1286.387
2011-05-02,1287.544
2011-05-03,1283.323
2011-05-04,1273.556
2011-05-05,1243.608
2011-05-06,1236.256
2011-05-09,1213.363
2011-05-10,1233.175
2011-05-11,1236.534
2011-05-12,1211.639
2011-05-13,1212.257
2011-05-16,1212.038
2011-05-17,1189.095
2011-05-18,1208.715
2011-05-19,1208.333
2011-05-20,1191.096
2011-05-23,1162.154
2011-05-24,1175.677
2011-05-25,1168.863
2011-05-26,1171.619
2011-05-27,1195.615
2011-05-30,1197.488
2011-05-31,1209.736
2011-06-01,1211.12
2011-06-02,1212.337
2011-06-03,1218.21
2011-06-06,1209.997
2011-06-07,1208.662
2011-06-08,1181.748
2011-06-09,1164.216
2011-06-10,1153.746
2011-06-13,1155.112
2011-06-14,1170.811
2011-06-15,1152.432
2011-06-16,1132.008
2011-06-17,1142.319
2011-06-20,1126.751
2011-06-21,1151.727
2011-06-22,1146.686
2011-06-23,1124.005
2011-06-24,1098.028
2011-06-27,1094.382
2011-06-28,1104.223
2011-06-29,1120.887
2011-06-30,1136.418
2011-07-01,1148.689
2011-07-04,1158.582
2011-07-05,1146.313
2011-07-06,1123.988
2011-07-07,1126.131
2011-07-08,1113.907
2011-07-11,1073.175
2011-07-12,1056.683
2011-07-13,1085.305
2011-07-14,1072.779
2011-07-15,1062.182
2011-07-18,1022.688
2011-07-19,1041.162
2011-07-20,1044.053
2011-07-21,1072.803
2011-07-22,1082.554
2011-07-25,1089.809
2011-07-26,1099.094
2011-07-27,1078.415
2011-07-28,1064.818
2011-07-29,1063.233
2011-08-01,1040.625
2011-08-02,1018.487
2011-08-03,1000.412
2011-08-04,959.613
2011-08-05,940.412
2011-08-08,880.129
2011-08-09,880.314
2011-08-10,879.436
2011-08-11,898.721
2011-08-12,926.776
2011-08-15,941.771
2011-08-16,938.191
2011-08-17,961.02
2011-08-18,922.821
2011-08-19,913.632
2011-08-22,918.161
2011-08-23,922.195
2011-08-24,935.517
2011-08-25,940.882
2011-08-26,938.469
2011-08-29,972.183
2011-08-30,968.005
2011-08-31,1004.061
2011-09-01,1006.7
2011-09-02,974.163
2011-09-05,933.651
2011-09-06,918.005
2011-09-07,930.391
2011-09-08,917.528
2011-09-09,879.86
2011-09-12,849.623
2011-09-13,857.124
2011-09-14,852.437
2011-09-15,883.481
2011-09-16,893.258
2011-09-19,869.82
2011-09-20,878.026
2011-09-21,874.26
2011-09-22,827.608
2011-09-23,826.085
2011-09-26,830.652
2011-09-27,886.478
2011-09-28,876.039
2011-09-29,892.905
2011-09-30,870.515
2011-10-03,845.716
2011-10-04,817.735
2011-10-05,836.3
2011-10-06,862.907
2011-10-07,874.867
2011-10-10,899.057
2011-10-11,888.827
2011-10-12,917.415
2011-10-13,902.116
2011-10-14,917.864
2011-10-17,906.292
2011-10-18,901.703
2011-10-19,906.989
2011-10-20,883.879
2011-10-21,907.021
2011-10-24,921.531
2011-10-25,924.17
2011-10-26,918.521
2011-10-27,960.07
2011-10-28,954.989
2011-10-31,925.02
2011-11-01,906.982
2011-11-02,912.143
2011-11-03,912.853
2011-11-04,912.626
2011-11-07,907.498
2011-11-08,923.802
2011-11-09,881.886
2011-11-10,870.681
2011-11-11,890.975
2011-11-14,881.209
2011-11-15,859.623
2011-11-16,851.098
2011-11-17,829.382
2011-11-18,826.098
2011-11-21,791.17
2011-11-22,779.802
2011-11-23,776.553
2011-11-24,762.161
2011-11-25,762.74
2011-11-28,795.913
2011-11-29,794.435
2011-11-30,821.646
2011-12-01,809.935
2011-12-02,820.113
2011-12-05,829.135
2011-12-06,825.519
2011-12-07,836.008
2011-12-08,831.107
2011-12-09,824.549
2011-12-12,793.076
2011-12-13,784.264
2011-12-14,760.876
2011-12-15,763.598
2011-12-16,762.414
2011-12-19,762.542
2011-12-20,780.603
2011-12-21,775.299
2011-12-22,785.364
2011-12-23,787.68
2011-12-26,787.68
2011-12-27,790.599
2011-12-28,780.01
2011-12-29,786.541
2011-12-30,790.621
2012-01-02,803.687
2012-01-03,818.576
2012-01-04,804.51
2012-01-05,789.413
2012-01-06,784.538
2012-01-09,776.039
2012-01-10,782.747
2012-01-11,781.454
2012-01-12,786.805
2012-01-13,782.104
2012-01-16,786.3
2012-01-17,792.667
2012-01-18,807.233
2012-01-19,820.369
2012-01-20,825.151
2012-01-23,847.71
2012-01-24,838.035
2012-01-25,836.956
2012-01-26,865.435
2012-01-27,865.323
2012-01-30,846.017
2012-01-31,850.957
2012-02-01,876.222
2012-02-02,870.697
2012-02-03,885.779
2012-02-06,888.881
2012-02-07,896.702
2012-02-08,901.78
2012-02-09,908.256
2012-02-10,880.727
2012-02-13,887.564
2012-02-14,877.502
2012-02-15,873.098
2012-02-16,861.939
2012-02-17,882.952
2012-02-20,895.8
2012-02-21,885.903
2012-02-22,875.062
2012-02-23,871.843
2012-02-24,894.152
2012-02-27,884.835
2012-02-28,884.169
2012-02-29,888.767
2012-03-01,890.674
2012-03-02,881.496
2012-03-05,868.501
2012-03-06,832.564
2012-03-07,839.075
2012-03-08,859.633
2012-03-09,853.103
2012-03-12,851.686
2012-03-13,862.047
2012-03-14,863.341
2012-03-15,870.054
2012-03-16,884.759
2012-03-19,893.565
2012-03-20,886.568
2012-03-21,889.177
2012-03-22,873.023
2012-03-23,879.798
2012-03-26,889.624
2012-03-27,893.744
2012-03-28,892.432
2012-03-29,890.753
2012-03-30,894.061
2012-04-02,896.358
2012-04-03,898.873
2012-04-04,874.144
2012-04-05,867.395
2012-04-06,867.395
2012-04-09,867.893
2012-04-10,855.833
2012-04-11,860.32
2012-04-12,875.8
2012-04-13,861.909
2012-04-16,857.479
2012-04-17,868.926
2012-04-18,869.488
2012-04-19,871.441
2012-04-20,878.034
2012-04-23,858.914
2012-04-24,870.994
2012-04-25,876.827
2012-04-26,876.129
2012-04-27,894.015
2012-04-30,891.302
2012-05-01,890.595
2012-05-02,889.775
2012-05-03,885.911
2012-05-04,864.603
2012-05-07,870.642
2012-05-08,859.199
2012-05-09,841.033
2012-05-10,846.356
2012-05-11,844.81
2012-05-14,821.888
2012-05-15,807.207
2012-05-16,807.066
2012-05-17,804.976
2012-05-18,799.673
2012-05-21,808.69
2012-05-22,827.647
2012-05-23,804.369
2012-05-24,804.744
2012-05-25,801.668
2012-05-28,803.334
2012-05-29,803.278
2012-05-30,787.135
2012-05-31,783.276
2012-06-01,772.55
2012-06-04,777.002
2012-06-05,774.646
2012-06-06,789.871
2012-06-07,793.979
2012-06-08,778.462
2012-06-11,778.071
2012-06-12,770.025
2012-06-13,776.545
2012-06-14,773.992
2012-06-15,785.678
2012-06-18,789.036
2012-06-19,800.748
2012-06-20,806.16
2012-06-21,799.867
2012-06-22,789.292
2012-06-25,779.044
2012-06-26,766.927
2012-06-27,770.011
2012-06-28,769.374
2012-06-29,811.716
2012-07-02,818.192
2012-07-03,819.336
2012-07-04,807.892
2012-07-05,801.091
2012-07-06,791.911
2012-07-09,780.647
2012-07-10,782.301
2012-07-11,777.776
2012-07-12,763.833
2012-07-13,772.261
2012-07-16,773.427
2012-07-17,774.579
2012-07-18,783.568
2012-07-19,789.011
2012-07-20,772.163
2012-07-23,752.975
2012-07-24,750.951
2012-07-25,745.062
2012-07-26,766.206
2012-07-27,770.621
2012-07-30,774.931
2012-07-31,779.904
2012-08-01,777.159
2012-08-02,754.637
2012-08-03,780.634
2012-08-06,790.792
2012-08-07,788.421
2012-08-08,790.734
2012-08-09,789.758
2012-08-10,794.864
2012-08-13,794.446
2012-08-14,787.273
2012-08-15,784.749
2012-08-16,799.718
2012-08-17,805.776
2012-08-20,806.966
2012-08-21,808.394
2012-08-22,806.654
2012-08-23,813.678
2012-08-24,807.477
2012-08-27,806.529
2012-08-28,809.69
2012-08-29,809.846
2012-08-30,801.436
2012-08-31,807.586
2012-09-03,811.424
2012-09-04,809.016
2012-09-05,811.511
2012-09-06,830.848
2012-09-07,848.306
2012-09-10,846.902
2012-09-11,849.868
2012-09-12,859.394
2012-09-13,858.415
2012-09-14,888.322
2012-09-17,879.382
2012-09-18,873.551
2012-09-19,876.334
2012-09-20,864.618
2012-09-21,876.484
2012-09-24,867.485
2012-09-25,865.108
2012-09-26,848.82
2012-09-27,855.37
2012-09-28,851.644
2012-10-01,857.904
2012-10-02,863.878
2012-10-03,866.824
2012-10-04,875.075
2012-10-05,889.29
2012-10-08,883.9
2012-10-09,867.416
2012-10-10,861.697
2012-10-11,863.93
2012-10-12,870.99
2012-10-15,872.682
2012-10-16,884.272
2012-10-17,893.755
2012-10-18,896.685
2012-10-19,888.245
2012-10-22,891.418
2012-10-23,877.178
2012-10-24,882.054
2012-10-25,893.329
2012-10-26,891.399
2012-10-29,874.541
2012-10-30,881.711
2012-10-31,880.232
2012-11-01,878.805
2012-11-02,882.947
2012-11-05,880.814
2012-11-06,882.568
2012-11-07,878.235
2012-11-08,866.119
2012-11-09,864.86
2012-11-12,867.692
2012-11-13,863.387
2012-11-14,860.52
2012-11-15,865.531
2012-11-16,857.123
2012-11-19,868.643
2012-11-20,870.023
2012-11-21,870.399
2012-11-22,886.339
2012-11-23,898.133
2012-11-26,897.727
2012-11-27,904.397
2012-11-28,910.139
2012-11-29,928.996
2012-11-30,929.05
2012-12-03,938.015
2012-12-04,938.638
2012-12-05,946.702
2012-12-06,945.705
2012-12-07,945.475
2012-12-10,946.135
2012-12-11,951.762
2012-12-12,957.631
2012-12-13,955.207
2012-12-14,956.967
2012-12-17,964.545
2012-12-18,976.428
2012-12-19,992.639
2012-12-20,993.174
2012-12-21,987.357
2012-12-24,988.893
2012-12-25,988.893
2012-12-26,990.917
2012-12-27,992.236
2012-12-28,984.818
2012-12-31,982.062
2013-01-01,982.062
2013-01-02,1007.835
2013-01-03,995.669
2013-01-04,1002.795
2013-01-07,1010.558
2013-01-08,1004.538
2013-01-09,1001.748
2013-01-10,1013.488
2013-01-11,1017.982
2013-01-14,1018.484
2013-01-15,1008.774
2013-01-16,1012.908
2013-01-17,1027.733
2013-01-18,1022.653
2013-01-21,1022.951
2013-01-22,1024.146
2013-01-23,1023.123
2013-01-24,1034.15
2013-01-25,1046.849
2013-01-28,1052.432
2013-01-29,1052.426
2013-01-30,1064.45
2013-01-31,1056.371
2013-02-01,1069.405
2013-02-04,1040.941
2013-02-05,1034.152
2013-02-06,1039.688
2013-02-07,1031.382
2013-02-08,1031.405
2013-02-11,1042.859
2013-02-12,1044.571
2013-02-13,1051.267
2013-02-14,1040.716
2013-02-15,1039.528
2013-02-18,1033.404
2013-02-19,1033.931
2013-02-20,1033.391
2013-02-21,1003.653
2013-02-22,1011.956
2013-02-25,1018.529
2013-02-26,990.803
2013-02-27,1006.114
2013-02-28,1010.715
2013-03-01,1007.076
2013-03-04,998.283
2013-03-05,1005.091
2013-03-06,1007.282
2013-03-07,1020.888
2013-03-08,1025.062
2013-03-11,1018.859
2013-03-12,1019.902
2013-03-13,1014.669
2013-03-14,1023.788
2013-03-15,1029.504
2013-03-18,1019.188
2013-03-19,1007.968
2013-03-20,1013.176
2013-03-21,1009.452
2013-03-22,1000.616
2013-03-25,988.386
2013-03-26,977.693
2013-03-27,980.959
2013-03-28,984.497
2013-03-29,984.497
2013-04-01,984.957
2013-04-02,991.484
2013-04-03,993.804
2013-04-04,983.55
2013-04-05,978.837
2013-04-08,982.489
2013-04-09,984.917
2013-04-10,1000.808
2013-04-11,1010.913
2013-04-12,1006.469
2013-04-15,994.024
2013-04-16,995.234
2013-04-17,980.697
2013-04-18,973.412
2013-04-19,980.798
2013-04-22,979.822
2013-04-23,988.095
2013-04-24,995.52
2013-04-25,1001.42
2013-04-26,999.724
2013-04-29,1004.528
2013-04-30,1010.908
2013-05-01,1011.598
2013-05-02,1008.692
2013-05-03,1014.643
2013-05-06,1008.555
2013-05-07,1015.876
2013-05-08,1025.805
2013-05-09,1019.692
2013-05-10,1031.485
2013-05-13,1036.612
2013-05-14,1036.587
2013-05-15,1027.669
2013-05-16,1019.383
2013-05-17,1018.495
2013-05-20,1021.077
2013-05-21,1023.415
2013-05-22,1018.506
2013-05-23,997.807
2013-05-24,1002.112
2013-05-27,1005.408
2013-05-28,1005.757
2013-05-29,1009.014
2013-05-30,1015.823
2013-05-31,1018.131
2013-06-03,1009.697
2013-06-04,1013.08
2013-06-05,1010.608
2013-06-06,1007.512
2013-06-07,1021.354
2013-06-10,1019.994
2013-06-11,1018.87
2013-06-12,1010.914
2013-06-13,1000.261
2013-06-14,1010.22
2013-06-17,1013.457
2013-06-18,1014.791
2013-06-19,1013.616
2013-06-20,979.135
2013-06-21,971.005
2013-06-24,938.001
2013-06-25,934.562
2013-06-26,928.004
2013-06-27,939.18
2013-06-28,933.341
2013-07-01,937.548
2013-07-02,933.872
2013-07-03,913.046
2013-07-04,920.154
2013-07-05,923.461
2013-07-08,932.527
2013-07-09,939.905
2013-07-10,939.963
2013-07-11,955.106
2013-07-12,954.632
2013-07-15,963.091
2013-07-16,966.053
2013-07-17,958.712
2013-07-18,962.491
2013-07-19,970.158
2013-07-22,975.672
2013-07-23,981.447
2013-07-24,987.643
2013-07-25,990.836
2013-07-26,989.838
2013-07-29,989.627
2013-07-30,996.268
2013-07-31,1008.88
2013-08-01,1031.992
2013-08-02,1039.263
2013-08-05,1046.535
2013-08-06,1043.202
2013-08-07,1045.222
2013-08-08,1052.895
2013-08-09,1051.146
2013-08-12,1049.16
2013-08-13,1048.108
2013-08-14,1056.518
2013-08-15,1055.324
2013-08-16,1066.792
2013-08-19,1082.3
2013-08-20,1077.476
2013-08-21,1064.591
2013-08-22,1073.845
2013-08-23,1076.379
2013-08-26,1079.377
2013-08-27,1062.931
2013-08-28,1049.807
2013-08-29,1040.929
2013-08-30,1036.445
2013-09-02,1043.257
2013-09-03,1043.016
2013-09-04,1058.652
2013-09-05,1059.114
2013-09-06,1071.791
2013-09-09,1089.435
2013-09-10,1113.962
2013-09-11,1122.167
2013-09-12,1126.368
2013-09-13,1117.936
2013-09-16,1127.966
2013-09-17,1117.527
2013-09-18,1119.085
2013-09-19,1130.037
2013-09-20,1135.15
2013-09-23,1136.158
2013-09-24,1146.467
2013-09-25,1168.148
2013-09-26,1167.247
2013-09-27,1173.867
2013-09-30,1171.339
2013-10-01,1186.487
2013-10-02,1187.125
2013-10-03,1186.738
2013-10-04,1179.015
2013-10-07,1163.862
2013-10-08,1159.363
2013-10-09,1147.524
2013-10-10,1162.042
2013-10-11,1169.504
2013-10-14,1168.259
2013-10-15,1164.072
2013-10-16,1165.271
2013-10-17,1188.407
2013-10-18,1212.017
2013-10-21,1220.591
2013-10-22,1227.888
2013-10-23,1233.077
2013-10-24,1224.375
2013-10-25,1220.358
2013-10-28,1220.79
2013-10-29,1232.843
2013-10-30,1237.374
2013-10-31,1223.916
2013-11-01,1214.238
2013-11-04,1226.924
2013-11-05,1219.786
2013-11-06,1231.825
2013-11-07,1225.27
2013-11-08,1215.313
2013-11-11,1226.194
2013-11-12,1231.891
2013-11-13,1225.73
2013-11-14,1225.906
2013-11-15,1228.742
2013-11-18,1228.544
2013-11-19,1220.271
2013-11-20,1210.297
2013-11-21,1211.134
2013-11-22,1222.126
2013-11-25,1220.567
2013-11-26,1222.957
2013-11-27,1234.634
2013-11-28,1231.654
2013-11-29,1233.798
2013-12-02,1229.035
2013-12-03,1218.632
2013-12-04,1197.212
2013-12-05,1203.322
2013-12-06,1209.969
2013-12-09,1220.918
2013-12-10,1226.89
2013-12-11,1225.453
2013-12-12,1211.928
2013-12-13,1207.347
2013-12-16,1194.376
2013-12-17,1187.526
2013-12-18,1192.54
2013-12-19,1195.586
2013-12-20,1204.332
2013-12-23,1212.472
2013-12-24,1208.978
2013-12-25,1208.978
2013-12-26,1211.233
2013-12-27,1222.175
2013-12-30,1223.556
2013-12-31,1220.456
2014-01-01,1220.456
2014-01-02,1212.92
2014-01-03,1217.729
2014-01-06,1220.323
2014-01-07,1239.52
2014-01-08,1239.198
2014-01-09,1240.485
2014-01-10,1259.324
2014-01-13,1262.298
2014-01-14,1269.437
2014-01-15,1273.209
2014-01-16,1268.489
2014-01-17,1263.891
2014-01-20,1263.091
2014-01-21,1269.133
2014-01-22,1273.503
2014-01-23,1264.34
2014-01-24,1237.776
2014-01-27,1247.139
2014-01-28,1248.926
2014-01-29,1241.208
2014-01-30,1228.432
2014-01-31,1218.15
2014-02-03,1215.286
2014-02-04,1212.117
2014-02-05,1212.04
2014-02-06,1219.565
2014-02-07,1240.376
2014-02-10,1239.841
2014-02-11,1258.535
2014-02-12,1253.447
2014-02-13,1259.541
2014-02-14,1265.642
2014-02-17,1272.954
2014-02-18,1282.271
2014-02-19,1285.545
2014-02-20,1282.979
2014-02-21,1295.7
2014-02-24,1297.159
2014-02-25,1316.671
2014-02-26,1305.426
2014-02-27,1306.442
2014-02-28,1320.966
2014-03-03,1275.322
2014-03-04,1299.024
2014-03-05,1292.332
2014-03-06,1312.151
2014-03-07,1314.188
2014-03-10,1312.398
2014-03-11,1309.851
2014-03-12,1290.688
2014-03-13,1279.609
2014-03-14,1269.824
2014-03-17,1284.291
2014-03-18,1292.408
2014-03-19,1297.744
2014-03-20,1282.347
2014-03-21,1270.877
2014-03-24,1258.447
2014-03-25,1274.632
2014-03-26,1282.203
2014-03-27,1277.839
2014-03-28,1288.74
2014-03-31,1303.668
2014-04-01,1316.412
2014-04-02,1315.066
2014-04-03,1311.776
2014-04-04,1315.73
2014-04-07,1310.292
2014-04-08,1310.558
2014-04-09,1327.118
2014-04-10,1329.185
2014-04-11,1320.237
2014-04-14,1304.522
2014-04-15,1300.197
2014-04-16,1314.458
2014-04-17,1326.992
2014-04-18,1326.992
2014-04-21,1323.971
2014-04-22,1330.216
2014-04-23,1340.259
2014-04-24,1345.112
2014-04-25,1335.046
2014-04-28,1327.259
2014-04-29,1328.111
2014-04-30,1337.259
2014-05-01,1337.259
2014-05-02,1341.678
2014-05-05,1340.576
2014-05-06,1344.458
2014-05-07,1330.878
2014-05-08,1327.845
2014-05-09,1317.373
2014-05-12,1323.619
2014-05-13,1318.301
2014-05-14,1314.173
2014-05-15,1301.568
2014-05-16,1295.2
2014-05-19,1298.957
2014-05-20,1301.19
2014-05-21,1291.924
2014-05-22,1303.914
2014-05-23,1307.534
2014-05-26,1322.932
2014-05-27,1328.635
2014-05-28,1322.416
2014-05-29,1324.167
2014-05-30,1313.378
2014-06-02,1320.278
2014-06-03,1320.575
2014-06-04,1321.696
2014-06-05,1329.885
2014-06-06,1338.642
2014-06-09,1334.127
2014-06-10,1338.826
2014-06-11,1339.051
2014-06-12,1343.959
2014-06-13,1333.873
2014-06-16,1336.361
2014-06-17,1331.35
2014-06-18,1333.064
2014-06-19,1338.957
2014-06-20,1346.029
2014-06-23,1328.791
2014-06-24,1318.093
2014-06-25,1323.205
2014-06-26,1324.086
2014-06-27,1328.127
2014-06-30,1338.715
2014-07-01,1347.279
2014-07-02,1350.346
2014-07-03,1352.892
2014-07-04,1359.7
2014-07-07,1356.383
2014-07-08,1343.849
2014-07-09,1350.023
2014-07-10,1339.282
2014-07-11,1339.602
2014-07-14,1362.419
2014-07-15,1347.744
2014-07-16,1349.866
2014-07-17,1357.011
2014-07-18,1345.956
2014-07-21,1348.312
2014-07-22,1341.971
2014-07-23,1351.97
2014-07-24,1349.353
2014-07-25,1338.189
2014-07-28,1325.099
2014-07-29,1324.147
2014-07-30,1313.289
2014-07-31,1301.672
2014-08-01,1290.52
2014-08-04,1278.325
2014-08-05,1273.462
2014-08-06,1266.797
2014-08-07,1274.306
2014-08-08,1270.09
2014-08-11,1287.294
2014-08-12,1291.967
2014-08-13,1305.686
2014-08-14,1310.01
2014-08-15,1310.255
2014-08-18,1323.295
2014-08-19,1317.117
2014-08-20,1312.427
2014-08-21,1320.563
2014-08-22,1306.834
2014-08-25,1313.256
2014-08-26,1310.647
2014-08-27,1320.401
2014-08-28,1299.217
2014-08-29,1297.921
2014-09-01,1300.493
2014-09-02,1295.68
2014-09-03,1299.274
2014-09-04,1279.863
2014-09-05,1284.085
2014-09-08,1281.947
2014-09-09,1273.233
2014-09-10,1271.677
2014-09-11,1272.019
2014-09-12,1266.977
2014-09-15,1259.814
2014-09-16,1252.308
2014-09-17,1266.899
2014-09-18,1272.337
2014-09-19,1263.16
2014-09-22,1259.491
2014-09-23,1253.739
2014-09-24,1247.51
2014-09-25,1241.35
2014-09-26,1230.169
2014-09-29,1233.243
2014-09-30,1235.366
2014-10-01,1231.32
2014-10-02,1226.27
2014-10-03,1214.938
2014-10-06,1220.746
2014-10-07,1213.773
2014-10-08,1208.447
2014-10-09,1214.203
2014-10-10,1184.964
2014-10-13,1205.188
2014-10-14,1202.05
2014-10-15,1186.468
2014-10-16,1172.018
2014-10-17,1201.589
2014-10-20,1202.319
2014-10-21,1211.778
2014-10-22,1215.064
2014-10-23,1220.877
2014-10-24,1220.776
2014-10-27,1212.949
2014-10-28,1226.119
2014-10-29,1231.649
2014-10-30,1220.342
2014-10-31,1220.018
2014-11-03,1220.79
2014-11-04,1236.116
2014-11-05,1227.706
2014-11-06,1217.518
2014-11-07,1212.917
2014-11-10,1221.332
2014-11-11,1221.555
2014-11-12,1218.897
2014-11-13,1215.684
2014-11-14,1214.436
2014-11-17,1217.473
2014-11-18,1228.721
2014-11-19,1228.509
2014-11-20,1221.569
2014-11-21,1223.633
2014-11-24,1234.634
2014-11-25,1242.136
2014-11-26,1241.318
2014-11-27,1234.734
2014-11-28,1242.682
2014-12-01,1241.869
2014-12-02,1242.58
2014-12-03,1234.54
2014-12-04,1243.267
2014-12-05,1236.77
2014-12-08,1236.216
2014-12-09,1231.954
2014-12-10,1235.496
2014-12-11,1225.183
2014-12-12,1214.524
2014-12-15,1194.012
2014-12-16,1192.474
2014-12-17,1188.974
2014-12-18,1198.347
2014-12-19,1203.959
2014-12-22,1220.813
2014-12-23,1217.024
2014-12-24,1218.323
2014-12-25,1218.323
2014-12-26,1216.424
2014-12-29,1221.839
2014-12-30,1216.023
2014-12-31,1209.625
2015-01-01,1209.625
2015-01-02,1212.163
2015-01-05,1197.342
2015-01-06,1195.587
2015-01-07,1193.642
2015-01-08,1200.82
2015-01-09,1199.098
2015-01-12,1197.752
2015-01-13,1197.579
2015-01-14,1202.386
2015-01-15,1192.399
2015-01-16,1189.586
2015-01-19,1210.626
2015-01-20,1213.09
2015-01-21,1220.253
2015-01-22,1215.841
2015-01-23,1204.612
2015-01-26,1204.58
2015-01-27,1206.117
2015-01-28,1199.952
2015-01-29,1212.438
2015-01-30,1213.224
2015-02-02,1223.573
2015-02-03,1243.861
2015-02-04,1243.016
2015-02-05,1245.863
2015-02-06,1241.564
2015-02-09,1237.625
2015-02-10,1247.417
2015-02-11,1243.001
2015-02-12,1265.284
2015-02-13,1264.437
2015-02-16,1274.769
2015-02-17,1266.818
2015-02-18,1273.187
2015-02-19,1281.646
2015-02-20,1284.685
2015-02-23,1278.553
2015-02-24,1288.908
2015-02-25,1280.105
2015-02-26,1266.231
2015-02-27,1282.518
2015-03-02,1273.334
2015-03-03,1273.841
2015-03-04,1252.857
2015-03-05,1267.016
2015-03-06,1260.519
2015-03-09,1251.145
2015-03-10,1222.236
2015-03-11,1211.961
2015-03-12,1220.875
2015-03-13,1219.135
2015-03-16,1234.666
2015-03-17,1237.893
2015-03-18,1234.62
2015-03-19,1233.769
2015-03-20,1256.692
2015-03-23,1277.687
2015-03-24,1272.109
2015-03-25,1276.827
2015-03-26,1251.966
2015-03-27,1247.022
2015-03-30,1250.73
2015-03-31,1241.659
2015-04-01,1254.752
2015-04-02,1267.907
2015-04-03,1267.907
2015-04-06,1285.5
2015-04-07,1269.292
2015-04-08,1258.767
2015-04-09,1250.807
2015-04-10,1253.65
2015-04-13,1250.45
2015-04-14,1261.449
2015-04-15,1255.647
2015-04-16,1251.922
2015-04-17,1241.896
2015-04-20,1244.02
2015-04-21,1250.547
2015-04-22,1234.737
2015-04-23,1237.115
2015-04-24,1247.756
2015-04-27,1252.525
