Date,KOKUSAI INDEX (WORLD ex JP) SMALL CAP Small Cap
2005-11-08,178.136
2005-11-09,178.48
2005-11-10,179.147
2005-11-11,179.578
2005-11-14,179.306
2005-11-15,178.09
2005-11-16,177.676
2005-11-17,180.211
2005-11-18,181.031
2005-11-21,182.428
2005-11-22,183.076
2005-11-23,184.016
2005-11-24,184.176
2005-11-25,184.233
2005-11-28,182.595
2005-11-29,182.838
2005-11-30,183.562
2005-12-01,185.557
2005-12-02,186.113
2005-12-05,185.985
2005-12-06,186.475
2005-12-07,185.834
2005-12-08,186.6
2005-12-09,187.455
2005-12-12,188.177
2005-12-13,188.101
2005-12-14,188.61
2005-12-15,187.455
2005-12-16,187.637
2005-12-19,185.794
2005-12-20,185.42
2005-12-21,186.522
2005-12-22,187.703
2005-12-23,188.409
2005-12-26,188.409
2005-12-27,186.962
2005-12-28,188.047
2005-12-29,187.921
2005-12-30,187.031
2006-01-02,187.263
2006-01-03,190.673
2006-01-04,193.1
2006-01-05,193.363
2006-01-06,195.166
2006-01-09,196.209
2006-01-10,196.435
2006-01-11,197.186
2006-01-12,196.527
2006-01-13,196.736
2006-01-16,197.323
2006-01-17,195.845
2006-01-18,195.004
2006-01-19,197.613
2006-01-20,196.023
2006-01-23,196.998
2006-01-24,198.658
2006-01-25,199.338
2006-01-26,201.242
2006-01-27,202.407
2006-01-30,202.491
2006-01-31,203.324
2006-02-01,204.352
2006-02-02,202.721
2006-02-03,201.701
2006-02-06,202.471
2006-02-07,200.143
2006-02-08,200.254
2006-02-09,200.663
2006-02-10,199.998
2006-02-13,198.762
2006-02-14,199.994
2006-02-15,201.264
2006-02-16,202.197
2006-02-17,202.778
2006-02-20,203.456
2006-02-21,202.9
2006-02-22,204.008
2006-02-23,204.4
2006-02-24,205.175
2006-02-27,206.151
2006-02-28,204.589
2006-03-01,206.81
2006-03-02,207.095
2006-03-03,207.088
2006-03-06,206.235
2006-03-07,202.938
2006-03-08,202.111
2006-03-09,202.115
2006-03-10,203.212
2006-03-13,204.34
2006-03-14,206.531
2006-03-15,208.281
2006-03-16,209.264
2006-03-17,209.789
2006-03-20,210.061
2006-03-21,208.206
2006-03-22,209.876
2006-03-23,209.893
2006-03-24,211.421
2006-03-27,211.783
2006-03-28,211.497
2006-03-29,213.008
2006-03-30,214.23
2006-03-31,214.169
2006-04-03,214.166
2006-04-04,215.426
2006-04-05,216.472
2006-04-06,217.119
2006-04-07,214.795
2006-04-10,213.93
2006-04-11,212.006
2006-04-12,212.112
2006-04-13,212.759
2006-04-14,212.759
2006-04-17,213.931
2006-04-18,217.299
2006-04-19,220.171
2006-04-20,219.662
2006-04-21,220.148
2006-04-24,219.654
2006-04-25,219.917
2006-04-26,220.794
2006-04-27,219.889
2006-04-28,220.787
2006-05-01,220.826
2006-05-02,222.373
2006-05-03,222.43
2006-05-04,224.468
2006-05-05,226.827
2006-05-08,227.414
2006-05-09,228.021
2006-05-10,227.672
2006-05-11,225.453
2006-05-12,221.468
2006-05-15,216.942
2006-05-16,216.399
2006-05-17,212.805
2006-05-18,209.337
2006-05-19,209.039
2006-05-22,204.428
2006-05-23,206.615
2006-05-24,204.818
2006-05-25,207.929
2006-05-26,210.508
2006-05-29,211.672
2006-05-30,208.03
2006-05-31,209.609
2006-06-01,211.554
2006-06-02,213.557
2006-06-05,209.998
2006-06-06,206.224
2006-06-07,205.02
2006-06-08,201.488
2006-06-09,202.218
2006-06-12,198.087
2006-06-13,193.057
2006-06-14,194.075
2006-06-15,200.504
2006-06-16,199.522
2006-06-19,197.27
2006-06-20,196.842
2006-06-21,199.243
2006-06-22,199.147
2006-06-23,199.298
2006-06-26,200.705
2006-06-27,199.28
2006-06-28,198.646
2006-06-29,203.458
2006-06-30,207.059
2006-07-03,208.457
2006-07-04,209.01
2006-07-05,206.063
2006-07-06,207.047
2006-07-07,205.683
2006-07-10,204.733
2006-07-11,205.133
2006-07-12,203.215
2006-07-13,200.004
2006-07-14,197.837
2006-07-17,195.034
2006-07-18,194.891
2006-07-19,199.527
2006-07-20,197.468
2006-07-21,195.019
2006-07-24,197.981
2006-07-25,199.609
2006-07-26,199.632
2006-07-27,200.177
2006-07-28,202.335
2006-07-31,203.029
2006-08-01,201.359
2006-08-02,203.327
2006-08-03,203.484
2006-08-04,204.013
2006-08-07,202.923
2006-08-08,201.764
2006-08-09,201.023
2006-08-10,200.226
2006-08-11,199.541
2006-08-14,199.65
2006-08-15,202.562
2006-08-16,205.116
2006-08-17,205.845
2006-08-18,205.834
2006-08-21,205.809
2006-08-22,205.736
2006-08-23,204.548
2006-08-24,204.274
2006-08-25,204.375
2006-08-28,205.686
2006-08-29,206.965
2006-08-30,208.579
2006-08-31,208.755
2006-09-01,209.644
2006-09-04,210.548
2006-09-05,211.264
2006-09-06,208.175
2006-09-07,205.959
2006-09-08,205.879
2006-09-11,204.388
2006-09-12,207.414
2006-09-13,208.922
2006-09-14,209.268
2006-09-15,209.214
2006-09-18,209.733
2006-09-19,209.175
2006-09-20,210.327
2006-09-21,209.714
2006-09-22,208.377
2006-09-25,208.721
2006-09-26,209.599
2006-09-27,211.166
2006-09-28,211.348
2006-09-29,210.54
2006-10-02,210.154
2006-10-03,209.297
2006-10-04,211.165
2006-10-05,213.624
2006-10-06,212.773
2006-10-09,213.625
2006-10-10,214.098
2006-10-11,213.661
2006-10-12,216.276
2006-10-13,217.613
2006-10-16,219.34
2006-10-17,218.076
2006-10-18,218.294
2006-10-19,219.55
2006-10-20,219.19
2006-10-23,219.307
2006-10-24,219.475
2006-10-25,221.023
2006-10-26,222.922
2006-10-27,221.512
2006-10-30,221.689
2006-10-31,221.95
2006-11-01,220.242
2006-11-02,219.621
2006-11-03,219.973
2006-11-06,222.311
2006-11-07,223.828
2006-11-08,224.124
2006-11-09,223.5
2006-11-10,224.999
2006-11-13,225.022
2006-11-14,226.896
2006-11-15,228.098
2006-11-16,227.961
2006-11-17,227.294
2006-11-20,227.375
2006-11-21,228.609
2006-11-22,230.057
2006-11-23,230.192
2006-11-24,230.702
2006-11-27,227.039
2006-11-28,226.907
2006-11-29,229.967
2006-11-30,231.553
2006-12-01,231.022
2006-12-04,233.245
2006-12-05,233.971
2006-12-06,234.14
2006-12-07,233.695
2006-12-08,233.93
2006-12-11,233.916
2006-12-12,233.287
2006-12-13,233.621
2006-12-14,234.73
2006-12-15,234.229
2006-12-18,232.602
2006-12-19,233.057
2006-12-20,234.389
2006-12-21,233.812
2006-12-22,233.649
2006-12-25,233.649
2006-12-26,234.334
2006-12-27,236.366
2006-12-28,236.568
2006-12-29,235.948
2007-01-01,235.948
2007-01-02,237.478
2007-01-03,236.426
2007-01-04,234.888
2007-01-05,232.177
2007-01-08,232.475
2007-01-09,232.721
2007-01-10,231.99
2007-01-11,234.113
2007-01-12,236.32
2007-01-15,237.646
2007-01-16,237.069
2007-01-17,236.851
2007-01-18,235.449
2007-01-19,236.757
2007-01-22,236.249
2007-01-23,238.034
2007-01-24,239.412
2007-01-25,237.82
2007-01-26,237.278
2007-01-29,238.376
2007-01-30,239.614
2007-01-31,240.172
2007-02-01,242.5
2007-02-02,243.162
2007-02-05,242.985
2007-02-06,244.036
2007-02-07,245.596
2007-02-08,245.097
2007-02-09,243.946
2007-02-12,243.07
2007-02-13,244.659
2007-02-14,246.776
2007-02-15,247.664
2007-02-16,247.851
2007-02-19,248.613
2007-02-20,249.732
2007-02-21,249.828
2007-02-22,250.526
2007-02-23,250.727
2007-02-26,250.842
2007-02-27,242.193
2007-02-28,240.6
2007-03-01,239.037
2007-03-02,236.682
2007-03-05,230.472
2007-03-06,235.421
2007-03-07,236.903
2007-03-08,239.196
2007-03-09,239.748
2007-03-12,240.914
2007-03-13,237.167
2007-03-14,235.615
2007-03-15,238.981
2007-03-16,238.969
2007-03-19,241.572
2007-03-20,243.131
2007-03-21,246.302
2007-03-22,248.064
2007-03-23,248.167
2007-03-26,248.58
2007-03-27,247.634
2007-03-28,246.52
2007-03-29,247.521
2007-03-30,248.157
2007-04-02,249.497
2007-04-03,251.852
2007-04-04,252.595
2007-04-05,253.842
2007-04-06,253.842
2007-04-09,253.257
2007-04-10,255.429
2007-04-11,254.58
2007-04-12,255.629
2007-04-13,257.257
2007-04-16,260.234
2007-04-17,260.09
2007-04-18,259.158
2007-04-19,257.404
2007-04-20,259.786
2007-04-23,259.961
2007-04-24,258.785
2007-04-25,260.86
2007-04-26,260.808
2007-04-27,260.743
2007-04-30,258.544
2007-05-01,258.273
2007-05-02,261.132
2007-05-03,261.381
2007-05-04,262.864
2007-05-07,263.356
2007-05-08,261.886
2007-05-09,262.738
2007-05-10,260.13
2007-05-11,261.521
2007-05-14,260.58
2007-05-15,260.244
2007-05-16,260.901
2007-05-17,260.221
2007-05-18,261.929
2007-05-21,263.807
2007-05-22,264.95
2007-05-23,265.722
2007-05-24,262.229
2007-05-25,263.055
2007-05-28,263.405
2007-05-29,264.897
2007-05-30,264.942
2007-05-31,267.442
2007-06-01,269.178
2007-06-04,270.501
2007-06-05,269.384
2007-06-06,266.386
2007-06-07,261.773
2007-06-08,261.972
2007-06-11,262.287
2007-06-12,259.785
2007-06-13,261.187
2007-06-14,263.455
2007-06-15,266.706
2007-06-18,266.506
2007-06-19,267.103
2007-06-20,265.624
2007-06-21,265.284
2007-06-22,264.569
2007-06-25,262.744
2007-06-26,261.711
2007-06-27,262.481
2007-06-28,264.496
2007-06-29,264.676
2007-07-02,267.698
2007-07-03,269.031
2007-07-04,269.822
2007-07-05,269.879
2007-07-06,270.969
2007-07-09,271.883
2007-07-10,269.321
2007-07-11,269.643
2007-07-12,272.922
2007-07-13,273.78
2007-07-16,272.472
2007-07-17,272.62
2007-07-18,271.679
2007-07-19,273.72
2007-07-20,271.265
2007-07-23,270.583
2007-07-24,265.88
2007-07-25,263.301
2007-07-26,257.024
2007-07-27,252.307
2007-07-30,253.718
2007-07-31,254.257
2007-08-01,251.489
2007-08-02,252.719
2007-08-03,248.293
2007-08-06,247.517
2007-08-07,248.635
2007-08-08,253.667
2007-08-09,249.454
2007-08-10,246.222
2007-08-13,246.242
2007-08-14,242.097
2007-08-15,237.346
2007-08-16,233.722
2007-08-17,237.592
2007-08-20,239.993
2007-08-21,240.268
2007-08-22,244.512
2007-08-23,245.111
2007-08-24,247.204
2007-08-27,246.975
2007-08-28,241.596
2007-08-29,244.501
2007-08-30,245.037
2007-08-31,248.587
2007-09-03,249.103
2007-09-04,251.249
2007-09-05,248.903
2007-09-06,249.74
2007-09-07,246.532
2007-09-10,244.086
2007-09-11,248.15
2007-09-12,248.233
2007-09-13,248.277
2007-09-14,247.709
2007-09-17,245.057
2007-09-18,249.948
2007-09-19,254.594
2007-09-20,254.044
2007-09-21,255.316
2007-09-24,254.371
2007-09-25,253.033
2007-09-26,254.339
2007-09-27,255.895
2007-09-28,254.953
2007-10-01,258.703
2007-10-02,260.11
2007-10-03,259.547
2007-10-04,260.33
2007-10-05,263.999
2007-10-08,263.121
2007-10-09,264.286
2007-10-10,265.45
2007-10-11,265.202
2007-10-12,265.802
2007-10-15,264.445
2007-10-16,261.506
2007-10-17,263.121
2007-10-18,263.093
2007-10-19,258.573
2007-10-22,256.717
2007-10-23,261.147
2007-10-24,259.535
2007-10-25,260.2
2007-10-26,263.443
2007-10-29,265.141
2007-10-30,263.743
2007-10-31,267.991
2007-11-01,262.341
2007-11-02,262.405
2007-11-05,259.608
2007-11-06,262.974
2007-11-07,259.484
2007-11-08,258.316
2007-11-09,254.535
2007-11-12,249.487
2007-11-13,253.487
2007-11-14,254.519
2007-11-15,249.864
2007-11-16,248.084
2007-11-19,242.191
2007-11-20,242.66
2007-11-21,237.465
2007-11-22,237.487
2007-11-23,241.066
2007-11-26,238.813
2007-11-27,238.974
2007-11-28,244.464
2007-11-29,244.601
2007-11-30,246.098
2007-12-03,244.478
2007-12-04,241.75
2007-12-05,244.185
2007-12-06,247.9
2007-12-07,249.127
2007-12-10,250.879
2007-12-11,246.496
2007-12-12,246.965
2007-12-13,244.123
2007-12-14,240.46
2007-12-17,234.807
2007-12-18,236.553
2007-12-19,236.673
2007-12-20,238.327
2007-12-21,242.566
2007-12-24,244.573
2007-12-25,244.573
2007-12-26,245.337
2007-12-27,242.949
2007-12-28,243.801
2007-12-31,242.967
2008-01-01,242.967
2008-01-02,241.148
2008-01-03,238.973
2008-01-04,233.195
2008-01-07,230.988
2008-01-08,228.351
2008-01-09,226.62
2008-01-10,227.014
2008-01-11,224.236
2008-01-14,226.64
2008-01-15,221.359
2008-01-16,218.376
2008-01-17,215.153
2008-01-18,212.839
2008-01-21,207.628
2008-01-22,208.455
2008-01-23,211.007
2008-01-24,215.638
2008-01-25,216.571
2008-01-28,218.8
2008-01-29,221.408
2008-01-30,219.772
2008-01-31,222.763
2008-02-01,228.266
2008-02-04,228.339
2008-02-05,221.211
2008-02-06,219.141
2008-02-07,218.859
2008-02-08,219.175
2008-02-11,219.073
2008-02-12,222.294
2008-02-13,224.855
2008-02-14,223.741
2008-02-15,222.397
2008-02-18,223.016
2008-02-19,224.319
2008-02-20,224.559
2008-02-21,224.016
2008-02-22,223.945
2008-02-25,228.044
2008-02-26,230.592
2008-02-27,231.687
2008-02-28,229.291
2008-02-29,224.466
2008-03-03,222.815
2008-03-04,221.457
2008-03-05,223.167
2008-03-06,219.434
2008-03-07,216.964
2008-03-10,212.044
2008-03-11,217.338
2008-03-12,218.474
2008-03-13,219.605
2008-03-14,216.45
2008-03-17,210.897
2008-03-18,217.4
2008-03-19,212.687
2008-03-20,213.249
2008-03-21,213.249
2008-03-24,217.018
2008-03-25,221.608
2008-03-26,221.938
2008-03-27,221.983
2008-03-28,220.181
2008-03-31,221.886
2008-04-01,226.446
2008-04-02,227.887
2008-04-03,228.177
2008-04-04,229.116
2008-04-07,229.782
2008-04-08,228.436
2008-04-09,226.139
2008-04-10,226.907
2008-04-11,223.374
2008-04-14,222.269
2008-04-15,223.747
2008-04-16,229.696
2008-04-17,228.931
2008-04-18,231.448
2008-04-21,231.638
2008-04-22,229.4
2008-04-23,229.494
2008-04-24,229.689
2008-04-25,231.882
2008-04-28,233.108
2008-04-29,231.123
2008-04-30,231.662
2008-05-01,233.239
2008-05-02,234.443
2008-05-05,234.855
2008-05-06,236.542
2008-05-07,234.35
2008-05-08,235.41
2008-05-09,234.721
2008-05-12,237.543
2008-05-13,237.932
2008-05-14,237.988
2008-05-15,240.153
2008-05-16,241.237
2008-05-19,241.551
2008-05-20,240.353
2008-05-21,238.713
2008-05-22,239.298
2008-05-23,237.131
2008-05-26,236.639
2008-05-27,237.188
2008-05-28,238.436
2008-05-29,239.345
2008-05-30,240.159
2008-06-02,238.29
2008-06-03,238.017
2008-06-04,237.943
2008-06-05,241.486
2008-06-06,237.457
2008-06-09,235.574
2008-06-10,232.527
2008-06-11,229.205
2008-06-12,228.886
2008-06-13,231.588
2008-06-16,233.64
2008-06-17,233.741
2008-06-18,231.352
2008-06-19,231.805
2008-06-20,228.969
2008-06-23,226.702
2008-06-24,224.292
2008-06-25,226.374
2008-06-26,222.283
2008-06-27,221.505
2008-06-30,220.201
2008-07-01,218.741
2008-07-02,214.238
2008-07-03,211.62
2008-07-04,211.237
2008-07-07,209.881
2008-07-08,211.87
2008-07-09,210.368
2008-07-10,210.571
2008-07-11,209.89
2008-07-14,208.419
2008-07-15,206.627
2008-07-16,210.349
2008-07-17,213.989
2008-07-18,214.295
2008-07-21,216.359
2008-07-22,218.45
2008-07-23,219.471
2008-07-24,214.286
2008-07-25,214.712
2008-07-28,212.253
2008-07-29,214.729
2008-07-30,217.317
2008-07-31,216.647
2008-08-01,216.01
2008-08-04,213.224
2008-08-05,216.177
2008-08-06,217.787
2008-08-07,215.196
2008-08-08,217.376
2008-08-11,220.035
2008-08-12,217.894
2008-08-13,216.677
2008-08-14,218.504
2008-08-15,218.153
2008-08-18,216.148
2008-08-19,212.669
2008-08-20,213.442
2008-08-21,213.83
2008-08-22,216.252
2008-08-25,213.173
2008-08-26,213.026
2008-08-27,215.015
2008-08-28,218.261
2008-08-29,217.645
2008-09-01,216.704
2008-09-02,215.923
2008-09-03,214.604
2008-09-04,208.693
2008-09-05,207.043
2008-09-08,210.477
2008-09-09,203.719
2008-09-10,204.476
2008-09-11,203.569
2008-09-12,206.528
2008-09-15,198.805
2008-09-16,199.316
2008-09-17,193.036
2008-09-18,200.396
2008-09-19,209.975
2008-09-22,204.259
2008-09-23,201.121
2008-09-24,198.987
2008-09-25,200.377
2008-09-26,198.252
2008-09-29,184.812
2008-09-30,187.819
2008-10-01,186.588
2008-10-02,178.206
2008-10-03,175.067
2008-10-06,164.476
2008-10-07,157.785
2008-10-08,152.79
2008-10-09,144.75
2008-10-10,142.949
2008-10-13,155.413
2008-10-14,155.373
2008-10-15,142.862
2008-10-16,144.419
2008-10-17,144.217
2008-10-20,148.671
2008-10-21,145.492
2008-10-22,136.962
2008-10-23,133.325
2008-10-24,127.513
2008-10-27,121.443
2008-10-28,128.229
2008-10-29,133.351
2008-10-30,138.648
2008-10-31,142.527
2008-11-03,144.108
2008-11-04,148.776
2008-11-05,143.256
2008-11-06,136.318
2008-11-07,138.251
2008-11-10,136.721
2008-11-11,132.138
2008-11-12,125.444
2008-11-13,131.457
2008-11-14,126.343
2008-11-17,124.114
2008-11-18,123.089
2008-11-19,115.462
2008-11-20,107.89
2008-11-21,111.528
2008-11-24,119.502
2008-11-25,121.269
2008-11-26,125.745
2008-11-27,126.887
2008-11-28,127.802
2008-12-01,116.18
2008-12-02,120.426
2008-12-03,122.318
2008-12-04,119.552
2008-12-05,121.992
2008-12-08,127.996
2008-12-09,125.925
2008-12-10,128.948
2008-12-11,125.355
2008-12-12,127.241
2008-12-15,125.77
2008-12-16,131.284
2008-12-17,133.384
2008-12-18,132.102
2008-12-19,131.509
2008-12-22,128.692
2008-12-23,127.835
2008-12-24,128.44
2008-12-25,128.44
2008-12-26,129.644
2008-12-29,129.122
2008-12-30,132.593
2008-12-31,135.128
2009-01-01,135.128
2009-01-02,138.663
2009-01-05,139.172
2009-01-06,141.601
2009-01-07,138.726
2009-01-08,139.385
2009-01-09,135.853
2009-01-12,131.972
2009-01-13,131.55
2009-01-14,126.609
2009-01-15,127.385
2009-01-16,129.489
2009-01-19,128.608
2009-01-20,121.295
2009-01-21,125.097
2009-01-22,122.91
2009-01-23,122.762
2009-01-26,124.905
2009-01-27,126.206
2009-01-28,130.797
2009-01-29,126.581
2009-01-30,124.228
2009-02-02,123.696
2009-02-03,125.111
2009-02-04,125.337
2009-02-05,126.684
2009-02-06,130.737
2009-02-09,131.687
2009-02-10,126.581
2009-02-11,126.312
2009-02-12,126.121
2009-02-13,126.36
2009-02-16,125.613
2009-02-17,120.415
2009-02-18,118.839
2009-02-19,117.744
2009-02-20,115.666
2009-02-23,112.331
2009-02-24,115.144
2009-02-25,113.766
2009-02-26,113.105
2009-02-27,111.877
2009-03-02,105.91
2009-03-03,104.36
2009-03-04,107.484
2009-03-05,102.801
2009-03-06,102.347
2009-03-09,100.512
2009-03-10,106.537
2009-03-11,107.095
2009-03-12,111.221
2009-03-13,112.695
2009-03-16,112.562
2009-03-17,115.371
2009-03-18,118.258
2009-03-19,119.831
2009-03-20,117.008
2009-03-23,124.163
2009-03-24,121.845
2009-03-25,123.614
2009-03-26,127.351
2009-03-27,124.007
2009-03-30,119.633
2009-03-31,122.005
2009-04-01,123.913
2009-04-02,130.236
2009-04-03,132.185
2009-04-06,130.854
2009-04-07,127.106
2009-04-08,128.646
2009-04-09,134.902
2009-04-10,134.902
2009-04-13,135.537
2009-04-14,134.115
2009-04-15,135.61
2009-04-16,138.59
2009-04-17,139.967
2009-04-20,132.748
2009-04-21,135.914
2009-04-22,137.008
2009-04-23,137.383
2009-04-24,141.296
2009-04-27,139.16
2009-04-28,138.712
2009-04-29,143.826
2009-04-30,144.48
2009-05-01,144.924
2009-05-04,150.705
2009-05-05,151.073
2009-05-06,152.393
2009-05-07,150.393
2009-05-08,154.779
2009-05-11,152.043
2009-05-12,150.985
2009-05-13,144.541
2009-05-14,146.341
2009-05-15,146.138
2009-05-18,150.391
2009-05-19,152.316
2009-05-20,152.918
2009-05-21,150.403
2009-05-22,150.654
2009-05-25,150.811
2009-05-26,154.601
2009-05-27,153.285
2009-05-28,153.702
2009-05-29,156.3
2009-06-01,161.814
2009-06-02,163.452
2009-06-03,160.888
2009-06-04,162.32
2009-06-05,161.853
2009-06-08,159.809
2009-06-09,161.641
2009-06-10,162.119
2009-06-11,163.734
2009-06-12,163.035
2009-06-15,158.249
2009-06-16,156.366
2009-06-17,154.555
2009-06-18,155.329
2009-06-19,156.458
2009-06-22,150.526
2009-06-23,150.016
2009-06-24,152.883
2009-06-25,155.105
2009-06-26,156.895
2009-06-29,157.687
2009-06-30,156.836
2009-07-01,159.203
2009-07-02,154.411
2009-07-03,154.134
2009-07-06,152.124
2009-07-07,150.207
2009-07-08,147.93
2009-07-09,148.843
2009-07-10,148.363
2009-07-13,151.121
2009-07-14,153.284
2009-07-15,158.808
2009-07-16,160.368
2009-07-17,160.039
2009-07-20,163.014
2009-07-21,163.325
2009-07-22,163.996
2009-07-23,168.21
2009-07-24,168.809
2009-07-27,169.73
2009-07-28,168.991
2009-07-29,167.944
2009-07-30,170.96
2009-07-31,172.172
2009-08-03,176.487
2009-08-04,177.576
2009-08-05,177.402
2009-08-06,176.474
2009-08-07,178.809
2009-08-10,178.521
2009-08-11,175.848
2009-08-12,178.209
2009-08-13,180.623
2009-08-14,178.77
2009-08-17,172.865
2009-08-18,175.436
2009-08-19,176.368
2009-08-20,179.009
2009-08-21,182.634
2009-08-24,183.674
2009-08-25,184.494
2009-08-26,183.682
2009-08-27,183.47
2009-08-28,185.094
2009-08-31,182.8
2009-09-01,178.693
2009-09-02,176.984
2009-09-03,179.479
2009-09-04,182.25
2009-09-07,183.925
2009-09-08,186.805
2009-09-09,189.375
2009-09-10,191.363
2009-09-11,192.126
2009-09-14,192.76
2009-09-15,194.418
2009-09-16,198.69
2009-09-17,198.778
2009-09-18,198.362
2009-09-21,196.837
2009-09-22,199.343
2009-09-23,197.811
2009-09-24,193.436
2009-09-25,192.221
2009-09-28,195.354
2009-09-29,195.462
2009-09-30,195.251
2009-10-01,190.015
2009-10-02,187.55
2009-10-05,190.826
2009-10-06,195.112
2009-10-07,195.287
2009-10-08,198.515
2009-10-09,199.718
2009-10-12,200.482
2009-10-13,199.783
2009-10-14,203.969
2009-10-15,204.413
2009-10-16,202.245
2009-10-19,204.428
2009-10-20,202.769
2009-10-21,201.46
2009-10-22,202.2
2009-10-23,199.861
2009-10-26,196.826
2009-10-27,194.037
2009-10-28,187.21
2009-10-29,191.922
2009-10-30,187.493
2009-11-02,187.302
2009-11-03,187.959
2009-11-04,189.44
2009-11-05,193.204
2009-11-06,193.432
2009-11-09,198.072
2009-11-10,197.062
2009-11-11,198.676
2009-11-12,196.152
2009-11-13,197.744
2009-11-16,202.233
2009-11-17,201.02
2009-11-18,201.101
2009-11-19,196.449
2009-11-20,195.311
2009-11-23,198.569
2009-11-24,197.429
2009-11-25,198.404
2009-11-26,195.898
2009-11-27,193.716
2009-11-30,193.435
2009-12-01,197.714
2009-12-02,199.434
2009-12-03,198.01
2009-12-04,199.664
2009-12-07,199.207
2009-12-08,196.759
2009-12-09,196.143
2009-12-10,196.581
2009-12-11,197.388
2009-12-14,199.77
2009-12-15,199.183
2009-12-16,200.654
2009-12-17,197.765
2009-12-18,198.403
2009-12-21,200.545
2009-12-22,201.583
2009-12-23,203.595
2009-12-24,204.456
2009-12-25,204.456
2009-12-28,204.79
2009-12-29,205.268
2009-12-30,204.788
2009-12-31,203.843
2010-01-01,203.843
2010-01-04,208.417
2010-01-05,209.193
2010-01-06,210.085
2010-01-07,210.978
2010-01-08,212.06
2010-01-11,213.255
2010-01-12,210.26
2010-01-13,211.875
2010-01-14,212.781
2010-01-15,210.537
2010-01-18,210.828
2010-01-19,212.389
2010-01-20,209.319
2010-01-21,205.903
2010-01-22,202.531
2010-01-25,202.921
2010-01-26,201.457
2010-01-27,201.593
2010-01-28,199.657
2010-01-29,197.853
2010-02-01,200.044
2010-02-02,202.946
2010-02-03,201.865
2010-02-04,195.058
2010-02-05,193.524
2010-02-08,192.016
2010-02-09,194.089
2010-02-10,194.559
2010-02-11,197.068
2010-02-12,197.89
2010-02-15,197.823
2010-02-16,201.102
2010-02-17,202.776
2010-02-18,203.799
2010-02-19,203.723
2010-02-22,204.424
2010-02-23,201.881
2010-02-24,202.839
2010-02-25,201.447
2010-02-26,202.543
2010-03-01,205.425
2010-03-02,207.736
2010-03-03,209.011
2010-03-04,209.316
2010-03-05,212.838
2010-03-08,213.378
2010-03-09,213.468
2010-03-10,215.467
2010-03-11,215.981
2010-03-12,216.953
2010-03-15,215.747
2010-03-16,218.032
2010-03-17,219.963
2010-03-18,218.721
2010-03-19,216.565
2010-03-22,218.107
2010-03-23,220.181
2010-03-24,218.158
2010-03-25,217.784
2010-03-26,217.875
2010-03-29,219.364
2010-03-30,219.446
2010-03-31,218.957
2010-04-01,221.583
2010-04-02,221.583
2010-04-05,224.284
2010-04-06,225.584
2010-04-07,224.948
2010-04-08,224.576
2010-04-09,226.807
2010-04-12,227.8
2010-04-13,227.362
2010-04-14,231.287
2010-04-15,231.726
2010-04-16,228.489
2010-04-19,226.648
2010-04-20,230.054
2010-04-21,230.868
2010-04-22,231.644
2010-04-23,234.229
2010-04-26,234.381
2010-04-27,228.812
2010-04-28,227.049
2010-04-29,231.125
2010-04-30,227.689
2010-05-03,229.958
2010-05-04,222.657
2010-05-05,218.623
2010-05-06,211.943
2010-05-07,204.68
2010-05-10,216.973
2010-05-11,216.895
2010-05-12,222.115
2010-05-13,220.681
2010-05-14,214.964
2010-05-17,213.283
2010-05-18,211.231
2010-05-19,206.805
2010-05-20,197.9
2010-05-21,201.072
2010-05-24,199.384
2010-05-25,196.34
2010-05-26,198.722
2010-05-27,206.282
2010-05-28,204.999
2010-05-31,205.105
2010-06-01,201.033
2010-06-02,204.414
2010-06-03,206.901
2010-06-04,198.953
2010-06-07,194.374
2010-06-08,194.023
2010-06-09,195.877
2010-06-10,201.575
2010-06-11,203.517
2010-06-14,206.034
2010-06-15,209.989
2010-06-16,209.477
2010-06-17,209.295
2010-06-18,210.094
2010-06-21,209.704
2010-06-22,206.109
2010-06-23,204.804
2010-06-24,201.827
2010-06-25,203.532
2010-06-28,203.593
2010-06-29,195.752
2010-06-30,194.325
2010-07-01,192.741
2010-07-02,192.548
2010-07-05,192.15
2010-07-06,193.149
2010-07-07,197.916
2010-07-08,200.71
2010-07-09,202.737
2010-07-12,201.599
2010-07-13,206.531
2010-07-14,206.548
2010-07-15,206.102
2010-07-16,200.729
2010-07-19,200.54
2010-07-20,202.396
2010-07-21,201.344
2010-07-22,206.846
2010-07-23,209.873
2010-07-26,213.722
2010-07-27,213.044
2010-07-28,210.865
2010-07-29,211.152
2010-07-30,210.995
2010-08-02,215.643
2010-08-03,214.778
2010-08-04,215.999
2010-08-05,215.105
2010-08-06,214.677
2010-08-09,216.685
2010-08-10,212.7
2010-08-11,205.5
2010-08-12,203.995
2010-08-13,203.143
2010-08-16,204.165
2010-08-17,207.619
2010-08-18,207.928
2010-08-19,204.639
2010-08-20,202.892
2010-08-23,201.779
2010-08-24,198.778
2010-08-25,199.345
2010-08-26,199.624
2010-08-27,203.044
2010-08-30,200.726
2010-08-31,200.677
2010-09-01,207.349
2010-09-02,209.557
2010-09-03,212.427
2010-09-06,213.043
2010-09-07,209.626
2010-09-08,211.194
2010-09-09,212.128
2010-09-10,212.709
2010-09-13,216.896
2010-09-14,217.187
2010-09-15,217.957
2010-09-16,217.19
2010-09-17,217.694
