Date,KOKUSAI INDEX (WORLD ex JP) SMALL CAP Small Cap
2010-09-20,230.627
2010-09-21,229.988
2010-09-22,229.197
2010-09-23,227.262
2010-09-24,232.737
2010-09-27,232.752
2010-09-28,234.349
2010-09-29,234.979
2010-09-30,234.824
2010-10-01,235.967
2010-10-04,233.836
2010-10-05,238.917
2010-10-06,239.048
2010-10-07,238.994
2010-10-08,240.792
2010-10-11,241.485
2010-10-12,241.63
2010-10-13,245.45
2010-10-14,245.715
2010-10-15,244.84
2010-10-18,245.707
2010-10-19,240.952
2010-10-20,243.827
2010-10-21,243.947
2010-10-22,244.724
2010-10-25,246.758
2010-10-26,245.877
2010-10-27,243.88
2010-10-28,244.44
2010-10-29,245.387
2010-11-01,245.496
2010-11-02,248.662
2010-11-03,248.973
2010-11-04,254.783
2010-11-05,255.419
2010-11-08,255.149
2010-11-09,253.523
2010-11-10,253.261
2010-11-11,252.43
2010-11-12,249.148
2010-11-15,249.243
2010-11-16,244.185
2010-11-17,245.005
2010-11-18,249.089
2010-11-19,249.902
2010-11-22,250.515
2010-11-23,246.645
2010-11-24,250.693
2010-11-25,251.201
2010-11-26,249.21
2010-11-29,247.585
2010-11-30,246.324
2010-12-01,251.384
2010-12-02,255.881
2010-12-03,258.605
2010-12-06,259.33
2010-12-07,260.789
2010-12-08,259.835
2010-12-09,260.576
2010-12-10,262.623
2010-12-13,263.445
2010-12-14,263.524
2010-12-15,262.267
2010-12-16,262.929
2010-12-17,263.629
2010-12-20,264.163
2010-12-21,266.757
2010-12-22,267.229
2010-12-23,267.081
2010-12-24,267.146
2010-12-27,267.308
2010-12-28,267.24
2010-12-29,268.692
2010-12-30,269.196
2010-12-31,269.369
2011-01-03,272.17
2011-01-04,270.056
2011-01-05,270.402
2011-01-06,269.354
2011-01-07,268.594
2011-01-10,268.528
2011-01-11,270.435
2011-01-12,273.469
2011-01-13,274.271
2011-01-14,275.33
2011-01-17,275.184
2011-01-18,276.78
2011-01-19,273.052
2011-01-20,268.854
2011-01-21,269.228
2011-01-24,270.918
2011-01-25,270.383
2011-01-26,273.877
2011-01-27,274.958
2011-01-28,270.441
2011-01-31,271.75
2011-02-01,277.06
2011-02-02,276.785
2011-02-03,276.931
2011-02-04,277.769
2011-02-07,280.406
2011-02-08,281.824
2011-02-09,280.615
2011-02-10,280.069
2011-02-11,281.85
2011-02-14,283.376
2011-02-15,282.318
2011-02-16,284.214
2011-02-17,285.675
2011-02-18,286.205
2011-02-21,285.318
2011-02-22,279.594
2011-02-23,276.298
2011-02-24,275.972
2011-02-25,281.096
2011-02-28,282.81
2011-03-01,279.996
2011-03-02,280.58
2011-03-03,284.611
2011-03-04,284.508
2011-03-07,281.96
2011-03-08,283.244
2011-03-09,282.721
2011-03-10,276.222
2011-03-11,276.548
2011-03-14,275.296
2011-03-15,271.173
2011-03-16,268.637
2011-03-17,271.232
2011-03-18,274.469
2011-03-21,280.327
2011-03-22,279.548
2011-03-23,279.573
2011-03-24,282.409
2011-03-25,283.869
2011-03-28,283.034
2011-03-29,284.39
2011-03-30,287.626
2011-03-31,288.495
2011-04-01,290.235
2011-04-04,291.894
2011-04-05,292.979
2011-04-06,294.016
2011-04-07,292.291
2011-04-08,292.219
2011-04-11,290.347
2011-04-12,286.182
2011-04-13,287.734
2011-04-14,288.12
2011-04-15,289.434
2011-04-18,284.144
2011-04-19,286.077
2011-04-20,292.009
2011-04-21,294.781
2011-04-22,294.781
2011-04-25,294.272
2011-04-26,296.384
2011-04-27,297.621
2011-04-28,299.593
2011-04-29,300.55
2011-05-02,299.208
2011-05-03,295.584
2011-05-04,292.517
2011-05-05,290.037
2011-05-06,291.417
2011-05-09,292.499
2011-05-10,296.128
2011-05-11,293.298
2011-05-12,292.528
2011-05-13,290.306
2011-05-16,287.635
2011-05-17,285.668
2011-05-18,289.35
2011-05-19,290.381
2011-05-20,288.951
2011-05-23,283.603
2011-05-24,283.821
2011-05-25,285.597
2011-05-26,287.924
2011-05-27,290.853
2011-05-30,291.167
2011-05-31,294.393
2011-06-01,289.202
2011-06-02,287.924
2011-06-03,285.75
2011-06-06,282.453
2011-06-07,283.215
2011-06-08,279.147
2011-06-09,280.519
2011-06-10,276.026
2011-06-13,275.16
2011-06-14,279.993
2011-06-15,275.406
2011-06-16,272.853
2011-06-17,273.847
2011-06-20,274.163
2011-06-21,279.716
2011-06-22,278.869
2011-06-23,276.164
2011-06-24,274.718
2011-06-27,275.712
2011-06-28,279.467
2011-06-29,282.933
2011-06-30,286.388
2011-07-01,289.946
2011-07-04,291.045
2011-07-05,291.246
2011-07-06,291.209
2011-07-07,294.388
2011-07-08,292.191
2011-07-11,284.645
2011-07-12,283.074
2011-07-13,286.408
2011-07-14,283.043
2011-07-15,283.582
2011-07-18,279.122
2011-07-19,284.402
2011-07-20,285.213
2011-07-21,288.515
2011-07-22,289.992
2011-07-25,287.705
2011-07-26,287.108
2011-07-27,280.364
2011-07-28,278.694
2011-07-29,277.769
2011-08-01,275.543
2011-08-02,268.018
2011-08-03,267.217
2011-08-04,252.084
2011-08-05,246.575
2011-08-08,228.284
2011-08-09,238.993
2011-08-10,232.377
2011-08-11,241.689
2011-08-12,244.576
2011-08-15,251.357
2011-08-16,247.688
2011-08-17,247.939
2011-08-18,234.382
2011-08-19,230.88
2011-08-22,230.894
2011-08-23,237.887
2011-08-24,240.533
2011-08-25,236.877
2011-08-26,240.575
2011-08-29,249.654
2011-08-30,251.143
2011-08-31,253.58
2011-09-01,249.989
2011-09-02,243.231
2011-09-05,239.964
2011-09-06,237.63
2011-09-07,245.864
2011-09-08,243.883
2011-09-09,236.605
2011-09-12,234.486
2011-09-13,237.702
2011-09-14,240.568
2011-09-15,244.851
2011-09-16,245.974
2011-09-19,240.96
2011-09-20,239.475
2011-09-21,233.004
2011-09-22,222.385
2011-09-23,223.327
2011-09-26,225.647
2011-09-27,232.397
2011-09-28,226.064
2011-09-29,227.635
2011-09-30,221.695
2011-10-03,212.515
2011-10-04,216.485
2011-10-05,221.241
2011-10-06,227.624
2011-10-07,226.029
2011-10-10,233.59
2011-10-11,234.688
2011-10-12,239.436
2011-10-13,238.442
2011-10-14,242.982
2011-10-17,237.67
2011-10-18,240.91
2011-10-19,238.852
2011-10-20,237.632
2011-10-21,243.375
2011-10-24,250.111
2011-10-25,245.472
2011-10-26,247.79
2011-10-27,259.641
2011-10-28,259.573
2011-10-31,252.79
2011-11-01,243.003
2011-11-02,247.911
2011-11-03,252.973
2011-11-04,252.678
2011-11-07,252.151
2011-11-08,254.77
2011-11-09,245.202
2011-11-10,245.309
2011-11-11,251.681
2011-11-14,248.728
2011-11-15,249.281
2011-11-16,246.33
2011-11-17,242.304
2011-11-18,241.396
2011-11-21,235.369
2011-11-22,233.993
2011-11-23,227.568
2011-11-24,227.563
2011-11-25,226.184
2011-11-28,234.899
2011-11-29,235.554
2011-11-30,246.89
2011-12-01,245.412
2011-12-02,246.606
2011-12-05,250.045
2011-12-06,248.706
2011-12-07,248.69
2011-12-08,242.235
2011-12-09,246.614
2011-12-12,241.896
2011-12-13,238.139
2011-12-14,233.238
2011-12-15,235.113
2011-12-16,237.131
2011-12-19,233.538
2011-12-20,241.443
2011-12-21,241.816
2011-12-22,243.703
2011-12-23,245.217
2011-12-26,245.236
2011-12-27,245.874
2011-12-28,241.611
2011-12-29,243.829
2011-12-30,244.245
2012-01-02,244.783
2012-01-03,249.107
2012-01-04,247.562
2012-01-05,247.57
2012-01-06,247.158
2012-01-09,247.966
2012-01-10,251.434
2012-01-11,251.873
2012-01-12,253.33
2012-01-13,251.633
2012-01-16,252.104
2012-01-17,253.559
2012-01-18,257.242
2012-01-19,259.725
2012-01-20,260.203
2012-01-23,261.22
2012-01-24,261.074
2012-01-25,263.278
2012-01-26,264.393
2012-01-27,265.479
2012-01-30,263.138
2012-01-31,263.76
2012-02-01,269.17
2012-02-02,270.334
2012-02-03,274.557
2012-02-06,274.357
2012-02-07,274.749
2012-02-08,275.269
2012-02-09,275.747
2012-02-10,272.467
2012-02-13,275.268
2012-02-14,273.608
2012-02-15,272.981
2012-02-16,275.478
2012-02-17,276.745
2012-02-20,278.299
2012-02-21,277.319
2012-02-22,275.702
2012-02-23,278.058
2012-02-24,279.101
2012-02-27,278.427
2012-02-28,278.417
2012-02-29,276.896
2012-03-01,278.213
2012-03-02,275.667
2012-03-05,274.199
2012-03-06,267.258
2012-03-07,269.713
2012-03-08,274.276
2012-03-09,276.314
2012-03-12,275.11
2012-03-13,280.238
2012-03-14,278.341
2012-03-15,280.257
2012-03-16,281.159
2012-03-19,282.492
2012-03-20,279.627
2012-03-21,279.363
2012-03-22,276.231
2012-03-23,278.469
2012-03-26,283.186
2012-03-27,282.03
2012-03-28,279.697
2012-03-29,278.134
2012-03-30,279.154
2012-04-02,281.675
2012-04-03,281.112
2012-04-04,275.356
2012-04-05,274.645
2012-04-06,274.645
2012-04-09,271.568
2012-04-10,265.567
2012-04-11,268.681
2012-04-12,273.628
2012-04-13,270.245
2012-04-16,269.624
2012-04-17,274.102
2012-04-18,273.313
2012-04-19,272.516
2012-04-20,273.638
2012-04-23,269.043
2012-04-24,270.591
2012-04-25,274.74
2012-04-26,276.923
2012-04-27,279.239
2012-04-30,277.506
2012-05-01,278.197
2012-05-02,278.171
2012-05-03,275.105
2012-05-04,269.886
2012-05-07,269.413
2012-05-08,266.966
2012-05-09,264.975
2012-05-10,266.725
2012-05-11,266.751
2012-05-14,262.139
2012-05-15,260.139
2012-05-16,257.796
2012-05-17,252.983
2012-05-18,249.826
2012-05-21,254.235
2012-05-22,255.778
2012-05-23,254.669
2012-05-24,255.214
2012-05-25,254.834
2012-05-28,255.539
2012-05-29,258.892
2012-05-30,253.348
2012-05-31,252.71
2012-06-01,245.719
2012-06-04,244.873
2012-06-05,247.503
2012-06-06,253.559
2012-06-07,253.985
2012-06-08,254.377
2012-06-11,250.81
2012-06-12,252.198
2012-06-13,250.211
2012-06-14,251.787
2012-06-15,254.95
2012-06-18,256.03
2012-06-19,260.061
2012-06-20,260.44
2012-06-21,254.743
2012-06-22,255.136
2012-06-25,250.471
2012-06-26,250.864
2012-06-27,253.712
2012-06-28,253.212
2012-06-29,261.782
2012-07-02,263.941
2012-07-03,267.326
2012-07-04,267.298
2012-07-05,266.462
2012-07-06,262.992
2012-07-09,261.708
2012-07-10,259.684
2012-07-11,258.706
2012-07-12,256.811
2012-07-13,260.866
2012-07-16,260.42
2012-07-17,261.11
2012-07-18,262.896
2012-07-19,264.351
2012-07-20,261.444
2012-07-23,256.268
2012-07-24,253.743
2012-07-25,254.182
2012-07-26,258.535
2012-07-27,263.401
2012-07-30,263.041
2012-07-31,261.913
2012-08-01,259.495
2012-08-02,257.185
2012-08-03,262.969
2012-08-06,265.268
2012-08-07,267.645
2012-08-08,267.438
2012-08-09,268.429
2012-08-10,268.408
2012-08-13,267.763
2012-08-14,267.461
2012-08-15,268.77
2012-08-16,271.355
2012-08-17,272.964
2012-08-20,272.277
2012-08-21,273.617
2012-08-22,272.389
2012-08-23,271.434
2012-08-24,271.454
2012-08-27,271.524
2012-08-28,271.982
2012-08-29,272.363
2012-08-30,269.667
2012-08-31,271.817
2012-09-03,272.186
2012-09-04,273.588
2012-09-05,273.308
2012-09-06,278.86
2012-09-07,281.868
2012-09-10,281.395
2012-09-11,282.36
2012-09-12,283.831
2012-09-13,286.087
2012-09-14,291.243
2012-09-17,289.181
2012-09-18,287.509
2012-09-19,288.053
2012-09-20,286.261
2012-09-21,287.37
2012-09-24,285.446
2012-09-25,283.016
2012-09-26,279.685
2012-09-27,282.591
2012-09-28,281.685
2012-10-01,282.609
2012-10-02,283.201
2012-10-03,282.513
2012-10-04,285.148
2012-10-05,286.235
2012-10-08,284.259
2012-10-09,281.427
2012-10-10,280.185
2012-10-11,281.49
2012-10-12,280.106
2012-10-15,281.302
2012-10-16,284.283
2012-10-17,287.095
2012-10-18,286.563
2012-10-19,282.703
2012-10-22,282.465
2012-10-23,279.648
2012-10-24,279.251
2012-10-25,280.329
2012-10-26,279.291
2012-10-29,278.755
2012-10-30,279.374
2012-10-31,280.614
2012-11-01,284.262
2012-11-02,281.35
2012-11-05,281.723
2012-11-06,283.809
2012-11-07,278.926
2012-11-08,275.976
2012-11-09,275.564
2012-11-12,274.968
2012-11-13,273.557
2012-11-14,269.68
2012-11-15,268.158
2012-11-16,268.864
2012-11-19,274.527
2012-11-20,275.027
2012-11-21,276.092
2012-11-22,277.225
2012-11-23,280.141
2012-11-26,280.095
2012-11-27,279.729
2012-11-28,280.588
2012-11-29,283.49
2012-11-30,283.606
2012-12-03,283.453
2012-12-04,283.547
2012-12-05,283.632
2012-12-06,284.345
2012-12-07,284.514
2012-12-10,285.505
2012-12-11,287.707
2012-12-12,287.911
2012-12-13,286.805
2012-12-14,286.636
2012-12-17,289.026
2012-12-18,292.514
2012-12-19,293.292
2012-12-20,294.192
2012-12-21,291.891
2012-12-24,291.384
2012-12-25,291.377
2012-12-26,290.156
2012-12-27,290.383
2012-12-28,289.038
2012-12-31,292.828
2013-01-01,292.862
2013-01-02,300.442
2013-01-03,300.178
2013-01-04,301.493
2013-01-07,301.636
2013-01-08,300.653
2013-01-09,302.081
2013-01-10,303.61
2013-01-11,304.14
2013-01-14,303.877
2013-01-15,304.749
2013-01-16,304.127
2013-01-17,306.705
2013-01-18,307.014
2013-01-21,307.368
2013-01-22,308.773
2013-01-23,308.474
2013-01-24,309.457
2013-01-25,311.505
2013-01-28,311.064
2013-01-29,311.241
2013-01-30,309.688
2013-01-31,310.62
2013-02-01,314.048
2013-02-04,310.335
2013-02-05,311.952
2013-02-06,313.398
2013-02-07,312.463
2013-02-08,314.626
2013-02-11,313.69
2013-02-12,315.586
2013-02-13,316.791
2013-02-14,316.772
2013-02-15,316.612
2013-02-18,316.204
2013-02-19,318.91
2013-02-20,314.716
2013-02-21,310.254
2013-02-22,313.036
2013-02-25,308.916
2013-02-26,308.263
2013-02-27,311.496
2013-02-28,312.369
2013-03-01,311.402
2013-03-04,311.252
2013-03-05,315.196
2013-03-06,316.013
2013-03-07,317.348
2013-03-08,319.023
2013-03-11,319.472
2013-03-12,319.279
2013-03-13,319.449
2013-03-14,322.221
2013-03-15,323.146
2013-03-18,321.195
2013-03-19,319.45
2013-03-20,321.846
2013-03-21,320.065
2013-03-22,320.631
2013-03-25,319.795
2013-03-26,320.973
2013-03-27,320.43
2013-03-28,321.667
2013-03-29,321.667
2013-04-01,319.265
2013-04-02,318.646
2013-04-03,314.666
2013-04-04,314.818
2013-04-05,313.872
2013-04-08,315.79
2013-04-09,316.869
2013-04-10,321.584
2013-04-11,323.316
2013-04-12,321.49
2013-04-15,312.122
2013-04-16,314.954
2013-04-17,309.741
2013-04-18,308.475
2013-04-19,311.196
2013-04-22,311.812
2013-04-23,315.681
2013-04-24,317.446
2013-04-25,320.37
2013-04-26,319.373
2013-04-29,321.668
2013-04-30,323.742
2013-05-01,319.473
2013-05-02,321.464
2013-05-03,325.527
2013-05-06,326.594
2013-05-07,328.5
2013-05-08,331.055
2013-05-09,330.249
2013-05-10,331.109
2013-05-13,330.73
2013-05-14,333.29
2013-05-15,333.802
2013-05-16,333.414
2013-05-17,335.18
2013-05-20,336.258
2013-05-21,336.774
2013-05-22,332.776
2013-05-23,330.932
2013-05-24,330.47
2013-05-27,330.794
2013-05-28,333.676
2013-05-29,331.241
2013-05-30,333.84
2013-05-31,330.833
2013-06-03,331.099
2013-06-04,329.742
2013-06-05,325.492
2013-06-06,327.697
2013-06-07,330.392
2013-06-10,330.935
2013-06-11,327.238
2013-06-12,325.444
2013-06-13,328.792
2013-06-14,328.691
2013-06-17,330.619
2013-06-18,332.844
2013-06-19,330.239
2013-06-20,319.825
2013-06-21,318.601
2013-06-24,313.471
2013-06-25,317.153
2013-06-26,319.39
2013-06-27,323.68
2013-06-28,323.173
2013-07-01,327.046
2013-07-02,326.987
2013-07-03,326.327
2013-07-04,327.728
2013-07-05,329.583
2013-07-08,331.375
2013-07-09,333.934
2013-07-10,334.762
2013-07-11,339.964
2013-07-12,340.926
2013-07-15,342.013
2013-07-16,340.853
2013-07-17,341.959
2013-07-18,344.564
2013-07-19,345.158
2013-07-22,346.943
2013-07-23,347.03
2013-07-24,345.301
2013-07-25,346.494
2013-07-26,345.561
2013-07-29,344.377
2013-07-30,345.256
2013-07-31,345.85
2013-08-01,350.248
2013-08-02,350.801
2013-08-05,351.624
2013-08-06,348.902
2013-08-07,346.879
2013-08-08,350.069
2013-08-09,350.635
2013-08-12,351.45
2013-08-13,351.202
2013-08-14,350.957
2013-08-15,345.513
2013-08-16,345.867
2013-08-19,343.875
2013-08-20,346.138
2013-08-21,344.084
2013-08-22,347.263
2013-08-23,348.786
2013-08-26,348.518
2013-08-27,341.586
2013-08-28,341.242
2013-08-29,343.012
2013-08-30,339.077
2013-09-02,340.994
2013-09-03,341.895
2013-09-04,344.662
2013-09-05,345.538
2013-09-06,346.922
2013-09-09,351.483
2013-09-10,355.093
2013-09-11,355.817
2013-09-12,354.331
2013-09-13,355.065
2013-09-16,357.543
2013-09-17,358.978
2013-09-18,361.683
2013-09-19,363.57
2013-09-20,361.076
2013-09-23,359.745
2013-09-24,360.631
2013-09-25,360.942
2013-09-26,361.751
2013-09-27,361.384
2013-09-30,360.957
2013-10-01,364.798
2013-10-02,364.281
2013-10-03,361.97
2013-10-04,363.36
2013-10-07,360.011
2013-10-08,355.692
2013-10-09,353.364
2013-10-10,360.395
2013-10-11,363.663
2013-10-14,365.215
2013-10-15,363.614
2013-10-16,366.581
2013-10-17,370.749
2013-10-18,374.377
2013-10-21,375.089
2013-10-22,377.051
2013-10-23,375.079
2013-10-24,376.651
2013-10-25,376.96
2013-10-28,376.111
2013-10-29,377.08
2013-10-30,374.782
2013-10-31,373.592
2013-11-01,372.279
2013-11-04,375.116
2013-11-05,373.899
2013-11-06,374.184
2013-11-07,368.608
2013-11-08,371.731
2013-11-11,373.32
2013-11-12,372.422
2013-11-13,373.861
2013-11-14,375.709
2013-11-15,377.169
2013-11-18,376.041
2013-11-19,373.869
2013-11-20,372.682
2013-11-21,375.698
2013-11-22,377.477
2013-11-25,377.469
2013-11-26,379.053
2013-11-27,380.616
2013-11-28,381.193
2013-11-29,381.539
2013-12-02,378.935
2013-12-03,376.548
2013-12-04,375.514
2013-12-05,375.757
2013-12-06,378.404
2013-12-09,378.921
2013-12-10,377.982
2013-12-11,373.22
2013-12-12,371.832
2013-12-13,372.66
2013-12-16,375.932
2013-12-17,375.366
2013-12-18,379.2
2013-12-19,378.667
2013-12-20,382.932
2013-12-23,386.41
2013-12-24,387.627
2013-12-25,387.624
2013-12-26,388.075
2013-12-27,389.404
2013-12-30,390.316
2013-12-31,391.383
2014-01-01,391.399
2014-01-02,388.227
2014-01-03,389.786
2014-01-06,388.361
2014-01-07,390.774
2014-01-08,391.097
2014-01-09,390.852
2014-01-10,394.388
2014-01-13,391.344
2014-01-14,394.577
2014-01-15,396.199
2014-01-16,396.026
2014-01-17,395.265
2014-01-20,395.21
2014-01-21,396.338
2014-01-22,397.799
2014-01-23,395.072
2014-01-24,385.852
2014-01-27,381.534
2014-01-28,385.242
2014-01-29,382.13
2014-01-30,385.468
2014-01-31,383.509
2014-02-03,374.176
2014-02-04,376.238
2014-02-05,375.274
2014-02-06,380.341
2014-02-07,384.257
2014-02-10,385.153
2014-02-11,389.208
2014-02-12,390.779
2014-02-13,394.15
2014-02-14,396.037
2014-02-17,396.929
2014-02-18,399.4
2014-02-19,397.247
2014-02-20,399.364
2014-02-21,400.454
2014-02-24,402.91
2014-02-25,403.034
2014-02-26,403.694
2014-02-27,405.157
2014-02-28,407.011
2014-03-03,402.605
2014-03-04,410.419
2014-03-05,410.558
2014-03-06,411.789
2014-03-07,411.092
2014-03-10,408.958
2014-03-11,406.618
2014-03-12,406.205
2014-03-13,402.766
2014-03-14,402.41
2014-03-17,405.759
2014-03-18,409.681
2014-03-19,407.767
2014-03-20,406.487
2014-03-21,405.301
2014-03-24,400.869
2014-03-25,401.848
2014-03-26,398.62
2014-03-27,398.139
2014-03-28,399.514
2014-03-31,405.069
2014-04-01,408.996
2014-04-02,410.225
2014-04-03,407.83
2014-04-04,403.361
2014-04-07,397.84
2014-04-08,398.916
2014-04-09,403.935
2014-04-10,397.319
2014-04-11,391.65
2014-04-14,390.857
2014-04-15,390.971
2014-04-16,395.674
2014-04-17,397.945
2014-04-18,397.945
2014-04-21,398.841
2014-04-22,403.032
2014-04-23,401.433
2014-04-24,401.431
2014-04-25,396.649
2014-04-28,394.727
2014-04-29,396.601
2014-04-30,398.504
2014-05-01,398.868
2014-05-02,400.268
2014-05-05,399.813
2014-05-06,397.593
2014-05-07,396.899
2014-05-08,395.445
2014-05-09,395.272
2014-05-12,401.419
2014-05-13,399.335
2014-05-14,395.939
2014-05-15,391.949
2014-05-16,391.996
2014-05-19,394.166
2014-05-20,391.059
2014-05-21,393.035
2014-05-22,395.709
2014-05-23,398.331
2014-05-26,399.362
2014-05-27,402.441
2014-05-28,401.512
2014-05-29,402.936
2014-05-30,402.309
2014-06-02,402.472
2014-06-03,401.484
2014-06-04,403.104
2014-06-05,407.297
2014-06-06,410.873
2014-06-09,412.623
2014-06-10,411.773
2014-06-11,409.973
2014-06-12,409.045
2014-06-13,408.929
2014-06-16,409.265
2014-06-17,411.086
2014-06-18,412.981
2014-06-19,414.759
2014-06-20,415.225
2014-06-23,414.708
2014-06-24,411.193
2014-06-25,412.61
2014-06-26,413.025
2014-06-27,415.0
2014-06-30,416.887
2014-07-01,420.162
2014-07-02,419.556
2014-07-03,421.986
2014-07-04,421.854
2014-07-07,416.784
2014-07-08,412.187
2014-07-09,412.658
2014-07-10,408.926
2014-07-11,408.626
2014-07-14,410.728
2014-07-15,407.48
2014-07-16,408.484
2014-07-17,404.476
2014-07-18,407.743
2014-07-21,406.447
2014-07-22,409.101
2014-07-23,410.01
2014-07-24,410.164
2014-07-25,407.386
2014-07-28,405.924
2014-07-29,405.626
2014-07-30,405.435
2014-07-31,398.019
2014-08-01,395.939
2014-08-04,397.26
2014-08-05,395.795
2014-08-06,395.033
2014-08-07,393.51
2014-08-08,395.667
2014-08-11,399.437
2014-08-12,398.023
2014-08-13,400.602
2014-08-14,401.867
2014-08-15,401.716
2014-08-18,406.287
2014-08-19,408.242
2014-08-20,407.567
2014-08-21,408.623
2014-08-22,408.299
2014-08-25,409.816
2014-08-26,412.201
2014-08-27,412.323
2014-08-28,410.258
2014-08-29,412.172
2014-09-01,412.02
2014-09-02,412.328
2014-09-03,411.952
2014-09-04,410.183
2014-09-05,410.621
2014-09-08,409.467
2014-09-09,406.044
2014-09-10,406.452
2014-09-11,407.801
2014-09-12,405.269
2014-09-15,402.093
2014-09-16,402.74
2014-09-17,403.99
2014-09-18,405.308
2014-09-19,402.785
2014-09-22,397.436
2014-09-23,394.411
2014-09-24,395.904
2014-09-25,390.833
2014-09-26,392.055
2014-09-29,391.393
2014-09-30,388.151
2014-10-01,383.406
2014-10-02,383.136
2014-10-03,384.709
2014-10-06,383.861
2014-10-07,378.505
2014-10-08,381.564
2014-10-09,374.869
2014-10-10,367.688
2014-10-13,364.505
2014-10-14,366.776
2014-10-15,366.223
2014-10-16,369.418
2014-10-17,372.809
2014-10-20,375.848
2014-10-21,383.295
2014-10-22,380.6
2014-10-23,384.771
2014-10-24,385.551
2014-10-27,384.358
2014-10-28,391.576
2014-10-29,391.608
2014-10-30,392.008
2014-10-31,396.772
2014-11-03,396.068
2014-11-04,394.022
2014-11-05,394.759
2014-11-06,396.045
2014-11-07,396.092
2014-11-10,398.068
2014-11-11,398.211
2014-11-12,399.049
2014-11-13,396.907
2014-11-14,397.02
2014-11-17,395.948
2014-11-18,398.433
2014-11-19,396.066
2014-11-20,398.667
2014-11-21,400.377
2014-11-24,403.227
2014-11-25,403.753
2014-11-26,404.386
2014-11-27,403.675
2014-11-28,399.332
2014-12-01,394.194
2014-12-02,396.254
2014-12-03,399.158
2014-12-04,398.029
2014-12-05,399.402
2014-12-08,395.679
2014-12-09,397.969
2014-12-10,391.68
2014-12-11,392.009
2014-12-12,387.211
2014-12-15,382.765
2014-12-16,383.457
2014-12-17,390.504
2014-12-18,396.562
2014-12-19,398.803
2014-12-22,400.322
2014-12-23,400.961
2014-12-24,401.927
2014-12-25,401.922
2014-12-26,403.361
2014-12-29,404.803
2014-12-30,403.354
2014-12-31,401.538
2015-01-01,401.538
2015-01-02,400.249
2015-01-05,393.801
2015-01-06,388.931
2015-01-07,391.092
2015-01-08,397.188
2015-01-09,395.428
2015-01-12,393.454
2015-01-13,393.867
2015-01-14,391.842
2015-01-15,387.634
2015-01-16,391.748
2015-01-19,393.22
2015-01-20,391.682
2015-01-21,392.311
2015-01-22,397.164
2015-01-23,396.256
2015-01-26,399.728
2015-01-27,398.755
2015-01-28,394.475
2015-01-29,396.156
2015-01-30,392.008
2015-02-02,395.505
2015-02-03,402.617
2015-02-04,401.62
2015-02-05,406.777
2015-02-06,405.246
2015-02-09,403.048
2015-02-10,405.21
2015-02-11,404.285
2015-02-12,409.791
2015-02-13,412.526
2015-02-16,412.715
2015-02-17,412.972
2015-02-18,414.978
2015-02-19,415.161
2015-02-20,416.599
2015-02-23,416.807
2015-02-24,417.289
2015-02-25,418.736
2015-02-26,418.035
2015-02-27,417.486
2015-03-02,418.858
2015-03-03,416.705
2015-03-04,414.717
2015-03-05,415.947
2015-03-06,410.632
2015-03-09,410.69
2015-03-10,405.081
2015-03-11,406.5
2015-03-12,411.403
2015-03-13,409.288
2015-03-16,412.371
2015-03-17,412.056
2015-03-18,415.613
2015-03-19,416.166
2015-03-20,421.57
2015-03-23,422.429
2015-03-24,422.263
2015-03-25,416.613
2015-03-26,414.096
2015-03-27,415.515
2015-03-30,419.358
2015-03-31,417.669
2015-04-01,417.606
2015-04-02,420.268
2015-04-03,420.268
2015-04-06,423.866
2015-04-07,422.242
2015-04-08,424.09
2015-04-09,423.436
2015-04-10,425.138
2015-04-13,424.519
2015-04-14,425.996
2015-04-15,427.756
2015-04-16,428.129
2015-04-17,422.979
2015-04-20,425.415
2015-04-21,426.034
2015-04-22,426.092
2015-04-23,428.274
2015-04-24,428.864
2015-04-27,427.495
2015-04-28,428.579
2015-04-29,426.384
2015-04-30,421.243
2015-05-01,422.816
2015-05-04,424.506
2015-05-05,420.077
2015-05-06,420.727
2015-05-07,420.827
2015-05-08,426.272
2015-05-11,426.574
2015-05-12,426.051
2015-05-13,428.195
2015-05-14,431.712
2015-05-15,432.895
2015-05-18,434.523
2015-05-19,432.904
2015-05-20,433.203
2015-05-21,433.985
2015-05-22,432.333
2015-05-25,432.135
2015-05-26,427.246
2015-05-27,430.272
2015-05-28,429.821
2015-05-29,427.69
2015-06-01,428.034
2015-06-02,430.401
2015-06-03,433.434
2015-06-04,429.601
2015-06-05,428.241
2015-06-08,426.338
2015-06-09,425.738
2015-06-10,431.667
2015-06-11,432.008
2015-06-12,430.436
2015-06-15,427.257
2015-06-16,429.38
2015-06-17,429.124
2015-06-18,433.649
2015-06-19,433.061
2015-06-22,436.391
2015-06-23,436.605
2015-06-24,433.187
2015-06-25,432.659
2015-06-26,431.516
2015-06-29,421.726
2015-06-30,422.749
2015-07-01,424.54
2015-07-02,422.907
2015-07-03,422.033
2015-07-06,419.338
2015-07-07,417.01
2015-07-08,412.097
2015-07-09,414.857
2015-07-10,421.184
2015-07-13,424.879
2015-07-14,426.614
2015-07-15,424.612
2015-07-16,427.163
2015-07-17,425.092
2015-07-20,424.247
2015-07-21,423.013
2015-07-22,422.512
2015-07-23,420.134
2015-07-24,415.835
2015-07-27,411.564
2015-07-28,414.876
2015-07-29,418.744
2015-07-30,418.306
