Date,CANADA LARGE CAP Large Cap
2005-11-11,668.802
2005-11-14,666.712
2005-11-15,663.485
2005-11-16,671.523
2005-11-17,673.988
2005-11-18,669.866
2005-11-21,681.219
2005-11-22,690.665
2005-11-23,694.858
2005-11-24,707.181
2005-11-25,704.282
2005-11-28,699.943
2005-11-29,698.305
2005-11-30,690.997
2005-12-01,700.428
2005-12-02,706.54
2005-12-05,709.82
2005-12-06,715.91
2005-12-07,716.357
2005-12-08,719.112
2005-12-09,716.213
2005-12-12,719.018
2005-12-13,722.045
2005-12-14,720.449
2005-12-15,714.121
2005-12-16,718.242
2005-12-19,716.727
2005-12-20,712.829
2005-12-21,716.677
2005-12-22,718.014
2005-12-23,717.977
2005-12-26,717.977
2005-12-27,714.152
2005-12-28,721.242
2005-12-29,721.18
2005-12-30,717.768
2006-01-02,717.768
2006-01-03,737.729
2006-01-04,744.039
2006-01-05,736.557
2006-01-06,740.755
2006-01-09,732.484
2006-01-10,737.231
2006-01-11,740.022
2006-01-12,737.098
2006-01-13,740.021
2006-01-16,748.809
2006-01-17,742.947
2006-01-18,730.405
2006-01-19,738.868
2006-01-20,745.156
2006-01-23,755.514
2006-01-24,748.661
2006-01-25,751.027
2006-01-26,756.342
2006-01-27,764.469
2006-01-30,772.606
2006-01-31,774.27
2006-02-01,775.615
2006-02-02,772.536
2006-02-03,771.419
2006-02-06,782.313
2006-02-07,763.602
2006-02-08,755.222
2006-02-09,757.473
2006-02-10,751.009
2006-02-13,745.464
2006-02-14,751.351
2006-02-15,748.315
2006-02-16,752.359
2006-02-17,760.612
2006-02-20,768.403
2006-02-21,766.62
2006-02-22,762.928
2006-02-23,757.337
2006-02-24,761.36
2006-02-27,762.76
2006-02-28,763.433
2006-03-01,770.263
2006-03-02,780.633
2006-03-03,783.599
2006-03-06,775.6
2006-03-07,766.712
2006-03-08,757.157
2006-03-09,756.345
2006-03-10,758.631
2006-03-13,762.654
2006-03-14,771.252
2006-03-15,777.288
2006-03-16,780.332
2006-03-17,768.942
2006-03-20,762.172
2006-03-21,764.741
2006-03-22,764.965
2006-03-23,765.903
2006-03-24,773.174
2006-03-27,766.145
2006-03-28,766.232
2006-03-29,772.479
2006-03-30,780.694
2006-03-31,769.484
2006-04-03,772.342
2006-04-04,774.187
2006-04-05,783.894
2006-04-06,790.87
2006-04-07,790.551
2006-04-10,792.6
2006-04-11,786.83
2006-04-12,781.205
2006-04-13,783.963
2006-04-14,783.963
2006-04-17,792.661
2006-04-18,802.296
2006-04-19,807.621
2006-04-20,794.164
2006-04-21,804.151
2006-04-24,795.286
2006-04-25,800.502
2006-04-26,802.393
2006-04-27,799.525
2006-04-28,798.462
2006-05-01,803.421
2006-05-02,811.147
2006-05-03,804.604
2006-05-04,798.926
2006-05-05,809.153
2006-05-08,805.921
2006-05-09,813.496
2006-05-10,812.219
2006-05-11,801.104
2006-05-12,793.441
2006-05-15,779.583
2006-05-16,782.089
2006-05-17,771.057
2006-05-18,753.299
2006-05-19,753.529
2006-05-22,757.9
2006-05-23,754.43
2006-05-24,744.796
2006-05-25,772.833
2006-05-26,776.135
2006-05-29,784.895
2006-05-30,780.97
2006-05-31,779.371
2006-06-01,788.577
2006-06-02,795.206
2006-06-05,777.79
2006-06-06,768.925
2006-06-07,758.772
2006-06-08,749.131
2006-06-09,758.588
2006-06-12,753.185
2006-06-13,730.013
2006-06-14,732.11
2006-06-15,741.215
2006-06-16,737.885
2006-06-19,725.416
2006-06-20,729.303
2006-06-21,741.364
2006-06-22,735.112
2006-06-23,736.289
2006-06-26,746.897
2006-06-27,743.295
2006-06-28,745.52
2006-06-29,764.287
2006-06-30,770.105
2006-07-03,770.521
2006-07-04,783.546
2006-07-05,770.921
2006-07-06,771.621
2006-07-07,774.687
2006-07-10,769.766
2006-07-11,774.61
2006-07-12,767.977
2006-07-13,760.038
2006-07-14,764.648
2006-07-17,750.403
2006-07-18,750.768
2006-07-19,761.91
2006-07-20,752.084
2006-07-21,748.347
2006-07-24,757.658
2006-07-25,765.392
2006-07-26,774.346
2006-07-27,770.878
2006-07-28,775.617
2006-07-31,772.393
2006-08-01,774.111
2006-08-02,784.834
2006-08-03,783.546
2006-08-04,781.053
2006-08-07,786.807
2006-08-08,793.018
2006-08-09,794.859
2006-08-10,788.484
2006-08-11,791.177
2006-08-14,781.643
2006-08-15,790.832
2006-08-16,798.677
2006-08-17,803.517
2006-08-18,797.796
2006-08-21,809.663
2006-08-22,817.113
2006-08-23,823.763
2006-08-24,815.844
2006-08-25,814.858
2006-08-28,818.227
2006-08-29,807.678
2006-08-30,808.789
2006-08-31,806.877
2006-09-01,814.229
2006-09-04,813.788
2006-09-05,811.795
2006-09-06,800.994
2006-09-07,790.603
2006-09-08,781.982
2006-09-11,770.719
2006-09-12,776.475
2006-09-13,780.008
2006-09-14,775.131
2006-09-15,774.303
2006-09-18,784.394
2006-09-19,779.791
2006-09-20,773.315
2006-09-21,777.485
2006-09-22,777.357
2006-09-25,782.913
2006-09-26,785.027
2006-09-27,793.86
2006-09-28,801.457
2006-09-29,794.581
2006-10-02,798.72
2006-10-03,779.726
2006-10-04,782.821
2006-10-05,787.604
2006-10-06,783.437
2006-10-09,786.893
2006-10-10,783.152
2006-10-11,766.075
2006-10-12,772.725
2006-10-13,782.686
2006-10-16,793.067
2006-10-17,788.354
2006-10-18,787.229
2006-10-19,794.57
2006-10-20,800.447
2006-10-23,807.772
2006-10-24,811.002
2006-10-25,823.305
2006-10-26,820.666
2006-10-27,822.135
2006-10-30,820.368
2006-10-31,827.705
2006-11-01,815.395
2006-11-02,823.051
2006-11-03,832.033
2006-11-06,836.712
2006-11-07,836.83
2006-11-08,842.854
2006-11-09,843.193
2006-11-10,839.347
2006-11-13,835.704
2006-11-14,835.115
2006-11-15,841.649
2006-11-16,837.86
2006-11-17,834.973
2006-11-20,833.819
2006-11-21,844.236
2006-11-22,845.342
2006-11-23,851.897
2006-11-24,855.62
2006-11-27,852.078
2006-11-28,850.084
2006-11-29,853.084
2006-11-30,852.919
2006-12-01,852.045
2006-12-04,857.256
2006-12-05,863.379
2006-12-06,859.706
2006-12-07,858.291
2006-12-08,858.577
2006-12-11,856.984
2006-12-12,853.28
2006-12-13,854.665
2006-12-14,860.425
2006-12-15,847.309
2006-12-18,842.76
2006-12-19,843.033
2006-12-20,850.164
2006-12-21,842.408
2006-12-22,837.816
2006-12-25,837.816
2006-12-26,835.974
2006-12-27,845.324
2006-12-28,850.935
2006-12-29,847.258
2007-01-01,847.258
2007-01-02,847.408
2007-01-03,831.213
2007-01-04,819.436
2007-01-05,813.539
2007-01-08,817.732
2007-01-09,808.731
2007-01-10,806.879
2007-01-11,809.149
2007-01-12,823.986
2007-01-15,831.102
2007-01-16,824.802
2007-01-17,824.187
2007-01-18,816.871
2007-01-19,824.918
2007-01-22,823.098
2007-01-23,832.22
2007-01-24,838.221
2007-01-25,835.723
2007-01-26,836.496
2007-01-29,832.969
2007-01-30,838.785
2007-01-31,840.427
2007-02-01,851.874
2007-02-02,843.564
2007-02-05,848.085
2007-02-06,848.905
2007-02-07,845.487
2007-02-08,848.06
2007-02-09,847.745
2007-02-12,845.907
2007-02-13,860.734
2007-02-14,862.592
2007-02-15,869.21
2007-02-16,870.599
2007-02-19,867.933
2007-02-20,869.074
2007-02-21,872.978
2007-02-22,870.269
2007-02-23,872.798
2007-02-26,877.228
2007-02-27,851.363
2007-02-28,844.346
2007-03-01,840.285
2007-03-02,830.899
2007-03-05,820.663
2007-03-06,832.528
2007-03-07,837.817
2007-03-08,840.882
2007-03-09,847.502
2007-03-12,851.043
2007-03-13,834.535
2007-03-14,830.29
2007-03-15,832.982
2007-03-16,830.565
2007-03-19,842.622
2007-03-20,848.229
2007-03-21,865.037
2007-03-22,861.248
2007-03-23,866.811
2007-03-26,871.444
2007-03-27,867.949
2007-03-28,868.139
2007-03-29,870.175
2007-03-30,866.027
2007-04-02,871.934
2007-04-03,877.246
2007-04-04,880.851
2007-04-05,884.491
2007-04-06,884.491
2007-04-09,887.21
2007-04-10,886.868
2007-04-11,887.809
2007-04-12,900.224
2007-04-13,903.424
2007-04-16,911.84
2007-04-17,912.102
2007-04-18,918.503
2007-04-19,909.641
2007-04-20,918.058
2007-04-23,914.997
2007-04-24,914.542
2007-04-25,925.47
2007-04-26,917.08
2007-04-27,923.877
2007-04-30,916.249
2007-05-01,911.099
2007-05-02,924.635
2007-05-03,932.859
2007-05-04,938.125
2007-05-07,950.915
2007-05-08,953.386
2007-05-09,950.203
2007-05-10,946.19
2007-05-11,953.104
2007-05-14,953.171
2007-05-15,964.974
2007-05-16,969.257
2007-05-17,979.34
2007-05-18,984.865
2007-05-21,990.133
2007-05-22,987.37
2007-05-23,994.086
2007-05-24,981.615
2007-05-25,989.684
2007-05-28,992.212
2007-05-29,992.312
2007-05-30,1000.361
2007-05-31,1000.0
2007-06-01,1009.414
2007-06-04,1015.241
2007-06-05,1011.215
2007-06-06,997.07
2007-06-07,978.423
2007-06-08,988.088
2007-06-11,989.261
2007-06-12,980.305
2007-06-13,989.706
2007-06-14,997.756
2007-06-15,1012.081
2007-06-18,1005.556
2007-06-19,1009.743
2007-06-20,997.272
2007-06-21,1001.567
2007-06-22,996.151
2007-06-25,982.303
2007-06-26,971.545
2007-06-27,975.521
2007-06-28,981.066
2007-06-29,997.184
2007-07-02,1006.934
2007-07-03,1008.115
2007-07-04,1010.838
2007-07-05,1010.57
2007-07-06,1021.707
2007-07-09,1025.025
2007-07-10,1018.966
2007-07-11,1016.239
2007-07-12,1041.948
2007-07-13,1053.523
2007-07-16,1046.432
2007-07-17,1050.878
2007-07-18,1067.53
2007-07-19,1071.506
2007-07-20,1069.457
2007-07-23,1060.381
2007-07-24,1035.912
2007-07-25,1035.049
2007-07-26,1010.54
2007-07-27,995.783
2007-07-30,994.775
2007-07-31,994.438
2007-08-01,987.429
2007-08-02,1006.076
2007-08-03,984.245
2007-08-06,985.274
2007-08-07,985.774
2007-08-08,1008.61
2007-08-09,980.868
2007-08-10,980.3
2007-08-13,978.879
2007-08-14,955.452
2007-08-15,934.806
2007-08-16,927.56
2007-08-17,955.697
2007-08-20,961.203
2007-08-21,973.454
2007-08-22,985.373
2007-08-23,993.84
2007-08-24,999.185
2007-08-27,995.224
2007-08-28,970.548
2007-08-29,986.996
2007-08-30,987.495
2007-08-31,1001.663
2007-09-03,1007.089
2007-09-04,1012.41
2007-09-05,1007.66
2007-09-06,1014.223
2007-09-07,1004.397
2007-09-10,999.861
2007-09-11,1014.528
2007-09-12,1026.254
2007-09-13,1037.883
2007-09-14,1039.263
2007-09-17,1040.995
2007-09-18,1063.623
2007-09-19,1063.959
2007-09-20,1070.858
2007-09-21,1080.399
2007-09-24,1079.499
2007-09-25,1083.611
2007-09-26,1082.026
2007-09-27,1094.336
2007-09-28,1099.899
2007-10-01,1110.204
2007-10-02,1096.099
2007-10-03,1090.601
2007-10-04,1097.4
2007-10-05,1126.192
2007-10-08,1121.05
2007-10-09,1123.362
2007-10-10,1124.67
2007-10-11,1130.567
2007-10-12,1135.583
2007-10-15,1129.337
2007-10-16,1115.869
2007-10-17,1128.133
2007-10-18,1134.991
2007-10-19,1120.216
2007-10-22,1110.447
2007-10-23,1128.591
2007-10-24,1122.448
2007-10-25,1128.503
2007-10-26,1149.769
2007-10-29,1171.739
2007-10-30,1164.656
2007-10-31,1197.78
2007-11-01,1173.978
2007-11-02,1194.063
2007-11-05,1188.872
2007-11-06,1213.879
2007-11-07,1205.591
2007-11-08,1192.188
2007-11-09,1148.888
2007-11-12,1099.365
2007-11-13,1111.557
2007-11-14,1122.228
2007-11-15,1074.186
2007-11-16,1078.551
2007-11-19,1059.065
2007-11-20,1067.395
2007-11-21,1047.933
2007-11-22,1059.505
2007-11-23,1062.593
2007-11-26,1053.437
2007-11-27,1054.115
2007-11-28,1080.661
2007-11-29,1080.984
2007-11-30,1073.184
2007-12-03,1068.91
2007-12-04,1052.878
2007-12-05,1063.531
2007-12-06,1068.405
2007-12-07,1076.369
2007-12-10,1085.733
2007-12-11,1060.406
2007-12-12,1070.29
2007-12-13,1058.84
2007-12-14,1054.143
2007-12-17,1044.808
2007-12-18,1038.088
2007-12-19,1048.964
2007-12-20,1054.76
2007-12-21,1074.915
2007-12-24,1089.288
2007-12-25,1089.288
2007-12-26,1094.661
2007-12-27,1093.898
2007-12-28,1111.833
2007-12-31,1099.452
2008-01-01,1099.452
2008-01-02,1097.539
2008-01-03,1105.92
2008-01-04,1078.693
2008-01-07,1062.834
2008-01-08,1064.059
2008-01-09,1060.543
2008-01-10,1061.256
2008-01-11,1053.877
2008-01-14,1060.419
2008-01-15,1027.95
2008-01-16,1001.677
2008-01-17,977.561
2008-01-18,976.252
2008-01-21,926.849
2008-01-22,974.835
2008-01-23,975.92
2008-01-24,1007.421
2008-01-25,1012.837
2008-01-28,1022.542
2008-01-29,1032.822
2008-01-30,1031.153
2008-01-31,1030.58
2008-02-01,1049.87
2008-02-04,1048.053
2008-02-05,1011.666
2008-02-06,1008.206
2008-02-07,1005.3
2008-02-08,1023.539
2008-02-11,1029.8
2008-02-12,1031.586
2008-02-13,1041.925
2008-02-14,1041.04
2008-02-15,1034.314
2008-02-18,1028.873
2008-02-19,1042.055
2008-02-20,1044.978
2008-02-21,1048.628
2008-02-22,1055.12
2008-02-25,1077.928
2008-02-26,1098.451
2008-02-27,1104.128
2008-02-28,1119.869
2008-02-29,1088.369
2008-03-03,1072.872
2008-03-04,1067.371
2008-03-05,1078.96
2008-03-06,1064.144
2008-03-07,1055.616
2008-03-10,1021.553
2008-03-11,1054.179
2008-03-12,1055.617
2008-03-13,1073.588
2008-03-14,1052.875
2008-03-17,1015.966
2008-03-18,1039.287
2008-03-19,995.95
2008-03-20,979.555
2008-03-21,979.555
2008-03-24,1006.801
2008-03-25,1033.155
2008-03-26,1037.659
2008-03-27,1042.152
2008-03-28,1025.485
2008-03-31,1028.945
2008-04-01,1033.236
2008-04-02,1050.166
2008-04-03,1062.192
2008-04-04,1070.849
2008-04-07,1071.498
2008-04-08,1069.2
2008-04-09,1065.163
2008-04-10,1079.934
2008-04-11,1059.23
2008-04-14,1064.282
2008-04-15,1075.848
2008-04-16,1112.251
2008-04-17,1104.037
2008-04-18,1119.296
2008-04-21,1132.549
2008-04-22,1127.38
2008-04-23,1099.604
2008-04-24,1095.195
2008-04-25,1110.537
2008-04-28,1103.362
2008-04-29,1087.016
2008-04-30,1105.593
2008-05-01,1101.901
2008-05-02,1120.382
2008-05-05,1123.667
2008-05-06,1142.746
2008-05-07,1144.662
2008-05-08,1154.205
2008-05-09,1152.571
2008-05-12,1168.81
2008-05-13,1167.753
2008-05-14,1170.669
2008-05-15,1189.612
2008-05-16,1207.455
2008-05-19,1213.843
2008-05-20,1223.49
2008-05-21,1209.171
2008-05-22,1209.884
2008-05-23,1199.846
2008-05-26,1200.039
2008-05-27,1173.6
2008-05-28,1189.371
2008-05-29,1190.878
2008-05-30,1190.613
2008-06-02,1190.703
2008-06-03,1177.036
2008-06-04,1165.364
2008-06-05,1181.5
2008-06-06,1184.31
2008-06-09,1178.753
2008-06-10,1162.17
2008-06-11,1164.959
2008-06-12,1144.406
2008-06-13,1155.926
2008-06-16,1175.075
2008-06-17,1188.254
2008-06-18,1186.784
2008-06-19,1172.176
2008-06-20,1147.972
2008-06-23,1157.763
2008-06-24,1135.185
2008-06-25,1142.915
2008-06-26,1129.312
2008-06-27,1134.178
2008-06-30,1139.26
2008-07-01,1129.794
2008-07-02,1102.665
2008-07-03,1113.41
2008-07-04,1103.216
2008-07-07,1080.101
2008-07-08,1088.655
2008-07-09,1077.777
2008-07-10,1092.165
2008-07-11,1086.511
2008-07-14,1091.351
2008-07-15,1068.6
2008-07-16,1077.864
2008-07-17,1081.447
2008-07-18,1081.627
2008-07-21,1095.383
2008-07-22,1089.974
2008-07-23,1078.387
2008-07-24,1051.715
2008-07-25,1060.409
2008-07-28,1045.444
2008-07-29,1045.784
2008-07-30,1077.638
2008-07-31,1065.136
2008-08-01,1054.717
2008-08-04,1050.831
2008-08-05,1023.519
2008-08-06,1036.126
2008-08-07,1023.407
2008-08-08,1006.635
2008-08-11,998.995
2008-08-12,1000.126
2008-08-13,1009.2
2008-08-14,1013.141
2008-08-15,988.475
2008-08-18,991.833
2008-08-19,985.187
2008-08-20,1009.998
2008-08-21,1042.367
2008-08-22,1034.04
2008-08-25,1018.369
2008-08-26,1021.53
2008-08-27,1038.658
2008-08-28,1051.959
2008-08-29,1043.543
2008-09-01,1034.708
2008-09-02,996.519
2008-09-03,994.995
2008-09-04,968.587
2008-09-05,968.609
2008-09-08,956.752
2008-09-09,918.962
2008-09-10,945.652
2008-09-11,950.454
2008-09-12,972.492
2008-09-15,928.741
2008-09-16,927.514
2008-09-17,897.964
2008-09-18,918.851
2008-09-19,1001.971
2008-09-22,992.612
2008-09-23,987.626
2008-09-24,986.754
2008-09-25,994.411
2008-09-26,954.182
2008-09-29,888.25
2008-09-30,904.941
2008-10-01,902.496
2008-10-02,826.016
2008-10-03,815.459
2008-10-06,757.706
2008-10-07,730.607
2008-10-08,744.76
2008-10-09,690.677
2008-10-10,627.588
2008-10-13,643.957
2008-10-14,716.04
2008-10-15,652.206
2008-10-16,640.437
2008-10-17,662.36
2008-10-20,705.449
2008-10-21,658.337
2008-10-22,602.163
2008-10-23,610.012
2008-10-24,600.672
2008-10-27,538.568
2008-10-28,583.188
2008-10-29,636.488
2008-10-30,665.881
2008-10-31,659.719
2008-11-03,668.233
2008-11-04,718.309
2008-11-05,700.292
2008-11-06,664.218
2008-11-07,668.965
2008-11-10,669.574
2008-11-11,643.958
2008-11-12,594.792
2008-11-13,623.685
2008-11-14,605.908
2008-11-17,582.978
2008-11-18,592.02
2008-11-19,562.797
2008-11-20,484.675
2008-11-21,518.586
2008-11-24,562.387
2008-11-25,563.338
2008-11-26,580.396
2008-11-27,584.171
2008-11-28,621.331
2008-12-01,557.03
2008-12-02,551.158
2008-12-03,546.948
2008-12-04,526.063
2008-12-05,520.164
2008-12-08,567.721
2008-12-09,551.506
2008-12-10,566.645
2008-12-11,564.289
2008-12-12,567.281
2008-12-15,565.502
2008-12-16,588.925
2008-12-17,597.99
2008-12-18,583.376
2008-12-19,578.562
2008-12-22,558.054
2008-12-23,564.253
2008-12-24,563.011
2008-12-25,563.011
2008-12-26,560.406
2008-12-29,580.969
2008-12-30,592.665
2008-12-31,597.175
2009-01-01,597.175
2009-01-02,623.303
2009-01-05,644.407
2009-01-06,660.868
2009-01-07,632.673
2009-01-08,643.586
2009-01-09,628.915
2009-01-12,601.939
2009-01-13,601.737
2009-01-14,575.888
2009-01-15,579.292
2009-01-16,588.387
2009-01-19,577.679
2009-01-20,550.284
2009-01-21,563.721
2009-01-22,547.473
2009-01-23,563.241
2009-01-26,580.289
2009-01-27,584.584
2009-01-28,607.27
2009-01-29,591.977
2009-01-30,574.79
2009-02-02,572.809
2009-02-03,571.448
2009-02-04,582.291
2009-02-05,593.947
2009-02-06,597.07
2009-02-09,611.383
2009-02-10,592.94
2009-02-11,571.576
2009-02-12,574.588
2009-02-13,570.771
2009-02-16,569.325
2009-02-17,536.958
2009-02-18,523.344
2009-02-19,526.051
2009-02-20,508.243
2009-02-23,491.038
2009-02-24,511.33
2009-02-25,511.796
2009-02-26,538.681
2009-02-27,522.073
2009-03-02,485.085
2009-03-03,480.536
2009-03-04,496.261
2009-03-05,483.644
2009-03-06,481.695
2009-03-09,476.222
2009-03-10,507.637
2009-03-11,516.739
2009-03-12,531.428
2009-03-13,539.908
2009-03-16,545.604
2009-03-17,559.034
2009-03-18,562.403
2009-03-19,583.273
2009-03-20,567.806
2009-03-23,604.285
2009-03-24,596.979
2009-03-25,592.982
2009-03-26,604.251
2009-03-27,589.164
2009-03-30,566.784
2009-03-31,573.028
2009-04-01,585.095
2009-04-02,604.754
2009-04-03,610.037
2009-04-06,605.49
2009-04-07,592.85
2009-04-08,603.101
2009-04-09,625.647
2009-04-10,625.647
2009-04-13,631.108
2009-04-14,633.392
2009-04-15,635.94
2009-04-16,644.078
2009-04-17,647.95
2009-04-20,616.155
2009-04-21,620.028
2009-04-22,623.628
2009-04-23,637.859
2009-04-24,654.511
2009-04-27,643.983
2009-04-28,635.64
2009-04-29,649.069
2009-04-30,651.302
2009-05-01,660.729
2009-05-04,695.264
2009-05-05,697.856
2009-05-06,719.532
2009-05-07,709.168
2009-05-08,735.337
2009-05-11,725.948
2009-05-12,721.186
2009-05-13,694.559
2009-05-14,699.245
2009-05-15,697.834
2009-05-18,699.87
2009-05-19,727.809
2009-05-20,748.651
2009-05-21,725.261
2009-05-22,740.418
2009-05-25,747.214
2009-05-26,771.195
2009-05-27,765.619
2009-05-28,785.812
2009-05-29,794.181
2009-06-01,820.118
2009-06-02,822.57
2009-06-03,787.146
2009-06-04,800.407
2009-06-05,798.642
2009-06-08,788.799
2009-06-09,798.858
2009-06-10,797.671
2009-06-11,814.368
2009-06-12,795.136
2009-06-15,767.523
2009-06-16,761.358
2009-06-17,734.505
2009-06-18,749.212
2009-06-19,756.708
2009-06-22,709.558
2009-06-23,713.187
2009-06-24,733.659
2009-06-25,743.013
2009-06-26,753.971
2009-06-29,758.336
2009-06-30,747.428
2009-07-01,756.087
2009-07-02,735.915
2009-07-03,739.397
2009-07-06,718.88
2009-07-07,707.534
2009-07-08,693.139
2009-07-09,701.464
2009-07-10,698.028
2009-07-13,710.532
2009-07-14,730.379
2009-07-15,760.304
2009-07-16,769.169
2009-07-17,775.842
2009-07-20,794.465
2009-07-21,797.574
2009-07-22,791.844
2009-07-23,819.911
2009-07-24,828.046
2009-07-27,835.126
2009-07-28,816.56
2009-07-29,805.499
2009-07-30,826.277
2009-07-31,835.09
2009-08-03,847.237
2009-08-04,862.852
2009-08-05,861.845
2009-08-06,833.225
2009-08-07,829.507
2009-08-10,823.605
2009-08-11,796.227
2009-08-12,806.072
2009-08-13,822.721
2009-08-14,817.513
2009-08-17,781.255
2009-08-18,794.908
2009-08-19,798.758
2009-08-20,805.169
2009-08-21,826.102
2009-08-24,827.365
2009-08-25,835.417
2009-08-26,820.88
2009-08-27,823.102
2009-08-28,836.733
2009-08-31,818.289
2009-09-01,807.268
2009-09-02,799.709
2009-09-03,815.517
2009-09-04,835.2
2009-09-07,846.492
2009-09-08,855.972
2009-09-09,842.826
2009-09-10,850.344
2009-09-11,866.344
2009-09-14,864.541
2009-09-15,880.358
2009-09-16,894.04
2009-09-17,901.773
2009-09-18,885.411
2009-09-21,874.589
2009-09-22,898.03
2009-09-23,889.473
2009-09-24,861.736
2009-09-25,850.381
2009-09-28,858.274
2009-09-29,864.812
2009-09-30,874.345
2009-10-01,850.958
2009-10-02,832.757
2009-10-05,847.512
2009-10-06,871.812
2009-10-07,877.982
2009-10-08,890.309
2009-10-09,898.401
2009-10-12,905.218
2009-10-13,904.648
2009-10-14,918.749
2009-10-15,915.025
2009-10-16,906.24
2009-10-19,914.377
2009-10-20,900.856
2009-10-21,896.406
2009-10-22,901.948
2009-10-23,884.274
2009-10-26,864.573
2009-10-27,845.027
2009-10-28,819.454
2009-10-29,843.533
2009-10-30,825.582
2009-11-02,825.001
2009-11-03,839.606
2009-11-04,846.178
2009-11-05,854.112
2009-11-06,853.295
2009-11-09,883.805
2009-11-10,883.047
2009-11-11,889.147
2009-11-12,881.874
2009-11-13,883.58
2009-11-16,895.338
2009-11-17,893.04
2009-11-18,903.894
2009-11-19,882.318
2009-11-20,878.234
2009-11-23,893.667
2009-11-24,883.901
2009-11-25,898.29
2009-11-26,875.021
2009-11-27,877.16
2009-11-30,881.387
2009-12-01,912.453
2009-12-02,916.799
2009-12-03,897.323
2009-12-04,889.4
2009-12-07,887.17
2009-12-08,869.618
2009-12-09,875.486
2009-12-10,885.295
2009-12-11,879.484
2009-12-14,883.616
2009-12-15,882.773
2009-12-16,890.237
2009-12-17,868.466
2009-12-18,868.888
2009-12-21,884.971
2009-12-22,888.689
2009-12-23,898.025
2009-12-24,906.497
2009-12-25,906.497
2009-12-28,910.971
2009-12-29,907.797
2009-12-30,902.659
2009-12-31,906.834
2010-01-01,906.834
2010-01-04,927.746
2010-01-05,927.47
2010-01-06,930.939
2010-01-07,924.453
2010-01-08,929.631
2010-01-11,930.719
2010-01-12,916.046
2010-01-13,918.622
2010-01-14,920.125
2010-01-15,907.744
2010-01-18,914.561
2010-01-19,910.11
2010-01-20,891.304
2010-01-21,876.683
2010-01-22,860.41
2010-01-25,857.298
2010-01-26,856.226
2010-01-27,854.129
2010-01-28,854.386
2010-01-29,836.041
2010-02-01,851.064
2010-02-02,861.322
2010-02-03,860.96
2010-02-04,833.971
2010-02-05,842.765
2010-02-08,834.622
2010-02-09,842.807
2010-02-10,848.098
2010-02-11,867.322
2010-02-12,872.448
2010-02-15,876.726
2010-02-16,891.49
2010-02-17,894.812
2010-02-18,903.539
2010-02-19,901.324
2010-02-22,897.051
2010-02-23,882.637
2010-02-24,879.434
2010-02-25,878.328
2010-02-26,884.165
2010-03-01,901.238
2010-03-02,921.794
2010-03-03,926.875
2010-03-04,924.609
2010-03-05,940.36
2010-03-08,940.832
2010-03-09,937.8
2010-03-10,943.732
2010-03-11,940.01
2010-03-12,954.646
2010-03-15,949.357
2010-03-16,963.184
2010-03-17,966.7
2010-03-18,959.966
2010-03-19,951.992
2010-03-22,950.502
2010-03-23,957.324
2010-03-24,943.271
2010-03-25,950.784
2010-03-26,941.344
2010-03-29,956.102
2010-03-30,958.626
2010-03-31,962.774
2010-04-01,975.938
2010-04-02,975.938
2010-04-05,982.331
2010-04-06,984.482
2010-04-07,976.268
2010-04-08,974.727
2010-04-09,980.713
2010-04-12,981.456
2010-04-13,974.413
2010-04-14,993.701
2010-04-15,993.203
2010-04-16,966.504
2010-04-19,966.721
2010-04-20,982.792
2010-04-21,985.655
2010-04-22,986.519
2010-04-23,988.001
2010-04-26,993.267
2010-04-27,976.525
2010-04-28,964.447
2010-04-29,983.693
2010-04-30,974.998
2010-05-03,973.806
2010-05-04,953.482
2010-05-05,935.248
2010-05-06,925.244
2010-05-07,902.365
2010-05-10,940.681
2010-05-11,948.105
2010-05-12,970.578
2010-05-13,960.686
2010-05-14,940.634
2010-05-17,924.629
2010-05-18,925.348
2010-05-19,904.39
2010-05-20,867.106
2010-05-21,880.465
2010-05-24,882.126
2010-05-25,864.394
2010-05-26,879.603
2010-05-27,900.832
2010-05-28,895.915
2010-05-31,905.828
2010-06-01,893.74
2010-06-02,912.43
2010-06-03,918.391
2010-06-04,890.449
2010-06-07,878.027
2010-06-08,880.901
2010-06-09,890.2
2010-06-10,911.056
2010-06-11,910.63
2010-06-14,922.154
2010-06-15,937.938
2010-06-16,942.713
2010-06-17,937.363
2010-06-18,941.633
2010-06-21,948.446
2010-06-22,935.272
2010-06-23,914.366
2010-06-24,901.942
2010-06-25,904.87
2010-06-28,903.625
2010-06-29,862.164
2010-06-30,854.378
2010-07-01,853.454
2010-07-02,846.255
2010-07-05,836.978
2010-07-06,861.13
2010-07-07,874.044
2010-07-08,886.01
2010-07-09,905.117
2010-07-12,902.388
2010-07-13,914.467
2010-07-14,908.122
2010-07-15,911.276
2010-07-16,886.402
2010-07-19,881.146
2010-07-20,886.228
2010-07-21,885.473
2010-07-22,899.874
2010-07-23,902.764
2010-07-26,912.734
2010-07-27,910.651
2010-07-28,906.628
2010-07-29,913.219
2010-07-30,915.538
2010-08-02,922.705
2010-08-03,925.015
2010-08-04,932.022
2010-08-05,927.74
2010-08-06,919.181
2010-08-09,924.852
2010-08-10,914.44
2010-08-11,886.703
2010-08-12,878.139
2010-08-13,883.355
2010-08-16,878.981
2010-08-17,904.408
2010-08-18,909.413
2010-08-19,898.965
