Date,CANADA LARGE CAP Large Cap
2010-08-18,928.855
2010-08-19,918.215
2010-08-20,908.285
2010-08-23,907.956
2010-08-24,886.254
2010-08-25,887.557
2010-08-26,895.922
2010-08-27,910.904
2010-08-30,918.576
2010-08-31,908.288
2010-09-01,930.5
2010-09-02,937.547
2010-09-03,948.072
2010-09-06,956.225
2010-09-07,943.34
2010-09-08,946.478
2010-09-09,951.649
2010-09-10,954.845
2010-09-13,965.101
2010-09-14,969.402
2010-09-15,964.935
2010-09-16,964.219
2010-09-17,958.605
2010-09-20,966.668
2010-09-21,959.093
2010-09-22,957.083
2010-09-23,947.152
2010-09-24,963.647
2010-09-27,961.399
2010-09-28,962.78
2010-09-29,970.681
2010-09-30,976.087
2010-10-01,978.043
2010-10-04,977.745
2010-10-05,998.39
2010-10-06,1004.746
2010-10-07,995.605
2010-10-08,999.504
2010-10-11,1002.462
2010-10-12,1006.255
2010-10-13,1021.907
2010-10-14,1016.667
2010-10-15,1007.892
2010-10-18,1009.813
2010-10-19,987.008
2010-10-20,997.189
2010-10-21,997.986
2010-10-22,989.829
2010-10-25,1000.552
2010-10-26,998.856
2010-10-27,979.592
2010-10-28,985.885
2010-10-29,1001.202
2010-11-01,1003.351
2010-11-02,1007.361
2010-11-03,1006.714
2010-11-04,1030.511
2010-11-05,1034.806
2010-11-08,1042.507
2010-11-09,1039.358
2010-11-10,1035.821
2010-11-11,1035.13
2010-11-12,1016.396
2010-11-15,1017.236
2010-11-16,992.319
2010-11-17,997.719
2010-11-18,1015.704
2010-11-19,1022.096
2010-11-22,1019.148
2010-11-23,1004.888
2010-11-24,1025.342
2010-11-25,1031.735
2010-11-26,1015.544
2010-11-29,1011.515
2010-11-30,1011.743
2010-12-01,1034.672
2010-12-02,1049.616
2010-12-03,1050.377
2010-12-06,1054.718
2010-12-07,1052.493
2010-12-08,1040.317
2010-12-09,1043.453
2010-12-10,1049.172
2010-12-13,1059.803
2010-12-14,1054.37
2010-12-15,1054.95
2010-12-16,1048.585
2010-12-17,1043.6
2010-12-20,1031.557
2010-12-21,1048.709
2010-12-22,1054.557
2010-12-23,1058.485
2010-12-24,1064.984
2010-12-27,1062.502
2010-12-28,1072.34
2010-12-29,1076.994
2010-12-30,1076.994
2010-12-31,1085.707
2011-01-03,1089.325
2011-01-04,1075.76
2011-01-05,1079.108
2011-01-06,1070.08
2011-01-07,1072.359
2011-01-10,1064.358
2011-01-11,1080.53
2011-01-12,1091.546
2011-01-13,1084.291
2011-01-14,1090.094
2011-01-17,1094.342
2011-01-18,1097.482
2011-01-19,1085.084
2011-01-20,1067.894
2011-01-21,1073.019
2011-01-24,1081.203
2011-01-25,1069.911
2011-01-26,1087.035
2011-01-27,1083.092
2011-01-28,1081.081
2011-01-31,1092.007
2011-02-01,1112.701
2011-02-02,1115.474
2011-02-03,1125.406
2011-02-04,1121.296
2011-02-07,1125.132
2011-02-08,1127.195
2011-02-09,1115.515
2011-02-10,1120.601
2011-02-11,1120.527
2011-02-14,1134.487
2011-02-15,1136.294
2011-02-16,1152.468
2011-02-17,1164.647
2011-02-18,1163.184
2011-02-21,1161.825
2011-02-22,1148.17
2011-02-23,1139.375
2011-02-24,1146.371
2011-02-25,1166.099
2011-02-28,1178.412
2011-03-01,1176.75
2011-03-02,1181.938
2011-03-03,1186.654
2011-03-04,1193.306
2011-03-07,1180.105
2011-03-08,1171.111
2011-03-09,1164.18
2011-03-10,1138.181
2011-03-11,1140.227
2011-03-14,1137.712
2011-03-15,1124.706
2011-03-16,1111.402
2011-03-17,1133.362
2011-03-18,1139.617
2011-03-21,1166.976
2011-03-22,1166.73
2011-03-23,1163.386
2011-03-24,1167.068
2011-03-25,1164.121
2011-03-28,1154.705
2011-03-29,1158.657
2011-03-30,1175.897
2011-03-31,1174.898
2011-04-01,1186.931
2011-04-04,1190.68
2011-04-05,1195.747
2011-04-06,1197.767
2011-04-07,1188.257
2011-04-08,1198.746
2011-04-11,1183.784
2011-04-12,1155.795
2011-04-13,1159.685
2011-04-14,1158.3
2011-04-15,1157.98
2011-04-18,1139.118
2011-04-19,1158.025
2011-04-20,1175.827
2011-04-21,1187.559
2011-04-22,1187.559
2011-04-25,1175.539
2011-04-26,1181.402
2011-04-27,1172.09
2011-04-28,1181.172
2011-04-29,1187.136
2011-05-02,1189.912
2011-05-03,1163.329
2011-05-04,1148.694
2011-05-05,1124.264
2011-05-06,1140.709
2011-05-09,1137.983
2011-05-10,1142.587
2011-05-11,1129.556
2011-05-12,1111.985
2011-05-13,1110.475
2011-05-16,1109.791
2011-05-17,1111.468
2011-05-18,1129.481
2011-05-19,1132.982
2011-05-20,1129.746
2011-05-23,1123.576
2011-05-24,1120.091
2011-05-25,1136.24
2011-05-26,1133.558
2011-05-27,1137.565
2011-05-30,1140.015
2011-05-31,1145.924
2011-06-01,1114.182
2011-06-02,1108.18
2011-06-03,1111.421
2011-06-06,1093.454
2011-06-07,1097.485
2011-06-08,1087.153
2011-06-09,1096.165
2011-06-10,1080.421
2011-06-13,1070.771
2011-06-14,1094.21
2011-06-15,1080.889
2011-06-16,1057.615
2011-06-17,1055.736
2011-06-20,1059.36
2011-06-21,1085.242
2011-06-22,1082.42
2011-06-23,1067.486
2011-06-24,1057.463
2011-06-27,1061.508
2011-06-28,1076.752
2011-06-29,1098.731
2011-06-30,1115.039
2011-07-01,1118.167
2011-07-04,1127.496
2011-07-05,1127.647
2011-07-06,1120.126
2011-07-07,1130.358
2011-07-08,1119.918
2011-07-11,1099.358
2011-07-12,1100.694
2011-07-13,1119.302
2011-07-14,1112.847
2011-07-15,1118.86
2011-07-18,1105.797
2011-07-19,1127.416
2011-07-20,1131.552
2011-07-21,1144.119
2011-07-22,1141.549
2011-07-25,1140.969
2011-07-26,1129.748
2011-07-27,1100.873
2011-07-28,1100.447
2011-07-29,1083.262
2011-08-01,1076.605
2011-08-02,1057.825
2011-08-03,1059.855
2011-08-04,1014.654
2011-08-05,993.603
2011-08-08,947.696
2011-08-09,981.939
2011-08-10,989.224
2011-08-11,1018.211
2011-08-12,1016.179
2011-08-15,1035.605
2011-08-16,1027.116
2011-08-17,1035.088
2011-08-18,986.958
2011-08-19,977.599
2011-08-22,978.026
2011-08-23,1002.434
2011-08-24,1008.969
2011-08-25,1004.805
2011-08-26,1001.849
2011-08-29,1027.253
2011-08-30,1034.762
2011-08-31,1049.757
2011-09-01,1047.158
2011-09-02,1032.909
2011-09-05,1022.271
2011-09-06,1015.589
2011-09-07,1035.16
2011-09-08,1035.492
2011-09-09,997.721
2011-09-12,975.328
2011-09-13,985.531
2011-09-14,990.51
2011-09-15,1009.953
2011-09-16,996.028
2011-09-19,981.329
2011-09-20,981.946
2011-09-21,953.913
2011-09-22,898.31
2011-09-23,895.767
2011-09-26,911.596
2011-09-27,935.595
2011-09-28,913.373
2011-09-29,917.849
2011-09-30,904.105
2011-10-03,869.862
2011-10-04,854.246
2011-10-05,888.554
2011-10-06,916.673
2011-10-07,912.782
2011-10-10,916.917
2011-10-11,933.402
2011-10-12,957.096
2011-10-13,936.812
2011-10-14,964.2
2011-10-17,946.379
2011-10-18,955.05
2011-10-19,944.966
2011-10-20,934.316
2011-10-21,955.682
2011-10-24,975.136
2011-10-25,957.425
2011-10-26,965.66
2011-10-27,1009.138
2011-10-28,1016.141
2011-10-31,991.833
2011-11-01,950.687
2011-11-02,968.526
2011-11-03,987.979
2011-11-04,976.516
2011-11-07,981.961
2011-11-08,987.504
2011-11-09,955.78
2011-11-10,949.306
2011-11-11,972.479
2011-11-14,965.4
2011-11-15,959.046
2011-11-16,955.125
2011-11-17,933.046
2011-11-18,931.02
2011-11-21,908.505
2011-11-22,911.609
2011-11-23,885.582
2011-11-24,875.574
2011-11-25,875.369
2011-11-28,902.639
2011-11-29,912.946
2011-11-30,964.853
2011-12-01,955.339
2011-12-02,954.57
2011-12-05,960.482
2011-12-06,954.503
2011-12-07,963.882
2011-12-08,942.03
2011-12-09,943.403
2011-12-12,930.901
2011-12-13,916.903
2011-12-14,890.935
2011-12-15,891.833
2011-12-16,901.116
2011-12-19,893.504
2011-12-20,913.671
2011-12-21,916.036
2011-12-22,936.139
2011-12-23,941.261
2011-12-26,941.261
2011-12-27,940.063
2011-12-28,924.832
2011-12-29,934.006
2011-12-30,948.439
2012-01-02,948.439
2012-01-03,978.64
2012-01-04,974.564
2012-01-05,967.966
2012-01-06,961.158
2012-01-09,960.77
2012-01-10,974.375
2012-01-11,972.137
2012-01-12,975.267
2012-01-13,968.104
2012-01-16,975.57
2012-01-17,977.231
2012-01-18,984.664
2012-01-19,996.843
2012-01-20,993.953
2012-01-23,1013.622
2012-01-24,997.282
2012-01-25,1006.766
2012-01-26,1011.008
2012-01-27,1009.241
2012-01-30,1003.544
2012-01-31,1004.883
2012-02-01,1015.677
2012-02-02,1016.678
2012-02-03,1023.45
2012-02-06,1021.428
2012-02-07,1018.892
2012-02-08,1019.463
2012-02-09,1018.038
2012-02-10,1001.295
2012-02-13,1003.633
2012-02-14,999.597
2012-02-15,1003.479
2012-02-16,1011.632
2012-02-17,1012.12
2012-02-20,1016.915
2012-02-21,1027.181
2012-02-22,1030.569
2012-02-23,1034.149
2012-02-24,1032.318
2012-02-27,1029.709
2012-02-28,1039.417
2012-02-29,1041.215
2012-03-01,1048.62
2012-03-02,1039.333
2012-03-05,1025.337
2012-03-06,997.925
2012-03-07,999.31
2012-03-08,1018.669
2012-03-09,1025.625
2012-03-12,1013.817
2012-03-13,1028.85
2012-03-14,1015.823
2012-03-15,1023.1
2012-03-16,1029.84
2012-03-19,1033.877
2012-03-20,1024.243
2012-03-21,1025.147
2012-03-22,1012.829
2012-03-23,1022.486
2012-03-26,1039.121
2012-03-27,1032.981
2012-03-28,1023.097
2012-03-29,1013.437
2012-03-30,1016.775
2012-04-02,1034.857
2012-04-03,1021.433
2012-04-04,1002.39
2012-04-05,999.983
2012-04-06,999.983
2012-04-09,987.502
2012-04-10,973.973
2012-04-11,981.176
2012-04-12,1002.564
2012-04-13,986.094
2012-04-16,985.466
2012-04-17,1009.018
2012-04-18,1007.866
2012-04-19,1006.277
2012-04-20,1006.219
2012-04-23,990.419
2012-04-24,997.638
2012-04-25,1009.115
2012-04-26,1009.238
2012-04-27,1021.751
2012-04-30,1021.091
2012-05-01,1026.639
2012-05-02,1011.557
2012-05-03,995.104
2012-05-04,973.65
2012-05-07,972.749
2012-05-08,954.686
2012-05-09,947.775
2012-05-10,954.557
2012-05-11,957.856
2012-05-14,937.389
2012-05-15,925.126
2012-05-16,920.038
2012-05-17,911.605
2012-05-18,904.063
2012-05-21,900.657
2012-05-22,919.965
2012-05-23,920.516
2012-05-24,921.64
2012-05-25,917.868
2012-05-28,920.414
2012-05-29,928.905
2012-05-30,908.735
2012-05-31,911.396
2012-06-01,891.947
2012-06-04,888.243
2012-06-05,902.232
2012-06-06,917.269
2012-06-07,924.689
2012-06-08,909.465
2012-06-11,904.529
2012-06-12,912.602
2012-06-13,918.552
2012-06-14,916.488
2012-06-15,924.353
2012-06-18,928.659
2012-06-19,953.202
2012-06-20,949.37
2012-06-21,917.332
2012-06-22,917.815
2012-06-25,907.171
2012-06-26,910.465
2012-06-27,918.645
2012-06-28,913.497
2012-06-29,939.051
2012-07-02,939.419
2012-07-03,966.866
2012-07-04,972.479
2012-07-05,961.42
2012-07-06,944.201
2012-07-09,941.311
2012-07-10,930.729
2012-07-11,934.055
2012-07-12,920.411
2012-07-13,937.101
2012-07-16,935.751
2012-07-17,940.41
2012-07-18,947.431
2012-07-19,957.097
2012-07-20,949.458
2012-07-23,937.655
2012-07-24,928.799
2012-07-25,929.777
2012-07-26,949.239
2012-07-27,963.596
2012-07-30,965.116
2012-07-31,957.879
2012-08-01,956.068
2012-08-02,942.716
2012-08-03,961.352
2012-08-06,961.497
2012-08-07,980.643
2012-08-08,974.196
2012-08-09,982.261
2012-08-10,986.553
2012-08-13,980.087
2012-08-14,984.475
2012-08-15,991.355
2012-08-16,1003.538
2012-08-17,1008.877
2012-08-20,1006.569
2012-08-21,1012.051
2012-08-22,1003.232
2012-08-23,998.065
2012-08-24,1000.086
2012-08-27,1002.028
2012-08-28,1004.014
2012-08-29,1002.95
2012-08-30,990.226
2012-08-31,998.7
2012-09-03,998.296
2012-09-04,997.542
2012-09-05,998.059
2012-09-06,1020.149
2012-09-07,1036.573
2012-09-10,1034.503
2012-09-11,1038.255
2012-09-12,1036.093
2012-09-13,1048.995
2012-09-14,1067.555
2012-09-17,1059.657
2012-09-18,1053.663
2012-09-19,1051.518
2012-09-20,1046.935
2012-09-21,1044.678
2012-09-24,1038.004
2012-09-25,1036.612
2012-09-26,1027.228
2012-09-27,1036.062
2012-09-28,1032.844
2012-10-01,1042.468
2012-10-02,1040.872
2012-10-03,1033.243
2012-10-04,1047.109
2012-10-05,1052.023
2012-10-08,1051.484
2012-10-09,1038.299
2012-10-10,1031.608
2012-10-11,1035.721
2012-10-12,1030.731
2012-10-15,1031.74
2012-10-16,1041.899
2012-10-17,1049.437
2012-10-18,1050.233
2012-10-19,1037.489
2012-10-22,1034.128
2012-10-23,1019.808
2012-10-24,1019.748
2012-10-25,1026.463
2012-10-26,1022.882
2012-10-29,1021.54
2012-10-30,1029.102
2012-10-31,1029.547
2012-11-01,1038.338
2012-11-02,1030.315
2012-11-05,1028.178
2012-11-06,1030.842
2012-11-07,1016.123
2012-11-08,1010.364
2012-11-09,1008.941
2012-11-12,1010.985
2012-11-13,1006.088
2012-11-14,986.084
2012-11-15,978.592
2012-11-16,983.516
2012-11-19,1003.062
2012-11-20,1003.162
2012-11-21,1007.855
2012-11-22,1012.125
2012-11-23,1022.335
2012-11-26,1018.859
2012-11-27,1013.955
2012-11-28,1018.405
2012-11-29,1027.648
2012-11-30,1029.064
2012-12-03,1021.914
2012-12-04,1021.657
2012-12-05,1024.311
2012-12-06,1026.707
2012-12-07,1027.642
2012-12-10,1034.625
2012-12-11,1039.667
2012-12-12,1046.859
2012-12-13,1041.881
2012-12-14,1039.54
2012-12-17,1040.968
2012-12-18,1047.305
2012-12-19,1052.146
2012-12-20,1049.267
2012-12-21,1044.432
2012-12-24,1045.74
2012-12-25,1045.74
2012-12-26,1043.584
2012-12-27,1044.418
2012-12-28,1036.838
2012-12-31,1046.494
2013-01-01,1046.494
2013-01-02,1067.869
2013-01-03,1062.956
2013-01-04,1068.918
2013-01-07,1064.272
2013-01-08,1064.218
2013-01-09,1067.021
2013-01-10,1074.641
2013-01-11,1077.217
2013-01-14,1074.9
2013-01-15,1080.561
2013-01-16,1074.729
2013-01-17,1080.219
2013-01-18,1076.095
2013-01-21,1082.279
2013-01-22,1086.89
2013-01-23,1079.265
2013-01-24,1079.085
2013-01-25,1074.434
2013-01-28,1074.768
2013-01-29,1081.193
2013-01-30,1078.923
2013-01-31,1072.71
2013-02-01,1079.53
2013-02-04,1074.676
2013-02-05,1076.819
2013-02-06,1078.765
2013-02-07,1075.662
2013-02-08,1076.337
2013-02-11,1068.239
2013-02-12,1076.907
2013-02-13,1077.107
2013-02-14,1073.331
2013-02-15,1065.614
2013-02-18,1061.393
2013-02-19,1071.079
2013-02-20,1061.931
2013-02-21,1051.593
2013-02-22,1051.507
2013-02-25,1044.511
2013-02-26,1043.643
2013-02-27,1053.511
2013-02-28,1059.853
2013-03-01,1055.033
2013-03-04,1048.664
2013-03-05,1052.269
2013-03-06,1056.624
2013-03-07,1056.318
2013-03-08,1059.453
2013-03-11,1060.926
2013-03-12,1063.781
2013-03-13,1049.247
2013-03-14,1056.265
2013-03-15,1064.812
2013-03-18,1056.894
2013-03-19,1050.904
2013-03-20,1056.529
2013-03-21,1050.096
2013-03-22,1054.657
2013-03-25,1048.879
2013-03-26,1058.252
2013-03-27,1054.842
2013-03-28,1060.582
2013-03-29,1060.582
2013-04-01,1057.003
2013-04-02,1059.973
2013-04-03,1038.873
2013-04-04,1029.076
2013-04-05,1018.88
2013-04-08,1020.703
2013-04-09,1036.314
2013-04-10,1043.041
2013-04-11,1041.775
2013-04-12,1027.387
2013-04-15,993.347
2013-04-16,1000.755
2013-04-17,983.706
2013-04-18,989.601
2013-04-19,993.833
2013-04-22,994.054
2013-04-23,994.729
2013-04-24,1008.473
2013-04-25,1018.421
2013-04-26,1011.924
2013-04-29,1024.735
2013-04-30,1042.868
2013-05-01,1028.257
2013-05-02,1034.527
2013-05-03,1040.091
2013-05-06,1042.345
2013-05-07,1049.843
2013-05-08,1063.553
2013-05-09,1057.396
2013-05-10,1051.032
2013-05-13,1047.077
2013-05-14,1047.478
2013-05-15,1036.879
2013-05-16,1040.573
2013-05-17,1039.923
2013-05-20,1039.316
2013-05-21,1049.238
2013-05-22,1046.549
2013-05-23,1036.812
2013-05-24,1040.511
2013-05-27,1042.363
2013-05-28,1043.001
2013-05-29,1041.649
2013-05-30,1051.951
2013-05-31,1039.043
2013-06-03,1032.191
2013-06-04,1031.48
2013-06-05,1015.38
2013-06-06,1016.13
2013-06-07,1024.846
2013-06-10,1028.726
2013-06-11,1016.092
2013-06-12,1009.659
2013-06-13,1025.95
2013-06-14,1016.47
2013-06-17,1025.23
2013-06-18,1030.209
2013-06-19,1024.774
2013-06-20,985.635
2013-06-21,978.421
2013-06-24,962.256
2013-06-25,976.006
2013-06-26,979.165
2013-06-27,981.396
2013-06-28,984.399
2013-07-01,988.805
2013-07-02,988.928
2013-07-03,987.448
2013-07-04,991.297
2013-07-05,982.484
2013-07-08,991.897
2013-07-09,1003.257
2013-07-10,1005.282
2013-07-11,1031.004
2013-07-12,1030.009
2013-07-15,1034.654
2013-07-16,1034.278
2013-07-17,1037.96
2013-07-18,1048.994
2013-07-19,1055.478
2013-07-22,1064.779
2013-07-23,1066.843
2013-07-24,1062.254
2013-07-25,1063.486
2013-07-26,1059.832
2013-07-29,1065.738
2013-07-30,1052.633
2013-07-31,1042.555
2013-08-01,1048.276
2013-08-02,1047.497
2013-08-05,1044.324
2013-08-06,1034.894
2013-08-07,1023.957
2013-08-08,1040.919
2013-08-09,1044.614
2013-08-12,1046.841
2013-08-13,1048.652
2013-08-14,1050.87
2013-08-15,1053.121
2013-08-16,1056.492
2013-08-19,1048.163
2013-08-20,1048.063
2013-08-21,1035.801
2013-08-22,1038.358
2013-08-23,1044.016
2013-08-26,1045.073
2013-08-27,1032.539
2013-08-28,1037.285
2013-08-29,1044.147
2013-08-30,1035.443
2013-09-02,1036.032
2013-09-03,1044.554
2013-09-04,1051.042
2013-09-05,1057.604
2013-09-06,1067.348
2013-09-09,1071.831
2013-09-10,1070.695
2013-09-11,1073.365
2013-09-12,1066.305
2013-09-13,1065.529
2013-09-16,1076.001
2013-09-17,1079.799
2013-09-18,1082.018
2013-09-19,1091.012
2013-09-20,1076.629
2013-09-23,1076.084
2013-09-24,1077.64
2013-09-25,1077.81
2013-09-26,1077.811
2013-09-27,1081.163
2013-09-30,1077.666
2013-10-01,1080.004
2013-10-02,1077.548
2013-10-03,1072.186
2013-10-04,1076.177
2013-10-07,1079.12
2013-10-08,1068.027
2013-10-09,1063.759
2013-10-10,1081.567
2013-10-11,1081.244
2013-10-14,1085.32
2013-10-15,1086.811
2013-10-16,1091.247
2013-10-17,1103.049
2013-10-18,1111.953
2013-10-21,1114.983
2013-10-22,1120.578
2013-10-23,1112.162
2013-10-24,1112.754
2013-10-25,1116.699
2013-10-28,1114.192
2013-10-29,1122.963
2013-10-30,1124.366
2013-10-31,1118.16
2013-11-01,1116.246
2013-11-04,1121.433
2013-11-05,1118.343
2013-11-06,1124.274
2013-11-07,1114.798
2013-11-08,1119.525
2013-11-11,1118.945
2013-11-12,1114.717
2013-11-13,1121.872
2013-11-14,1123.362
2013-11-15,1132.113
2013-11-18,1135.197
2013-11-19,1131.776
2013-11-20,1132.957
2013-11-21,1129.174
2013-11-22,1127.603
2013-11-25,1123.606
2013-11-26,1114.586
2013-11-27,1111.826
2013-11-28,1112.0
2013-11-29,1113.843
2013-12-02,1113.958
2013-12-03,1101.727
2013-12-04,1095.126
2013-12-05,1089.672
2013-12-06,1099.463
2013-12-09,1100.628
2013-12-10,1103.093
2013-12-11,1087.507
2013-12-12,1084.077
2013-12-13,1086.763
2013-12-16,1096.807
2013-12-17,1092.054
2013-12-18,1101.851
2013-12-19,1105.306
2013-12-20,1106.199
2013-12-23,1120.802
2013-12-24,1123.306
2013-12-25,1123.306
2013-12-26,1121.723
2013-12-27,1123.776
2013-12-30,1126.209
2013-12-31,1133.536
2014-01-01,1133.536
2014-01-02,1129.27
2014-01-03,1126.687
2014-01-06,1113.739
2014-01-07,1115.39
2014-01-08,1112.74
2014-01-09,1110.544
2014-01-10,1113.677
2014-01-13,1112.891
2014-01-14,1107.323
2014-01-15,1113.211
2014-01-16,1118.483
2014-01-17,1120.335
2014-01-20,1127.183
2014-01-21,1122.609
2014-01-22,1120.857
2014-01-23,1108.652
2014-01-24,1093.995
2014-01-27,1084.354
2014-01-28,1080.907
2014-01-29,1078.898
2014-01-30,1083.889
2014-01-31,1082.119
2014-02-03,1075.739
2014-02-04,1072.708
2014-02-05,1074.936
2014-02-06,1091.586
2014-02-07,1102.548
2014-02-10,1099.618
2014-02-11,1106.201
2014-02-12,1116.202
2014-02-13,1123.878
2014-02-14,1128.614
2014-02-17,1129.18
2014-02-18,1132.622
2014-02-19,1130.709
2014-02-20,1133.336
2014-02-21,1127.189
2014-02-24,1133.609
2014-02-25,1130.363
2014-02-26,1127.822
2014-02-27,1125.703
2014-02-28,1130.254
2014-03-03,1131.174
2014-03-04,1134.268
2014-03-05,1140.3
2014-03-06,1147.042
2014-03-07,1139.178
2014-03-10,1138.003
2014-03-11,1138.566
2014-03-12,1140.532
2014-03-13,1139.505
2014-03-14,1134.372
2014-03-17,1139.964
2014-03-18,1147.307
2014-03-19,1135.183
2014-03-20,1130.687
2014-03-21,1134.367
2014-03-24,1128.787
2014-03-25,1133.887
2014-03-26,1127.698
2014-03-27,1135.104
2014-03-28,1141.402
2014-03-31,1150.958
2014-04-01,1157.511
2014-04-02,1161.375
2014-04-03,1157.334
2014-04-04,1160.019
2014-04-07,1148.978
2014-04-08,1162.777
2014-04-09,1168.585
2014-04-10,1157.911
2014-04-11,1149.23
2014-04-14,1149.745
2014-04-15,1150.284
2014-04-16,1158.765
2014-04-17,1165.56
2014-04-18,1165.56
2014-04-21,1162.281
2014-04-22,1167.97
2014-04-23,1165.393
2014-04-24,1168.671
2014-04-25,1166.147
2014-04-28,1167.498
2014-04-29,1177.205
2014-04-30,1182.94
2014-05-01,1183.927
2014-05-02,1190.593
2014-05-05,1184.905
2014-05-06,1185.027
2014-05-07,1188.7
2014-05-08,1185.016
2014-05-09,1179.772
2014-05-12,1189.783
2014-05-13,1191.802
2014-05-14,1190.745
2014-05-15,1186.52
2014-05-16,1180.732
2014-05-19,1183.506
2014-05-20,1182.255
2014-05-21,1189.088
2014-05-22,1196.545
2014-05-23,1199.957
2014-05-26,1203.017
2014-05-27,1197.387
2014-05-28,1194.146
2014-05-29,1194.08
2014-05-30,1194.33
2014-06-02,1196.607
2014-06-03,1199.739
2014-06-04,1199.844
2014-06-05,1197.389
2014-06-06,1203.785
2014-06-09,1209.514
2014-06-10,1210.614
2014-06-11,1214.462
2014-06-12,1218.274
2014-06-13,1224.056
2014-06-16,1229.501
2014-06-17,1230.429
2014-06-18,1232.942
2014-06-19,1235.784
2014-06-20,1244.068
2014-06-23,1248.396
2014-06-24,1236.356
2014-06-25,1240.006
2014-06-26,1247.017
2014-06-27,1258.143
2014-06-30,1263.43
2014-07-01,1262.659
2014-07-02,1266.897
2014-07-03,1268.347
2014-07-04,1271.196
2014-07-07,1266.225
2014-07-08,1264.828
2014-07-09,1272.586
2014-07-10,1263.15
2014-07-11,1257.805
2014-07-14,1263.117
2014-07-15,1255.521
2014-07-16,1268.359
2014-07-17,1266.263
2014-07-18,1274.866
2014-07-21,1273.328
2014-07-22,1279.014
2014-07-23,1286.618
2014-07-24,1286.663
2014-07-25,1287.738
2014-07-28,1285.309
2014-07-29,1281.099
2014-07-30,1282.795
2014-07-31,1267.882
2014-08-01,1254.126
2014-08-04,1251.714
2014-08-05,1246.022
2014-08-06,1246.617
2014-08-07,1238.641
2014-08-08,1238.853
2014-08-11,1248.216
2014-08-12,1249.566
2014-08-13,1250.576
2014-08-14,1257.447
2014-08-15,1259.112
2014-08-18,1263.844
2014-08-19,1272.82
2014-08-20,1276.918
2014-08-21,1278.146
2014-08-22,1274.197
2014-08-25,1278.323
2014-08-26,1278.17
2014-08-27,1286.236
2014-08-28,1286.628
2014-08-29,1293.339
2014-09-01,1291.137
2014-09-02,1286.165
2014-09-03,1295.07
2014-09-04,1295.997
2014-09-05,1290.542
2014-09-08,1285.674
2014-09-09,1278.149
2014-09-10,1277.557
2014-09-11,1278.156
2014-09-12,1271.804
2014-09-15,1269.188
2014-09-16,1277.444
2014-09-17,1283.572
2014-09-18,1286.019
2014-09-19,1268.724
2014-09-22,1252.403
2014-09-23,1248.085
2014-09-24,1239.382
2014-09-25,1220.23
2014-09-26,1226.183
2014-09-29,1218.089
2014-09-30,1216.466
2014-10-01,1202.897
2014-10-02,1202.768
2014-10-03,1195.374
2014-10-06,1199.424
2014-10-07,1184.503
2014-10-08,1189.394
2014-10-09,1182.081
2014-10-10,1154.825
2014-10-13,1152.662
2014-10-14,1133.347
2014-10-15,1109.296
2014-10-16,1128.678
2014-10-17,1149.366
2014-10-20,1153.756
2014-10-21,1176.149
2014-10-22,1160.59
2014-10-23,1173.636
2014-10-24,1181.637
2014-10-27,1175.167
2014-10-28,1195.564
2014-10-29,1191.805
2014-10-30,1185.199
2014-10-31,1193.103
2014-11-03,1180.868
2014-11-04,1162.014
2014-11-05,1177.419
2014-11-06,1174.926
2014-11-07,1187.614
2014-11-10,1196.068
2014-11-11,1197.066
2014-11-12,1209.037
2014-11-13,1199.932
2014-11-14,1205.189
2014-11-17,1206.894
2014-11-18,1215.73
2014-11-19,1215.047
2014-11-20,1226.237
2014-11-21,1236.133
2014-11-24,1224.668
2014-11-25,1231.201
2014-11-26,1232.907
2014-11-27,1217.518
2014-11-28,1196.032
2014-12-01,1189.529
2014-12-02,1189.911
2014-12-03,1202.157
2014-12-04,1178.875
2014-12-05,1171.248
2014-12-08,1142.441
2014-12-09,1148.397
2014-12-10,1115.8
2014-12-11,1114.529
2014-12-12,1098.694
2014-12-15,1090.962
2014-12-16,1104.419
2014-12-17,1129.122
2014-12-18,1144.538
2014-12-19,1154.355
2014-12-22,1153.053
2014-12-23,1168.989
2014-12-24,1169.256
2014-12-25,1169.256
2014-12-26,1169.055
2014-12-29,1174.472
2014-12-30,1172.55
2014-12-31,1173.027
2015-01-01,1173.027
2015-01-02,1169.516
2015-01-05,1130.307
2015-01-06,1117.375
2015-01-07,1113.136
2015-01-08,1134.279
2015-01-09,1122.571
2015-01-12,1106.203
2015-01-13,1101.186
2015-01-14,1088.206
2015-01-15,1088.082
2015-01-16,1103.575
2015-01-19,1103.726
2015-01-20,1093.25
2015-01-21,1099.723
2015-01-22,1112.421
2015-01-23,1107.345
2015-01-26,1106.131
2015-01-27,1111.46
2015-01-28,1090.913
2015-01-29,1083.603
2015-01-30,1073.118
2015-02-02,1099.384
2015-02-03,1120.953
2015-02-04,1108.521
2015-02-05,1131.876
2015-02-06,1126.454
2015-02-09,1129.182
2015-02-10,1126.843
2015-02-11,1118.841
2015-02-12,1137.188
2015-02-13,1143.69
2015-02-16,1141.032
2015-02-17,1147.632
2015-02-18,1139.529
2015-02-19,1130.327
2015-02-20,1130.081
2015-02-23,1127.872
2015-02-24,1124.712
2015-02-25,1142.39
2015-02-26,1138.989
2015-02-27,1137.699
2015-03-02,1138.289
2015-03-03,1132.713
2015-03-04,1129.156
