Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2010-09-22,128.563
2010-09-23,128.329
2010-09-24,129.325
2010-09-27,126.453
2010-09-28,125.3
2010-09-29,126.47
2010-09-30,126.662
2010-10-01,126.644
2010-10-04,125.672
2010-10-05,127.058
2010-10-06,125.845
2010-10-07,126.709
2010-10-08,126.427
2010-10-11,127.022
2010-10-12,125.929
2010-10-13,128.994
2010-10-14,129.17
2010-10-15,129.458
2010-10-18,130.13
2010-10-19,128.404
2010-10-20,128.563
2010-10-21,127.853
2010-10-22,127.271
2010-10-25,127.584
2010-10-26,125.716
2010-10-27,125.252
2010-10-28,125.463
2010-10-29,125.688
2010-11-01,124.938
2010-11-02,122.455
2010-11-03,125.038
2010-11-04,125.705
2010-11-05,125.343
2010-11-08,123.238
2010-11-09,124.21
2010-11-10,123.77
2010-11-11,121.422
2010-11-12,120.786
2010-11-15,122.731
2010-11-16,121.597
2010-11-17,120.979
2010-11-18,123.051
2010-11-19,123.507
2010-11-22,122.271
2010-11-23,119.954
2010-11-24,120.554
2010-11-25,120.656
2010-11-26,119.851
2010-11-29,121.046
2010-11-30,121.391
2010-12-01,121.621
2010-12-02,121.516
2010-12-03,122.357
2010-12-06,121.558
2010-12-07,123.192
2010-12-08,121.714
2010-12-09,126.685
2010-12-10,126.967
2010-12-13,129.811
2010-12-14,130.315
2010-12-15,128.169
2010-12-16,128.176
2010-12-17,128.356
2010-12-20,126.538
2010-12-21,127.212
2010-12-22,126.932
2010-12-23,125.767
2010-12-24,125.925
2010-12-27,128.538
2010-12-28,128.011
2010-12-29,129.484
2010-12-30,130.323
2010-12-31,130.396
2011-01-03,130.572
2011-01-04,130.96
2011-01-05,130.965
2011-01-06,130.783
2011-01-07,130.445
2011-01-10,132.877
2011-01-11,134.249
2011-01-12,133.241
2011-01-13,133.851
2011-01-14,133.832
2011-01-17,133.386
2011-01-18,134.805
2011-01-19,134.849
2011-01-20,131.806
2011-01-21,131.712
2011-01-24,130.93
2011-01-25,131.129
2011-01-26,132.339
2011-01-27,134.186
2011-01-28,132.187
2011-01-31,128.527
2011-02-01,130.042
2011-02-02,132.424
2011-02-03,130.495
2011-02-04,129.525
2011-02-07,131.111
2011-02-08,129.154
2011-02-09,128.23
2011-02-10,127.302
2011-02-11,127.219
2011-02-14,127.274
2011-02-15,128.465
2011-02-16,130.239
2011-02-17,130.006
2011-02-18,130.182
2011-02-21,129.833
2011-02-22,127.622
2011-02-23,126.005
2011-02-24,123.278
2011-02-25,123.565
2011-02-28,125.573
2011-03-01,124.005
2011-03-02,124.099
2011-03-03,125.478
2011-03-04,125.58
2011-03-07,124.731
2011-03-08,122.708
2011-03-09,122.506
2011-03-10,122.618
2011-03-11,122.626
2011-03-14,120.08
2011-03-15,118.863
2011-03-16,118.437
2011-03-17,120.399
2011-03-18,121.032
2011-03-21,122.12
2011-03-22,121.774
2011-03-23,122.733
2011-03-24,124.673
2011-03-25,124.893
2011-03-28,126.852
2011-03-29,125.271
2011-03-30,126.147
2011-03-31,126.597
2011-04-01,126.535
2011-04-04,129.942
2011-04-05,127.918
2011-04-06,130.008
2011-04-07,129.245
2011-04-08,129.819
2011-04-11,129.471
2011-04-12,126.729
2011-04-13,127.008
2011-04-14,127.608
2011-04-15,127.606
2011-04-18,126.587
2011-04-19,127.648
2011-04-20,128.071
2011-04-21,127.698
2011-04-22,127.698
2011-04-25,127.37
2011-04-26,123.294
2011-04-27,122.542
2011-04-28,122.462
2011-04-29,123.471
2011-05-02,124.415
2011-05-03,122.384
2011-05-04,122.328
2011-05-05,121.748
2011-05-06,121.043
2011-05-09,120.662
2011-05-10,120.814
2011-05-11,121.456
2011-05-12,122.474
2011-05-13,122.476
2011-05-16,123.947
2011-05-17,122.966
2011-05-18,124.245
2011-05-19,125.053
2011-05-20,125.25
2011-05-23,123.255
2011-05-24,122.691
2011-05-25,120.888
2011-05-26,121.741
2011-05-27,122.157
2011-05-30,123.475
2011-05-31,126.505
2011-06-01,124.856
2011-06-02,123.747
2011-06-03,124.509
2011-06-06,124.384
2011-06-07,124.935
2011-06-08,124.731
2011-06-09,121.986
2011-06-10,121.222
2011-06-13,120.43
2011-06-14,122.01
2011-06-15,120.184
2011-06-16,119.912
2011-06-17,121.169
2011-06-20,116.75
2011-06-21,117.63
2011-06-22,118.67
2011-06-23,117.328
2011-06-24,117.825
2011-06-27,116.769
2011-06-28,118.035
2011-06-29,120.016
2011-06-30,120.545
2011-07-01,120.882
2011-07-04,122.29
2011-07-05,122.498
2011-07-06,121.944
2011-07-07,123.912
2011-07-08,123.462
2011-07-11,121.987
2011-07-12,122.958
2011-07-13,124.101
2011-07-14,124.262
2011-07-15,123.335
2011-07-18,119.837
2011-07-19,120.459
2011-07-20,121.448
2011-07-21,121.457
2011-07-22,121.653
2011-07-25,121.541
2011-07-26,120.677
2011-07-27,120.226
2011-07-28,117.861
2011-07-29,118.349
2011-08-01,112.496
2011-08-02,112.129
2011-08-03,108.895
2011-08-04,107.549
2011-08-05,106.494
2011-08-08,101.626
2011-08-09,100.386
2011-08-10,98.983
2011-08-11,99.185
2011-08-12,99.024
2011-08-15,101.724
2011-08-16,102.742
2011-08-17,103.47
2011-08-18,99.496
2011-08-19,99.556
2011-08-22,101.156
2011-08-23,100.005
2011-08-24,101.12
2011-08-25,99.848
2011-08-26,99.531
2011-08-29,102.501
2011-08-30,102.876
2011-08-31,104.727
2011-09-01,105.563
2011-09-02,104.795
2011-09-05,97.614
2011-09-06,95.76
2011-09-07,98.004
2011-09-08,97.372
2011-09-09,96.867
2011-09-12,91.33
2011-09-13,92.785
2011-09-14,94.265
2011-09-15,95.535
2011-09-16,96.064
2011-09-19,94.554
2011-09-20,95.276
2011-09-21,94.672
2011-09-22,91.001
2011-09-23,91.583
2011-09-26,90.671
2011-09-27,91.626
2011-09-28,91.281
2011-09-29,91.174
2011-09-30,90.479
2011-10-03,92.554
2011-10-04,88.387
2011-10-05,89.128
2011-10-06,93.106
2011-10-07,93.358
2011-10-10,93.728
2011-10-11,94.442
2011-10-12,95.303
2011-10-13,94.945
2011-10-14,95.088
2011-10-17,99.014
2011-10-18,98.447
2011-10-19,98.78
2011-10-20,97.816
2011-10-21,98.722
2011-10-24,97.929
2011-10-25,99.595
2011-10-26,98.89
2011-10-27,104.294
2011-10-28,105.083
2011-10-31,102.037
2011-11-01,98.587
2011-11-02,96.539
2011-11-03,100.11
2011-11-04,100.342
2011-11-07,101.197
2011-11-08,102.497
2011-11-09,99.668
2011-11-10,99.981
2011-11-11,100.303
2011-11-14,100.206
2011-11-15,98.773
2011-11-16,98.676
2011-11-17,99.403
2011-11-18,99.463
2011-11-21,94.817
2011-11-22,93.856
2011-11-23,92.833
2011-11-24,90.394
2011-11-25,90.404
2011-11-28,93.048
2011-11-29,93.318
2011-11-30,96.718
2011-12-01,97.904
2011-12-02,97.773
2011-12-05,98.797
2011-12-06,97.093
2011-12-07,96.499
2011-12-08,95.451
2011-12-09,95.406
2011-12-12,94.908
2011-12-13,96.051
2011-12-14,95.454
2011-12-15,98.327
2011-12-16,98.733
2011-12-19,99.923
2011-12-20,99.568
2011-12-21,98.538
2011-12-22,99.856
2011-12-23,99.869
2011-12-26,101.069
2011-12-27,101.285
2011-12-28,100.544
2011-12-29,97.43
2011-12-30,97.117
2012-01-02,100.492
2012-01-03,100.777
2012-01-04,101.956
2012-01-05,102.668
2012-01-06,102.572
2012-01-09,102.719
2012-01-10,105.17
2012-01-11,104.51
2012-01-12,104.413
2012-01-13,103.875
2012-01-16,103.577
2012-01-17,105.047
2012-01-18,105.621
2012-01-19,106.513
2012-01-20,106.805
2012-01-23,107.027
2012-01-24,106.79
2012-01-25,106.867
2012-01-26,107.591
2012-01-27,107.239
2012-01-30,105.267
2012-01-31,106.067
2012-02-01,107.077
2012-02-02,108.324
2012-02-03,108.624
2012-02-06,107.382
2012-02-07,107.069
2012-02-08,106.902
2012-02-09,107.085
2012-02-10,106.617
2012-02-13,104.89
2012-02-14,104.015
2012-02-15,105.317
2012-02-16,105.49
2012-02-17,106.254
2012-02-20,105.833
2012-02-21,106.021
2012-02-22,106.191
2012-02-23,105.315
2012-02-24,104.722
2012-02-27,103.698
2012-02-28,103.013
2012-02-29,104.687
2012-03-01,105.3
2012-03-02,104.584
2012-03-05,105.432
2012-03-06,103.814
2012-03-07,104.292
2012-03-08,105.326
2012-03-09,104.958
2012-03-12,104.793
2012-03-13,105.239
2012-03-14,104.526
2012-03-15,103.504
2012-03-16,104.247
2012-03-19,104.202
2012-03-20,104.101
2012-03-21,104.25
2012-03-22,104.051
2012-03-23,104.569
2012-03-26,106.435
2012-03-27,106.928
2012-03-28,107.461
2012-03-29,106.286
2012-03-30,107.077
2012-04-02,109.441
2012-04-03,110.304
2012-04-04,108.418
2012-04-05,108.474
2012-04-06,108.474
2012-04-09,107.805
2012-04-10,107.856
2012-04-11,106.631
2012-04-12,106.994
2012-04-13,107.074
2012-04-16,106.629
2012-04-17,108.201
2012-04-18,108.953
2012-04-19,108.566
2012-04-20,108.672
2012-04-23,107.454
2012-04-24,108.926
2012-04-25,108.78
2012-04-26,108.723
2012-04-27,108.906
2012-04-30,108.404
2012-05-01,109.023
2012-05-02,109.566
2012-05-03,109.452
2012-05-04,109.39
2012-05-07,106.1
2012-05-08,106.484
2012-05-09,103.822
2012-05-10,102.741
2012-05-11,102.626
2012-05-14,100.152
2012-05-15,99.398
2012-05-16,99.956
2012-05-17,98.956
2012-05-18,99.279
2012-05-21,96.176
2012-05-22,95.546
2012-05-23,95.148
2012-05-24,96.69
2012-05-25,96.556
2012-05-28,95.374
2012-05-29,94.993
2012-05-30,93.285
2012-05-31,97.336
2012-06-01,97.218
2012-06-04,95.4
2012-06-05,94.429
2012-06-06,95.577
2012-06-07,97.701
2012-06-08,97.45
2012-06-11,96.944
2012-06-12,96.114
2012-06-13,95.207
2012-06-14,93.867
2012-06-15,94.379
2012-06-18,93.135
2012-06-19,94.497
2012-06-20,94.54
2012-06-21,93.895
2012-06-22,93.547
2012-06-25,97.833
2012-06-26,95.868
2012-06-27,96.18
2012-06-28,94.935
2012-06-29,95.788
2012-07-02,97.373
2012-07-03,97.21
2012-07-04,97.668
2012-07-05,97.659
2012-07-06,97.529
2012-07-09,96.731
2012-07-10,96.148
2012-07-11,96.62
2012-07-12,96.182
2012-07-13,96.624
2012-07-16,98.33
2012-07-17,100.186
2012-07-18,100.988
2012-07-19,100.451
2012-07-20,100.445
2012-07-23,98.357
2012-07-24,98.798
2012-07-25,99.41
2012-07-26,99.171
2012-07-27,99.961
2012-07-30,101.8
2012-07-31,101.808
2012-08-01,101.441
2012-08-02,98.368
2012-08-03,99.017
2012-08-06,96.233
2012-08-07,99.644
2012-08-08,99.639
2012-08-09,99.454
2012-08-10,99.305
2012-08-13,98.956
2012-08-14,99.538
2012-08-15,99.141
2012-08-16,99.335
2012-08-17,99.084
2012-08-20,99.068
2012-08-21,100.062
2012-08-22,99.402
2012-08-23,99.175
2012-08-24,98.727
2012-08-27,98.925
2012-08-28,97.838
2012-08-29,97.351
2012-08-30,96.674
2012-08-31,97.268
2012-09-03,97.588
2012-09-04,96.968
2012-09-05,96.932
2012-09-06,97.033
2012-09-07,98.182
2012-09-10,98.543
2012-09-11,97.82
2012-09-12,98.46
2012-09-13,97.336
2012-09-14,98.935
2012-09-17,98.862
2012-09-18,98.793
2012-09-19,98.607
2012-09-20,98.108
2012-09-21,98.197
2012-09-24,98.514
2012-09-25,98.907
2012-09-26,98.149
2012-09-27,99.382
2012-09-28,99.232
2012-10-01,99.538
2012-10-02,101.544
2012-10-03,101.633
2012-10-04,101.695
2012-10-05,102.216
2012-10-08,101.521
2012-10-09,98.563
2012-10-10,97.878
2012-10-11,98.611
2012-10-12,99.044
2012-10-15,98.05
2012-10-16,98.503
2012-10-17,100.079
2012-10-18,98.702
2012-10-19,98.286
2012-10-22,97.318
2012-10-23,94.949
2012-10-24,95.325
2012-10-25,96.135
2012-10-26,95.886
2012-10-29,94.337
2012-10-30,95.832
2012-10-31,97.112
2012-11-01,97.792
2012-11-02,97.313
2012-11-05,98.455
2012-11-06,97.759
2012-11-07,97.197
2012-11-08,97.321
2012-11-09,97.202
2012-11-12,95.946
2012-11-13,95.556
2012-11-14,94.812
2012-11-15,93.454
2012-11-16,93.053
2012-11-19,94.434
2012-11-20,94.928
2012-11-21,95.534
2012-11-22,95.415
2012-11-23,95.859
2012-11-26,97.151
2012-11-27,97.613
2012-11-28,98.748
2012-11-29,97.313
2012-11-30,97.559
2012-12-03,96.495
2012-12-04,97.162
2012-12-05,98.562
2012-12-06,97.565
2012-12-07,97.4
2012-12-10,99.092
2012-12-11,100.633
2012-12-12,98.289
2012-12-13,95.735
2012-12-14,95.642
2012-12-17,92.731
2012-12-18,93.482
2012-12-19,94.136
2012-12-20,92.132
2012-12-21,92.23
2012-12-24,91.149
2012-12-25,90.534
2012-12-26,90.957
2012-12-27,90.187
2012-12-28,90.014
2012-12-31,90.014
2013-01-01,91.287
2013-01-02,91.816
2013-01-03,89.147
2013-01-04,88.622
2013-01-07,90.718
2013-01-08,90.254
2013-01-09,90.771
2013-01-10,92.48
2013-01-11,93.072
2013-01-14,92.74
2013-01-15,92.747
2013-01-16,92.371
2013-01-17,92.128
2013-01-18,91.929
2013-01-21,91.839
2013-01-22,91.809
2013-01-23,92.453
2013-01-24,92.046
2013-01-25,91.968
2013-01-28,92.422
2013-01-29,91.934
2013-01-30,91.459
2013-01-31,91.336
2013-02-01,92.391
2013-02-04,92.255
2013-02-05,93.127
2013-02-06,92.694
2013-02-07,91.917
2013-02-08,92.269
2013-02-11,94.185
2013-02-12,94.259
2013-02-13,94.365
2013-02-14,94.218
2013-02-15,93.989
2013-02-18,93.01
2013-02-19,93.723
2013-02-20,95.35
2013-02-21,93.379
2013-02-22,92.739
2013-02-25,93.625
2013-02-26,91.915
2013-02-27,92.191
2013-02-28,91.889
2013-03-01,91.31
2013-03-04,90.883
2013-03-05,92.067
2013-03-06,93.195
2013-03-07,95.695
2013-03-08,96.276
2013-03-11,96.509
2013-03-12,97.649
2013-03-13,97.634
2013-03-14,98.457
2013-03-15,98.846
2013-03-18,96.937
2013-03-19,96.866
2013-03-20,96.283
2013-03-21,96.627
2013-03-22,97.027
2013-03-25,97.293
2013-03-26,97.379
2013-03-27,95.897
2013-03-28,95.593
2013-03-29,95.593
2013-04-01,95.494
2013-04-02,96.572
2013-04-03,96.469
2013-04-04,96.071
2013-04-05,96.184
2013-04-08,96.278
2013-04-09,95.134
2013-04-10,93.973
2013-04-11,94.281
2013-04-12,94.333
2013-04-15,93.985
2013-04-16,94.176
2013-04-17,93.205
2013-04-18,92.411
2013-04-19,92.395
2013-04-22,92.295
2013-04-23,92.519
2013-04-24,92.697
2013-04-25,92.681
2013-04-26,92.874
2013-04-29,91.712
2013-04-30,92.614
2013-05-01,91.258
2013-05-02,91.258
2013-05-03,91.577
2013-05-06,92.083
2013-05-07,92.009
2013-05-08,92.215
2013-05-09,92.107
2013-05-10,91.423
2013-05-13,90.815
2013-05-14,89.762
2013-05-15,89.286
2013-05-16,92.855
2013-05-17,92.051
2013-05-20,93.91
2013-05-21,93.842
2013-05-22,93.007
2013-05-23,90.921
2013-05-24,91.001
2013-05-27,91.683
2013-05-28,92.572
2013-05-29,91.86
2013-05-30,91.773
2013-05-31,91.381
2013-06-03,91.145
2013-06-04,91.747
2013-06-05,91.465
2013-06-06,92.386
2013-06-07,92.444
2013-06-10,93.161
2013-06-11,92.58
2013-06-12,92.208
2013-06-13,91.491
2013-06-14,91.909
2013-06-17,91.973
2013-06-18,92.003
2013-06-19,91.592
2013-06-20,89.605
2013-06-21,89.514
2013-06-24,88.176
2013-06-25,88.734
2013-06-26,88.878
2013-06-27,88.939
2013-06-28,88.576
2013-07-01,89.116
2013-07-02,89.458
2013-07-03,88.336
2013-07-04,88.772
2013-07-05,88.172
2013-07-08,89.158
2013-07-09,88.946
2013-07-10,89.199
2013-07-11,90.498
2013-07-12,90.705
2013-07-15,91.607
2013-07-16,91.999
2013-07-17,91.213
2013-07-18,92.051
2013-07-19,92.393
2013-07-22,92.441
2013-07-23,92.517
2013-07-24,92.563
2013-07-25,91.571
2013-07-26,91.722
2013-07-29,90.285
2013-07-30,87.762
2013-07-31,88.14
2013-08-01,87.836
2013-08-02,87.72
2013-08-05,87.124
2013-08-06,86.883
2013-08-07,87.118
2013-08-08,88.215
2013-08-09,88.196
2013-08-12,88.616
2013-08-13,88.174
2013-08-14,87.978
2013-08-15,87.597
2013-08-16,87.781
2013-08-19,88.23
2013-08-20,88.023
2013-08-21,86.568
2013-08-22,85.887
2013-08-23,85.916
2013-08-26,85.237
2013-08-27,83.385
2013-08-28,83.587
2013-08-29,84.854
2013-08-30,85.04
2013-09-02,85.005
2013-09-03,84.449
2013-09-04,84.338
2013-09-05,84.101
2013-09-06,84.257
2013-09-09,84.525
2013-09-10,86.017
2013-09-11,87.167
2013-09-12,87.375
2013-09-13,87.312
2013-09-16,88.867
2013-09-17,88.663
2013-09-18,88.834
2013-09-19,90.01
2013-09-20,89.357
2013-09-23,90.037
2013-09-24,89.615
2013-09-25,89.205
2013-09-26,89.109
2013-09-27,89.171
2013-09-30,89.754
2013-10-01,90.437
2013-10-02,89.863
2013-10-03,89.698
2013-10-04,89.741
2013-10-07,90.913
2013-10-08,91.243
2013-10-09,91.67
2013-10-10,92.702
2013-10-11,92.948
2013-10-14,93.822
2013-10-15,92.97
2013-10-16,92.681
2013-10-17,92.443
2013-10-18,92.422
2013-10-21,93.352
2013-10-22,93.963
2013-10-23,93.111
2013-10-24,92.732
2013-10-25,92.675
2013-10-28,93.352
2013-10-29,93.768
2013-10-30,91.519
2013-10-31,90.642
2013-11-01,90.223
2013-11-04,90.023
2013-11-05,89.789
2013-11-06,89.894
2013-11-07,90.112
2013-11-08,90.214
2013-11-11,90.539
2013-11-12,90.947
2013-11-13,90.862
2013-11-14,91.562
2013-11-15,91.522
2013-11-18,92.936
2013-11-19,93.289
2013-11-20,94.455
2013-11-21,93.986
2013-11-22,94.005
2013-11-25,95.214
2013-11-26,95.42
2013-11-27,95.827
2013-11-28,96.14
2013-11-29,96.22
2013-12-02,96.733
2013-12-03,96.476
2013-12-04,96.113
2013-12-05,96.309
2013-12-06,96.734
2013-12-09,96.45
2013-12-10,96.822
2013-12-11,96.181
2013-12-12,94.25
2013-12-13,94.376
2013-12-16,95.048
2013-12-17,94.665
2013-12-18,94.806
2013-12-19,94.63
2013-12-20,94.541
2013-12-23,96.651
2013-12-24,96.268
2013-12-25,96.673
2013-12-26,96.215
2013-12-27,96.639
2013-12-30,95.541
2013-12-31,96.627
2014-01-01,97.649
2014-01-02,96.097
2014-01-03,95.671
2014-01-06,95.313
2014-01-07,95.938
2014-01-08,96.259
2014-01-09,96.387
2014-01-10,96.745
2014-01-13,97.828
2014-01-14,97.071
2014-01-15,100.277
2014-01-16,99.959
2014-01-17,99.832
2014-01-20,99.393
2014-01-21,100.189
2014-01-22,99.586
2014-01-23,98.436
2014-01-24,98.096
2014-01-27,97.269
2014-01-28,98.015
2014-01-29,98.962
2014-01-30,98.194
2014-01-31,97.443
2014-02-03,96.699
2014-02-04,96.299
2014-02-05,96.467
2014-02-06,97.509
2014-02-07,97.451
2014-02-10,97.776
2014-02-11,97.32
2014-02-12,97.66
2014-02-13,97.652
2014-02-14,97.515
2014-02-17,98.361
2014-02-18,99.377
2014-02-19,99.811
2014-02-20,101.088
2014-02-21,101.326
2014-02-24,101.275
2014-02-25,101.641
2014-02-26,102.18
2014-02-27,102.663
2014-02-28,103.165
2014-03-03,103.409
2014-03-04,104.205
2014-03-05,105.03
2014-03-06,106.155
2014-03-07,106.042
2014-03-10,105.37
2014-03-11,105.609
2014-03-12,104.536
2014-03-13,104.507
2014-03-14,104.559
2014-03-17,105.389
2014-03-18,105.814
2014-03-19,107.326
2014-03-20,106.671
2014-03-21,106.744
2014-03-24,105.73
2014-03-25,106.676
2014-03-26,107.482
2014-03-27,106.2
2014-03-28,106.161
2014-03-31,109.17
2014-04-01,110.678
2014-04-02,111.577
2014-04-03,111.489
2014-04-04,111.23
2014-04-07,111.652
2014-04-08,108.621
2014-04-09,110.027
2014-04-10,110.83
2014-04-11,110.902
2014-04-14,108.601
2014-04-15,108.554
2014-04-16,108.453
2014-04-17,107.478
2014-04-18,107.478
2014-04-21,107.378
2014-04-22,109.59
2014-04-23,108.769
2014-04-24,107.535
2014-04-25,107.731
2014-04-28,106.664
2014-04-29,106.804
2014-04-30,107.142
2014-05-01,107.562
2014-05-02,107.585
2014-05-05,106.921
2014-05-06,107.236
2014-05-07,106.745
2014-05-08,108.169
2014-05-09,107.865
2014-05-12,107.215
2014-05-13,108.706
2014-05-14,108.44
2014-05-15,107.802
2014-05-16,107.654
2014-05-19,107.947
2014-05-20,107.137
2014-05-21,107.469
2014-05-22,108.182
2014-05-23,108.263
2014-05-26,109.565
2014-05-27,109.561
2014-05-28,109.183
2014-05-29,108.211
2014-05-30,108.192
2014-06-02,109.179
2014-06-03,109.014
2014-06-04,108.975
2014-06-05,108.828
2014-06-06,109.128
2014-06-09,109.952
2014-06-10,110.205
2014-06-11,110.72
2014-06-12,110.017
2014-06-13,110.144
2014-06-16,109.83
2014-06-17,109.577
2014-06-18,110.519
2014-06-19,112.49
2014-06-20,112.261
2014-06-23,111.735
2014-06-24,110.713
2014-06-25,110.257
2014-06-26,110.428
2014-06-27,110.375
2014-06-30,111.276
2014-07-01,111.533
2014-07-02,112.509
2014-07-03,113.282
2014-07-04,113.293
2014-07-07,112.427
2014-07-08,110.874
2014-07-09,111.651
2014-07-10,111.065
2014-07-11,111.176
2014-07-14,113.585
2014-07-15,113.716
2014-07-16,113.363
2014-07-17,112.08
2014-07-18,111.504
2014-07-21,112.409
2014-07-22,113.27
2014-07-23,113.24
2014-07-24,113.532
2014-07-25,113.093
2014-07-28,112.426
2014-07-29,112.635
2014-07-30,112.84
2014-07-31,111.719
2014-08-01,111.813
2014-08-04,111.946
2014-08-05,111.839
2014-08-06,110.078
2014-08-07,109.522
2014-08-08,109.464
2014-08-11,107.698
2014-08-12,108.198
2014-08-13,107.799
2014-08-14,108.196
2014-08-15,107.701
2014-08-18,107.697
2014-08-19,107.96
2014-08-20,108.473
2014-08-21,110.359
2014-08-22,109.916
2014-08-25,108.574
2014-08-26,107.628
2014-08-27,108.876
2014-08-28,108.406
2014-08-29,108.271
2014-09-01,108.611
2014-09-02,109.206
2014-09-03,108.796
2014-09-04,108.877
2014-09-05,108.566
2014-09-08,108.16
2014-09-09,107.543
2014-09-10,106.788
2014-09-11,107.007
2014-09-12,106.998
2014-09-15,107.646
2014-09-16,108.04
2014-09-17,108.295
2014-09-18,109.175
2014-09-19,108.972
2014-09-22,108.745
2014-09-23,108.091
2014-09-24,107.813
2014-09-25,107.785
2014-09-26,107.476
2014-09-29,110.558
2014-09-30,110.518
2014-10-01,110.087
2014-10-02,110.856
2014-10-03,110.15
2014-10-06,110.674
2014-10-07,109.903
2014-10-08,109.51
2014-10-09,110.279
2014-10-10,109.343
2014-10-13,106.8
2014-10-14,103.835
2014-10-15,104.957
2014-10-16,105.035
2014-10-17,104.401
2014-10-20,106.379
2014-10-21,106.55
2014-10-22,108.407
2014-10-23,108.311
2014-10-24,108.122
2014-10-27,108.314
2014-10-28,109.72
2014-10-29,109.493
2014-10-30,109.484
2014-10-31,108.758
2014-11-03,110.98
2014-11-04,112.045
2014-11-05,113.245
2014-11-06,113.656
2014-11-07,113.282
2014-11-10,113.581
2014-11-11,113.089
2014-11-12,113.959
2014-11-13,113.89
2014-11-14,113.387
2014-11-17,113.651
2014-11-18,113.294
2014-11-19,113.313
2014-11-20,112.8
2014-11-21,112.471
2014-11-24,111.343
2014-11-25,111.383
2014-11-26,111.762
2014-11-27,111.709
2014-11-28,111.691
2014-12-01,111.74
2014-12-02,110.779
2014-12-03,111.927
2014-12-04,112.832
2014-12-05,112.131
2014-12-08,112.193
2014-12-09,111.869
2014-12-10,111.992
2014-12-11,112.614
2014-12-12,113.113
2014-12-15,110.193
2014-12-16,111.523
2014-12-17,109.862
2014-12-18,111.541
2014-12-19,112.263
2014-12-22,113.149
2014-12-23,113.483
2014-12-24,113.073
2014-12-25,112.473
2014-12-26,112.688
2014-12-29,113.022
2014-12-30,112.099
2014-12-31,112.674
2015-01-01,112.993
2015-01-02,111.71
2015-01-05,110.249
2015-01-06,109.522
2015-01-07,110.913
2015-01-08,113.663
2015-01-09,114.058
2015-01-12,112.506
2015-01-13,113.876
2015-01-14,113.332
2015-01-15,113.687
2015-01-16,113.558
2015-01-19,113.867
2015-01-20,115.426
2015-01-21,114.565
2015-01-22,114.418
2015-01-23,112.685
2015-01-26,114.867
2015-01-27,114.651
2015-01-28,114.809
2015-01-29,112.098
2015-01-30,112.131
2015-02-02,111.003
2015-02-03,112.192
2015-02-04,112.155
2015-02-05,114.07
2015-02-06,113.306
2015-02-09,113.006
2015-02-10,113.01
2015-02-11,112.747
2015-02-12,112.544
2015-02-13,112.463
2015-02-16,113.242
2015-02-17,113.558
2015-02-18,113.574
2015-02-19,113.876
2015-02-20,113.414
2015-02-23,114.046
2015-02-24,113.451
2015-02-25,113.038
2015-02-26,113.483
2015-02-27,112.551
2015-03-02,114.332
2015-03-03,113.777
2015-03-04,113.422
2015-03-05,113.407
2015-03-06,112.491
2015-03-09,114.56
2015-03-10,112.814
2015-03-11,115.731
2015-03-12,118.869
2015-03-13,117.856
2015-03-16,118.949
2015-03-17,119.034
2015-03-18,119.729
2015-03-19,121.295
2015-03-20,120.533
2015-03-23,123.891
2015-03-24,123.555
2015-03-25,123.375
2015-03-26,122.728
2015-03-27,122.511
2015-03-30,122.941
2015-03-31,123.576
2015-04-01,122.563
2015-04-02,124.582
2015-04-03,124.582
2015-04-06,125.925
2015-04-07,128.18
2015-04-08,126.67
2015-04-09,126.088
2015-04-10,124.887
2015-04-13,128.753
2015-04-14,127.383
2015-04-15,127.835
2015-04-16,128.836
2015-04-17,129.443
2015-04-20,124.779
2015-04-21,126.73
2015-04-22,127.052
2015-04-23,127.16
2015-04-24,127.891
2015-04-27,124.599
2015-04-28,121.657
2015-04-29,122.733
2015-04-30,121.687
2015-05-01,121.156
2015-05-04,123.144
2015-05-05,122.161
2015-05-06,122.174
2015-05-07,120.691
2015-05-08,120.682
2015-05-11,122.87
2015-05-12,122.732
2015-05-13,122.478
2015-05-14,122.943
2015-05-15,123.379
2015-05-18,123.462
2015-05-19,123.807
2015-05-20,123.232
2015-05-21,125.392
2015-05-22,124.814
2015-05-25,123.037
2015-05-26,121.85
2015-05-27,121.843
2015-05-28,122.243
2015-05-29,122.257
2015-06-01,121.752
2015-06-02,121.134
2015-06-03,122.637
2015-06-04,124.073
2015-06-05,123.075
2015-06-08,123.578
2015-06-09,122.568
2015-06-10,123.339
2015-06-11,124.201
2015-06-12,123.628
2015-06-15,124.133
2015-06-16,123.124
2015-06-17,123.459
2015-06-18,121.75
2015-06-19,121.624
2015-06-22,122.999
2015-06-23,122.751
2015-06-24,122.426
2015-06-25,120.948
2015-06-26,120.549
2015-06-29,120.177
2015-06-30,120.529
2015-07-01,123.179
2015-07-02,124.668
2015-07-03,124.936
2015-07-06,124.51
2015-07-07,124.021
2015-07-08,123.737
2015-07-09,125.038
2015-07-10,125.768
2015-07-13,126.147
2015-07-14,128.562
2015-07-15,128.166
2015-07-16,128.599
2015-07-17,127.588
2015-07-20,128.487
2015-07-21,128.395
2015-07-22,127.267
2015-07-23,126.097
2015-07-24,126.258
2015-07-27,136.325
2015-07-28,139.645
2015-07-29,141.151
2015-07-30,137.807
2015-07-31,138.682
2015-08-03,137.393
2015-08-04,139.389
