Date,ISRAEL GROWTH Standard (Large+Mid Cap)
2010-09-22,415.32
2010-09-23,414.562
2010-09-24,417.781
2010-09-27,408.502
2010-09-28,404.778
2010-09-29,408.558
2010-09-30,409.176
2010-10-01,409.12
2010-10-04,405.978
2010-10-05,410.457
2010-10-06,406.538
2010-10-07,409.329
2010-10-08,408.419
2010-10-11,410.359
2010-10-12,406.825
2010-10-13,416.728
2010-10-14,417.296
2010-10-15,418.226
2010-10-18,420.397
2010-10-19,414.821
2010-10-20,415.335
2010-10-21,413.042
2010-10-22,411.162
2010-10-25,412.172
2010-10-26,406.137
2010-10-27,404.637
2010-10-28,405.321
2010-10-29,406.047
2010-11-01,403.626
2010-11-02,395.602
2010-11-03,403.949
2010-11-04,406.103
2010-11-05,404.931
2010-11-08,398.133
2010-11-09,401.273
2010-11-10,399.852
2010-11-11,392.479
2010-11-12,390.423
2010-11-15,396.709
2010-11-16,393.045
2010-11-17,391.045
2010-11-18,397.743
2010-11-19,399.219
2010-11-22,395.222
2010-11-23,387.734
2010-11-24,389.672
2010-11-25,390.003
2010-11-26,387.401
2010-11-29,391.263
2010-11-30,392.379
2010-12-01,393.139
2010-12-02,392.8
2010-12-03,395.517
2010-12-06,392.936
2010-12-07,398.216
2010-12-08,393.441
2010-12-09,409.508
2010-12-10,410.42
2010-12-13,419.713
2010-12-14,421.343
2010-12-15,414.406
2010-12-16,414.543
2010-12-17,415.125
2010-12-20,409.243
2010-12-21,411.425
2010-12-22,410.52
2010-12-23,406.751
2010-12-24,407.261
2010-12-27,415.712
2010-12-28,414.133
2010-12-29,418.899
2010-12-30,421.611
2010-12-31,421.849
2011-01-03,422.417
2011-01-04,423.672
2011-01-05,423.688
2011-01-06,423.099
2011-01-07,422.005
2011-01-10,429.873
2011-01-11,434.312
2011-01-12,431.052
2011-01-13,433.024
2011-01-14,432.964
2011-01-17,431.52
2011-01-18,436.111
2011-01-19,436.253
2011-01-20,426.41
2011-01-21,426.104
2011-01-24,423.576
2011-01-25,424.22
2011-01-26,428.133
2011-01-27,434.108
2011-01-28,427.641
2011-01-31,415.802
2011-02-01,420.702
2011-02-02,428.409
2011-02-03,422.167
2011-02-04,419.03
2011-02-07,424.162
2011-02-08,417.83
2011-02-09,414.841
2011-02-10,411.837
2011-02-11,411.568
2011-02-14,411.748
2011-02-15,415.815
2011-02-16,421.556
2011-02-17,420.801
2011-02-18,421.37
2011-02-21,420.24
2011-02-22,413.084
2011-02-23,407.853
2011-02-24,399.023
2011-02-25,399.953
2011-02-28,406.454
2011-03-01,401.379
2011-03-02,401.682
2011-03-03,406.145
2011-03-04,406.477
2011-03-07,403.727
2011-03-08,397.18
2011-03-09,396.525
2011-03-10,396.887
2011-03-11,396.915
2011-03-14,388.675
2011-03-15,384.734
2011-03-16,383.356
2011-03-17,389.707
2011-03-18,391.756
2011-03-21,395.277
2011-03-22,394.156
2011-03-23,397.261
2011-03-24,403.54
2011-03-25,404.251
2011-03-28,410.594
2011-03-29,405.475
2011-03-30,408.329
2011-03-31,409.786
2011-04-01,409.586
2011-04-04,420.613
2011-04-05,414.062
2011-04-06,420.825
2011-04-07,418.358
2011-04-08,420.215
2011-04-11,419.089
2011-04-12,410.304
2011-04-13,411.25
2011-04-14,413.237
2011-04-15,413.231
2011-04-18,409.931
2011-04-19,413.367
2011-04-20,414.737
2011-04-21,413.526
2011-04-22,413.526
2011-04-25,412.465
2011-04-26,399.265
2011-04-27,396.832
2011-04-28,396.702
2011-04-29,399.969
2011-05-02,403.028
2011-05-03,396.448
2011-05-04,396.266
2011-05-05,394.387
2011-05-06,392.105
2011-05-09,390.869
2011-05-10,391.361
2011-05-11,393.442
2011-05-12,396.74
2011-05-13,396.746
2011-05-16,401.512
2011-05-17,398.333
2011-05-18,402.7
2011-05-19,405.317
2011-05-20,405.957
2011-05-23,399.492
2011-05-24,397.662
2011-05-25,391.836
2011-05-26,394.602
2011-05-27,395.948
2011-05-30,400.221
2011-05-31,410.042
2011-06-01,404.699
2011-06-02,401.102
2011-06-03,403.574
2011-06-06,403.167
2011-06-07,404.953
2011-06-08,404.292
2011-06-09,395.396
2011-06-10,392.919
2011-06-13,390.353
2011-06-14,395.472
2011-06-15,389.682
2011-06-16,388.798
2011-06-17,392.876
2011-06-20,378.544
2011-06-21,381.395
2011-06-22,384.77
2011-06-23,380.416
2011-06-24,382.029
2011-06-27,378.606
2011-06-28,382.709
2011-06-29,389.132
2011-06-30,390.848
2011-07-01,391.943
2011-07-04,396.505
2011-07-05,397.181
2011-07-06,395.384
2011-07-07,401.767
2011-07-08,400.306
2011-07-11,395.523
2011-07-12,398.67
2011-07-13,402.378
2011-07-14,402.899
2011-07-15,399.894
2011-07-18,388.554
2011-07-19,390.568
2011-07-20,393.776
2011-07-21,393.804
2011-07-22,394.441
2011-07-25,394.077
2011-07-26,391.275
2011-07-27,389.814
2011-07-28,382.145
2011-07-29,383.728
2011-08-01,364.751
2011-08-02,363.561
2011-08-03,353.074
2011-08-04,348.966
2011-08-05,345.544
2011-08-08,329.746
2011-08-09,325.725
2011-08-10,321.173
2011-08-11,321.828
2011-08-12,321.306
2011-08-15,330.067
2011-08-16,333.37
2011-08-17,335.73
2011-08-18,322.836
2011-08-19,323.03
2011-08-22,328.221
2011-08-23,324.488
2011-08-24,328.106
2011-08-25,323.978
2011-08-26,322.949
2011-08-29,332.588
2011-08-30,333.803
2011-08-31,339.825
2011-09-01,342.537
2011-09-02,340.044
2011-09-05,316.743
2011-09-06,310.73
2011-09-07,318.011
2011-09-08,315.96
2011-09-09,314.32
2011-09-12,296.354
2011-09-13,301.258
2011-09-14,306.064
2011-09-15,310.187
2011-09-16,311.905
2011-09-19,307.011
2011-09-20,309.353
2011-09-21,307.393
2011-09-22,295.473
2011-09-23,297.363
2011-09-26,294.401
2011-09-27,297.503
2011-09-28,296.384
2011-09-29,296.034
2011-09-30,293.779
2011-10-03,300.517
2011-10-04,286.988
2011-10-05,289.393
2011-10-06,302.309
2011-10-07,303.126
2011-10-10,304.328
2011-10-11,306.648
2011-10-12,309.443
2011-10-13,308.281
2011-10-14,308.744
2011-10-17,321.491
2011-10-18,319.65
2011-10-19,320.733
2011-10-20,317.603
2011-10-21,320.543
2011-10-24,317.969
2011-10-25,323.376
2011-10-26,321.087
2011-10-27,338.634
2011-10-28,341.198
2011-10-31,331.308
2011-11-01,320.105
2011-11-02,313.454
2011-11-03,325.051
2011-11-04,325.805
2011-11-07,328.58
2011-11-08,332.801
2011-11-09,323.616
2011-11-10,324.633
2011-11-11,325.675
2011-11-14,325.361
2011-11-15,320.958
2011-11-16,320.646
2011-11-17,323.006
2011-11-18,323.201
2011-11-21,308.105
2011-11-22,304.983
2011-11-23,301.656
2011-11-24,293.731
2011-11-25,293.766
2011-11-28,302.358
2011-11-29,303.235
2011-11-30,314.3
2011-12-01,318.151
2011-12-02,317.727
2011-12-05,321.055
2011-12-06,315.518
2011-12-07,313.588
2011-12-08,310.402
2011-12-09,310.258
2011-12-12,308.637
2011-12-13,312.353
2011-12-14,310.414
2011-12-15,319.755
2011-12-16,321.078
2011-12-19,324.968
2011-12-20,323.814
2011-12-21,320.465
2011-12-22,324.75
2011-12-23,324.793
2011-12-26,328.697
2011-12-27,329.397
2011-12-28,326.988
2011-12-29,316.86
2011-12-30,315.845
2012-01-02,326.82
2012-01-03,327.748
2012-01-04,331.582
2012-01-05,333.895
2012-01-06,333.583
2012-01-09,334.061
2012-01-10,342.033
2012-01-11,339.888
2012-01-12,339.572
2012-01-13,337.822
2012-01-16,336.853
2012-01-17,341.633
2012-01-18,343.5
2012-01-19,346.4
2012-01-20,347.35
2012-01-23,348.072
2012-01-24,347.301
2012-01-25,347.551
2012-01-26,349.908
2012-01-27,348.763
2012-01-30,342.349
2012-01-31,344.951
2012-02-01,348.235
2012-02-02,352.292
2012-02-03,353.266
2012-02-06,349.227
2012-02-07,348.209
2012-02-08,347.665
2012-02-09,348.261
2012-02-10,346.74
2012-02-13,341.123
2012-02-14,338.276
2012-02-15,342.513
2012-02-16,343.073
2012-02-17,345.559
2012-02-20,344.191
2012-02-21,344.801
2012-02-22,345.353
2012-02-23,342.506
2012-02-24,340.576
2012-02-27,337.246
2012-02-28,335.353
2012-02-29,340.801
2012-03-01,342.796
2012-03-02,340.465
2012-03-05,343.228
2012-03-06,337.961
2012-03-07,339.516
2012-03-08,342.884
2012-03-09,341.685
2012-03-12,341.147
2012-03-13,342.597
2012-03-14,340.278
2012-03-15,336.952
2012-03-16,339.369
2012-03-19,339.224
2012-03-20,338.893
2012-03-21,339.38
2012-03-22,338.732
2012-03-23,340.416
2012-03-26,346.492
2012-03-27,348.099
2012-03-28,349.834
2012-03-29,346.008
2012-03-30,348.584
2012-04-02,356.278
2012-04-03,359.107
2012-04-04,352.967
2012-04-05,353.149
2012-04-06,353.149
2012-04-09,350.972
2012-04-10,351.136
2012-04-11,347.149
2012-04-12,348.331
2012-04-13,348.591
2012-04-16,347.514
2012-04-17,352.637
2012-04-18,355.088
2012-04-19,353.828
2012-04-20,354.172
2012-04-23,350.202
2012-04-24,355.0
2012-04-25,354.523
2012-04-26,354.339
2012-04-27,354.934
2012-04-30,353.3
2012-05-01,355.318
2012-05-02,357.085
2012-05-03,356.715
2012-05-04,356.512
2012-05-07,345.79
2012-05-08,347.042
2012-05-09,338.367
2012-05-10,334.842
2012-05-11,334.47
2012-05-14,326.406
2012-05-15,323.948
2012-05-16,325.768
2012-05-17,322.508
2012-05-18,323.559
2012-05-21,313.782
2012-05-22,311.724
2012-05-23,310.426
2012-05-24,315.459
2012-05-25,315.021
2012-05-28,311.163
2012-05-29,309.939
2012-05-30,304.368
2012-05-31,317.585
2012-06-01,317.199
2012-06-04,311.269
2012-06-05,308.1
2012-06-06,311.846
2012-06-07,318.777
2012-06-08,317.955
2012-06-11,316.305
2012-06-12,313.803
2012-06-13,310.842
2012-06-14,306.467
2012-06-15,308.138
2012-06-18,304.078
2012-06-19,308.523
2012-06-20,308.663
2012-06-21,306.559
2012-06-22,305.42
2012-06-25,319.415
2012-06-26,313.001
2012-06-27,314.018
2012-06-28,309.953
2012-06-29,312.738
2012-07-02,317.913
2012-07-03,317.381
2012-07-04,318.878
2012-07-05,318.849
2012-07-06,318.423
2012-07-09,315.816
2012-07-10,313.913
2012-07-11,315.455
2012-07-12,314.026
2012-07-13,315.469
2012-07-16,321.039
2012-07-17,327.096
2012-07-18,329.715
2012-07-19,327.963
2012-07-20,327.943
2012-07-23,321.128
2012-07-24,322.567
2012-07-25,324.564
2012-07-26,323.782
2012-07-27,326.363
2012-07-30,332.369
2012-07-31,332.392
2012-08-01,331.196
2012-08-02,321.161
2012-08-03,323.282
2012-08-06,314.192
2012-08-07,325.329
2012-08-08,325.313
2012-08-09,324.708
2012-08-10,324.221
2012-08-13,323.08
2012-08-14,324.981
2012-08-15,324.029
2012-08-16,324.662
2012-08-17,323.843
2012-08-20,323.789
2012-08-21,327.038
2012-08-22,324.883
2012-08-23,324.14
2012-08-24,322.675
2012-08-27,323.322
2012-08-28,319.768
2012-08-29,318.474
2012-08-30,316.258
2012-08-31,318.201
2012-09-03,319.25
2012-09-04,317.222
2012-09-05,317.103
2012-09-06,317.432
2012-09-07,321.192
2012-09-10,322.373
2012-09-11,320.006
2012-09-12,322.102
2012-09-13,318.423
2012-09-14,323.656
2012-09-17,323.415
2012-09-18,323.191
2012-09-19,322.581
2012-09-20,320.95
2012-09-21,321.242
2012-09-24,322.279
2012-09-25,323.565
2012-09-26,321.085
2012-09-27,325.119
2012-09-28,324.626
2012-10-01,325.626
2012-10-02,332.191
2012-10-03,332.48
2012-10-04,332.685
2012-10-05,334.39
2012-10-08,332.113
2012-10-09,322.438
2012-10-10,320.196
2012-10-11,322.595
2012-10-12,324.013
2012-10-15,320.761
2012-10-16,322.242
2012-10-17,327.399
2012-10-18,322.893
2012-10-19,321.531
2012-10-22,318.366
2012-10-23,310.614
2012-10-24,311.846
2012-10-25,314.494
2012-10-26,313.682
2012-10-29,308.615
2012-10-30,313.504
2012-10-31,317.691
2012-11-01,319.916
2012-11-02,318.348
2012-11-05,322.084
2012-11-06,319.809
2012-11-07,317.968
2012-11-08,318.374
2012-11-09,317.987
2012-11-12,313.878
2012-11-13,312.599
2012-11-14,310.168
2012-11-15,306.031
2012-11-16,304.717
2012-11-19,309.239
2012-11-20,310.858
2012-11-21,312.842
2012-11-22,312.452
2012-11-23,313.907
2012-11-26,318.137
2012-11-27,319.648
2012-11-28,323.368
2012-11-29,318.667
2012-11-30,319.474
2012-12-03,315.988
2012-12-04,318.426
2012-12-05,323.014
2012-12-06,319.746
2012-12-07,319.203
2012-12-10,324.748
2012-12-11,329.8
2012-12-12,322.119
2012-12-13,313.748
2012-12-14,313.443
2012-12-17,303.902
2012-12-18,306.363
2012-12-19,308.508
2012-12-20,301.939
2012-12-21,302.261
2012-12-24,298.72
2012-12-25,296.704
2012-12-26,298.089
2012-12-27,295.565
2012-12-28,295.0
2012-12-31,294.998
2013-01-01,299.171
2013-01-02,300.905
2013-01-03,292.159
2013-01-04,290.437
2013-01-07,297.305
2013-01-08,295.785
2013-01-09,297.48
2013-01-10,303.081
2013-01-11,305.021
2013-01-14,303.933
2013-01-15,303.957
2013-01-16,302.723
2013-01-17,301.927
2013-01-18,301.275
2013-01-21,300.981
2013-01-22,300.88
2013-01-23,302.991
2013-01-24,301.659
2013-01-25,301.403
2013-01-28,302.889
2013-01-29,301.293
2013-01-30,299.734
2013-01-31,299.33
2013-02-01,302.789
2013-02-04,302.344
2013-02-05,305.202
2013-02-06,303.782
2013-02-07,301.236
2013-02-08,302.389
2013-02-11,308.668
2013-02-12,308.91
2013-02-13,309.257
2013-02-14,308.778
2013-02-15,308.025
2013-02-18,304.817
2013-02-19,307.154
2013-02-20,312.485
2013-02-21,306.412
2013-02-22,304.31
2013-02-25,307.218
2013-02-26,301.608
2013-02-27,302.514
2013-02-28,301.522
2013-03-01,299.622
2013-03-04,298.221
2013-03-05,302.107
2013-03-06,305.807
2013-03-07,314.01
2013-03-08,315.916
2013-03-11,316.681
2013-03-12,320.424
2013-03-13,320.372
2013-03-14,323.075
2013-03-15,324.349
2013-03-18,318.084
2013-03-19,317.854
2013-03-20,315.938
2013-03-21,317.07
2013-03-22,318.382
2013-03-25,319.254
2013-03-26,319.536
2013-03-27,314.673
2013-03-28,313.674
2013-03-29,313.674
2013-04-01,313.351
2013-04-02,316.888
2013-04-03,316.551
2013-04-04,315.244
2013-04-05,315.614
2013-04-08,315.922
2013-04-09,312.168
2013-04-10,308.5
2013-04-11,309.509
2013-04-12,309.68
2013-04-15,308.539
2013-04-16,309.165
2013-04-17,305.977
2013-04-18,303.371
2013-04-19,303.321
2013-04-22,302.991
2013-04-23,303.727
2013-04-24,304.311
2013-04-25,304.257
2013-04-26,304.891
2013-04-29,301.077
2013-04-30,304.037
2013-05-01,299.588
2013-05-02,299.585
2013-05-03,300.634
2013-05-06,302.296
2013-05-07,302.051
2013-05-08,302.727
2013-05-09,302.374
2013-05-10,300.128
2013-05-13,298.132
2013-05-14,294.676
2013-05-15,293.111
2013-05-16,304.83
2013-05-17,302.19
2013-05-20,308.675
2013-05-21,308.45
2013-05-22,305.707
2013-05-23,298.875
2013-05-24,299.137
2013-05-27,301.38
2013-05-28,304.301
2013-05-29,301.963
2013-05-30,301.675
2013-05-31,300.388
2013-06-03,299.613
2013-06-04,301.59
2013-06-05,300.664
2013-06-06,303.817
2013-06-07,304.006
2013-06-10,306.364
2013-06-11,304.466
2013-06-12,303.245
2013-06-13,300.887
2013-06-14,302.26
2013-06-17,302.472
2013-06-18,302.569
2013-06-19,301.218
2013-06-20,294.682
2013-06-21,294.383
2013-06-24,289.984
2013-06-25,291.818
2013-06-26,292.294
2013-06-27,292.493
2013-06-28,291.3
2013-07-01,293.076
2013-07-02,294.2
2013-07-03,290.51
2013-07-04,291.945
2013-07-05,289.972
2013-07-08,293.213
2013-07-09,292.515
2013-07-10,293.348
2013-07-11,297.62
2013-07-12,298.303
2013-07-15,301.268
2013-07-16,302.557
2013-07-17,299.973
2013-07-18,302.729
2013-07-19,303.852
2013-07-22,304.044
2013-07-23,304.295
2013-07-24,304.446
2013-07-25,301.184
2013-07-26,301.681
2013-07-29,296.952
2013-07-30,288.654
2013-07-31,289.898
2013-08-01,288.898
2013-08-02,288.517
2013-08-05,286.557
2013-08-06,285.763
2013-08-07,286.536
2013-08-08,290.146
2013-08-09,290.084
2013-08-12,291.466
2013-08-13,290.01
2013-08-14,289.366
2013-08-15,288.113
2013-08-16,288.719
2013-08-19,290.193
2013-08-20,289.761
2013-08-21,284.972
2013-08-22,282.756
2013-08-23,282.85
2013-08-26,280.615
2013-08-27,274.519
2013-08-28,275.212
2013-08-29,279.514
2013-08-30,280.128
2013-09-02,280.011
2013-09-03,278.181
2013-09-04,277.815
2013-09-05,277.035
2013-09-06,277.548
2013-09-09,278.43
2013-09-10,283.346
2013-09-11,287.133
2013-09-12,287.87
2013-09-13,287.663
2013-09-16,292.786
2013-09-17,292.116
2013-09-18,292.678
2013-09-19,296.554
2013-09-20,294.402
2013-09-23,296.64
2013-09-24,295.25
2013-09-25,293.901
2013-09-26,293.583
2013-09-27,293.79
2013-09-30,295.71
2013-10-01,297.961
2013-10-02,296.068
2013-10-03,295.525
2013-10-04,295.667
2013-10-07,299.528
2013-10-08,300.617
2013-10-09,302.023
2013-10-10,305.423
2013-10-11,306.233
2013-10-14,309.112
2013-10-15,306.305
2013-10-16,305.354
2013-10-17,304.568
2013-10-18,304.499
2013-10-21,307.562
2013-10-22,309.575
2013-10-23,306.77
2013-10-24,305.52
2013-10-25,305.334
2013-10-28,307.562
2013-10-29,308.933
2013-10-30,301.525
2013-10-31,298.634
2013-11-01,297.253
2013-11-04,296.595
2013-11-05,295.825
2013-11-06,296.17
2013-11-07,296.888
2013-11-08,297.223
2013-11-11,298.294
2013-11-12,299.666
2013-11-13,299.384
2013-11-14,301.691
2013-11-15,301.559
2013-11-18,306.219
2013-11-19,307.382
2013-11-20,311.489
2013-11-21,309.942
2013-11-22,310.003
2013-11-25,313.99
2013-11-26,314.669
2013-11-27,316.012
2013-11-28,317.043
2013-11-29,317.309
2013-12-02,318.999
2013-12-03,318.152
2013-12-04,316.956
2013-12-05,317.658
2013-12-06,319.06
2013-12-09,318.125
2013-12-10,319.353
2013-12-11,317.237
2013-12-12,310.869
2013-12-13,311.282
2013-12-16,313.5
2013-12-17,312.235
2013-12-18,312.702
2013-12-19,312.121
2013-12-20,311.828
2013-12-23,318.807
2013-12-24,317.543
2013-12-25,318.877
2013-12-26,317.369
2013-12-27,318.765
2013-12-30,315.144
2013-12-31,318.727
2014-01-01,322.097
2014-01-02,316.978
2014-01-03,315.573
2014-01-06,314.394
2014-01-07,316.455
2014-01-08,317.514
2014-01-09,317.935
2014-01-10,319.117
2014-01-13,322.69
2014-01-14,320.19
2014-01-15,330.765
2014-01-16,329.717
2014-01-17,329.297
2014-01-20,327.849
2014-01-21,330.478
2014-01-22,328.487
2014-01-23,324.694
2014-01-24,323.574
2014-01-27,320.845
2014-01-28,323.306
2014-01-29,326.427
2014-01-30,323.897
2014-01-31,321.417
2014-02-03,318.965
2014-02-04,317.646
2014-02-05,318.199
2014-02-06,321.637
2014-02-07,321.446
2014-02-10,322.516
2014-02-11,321.014
2014-02-12,322.133
2014-02-13,322.109
2014-02-14,321.655
2014-02-17,324.446
2014-02-18,327.824
2014-02-19,329.253
2014-02-20,333.467
2014-02-21,334.253
2014-02-24,334.36
2014-02-25,335.57
2014-02-26,337.349
2014-02-27,338.944
2014-02-28,340.601
2014-03-03,341.407
2014-03-04,344.033
2014-03-05,346.758
2014-03-06,350.474
2014-03-07,350.1
2014-03-10,347.881
2014-03-11,348.669
2014-03-12,345.128
2014-03-13,345.033
2014-03-14,345.202
2014-03-17,347.944
2014-03-18,349.346
2014-03-19,354.34
2014-03-20,352.175
2014-03-21,352.418
2014-03-24,349.069
2014-03-25,352.192
2014-03-26,354.855
2014-03-27,350.688
2014-03-28,350.557
2014-03-31,360.493
2014-04-01,365.472
2014-04-02,368.443
2014-04-03,368.153
2014-04-04,367.296
2014-04-07,368.69
2014-04-08,358.725
2014-04-09,363.368
2014-04-10,366.018
2014-04-11,366.256
2014-04-14,358.659
2014-04-15,358.504
2014-04-16,358.17
2014-04-17,354.951
2014-04-18,354.951
2014-04-21,354.62
2014-04-22,361.925
2014-04-23,359.215
2014-04-24,355.136
2014-04-25,355.786
2014-04-28,352.263
2014-04-29,352.725
2014-04-30,353.841
2014-05-01,355.227
2014-05-02,355.305
2014-05-05,353.111
2014-05-06,354.151
2014-05-07,352.528
2014-05-08,357.232
2014-05-09,356.229
2014-05-12,354.081
2014-05-13,359.005
2014-05-14,358.127
2014-05-15,356.02
2014-05-16,355.531
2014-05-19,356.497
2014-05-20,354.105
2014-05-21,355.203
2014-05-22,357.56
2014-05-23,357.827
2014-05-26,362.129
2014-05-27,362.142
2014-05-28,360.891
2014-05-29,357.745
2014-05-30,357.683
2014-06-02,360.946
2014-06-03,360.401
2014-06-04,360.272
2014-06-05,359.786
2014-06-06,360.779
2014-06-09,363.501
2014-06-10,364.414
2014-06-11,366.117
2014-06-12,363.793
2014-06-13,364.214
2014-06-16,363.176
2014-06-17,362.339
2014-06-18,365.453
2014-06-19,371.97
2014-06-20,371.214
2014-06-23,369.476
2014-06-24,366.095
2014-06-25,364.588
2014-06-26,365.153
2014-06-27,364.977
2014-06-30,367.955
2014-07-01,368.807
2014-07-02,372.032
2014-07-03,374.589
2014-07-04,374.627
2014-07-07,371.762
2014-07-08,366.627
2014-07-09,369.197
2014-07-10,367.26
2014-07-11,367.625
2014-07-14,375.591
2014-07-15,376.026
2014-07-16,374.857
2014-07-17,370.616
2014-07-18,368.709
2014-07-21,371.703
2014-07-22,374.55
2014-07-23,374.451
2014-07-24,375.417
2014-07-25,373.964
2014-07-28,371.758
2014-07-29,372.45
2014-07-30,373.127
2014-07-31,369.42
2014-08-01,369.733
2014-08-04,370.17
2014-08-05,369.819
2014-08-06,363.996
2014-08-07,362.157
2014-08-08,361.964
2014-08-11,356.127
2014-08-12,357.8
2014-08-13,356.482
2014-08-14,357.795
2014-08-15,356.159
2014-08-18,356.144
2014-08-19,357.015
2014-08-20,358.709
2014-08-21,365.331
2014-08-22,363.864
2014-08-25,359.424
2014-08-26,356.292
2014-08-27,360.422
2014-08-28,358.866
2014-08-29,358.418
2014-09-01,359.545
2014-09-02,361.513
2014-09-03,360.156
2014-09-04,360.465
2014-09-05,359.435
2014-09-08,358.091
2014-09-09,356.05
2014-09-10,353.549
2014-09-11,354.273
2014-09-12,354.243
2014-09-15,356.429
2014-09-16,357.735
2014-09-17,358.58
2014-09-18,361.494
2014-09-19,360.82
2014-09-22,360.07
2014-09-23,357.905
2014-09-24,356.983
2014-09-25,356.891
2014-09-26,355.868
2014-09-29,366.073
2014-09-30,365.939
2014-10-01,364.512
2014-10-02,367.06
2014-10-03,364.722
2014-10-06,366.457
2014-10-07,363.904
2014-10-08,362.603
2014-10-09,365.149
2014-10-10,362.049
2014-10-13,353.628
2014-10-14,343.813
2014-10-15,347.527
2014-10-16,347.785
2014-10-17,345.686
2014-10-20,352.236
2014-10-21,352.8
2014-10-22,358.949
2014-10-23,358.633
2014-10-24,358.007
2014-10-27,358.643
2014-10-28,363.296
2014-10-29,362.547
2014-10-30,362.515
2014-10-31,360.111
2014-11-03,367.47
2014-11-04,370.995
2014-11-05,374.97
2014-11-06,376.328
2014-11-07,375.093
2014-11-10,376.082
2014-11-11,374.453
2014-11-12,377.332
2014-11-13,377.106
2014-11-14,375.44
2014-11-17,376.663
2014-11-18,375.478
2014-11-19,375.542
2014-11-20,373.841
2014-11-21,372.75
2014-11-24,369.014
2014-11-25,369.146
2014-11-26,370.402
2014-11-27,370.224
2014-11-28,370.167
2014-12-01,370.328
2014-12-02,367.142
2014-12-03,371.068
2014-12-04,374.069
2014-12-05,371.744
2014-12-08,371.949
2014-12-09,370.875
2014-12-10,371.283
2014-12-11,373.347
2014-12-12,375.0
2014-12-15,365.334
2014-12-16,369.744
2014-12-17,364.235
2014-12-18,369.805
2014-12-19,372.197
2014-12-22,375.135
2014-12-23,376.241
2014-12-24,374.881
2014-12-25,372.892
2014-12-26,373.606
2014-12-29,374.715
2014-12-30,371.653
2014-12-31,373.559
2015-01-01,374.616
2015-01-02,370.362
2015-01-05,365.518
2015-01-06,363.109
2015-01-07,367.722
2015-01-08,376.84
2015-01-09,378.149
2015-01-12,373.003
2015-01-13,377.545
2015-01-14,375.742
2015-01-15,376.919
2015-01-16,376.492
2015-01-19,377.514
2015-01-20,382.682
2015-01-21,379.83
2015-01-22,379.34
2015-01-23,373.595
2015-01-26,380.831
2015-01-27,380.114
2015-01-28,380.638
2015-01-29,371.65
2015-01-30,371.759
2015-02-02,368.019
2015-02-03,371.962
2015-02-04,371.84
2015-02-05,378.187
2015-02-06,375.655
2015-02-09,374.659
2015-02-10,374.673
2015-02-11,373.802
2015-02-12,373.128
2015-02-13,372.86
2015-02-16,375.444
2015-02-17,376.489
2015-02-18,376.57
2015-02-19,377.976
2015-02-20,376.443
2015-02-23,378.541
2015-02-24,376.567
2015-02-25,375.197
2015-02-26,376.673
2015-02-27,373.579
2015-03-02,379.491
2015-03-03,377.648
2015-03-04,376.471
2015-03-05,376.419
2015-03-06,373.38
2015-03-09,380.248
2015-03-10,374.451
2015-03-11,384.133
2015-03-12,394.549
2015-03-13,391.189
2015-03-16,394.815
2015-03-17,395.096
2015-03-18,397.405
2015-03-19,402.604
2015-03-20,400.074
2015-03-23,411.221
2015-03-24,410.105
2015-03-25,409.508
2015-03-26,407.358
2015-03-27,406.639
2015-03-30,408.066
2015-03-31,410.175
2015-04-01,406.811
2015-04-02,413.513
2015-04-03,413.513
2015-04-06,417.969
2015-04-07,425.456
2015-04-08,420.443
2015-04-09,418.511
2015-04-10,414.524
2015-04-13,427.371
2015-04-14,422.882
2015-04-15,424.382
2015-04-16,427.704
2015-04-17,429.719
2015-04-20,414.235
2015-04-21,420.713
2015-04-22,421.781
2015-04-23,422.14
2015-04-24,424.567
2015-04-27,413.64
2015-04-28,403.871
2015-04-29,407.445
2015-04-30,403.972
2015-05-01,402.208
2015-05-04,408.808
2015-05-05,405.545
2015-05-06,405.589
2015-05-07,400.665
2015-05-08,400.634
2015-05-11,407.901
2015-05-12,407.44
2015-05-13,406.598
2015-05-14,408.142
2015-05-15,409.588
2015-05-18,409.866
2015-05-19,411.414
2015-05-20,409.527
2015-05-21,416.706
2015-05-22,414.784
2015-05-25,408.878
2015-05-26,404.934
2015-05-27,404.911
2015-05-28,406.241
2015-05-29,406.288
2015-06-01,404.617
2015-06-02,402.562
2015-06-03,407.557
2015-06-04,412.329
2015-06-05,409.014
2015-06-08,410.683
2015-06-09,407.329
2015-06-10,409.89
2015-06-11,412.756
2015-06-12,410.85
2015-06-15,412.528
2015-06-16,409.176
2015-06-17,410.287
2015-06-18,404.61
2015-06-19,404.192
2015-06-22,408.759
2015-06-23,407.934
2015-06-24,406.856
2015-06-25,401.944
2015-06-26,400.618
2015-06-29,399.382
2015-06-30,400.55
2015-07-01,409.359
2015-07-02,414.306
2015-07-03,415.198
2015-07-06,413.783
2015-07-07,412.156
2015-07-08,411.213
2015-07-09,415.535
2015-07-10,417.963
2015-07-13,419.222
2015-07-14,427.247
2015-07-15,425.93
2015-07-16,427.369
2015-07-17,424.011
2015-07-20,426.997
2015-07-21,426.691
2015-07-22,422.943
2015-07-23,419.057
2015-07-24,419.589
2015-07-27,453.045
2015-07-28,464.079
2015-07-29,469.083
2015-07-30,457.971
2015-07-31,460.878
2015-08-03,456.594
2015-08-04,463.227
