Date,AUSTRIA IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,528.642
2005-11-09,523.212
2005-11-10,516.498
2005-11-11,510.452
2005-11-14,520.049
2005-11-15,519.305
2005-11-16,516.682
2005-11-17,524.251
2005-11-18,524.26
2005-11-21,529.445
2005-11-22,536.074
2005-11-23,543.085
2005-11-24,542.817
2005-11-25,546.085
2005-11-28,544.123
2005-11-29,543.711
2005-11-30,546.079
2005-12-01,543.71
2005-12-02,544.683
2005-12-05,549.609
2005-12-06,547.31
2005-12-07,547.132
2005-12-08,551.939
2005-12-09,552.286
2005-12-12,559.014
2005-12-13,558.408
2005-12-14,561.22
2005-12-15,557.452
2005-12-16,558.482
2005-12-19,557.491
2005-12-20,554.544
2005-12-21,552.076
2005-12-22,557.687
2005-12-23,560.184
2005-12-26,560.184
2005-12-27,560.128
2005-12-28,563.493
2005-12-29,564.308
2005-12-30,561.998
2006-01-02,563.16
2006-01-03,578.639
2006-01-04,589.321
2006-01-05,592.368
2006-01-06,595.013
2006-01-09,598.035
2006-01-10,596.428
2006-01-11,596.511
2006-01-12,590.317
2006-01-13,590.945
2006-01-16,596.56
2006-01-17,591.67
2006-01-18,589.148
2006-01-19,595.217
2006-01-20,596.226
2006-01-23,604.854
2006-01-24,604.212
2006-01-25,604.621
2006-01-26,613.124
2006-01-27,618.687
2006-01-30,616.457
2006-01-31,620.675
2006-02-01,625.553
2006-02-02,616.494
2006-02-03,614.725
2006-02-06,613.144
2006-02-07,609.887
2006-02-08,608.046
2006-02-09,610.243
2006-02-10,610.143
2006-02-13,609.973
2006-02-14,608.263
2006-02-15,614.668
2006-02-16,620.687
2006-02-17,616.899
2006-02-20,625.389
2006-02-21,624.494
2006-02-22,625.858
2006-02-23,629.634
2006-02-24,624.36
2006-02-27,628.153
2006-02-28,626.028
2006-03-01,625.891
2006-03-02,620.762
2006-03-03,626.064
2006-03-06,621.938
2006-03-07,615.169
2006-03-08,614.791
2006-03-09,618.878
2006-03-10,617.797
2006-03-13,620.499
2006-03-14,625.347
2006-03-15,630.17
2006-03-16,640.744
2006-03-17,649.595
2006-03-20,654.868
2006-03-21,650.823
2006-03-22,659.808
2006-03-23,651.883
2006-03-24,651.059
2006-03-27,651.32
2006-03-28,656.017
2006-03-29,658.656
2006-03-30,665.522
2006-03-31,668.811
2006-04-03,673.043
2006-04-04,685.925
2006-04-05,688.746
2006-04-06,688.695
2006-04-07,682.373
2006-04-10,678.768
2006-04-11,674.745
2006-04-12,666.205
2006-04-13,672.88
2006-04-14,672.88
2006-04-17,683.567
2006-04-18,679.506
2006-04-19,692.59
2006-04-20,698.01
2006-04-21,707.005
2006-04-24,708.587
2006-04-25,710.347
2006-04-26,714.525
2006-04-27,711.514
2006-04-28,709.501
2006-05-01,710.741
2006-05-02,725.495
2006-05-03,729.518
2006-05-04,741.406
2006-05-05,748.113
2006-05-08,759.424
2006-05-09,756.988
2006-05-10,761.826
2006-05-11,763.736
2006-05-12,759.372
2006-05-15,735.132
2006-05-16,728.663
2006-05-17,713.313
2006-05-18,700.297
2006-05-19,695.284
2006-05-22,668.436
2006-05-23,684.915
2006-05-24,672.521
2006-05-25,673.469
2006-05-26,688.273
2006-05-29,695.982
2006-05-30,692.772
2006-05-31,697.95
2006-06-01,701.494
2006-06-02,712.917
2006-06-05,713.524
2006-06-06,682.958
2006-06-07,672.282
2006-06-08,647.147
2006-06-09,641.328
2006-06-12,636.493
2006-06-13,616.146
2006-06-14,618.73
2006-06-15,618.975
2006-06-16,631.866
2006-06-19,640.688
2006-06-20,636.853
2006-06-21,642.57
2006-06-22,643.977
2006-06-23,644.53
2006-06-26,649.555
2006-06-27,656.145
2006-06-28,653.411
2006-06-29,661.433
2006-06-30,689.592
2006-07-03,697.382
2006-07-04,695.83
2006-07-05,688.37
2006-07-06,698.911
2006-07-07,701.403
2006-07-10,695.066
2006-07-11,689.719
2006-07-12,695.036
2006-07-13,686.832
2006-07-14,674.814
2006-07-17,663.614
2006-07-18,660.06
2006-07-19,671.809
2006-07-20,679.944
2006-07-21,671.973
2006-07-24,674.8
2006-07-25,680.453
2006-07-26,686.033
2006-07-27,695.172
2006-07-28,699.982
2006-07-31,702.434
2006-08-01,700.642
2006-08-02,706.384
2006-08-03,700.972
2006-08-04,709.107
2006-08-07,705.319
2006-08-08,698.507
2006-08-09,702.319
2006-08-10,697.175
2006-08-11,692.705
2006-08-14,698.35
2006-08-15,700.651
2006-08-16,706.341
2006-08-17,706.246
2006-08-18,705.856
2006-08-21,704.467
2006-08-22,694.208
2006-08-23,691.104
2006-08-24,691.038
2006-08-25,692.985
2006-08-28,694.982
2006-08-29,688.293
2006-08-30,694.412
2006-08-31,695.241
2006-09-01,701.186
2006-09-04,706.199
2006-09-05,697.671
2006-09-06,691.827
2006-09-07,685.077
2006-09-08,685.853
2006-09-11,682.94
2006-09-12,681.618
2006-09-13,680.886
2006-09-14,686.773
2006-09-15,679.471
2006-09-18,682.392
2006-09-19,683.173
2006-09-20,683.655
2006-09-21,683.363
2006-09-22,688.292
2006-09-25,682.667
2006-09-26,682.21
2006-09-27,690.53
2006-09-28,697.076
2006-09-29,699.398
2006-10-02,696.23
2006-10-03,695.099
2006-10-04,690.49
2006-10-05,697.565
2006-10-06,690.355
2006-10-09,696.503
2006-10-10,693.965
2006-10-11,699.054
2006-10-12,706.207
2006-10-13,706.753
2006-10-16,713.219
2006-10-17,711.47
2006-10-18,713.615
2006-10-19,716.255
2006-10-20,722.112
2006-10-23,717.201
2006-10-24,718.266
2006-10-25,723.897
2006-10-26,728.613
2006-10-27,730.882
2006-10-30,728.156
2006-10-31,738.149
2006-11-01,738.67
2006-11-02,741.872
2006-11-03,737.714
2006-11-06,744.792
2006-11-07,749.105
2006-11-08,748.494
2006-11-09,752.678
2006-11-10,756.563
2006-11-13,754.074
2006-11-14,750.769
2006-11-15,745.173
2006-11-16,749.702
2006-11-17,742.01
2006-11-20,738.398
2006-11-21,743.744
2006-11-22,749.178
2006-11-23,747.871
2006-11-24,755.571
2006-11-27,755.639
2006-11-28,753.658
2006-11-29,763.057
2006-11-30,766.436
2006-12-01,779.394
2006-12-04,780.026
2006-12-05,779.426
2006-12-06,781.536
2006-12-07,795.142
2006-12-08,796.398
2006-12-11,789.52
2006-12-12,795.205
2006-12-13,802.138
2006-12-14,801.524
2006-12-15,802.231
2006-12-18,810.742
2006-12-19,807.651
2006-12-20,811.772
2006-12-21,805.63
2006-12-22,805.607
2006-12-25,805.607
2006-12-26,804.351
2006-12-27,804.943
2006-12-28,809.707
2006-12-29,812.356
2007-01-01,812.356
2007-01-02,827.562
2007-01-03,816.543
2007-01-04,797.063
2007-01-05,776.803
2007-01-08,770.272
2007-01-09,770.926
2007-01-10,756.478
2007-01-11,760.68
2007-01-12,764.226
2007-01-15,770.148
2007-01-16,766.822
2007-01-17,769.032
2007-01-18,774.769
2007-01-19,781.947
2007-01-22,793.207
2007-01-23,794.425
2007-01-24,791.737
2007-01-25,793.564
2007-01-26,789.49
2007-01-29,794.605
2007-01-30,796.05
2007-01-31,807.503
2007-02-01,815.969
2007-02-02,817.677
2007-02-05,819.421
2007-02-06,818.244
2007-02-07,820.415
2007-02-08,823.896
2007-02-09,826.72
2007-02-12,819.488
2007-02-13,821.271
2007-02-14,837.881
2007-02-15,841.101
2007-02-16,831.294
2007-02-19,843.071
2007-02-20,842.289
2007-02-21,835.676
2007-02-22,845.32
2007-02-23,855.163
2007-02-26,858.343
2007-02-27,830.743
2007-02-28,824.242
2007-03-01,812.232
2007-03-02,820.101
2007-03-05,803.523
2007-03-06,803.074
2007-03-07,816.322
2007-03-08,833.404
2007-03-09,834.321
2007-03-12,832.279
2007-03-13,827.803
2007-03-14,818.624
2007-03-15,843.369
2007-03-16,861.519
2007-03-19,859.527
2007-03-20,852.451
2007-03-21,856.406
2007-03-22,880.353
2007-03-23,890.615
2007-03-26,913.632
2007-03-27,907.679
2007-03-28,910.699
2007-03-29,906.897
2007-03-30,910.785
2007-04-02,924.517
2007-04-03,923.715
2007-04-04,924.749
2007-04-05,927.342
2007-04-06,927.342
2007-04-09,922.51
2007-04-10,939.906
2007-04-11,942.058
2007-04-12,933.304
2007-04-13,944.061
2007-04-16,948.621
2007-04-17,946.501
2007-04-18,937.238
2007-04-19,943.405
2007-04-20,944.429
2007-04-23,944.104
2007-04-24,947.314
2007-04-25,953.343
2007-04-26,968.771
2007-04-27,971.132
2007-04-30,963.74
2007-05-01,960.139
2007-05-02,956.804
2007-05-03,964.719
2007-05-04,969.797
2007-05-07,968.746
2007-05-08,959.825
2007-05-09,963.014
2007-05-10,964.436
2007-05-11,965.446
2007-05-14,969.298
2007-05-15,978.479
2007-05-16,977.444
2007-05-17,971.539
2007-05-18,980.654
2007-05-21,980.45
2007-05-22,982.362
2007-05-23,991.151
2007-05-24,987.147
2007-05-25,993.458
2007-05-28,993.458
2007-05-29,999.57
2007-05-30,980.386
2007-05-31,1000.0
2007-06-01,996.876
2007-06-04,1006.34
2007-06-05,1002.072
2007-06-06,979.043
2007-06-07,976.576
2007-06-08,961.726
2007-06-11,955.822
2007-06-12,954.88
2007-06-13,953.703
2007-06-14,979.67
2007-06-15,991.681
2007-06-18,985.996
2007-06-19,982.611
2007-06-20,982.248
2007-06-21,971.757
2007-06-22,973.372
2007-06-25,961.883
2007-06-26,957.045
2007-06-27,948.291
2007-06-28,973.564
2007-06-29,978.553
2007-07-02,991.422
2007-07-03,985.561
2007-07-04,987.123
2007-07-05,985.226
2007-07-06,981.659
2007-07-09,990.04
2007-07-10,986.033
2007-07-11,967.872
2007-07-12,973.102
2007-07-13,971.013
2007-07-16,969.035
2007-07-17,956.183
2007-07-18,940.215
2007-07-19,966.759
2007-07-20,964.281
2007-07-23,964.272
2007-07-24,971.856
2007-07-25,940.187
2007-07-26,914.68
2007-07-27,893.018
2007-07-30,879.699
2007-07-31,918.947
2007-08-01,911.463
2007-08-02,916.587
2007-08-03,906.119
2007-08-06,884.033
2007-08-07,886.514
2007-08-08,914.934
2007-08-09,901.182
2007-08-10,863.978
2007-08-13,882.515
2007-08-14,885.141
2007-08-15,878.488
2007-08-16,829.566
2007-08-17,841.252
2007-08-20,844.414
2007-08-21,841.547
2007-08-22,870.386
2007-08-23,873.923
2007-08-24,876.612
2007-08-27,884.074
2007-08-28,883.848
2007-08-29,886.032
2007-08-30,902.793
2007-08-31,913.273
2007-09-03,916.301
2007-09-04,917.7
2007-09-05,910.055
2007-09-06,915.583
2007-09-07,900.924
2007-09-10,893.208
2007-09-11,906.301
2007-09-12,910.151
2007-09-13,919.305
2007-09-14,910.355
2007-09-17,899.2
2007-09-18,916.001
2007-09-19,969.314
2007-09-20,973.168
2007-09-21,987.095
2007-09-24,987.447
2007-09-25,950.51
2007-09-26,940.426
2007-09-27,943.364
2007-09-28,936.134
2007-10-01,953.69
2007-10-02,955.013
2007-10-03,967.453
2007-10-04,958.233
2007-10-05,973.326
2007-10-08,959.406
2007-10-09,957.109
2007-10-10,968.873
2007-10-11,976.776
2007-10-12,976.22
2007-10-15,975.45
2007-10-16,971.887
2007-10-17,986.379
2007-10-18,989.297
2007-10-19,983.302
2007-10-22,963.711
2007-10-23,978.989
2007-10-24,969.63
2007-10-25,977.46
2007-10-26,982.926
2007-10-29,988.222
2007-10-30,992.285
2007-10-31,1012.819
2007-11-01,1010.509
2007-11-02,985.833
2007-11-05,970.82
2007-11-06,989.647
2007-11-07,990.697
2007-11-08,987.848
2007-11-09,976.314
2007-11-12,956.966
2007-11-13,953.641
2007-11-14,959.366
2007-11-15,960.256
2007-11-16,955.578
2007-11-19,921.067
2007-11-20,938.023
2007-11-21,916.046
2007-11-22,906.669
2007-11-23,914.512
2007-11-26,912.133
2007-11-27,910.849
2007-11-28,925.059
2007-11-29,941.674
2007-11-30,944.758
2007-12-03,939.435
2007-12-04,922.772
2007-12-05,937.231
2007-12-06,938.74
2007-12-07,952.823
2007-12-10,957.551
2007-12-11,948.079
2007-12-12,947.456
2007-12-13,933.416
2007-12-14,932.907
2007-12-17,905.921
2007-12-18,915.103
2007-12-19,909.42
2007-12-20,924.215
2007-12-21,943.214
2007-12-24,945.315
2007-12-25,945.315
2007-12-26,951.812
2007-12-27,966.694
2007-12-28,984.748
2007-12-31,979.123
2008-01-01,979.123
2008-01-02,995.791
2008-01-03,986.318
2008-01-04,973.235
2008-01-07,966.092
2008-01-08,968.897
2008-01-09,947.055
2008-01-10,911.443
2008-01-11,898.772
2008-01-14,912.576
2008-01-15,881.289
2008-01-16,857.07
2008-01-17,843.948
2008-01-18,836.52
2008-01-21,795.364
2008-01-22,810.996
2008-01-23,782.453
2008-01-24,834.151
2008-01-25,836.351
2008-01-28,824.198
2008-01-29,852.548
2008-01-30,865.333
2008-01-31,875.352
2008-02-01,895.808
2008-02-04,900.908
2008-02-05,876.457
2008-02-06,876.353
2008-02-07,847.842
2008-02-08,849.45
2008-02-11,833.866
2008-02-12,868.202
2008-02-13,873.122
2008-02-14,876.961
2008-02-15,865.539
2008-02-18,878.561
2008-02-19,891.714
2008-02-20,884.394
2008-02-21,890.685
2008-02-22,887.207
2008-02-25,898.368
2008-02-26,908.149
2008-02-27,916.042
2008-02-28,925.511
2008-02-29,921.077
2008-03-03,899.224
2008-03-04,882.368
2008-03-05,915.063
2008-03-06,905.157
2008-03-07,881.406
2008-03-10,885.349
2008-03-11,884.448
2008-03-12,897.56
2008-03-13,894.66
2008-03-14,883.618
2008-03-17,850.641
2008-03-18,869.669
2008-03-19,864.36
2008-03-20,822.498
2008-03-21,822.498
2008-03-24,821.325
2008-03-25,864.755
2008-03-26,866.082
2008-03-27,880.191
2008-03-28,880.816
2008-03-31,883.234
2008-04-01,884.805
2008-04-02,898.739
2008-04-03,897.836
2008-04-04,910.197
2008-04-07,924.18
2008-04-08,921.793
2008-04-09,929.185
2008-04-10,923.912
2008-04-11,927.507
2008-04-14,918.882
2008-04-15,932.574
2008-04-16,956.249
2008-04-17,956.868
2008-04-18,958.693
2008-04-21,970.46
2008-04-22,963.944
2008-04-23,963.383
2008-04-24,955.267
2008-04-25,947.678
2008-04-28,954.574
2008-04-29,955.944
2008-04-30,961.347
2008-05-01,954.03
2008-05-02,965.224
2008-05-05,974.276
2008-05-06,982.035
2008-05-07,977.977
2008-05-08,977.596
2008-05-09,977.398
2008-05-12,981.768
2008-05-13,990.44
2008-05-14,988.071
2008-05-15,995.462
2008-05-16,1031.096
2008-05-19,1038.723
2008-05-20,1027.23
2008-05-21,1060.441
2008-05-22,1056.944
2008-05-23,1047.62
2008-05-26,1032.372
2008-05-27,1030.382
2008-05-28,1014.345
2008-05-29,1006.416
2008-05-30,1017.314
2008-06-02,1008.556
2008-06-03,1008.035
2008-06-04,989.292
2008-06-05,998.539
2008-06-06,997.878
2008-06-09,984.973
2008-06-10,950.091
2008-06-11,940.883
2008-06-12,951.122
2008-06-13,944.976
2008-06-16,958.867
2008-06-17,970.604
2008-06-18,948.52
2008-06-19,930.972
2008-06-20,920.524
2008-06-23,908.717
2008-06-24,902.562
2008-06-25,908.972
2008-06-26,893.028
2008-06-27,886.271
2008-06-30,901.343
2008-07-01,872.771
2008-07-02,877.982
2008-07-03,883.307
2008-07-04,850.193
2008-07-07,869.987
2008-07-08,846.87
2008-07-09,865.955
2008-07-10,844.595
2008-07-11,823.058
2008-07-14,812.978
2008-07-15,775.867
2008-07-16,772.274
2008-07-17,811.332
2008-07-18,822.123
2008-07-21,832.913
2008-07-22,821.947
2008-07-23,836.856
2008-07-24,823.071
2008-07-25,818.93
2008-07-28,811.634
2008-07-29,819.749
2008-07-30,812.23
2008-07-31,817.14
2008-08-01,805.507
2008-08-04,807.059
2008-08-05,811.847
2008-08-06,827.575
2008-08-07,820.382
2008-08-08,798.806
2008-08-11,808.284
2008-08-12,796.508
2008-08-13,774.441
2008-08-14,768.964
2008-08-15,758.228
2008-08-18,764.064
2008-08-19,736.456
2008-08-20,746.521
2008-08-21,749.179
2008-08-22,750.51
2008-08-25,752.006
2008-08-26,749.295
2008-08-27,749.144
2008-08-28,753.701
2008-08-29,770.857
2008-09-01,758.843
2008-09-02,760.274
2008-09-03,748.179
2008-09-04,715.337
2008-09-05,695.747
2008-09-08,722.805
2008-09-09,712.183
2008-09-10,685.745
2008-09-11,677.305
2008-09-12,699.192
2008-09-15,671.723
2008-09-16,641.678
2008-09-17,605.96
2008-09-18,576.134
2008-09-19,652.876
2008-09-22,664.254
2008-09-23,640.627
2008-09-24,639.724
2008-09-25,631.598
2008-09-26,609.441
2008-09-29,546.942
2008-09-30,529.831
2008-10-01,531.111
2008-10-02,500.226
2008-10-03,536.584
2008-10-06,479.604
2008-10-07,451.301
2008-10-08,412.373
2008-10-09,401.116
2008-10-10,368.055
2008-10-13,418.002
2008-10-14,472.247
2008-10-15,443.81
2008-10-16,392.631
2008-10-17,377.034
2008-10-20,378.516
2008-10-21,383.992
2008-10-22,347.604
2008-10-23,341.629
2008-10-24,321.431
2008-10-27,291.823
2008-10-28,295.186
2008-10-29,319.233
2008-10-30,334.208
2008-10-31,341.432
2008-11-03,350.265
2008-11-04,376.841
2008-11-05,364.324
2008-11-06,341.381
2008-11-07,348.309
2008-11-10,347.471
2008-11-11,316.589
2008-11-12,295.292
2008-11-13,277.287
2008-11-14,279.241
2008-11-17,276.218
2008-11-18,271.002
2008-11-19,251.541
2008-11-20,235.348
2008-11-21,233.101
2008-11-24,260.841
2008-11-25,274.895
2008-11-26,267.636
2008-11-27,278.058
2008-11-28,270.325
2008-12-01,257.934
2008-12-02,262.608
2008-12-03,257.567
2008-12-04,267.315
2008-12-05,253.441
2008-12-08,258.489
2008-12-09,277.002
2008-12-10,285.018
2008-12-11,285.773
2008-12-12,277.282
2008-12-15,288.244
2008-12-16,294.283
2008-12-17,300.599
2008-12-18,300.229
2008-12-19,273.333
2008-12-22,282.825
2008-12-23,286.447
2008-12-24,287.361
2008-12-25,287.361
2008-12-26,288.748
2008-12-29,296.21
2008-12-30,294.178
2008-12-31,289.103
2009-01-01,289.103
2009-01-02,300.482
2009-01-05,298.579
2009-01-06,293.082
2009-01-07,309.477
2009-01-08,305.748
2009-01-09,293.821
2009-01-12,288.883
2009-01-13,279.687
2009-01-14,265.573
2009-01-15,267.641
2009-01-16,279.447
2009-01-19,262.003
2009-01-20,253.463
2009-01-21,252.116
2009-01-22,248.988
2009-01-23,241.063
2009-01-26,259.66
2009-01-27,260.455
2009-01-28,274.042
2009-01-29,269.91
2009-01-30,269.52
2009-02-02,259.904
2009-02-03,264.62
2009-02-04,269.392
2009-02-05,259.928
2009-02-06,267.622
2009-02-09,273.852
2009-02-10,270.634
2009-02-11,266.237
2009-02-12,256.945
2009-02-13,262.343
2009-02-16,251.532
2009-02-17,224.206
2009-02-18,222.024
2009-02-19,227.827
2009-02-20,218.418
2009-02-23,219.91
2009-02-24,214.581
2009-02-25,218.628
2009-02-26,226.52
2009-02-27,227.208
2009-03-02,215.882
2009-03-03,215.953
2009-03-04,226.566
2009-03-05,217.923
2009-03-06,216.757
2009-03-09,215.856
2009-03-10,222.085
2009-03-11,222.791
2009-03-12,226.741
2009-03-13,232.412
2009-03-16,242.674
2009-03-17,243.672
2009-03-18,246.738
2009-03-19,266.558
2009-03-20,264.398
2009-03-23,278.507
2009-03-24,270.973
2009-03-25,281.492
2009-03-26,288.39
2009-03-27,276.804
2009-03-30,263.914
2009-03-31,274.95
2009-04-01,278.138
2009-04-02,296.91
2009-04-03,300.965
2009-04-06,298.365
2009-04-07,284.205
2009-04-08,294.957
2009-04-09,301.612
2009-04-10,301.612
2009-04-13,304.169
2009-04-14,317.129
2009-04-15,304.877
2009-04-16,309.415
2009-04-17,317.693
2009-04-20,300.927
2009-04-21,301.186
2009-04-22,303.343
2009-04-23,302.661
2009-04-24,312.799
2009-04-27,306.985
2009-04-28,299.913
2009-04-29,307.884
2009-04-30,312.471
2009-05-01,312.519
2009-05-04,332.335
2009-05-05,341.703
2009-05-06,343.808
2009-05-07,351.212
2009-05-08,358.838
2009-05-11,352.963
2009-05-12,349.063
2009-05-13,327.862
2009-05-14,330.28
2009-05-15,334.922
2009-05-18,340.899
2009-05-19,352.834
2009-05-20,368.821
2009-05-21,368.446
2009-05-22,363.951
2009-05-25,366.589
2009-05-26,365.673
2009-05-27,364.746
2009-05-28,365.149
2009-05-29,383.502
2009-06-01,383.569
2009-06-02,400.29
2009-06-03,390.066
2009-06-04,386.588
2009-06-05,388.445
2009-06-08,376.856
2009-06-09,386.08
2009-06-10,397.266
2009-06-11,399.11
2009-06-12,396.585
2009-06-15,381.243
2009-06-16,378.11
2009-06-17,362.087
2009-06-18,365.593
2009-06-19,369.834
2009-06-22,350.682
2009-06-23,350.941
2009-06-24,369.575
2009-06-25,366.425
2009-06-26,371.089
2009-06-29,379.891
2009-06-30,376.432
2009-07-01,387.907
2009-07-02,377.399
2009-07-03,372.408
2009-07-06,361.723
2009-07-07,366.884
2009-07-08,355.376
2009-07-09,357.095
2009-07-10,355.227
2009-07-13,362.341
2009-07-14,372.338
2009-07-15,385.307
2009-07-16,391.574
2009-07-17,382.946
2009-07-20,391.33
2009-07-21,398.204
2009-07-22,393.748
2009-07-23,404.094
2009-07-24,406.217
2009-07-27,415.616
2009-07-28,403.914
2009-07-29,404.054
2009-07-30,412.268
2009-07-31,416.969
2009-08-03,435.509
2009-08-04,440.334
2009-08-05,445.535
2009-08-06,447.558
2009-08-07,442.513
2009-08-10,444.293
2009-08-11,434.414
2009-08-12,442.921
2009-08-13,460.95
2009-08-14,457.973
2009-08-17,441.52
2009-08-18,450.574
2009-08-19,452.707
2009-08-20,464.221
2009-08-21,484.814
2009-08-24,507.478
2009-08-25,507.297
2009-08-26,495.782
2009-08-27,492.738
2009-08-28,510.345
2009-08-31,498.374
2009-09-01,487.11
2009-09-02,470.715
2009-09-03,478.78
2009-09-04,484.044
2009-09-07,504.684
2009-09-08,509.131
2009-09-09,516.492
2009-09-10,513.58
2009-09-11,521.259
2009-09-14,520.475
2009-09-15,523.424
2009-09-16,533.194
2009-09-17,538.21
2009-09-18,530.189
2009-09-21,522.93
2009-09-22,533.66
2009-09-23,531.599
2009-09-24,523.846
2009-09-25,520.765
2009-09-28,529.445
2009-09-29,532.641
2009-09-30,541.724
2009-10-01,528.3
2009-10-02,511.863
2009-10-05,515.034
2009-10-06,544.952
2009-10-07,543.243
2009-10-08,555.793
2009-10-09,559.355
2009-10-12,567.247
2009-10-13,565.32
2009-10-14,578.758
2009-10-15,582.49
2009-10-16,577.921
2009-10-19,583.117
2009-10-20,581.702
2009-10-21,577.548
2009-10-22,565.2
2009-10-23,566.076
2009-10-26,563.193
2009-10-27,538.591
2009-10-28,500.591
2009-10-29,523.799
2009-10-30,509.34
2009-11-02,520.447
2009-11-03,499.762
2009-11-04,521.965
2009-11-05,531.48
2009-11-06,532.116
2009-11-09,549.63
2009-11-10,548.047
2009-11-11,546.502
2009-11-12,549.585
2009-11-13,553.546
2009-11-16,554.012
2009-11-17,548.728
2009-11-18,560.343
2009-11-19,545.076
2009-11-20,538.316
2009-11-23,555.056
2009-11-24,547.184
2009-11-25,549.248
2009-11-26,530.083
2009-11-27,532.543
2009-11-30,521.77
2009-12-01,540.479
2009-12-02,545.097
2009-12-03,541.914
2009-12-04,539.739
2009-12-07,531.629
2009-12-08,528.277
2009-12-09,502.062
2009-12-10,511.4
2009-12-11,506.759
2009-12-14,510.044
2009-12-15,497.534
2009-12-16,507.991
2009-12-17,493.7
2009-12-18,485.882
2009-12-21,493.567
2009-12-22,492.401
2009-12-23,494.991
2009-12-24,495.837
2009-12-25,495.837
2009-12-28,500.768
2009-12-29,506.264
2009-12-30,502.363
2009-12-31,503.996
2010-01-01,503.996
2010-01-04,516.983
2010-01-05,527.701
2010-01-06,526.64
2010-01-07,520.767
2010-01-08,520.578
2010-01-11,544.135
2010-01-12,536.882
2010-01-13,541.529
2010-01-14,550.495
2010-01-15,544.851
2010-01-18,547.506
2010-01-19,542.457
2010-01-20,526.319
2010-01-21,514.263
2010-01-22,509.523
2010-01-25,507.632
2010-01-26,503.181
2010-01-27,497.649
2010-01-28,486.168
2010-01-29,488.065
2010-02-01,495.906
2010-02-02,501.996
2010-02-03,497.072
2010-02-04,479.905
2010-02-05,461.169
2010-02-08,463.453
2010-02-09,463.636
2010-02-10,468.887
2010-02-11,470.586
2010-02-12,467.434
2010-02-15,468.737
2010-02-16,481.899
2010-02-17,483.739
2010-02-18,489.178
2010-02-19,488.514
2010-02-22,490.353
2010-02-23,481.899
2010-02-24,483.003
2010-02-25,469.245
2010-02-26,471.834
2010-03-01,467.53
2010-03-02,476.019
2010-03-03,476.838
2010-03-04,467.567
2010-03-05,478.716
2010-03-08,487.929
2010-03-09,483.173
2010-03-10,493.488
2010-03-11,492.928
2010-03-12,498.648
2010-03-15,494.376
2010-03-16,505.108
2010-03-17,508.37
2010-03-18,497.665
2010-03-19,490.392
2010-03-22,488.924
2010-03-23,494.872
2010-03-24,488.715
2010-03-25,498.326
2010-03-26,499.745
2010-03-29,507.182
2010-03-30,505.734
2010-03-31,511.548
2010-04-01,516.566
2010-04-02,516.566
2010-04-05,515.383
2010-04-06,520.867
2010-04-07,525.78
2010-04-08,522.238
2010-04-09,534.685
2010-04-12,546.739
2010-04-13,537.619
2010-04-14,552.528
2010-04-15,548.586
2010-04-16,536.069
2010-04-19,532.858
2010-04-20,533.71
2010-04-21,531.062
2010-04-22,518.396
2010-04-23,524.982
2010-04-26,529.128
2010-04-27,515.73
2010-04-28,498.978
2010-04-29,504.753
2010-04-30,508.55
2010-05-03,506.319
2010-05-04,478.325
2010-05-05,456.546
2010-05-06,437.104
2010-05-07,420.758
2010-05-10,466.222
2010-05-11,452.619
2010-05-12,463.554
2010-05-13,459.368
2010-05-14,439.968
2010-05-17,434.405
2010-05-18,445.132
2010-05-19,430.142
2010-05-20,417.088
2010-05-21,430.281
2010-05-24,424.148
2010-05-25,398.637
2010-05-26,408.29
2010-05-27,424.268
2010-05-28,427.111
2010-05-31,425.965
2010-06-01,420.838
2010-06-02,414.319
2010-06-03,414.421
2010-06-04,392.71
2010-06-07,383.326
2010-06-08,382.448
2010-06-09,393.251
2010-06-10,407.882
2010-06-11,411.573
2010-06-14,423.954
2010-06-15,431.039
2010-06-16,428.197
2010-06-17,425.076
2010-06-18,431.408
2010-06-21,432.716
2010-06-22,430.269
2010-06-23,421.112
2010-06-24,413.509
2010-06-25,410.205
2010-06-28,419.237
2010-06-29,399.609
2010-06-30,401.986
2010-07-01,401.392
2010-07-02,407.817
2010-07-05,405.008
2010-07-06,411.595
2010-07-07,421.269
2010-07-08,430.64
2010-07-09,431.353
2010-07-12,433.008
2010-07-13,446.424
2010-07-14,447.639
2010-07-15,449.954
2010-07-16,440.027
2010-07-19,437.423
2010-07-20,436.984
2010-07-21,438.02
2010-07-22,453.254
2010-07-23,450.216
2010-07-26,464.64
2010-07-27,472.512
2010-07-28,476.417
2010-07-29,479.035
2010-07-30,467.336
2010-08-02,478.596
2010-08-03,482.732
2010-08-04,484.289
2010-08-05,483.224
2010-08-06,476.206
2010-08-09,480.028
2010-08-10,463.584
2010-08-11,451.319
2010-08-12,446.182
2010-08-13,449.84
2010-08-16,456.593
2010-08-17,465.997
2010-08-18,461.503
2010-08-19,455.605
2010-08-20,447.948
2010-08-23,450.861
2010-08-24,441.856
2010-08-25,437.425
2010-08-26,444.1
2010-08-27,446.343
2010-08-30,444.637
2010-08-31,440.575
2010-09-01,456.44
2010-09-02,457.006
2010-09-03,458.479
2010-09-06,462.055
2010-09-07,450.593
2010-09-08,452.449
2010-09-09,457.487
2010-09-10,454.089
2010-09-13,460.955
2010-09-14,463.91
2010-09-15,464.056
