Date,AUSTRIA IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-16,457.659
2010-09-17,452.084
2010-09-20,458.454
2010-09-21,464.139
2010-09-22,468.108
2010-09-23,463.672
2010-09-24,475.966
2010-09-27,471.41
2010-09-28,474.881
2010-09-29,480.206
2010-09-30,485.171
2010-10-01,494.065
2010-10-04,487.745
2010-10-05,499.587
2010-10-06,509.484
2010-10-07,515.515
2010-10-08,515.21
2010-10-11,515.698
2010-10-12,511.747
2010-10-13,527.496
2010-10-14,528.906
2010-10-15,522.863
2010-10-18,527.031
2010-10-19,517.503
2010-10-20,522.486
2010-10-21,520.596
2010-10-22,519.47
2010-10-25,522.047
2010-10-26,517.939
2010-10-27,513.133
2010-10-28,518.387
2010-10-29,515.652
2010-11-01,515.244
2010-11-02,527.876
2010-11-03,524.092
2010-11-04,539.286
2010-11-05,529.814
2010-11-08,523.153
2010-11-09,525.616
2010-11-10,512.678
2010-11-11,499.863
2010-11-12,506.282
2010-11-15,507.201
2010-11-16,497.915
2010-11-17,499.428
2010-11-18,511.021
2010-11-19,513.397
2010-11-22,509.642
2010-11-23,490.308
2010-11-24,489.332
2010-11-25,491.527
2010-11-26,482.425
2010-11-29,468.841
2010-11-30,460.463
2010-12-01,478.214
2010-12-02,491.557
2010-12-03,499.715
2010-12-06,493.743
2010-12-07,502.646
2010-12-08,497.749
2010-12-09,503.789
2010-12-10,505.681
2010-12-13,517.788
2010-12-14,515.818
2010-12-15,515.282
2010-12-16,511.891
2010-12-17,508.735
2010-12-20,511.649
2010-12-21,519.188
2010-12-22,521.384
2010-12-23,517.069
2010-12-24,519.106
2010-12-27,519.398
2010-12-28,523.487
2010-12-29,530.499
2010-12-30,530.754
2010-12-31,536.089
2011-01-03,541.492
2011-01-04,536.258
2011-01-05,522.883
2011-01-06,518.547
2011-01-07,516.483
2011-01-10,501.974
2011-01-11,509.279
2011-01-12,522.511
2011-01-13,531.497
2011-01-14,530.435
2011-01-17,526.029
2011-01-18,541.121
2011-01-19,546.714
2011-01-20,534.713
2011-01-21,542.586
2011-01-24,551.54
2011-01-25,544.288
2011-01-26,549.892
2011-01-27,557.492
2011-01-28,551.8
2011-01-31,556.229
2011-02-01,571.333
2011-02-02,573.409
2011-02-03,563.817
2011-02-04,560.513
2011-02-07,564.822
2011-02-08,576.946
2011-02-09,577.479
2011-02-10,572.961
2011-02-11,569.638
2011-02-14,571.769
2011-02-15,574.479
2011-02-16,577.614
2011-02-17,578.136
2011-02-18,578.712
2011-02-21,567.409
2011-02-22,567.263
2011-02-23,562.212
2011-02-24,562.429
2011-02-25,562.244
2011-02-28,568.169
2011-03-01,567.656
2011-03-02,564.185
2011-03-03,563.847
2011-03-04,561.402
2011-03-07,565.719
2011-03-08,557.774
2011-03-09,558.61
2011-03-10,549.938
2011-03-11,550.06
2011-03-14,547.143
2011-03-15,536.982
2011-03-16,528.123
2011-03-17,545.211
2011-03-18,553.985
2011-03-21,562.899
2011-03-22,564.216
2011-03-23,564.49
2011-03-24,575.454
2011-03-25,570.441
2011-03-28,571.415
2011-03-29,570.22
2011-03-30,576.08
2011-03-31,575.422
2011-04-01,578.573
2011-04-04,579.023
2011-04-05,577.582
2011-04-06,588.856
2011-04-07,580.041
2011-04-08,588.781
2011-04-11,590.198
2011-04-12,581.52
2011-04-13,588.995
2011-04-14,580.63
2011-04-15,581.851
2011-04-18,559.893
2011-04-19,563.821
2011-04-20,581.977
2011-04-21,586.802
2011-04-22,586.802
2011-04-25,586.38
2011-04-26,587.671
2011-04-27,592.601
2011-04-28,595.423
2011-04-29,593.334
2011-05-02,599.183
2011-05-03,597.871
2011-05-04,590.574
2011-05-05,576.115
2011-05-06,574.488
2011-05-09,563.489
2011-05-10,573.675
2011-05-11,573.356
2011-05-12,561.291
2011-05-13,555.303
2011-05-16,557.122
2011-05-17,549.263
2011-05-18,555.031
2011-05-19,558.457
2011-05-20,550.775
2011-05-23,537.935
2011-05-24,544.205
2011-05-25,542.54
2011-05-26,542.002
2011-05-27,552.515
2011-05-30,553.206
2011-05-31,561.946
2011-06-01,561.473
2011-06-02,562.037
2011-06-03,560.876
2011-06-06,558.087
2011-06-07,559.271
2011-06-08,549.576
2011-06-09,547.242
2011-06-10,539.441
2011-06-13,540.079
2011-06-14,550.763
2011-06-15,541.024
2011-06-16,531.845
2011-06-17,537.064
2011-06-20,531.969
2011-06-21,542.868
2011-06-22,542.612
2011-06-23,531.879
2011-06-24,519.873
2011-06-27,522.114
2011-06-28,526.98
2011-06-29,538.397
2011-06-30,550.079
2011-07-01,556.698
2011-07-04,556.878
2011-07-05,549.175
2011-07-06,540.368
2011-07-07,543.424
2011-07-08,535.458
2011-07-11,517.263
2011-07-12,511.807
2011-07-13,521.408
2011-07-14,513.869
2011-07-15,510.116
2011-07-18,494.033
2011-07-19,503.099
2011-07-20,508.456
2011-07-21,525.989
2011-07-22,527.277
2011-07-25,526.292
2011-07-26,532.603
2011-07-27,523.0
2011-07-28,517.864
2011-07-29,515.989
2011-08-01,504.285
2011-08-02,491.298
2011-08-03,485.612
2011-08-04,465.91
2011-08-05,452.721
2011-08-08,429.743
2011-08-09,427.543
2011-08-10,419.909
2011-08-11,435.426
2011-08-12,447.44
2011-08-15,454.679
2011-08-16,452.111
2011-08-17,458.398
2011-08-18,437.672
2011-08-19,435.605
2011-08-22,444.356
2011-08-23,445.845
2011-08-24,456.305
2011-08-25,454.623
2011-08-26,452.842
2011-08-29,468.793
2011-08-30,468.919
2011-08-31,481.647
2011-09-01,479.535
2011-09-02,466.671
2011-09-05,448.408
2011-09-06,439.566
2011-09-07,445.874
2011-09-08,446.864
2011-09-09,419.532
2011-09-12,403.101
2011-09-13,405.363
2011-09-14,407.644
2011-09-15,419.291
2011-09-16,423.74
2011-09-19,410.558
2011-09-20,415.417
2011-09-21,411.522
2011-09-22,381.322
2011-09-23,379.82
2011-09-26,383.251
2011-09-27,406.967
2011-09-28,402.879
2011-09-29,408.538
2011-09-30,397.643
2011-10-03,384.848
2011-10-04,381.469
2011-10-05,396.362
2011-10-06,404.845
2011-10-07,410.146
2011-10-10,416.94
2011-10-11,407.404
2011-10-12,430.358
2011-10-13,422.62
2011-10-14,432.155
2011-10-17,428.721
2011-10-18,425.521
2011-10-19,430.333
2011-10-20,418.275
2011-10-21,433.765
2011-10-24,434.892
2011-10-25,433.54
2011-10-26,430.889
2011-10-27,461.155
2011-10-28,457.365
2011-10-31,436.491
2011-11-01,427.979
2011-11-02,426.543
2011-11-03,428.396
2011-11-04,429.397
2011-11-07,426.125
2011-11-08,432.323
2011-11-09,412.376
2011-11-10,405.93
2011-11-11,416.58
2011-11-14,411.358
2011-11-15,401.787
2011-11-16,398.347
2011-11-17,391.193
2011-11-18,389.48
2011-11-21,373.083
2011-11-22,365.301
2011-11-23,360.964
2011-11-24,363.294
2011-11-25,363.607
2011-11-28,381.187
2011-11-29,382.699
2011-11-30,400.691
2011-12-01,394.712
2011-12-02,401.755
2011-12-05,407.209
2011-12-06,405.003
2011-12-07,406.344
2011-12-08,403.962
2011-12-09,400.739
2011-12-12,383.537
2011-12-13,380.261
2011-12-14,369.171
2011-12-15,374.192
2011-12-16,378.3
2011-12-19,376.42
2011-12-20,389.587
2011-12-21,386.841
2011-12-22,396.123
2011-12-23,395.287
2011-12-26,395.287
2011-12-27,398.007
2011-12-28,391.115
2011-12-29,392.233
2011-12-30,394.268
2012-01-02,403.508
2012-01-03,409.137
2012-01-04,400.134
2012-01-05,388.475
2012-01-06,386.076
2012-01-09,379.901
2012-01-10,388.532
2012-01-11,386.953
2012-01-12,393.066
2012-01-13,389.27
2012-01-16,391.094
2012-01-17,398.275
2012-01-18,402.633
2012-01-19,413.152
2012-01-20,415.853
2012-01-23,434.54
2012-01-24,425.627
2012-01-25,427.143
2012-01-26,447.759
2012-01-27,443.819
2012-01-30,431.326
2012-01-31,431.725
2012-02-01,447.916
2012-02-02,452.047
2012-02-03,460.199
2012-02-06,460.357
2012-02-07,467.316
2012-02-08,468.397
2012-02-09,471.444
2012-02-10,452.81
2012-02-13,459.138
2012-02-14,450.42
2012-02-15,449.191
2012-02-16,446.383
2012-02-17,458.231
2012-02-20,468.302
2012-02-21,463.0
2012-02-22,456.856
2012-02-23,457.47
2012-02-24,469.482
2012-02-27,463.774
2012-02-28,465.057
2012-02-29,463.712
2012-03-01,469.337
2012-03-02,464.188
2012-03-05,458.325
2012-03-06,436.828
2012-03-07,439.276
2012-03-08,451.182
2012-03-09,447.007
2012-03-12,444.814
2012-03-13,451.637
2012-03-14,450.725
2012-03-15,455.886
2012-03-16,463.426
2012-03-19,467.21
2012-03-20,462.636
2012-03-21,460.576
2012-03-22,452.788
2012-03-23,456.068
2012-03-26,462.516
2012-03-27,461.778
2012-03-28,455.622
2012-03-29,449.601
2012-03-30,453.776
2012-04-02,453.18
2012-04-03,452.039
2012-04-04,434.884
2012-04-05,426.542
2012-04-06,426.542
2012-04-09,426.787
2012-04-10,418.184
2012-04-11,426.726
2012-04-12,434.894
2012-04-13,423.664
2012-04-16,422.115
2012-04-17,429.76
2012-04-18,422.622
2012-04-19,421.868
2012-04-20,428.98
2012-04-23,418.019
2012-04-24,427.045
2012-04-25,431.321
2012-04-26,433.638
2012-04-27,439.721
2012-04-30,439.928
2012-05-01,439.579
2012-05-02,434.953
2012-05-03,433.526
2012-05-04,426.882
2012-05-07,431.561
2012-05-08,425.518
2012-05-09,412.592
2012-05-10,416.877
2012-05-11,415.121
2012-05-14,398.842
2012-05-15,388.372
2012-05-16,385.066
2012-05-17,384.068
2012-05-18,382.268
2012-05-21,387.605
2012-05-22,397.392
2012-05-23,382.885
2012-05-24,384.46
2012-05-25,380.122
2012-05-28,380.912
2012-05-29,380.377
2012-05-30,366.742
2012-05-31,367.418
2012-06-01,361.622
2012-06-04,366.743
2012-06-05,368.674
2012-06-06,375.239
2012-06-07,377.191
2012-06-08,374.297
2012-06-11,375.474
2012-06-12,370.017
2012-06-13,374.958
2012-06-14,376.46
2012-06-15,386.731
2012-06-18,383.889
2012-06-19,395.314
2012-06-20,398.485
2012-06-21,392.033
2012-06-22,382.94
2012-06-25,375.937
2012-06-26,370.411
2012-06-27,376.209
2012-06-28,374.583
2012-06-29,401.375
2012-07-02,404.745
2012-07-03,406.389
2012-07-04,402.007
2012-07-05,394.899
2012-07-06,384.899
2012-07-09,382.794
2012-07-10,384.768
2012-07-11,383.823
2012-07-12,376.081
2012-07-13,382.703
2012-07-16,381.707
2012-07-17,382.174
2012-07-18,387.51
2012-07-19,390.048
2012-07-20,376.983
2012-07-23,364.665
2012-07-24,362.98
2012-07-25,364.426
2012-07-26,383.028
2012-07-27,387.845
2012-07-30,392.466
2012-07-31,394.555
2012-08-01,389.184
2012-08-02,375.604
2012-08-03,392.923
2012-08-06,401.177
2012-08-07,404.101
2012-08-08,403.627
2012-08-09,402.484
2012-08-10,401.702
2012-08-13,402.994
2012-08-14,403.277
2012-08-15,401.984
2012-08-16,409.669
2012-08-17,412.159
2012-08-20,407.442
2012-08-21,412.752
2012-08-22,409.198
2012-08-23,411.563
2012-08-24,403.938
2012-08-27,406.698
2012-08-28,405.583
2012-08-29,404.095
2012-08-30,396.987
2012-08-31,406.316
2012-09-03,405.216
2012-09-04,403.297
2012-09-05,405.867
2012-09-06,419.745
2012-09-07,430.501
2012-09-10,430.009
2012-09-11,435.463
2012-09-12,442.245
2012-09-13,439.194
2012-09-14,463.919
2012-09-17,460.579
2012-09-18,453.202
2012-09-19,453.321
2012-09-20,444.435
2012-09-21,449.39
2012-09-24,444.03
2012-09-25,443.557
2012-09-26,429.892
2012-09-27,434.455
2012-09-28,429.558
2012-10-01,438.043
2012-10-02,438.526
2012-10-03,441.773
2012-10-04,447.383
2012-10-05,453.467
2012-10-08,446.784
2012-10-09,440.689
2012-10-10,440.081
2012-10-11,448.328
2012-10-12,447.745
2012-10-15,449.823
2012-10-16,458.815
2012-10-17,468.1
2012-10-18,468.152
2012-10-19,459.005
2012-10-22,459.512
2012-10-23,448.071
2012-10-24,447.302
2012-10-25,447.08
2012-10-26,446.114
2012-10-29,440.008
2012-10-30,451.818
2012-10-31,453.273
2012-11-01,452.538
2012-11-02,457.035
2012-11-05,453.883
2012-11-06,457.804
2012-11-07,449.718
2012-11-08,443.021
2012-11-09,444.464
2012-11-12,444.981
2012-11-13,443.421
2012-11-14,442.812
2012-11-15,445.344
2012-11-16,439.058
2012-11-19,451.504
2012-11-20,451.75
2012-11-21,451.837
2012-11-22,458.396
2012-11-23,465.556
2012-11-26,466.427
2012-11-27,468.918
2012-11-28,465.859
2012-11-29,476.652
2012-11-30,479.563
2012-12-03,483.665
2012-12-04,484.031
2012-12-05,487.929
2012-12-06,489.901
2012-12-07,485.692
2012-12-10,487.551
2012-12-11,493.225
2012-12-12,497.251
2012-12-13,500.383
2012-12-14,499.871
2012-12-17,503.094
2012-12-18,510.957
2012-12-19,518.186
2012-12-20,514.023
2012-12-21,511.398
2012-12-24,512.193
2012-12-25,512.193
2012-12-26,513.241
2012-12-27,513.214
2012-12-28,510.45
2012-12-31,509.021
2013-01-01,509.021
2013-01-02,524.636
2013-01-03,520.455
2013-01-04,519.631
2013-01-07,522.542
2013-01-08,517.45
2013-01-09,515.606
2013-01-10,520.403
2013-01-11,522.352
2013-01-14,521.155
2013-01-15,520.139
2013-01-16,519.798
2013-01-17,528.971
2013-01-18,526.088
2013-01-21,528.407
2013-01-22,527.466
2013-01-23,528.517
2013-01-24,532.666
2013-01-25,537.338
2013-01-28,536.76
2013-01-29,536.724
2013-01-30,539.714
2013-01-31,537.279
2013-02-01,540.995
2013-02-04,526.239
2013-02-05,526.478
2013-02-06,527.51
2013-02-07,521.513
2013-02-08,524.853
2013-02-11,525.519
2013-02-12,528.312
2013-02-13,532.049
2013-02-14,525.813
2013-02-15,523.485
2013-02-18,521.554
2013-02-19,523.505
2013-02-20,526.898
2013-02-21,513.004
2013-02-22,516.887
2013-02-25,523.727
2013-02-26,508.69
2013-02-27,512.822
2013-02-28,516.585
2013-03-01,512.017
2013-03-04,512.394
2013-03-05,521.711
2013-03-06,521.933
2013-03-07,527.012
2013-03-08,529.663
2013-03-11,527.189
2013-03-12,526.041
2013-03-13,522.551
2013-03-14,527.332
2013-03-15,528.424
2013-03-18,521.209
2013-03-19,513.543
2013-03-20,517.543
2013-03-21,517.431
2013-03-22,513.965
2013-03-25,502.407
2013-03-26,498.558
2013-03-27,494.894
2013-03-28,493.477
2013-03-29,493.477
2013-04-01,493.708
2013-04-02,497.407
2013-04-03,496.723
2013-04-04,494.36
2013-04-05,496.613
2013-04-08,497.894
2013-04-09,504.995
2013-04-10,516.152
2013-04-11,522.441
2013-04-12,518.598
2013-04-15,506.62
2013-04-16,505.009
2013-04-17,494.992
2013-04-18,493.944
2013-04-19,496.823
2013-04-22,498.194
2013-04-23,502.418
2013-04-24,510.305
2013-04-25,515.548
2013-04-26,510.895
2013-04-29,515.64
2013-04-30,520.37
2013-05-01,520.725
2013-05-02,516.312
2013-05-03,523.73
2013-05-06,523.759
2013-05-07,528.129
2013-05-08,529.309
2013-05-09,526.155
2013-05-10,529.678
2013-05-13,530.771
2013-05-14,541.739
2013-05-15,535.423
2013-05-16,534.26
2013-05-17,533.568
2013-05-20,534.921
2013-05-21,539.833
2013-05-22,535.816
2013-05-23,528.883
2013-05-24,529.789
2013-05-27,531.153
2013-05-28,528.603
2013-05-29,528.802
2013-05-30,532.37
2013-05-31,522.423
2013-06-03,522.672
2013-06-04,524.025
2013-06-05,528.83
2013-06-06,525.794
2013-06-07,536.775
2013-06-10,536.129
2013-06-11,532.07
2013-06-12,529.013
2013-06-13,528.591
2013-06-14,534.544
2013-06-17,534.629
2013-06-18,537.135
2013-06-19,535.818
2013-06-20,519.31
2013-06-21,509.393
2013-06-24,488.469
2013-06-25,491.509
2013-06-26,494.71
2013-06-27,496.771
2013-06-28,492.862
2013-07-01,502.886
2013-07-02,502.801
2013-07-03,492.368
2013-07-04,496.865
2013-07-05,495.374
2013-07-08,499.044
2013-07-09,497.371
2013-07-10,494.459
2013-07-11,509.241
2013-07-12,510.71
2013-07-15,512.703
2013-07-16,512.914
2013-07-17,513.613
2013-07-18,516.08
2013-07-19,517.346
2013-07-22,519.44
2013-07-23,521.381
2013-07-24,523.592
2013-07-25,522.827
2013-07-26,525.174
2013-07-29,527.437
2013-07-30,525.611
2013-07-31,527.893
2013-08-01,538.351
2013-08-02,542.696
2013-08-05,542.966
2013-08-06,541.64
2013-08-07,544.603
2013-08-08,553.129
2013-08-09,558.392
2013-08-12,557.297
2013-08-13,556.634
2013-08-14,562.462
2013-08-15,561.826
2013-08-16,568.385
2013-08-19,566.028
2013-08-20,562.615
2013-08-21,558.563
2013-08-22,563.494
2013-08-23,571.483
2013-08-26,568.252
2013-08-27,560.673
2013-08-28,557.739
2013-08-29,552.36
2013-08-30,546.263
2013-09-02,551.489
2013-09-03,551.044
2013-09-04,557.526
2013-09-05,559.723
2013-09-06,562.819
2013-09-09,568.171
2013-09-10,575.385
2013-09-11,581.611
2013-09-12,579.543
2013-09-13,575.943
2013-09-16,584.322
2013-09-17,582.528
2013-09-18,581.624
2013-09-19,589.946
2013-09-20,583.435
2013-09-23,583.016
2013-09-24,590.145
2013-09-25,595.299
2013-09-26,598.785
2013-09-27,606.15
2013-09-30,601.923
2013-10-01,603.934
2013-10-02,605.38
2013-10-03,606.741
2013-10-04,601.526
2013-10-07,593.887
2013-10-08,590.526
2013-10-09,585.184
2013-10-10,595.854
2013-10-11,596.184
2013-10-14,599.715
2013-10-15,602.316
2013-10-16,602.544
2013-10-17,613.707
2013-10-18,621.3
2013-10-21,620.316
2013-10-22,621.433
2013-10-23,622.218
2013-10-24,619.934
2013-10-25,617.26
2013-10-28,616.991
2013-10-29,620.98
2013-10-30,623.4
2013-10-31,614.547
2013-11-01,609.688
2013-11-04,620.441
2013-11-05,619.331
2013-11-06,625.266
2013-11-07,620.021
2013-11-08,613.839
2013-11-11,617.675
2013-11-12,616.325
2013-11-13,613.117
2013-11-14,614.133
2013-11-15,615.54
2013-11-18,621.295
2013-11-19,620.157
2013-11-20,615.874
2013-11-21,619.384
2013-11-22,622.718
2013-11-25,626.402
2013-11-26,627.787
2013-11-27,630.337
2013-11-28,630.21
2013-11-29,631.311
2013-12-02,626.518
2013-12-03,618.184
2013-12-04,605.735
2013-12-05,601.508
2013-12-06,602.949
2013-12-09,609.595
2013-12-10,615.102
2013-12-11,609.547
2013-12-12,604.933
2013-12-13,598.388
2013-12-16,598.896
2013-12-17,591.864
2013-12-18,599.39
2013-12-19,595.574
2013-12-20,600.055
2013-12-23,607.821
2013-12-24,606.069
2013-12-25,606.069
2013-12-26,607.2
2013-12-27,616.489
2013-12-30,617.16
2013-12-31,615.596
2014-01-01,615.596
2014-01-02,606.771
2014-01-03,608.912
2014-01-06,610.209
2014-01-07,622.19
2014-01-08,628.318
2014-01-09,628.446
2014-01-10,632.039
2014-01-13,636.798
2014-01-14,638.652
2014-01-15,644.266
2014-01-16,644.394
2014-01-17,642.252
2014-01-20,639.983
2014-01-21,637.28
2014-01-22,637.87
2014-01-23,638.119
2014-01-24,623.612
2014-01-27,618.92
2014-01-28,626.142
2014-01-29,615.116
2014-01-30,606.837
2014-01-31,598.923
2014-02-03,592.453
2014-02-04,590.094
2014-02-05,594.304
2014-02-06,602.089
2014-02-07,609.987
2014-02-10,609.562
2014-02-11,621.55
2014-02-12,621.435
2014-02-13,615.271
2014-02-14,622.248
2014-02-17,625.902
2014-02-18,626.242
2014-02-19,620.465
2014-02-20,621.128
2014-02-21,626.579
2014-02-24,629.978
2014-02-25,632.518
2014-02-26,628.091
2014-02-27,621.574
2014-02-28,617.317
2014-03-03,592.579
2014-03-04,605.367
2014-03-05,601.244
2014-03-06,609.63
2014-03-07,602.087
2014-03-10,596.851
2014-03-11,592.94
2014-03-12,583.552
2014-03-13,575.377
2014-03-14,571.162
2014-03-17,583.426
2014-03-18,594.999
2014-03-19,596.715
2014-03-20,587.759
2014-03-21,588.499
2014-03-24,579.119
2014-03-25,583.528
2014-03-26,587.865
2014-03-27,581.091
2014-03-28,588.69
2014-03-31,599.545
2014-04-01,607.474
2014-04-02,607.011
2014-04-03,607.861
2014-04-04,609.68
2014-04-07,600.052
2014-04-08,595.819
2014-04-09,606.281
2014-04-10,602.654
2014-04-11,596.338
2014-04-14,588.576
2014-04-15,580.076
2014-04-16,586.808
2014-04-17,590.507
2014-04-18,590.507
2014-04-21,589.163
2014-04-22,599.868
2014-04-23,603.408
2014-04-24,601.739
2014-04-25,594.611
2014-04-28,595.642
2014-04-29,605.268
2014-04-30,607.972
2014-05-01,607.972
2014-05-02,607.448
2014-05-05,603.705
2014-05-06,603.227
2014-05-07,599.828
2014-05-08,602.783
2014-05-09,595.682
2014-05-12,598.255
2014-05-13,592.038
2014-05-14,589.893
2014-05-15,578.192
2014-05-16,573.418
2014-05-19,575.292
2014-05-20,574.29
2014-05-21,572.827
2014-05-22,582.464
2014-05-23,587.865
2014-05-26,595.778
2014-05-27,598.738
2014-05-28,597.677
2014-05-29,598.468
2014-05-30,599.59
2014-06-02,600.773
2014-06-03,597.182
2014-06-04,595.237
2014-06-05,600.489
2014-06-06,610.701
2014-06-09,608.641
2014-06-10,612.276
2014-06-11,607.207
2014-06-12,609.878
2014-06-13,608.499
2014-06-16,610.899
2014-06-17,611.663
2014-06-18,617.664
2014-06-19,620.394
2014-06-20,622.098
2014-06-23,614.536
2014-06-24,612.668
2014-06-25,608.499
2014-06-26,609.156
2014-06-27,609.746
2014-06-30,614.797
2014-07-01,615.3
2014-07-02,619.875
2014-07-03,623.497
2014-07-04,619.947
2014-07-07,614.778
2014-07-08,605.487
2014-07-09,610.314
2014-07-10,604.154
2014-07-11,603.089
2014-07-14,615.106
2014-07-15,604.816
2014-07-16,609.038
2014-07-17,604.056
2014-07-18,599.174
2014-07-21,596.873
2014-07-22,596.019
2014-07-23,596.951
2014-07-24,594.226
2014-07-25,592.499
2014-07-28,584.867
2014-07-29,583.734
2014-07-30,578.363
2014-07-31,571.271
2014-08-01,564.838
2014-08-04,561.162
2014-08-05,553.532
2014-08-06,548.944
2014-08-07,546.718
2014-08-08,543.289
2014-08-11,552.002
2014-08-12,551.226
2014-08-13,554.831
2014-08-14,556.11
2014-08-15,556.214
2014-08-18,561.066
2014-08-19,560.321
2014-08-20,555.024
2014-08-21,563.251
2014-08-22,558.331
2014-08-25,561.38
2014-08-26,566.71
2014-08-27,570.178
2014-08-28,557.928
2014-08-29,558.929
2014-09-01,557.184
2014-09-02,554.992
2014-09-03,562.449
2014-09-04,559.562
2014-09-05,559.234
2014-09-08,556.226
2014-09-09,553.891
2014-09-10,552.096
2014-09-11,551.374
2014-09-12,547.678
2014-09-15,543.094
2014-09-16,536.46
2014-09-17,544.108
2014-09-18,547.442
2014-09-19,542.481
2014-09-22,540.234
2014-09-23,530.684
2014-09-24,527.114
2014-09-25,522.662
2014-09-26,517.059
2014-09-29,513.795
2014-09-30,511.193
2014-10-01,506.051
2014-10-02,498.399
2014-10-03,494.271
2014-10-06,500.219
2014-10-07,497.269
2014-10-08,494.066
2014-10-09,494.095
2014-10-10,481.608
2014-10-13,489.012
2014-10-14,489.117
2014-10-15,480.209
2014-10-16,477.503
2014-10-17,489.815
2014-10-20,490.098
2014-10-21,497.911
2014-10-22,499.002
2014-10-23,501.112
2014-10-24,502.718
2014-10-27,502.551
2014-10-28,507.541
2014-10-29,507.77
2014-10-30,504.807
2014-10-31,507.057
2014-11-03,506.049
2014-11-04,509.198
2014-11-05,502.942
2014-11-06,498.404
2014-11-07,495.404
2014-11-10,499.814
2014-11-11,498.691
2014-11-12,497.869
2014-11-13,495.746
2014-11-14,495.719
2014-11-17,495.683
2014-11-18,503.286
2014-11-19,503.411
2014-11-20,498.726
2014-11-21,506.461
2014-11-24,510.245
2014-11-25,512.503
2014-11-26,513.985
2014-11-27,507.873
2014-11-28,505.959
2014-12-01,503.358
2014-12-02,501.026
2014-12-03,497.298
2014-12-04,499.578
2014-12-05,495.364
2014-12-08,495.142
2014-12-09,490.92
2014-12-10,490.014
2014-12-11,480.976
2014-12-12,470.928
2014-12-15,458.462
2014-12-16,457.557
2014-12-17,457.434
2014-12-18,458.259
2014-12-19,462.309
2014-12-22,468.106
2014-12-23,469.035
2014-12-24,469.536
2014-12-25,469.536
2014-12-26,468.804
2014-12-29,470.224
2014-12-30,466.902
2014-12-31,464.445
2015-01-01,464.445
2015-01-02,467.158
2015-01-05,448.706
2015-01-06,448.048
2015-01-07,446.133
2015-01-08,452.286
2015-01-09,447.946
2015-01-12,442.586
2015-01-13,442.375
2015-01-14,433.047
2015-01-15,433.954
2015-01-16,431.978
2015-01-19,438.896
2015-01-20,440.455
2015-01-21,445.566
2015-01-22,447.456
2015-01-23,439.53
2015-01-26,439.813
2015-01-27,439.257
2015-01-28,436.107
2015-01-29,436.217
2015-01-30,435.62
2015-02-02,444.191
2015-02-03,456.069
2015-02-04,451.761
2015-02-05,453.101
2015-02-06,453.932
2015-02-09,453.462
2015-02-10,460.125
2015-02-11,456.855
2015-02-12,472.735
2015-02-13,478.964
2015-02-16,481.564
2015-02-17,478.242
2015-02-18,480.792
2015-02-19,479.775
2015-02-20,483.129
2015-02-23,482.34
2015-02-24,488.112
2015-02-25,494.014
2015-02-26,485.156
2015-02-27,491.442
2015-03-02,486.403
2015-03-03,485.32
2015-03-04,474.438
2015-03-05,478.911
2015-03-06,479.551
2015-03-09,477.781
2015-03-10,461.124
2015-03-11,457.631
2015-03-12,461.765
2015-03-13,456.598
2015-03-16,460.444
2015-03-17,459.445
2015-03-18,459.487
2015-03-19,462.724
2015-03-20,474.292
2015-03-23,479.961
2015-03-24,478.096
2015-03-25,479.508
2015-03-26,470.724
2015-03-27,467.24
2015-03-30,473.279
2015-03-31,469.586
2015-04-01,476.721
2015-04-02,481.188
2015-04-03,481.188
2015-04-06,487.864
2015-04-07,489.03
2015-04-08,488.653
2015-04-09,487.652
2015-04-10,488.89
2015-04-13,492.185
2015-04-14,496.123
2015-04-15,496.177
2015-04-16,496.541
2015-04-17,490.844
2015-04-20,494.205
2015-04-21,497.813
2015-04-22,493.156
2015-04-23,496.534
2015-04-24,501.257
2015-04-27,507.832
2015-04-28,509.782
2015-04-29,507.57
2015-04-30,508.928
2015-05-01,509.7
2015-05-04,513.373
2015-05-05,509.463
2015-05-06,513.932
2015-05-07,509.312
2015-05-08,519.514
2015-05-11,516.692
2015-05-12,515.594
2015-05-13,524.425
2015-05-14,525.695
2015-05-15,533.452
2015-05-18,520.675
2015-05-19,508.941
2015-05-20,511.114
2015-05-21,509.807
2015-05-22,502.846
2015-05-25,502.846
2015-05-26,490.842
2015-05-27,491.924
2015-05-28,484.63
2015-05-29,485.295
2015-06-01,480.775
2015-06-02,495.935
2015-06-03,511.127
2015-06-04,511.875
2015-06-05,496.32
2015-06-08,490.056
2015-06-09,491.174
2015-06-10,503.129
2015-06-11,495.591
2015-06-12,492.1
2015-06-15,479.098
2015-06-16,483.14
2015-06-17,480.123
2015-06-18,488.715
2015-06-19,480.789
2015-06-22,495.992
2015-06-23,489.584
2015-06-24,488.761
2015-06-25,485.443
2015-06-26,484.657
2015-06-29,469.952
2015-06-30,466.481
2015-07-01,470.387
2015-07-02,465.687
2015-07-03,466.222
2015-07-06,456.039
2015-07-07,442.258
2015-07-08,453.697
2015-07-09,462.554
2015-07-10,476.393
2015-07-13,477.622
2015-07-14,475.999
2015-07-15,472.47
2015-07-16,478.286
2015-07-17,476.604
2015-07-20,479.842
2015-07-21,481.15
2015-07-22,472.795
2015-07-23,476.6
2015-07-24,473.643
2015-07-27,470.164
2015-07-28,473.567
