Date,JAPAN GROWTH Standard (Large+Mid Cap)
2005-11-09,843.134
2005-11-10,837.149
2005-11-11,843.355
2005-11-14,830.671
2005-11-15,825.349
2005-11-16,831.386
2005-11-17,851.808
2005-11-18,861.608
2005-11-21,866.039
2005-11-22,858.848
2005-11-23,862.674
2005-11-24,858.949
2005-11-25,859.782
2005-11-28,871.584
2005-11-29,867.504
2005-11-30,860.064
2005-12-01,869.163
2005-12-02,882.068
2005-12-05,888.643
2005-12-06,885.912
2005-12-07,892.041
2005-12-08,874.975
2005-12-09,892.417
2005-12-12,912.54
2005-12-13,915.166
2005-12-14,922.622
2005-12-15,915.943
2005-12-16,919.43
2005-12-19,924.277
2005-12-20,933.711
2005-12-21,945.277
2005-12-22,951.992
2005-12-23,954.57
2005-12-26,964.692
2005-12-27,951.227
2005-12-28,958.291
2005-12-29,961.56
2005-12-30,950.146
2006-01-02,950.146
2006-01-03,961.428
2006-01-04,979.463
2006-01-05,987.527
2006-01-06,997.87
2006-01-09,1000.664
2006-01-10,980.617
2006-01-11,992.314
2006-01-12,1003.741
2006-01-13,1003.603
2006-01-16,990.789
2006-01-17,957.09
2006-01-18,929.399
2006-01-19,957.761
2006-01-20,958.482
2006-01-23,941.207
2006-01-24,956.33
2006-01-25,951.283
2006-01-26,964.999
2006-01-27,992.742
2006-01-30,995.546
2006-01-31,1004.493
2006-02-01,989.045
2006-02-02,995.314
2006-02-03,989.388
2006-02-06,991.694
2006-02-07,994.531
2006-02-08,961.99
2006-02-09,970.038
2006-02-10,962.742
2006-02-13,935.166
2006-02-14,951.738
2006-02-15,942.233
2006-02-16,945.737
2006-02-17,921.903
2006-02-20,901.384
2006-02-21,924.145
2006-02-22,923.712
2006-02-23,954.812
2006-02-24,963.183
2006-02-27,980.351
2006-02-28,984.196
2006-03-01,965.821
2006-03-02,961.533
2006-03-03,944.507
2006-03-06,944.754
2006-03-07,935.203
2006-03-08,926.843
2006-03-09,951.122
2006-03-10,944.07
2006-03-13,961.285
2006-03-14,966.402
2006-03-15,964.987
2006-03-16,953.901
2006-03-17,973.257
2006-03-20,987.185
2006-03-21,980.775
2006-03-22,978.576
2006-03-23,968.833
2006-03-24,974.337
2006-03-27,986.694
2006-03-28,989.149
2006-03-29,992.87
2006-03-30,1012.059
2006-03-31,1010.128
2006-04-03,1027.814
2006-04-04,1027.874
2006-04-05,1024.161
2006-04-06,1042.263
2006-04-07,1044.027
2006-04-10,1034.904
2006-04-11,1027.228
2006-04-12,1011.223
2006-04-13,1012.526
2006-04-14,1013.186
2006-04-17,1004.8
2006-04-18,1018.927
2006-04-19,1022.295
2006-04-20,1022.586
2006-04-21,1029.285
2006-04-24,1019.94
2006-04-25,1027.012
2006-04-26,1027.554
2006-04-27,1038.099
2006-04-28,1027.551
2006-05-01,1036.943
2006-05-02,1047.638
2006-05-03,1043.766
2006-05-04,1044.547
2006-05-05,1055.658
2006-05-08,1076.019
2006-05-09,1075.443
2006-05-10,1066.079
2006-05-11,1056.309
2006-05-12,1044.424
2006-05-15,1041.985
2006-05-16,1016.544
2006-05-17,1026.991
2006-05-18,1003.674
2006-05-19,995.086
2006-05-22,978.698
2006-05-23,960.192
2006-05-24,966.549
2006-05-25,957.355
2006-05-26,968.83
2006-05-29,969.968
2006-05-30,973.256
2006-05-31,949.621
2006-06-01,948.971
2006-06-02,971.243
2006-06-05,961.923
2006-06-06,928.648
2006-06-07,905.28
2006-06-08,873.299
2006-06-09,888.136
2006-06-12,890.058
2006-06-13,849.379
2006-06-14,855.56
2006-06-15,869.911
2006-06-16,902.218
2006-06-19,889.86
2006-06-20,880.817
2006-06-21,877.998
2006-06-22,899.86
2006-06-23,899.023
2006-06-26,901.202
2006-06-27,903.574
2006-06-28,890.295
2006-06-29,905.225
2006-06-30,944.54
2006-07-03,947.252
2006-07-04,952.335
2006-07-05,936.087
2006-07-06,928.19
2006-07-07,936.404
2006-07-10,949.369
2006-07-11,941.585
2006-07-12,918.181
2006-07-13,911.582
2006-07-14,884.351
2006-07-17,878.311
2006-07-18,847.215
2006-07-19,851.825
2006-07-20,886.468
2006-07-21,885.005
2006-07-24,877.754
2006-07-25,888.327
2006-07-26,878.788
2006-07-27,903.243
2006-07-28,923.863
2006-07-31,934.962
2006-08-01,924.27
2006-08-02,929.904
2006-08-03,925.348
2006-08-04,933.489
2006-08-07,906.178
2006-08-08,918.854
2006-08-09,927.338
2006-08-10,929.045
2006-08-11,920.562
2006-08-14,932.086
2006-08-15,939.196
2006-08-16,955.897
2006-08-17,959.464
2006-08-18,964.206
2006-08-21,952.452
2006-08-22,959.423
2006-08-23,958.36
2006-08-24,948.201
2006-08-25,936.647
2006-08-28,924.457
2006-08-29,936.321
2006-08-30,932.417
2006-08-31,942.975
2006-09-01,944.303
2006-09-04,965.387
2006-09-05,966.215
2006-09-06,954.956
2006-09-07,939.832
2006-09-08,942.129
2006-09-11,919.532
2006-09-12,912.472
2006-09-13,911.57
2006-09-14,919.178
2006-09-15,915.064
2006-09-18,911.808
2006-09-19,918.631
2006-09-20,902.169
2006-09-21,911.791
2006-09-22,906.049
2006-09-25,898.782
2006-09-26,892.632
2006-09-27,916.175
2006-09-28,921.159
2006-09-29,926.197
2006-10-02,935.673
2006-10-03,929.657
2006-10-04,917.762
2006-10-05,937.899
2006-10-06,930.024
2006-10-09,928.774
2006-10-10,925.57
2006-10-11,915.323
2006-10-12,910.511
2006-10-13,918.51
2006-10-16,937.189
2006-10-17,938.843
2006-10-18,936.771
2006-10-19,938.706
2006-10-20,938.107
2006-10-23,944.176
2006-10-24,946.686
2006-10-25,943.607
2006-10-26,957.082
2006-10-27,955.071
2006-10-30,936.247
2006-10-31,936.128
2006-11-01,940.636
2006-11-02,935.78
2006-11-03,928.171
2006-11-06,923.439
2006-11-07,929.311
2006-11-08,909.802
2006-11-09,898.622
2006-11-10,900.295
2006-11-13,888.633
2006-11-14,910.486
2006-11-15,906.506
2006-11-16,898.547
2006-11-17,894.851
2006-11-20,866.905
2006-11-21,869.242
2006-11-22,893.926
2006-11-23,897.545
2006-11-24,889.389
2006-11-27,897.789
2006-11-28,899.42
2006-11-29,915.355
2006-11-30,933.179
2006-12-01,939.713
2006-12-04,938.889
2006-12-05,934.701
2006-12-06,943.506
2006-12-07,947.465
2006-12-08,941.972
2006-12-11,934.431
2006-12-12,938.884
2006-12-13,938.697
2006-12-14,944.534
2006-12-15,948.957
2006-12-18,948.081
2006-12-19,934.568
2006-12-20,943.376
2006-12-21,944.489
2006-12-22,941.471
2006-12-25,938.796
2006-12-26,942.131
2006-12-27,945.697
2006-12-28,943.096
2006-12-29,942.639
2007-01-01,942.639
2007-01-02,945.257
2007-01-03,940.981
2007-01-04,951.096
2007-01-05,943.649
2007-01-08,944.763
2007-01-09,948.296
2007-01-10,931.633
2007-01-11,920.858
2007-01-12,937.162
2007-01-15,947.164
2007-01-16,945.139
2007-01-17,950.899
2007-01-18,948.148
2007-01-19,945.048
2007-01-22,951.741
2007-01-23,952.488
2007-01-24,957.61
2007-01-25,955.569
2007-01-26,947.665
2007-01-29,946.084
2007-01-30,946.965
2007-01-31,947.527
2007-02-01,957.513
2007-02-02,952.842
2007-02-05,944.445
2007-02-06,946.179
2007-02-07,938.257
2007-02-08,931.281
2007-02-09,940.475
2007-02-12,939.626
2007-02-13,948.717
2007-02-14,961.037
2007-02-15,978.363
2007-02-16,980.958
2007-02-19,982.501
2007-02-20,978.314
2007-02-21,974.463
2007-02-22,981.997
2007-02-23,991.637
2007-02-26,994.254
2007-02-27,1002.814
2007-02-28,973.314
2007-03-01,971.392
2007-03-02,966.286
2007-03-05,940.37
2007-03-06,953.793
2007-03-07,947.912
2007-03-08,957.84
2007-03-09,959.839
2007-03-12,970.476
2007-03-13,966.433
2007-03-14,942.153
2007-03-15,944.474
2007-03-16,937.839
2007-03-19,941.876
2007-03-20,953.53
2007-03-21,949.443
2007-03-22,964.218
2007-03-23,967.714
2007-03-26,968.116
2007-03-27,964.063
2007-03-28,967.088
2007-03-29,954.942
2007-03-30,956.493
2007-04-02,941.047
2007-04-03,947.434
2007-04-04,965.021
2007-04-05,961.578
2007-04-06,960.143
2007-04-09,966.682
2007-04-10,966.983
2007-04-11,966.453
2007-04-12,961.129
2007-04-13,950.226
2007-04-16,956.974
2007-04-17,954.867
2007-04-18,970.342
2007-04-19,955.761
2007-04-20,952.347
2007-04-23,950.86
2007-04-24,952.938
2007-04-25,942.945
2007-04-26,947.995
2007-04-27,943.669
2007-04-30,943.498
2007-05-01,935.512
2007-05-02,939.131
2007-05-03,937.414
2007-05-04,938.272
2007-05-07,960.326
2007-05-08,963.234
2007-05-09,972.353
2007-05-10,963.521
2007-05-11,956.882
2007-05-14,957.251
2007-05-15,945.796
2007-05-16,940.577
2007-05-17,935.315
2007-05-18,930.237
2007-05-21,936.517
2007-05-22,953.047
2007-05-23,959.986
2007-05-24,959.292
2007-05-25,947.445
2007-05-28,951.384
2007-05-29,958.232
2007-05-30,956.007
2007-05-31,966.863
2007-06-01,971.442
2007-06-04,975.933
2007-06-05,978.598
2007-06-06,982.546
2007-06-07,981.187
2007-06-08,968.502
2007-06-11,969.387
2007-06-12,964.309
2007-06-13,958.272
2007-06-14,959.667
2007-06-15,962.784
2007-06-18,972.701
2007-06-19,973.304
2007-06-20,972.014
2007-06-21,975.477
2007-06-22,966.169
2007-06-25,961.968
2007-06-26,966.483
2007-06-27,957.051
2007-06-28,956.303
2007-06-29,965.437
2007-07-02,978.33
2007-07-03,978.439
2007-07-04,978.822
2007-07-05,980.515
2007-07-06,974.185
2007-07-09,980.139
2007-07-10,987.751
2007-07-11,978.434
2007-07-12,969.717
2007-07-13,983.965
2007-07-16,985.336
2007-07-17,979.947
2007-07-18,972.922
2007-07-19,977.477
2007-07-20,989.795
2007-07-23,980.402
2007-07-24,990.92
2007-07-25,987.538
2007-07-26,988.506
2007-07-27,970.203
2007-07-30,978.574
2007-07-31,972.476
2007-08-01,952.099
2007-08-02,949.76
2007-08-03,958.796
2007-08-06,959.355
2007-08-07,951.722
2007-08-08,950.95
2007-08-09,968.992
2007-08-10,949.298
2007-08-13,939.763
2007-08-14,944.284
2007-08-15,924.182
2007-08-16,930.684
2007-08-17,878.808
2007-08-20,900.202
2007-08-21,919.313
2007-08-22,913.383
2007-08-23,933.039
2007-08-24,932.815
2007-08-27,932.399
2007-08-28,938.753
2007-08-29,920.67
2007-08-30,922.609
2007-08-31,945.427
2007-09-03,942.375
2007-09-04,933.555
2007-09-05,924.719
2007-09-06,926.727
2007-09-07,930.907
2007-09-10,909.512
2007-09-11,908.869
2007-09-12,905.169
2007-09-13,889.349
2007-09-14,908.411
2007-09-17,908.806
2007-09-18,881.717
2007-09-19,915.297
2007-09-20,926.77
2007-09-21,912.509
2007-09-24,916.001
2007-09-25,934.834
2007-09-26,933.447
2007-09-27,962.609
2007-09-28,967.543
2007-10-01,957.598
2007-10-02,972.989
2007-10-03,980.324
2007-10-04,979.025
2007-10-05,976.412
2007-10-08,969.104
2007-10-09,977.936
2007-10-10,978.702
2007-10-11,986.983
2007-10-12,974.933
2007-10-15,976.341
2007-10-16,964.618
2007-10-17,949.495
2007-10-18,968.232
2007-10-19,957.897
2007-10-22,945.049
2007-10-23,944.54
2007-10-24,947.091
2007-10-25,935.001
2007-10-26,953.27
2007-10-29,967.743
2007-10-30,968.004
2007-10-31,969.155
2007-11-01,981.281
2007-11-02,961.14
2007-11-05,947.057
2007-11-06,947.116
2007-11-07,942.415
2007-11-08,922.602
2007-11-09,926.009
2007-11-12,913.431
2007-11-13,906.073
2007-11-14,924.377
2007-11-15,925.277
2007-11-16,909.157
2007-11-19,904.627
2007-11-20,916.294
2007-11-21,909.267
2007-11-22,908.742
2007-11-23,913.412
2007-11-26,930.673
2007-11-27,935.078
2007-11-28,921.526
2007-11-29,949.792
2007-11-30,949.42
2007-12-03,951.374
2007-12-04,945.935
2007-12-05,940.003
2007-12-06,952.517
2007-12-07,956.754
2007-12-10,952.641
2007-12-11,960.487
2007-12-12,947.81
2007-12-13,925.412
2007-12-14,909.295
2007-12-17,891.935
2007-12-18,887.291
2007-12-19,879.454
2007-12-20,883.248
2007-12-21,886.945
2007-12-24,883.3
2007-12-25,904.347
2007-12-26,913.26
2007-12-27,908.037
2007-12-28,902.412
2007-12-31,913.721
2008-01-01,913.721
2008-01-02,930.038
2008-01-03,932.076
2008-01-04,902.49
2008-01-07,881.797
2008-01-08,880.789
2008-01-09,894.179
2008-01-10,879.943
2008-01-11,865.262
2008-01-14,873.353
2008-01-15,865.153
2008-01-16,828.688
2008-01-17,846.681
2008-01-18,858.703
2008-01-21,837.508
2008-01-22,780.862
2008-01-23,806.958
2008-01-24,822.245
2008-01-25,853.937
2008-01-28,816.904
2008-01-29,840.215
2008-01-30,830.519
2008-01-31,853.105
2008-02-01,849.125
2008-02-04,861.66
2008-02-05,853.94
2008-02-06,815.176
2008-02-07,819.444
2008-02-08,797.091
2008-02-11,802.28
2008-02-12,797.41
2008-02-13,794.856
2008-02-14,829.508
2008-02-15,833.892
2008-02-18,831.493
2008-02-19,842.48
2008-02-20,811.019
2008-02-21,838.709
2008-02-22,835.092
2008-02-25,850.977
2008-02-26,853.67
2008-02-27,871.764
2008-02-28,870.387
2008-02-29,863.031
2008-03-03,828.611
2008-03-04,832.154
2008-03-05,823.379
2008-03-06,847.014
2008-03-07,817.695
2008-03-10,804.921
2008-03-11,806.909
2008-03-12,821.979
2008-03-13,809.216
2008-03-14,798.124
2008-03-17,794.051
2008-03-18,791.901
2008-03-19,807.255
2008-03-20,811.872
2008-03-21,823.687
2008-03-24,809.139
2008-03-25,831.671
2008-03-26,844.236
2008-03-27,830.673
2008-03-28,846.42
2008-03-31,827.438
2008-04-01,819.91
2008-04-02,851.792
2008-04-03,867.513
2008-04-04,867.186
2008-04-07,874.425
2008-04-08,856.38
2008-04-09,844.186
2008-04-10,846.283
2008-04-11,868.143
2008-04-14,847.38
2008-04-15,846.512
2008-04-16,859.352
2008-04-17,866.822
2008-04-18,858.118
2008-04-21,892.107
2008-04-22,875.622
2008-04-23,875.896
2008-04-24,867.999
2008-04-25,888.108
2008-04-28,894.686
2008-04-29,904.381
2008-04-30,893.573
2008-05-01,893.021
2008-05-02,906.161
2008-05-05,907.367
2008-05-06,913.796
2008-05-07,910.96
2008-05-08,911.759
2008-05-09,893.611
2008-05-12,894.291
2008-05-13,901.153
2008-05-14,902.079
2008-05-15,918.252
2008-05-16,925.439
2008-05-19,929.055
2008-05-20,934.762
2008-05-21,922.117
2008-05-22,920.744
2008-05-23,923.193
2008-05-26,902.021
2008-05-27,911.127
2008-05-28,894.576
2008-05-29,911.537
2008-05-30,923.685
2008-06-02,945.111
2008-06-03,928.53
2008-06-04,943.341
2008-06-05,924.544
2008-06-06,936.056
2008-06-09,910.293
2008-06-10,889.048
2008-06-11,897.364
2008-06-12,869.3
2008-06-13,876.429
2008-06-16,895.995
2008-06-17,896.974
2008-06-18,904.179
2008-06-19,883.29
2008-06-20,874.147
2008-06-23,864.655
2008-06-24,867.873
2008-06-25,861.56
2008-06-26,869.547
2008-06-27,859.68
2008-06-30,858.529
2008-07-01,855.694
2008-07-02,843.131
2008-07-03,838.969
2008-07-04,838.317
2008-07-07,842.047
2008-07-08,822.93
2008-07-09,824.138
2008-07-10,829.769
2008-07-11,834.742
2008-07-14,831.658
2008-07-15,828.187
2008-07-16,822.191
2008-07-17,826.36
2008-07-18,808.711
2008-07-21,807.802
2008-07-22,830.526
2008-07-23,835.184
2008-07-24,851.097
2008-07-25,824.017
2008-07-28,828.376
2008-07-29,813.067
2008-07-30,824.497
2008-07-31,822.909
2008-08-01,806.166
2008-08-04,786.475
2008-08-05,785.84
2008-08-06,795.23
2008-08-07,781.334
2008-08-08,776.73
2008-08-11,791.409
2008-08-12,786.959
2008-08-13,776.612
2008-08-14,766.044
2008-08-15,762.969
2008-08-18,774.492
2008-08-19,761.457
2008-08-20,760.613
2008-08-21,766.544
2008-08-22,749.636
2008-08-25,766.288
2008-08-26,756.775
2008-08-27,754.037
2008-08-28,751.348
2008-08-29,780.363
2008-09-01,769.509
2008-09-02,752.223
2008-09-03,755.11
2008-09-04,743.081
2008-09-05,732.499
2008-09-08,754.333
2008-09-09,739.709
2008-09-10,735.815
2008-09-11,723.698
2008-09-12,730.636
2008-09-15,737.581
2008-09-16,705.427
2008-09-17,711.556
2008-09-18,691.595
2008-09-19,719.241
2008-09-22,733.641
2008-09-23,740.928
2008-09-24,736.613
2008-09-25,728.917
2008-09-26,725.493
2008-09-29,722.146
2008-09-30,684.772
2008-10-01,696.964
2008-10-02,681.295
2008-10-03,660.392
2008-10-06,657.583
2008-10-07,637.41
2008-10-08,596.042
2008-10-09,599.054
2008-10-10,564.552
2008-10-13,558.755
2008-10-14,626.922
2008-10-15,630.848
2008-10-16,571.313
2008-10-17,577.967
2008-10-20,599.181
2008-10-21,622.446
2008-10-22,588.168
2008-10-23,579.797
2008-10-24,553.639
2008-10-27,511.826
2008-10-28,520.855
2008-10-29,541.879
2008-10-30,589.438
2008-10-31,566.124
2008-11-03,562.717
2008-11-04,588.47
2008-11-05,630.508
2008-11-06,599.265
2008-11-07,579.682
2008-11-10,601.357
2008-11-11,589.199
2008-11-12,590.066
2008-11-13,559.543
2008-11-14,560.861
2008-11-17,563.779
2008-11-18,544.776
2008-11-19,537.305
2008-11-20,512.126
2008-11-21,530.08
2008-11-24,522.133
2008-11-25,546.91
2008-11-26,541.17
2008-11-27,547.561
2008-11-28,549.929
2008-12-01,553.385
2008-12-02,529.5
2008-12-03,541.547
2008-12-04,536.841
2008-12-05,541.135
2008-12-08,554.284
2008-12-09,558.203
2008-12-10,566.911
2008-12-11,579.133
2008-12-12,559.652
2008-12-15,586.01
2008-12-16,576.375
2008-12-17,601.36
2008-12-18,594.118
2008-12-19,590.402
2008-12-22,594.523
2008-12-23,593.309
2008-12-24,580.915
2008-12-25,585.479
2008-12-26,591.515
2008-12-29,599.086
2008-12-30,601.793
2008-12-31,598.673
2009-01-01,598.673
2009-01-02,596.535
2009-01-05,594.831
2009-01-06,584.896
2009-01-07,598.693
2009-01-08,590.006
2009-01-09,592.953
2009-01-12,599.633
2009-01-13,570.679
2009-01-14,576.686
2009-01-15,554.01
2009-01-16,560.626
2009-01-19,560.733
2009-01-20,551.525
2009-01-21,554.638
2009-01-22,557.398
2009-01-23,535.136
2009-01-26,530.217
2009-01-27,559.661
2009-01-28,552.265
2009-01-29,562.295
2009-01-30,545.01
2009-02-02,529.96
2009-02-03,532.464
2009-02-04,539.79
2009-02-05,529.98
2009-02-06,525.962
2009-02-09,515.233
2009-02-10,518.358
2009-02-11,523.467
2009-02-12,510.111
2009-02-13,506.051
2009-02-16,511.152
2009-02-17,497.687
2009-02-18,484.956
2009-02-19,481.795
2009-02-20,472.313
2009-02-23,469.817
2009-02-24,455.176
2009-02-25,463.139
2009-02-26,455.285
2009-02-27,469.314
2009-03-02,455.275
2009-03-03,445.466
2009-03-04,444.984
2009-03-05,454.998
2009-03-06,445.4
2009-03-09,433.557
2009-03-10,432.239
2009-03-11,448.037
2009-03-12,433.019
2009-03-13,447.151
2009-03-16,456.396
2009-03-17,465.736
2009-03-18,472.216
2009-03-19,494.253
2009-03-20,482.255
2009-03-23,492.926
2009-03-24,503.792
2009-03-25,507.074
2009-03-26,514.07
2009-03-27,514.65
2009-03-30,498.736
2009-03-31,479.064
2009-04-01,488.637
2009-04-02,505.266
2009-04-03,504.541
2009-04-06,499.74
2009-04-07,501.589
2009-04-08,493.506
2009-04-09,507.671
2009-04-10,506.999
2009-04-13,504.711
2009-04-14,507.545
2009-04-15,500.772
2009-04-16,501.494
2009-04-17,508.406
2009-04-20,510.699
2009-04-21,503.069
2009-04-22,504.822
2009-04-23,510.359
2009-04-24,507.237
2009-04-27,512.989
2009-04-28,501.972
2009-04-29,499.927
2009-04-30,508.476
2009-05-01,510.188
2009-05-04,509.88
2009-05-05,512.588
2009-05-06,513.367
2009-05-07,534.282
2009-05-08,542.121
2009-05-11,554.437
2009-05-12,552.162
2009-05-13,557.738
2009-05-14,544.685
2009-05-15,558.111
2009-05-18,540.154
2009-05-19,550.495
2009-05-20,557.176
2009-05-21,557.898
2009-05-22,553.489
2009-05-25,556.179
2009-05-26,557.535
2009-05-27,561.591
2009-05-28,551.681
2009-05-29,561.824
2009-06-01,562.713
2009-06-02,566.489
2009-06-03,569.653
2009-06-04,563.954
2009-06-05,557.768
2009-06-08,558.996
2009-06-09,560.86
2009-06-10,567.731
2009-06-11,570.696
2009-06-12,574.784
2009-06-15,573.695
2009-06-16,563.771
2009-06-17,574.684
2009-06-18,563.205
2009-06-19,565.562
2009-06-22,571.415
2009-06-23,562.119
2009-06-24,561.491
2009-06-25,566.615
2009-06-26,577.502
2009-06-29,569.719
2009-06-30,573.733
2009-07-01,572.468
2009-07-02,574.081
2009-07-03,572.126
2009-07-06,573.923
2009-07-07,569.916
2009-07-08,563.014
2009-07-09,562.766
2009-07-10,564.911
2009-07-13,550.436
2009-07-14,557.922
2009-07-15,552.501
2009-07-16,557.58
2009-07-17,558.742
2009-07-20,555.994
2009-07-21,575.567
2009-07-22,579.216
2009-07-23,573.818
2009-07-24,582.611
2009-07-27,583.119
2009-07-28,588.529
2009-07-29,585.847
2009-07-30,587.932
2009-07-31,599.109
2009-08-03,603.277
2009-08-04,602.545
2009-08-05,598.432
2009-08-06,600.189
2009-08-07,588.761
2009-08-10,596.131
2009-08-11,607.708
2009-08-12,597.748
2009-08-13,607.059
2009-08-14,616.314
2009-08-17,601.189
2009-08-18,599.076
2009-08-19,600.674
2009-08-20,606.902
2009-08-21,598.436
2009-08-24,611.677
2009-08-25,612.609
2009-08-26,619.486
2009-08-27,617.735
2009-08-28,621.562
2009-08-31,624.638
2009-09-01,624.931
2009-09-02,617.411
2009-09-03,612.65
2009-09-04,605.462
2009-09-07,611.777
2009-09-08,620.564
2009-09-09,619.792
2009-09-10,631.023
2009-09-11,634.858
2009-09-14,622.71
2009-09-15,618.129
2009-09-16,620.161
2009-09-17,626.363
2009-09-18,624.417
2009-09-21,618.224
2009-09-22,625.617
2009-09-23,623.974
2009-09-24,635.754
2009-09-25,630.596
2009-09-28,619.973
2009-09-29,615.494
2009-09-30,625.564
2009-10-01,614.847
2009-10-02,602.599
2009-10-05,592.791
2009-10-06,602.151
2009-10-07,608.419
2009-10-08,614.508
2009-10-09,615.74
2009-10-12,613.716
2009-10-13,615.732
2009-10-14,614.876
2009-10-15,615.693
2009-10-16,610.429
2009-10-19,616.532
2009-10-20,620.332
2009-10-21,617.346
2009-10-22,611.272
2009-10-23,604.873
2009-10-26,610.29
2009-10-27,598.782
2009-10-28,599.333
2009-10-29,590.882
2009-10-30,605.447
2009-11-02,594.299
2009-11-03,595.347
2009-11-04,592.789
2009-11-05,588.752
2009-11-06,594.607
2009-11-09,594.399
2009-11-10,596.332
2009-11-11,595.52
2009-11-12,588.671
2009-11-13,592.96
2009-11-16,592.087
2009-11-17,588.647
2009-11-18,586.099
2009-11-19,581.012
2009-11-20,579.641
2009-11-23,579.608
2009-11-24,576.887
2009-11-25,586.039
2009-11-26,590.006
2009-11-27,574.845
2009-11-30,599.023
2009-12-01,608.863
2009-12-02,606.18
2009-12-03,623.212
2009-12-04,613.634
2009-12-07,624.41
2009-12-08,632.035
2009-12-09,627.982
2009-12-10,616.188
2009-12-11,619.865
2009-12-14,626.533
2009-12-15,618.023
2009-12-16,625.15
2009-12-17,619.638
2009-12-18,614.578
2009-12-21,612.104
2009-12-22,615.783
2009-12-23,618.208
2009-12-24,624.409
2009-12-25,621.831
2009-12-28,627.916
2009-12-29,627.224
2009-12-30,615.964
2009-12-31,613.219
2010-01-01,613.219
2010-01-04,624.663
2010-01-05,632.365
2010-01-06,628.888
2010-01-07,623.298
2010-01-08,631.09
2010-01-11,638.093
2010-01-12,654.589
2010-01-13,644.142
2010-01-14,654.893
2010-01-15,660.791
2010-01-18,655.167
2010-01-19,646.123
2010-01-20,642.28
2010-01-21,650.689
2010-01-22,647.145
2010-01-25,642.39
2010-01-26,634.192
2010-01-27,628.884
2010-01-28,633.249
2010-01-29,618.888
2010-02-01,616.208
2010-02-02,629.491
2010-02-03,628.577
2010-02-04,630.313
2010-02-05,621.603
2010-02-08,615.249
2010-02-09,612.693
2010-02-10,612.153
2010-02-11,612.562
2010-02-12,616.388
2010-02-15,611.029
2010-02-16,610.7
2010-02-17,622.543
2010-02-18,621.955
2010-02-19,603.675
2010-02-22,624.79
2010-02-23,629.201
2010-02-24,622.973
2010-02-25,625.203
2010-02-26,627.108
2010-03-01,626.326
2010-03-02,631.983
2010-03-03,637.005
2010-03-04,627.602
2010-03-05,627.294
2010-03-08,641.36
2010-03-09,643.667
2010-03-10,636.343
2010-03-11,642.163
2010-03-12,645.637
2010-03-15,648.457
2010-03-16,647.2
2010-03-17,654.613
2010-03-18,648.158
2010-03-19,654.109
2010-03-22,657.56
2010-03-23,655.183
2010-03-24,645.779
2010-03-25,640.164
2010-03-26,651.404
2010-03-29,655.577
2010-03-30,661.993
2010-03-31,658.276
2010-04-01,659.885
2010-04-02,662.246
2010-04-05,663.757
2010-04-06,662.908
2010-04-07,666.404
2010-04-08,661.817
2010-04-09,662.444
2010-04-12,664.959
2010-04-13,660.978
2010-04-14,661.416
2010-04-15,669.355
2010-04-16,667.168
2010-04-19,655.969
2010-04-20,650.313
2010-04-21,660.013
2010-04-22,654.448
2010-04-23,646.541
2010-04-26,661.348
2010-04-27,669.661
2010-04-28,651.55
2010-04-29,650.479
2010-04-30,660.026
2010-05-03,656.534
2010-05-04,656.499
2010-05-05,657.473
2010-05-06,643.62
2010-05-07,643.467
2010-05-10,636.144
2010-05-11,631.06
2010-05-12,628.549
2010-05-13,644.511
2010-05-14,639.215
2010-05-17,623.663
2010-05-18,620.348
2010-05-19,625.787
2010-05-20,626.858
2010-05-21,611.549
2010-05-24,607.162
2010-05-25,595.452
2010-05-26,590.189
2010-05-27,597.42
2010-05-28,603.299
2010-05-31,603.193
2010-06-01,599.358
2010-06-02,585.858
2010-06-03,602.694
2010-06-04,605.862
2010-06-07,583.597
2010-06-08,588.475
2010-06-09,579.101
2010-06-10,586.021
2010-06-11,591.258
2010-06-14,601.387
2010-06-15,604.756
2010-06-16,614.736
2010-06-17,613.277
2010-06-18,610.811
2010-06-21,622.615
2010-06-22,618.208
2010-06-23,610.878
2010-06-24,615.945
2010-06-25,605.171
2010-06-28,602.365
2010-06-29,600.253
2010-06-30,590.599
2010-07-01,588.997
2010-07-02,586.369
2010-07-05,590.548
2010-07-06,600.793
2010-07-07,597.147
2010-07-08,604.178
2010-07-09,605.848
2010-07-12,605.772
2010-07-13,606.907
2010-07-14,618.387
2010-07-15,616.19
2010-07-16,608.579
2010-07-19,606.754
2010-07-20,598.374
2010-07-21,595.512
2010-07-22,592.441
2010-07-23,605.355
2010-07-26,610.073
2010-07-27,604.945
2010-07-28,622.392
2010-07-29,625.144
2010-07-30,618.487
2010-08-02,621.944
2010-08-03,632.102
2010-08-04,615.431
2010-08-05,628.624
2010-08-06,636.374
2010-08-09,627.711
2010-08-10,624.851
2010-08-11,612.858
2010-08-12,603.621
2010-08-13,602.956
2010-08-16,606.486
2010-08-17,602.562
2010-08-18,609.924
2010-08-19,620.609
2010-08-20,604.846
2010-08-23,603.552
2010-08-24,605.764
2010-08-25,592.507
2010-08-26,596.809
2010-08-27,600.822
2010-08-30,611.246
2010-08-31,596.411
2010-09-01,598.925
2010-09-02,609.302
2010-09-03,612.312
2010-09-06,624.112
2010-09-07,624.598
2010-09-08,611.51
2010-09-09,617.315
2010-09-10,621.675
2010-09-13,628.848
2010-09-14,632.034
2010-09-15,626.093
