Date,PACIFIC MID GROWTH Mid Cap
2005-11-10,801.45
2005-11-11,807.247
2005-11-14,799.661
2005-11-15,793.509
2005-11-16,797.861
2005-11-17,813.662
2005-11-18,821.723
2005-11-21,829.7
2005-11-22,826.806
2005-11-23,831.461
2005-11-24,828.71
2005-11-25,825.562
2005-11-28,836.748
2005-11-29,836.931
2005-11-30,837.524
2005-12-01,843.355
2005-12-02,854.826
2005-12-05,866.528
2005-12-06,859.814
2005-12-07,860.942
2005-12-08,848.119
2005-12-09,861.64
2005-12-12,881.01
2005-12-13,883.023
2005-12-14,893.918
2005-12-15,882.422
2005-12-16,882.914
2005-12-19,886.812
2005-12-20,892.374
2005-12-21,905.554
2005-12-22,911.387
2005-12-23,914.269
2005-12-26,920.631
2005-12-27,910.52
2005-12-28,919.006
2005-12-29,923.086
2005-12-30,915.254
2006-01-02,915.254
2006-01-03,926.343
2006-01-04,949.561
2006-01-05,956.504
2006-01-06,968.463
2006-01-09,972.793
2006-01-10,965.43
2006-01-11,970.762
2006-01-12,977.829
2006-01-13,978.881
2006-01-16,969.893
2006-01-17,939.42
2006-01-18,903.525
2006-01-19,929.319
2006-01-20,926.436
2006-01-23,904.873
2006-01-24,916.702
2006-01-25,919.955
2006-01-26,929.981
2006-01-27,946.001
2006-01-30,945.568
2006-01-31,954.137
2006-02-01,944.905
2006-02-02,945.779
2006-02-03,939.02
2006-02-06,945.944
2006-02-07,951.478
2006-02-08,924.821
2006-02-09,926.951
2006-02-10,919.435
2006-02-13,887.779
2006-02-14,898.765
2006-02-15,894.533
2006-02-16,888.159
2006-02-17,869.67
2006-02-20,851.87
2006-02-21,874.739
2006-02-22,881.283
2006-02-23,907.698
2006-02-24,909.721
2006-02-27,919.294
2006-02-28,918.7
2006-03-01,903.365
2006-03-02,899.796
2006-03-03,884.572
2006-03-06,886.626
2006-03-07,876.321
2006-03-08,868.297
2006-03-09,890.405
2006-03-10,889.399
2006-03-13,905.362
2006-03-14,911.297
2006-03-15,914.103
2006-03-16,906.49
2006-03-17,916.825
2006-03-20,926.573
2006-03-21,920.383
2006-03-22,927.575
2006-03-23,919.849
2006-03-24,923.522
2006-03-27,933.992
2006-03-28,940.759
2006-03-29,943.715
2006-03-30,957.506
2006-03-31,953.767
2006-04-03,967.275
2006-04-04,969.338
2006-04-05,962.371
2006-04-06,976.96
2006-04-07,979.657
2006-04-10,973.16
2006-04-11,968.525
2006-04-12,955.863
2006-04-13,954.798
2006-04-14,953.394
2006-04-17,947.28
2006-04-18,960.667
2006-04-19,967.042
2006-04-20,965.461
2006-04-21,968.045
2006-04-24,957.605
2006-04-25,962.271
2006-04-26,970.618
2006-04-27,983.113
2006-04-28,974.861
2006-05-01,985.513
2006-05-02,992.14
2006-05-03,991.834
2006-05-04,991.647
2006-05-05,1001.304
2006-05-08,1017.053
2006-05-09,1015.338
2006-05-10,1011.277
2006-05-11,1004.939
2006-05-12,996.217
2006-05-15,982.004
2006-05-16,960.222
2006-05-17,967.647
2006-05-18,951.816
2006-05-19,944.203
2006-05-22,923.916
2006-05-23,910.779
2006-05-24,914.833
2006-05-25,908.765
2006-05-26,919.232
2006-05-29,920.765
2006-05-30,923.67
2006-05-31,904.962
2006-06-01,897.881
2006-06-02,915.312
2006-06-05,911.967
2006-06-06,882.153
2006-06-07,860.487
2006-06-08,830.205
2006-06-09,844.918
2006-06-12,847.217
2006-06-13,809.917
2006-06-14,814.79
2006-06-15,830.254
2006-06-16,857.733
2006-06-19,843.996
2006-06-20,834.617
2006-06-21,831.542
2006-06-22,851.858
2006-06-23,847.701
2006-06-26,850.598
2006-06-27,856.534
2006-06-28,841.852
2006-06-29,855.223
2006-06-30,890.001
2006-07-03,893.907
2006-07-04,898.921
2006-07-05,882.866
2006-07-06,878.576
2006-07-07,885.381
2006-07-10,888.128
2006-07-11,881.608
2006-07-12,863.226
2006-07-13,855.877
2006-07-14,831.67
2006-07-17,824.36
2006-07-18,796.626
2006-07-19,800.374
2006-07-20,829.003
2006-07-21,823.32
2006-07-24,816.628
2006-07-25,828.314
2006-07-26,821.11
2006-07-27,843.535
2006-07-28,856.593
2006-07-31,870.691
2006-08-01,867.448
2006-08-02,870.611
2006-08-03,867.046
2006-08-04,869.277
2006-08-07,848.845
2006-08-08,859.187
2006-08-09,863.129
2006-08-10,863.551
2006-08-11,861.278
2006-08-14,868.518
2006-08-15,872.753
2006-08-16,886.166
2006-08-17,889.943
2006-08-18,892.79
2006-08-21,885.898
2006-08-22,891.616
2006-08-23,892.913
2006-08-24,883.955
2006-08-25,875.917
2006-08-28,868.229
2006-08-29,876.099
2006-08-30,874.693
2006-08-31,885.774
2006-09-01,887.819
2006-09-04,909.02
2006-09-05,911.882
2006-09-06,904.11
2006-09-07,888.73
2006-09-08,890.97
2006-09-11,870.056
2006-09-12,860.155
2006-09-13,860.2
2006-09-14,868.634
2006-09-15,863.941
2006-09-18,863.533
2006-09-19,870.265
2006-09-20,859.05
2006-09-21,866.836
2006-09-22,861.024
2006-09-25,860.075
2006-09-26,858.266
2006-09-27,878.045
2006-09-28,883.965
2006-09-29,887.917
2006-10-02,895.008
2006-10-03,889.099
2006-10-04,873.821
2006-10-05,892.175
2006-10-06,882.127
2006-10-09,881.794
2006-10-10,879.266
2006-10-11,871.449
2006-10-12,871.221
2006-10-13,879.944
2006-10-16,896.953
2006-10-17,899.308
2006-10-18,900.701
2006-10-19,904.738
2006-10-20,906.982
2006-10-23,908.92
2006-10-24,909.992
2006-10-25,910.219
2006-10-26,920.494
2006-10-27,919.516
2006-10-30,905.852
2006-10-31,909.032
2006-11-01,912.631
2006-11-02,908.782
2006-11-03,903.04
2006-11-06,903.754
2006-11-07,910.287
2006-11-08,893.52
2006-11-09,888.296
2006-11-10,894.626
2006-11-13,882.149
2006-11-14,898.163
2006-11-15,895.64
2006-11-16,889.513
2006-11-17,884.579
2006-11-20,856.005
2006-11-21,861.383
2006-11-22,885.523
2006-11-23,889.433
2006-11-24,885.684
2006-11-27,891.857
2006-11-28,890.2
2006-11-29,906.942
2006-11-30,923.424
2006-12-01,927.843
2006-12-04,929.437
2006-12-05,925.567
2006-12-06,932.694
2006-12-07,932.635
2006-12-08,923.962
2006-12-11,919.438
2006-12-12,921.279
2006-12-13,923.946
2006-12-14,931.182
2006-12-15,933.155
2006-12-18,930.698
2006-12-19,918.978
2006-12-20,929.666
2006-12-21,929.001
2006-12-22,928.122
2006-12-25,925.656
2006-12-26,930.31
2006-12-27,934.436
2006-12-28,934.075
2006-12-29,934.163
2007-01-01,934.163
2007-01-02,939.368
2007-01-03,935.794
2007-01-04,936.669
2007-01-05,925.45
2007-01-08,923.316
2007-01-09,928.146
2007-01-10,911.937
2007-01-11,908.278
2007-01-12,923.905
2007-01-15,936.873
2007-01-16,936.775
2007-01-17,942.544
2007-01-18,942.14
2007-01-19,940.358
2007-01-22,946.804
2007-01-23,948.917
2007-01-24,951.903
2007-01-25,947.877
2007-01-26,942.605
2007-01-29,943.013
2007-01-30,945.719
2007-01-31,943.511
2007-02-01,955.081
2007-02-02,958.814
2007-02-05,953.484
2007-02-06,959.391
2007-02-07,949.243
2007-02-08,943.097
2007-02-09,946.823
2007-02-12,943.787
2007-02-13,950.476
2007-02-14,969.053
2007-02-15,985.405
2007-02-16,981.646
2007-02-19,985.359
2007-02-20,981.095
2007-02-21,980.551
2007-02-22,991.392
2007-02-23,1000.682
2007-02-26,1009.341
2007-02-27,1012.29
2007-02-28,978.028
2007-03-01,977.837
2007-03-02,975.715
2007-03-05,936.802
2007-03-06,955.428
2007-03-07,957.165
2007-03-08,967.408
2007-03-09,969.242
2007-03-12,982.884
2007-03-13,978.307
2007-03-14,954.232
2007-03-15,961.735
2007-03-16,958.733
2007-03-19,964.027
2007-03-20,973.051
2007-03-21,971.029
2007-03-22,988.14
2007-03-23,986.561
2007-03-26,991.307
2007-03-27,990.829
2007-03-28,993.721
2007-03-29,986.995
2007-03-30,988.857
2007-04-02,974.846
2007-04-03,980.294
2007-04-04,999.196
2007-04-05,995.876
2007-04-06,993.666
2007-04-09,1000.003
2007-04-10,1002.489
2007-04-11,1001.309
2007-04-12,999.729
2007-04-13,990.679
2007-04-16,999.92
2007-04-17,998.377
2007-04-18,1015.952
2007-04-19,1001.947
2007-04-20,1001.475
2007-04-23,1001.817
2007-04-24,1000.281
2007-04-25,993.818
2007-04-26,999.71
2007-04-27,996.782
2007-04-30,996.503
2007-05-01,988.188
2007-05-02,993.259
2007-05-03,992.605
2007-05-04,994.029
2007-05-07,1007.202
2007-05-08,1008.141
2007-05-09,1016.641
2007-05-10,1014.364
2007-05-11,1003.206
2007-05-14,1003.359
2007-05-15,990.71
2007-05-16,984.173
2007-05-17,985.475
2007-05-18,976.998
2007-05-21,984.221
2007-05-22,992.631
2007-05-23,995.421
2007-05-24,991.787
2007-05-25,980.229
2007-05-28,985.271
2007-05-29,990.911
2007-05-30,986.898
2007-05-31,1000.0
2007-06-01,1007.039
2007-06-04,1014.589
2007-06-05,1017.398
2007-06-06,1023.022
2007-06-07,1021.51
2007-06-08,1002.5
2007-06-11,1003.4
2007-06-12,999.835
2007-06-13,991.261
2007-06-14,998.089
2007-06-15,1004.816
2007-06-18,1017.717
2007-06-19,1016.376
2007-06-20,1020.651
2007-06-21,1023.949
2007-06-22,1019.524
2007-06-25,1012.021
2007-06-26,1011.495
2007-06-27,998.343
2007-06-28,1007.75
2007-06-29,1015.273
2007-07-02,1025.284
2007-07-03,1024.733
2007-07-04,1025.628
2007-07-05,1027.415
2007-07-06,1021.736
2007-07-09,1030.641
2007-07-10,1034.482
2007-07-11,1029.226
2007-07-12,1024.955
2007-07-13,1036.784
2007-07-16,1037.389
2007-07-17,1035.585
2007-07-18,1028.197
2007-07-19,1035.472
2007-07-20,1046.522
2007-07-23,1040.984
2007-07-24,1051.743
2007-07-25,1046.208
2007-07-26,1038.538
2007-07-27,1010.013
2007-07-30,1014.15
2007-07-31,1015.545
2007-08-01,993.135
2007-08-02,993.541
2007-08-03,999.753
2007-08-06,993.046
2007-08-07,990.49
2007-08-08,997.299
2007-08-09,1019.535
2007-08-10,999.821
2007-08-13,986.111
2007-08-14,982.958
2007-08-15,958.072
2007-08-16,944.755
2007-08-17,909.636
2007-08-20,937.947
2007-08-21,952.625
2007-08-22,951.299
2007-08-23,971.811
2007-08-24,968.075
2007-08-27,975.326
2007-08-28,975.518
2007-08-29,957.69
2007-08-30,961.991
2007-08-31,983.518
2007-09-03,984.691
2007-09-04,981.926
2007-09-05,977.928
2007-09-06,977.15
2007-09-07,985.024
2007-09-10,966.385
2007-09-11,970.393
2007-09-12,969.872
2007-09-13,964.266
2007-09-14,978.781
2007-09-17,978.447
2007-09-18,958.315
2007-09-19,997.04
2007-09-20,1013.363
2007-09-21,1000.667
2007-09-24,1010.793
2007-09-25,1023.21
2007-09-26,1031.915
2007-09-27,1055.286
2007-09-28,1060.11
2007-10-01,1060.089
2007-10-02,1065.656
2007-10-03,1067.177
2007-10-04,1058.032
2007-10-05,1064.672
2007-10-08,1063.51
2007-10-09,1073.016
2007-10-10,1076.054
2007-10-11,1083.004
2007-10-12,1078.285
2007-10-15,1081.119
2007-10-16,1066.997
2007-10-17,1063.836
2007-10-18,1080.386
2007-10-19,1072.958
2007-10-22,1048.81
2007-10-23,1055.36
2007-10-24,1055.485
2007-10-25,1055.853
2007-10-26,1075.818
2007-10-29,1092.951
2007-10-30,1093.312
2007-10-31,1095.093
2007-11-01,1100.234
2007-11-02,1079.531
2007-11-05,1065.405
2007-11-06,1069.407
2007-11-07,1073.709
2007-11-08,1048.664
2007-11-09,1054.728
2007-11-12,1024.76
2007-11-13,1021.45
2007-11-14,1041.672
2007-11-15,1039.323
2007-11-16,1022.279
2007-11-19,1015.018
2007-11-20,1014.923
2007-11-21,1002.823
2007-11-22,997.728
2007-11-23,1001.597
2007-11-26,1024.126
2007-11-27,1025.974
2007-11-28,1017.434
2007-11-29,1043.877
2007-11-30,1049.548
2007-12-03,1052.519
2007-12-04,1042.866
2007-12-05,1036.945
2007-12-06,1048.694
2007-12-07,1060.016
2007-12-10,1051.268
2007-12-11,1061.531
2007-12-12,1049.028
2007-12-13,1030.164
2007-12-14,1010.819
2007-12-17,980.265
2007-12-18,973.848
2007-12-19,970.9
2007-12-20,968.446
2007-12-21,980.604
2007-12-24,983.412
2007-12-25,995.874
2007-12-26,1004.253
2007-12-27,1000.948
2007-12-28,994.778
2007-12-31,1007.979
2008-01-01,1007.979
2008-01-02,1019.759
2008-01-03,1023.223
2008-01-04,1004.219
2008-01-07,980.019
2008-01-08,978.637
2008-01-09,985.497
2008-01-10,976.125
2008-01-11,958.503
2008-01-14,961.899
2008-01-15,948.587
2008-01-16,906.405
2008-01-17,921.061
2008-01-18,925.483
2008-01-21,892.953
2008-01-22,834.522
2008-01-23,864.942
2008-01-24,886.699
2008-01-25,926.736
2008-01-28,899.078
2008-01-29,910.505
2008-01-30,903.933
2008-01-31,923.256
2008-02-01,928.441
2008-02-04,948.416
2008-02-05,936.843
2008-02-06,900.003
2008-02-07,898.85
2008-02-08,885.108
2008-02-11,884.667
2008-02-12,877.928
2008-02-13,869.706
2008-02-14,903.622
2008-02-15,906.464
2008-02-18,906.968
2008-02-19,916.722
2008-02-20,890.738
2008-02-21,913.984
2008-02-22,912.403
2008-02-25,927.688
2008-02-26,928.152
2008-02-27,951.725
2008-02-28,955.717
2008-02-29,950.547
2008-03-03,922.524
2008-03-04,916.637
2008-03-05,906.026
2008-03-06,927.058
2008-03-07,902.487
2008-03-10,883.016
2008-03-11,886.065
2008-03-12,903.671
2008-03-13,893.965
2008-03-14,883.943
2008-03-17,872.566
2008-03-18,871.928
2008-03-19,886.494
2008-03-20,876.288
2008-03-21,888.604
2008-03-24,882.944
2008-03-25,911.911
2008-03-26,926.625
2008-03-27,917.012
2008-03-28,924.907
2008-03-31,914.182
2008-04-01,902.687
2008-04-02,929.698
2008-04-03,945.637
2008-04-04,947.099
2008-04-07,953.987
2008-04-08,939.546
2008-04-09,929.127
2008-04-10,923.975
2008-04-11,940.061
2008-04-14,920.416
2008-04-15,923.097
2008-04-16,938.31
2008-04-17,944.495
2008-04-18,927.574
2008-04-21,955.343
2008-04-22,947.58
2008-04-23,952.43
2008-04-24,944.988
2008-04-25,955.858
2008-04-28,966.301
2008-04-29,969.634
2008-04-30,972.981
2008-05-01,967.246
2008-05-02,983.131
2008-05-05,987.139
2008-05-06,993.042
2008-05-07,990.554
2008-05-08,992.545
2008-05-09,978.914
2008-05-12,978.272
2008-05-13,979.057
2008-05-14,983.204
2008-05-15,994.693
2008-05-16,998.924
2008-05-19,1000.748
2008-05-20,1001.668
2008-05-21,992.394
2008-05-22,991.289
2008-05-23,993.056
2008-05-26,971.997
2008-05-27,977.188
2008-05-28,961.987
2008-05-29,974.244
2008-05-30,985.717
2008-06-02,996.333
2008-06-03,979.464
2008-06-04,991.216
2008-06-05,979.053
2008-06-06,991.5
2008-06-09,973.843
2008-06-10,952.031
2008-06-11,952.519
2008-06-12,927.227
2008-06-13,928.582
2008-06-16,939.278
2008-06-17,942.52
2008-06-18,949.85
2008-06-19,937.114
2008-06-20,925.946
2008-06-23,918.48
2008-06-24,923.853
2008-06-25,919.611
2008-06-26,926.793
2008-06-27,924.218
2008-06-30,921.672
2008-07-01,916.314
2008-07-02,904.697
2008-07-03,890.652
2008-07-04,894.66
2008-07-07,891.195
2008-07-08,876.648
2008-07-09,881.925
2008-07-10,883.589
2008-07-11,890.29
2008-07-14,886.219
2008-07-15,884.124
2008-07-16,882.618
2008-07-17,883.228
2008-07-18,864.725
2008-07-21,874.135
2008-07-22,884.578
2008-07-23,887.141
2008-07-24,894.191
2008-07-25,876.862
2008-07-28,879.425
2008-07-29,862.332
2008-07-30,871.014
2008-07-31,874.516
2008-08-01,857.514
2008-08-04,851.355
2008-08-05,840.171
2008-08-06,845.898
2008-08-07,835.087
2008-08-08,830.473
2008-08-11,837.957
2008-08-12,827.856
2008-08-13,817.302
2008-08-14,814.759
2008-08-15,808.375
2008-08-18,812.583
2008-08-19,802.994
2008-08-20,810.725
2008-08-21,815.934
2008-08-22,807.072
2008-08-25,819.543
2008-08-26,811.49
2008-08-27,815.925
2008-08-28,819.964
2008-08-29,841.839
2008-09-01,826.756
2008-09-02,813.694
2008-09-03,810.725
2008-09-04,794.666
2008-09-05,778.481
2008-09-08,797.396
2008-09-09,783.357
2008-09-10,778.306
2008-09-11,764.01
2008-09-12,779.508
2008-09-15,778.318
2008-09-16,760.657
2008-09-17,762.426
2008-09-18,755.868
2008-09-19,774.006
2008-09-22,789.734
2008-09-23,788.537
2008-09-24,786.379
2008-09-25,781.412
2008-09-26,772.37
2008-09-29,760.32
2008-09-30,732.385
2008-10-01,744.322
2008-10-02,726.506
2008-10-03,707.459
2008-10-06,683.786
2008-10-07,669.589
2008-10-08,618.375
2008-10-09,621.221
2008-10-10,571.133
2008-10-13,577.687
2008-10-14,633.461
2008-10-15,635.127
2008-10-16,584.91
2008-10-17,595.443
2008-10-20,612.75
2008-10-21,626.977
2008-10-22,597.776
2008-10-23,586.723
2008-10-24,557.743
2008-10-27,524.446
2008-10-28,543.26
2008-10-29,566.666
2008-10-30,602.369
2008-10-31,582.504
2008-11-03,589.93
2008-11-04,614.954
2008-11-05,644.47
2008-11-06,618.173
2008-11-07,603.012
2008-11-10,626.1
2008-11-11,608.171
2008-11-12,608.775
2008-11-13,586.065
2008-11-14,590.389
2008-11-17,586.881
2008-11-18,574.6
2008-11-19,570.722
2008-11-20,547.395
2008-11-21,559.757
2008-11-24,556.505
2008-11-25,579.042
2008-11-26,574.599
2008-11-27,578.828
2008-11-28,583.599
2008-12-01,585.584
2008-12-02,564.182
2008-12-03,577.086
2008-12-04,580.167
2008-12-05,581.892
2008-12-08,598.338
2008-12-09,602.631
2008-12-10,611.817
2008-12-11,624.204
2008-12-12,604.062
2008-12-15,632.212
2008-12-16,621.502
2008-12-17,644.175
2008-12-18,641.823
2008-12-19,631.436
2008-12-22,633.52
2008-12-23,630.758
2008-12-24,622.425
2008-12-25,626.687
2008-12-26,630.902
2008-12-29,642.902
2008-12-30,644.09
2008-12-31,644.966
2009-01-01,644.966
2009-01-02,643.96
2009-01-05,635.038
2009-01-06,624.871
2009-01-07,626.103
2009-01-08,620.488
2009-01-09,624.384
2009-01-12,626.751
2009-01-13,604.339
2009-01-14,609.145
2009-01-15,586.86
2009-01-16,596.468
2009-01-19,595.09
2009-01-20,585.878
2009-01-21,591.399
2009-01-22,592.917
2009-01-23,576.813
2009-01-26,575.958
2009-01-27,595.885
2009-01-28,590.477
2009-01-29,593.88
2009-01-30,586.518
2009-02-02,576.188
2009-02-03,574.475
2009-02-04,576.477
2009-02-05,566.269
2009-02-06,567.326
2009-02-09,558.647
2009-02-10,558.467
2009-02-11,560.975
2009-02-12,551.877
2009-02-13,554.403
2009-02-16,554.443
2009-02-17,541.45
2009-02-18,532.915
2009-02-19,531.573
2009-02-20,520.95
2009-02-23,519.781
2009-02-24,501.118
2009-02-25,504.867
2009-02-26,502.034
2009-02-27,511.574
2009-03-02,499.161
2009-03-03,490.932
2009-03-04,495.398
2009-03-05,507.526
2009-03-06,498.535
2009-03-09,489.414
2009-03-10,489.981
2009-03-11,503.379
2009-03-12,490.867
2009-03-13,505.354
2009-03-16,515.355
2009-03-17,519.194
2009-03-18,521.614
2009-03-19,543.822
2009-03-20,532.874
2009-03-23,543.596
2009-03-24,554.168
2009-03-25,557.709
2009-03-26,563.831
2009-03-27,566.511
2009-03-30,553.552
2009-03-31,540.895
2009-04-01,546.922
2009-04-02,562.985
2009-04-03,556.792
2009-04-06,553.829
2009-04-07,556.956
2009-04-08,547.612
2009-04-09,559.373
2009-04-10,559.781
2009-04-13,561.775
2009-04-14,568.081
2009-04-15,565.711
2009-04-16,569.014
2009-04-17,573.295
2009-04-20,575.162
2009-04-21,568.787
2009-04-22,569.96
2009-04-23,575.7
2009-04-24,574.004
2009-04-27,577.378
2009-04-28,566.867
2009-04-29,568.47
2009-04-30,577.401
2009-05-01,573.448
2009-05-04,580.67
2009-05-05,583.858
2009-05-06,584.494
2009-05-07,601.715
2009-05-08,608.288
2009-05-11,615.849
2009-05-12,618.674
2009-05-13,622.817
2009-05-14,611.348
2009-05-15,623.07
2009-05-18,611.789
2009-05-19,623.307
2009-05-20,629.373
2009-05-21,629.498
2009-05-22,628.712
2009-05-25,632.027
2009-05-26,634.775
2009-05-27,640.8
2009-05-28,630.906
2009-05-29,645.054
2009-06-01,652.125
2009-06-02,657.036
2009-06-03,660.13
2009-06-04,652.669
2009-06-05,647.253
2009-06-08,643.48
2009-06-09,646.186
2009-06-10,655.54
2009-06-11,661.12
2009-06-12,664.334
2009-06-15,661.596
2009-06-16,651.59
2009-06-17,663.981
2009-06-18,657.177
2009-06-19,656.344
2009-06-22,663.894
2009-06-23,653.657
2009-06-24,656.091
2009-06-25,659.346
2009-06-26,673.722
2009-06-29,665.437
2009-06-30,670.787
2009-07-01,669.909
2009-07-02,668.874
2009-07-03,664.954
2009-07-06,665.059
2009-07-07,662.253
2009-07-08,654.643
2009-07-09,654.258
2009-07-10,656.759
2009-07-13,637.221
2009-07-14,649.293
2009-07-15,652.084
2009-07-16,658.679
2009-07-17,660.743
2009-07-20,663.08
2009-07-21,685.298
2009-07-22,687.536
2009-07-23,685.817
2009-07-24,691.401
2009-07-27,691.921
2009-07-28,699.314
2009-07-29,692.245
2009-07-30,691.667
2009-07-31,703.817
2009-08-03,708.974
2009-08-04,709.68
2009-08-05,703.537
2009-08-06,704.266
2009-08-07,691.993
2009-08-10,699.751
2009-08-11,712.904
2009-08-12,705.558
2009-08-13,720.049
2009-08-14,728.177
2009-08-17,711.378
2009-08-18,711.125
2009-08-19,713.196
2009-08-20,721.526
2009-08-21,714.592
2009-08-24,729.165
2009-08-25,731.137
2009-08-26,734.717
2009-08-27,734.148
2009-08-28,740.965
2009-08-31,741.553
2009-09-01,742.189
2009-09-02,732.329
2009-09-03,730.585
2009-09-04,725.307
2009-09-07,732.098
2009-09-08,743.337
2009-09-09,742.798
2009-09-10,753.354
2009-09-11,755.388
2009-09-14,742.438
2009-09-15,739.452
2009-09-16,745.016
2009-09-17,751.625
2009-09-18,742.798
2009-09-21,737.41
2009-09-22,747.645
2009-09-23,747.892
2009-09-24,755.757
2009-09-25,753.028
2009-09-28,744.917
2009-09-29,744.201
2009-09-30,755.994
2009-10-01,742.339
2009-10-02,727.834
2009-10-05,719.426
2009-10-06,730.758
2009-10-07,740.134
2009-10-08,749.523
2009-10-09,746.575
2009-10-12,746.515
2009-10-13,748.79
2009-10-14,752.056
2009-10-15,754.042
2009-10-16,747.598
2009-10-19,753.077
2009-10-20,757.386
2009-10-21,755.022
2009-10-22,748.757
2009-10-23,746.89
2009-10-26,749.257
2009-10-27,735.848
2009-10-28,732.279
2009-10-29,721.718
2009-10-30,736.192
2009-11-02,725.599
2009-11-03,725.149
2009-11-04,724.697
2009-11-05,719.594
2009-11-06,728.566
2009-11-09,732.8
2009-11-10,733.805
2009-11-11,731.982
2009-11-12,723.574
2009-11-13,727.187
2009-11-16,729.246
2009-11-17,721.189
2009-11-18,719.101
2009-11-19,713.333
2009-11-20,711.048
2009-11-23,715.632
2009-11-24,709.26
2009-11-25,717.521
2009-11-26,718.873
2009-11-27,703.555
2009-11-30,727.383
2009-12-01,738.872
2009-12-02,738.366
2009-12-03,751.123
2009-12-04,739.207
2009-12-07,748.142
2009-12-08,752.368
2009-12-09,747.704
2009-12-10,740.367
2009-12-11,743.838
2009-12-14,750.139
2009-12-15,743.849
2009-12-16,745.81
2009-12-17,737.743
2009-12-18,734.604
2009-12-21,732.003
2009-12-22,734.926
2009-12-23,739.56
2009-12-24,742.759
2009-12-25,740.344
2009-12-28,745.466
2009-12-29,747.988
2009-12-30,737.318
2009-12-31,738.475
2010-01-01,738.475
2010-01-04,751.4
2010-01-05,760.465
2010-01-06,756.171
2010-01-07,752.129
2010-01-08,758.118
2010-01-11,768.346
2010-01-12,775.275
2010-01-13,763.649
2010-01-14,774.263
2010-01-15,775.273
2010-01-18,772.736
2010-01-19,765.244
2010-01-20,759.366
2010-01-21,758.273
2010-01-22,755.027
2010-01-25,749.17
2010-01-26,739.371
2010-01-27,728.655
2010-01-28,733.886
2010-01-29,716.406
2010-02-01,711.903
2010-02-02,724.396
2010-02-03,727.724
2010-02-04,723.7
2010-02-05,711.491
2010-02-08,706.847
2010-02-09,707.58
2010-02-10,709.167
2010-02-11,713.212
2010-02-12,715.988
2010-02-15,713.101
2010-02-16,713.317
2010-02-17,723.882
2010-02-18,724.001
2010-02-19,706.709
2010-02-22,725.979
2010-02-23,729.989
2010-02-24,725.309
2010-02-25,722.67
2010-02-26,725.274
2010-03-01,729.073
2010-03-02,733.605
2010-03-03,738.262
2010-03-04,732.001
2010-03-05,734.026
2010-03-08,748.932
2010-03-09,751.107
2010-03-10,746.234
2010-03-11,748.416
2010-03-12,751.415
2010-03-15,752.26
2010-03-16,752.465
2010-03-17,764.294
2010-03-18,759.823
2010-03-19,763.617
2010-03-22,763.399
2010-03-23,762.634
2010-03-24,754.019
2010-03-25,749.003
2010-03-26,756.442
2010-03-29,762.404
2010-03-30,769.2
2010-03-31,765.104
2010-04-01,767.959
2010-04-02,769.1
2010-04-05,769.552
2010-04-06,772.583
2010-04-07,778.594
2010-04-08,775.16
2010-04-09,778.048
2010-04-12,780.577
2010-04-13,774.67
2010-04-14,777.006
2010-04-15,782.99
2010-04-16,779.677
2010-04-19,765.879
2010-04-20,763.375
2010-04-21,773.205
2010-04-22,768.73
2010-04-23,762.741
2010-04-26,774.584
2010-04-27,778.837
2010-04-28,762.73
2010-04-29,762.941
2010-04-30,771.771
2010-05-03,766.207
2010-05-04,761.629
2010-05-05,757.615
2010-05-06,746.001
2010-05-07,741.59
2010-05-10,743.313
2010-05-11,736.26
2010-05-12,736.779
2010-05-13,750.688
2010-05-14,747.532
2010-05-17,726.505
2010-05-18,719.969
2010-05-19,715.667
2010-05-20,710.768
2010-05-21,697.566
2010-05-24,697.806
2010-05-25,677.775
2010-05-26,679.077
2010-05-27,690.044
2010-05-28,698.471
2010-05-31,697.83
2010-06-01,693.347
2010-06-02,679.864
2010-06-03,697.842
2010-06-04,698.7
2010-06-07,674.724
2010-06-08,680.359
2010-06-09,675.689
2010-06-10,687.22
2010-06-11,696.165
2010-06-14,708.904
2010-06-15,710.622
2010-06-16,719.545
2010-06-17,716.428
2010-06-18,719.586
2010-06-21,734.518
2010-06-22,728.864
2010-06-23,719.256
2010-06-24,722.961
2010-06-25,715.064
2010-06-28,712.364
2010-06-29,703.795
2010-06-30,693.366
2010-07-01,689.483
2010-07-02,689.573
2010-07-05,691.311
2010-07-06,702.628
2010-07-07,700.411
2010-07-08,709.741
2010-07-09,714.22
2010-07-12,712.923
2010-07-13,711.832
2010-07-14,724.397
2010-07-15,723.257
2010-07-16,717.846
2010-07-19,712.139
2010-07-20,711.756
2010-07-21,709.21
2010-07-22,709.46
2010-07-23,721.927
2010-07-26,727.772
2010-07-27,723.144
2010-07-28,732.129
2010-07-29,734.216
2010-07-30,727.259
2010-08-02,731.936
2010-08-03,742.049
2010-08-04,728.506
2010-08-05,738.582
2010-08-06,745.309
2010-08-09,741.664
2010-08-10,734.015
2010-08-11,718.778
2010-08-12,709.053
2010-08-13,712.825
2010-08-16,715.59
2010-08-17,715.966
2010-08-18,720.655
2010-08-19,727.559
2010-08-20,709.784
2010-08-23,710.662
2010-08-24,710.521
2010-08-25,698.365
2010-08-26,703.534
2010-08-27,709.724
2010-08-30,721.281
2010-08-31,707.937
2010-09-01,717.607
2010-09-02,726.875
2010-09-03,732.665
2010-09-06,746.09
